[00:00:00.409 --> 00:00:01.310]  Well, so does he.
[01:14:35.233 --> 01:14:37.055]  Come back with ClimateGate and some other news.
[01:14:39.150 --> 01:14:49.137]  My radio show on AM and FM, it's much bigger now on internet and web and total, it's probably five, six, seven times bigger than it was eight and a half years ago.
[01:14:49.858 --> 01:14:54.021]  But my radio show, when it was anti-Bill Clinton, it got syndicated in 1998.
[01:14:54.842 --> 01:14:57.584]  It was on over 90 radio stations.
[01:14:58.625 --> 01:15:01.927]  I was going to be the next big thing syndicated across the country.
[01:15:02.447 --> 01:15:05.370]  My total victory, personally, was assured.
[01:15:06.559 --> 01:15:23.033]  And when 9-11 happened, I predicted it was going to happen, I went on air, I exposed it, and more than 50%, more like two-thirds, right at two-thirds of the radio stations I was on in Chicago, in New York, in Los Angeles, turned me off.
[01:15:24.178 --> 01:15:24.618]  They called.
[01:15:24.638 --> 01:15:27.581]  They said shut up about 9-11 being an inside job here off the air.
[01:15:27.881 --> 01:15:30.744]  But I didn't shut up because the truth came first.
[01:15:30.784 --> 01:15:39.592]  And there are very few people who in the face of monetary and career suicide would say no to fraud or the truth.
[01:15:40.073 --> 01:15:45.958]  I told the truth and this radio show is many times more successful now than it ever would have been.
[01:15:46.318 --> 01:15:47.279]  That's a message to you.
[01:15:47.379 --> 01:15:47.880]  Tell the truth.
[01:15:48.502 --> 01:15:53.689]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[01:15:53.809 --> 01:15:58.195]  Will you continue to be their profit center, buying their processed food that makes you sick?
[01:15:58.335 --> 01:16:00.198]  Go to the doctor and buy their drugs?
[01:16:00.618 --> 01:16:01.980]  You don't have to cooperate.
[01:16:02.240 --> 01:16:03.282]  There is a solution.
[01:16:03.502 --> 01:16:11.545]  InterHealth Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[01:16:11.925 --> 01:16:18.987]  Try their InterFood with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[01:16:19.387 --> 01:16:25.009]  It even won the award for best superfood of 2009 from our friend Mike Adams, the health ranger.
[01:16:25.429 --> 01:16:31.011]  I love their NutriCafe, great organic coffee infused with herbal extracts to boost your immune system.
[01:16:31.431 --> 01:16:35.232]  Try all of their truly honest products that will keep you alive and healthy.
[01:16:35.572 --> 01:16:39.934]  Go to E-N-E-R-F-O-O-D dot com or give them a call right now.
[01:16:39.954 --> 01:16:41.774]  866-762-9238.
[01:16:43.035 --> 01:16:46.336]  Click on their banner at InfoWars.com to see all the available discounts.
[01:16:48.527 --> 01:16:52.508]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator.
[01:16:52.628 --> 01:16:55.369]  It produces pure drinking water right from the humidity in the air.
[01:16:55.489 --> 01:16:57.450]  No, this isn't science fiction, it's very real.
[01:16:57.590 --> 01:16:59.711]  I know because I use one every day in my own home.
[01:16:59.831 --> 01:17:01.351]  And it's available right now to you.
[01:17:01.491 --> 01:17:05.793]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[01:17:05.953 --> 01:17:08.335]  Clean, great tasting water without all the pollutants.
[01:17:08.515 --> 01:17:14.338]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator for your home or business.
[01:17:14.539 --> 01:17:19.262]  Their best seller, the Ecola Blue 28, produces up to 7 gallons of water every day.
[01:17:19.322 --> 01:17:22.063]  The Ecola Blue 28 is easy to use and economical.
[01:17:22.164 --> 01:17:24.785]  Generate your own pure water from the humidity in the air.
[01:17:24.885 --> 01:17:32.030]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[01:17:32.330 --> 01:17:36.011]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[01:17:36.051 --> 01:17:36.291]  That's 1-800-691-6043.
[01:17:36.311 --> 01:17:38.232]  Or visit a Coloblue on the web at www.ecoloble.com today.
[01:17:48.322 --> 01:17:52.564]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:17:52.864 --> 01:17:53.485]  Number one.
[01:17:53.785 --> 01:17:56.947]  New climate legislation could easily double or triple your electric bill.
[01:17:57.207 --> 01:17:57.787]  Number two.
[01:17:58.067 --> 01:18:02.630]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:18:02.970 --> 01:18:03.430]  It's true.
[01:18:03.710 --> 01:18:08.253]  Total government control of electricity in the name of smart grid technology is coming.
[01:18:08.573 --> 01:18:09.114]  Number 3.
[01:18:09.394 --> 01:18:12.677]  In some areas of the country, the power grid is dangerously overloaded.
[01:18:12.978 --> 01:18:16.722]  And now, new socialist legislation is only compounding the problem.
[01:18:16.902 --> 01:18:17.462]  Number 4.
[01:18:17.703 --> 01:18:20.085]  Dangerous weather is always a threat to local grids.
[01:18:20.466 --> 01:18:23.849]  Every year, thousands of families lose their power from weather-related outages.
[01:18:24.149 --> 01:18:24.350]  Number 5.
[01:18:24.910 --> 01:18:28.834]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:18:29.054 --> 01:18:33.838]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:18:34.118 --> 01:18:38.162]  You can get more information at www.mysolarbackup.com.
[01:18:38.302 --> 01:18:39.863]  That's mysolarbackup.com.
[01:18:40.083 --> 01:18:44.687]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:18:49.090 --> 01:18:54.273]  Hello folks, this is Alex Jones and I want to invite you to go to TPR20info.com.
[01:18:54.654 --> 01:19:09.123]  If you suffer from chronic or recurring pain, or if you take prescription drugs for pain, then you owe it to yourself to visit TPR20info.com and get TPR20, the effective pain relief cream, without the harmful side effects of prescription drugs.
[01:19:09.523 --> 01:19:13.166]  I use TPR-20 for arthritis in my hand and it works great.
[01:19:13.587 --> 01:19:17.710]  It relieves the pain fast and fights the inflammation to keep the pain away longer.
[01:19:18.110 --> 01:19:27.258]  On TPR20info.com, you can read about the many uses of TPR-20, like arthritis, fibromyalgia, sports injuries, back pain, sore muscles, and much, much more.
[01:19:27.498 --> 01:19:32.703]  Visit tpr20info.com and give yourself and those you love the gift of pain relief.
[01:19:33.004 --> 01:19:35.746]  Order now and get free shipping in the United States and Canada.
[01:19:35.967 --> 01:19:39.510]  Again, that is tpr20info.com.
[01:19:39.851 --> 01:19:42.874]  Or click on the TPR20 banner on infowars.com.
[01:19:43.074 --> 01:19:43.955]  That's tpr20info.com.
[01:19:49.454 --> 01:19:52.296]  Coast to coast, direct from Austin.
[01:19:53.057 --> 01:19:57.160]  You're listening to the Alex Jones Broadcasting Network.
[01:20:02.865 --> 01:20:09.030]  Historian, doctor of history, doctor of economics, Webster Griffin Tarp is going to join us to break down climate gate.
[01:20:09.929 --> 01:20:15.054]  There has never been a bigger scientific fraud except perhaps the Nazis and their theory of race supremacy.
[01:20:15.714 --> 01:20:19.918]  We cover that in my film, The Obama Deception and Fall of the Republic.
[01:20:20.599 --> 01:20:24.963]  Both of these films are absolutely timely and need to be seen by everyone.
[01:20:25.003 --> 01:20:27.805]  By the way, we have a deal going at InfoWars.com.
[01:20:29.778 --> 01:20:42.448]  On the online video bookstore shopping cart, where you get a free t-shirt of your choice, we have a link there, a free t-shirt when you get the film, my newest film, Fall of the Republic, while supplies last, of those t-shirts.
[01:20:42.468 --> 01:20:44.790]  And I want you to make copies of the film, give it out to everybody you know.
[01:20:45.130 --> 01:20:55.339]  And again, I don't normally talk about how many people, the 3, 4, 5, 6 thousand emails a day we get, the hundreds of letters a day we get, the hundreds of phone calls a day we get,
[01:20:56.530 --> 01:21:01.036]  That I can randomly say, hey, sounds like Muse, this rock band, are listeners.
[01:21:01.076 --> 01:21:01.637]  Let's call them.
[01:21:01.737 --> 01:21:02.358]  Oh, you're fans.
[01:21:02.378 --> 01:21:03.139]  We'll have you on the show.
[01:21:03.539 --> 01:21:05.822]  Sounds like Dave Mustaine has woke up to the new world order.
[01:21:07.205 --> 01:21:07.705]  Megadeth.
[01:21:08.625 --> 01:21:09.126]  Get him on.
[01:21:09.146 --> 01:21:11.286]  Oh, my new album's named after your film, Endgame.
[01:21:11.326 --> 01:21:12.106]  Oh, I'm a huge fan.
[01:21:12.146 --> 01:21:12.687]  You woke me up.
[01:21:12.727 --> 01:21:13.507]  I'm a Christian now.
[01:21:14.607 --> 01:21:16.928]  Oh, let's randomly call this person up.
[01:21:17.008 --> 01:21:24.270]  I mean, it's crazy that we've reached so many people now that it's just unbelievable.
[01:21:24.330 --> 01:21:27.851]  I mean, we're kicking the hind end of the global criminals.
[01:21:27.931 --> 01:21:31.232]  You need to discover how much power you've got
[01:21:31.832 --> 01:21:35.817]  And how ready people are to wake up now.
[01:21:36.277 --> 01:21:38.180]  Ready to wake up today.
[01:21:38.640 --> 01:21:40.022]  Ready to hear the truth.
[01:21:40.242 --> 01:21:41.484]  Now is the time.
[01:21:41.844 --> 01:21:42.865]  Copenhagen Treaty?
[01:21:42.885 --> 01:21:44.868]  Obama's always a liar.
[01:21:46.104 --> 01:21:52.388]  Just like Schwarzenegger said he wouldn't sign that bill making you register to buy ammo, and he signed it a week later, I told you he would.
[01:21:52.768 --> 01:21:57.151]  Obama said a month ago he wasn't going to Copenhagen, so he wouldn't get a big protest for him.
[01:21:57.451 --> 01:21:59.232]  Then he lied and said, oh, now I'm going.
[01:21:59.552 --> 01:22:00.713]  I told you Obama was going.
[01:22:01.153 --> 01:22:05.936]  Just like I told you, they lied and said they wouldn't pass the government takeover of health care in the House.
[01:22:05.996 --> 01:22:06.556]  They passed it.
[01:22:06.797 --> 01:22:11.459]  They said they wouldn't pass, oh, don't worry, we're not going to pass the global carbon tax bill out of the House.
[01:22:11.599 --> 01:22:12.160]  They passed it.
[01:22:12.440 --> 01:22:13.861]  Now it's probably going to pass the Senate.
[01:22:14.341 --> 01:22:19.949]  They do that as a military tactic to tell you that you're winning so you'll stand down.
[01:22:20.610 --> 01:22:27.659]  I'm telling you we're winning, but we've got to get involved ten times more and redouble our efforts to ensure we defeat these people.
[01:22:28.547 --> 01:22:37.018]  You know, I thought this week about playing Van Rompuy, the new head of the EU, and all these other global leaders, Ban Ki-moon of the UN, calling for global government.
[01:22:37.198 --> 01:22:37.879]  But what's the point?
[01:22:38.219 --> 01:22:41.523]  You've seen the front page of your paper called for world government, new world order.
[01:22:41.824 --> 01:22:45.689]  Every paper I know of has been repeating it every week the last six months.
[01:22:46.838 --> 01:22:49.641]  Again, they denied all this existed so they could build it.
[01:22:50.121 --> 01:22:52.604]  Now they're admitting they built it, but saying it's for your own good.
[01:22:52.984 --> 01:22:56.547]  It's blowing up in their face because of all their previous lies.
[01:22:56.808 --> 01:23:00.811]  Very exciting things are happening right now.
[01:23:02.893 --> 01:23:10.781]  Now on the subject of Climategate, if you don't know what it is, Webster Tarbley is going to break it down for you in the next 30 minutes after this quick break.
[01:23:13.427 --> 01:23:16.708]  But ClimateGate has again covered my film, Fall of the Republic.
[01:23:16.728 --> 01:23:20.969]  Even though this film came out three weeks before ClimateGate, I exposed their fake science.
[01:23:21.029 --> 01:23:22.910]  How it's a carbon tax to the private banks.
[01:23:23.230 --> 01:23:25.490]  How the banks want to destroy industrial societies.
[01:23:25.830 --> 01:23:27.271]  Maury Strong's own quotes.
[01:23:27.731 --> 01:23:29.931]  And now, here is the London Telegraph.
[01:23:30.192 --> 01:23:31.112]  Climate change.
[01:23:31.532 --> 01:23:34.113]  This is the worst scientific scandal of our generation.
[01:23:36.473 --> 01:23:42.215]  And it says, our hopelessly compromised scientific establishment cannot be allowed to get away with a climate whitewash.
[01:23:43.251 --> 01:23:46.680]  Lord Monckton, shut down the UN, arrest Al Gore.
[01:23:47.182 --> 01:23:52.094]  Lord Monckton, former science advisor to Mrs. Thatcher.
[01:23:55.623 --> 01:24:01.087]  Anti-climate cult crusader calls for world to rise up against communistic killers behind global warming fraud.
[01:24:01.387 --> 01:24:06.031]  He said on air, he quoted Ecoscience Friday that he's read.
[01:24:06.051 --> 01:24:07.292]  I said, what do you know about Ecoscience?
[01:24:07.572 --> 01:24:09.734]  Oh, their plan to exterminate the population?
[01:24:10.334 --> 01:24:12.216]  I mean, he's not the weirdo reporting that.
[01:24:12.556 --> 01:24:15.258]  The weirdos is the White House science czar that wrote it.
[01:24:16.199 --> 01:24:18.921]  Folks, we're living in the middle of a science fiction movie.
[01:24:19.301 --> 01:24:21.443]  This is so crazy what's going on.
[01:24:23.211 --> 01:24:29.353]  Climategate surpasses global warming on Google as the top search term of the last week.
[01:24:29.593 --> 01:24:31.634]  Number one search term, Climategate.
[01:24:32.054 --> 01:24:33.154]  The truth is getting out.
[01:24:35.915 --> 01:24:39.396]  The BBC refused to report on this.
[01:24:40.916 --> 01:24:42.657]  Refused to report on this.
[01:24:44.361 --> 01:24:54.977]  Until yesterday, and they decided to report on the investigation into who leaked the emails from the UN Climate Research Facility in Cambria, in England.
[01:24:57.594 --> 01:25:02.215]  Fourier requests and suits have been filed for more than a decade to get this info.
[01:25:02.275 --> 01:25:03.455]  These people are heroes.
[01:25:03.815 --> 01:25:05.475]  Taxpayer money paid for this.
[01:25:05.815 --> 01:25:09.776]  But I wanted to cover another subject now before we go to break on the climate gate situation.
[01:25:10.176 --> 01:25:14.237]  Do you have that clip about Dutch Rochelle calls for global carbon tax?
[01:25:16.217 --> 01:25:24.899]  I keep getting emails and calls and I see these disinformation articles written saying Alex Jones must work for the oil companies.
[01:25:26.513 --> 01:25:28.355]  Ladies and gentlemen, I work for the truth.
[01:25:28.535 --> 01:25:30.818]  I tell the truth no matter what is going on.
[01:25:31.338 --> 01:25:33.520]  We know the Earth has a warming and cooling cycle.
[01:25:33.540 --> 01:25:35.382]  We know the sun drives almost all of it.
[01:25:35.643 --> 01:25:37.444]  We know the sun was heating, now it's cooling.
[01:25:37.705 --> 01:25:40.508]  We know that Mars had shrinking ice caps.
[01:25:42.102 --> 01:25:43.763]  Now it has growing ice caps.
[01:25:44.143 --> 01:25:46.143]  Your SUV isn't making Mars get hotter.
[01:25:46.383 --> 01:25:48.324]  Moons of Saturn and Jupiter, same thing.
[01:25:48.804 --> 01:25:51.885]  But I keep getting calls saying you work for Exxon Mobil and Shell.
[01:25:51.945 --> 01:25:52.225]  Really?
[01:25:52.505 --> 01:25:53.566]  Have you seen the magazines?
[01:25:53.606 --> 01:26:00.848]  Half the ads in them, if they're not drug ads, are by Exxon Mobil, Shell, and others calling for global carbon taxes.
[01:26:00.868 --> 01:26:01.588]  Here's Guardian.
[01:26:01.969 --> 01:26:04.329]  Exxon chief backs carbon tax.
[01:26:05.050 --> 01:26:06.150]  Saturday, January
[01:26:07.850 --> 01:26:08.150]  10th, 2009.
[01:26:08.811 --> 01:26:11.974]  Give me a close shot for PrisonPlanet.tv viewers.
[01:26:13.275 --> 01:26:14.175]  Here's Bloomberg.
[01:26:14.296 --> 01:26:18.479]  Shell calls for global expansion of cap-and-trade CO2 programs.
[01:26:20.481 --> 01:26:21.362]  And I've got others.
[01:26:21.542 --> 01:26:22.363]  New York Times.
[01:26:22.523 --> 01:26:22.923]  Shell.
[01:26:22.983 --> 01:26:24.404]  Cap-and-trade is a good thing.
[01:26:24.825 --> 01:26:26.706]  The oil companies wrote this.
[01:26:26.786 --> 01:26:30.650]  Let's play a TV ad by Dutch Royal Shell for it.
[01:26:31.150 --> 01:26:34.673]  The oil companies wrote this to shut down the coal companies!
[01:26:34.713 --> 01:26:35.314]  Here it is!
[01:26:36.385 --> 01:26:38.566]  Working for a new energy future.
[01:26:40.027 --> 01:26:48.311]  Climate change, energy and economic recovery are a hugely complex issue and it will take more than governments alone to solve the problem.
[01:26:49.012 --> 01:26:59.337]  Industry needs to provide expertise and government needs to step up with solid regulatory frameworks that signal where we need to invest to provide good solutions.
[01:27:00.418 --> 01:27:00.738]  Shell.
[01:27:01.661 --> 01:27:03.883]  Encouraging dialogue on the energy challenge.
[01:27:04.703 --> 01:27:13.329]  You know, these morons call me and email me and spam the web saying Alex Jones is working for the insurance companies.
[01:27:13.389 --> 01:27:15.551]  He's against the government takeover of health care.
[01:27:16.972 --> 01:27:24.517]  I can watch C-SPAN and watch the head lobbyist, the spokesman for the insurance companies for health care, saying they wrote the bill!
[01:27:25.197 --> 01:27:28.920]  And saying if it doesn't have big enough penalties for people that don't get insurance,
[01:27:30.199 --> 01:27:31.580]  That they're going to be against the bill.
[01:27:31.740 --> 01:27:36.085]  That's why there's a $5,000 penalty and five years in jail.
[01:27:37.566 --> 01:27:43.111]  They take $5,000 out of your own average, five years in jail, quarter million dollar fine.
[01:27:43.171 --> 01:27:43.652]  Read the bill.
[01:27:44.252 --> 01:27:44.853]  They wrote it.
[01:27:45.153 --> 01:27:49.637]  The oil companies are owned by the big banks and insurance companies.
[01:27:49.717 --> 01:27:50.718]  They create the money.
[01:27:50.959 --> 01:27:53.261]  They want to shut down coal that's not a monopoly.
[01:27:55.647 --> 01:28:01.151]  51% of our power in the West, more than that in Europe, comes from coal.
[01:28:01.331 --> 01:28:04.773]  If they shut coal down, then they've got to run it off normal oil.
[01:28:05.154 --> 01:28:08.836]  Folks, again, everything you've been told is backwards.
[01:28:09.076 --> 01:28:11.498]  Up is down, down is up, black is white, white is black.
[01:28:11.798 --> 01:28:15.141]  We say 2 plus 2 equals 4, they say 2 plus 2 equals a million.
[01:28:17.873 --> 01:28:20.994]  I do not work for the oil companies, ladies and gentlemen.
[01:28:21.074 --> 01:28:22.455]  I tell you the truth.
[01:28:22.775 --> 01:28:26.477]  We have the internal emails of the chief UN climate organization.
[01:28:27.257 --> 01:28:30.939]  It's all a fraud and we shall not surrender.
[01:28:31.339 --> 01:28:34.521]  We shall be victorious!
[01:28:34.901 --> 01:28:36.461]  In the words of Muse.
[01:28:37.302 --> 01:28:40.283]  We'll be right back on the other side of this quick break.
[01:28:40.403 --> 01:28:42.164]  Infowars.com.
[01:28:42.484 --> 01:28:45.245]  We're simulcasting on live video at PrisonPlanet.tv.
[01:28:48.752 --> 01:28:56.235]  Have you heard that millionaire, entrepreneur, businessman, your congressional candidate, and author Robert Beatles wrote a new book called Here's What You Do.
[01:28:56.495 --> 01:29:01.757]  You can buy it at here'swhatyoudo.net as an e-book for $6 or the book for $10.
[01:29:02.577 --> 01:29:05.198]  And we have an audio book on its way for you commuters as well.
[01:29:05.538 --> 01:29:11.482]  Here's what you do tells you exactly what to do to survive and thrive in these harsh economic times.
[01:29:11.822 --> 01:29:15.664]  This book will work for anyone, rich, poor, middle class, it doesn't matter.
[01:29:15.885 --> 01:29:21.268]  This book truly has the information that can make you wealthy and it will tell you how to protect your wealth as well.
[01:29:21.508 --> 01:29:23.349]  You know the government isn't looking out for you.
[01:29:23.589 --> 01:29:24.989]  You need to look out for yourself.
[01:29:25.329 --> 01:29:27.590]  The economy is bad, but it's probably going to get worse.
[01:29:27.870 --> 01:29:32.211]  You must prepare and make sure you are able to financially take care of yourself and your loved ones.
[01:29:32.591 --> 01:29:35.972]  Go to here'swhatyoudo.net and start today.
[01:29:36.293 --> 01:29:38.913]  Again, it is here'swhatyoudo.net.
[01:29:39.414 --> 01:29:40.854]  That's here'swhatyoudo.net.
[01:29:41.314 --> 01:29:43.415]  One last time, it's here'swhatyoudo.net.
[01:29:49.702 --> 01:29:53.325]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:29:53.345 --> 01:29:56.728]  This is our last chance to not relive history.
[01:29:56.948 --> 01:30:01.732]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:30:01.752 --> 01:30:07.997]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[01:30:08.157 --> 01:30:10.399]  I think it's incumbent upon all of us
[01:30:10.919 --> 01:30:11.199]  Tim Geithner?
[01:30:11.219 --> 01:30:11.640]  Bernanke?
[01:30:11.740 --> 01:30:12.320]  They're arsonists!
[01:30:12.340 --> 01:30:13.041]  They're asking for more matches!
[01:30:13.061 --> 01:30:15.183]  And the Congress is saying, who do we make the check out to?
[01:30:29.815 --> 01:30:36.783]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the Republic.
[01:30:37.104 --> 01:30:46.215]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[01:30:48.197 --> 01:30:57.319]  Hey folks, this is Alex Jones, and I want to tell you about OxySilver, the world's most advanced silver hydrosol that Dr. Horowitz says can make risky vaccines and antibiotics avoidable.
[01:30:57.359 --> 01:31:00.479]  You've heard Dr. Leonard Horowitz and others urge vaccination avoidance.
[01:31:00.719 --> 01:31:06.421]  Instead, use vitamin C, D, and OxySilver, along with ZeoLife for broad-spectrum detoxification.
[01:31:06.581 --> 01:31:11.081]  Using NASA science, OxySilver is nanosilver covalently bonded to water.
[01:31:11.362 --> 01:31:13.722]  OxySilver safely electrocutes pathogens.
[01:31:13.982 --> 01:31:23.066]  Oxygenates for faster healing, then delivers a 528 Hz frequency homeopathic-like energy that Dr. Horowitz proves is fundamental to life and recovering health.
[01:31:23.186 --> 01:31:28.588]  He also recommends Zeolife for blood cleansing and GI Flora Pro as a probiotic for intestinal immunity.
[01:31:28.728 --> 01:31:30.549]  Help others and earn extra income!
[01:31:30.649 --> 01:31:30.969]  We're good.
[01:31:48.885 --> 01:31:51.487]  Hello, this is Alex Jones with some important questions.
[01:31:51.907 --> 01:31:56.871]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:31:57.232 --> 01:31:58.973]  My answer would be all I can get.
[01:31:59.273 --> 01:32:04.097]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:32:04.277 --> 01:32:05.198]  How much do you want?
[01:32:05.458 --> 01:32:06.199]  When do you want it?
[01:32:06.579 --> 01:32:08.181]  Now or after the battle starts?
[01:32:08.461 --> 01:32:09.282]  When will you need it?
[01:32:09.543 --> 01:32:11.605]  Can you buy it without proper identification?
[01:32:11.745 --> 01:32:12.846]  Will there be any food?
[01:32:13.086 --> 01:32:14.428]  Will it make your children sick?
[01:32:14.608 --> 01:32:19.694]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:32:19.874 --> 01:32:23.057]  You wipe out all these problems if you have a good food supply.
[01:32:23.458 --> 01:32:26.942]  Food is your ammunition to fight for your freedom and your life.
[01:32:27.262 --> 01:32:28.262]  How much will you need?
[01:32:28.503 --> 01:32:29.103]  We don't know.
[01:32:29.403 --> 01:32:30.303]  How much do you want?
[01:32:30.503 --> 01:32:31.244]  All you can get.
[01:32:31.424 --> 01:32:32.284]  I'm Alex Jones.
[01:32:32.524 --> 01:32:35.285]  I want all of you good guys to live to fight another day.
[01:32:35.585 --> 01:32:37.326]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:32:37.346 --> 01:32:38.266]  Again, that number 1-800-409-5633.
[01:32:49.454 --> 01:32:52.238]  Coast to Coast, direct from Austin.
[01:32:52.419 --> 01:32:52.859]  Oh yeah!
[01:32:53.060 --> 01:32:56.324]  You're listening to the Alex Jones Broadcasting Network.
[01:32:56.665 --> 01:32:57.106]  Engage!
[01:33:03.775 --> 01:33:07.257]  Relax!
[01:33:08.218 --> 01:33:11.860]  We're going to beat the New World Order, the global corporate crime chiefs.
[01:33:12.501 --> 01:33:29.993]  If you just wake up and realize the people have the power, if you stop fighting with each other along the lines of race and religion and left and right, and say, hey, I want freedom, I want the spirit of 1776 instead of your spirit of 1984, we're going to come together and we're going to beat them.
[01:33:32.372 --> 01:33:33.794]  Just relax in this fight.
[01:33:34.194 --> 01:33:34.995]  Slow motion.
[01:33:35.496 --> 01:33:37.238]  The enemy can't beat us.
[01:33:37.278 --> 01:33:38.280]  We're in slow motion.
[01:33:38.320 --> 01:33:39.401]  They're in regular speed.
[01:33:39.421 --> 01:33:41.103]  You just pick our shots.
[01:33:41.944 --> 01:33:46.891]  As long as we throw those punches, they're gonna go down big time.
[01:33:50.646 --> 01:33:52.368]  This is the Sunday Transmission.
[01:33:52.388 --> 01:33:55.551]  We've got about 25 minutes left in broadcast time.
[01:33:56.352 --> 01:34:05.262]  And doctor of history, doctor of economics, big part of my two newest films, Follow the Republic and The Obama Deception is Dr. Webster Tarpley.
[01:34:06.463 --> 01:34:16.327]  All these top independent scientists have gone to the original weather stations, gotten their data, and it didn't match what the UN main climate branch at East Cambria was saying out of England.
[01:34:16.347 --> 01:34:19.508]  That's the main science group that puts out all the propaganda.
[01:34:20.089 --> 01:34:32.454]  And about a week and a half ago, the emails got leaked on WikiLeak with the documents and the computer code with computer programmer notes about this thing's a fraud, it's getting colder, here's how you manipulate the data to make it say it's getting hotter.
[01:34:33.434 --> 01:34:39.296]  We have the internal emails by Professor Jones, the head of the UN program, saying, how do we hide the decline in temperatures?
[01:34:39.676 --> 01:34:42.618]  How do we hide that carbon dioxide comes after warming?
[01:34:43.898 --> 01:34:56.723]  We have the head of the UN, Ban Ki-moon, Van Rompuy, the head of the EU, saying global governors by this private group of banks, this new carbon scheme will be a new derivatives to fund world government.
[01:34:57.898 --> 01:35:13.682]  So I wanted to get Webster on to talk about this, and before he leaves us, the dollar plunging, what happened in Dubai, the global dollar crisis, what that means to the average person, why gold is up at $1,200 an ounce, cresting right now, where all this is going.
[01:35:14.082 --> 01:35:17.983]  I can't think of a better political mind who's been more spot on.
[01:35:18.023 --> 01:35:26.486]  This guy is a literal brainiac, a Leonardo da Vinci type, and we're always honored to have Webster Griffin-Tarpley on with us.
[01:35:26.506 --> 01:35:27.306]  Webster, good to have you.
[01:35:27.776 --> 01:35:28.376]  Thank you, Alex.
[01:35:28.497 --> 01:35:29.497]  Happy Thanksgiving.
[01:35:30.218 --> 01:35:32.319]  I hope you had a good Thanksgiving there in D.C.
[01:35:32.339 --> 01:35:33.640]  Indeed.
[01:35:33.680 --> 01:35:43.467]  Now, again, in Obama Deception Fall of the Republic, you explained this is the greatest scientific fraud after the Nazis, and the two tie together, for those that don't know.
[01:35:43.888 --> 01:35:56.617]  Give us, in five minutes, a boil-down of this global cult, this carbon credit, carbon tax cult, and this latest climate gate situation, and how big this victory is.
[01:35:57.560 --> 01:36:03.829]  Well, I think it's a turning point in the intellectual and political history of the world in this sense.
[01:36:04.149 --> 01:36:14.484]  Back in the 1920s and 1930s, there was a consensus among large numbers of pseudoscientists, quackademics, and charlatans, but many of them had
[01:36:15.223 --> 01:36:16.023]  We're good to go.
[01:36:35.850 --> 01:36:39.853]  And the other black boxer also knocked out the German boxer.
[01:36:58.078 --> 01:36:58.618]  Yes, it was.
[01:36:59.378 --> 01:37:03.159]  Max Schmeling was defeated by Joe Louis, I guess it was, right?
[01:37:03.179 --> 01:37:08.300]  So this was bad for these racists and their crackpot race science theories.
[01:37:08.381 --> 01:37:14.662]  And now what we have is absolutely conclusive evidence of an international conspiracy.
[01:37:14.722 --> 01:37:16.082]  My God, it's a conspiracy.
[01:37:16.122 --> 01:37:16.803]  There's no doubt.
[01:37:17.223 --> 01:37:18.843]  We have the proofs of a conspiracy.
[01:37:19.283 --> 01:37:22.584]  These people are, again, they're quackademics, they're charlatans.
[01:37:23.024 --> 01:37:33.327]  There are pseudoscientists, a lot of them belong to this hooked up specialty called climatology, which really did not exist until the 1990s and the coming of Al Gore.
[01:37:33.367 --> 01:37:51.571]  You've got to remember, Al Gore systematically purged the United States government of anybody who was not a quack, anybody who stood up and said, well, your ozone story is not holding water, it's ridiculous, and your other acid rain, and then indeed this ozone layer business.
[01:37:51.971 --> 01:38:00.958]  And let's not forget, you're going to get into this, this whole eugenics movement that ran Hitler out of Britain and U.S., this is their progeny.
[01:38:00.998 --> 01:38:05.721]  This whole global warming movement is a eugenical system, so it's the same crew.
[01:38:05.741 --> 01:38:08.524]  Indeed, and the goal of this stuff is...
[01:38:09.444 --> 01:38:11.005]  Is indeed genocide.
