[00:00:00.149 --> 00:00:00.930]  We're good to go.
[01:51:51.192 --> 01:52:08.999]  And there you can find things like resource information, lists of useful free programs, lists of hardware devices that don't require any non-free programs, people who provide support as a business for free software, and other useful things.
[01:52:09.319 --> 01:52:14.682]  And you could also join the Free Software Foundation, which is the main way that we pay our staff.
[01:52:15.502 --> 01:52:17.963]  Now, I'm a volunteer, but the staff get paid.
[01:52:18.539 --> 01:52:23.305]  Sure, folks should definitely join that because we probably wouldn't have as much freedom as we have now if it wasn't for you guys.
[01:52:23.906 --> 01:52:25.528]  You know, again, I'm no IT guy.
[01:52:25.568 --> 01:52:26.810]  I can barely send an email.
[01:52:27.851 --> 01:52:33.258]  But just because I do lease a lot of servers and CDNs and own some, I know some about it.
[01:52:34.259 --> 01:52:36.582]  And always talking to IT people, you know, they talk about how
[01:52:37.631 --> 01:52:50.036]  The free software that you're discussing, and they semantically call it open source to try to take away the branding and semantically control it, is a lot harder to break into, a lot harder for people to control.
[01:52:50.176 --> 01:52:51.236]  It works a lot better.
[01:52:51.476 --> 01:52:57.818]  Because Microsoft and everybody else, they want everything set up so they can backdoor it, they can control it.
[01:52:58.039 --> 01:53:00.719]  That also leaves the doors open to other bad guys, doesn't it?
[01:53:00.740 --> 01:53:03.701]  Well sometimes it does and sometimes it doesn't.
[01:53:05.390 --> 01:53:09.812]  Because I won't claim that every non-free program is badly written.
[01:53:09.832 --> 01:53:12.313]  You know, those people are not all stupid.
[01:53:12.393 --> 01:53:13.694]  Some of them are very capable.
[01:53:14.194 --> 01:53:16.015]  It's just that they don't respect your freedom.
[01:53:16.936 --> 01:53:24.259]  So, it's true, however, quite often they have very bad security, even against third parties.
[01:53:25.440 --> 01:53:32.823]  For instance, with cell phones, there are viruses that can get into cell phones.
[01:53:33.724 --> 01:53:33.864]  So,
[01:53:34.691 --> 01:53:46.318]  They can then invoke the cell phone's ability to turn on as a listening device without ringing, without showing any sign that it's making a call.
[01:53:46.798 --> 01:53:54.843]  It's still listening to the sound that comes in to the microphone, like whatever conversation you're having with people, and sending that to whoever.
[01:53:56.784 --> 01:54:00.267]  But you may be safer if you use a cell phone.
[01:54:01.187 --> 01:54:02.488]  That's all free software.
[01:54:03.789 --> 01:54:04.590]  And there are some.
[01:54:05.411 --> 01:54:07.173]  There is the OpenMoko phone.
[01:54:07.594 --> 01:54:09.396]  I don't know how well that's working yet.
[01:54:10.076 --> 01:54:16.424]  And I think if you get the professional version of the Google phone, then that's really free software.
[01:54:16.924 --> 01:54:19.027]  Although I'm not sure all of it is free software.
[01:54:20.706 --> 01:54:21.266]  Amazing.
[01:54:21.666 --> 01:54:22.567]  Long segment coming up.
[01:54:22.587 --> 01:54:24.108]  This one's short, but another question.
[01:54:25.148 --> 01:54:39.755]  And again, all these IT people and hackers send me this stuff, and it's mainline Pentagon reports and Air Force, Cyber Command, San Antonio, and it's the general commanding their forces to attack our own Internet, to test its strengths and weaknesses, and then
[01:54:40.575 --> 01:54:51.421]  I've seen, hackers have told me and I've seen some blurbs about how it's really the government hacking the hospitals and hacking power plants to then have a pretext to bring in more of their own control.
[01:54:51.762 --> 01:54:59.206]  Are you familiar with government's false flagging or staging attacks on their own systems as a pretext to get more funding and control?
[01:54:59.766 --> 01:55:05.550]  Well, I don't know about any instances of that on the internet.
[01:55:06.691 --> 01:55:08.632]  That's not what I specialize in.
[01:55:09.710 --> 01:55:17.434]  I haven't read about, I haven't read news about a thing like that that I recall, but it wouldn't surprise me that much.
[01:55:17.454 --> 01:55:35.704]  I mean, if you could have the Gulf of Tonkin incident, and you could have the supposed weapons of mass destruction in Iraq, then I guess, why wouldn't they lie about who is, you know, I wouldn't put it past them.
[01:55:36.269 --> 01:55:41.331]  To stage such an attack and lie about it, but that doesn't mean that I know that they're doing so.
[01:55:41.872 --> 01:55:43.933]  Sure, yeah, that really wasn't in the news.
[01:55:43.953 --> 01:55:45.113]  I mean, there were a few stories.
[01:55:45.533 --> 01:55:50.256]  It's mainly bizarre, hour-long video briefings with the Air Force and people.
[01:55:51.016 --> 01:55:58.280]  And, I mean, I'm sure you did hear about the head of cybersecurity a couple months ago quit and said, the Feds are taking over the web, I won't be part of this.
[01:55:58.340 --> 01:56:03.042]  I mean, when their own head of cybersecurity quits, I think we have a big problem here.
[01:56:04.113 --> 01:56:07.998]  Yeah, I didn't read about that, and now that I've heard it from you, I'll take a look.
[01:56:08.838 --> 01:56:13.103]  Now there's so much going on, I can't keep track of it all either, and it was only in a few articles.
[01:56:14.365 --> 01:56:17.348]  When we come back, I want to talk about how do we save the internet?
[01:56:17.368 --> 01:56:18.209]  How do we expand it?
[01:56:18.489 --> 01:56:22.874]  How do we make it more free versus the architecture that it seems to be leaning towards?
[01:56:23.275 --> 01:56:24.697]  Go ahead and start down those lines, sir.
[01:56:25.703 --> 01:56:30.948]  Well, my work will help you make sure that your computer is under your control.
[01:56:31.409 --> 01:56:36.234]  But beyond that, there's nothing that each one of us can directly do.
[01:56:36.874 --> 01:56:48.526]  So if there's censorship or if there is, say, surveillance going on in the Internet that connects you to me,
[01:56:49.803 --> 01:56:53.467]  Neither you nor I can simply make a change to turn that off.
[01:56:53.988 --> 01:56:57.312]  The only way I know of we could stop that... Well, stay there!
[01:56:57.692 --> 01:56:58.693]  Gotta break!
[01:56:58.753 --> 01:57:00.074]  Sorry to interrupt, gotta break for the satellite.
[01:57:01.156 --> 01:57:02.057]  We're on the march.
[01:57:02.557 --> 01:57:04.139]  The Empire's on the run.
[01:57:05.080 --> 01:57:07.763]  Alex Jones and the GCN Radio Network.
[01:57:10.814 --> 01:57:12.396]  Hello friends, this is Alex Jones.
[01:57:12.516 --> 01:57:17.122]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[01:57:17.263 --> 01:57:20.006]  We need to be independent, and food and water is the key.
[01:57:20.227 --> 01:57:23.090]  You'll never have to stand in a bread line if you have your own bread.
[01:57:23.271 --> 01:57:27.977]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency.
[01:57:28.197 --> 01:57:29.138]  If you simply prepare.
[01:57:29.318 --> 01:57:32.300]  No one is going to take care of your family in the final equation that you do.
[01:57:32.580 --> 01:57:39.486]  You know efoodsdirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[01:57:39.566 --> 01:57:42.708]  And they do it at almost half the cost of last year's grocery prices.
[01:57:42.848 --> 01:57:43.048]  Call 1-800-409-5633.
[01:57:43.108 --> 01:57:44.389]  Or on the web, go to efoodsdirect.com.
[01:57:48.052 --> 01:57:51.014]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:58:17.148 --> 01:58:24.173]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[01:58:24.733 --> 01:58:30.938]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:58:31.318 --> 01:58:33.139]  Well, Obama's already fudging.
[01:58:33.299 --> 01:58:35.721]  He's fudged since day one in this election.
[01:58:35.801 --> 01:58:46.749]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:58:47.367 --> 01:58:48.648]  It's not about left or right.
[01:58:49.029 --> 01:58:50.450]  It's about a one world government.
[01:58:50.890 --> 01:58:57.236]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:58:57.817 --> 01:59:05.604]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:59:06.064 --> 01:59:07.225]  The Obama Deception.
[01:59:07.646 --> 01:59:08.847]  The people strike back.
[01:59:10.794 --> 01:59:14.058]  Attention gardeners, this is an urgent GCN self-reliance update.
[01:59:14.298 --> 01:59:18.624]  GCN has just discovered a new bioactive superfood for garden plants, flowers, and herbs.
[01:59:18.824 --> 01:59:26.714]  It's called Proto-Gro, and it's so effective at producing rapid plant growth that it seems to almost force plants to grow like crazy under practically any soil and light conditions.
[01:59:27.014 --> 01:59:29.855]  Now, here's the best part for our listeners who garden for self-reliance.
[01:59:30.135 --> 01:59:37.657]  Proto-Gro's unique blend of sea nutrients maximizes mineral uptake and dramatically increases bloom set, creating maximum plant growth in minimum time.
[01:59:37.757 --> 01:59:43.339]  Proto-Gro works by providing geometric keys which have the capacity to actually unlock the genetic code for nutritional uptake in plants.
[01:59:43.579 --> 01:59:49.142]  Proto-Gro's full-spectrum plant fertility means fruits and vegetables with extraordinary taste and up to 10 times the nutritional value.
[01:59:49.422 --> 01:59:52.723]  And if you want to double or triple the potency of herbs or wheatgrass, you can.
[01:59:52.963 --> 01:59:56.325]  If you want to grow nutritionalized superfoods with non-hybrids, it's now easy.
[01:59:56.565 --> 02:00:01.607]  GCN listeners who want to grow dirt-cheap superfoods should visit the Proto-Gro website at growlikecrazy.com.
[02:00:01.627 --> 02:00:04.489]  That's www.growlikecrazy.com or call 877-327-0365.
[02:00:04.509 --> 02:00:04.709]  That's 877-327-0365.
[02:00:26.121 --> 02:00:30.584]  Well, we really appreciate Richard Stallman joining us.
[02:00:30.624 --> 02:00:32.125]  We'll give you the website tonight.
[02:00:32.165 --> 02:00:33.246]  Get involved and donate.
[02:00:34.146 --> 02:00:35.367]  Be part of the organization.
[02:00:37.968 --> 02:00:39.890]  Yes, ladies and gentlemen, those are the Lakotas.
[02:00:40.450 --> 02:00:43.111]  I didn't lie when I told you these are the prettiest silver coins I've ever seen.
[02:00:43.612 --> 02:00:45.033]  Put out by the Native American Nation.
[02:00:45.413 --> 02:00:47.294]  Tell you about those in the last two minutes of the show today.
[02:00:47.594 --> 02:00:48.335]  Look at those babies.
[02:00:48.815 --> 02:00:50.976]  No wonder that's the best-selling silver coin out there right now.
[02:00:51.456 --> 02:00:51.817]  All right.
[02:00:53.609 --> 02:00:54.569]  We'll tell you about a few sponsors.
[02:00:54.589 --> 02:00:57.210]  We're going back to Mr. Stallman.
[02:00:57.230 --> 02:00:59.772]  Again, the website is GNU.org.
[02:00:59.792 --> 02:01:01.152]  We'll give you some of the others as well.
[02:01:01.552 --> 02:01:11.336]  I suggest everybody out there start fighting for the internet, for freedom of computing, because there is no doubt what Jay Rockefeller is saying, we'd be better off not having an internet, that these guys mean business.
[02:01:11.356 --> 02:01:15.238]  Before we go back to our guest, AcolaBlue.com is one of our great sponsors.
[02:01:16.354 --> 02:01:27.417]  Atmospheric water generator in your own home grabs the neutral pH water out of the air, then passes it through seven filters, including carbon, reverse osmosis, and antibacterial antifungal UV light.
[02:01:27.817 --> 02:01:29.858]  Check out more at Ecoloblue.com.
[02:01:30.018 --> 02:01:32.679]  E-C-O-L-O-B-L-U-E dot com, or 1-800-691-6043.
[02:01:32.699 --> 02:01:32.739]  1-800-691.
[02:01:36.920 --> 02:01:37.701]  60-43.
[02:01:37.721 --> 02:01:40.523]  And another great sponsor is Pepperspray.com.
[02:01:40.583 --> 02:01:44.146]  You know, a lot of cities and counties and states have restrictions on the Second Amendment.
[02:01:44.447 --> 02:01:49.191]  People send their wives and daughters and sons out in their apartments or homes unarmed.
[02:01:49.871 --> 02:01:50.792]  I believe in tasers.
[02:01:50.912 --> 02:01:51.813]  I believe in stun guns.
[02:01:51.853 --> 02:01:52.734]  I believe in pepper spray.
[02:01:52.774 --> 02:01:53.895]  I believe in non-lethal
[02:01:54.435 --> 02:01:55.175]  Self-defense.
[02:01:55.515 --> 02:02:03.237]  And as the economy implodes and home invasions explode, it is now time, if you don't want a firearm, to get a high-quality mace gun, pepper spray.
[02:02:03.257 --> 02:02:05.457]  They've got so many products around since 1994.
[02:02:05.837 --> 02:02:09.898]  The best company out there, the best prices, free shipping on orders above $99.
[02:02:11.059 --> 02:02:13.239]  Check them out, ladies and gentlemen, at Pepperspray.
[02:02:13.339 --> 02:02:14.619]  One word, Pepperspray.com or 1-800-908-9988.
[02:02:14.639 --> 02:02:14.719]  1-800-908-9988.
[02:02:14.739 --> 02:02:14.799]  1-800-908-9988.
[02:02:22.501 --> 02:02:31.724]  Okay, let's go back to Richard Stallman, who invented the GNU Linux system, has a big free software internet freedom organization.
[02:02:31.764 --> 02:02:35.305]  Again, sir, I'm literally a troglodyte when it comes to all these terms.
[02:02:35.665 --> 02:02:42.167]  Again, reintroduce yourself for folks that don't know, and I'm just going to sit back, shut up, and hear what your solutions are, ways to fight this.
[02:02:42.187 --> 02:02:46.729]  You got cut off by the break with how do we stop the government, governments,
[02:02:47.429 --> 02:02:50.731]  Well, what I started 25 years ago was developing a free software operating system called GNU.
[02:02:51.031 --> 02:02:55.614]  The idea is free software is software that respects your freedom and you control it.
[02:03:14.013 --> 02:03:21.779]  The users control it individually if they know how and want to go to the trouble, but also the users collectively control it.
[02:03:22.179 --> 02:03:29.485]  Any group of users that want the program to work a certain way, they're free to develop their version which works that way.
[02:03:29.965 --> 02:03:39.132]  Those who know how to program do it, and those who have the same preferences use that version, and if they don't like that version, they use some other version.
[02:03:39.747 --> 02:03:43.408]  And you could also pay people to make the changes you want.
[02:03:43.888 --> 02:03:59.091]  So, for instance, your show, if you wanted to change a free program, well, you personally don't know how, maybe none of your staff knows how, but there are companies that would make those changes, just as there are carpenters you could hire to make changes in your office.
[02:03:59.951 --> 02:04:02.192]  And they'll just do the work the way you want it done.
[02:04:03.130 --> 02:04:09.456]  And if you want to change it again some other day, you can hire somebody else, because nobody has a monopoly.
[02:04:09.936 --> 02:04:13.640]  It's a free market, this business of support for free software.
[02:04:14.160 --> 02:04:16.042]  And does that allow a kind of evolution?
[02:04:16.062 --> 02:04:23.409]  It seems like where the non-free softwares are stagnant, except for minor changes, this accelerates development, doesn't it?
[02:04:23.989 --> 02:04:25.431]  Well, it may or may not.
[02:04:25.511 --> 02:04:26.472]  I won't claim that all
[02:04:27.108 --> 02:04:28.929]  Non-free programs are stagnant.
[02:04:29.349 --> 02:04:40.874]  That depends how much work the developer is putting in, but regardless of whether it makes fast progress or slow progress, it makes progress in the direction that the developer wants.
[02:04:41.374 --> 02:04:52.899]  And if there's something the developer doesn't want you to be able to do, like for instance, access a certain file more than five times, he'll program it not to let you.
[02:04:54.679 --> 02:05:03.462]  Proprietary programs frequently have these malicious features, which we call Digital Restrictions Management, or DRM, or Digital Handcuffs.
[02:05:04.043 --> 02:05:06.844]  They are designed to stop you from doing things.
[02:05:07.184 --> 02:05:12.166]  So that program may not be your servant, it may be your prison guard.
[02:05:14.287 --> 02:05:17.988]  In any case, these are things that we can take control of ourselves.
[02:05:18.613 --> 02:05:24.836]  We can free ourselves and each other and that's what we've been doing in the free software movement since I started it.
[02:05:25.677 --> 02:05:30.400]  But there are other areas where we just can't solve the problem that way.
[02:05:31.300 --> 02:05:34.542]  Surveillance in the internet service provider.
[02:05:35.042 --> 02:05:43.247]  We can't stop that by choosing to use a different program in our own computers because it's not happening in our computers.
[02:05:43.327 --> 02:05:45.628]  It's happening in some central office.
[02:05:46.397 --> 02:05:57.362]  Now, one thing that helps somewhat is to use programs like the GDU Privacy Guard for encryption of the messages and files we send each other.
[02:05:57.982 --> 02:06:01.684]  But even that, even encryption doesn't do the whole job.
[02:06:02.184 --> 02:06:13.830]  And when there is censorship, you know in Australia, the main organization that fights for civil liberties on the internet, which is Electronic Frontiers Australia, was
[02:06:14.640 --> 02:06:23.790]  Forced to take down a link that they had put up in a discussion of censorship, showing what kinds of things are getting censored.
[02:06:24.190 --> 02:06:29.876]  Well, they were forced to take down that link on the threat of being fined $11,000 a day.
[02:06:31.758 --> 02:06:32.939]  Yeah, let me back you up on that.
[02:06:32.979 --> 02:06:52.693]  They've announced, the government itself calls it Chinese-style net censorship, and proudly are now issuing hundreds and hundreds of sites, they're now saying thousands, on these lists that you can't visit, you can't link to, and then you can't link and say, look, WikiLeaks, leaking government documents, you can't even say that's been censored.
[02:06:53.154 --> 02:06:55.635]  That's very 1984 Kafka-esque.
[02:06:56.196 --> 02:07:00.579]  Yeah, well, the Australian government has been trashing human rights
[02:07:01.232 --> 02:07:15.307]  For many years, typically in the name of preventing terrorism, as many other governments are doing, you know, any given week their excuse is either terrorists or pedophiles.
[02:07:16.028 --> 02:07:21.734]  But neither of them is anywhere near as dangerous as governments that don't respect our freedom.
[02:07:22.981 --> 02:07:23.641]  Absolutely.
[02:07:23.701 --> 02:07:27.163]  Historically, governments killed 200-something million people last century.
[02:07:27.203 --> 02:07:32.286]  I mean, tyranny has gotten a whole new lease on life.
[02:07:34.284 --> 02:07:36.065]  So, specifically, what do we do?
[02:07:36.126 --> 02:07:45.273]  I mean, if citizens and companies try to go with free software solutions and support groups like yours, what else can we do?
[02:07:45.293 --> 02:07:48.696]  I mean, I guess we vote with our dollars, we vote with our time.
[02:07:48.736 --> 02:07:59.764]  I mean, what... I mean, let's say I'm a company with twenty-something... For centralized surveillance and censorship, they don't let you vote with your time or with your dollars.
[02:08:00.325 --> 02:08:01.626]  Now, if you're in Australia,
[02:08:02.165 --> 02:08:05.153]  And you want to make links to these forbidden sites?
[02:08:05.635 --> 02:08:09.084]  For instance, the political sites that talk about Australian censorship?
[02:08:09.730 --> 02:08:13.351]  But, you can't do that by picking one company over another.
[02:08:13.812 --> 02:08:16.312]  You'd have to put your site outside Australia.
[02:08:16.773 --> 02:08:19.614]  And then maybe Australia wouldn't let anybody link to your site.
[02:08:19.914 --> 02:08:20.834]  Yeah, that's the key.
[02:08:20.954 --> 02:08:23.735]  That's what Australia is saying they're going to do, is block most of the web.
[02:08:23.775 --> 02:08:33.359]  But I mean, that's the key, is that that's what Homeland Security has announced, that they're going to take over all the infrastructure, even of private companies, and as indentured servants, they have to allow
[02:08:34.519 --> 02:08:37.902]  It is, and the solution I've been using is no good for this.
[02:08:37.922 --> 02:08:38.723]  So, what can we do?
[02:08:38.743 --> 02:08:41.405]  We have to organize politically in mass organizations.
[02:09:04.359 --> 02:09:07.002]  The only organization that I know of in the U.S.
[02:09:07.042 --> 02:09:16.552]  that fights against these things is the Electronic Frontier Foundation, although I think the American Civil Liberties Union fights also against some of them.
[02:09:18.213 --> 02:09:20.756]  So both of those organizations deserve your support.
[02:09:23.021 --> 02:09:29.406]  You know, is it that Americans and Australians and British and others have had so much freedom in the past, we can't believe it's happening here?
[02:09:29.846 --> 02:09:33.969]  Or have we lied to ourselves about how much freedom was really in our society?
[02:09:35.430 --> 02:09:38.192]  I think that it's a combination of both.
[02:09:38.893 --> 02:09:46.418]  It's certainly the case that there was much less surveillance of all our communication in the past.
[02:09:48.620 --> 02:09:52.343]  You see, this is one thing that digital technology makes much easier.
[02:09:54.157 --> 02:10:01.182]  In the 1960s, I don't think anything kept track of who you called locally.
[02:10:01.763 --> 02:10:03.504]  The phone exchange didn't keep track.
[02:10:03.905 --> 02:10:08.769]  It just counted up how many calls you made and sometimes how long they were.
[02:10:09.689 --> 02:10:16.835]  The only thing you got on your bill was long distance calls because they were expensive and people wanted to know what they were being billed for.
[02:10:18.337 --> 02:10:22.120]  Now, in France, after World War II,
[02:10:23.590 --> 02:10:29.474]  The government insisted that the phone company must not keep any records of who called whom.
[02:10:29.995 --> 02:10:50.069]  And the reason was that when the Nazis took over France, they looked at those records to see who spoke to whom, and that way if they knew that one person seemed to be possibly a center of political opposition, they would not only arrest him, but they would question all the people he tended to make phone calls to.
[02:10:52.103 --> 02:11:02.893]  After the war, the French government and various other governments in Europe established rules that the phone companies were not allowed to keep track.
[02:11:04.294 --> 02:11:06.236]  However, of course, they've changed all that.
[02:11:07.281 --> 02:11:08.002]  Well, exactly.
[02:11:08.042 --> 02:11:10.745]  I just saw a story in the London Telegraph.
[02:11:10.785 --> 02:11:12.847]  In fact, guys, will you search engine this?
[02:11:13.748 --> 02:11:16.050]  People have corrected me not to just always say Google, Google.
[02:11:16.070 --> 02:11:21.055]  We need to plug Lycos and Scroogle.org and everybody else.
[02:11:21.095 --> 02:11:28.463]  In fact, I'll ask you what you think are some good alternatives, because I think Google is becoming evil, at least from what I've seen.
[02:11:28.483 --> 02:11:29.825]  But it was in the French news.
[02:11:31.047 --> 02:11:42.773]  That people are real mad that a guy's friend sent him a message saying don't blow up the train because he was going on a ride and they were there waiting for him when he got to the train station.
[02:11:42.793 --> 02:11:51.277]  It was another case in an airport where they made a joke in another European country and they admitted they said oh no the phone companies have AI NSA type keyword
[02:11:52.117 --> 02:11:56.760]  Reading all of it, and then flagging it, everything is red.
[02:11:57.200 --> 02:12:01.423]  And that kind of freaked the French out to realize, but the same thing's going on here now.
[02:12:02.023 --> 02:12:03.524]  This is just so disgusting.
[02:12:04.725 --> 02:12:16.952]  Well, one thing people can do about that is just throw these things randomly into phone calls, the way they do, the way people have done for decades, randomly into their messages.
[02:12:18.999 --> 02:12:29.681]  I don't know if anybody was ever looking for keywords in messages to decide to read them, but if people have fun at least.
[02:12:30.350 --> 02:12:34.472]  Setting up programs that would automatically put such keywords into their mail.
[02:12:34.512 --> 02:12:38.734]  No, the NSA admits they do that, and that's one of the 20-year-old technologies, as I'm sure you know.
[02:12:38.754 --> 02:12:52.160]  You're being humbled, but no, I mean, in fact, there was articles in like 2002 where they were complaining that citizens... What's the term for that where I say, yeah, I got the football, I got the green stuff.
[02:12:52.400 --> 02:12:54.241]  Yeah, did you hear about that nuke that's going to go off?
[02:12:54.281 --> 02:12:55.262]  Yeah, I'll tell you what else.
[02:12:55.802 --> 02:13:00.024]  Well, I hope so, because if we keep them busy enough, maybe they won't attack us as much.
[02:13:00.044 --> 02:13:01.945]  But I have a feeling that that won't solve the problem.
[02:13:23.200 --> 02:13:36.189]  I don't see anything that's going to solve this problem except talking about freedom and demanding freedom and condemning the government to tax on our freedom and rejecting the excuses.
[02:13:36.990 --> 02:13:38.111]  So it's political will.
[02:13:38.151 --> 02:13:41.313]  We've got to recognize tyranny when it's in front of our nose.
[02:13:42.094 --> 02:13:45.496]  That's the only solution I can see, if it's a solution.
[02:13:45.836 --> 02:13:46.977]  It's not going to be easy.
[02:13:47.097 --> 02:13:52.281]  I wish I knew some clever technical method that could protect our freedom.
[02:13:53.286 --> 02:14:03.335]  I was lucky, you know, in one particular area I saw a way that through technical work we could protect our freedom, but only particular aspects of our freedom.
[02:14:03.996 --> 02:14:06.518]  All the others, well, they're different.
[02:14:08.715 --> 02:14:09.395]  Absolutely.
[02:14:09.475 --> 02:14:09.815]  Wow.
[02:14:10.275 --> 02:14:12.456]  Well, we're really appreciative of your time, sir.
[02:14:12.956 --> 02:14:26.598]  Other facets, other points that people should be made aware of from your research and others' research that are real threats to freedom right now, because it seems not just threats, we have this surveillance being institutionalized to where there's just no such thing as a Fourth Amendment.
[02:14:27.558 --> 02:14:27.838]  Yes.
[02:14:29.239 --> 02:14:37.200]  We see the logic for reasoning about privacy rights is screwed up in the U.S.
[02:14:38.421 --> 02:14:40.383]  It may have worked okay in the past.
[02:14:42.064 --> 02:14:48.308]  The argument usually is if a policeman could see it from the street, then he's got a right to look.
[02:14:48.889 --> 02:14:52.711]  And that made sense, sort of, in 1960.
[02:14:53.532 --> 02:15:04.900]  But now, with computers that can record so much data, if it's okay for the police to set up cameras and other kinds of sensors,
[02:15:05.780 --> 02:15:06.260]  Everywhere.
[02:15:06.280 --> 02:15:16.427]  To keep track of everything that a policeman could theoretically have possibly seen from a public place about you and put all that together.
[02:15:16.928 --> 02:15:18.369]  Then he knows everything about you.
[02:15:19.437 --> 02:15:21.278]  Yeah, and the pendulum's going the wrong way.
[02:15:21.738 --> 02:15:22.538]  Well, look at London.
[02:15:22.598 --> 02:15:30.342]  Four million cameras, and now they've made it illegal to videotape the police, and they walk up and threaten to arrest tourists now videotaping monuments.
[02:15:30.822 --> 02:15:37.205]  I mean, you know, government is way out of control because private corporate interests have turned government into nothing but their little lapdogs.
[02:15:37.885 --> 02:15:46.929]  Yes, and a large part of the cause of this, actually, is so-called free trade treaties, which I'd rather call low-wage treaties.
[02:15:47.907 --> 02:15:55.492]  Because these treaties take the power from governments and give them to businesses.
[02:15:56.233 --> 02:16:02.337]  The businesses say to the governments, if you don't do exactly what we want, we'll move to some other country.
[02:16:03.017 --> 02:16:08.121]  And the governments respond by saying, oh yes, we'll do whatever you want.
[02:16:08.741 --> 02:16:16.126]  Of course, the politicians mostly aren't really strongly imbued with a wish to do anything else.
[02:16:16.606 --> 02:16:17.567]  And they probably are
[02:16:18.351 --> 02:16:28.944]  Somehow going to get rewarded for going along, but when the people go to them and say, we demand you regulate this practice, the politicians have a ready excuse.
[02:16:29.024 --> 02:16:31.127]  They say, well, given this treaty,
[02:16:33.094 --> 02:16:38.557]  The companies will all just move to another country, so it's futile to even try to regulate them.
[02:16:38.697 --> 02:16:45.341]  And then that creates a global standardized corporate law, which has no liberty, no freedom, no due process.
[02:16:45.621 --> 02:16:56.407]  They call that globalism, and then they hire a bunch of phony leftists and right-wingers to go around pushing it and spewing it, and now they're trying to move Internet control into these international bodies.
[02:16:57.048 --> 02:16:58.549]  Do you think the Internet's going to survive?
[02:16:59.529 --> 02:17:00.690]  I can't see the future.
[02:17:01.528 --> 02:17:05.350]  I tend to be somewhat of a pessimist by nature.
[02:17:06.130 --> 02:17:10.513]  It's just that even if I feel discouraged, I keep on fighting.
[02:17:11.173 --> 02:17:23.319]  So, it's not particularly bad that I'm a pessimist, but the point is, if I tried to answer that question, all I could do is tell you my pessimism, which doesn't prove anything.
[02:17:23.720 --> 02:17:24.500]  That's not the point.
[02:17:24.540 --> 02:17:27.402]  The real question is, what can we do to fight this?
[02:17:28.102 --> 02:17:29.863]  We have to demand the abolition
[02:17:30.353 --> 02:17:32.194]  of these so-called free trade treaties.
[02:17:32.214 --> 02:17:36.137]  You see, the arguments for those free trade treaties are narrow-minded.
[02:17:36.677 --> 02:17:40.139]  They say, well, it makes for economic efficiencies.
[02:17:40.680 --> 02:17:41.340]  And it does.
[02:17:41.460 --> 02:17:48.124]  If all you're interested in is flat-out efficiency of production, then, yeah, they work.
[02:17:48.485 --> 02:17:53.748]  But they give all their benefits to rich people, and they corrupt the laws.
[02:17:54.446 --> 02:18:01.954]  Of every country that's participating, and that hurts us far more than the benefits economically we might hope to get.
[02:18:03.095 --> 02:18:05.778]  Alright, final segment with our guest Richard Stallman.
[02:18:06.158 --> 02:18:07.439]  Straight ahead, I'm Alex Jones.
[02:18:07.459 --> 02:18:07.940]  Stay with us.
[02:18:10.970 --> 02:18:13.293]  Hi, this is Peter Kronschnabel with Midas Resources.
[02:18:13.433 --> 02:18:17.137]  As you know, government spending is at an all-time high and inflation is on the rise.
[02:18:17.237 --> 02:18:19.900]  What are you doing right now to protect yourself financially?
[02:18:20.061 --> 02:18:27.249]  As the economy continues to deteriorate due to corporate greed and government intervention, more people will lose their jobs and worse, their life savings.
[02:18:27.389 --> 02:18:28.009]  We're good to go.
[02:18:43.837 --> 02:18:47.839]  If you've been thinking about investing in the physical possession of precious metals, I can help.
[02:18:47.979 --> 02:18:52.982]  Call me today, Peter Kranchnobel, at 800-686-2237, extension 108.
[02:18:53.802 --> 02:18:58.705]  And I will take the time personally to put together a portfolio designed to protect what you've worked so hard for.
[02:18:58.845 --> 02:19:02.587]  Call Peter, 800-686-2237, extension 108.
[02:19:03.287 --> 02:19:05.789]  You've worked hard your whole life, and I want to work hard for you.
[02:19:05.949 --> 02:19:06.389]  Call 800-686-2237, extension 108.
[02:19:11.454 --> 02:19:16.716]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[02:19:17.504 --> 02:19:22.828]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[02:19:23.368 --> 02:19:29.572]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[02:19:29.872 --> 02:19:31.693]  Well, Obama's already fudging.
[02:19:31.853 --> 02:19:34.235]  He's fudged since day one in this election.
