[00:00:13.047 --> 00:00:13.908]  You found it.
[01:12:23.168 --> 01:12:25.729]  Their friends and neighbors say they didn't do it.
[01:12:26.549 --> 01:12:30.410]  So now it looks like for all their vaunted equipment, they had the wrong people.
[01:12:31.291 --> 01:12:32.091]  And they sent them home.
[01:12:33.071 --> 01:12:35.352]  President Trump, meanwhile, says drones are a lot of fun.
[01:12:36.730 --> 01:12:37.330]  Maybe he did it.
[01:12:37.410 --> 01:12:41.292]  No, CNN will probably blame it on him, but he has an alibi.
[01:12:41.312 --> 01:12:41.932]  He was in the U.S.
[01:12:41.972 --> 01:12:42.352]  at the time.
[01:12:43.133 --> 01:12:46.374]  But he says, only a good old-fashioned wall works.
[01:12:47.494 --> 01:12:48.335]  He's talking about the border.
[01:12:48.455 --> 01:12:56.098]  Yeah, we can put drones up and we can watch the people that are coming across the border, but you can't stop them with a drone, right?
[01:12:57.118 --> 01:13:01.000]  And you have to have some way to keep them from getting into the judicial system.
[01:13:02.060 --> 01:13:02.440]  Why?
[01:13:02.520 --> 01:13:03.661]  Because the judges will
[01:13:04.525 --> 01:13:08.547]  Work against our interests, and that's why we have this government shutdown.
[01:13:08.807 --> 01:13:11.409]  And I hope it continues for a while.
[01:13:11.469 --> 01:13:18.713]  President Trump has done the right thing, but President Trump needs to understand he doesn't even, he has more power than he even recognizes at this moment.
[01:13:19.333 --> 01:13:27.237]  President Trump and White House Secretary Sarah Sanders have both now said, why is it that we can protect other countries, but we can't protect our borders?
[01:13:27.898 --> 01:13:29.439]  They're getting very close to the answer.
[01:13:30.618 --> 01:13:33.120]  The answer is that there is no problem.
[01:13:33.501 --> 01:13:38.145]  You have the authority and the duty to protect our country at the border, President Trump.
[01:13:39.306 --> 01:13:41.348]  And you don't need the permission of any judges to do it.
[01:13:41.889 --> 01:13:46.032]  You don't need funding from the Mexican government to do it.
[01:13:46.172 --> 01:13:49.055]  And you don't need funding even from the Congress to do it.
[01:13:49.516 --> 01:13:50.837]  You have a defense budget.
[01:13:51.798 --> 01:13:55.962]  How were we able to build a dozen military bases in Syria?
[01:13:57.083 --> 01:14:01.206]  And for air bases in Syria.
[01:14:01.307 --> 01:14:02.608]  How are we allowed to do that?
[01:14:03.068 --> 01:14:05.530]  Where was the money appropriated specifically for that?
[01:14:05.630 --> 01:14:06.050]  It wasn't.
[01:14:06.210 --> 01:14:09.173]  In general, it was supposedly about the defense of our country.
[01:14:09.933 --> 01:14:17.219]  I can make a much better case that we're defending our country at this border than you can about what's happening in Syria.
[01:14:18.460 --> 01:14:20.041]  We're supposed to have a vote.
[01:14:21.089 --> 01:14:23.070]  Before we invade another country.
[01:14:23.190 --> 01:14:24.991]  We didn't have that vote under the Constitution.
[01:14:25.411 --> 01:14:34.316]  So all the people saying that President Trump can't do this legally at the border because of posse comitatus or some other imagined legal obstacle to that.
[01:14:34.436 --> 01:14:42.960]  Posse comitatus is about using the military as law enforcement in our country against our citizens.
[01:14:43.380 --> 01:14:47.262]  This would be used to keep people who are not our citizens out of our country.
[01:14:47.302 --> 01:14:48.323]  Because once they get in the country,
[01:14:49.161 --> 01:14:53.562]  They then become the wards of the activist federal judges.
[01:14:55.222 --> 01:15:01.344]  And President Trump needs to understand that he has both the authority and the duty to protect our border.
[01:15:01.424 --> 01:15:07.605]  And that means using the military, using military expenditures to build the border, to build the wall, if necessary.
[01:15:08.286 --> 01:15:09.386]  I mean, even at the border.
[01:15:10.191 --> 01:15:12.972]  Once the people come across, they said, all right, we're not going to separate families.
[01:15:13.032 --> 01:15:16.254]  If somebody says that this is their child, we don't know.
[01:15:16.294 --> 01:15:19.075]  We don't have any papers or any way to get any information about them.
[01:15:19.536 --> 01:15:27.680]  So instead of separating them, we'll keep them together for a while until we can do some DNA testing or do something to try to determine who these people are.
[01:15:28.080 --> 01:15:33.022]  They just showed up without any papers at our doorstep, wanting to be our dependents.
[01:15:34.223 --> 01:15:35.444]  And where do they go for all that?
[01:15:36.195 --> 01:15:38.837]  Well, they are taken to a military base.
[01:15:39.697 --> 01:15:43.599]  Where do we find the authority to house people from other countries?
[01:15:44.340 --> 01:15:49.823]  But we can't find the authority to keep them out of our country, to keep them out of our judicial system.
[01:15:51.204 --> 01:15:52.284]  And then we got Jimmy Kimmel.
[01:15:52.324 --> 01:15:54.445]  What a piece of excrement.
[01:15:54.565 --> 01:15:58.408]  Mocking the people who are donating to this GoFundMe wall.
[01:15:59.068 --> 01:16:01.950]  If our elected representatives won't fund it, we'll fund it ourselves.
[01:16:02.950 --> 01:16:03.991]  Tucker Carlson
[01:16:05.148 --> 01:16:15.799]  The number two talk show host in the country on television, and who is a patriot and a very smart guy, is being Alex Jones right now in front of all of us.
[01:16:16.420 --> 01:16:27.232]  They're building a straw man, demonizing him, lying about him, taking things out of context, so they can then take him off the air and then really start to run him into the ground.
[01:16:28.319 --> 01:16:35.768]  In fact, it came out just a few months ago that in the internal Google documents, where they said ban Alex Jones, they also said ban Tucker Carlson.
[01:16:36.428 --> 01:16:37.730]  He was right under me on the list.
[01:16:38.591 --> 01:16:44.438]  And I could already see, once they deplatformed me, that they began to focus in on Tucker Carlson, that's why.
[01:16:45.751 --> 01:16:47.213]  Talking to him off air, I've warned him.
[01:16:47.853 --> 01:16:50.056]  I told him four months ago, I said, you are next.
[01:16:50.677 --> 01:16:53.660]  He was already, obviously, covering all that on air.
[01:16:54.521 --> 01:16:58.005]  And it's because he's got such credibility that the establishment is attacking him.
[01:16:58.565 --> 01:17:02.390]  But let's look at what they're attacking him for.
[01:17:03.871 --> 01:17:11.255]  He said that they create this national guilt that America is this evil, racist place, when we've been the most open nation to immigrants the world's ever seen.
[01:17:11.715 --> 01:17:18.638]  In the days of Ellis Island, you would be held for three to six months, everybody, to make sure you didn't have any serious diseases.
[01:17:19.439 --> 01:17:25.122]  But today we have George Soros and the UN and others that openly fund huge caravans coming into Europe and the U.S.
[01:17:26.089 --> 01:17:41.182]  Where people show up with cholera, and leprosy, and drug-resistant TB, and hundreds of other horrible infectious diseases, and we're told, don't even screen them, let them into the country, and then, under Obama, let them be child-trafficked.
[01:17:42.503 --> 01:17:44.105]  Senate report confirmed all of that.
[01:17:44.845 --> 01:17:49.729]  Gave the children to child traffickers, because you can't even see who the kids are with, sometimes unaccompanied.
[01:17:49.749 --> 01:17:53.493]  You've just got to let them in and put them on Democrat Party-controlled buses.
[01:17:54.835 --> 01:18:01.424]  If we go back to 10 years ago, seems like ancient history now, Lou Dobbs had about 8-9 million viewers a night.
[01:18:01.964 --> 01:18:03.967]  That's double what Sean Hannity has, he's number one.
[01:18:04.327 --> 01:18:05.629]  Carlson's number two with 4 million.
[01:18:06.590 --> 01:18:07.451]  And what was he talking about?
[01:18:07.591 --> 01:18:11.977]  Globalism, open borders, the UN using migrants to invade countries.
[01:18:12.017 --> 01:18:13.159]  He was going off their own documents.
[01:18:14.349 --> 01:18:19.115]  Lou Dobbs was taken off the air because he was number one, because he was telling the truth that he was a patriot.
[01:18:19.296 --> 01:18:23.802]  Now he's relegated to Fox Business with maybe a million viewers.
[01:18:23.822 --> 01:18:26.405]  And Tucker Carlson is next, and then Sean Hannity.
[01:18:26.846 --> 01:18:29.769]  People debate all the time about mass immigration.
[01:18:30.370 --> 01:18:36.315]  What you never hear anybody do is make the economic case for mass immigration.
[01:18:36.876 --> 01:18:40.799]  It's obvious that we need more scientists and skilled engineers, but that's not what we're getting.
[01:18:40.839 --> 01:18:44.782]  Instead, we're getting waves of people with high school educations or less.
[01:18:45.203 --> 01:18:47.685]  It's indefensible, so nobody even tries to defend it.
[01:18:48.285 --> 01:18:51.628]  Instead, our leaders demand that you shut up and accept this.
[01:18:51.768 --> 01:18:58.554]  We have a moral obligation to admit the world's poor, they tell us, even if it makes our own country poorer and dirtier and more divided.
[01:18:59.150 --> 01:19:05.353]  So if you import the third world, you are making it more poor, more dirty, more divided.
[01:19:05.853 --> 01:19:11.636]  Just like Democrat-controlled cities have feces everywhere, and needles, and the highest crime in every case.
[01:19:11.696 --> 01:19:13.457]  Same thing with socialist countries overseas.
[01:19:13.737 --> 01:19:17.399]  Because it's a system of dependency that they create.
[01:19:18.686 --> 01:19:22.349]  So if Tucker Carlson's guilty of anything, it's for not going far enough.
[01:19:22.769 --> 01:19:26.792]  It doesn't just make our cities dirtier and poorer and more divided, it makes them more dangerous.
[01:19:26.812 --> 01:19:33.698]  Where San Francisco jury is letting an illegal alien that shoots a woman in the back go, because, well, she's white, we have to virtue signal.
[01:19:34.400 --> 01:19:35.441]  This is the real cancer.
[01:19:36.241 --> 01:19:45.287]  The left openly now has drag events for four-year-olds, gay bars, have little children dancing and having money thrown at them.
[01:19:45.647 --> 01:19:50.991]  I mean, is there nothing we won't put up with, with the bullying of the left and their total cultural takeover?
[01:19:51.791 --> 01:19:54.313]  If we don't start standing up for each other, we're going to lose everything.
[01:19:54.793 --> 01:19:56.834]  Yesterday it was Alex Jones, now it's Tucker Carlson.
[01:19:57.014 --> 01:19:58.956]  Just say no to these bullies, now more than ever.
[01:20:06.337 --> 01:20:09.038]  You're listening to The Alex Jones Show.
[01:20:14.580 --> 01:20:29.485]  Seems like yesterday, but it was long ago.
[01:20:29.525 --> 01:20:29.986]  Welcome back.
[01:20:30.006 --> 01:20:30.906]  Let's take a look at the wall.
[01:20:32.307 --> 01:20:35.649]  Because we're told that there's not any money for the wall.
[01:20:36.690 --> 01:20:37.630]  And I don't believe it.
[01:20:38.651 --> 01:20:39.752]  Mark Meadows doesn't believe it.
[01:20:39.792 --> 01:20:44.294]  He said we spend more money on sugar subsidies than we're asking for this.
[01:20:45.655 --> 01:20:50.338]  And when you look at the total amount, as I mentioned, we spend four trillion dollars on the budget.
[01:20:51.459 --> 01:20:55.821]  Five billion dollars is less than one-eighth of one percent.
[01:20:57.382 --> 01:21:01.725]  So if you've got a dollar to spend, that's one-eighth of a penny, if you want to think of it that way.
[01:21:02.481 --> 01:21:04.702]  But there's many other different ways that you can think about this.
[01:21:04.722 --> 01:21:15.288]  I mean, we've got, as Daily Caller points out, the government lost more money bailing out General Motors than is being asked for for the wall.
[01:21:15.308 --> 01:21:25.073]  According to a 2014 Special Inspector General report, American taxpayers took an $11.2 billion loss on its bailout of General Motors.
[01:21:25.113 --> 01:21:27.875]  That's more than twice as much as they're asking for the wall.
[01:21:28.742 --> 01:21:36.604]  After the automaker declared bankruptcy in 2009, the government invested $49.5 billion in the company with a 61% equity share.
[01:21:37.425 --> 01:21:42.206]  Over time, GM's stock price dropped and despite selling back shares, the U.S.
[01:21:42.226 --> 01:21:46.727]  government took these multi-billion dollar losses, over $11 billion.
[01:21:46.768 --> 01:21:51.509]  Now, of course, General Motors was bragging about the fact
[01:21:52.560 --> 01:21:55.283]  That they had paid back all that money with interest.
[01:21:55.784 --> 01:21:56.565]  And that was phony.
[01:21:56.685 --> 01:21:57.727]  They had a couple of different accounts.
[01:21:57.747 --> 01:22:01.872]  They had one that was a loan, and then they had another one that was an outright grant, which is what this is talking about.
[01:22:02.032 --> 01:22:06.518]  They've just basically moved the money from one place to the other and said, look, we paid you back.
[01:22:07.379 --> 01:22:11.404]  Kind of like what happened with the banks and the bailout system that we had with that.
[01:22:12.617 --> 01:22:20.759]  The Federal Reserve obligingly took the interest rates down to 0% so they could pay back all that money with 0% loans.
[01:22:20.839 --> 01:22:22.079]  They don't do that for you, do they?
[01:22:22.100 --> 01:22:23.180]  Oh, that's right, they don't.
[01:22:23.300 --> 01:22:23.500]  Yeah.
[01:22:24.080 --> 01:22:25.760]  Especially if you've got a credit card this time of year.
[01:22:25.780 --> 01:22:35.243]  You're going to be paying probably anywhere from 15 to 25% interest and they may go up on that if they say that you represent a credit risk to them.
[01:22:36.027 --> 01:22:43.553]  Yeah, if somebody in your family gets sick and you have a health issue and they say, oh, your credit rating just went down, so we're going to go up on your credit card rate.
[01:22:44.473 --> 01:22:48.837]  Yeah, we do live in Potterville, don't we?
[01:22:49.517 --> 01:22:50.478]  Like it's a wonderful lie.
[01:22:50.798 --> 01:22:59.344]  And I think like George Bailey, we need to say we shouldn't have to go crawling to the Federal Reserve, crawling to Congress in order to live our lives or to grow our economy.
[01:23:00.225 --> 01:23:01.546]  And yet that's exactly what they're telling us.
[01:23:01.566 --> 01:23:04.168]  We're going to tell you why President Trump can and should fire
[01:23:05.987 --> 01:23:06.668]  The Fed Chair.
[01:23:07.588 --> 01:23:08.169]  In a little bit.
[01:23:08.209 --> 01:23:10.591]  But let's take a look at some of the other things that we've spent money on.
[01:23:11.591 --> 01:23:14.053]  We had the Big Dig.
[01:23:14.073 --> 01:23:14.734]  Remember that?
[01:23:14.894 --> 01:23:15.575]  Up in Boston?
[01:23:16.655 --> 01:23:22.320]  They had a very big project up there, as I point out in Daily Caller.
[01:23:23.641 --> 01:23:25.983]  It was Boston's primary thoroughfare.
[01:23:26.903 --> 01:23:27.624]  And they rerouted it.
[01:23:27.744 --> 01:23:29.325]  They had a lot of financial mismanagement.
[01:23:29.345 --> 01:23:30.626]  They had design flaws in it.
[01:23:31.287 --> 01:23:34.970]  The Federal Highway Administration stepped in and they gave them a bailout.
[01:23:36.172 --> 01:23:38.795]  They said we'll give you $7 billion in grants.
[01:23:39.255 --> 01:23:43.040]  But by the time it was completed in 2010, the total ticket price was $15 billion.
[01:23:43.060 --> 01:23:44.101]  So we can build a
[01:23:49.392 --> 01:23:59.160]  A failed thoroughfare in Boston that has bad design and mismanagement, but we can't do it to our own wall.
[01:23:59.780 --> 01:24:13.170]  Now I think the icing on the cake for me came when Jimmy Kimmel started making fun of the people who said, alright, Congress, we have voted multiple times for these sellouts like Mitch McConnell and John Cornyn.
[01:24:13.911 --> 01:24:17.635]  Who refused to pass the money just a little bit of this.
[01:24:18.196 --> 01:24:23.822]  I mean, we're talking about a situation where it's 215 miles is all.
[01:24:24.122 --> 01:24:26.444]  And half of that has already got a fence there.
[01:24:26.464 --> 01:24:27.926]  They'll be rebuilding that fence.
[01:24:27.946 --> 01:24:32.010]  You know that works out to 23 million dollars a mile?
[01:24:32.910 --> 01:24:34.592]  It's one of the reasons why we can't get anything done.
[01:24:35.172 --> 01:24:38.675]  You look at what happened in the big dig in Boston and so forth.
[01:24:38.936 --> 01:24:42.279]  If we were to try to build an interstate system today, we couldn't do it.
[01:24:42.339 --> 01:24:42.919]  Why is that?
[01:24:43.300 --> 01:24:48.425]  Have we forgotten the technology that is necessary to build something as simple as a road?
[01:24:49.646 --> 01:24:53.229]  And I say as simple as a road because somehow we can in all of our cities.
[01:24:53.269 --> 01:24:54.410]  We can build houses.
[01:24:55.051 --> 01:24:56.652]  We can build skyscrapers.
[01:24:57.602 --> 01:25:01.644]  But we can't figure out how to build simple things like roads and walls.
[01:25:02.364 --> 01:25:03.464]  They're just too expensive.
[01:25:03.665 --> 01:25:10.127]  We overthink, we over-engineer, and we over-spend on everything that the federal government does.
[01:25:10.167 --> 01:25:10.748]  And why is that?
[01:25:10.948 --> 01:25:13.009]  Why do they spend so much more money today?
[01:25:13.389 --> 01:25:15.810]  Well, it's because of the bidding system.
[01:25:15.870 --> 01:25:18.151]  It's because of the inherent corruption in the system.
[01:25:18.731 --> 01:25:25.454]  These projects, these infrastructure projects, we can't get anything built because it is so bloated and corrupt.
[01:25:26.960 --> 01:25:32.102]  This is why you got situations like Elon Musk with a boring project that he's got where he goes underground with it.
[01:25:33.203 --> 01:25:34.383]  It's basically a good idea.
[01:25:34.443 --> 01:25:41.846]  What I don't like about it is that Elon Musk's business model and his engineering idea is a great idea, quite frankly.
[01:25:42.907 --> 01:25:51.210]  But his business model is always based on government subsidies from you and I and on monopolies.
[01:25:52.799 --> 01:25:58.267]  And as you saw, the CBS reporter driving through that tunnel with them, and she was all excited about, oh, look at how fast this thing is going.
[01:25:58.307 --> 01:26:01.011]  It seemed real fast to her because it was very enclosed.
[01:26:01.051 --> 01:26:02.873]  They were only going 15, 20 miles an hour.
[01:26:05.287 --> 01:26:10.350]  But as she's talking to him, he said, well, you're going to have to have this on autopilot to make sure you don't collide with others.
[01:26:10.370 --> 01:26:12.311]  So all the cars will have to have my autopilot.
[01:26:12.751 --> 01:26:14.012]  She didn't follow up on that.
[01:26:14.032 --> 01:26:20.135]  So this is something only for people who buy your Tesla cars, right?
[01:26:20.575 --> 01:26:22.036]  So everybody buy a Tesla car.
[01:26:22.056 --> 01:26:26.478]  Or you'd have to buy some kind of, I guess, an add-on system or something that worked with an equivalent car.
[01:26:27.339 --> 01:26:28.979]  So you'd have to buy into his operating system.
[01:26:29.059 --> 01:26:29.800]  He's going to own that.
[01:26:31.209 --> 01:26:37.055]  You have to have something like that, because you have to go vertical, as he pointed out.
[01:26:37.075 --> 01:26:42.761]  He said, look, we're traveling in a two-dimensional space, but we're living in a three-dimensional space.
[01:26:43.562 --> 01:26:49.388]  And the cities, they can't build the roads out, and they couldn't build the buildings out either, so they built the buildings higher and higher.
[01:26:50.209 --> 01:26:52.050]  But they won't build the roads higher and higher.
[01:26:52.858 --> 01:26:54.459]  That's what he's talking about, a two-dimensional space.
[01:26:55.120 --> 01:27:03.508]  If you go back and you look at envisioning the future that they would have back in the 20s and 30s, the early movies of that, they would show skyscrapers everywhere.
[01:27:03.588 --> 01:27:04.709]  Oh yeah, we got the skyscrapers.
[01:27:04.749 --> 01:27:10.114]  And then they would show multiple layers of roads, which they never built.
[01:27:10.674 --> 01:27:11.715]  They forgot to do that.
[01:27:12.216 --> 01:27:13.196]  They didn't want to do that.
[01:27:14.113 --> 01:27:15.493]  It got too expensive, too corrupt.
[01:27:15.733 --> 01:27:23.475]  The only transportation infrastructure we're going to have now is going to be funded by billionaires who then have monopoly control of our system.
[01:27:23.635 --> 01:27:26.515]  The government no longer wants to provide infrastructure.
[01:27:27.376 --> 01:27:31.176]  Just like we see with this attitude about the border.
[01:27:31.356 --> 01:27:33.457]  They don't want to do anything to serve us.
[01:27:33.677 --> 01:27:36.257]  It's all self-serving about their interests.
[01:27:37.537 --> 01:27:39.618]  And they will let the billionaires
[01:27:40.612 --> 01:27:40.952]  I think so.
[01:28:02.833 --> 01:28:03.934]  Makes perfectly good sense.
[01:28:04.755 --> 01:28:14.507]  But it is a fascist economic model, where the government becomes increasingly more of a police state, a surveillance state, not interested with building infrastructure.
[01:28:15.288 --> 01:28:21.696]  That will be owned and built by their crony capitalist friends, like Elon Musk or Jeff Bezos.
[01:28:23.115 --> 01:28:24.516]  That's the sad part about that.
[01:28:24.556 --> 01:28:25.437]  But getting back to the wall.
[01:28:25.957 --> 01:28:27.359]  Getting back to what Jimmy Kimmel did.
[01:28:27.599 --> 01:28:28.800]  We've got a clip of Jimmy Kimmel.
[01:28:29.120 --> 01:28:30.581]  We're going to play that for you when we come back.
[01:28:30.721 --> 01:28:32.202]  I went a little bit long on this.
[01:28:32.282 --> 01:28:39.008]  And then we're also going to talk about why we should and could, President Trump could, end the Federal Reserve.
[01:28:39.028 --> 01:28:39.428]  Stay with us.
[01:28:39.728 --> 01:28:40.289]  We'll be right back.
[01:28:45.268 --> 01:28:49.418]  Defending the Republic from enemies, foreign and domestic.
[01:28:50.160 --> 01:28:51.663]  It's Alex Jones.
[01:29:11.021 --> 01:29:18.033]  If you study why Infowars is public enemy number one for the globalists, you understand why they're panicking.
[01:29:18.053 --> 01:29:20.037]  You understand what they're scared of.
[01:29:20.117 --> 01:29:21.439]  They're scared of nationalism.
[01:29:22.141 --> 01:29:23.723]  They're scared of patriotism.
[01:29:24.960 --> 01:29:29.043]  They are scared of people that will stand up for their sovereignty and who are territorial.
[01:29:29.783 --> 01:29:45.133]  Because we have these multinational corporations that have slave factories, literal concentration camps in China, like Apple and others, who see us as weak and stupid, and they have this whole leftist ideology that's meant to basically weaken us and divide and conquer us, but it's not working anymore.
[01:29:45.594 --> 01:29:51.818]  And the globalists have been able to track back where the main resistance in the last 20 years came from,
[01:29:52.438 --> 01:30:03.141]  And that main resistance has been my syndicated radio show, the documentary films we've made that have been seen hundreds of millions of times, and the other news operations that we've set up.
[01:30:03.681 --> 01:30:14.184]  And that's why we're under such attack, and that's why we can't give up in the face of the globalist onslaught, because we've already launched the Americana movement, the new renaissance, 1776, worldwide.
[01:30:14.504 --> 01:30:15.184]  It's happening!
[01:30:15.585 --> 01:30:16.825]  This isn't a hoax!
[01:30:17.085 --> 01:30:18.125]  This isn't hype!
[01:30:18.505 --> 01:30:19.726]  Infowars is real!
[01:30:20.697 --> 01:30:30.286]  That's why the enemy media is always saying we're a hoax, or always saying we're fake, or always saying we're a fraud, because they don't know how to counter something that's the opposite of them.
[01:30:30.967 --> 01:30:35.091]  When they say we're a hoax or a fraud, they're talking about themselves.
[01:30:35.451 --> 01:30:38.494]  Ladies and gentlemen, you can see us here in one of our new state-of-the-art studios.
[01:30:39.114 --> 01:30:40.896]  I was planning by the end of 2018 to be 24 hours a day live.
[01:30:42.998 --> 01:30:43.678]  On radio and TV.
[01:30:43.718 --> 01:30:49.239]  And we only launched two new shows in 2018, CounterThink and The War Room, and they do a great job.
[01:30:49.379 --> 01:30:52.560]  We also, right before that started, launched The Real News with David Knight.
[01:30:52.680 --> 01:31:00.942]  And we've expanded in the face of the attacks, but I really, in the next three or four months, want to be able to go at least 20 hours a day live by the spring.
[01:31:01.062 --> 01:31:08.244]  And that's going to take major support by you, the audience, to get around the censorship, to get around the boycotts, to get around, you know, the globalist lawsuits.
[01:31:08.504 --> 01:31:09.324]  And you've been doing it
[01:31:10.623 --> 01:31:11.143]  So far.
[01:31:11.384 --> 01:31:12.525]  But I need your prayers.
[01:31:12.685 --> 01:31:13.445]  I need your support.
[01:31:13.505 --> 01:31:16.207]  I need your word of mouth that's unstoppable and overrides the censors.
[01:31:16.648 --> 01:31:29.697]  And I need you to go to infowarestore.com as we go into the new year where I'm going to extend all the Christmas specials that were the biggest in our history to sell out of all of our products so we don't have to pay inventory tax by January 1st.
[01:31:29.857 --> 01:31:30.498]  Everything is
[01:31:30.538 --> 01:31:32.521]  We've got new shipments coming in in February.
[01:31:32.541 --> 01:31:36.025]  We're going to be sold out of a lot of products until February because folks have been coming through.
[01:31:36.125 --> 01:31:38.689]  But a lot of these products we're selling at below cost.
[01:31:38.729 --> 01:31:45.798]  You get store-wide free shipping, a free t-shirt, 50 to 75% off, and double Patriot points on your next order to the 5%, 10% on each dollar.
[01:31:46.479 --> 01:31:55.487]  These are our biggest deals ever because we're also coming online with a new sponsorship model to augment our sales direct so there's no way the globalists can shut us down.
[01:31:55.567 --> 01:31:57.608]  We aren't just going to continue to fight.
[01:31:57.769 --> 01:32:01.632]  We're going to win thanks to your steadfast prayer and financial support.
[01:32:01.752 --> 01:32:03.593]  So again, the three pillars of this.
[01:32:04.634 --> 01:32:05.195]  Praying to God.
[01:32:06.567 --> 01:32:10.368]  Spreading the word about the articles and videos and taking action, or doing your own show, or doing both.
[01:32:10.889 --> 01:32:13.450]  And then of course, ladies and gentlemen, financial support.
[01:32:13.810 --> 01:32:14.610]  That's a three-legged stool.
[01:32:14.630 --> 01:32:22.133]  You can also add reaching out to local radio and TV stations, thanking them, thanking their sponsors, becoming a sponsor.
[01:32:22.513 --> 01:32:26.314]  As Christians and conservatives and nationalists, we're quiet people that are confident.
[01:32:26.634 --> 01:32:27.715]  We're not like leftist bullies.
[01:32:28.575 --> 01:32:29.695]  You don't have to bully anybody.
[01:32:29.735 --> 01:32:31.376]  You've just got to have your voice be heard.
[01:32:31.496 --> 01:32:40.097]  So, all the Christmas specials that we have are all extended until products sell out right through until January 1st, 2019.
[01:32:40.497 --> 01:32:43.218]  Infowarsstore.com is the umbrella site for everything.
[01:32:43.358 --> 01:32:45.358]  Infowarslife.com takes you right to the supplements.
[01:32:45.398 --> 01:32:46.638]  These are amazing products.
[01:32:46.938 --> 01:32:47.919]  Take advantage of them today.
[01:32:47.959 --> 01:32:50.379]  And to all the listeners that have been supporting us for years, thank you.
[01:32:50.819 --> 01:32:52.579]  What we've done to the globalists is thanks to you.
[01:32:52.879 --> 01:32:54.100]  You are the Infowar.
[01:32:54.320 --> 01:32:55.320]  You are the resistance.
[01:33:06.335 --> 01:33:10.418]  You're listening to the Alex Jones Show.
[01:33:21.424 --> 01:33:23.705]  Broadcasting live from the U.N.
[01:33:23.745 --> 01:33:25.947]  stronghold, Austin, Texas.
[01:33:26.307 --> 01:33:29.569]  You're listening to the Alex Jones Show.
[01:33:30.009 --> 01:33:32.811]  And now, your host, David Knight.
[01:33:37.717 --> 01:33:38.218]  Welcome back.
[01:33:38.238 --> 01:33:44.103]  You know, on Thursday we had Jimmy Kimmel along with Stephen Colbert.
[01:33:44.143 --> 01:33:49.648]  He seems to be, these two guys, are the Democrat Party's court jesters.
[01:33:51.169 --> 01:33:56.253]  And they're not really funny, but they are partisan and they are weaponized propaganda.
[01:33:57.254 --> 01:34:00.457]  They follow the rules for radicals set up by Saul Alinsky.
[01:34:00.517 --> 01:34:02.959]  One of those rules was that ridicule
[01:34:04.000 --> 01:34:09.125]  is the most powerful way to attack somebody, because as Alinsky said, there's no answer to it.
[01:34:09.906 --> 01:34:11.527]  So what you do is you ridicule people.
[01:34:12.428 --> 01:34:16.131]  And Jimmy Kimmel was ridiculing the people who wanted to have the wall built.
[01:34:16.171 --> 01:34:23.178]  You know, we have had multiple elections where we've had people like Mitch McConnell and John Cornyn tell us, yeah, we're going to protect the border.
[01:34:23.919 --> 01:34:24.459]  That's what we're about.
[01:34:25.060 --> 01:34:33.567]  Or Paul Ryan, even though we know that Paul Ryan's been open borders all of his political career, he'll still campaign on getting control of immigration.
[01:34:35.148 --> 01:34:38.050]  And they lie to us, time and time again.
[01:34:38.070 --> 01:34:47.798]  And then we have the Supreme Court coming up with more rulings on Friday, saying that President Trump cannot stop illegal aliens at the border.
[01:34:47.818 --> 01:34:50.861]  The only thing that's going to stop them, folks, is some kind of a physical barrier.
[01:34:51.929 --> 01:35:03.217]  So the American people, especially one individual, Brian Kolfagi, I think is the way you pronounce his name, he was the triple amputee, lost three limbs in Iraq.
[01:35:04.418 --> 01:35:10.002]  And he had a conservative blog or some kind of publication on Facebook.
[01:35:11.152 --> 01:35:13.994]  And they had encouraged him to spend money promoting it.
[01:35:14.034 --> 01:35:20.339]  He had spent over $300,000 at Facebook's urging to promote his conservative organization.
[01:35:20.359 --> 01:35:22.641]  And then they just terminated him without any explanation.
[01:35:23.001 --> 01:35:23.621]  Well, he's back.
[01:35:24.482 --> 01:35:26.103]  And he's back with his GoFundMe campaign.
[01:35:26.123 --> 01:35:28.425]  He wants to raise a billion dollars for the wall.
[01:35:28.865 --> 01:35:31.587]  And people who voted for it are willing to pay for it as well.
[01:35:31.667 --> 01:35:33.288]  And so Jimmy Kimmel can't ignore that.
[01:35:33.348 --> 01:35:34.089]  It's gotten too big.
[01:35:34.730 --> 01:35:39.453]  First time I saw this, I printed out an article from the preceding evening, and it was $400,000.
[01:35:41.331 --> 01:35:47.773]  And then the next day I was reporting on it and I was on air and the crew came on and said, no, that's actually 4 million now.
[01:35:47.793 --> 01:35:48.474]  I was like, what?
[01:35:48.494 --> 01:35:51.335]  It grew by a factor of 10 in like 12 hours?
[01:35:52.435 --> 01:35:56.396]  And then by the afternoon, we had a story that went up at Infowars.com.
[01:35:56.436 --> 01:35:58.237]  It was up to 5 at that point.
[01:35:59.257 --> 01:36:00.558]  The next day it was up to 10.
[01:36:00.678 --> 01:36:02.158]  Now it is up to 16.2 million.
[01:36:02.178 --> 01:36:03.399]  It grew $100,000 just in the last hour.
[01:36:03.419 --> 01:36:04.999]  So it can't be ignored.
[01:36:10.202 --> 01:36:12.004]  So what are they going to do to try to stop it?
[01:36:12.064 --> 01:36:13.525]  They're going to ridicule it.
[01:36:13.605 --> 01:36:16.908]  They're going to use clowns like Jimmy Kimmel, who said this.
