[00:00:06.147 --> 00:00:09.910]  Infowars.com is tomorrow's news.
[02:57:21.758 --> 02:57:22.719]  Egg Concentrate.
[02:57:22.739 --> 02:57:23.560]  84 milligrams.
[02:57:23.580 --> 02:57:26.042]  What they found in the studies is the exact amount you need.
[02:57:26.882 --> 02:57:30.485]  Infowarslife.com, Infowarsstore.com, or 888-253-3139.
[02:57:30.625 --> 02:57:33.448]  You owe it to yourself, your children, your family.
[02:57:33.468 --> 02:57:34.629]  It's totally healthy.
[02:57:34.669 --> 02:57:36.490]  It's just a high-quality special food product.
[02:57:36.930 --> 02:57:39.693]  It is Pollen Block, a Japanese quail egg special diet.
[02:57:39.953 --> 02:57:40.794]  Infowarslife.com.
[02:57:43.758 --> 02:57:45.179]  Vitamin Mineral Fusion.
[02:57:45.339 --> 02:57:47.761]  Visit InfoWarsLife.com to secure your chemistry.
[02:57:47.942 --> 02:57:55.227]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[02:57:55.448 --> 02:58:05.756]  Vitamin Mineral Fusion Drink Mix at InfoWarsLife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[02:58:06.076 --> 02:58:13.641]  In the history of InfoWars Life, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[02:58:13.921 --> 02:58:23.887]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[02:58:24.128 --> 02:58:26.049]  And this part is most important.
[02:58:26.189 --> 02:58:32.613]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[02:58:32.973 --> 02:58:34.114]  That means it's clean.
[02:58:34.414 --> 02:58:35.434]  That means it's pure.
[02:58:35.554 --> 02:58:38.396]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[02:58:38.436 --> 02:58:41.217]  That's InfoWarsLife.com and Vitamin Mineral Fusion.
[02:58:41.237 --> 02:58:42.918]  Take action now before we sell out.
[02:58:46.880 --> 02:58:51.202]  Proper B vitamin intake is essential to keep the body functioning at optimum levels.
[02:58:51.582 --> 02:58:53.083]  Op-op-op-op-optimum levels.
[02:58:54.144 --> 02:58:58.749]  With our modern diets, it can be hard to get the recommended amount of B vitamins we need every day.
[02:58:58.769 --> 02:59:00.711]  O-O-O-Optimum levels.
[02:59:01.112 --> 02:59:02.754]  B vitamins we need every day.
[02:59:02.914 --> 02:59:07.999]  Secret 12 combines two bioactive forms of vitamin B12 for optimal absorption.
[02:59:08.180 --> 02:59:09.801]  O-O-O-O-Optimal absorption.
[02:59:10.522 --> 02:59:15.568]  Being deficient in B vitamins can cause fatigue, depression, poor memory, and lethargy.
[02:59:16.149 --> 02:59:16.509]  Secret 12.
[02:59:17.991 --> 02:59:18.832]  Optimal absorption.
[02:59:18.852 --> 02:59:23.837]  B vitamins help the body convert food into energy by supporting your intercellular processes.
[02:59:24.278 --> 02:59:28.482]  B vitamins are also essential for the optimal functioning of the brain and nervous system.
[02:59:29.483 --> 02:59:30.204]  Optimum levels.
[02:59:31.625 --> 02:59:35.447]  Secret 12 is an easy way to increase your vitamin B12 intake.
[02:59:35.767 --> 02:59:40.129]  Head to InfoWarsLife.com and support optimal brain and body function with Secret 12.
[02:59:40.949 --> 02:59:42.250]  That's InfoWarsLife.com.
[02:59:42.370 --> 02:59:51.573]  If you are receiving this transmission, you are the resistance.
[02:59:55.811 --> 03:00:00.653]  From the front lines of the information war, it's Alex Jones.
[03:00:02.374 --> 03:00:08.597]  Roger Stone's coming up, riding shotgun, and the war room kicks off, and Trump supposedly is going to have this fake news award.
[03:00:08.617 --> 03:00:13.179]  I mean, he's the guy that delivers, he's the guy that keeps his promises, even mainstream media has to admit that now.
[03:00:13.999 --> 03:00:14.859]  Yeah, they're big fake news.
[03:00:14.899 --> 03:00:17.161]  He's racist with the lowest black unemployment ever recorded.
[03:00:17.821 --> 03:00:19.802]  That's old news that's in 17 years.
[03:00:19.842 --> 03:00:22.483]  Now it's ever recorded since Bureau of Labor Statistics.
[03:00:23.744 --> 03:00:26.725]  And it's good numbers for everybody if you want to work.
[03:00:27.866 --> 03:00:30.447]  Problem is, a lot of millennials, I don't care what color they are, are lazy.
[03:00:31.788 --> 03:00:33.769]  So, there's CNBC.
[03:00:33.889 --> 03:00:35.709]  Record low black unemployment.
[03:00:36.330 --> 03:00:38.431]  And, you know, I'm all for that type of affirmative action.
[03:00:39.855 --> 03:00:47.138]  With these de-industrialized urban areas, you know, the Rust Belt, Trump is incentivizing companies to move there.
[03:00:48.278 --> 03:00:50.999]  And they're incentivizing folks to, I mean, that's like the White House.
[03:00:51.399 --> 03:00:55.661]  Kelly said, listen, we're not getting a lot of resumes for women and minorities.
[03:00:55.741 --> 03:01:00.223]  He said, you're qualified, you're getting a job, and you do a good job, you're going to be in charge.
[03:01:00.823 --> 03:01:02.063]  And that's how Trump operates.
[03:01:02.403 --> 03:01:08.666]  So I got all the awards from women's groups, gay groups, African-American groups, because he opened up golf courses
[03:01:09.962 --> 03:01:14.104]  You can believe this 35, 40 years ago, this was still going on, that no blacks were allowed in.
[03:01:14.424 --> 03:01:15.485]  That's just amazing.
[03:01:15.745 --> 03:01:16.385]  Or Jews!
[03:01:16.405 --> 03:01:24.429]  You know, there's this whole thing that Jews run everything, and then there was a police golf course just 20, 30 years ago, when it stopped, that Jews couldn't go to.
[03:01:25.069 --> 03:01:27.890]  But I mean, those blue blood things are so elitist, it's just unbelievable.
[03:01:28.150 --> 03:01:29.151]  The point is, is that...
[03:01:30.552 --> 03:01:32.114]  Everything you hear about Trump is not true.
[03:01:32.454 --> 03:01:34.697]  And it's not some butt-kissing contest here.
[03:01:35.198 --> 03:01:41.385]  Like Stephen Colbert said, I know that Trump's genitals aren't small because I'm too busy kissing his butt all day.
[03:01:42.446 --> 03:01:42.907]  You know what?
[03:01:43.027 --> 03:01:47.012]  I'm trying to have prosperity and freedom and I guess I'm kissing the truth's butt.
[03:01:48.093 --> 03:01:50.476]  And Colbert says that Trump's
[03:01:52.688 --> 03:01:55.690]  Mouth is the, you know what, holster for Vladimir Putin's genitals.
[03:01:56.010 --> 03:01:57.090]  That's all funny to him.
[03:01:57.110 --> 03:01:58.571]  And I just simply say, why?
[03:01:58.591 --> 03:02:03.474]  Because the media attacked Trump's genitals and said he said big red button because he has small genitals.
[03:02:03.994 --> 03:02:04.654]  Remember all that?
[03:02:05.495 --> 03:02:07.956]  And they took it out of context like I was just bringing up his genitals.
[03:02:08.716 --> 03:02:09.177]  And I get it.
[03:02:09.237 --> 03:02:10.077]  It makes it funny.
[03:02:10.157 --> 03:02:11.358]  But it's all lies.
[03:02:11.718 --> 03:02:13.719]  They didn't take what I said to make it funny.
[03:02:14.099 --> 03:02:15.380]  They edited it to make it funny.
[03:02:17.332 --> 03:02:21.816]  They made it look like he's crazy, he's out of the blue going, I got a big red button and I got powerful nukes.
[03:02:21.916 --> 03:02:24.958]  Kim Jong-un said, we're going to nuke you, we're going to first strike you.
[03:02:25.498 --> 03:02:27.000]  We got a red button on my desk.
[03:02:27.740 --> 03:02:29.862]  And Trump said, well we got a bigger red button and ours works.
[03:02:31.883 --> 03:02:33.825]  And it brought North Korea to the table.
[03:02:37.147 --> 03:02:40.610]  So that's all coming up, we're going to take your calls with Roger Stone, he loves taking calls.
[03:02:41.771 --> 03:02:42.752]  I tell you, what a cliffhanger.
[03:02:44.650 --> 03:02:48.333]  They're now going to say Trump choked, Trump backed off on the fake news awards.
[03:02:48.753 --> 03:02:54.398]  He could be baiting them, like a few weeks ago, that he moves it again, and they go, oh you're scared, oh you're not going to do it.
[03:02:54.898 --> 03:03:02.744]  He's either baiting them, so that it's really big when he has it, and he knows they'll say he choked, or he's scared when it's such a great extravaganza.
[03:03:03.445 --> 03:03:12.152]  Or what I think has happened, if he doesn't go live at 4, there's a big crisis with North Korea or the Middle East right now, and he's in a Situation Room in the bunker.
[03:03:15.282 --> 03:03:16.583]  And he's been pretty quiet on Twitter.
[03:03:16.603 --> 03:03:18.423]  Let's pull up his Twitter.
[03:03:18.744 --> 03:03:20.704]  Let's put the President's Twitter on screen.
[03:03:23.586 --> 03:03:25.647]  Yeah, no tweeting for a while.
[03:03:25.667 --> 03:03:30.529]  21 hours, 7 hours, Eric Trump on Fox & Friends.
[03:03:31.149 --> 03:03:32.850]  That went out this morning.
[03:03:33.350 --> 03:03:34.031]  Let's scroll down.
[03:03:34.511 --> 03:03:41.114]  And 21 hours ago, executive order protecting nation from foreign terrorists.
[03:03:42.210 --> 03:03:49.894]  And if you scroll down, new report on DOJ, DHS, three and four individuals convicted of terrorism-related charges are foreign-born.
[03:03:49.914 --> 03:03:53.256]  They have submitted to Congress a list of resources and reforms.
[03:03:53.616 --> 03:03:54.696]  Got to stop bringing in terrorists.
[03:03:55.156 --> 03:03:58.878]  Today is my honor to welcome President of Kyrgyzstan.
[03:03:58.978 --> 03:04:02.340]  Okay, so nothing, really nothing substantive in 24 hours.
[03:04:02.400 --> 03:04:03.921]  So yeah, the President's gone dark.
[03:04:08.683 --> 03:04:16.131]  He's either trolling them and is going to show up at like 4.30 late after it reaches fever pitch to punk them or there's a national security crisis going on.
[03:04:16.994 --> 03:04:18.594]  You can bet your bucks, that's what's happening.
[03:04:18.854 --> 03:04:19.655]  And here's the good news.
[03:04:19.675 --> 03:04:24.935]  In the next two and a half hours, we're going to find out, and InfoWars is covering it live, unfiltered.
[03:04:25.656 --> 03:04:27.136]  MSN will twist whatever happens.
[03:04:27.236 --> 03:04:33.097]  We will be there covering it live, taking your phone calls, going over your nominations, showing video clips of the fake news.
[03:04:33.597 --> 03:04:38.258]  We are the People's Choice Awards, and we go on whether the President does or not.
[03:04:39.058 --> 03:04:43.579]  So, Kevin in Canada, Dan in Indiana,
[03:04:45.666 --> 03:04:49.749]  Mike, in North Dakota, everybody, I'm going bam, bam, bam when we come back.
[03:04:50.129 --> 03:04:50.909]  NewsWars.com.
[03:04:51.009 --> 03:04:51.850]  NewsWars.com.
[03:04:51.970 --> 03:04:52.510]  Spread that link.
[03:04:54.552 --> 03:04:59.795]  Climb to the top of the food chain with Alpha Power by InfoWars Life.
[03:05:00.535 --> 03:05:03.818]  For those who want to increase testosterone and energy levels.
[03:05:04.678 --> 03:05:10.942]  Most men know that testosterone levels begin to decline starting around 30 at a rate of about 1-2% per year.
[03:05:12.723 --> 03:05:19.048]  This drop can show signs such as fatigue, low energy, low sex drive, and muscle loss.
[03:05:19.869 --> 03:05:25.113]  Alpha Power is packed with some of the most potent and clinically tested ingredients on the market.
[03:05:25.733 --> 03:05:37.863]  The secret is in the synergistic blend of ancient ingredients that have been concentrated into their most potent forms, including uricoma longifolia, originally from Malaysia.
[03:05:38.543 --> 03:05:44.045]  Makaroo from Peru, Horny Goatweed from China, and Tribulus from India.
[03:05:44.825 --> 03:05:48.327]  Reach your alpha male potential with Alpha Power.
[03:05:48.767 --> 03:05:53.989]  Get Alpha Power now at 50% off and secure your bottle today.
[03:06:04.711 --> 03:06:10.294]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:06:10.314 --> 03:06:11.035]  50,000 stoppable watts.
[03:06:11.195 --> 03:06:13.856]  Anthrax!
[03:06:14.156 --> 03:06:14.416]  Anthrax!
[03:06:14.476 --> 03:06:16.358]  And radio!
[03:06:27.745 --> 03:06:28.566]  We are back live.
[03:06:28.646 --> 03:06:30.707]  I am your host Alex Jones, co-hosting with Roger Stone.
[03:06:30.947 --> 03:06:43.595]  We'll be co-hosting right into the War Room with Owen Schroer, Rob Dew, and many others today, because this is the People's Choice Fake News Awards, the first annual for 2017, held on Wednesday, January 17, 2018.
[03:06:44.716 --> 03:06:51.220]  Now, Roger Stone, obviously former head of the Trump campaign, Trump confidant for 43 years,
[03:06:53.840 --> 03:06:56.442]  Has given us incredible intel on what's going on with the President.
[03:06:56.502 --> 03:07:04.326]  He's going to break exclusive news right now on the FISA court and what happened last week in that vote and the tweets that went back and forth that were contradictory.
[03:07:05.687 --> 03:07:08.929]  And he's also going to get you into the mind of the President to understand how real he is.
[03:07:09.309 --> 03:07:10.149]  That's why they hate him.
[03:07:12.051 --> 03:07:15.773]  And it's not flip-flopping, it's influenced by evidence in his gut.
[03:07:16.413 --> 03:07:17.674]  And he's got other big breaking news.
[03:07:17.694 --> 03:07:21.216]  We're going to continue with your calls and your nomination for the Fake News Awards.
[03:07:21.356 --> 03:07:22.697]  I asked Roger during the break
[03:07:23.777 --> 03:07:25.698]  I said, do you think he's trolling them?
[03:07:25.998 --> 03:07:28.518]  Eight days ago, cancelling it or moving it back.
[03:07:28.919 --> 03:07:30.859]  Then today, not saying anything.
[03:07:30.899 --> 03:07:31.880]  They say, oh, you're scared.
[03:07:31.900 --> 03:07:32.740]  There's no fake news.
[03:07:33.180 --> 03:07:37.901]  There is a ocean of them in fake news that we've been going over.
[03:07:37.921 --> 03:07:39.102]  We're going to recap here.
[03:07:39.802 --> 03:07:41.142]  But this is just amazing.
[03:07:41.182 --> 03:07:45.144]  And I know you haven't talked to him in a little while, so we don't have any intel on that particularly.
[03:07:45.184 --> 03:07:47.744]  But I like to give people the big news right up front.
[03:07:47.764 --> 03:07:49.145]  There's always more big news coming.
[03:07:50.339 --> 03:07:51.560]  Well, several things have happened, Alex.
[03:07:51.580 --> 03:07:57.285]  I, as you know, was in Washington on Monday and had an opportunity to talk to a number of my sources inside the administration.
[03:08:19.893 --> 03:08:41.662]  You'll recall that the President was watching Fox and Friends when he saw Judge Andrew Napolitano make a compelling case against the reauthorization of the Surveillance Act by the Congress last week, essentially re-upping the Patriot Act and the broad surveillance put in place by the Bushes after 9-11.
[03:08:42.962 --> 03:08:51.390]  And correctly, as Trump said, used to spy on the Trump campaign, spy on the Republican candidate for President of the United States.
[03:08:52.091 --> 03:08:59.318]  The President put out a very strong tweet that caused heads to explode at the NSA and in the Congress.
[03:08:59.838 --> 03:09:05.804]  General Kelly got Paul Ryan on the phone with the President and they convinced him to reverse himself.
[03:09:06.474 --> 03:09:16.797]  Now, I learned yesterday that the president subsequently sent the message to Judge Napolitano that he agreed with him, but he felt his hands were tied.
[03:09:17.317 --> 03:09:32.541]  So it is yet another example of the deep staters around the president whose instincts are so unerringly good, just his gut instincts, and these quizlings that are around him, I think, disserve him.
[03:09:32.741 --> 03:09:34.021]  It's a perfect example.
[03:09:34.551 --> 03:09:40.493]  The FISA reauthorization yesterday came very close.
[03:09:41.393 --> 03:09:45.975]  It had to do with the absence of John McCain, but we were within a vote or two.
[03:09:47.155 --> 03:09:49.356]  The greatest disappointment, Alex, is that the
[03:09:50.220 --> 03:09:54.583]  And let's be clear, we under the Constitution can spy on foreign powers, foreign individuals,
[03:10:12.861 --> 03:10:15.445]  But they're admittedly using it for total control.
[03:10:15.925 --> 03:10:18.449]  Google, Facebook, and Twitter are spying on people.
[03:10:18.689 --> 03:10:19.991]  They're bigger than the NSA.
[03:10:20.692 --> 03:10:22.715]  Twitter is basically run by the Communist Chinese.
[03:10:22.755 --> 03:10:23.516]  That just broke.
[03:10:24.117 --> 03:10:25.099]  Just like Hollywood is.
[03:10:25.139 --> 03:10:29.405]  That's the newest Veritas bomb to drop at Infowars.com and DrugsReport.com has it up.
[03:10:29.745 --> 03:10:30.466]  Right now as well.
[03:10:31.086 --> 03:10:34.169]  The University of Texas, they caught the Chinese Communist taking it over last week.
[03:10:34.389 --> 03:10:35.429]  That's even the Washington Post.
[03:10:35.690 --> 03:10:39.933]  And we have Communist Chinese coming out of our ears here while they obsess over Russia all day.
[03:10:39.973 --> 03:10:41.014]  This is unbelievable.
[03:10:41.274 --> 03:10:43.215]  I mean, I've been told it is the Chinese, Rob.
[03:10:44.329 --> 03:10:44.649]  I don't
[03:11:02.128 --> 03:11:10.734]  Has the nerve to get up there and say, if the president criticizes media when they attack him, he's Stalin, and that's book-burning and authoritarianism.
[03:11:10.934 --> 03:11:21.340]  So to have our free speech, or the president to have free speech, to talk to that... I mean, if I was going to have somebody cast to play a loan shark or a criminal in a movie, I'd hire Jeff Flake.
[03:11:21.400 --> 03:11:25.823]  I mean, he comes off like a serious serial killer or bank robber.
[03:11:25.843 --> 03:11:31.187]  I mean, I'm sorry, he just looks like one and acts like one, but anyways, getting back to what I was saying, it's just sick
[03:11:32.788 --> 03:11:34.669]  It's just sick to see this crap.
[03:11:35.589 --> 03:11:40.931]  And the more I love the president as he is embattled like a lion surrounded by hyenas, it makes me sick.
[03:11:41.211 --> 03:11:43.052]  The lowest black unemployment ever.
[03:11:43.292 --> 03:11:48.433]  The veterans getting twice as many visits now and getting privatized care.
[03:11:49.114 --> 03:11:51.034]  The veterans getting their biggest pay increase ever.
[03:11:51.575 --> 03:11:53.135]  The border 70% controlled.
[03:11:53.575 --> 03:11:55.176]  The $26,000 stock market.
[03:11:56.076 --> 03:11:57.417]  NAFTA being renegotiated.
[03:11:57.437 --> 03:11:58.577]  TPP pulled out of.
[03:11:59.057 --> 03:12:00.418]  On and on and on and on and on.
[03:12:00.658 --> 03:12:04.021]  Davos meeting, saying they've got to stop America and Trump.
[03:12:04.341 --> 03:12:06.823]  And the Communist President saying he'll help defeat Trump.
[03:12:07.204 --> 03:12:08.164]  I mean, it's insane.
[03:12:08.184 --> 03:12:10.526]  It's so obvious whose side he's on.
[03:12:10.566 --> 03:12:11.627]  What side is America?
[03:12:11.787 --> 03:12:12.968]  What side are these millennials?
[03:12:13.188 --> 03:12:14.449]  What is their problem?
[03:12:14.469 --> 03:12:16.171]  Don't they want prosperity and freedom?
[03:12:16.191 --> 03:12:16.551]  Dammit!
[03:12:18.112 --> 03:12:20.995]  You know, I must say, Alex, the Davos thing surprises me.
[03:12:21.035 --> 03:12:26.299]  The only reason the President should go to Davos is to announce that everyone there is under arrest.
[03:12:27.359 --> 03:12:35.705]  This is a conclave of international criminals and corporatists who have been feeding the deep state and the two-party duopoly.
[03:12:35.745 --> 03:12:37.186]  These are the globalists.
[03:12:37.206 --> 03:12:40.809]  No, I agree, but I don't buy the media going, oh look, he betrayed you, he's going to a globalist meeting.
[03:12:41.129 --> 03:12:45.072]  He goes to the G20 and G7 and gets in their face and doesn't wear their pin.
[03:12:45.112 --> 03:12:46.833]  No, he's going to take a victory lap.
[03:12:46.873 --> 03:12:48.814]  He's going to stick it up their keister.
[03:12:49.215 --> 03:12:55.039]  I understand Trump entirely and I kind of like it because he's about to crash their little tea party.
[03:12:55.840 --> 03:13:04.628]  But continuing with the breaking news here, Alex, I have also had sources confirm for me that in the very near future, General H.R.
[03:13:04.648 --> 03:13:13.236]  McMaster will get his fourth star and be packed off to the Korean front to work on an upcoming activity in Korea.
[03:13:13.256 --> 03:13:14.618]  I'm not sure what that could be.
[03:13:15.318 --> 03:13:16.700]  And are you ready for the kicker?
[03:13:17.446 --> 03:13:25.494]  Dina Powell is pushing Condoleezza Rice to be the National Security Advisor in the Trump White House.
[03:13:26.094 --> 03:13:33.201]  Now, this was overheard at a party at Cafe Milano, a going away party for Dina Powell.
[03:13:33.602 --> 03:13:33.742]  Wow.
[03:13:33.762 --> 03:13:36.705]  Dina Powell, you'll recall, is the Arabist
[03:13:37.125 --> 03:13:38.946]  We're good to go.
[03:13:54.031 --> 03:14:05.522]  I believe that she was forced out for leaking, but there's going to be a serious play to try to put Condoleezza Rice back in the White House.
[03:14:05.942 --> 03:14:07.204]  This boggles the mind.
[03:14:07.284 --> 03:14:10.907]  This is the woman who is the architect of the Iraq War.
[03:14:11.888 --> 03:14:15.772]  I cannot believe the President will go for this, but they are going to try to sell it to him.
[03:14:16.112 --> 03:14:27.321]  This is the same woman that got a call from Mayor Willie Brown not to fly on 9-11 who worked directly with Saudi Arabia covering up their role of the 28 pages in the September 11th attacks.
[03:14:28.662 --> 03:14:32.465]  Her best friends are Huma Abedin and Sheryl Mills.
[03:14:33.634 --> 03:14:35.575]  So, what more do we need to say?
[03:14:36.035 --> 03:14:37.695]  Also, Joy Ann Reid.
[03:14:38.356 --> 03:14:39.756]  This is a cabal.
[03:14:40.736 --> 03:14:44.057]  Now, she is a consummate brown-noser.
[03:14:44.598 --> 03:14:51.120]  She's done an extraordinary job of trying to suck up to the President, and she can be very charming.
[03:14:51.980 --> 03:14:54.061]  There is the... Yeah, I heard... I mean, let's get there.
[03:14:54.101 --> 03:14:56.121]  I mean, I heard her and Debbie had a relationship.
[03:14:58.002 --> 03:14:59.422]  I don't think that's true, actually.
[03:14:59.482 --> 03:15:01.683]  I think that that was Al Gore smear.
[03:15:03.807 --> 03:15:06.048]  I can explain that to you when we're off camera.
[03:15:06.108 --> 03:15:17.877]  But more importantly, the graphic we just showed was the legal Secretary of State on the right, Rex Tillerson, and on the left, the de facto Secretary of State.
[03:15:18.017 --> 03:15:19.117]  That's what you've been saying for a year.
[03:15:19.197 --> 03:15:21.199]  She's the shadow Secretary of State.
[03:15:22.182 --> 03:15:23.442]  Yes, I think that's true.
[03:15:24.102 --> 03:15:26.563]  And that's why we're still in Afghanistan.
[03:15:26.583 --> 03:15:30.284]  Despite the President's correct instincts, it's time to get out of there.
[03:15:31.064 --> 03:15:36.406]  The big news is McMaster packed off to be the new MacArthur in the giant war with North Korea.
[03:15:36.726 --> 03:15:42.807]  We'll talk about that and go directly to your phone calls in the middle of the People's Choice Fake News Awards 2017.
[03:15:43.387 --> 03:15:46.448]  And in the next two hours, will the President cancel his fake news?
[03:15:46.648 --> 03:15:48.028]  Will he make that fake news?
[03:15:48.188 --> 03:15:50.169]  I don't think so, but we'll see together.
[03:15:54.497 --> 03:15:56.299]  That's exactly how you do it.
[03:15:56.540 --> 03:15:57.801]  That's exactly how you do it.
[03:15:57.861 --> 03:16:02.186]  Yeah, you look for Trump or America or any of like 5,000 like keywords to describe a redneck.
[03:16:02.226 --> 03:16:04.529]  We're trying to get the creepy one on the wall.
[03:16:04.549 --> 03:16:05.951]  It's like the product thing.
[03:16:07.153 --> 03:16:08.815]  The idea of the shadow ban is that
[03:16:09.867 --> 03:16:11.848]  You ban someone, but they don't know they've been banned.
[03:16:12.549 --> 03:16:15.310]  Because they keep posting, but no one sees their content.
[03:16:15.971 --> 03:16:20.073]  So they just think that no one's engaging with their content, when in reality no one's seeing it.
[03:16:20.273 --> 03:16:27.158]  So is it gonna, like, ban, essentially ban certain mindsets and or people who could be negative?
[03:16:27.318 --> 03:16:32.001]  Nah, it's not gonna ban a mindset, it's gonna ban, like, a way of talking.
[03:16:34.963 --> 03:16:43.689]  Undercover Twitter engineers to ban way of talking through shadow banning algorithms to censor opposing political views.
[03:16:43.769 --> 03:16:49.294]  And Drudge has the headline that they admit they are opposing people's views, period.
[03:16:49.354 --> 03:16:53.076]  Just not letting you communicate if you're a Christian, a conservative, a libertarian.
[03:16:53.136 --> 03:16:55.478]  So James O'Keefe, you have done it again, my friend.
[03:16:55.498 --> 03:16:56.379]  Congratulations.
[03:16:56.699 --> 03:16:57.920]  They're at Project Veritas.
[03:16:58.280 --> 03:17:02.626]  Well, Alex, I mean, this is one of the greatest censorship stories in modern times.
[03:17:02.726 --> 03:17:08.053]  I mean, the things these people are saying on this video, I think this is certainly the biggest thing we have ever done.
[03:17:08.073 --> 03:17:10.656]  These are the most powerful people in the world.
[03:17:10.696 --> 03:17:12.699]  There you have it on the screen in front of you.
[03:17:13.260 --> 03:17:14.782]  Our strategy is to shadow ban.
[03:17:14.822 --> 03:17:16.284]  Now, your viewers might know what this is.
[03:17:16.940 --> 03:17:22.084]  But really what they're saying is that when you tweet or Facebook something, you think it's going to your users.
[03:17:22.544 --> 03:17:32.971]  What these companies are doing, and these engineers are on video describing, is how they make you think that your information is going to your users, but the people on the timeline don't see the information.
[03:17:32.991 --> 03:17:33.992]  That's what a shadow ban is.
[03:17:34.012 --> 03:17:37.354]  And they talk about how they specifically targeted, and this is their words, not mine,
[03:17:37.954 --> 03:17:47.756]  Rednecks, conservatives who tweet about the flag, and they create algorithms where if you mention these things that correlate with certain ideas, they ban you.
[03:17:47.856 --> 03:17:50.576]  And they call it S-H-I-T-T-Y people.
[03:17:50.936 --> 03:17:54.157]  This is what the policy executives, these are not low-level employees.
[03:17:54.637 --> 03:17:55.997]  These are executives at Twitter.
[03:17:56.377 --> 03:18:01.578]  Steven Pierre, a Twitter engineer, says we want to, quote, ban a way of talking.
[03:18:02.038 --> 03:18:05.719]  I hope you play some of these clips for your audience, because this is truly extraordinary.
[03:18:05.739 --> 03:18:07.339]  They say they want to downrank.
[03:18:09.119 --> 03:18:12.801]  S-H-I-T-T-Y people to not show up.
[03:18:12.881 --> 03:18:14.461]  We're working on that right now.
[03:18:14.501 --> 03:18:27.645]  So they're describing the products and there's Singh, who's on the direct messaging team, talking about how they use algorithms to target Julian Assange, target conservatives, and to ban a way of talking.
[03:18:27.805 --> 03:18:30.266]  Alex, Twitter bills itself as the public square.
[03:18:30.866 --> 03:18:38.053]  And what your audience needs to understand is if they take away our rights to share our ideas on these platforms, where are we going to go?
[03:18:38.213 --> 03:18:40.295]  I mean, most people don't have the power to create their own website.
[03:18:40.355 --> 03:18:50.806]  I know these are private companies, and we may not want the government to intervene, but unless the CEO of Twitter makes their algorithms public so the users know what they're doing, the government didn't have a choice but to intervene.
[03:18:50.926 --> 03:18:53.028]  I mean, this is scary stuff!
[03:18:53.568 --> 03:19:01.731]  And don't take my word for it, they're on tape saying their whole MO is to, quote, ban a way of talking.
[03:19:02.251 --> 03:19:06.932]  This is the greatest censorship story of modern times.
[03:19:06.992 --> 03:19:10.714]  And unlike the mainstream media outlets, we don't just anonymously quote sources.
[03:19:10.934 --> 03:19:12.334]  We have these people dead to rights.
[03:19:12.394 --> 03:19:13.054]  How do we do it?
[03:19:13.355 --> 03:19:14.475]  We spend a year
[03:19:15.215 --> 03:19:16.797]  A year undercover.
[03:19:16.877 --> 03:19:22.761]  Now we've got a story on Infowars.com, I don't know if you know about this, but Twitter has been caught now censoring your exposure.
[03:19:22.802 --> 03:19:23.182]  How is that?
[03:19:23.262 --> 03:19:24.083]  I didn't see that one.
[03:19:24.183 --> 03:19:25.564]  Are they muting me?
[03:19:25.644 --> 03:19:27.185]  Are they shadowbanning my stuff now?
[03:19:27.225 --> 03:19:31.409]  Yes, with O'Keefe's suspension, Twitter confirms authenticity in Project Veritas' videos.
[03:19:31.429 --> 03:19:39.255]  Twitter unblocked James O'Keefe's account after suffering massive backlash for challenging the Project Veritas founder as his expose day on Twitter political censorship went viral.
[03:19:39.375 --> 03:19:42.258]  This is trending on Twitter, Alex, believe it or not, isn't that ironic?
[03:19:42.759 --> 03:19:50.968]  Shadowban, hashtag shadowban, is trending on Twitter from my, looking at my phone here, and everyone is tweeting at the CEO of Twitter.
[03:19:51.128 --> 03:19:52.009]  This is big stuff!
[03:19:57.395 --> 03:19:59.998]  You're listening to the Alex Jones Show.
[03:20:17.862 --> 03:20:24.169]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:20:45.695 --> 03:20:46.316]  Okay, folks.
[03:20:46.476 --> 03:20:48.257]  We're a little bit late coming back to this segment.
[03:20:48.297 --> 03:20:51.219]  I promise to go back to your calls and get your nominations for fake news.
[03:20:51.539 --> 03:20:52.800]  I want to get Rogers as well.
[03:20:52.840 --> 03:20:53.500]  There's so many.
[03:20:54.001 --> 03:20:57.003]  But big stuff behind the scenes is why I'm late getting back sometimes.
[03:20:58.003 --> 03:20:58.824]  Makes my head spin.
[03:20:59.224 --> 03:21:01.446]  A lot of big news breaking at NewsWars.com.
[03:21:01.846 --> 03:21:04.208]  A lot of news breaking at InfoWars.com.
[03:21:04.848 --> 03:21:09.091]  One reason we have NewsWars.com is Twitter, Facebook, Google, and others really hate InfoWars.
[03:21:09.111 --> 03:21:10.432]  They try to block the spread of that.
