[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[03:05:59.483 --> 03:06:04.306]  You're listening to The Alex Jones Show.
[03:06:29.671 --> 03:06:31.692]  Alright, Paul Watson's about to get on.
[03:06:31.692 --> 03:06:34.132]  We only got two Skype lines, so we're going to get one of these great guys off.
[03:06:34.132 --> 03:06:36.133]  We'll get Paul dialed in about to take over.
[03:06:36.133 --> 03:06:38.453]  Finishing up, statements on just the epic moment in time.
[03:06:38.453 --> 03:06:42.754]  We're at Will Johnson of YonAmericaFirst.com.
[03:06:42.754 --> 03:06:44.835]  Yes, thank you for having me once again.
[03:06:44.835 --> 03:06:46.475]  I've really enjoyed it.
[03:06:46.475 --> 03:06:47.675]  It's been a real honor.
[03:06:47.675 --> 03:06:53.457]  I would like to extend an invitation to you, Alex Jones, to come on my broadcast with me if that's possible.
[03:06:53.457 --> 03:06:56.217]  You are either Owen or most definitely even Rob.
[03:06:56.217 --> 03:06:58.318]  I want to come on your show anytime.
[03:06:59.657 --> 03:07:03.259]  That would be absolutely phenomenal if you would join me.
[03:07:03.259 --> 03:07:04.440]  I just want to say, you know what?
[03:07:04.440 --> 03:07:06.821]  M4 Wars is the tip of the spear.
[03:07:06.821 --> 03:07:09.763]  I think what you're doing is so heroic.
[03:07:09.763 --> 03:07:16.366]  It's just something that we all can look up to and admire and that we have to get in this fight together.
[03:07:16.366 --> 03:07:18.568]  Sitting down is no longer an option.
[03:07:18.568 --> 03:07:20.068]  So I want to thank you for having me on.
[03:07:21.269 --> 03:07:22.589]  I want to thank you.
[03:07:22.589 --> 03:07:23.109]  God bless you.
[03:07:23.109 --> 03:07:25.610]  Let me just say something about Bill Johnson.
[03:07:25.610 --> 03:07:27.090]  See how humble he is?
[03:07:27.090 --> 03:07:29.891]  He's just as well-spoken, has just as much courage as I do.
[03:07:29.891 --> 03:07:31.051]  He heard what we were doing.
[03:07:31.051 --> 03:07:31.732]  He was already awake.
[03:07:31.732 --> 03:07:32.832]  He went out and took action.
[03:07:32.832 --> 03:07:34.172]  He's just here thanking us.
[03:07:34.172 --> 03:07:34.772]  Take the left.
[03:07:34.772 --> 03:07:38.933]  It's all about them, about their Satanism, about their personal power, about where they're going.
[03:07:38.933 --> 03:07:40.054]  They think they're ascending.
[03:07:40.054 --> 03:07:41.274]  They're sinking into hell.
[03:07:41.894 --> 03:07:45.475]  Christ is the way to get out of this and we know that and that's why they hate us.
[03:07:45.475 --> 03:07:47.035]  That's why they're coming after us.
[03:07:47.035 --> 03:07:48.736]  That was Will Johnson leaving us.
[03:07:48.736 --> 03:07:52.357]  Joey Gibson with your prayer vigils that get attacked by Antifa.
[03:07:52.357 --> 03:07:54.878]  Again, tell us about that next event you've got coming up.
[03:07:54.878 --> 03:07:56.118]  Did you say August 5th?
[03:07:56.118 --> 03:07:56.418]  August 4th.
[03:08:01.055 --> 03:08:06.678]  Basically, the goal is this, is we respond by their violence with getting more people to show up.
[03:08:06.678 --> 03:08:11.080]  If we can flood the streets with thousands of people, you know, we know the support is out there.
[03:08:11.080 --> 03:08:15.823]  It's about inspiring them to actually go out there and stand up for what they believe in.
[03:08:15.823 --> 03:08:21.065]  Because the enemy, the elites, all these people at the top, they don't want us to stand up for what we believe in.
[03:08:21.065 --> 03:08:22.686]  They want us to remain silent.
[03:08:22.686 --> 03:08:26.948]  And Alex, if you can be there, you're the one guy that can, you know, bring thousands of people with you.
[03:08:26.948 --> 03:08:28.149]  And we'd love to have you.
[03:08:28.149 --> 03:08:28.589]  And I think
[03:08:28.609 --> 03:08:34.835]  I think it would make the event a lot more safe because we can't trust the police if we just flooded the streets.
[03:08:34.835 --> 03:08:36.637]  I want to go to all these events.
[03:08:36.637 --> 03:08:38.418]  Here's the thing.
[03:08:38.418 --> 03:08:45.085]  I'm here running these operations and I'm every day getting important communique as to what we need to do and I want to do it.
[03:08:45.085 --> 03:08:48.168]  And then they've got me pinned down because when I leave they've gone for my family.
[03:08:48.168 --> 03:08:50.150]  I've got to take my family with me now everywhere.
[03:08:50.150 --> 03:08:51.071]  It's gotten really bad.
[03:08:51.631 --> 03:08:52.552]  I can't get into all that.
[03:08:52.552 --> 03:08:54.793]  I had to go off air yesterday because of it.
[03:08:54.793 --> 03:08:56.074]  We need everybody's prayers here.
[03:08:56.074 --> 03:08:56.894]  I'm not complaining about it.
[03:08:56.894 --> 03:08:59.336]  I asked for all this, but I do need the prayers.
[03:08:59.336 --> 03:09:01.177]  So absolutely.
[03:09:01.177 --> 03:09:02.018]  Joey, thank you so much.
[03:09:02.018 --> 03:09:02.818]  We'll talk to you soon.
[03:09:02.818 --> 03:09:04.379]  Great job.
[03:09:04.379 --> 03:09:11.443]  Well, and thanks to the support we get from our audience, you know, we have so many reporters now that we can actually send crews out to these events, get the footage.
[03:09:11.443 --> 03:09:17.227]  And that's the key, is to get the footage and just put a camera up to these people and just say, hey, what are you doing out here?
[03:09:17.227 --> 03:09:20.349]  Oh, you know, I'm protesting that children being separated from children.
[03:09:20.729 --> 03:09:21.129]  Oh, really?
[03:09:21.129 --> 03:09:23.572]  I guess you didn't care about it eight years ago, then.
[03:09:23.572 --> 03:09:28.136]  Or whistleblowers have come out that Obama would put them with child traffickers and have them unvetted.
[03:09:28.136 --> 03:09:30.898]  Here, just let kids cross the border and get in vans randomly.
[03:09:30.898 --> 03:09:31.839]  That's a great idea.
[03:09:31.839 --> 03:09:34.341]  Coyotes can just pick them right up on the Texas side.
[03:09:34.341 --> 03:09:35.342]  Oh, what a wonderful idea.
[03:09:35.342 --> 03:09:37.444]  Violate federal law, you know?
[03:09:37.444 --> 03:09:43.189]  They're playing Darker Than Night in the desert with rattlesnakes, little kids come across with people who don't even know who the hell they are.
[03:09:43.189 --> 03:09:44.850]  Don't check anybody, just here, come on in!
[03:09:46.171 --> 03:09:46.712]  Sounds great.
[03:09:46.712 --> 03:09:47.252]  Open borders.
[03:09:47.252 --> 03:09:48.853]  Oh, but we don't want open borders.
[03:09:48.853 --> 03:09:50.014]  That's not what we want.
[03:09:50.014 --> 03:09:54.017]  But everyone has a right to just come on in, according... But that's why you expose them.
[03:09:54.017 --> 03:09:58.000]  That's why you put them on camera, you show who they are, and then you have hashtag walkaway trend on there.
[03:09:58.000 --> 03:09:59.341]  Hey, look who that is right there.
[03:09:59.341 --> 03:10:03.664]  That's Paul Joseph Watson, the great, over there in the UK.
[03:10:03.664 --> 03:10:06.546]  Big article about Trump getting ready to come out about 9-11.
[03:10:06.546 --> 03:10:07.267]  That's all coming up.
[03:10:07.267 --> 03:10:08.488]  He's taking over in T-minus two minutes.
[03:10:08.488 --> 03:10:11.350]  But first, your announcement to the president that we've got here.
[03:10:11.590 --> 03:10:19.679]  Well, you know, I wanted to do something special for President Trump for the 4th of July, and I noticed that he got snubbed by the Philadelphia Eagles.
[03:10:19.679 --> 03:10:20.419]  I couldn't believe it.
[03:10:20.419 --> 03:10:25.505]  He got snubbed by the Super Bowl Champion Eagles, and he did not get his championship jersey.
[03:10:25.505 --> 03:10:28.928]  So I went ahead and I ordered one for you, President Trump.
[03:10:28.928 --> 03:10:31.651]  This is your 4th of July present right here.
[03:10:33.713 --> 03:10:35.334]  It's the Eagles-Trump jersey.
[03:10:35.334 --> 03:10:38.155]  I don't know why they didn't want to give it to you, but I had it made, President Trump.
[03:10:38.155 --> 03:10:40.536]  We've got it for you right here in the InfoWars studio.
[03:10:40.536 --> 03:10:41.196]  This is for you.
[03:10:41.196 --> 03:10:42.537]  By the way, I've got a special address.
[03:10:42.537 --> 03:10:43.738]  I could mail him anything.
[03:10:43.738 --> 03:10:44.998]  Little secret out.
[03:10:44.998 --> 03:10:50.080]  We'll mail that sucker right to, right to him today.
[03:10:50.080 --> 03:10:51.761]  This is for President Trump.
[03:10:51.761 --> 03:10:52.741]  Go America!
[03:10:52.741 --> 03:10:53.442]  Go Trump!
[03:10:53.442 --> 03:10:54.382]  Fly, Eagles, fly!
[03:10:54.382 --> 03:10:58.164]  We came into the segment, it wasn't even supposed to be that way with Fly Like an Eagle, so here we are.
[03:10:58.664 --> 03:11:00.365]  By the way, that wasn't even a setup.
[03:11:00.365 --> 03:11:01.185]  That just happened.
[03:11:01.185 --> 03:11:03.586]  President Trump is flying like an eagle.
[03:11:03.586 --> 03:11:05.807]  He got snubbed by the Super Bowl champions.
[03:11:05.807 --> 03:11:06.527]  I'm not buying it.
[03:11:06.527 --> 03:11:14.111]  So I wanted President Trump to have his jersey here, recognized as President 45, the greatest president in modern history.
[03:11:14.111 --> 03:11:17.592]  And here is your Super Bowl champion eagle's jersey, President Trump.
[03:11:17.592 --> 03:11:19.313]  I hope this receives you well.
[03:11:19.313 --> 03:11:21.174]  And you deserve it.
[03:11:21.174 --> 03:11:26.716]  Notice that Lynch and all these top real liberals are saying Trump may be the greatest president ever.
[03:11:27.403 --> 03:11:28.604]  I mean, let me tell you.
[03:11:28.604 --> 03:11:31.146]  Well, when history pans out, we can talk about that.
[03:11:31.146 --> 03:11:33.507]  But modern history, my life, not even close.
[03:11:33.507 --> 03:11:34.228]  There's no debate.
[03:11:34.228 --> 03:11:35.389]  Yeah, he's already eclipsed Reagan.
[03:11:37.022 --> 03:11:39.323]  Because Reagan got shot in the first year to get him.
[03:11:39.323 --> 03:11:41.365]  All right, Paul Watson, you're taking over, my friend.
[03:11:41.365 --> 03:11:42.325]  Great job.
[03:11:42.325 --> 03:11:42.746]  We love you.
[03:11:42.746 --> 03:11:43.266]  We appreciate you.
[03:11:43.266 --> 03:11:47.889]  By the way, we have the new T-shirt we're selling, because they have Impeach Trump 45 at Walmart.
[03:11:47.889 --> 03:11:50.951]  We have Reelect Trump at InfoWarsTore.com.
[03:11:50.951 --> 03:11:52.832]  Reelect 45.
[03:11:52.832 --> 03:11:55.654]  So it's Reelect, not the other one.
[03:11:55.654 --> 03:11:56.975]  That's now exclusively available.
[03:11:56.975 --> 03:11:58.816]  They're getting printed right here, right here in Texas.
[03:11:58.816 --> 03:11:59.677]  Shipped out next week.
[03:11:59.677 --> 03:12:00.777]  Get your order in now.
[03:12:00.777 --> 03:12:01.958]  InfoWarsTore.com.
[03:12:01.958 --> 03:12:02.578]  No reviews yet.
[03:12:02.578 --> 03:12:03.359]  We just launched today.
[03:12:03.359 --> 03:12:05.941]  And then we have Meme Like a Wolverine.
[03:12:06.941 --> 03:12:09.965]  It's not the Marvel comic Wimpy Wolverine, it's the Trump Wolverine.
[03:12:09.965 --> 03:12:10.967]  Can we pull that up?
[03:12:10.967 --> 03:12:13.650]  That's available at Infowarstore.com.
[03:12:13.650 --> 03:12:16.253]  So be sure and get those and fund the operation.
[03:12:16.253 --> 03:12:18.196]  Everybody have a great July 4th.
[03:12:18.196 --> 03:12:24.144]  And now the Master of Ceremonies for the 2018 July 4th is the Red Coat Supreme Leader, Paul Joseph Watson.
[03:12:24.144 --> 03:12:25.005]  My friend, please take over.
[03:12:26.092 --> 03:12:27.593]  Thanks Alex, happy 4th of July.
[03:12:27.593 --> 03:12:37.037]  Yeah, I'm looking at these polls which have come out since the whole scandal over the border issue, which of course was the latest scandal that was supposed to sink President Trump for good.
[03:12:37.037 --> 03:12:39.839]  We have one every week from the mainstream media.
[03:12:39.839 --> 03:12:44.421]  But what's happened, this is really interesting, over the course of the past two weeks, just under
[03:12:45.041 --> 03:12:56.709]  Is that President Trump's approval rating, despite being relentlessly pounded by the mainstream media over this border enforcement issue, is approval rating, and this is real clear politics, headline.
[03:12:57.569 --> 03:12:58.310]  Media fail.
[03:12:58.310 --> 03:13:02.553]  Trump's approval rating improved during manufactured border outrage.
[03:13:02.553 --> 03:13:04.614]  This is real clear politics.
[03:13:04.614 --> 03:13:09.478]  Average of polls, poll of polls, has gone up by five points.
[03:13:09.478 --> 03:13:10.699]  That's not even Rasmussen.
[03:13:10.699 --> 03:13:12.400]  You can't claim it's got Republican bias.
[03:13:12.400 --> 03:13:14.882]  This is the average of all the polls.
[03:13:14.882 --> 03:13:24.510]  His approval rating has gone up five points since this whole separating children from their parents scandal that was supposed to sink him.
[03:13:24.510 --> 03:13:25.911]  Five point improvement.
[03:13:25.911 --> 03:13:27.212]  You drill down into this poll.
[03:13:28.172 --> 03:13:34.679]  A ten point surge in support from, wait for it, Hispanic Americans!
[03:13:34.679 --> 03:13:39.944]  Ten point surge since Trump was supposedly finished with this big border scandal.
[03:13:39.944 --> 03:13:45.270]  His average has gone up five points during the establishment media's manufactured outrage.
[03:13:45.270 --> 03:13:50.195]  So the manufactured media's propaganda is boomeranging, it's backfiring is what you're saying, Paul?
[03:13:51.448 --> 03:13:53.490]  Yes, they've got no platform, Alex.
[03:13:53.490 --> 03:13:55.092]  It's just constant hysteria.
[03:13:55.092 --> 03:14:06.665]  Remember that scream helplessly at the sky thing from last year?
[03:14:06.665 --> 03:14:11.490]  They're still on that, but then they're adding, oh by the way, start attacking Trump supporters, start attacking Trump.
[03:14:11.490 --> 03:14:12.652]  And then you look at another poll.
[03:14:13.357 --> 03:14:19.804]  Survey finds among white millennial men, 23% move from Democrats to GOP in the last two years.
[03:14:19.804 --> 03:14:25.030]  So they already lost 9% in millennial votes since 2016, which we covered before.
[03:14:25.658 --> 03:14:37.922]  Now another new poll has found that white millennial men, gee I wonder why white millennial men are shifting over to the GOP when every single day the narrative is relentlessly white men are to blame for everything.
[03:14:37.922 --> 03:14:42.824]  You know, toxic masculinity, kill all white men trending on Twitter.
[03:14:42.824 --> 03:14:46.805]  So a 23% shift from Dems to GOP in the last two years.
[03:14:47.970 --> 03:14:53.814]  Article reads, the Democrats have been relishing their popularity with Millennials for a variety of reasons.
[03:14:53.814 --> 03:14:55.495]  55% of Millennials voted for Hillary Clinton.
[03:14:55.495 --> 03:14:56.216]  33% voted for Trump.
[03:14:59.682 --> 03:15:09.044]  The new polls found that 23% have shifted, even though you've obviously still got overwhelming support for the Democrats, among white millennial men.
[03:15:09.044 --> 03:15:11.125]  It's shifted big time.
[03:15:11.125 --> 03:15:19.347]  A Pew Research study also found that millennials gave a 64% job approval rating to President Obama, but only 27% approval for Trump in 2018.
[03:15:20.777 --> 03:15:23.998]  But this goes alongside the ICE poll, obviously.
[03:15:23.998 --> 03:15:35.622]  Part of the freak-out, part of the screaming helplessly at the sky is this call to abolish ICE, which is also completely unpopular with the American people.
[03:15:35.622 --> 03:15:39.063]  73% of swing voters oppose the abolition of ICE.
[03:15:39.063 --> 03:15:40.843]  This is a losing platform.
[03:15:40.843 --> 03:15:43.144]  It's just hysteria on steroids at this point.
[03:15:43.564 --> 03:15:44.765]  And it's gonna backfire.
[03:15:44.765 --> 03:15:45.446]  It's gonna fail.
[03:15:45.446 --> 03:15:46.907]  So we should be applauding them.
[03:15:46.907 --> 03:15:50.189]  We should be saying they should carry on with this hysterical rhetoric.
[03:15:50.189 --> 03:15:51.790]  This is the Alex Jones Show Live.
[03:15:51.790 --> 03:15:53.252]  We'll be back in four hours.
[03:15:53.252 --> 03:15:55.473]  You have been lied to.
[03:15:55.473 --> 03:15:57.215]  My name is Kevin Shipp.
[03:15:57.215 --> 03:15:59.917]  I'm a former decorated CIA officer.
[03:15:59.917 --> 03:16:05.241]  Finally someone has come out and written what I think is the best ex-mose on the shadow government ever.
[03:16:05.241 --> 03:16:10.725]  We're in a constitutional crisis and our government is now being run and ruled by a shadow government.
[03:16:10.905 --> 03:16:14.346]  We gotta get this out, because just because you're awake, folks, doesn't mean other people are.
[03:16:14.346 --> 03:16:17.467]  This is critical to get, to read, to give to the library, to give to your church.
[03:16:17.467 --> 03:16:20.168]  Get them right now at KillingUncleSamBook.com.
[03:16:20.168 --> 03:16:22.468]  KillingUncleSamBook.com.
[03:16:22.468 --> 03:16:23.649]  Bacon lovers.
[03:16:23.649 --> 03:16:25.189]  We ship free.
[03:16:25.189 --> 03:16:27.010]  Try our amazing bacon.
[03:16:27.010 --> 03:16:29.030]  No refrigeration required.
[03:16:29.030 --> 03:16:37.973]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[03:16:38.633 --> 03:16:42.079]  Ready to eat right from the pouch or warm and serve.
[03:16:42.079 --> 03:16:43.942]  Savory and delicious.
[03:16:43.942 --> 03:16:46.887]  Wholesale price for your everyday use.
[03:16:46.887 --> 03:16:49.812]  Order today at ReadyToEatBacon.com.
[03:16:49.812 --> 03:16:51.114]  ReadyToEatBacon.com
[03:16:52.594 --> 03:16:56.455]  Tired of being censored by Facebook, YouTube, Twitter, and Patreon?
[03:16:56.455 --> 03:16:58.176]  Well, now you don't have to be.
[03:16:58.176 --> 03:17:03.278]  OneWay.com is the free speech and human-friendly social network built just for you.
[03:17:03.278 --> 03:17:04.938]  Stop feeding the beast.
[03:17:04.938 --> 03:17:13.381]  Every post you make on those evil, anti-human, anti-American perverted sites helps them destroy our families, our country, and our souls.
[03:17:13.381 --> 03:17:16.162]  Join OneWay today and take back your liberty.
[03:17:16.162 --> 03:17:19.323]  Your free speech alternative is waiting for you at OneWay.com.
[03:17:19.323 --> 03:17:19.803]  OneWay.com.
[03:17:22.560 --> 03:17:24.522]  Heart disease is on the rise.
[03:17:24.522 --> 03:17:29.847]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[03:17:29.847 --> 03:17:31.429]  But the symptoms are there.
[03:17:31.429 --> 03:17:39.777]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[03:17:39.777 --> 03:17:45.483]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[03:17:45.883 --> 03:17:47.464]  My blood pressure has normalized.
[03:17:47.464 --> 03:17:49.745]  My diabetes has totally improved.
[03:17:49.745 --> 03:17:54.367]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[03:17:54.367 --> 03:17:58.308]  Living in a volcano may sound more dramatic than it really is.
[03:17:58.308 --> 03:18:01.590]  The real drama can be found here in Leilani Estates.
[03:18:01.590 --> 03:18:07.853]  But a lot of us on the Big Island rely on rainwater, and we need to be concerned about ash and acid rain.
[03:18:07.853 --> 03:18:10.634]  Volcanic ash may contain heavy metal particles.
[03:18:11.374 --> 03:18:15.196]  An acid rain could lower the pH of the water to unhealthy levels.
[03:18:15.196 --> 03:18:21.659]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[03:18:21.659 --> 03:18:26.622]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[03:18:27.372 --> 03:18:31.295]  Next, we tested the water from our Alexa Pure gravity filter.
[03:18:31.295 --> 03:18:38.500]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[03:18:38.500 --> 03:18:43.724]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[03:18:43.724 --> 03:18:49.409]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:18:49.409 --> 03:18:53.392]  But more importantly, a good water filtration system will purify it.
[03:18:54.440 --> 03:18:56.800]  InfoWars Life is launching its newest product.
[03:18:56.800 --> 03:18:58.941]  We're really, really proud of it.
[03:18:58.941 --> 03:19:02.881]  It's a best source prebiotic fiber.
[03:19:02.881 --> 03:19:14.383]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[03:19:14.383 --> 03:19:23.465]  And it synergistically works with our 50 billion live active culture floraLife as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[03:19:23.965 --> 03:19:29.752]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[03:19:29.752 --> 03:19:35.198]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[03:19:35.198 --> 03:19:37.460]  And I'm doing this to introduce these products to you.
[03:19:37.460 --> 03:19:39.482]  Bodies sold out in a month.
[03:19:40.482 --> 03:19:43.764]  Uh, strongest concentrated turmeric formula we could come up with.
[03:19:43.764 --> 03:19:45.785]  It sold out for another month and a half.
[03:19:45.785 --> 03:19:49.107]  We sold it at 50% off till it sold out.
[03:19:49.107 --> 03:19:51.629]  And I think it's gonna be the same way with this fiber.
[03:19:51.629 --> 03:19:57.752]  Get yours today at fullwarslife.com.
[03:19:57.752 --> 03:20:00.414]  You're listening to the Alex Jones Show.
[03:20:06.809 --> 03:20:14.320]  Live from the Infowars.com studios, you're listening to The Alex Jones Show.
[03:20:14.320 --> 03:20:18.307]  And now, your host, Paul Joseph Watson.
[03:20:21.184 --> 03:20:23.365]  We're live and it's Paul Tower of the Alex Jones Show.
[03:20:23.365 --> 03:20:27.167]  We're talking about the reaction, the fallout, to this scandal.
[03:20:27.167 --> 03:20:36.693]  This latest scandal, there's a new one every week, that was supposed to sink the Trump administration, the border patrol policy, the separation of children from their parents.
[03:20:36.693 --> 03:20:46.078]  We have a new poll out, which is a poll of polls, an average poll, headline, media fail, Trump's approval rating improved during manufactured border outrage.
[03:20:46.078 --> 03:20:48.179]  This is by John Nolte over at Breitbart.
[03:20:48.894 --> 03:21:02.681]  President Trump's job approval rating improved by five points during the establishment media's manufactured outrage over Trump continuing the Obama administration's policy of separating illegal alien adults from children at the border.
[03:21:02.681 --> 03:21:04.182]  Now this is real clear politics.
[03:21:04.182 --> 03:21:11.626]  This is not Rasmussen, which they say, oh that's Republican bias, even though literally almost every other poll oversamples Democrats.
[03:21:11.626 --> 03:21:14.427]  But this is real clear politics, poll of polls.
[03:21:14.427 --> 03:21:16.108]  Trump's approval rating rounded out
[03:21:17.012 --> 03:21:24.315]  On June 8th, Trump's approval rating rounded out to an average of 42%, while his disapproval rating averaged 54%.
[03:21:24.315 --> 03:21:29.116]  So back on June 8th, it was a 12-point gap.
[03:21:29.116 --> 03:21:41.461]  As of Monday, July 2nd, yesterday, after two weeks of being pounded by the entire media over border enforcement, Trump's approval rating has climbed to 44% and his disapproval rating has dropped.
[03:21:43.542 --> 03:21:51.426]  So the margin between the two has improved by five points since this scandal.
[03:21:51.426 --> 03:21:59.589]  Since the scandal they called Trump's Katrina that would sink his presidency again for the 250th time over the past 18 months.
[03:21:59.589 --> 03:22:09.274]  And it goes on to point out that when you drill down into this poll, part of that improvement is due to a 10 point surge in support from Hispanic Americans.
[03:22:10.223 --> 03:22:23.417]  John Nolte goes on to comment, imagine being the establishment media today, imagine knowing you threw everything you had at the president that you coordinated a perfect narrative storm using recordings of crying children and hoax photographs.
[03:22:23.417 --> 03:22:30.044]  Because obviously if there's an audio tape of a child crying that must mean we need to erase the border right and get rid of all laws.
[03:22:30.704 --> 03:22:39.110]  Imagine that you poured all your hopes, your dreams and resources into manufacturing that one bulletproof story that would finally bring this guy down.
[03:22:39.110 --> 03:22:40.611]  And what happened in the end?
[03:22:40.611 --> 03:22:48.756]  Not only is Trump in better shape now than before this fake news jihad, the public is increasingly siding with him on border and immigration issues.
[03:22:48.756 --> 03:22:52.779]  So yeah, they thought that this would be the one issue to sink Trump.
[03:22:52.779 --> 03:22:55.761]  It was a battle of the bulge, all-out assault by the media.
[03:22:56.919 --> 03:22:58.080]  What happened?
[03:22:58.080 --> 03:23:00.422]  Trump came out on top once again.
[03:23:00.422 --> 03:23:04.966]  This is why they seem to be just getting more hysterical, more out of control.
[03:23:04.966 --> 03:23:11.811]  And even though it doesn't work, and anyone from an objective, neutral, a zoomed out perspective can see it's not working.
[03:23:11.811 --> 03:23:15.915]  It's only making swing voters more nervous about voting against Trump.
[03:23:16.315 --> 03:23:18.776]  Because they say, oh my god, this is the other option.
[03:23:18.776 --> 03:23:20.536]  Complete hysteria.
[03:23:20.536 --> 03:23:23.457]  Complete mad cat behaviour every single day.
[03:23:23.457 --> 03:23:25.017]  It's actually helping him.
[03:23:25.017 --> 03:23:29.119]  And it's helping him in terms of white millennial men as well.
[03:23:29.119 --> 03:23:37.581]  As this headline out of Daily Wire discusses, survey finds among white millennial men 23% move from Dems to GOP in last two years.
[03:23:38.664 --> 03:23:51.308]  So we had the Millennials percentage shift which we talked about a couple of months ago which was 9% Democrats have lost 9% Millennial support since the 2016 election.
[03:23:51.308 --> 03:24:05.131]  Now the Guardian reports that a Reuters, Ipsos, Megapoll of 16,000 respondents found that in the last two years support for Democrats among Millennials plunged from 55% to 46% while support for Republicans has only dropped from 28% to 27%.
[03:24:07.802 --> 03:24:23.029]  So in the last two years on top of that, support from white millennial men, which of course Democrats have completely abandoned and basically blamed them for every mass shooting that's happened over the past year, has gone from the Democrats leading Republicans by 12%
[03:24:26.544 --> 03:24:27.265]  We're good to go.
[03:24:43.419 --> 03:24:51.065]  Are they not reading about the fact that, one, they had a 13, 14 point lead in the race for the House back in December?
[03:24:51.065 --> 03:24:59.993]  That's completely evaporated, so either within the margin of error, or some polls show that Republicans are now ahead in the race for Congress in the midterms.
[03:25:00.653 --> 03:25:02.475]  I mean, are they not reading these polls?
[03:25:02.475 --> 03:25:14.365]  Do they just think that this endless wall of hysteria, this talk of civil war, this talk of confronting, getting in the face of Trump supporters and Trump administration officials, do they think that's actually working?
[03:25:14.365 --> 03:25:15.486]  Because it isn't!
[03:25:15.486 --> 03:25:17.487]  I'm telling you right now, it isn't working.
[03:25:17.487 --> 03:25:19.449]  None of the polls show it's working.
[03:25:19.449 --> 03:25:24.533]  So again, I've talked about this before, like with the David Hogg issue, for example.
[03:25:24.533 --> 03:25:27.536]  People were freaking out back a couple of months ago, three months ago,
[03:25:28.183 --> 03:25:30.746]  About trying to counter David Hogg's narrative.
[03:25:30.746 --> 03:25:32.428]  You don't need to counter his narrative.
[03:25:32.428 --> 03:25:36.712]  He's the biggest gun salesman of the year, bar none.
[03:25:36.712 --> 03:25:37.373]  Okay?
[03:25:37.373 --> 03:25:40.677]  They're shooting themselves in the foot at every available opportunity.
[03:25:40.677 --> 03:25:41.898]  They're scoring on goals.
[03:25:41.898 --> 03:25:44.641]  Don't interrupt the enemy when they're making a mistake.
[03:25:45.180 --> 03:25:47.881]  And it goes straight to the ice issue as well.
[03:25:47.881 --> 03:25:50.422]  We've had, you know, Bernie Sanders.
[03:25:50.422 --> 03:25:52.582]  Bernie Sanders is now on the rack.
[03:25:52.582 --> 03:25:59.685]  Bernie Sanders is too right-wing because he refuses to say that he wants to outright abolish ice.
[03:25:59.685 --> 03:26:08.007]  Even as you have these hard-left protesters occupying ice offices, in some cases throwing bricks, throwing stones at them.
[03:26:08.007 --> 03:26:10.628]  This is a headline out of Daily Caller.
[03:26:11.565 --> 03:26:12.465]  Abolish ICE.
[03:26:12.465 --> 03:26:15.406]  Vandals throw brick through window of GOP office.
[03:26:15.406 --> 03:26:17.307]  Leave graffiti message.
[03:26:17.307 --> 03:26:18.327]  This happened yesterday.
[03:26:18.327 --> 03:26:24.188]  Vandals threw a brick through the window of the Nebraska Republican Party's headquarters in Lincoln, Nebraska on Monday night.
[03:26:24.188 --> 03:26:27.209]  Again, this was abolish ICE protesters.
[03:26:27.209 --> 03:26:31.970]  We've had other events, including one in Philadelphia, which is ongoing right now.
[03:26:31.970 --> 03:26:33.611]  Last time I checked, at least.
[03:26:33.611 --> 03:26:38.232]  Protests turned violent as demonstrators arrested in front of Philadelphia ICE building.
[03:26:38.852 --> 03:26:47.674]  Protests turned violent as activists were taken into custody on the streets of Philadelphia today as they were calling for the abolishment of US Immigration and Customs Enforcement.
[03:26:47.674 --> 03:26:52.295]  The protests are taking place in front of the ICE office in Centre City.
[03:26:52.295 --> 03:26:53.515]  So they're out.
[03:26:53.515 --> 03:26:54.735]  They're getting rowdy.
[03:26:54.735 --> 03:26:58.676]  But again, you go back to the polls, which none of them seem to be looking at.
[03:26:58.676 --> 03:27:01.237]  This is a Harvest Harris poll.
[03:27:01.237 --> 03:27:07.138]  Swing voters are overwhelmingly opposed to the Democrats' plan to end all immigration enforcement across the US.
[03:27:08.402 --> 03:27:15.405]  Nearly 3 in 4 swing voters, which is 73%, said they do not want ICE to be disbanded.
