[00:00:08.707 --> 00:00:12.432]  Infowars.com is tomorrow's news.
[01:05:27.616 --> 01:05:34.978]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[01:05:35.318 --> 01:05:37.279]  Wake up refreshed and take on the day.
[01:05:37.759 --> 01:05:45.268]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[01:05:45.708 --> 01:05:49.092]  Get the sleep you deserve and experience the power of knockout.
[01:05:49.392 --> 01:05:53.437]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[01:05:53.757 --> 01:05:55.339]  That's InfoWarsLife.com
[01:06:08.246 --> 01:06:12.290]  Big Brother, mainstream media, government cover-ups.
[01:06:13.071 --> 01:06:14.492]  You want to stop tyranny?
[01:06:14.752 --> 01:06:15.873]  Well, so does he.
[01:06:16.414 --> 01:06:21.158]  Live from the InfoWars.com studios, it's Alex Jones.
[01:06:22.779 --> 01:06:24.801]  Owen Troyer filling in for Alex Jones today.
[01:06:24.861 --> 01:06:31.887]  A lot of questions still remain in the Las Vegas massacre, which again, it didn't even happen half a year ago.
[01:06:31.967 --> 01:06:33.209]  We still don't have a motive.
[01:06:33.249 --> 01:06:34.470]  More questions than answers.
[01:06:36.161 --> 01:06:49.375]  And you just go back and you look at all the anomalies, you look at all the lies, and it just doesn't look good to try to sit here and report on this and say, well,
[01:06:50.447 --> 01:06:51.788]  I'm sure this is the real story.
[01:07:20.867 --> 01:07:33.874]  To me shows a a cover-up more than anything is you have now reported that one of the police officers involved in this has now received a cushy security job at a casino in Las Vegas.
[01:07:33.894 --> 01:07:35.315]  Tell us more about that Laura Loomer.
[01:07:36.192 --> 01:07:52.126]  Yeah, so I first reported this several weeks ago, and if you look at the upper management at LVMPD, who's, you know, leading this investigation with the FBI, you have Sheriff Lombardo, you have Assistant Sheriff Kevin McMayhill, and then you, or Under Sheriff Kevin McMayhill, and Assistant Sheriff Todd Fasulo.
[01:07:52.946 --> 01:07:59.009]  Within the past three months since the shooting, Sheriff Lombardo has been in talks to be taking a job with DHS.
[01:07:59.049 --> 01:08:01.850]  There's been reports, I reported, that he's not running for re-election.
[01:08:02.210 --> 01:08:06.672]  Kevin McMayhill is in talks to take a security job with Raiders Stadium.
[01:08:07.092 --> 01:08:11.334]  And then Pascullo actually left, just as I predicted.
[01:08:11.394 --> 01:08:20.998]  He left and just was assigned a position as the Director for Crisis Management at WIN in Las Vegas, right?
[01:08:22.296 --> 01:08:41.169]  Yeah, just as I predicted two or three months ago, I said that these officials were going to be running for the hills as more information came out that this was a cover-up and they would be leaving to take cushy jobs within the casino, which is what all of these corrupt Las Vegas Metropolitan Police Department officials do.
[01:08:42.150 --> 01:08:44.832]  And if you look at these reports that are now
[01:08:46.374 --> 01:08:52.915]  released as of Friday night, there's just more evidence that we've been lied to by the FBI and LVMPD.
[01:08:53.255 --> 01:08:56.776]  The thing that's most concerning to me is this email correspondence.
[01:08:56.836 --> 01:09:07.919]  If you look at these documents, the FBI identified an email address that was being used to communicate with Stephen Paddock in which they're talking about the weapons used in the Las Vegas shooting.
[01:09:08.179 --> 01:09:14.240]  And investigators even said in this report that they believe that these correspondences between these two email addresses
[01:09:14.800 --> 01:09:17.002]  Um, had something to do with the shooting.
[01:09:17.042 --> 01:09:21.265]  So that, by definition, means that there is a co-conspirator or some type of accomplice.
[01:09:21.285 --> 01:09:25.729]  Right, and they found out that the FBI was well aware that Steven Paddock had a large cache of weapons.
[01:09:26.721 --> 01:09:27.241]  Exactly.
[01:09:27.561 --> 01:09:38.624]  So yet again, just another thing that we've talked about on this program before is the FBI's poor knowledge of events before they take place or poor knowledge of terrorists or individuals.
[01:09:38.744 --> 01:09:40.324]  And of course they had knowledge, right?
[01:09:40.364 --> 01:09:48.866]  Because a lot of this evidence now is suggesting that Steven Paddock really isn't just some lone wolf shooter, just some nobody guy who had no training.
[01:09:48.926 --> 01:09:53.207]  It's really starting to look as if there's deeper ties here and that Steven Paddock may be
[01:09:53.607 --> 01:09:59.850]  Some type of informant or government agent who was participating in some type of gun running activity.
[01:10:00.351 --> 01:10:11.756]  And if you look at the reports and you look at the information and you just compare the dates of information released to the public and the dates that are on these official documents, we have been lied to.
[01:10:11.837 --> 01:10:17.159]  They are conducting a misinformation campaign about the facts surrounding the Las Vegas shooting.
[01:10:17.519 --> 01:10:20.261]  They told us, Assistant Sheriff Pesullo told us
[01:10:20.701 --> 01:10:26.982]  On October 2nd in a press conference that they were confident that Steven Paddock was the sole gunman in the Las Vegas shooting.
[01:10:27.243 --> 01:10:33.884]  And then if you look at this report, which was officially filed on October 13th, they're suggesting that there are co-conspirators and accomplices.
[01:10:34.364 --> 01:10:42.266]  How can you tell the American public that Steven Paddock is the only shooter when you haven't even finished your search warrants as of the date indicated?
[01:10:42.386 --> 01:10:42.747]  I don't think so.
[01:10:59.502 --> 01:11:03.744]  Where they're trying to distract from the real story here, which is this was a mass attack.
[01:11:04.065 --> 01:11:05.445]  Okay, this was a mass attack.
[01:11:05.666 --> 01:11:08.447]  You had multiple shooters at multiple venues.
[01:11:08.647 --> 01:11:11.049]  You potentially had shooters on a helicopter.
[01:11:11.249 --> 01:11:15.431]  Yeah, I don't even want to say that, but unfortunately the reports indicate that could also be true.
[01:11:15.731 --> 01:11:22.075]  You have to do not forget that they tried to blow up a tank of gasoline at the airport.
[01:11:22.375 --> 01:11:23.636]  This was a mass
[01:11:24.016 --> 01:11:29.969]  Terror attack on our country and they're totally distracting us with Steven Paddock and not even giving us the truth about him.
[01:11:30.871 --> 01:11:33.051]  Yeah, and look, ISIS took responsibility.
[01:11:33.091 --> 01:11:35.692]  I'm going to repeat myself again as I've done on this program.
[01:11:36.152 --> 01:11:39.713]  ISIS has taken responsibility for the Las Vegas shooting four times, right?
[01:11:39.813 --> 01:11:41.573]  Not once, not twice, not three times.
[01:11:41.613 --> 01:11:53.575]  We're talking about four times that ISIS has taken responsibility for the Las Vegas shooting and even indicated prior to the attack that they were going to be attacking Las Vegas in some type of music venue or concert or sporting event.
[01:11:53.595 --> 01:11:55.896]  Yeah, and somehow these anonymous
[01:11:56.696 --> 01:12:01.512]  You know 4chan Reddit posts indicate exactly what was going to happen just months before.
[01:12:01.532 --> 01:12:02.976]  I mean it's the craziest stuff ever.
[01:12:04.278 --> 01:12:19.384]  Well, not only that, but 10 months prior to the shooting, DHS conducted a joint training mission with LVMPD to focus on whether there would be like some type of terror attack at a concert or some type of mass shooting event.
[01:12:19.444 --> 01:12:27.427]  And so the Department of Homeland Security literally was preparing LVMPD prior to the shooting for the events that took place.
[01:12:27.447 --> 01:12:30.968]  So it's, you know, they definitely had foreknowledge of an incident.
[01:12:31.129 --> 01:12:31.909]  ISIS warned us.
[01:12:32.609 --> 01:12:38.895]  This is the problem with the media trying to prevent Americans from really understanding the true terror threat in this country.
[01:12:39.035 --> 01:12:44.901]  And DHS lies and deception regarding the actual threat of Islamic terrorism in this country and around the world.
[01:12:45.201 --> 01:12:56.732]  They're constantly telling us that ISIS isn't here, that there is no threat of ISIS, that ISIS is contained, or that, you know, they're under control, when really ISIS is actually planning attacks and they're very serious about
[01:12:57.052 --> 01:13:00.894]  The things that they're promising to do in these propaganda videos, right?
[01:13:01.134 --> 01:13:03.715]  They threatened to attack Las Vegas, they attack Las Vegas.
[01:13:03.955 --> 01:13:05.476]  They threatened to attack New York.
[01:13:05.576 --> 01:13:09.297]  In the past three months, New York City has been attacked two times by ISIS terrorists.
[01:13:09.718 --> 01:13:22.583]  So I want to know, why is Department of Homeland Security and local law enforcement in Las Vegas trying to deceive the American public and really not inform them of the true terror threat that surrounds them?
[01:13:22.683 --> 01:13:26.145]  I mean, it just seems like an attempt to further endanger society.
[01:13:26.618 --> 01:13:54.523]  Well, and let's be perfectly clear here, the borders were wide open to this country, and some people might say that was intentionally done by the Obama administration to get ISIS in here, and then if, God forbid, Hillary Clinton becomes president, you just let ISIS run wild, and you initiate martial law, shut down the internet, whatever it is Hillary Clinton would have done in that situation, we get Trump in, he wants to fight against it, and now you have the FBI and other people actually trying to deal with these terrorists that are here domestically, but
[01:13:55.183 --> 01:13:57.986]  Just to prove what Laura is talking about, let's find the story, guys.
[01:13:58.827 --> 01:14:04.712]  I believe it was General Kelly said that if you knew what I knew about terrorism, you would not even leave your house.
[01:14:05.613 --> 01:14:06.374]  Pull that up, guys.
[01:14:06.674 --> 01:14:08.115]  Think about, what do you think he's saying?
[01:14:08.135 --> 01:14:12.359]  Do you think he's talking about random Jewish people running around stabbing people?
[01:14:12.839 --> 01:14:13.460]  Uh, no.
[01:14:13.580 --> 01:14:14.241]  In the yarmulke?
[01:14:14.281 --> 01:14:14.921]  No, I don't think that.
[01:14:15.162 --> 01:14:17.183]  What about people yelling around saying, praise Jesus!
[01:14:17.284 --> 01:14:19.125]  And then slaughtering people in the streets?
[01:14:19.145 --> 01:14:19.185]  No.
[01:14:20.066 --> 01:14:22.248]  No, not seeing that go on either.
[01:14:22.308 --> 01:14:23.750]  Not seeing that happen with Buddhists.
[01:14:24.370 --> 01:14:28.034]  No, it seems to be one group of people, and that's the radical Islamic people.
[01:14:28.074 --> 01:14:34.480]  So who do you think General Kelly is talking about when he says, if you knew what I knew about terrorism, you wouldn't leave your house?
[01:14:36.682 --> 01:14:38.043]  Muslims, obviously.
[01:14:38.063 --> 01:14:40.605]  I mean, let's just say it like it is, right?
[01:14:40.625 --> 01:14:41.787]  I mean, it's always Muslims.
[01:14:42.683 --> 01:14:45.607]  And let's be perfectly clear, too, because we're going to talk about this more in the other break.
[01:14:45.707 --> 01:14:49.772]  And let's be perfectly clear, too, because people are confused at InfoWars' coverage of this.
[01:14:49.812 --> 01:14:49.973]  Yes.
[01:14:51.789 --> 01:14:53.090]  This is so difficult.
[01:14:53.330 --> 01:15:01.716]  Yes, I do believe we were lied to about 9-11, and I do believe that we went to wars in the Middle East for other reasons than just our safety or against Muslims.
[01:15:01.756 --> 01:15:02.897]  But let's recall here.
[01:15:03.358 --> 01:15:07.941]  So the people want to sit here and say, oh, well, you know, we can't keep Muslims out of this country.
[01:15:07.961 --> 01:15:08.461]  That's rude.
[01:15:08.501 --> 01:15:09.082]  That's racist.
[01:15:09.502 --> 01:15:10.823]  We're bombing their nations.
[01:15:11.263 --> 01:15:12.885]  OK, we are bombing these people.
[01:15:13.445 --> 01:15:22.951]  And if you don't think for one second they want to come here when the borders are wide open and kill Americans, you have to be the dumbest fool I have ever heard of in my life.
[01:15:23.231 --> 01:15:25.352]  So if you're going to sit here and complain about U.S.
[01:15:25.392 --> 01:15:31.136]  foreign wars in the Middle East, you better realize they're complaining too and they want to come here and murder you!
[01:15:31.156 --> 01:15:36.219]  And Barack Obama allowed it to happen with wide open borders.
[01:15:36.499 --> 01:15:43.580]  President Trump is finally doing something about it, perhaps the FBI is too, and that's why General Kelly says, if you knew what I knew about terrorism, you wouldn't live your house.
[01:15:43.881 --> 01:15:49.822]  That's because radical Muslims are embedded in this country now, and they have, they have a network!
[01:15:50.142 --> 01:15:53.142]  Thanks to President Hezbollah, President Hussein Hezbollah.
[01:15:53.342 --> 01:15:55.003]  We'll have more on this on their side with Laura Loomer.
[01:15:56.583 --> 01:16:05.425]  I set out with top researchers, top scientists, top developers, with the biggest organic producer in the country, to come out with a muon wall.
[01:16:06.656 --> 01:16:08.458]  Because it's backed by clinical studies.
[01:16:08.498 --> 01:16:15.625]  The compounds that are in it are the latest, modern, patented technology that we can even make claims on.
[01:16:16.046 --> 01:16:21.811]  But then it's got all the ancient herbs that line up their compounds with it, dead.
[01:16:22.512 --> 01:16:23.833]  Our ancestors knew, worked.
[01:16:24.433 --> 01:16:43.485]  So let me just briefly tell you that historic story and invite you to get your immune wall for your husband, your wife, your children, your neighbors today, all those you love, because you can support your own body, build a greater wall, a greater defense against viruses, bacteria, outside microbes, boost your immune system, and boost
[01:16:44.566 --> 01:16:48.709]  Humanity's immune system to build basic societies of liberty and freedom.
[01:16:49.029 --> 01:16:54.312]  Because, I'm not into the magic or the occult, but a lot of the stuff that hermetic people talked about thousands of years ago is true.
[01:16:54.692 --> 01:16:55.733]  As above, so below.
[01:16:56.313 --> 01:16:59.135]  What you see happening on the mass scale is also happening on the...
[01:17:00.015 --> 01:17:01.116]  Most tiny of scales.
[01:17:01.617 --> 01:17:02.698]  And that's what this comes down to.
[01:17:03.138 --> 01:17:04.619]  America is building its wall.
[01:17:05.020 --> 01:17:05.500]  Will it work?
[01:17:05.620 --> 01:17:06.121]  We don't know.
[01:17:06.621 --> 01:17:07.202]  Is Trump right?
[01:17:07.903 --> 01:17:10.025]  Well, he's trying to at least follow through on his promise.
[01:17:10.525 --> 01:17:16.491]  But we can build a wall in our own life that's been proven to work, and without this wall, we would all die.
[01:17:16.871 --> 01:17:22.757]  We set out to bring you the very best immune capsule for yourself and your family, and I know it's going to be a bestseller.
[01:17:23.497 --> 01:17:29.784]  I want you all to try it, so you reorder it, you fund the InfoWar, our world's a better place, you're healthier, you name it.
[01:17:30.545 --> 01:17:33.808]  So that's why, out of the gates, the normal MSRP is $39.95.
[01:17:34.048 --> 01:17:45.560]  But we're doing 25% off, $29.95, despite the fact that other similar formulas are $50, $60, $70, and aren't as organic and aren't as fresh.
[01:17:46.201 --> 01:17:48.582]  This is a 360 non-zero sum game win.
[01:17:49.243 --> 01:17:52.464]  You will get Immune Wall and other great products at InfoWarsLife.com.
[01:17:52.804 --> 01:17:56.546]  Discounted, delivered to your door, and you're helping fund our operation.
[01:18:03.070 --> 01:18:13.935]  You can't have a right if it's not being exercised.
[01:18:39.301 --> 01:18:41.564]  I think this video is going to trigger leptards.
[01:18:41.604 --> 01:18:44.487]  So this is a Glock 18C machine pistol.
[01:18:46.629 --> 01:18:49.813]  This fires about 11 rounds per minute, so it's pretty crazy.
[01:18:51.735 --> 01:18:51.995]  Wow!
[01:19:06.530 --> 01:19:08.471]  We've also got an M249 SAW.
[01:19:08.931 --> 01:19:26.939]  Wow, that's fun!
[01:19:27.439 --> 01:19:29.540]  Up against the wall, commies!
[01:19:36.526 --> 01:19:36.766]  Wow.
[01:19:37.407 --> 01:19:38.428]  That's amazingly cool.
[01:19:39.128 --> 01:19:40.329]  This is the best race I've ever been to.
[01:19:40.349 --> 01:19:41.490]  They got the big thing downstairs.
[01:19:41.510 --> 01:19:42.251]  They got this VIP area.
[01:19:42.291 --> 01:19:43.232]  It's a little bit more.
[01:19:43.772 --> 01:19:45.634]  And it's, you know, it's usually really busy downstairs.
[01:19:45.674 --> 01:19:48.416]  Not until I'm here, but... I mean, come on the weekends, it's real busy.
[01:19:48.456 --> 01:19:50.077]  But during the weekday, tag off your family.
[01:19:50.738 --> 01:19:51.258]  Come and shoot it.
[01:19:51.298 --> 01:19:51.919]  That's what we said.
[01:19:52.039 --> 01:19:52.779]  Come and shoot it.
[01:19:52.819 --> 01:19:53.159]  Yeah, I said it.
[01:19:53.180 --> 01:19:53.740]  Come and take it.
[01:19:53.900 --> 01:19:54.400]  Come and shoot it.
[01:20:00.025 --> 01:20:02.667]  You're listening to the Alex Jones Show.
[01:20:18.429 --> 01:20:24.942]  Live from the InfoWars.com studios, you're listening to The Alex Jones Show.
[01:20:29.099 --> 01:20:45.882]  So when I saw the recent stories that Laura Loomer was breaking about Las Vegas Police Department members taking new cushy jobs right on the heels of this Vegas massacre, I couldn't help but recall what happened at the Boston Marathon bombing.
[01:20:45.922 --> 01:20:52.803]  Now, the crazy thing about this is the Boston Marathon bombing for me was a life-changing experience because it woke me up.
[01:20:53.023 --> 01:20:55.224]  It was essentially my red pill, my
[01:20:56.084 --> 01:20:56.244]  I think?
[01:21:17.495 --> 01:21:19.556]  Boston Police Department after the Boston Marathon bombing.
[01:21:19.576 --> 01:21:25.900]  So there's Rich DeLaurier, the liar from the FBI that was in charge of the Boston Marathon bombing investigation.
[01:21:26.421 --> 01:21:31.584]  Immediately after that, he steps down to take a private sector job, a nice cushy job.
[01:21:31.604 --> 01:21:33.866]  I forget what that was exactly, but there's Rich DeLaurier.
[01:21:34.346 --> 01:21:35.447]  Then you have Ed Davis.
[01:21:36.189 --> 01:21:39.493]  Who is the Boston Police Chief at the time of the Boston Marathon bombing.
[01:21:39.814 --> 01:21:48.184]  Immediately after that, he resigns and takes a new job, a new cushy job in the private sector and then opens up his own LLC.
[01:21:50.856 --> 01:21:53.479]  So, this is a common story.
[01:21:53.639 --> 01:22:02.507]  Anytime you have an event like this that I measure up as a cover-up, everyone involved in the investigation flees the scene, as Laura was reporting, and goes into the private sector.
[01:22:02.567 --> 01:22:12.337]  So, what do you think the big story here is, Laura, at least what people need to be focusing on right now that you're discovering from the Las Vegas cover-up?
[01:22:13.325 --> 01:22:20.148]  What people need to be focusing on and what people need to realize, if you want to have a real Red Pill moment, is that the FBI lies to you, right?
[01:22:20.188 --> 01:22:23.910]  The FBI always has poor knowledge of these Islamic terrorist events.
[01:22:24.330 --> 01:22:27.071]  As we've seen in the past, you mentioned the Boston Bombers, for example.
[01:22:27.311 --> 01:22:29.232]  They weren't tracking these terrorists.
[01:22:29.312 --> 01:22:32.993]  Yeah, and then they asked the American public, hey, do you recognize this person?
[01:22:33.254 --> 01:22:35.595]  The guy was an FBI CIA asset.
[01:22:35.915 --> 01:22:37.996]  You're telling me that they needed our help identifying him?
[01:22:38.016 --> 01:22:38.596]  Give me a break.
[01:22:39.380 --> 01:22:48.905]  Yeah, and if you already know this information, why are you seeking the public's help in identifying these people and getting information when you already have a case file on them because you've identified them as possible Islamic terrorists?
[01:22:49.225 --> 01:23:04.512]  And what I want to know is, why is the FBI, if they're identifying these individuals who are very problematic, who always tend to be Muslim, why aren't they neutralizing them or why aren't they taking care of them before they commit these horrible acts like the Boston bombing in Orlando?
[01:23:04.552 --> 01:23:06.874]  The same thing happened with the Pulse nightclub terrorists, right?
[01:23:07.894 --> 01:23:08.415]  Yeah, absolutely.
[01:23:24.876 --> 01:23:26.417]  It's a plot by the U.S.
[01:23:26.477 --> 01:23:30.438]  government to make you unaware of the actual terror threat in your country.
[01:23:30.478 --> 01:23:32.218]  That's not a conspiracy theory, okay?
[01:23:32.238 --> 01:23:44.762]  If you look at all the documents and you look at the history of these attacks, if you look at 9-11, you look at Pulse, you look at Boston, and now you look at Las Vegas, which is possibly an ISIS terrorist attack, you have these common themes of
[01:23:45.442 --> 01:23:57.551]  Of FBI agents and law enforcement officials lying to you and not really giving you the full story on these individuals and what they knew about these individuals prior to them carrying out these horrendous acts of terrorism.
[01:23:58.172 --> 01:24:12.182]  What do you think about the new evidence that is confirming what we already believe that there had to at least be accomplices with Steven Paddock, but more so that this was a very well thought out and planned event by multiple people?
[01:24:14.750 --> 01:24:22.952]  What I've been saying for the past three months, I mean, independent reports and investigations and video footage on the ground from the night of the shooting already prove this.
[01:24:23.112 --> 01:24:24.692]  And I want to make something very clear.
[01:24:24.712 --> 01:24:28.053]  The FBI didn't willingly release these documents, right?
[01:24:28.073 --> 01:24:35.054]  They were sued by multiple media organizations across the country, across the world, to release this information.
[01:24:35.354 --> 01:24:38.435]  And there's a hearing in Las Vegas on Tuesday, open to the public.
[01:24:38.735 --> 01:24:39.095]  We're good to go.
[01:24:56.051 --> 01:25:16.170]  People looking into this investigation to understand is that they're doing everything in their power to prevent us Independent media and you know others in mainstream media and just the American public in general from knowing the facts of this case And I'll go ahead and I'll play devil's advocate here, and I'll say well maybe they're
[01:25:17.375 --> 01:25:17.535]  Yeah.
[01:25:47.455 --> 01:25:48.516]  They're wrong.
[01:25:48.596 --> 01:25:50.578]  They tell us things that are lies.
[01:25:50.598 --> 01:25:52.519]  They tell us things that are not possible.
[01:25:52.859 --> 01:25:54.161]  That, to me, is the red flag.
[01:25:54.301 --> 01:26:09.433]  There's a difference between saying it's an ongoing investigation, please respect what we're doing here, and then saying, oh yeah, just a lone shooter, oh yeah, just this weapon, and then you find out, wait, no, you lied about that, you lied about the date, you lied about the weapon, you lied about no accomplices, now you're just liars.
[01:26:10.674 --> 01:26:11.274]  Yeah, exactly.
[01:26:11.294 --> 01:26:17.718]  And just like you saw when I confronted the sheriff at his press conference with the FBI, I proved, I said, why are you lying to the American public?
[01:26:17.758 --> 01:26:19.238]  You're telling us he checked in on the 28th.
[01:26:19.278 --> 01:26:21.199]  Yeah, they kicked you out after that, too.
[01:26:21.219 --> 01:26:23.180]  They didn't even let you anywhere near the building after that.
[01:26:23.941 --> 01:26:38.308]  If you look at these official documents, it literally is not possible for them to say on the second, one day after the shooting, that Steven Paddock was the sole shooter and then search warrant documents that haven't even been approved yet to be dated for October 6th.
[01:26:38.628 --> 01:26:39.609]  How are you going to
[01:26:40.209 --> 01:26:50.119]  Declare Steven Paddock the only shooter without accomplices when you haven't even been given authority to conduct these search warrants on October 6th, which is four days later.
[01:26:50.399 --> 01:26:54.343]  And then you look at the date on the official report that was sealed, that's October 13th.
[01:26:54.363 --> 01:26:57.566]  We're talking about an 11-day difference, right, between the facts.
[01:26:58.007 --> 01:26:58.167]  So...
[01:26:59.482 --> 01:27:06.269]  You know, if that isn't proof that they've been lying to you on top of what we've already shown you prior to the release of these documents, then I don't know.
[01:27:06.309 --> 01:27:20.022]  I mean, I don't think that you can really call yourself sane or intellectual or an independent thinker if you haven't been able to realize that there is a cover-up and a misinformation campaign taking place regarding the Las Vegas shooting investigation.
[01:27:20.410 --> 01:27:21.810]  And there's so many different angles.
[01:27:21.850 --> 01:27:23.431]  I mean, I'm just going back and trying to remember.
[01:27:23.711 --> 01:27:29.392]  You have the security officer, Jesus Campos, whose story changes seemingly overnight.
[01:27:29.952 --> 01:27:39.835]  He disappears, then reappears on Ellen DeGeneres, who has stake in Vegas with her casino ties and businesses that she's got going on there.
[01:27:39.895 --> 01:27:41.355]  So that's a little sketchy.
[01:27:41.455 --> 01:27:42.736]  Then that story just disappears.
[01:27:42.756 --> 01:27:44.576]  Jesus Campos just comes and goes.
[01:27:44.616 --> 01:27:45.576]  They change the narrative there.
[01:27:45.876 --> 01:27:46.337]  He's gone.
[01:27:46.817 --> 01:27:47.517]  I'd like to know
[01:27:48.217 --> 01:27:52.480]  Who was in charge of supposedly protecting Steven Paddock's house?
[01:27:53.040 --> 01:28:00.504]  Well, that was obviously a point of emphasis, a point of interest there, and then magically security from his house just disappears.
[01:28:00.764 --> 01:28:05.847]  His house gets broken into that night, and then they realize, oh yeah, I guess we better keep security on.
[01:28:06.127 --> 01:28:07.728]  Who called the security off the house?
[01:28:08.108 --> 01:28:10.150]  How come security wasn't already there the whole time?
[01:28:10.310 --> 01:28:12.091]  I mean, this is really just unbelievable.
[01:28:13.011 --> 01:28:14.032]  40 seconds, final comments.
[01:28:14.875 --> 01:28:15.495]  Yeah, exactly.
[01:28:15.535 --> 01:28:26.442]  And, uh, you know, I haven't been on the show in a while, but on Christmas Day, I remember I reported that Jesus Campos has actually been promoted to another security position within... Oh, another guy that gets a promotion from it.
[01:28:26.702 --> 01:28:27.162]  Oh, hmm.
[01:28:27.882 --> 01:28:33.606]  So he's been promoted to the MGM headquarters security building to identify threats to MGM.
[01:28:33.646 --> 01:28:36.387]  How is he going to do that when he couldn't even do his job at Mandalay Bay?
[01:28:36.407 --> 01:28:38.849]  It doesn't seem like he's very good at identifying any type of threat.
[01:28:39.801 --> 01:28:40.642]  It's really incredible.
[01:28:40.922 --> 01:28:43.283]  Who knows if or when we'll ever get the truth.
[01:28:43.323 --> 01:28:44.964]  Laura Loomer, great work covering this.
[01:28:45.044 --> 01:28:46.305]  We're going to be right back with more.
[01:28:46.365 --> 01:28:51.389]  We're going to somehow have to sidle away from that and get back into the false alarm in Hawaii over the weekend.
[01:28:51.429 --> 01:28:52.529]  We'll take your calls from Hawaii.
[01:28:52.569 --> 01:28:53.150]  Don't go anywhere.
[01:28:57.239 --> 01:29:04.542]  Remember F. Lee Bailey, the famous corrupt lawyer, known for big problems, million dollar fines, you name it.
[01:29:04.942 --> 01:29:06.703]  Remember F. Lee Bailey on the O.J.
[01:29:06.743 --> 01:29:07.383]  Simpson trial?
[01:29:07.604 --> 01:29:08.644]  They had a white guy do it.
[01:29:08.944 --> 01:29:12.326]  Get up and say the N-word over and over and over again to the black jury.
[01:29:12.646 --> 01:29:12.986]  And that's
[01:29:13.226 --> 01:29:15.307]  How they got him off.
[01:29:15.347 --> 01:29:17.948]  He said the n-word 41 times.
[01:29:18.268 --> 01:29:21.029]  They aired it on Court TV, ABC, NBC, NBC.
[01:29:21.429 --> 01:29:26.550]  But I remember years later airing it on Talk Radio, and the station manager coming and saying, you don't do that.
[01:29:26.650 --> 01:29:27.591]  And that's the big issue.
[01:29:28.111 --> 01:29:32.452]  CNN, MSNBC, broadcast, you name it, on CBS, ABC.
[01:29:32.472 --> 01:29:35.293]  They are saying every 10 minutes, they're playing the clip.
[01:29:36.714 --> 01:29:37.694]  Sometimes every minute.
[01:29:39.352 --> 01:29:45.755]  Of quoting the President when he says he didn't say it, saying these are S-H-you-know-what-T countries.
[01:29:45.975 --> 01:29:51.018]  Again, just like F. Lee Bailey saying the N-word over and over and over and over again.
[01:29:51.438 --> 01:30:06.025]  You can't use it, but if a liberal, fraudulent, corrupt lawyer, in my view, wants to use it to manipulate a jury, and let a guilty man go free, as we now know, if you want to do that, you are a
[01:30:08.953 --> 01:30:10.914]  Bad person if you're not the establishment.
[01:30:11.114 --> 01:30:12.654]  But if you're the establishment, you can.
[01:30:12.674 --> 01:30:26.538]  So CNN to Inflame Emotions, ABC, NBC, CBS, MSNBC, they're all quoting the president as saying this and saying it to get people out of their comfort zone on mainstream TV to suddenly hear them cussing.
[01:30:27.959 --> 01:30:32.560]  If I cuss or a caller slips through, our stations complain.
[01:30:33.161 --> 01:30:34.421]  We've lost affiliates before.
[01:30:36.429 --> 01:30:38.731]  Because the FCC will selectively fine them.
[01:30:39.011 --> 01:30:44.156]  Or Howard Stern, if he wants to say S-H-I-T, he had to leave terrestrial radio.
[01:30:44.456 --> 01:30:45.577]  Because sometimes it would slip through.
[01:30:45.997 --> 01:30:49.640]  But now mainstream media, they can all do it!
[01:30:50.001 --> 01:30:55.325]  Because the executives are saying, go full bore, do whatever you want, take them out.
[01:30:55.646 --> 01:31:01.731]  That's why they've got former Democrat governors on Infowars.com saying they will punch out the president.
[01:31:03.018 --> 01:31:04.158]  Hashtag hunt Republicans.
[01:31:04.578 --> 01:31:05.459]  They'll kill Republicans.
[01:31:05.479 --> 01:31:06.219]  This is what they say.
[01:31:06.579 --> 01:31:07.519]  And people are getting attacked.
[01:31:07.939 --> 01:31:09.159]  Hot coffee's getting thrown on them.
[01:31:09.339 --> 01:31:10.059]  They're getting shot.
[01:31:10.119 --> 01:31:10.880]  They're getting beat up.
[01:31:11.100 --> 01:31:12.840]  They're getting their families assaulted.
[01:31:13.200 --> 01:31:16.821]  And they think it's funny as they usher this country towards civil war.
[01:31:17.541 --> 01:31:19.741]  And notice the left hadn't come out, but I've seen it denied.
[01:31:20.242 --> 01:31:27.143]  The new documents that came out from the Soros group trying to trigger martial law and race riots when Obama had only a year left in office.
[01:31:28.789 --> 01:31:28.989]  See?
[01:31:29.690 --> 01:31:31.491]  That story up on Infowars.com.
[01:31:31.751 --> 01:31:33.032]  Incredible!
[01:31:34.933 --> 01:31:38.675]  I believe the President that he didn't say it, but we've seen them lie about him over and over again.
[01:31:38.975 --> 01:31:45.199]  I could say that sources say the President snorts methamphetamine in the White House off hookers' rear ends.
[01:31:45.659 --> 01:31:50.462]  Not true, but if I said it on CNN, they would all parrot it to give it credibility.
[01:31:53.744 --> 01:31:54.405]  Think about that.
[01:31:59.042 --> 01:32:03.386]  Proper B vitamin intake is essential to keep the body functioning at optimum levels.
[01:32:03.746 --> 01:32:05.268]  Up, up, up, up, optimum levels.
