[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[03:09:47.506 --> 03:09:58.995]  We have to stop demonizing people and realize the biggest terror threat in this country is white men, most of them radicalized up to the right.
[03:09:58.995 --> 03:10:00.877]  And we have to start doing something about them.
[03:10:00.877 --> 03:10:04.059]  There is no travel ban on them.
[03:10:04.059 --> 03:10:06.421]  There is no ban on, you know, the Muslim ban.
[03:10:06.421 --> 03:10:08.263]  There is no white guy ban.
[03:10:08.263 --> 03:10:09.364]  So what do we do about that?
[03:10:09.935 --> 03:10:19.218]  Okay, so Gavin McGinnis, who I really agree with on almost everything, said, well yeah, even though whites are aged below 40 or minority above that, you know, 75% of the country is white.
[03:10:19.218 --> 03:10:21.578]  That's not actually totally accurate.
[03:10:21.578 --> 03:10:31.021]  But the real FBI statistics are, after Asians, whites are the lowest crime rate group, veterans and conservatives are the lowest crime rate group, period.
[03:10:31.021 --> 03:10:38.343]  So the idea that because some national socialist jerk-off, piece of crap,
[03:10:39.972 --> 03:10:46.221]  Went in and did this horrible heinous crime to these poor people.
[03:10:47.714 --> 03:10:52.215]  The idea that that's now all white males are guilty is the most racist thing I've ever heard.
[03:10:52.215 --> 03:10:55.597]  Roger Stone, what do you think about that before your big breaking news?
[03:10:55.597 --> 03:10:56.877]  I totally agree with you, Alex.
[03:10:56.877 --> 03:11:00.378]  This is the fault line in American politics.
[03:11:00.378 --> 03:11:08.240]  The fact that one horrific act by one person is now being blamed on an entire race of people is absurd.
[03:11:08.240 --> 03:11:12.382]  The crime statistics kept by the FBI disprove that.
[03:11:12.382 --> 03:11:15.843]  I guess my question to Don Lemon would be, what about Antifa?
[03:11:16.424 --> 03:11:20.955]  What about the thugs that are attacking old people and women in our streets?
[03:11:20.955 --> 03:11:22.177]  But that is actually mainly why.
[03:11:24.112 --> 03:11:27.853]  The point here is that that is a racist absurdity.
[03:11:27.853 --> 03:11:32.135]  The greatest terrorist threat in the country today is not white males.
[03:11:32.135 --> 03:11:37.157]  It is outrageous that the Proud Boys Facebook page was taken down yesterday.
[03:11:37.157 --> 03:11:44.839]  That they have been falsely branded as bigots or as racists or as white supremacists.
[03:11:44.839 --> 03:11:46.940]  I would not associate with such people.
[03:11:46.940 --> 03:11:48.900]  That is a falsehood.
[03:11:48.900 --> 03:11:50.481]  Let me ask you a serious question.
[03:11:50.481 --> 03:11:52.462]  What is the name of that cat?
[03:11:52.462 --> 03:11:52.882]  Sylvester?
[03:11:53.812 --> 03:11:55.494]  Oh, no, that's actually Oreo.
[03:11:55.494 --> 03:11:57.216]  I apologize for that.
[03:11:57.216 --> 03:11:58.176]  But it is Halloween.
[03:11:58.176 --> 03:11:59.538]  Apologize, bring it over.
[03:11:59.538 --> 03:12:04.683]  He's not very sociable, but it's Halloween, so he's very excited.
[03:12:04.683 --> 03:12:08.306]  Oh, really?
[03:12:08.306 --> 03:12:12.610]  I normally black and white cats, but Oreo is a good name as well.
[03:12:12.610 --> 03:12:14.973]  It looks like that cat's not been missing out on any meals.
[03:12:16.027 --> 03:12:17.328]  That's for sure.
[03:12:17.328 --> 03:12:19.591]  Look, this is like Stone's dog farm.
[03:12:19.591 --> 03:12:22.034]  We have two dogs, three cats.
[03:12:22.034 --> 03:12:25.898]  The three cats were all strays that Mrs. Stone has adopted.
[03:12:25.898 --> 03:12:28.701]  They have different levels of sociability.
[03:12:28.701 --> 03:12:29.982]  One of them's a feral cat.
[03:12:29.982 --> 03:12:31.604]  We know she's starving them.
[03:12:32.906 --> 03:12:34.167]  No, she's feeding them well.
[03:12:34.167 --> 03:12:35.707]  They eat better than I do.
[03:12:35.707 --> 03:12:39.249]  I tell my wife, I'm like, you fill as much food as the cats want.
[03:12:39.249 --> 03:12:39.969]  They're obese.
[03:12:39.969 --> 03:12:41.110]  It's abusive.
[03:12:41.110 --> 03:12:41.570]  Stop it.
[03:12:41.570 --> 03:12:44.451]  She goes, well, they ask for food because they're gluttons.
[03:12:44.451 --> 03:12:45.551]  Throw them outside.
[03:12:45.551 --> 03:12:47.952]  Cats go, meow, meow, meow, meow, meow.
[03:12:47.952 --> 03:12:49.133]  It's all this gourmet food.
[03:12:49.133 --> 03:12:51.814]  Like, every time I'm like, all you're doing is feeding cats.
[03:12:51.814 --> 03:12:53.875]  The cats are literally Garfield.
[03:12:53.875 --> 03:12:59.217]  It's kind of an analogy for the welfare state and the socialism we engage here in America.
[03:13:00.566 --> 03:13:01.327]  It is, like 5 a.m.
[03:13:01.327 --> 03:13:05.012]  I'll go stumbling into the bathroom and there's the fat cat going, meow, meow.
[03:13:05.012 --> 03:13:06.734]  And they're real nice because they want food.
[03:13:06.734 --> 03:13:07.956]  Occasionally it'll scratch me.
[03:13:09.070 --> 03:13:13.154]  And if I go in the kitchen to get coffee and he wants his food now, he comes up and starts bitching at me.
[03:13:13.154 --> 03:13:13.774]  I'm sorry.
[03:13:13.774 --> 03:13:15.115]  Well, stop talking about cats.
[03:13:15.115 --> 03:13:16.136]  Let's get serious, Roger.
[03:13:16.136 --> 03:13:17.658]  You're taking over your big Russian news in a minute.
[03:13:17.658 --> 03:13:21.061]  But I think we've got a red wave unless the election fraud is just too big.
[03:13:21.061 --> 03:13:32.191]  And the portend we see, the omens, the tea leaves with Bolsonaro and with Merkel out of power, this is really added to Brexit and Italy and everything else.
[03:13:32.191 --> 03:13:33.532]  This is looking really juicy.
[03:13:34.622 --> 03:13:49.488]  Well, the real question is, will the internet censorship of InfoWars and other conservative sites, the taking down of millions of freedom-oriented sites on Facebook, will that be enough to tip the election?
[03:13:51.769 --> 03:13:52.810]  That it is.
[03:13:52.810 --> 03:14:02.194]  All of this internet censorship, with Infowars being the test case, first out of the chute, is based on a desire to affect next Tuesday's elections.
[03:14:02.194 --> 03:14:04.374]  That is the precise point of it.
[03:14:04.374 --> 03:14:15.139]  I'm hoping that there is not enough censorship to push back a red wave, but the Democrats are counting heavily on our inability to communicate based on the
[03:14:15.579 --> 03:14:24.026]  So everybody's got to be energized and take everybody you know to the polls, take grandma, put her in a wheelchair, grandpa, get down there, tell your neighbors, do it!
[03:14:24.026 --> 03:14:27.049]  Push people over the edge nicely, not with threats in your neighborhood.
[03:14:27.049 --> 03:14:27.649]  Get active.
[03:14:27.649 --> 03:14:29.631]  This election is beyond critical.
[03:14:29.631 --> 03:14:31.252]  Roger Stone, you're taking over in just a moment.
[03:14:31.252 --> 03:14:42.322]  Owen, tell people again, Monday you're going to be, they've got to go to your Twitter, they've got to email you at Infowarsarmy.com, you're going to peacefully take over a bridge with huge banner hangs, but you need about 50 people to help do it.
[03:14:42.782 --> 03:14:43.322]  Yeah, that's right.
[03:14:43.322 --> 03:14:53.286]  Email me at InfoWarsArmy and on Monday from 5.30 to 6.30 during rush hour traffic, we're going to hold signs up over the 35 interstate here in Texas.
[03:14:53.286 --> 03:14:55.146]  It's going to have thousands of people driving through.
[03:14:55.146 --> 03:14:56.567]  It's going to be heavy with traffic.
[03:14:56.567 --> 03:14:58.027]  I've got 10 signs.
[03:14:58.027 --> 03:15:03.109]  They say record GDP growth under Trump, record jobs growth, record low unemployment, vote red.
[03:15:03.709 --> 03:15:04.830]  Vote Dem out.
[03:15:04.830 --> 03:15:05.731]  Infowars.com.
[03:15:05.731 --> 03:15:06.532]  Banned information.
[03:15:06.532 --> 03:15:07.553]  So I've got all the signs.
[03:15:07.553 --> 03:15:09.916]  I just need you to help me be there and hold them up.
[03:15:09.916 --> 03:15:11.637]  We're going to have HD cameras out there as well.
[03:15:11.637 --> 03:15:12.518]  We'll do a live stream.
[03:15:12.518 --> 03:15:13.319]  We'll talk to you.
[03:15:13.319 --> 03:15:16.783]  You can talk about why you like Trump or what you see going on.
[03:15:16.783 --> 03:15:17.584]  Share your opinion.
[03:15:17.584 --> 03:15:21.908]  And never forget, especially if you live in the ATX or around here, maybe you can't go.
[03:15:21.908 --> 03:15:23.630]  Tell 20 people they can go.
[03:15:23.630 --> 03:15:25.492]  Just as important as going is telling people.
[03:15:25.772 --> 03:15:30.733]  Or if you're not in Austin and you're somewhere in California or Montana or Illinois... Do your own thing!
[03:15:30.733 --> 03:15:33.834]  Yeah, go to your local InfoWarsArmy.com and post the videos.
[03:15:33.834 --> 03:15:34.834]  And I'm behind a week.
[03:15:34.834 --> 03:15:37.475]  I'm going to announce the winners tomorrow of the great NPC meme.
[03:15:37.475 --> 03:15:39.055]  It's been very successful.
[03:15:39.055 --> 03:15:43.276]  We're going to go to break and we've got the Russian agent.
[03:15:43.276 --> 03:15:43.776]  I'm joking.
[03:15:43.776 --> 03:15:45.257]  We'll say that's an admission.
[03:15:45.257 --> 03:15:47.957]  My comrade, Roger Stone, taking over.
[03:15:47.957 --> 03:15:50.438]  Don't forget, without you spreading the links, we're dead.
[03:15:50.438 --> 03:15:51.258]  Thank you for your support.
[03:15:53.792 --> 03:15:54.993]  Hear that?
[03:15:54.993 --> 03:16:00.377]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[03:16:00.377 --> 03:16:03.279]  And what they don't steal will be destroyed.
[03:16:03.279 --> 03:16:06.861]  This year, resolve not to be the next victim of a break-in.
[03:16:06.861 --> 03:16:14.446]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[03:16:14.446 --> 03:16:19.049]  Security is a mindset, and Faketv should be part of your security solution.
[03:16:19.049 --> 03:16:21.471]  Be vigilant, but not fearful.
[03:16:21.471 --> 03:16:22.632]  Faketv.com
[03:16:23.413 --> 03:16:29.756]  The United States of Empire is a book that claims the United States is the empire of the world.
[03:16:29.756 --> 03:16:32.798]  George Washington had warned us against foreign wars.
[03:16:32.798 --> 03:16:38.721]  The United States of Empire shows that World Wars I and II left England broken.
[03:16:38.721 --> 03:16:42.523]  Its former colony, the U.S., had to save the empire.
[03:16:42.523 --> 03:16:43.783]  Was there ever a vote?
[03:16:43.783 --> 03:16:45.124]  Who do we fight for?
[03:16:45.124 --> 03:16:51.327]  The deep state began with World War I. The United States of Empire by James Dunn.
[03:16:51.327 --> 03:16:52.748]  Available at Amazon Books.
[03:16:53.439 --> 03:16:57.021]  The pain in my neck, back, and shoulders has really gotten worse.
[03:16:57.021 --> 03:17:00.602]  Relief for body pain is here with Sunny Bay Heating Pads.
[03:17:00.602 --> 03:17:02.743]  Well, the last thing I want is to take another pill.
[03:17:02.743 --> 03:17:04.764]  So what's so good about Sunny Bay Heating Pads?
[03:17:04.764 --> 03:17:10.507]  Sunny Bay Heating Pads, made by Biomed DB Design, right here in the USA, come in all sizes.
[03:17:10.507 --> 03:17:17.130]  Our extra large, microwavable heating pad for back pain is designed to be large enough to cover your entire back.
[03:17:17.130 --> 03:17:20.711]  It's also perfect to wrap around your legs, knees, or shoulder and neck.
[03:17:20.711 --> 03:17:22.252]  But I need to know they're good quality.
[03:17:22.512 --> 03:17:26.694]  Of course, Sunny Bay Heating Pads and Pillows are often an Amazon choice.
[03:17:26.694 --> 03:17:33.177]  And it's easy and most affordable when you purchase your Sunny Bay Heating Pads right from our website, sunshinepillows.com.
[03:17:33.177 --> 03:17:34.637]  Or call us, 2-5-3-6-7-8-1-3-6-1.
[03:17:34.637 --> 03:17:40.440]  Hey, a Sunny Bay Heating Pad would make a great gift, right?
[03:17:40.680 --> 03:17:44.888]  Yes, and they start at just $19.99 and free shipping is available.
[03:17:44.888 --> 03:17:52.722]  So call 2-5-3-6-7-8-1-3-6-1 or shop for your Sunny Bay heating pad at SunshinePillows.com
[03:17:54.318 --> 03:17:58.283]  Living in volcano may sound more dramatic than it really is.
[03:17:58.283 --> 03:18:01.567]  The real drama can be found here in Leilani Estates.
[03:18:01.567 --> 03:18:07.836]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[03:18:07.836 --> 03:18:10.619]  Volcanic ash may contain heavy metal particles.
[03:18:11.340 --> 03:18:15.165]  An acid rain could lower the pH of the water to unhealthy levels.
[03:18:15.165 --> 03:18:21.634]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[03:18:21.634 --> 03:18:26.601]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[03:18:27.338 --> 03:18:31.260]  Next, we tested the water from our Alexa Pure gravity filter.
[03:18:31.260 --> 03:18:38.464]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[03:18:38.464 --> 03:18:43.166]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[03:18:43.166 --> 03:18:49.370]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:18:49.370 --> 03:18:53.352]  But more importantly, a good water filtration system will purify it.
[03:18:59.321 --> 03:19:01.683]  The Real Red Pill Plus, ladies and gentlemen.
[03:19:01.683 --> 03:19:05.125]  Our team is constantly on the lookout for newer and better ways to improve our products.
[03:19:05.125 --> 03:19:11.490]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[03:19:11.490 --> 03:19:16.994]  The Real Red Pill Plus is an all-new version of the powerhouse preglanone product.
[03:19:16.994 --> 03:19:24.680]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[03:19:25.120 --> 03:19:31.562]  A powerful pregnenone base, the Real Red Pill, is what will become one of our fellow InfoWarriors' favorite products.
[03:19:31.562 --> 03:19:41.925]  Now, with an extra proprietary energy blend inside, including Regi-Extract, Irrimate, Leaf-Extract, and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[03:19:41.925 --> 03:19:46.647]  It's got all the great stuff that Real Red Pill has, but it's also got the boosts in it.
[03:19:46.647 --> 03:19:49.928]  Get the Real Red Pill Plus at InfoWarStore.com.
[03:19:57.246 --> 03:20:08.196]  You're listening to the Alex Jones Show.
[03:20:08.196 --> 03:20:13.861]  From the front lines of the information war, it's Roger Stone.
[03:20:13.861 --> 03:20:19.566]  You're listening to the Alex Jones Show.
[03:20:19.566 --> 03:20:20.767]  Welcome back.
[03:20:20.767 --> 03:20:24.550]  I'm Roger Stone, sitting in for the great Alex Jones.
[03:20:25.285 --> 03:20:39.856]  If you go to the top of the Drudge Report now you can see that evidently President Donald Trump and yours truly Roger Stone are the two people who seem to be in the crosshairs of Robert Mueller.
[03:20:39.856 --> 03:20:47.041]  I myself have been subjected to a torrent of illegal leaks from the special counsel's office and a
[03:20:48.392 --> 03:20:52.255]  A tsunami of disinformation.
[03:20:52.255 --> 03:20:53.956]  Nothing has changed.
[03:20:53.956 --> 03:21:00.541]  But I still have to suffer the lies, the slurs, the smears of the far left.
[03:21:00.541 --> 03:21:04.204]  Let's take a look at MSNBC, for example.
[03:21:04.204 --> 03:21:08.187]  Another bombshell breaking in the Mueller probe is yes, there are tapes and Mueller has them.
[03:21:08.187 --> 03:21:10.669]  He's listening to Roger Stone's conference calls from 2016.
[03:21:10.669 --> 03:21:13.071]  In the background of this entire
[03:21:26.529 --> 03:21:34.314]  That same day, Stone sent former Trump advisor Sam Nunberg an email that stated, I quote, dined with my new pal Julian Assange last night.
[03:21:34.314 --> 03:21:43.158]  Stone later said that was just a joke, but it was 70 days after that that he tweeted to the world, quote, trust me, it will soon be Podesta's time in the barrel.
[03:21:43.158 --> 03:21:49.462]  If he was making all these claims in public and on these conference calls, was any of it going back to the people running the Trump campaign?
[03:21:49.662 --> 03:21:53.165]  And on them he would talk about his relationship and friendship with Paul Manafort.
[03:21:53.165 --> 03:21:55.586]  He'd talk about the inner workings of the Trump campaign.
[03:21:55.586 --> 03:22:01.370]  He also talked a lot about WikiLeaks plans to release emails and he used the quote, royal this race.
[03:22:01.370 --> 03:22:07.915]  And a witness in The Probe, Jason Sullivan, who helped him organize those conference calls said he claimed contact with Julian Assange.
[03:22:07.915 --> 03:22:13.179]  But it could also just be Mueller scrutinizing the number of times Roger Stone claimed contact with Assange.
[03:22:13.179 --> 03:22:15.721]  As you played, Roger now says he never had
[03:22:16.041 --> 03:22:16.401]  We're good.
[03:22:30.998 --> 03:22:43.183]  Well, I guess if you can get people testifying to private communications, particularly people who are in a position of trust with Roger Stone, then that way we have more weight than him just saying what he says on Alex Jones' show.
[03:22:43.183 --> 03:22:48.465]  I mean, Roger Stone's defense at this moment in time is that I am the world's biggest liar.
[03:22:48.465 --> 03:22:53.287]  I probably said again and again and again that I was in touch with Julian Assange.
[03:22:53.287 --> 03:22:54.087]  I knew what he was doing.
[03:22:54.087 --> 03:22:55.468]  But be honest, David.
[03:22:55.468 --> 03:22:57.629]  Do you find that a potentially credible defense?
[03:22:58.129 --> 03:23:07.116]  Yes, it is, yes, because he is known for lying and being a provocateur and saying whatever he thinks is necessary to say at that moment in time.
[03:23:07.116 --> 03:23:19.165]  He was also in touch with Guccifer 2.0, that Russian internet persona that we now know was a Russian intelligent... There you have it, a recitation of the recycled lies.
[03:23:20.025 --> 03:23:27.191]  Over a 10-day period, I said three times, including on the Alex Jones Show, that I had communicated with Assange.
[03:23:27.191 --> 03:23:35.738]  As I clarified at that time, and later under oath for the House Intelligence Committee, that communication was through a third party.
[03:23:35.738 --> 03:23:41.123]  I identified that third party for the House Intelligence Committee.
[03:23:41.823 --> 03:23:45.925]  My communication with Guccifer 2.0 is benign.
[03:23:45.925 --> 03:23:55.549]  The 24-word exchange on Twitter direct messages actually takes place after Wikileaks has already published the DNC material.
[03:23:55.549 --> 03:24:06.333]  Consequently, based on content, context, and timing, it is meaningless and most certainly not any evidence of collusion or coordination.
[03:24:07.273 --> 03:24:16.218]  This is the continued recycling of already discredited reports by my critics on the far left.
[03:24:16.218 --> 03:24:21.681]  The Wall Street Journal reporter who you saw, Shelby Holliday, is well aware of the facts.
[03:24:21.681 --> 03:24:29.586]  You can actually read our entire exchange at StoneColdTruth.com to see how she is engaged in fake news.
[03:24:30.166 --> 03:24:41.815]  In the meantime, the Washington Post reports that Steve Bannon went before the grand jury and told the Post that he was questioned about me.
[03:24:41.815 --> 03:24:44.437]  The point of this, of course, is that on October 2nd,
[03:24:45.402 --> 03:25:04.793]  When Julia Assange had a press event and did not release any material to the consternation of a lot of the press were watching, including Alex Jones, he did say in that presser that he would specifically have a release for the next six weeks every week.
[03:25:04.793 --> 03:25:06.174]  He laid out a schedule.
[03:25:06.955 --> 03:25:13.159]  I imparted that information to Bannon via email, but it's not inside information.
[03:25:13.159 --> 03:25:22.465]  It had been published on Politico hours before, but most in the media were reporting the fact that Assange had nothing and would do nothing.
[03:25:22.465 --> 03:25:24.507]  That's not actually what he said.
[03:25:25.347 --> 03:25:33.733]  In a subsequent exchange with Matt Boyle of Breitbart News, he asked me whether what Assange had was good, and I said it is.
[03:25:33.733 --> 03:25:47.362]  That's based on the constant assurances of my source, Randy Credico, that the material that WikiLeaks had was, quote, devastating, a bombshell, would change history, would destroy Hillary.
[03:25:47.922 --> 03:25:51.145]  Those are not specifics, those are generals.
[03:25:51.145 --> 03:25:53.126]  So what I did here is pretty clear.
[03:25:53.126 --> 03:26:05.836]  I used public sources, including the WikiLeaks Twitter feed, and setting a Google News alert for Julian Assange, reading every interview he gave, and he gave many.
[03:26:05.836 --> 03:26:11.621]  And based on that solid tip from Credico, I punked, I bluffed,
[03:26:12.199 --> 03:26:21.965]  I postured and I hyped the Democrats over the coming release of the material, which would indeed change the race.
[03:26:21.965 --> 03:26:28.969]  But I say it again, I had no advance notice of the source or the content of that material.
[03:26:28.969 --> 03:26:32.711]  I was operating on public information and that tip.
[03:26:32.711 --> 03:26:39.515]  This really grows tedious as these false accusations come out just before the election.
[03:26:40.255 --> 03:26:52.680]  One has to assume that the purpose is to reinflate the whole Russian collusion narrative, since Mr. Mueller has produced no evidence of Russian collusion.
[03:26:52.680 --> 03:27:02.203]  There is, to this day, no evidence or no witness who can honestly testify before the grand jury, saying that I had advance notice of the WikiLeaks material.
[03:27:03.004 --> 03:27:06.107]  Alex Jones was a contemporary in this.
[03:27:06.107 --> 03:27:14.697]  He remembers my discussing the fact that I was trying to learn more like every journalist or politico in America.
[03:27:14.697 --> 03:27:17.140]  This is indeed a witch hunt.
[03:27:17.760 --> 03:27:25.105]  Those of you who want to help me in this extraordinary battle can go to StoneDefenseFund.com.
[03:27:25.105 --> 03:27:29.449]  My legal costs are projected to be almost two million dollars.
[03:27:29.449 --> 03:27:45.260]  This past week I took a polygraph exam analyzed by two of the most prominent lie detector experts in the country who have concluded that I told the truth on all these questions regarding the disclosure of the WikiLeaks material.
[03:27:45.840 --> 03:27:56.344]  I've made this information available to the New York Times, to the Washington Post, to the CBS, to Vice, and many others.
[03:27:56.344 --> 03:27:59.965]  But you'll find it buried in an ABC story.
[03:27:59.965 --> 03:28:07.388]  I stand by that and the fact that my testimony before the House Committee was entirely truthful and accurate.
[03:28:08.048 --> 03:28:16.898]  In the meantime, if you want to help the fight for freedom, remember the terrific specials we have going on at the Infowars.com store.
[03:28:16.898 --> 03:28:28.210]  It is only your loyal support that keeps us afloat and moving forward as we are under relentless attack, both in terms of harassment lawsuits and when it comes to censorship.
[03:28:28.770 --> 03:28:31.573]  InfoWars is the tip of the spear.
[03:28:31.573 --> 03:28:33.455]  We are the cutting edge.
[03:28:33.455 --> 03:28:37.178]  We are the revolution, and we need your support.
[03:28:37.178 --> 03:28:50.751]  The efforts to close down this very forum, to shut down this platform, is an effort to silence me, to silence Alex Jones, ahead of next Tuesday's crucial election.
[03:28:50.751 --> 03:28:51.792]  Don't let it happen.
[03:28:53.496 --> 03:28:54.696]  Hi, I'm Dan Pilla.
[03:28:54.696 --> 03:28:58.618]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[03:28:58.618 --> 03:29:00.159]  I sued the IRS and won.
[03:29:00.159 --> 03:29:03.120]  I beat the IRS then, and I've been beating them ever since.
[03:29:03.120 --> 03:29:08.682]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[03:29:08.682 --> 03:29:09.882]  I can help you, too.
[03:29:09.882 --> 03:29:12.803]  If you owe taxes you can't pay, don't wait another day.
[03:29:12.803 --> 03:29:15.044]  There's no such thing as a hopeless tax case.
[03:29:15.044 --> 03:29:19.486]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[03:29:19.486 --> 03:29:21.767]  That's danpilla.com, danpilla.com.
[03:29:23.147 --> 03:29:27.008]  Most of you know that heart disease is the number one silent killer in the U.S.
[03:29:27.008 --> 03:29:31.989]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[03:29:31.989 --> 03:29:36.810]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[03:29:36.810 --> 03:29:38.170]  Don't just take my word for it.
[03:29:38.170 --> 03:29:41.931]  Check out all of the success stories at HBExtract.com.
[03:29:41.931 --> 03:29:42.931]  Or to order, call 866-295-5305.
[03:29:42.931 --> 03:29:43.291]  That's 866-295-5305.
[03:29:43.291 --> 03:29:43.851]  HBExtract.com.
[03:29:43.851 --> 03:29:46.152]  Don't risk it when you can take charge of it.
[03:29:54.206 --> 03:30:01.902]  Do you realize that when you spread the links from Infowars.com, when you spread the videos, you are changing the world?
[03:30:01.902 --> 03:30:02.363]  It's you!
[03:30:03.484 --> 03:30:05.967]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[03:30:05.967 --> 03:30:07.268]  You are the info war.
[03:30:07.268 --> 03:30:10.272]  And now because of their intensifying censorship, it's more important than ever
[03:30:24.628 --> 03:30:36.012]  Let everyone go to InfoWars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[03:30:36.012 --> 03:30:43.974]  And so now I ask you more than ever to share the InfoWars.com articles, to share the videos, to tell people about the local stations you're listening to.
[03:30:43.974 --> 03:30:50.556]  The bare minimum you can do is sign up for the free newsletter at InfoWars.com forward slash newsletter.
[03:30:51.016 --> 03:30:53.777]  We are the Renaissance, and we are winning!
[03:31:13.965 --> 03:31:34.117]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[03:31:34.617 --> 03:31:38.621]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[03:31:38.621 --> 03:31:42.285]  This is actually our last run of Supermail Vitality.
[03:31:42.285 --> 03:31:47.289]  So I want you to experience Supermail Vitality before it's too late.
[03:31:47.289 --> 03:31:50.012]  Unleash the Supermail in you.
[03:31:50.012 --> 03:31:51.413]  Supermail Vitality.
[03:31:51.413 --> 03:31:52.474]  From Infowarsstore.com.
[03:31:54.312 --> 03:31:56.634]  Fueling your body is hard work.
[03:31:56.634 --> 03:32:02.400]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[03:32:02.400 --> 03:32:10.848]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:32:10.848 --> 03:32:13.070]  There's no better way to power your body.
[03:32:13.570 --> 03:32:20.472]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:32:20.472 --> 03:32:30.936]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:32:31.616 --> 03:32:39.081]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:32:39.081 --> 03:32:45.226]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[03:32:45.226 --> 03:32:49.068]  Don't miss out on the chance to fuel your body and support recovery.
[03:32:49.068 --> 03:32:57.274]  Try the InfoWars Life Daily Digestive Pack today!
[03:32:57.274 --> 03:32:59.896]  You're listening to the Alex Jones Show.
[03:33:17.899 --> 03:33:24.969]  Live from the InfoWars.com studios, you're listening to The Alex Jones Show.
[03:33:24.969 --> 03:33:28.454]  And now, your host, Roger Stone.
[03:33:28.454 --> 03:33:31.458]  Welcome back.
[03:33:32.453 --> 03:33:36.117]  I'm Roger Stone and you're on the Alex Jones Show.
[03:33:36.117 --> 03:33:53.955]  Joining me shortly will be our special guest, a close personal friend of the President, Tina Gertz, who was one of the key strategists in Donald Trump's stunning victory in Iowa and remains a senior advisor to the President's re-election campaign.
[03:33:54.816 --> 03:33:58.199]  I met Tana at the Republican National Convention.
[03:33:58.199 --> 03:34:16.316]  I really can't forget it because it was at that exact time that Alex Jones and I were invited on the set of the Young Turks only to be bushwhacked and claimed that we were somehow invading their site, that we were trying to break in where in fact we had been invited.
[03:34:16.796 --> 03:34:19.198]  It is a classic piece of television.
[03:34:19.198 --> 03:34:21.660]  You can find it on YouTube.
[03:34:21.660 --> 03:34:31.727]  And just the other day, Tucker Carlson sent me the YouTube link and says that he looked back at it and had to laugh because it was so funny.
[03:34:31.727 --> 03:34:43.676]  We are in the final days before the election, and I don't want to underestimate the role that Internet censorship is playing in the Democrats' campaign.
[03:34:44.426 --> 03:35:00.754]  What we've seen, without any objection from the mainstream media, is the wholesale censorship of libertarians, conservatives, Trump supporters, Republicans, and anyone who isn't a Democrat, seemingly.
[03:35:00.754 --> 03:35:10.358]  Yesterday, the Proud Boys were taken off of Facebook unilaterally, as were individuals who are members of that organization.
[03:35:10.858 --> 03:35:34.009]  We have seen pages with literally millions of followers on Facebook just overnight decapitated with an explanation that you have violated our standards, in some cases being accused of selling drugs over the internet or depicting acts of violence or sexual acts completely phony.
[03:35:34.790 --> 03:35:43.884]  This shows that they will push the envelope as far as they possibly can, and that the war on censorship is very, very real.
[03:35:44.594 --> 03:35:49.417]  No one has been more in the crossfire of this than InfoWars.
[03:35:49.417 --> 03:35:56.101]  That's why I want to remind you that on this Halloween, we need your support more than ever before.
[03:35:56.101 --> 03:36:03.805]  If you go to the InfoWars.com store right now, you will see the extraordinary specials that we have running.
[03:36:03.805 --> 03:36:06.867]  And that is really what funds us here at InfoWars.
