[00:00:11.850 --> 00:00:15.919]  Infowars.com is tomorrow's news.
[03:01:51.345 --> 03:01:54.808]  And I don't want to bash white people, okay?
[03:01:54.808 --> 03:02:00.673]  But it's white liberals that are the high priest of this, as Dr. Shiva was saying.
[03:02:02.066 --> 03:02:03.487]  And it's bizarre.
[03:02:03.487 --> 03:02:09.511]  And they've got talk show hosts on CNN that aren't black, that look just like Dozel.
[03:02:09.511 --> 03:02:11.513]  I mean, I will say that look for her is better.
[03:02:11.513 --> 03:02:12.994]  I like tan women.
[03:02:12.994 --> 03:02:13.694]  I like curly hair.
[03:02:13.694 --> 03:02:14.135]  I like it all.
[03:02:14.135 --> 03:02:17.577]  I mean, I think she looks better like that because she's not a little girl anymore.
[03:02:17.577 --> 03:02:20.019]  But I mean, OK, she's got some bronzer on.
[03:02:20.019 --> 03:02:21.440]  She's got her hair kinked, whatever.
[03:02:21.440 --> 03:02:24.322]  I mean, you know, lady, if you want to look like that, that's fine.
[03:02:24.322 --> 03:02:26.323]  Just don't say you're black.
[03:02:26.323 --> 03:02:28.264]  And so here he is exposing the Senate.
[03:02:29.225 --> 03:02:34.827]  Senator Pocahontas and and that's that is what's just a spend some time.
[03:02:34.827 --> 03:02:36.408]  She doesn't look like she's black.
[03:02:36.408 --> 03:02:38.009]  She looks like Medusa.
[03:02:38.009 --> 03:02:39.289]  If you're a TV viewer, you can see it.
[03:02:39.289 --> 03:02:42.351]  Let's get that off screen, please.
[03:02:42.351 --> 03:02:43.091]  She's not aging.
[03:02:43.091 --> 03:02:44.852]  Well, she looked better a few years ago.
[03:02:44.852 --> 03:02:45.732]  I don't want to get women.
[03:02:45.732 --> 03:02:48.653]  Look, that's that's mean, but just she looks like Medusa.
[03:02:48.653 --> 03:02:51.634]  In the few minutes we have left, just recapping, you're right.
[03:02:51.634 --> 03:02:52.915]  This is the elitism of Harvard.
[03:02:52.915 --> 03:02:55.036]  This is the race pimping culture they are.
[03:02:56.286 --> 03:02:59.269]  I mean, the bottom line is this, Alex.
[03:02:59.269 --> 03:03:03.513]  People naturally want to work together, in my view, right?
[03:03:03.513 --> 03:03:08.739]  When there's resources and we have shared goals, people don't even look at what color somebody is.
[03:03:08.739 --> 03:03:10.981]  I don't even look at what color you are.
[03:03:10.981 --> 03:03:14.444]  I look at your politics and the fact that you have a track record as a businessman.
[03:03:14.444 --> 03:03:15.085]  I know I'm interrupting.
[03:03:15.085 --> 03:03:15.245]  Go ahead.
[03:03:15.305 --> 03:03:17.227]  Right, and what have you actually done, right?
[03:03:17.227 --> 03:03:17.827]  Do you get up?
[03:03:17.827 --> 03:03:18.568]  Do you have skills?
[03:03:18.568 --> 03:03:19.308]  Do you know how to work?
[03:03:19.308 --> 03:03:20.629]  Do you know how to put a company together?
[03:03:20.629 --> 03:03:22.191]  Do you know how to build something?
[03:03:22.191 --> 03:03:23.612]  This is what America was made of.
[03:03:23.612 --> 03:03:28.236]  It was made up of hard-working people who had vision, innovation, entrepreneurship.
[03:03:28.236 --> 03:03:33.260]  A lawyer lobbyist like Elizabeth Warren or any of these career politicians are all basically parasites.
[03:03:33.260 --> 03:03:36.462]  They have no skills, and that was never the intent of the founders.
[03:03:36.462 --> 03:03:37.163]  You know what, Congress?
[03:03:37.163 --> 03:03:40.606]  I'm going to hold you up because I interrupted, but 90% is lawyers or something?
[03:03:40.606 --> 03:03:42.768]  We need 90% being engineers and scientists.
[03:03:43.527 --> 03:03:46.509]  Yeah, one scientist, Rand Paul's an ophthalmologist.
[03:03:46.509 --> 03:03:49.010]  You've got Thomas Massey, who's an MIT engineer also.
[03:03:49.010 --> 03:03:52.512]  But fundamentally, most of these guys know nothing.
[03:03:52.512 --> 03:04:01.437]  And if you look at how much money they raise, Elizabeth Warren's going to raise $100 million, 95% of it goes to her flunkies, and then a little bit goes into TV advertising, etc.
[03:04:01.437 --> 03:04:04.479]  So what we're saying is, let's do something very innovative.
[03:04:04.479 --> 03:04:06.560]  When we put this sign up on our car,
[03:04:06.960 --> 03:04:12.627]  We're taking our own government back because it's saying, I'm not going to spend a lot of money.
[03:04:12.627 --> 03:04:14.369]  I'm going to be a activist.
[03:04:14.369 --> 03:04:15.490]  I'm going to be a road ward.
[03:04:15.490 --> 03:04:17.973]  But more importantly, we're taking back our power.
[03:04:17.973 --> 03:04:19.034]  And that's what we need to do.
[03:04:19.034 --> 03:04:20.596]  We need to take this country back.
[03:04:20.596 --> 03:04:22.117]  And that's what our campaign is about.
[03:04:22.117 --> 03:04:22.758]  And it's $25.
[03:04:22.758 --> 03:04:25.081]  That's a couple of magnets and a couple of bumper stickers.
[03:04:25.581 --> 03:04:27.022]  And shipping included.
[03:04:27.022 --> 03:04:28.103]  Everything's included.
[03:04:28.103 --> 03:04:30.065]  But most importantly... Stay there.
[03:04:30.065 --> 03:04:31.866]  We're back in 60 seconds.
[03:04:31.866 --> 03:04:35.569]  I just want to briefly ask you, and Doug Abner's taking over on the AG report.
[03:04:35.569 --> 03:04:39.352]  I want to ask you this quick question, Dr. Shiva.
[03:04:39.352 --> 03:04:43.276]  What do you expect at your gut level for this red tsunami to look like?
[03:04:43.276 --> 03:04:45.077]  Or is it going to be a red tsunami?
[03:04:45.077 --> 03:04:46.398]  Your gut level straight ahead.
[03:04:46.398 --> 03:04:47.639]  And boy, I'd love to see you in the U.S.
[03:04:47.639 --> 03:04:48.100]  Senate.
[03:04:48.100 --> 03:04:52.163]  I would just love it, love it, love it, love it, love it, love it, love it.
[03:04:54.523 --> 03:04:58.486]  Our team is always looking for new ways to improve our products.
[03:04:58.486 --> 03:05:02.728]  That's why we've created the newest version of a fan favorite formula.
[03:05:02.728 --> 03:05:04.830]  The Real Red Pill Plus.
[03:05:04.830 --> 03:05:09.153]  The Real Red Pill Plus contains the powerful pregnenolone formula.
[03:05:09.153 --> 03:05:10.754]  Now with an added energy boost.
[03:05:11.454 --> 03:05:17.697]  Now, you can support your heart, brain, and aging process with an added natural energy boost.
[03:05:17.697 --> 03:05:25.862]  The proprietary energy blend includes powerful ingredients like green tea extract, yerba mate leaf extract, and more.
[03:05:25.862 --> 03:05:35.387]  Paired with the powerful ingredients in the original Real Red Pill formula, the Real Red Pill has just what you need to support your body while getting the pick-me-up to get you through the day.
[03:05:36.387 --> 03:05:42.511]  The Real Red Pill Plus is a powerful investment into the future of your mind and body.
[03:05:42.511 --> 03:05:45.553]  Don't miss out on the all-new upgrade to your favorite product.
[03:05:45.553 --> 03:05:50.696]  Head to infowarsstore.com and get the Real Red Pill Plus today.
[03:05:50.696 --> 03:05:52.337]  Get Real Red Pill Plus now at 50% off.
[03:06:00.208 --> 03:06:08.636]  Discover trends and global developments years before they happen right here on the Alex Jones Show!
[03:06:20.230 --> 03:06:25.313]  All right, we've got the Inspector General Report of the Justice Department going on.
[03:06:25.313 --> 03:06:26.714]  We're going to break that down with Doug Hagman.
[03:06:26.714 --> 03:06:28.515]  I keep calling it the Attorney General Report.
[03:06:28.515 --> 03:06:29.776]  No, it's not from the Attorney General.
[03:06:29.776 --> 03:06:31.397]  It's from the Inspector General.
[03:06:31.397 --> 03:06:36.620]  I'm teleprompter free, so I caddywampus things quite a bit, but people understand that.
[03:06:36.620 --> 03:06:41.963]  We don't err on the philosophy and the big ideas and the general info, but we do teleprompter free.
[03:06:41.963 --> 03:06:43.184]  Most people just read off a script.
[03:06:43.184 --> 03:06:45.365]  I tend to flip things, I guess.
[03:06:45.365 --> 03:06:47.026]  They claimed I was dyslexic in school.
[03:06:47.026 --> 03:06:48.227]  I don't even know if that's really real.
[03:06:49.437 --> 03:06:51.498]  I do occasionally scramble things.
[03:06:51.498 --> 03:06:52.718]  I think we all do that, though.
[03:06:52.718 --> 03:06:54.179]  Does that make us all dyslexic?
[03:06:54.179 --> 03:06:58.180]  Dr. Shiva is here with us, Dr. Shiva Iyeri.
[03:06:58.180 --> 03:07:15.527]  He is running against Pocahontas, that is, of course, Elizabeth the fraud, the fake Indian, Warren, and his idea of putting out metal decals, magnetized decals, with whatever the political message, it's perfect because the left
[03:07:16.328 --> 03:07:19.290]  Does go after libertarian, conservative, or pro-gun stickers.
[03:07:19.290 --> 03:07:20.470]  They pull them off.
[03:07:20.470 --> 03:07:21.251]  They key your car.
[03:07:21.251 --> 03:07:23.472]  It doesn't happen a lot, but it happens.
[03:07:23.472 --> 03:07:25.753]  And I'd already decided months ago, we've got to go.
[03:07:25.753 --> 03:07:27.674]  There's just so many initiatives, so many things to get done.
[03:07:27.674 --> 03:07:28.295]  I'm going to come out.
[03:07:29.420 --> 03:07:33.603]  with a magnetized stuff to put on your car if you want to trigger people and fight hard.
[03:07:33.603 --> 03:07:36.264]  We're going to go out with little ones and big ones.
[03:07:36.264 --> 03:07:39.226]  And I'm going to accelerate this as fast as I can.
[03:07:39.226 --> 03:07:41.308]  But just great minds think alike.
[03:07:41.308 --> 03:07:51.714]  Everybody should go to shiba4senate.com and go get the Road Wear package where you get two of the magnets and you get two bumper stickers for $25.
[03:07:55.325 --> 03:07:58.067]  Oh, and a yard sign and two small ones, excuse me.
[03:07:58.067 --> 03:08:01.989]  By the way, I know what this stuff costs, so shipping is included in that.
[03:08:01.989 --> 03:08:05.772]  It looks like you're pretty much putting that out at cost, because I know what that stuff costs.
[03:08:05.772 --> 03:08:07.613]  And it's all made in America, Alex.
[03:08:07.613 --> 03:08:09.654]  Everything is made in the United States.
[03:08:09.654 --> 03:08:13.497]  So all of it's going to the people who made it, and it's going to the people who ship it.
[03:08:13.497 --> 03:08:16.218]  So the issue here is why do we need all this money?
[03:08:16.218 --> 03:08:21.962]  The other question I got is why does Elizabeth Warren need a $180,000 salary, and why do all these guys need a pension?
[03:08:22.302 --> 03:08:27.025]  Part of one of the things I'm going to do, Alex, when I'm elected, I'm not going to take any of that.
[03:08:27.025 --> 03:08:33.349]  You know, any pension you give, that should be put into a trust and given to people who actually need it to send their kids to vo-tech schools.
[03:08:33.349 --> 03:08:34.610]  That's what's really needed.
[03:08:34.610 --> 03:08:36.171]  These people, when is enough?
[03:08:36.171 --> 03:08:38.253]  Elizabeth Warren's got a $10 million home.
[03:08:38.253 --> 03:08:40.394]  She got $350K from Harvard.
[03:08:40.394 --> 03:08:41.455]  They get a lot of pension.
[03:08:41.455 --> 03:08:42.736]  They get great health care.
[03:08:42.736 --> 03:08:44.077]  How much is enough for these people?
[03:08:44.077 --> 03:08:48.600]  And at the same time, they attack people who actually work hard to make money and build great businesses, right?
[03:08:48.600 --> 03:08:49.760]  So they want to have it both ways.
[03:08:49.760 --> 03:08:52.142]  They want to appear like they're the fighters for the working people.
[03:08:52.142 --> 03:08:52.482]  Exactly.
[03:08:52.482 --> 03:08:52.903]  Exactly.
[03:09:13.004 --> 03:09:14.726]  Supports Monsanto, right?
[03:09:14.726 --> 03:09:15.847]  She talks about helping people.
[03:09:15.847 --> 03:09:18.330]  She supported the company that poisons all of our kids.
[03:09:18.330 --> 03:09:21.073]  Here's a person who supported the Monsanto Protection Act.
[03:09:21.073 --> 03:09:30.684]  You know, The Guardian just had a great article exposing how the FDA hid emails which fundamentally show that, you know, glyphosate was getting into all of our food.
[03:09:31.044 --> 03:09:34.526]  And causing massive cancers, and you've been a trailblazer on that.
[03:09:34.526 --> 03:09:37.408]  I couldn't think of a better Senate candidate anywhere, my friend.
[03:09:37.408 --> 03:09:39.830]  You'd be better than almost all the other Republican Senators.
[03:09:39.830 --> 03:09:49.616]  You'd be a new Rand Paul, but, and I don't want to say even smarter, but when it comes to science and stuff, you are, I'm interviewing you a lot, knowing your work, I mean, I think you're probably smarter than Rand Paul.
[03:09:49.616 --> 03:09:50.657]  That's saying a lot.
[03:09:50.657 --> 03:09:53.939]  He is a real policy wonk and a patriot.
[03:09:53.939 --> 03:09:57.721]  Your quick prediction, I'm going to move to the next guest, my friend, Sheba, of course, running for U.S.
[03:09:57.721 --> 03:09:58.462]  Senate, Dr. Sheba.
[03:09:59.795 --> 03:10:01.876]  What do you think this wave's going to look like?
[03:10:01.876 --> 03:10:02.377]  Blue wave?
[03:10:02.377 --> 03:10:03.497]  Red wave?
[03:10:03.497 --> 03:10:09.240]  What I'm trying to say is we're at a very interesting inflection point in American history, world history.
[03:10:09.240 --> 03:10:11.562]  It's what the individual does, Alex.
[03:10:11.562 --> 03:10:13.083]  There is no prediction here.
[03:10:13.083 --> 03:10:14.644]  It's so much chaos is being created.
[03:10:14.644 --> 03:10:14.984]  Exactly!
[03:10:14.984 --> 03:10:17.825]  They're trying to tell us we're going to lose just like they said Trump would lose.
[03:10:17.825 --> 03:10:18.586]  It's all a fraud.
[03:10:18.586 --> 03:10:21.388]  The truth is there's a giant red wave coming.
[03:10:21.388 --> 03:10:21.828]  Exactly.
[03:10:21.828 --> 03:10:25.510]  There's a red wave and more importantly what each one of us does can make a difference.
[03:10:25.510 --> 03:10:27.691]  That's what the opportunity is.
[03:10:27.691 --> 03:10:28.051]  All right.
[03:10:28.051 --> 03:10:28.392]  Thank you.
[03:10:28.392 --> 03:10:28.812]  God bless.
[03:10:29.687 --> 03:10:30.168]  God bless you.
[03:10:30.168 --> 03:10:30.469]  Bye-bye.
[03:10:38.160 --> 03:10:45.464]  In this hour is Doug Hagman, law enforcement trainer, well-respected author, researcher, really smart guy.
[03:10:45.464 --> 03:10:47.786]  HagmanReport.com.
[03:10:47.786 --> 03:10:48.746]  And he joins us here.
[03:10:48.746 --> 03:10:49.907]  I want to get into the AG report.
[03:10:49.907 --> 03:10:52.108]  He's going to take over here in about three, four minutes.
[03:10:52.108 --> 03:10:58.552]  But I wanted to just bring this up because he doesn't want to get into it on air, but he's been sued by Clinton Foundation Connected folks.
[03:10:58.552 --> 03:10:59.532]  And it's the same thing.
[03:10:59.532 --> 03:11:05.356]  I mean, it is the Clinton law firms, her law firms, her lawyers, her people on the West Coast and East Coast.
[03:11:06.902 --> 03:11:27.001]  I want to say it's comical, you know, when the famous Geragos law firm sues me for telepathically trying to gay groom an employee that was here 14 years, who says in the EEOC report, because he didn't want to get in trouble and say something that isn't true, he said, I never said anything gay to him, but he felt that I was doing it.
[03:11:27.722 --> 03:11:38.466]  Now folks, I'm not a grey alien from Mars that can telepathically, you know, and I'm nothing against folks, gay people, okay, but I'm just, that's not my cup of tea, okay?
[03:11:38.466 --> 03:11:47.269]  So, this is what I'm talking about, folks, this is the love, people say, well, big deal, it's not true, you gotta get lawyers, you gotta fight it, we're doing that.
[03:11:47.269 --> 03:11:49.970]  I mean, these people are serious, so, listen.
[03:11:51.833 --> 03:12:00.575]  I need people to go to InfoWarsTore.com and you need the X2, you need the Brain Force, you need Surreal Vitality, you need these products.
[03:12:00.575 --> 03:12:02.676]  You need the new Red Pill Plus.
[03:12:02.676 --> 03:12:06.977]  We've never had this many products 50% off, but I've looked at the numbers.
[03:12:06.977 --> 03:12:14.959]  It's a win-win for everybody, but when we do these super sales, it gets people off the fence that have never ordered, then when it goes back to, you know, 25% off a regular price, it's still a great deal.
[03:12:16.704 --> 03:12:21.706]  You tend to reorder, so that's how we expand our base of folks buying the products.
[03:12:21.706 --> 03:12:23.947]  If you've been on the fence, Biotri-Selenium.
[03:12:23.947 --> 03:12:26.489]  Selenium, electrochemically, you gotta have it.
[03:12:26.489 --> 03:12:28.049]  This is the best form of it out there.
[03:12:28.049 --> 03:12:29.670]  Caveman's great.
[03:12:29.670 --> 03:12:31.711]  We got Prostagard.
[03:12:31.711 --> 03:12:34.553]  These are all super high quality products.
[03:12:34.553 --> 03:12:36.253]  MFORSTORE.COM, MFORSTWIFE.COM, or 888-253-3139.
[03:12:36.253 --> 03:12:39.155]  Or you can just, there's a donate button, too, up there on the top.
[03:12:44.918 --> 03:12:45.919]  I don't know.
[03:13:01.570 --> 03:13:06.473]  I mean, I'm making like $5, and we sell a ton of it, but that doesn't fund an operation like this.
[03:13:06.473 --> 03:13:10.815]  The satellites, the computers, the legal, the people, and then I pay the crew here.
[03:13:10.815 --> 03:13:18.219]  Even in Hollywood now, Discovery Channel, History Channel, used to a camera person, you know, we make $200,000 a year, have a $100,000 camera.
[03:13:18.219 --> 03:13:20.760]  I now know all these people, most of them aren't even paid.
[03:13:20.760 --> 03:13:21.901]  They're getting a bunch of credits.
[03:13:23.530 --> 03:13:26.511]  Being promised that they'll get a paying gig down the road.
[03:13:26.511 --> 03:13:30.312]  So, I mean, that's how evil Hollywood and these big banks are in their consolidation.
[03:13:30.312 --> 03:13:31.932]  We actually are paying our crew.
[03:13:31.932 --> 03:13:35.133]  And we couldn't have a place, you know, a third as successful we were in, like, New York or L.A.
[03:13:35.133 --> 03:13:36.474]  because they're so expensive.
[03:13:36.474 --> 03:13:38.154]  But we're here in Austin, Texas.
[03:13:38.154 --> 03:13:39.634]  We're not part of the establishment.
[03:13:39.634 --> 03:13:44.616]  We're here breaking away from the system, building the new America, building the future, and delivering on every front.
[03:13:44.616 --> 03:13:46.356]  So we need your financial support.
[03:13:46.356 --> 03:13:47.897]  I want to thank you all for your support.
[03:13:47.897 --> 03:13:49.817]  I'm not saying, hey, get in there and support us.
[03:13:49.817 --> 03:13:51.138]  I'm saying thank you for your support.
[03:13:51.138 --> 03:13:52.318]  But if you've been somebody on the fence,
[03:13:52.938 --> 03:13:58.284]  Haven't bought a great product, a water filter system, an air filter, non-human early MCs, everything we got's the best.
[03:13:58.284 --> 03:14:01.307]  And Doug Hagman, you never even asked for support here on the show.
[03:14:01.307 --> 03:14:02.067]  You're under attack.
[03:14:02.067 --> 03:14:03.168]  You reach millions of people a week.
[03:14:03.168 --> 03:14:04.510]  You're very successful.
[03:14:04.510 --> 03:14:09.695]  You helped expose the whole child trafficking stuff up front, even before Eric Prince came out.
[03:14:09.695 --> 03:14:10.496]  I mean, you're a hero.
[03:14:10.496 --> 03:14:11.497]  You don't say that.
[03:14:11.497 --> 03:14:13.339]  But how do folks support the Hagman Report?
[03:14:13.339 --> 03:14:16.242]  How do people support you so that you can be strong and move forward as well?
[03:14:17.791 --> 03:14:19.372]  Thanks for asking, by the way.
[03:14:19.372 --> 03:14:22.336]  HagmanReport.com, that's HagmanReport.com.
[03:14:22.336 --> 03:14:23.737]  There's a donate button in there.
[03:14:23.737 --> 03:14:26.260]  But most importantly, Alex, I just want to say this.
[03:14:26.260 --> 03:14:27.861]  Look, we need to stick together.
[03:14:27.861 --> 03:14:32.446]  InfoWars, HagmanReport, all of us, we need to stick together.
[03:14:32.446 --> 03:14:34.488]  You're under attack like never before.
[03:14:34.488 --> 03:14:35.309]  And you know something?
[03:14:35.309 --> 03:14:37.712]  It's very tenuous today.
[03:14:37.712 --> 03:14:39.654]  You go away, we all go away.
[03:14:40.314 --> 03:14:42.475]  It's just that simple.
[03:14:42.475 --> 03:14:46.517]  I'm a big proponent of unification to fight the globalists.
[03:14:46.517 --> 03:14:47.617]  Stop the infighting.
[03:14:47.617 --> 03:14:51.139]  Let's stick together and let's make a difference.
[03:14:51.139 --> 03:14:52.099]  Look, I'm out of pocket.
[03:14:52.099 --> 03:14:53.900]  50 grand in legal fees.
[03:14:53.900 --> 03:14:55.781]  I can only imagine what yours are.
[03:14:56.845 --> 03:15:00.689]  20 lawsuits in the last year.
[03:15:00.689 --> 03:15:01.890]  Exactly, exactly.
[03:15:01.890 --> 03:15:09.556]  So, you know, people don't get the fact that you exist through your store and donations.
[03:15:09.556 --> 03:15:12.579]  I exist through donations and of course support.
[03:15:12.579 --> 03:15:15.641]  People need to support us or we're going to go away and end the story.
[03:15:15.641 --> 03:15:22.007]  So, if they want the truth, stand behind Alex Jones, stand behind Infowars, stand behind the Hagman Report and thank you for allowing me to mention that.
[03:15:22.467 --> 03:15:27.170]  Oh, I want you to mention it in, of course, your book as well and all the work you're doing at HagmanReport.com.
[03:15:27.170 --> 03:15:30.072]  I'm going to get out of here so you can host the next three segments.
[03:15:30.072 --> 03:15:35.616]  We're really going to be riveted with that information with Doug Hagman and then more of the breakdown of the AG report straight ahead.
[03:15:35.616 --> 03:15:42.040]  What I get from it is a whitewash in the rhetoric, saying, oh, we didn't do anything wrong, but then admitting all the criminality.
[03:15:42.040 --> 03:15:44.542]  It's how they were going to, quote, keep Trump from being elected.
[03:15:44.542 --> 03:15:45.963]  I mean, this is bombshell.
[03:15:45.963 --> 03:15:48.485]  We'll get Doug Hagman's expert take on the other side.
[03:15:48.485 --> 03:15:49.765]  NewsWars.com.
[03:15:49.765 --> 03:15:51.046]  PrisonPlanet.com.
[03:15:51.046 --> 03:15:51.987]  Spread those links, please.
[03:15:53.147 --> 03:15:55.409]  You have been lied to.
[03:15:55.409 --> 03:15:57.129]  My name is Kevin Schipp.
[03:15:57.129 --> 03:15:59.831]  I'm a former decorated CIA officer.
[03:15:59.831 --> 03:16:05.173]  Finally someone has come out and written what I think is the best ex-mose on the shadow government ever.
[03:16:05.173 --> 03:16:10.856]  We're in a constitutional crisis and our government is now being run and ruled by a shadow government.
[03:16:10.856 --> 03:16:13.918]  We gotta get this out because just because you're a white folks doesn't mean other people are.
[03:16:14.298 --> 03:16:17.060]  This is critical to get, to read, to give to the library, to give to the church.
[03:16:17.060 --> 03:16:23.645]  Get them right now at KillingUncleSamBook.com KillingUncleSamBook.com Bacon lovers.
[03:16:23.645 --> 03:16:25.186]  We ship free.
[03:16:25.186 --> 03:16:27.007]  Try our amazing bacon.
[03:16:27.007 --> 03:16:29.029]  No refrigeration required.
[03:16:29.029 --> 03:16:37.976]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[03:16:38.616 --> 03:16:42.059]  Ready to eat right from the pouch or warm and serve.
[03:16:42.059 --> 03:16:43.920]  Savory and delicious.
[03:16:43.920 --> 03:16:46.882]  Wholesale price for your everyday use.
[03:16:46.882 --> 03:16:49.784]  Order today at ReadyToEatBacon.com.
[03:16:49.784 --> 03:16:52.206]  ReadyToEatBacon.com.
[03:16:52.206 --> 03:16:55.888]  We call it the crapper, water closet, outhouse or bathroom.
[03:16:55.888 --> 03:16:58.390]  But where do you go when there's nowhere to go?
[03:16:58.390 --> 03:17:00.612]  The answer is the Biffy Bag.
[03:17:00.612 --> 03:17:07.316]  The Biffy Bag is a pocket-sized disposable toilet that fits in your glove box, tackle box, toolbox, backpack or purse.
[03:17:07.316 --> 03:17:08.117]  The Biffy Bag has
[03:17:08.317 --> 03:17:12.040]  Everything you need for a sanitary and comfortable relief experience.
[03:17:12.040 --> 03:17:15.844]  It's ready to use in just seconds, and just toss it in the trash when you're done.
[03:17:15.844 --> 03:17:17.485]  It's your Biffy in a Jiffy.
[03:17:17.485 --> 03:17:18.966]  BiffyBag.com.
[03:17:18.966 --> 03:17:21.949]  B-I-F-F-Y-B-A-G.com.
[03:17:21.949 --> 03:17:24.371]  Hunters, anglers, campers, and survivalists.
[03:17:24.591 --> 03:17:25.692]  Get back to nature.
[03:17:25.692 --> 03:17:32.996]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at Slingbow.com.
[03:17:32.996 --> 03:17:36.678]  Slingbow products are compact and models start from just $17.98.
[03:17:36.678 --> 03:17:39.980]  They're perfect for your bug out bag or storing in your vehicle.
[03:17:39.980 --> 03:17:44.143]  Give yourself and your loved ones the excitement and tradition of Slingbow.
[03:17:44.143 --> 03:17:48.725]  A new frontier in archery and truly modern twist on this primitive survival tool.
[03:17:48.725 --> 03:17:51.387]  Feel the thrill only at Slingbow.com.
[03:17:54.309 --> 03:17:56.650]  Fueling your body is hard work.
[03:17:56.650 --> 03:18:02.413]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[03:18:02.413 --> 03:18:10.857]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:18:10.857 --> 03:18:13.078]  There's no better way to power your body.
[03:18:13.598 --> 03:18:20.485]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:18:20.485 --> 03:18:30.977]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:18:31.637 --> 03:18:39.105]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:18:39.105 --> 03:18:45.251]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[03:18:45.251 --> 03:18:49.095]  Don't miss out on the chance to fuel your body and support recovery.
[03:18:49.095 --> 03:18:52.239]  Try the InfoWars Life Daily Digestive Pack today!
[03:18:54.141 --> 03:18:57.823]  Guaranteeing your food independence is a crucial part of prepping.
[03:18:57.823 --> 03:19:05.828]  Between debt crises, natural disasters, or even simple power outages, having a supply of storable meals is crucial.
[03:19:05.828 --> 03:19:12.512]  With InfoWars Life Select Storable Food, you can make sure you and your family are ready for any emergency.
[03:19:12.512 --> 03:19:21.718]  With drinks, snacks, and meals in amounts ranging from 72 hours to a full year, there's no better place to look for healthy, easy, and incredible meals.
[03:19:22.438 --> 03:19:29.585]  Including meals such as Traveler Stew, Homestyle Potato Soup, and a variety of other meals for breakfast, lunch, and dinner.
[03:19:29.585 --> 03:19:34.671]  InfoWars Life Select storable food will help you eat comfortably in a time of need.
[03:19:34.671 --> 03:19:36.633]  They even work great for camping!
[03:19:36.633 --> 03:19:43.400]  Simply pack a 72-hour kit to go and you have easy-to-cook and transport food for you and your loved ones trip.
[03:19:43.400 --> 03:19:45.382]  Don't be caught surprised by an emergency.
[03:19:45.902 --> 03:19:57.169]  Make sure you're stocked up today with all the food you need for an affordable price with InfoWars Life Select storable foods.
[03:19:57.169 --> 03:20:02.112]  You're listening to the Alex Jones Show with Doug Hagman hosting.
[03:20:07.843 --> 03:20:13.007]  Defending the Republic from enemies, foreign and domestic.
[03:20:13.007 --> 03:20:15.368]  It's Alex Jones.
[03:20:15.368 --> 03:20:17.450]  Well, CNN says they're our friends.
[03:20:17.450 --> 03:20:18.991]  They love America.
[03:20:18.991 --> 03:20:22.714]  Trump's a liar, they say.
[03:20:22.714 --> 03:20:26.056]  They're all been caught on tape hating flyover country, hating America.
[03:20:26.056 --> 03:20:26.837]  They're the globalists.
[03:20:26.837 --> 03:20:29.699]  They've been hired because they are the collaborators.
[03:20:29.699 --> 03:20:31.200]  They are the mercenaries.
[03:20:31.200 --> 03:20:32.581]  Here's a little piece breaking that down.
[03:20:39.059 --> 03:20:46.145]  A lot of his supporters believe that we are the enemy of the American people, and that is really, really an awful situation.
[03:20:46.145 --> 03:20:48.367]  We are not the enemy of the American people.
[03:20:48.367 --> 03:21:00.977]  We love the American people.
[03:21:00.977 --> 03:21:03.199]  We are not the enemy of the American people.
[03:21:03.199 --> 03:21:04.700]  We love the American people.
[03:21:04.700 --> 03:21:06.081]  We love the American people.
[03:21:08.052 --> 03:21:10.435]  We love the American people.
[03:21:10.435 --> 03:21:24.130]  They came in peace.
[03:21:24.130 --> 03:21:26.712]  We are not the enemy of the American people.
[03:21:26.712 --> 03:21:28.174]  We love the American people.
[03:21:35.729 --> 03:21:47.815]  This is CNN.
[03:21:47.815 --> 03:21:55.959]  You know, I just felt like I walked up to the star cheerleader when I was a freshman in high school and asked the senior cheerleader out on a date and she said yes.
[03:21:55.959 --> 03:22:00.321]  So those little feelings of ecstasy when your brain releases a little bit of endorphin.
[03:22:00.321 --> 03:22:02.082]  I just, I hadn't seen that promo piece.
[03:22:02.912 --> 03:22:04.474]  That I had the idea for this morning.
[03:22:04.474 --> 03:22:06.476]  But the guys did a great job putting it together.
[03:22:06.476 --> 03:22:10.241]  And I just had a brain orgasm.
[03:22:10.241 --> 03:22:12.123]  I mean, I'm not kidding.
[03:22:12.123 --> 03:22:14.046]  I just... Oh.
[03:22:14.046 --> 03:22:15.548]  Ooh.
[03:22:15.548 --> 03:22:15.808]  Mmm.
