[00:00:06.328 --> 00:00:07.488]  You have the power.
[03:04:44.377 --> 03:04:45.378]  This is so revolutionary.
[03:04:45.398 --> 03:04:47.880]  We should have opened up with the fact that you're launching this comic.
[03:04:48.280 --> 03:04:49.441]  Because this is revolutionary.
[03:04:49.461 --> 03:04:56.847]  We don't just let the left and Soros and the globalists take over every- like Marvel and DC have comics against me that are on store shelves.
[03:04:56.967 --> 03:05:00.169]  I've been in a store and seen a comic book attacking me.
[03:05:00.730 --> 03:05:03.052]  We've gotta get on this turf and Vox De-
[03:05:03.832 --> 03:05:05.893]  Electrify your day with Secret 12.
[03:05:06.114 --> 03:05:07.454]  It's like lightning in a bottle.
[03:05:07.694 --> 03:05:11.237]  We all have days in which we just can't seem to perform at the level we'd like to.
[03:05:11.577 --> 03:05:19.341]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[03:05:19.542 --> 03:05:24.345]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[03:05:24.505 --> 03:05:29.968]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[03:05:30.308 --> 03:05:37.853]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[03:05:38.074 --> 03:05:42.537]  It pairs two forms of vitamin B12 into one explosive formula.
[03:05:42.797 --> 03:05:51.623]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[03:05:51.823 --> 03:05:55.111]  Electrify your mind and body and take your health to the next level.
[03:05:55.392 --> 03:05:59.041]  Experience the power of Secret 12 at InfoWarsLife.com.
[03:05:59.281 --> 03:06:00.905]  That's InfoWarsLife.com.
[03:06:20.505 --> 03:06:24.411]  If you are receiving this transmission, you are the resistance.
[03:06:25.994 --> 03:06:30.701]  Live from the InfoWars.com studios, it's Alex Jones.
[03:06:38.160 --> 03:06:41.725]  Pastor Rodney Howard Brown has a nickname for Trump.
[03:06:41.765 --> 03:06:42.726]  It's the Wrecking Ball.
[03:06:43.708 --> 03:06:48.134]  And you know, I've been called the Bulldog and all that, but I gotta tell you, I'm jealous of that nickname for Trump.
[03:06:48.314 --> 03:06:49.716]  I want to be known as the Wrecking Ball.
[03:06:50.477 --> 03:06:51.859]  Because I'm not suckin'.
[03:06:53.120 --> 03:06:57.403]  I'm like a big old 2,000, 3,000 pound wrecking ball slamming into the face of the globalists.
[03:06:57.463 --> 03:07:05.130]  But then there's all the intellectual gravitas and intelligence of the artists and the subtlety and all of it.
[03:07:05.150 --> 03:07:19.241]  But once you realize how the globalists are hitting you with subtle propaganda, but then also over the top, on top of it, then you see something like a Vox Dei comic coming out, already the number one new comic on Amazon.
[03:07:19.821 --> 03:07:21.262]  And it just shows how people
[03:07:22.083 --> 03:07:37.661]  Immediately see what they've been having taken away from them and it's just absolutely amazing like the whole feminist thing takes away femininity and claims we want women on a pedestal they take them down off the pedestal but you see that first comic
[03:07:38.444 --> 03:07:40.245]  The woman is on the pedestal right there.
[03:07:40.265 --> 03:07:40.886]  She's the power.
[03:07:41.546 --> 03:07:48.212]  And see, that's the opposite of what the left claims they're doing for you, but they're taking that magic power because they want to imprison that.
[03:07:48.572 --> 03:07:50.293]  And they do it on every front.
[03:07:50.834 --> 03:07:55.898]  They teach males to be all sneaky and manipulative and cowardly and, you know, they say there's a myth of masculinity.
[03:07:56.118 --> 03:07:57.279]  There's a myth of femininity.
[03:07:57.419 --> 03:07:58.220]  No, it's not!
[03:07:59.120 --> 03:08:00.962]  And the way they want to try to define everything.
[03:08:01.002 --> 03:08:01.903]  I've got articles right here.
[03:08:02.935 --> 03:08:03.155]  Where?
[03:08:03.656 --> 03:08:04.938]  They were going to have a big event.
[03:08:05.839 --> 03:08:09.945]  A high school principal apologizes for party like it's 1776 on prom tickets.
[03:08:10.286 --> 03:08:11.888]  JamieWhiteInfoWars.com.
[03:08:12.589 --> 03:08:13.570]  New Jersey High School.
[03:08:13.610 --> 03:08:14.532]  They were having an event.
[03:08:15.794 --> 03:08:17.315]  But the Constitution Center!
[03:08:18.055 --> 03:08:21.137]  America was about the idea of empowering everybody.
[03:08:21.177 --> 03:08:22.557]  Didn't mean it started right away.
[03:08:23.037 --> 03:08:24.618]  The West is what was the forefront.
[03:08:24.638 --> 03:08:26.799]  But then they're saying, you're not part of the West.
[03:08:26.859 --> 03:08:27.960]  You're not part of the future.
[03:08:28.260 --> 03:08:29.160]  People are offended by 1776.
[03:08:30.481 --> 03:08:31.902]  Well then blow the Liberty Bell up!
[03:08:32.222 --> 03:08:34.203]  Burn down Constitution Hall!
[03:08:34.943 --> 03:08:36.344]  Get rid of July 4th then!
[03:08:36.864 --> 03:08:39.125]  How they're stealing your birthright.
[03:08:40.045 --> 03:08:43.047]  Most white people's ancestors came here after the Civil War.
[03:08:44.264 --> 03:08:47.546]  Your birthright's 1776 if you're black, if you're Hispanic.
[03:08:47.886 --> 03:08:51.388]  But they steal it from you like they're representing you.
[03:08:51.648 --> 03:08:54.249]  And if you look, everywhere they're stealing the power.
[03:08:54.810 --> 03:08:56.350]  Everywhere they're stealing the archetypes.
[03:08:56.771 --> 03:08:58.672]  Everywhere they're stealing what makes us great.
[03:08:59.659 --> 03:09:07.502]  And they have academics and people on the BBC saying, when you change your diaper, you have to ask permission or you're a pervert.
[03:09:07.962 --> 03:09:11.644]  No, a pervert says something like that to introduce that into our mind.
[03:09:12.024 --> 03:09:14.385]  Like Dana Lash getting it and saying, look at the studies.
[03:09:14.845 --> 03:09:16.846]  You promote school shootings, you promote the shooters.
[03:09:17.266 --> 03:09:18.187]  It didn't happen before 1999.
[03:09:19.207 --> 03:09:20.348]  We already had the guns then.
[03:09:20.868 --> 03:09:24.391]  It's the evil, the psychological poisoning coming in.
[03:09:24.631 --> 03:09:28.214]  But once you're aware of the poisoning, then it loses all power.
[03:09:28.654 --> 03:09:32.017]  Even if you're talking to someone who's been under the spell of the poisoning.
[03:09:32.757 --> 03:09:38.442]  Once you show them the spell and how they were psychologically hit, they can break out of it sometimes in minutes.
[03:09:39.588 --> 03:09:41.311]  But again, they need the human touch.
[03:09:41.751 --> 03:09:44.895]  They need us that are awake to go out and break them out of the spell.
[03:09:45.156 --> 03:09:47.258]  Fox Day, I'm very excited about what you're doing.
[03:09:47.559 --> 03:09:50.162]  Glad to hear your new comic book is already number one on Amazon.
[03:09:50.202 --> 03:09:51.064]  Tell folks how they can get it.
[03:09:51.404 --> 03:09:52.445]  I want to buy a ton of them.
[03:09:52.986 --> 03:09:54.108]  If I get a great deal, I'll put them...
[03:09:54.428 --> 03:09:57.790]  Well first of all, I want to point out that if you've got a Kindle Unlimited
[03:10:18.283 --> 03:10:19.623]  That the comic is free to you.
[03:10:20.123 --> 03:10:22.324]  So, the digital comic.
[03:10:23.204 --> 03:10:26.545]  We have print versions coming out very soon.
[03:10:27.305 --> 03:10:30.145]  These are two of the early ones that we did.
[03:10:30.165 --> 03:10:41.908]  We're going to have Alt Hero out in print within two weeks, and it's going to be in German, Italian, and French, and possibly Swedish as well.
[03:10:43.088 --> 03:10:46.989]  And so, you know, we are committed to
[03:10:48.599 --> 03:10:56.564]  Bringing out these quality stories in a way that is vastly superior to what DC and Marvel are doing.
[03:10:56.584 --> 03:11:07.211]  You know, it is our long-term goal to become the number three company in comics and, you know, eventually start producing movies and all that sort of thing.
[03:11:07.471 --> 03:11:16.057]  And we think it's doable because there is such a hunger in the market, you know, the comic market has shrunk
[03:11:16.621 --> 03:11:25.624]  By about 25% in the last three years, just because the SJWs are telling these stories and pushing these messages that nobody wants to read.
[03:11:26.344 --> 03:11:28.685]  And so this is a genuine alternative.
[03:11:30.446 --> 03:11:39.329]  The storyline is fundamentally based on nationalism and globalism because that's the most relevant story in the world today.
[03:11:40.249 --> 03:11:41.910]  And, you know, like I said, it's
[03:11:43.296 --> 03:11:45.277]  If you've got Kindle Unlimited, you can check it out for free.
[03:11:45.457 --> 03:11:45.757]  It's only $2.99.
[03:11:46.338 --> 03:11:50.841]  And I think if you look at the reviews, people are really enjoying it.
[03:11:50.861 --> 03:11:51.802]  Let's be clear.
[03:11:52.783 --> 03:12:00.949]  Driving something like this to the top, just like you've done with your Kickstarter and all the other stuff you've done, sets the precedent.
[03:12:02.350 --> 03:12:03.811]  Nothing succeeds like success.
[03:12:03.891 --> 03:12:04.692]  And the work's great.
[03:12:05.212 --> 03:12:05.892]  It's amazing.
[03:12:06.433 --> 03:12:08.194]  And it's already number one on Amazon.
[03:12:09.055 --> 03:12:10.756]  And again, I'm not criticizing anybody that's on Amazon.
[03:12:10.796 --> 03:12:11.457]  We're on Amazon.
[03:12:12.503 --> 03:12:13.844]  We sell our products there as well.
[03:12:14.805 --> 03:12:17.187]  But we have to do that where people can sell counterfeits.
[03:12:17.527 --> 03:12:19.349]  So we have to be on there to control the market.
[03:12:19.709 --> 03:12:21.070]  We don't promote the fact we're on Amazon.
[03:12:21.451 --> 03:12:24.233]  But when it comes to print, it dominates it.
[03:12:24.613 --> 03:12:30.798]  So the fact that you've got it discounted for folks and free for people that already have the Kindle, that is very, very exciting.
[03:12:31.379 --> 03:12:34.842]  So good job having the number one new hot release with Alt Hero.
[03:12:35.262 --> 03:12:37.764]  That's got to make you really, really happy, Vox Day.
[03:12:40.326 --> 03:12:40.707]  I'm bored.
[03:12:41.368 --> 03:12:42.349]  I'm more relieved.
[03:12:43.589 --> 03:12:52.874]  This was the first time that we ever did a comic, and so it was definitely a new experience, but we have a great team.
[03:12:54.174 --> 03:13:01.017]  We've got the best writer in comics who's doing a separate series for us called Avalon.
[03:13:01.057 --> 03:13:02.038]  His name's Chuck Dixon.
[03:13:02.811 --> 03:13:08.375]  He's the man, and it's only going to get better from here.
[03:13:08.735 --> 03:13:16.019]  We're just learning what we're doing, and I think within a year or so, a lot more people are going to be familiar with it.
[03:13:16.199 --> 03:13:25.625]  And you're right, the market is there for nationalism, for liberty, for freedom, but all these corporate guys want to play it safe, lest the newspaper attack you.
[03:13:25.945 --> 03:13:28.026]  You want to be attacked by the fake news.
[03:13:29.907 --> 03:13:32.009]  I don't get how they have turned so many men
[03:13:33.643 --> 03:13:35.184]  Well, you have to expect it, you know.
[03:13:35.204 --> 03:13:40.987]  I mean, we just released Alt-Hero today, but already Rolling Stone and NPR are doing a hit piece on us.
[03:13:41.267 --> 03:13:42.848]  They interviewed Chuck Dixon about a week ago.
[03:14:00.095 --> 03:14:04.418]  Um, they wanted to interview me a second time and I just said, hey, look, you know, you've got enough information.
[03:14:05.098 --> 03:14:13.923]  Um, you know, so the, the, the whole discredit, disqualification campaign is going to begin, but we're not afraid of that.
[03:14:14.083 --> 03:14:14.583]  Exactly.
[03:14:14.603 --> 03:14:19.686]  The headline's going to be take white supremacist media off the web, even though that's not what it is.
[03:14:19.746 --> 03:14:20.547]  I mean, that'll be it.
[03:14:20.827 --> 03:14:22.147]  We can't compete against this.
[03:14:22.488 --> 03:14:23.568]  We own the universe.
[03:14:23.628 --> 03:14:24.609]  Don't let him have that.
[03:14:26.727 --> 03:14:33.733]  Oh, I have no doubt that it's going to get a lot of negative media attention once the media embargo cracks.
[03:14:37.436 --> 03:14:38.256]  Where do you go from here?
[03:14:40.658 --> 03:14:42.360]  Well, we've got to scale up.
[03:14:42.680 --> 03:14:46.223]  I mean, the big thing is we now have the process in place.
[03:14:49.525 --> 03:14:52.748]  Yeah, we've got the books coming out, we've got the comics coming out.
[03:14:53.789 --> 03:15:01.556]  Now the thing is to go from selling 2,000 of a book to, you know, trying to sell 10,000 of a book.
[03:15:01.977 --> 03:15:05.340]  Once you hit that level, then you can do... That just gets easier.
[03:15:05.400 --> 03:15:06.921]  Big fish eat little fish.
[03:15:08.403 --> 03:15:08.563]  Right.
[03:15:09.249 --> 03:15:20.794]  But we will not be selling out to Marvel or, you know, our publishing company Castalia House has had, I think, four offers so far.
[03:15:22.695 --> 03:15:26.417]  And, you know, we're just not interested in doing that because we like what we're doing.
[03:15:26.757 --> 03:15:28.878]  We enjoy what we're doing and we believe in what we're doing.
[03:15:29.558 --> 03:15:31.559]  And as you can see, we're not afraid to
[03:15:32.928 --> 03:15:38.090]  Fly the Confederate flag despite the fact that the left has come out so hard against it.
[03:15:38.651 --> 03:15:43.973]  And basically, we look for anything the left tells us is off limits.
[03:15:45.194 --> 03:15:46.314]  We're going to be going for that.
[03:15:46.334 --> 03:15:47.375]  We're going to go for it hard.
[03:15:47.775 --> 03:15:48.735]  Vox, I'm excited.
[03:15:48.795 --> 03:15:49.396]  God bless you.
[03:15:49.456 --> 03:15:51.256]  Thanks for giving us the big interview on this launch today.
[03:15:51.577 --> 03:15:52.377]  Congratulations.
[03:15:52.397 --> 03:15:53.297]  The victory continues.
[03:15:53.818 --> 03:15:55.218]  Victory for planet Earth, period.
[03:15:55.238 --> 03:15:56.039]  Victory for free speech.
[03:15:56.499 --> 03:15:58.099]  Straight ahead, he's taking over.
[03:15:58.159 --> 03:15:59.140]  Matt Bracken, stay with us.
[03:16:02.785 --> 03:16:09.432]  One of the things I'm really proud of is the fact that doing my own research, talking to top scientists, we knew that there was an iodine conspiracy.
[03:16:10.112 --> 03:16:11.894]  Iodine is in every cell of your body.
[03:16:12.495 --> 03:16:18.361]  Iodine deficiency is the commonest preventable cause of brain damage and loss of IQ in the world.
[03:16:18.761 --> 03:16:21.404]  In fact, over 90% of Americans are low in iodine.
[03:16:21.664 --> 03:16:24.706]  Iodine used to be used in bread as a dough enhancer.
[03:16:25.066 --> 03:16:30.990]  Then in the early 1970s, most commercial manufacturers switched to bromide instead.
[03:16:31.630 --> 03:16:38.154]  Since 1970, the iodine they collected in urine is 50% less now than it was then.
[03:16:38.474 --> 03:16:44.377]  Research from a World Health Organization study show that 10 to 50% of people worldwide are deficient in iodine.
[03:16:44.838 --> 03:16:48.420]  Most people, I think everybody, for the most part, should be supplementing with iodine.
[03:16:48.920 --> 03:16:57.145]  And I am so proud of the fact that since I've been promoting iodine the last five, six years, it is now all the rage at health food stores, you name it.
[03:16:57.525 --> 03:17:03.769]  But none of them are as pure or as clean as the original Survival Shield X2 at InfoWarsLife.com.
[03:17:04.830 --> 03:17:09.233]  I was just about to walk out of the studio to pick my children up and I got some bad news.
[03:17:09.874 --> 03:17:17.980]  For the second time in the five and a half year history of Survival Shield X2, our flagship product, we are having supply chain problems.
[03:17:18.541 --> 03:17:20.202]  And this may be the last batch of this.
[03:17:20.742 --> 03:17:27.687]  You see, we have to go through the DEA to get this because it is pure atomic iodine.
[03:17:27.727 --> 03:17:30.730]  Everything else out there is bound or it's contaminated.
[03:17:31.330 --> 03:17:32.231]  It's not absorbable.
[03:17:32.611 --> 03:17:33.172]  It's toxic.
[03:17:33.852 --> 03:17:45.963]  We have deep earth crystal source that's so pure that it actually turns into purple gas in the atmosphere and it's ejected into palm oil, organic palm oil, in a proprietary patented process.
[03:17:46.103 --> 03:17:48.605]  And so in our own search to get the purest form,
[03:17:49.366 --> 03:17:56.793]  We discovered that oil companies and gas drilling companies had a byproduct that they were selling to pharmaceutical companies and also drug makers.
[03:17:56.813 --> 03:17:57.734]  They used to make drugs.
[03:17:57.914 --> 03:18:01.898]  That's why the FDA is involved and that's why the DEA is involved.
[03:18:02.318 --> 03:18:06.963]  So it's a major industrial product being used and that we could actually bring to the public pure.
[03:18:07.583 --> 03:18:11.146]  But you've got to get contracts with oil companies and gas companies to do it.
[03:18:11.446 --> 03:18:15.329]  And once they figure out there's a market, they start jacking up the price.
[03:18:15.909 --> 03:18:18.651]  So we have a run of this, a limited run.
[03:18:18.671 --> 03:18:19.812]  We have a good supply right now.
[03:18:20.232 --> 03:18:21.593]  We're talking maybe two months of it.
[03:18:22.034 --> 03:18:24.335]  But this may be the clincher.
[03:18:24.355 --> 03:18:27.558]  We may not have X2 in this configuration in the future.
[03:18:27.998 --> 03:18:31.400]  But we're offering it still 25% off until it sells out.
[03:18:31.860 --> 03:18:33.981]  Hopefully, just like the last time this happened a few years ago.
[03:18:34.321 --> 03:18:35.702]  It's not an issue and we do get more.
[03:18:36.042 --> 03:18:43.406]  But right now, we are not able to secure the crystals that produce the purest iodine from our own research and the test in the world.
[03:18:43.726 --> 03:18:47.128]  Survival Shield X2 at m4warsstore.com and m4warslife.com.
[03:18:47.728 --> 03:18:50.489]  You've got to experience what having the good halogen in your body does.
[03:18:50.949 --> 03:18:53.689]  Most folks in about three weeks go through a detoxification process.
[03:18:54.389 --> 03:18:58.150]  But what it does is for stamina, libido, focus, energy.
[03:18:58.210 --> 03:18:58.890]  It's really amazing.
[03:18:59.050 --> 03:19:06.052]  And if you don't have true iodine, pure iodine, you will end up having all sorts of disorders, just like water, just like oxygen.
[03:19:06.352 --> 03:19:08.492]  Without iodine, it is an essential element.
[03:19:08.852 --> 03:19:10.093]  It's available exclusively.
[03:19:10.373 --> 03:19:14.314]  SurvivalShieldX2 and InfoWarsLife.com and InfoWarsStore.com.
[03:19:14.374 --> 03:19:15.654]  And I hope, like a few years ago,
[03:19:16.761 --> 03:19:17.942]  That we can work this out.
[03:19:36.074 --> 03:19:38.876]  Or what they said before, a non-zero sum game.
[03:19:39.196 --> 03:19:47.520]  So get your Survival Shield X2 today along with other great products at InfoWarsLife.com and fund the tip of the spear in the fight for free speech and human dignity worldwide.
[03:19:48.081 --> 03:19:52.403]  This could potentially be the end of Survival Shield X2 as we know it.
[03:19:52.843 --> 03:19:59.407]  If you love the original like I do and thousands of others have, it's available now for a limited time at InfoWarsTore.com.
[03:20:06.734 --> 03:20:09.352]  You're listening to The Alex Jones Show.
[03:20:22.495 --> 03:20:24.056]  All right, Matt Bracken's taking over.
[03:20:24.276 --> 03:20:28.259]  EnemiesForeignAndDomestic.com, former Navy SEAL, anti-terrorism expert.
[03:20:28.279 --> 03:20:40.607]  I'm sure he'll get into the shooting in Texas and the huge news of the ongoing moves for the criminal investigation that's now afoot against the illegal spy network that we first exposed a year and a half ago.
[03:20:40.887 --> 03:20:42.128]  Matt Bracken, thanks for joining us.
[03:20:42.148 --> 03:20:42.528]  Take over.
[03:20:44.009 --> 03:20:44.609]  Thanks, Alex.
[03:20:45.050 --> 03:20:45.570]  What a day.
[03:20:45.810 --> 03:20:47.891]  Three o'clock is the hour that supposedly
[03:20:49.153 --> 03:20:55.558]  Christopher Wray and Rod Rosenstein have been commanded to come to the White House to get a spanking, I think.
[03:20:56.358 --> 03:20:59.781]  So I think we're going to be seeing some major evening news tonight.
[03:21:00.581 --> 03:21:04.064]  I don't know if Rod Rosenstein's going to be fired, if that's going to be the news.
[03:21:05.064 --> 03:21:11.489]  I'd like to see President Trump going over to the Department of Justice and the FBI with the U.S.
[03:21:11.549 --> 03:21:18.614]  Marshals and go in with, you know, with orders to remove what the House Intelligence Committee wants.
[03:21:19.446 --> 03:21:22.889]  Otherwise, anybody standing in the way is going to be let out in handcuffs.
[03:21:22.949 --> 03:21:23.249]  That's right.
[03:21:23.269 --> 03:21:23.829]  Let's be clear.
[03:21:23.869 --> 03:21:24.910]  I should have led the show with this.
[03:21:24.930 --> 03:21:25.711]  Thank God you're here.
[03:21:25.731 --> 03:21:28.893]  The President can declassify anything he wants.
[03:21:29.313 --> 03:21:31.715]  And for months, they won't give Nunes any of this stuff.
[03:21:31.755 --> 03:21:33.416]  So, I mean, I agree.
[03:21:33.436 --> 03:21:36.779]  The fact that they're being summoned as we speak, this is historic.
[03:21:37.319 --> 03:21:39.101]  They're about to give an ultimatum like Giuliani.
[03:21:39.521 --> 03:21:45.505]  He's going to say, listen, I'm going to let you skate like Napoleon to Alba, but you guys got to run the white flag up or I'm going to drop the hammer on you.
[03:21:46.366 --> 03:21:48.127]  Yeah, I think he is going to drop the hammer.
[03:21:48.167 --> 03:21:48.688]  And I think that
[03:21:49.658 --> 03:21:54.740]  This is what Sundance at Conservative Treehouse, he's been a contrarian on this.
[03:21:55.620 --> 03:22:08.383]  He's been saying that Sessions and Trump have been hanging back, letting the coup plotters basically hang themselves and dig themselves in deeper.
[03:22:08.403 --> 03:22:10.744]  And that's why Sessions wouldn't touch anything and recuse himself?
[03:22:12.373 --> 03:22:22.957]  I think that Sessions won't even make a statement, because anything that he said would be perceived as politicizing the outcome.
[03:22:23.477 --> 03:22:31.800]  So when the IG report comes, it might turn out that Huber from Utah is a white hat, even though he was a Democrat appointee.
[03:22:32.500 --> 03:22:35.841]  He might be a white hat, and over at conservative Treehouse,
[03:22:36.482 --> 03:22:43.985]  That's been the operating thesis, is that when the IG drops, the indictments are going to drop, that they've been working together.
[03:22:44.805 --> 03:22:46.666]  And it's going to be a real tidal wave.
[03:22:47.386 --> 03:23:03.972]  And unlike in 1974 with Watergate, when the Republicans basically told Nixon to hang it up, the Democrats are basically deciding to stay in this kamikaze plane on fire right into the ground.
[03:23:04.611 --> 03:23:08.052]  Which is great, because I think they could be wiped out in the midterms.
[03:23:08.072 --> 03:23:09.873]  I was about to say, I think the tide has turned.
[03:23:09.933 --> 03:23:11.353]  All the numbers, all the facts show it.
[03:23:11.654 --> 03:23:13.754]  They've been caught lying, saying there was no spying.
[03:23:13.794 --> 03:23:14.895]  Now the FBI admits it happened.
[03:23:15.235 --> 03:23:16.815]  They can't recover from this.
[03:23:18.076 --> 03:23:19.296]  But let's not be too confident.
[03:23:20.056 --> 03:23:22.097]  I think we're in prime false flag zone now.
[03:23:23.158 --> 03:23:23.758]  Definitely.
[03:23:24.638 --> 03:23:26.599]  Yeah, where's Joseph Mifsud?
[03:23:26.639 --> 03:23:32.841]  I think he's probably at the bottom of the Wicomico River, around where Colby had a canoe accident.
[03:23:33.510 --> 03:23:37.437]  You know, he hasn't been seen in months.
[03:23:37.537 --> 03:23:39.601]  We know John Brennan, he's a Stalinist.
[03:23:40.122 --> 03:23:41.304]  He voted communist in 76.
[03:23:42.845 --> 03:23:45.646]  And joined the CIA in 1980, which is amazing.
[03:23:46.126 --> 03:23:54.049]  And then rose through the ranks, and a Marxist named Barack Obama appointed him to be the head of the, you know, the entire Central Intelligence Agency.
[03:23:54.189 --> 03:23:55.490]  A communist, to me.
[03:23:55.510 --> 03:24:02.052]  I mean, I never saw a conversion, I never saw him, you know, write a paper saying how he regretted being a communist.
[03:24:02.072 --> 03:24:04.773]  Well, all of his actions have been to sell us out to China, so there you go.
[03:24:06.014 --> 03:24:06.594]  And Islam.
[03:24:08.596 --> 03:24:12.838]  I've talked to folks that have confirmed, they thought it was a fake conversion, just to get the Saudis on board.
[03:24:12.898 --> 03:24:14.179]  No, he converted to Islam.
[03:24:15.039 --> 03:24:15.339]  Sure.
[03:24:15.799 --> 03:24:25.164]  And you know, this event last Friday with Nunez, he had a huge, really blockbuster interview with Maria Bartiromo.
[03:24:25.604 --> 03:24:28.745]  You know, when it counts, that woman has been stellar.
[03:24:29.466 --> 03:24:32.047]  I mean, she has got some nerve and guts.
[03:24:32.785 --> 03:24:38.990]  You know, even though she's on Fox Business News, when it counts, she's in the White Hat corner, you can tell.
[03:24:39.650 --> 03:24:47.396]  And Núñez said that he didn't go over to the Department of Justice on Friday because he suspected he was being set up.
[03:24:47.896 --> 03:24:48.917]  And it's brilliant.
[03:24:49.097 --> 03:24:53.480]  I caught a little bit of rush earlier, and other people are talking about it.
[03:24:54.601 --> 03:24:57.203]  If he had gone over to the DOJ to get, you know,
[03:24:59.116 --> 03:25:02.978]  Dragged around the poll again over looking at the scope memo.
[03:25:04.118 --> 03:25:09.661]  These articles that dropped in the Washington Post and the New York Times were all timed.
[03:25:10.886 --> 03:25:25.420]  They would have followed the Núñez visit to the Department of Justice, then Núñez would have been cast as the leaker who outed our wonderful, brave informant Stephen Halper, and Devin Núñez needs to be fired for good.
[03:25:25.921 --> 03:25:30.726]  So, either Devin Núñez has ESP, which is certainly possible.
[03:25:32.607 --> 03:25:37.410]  After being run around the bushes so many times, he's probably very skeptical, obviously.
[03:25:37.890 --> 03:25:40.511]  But I'll bet there's some white hats inside of DOJ.
[03:25:40.671 --> 03:25:41.352]  Oh, of course.
[03:25:41.632 --> 03:25:46.955]  It's like William Binney, when they were trying to set him up, had somebody drop an envelope off at his house with all the evidence.
[03:25:47.035 --> 03:25:55.199]  I mean, that's why the globalists are in so much trouble, is that I'd say there's a good, what, 50% probably on the fence, just sitting back on their paycheck.
[03:25:55.619 --> 03:25:57.400]  And then of the others, 25 evil, 25 good.
[03:25:57.500 --> 03:26:00.542]  I mean, all I know is, we know everything they're up to.
[03:26:02.591 --> 03:26:06.014]  Yeah, and it's clear we do, and we've known for quite a while.
[03:26:06.074 --> 03:26:10.639]  It's just, you know, it's also pretty amazing to me what a bunch of pansies they are.
[03:26:10.739 --> 03:26:13.962]  Even on Fox News, they still won't say the word Stephen Halper.
[03:26:15.143 --> 03:26:22.230]  I saw Roger Stone over the, I think it was over the weekend, but he was on, no, it was Friday night, I think, Thursday or Friday night.
[03:26:22.570 --> 03:26:23.972]  He was on with Laura Ingram.
[03:26:24.714 --> 03:26:27.696]  And he dropped the name, and I think she repeated it.
[03:26:28.217 --> 03:26:41.205]  And it was great, because Roger also dropped that, yeah, as I said on InfoWars the other day, which was a completely gratuitous plug, that I was cheering when he said that.
[03:26:41.706 --> 03:26:42.446]  That was great.
[03:26:44.347 --> 03:26:46.889]  Right on Fox News, saying the unsayable.
[03:26:47.229 --> 03:26:50.311]  Stephen Halper and InfoWars, all in the same paragraph.
[03:26:50.371 --> 03:26:50.872]  Exactly.
[03:26:52.247 --> 03:26:54.309]  Yeah, but this is quite a day.
[03:26:54.349 --> 03:27:01.414]  This is a real day for history, and I've actually prepared something that it's probably going to take me a full segment to give this little... I'm out of here.
[03:27:01.454 --> 03:27:03.576]  I'm just sitting here eating my lunch, watching you and listening, my friend.
[03:27:03.616 --> 03:27:04.036]  Take over.
[03:27:04.777 --> 03:27:05.117]  You bet.
[03:27:05.157 --> 03:27:05.758]  Thanks a lot.
[03:27:08.920 --> 03:27:10.541]  Well, we can do phone calls.
[03:27:10.601 --> 03:27:17.507]  I don't know how much time I have left in this segment, because I'm going to need... You have one minute, 30 seconds, so you can come back and do a nice 10-minute segment.
[03:27:17.527 --> 03:27:18.528]  I have another 10 minutes for calls.
[03:27:19.534 --> 03:27:20.255]  That's perfect.
[03:27:20.795 --> 03:27:28.041]  What a time to be alive, because we've been watching this for the last year, year and a half, playing out.
[03:27:28.521 --> 03:27:36.727]  We've known what was happening, but we've been watching these deep state operatives clinging to their plan, even though Hillary lost.
[03:27:37.368 --> 03:27:45.034]  The entire crossfire hurricane was predicated on Hillary wins, and we cover the whole thing up.
[03:27:45.174 --> 03:27:49.057]  Brennan stays at CIA, Lynch stays at DOJ.
[03:27:50.106 --> 03:27:50.906]  You know, we'll win.
[03:27:50.986 --> 03:27:54.207]  We'll win the Congress and nothing will ever come of this.
[03:27:54.727 --> 03:27:58.448]  What a shock it must have been for them when Trump actually won.
[03:27:59.189 --> 03:28:01.629]  And what's going to come out now is going to be shocking.
[03:28:01.669 --> 03:28:10.312]  And I'm and I'm so gratified to see all of these Democrats, with very few exceptions, you know, just chaining themselves to the flaming wreckage of this plot.
[03:28:10.854 --> 03:28:13.415]  Because they are going to all crash into the mountain together.
[03:28:13.855 --> 03:28:15.436]  And there's going to be no saving them.
[03:28:15.836 --> 03:28:24.140]  In fact, if I was a Republican, I'd be asking any Democrat now, do you denounce now these deep state plots against the president?
[03:28:24.160 --> 03:28:24.900]  That is genius.
[03:28:24.980 --> 03:28:25.761]  I'm going to steal that.
[03:28:26.301 --> 03:28:26.801]  Exactly.
[03:28:26.841 --> 03:28:30.383]  It's time for Democrats to either say they're on this train or off it.
[03:28:30.583 --> 03:28:32.424]  And they're all going to sign on and go over the edge.
[03:28:33.308 --> 03:28:35.248]  Yeah, down in flames.
