[00:00:07.004 --> 00:00:08.224]  You found it.
[02:58:55.265 --> 02:58:57.046]  Don't let life weigh you down.
[02:58:57.046 --> 02:59:03.611]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[02:59:03.891 --> 02:59:10.053]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[02:59:10.053 --> 02:59:16.135]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[02:59:16.135 --> 02:59:23.718]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[02:59:24.598 --> 02:59:26.859]  You're listening to The Alex Jones Show!
[02:59:59.434 --> 03:00:03.667]  My fellow Americans, let me make this perfectly clear.
[03:00:03.667 --> 03:00:07.217]  You're listening to Roger Stone on InfoWars.
[03:00:11.836 --> 03:00:13.297]  Welcome back.
[03:00:13.297 --> 03:00:14.118]  That's right.
[03:00:14.118 --> 03:00:21.584]  I'm Roger Stone and you're on the most talked about show on the net, the Alex Jones Show.
[03:00:21.584 --> 03:00:33.234]  Why is it the globalists and the two party duopoly that have run this country into the gutter are so hysterical to ban InfoWars and snuff the Alex Jones Show?
[03:00:33.234 --> 03:00:35.756]  That's because we bring you the truth.
[03:00:36.517 --> 03:00:38.419]  Seven days a week.
[03:00:38.419 --> 03:00:40.360]  So you're in the right place.
[03:00:40.360 --> 03:00:41.661]  Buckle your seatbelt.
[03:00:41.661 --> 03:00:43.703]  We've got a great show for you.
[03:00:43.703 --> 03:01:00.477]  Now, just last week, you may have seen a raft of fake news stories regarding a legal settlement that I reached with a Chinese billionaire who is fighting extradition to his home country where he is wanted for financial crimes.
[03:01:01.604 --> 03:01:18.477]  This is one of the greatest smears in American history because, to be very clear, I have never broadcast or reported any story or any fact that I did not believe to be true at the time I reported it.
[03:01:18.477 --> 03:01:22.300]  Not on InfoWars, not on any other platform.
[03:01:22.860 --> 03:01:30.326]  In this instance, some of the details of my report regarding this businessman turned out to be incorrect.
[03:01:30.326 --> 03:01:34.970]  That's because I relied on a source who just turned out to be wrong.
[03:01:34.970 --> 03:01:49.181]  And, unlike the Washington Post, unlike the Wall Street Journal, unlike CNN, unlike MSNBC, when we make an error here at InfoWars, we quickly correct it.
[03:01:49.181 --> 03:01:51.463]  That's what real journalists do.
[03:01:52.083 --> 03:02:02.031]  But every single one of these mainstream media outlets led with a headline that says, Roger Stone admits lying on InfoWars.
[03:02:02.031 --> 03:02:05.934]  No, I never said anything of the kind.
[03:02:05.934 --> 03:02:11.298]  And in the settlement, by the way, I was sued for $100 million.
[03:02:11.298 --> 03:02:15.622]  I paid zero, but I issued a retraction and an apology.
[03:02:16.042 --> 03:02:18.643]  Built around two key points.
[03:02:18.643 --> 03:02:23.504]  I said the businessman in question had been a bundler for Hillary Clinton.
[03:02:23.504 --> 03:02:30.605]  That turns out to have been a misreading of the Federal Election Commission report by none other than Sam Nunberg.
[03:02:30.605 --> 03:02:36.466]  And also that he was financing a presidential campaign for Steve Bannon.
[03:02:36.466 --> 03:02:38.107]  I was incorrect about that.
[03:02:38.107 --> 03:02:43.788]  He's financing a non-profit for Steve Bannon as reported in the New York Times.
[03:02:44.248 --> 03:02:48.649]  Funny, the same amount that I was sued for.
[03:02:48.649 --> 03:02:54.351]  That was a page one story in the New York Times only days ago.
[03:02:54.351 --> 03:03:05.453]  And, of course, I said that Mr. Kwok was wanted both in China and here for financial crimes, when in fact he's only wanted in China for alleged financial crimes.
[03:03:05.453 --> 03:03:10.955]  So, our apologies, but unlike the mainstream media, we correct when we're wrong.
[03:03:10.955 --> 03:03:12.575]  It's not often, but it happens.
[03:03:13.375 --> 03:03:19.798]  We have been proud of our track record here at InfoWars of bringing you tomorrow's news today.
[03:03:19.798 --> 03:03:23.640]  We've had a series of breaking stories over the last two years.
[03:03:23.640 --> 03:03:32.405]  It is kind of interesting that in the two years that I have been reporting for InfoWars, I have had to issue one retraction and one apology.
[03:03:32.405 --> 03:03:34.706]  That's what real journalists do.
[03:03:35.326 --> 03:03:37.388]  In any event, you're in the right place.
[03:03:37.388 --> 03:03:39.050]  It's the Alex Jones Show.
[03:03:39.050 --> 03:03:42.493]  I want you to take a moment to go to the InfoWars.com site.
[03:03:42.493 --> 03:03:48.939]  We'll be back to talk about this, but I want to remind you, we are completely and totally listener and viewer supported.
[03:03:48.939 --> 03:03:58.127]  Therefore, if you don't go to the site and load up on our very best products, whether it is a nutraceutical, a t-shirt, a book, or anything else, a water filter,
[03:03:58.567 --> 03:04:12.535]  Well then, we can't continue to expand and continue the fight against the Deep State, the globalists, George Soros, and others who would put us out of business, who would snuff out this very broadcast.
[03:04:12.535 --> 03:04:14.857]  So please, give us your support.
[03:04:14.857 --> 03:04:17.338]  We need it more than ever before.
[03:04:17.338 --> 03:04:19.620]  A lot of people think that Alex Jones and I
[03:04:20.340 --> 03:04:25.661]  Cry wolf that we are exaggerating the hazardous days ahead.
[03:04:25.661 --> 03:04:27.122]  That's not true.
[03:04:27.122 --> 03:04:34.864]  Infowars faces multi-million dollar bogus harassment lawsuits that they use as an excuse to censor us.
[03:04:34.864 --> 03:04:38.965]  Please have our back because we have yours.
[03:04:38.965 --> 03:04:39.965]  I'll be right back.
[03:04:54.232 --> 03:04:59.754]  The globalists are trying to set up a private corporate world government that's above the law.
[03:04:59.754 --> 03:05:09.517]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[03:05:09.517 --> 03:05:17.600]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[03:05:18.595 --> 03:05:26.522]  There's only two groups in the US, InfoWars and Matt Drudge of DrudgeReport.com, that are truly independent.
[03:05:26.522 --> 03:05:29.625]  And of course, they're two of the dominant media forces in the world.
[03:05:29.625 --> 03:05:31.126]  It really is amazing.
[03:05:31.126 --> 03:05:37.832]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[03:05:37.832 --> 03:05:40.454]  Just remind you that you are the power, you're the strength, you're the will.
[03:05:41.801 --> 03:05:43.342]  Of InfoWars.
[03:05:43.342 --> 03:05:44.643]  So please spread the links.
[03:05:44.643 --> 03:05:47.986]  InfoWars.com, NewsWars.com, PrisonPlanet.com.
[03:05:47.986 --> 03:05:51.309]  Because if you don't spread the articles and the videos, no one else will.
[03:05:51.309 --> 03:05:52.630]  We're all in each other's hands.
[03:05:52.630 --> 03:05:56.894]  God bless you all and thank you.
[03:05:56.894 --> 03:06:02.498]  Discover trends and global developments years before they happen.
[03:06:02.498 --> 03:06:05.881]  Right here on the Alex Jones Show.
[03:06:05.881 --> 03:06:08.684]  And now, your host, Roger Stone.
[03:06:11.397 --> 03:06:12.657]  Welcome back.
[03:06:12.657 --> 03:06:13.337]  That's right.
[03:06:13.337 --> 03:06:26.621]  You're on the Alex Jones Show, the most talked about, the most controversial, and the most news busting story on the, or I should say program, on the net and on your local radio station.
[03:06:26.621 --> 03:06:28.501]  We're proud of the work we do here.
[03:06:28.501 --> 03:06:36.143]  We're the Paul Revere of the American political revolution that has taken place under President Donald Trump.
[03:06:36.770 --> 03:06:42.698]  It's amazing to sit back here and watch the spasms and hysteria of the far left.
[03:06:42.698 --> 03:06:47.164]  You see, when I first got involved in politics, the left was against war.
[03:06:47.164 --> 03:06:52.752]  The conservatives were for war, certainly against the war against the communists in Southeast Asia.
[03:06:53.372 --> 03:07:02.394]  And let's face it, if President Barack Obama had ended the war in Syria, well, they'd be nominating him for another Nobel Peace Prize.
[03:07:02.394 --> 03:07:20.559]  But because Donald Trump has kept faith with the American people, because he has kept his pledge to get us withdrawn from endless foreign war that cost us billions, not to mention American lives, well, we're against anything the President does, and that includes making peace.
[03:07:20.559 --> 03:07:21.779]  It is disgraceful.
[03:07:22.359 --> 03:07:35.148]  It's amazing how Donald Trump has stuck to his guns when it comes to the withdrawal from Syria, bringing our troop levels in Afghanistan down by 50% on the way to bringing them to zero.
[03:07:35.148 --> 03:07:43.434]  Exactly what he told the American people he would do when he ran as a non-interventionist candidate for president.
[03:07:43.434 --> 03:07:49.518]  And now he is hanging tough on the wall in a way that few could have imagined.
[03:07:49.958 --> 03:07:51.039]  Forecast.
[03:07:51.039 --> 03:07:58.165]  The thing about Donald Trump, a man I have known for 40 years, is that he is an inordinately stubborn individual.
[03:07:58.165 --> 03:08:00.847]  And I say that in a positive sense.
[03:08:00.847 --> 03:08:07.132]  What I mean is when the president puts his mind to a goal, he will not be taken off of it.
[03:08:07.132 --> 03:08:08.994]  He will not be distracted.
[03:08:08.994 --> 03:08:11.056]  He will not fold.
[03:08:11.056 --> 03:08:18.742]  And I am convinced that he will let the government shutdown go as long as it needs to until the Congress folds and gives him
[03:08:19.318 --> 03:08:21.539]  The funding for a wall.
[03:08:21.539 --> 03:08:23.900]  Do we really need a wall?
[03:08:23.900 --> 03:08:28.322]  Take a look at what's going on in Europe, even as we speak.
[03:08:28.322 --> 03:08:34.864]  Take a look at what's going on in France, in Belgium, in Germany, in Paris, specifically.
[03:08:34.864 --> 03:08:44.188]  Tell me that that tidal wave of terrorism, of rape, of murder, of assault, of peace-loving citizens is not headed this way.
[03:08:44.788 --> 03:08:53.760]  That is the wave of the future if we allow unfettered open borders and let anyone come into the country who wants to.
[03:08:53.760 --> 03:09:00.750]  If you do not have borders, you do not have a country, as the president has said throughout his campaign.
[03:09:01.511 --> 03:09:11.096]  Now, let's go to another story that I know a lot of info warriors are most interested in, and that is the fate of Broward County Sheriff Scott Israel.
[03:09:11.096 --> 03:09:17.399]  Now, right up front, I want to say that I supported Scott Israel for Sheriff the second time he ran,
[03:09:17.939 --> 03:09:34.384]  Because I learned that our local Broward County, Florida Republican Sheriff, Al Lamberti, had been corrupted by a Ponzi scammer named Scott Rothstein, who was using the Broward County Sheriff's Office as his personal Gestapo.
[03:09:35.505 --> 03:09:41.128]  And that he had corrupted the agency, was using it for his personal protection.
[03:09:41.128 --> 03:09:53.977]  We even learned that Sheriff Lamberti ordered the destruction, with a hammer, of two hard drives that contained evidence of his illicit relationship with the Ponzi scammer Rothstein.
[03:09:53.977 --> 03:09:58.881]  So I supported Scott Israel for Sheriff, and I live to regret it.
[03:09:59.421 --> 03:10:07.025]  Then, when the shooting at the Parkland High School went down, well, the sheriff lied to my face about what happened.
[03:10:07.025 --> 03:10:15.129]  I should have listened to Alex Jones and others who told me that their analysis indicated that more than one officer had stood down.
[03:10:15.749 --> 03:10:43.164]  Now, we have learned, based on an incredible story in the Miami Herald and then spreading elsewhere, that the official inquiry, one of two, indicates that at least six Broward County Sheriff's officers arrived at the Parkland High School, Marjory Stoneman Douglas High School, while there was still active shooting going on, and that they stood down for 11 crucial minutes.
[03:10:43.664 --> 03:10:50.348]  minutes in which you could hear the ringing of gunshots and probable murder in the background.
[03:10:50.348 --> 03:11:00.395]  It is amazing to me that Governor-elect Ron DeSantis essentially ran on a platform pledging that he would remove the sheriff.
[03:11:02.036 --> 03:11:18.625]  77 members of the state legislature, all Republicans, co-signed a letter to Governor Rick Scott demanding the ouster of the sheriff, but Scott has taken no action, preferring to appoint two different commissions to study exactly what happened.
[03:11:18.625 --> 03:11:30.452]  Well, now we know what happened, and in a stunning editorial in today's Fort Lauderdale Sun Sentinel, a newspaper that frankly I very, very rarely agree with,
[03:11:30.939 --> 03:11:32.961]  We've learned even more.
[03:11:32.961 --> 03:11:46.592]  Not only is there the failure of leadership by Scott Israel in the Parkland High School shooting at Marjory Stoneman Douglas High School, but there's also his mishandling of the shooting at the Fort Lauderdale International Airport.
[03:11:47.285 --> 03:11:52.390]  I must sadly admit that I agree it is time for Scott Israel to go.
[03:11:52.390 --> 03:12:00.858]  And Ron DeSantis said that he would have suspended the sheriff, removed him, had he been governor at the time of the shooting.
[03:12:01.661 --> 03:12:16.244]  Ron DeSantis, the Republican candidate, now governor-elect, appeared with Andrew Pollack, the father of one of the victims of the Parkland shooter, a man who lost, tragically, his daughter on that fateful day.
[03:12:16.244 --> 03:12:24.086]  Now, however, Ron DeSantis seems to be backing off his pledge to replace Sheriff Scott Israel.
[03:12:24.086 --> 03:12:24.866]  Let's take a look.
[03:12:26.966 --> 03:12:38.176]  You said a number of times that if you had been governor after the tragedy at Marjory Stoneman Douglas, given the response of BSO, that you would have suspended, fired Sheriff Scott Israel.
[03:12:38.176 --> 03:12:40.679]  Well, on January 8th, you're going to be the governor.
[03:12:40.679 --> 03:12:41.520]  Will you suspend him?
[03:12:42.222 --> 03:12:49.724]  Well, I also said that I would take stock of what's happened between the time I said that and when I was governor, because I didn't know what was happening.
[03:12:49.724 --> 03:12:54.505]  And there is going to be a report that is going to be presented to the public early in January.
[03:12:54.505 --> 03:12:56.425]  So I want to look at that.
[03:12:56.425 --> 03:13:04.987]  From what I've been told about it, there's a lot of really troubling facts about, really, this guy should not have been anywhere near that campus.
[03:13:04.987 --> 03:13:07.928]  He should have been brought to have been in the criminal system.
[03:13:07.928 --> 03:13:11.389]  There's a whole bunch of problems, but let's get that out there and then we'll make a decision.
[03:13:12.901 --> 03:13:14.202]  Well, there you have it.
[03:13:14.202 --> 03:13:24.792]  Now, if anything, the information that has come to light since the shooting, since Mr. DeSantis was elected governor, is even more troubling than what we knew before.
[03:13:24.792 --> 03:13:26.373]  So what will happen?
[03:13:26.373 --> 03:13:34.120]  Some people speculate that outgoing governor Rick Scott will remove Scott Israel and appoint a replacement.
[03:13:34.700 --> 03:13:59.193]  Other people believe that Governor-elect Ron DeSantis will replace Scott Israel and appoint a replacement, which I believe he has the authority to do, and which today's editorial in the Sun Central argues that he has the authority to do, although Israel might face a trial in the State Senate, which is in solidly Republican hands and could be counted on to remove him.
[03:13:59.193 --> 03:14:03.395]  And of course, there's a third theory, which is that DeSantis
[03:14:03.995 --> 03:14:12.101]  And Scott will do nothing and that Scott Israel will remain in office for two more years to face the wrath of the voters.
[03:14:12.101 --> 03:14:19.145]  There's a rumor about a poll going around in Broward County that shows that the sheriff is still very popular.
[03:14:19.145 --> 03:14:20.546]  Frankly, I doubt that.
[03:14:20.546 --> 03:14:33.435]  Having seen some survey research during the recent congressional race for a district that takes up most of Broward County, I found that he had a 69% unfavorable rating among all voters.
[03:14:34.095 --> 03:14:36.976]  I don't think he can stay the course.
[03:14:36.976 --> 03:14:44.080]  I must reluctantly conclude that Alex Jones and others like Laura Loomer were absolutely right.
[03:14:44.080 --> 03:14:47.941]  It's time for Sheriff Scott Israel to go.
[03:14:47.941 --> 03:14:51.603]  I hope Governor-Elect Ron DeSantis will keep his pledge.
[03:14:52.103 --> 03:15:04.327]  To review this case and act aggressively to replace the leadership at the Broward County Sheriff's Office, which some of you may not know is the largest police force in the United States.
[03:15:04.327 --> 03:15:07.808]  A department with over 6,000 employees, almost 4,000 of whom
[03:15:10.769 --> 03:15:15.376]  are either law enforcement officers or firefighters.
[03:15:15.376 --> 03:15:26.432]  The people of Broward County, the taxpayers of Broward County, and the parents who lost children at Marjory Stoneman Douglas High School deserve nothing less.
[03:15:34.013 --> 03:15:37.578]  You're listening to The Alex Jones Show!
[03:15:53.587 --> 03:15:54.788]  Hear that?
[03:15:54.788 --> 03:16:00.172]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[03:16:00.172 --> 03:16:03.074]  And what they don't steal will be destroyed.
[03:16:03.074 --> 03:16:06.656]  This year, resolve not to be the next victim of a break-in.
[03:16:06.656 --> 03:16:14.241]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[03:16:14.241 --> 03:16:18.824]  Security is a mindset, and Faketv should be part of your security solution.
[03:16:18.824 --> 03:16:21.266]  Be vigilant, but not fearful.
[03:16:21.266 --> 03:16:21.706]  Faketv.com
[03:16:23.163 --> 03:16:29.505]  The United States of Empire is a book that claims the United States is the empire of the world.
[03:16:29.505 --> 03:16:32.545]  George Washington had warned us against foreign wars.
[03:16:32.545 --> 03:16:38.467]  The United States of Empire shows that World Wars I and II left England broken.
[03:16:38.467 --> 03:16:42.268]  Its former colony, the U.S., had to save the empire.
[03:16:42.268 --> 03:16:43.528]  Was there ever a vote?
[03:16:43.528 --> 03:16:44.868]  Who do we fight for?
[03:16:44.868 --> 03:16:51.070]  The deep state began with World War I. The United States of Empire by James Dunn.
[03:16:51.070 --> 03:16:52.510]  Available at Amazon Books.
[03:16:53.217 --> 03:16:56.799]  The pain in my neck, back, and shoulders has really gotten worse.
[03:16:56.799 --> 03:17:00.381]  Relief for body pain is here with Sunny Bay Heating Pads.
[03:17:00.381 --> 03:17:02.522]  Well, the last thing I want is to take another pill.
[03:17:02.522 --> 03:17:04.543]  So what's so good about Sunny Bay Heating Pads?
[03:17:04.543 --> 03:17:10.286]  Sunny Bay Heating Pads, made by Biomed DB Design, right here in the USA, come in all sizes.
[03:17:10.286 --> 03:17:16.930]  Our extra large, microwavable heating pad for back pain is designed to be large enough to cover your entire back.
[03:17:16.930 --> 03:17:20.492]  It's also perfect to wrap around your legs, knees, or shoulder and neck.
[03:17:20.492 --> 03:17:22.053]  But I need to know they're good quality.
[03:17:22.293 --> 03:17:26.478]  Of course, Sunny Bay heating pads and pillows are often an Amazon choice.
[03:17:26.478 --> 03:17:32.946]  And it's easy and most affordable when you purchase your Sunny Bay heating pads right from our website, sunshinepillows.com.
[03:17:32.946 --> 03:17:36.150]  Or call us, 2-5-3-6-7-8-1-3-6-1.
[03:17:36.150 --> 03:17:40.235]  Hey, a Sunny Bay heating pad would make a great gift, right?
[03:17:40.475 --> 03:17:44.660]  Yes, and they start at just $19.99 and free shipping is available.
[03:17:44.660 --> 03:17:54.010]  So call 253-678-1361 or shop for your Sunny Bay heating pad at sunshinepillows.com.
[03:17:54.010 --> 03:17:55.712]  So as we prepare to close out 2018, just remember,
[03:17:58.072 --> 03:17:59.773]  This life is a test.
[03:17:59.773 --> 03:18:12.002]  And those of you that have been listening and watching and taking action, the victories of populism and nationalism and Christianity, coming back from the dead and recognizing us being persecuted, that's all because you are the core.
[03:18:12.002 --> 03:18:21.989]  Listening to M4 wars around the world, the eyes and ears of liberty, that were immune or at least resistant to the globalist programming.
[03:18:21.989 --> 03:18:26.152]  Everybody knows, who studies this, that it's Christians, real Christians, who tend to
[03:18:27.079 --> 03:18:30.742]  Be immune to the globalist brainwashing and who tend to see it.
[03:18:30.742 --> 03:18:33.404]  And that's why they're trying to eradicate you.
[03:18:33.404 --> 03:18:37.227]  But regardless, this fight is intensifying.
[03:18:37.227 --> 03:18:38.508]  2018 has been insane.
[03:18:38.508 --> 03:18:41.550]  2019 is going to be the big decision maker.
[03:18:41.550 --> 03:18:45.393]  And I am so honored to be here with you right beside me.
[03:18:45.393 --> 03:18:49.076]  Not behind us, but right beside us and at the heart of everything resisting these globalists.
[03:18:49.076 --> 03:18:53.179]  So whatever you do, take action and realize we're changing history together and I salute you.
[03:18:54.284 --> 03:18:59.806]  The globalists are trying to set up a private corporate world government that's above the law.
[03:18:59.806 --> 03:19:09.570]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[03:19:09.570 --> 03:19:17.654]  But if you look at everybody else like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[03:19:18.649 --> 03:19:26.574]  There's only two groups in the U.S., Infowars and Matt Drudge of DrudgeReport.com, that are truly independent.
[03:19:26.574 --> 03:19:29.676]  And of course, they're two of the dominant media forces in the world.
[03:19:29.676 --> 03:19:31.177]  It really is amazing.
[03:19:31.177 --> 03:19:37.882]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[03:19:37.882 --> 03:19:40.504]  Just remind you that you are the power, you're the strength, you're the will.
[03:19:41.852 --> 03:19:43.394]  Of Infowars.
[03:19:43.394 --> 03:19:44.695]  So please spread the links.
[03:19:44.695 --> 03:19:48.059]  Infowars.com, Newswars.com, PrisonPlanet.com.
[03:19:48.059 --> 03:19:51.363]  Because if you don't spread the articles and the videos, no one else will.
[03:19:51.363 --> 03:19:52.685]  We're all in each other's hands.
[03:19:52.685 --> 03:19:57.210]  God bless you all and thank you.
[03:19:57.210 --> 03:19:59.833]  You're listening to the Alex Jones Show.
[03:20:14.461 --> 03:20:15.502]  News.
[03:20:15.502 --> 03:20:16.864]  Analysis.
[03:20:16.864 --> 03:20:18.266]  Reports.
[03:20:18.266 --> 03:20:20.949]  It's the Alex Jones Show.
[03:20:20.949 --> 03:20:26.556]  And now, your host, Roger Stone.
[03:20:26.556 --> 03:20:29.039]  Welcome back to the Alex Jones Show.
[03:20:29.039 --> 03:20:30.921]  I'm your host, Roger Stone.
[03:20:31.804 --> 03:20:44.131]  I was in Washington DC with Alex Jones and many, many other Trump supporters to celebrate the inauguration of our new president when a story hit page one of the New York Times.
[03:20:44.131 --> 03:20:53.216]  This story said that I was among three Trump advisors who was under Obama administration surveillance during the 2016 campaign.
[03:20:55.416 --> 03:21:00.299]  Well, we know that at least one of those other people was Carter Page.
[03:21:00.299 --> 03:21:14.606]  And of course, the story about the misuse of illicit FISA warrants to spy on Mr. Page has now been firmly established in the mainstream media, as well as the alternative media.
[03:21:14.606 --> 03:21:23.751]  And I can tell you that IT experts retained by my current attorneys can say to a certainty that I have been under government surveillance
[03:21:24.291 --> 03:21:24.571]  I think?
[03:21:44.566 --> 03:21:50.031]  You gotta wonder, how can this kind of violation of my Fourth Amendment rights go on?
[03:21:50.031 --> 03:22:08.367]  Well, now I want to talk to you about an incredible case that is moving into the courts, in which the crusading journalist Cheryl Atkinson is suing the Justice Department and the FBI because she learned, due to her reporting about Fast and Furious, the gun-running scandal under
[03:22:08.767 --> 03:22:09.407]  We're good.
[03:22:25.855 --> 03:22:32.121]  This is not the first time the Obama administration monitored the activities of journalists.
[03:22:32.121 --> 03:22:42.632]  Some will remember that James Rosen, formerly of Fox News, covering the White House for that news organization, was monitored as well, reading his emails.
[03:22:43.012 --> 03:22:45.094]  Listening to his phone calls.
[03:22:45.094 --> 03:22:48.537]  Why, you might ask, how can this happen in America?
[03:22:48.537 --> 03:22:55.323]  Well, Cheryl Adkinson, who is an incredible journalist, is not taking this news sitting down.
[03:22:55.323 --> 03:23:05.932]  She is moving into the courts with an aggressive lawsuit to challenge the government over the illicit, and I believe illegal, surveillance of her work.
[03:23:07.324 --> 03:23:17.631]  She is facing a daunting task because the government plays keep away even when in discovery they are ordered to reveal things.
[03:23:17.631 --> 03:23:24.795]  They delay, they stall, they cover up and in many cases they lie.
[03:23:24.795 --> 03:23:35.482]  Cheryl Adkinson needs our support for this incredible lawsuit and therefore I urge those who are concerned about our Fourth Amendment rights
[03:23:35.942 --> 03:23:50.775]  And concerned about the Obama administration's and the current FBI's constant illicit use of our intelligence services for domestic political spying to go to Sheryl Atkinson's GoFundMe site.
[03:23:51.215 --> 03:23:53.457]  She has raised a good $79,000.
[03:23:53.457 --> 03:23:58.521]  I think this is all by and large over the last month.
[03:23:58.521 --> 03:24:01.323]  But she needs our support today.
[03:24:01.323 --> 03:24:03.865]  So keep tabs on this case.
[03:24:03.865 --> 03:24:05.647]  It's an important one.
[03:24:05.647 --> 03:24:09.870]  And if you can, give Cheryl Atkinson your support.
[03:24:09.870 --> 03:24:11.712]  She needs it and deserves it.
[03:24:13.442 --> 03:24:29.664]  Now, some of you may be familiar with a story that broke last Friday when we learned that the House Intelligence Committee voted to give my four hours of testimony transcript to Special Counsel Robert Mueller.
[03:24:30.325 --> 03:24:40.708]  Some people may remember that I wanted my testimony to be in public from the beginning, and I was denied that right so that my testimony was taken behind closed doors.
[03:24:40.708 --> 03:24:48.250]  What people don't know is that even today, I am not permitted to have a copy of the transcript of my own testimony.
[03:24:48.250 --> 03:24:52.732]  My lawyers are entitled to go look at it in a controlled chamber of the U.S.
[03:24:52.732 --> 03:24:57.393]  House of Representatives, but they are not even allowed to take notes.
[03:24:58.445 --> 03:24:59.986]  It's quite extraordinary.
[03:24:59.986 --> 03:25:15.795]  Here's the key thing to remember, though, and that is that the House Intelligence Committee made this move having been egged on by Congressman Adam Schiff and his allies, Congressman Eric Swallow as well, Congressman Joaquin Castro and others.
[03:25:16.599 --> 03:25:19.081]  The truth is, they are the liars.
[03:25:19.081 --> 03:25:21.903]  My testimony is entirely truthful.
[03:25:21.903 --> 03:25:29.107]  Now, it's not inconceivable that I may have made inconsequential errors over a four and a half hour inquiry.
[03:25:29.107 --> 03:25:36.252]  I have over one million emails, impossible for one individual to remember all of that.
[03:25:36.252 --> 03:25:38.573]  But at no time did I dissemble.
[03:25:38.573 --> 03:25:40.234]  What does this all really mean?
[03:25:40.234 --> 03:25:40.855]  I will tell you.
[03:25:41.235 --> 03:25:58.326]  It means they have no evidence of Russian collusion, no evidence of WikiLeaks collaboration, no evidence whatsoever that I received anything, including allegedly hacked or allegedly stolen emails, in advance of their publication by WikiLeaks.
[03:25:58.326 --> 03:26:03.349]  And in fact, I had no knowledge of the source or the content of those disclosures.
[03:26:03.849 --> 03:26:18.869]  Now, I disclosed to the House Intelligence Committee that Randy Credico, a New York City talk show host, was the source that told me about both the significance and the October release date for the WikiLeaks disclosures.
[03:26:19.409 --> 03:26:26.595]  Mr. Credico has denied that repeatedly, mostly on MSNBC, who is given in my forum every 15 minutes.
[03:26:26.595 --> 03:26:38.344]  The problem is that approximately 10 days ago, I released 80 total pages of text messages, 30 pages of which proved beyond dispute that Mr. Credico was my source.
[03:26:39.167 --> 03:26:40.348]  Where will you find that?
[03:26:40.348 --> 03:26:57.795]  Not in the Wall Street Journal, not in the Daily Beast, not at Politico until my lawyers registered a formal complaint, not at the Washington Post until they finally reported it, only after another formal complaint from my attorneys.
[03:26:57.795 --> 03:27:00.516]  This is the game they play.
[03:27:00.516 --> 03:27:02.197]  At the end of the day, however,
[03:27:03.218 --> 03:27:05.659]  I don't know that the government wants to get into this.
[03:27:05.659 --> 03:27:09.442]  You see, one of the questions is about Henry Greenberg.
[03:27:09.442 --> 03:27:23.793]  Now, Henry Greenberg was a Russian, an ethnic Russian, but an American citizen, who approached me in May of 2016 trying to sell me dirt on Hillary Clinton, an approach which I flatly turned down and left.
[03:27:24.313 --> 03:27:28.835]  But Henry Greenberg was and is an FBI informant.
[03:27:28.835 --> 03:27:33.197]  That is beyond dispute, based on information that has been posted online.
[03:27:33.197 --> 03:27:38.799]  His actual informant visas that prove he was working for James Comey.
[03:27:38.799 --> 03:27:42.540]  So what was he doing coming to see me in May of 2016?
[03:27:42.540 --> 03:27:51.964]  About the same time that an FBI asset was approaching George Papadopoulos, an FBI asset was approaching Carter Page.
[03:27:52.464 --> 03:28:02.908]  Well, we know that the formal investigation of Donald Trump's supposed ties to Russia didn't start until July of 2016.
[03:28:02.908 --> 03:28:09.891]  That means there had to be a preliminary investigation opened in order for their approach to me to be legal.
[03:28:09.891 --> 03:28:13.353]  When did that preliminary investigation start?
[03:28:13.353 --> 03:28:21.236]  Why does the Obama administration and the FBI and even the intelligence services today refuse to answer that question?
[03:28:21.876 --> 03:28:29.298]  This is the Pandora's box that would be opened in the event that they bring some bogus charge against me.
[03:28:29.298 --> 03:28:35.259]  You see, I have the name of Mr. Greenberg's handler and his phone number in the Miami FBI office.
[03:28:35.259 --> 03:28:47.141]  I assure you he would be called as a witness and we would ask for discovery from the FBI about the approach made to me by someone who is indisputably an FBI informant.
[03:28:47.933 --> 03:28:49.674]  So, we shall see.
[03:28:49.674 --> 03:28:50.634]  I'm Roger Stone.
[03:28:50.634 --> 03:28:51.835]  It's the Alex Jones Show.
[03:28:51.835 --> 03:28:53.115]  I'll be right back.
[03:28:53.115 --> 03:28:56.717]  Pain in my neck, back, and shoulders has really gotten worse.
[03:28:56.717 --> 03:29:00.298]  Relief for body pain is here with Sunny Bay Heating Pads.
