[00:00:05.990 --> 00:00:27.474]  From the front lines of the information war, it's Alex Jones.
[01:17:02.490 --> 01:17:12.920]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[01:17:13.821 --> 01:17:18.623]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:17:18.623 --> 01:17:27.025]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[01:17:27.025 --> 01:17:34.727]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[01:17:34.727 --> 01:17:36.688]  Wake up refreshed and take on the day.
[01:17:37.168 --> 01:17:45.115]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[01:17:45.115 --> 01:17:48.798]  Get the sleep you deserve and experience the power of knockout.
[01:17:48.798 --> 01:17:53.181]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[01:17:53.181 --> 01:17:54.602]  That's InfoWarsLife.com
[01:18:00.545 --> 01:18:09.949]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[01:18:09.949 --> 01:18:20.954]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our new support and Wake Up America Patriot Blend Coffee.
[01:18:21.354 --> 01:18:27.299]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[01:18:27.299 --> 01:18:38.788]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[01:18:38.788 --> 01:18:43.052]  You can even choose to start your morning healthier with the Immune Support Blend.
[01:18:43.052 --> 01:18:49.177]  Infused with a powerful blend to support your immune response and stamina, it's time to take care of your morning routine.
[01:18:49.457 --> 01:18:55.165]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at infowarrestore.com.
[01:18:59.249 --> 01:19:07.794]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalists and live in a free society.
[01:19:07.794 --> 01:19:11.296]  Several years ago, I set out with top formulators in the U.S.
[01:19:11.296 --> 01:19:20.822]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[01:19:20.822 --> 01:19:28.006]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[01:19:28.226 --> 01:19:31.828]  Best selling product at InfoWarsLife.com because it works so well.
[01:19:31.828 --> 01:19:40.052]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[01:19:40.052 --> 01:19:44.835]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[01:19:44.835 --> 01:19:46.736]  Ladies and gentlemen, it's non-GMO.
[01:19:46.736 --> 01:19:47.636]  It's for your brain.
[01:19:47.636 --> 01:19:48.376]  It's for sports.
[01:19:48.376 --> 01:19:50.558]  It's for activities and it's made in the USA.
[01:19:50.558 --> 01:19:53.839]  Get your Alpha Power today at InfoWarsLife.com.
[01:19:53.839 --> 01:19:56.901]  Everybody needs to try Alpha Power today.
[01:20:01.784 --> 01:20:19.750]  You're listening to the Alex Jones Show.
[01:20:19.750 --> 01:20:25.132]  You know, our Apple app, we launched it in Texas, broadcasting worldwide.
[01:20:25.132 --> 01:20:26.993]  It's Alex Jones.
[01:20:26.993 --> 01:20:29.814]  Yeah, our Apple app, we launched it just a month
[01:20:31.767 --> 01:20:36.308]  Or so, um, ago, and obviously they've now banned that.
[01:20:36.308 --> 01:20:39.669]  If you downloaded it, you still have it on your phone.
[01:20:39.669 --> 01:20:43.951]  The Android app has millions of downloads, over two and a half million downloads right now.
[01:20:43.951 --> 01:20:51.813]  It's exploded, InfoWars.com forward slash app, and if they ban that, you'll still have it on your Android, at least for a few years, or until you update your phone.
[01:20:51.813 --> 01:20:54.174]  So InfoWars.com forward slash app.
[01:20:54.754 --> 01:21:04.044]  But we took the ad that Savannah and Drew put together a month or so ago for the apps, and then since one of them got banned, the Apple version, we made a satirical little piece.
[01:21:04.044 --> 01:21:10.070]  So here it is.
[01:21:10.070 --> 01:21:15.516]  Hey guys, my name is Savannah Hernandez, and if you're always on the go like me, then you're not always tied to your computer and TV.
[01:21:15.516 --> 01:21:17.598]  So we just released our free InfoWars official app.
[01:21:19.582 --> 01:21:28.906]  The InfoWars official app includes all of our live broadcasts like War Room with Owen Schroyer, Real News with David Knight, and the holy grail of podcasting radio, the Alex Jones Show.
[01:21:28.906 --> 01:21:35.648]  And the best part about the InfoWars official app is that every single time we go live, you get notifications so that you never miss a beat.
[01:21:35.648 --> 01:21:40.871]  So whether you're in the car or on a run, this app makes it easy to keep the InfoWars right in your pocket.
[01:21:40.871 --> 01:21:41.811]  So what are you waiting for?
[01:21:42.231 --> 01:21:44.674]  That's so fast, InfoWars.
[01:21:44.674 --> 01:21:46.295]  Apple banned your app.
[01:21:46.295 --> 01:21:47.817]  I helped, too!
[01:21:47.817 --> 01:21:48.858]  Oh, Oliver.
[01:21:48.858 --> 01:21:50.639]  I hate free speech, too!
[01:21:50.639 --> 01:21:53.662]  We hate free speech!
[01:21:53.662 --> 01:21:55.264]  We hate free speech!
[01:21:55.264 --> 01:21:57.245]  We hate free speech!
[01:22:05.031 --> 01:22:26.997]  You know, we joke about this, but these guys really are villains, and they think they're going to beat America, they're going to beat free speech, but if every listener tells everybody about the local AM and FM station they're listening to, the local UHF, VHF cable, we've literally, I don't want to exaggerate, since we got banned, we've gotten 50-something radio stations, a bunch of them are in, number one, you know, stations in big markets.
[01:22:26.997 --> 01:22:32.458]  I mean, just huge stations we're getting, a whole bunch of new TV stations, but again,
[01:22:33.482 --> 01:22:40.086]  The tech giants are moving in on our banking, able to fund ourselves, the products we sell, it's insane.
[01:22:40.086 --> 01:22:48.150]  And I was talking to Mark Randazzo this morning, and he said, you know, it isn't about Soros, it isn't about any of this, he said,
[01:22:49.230 --> 01:22:53.533]  He goes, really, it's about the current tech giants thinking they know best and they can run your life.
[01:22:53.533 --> 01:22:55.714]  And that's really the narrative here is the truth.
[01:22:55.714 --> 01:22:57.195]  So you said it very eloquently.
[01:22:57.195 --> 01:23:02.717]  Can you repeat for the viewers and listeners really this American moment right now?
[01:23:02.717 --> 01:23:04.738]  And we're facing this high tech tyranny.
[01:23:04.738 --> 01:23:09.221]  They think we're all a bunch of nerdy wells, a bunch of troglodytes, a bunch of hayseeds that don't get it.
[01:23:09.841 --> 01:23:19.807]  I mean this really is the true face of corruption and monopoly and control we're facing and if we just wake up to it and realize what it is and unify as a people that we're gonna win.
[01:23:19.807 --> 01:23:33.656]  They picked me because I'm a colorful character and they've edited me out of out of context to be that first domino and they think people will swallow the poison pill because they just think it's Alex Jones but quantify it like you did this morning.
[01:23:33.656 --> 01:23:37.539]  Well that's what it is it's the new Red Scare and yes they're going to
[01:23:38.137 --> 01:23:44.921]  You know, it's easy to sell, let's ban Alex Jones because, hey, half the country is freaked out by you.
[01:23:44.921 --> 01:23:47.042]  Half the country can't stand you.
[01:23:47.042 --> 01:23:53.986]  And half the country is very upset with your effect on the 2016 election.
[01:23:53.986 --> 01:23:57.007]  So, you know, you talk to these people and they say, well, that's fine.
[01:23:57.007 --> 01:23:58.268]  He sucks anyway.
[01:23:58.268 --> 01:24:00.649]  Well, that isn't the point.
[01:24:00.649 --> 01:24:03.871]  You know, I mean, you shouldn't even get to that point.
[01:24:03.871 --> 01:24:07.493]  The point is we have to protect a robust marketplace of ideas.
[01:24:08.115 --> 01:24:18.123]  We have to, and if we just give that away, we're going to give that away to this little cartel of companies and say, well, these companies can do whatever they want.
[01:24:18.123 --> 01:24:34.697]  The same people for my whole life who've been screaming about corporate control, the same people who I guarantee you would love to see the Citizens United decision overturned because, wow, we can't let corporations donate money to politics.
[01:24:35.822 --> 01:24:43.806]  But we'll let corporations simply decide what we can and can't read, we can and can't hear, we can and can't see.
[01:24:43.806 --> 01:24:45.446]  What in the hell is wrong with these people?
[01:24:45.446 --> 01:24:50.249]  That's an in-kind political donation, but talk about the players, because you quantified it beautifully.
[01:24:50.249 --> 01:24:54.991]  This is big tech, the richest people in the world, trillion dollar companies, working in concert.
[01:24:54.991 --> 01:24:57.652]  That's a cartel that violates so many laws.
[01:24:58.820 --> 01:25:09.225]  It is a cartel, and the thing is, we should be, anybody who disagrees with you should be just as upset as people who agree with you.
[01:25:09.225 --> 01:25:22.451]  If they think that this is where it ends, you know, right now they may be doing the bidding of the DNC, they may be doing the bidding of the Southern Poverty Law Center, but once they realize they don't need to do anyone's bidding,
[01:25:23.067 --> 01:25:28.788]  Because the four of them can just sit down and say, who do we want to anoint king this time?
[01:25:28.788 --> 01:25:31.488]  Who do we want to anoint as queen this time?
[01:25:31.488 --> 01:25:34.149]  What political measures do we want to make sure we get rid of?
[01:25:34.149 --> 01:25:35.889]  I mean, why do you think?
[01:25:35.889 --> 01:25:44.831]  I mean, I don't know, but why do you think Jeff Sessions is such a useless piece of crap sitting there with his thumb up his ass not doing his job?
[01:25:44.831 --> 01:25:48.931]  Where's the DOJ enforcing antitrust laws?
[01:25:48.931 --> 01:25:49.411]  I don't know.
[01:25:49.411 --> 01:25:52.712]  You know, is he terrified of Silicon Valley or is he just
[01:25:53.799 --> 01:25:57.322]  The nitwit that I thought he was when he got appointed.
[01:25:57.322 --> 01:26:01.024]  One way or the other, the DOJ ought to be looking at this.
[01:26:01.024 --> 01:26:03.566]  This is an antitrust problem.
[01:26:03.566 --> 01:26:05.007]  Nobody cares about that.
[01:26:05.007 --> 01:26:09.950]  Because, you know, sadly, conservatives screamed for years that antitrust shouldn't be enforced.
[01:26:09.950 --> 01:26:13.092]  Well, now, guess what, conservative Americans?
[01:26:13.092 --> 01:26:14.453]  Well, that's why I'm a libertarian.
[01:26:14.453 --> 01:26:15.093]  I'm a Christian.
[01:26:15.093 --> 01:26:16.174]  I want conservative values.
[01:26:16.174 --> 01:26:17.815]  I also have what you call liberal values.
[01:26:17.815 --> 01:26:19.977]  And I want freedom.
[01:26:19.977 --> 01:26:21.958]  One man's liberal, another man's conservative.
[01:26:21.958 --> 01:26:22.979]  And all I know is
[01:26:24.147 --> 01:26:27.069]  The left are like frothing authoritarians now.
[01:26:27.069 --> 01:26:29.711]  They're not like anybody I knew on the left growing up.
[01:26:29.711 --> 01:26:32.013]  And I had big problems with some of the right wing that were out of control.
[01:26:32.013 --> 01:26:33.454]  But they were never this organized.
[01:26:33.454 --> 01:26:34.675]  They were never this powerful.
[01:26:34.675 --> 01:26:36.797]  And again, it's the way they lie about me.
[01:26:36.797 --> 01:26:38.678]  They build a straw man.
[01:26:38.678 --> 01:26:41.060]  And clearly it's all part of a larger takeover.
[01:26:41.060 --> 01:26:41.861]  And I just can't believe
[01:26:43.441 --> 01:26:54.706]  That's how they capture you, is that I'm not really who they say I am, but they build this bad guy, and then employ the bad doppelganger Alex Jones they built as the tool to kill the First Amendment.
[01:26:54.706 --> 01:26:56.727]  This is getting crazy.
[01:26:56.727 --> 01:27:08.952]  Sure, because we're going to be limited to, if you want to get your message out to anybody, I mean, it's funny, you know, first they try to choke you off the internet, then they try to choke you out of banking,
[01:27:09.597 --> 01:27:23.684]  You know, you're going to wind up finding that conservatives, if this continues, conservatives are then going to find themselves trying to get a mortgage, and the bank's going to say, sorry, we noticed that you donated money to the Trump campaign.
[01:27:23.684 --> 01:27:30.667]  They already have universities saying, we don't carry up a 3.9, you followed Alex Jones, and they're putting that out as a chilling effect.
[01:27:30.667 --> 01:27:34.629]  They think we're cowards, and they think people are going to hear this and go, I'm going to back down.
[01:27:34.629 --> 01:27:37.690]  If we back down, we lose everything, America.
[01:27:37.690 --> 01:27:38.531]  I'm not worried about me.
[01:27:39.151 --> 01:27:40.292]  I'm worried about everybody.
[01:27:40.292 --> 01:27:41.133]  I'm worried about my children.
[01:27:41.133 --> 01:27:42.774]  I'm worried about your children, Mark.
[01:27:42.774 --> 01:27:45.215]  I'm worried about everybody if America doesn't wake up.
[01:27:45.215 --> 01:27:50.319]  But I think we're starting to, and I've been told Trump's got executive orders on the banking front as well.
[01:27:50.319 --> 01:27:51.700]  Mark Rondazzo, we'll talk to you soon.
[01:27:51.700 --> 01:27:52.280]  Thank you very much.
[01:27:52.280 --> 01:27:54.242]  My pleasure.
[01:27:54.242 --> 01:28:02.668]  All right, coming up, we're going to air some segments from Mike Adams' bombshell video that's up on Infowars.com right now that I need you to go get and to send out.
[01:28:03.533 --> 01:28:04.774]  World exclusive.
[01:28:04.774 --> 01:28:08.577]  Obama declared martial law COG provisions before leaving office.
[01:28:08.577 --> 01:28:10.578]  Civil emergency still in place.
[01:28:10.578 --> 01:28:13.680]  A parallel shadow government is working directly against Trump and American people.
[01:28:13.680 --> 01:28:17.603]  Trump must declare new emergency to override civil emergency now in place.
[01:28:17.603 --> 01:28:20.065]  They'll call it martial law, like when he pulled out of the TPP.
[01:28:20.925 --> 01:28:25.910]  All he did was pull out of something that was tyrannical using executive tyrannical powers they'd given him.
[01:28:25.910 --> 01:28:31.135]  He's using the fact that they built the president up as a dictator to override them and they can't stand it.
[01:28:31.135 --> 01:28:32.996]  Critical Intel, straight ahead.
[01:28:32.996 --> 01:28:35.499]  InfoWars.com, NewsWars.com.
[01:28:35.499 --> 01:28:36.520]  Share those links.
[01:28:36.520 --> 01:28:43.806]  Tell folks about local stations and big specials at InfoWarsStore.com while you can still go there and use PayPal and the payment processors.
[01:28:43.806 --> 01:28:45.328]  They're really trying to shut us down.
[01:28:45.768 --> 01:28:48.349]  You know, I've got a stoic attitude, which is part of the problem.
[01:28:48.349 --> 01:28:52.131]  I should be screaming bloody murder right now, but I think listeners get it, so thank you for the support.
[01:28:52.131 --> 01:28:57.313]  Without you, The Globalist will win.
[01:28:57.313 --> 01:29:03.596]  We're bringing back one of the biggest fan-favorite formulas we've ever offered, with even better ingredients.
[01:29:03.596 --> 01:29:04.637]  Ultimate Bone Broth.
[01:29:06.377 --> 01:29:12.961]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[01:29:12.961 --> 01:29:22.045]  This incredible formula will help you get the most out of your workout with the power of ultra-high quality bone broth, one of the most popular health trends on the planet.
[01:29:22.045 --> 01:29:33.852]  Built with more than seven different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[01:29:34.452 --> 01:29:46.402]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[01:29:46.402 --> 01:29:50.145]  It's time to experience what Ultimate Bone Broth can do for you.
[01:29:50.145 --> 01:29:55.409]  Get a bottle of the all-new version of a fan-favorite product today at InfoWarsStore.com.
[01:29:57.970 --> 01:30:17.940]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging listeners to understand that when you buy t-shirts, or water filtration systems, or books, or videos, or other materiel from InfoWarsTore.com, you are funding the revolution.
[01:30:17.940 --> 01:30:20.061]  I mean, I cannot say it any clearer.
[01:30:20.061 --> 01:30:24.023]  And so it is essential that you purchase the products at InfoWarsTore.com.
[01:30:24.023 --> 01:30:25.084]  I want to thank everybody that has.
[01:30:25.504 --> 01:30:31.308]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[01:30:31.308 --> 01:30:33.690]  You cannot beat that for children and adults.
[01:30:33.690 --> 01:30:39.113]  We've got the best mouthwash designed by Dr. Jones, that's my dad, with colloidal silver and iodine as well.
[01:30:39.113 --> 01:30:41.615]  Infowarslife.com or 888-253-3139.
[01:30:41.615 --> 01:30:50.821]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[01:30:50.821 --> 01:30:55.244]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[01:30:55.424 --> 01:30:55.444]  X2
[01:30:59.417 --> 01:31:04.158]  We were selling it for about three years, and then they found out how big it was and how much we were buying.
[01:31:04.158 --> 01:31:07.238]  And they said, oh, we want more money, more money, and oh, this and that.
[01:31:07.238 --> 01:31:09.259]  And so I've broken my contract.
[01:31:09.259 --> 01:31:13.960]  And right now we can't get more of this proprietary ingredient that goes in next to it.
[01:31:13.960 --> 01:31:19.461]  It literally is so pure that if you put it in a peaker dish on top of a 90 degree hot plate, it gasses.
[01:31:19.461 --> 01:31:21.661]  Like I dream of genie and it's purple gas.
[01:31:21.661 --> 01:31:24.962]  I mean, that is so pure it just goes right into your body when you take it.
[01:31:24.962 --> 01:31:27.122]  We're working on trying to get other suppliers right now, but
[01:31:27.982 --> 01:31:30.343]  I bought a huge amount of it.
[01:31:30.343 --> 01:31:32.044]  Ordered it six months ago.
[01:31:32.044 --> 01:31:33.024]  So I get the price down.
[01:31:33.024 --> 01:31:34.725]  I said, if you don't lower it, I'm done.
[01:31:34.725 --> 01:31:35.965]  I'm breaking the contract.
[01:31:35.965 --> 01:31:37.886]  Well, I broke the contract last week.
[01:31:37.886 --> 01:31:40.227]  And so this is potentially the last run.
[01:31:40.227 --> 01:31:43.969]  In fact, right now, it is the last run of Survival Shield X2.
[01:31:43.969 --> 01:31:45.429]  And we've got a good supply of it.
[01:31:45.429 --> 01:31:47.110]  It'll be gone a couple months.
[01:31:47.110 --> 01:31:50.031]  X2, if you haven't experienced it, InfoWareShore.com.
[01:31:50.031 --> 01:31:51.832]  If you have experienced it, you know how great it is.
[01:31:51.832 --> 01:31:53.252]  I suggest you stock up on it.
[01:31:53.252 --> 01:31:54.593]  It's available right now for a limited time.
[01:31:54.593 --> 01:31:55.953]  InfoWareShore.com.
[01:31:55.953 --> 01:31:57.354]  It's 25% off right now.
[01:31:57.654 --> 01:32:01.256]  InfoWars Life is bringing you a breakthrough in modern medicine.
[01:32:01.256 --> 01:32:03.017]  Introducing Pollen Block.
[01:32:03.017 --> 01:32:14.283]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[01:32:15.063 --> 01:32:24.250]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[01:32:24.250 --> 01:32:30.215]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[01:32:30.215 --> 01:32:35.319]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[01:32:35.319 --> 01:32:37.561]  Pollen Block is natural and effective.
[01:32:37.921 --> 01:32:39.661]  It is not an antihistamine.
[01:32:39.661 --> 01:32:49.643]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:32:49.643 --> 01:32:52.284]  Go outside and enjoy the air you breathe.
[01:32:52.284 --> 01:33:01.205]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[01:33:01.205 --> 01:33:03.866]  You're listening to the Alex Jones Show.
[01:33:11.866 --> 01:33:22.383]  The reason InfoWars is the most banned, most demonized broadcast in the world by the Communist Chinese, by Hollywood, by the globalists, is because we've actually done our research.
[01:33:22.383 --> 01:33:26.810]  Now there is a detailed report on InfoWars.com right now of the greatest
[01:33:28.746 --> 01:33:30.027]  Magnitude.
[01:33:30.027 --> 01:33:32.469]  And you need to go read it.
[01:33:32.469 --> 01:33:34.831]  You need to look up the executive orders and understand it.
[01:33:34.831 --> 01:33:36.372]  I don't want martial law.
[01:33:36.372 --> 01:33:38.534]  I don't want a civil emergency.
[01:33:38.534 --> 01:33:40.456]  We're already under one.
[01:33:40.456 --> 01:33:45.460]  And the Democrats are operating as if Trump is a rogue government when they're the rogue government.
[01:33:45.460 --> 01:33:50.484]  And that's why even Lindsey Graham and others are now saying that there is a bureaucratic coup against Trump.
[01:33:51.064 --> 01:33:55.907]  I've been saying this for a year and a half because in their own policy papers are saying it.
[01:33:55.907 --> 01:34:03.573]  But now reading the previous executive orders and civil emergencies put in place by Obama, it all clicked.
[01:34:03.573 --> 01:34:09.857]  They're operating under a civil emergency and that's how they're bypassing Congress and the President.
[01:34:09.857 --> 01:34:14.040]  This is incredible information hiding in plain view.
[01:34:14.040 --> 01:34:16.281]  Now Mike Adams has done an hour and 15 minute report.
[01:34:16.281 --> 01:34:18.283]  He has all the executive orders, all the text.
[01:34:18.723 --> 01:34:19.223]  That's right.
[01:34:42.296 --> 01:34:50.965]  Again, emergency report signed, executive orders revealed Trump is planning mass arrest, military tribunals for deep state traitors like Comey, Clinton and Obama.
[01:34:50.965 --> 01:34:52.627]  Here is Mike Adams at the beginning of the report.
[01:34:54.918 --> 01:35:00.700]  About two weeks ago, I released a video with the title that Trump only has one path to save America.
[01:35:00.700 --> 01:35:12.044]  And in that video, I called for President Trump to release the FISA documents and the FBI documents and other currently classified documents in order to expose the deep state traitors.
[01:35:14.252 --> 01:35:21.356]  Last week, President Trump actually issued an order calling for these documents to be declassified.
[01:35:21.356 --> 01:35:28.880]  And that's very encouraging because he has taken a very important step to saving this constitutional republic.
[01:35:28.880 --> 01:35:32.962]  Now in this video, I'm going to lay out what's next because
[01:35:34.847 --> 01:35:46.533]  We're going to talk about military tribunals, military police arrests of deep state traders, and the potential lockdown of the United States under a declared national emergency.
[01:35:46.533 --> 01:35:48.615]  And I'll also explain why these are steps that must happen.
[01:35:49.577 --> 01:36:08.788]  That we should all support happening in order to save this republic from deep state traitors who are right now carrying out or attempting to carry out a political coup, an illegal, seditious coup to overthrow this country and nullify the outcome of a democratic election.
[01:36:08.788 --> 01:36:10.129]  And they have been caught.
[01:36:11.614 --> 01:36:16.638]  It is now admitted out in the open that there is an anti-Trump Deep State conspiracy.
[01:36:16.638 --> 01:36:19.360]  This has become obvious now for a number of reasons.
[01:36:19.360 --> 01:36:22.463]  I'll even mention some of the documents here.
[01:36:22.463 --> 01:36:40.337]  We've got Nancy Pelosi, Chuck Schumer, Senator Schumer, Adam Schiff, and Mark Warner having signed a letter now admitting that they are traitors to America and they are calling on the FBI and the Department of Justice to defy
[01:36:41.138 --> 01:36:51.360]  The United States president in order to cover the deep state's criminal activity and keep it hidden from public scrutiny.
[01:36:51.360 --> 01:36:59.903]  So we're calling for the arrest of those individuals and literally thousands of others that I'll get into here in a minute.
[01:36:59.903 --> 01:37:01.403]  I just want to mention to by the way.
[01:37:02.717 --> 01:37:08.418]  I have no idea if President Trump watches these counterthink videos or if his advisors do.
[01:37:08.418 --> 01:37:16.420]  There were many people calling for Trump to release those documents, so I'm certainly in no way claiming that I'm the most prominent voice calling for that.
[01:37:16.420 --> 01:37:23.201]  There were, Sean Hannity was calling for it, Rush Limbaugh was calling for it, Alex Jones was calling for it.
[01:37:23.201 --> 01:37:28.562]  Among all those individuals, I'm one of the much smaller voices in this realm, but
[01:37:29.608 --> 01:37:36.339]  I think people appreciate my analysis because it's been very much right on this entire time and also ahead of the curve.
[01:37:36.339 --> 01:37:40.505]  And what I'm going to bring you here... Yeah, Mike, we shall report to the President, too.
[01:37:40.505 --> 01:37:42.729]  I think it will blow your mind.
[01:37:42.729 --> 01:37:43.550]  I think it will...
[01:37:45.254 --> 01:37:56.339]  I think it will open up your understanding of what's about to happen, and also why you should support this lockdown of the country, which some might call martial law.
[01:37:56.339 --> 01:38:12.206]  And we need to support the president in this temporary lockdown of the country, so that he can clean out the deep state, issue mass arrests for literally thousands of people, and restore the Constitutional Republic, and restore this country to the American people.
[01:38:14.967 --> 01:38:20.453]  And so in this analysis, I'm going to just lay out how this can work.
[01:38:20.453 --> 01:38:23.275]  Very quickly, though, you know, I'm Mike Adams.
[01:38:23.275 --> 01:38:25.618]  I publish hundreds of different websites.
[01:38:25.618 --> 01:38:31.563]  I just want to encourage you to visit Trump.News, which covers, of course, President Trump and all this.
[01:38:31.563 --> 01:38:35.167]  I also have Reel.Video, which may be where you're watching this.
[01:38:35.167 --> 01:38:36.928]  Reel.Video is the YouTube alternative.
[01:38:37.609 --> 01:38:48.455]  And we now have over 30,000 videos posted there from thousands of different channels, and it's growing every day, and it's currently serving over 4 million video minutes per week.
[01:38:48.455 --> 01:38:54.257]  So be sure to check out Reel.Video for other people's views and analysis of this situation.
[01:38:54.257 --> 01:39:00.881]  You're going to find a lot of very, very well-informed and intelligent voices there as well.
[01:39:00.881 --> 01:39:02.902]  So to understand what's coming,
[01:39:04.753 --> 01:39:06.894]  There's so many pieces of this moving puzzle.
[01:39:06.894 --> 01:39:10.156]  Let me just start with present day news.
[01:39:10.156 --> 01:39:11.496]  Brett Kavanaugh.
[01:39:11.496 --> 01:39:13.678]  So Kavanaugh is about to be nominated to the U.S.
[01:39:13.678 --> 01:39:14.438]  Supreme Court.
[01:39:14.438 --> 01:39:28.965]  This last-ditch desperate effort by the Democrats to fabricate this complete hoax accusation against him by this woman, Christine Hasey Blasey, who can't remember in what drunken stupor she had
[01:39:30.746 --> 01:39:39.092]  Interactions with which boys in high school and can't remember dates or times or anything just now accuses Brett Kavanaugh.
[01:39:39.092 --> 01:39:49.699]  She's worked with this abortion pill pharmaceutical company where she served as their biostatistician for several years and she's co-authored science papers for this company called Corsept.
[01:39:49.699 --> 01:39:53.842]  And Corsept offers the RU486 chemical.
[01:39:53.842 --> 01:39:55.103]  It's an abortion pill chemical.
[01:39:55.763 --> 01:40:00.325]  And some of the revenues depend on abortions remaining legal in the United States.
[01:40:00.325 --> 01:40:11.489]  So not only does this accuser against Kavanaugh have a financial conflict of interest that is being completely covered up by the entire media, but she also has zero credibility.
[01:40:11.489 --> 01:40:14.630]  She has no evidence, no accurate memory.
[01:40:15.390 --> 01:40:18.771]  And she's an anti-Trump activist.
[01:40:18.771 --> 01:40:27.033]  By the way, she's been part of the marches, she's donated money to the Democrats, her attorney was a fundraiser for Hillary Clinton, and so on and so forth.
[01:40:27.033 --> 01:40:34.695]  This is a last-ditch desperate effort, but you might wonder, why are they going to such desperate means in order to try to stop Kavanaugh?
[01:40:34.695 --> 01:40:35.095]  Here's why.
[01:40:36.576 --> 01:40:40.217]  Once Kavanaugh is confirmed and takes his seat on the U.S.
[01:40:40.217 --> 01:40:53.640]  Supreme Court, he adds one more vote in favor of these very aggressive executive actions that Trump is about to unleash on the state.
[01:40:53.640 --> 01:40:55.161]  And Kavanaugh agrees with those in his papers.
[01:40:56.281 --> 01:41:11.993]  And Kavanaugh needs to be present on the court in order to support Trump's emergency actions, which will be challenged, of course, by crazed, deranged Democrats in the Senate, many of whom are going to be arrested and tried for treason, by the way.
[01:41:12.954 --> 01:41:26.890]  As well as other individuals such as Rob Rosenstein, who is the acting, I think he's the Deputy Attorney General under Jeff Sessions, who might be a brain-dead zombie at this point, we're not sure.
[01:41:26.890 --> 01:41:28.091]  Yeah, he's really the Attorney General.
[01:41:28.786 --> 01:41:28.986]  I think?
[01:41:58.885 --> 01:41:59.745]  From where we are now.
[01:41:59.745 --> 01:42:06.449]  Well, it turns out that President Trump is, you know they say he plays 4-D chess, right?
[01:42:06.449 --> 01:42:11.511]  He's already many moves ahead of the deep state.
[01:42:11.511 --> 01:42:16.354]  And all of this has been planned for such a long period of time.
[01:42:16.354 --> 01:42:23.717]  It may even be, there's a theory that Jeff Sessions has been deliberately stepping back and allowing all these people to
[01:42:25.778 --> 01:42:34.084]  Essentially to take the bait and engage in these deep state activities while Sessions gathers evidence against them.
[01:42:34.084 --> 01:42:35.144]  I don't believe in that theory.
[01:42:35.144 --> 01:42:37.326]  I think Sessions is just AWOL.
[01:42:37.326 --> 01:42:38.327]  But some people have that theory.
[01:42:38.327 --> 01:42:39.828]  I thought it's worth mentioning.
[01:42:39.828 --> 01:42:41.789]  All right, folks, we're going to fade this down and come back.
[01:42:41.789 --> 01:42:43.390]  The full videos on Infowars.com.
[01:42:43.390 --> 01:42:45.591]  It's excellent and it's on target.
