[00:00:00.000 --> 00:00:14.660]  [outro music]
[01:36:58.566 --> 01:37:03.611]  One, that the people running those lab clinical tests were not qualified to do it.
[01:37:04.111 --> 01:37:15.642]  Number two, what they really were when you dig into their record, were often foreign spies and spooks were running these operations disguised as medical doctors doing independent clinical investigations.
[01:37:16.182 --> 01:37:27.011]  That third, that as part of this, they knew early on in some of these foreign countries, there were major, major problems with the clinical trials.
[01:37:27.251 --> 01:37:33.056]  These are basically, they saw the same thing and worse that Brooke Jackson witnessed here in the United States.
[01:37:33.692 --> 01:37:47.015]  That Pfizer knew about this and they went to great lengths to cover it up using foreign spies to do so, often with the complicity of members of Bill Barr's Justice Department and the Central Intelligence Agency.
[01:37:47.696 --> 01:38:09.726]   And so that the scale, like what you were playing earlier, that Project Veritas video, where that undercover video shows that the Pfizer executive Talking about how this would be the scandal of all scandals, if it turns out the way some people believe it will, in terms of how the next generation of people were permanently damaged and injured.
[01:38:10.316 --> 01:38:47.104]   By this vaccine, not to even deal with the disability and death data we have already seen from this vaccine because of its ability to impact core aspects of the body's functioning, as is reflected in the information about its impact on an extraordinary number of women that could only be accounted for, as that person explained, by fundamental changes to the human body in key ways that have long-lasting, lifelong impact That we probably won't see for another five to ten years in terms of the most damaging and damning and devastating evidence against Pfizer.
[01:38:47.719 --> 01:38:58.245]  So watch for, not only, I mean, it came out this week what happened in Thailand, that there were basically royal family members that were injured by the vaccine.
[01:38:58.845 --> 01:39:01.366]  So that they are extremely upset.
[01:39:01.826 --> 01:39:03.867]  So that's only the tip of the iceberg.
[01:39:04.028 --> 01:39:16.094]  There's other four nations that were in bed with Pfizer through their intelligence operatives, running these clinical trials disguised as being medically and professionally and ethically run.
[01:39:16.804 --> 01:39:19.587]  And in fact, we're not being run competently or effectively.
[01:39:19.607 --> 01:39:30.179]  And in fact, we're revealing stunning data about not only the inefficacy of the vaccine, but how dangerous the vaccine was out of the gate.
[01:39:30.876 --> 01:39:38.064]  And that this information was hidden, covered up by government officials, including involving high-ranking U.S.
[01:39:38.204 --> 01:39:41.929]  government officials who knew about it and took great lengths to cover it up.
[01:39:42.329 --> 01:39:51.640]  So the damning and devastating evidence concerning the dangerousness of the Pfizer COVID vaccine is just starting to come out.
[01:39:52.260 --> 01:40:10.203]   And all the efforts of Pfizer to hide that information by not allowing discovery in any of these cases, by trying to delay the FOIA disclosures in the suit brought by Aaron Seery and Del Bigtri on behalf of HiWire, For 75 years, which fortunately fully was exposed and disclosed.
[01:40:10.684 --> 01:40:13.246]  You combine those evidence, more is coming.
[01:40:13.867 --> 01:40:17.250]  The Project Veritas video is just the tip of the iceberg.
[01:40:17.611 --> 01:40:25.358]  The Brooke Jackson lawsuit was just the beginning of opening the window to the corruption and fraud that Pfizer engaged in.
[01:40:25.639 --> 01:40:29.863]  The most criminally fined drug dealer in the world is Pfizer.
[01:40:30.303 --> 01:40:41.969]  That, you know, El Chapo and the Mexican cartels look like street corner dealers compared to the damage and profits from those damages that Pfizer has done over the decades.
[01:40:42.409 --> 01:40:52.425]   So, and people are going to discover euthanasia type, eugenics type clinical trials being undertaken by spooks and foreign
[01:40:52.425 --> 01:40:58.975]   spies disguised as COVID tests that are for COVID vaccine tests that in fact revealed that
[01:40:58.975 --> 01:41:03.375]   this drug was basically a mass killer. Let's talk about that because what you say is key
[01:41:03.375 --> 01:41:08.326]   not just your Brooke Jackson lawsuit with Robert F. Kennedy Jr. but it's now coming out as Dr.
[01:41:08.326 --> 01:41:13.515]   Peter McCullough and others have pointed out this is a Pentagon run globalist operation that's blown
[01:41:13.515 --> 01:41:17.815]   up in their face to bring in the world ID to bring in all the controls to see what this
[01:41:17.815 --> 01:41:23.395]   would see what this would do to us and that they were doing fake trials once the shot rolled
[01:41:23.395 --> 01:41:23.706]  out.
[01:41:23.925 --> 01:41:26.646]  From all your research, what do you think this was really designed to do?
[01:41:26.686 --> 01:41:33.311]  We know it kills people, causes all these problems, myocarditis, blood clots, strokes, all of it, infertility.
[01:41:33.751 --> 01:41:36.493]  Why would the globalists do something so brutal and so insane?
[01:41:37.974 --> 01:41:40.415]  Yeah, that's the part that I'm still exploring.
[01:41:40.796 --> 01:41:47.700]  Now, I think it's part of an extended effort to control the public population and to limit the population.
[01:41:48.000 --> 01:41:58.286]  And this goes all the way back to, you know, the Rockefeller Foundation wrote reports in the 1960s, as you've talked about, about using vaccines to control the population, control the size of the population.
[01:41:58.706 --> 01:42:00.307]  Well, you know, how does that happen?
[01:42:00.868 --> 01:42:11.581]   The pitch that Bill Gates has made is people will voluntarily agree To reduce the number of kids they have if vaccines work on their other children.
[01:42:12.041 --> 01:42:15.883]  But you do the math on that, it never quite added up the way he claimed it did.
[01:42:16.423 --> 01:42:31.387]  And the more, the other concern as raised by people in Kenya, as raised by people in India in protest, in particular to gate-sponsored vaccines, was that in fact it was sterilizing people and in other cases damaging and killing people.
[01:42:32.180 --> 01:42:35.682]  And so that in fact, under the guise of saving people, they were killing people.
[01:42:35.742 --> 01:42:46.007]  And I think there was a wing of group of people involved in the COVID vaccine that saw this as an opportunity to reinstate and reinstitute the form of eugenics.
[01:42:46.987 --> 01:42:48.148]  Let me ask you this then.
[01:42:48.168 --> 01:42:49.368]  I totally agree with you.
[01:42:49.428 --> 01:42:50.369]  What do they do next?
[01:42:52.130 --> 01:42:53.710]  A. Do you agree their agenda is falling apart?
[01:42:53.790 --> 01:42:54.831]  And then B. What do they do next?
[01:42:56.329 --> 01:42:58.891]  I think they didn't expect things to blow back in this way.
[01:42:58.911 --> 01:43:04.035]  I mean, I think there are some people that didn't anticipate that the vaccine would have short-term issue.
[01:43:04.496 --> 01:43:16.525]  I think even those that were part of the more nefarious aspects of this agenda that are coming out in certain foreign government documents and reports thought this, that the damage from the vaccine would show up five to ten years from now.
[01:43:16.986 --> 01:43:19.908]  That it would show up as a mean, it's the V for Vendetta plot.
[01:43:20.368 --> 01:43:24.893]  You know, you create a virus that you have, and it's what the Pfizer undercover tape is all about.
[01:43:25.313 --> 01:43:28.236]  You create a virus for which you have the ultimate vaccine.
[01:43:28.697 --> 01:43:34.022]  Like you're seeing, for example, Moderna promoting mRNA drugs as a way to cure what?
[01:43:34.462 --> 01:43:35.143]  Heart problems.
[01:43:35.483 --> 01:43:38.927]  Heart problems their COVID vaccine appears to have caused.
[01:43:39.347 --> 01:43:53.255]  So, that it may have been they thought they weren't going to mass purge the population, they were going to create enough fear in the populace that they could make lots of money and gain political power in the way that the V for Vendetta script foreshadowed and forecast.
[01:43:53.695 --> 01:44:03.261]  So now they're seeing that I don't think they fully appreciated the scale to which this would have immediate short-term disability and death effect.
[01:44:03.481 --> 01:44:04.242]  I totally agree.
[01:44:04.282 --> 01:44:06.683]  So what do they do next that it's all blown up in their face?
[01:44:07.143 --> 01:44:08.264]  Accelerate the war with Russia?
[01:44:09.851 --> 01:44:12.695]  I think try to find someplace to start a version of World War III.
[01:44:13.075 --> 01:44:18.502]  I think a lot of these people think like the pre-World War I colonial empires.
[01:44:19.002 --> 01:44:20.764]  And I think they think in those terms.
[01:44:20.904 --> 01:44:22.586]  And they're very short-sighted.
[01:44:22.967 --> 01:44:24.128]  They don't have a long view.
[01:44:24.188 --> 01:44:25.190]  They don't have a broad view.
[01:44:25.230 --> 01:44:26.171]  They don't have a wise view.
[01:44:26.691 --> 01:44:33.995]  And you look at, I think they try to escalate to try to cause World War 3 with Russia, or with China, or with Iran.
[01:44:34.015 --> 01:44:39.658]  Because power, they all have bunkers, and power only matters to them, and they hate the population, they want that.
[01:44:39.938 --> 01:44:40.659]  How do we stop them?
[01:44:42.422 --> 01:44:48.125]  Continuing to expose it in the court of public opinion over and over and over again is still the most powerful weapon that we have.
[01:44:48.545 --> 01:44:58.389]  They would not go to such great lengths to try to censor and control and limit public opinion if public opinion did not matter and had no effect.
[01:44:58.829 --> 01:45:00.390]  So I think that is critical.
[01:45:01.331 --> 01:45:09.257]  The irony is we probably kind of need to rely in part on other nations around the world, other leaders around the world, to not go along with it.
[01:45:09.637 --> 01:45:10.478]  Look at Africa.
[01:45:10.598 --> 01:45:14.701]  To their credit, Africa mostly refused to go along with the COVID vaccine.
[01:45:15.194 --> 01:45:18.197]  They did not issue immunity deals.
[01:45:18.437 --> 01:45:19.978]  They did not buy big contracts.
[01:45:20.238 --> 01:45:21.700]  They didn't do mass mandates.
[01:45:22.220 --> 01:45:28.005]  And compare the excess death mortality rate in Africa compared to Europe and the West.
[01:45:28.446 --> 01:45:30.647]  It is a lot less than Europe and the West.
[01:45:31.028 --> 01:45:32.309]  Is that purely a coincidence?
[01:45:32.669 --> 01:45:37.312]  You know, it goes back to Jean-Claude Carre's book, and then made it into the movie, The Constant Gardener.
[01:45:37.872 --> 01:45:52.721]  Africa had enough institutional narrative, institutional experience, individual personal history, with being abused by big drug companies, that they didn't trust being the next level guinea pigs for an agenda by Bill Gates and George Soros.
[01:45:53.180 --> 01:45:57.724]  Two people they've been fiercely opposed to throughout much of the recent African history.
[01:45:57.945 --> 01:46:00.087]  Bill Gates especially.
[01:46:00.347 --> 01:46:06.253]  Some of the Kenyan religious leaders have been some of the leading critics of Bill Gates, exposing what he's been up to now for a while.
[01:46:06.713 --> 01:46:09.256]  Same to some degree with the subcontinent in Asia and India.
[01:46:09.821 --> 01:46:27.784]  So, I think that we're going to rely upon them in part two, a sort of broad global consensus amongst ordinary people and smarter politicians and non-globalists or anti-globalists to form a coalition against the globalist effort to drag us into World War III while engaging in mass human experimentation.
[01:46:29.181 --> 01:46:36.885]  All right, Robert, I've got a few final questions for you, because we're doing this as a two-hour show, because I'm going to air this tomorrow night on Sunday live, 6 p.m.
[01:46:36.965 --> 01:46:41.107]  I'm going to do two hours live at 4 p.m., but this has been such a powerful two-hour show.
[01:46:41.547 --> 01:46:43.668]  I'm going to re-air this Sunday live.
[01:46:44.229 --> 01:46:45.950]  A lot of radio and TV stations pick it up.
[01:46:46.310 --> 01:46:47.710]  And again, I do these live shows.
[01:46:48.111 --> 01:46:50.912]  I didn't know the Bill Maher piece had cuss words in it.
[01:46:50.932 --> 01:46:52.313]  We normally check stuff and bleep it.
[01:46:52.693 --> 01:46:53.954]  I've had a lot of affiliates complain.
[01:46:53.974 --> 01:46:56.075]  I apologize for that, but they cuss on CNN.
[01:46:56.815 --> 01:47:09.018]  The President cusses, but we're trying to be above the Democrats and above the Act, but we're going to clean up this two-hour show and bleep out the stuff and then restream it after the show ends.
[01:47:09.058 --> 01:47:12.819]  About 30 minutes after, we'll restream it at InfoWars.com.
[01:47:12.899 --> 01:47:18.920]  We'll also archive it to be in a video and we'll also restream it and replay it tomorrow night with everything bleeped for our affiliates.
[01:47:19.600 --> 01:47:20.361]  It's 6 p.m.
[01:47:20.781 --> 01:47:22.682]  Central, but that was an accident.
[01:47:22.702 --> 01:47:24.423]  We apologize to our affiliates.
[01:47:24.443 --> 01:47:26.424]  But let the Democrats and the FCC try something.
[01:47:26.624 --> 01:47:28.346]  They cuss all over broadcasts they're allowed to.
[01:47:28.526 --> 01:47:29.306]  We're not even trying.
[01:47:29.606 --> 01:47:34.730]  And by the way, PBS, when I was a kid, I'd ask my mom, when she'd listen to NPR, go, why are they cussing on NPR?
[01:47:35.070 --> 01:47:36.431]  They were playing documentary clips.
[01:47:36.631 --> 01:47:40.373]  When it's news, it's not obscene because we're showing what actually happened.
[01:47:41.113 --> 01:47:42.294]  So Bill Martin cussed all day.
[01:47:42.334 --> 01:47:44.796]  We try not to, but that is coming up.
[01:47:45.476 --> 01:47:48.139]  Fox News now has a piece on the Balloon Shootdown.
[01:47:48.179 --> 01:47:48.959]  It's a few minutes long.
[01:47:49.259 --> 01:47:52.422]  We'll come back and shift gears to some other topics with Robert Barnes.
[01:47:52.442 --> 01:47:55.745]  But before we do that, Barnes, how do folks find your amazing syndicated show?
[01:47:57.126 --> 01:48:03.011]  Sure, they can find all the interesting content at VivaBarnesLaw.Locals.com.
[01:48:03.111 --> 01:48:06.654]  That's where we put up basically everything that we do anywhere, anyplace.
[01:48:06.935 --> 01:48:09.056]  Great community, very well-informed community.
[01:48:09.637 --> 01:48:11.699]  Big fans of InfoWars.
[01:48:12.339 --> 01:48:43.877]   And of course, the best way you can continue to keep independent information in the court of public opinion to resist these globalist efforts to either create control systems through the financial system, the food system, or create global war as a consequence of their control-free tendencies, is to continue to keep programs like InfoWars on the air, Sharing the link, sharing the information, sharing the content, but also going to InfoWarsStore.com and buying products like I've been doing for many years.
[01:48:44.297 --> 01:48:47.558]  It says you buy products you like, it's guaranteed to find something.
[01:48:47.858 --> 01:49:00.200]  So if you like something, find it, and you not only get a great product that's going to make you healthier, you also at the same time support the most independent, important, populous broadcast network in the world.
[01:49:00.520 --> 01:49:02.781]  This is a globally followed network for a reason.
[01:49:03.281 --> 01:49:05.584]  The classic example is on this balloon issue.
[01:49:05.884 --> 01:49:16.955]  The only network to bring to the world's attention the fact that these Chinese balloons may have been a throwback to Japan's weaponized balloons for military attack was InfoWars.
[01:49:17.315 --> 01:49:18.136]  Not a coincidence.
[01:49:18.216 --> 01:49:21.840]  That's why it's not a coincidence InfoWars has been the target so often and so frequently.
[01:49:21.980 --> 01:49:22.500]  Absolutely.
[01:49:22.620 --> 01:49:25.462]  Thank you for the support.
[01:49:25.482 --> 01:49:27.644]  Instead of a firebomb, it would be an EMP attack.
[01:49:27.664 --> 01:49:29.044]  Let's play a short clip of Fox News.
[01:49:29.405 --> 01:49:33.347]  Come right back to close out this special Emergency Saturday broadcast with Robert Barnes.
[01:49:33.167 --> 01:49:44.606]  Stay with us.
[01:49:45.008 --> 01:49:46.509]  Live, raw, and unfiltered.
[01:49:46.529 --> 01:50:02.123]  It appears that that China spy balloon... As we're watching this exclusive coverage of this Chinese spy balloon going down there over Surfside Beach, South Carolina, if you could talk to us about what happened in terms of coordinating this to get to this point now, General King.
[01:50:05.089 --> 01:50:13.153]  Well, we've had all of our sensors watching this, you know, for some time and certainly our military capability that was going to be involved got alerted.
[01:50:13.733 --> 01:50:17.035]  People have been planning it likely for a couple of days.
[01:50:17.055 --> 01:50:26.578]   I'm assuming the president You know, made a decision within the last 24 hours to take this out.
[01:50:26.758 --> 01:50:32.159]  They probably presented him with a number of options of where the best place to do it.
[01:50:32.199 --> 01:50:36.981]  Certainly heading to the East Coast, which is considerably more populated than Montana was.
[01:50:37.501 --> 01:50:40.262]  It was probably ruled out that they would do anything over land.
[01:50:40.342 --> 01:50:43.283]  If they weren't willing to do it over Montana, they're certainly not going to do it.
[01:50:44.083 --> 01:50:53.166]  Uh, on the east coast of the United States or in transit to the east coast, and they're taking advantage of obviously, uh, doing this safely in terms of civilians.
[01:50:54.026 --> 01:51:03.470]  And it's not a complicated operation, I don't believe, for the United States military to take a balloon moving at the speed it's moving at and bring it down.
[01:51:03.970 --> 01:51:10.832]  So the coordination to do that and the intelligence to bring all of that together is not a major problem for us at all.
[01:51:12.010 --> 01:51:14.271]  Now, can we recover the sensor package?
[01:51:14.291 --> 01:51:19.432]  That's going to be iffy, given the size of this thing and how much it weighs.
[01:51:21.092 --> 01:51:25.813]  But nonetheless, we finally did what we should have done at the beginning.
[01:51:26.133 --> 01:51:29.354]  Remember, this was approaching the United States over water.
[01:51:30.194 --> 01:51:32.914]  It was approaching the Aleutian Islands over water.
[01:51:33.655 --> 01:51:39.091]   And we had plenty of opportunity To take it down then, and that's when it should have happened.
[01:51:39.131 --> 01:51:51.037]  We had to be tracking it from mainland China across the Pacific Ocean, and we had plenty of warning to put together an operation that we are conducting now on the East Coast that should have been done there.
[01:51:51.117 --> 01:51:59.322]  And by the way, we have alert aircraft in Alaska for the principal reason of a penetration coming largely from Russia.
[01:52:00.423 --> 01:52:02.584]  And that's why that aircraft are there.
[01:52:03.417 --> 01:52:11.125]  And they would have been able to respond to this when it approached the United States in the name of the Aleutian Islands.
[01:52:11.605 --> 01:52:15.149]  Now we're doing it on the back door when it's leaving the United States.
[01:52:15.309 --> 01:52:27.013]   It's anti-climatic in that sense, but it still sends a message to China that we're not going You said that collecting the data from this balloon will be tricky, difficult.
[01:52:27.273 --> 01:52:27.733]  Why do you say that?
[01:52:27.552 --> 01:52:33.632]   diplomatic team gets back together with China, we really put some cards on the table with them.
[01:52:33.632 --> 01:52:41.391]   You said that collecting the data from this balloon will be tricky, difficult. Why do you say that?
[01:52:41.391 --> 01:52:49.712]   Well, this is a very, what's been described to us, this is a very heavy object that's
[01:52:49.712 --> 01:52:55.153]  heading towards the ocean and obviously it's going to sink.
[01:52:55.396 --> 01:52:58.858]  And being able to recover it is problematic.
[01:53:01.179 --> 01:53:11.304]  But the other point I'm trying to make is that we have got to look at how we're dealing with China short of conflict.
[01:53:12.144 --> 01:53:25.427]   They're trying to, as an example in Taiwan, they're trying to use persuasion to get the Taiwanese to believe that reunification is inevitable. They're using intimidation and
[01:53:25.427 --> 01:53:34.697]   coercion to get the Taiwanese to capitulate. And what are we doing? We're self-deterring
[01:53:34.697 --> 01:53:39.268]   ourselves from visiting the island properly, from coordinating things properly.
[01:53:39.283 --> 01:53:42.506]  All right, I want to close out this special emergency Saturday broadcast.
[01:53:42.566 --> 01:53:46.689]  It'll be restreamed at InfoWars.com and banned off video into stations across the country.
[01:53:46.709 --> 01:53:48.891]  We're going to bleep it for stations.
[01:53:49.952 --> 01:53:51.453]  One little cuss word by Bill Maher.
[01:53:51.473 --> 01:53:52.314]  We're going to fix that.
[01:53:52.334 --> 01:54:00.740]  So when the show ends in about 10 minutes, it'll be 30 minutes of my Friday show, Little Error, and then we'll start restreaming this amazing two plus hour transmission.
[01:54:01.181 --> 01:54:03.963]  In closing, Barnes, constitutional lawyer, historian, smart guy.
[01:54:06.075 --> 01:54:07.195]  How's it going for Biden?
[01:54:07.255 --> 01:54:11.476]  What's going on with the three or four raids on his houses and all these other deep state raids?
[01:54:12.236 --> 01:54:13.457]  Who are they planning in the wings?
[01:54:13.517 --> 01:54:17.337]  Just big picture politically with the Sanders and Trump openly fighting with each other.
[01:54:17.357 --> 01:54:18.318]  Where do you see all this going?
[01:54:20.118 --> 01:54:23.419]  So I think first that Fox report confirmed exactly what you were talking about.
[01:54:23.779 --> 01:54:34.581]  He admits that what you would really want is to get the sensor data and what the other information that was being carried by that balloon and that because they shot it down over water rather than shutting it down over land, now they won't be able to get it.
[01:54:35.300 --> 01:54:42.603]  And so that the goal was to keep some ordinary Joe or Schmo from discovering what exactly was that all about?
[01:54:43.743 --> 01:54:49.005]  Did it have the kind of technology and capability of being weaponized in the way you're talking about it?
[01:54:49.265 --> 01:54:52.066]  Did it show how you could steer the balloon in certain ways?
[01:54:52.647 --> 01:55:04.211]  Did China realize that this had become an issue and ask Biden to shoot it down over water so that it didn't land somewhere where someone else could figure out what it is?
[01:55:04.571 --> 01:55:08.259]  Well, you know, who knows what the story is, but my guess is the full backstory we'll never know.
[01:55:08.640 --> 01:55:13.250]  But the information you've been providing provides a lot better explanation than the ones I'm seeing from mainstream media.
[01:55:13.869 --> 01:55:15.910]  I think Biden in general is clearly in trouble.
[01:55:16.270 --> 01:55:19.811]  I think the economy is going to be in deep, deep trouble within the next year.
[01:55:20.251 --> 01:55:29.493]  I think the Federal Reserve's efforts to continue to hike rates without knowing exactly what is causing inflation, without being able to completely control inflation.
[01:55:29.573 --> 01:55:41.356]  You know, people can watch, you know, Jeff Snyder, Eurodollar University, how the global financial system shifted because of private banks around the world actually controlling how much currency is out there, effectively by lending it into existence.
[01:55:41.816 --> 01:55:46.838]  And that this as an effect distorted our financial system in such a way that the plumbing is not easy to fix anymore.
[01:55:47.459 --> 01:55:54.842]  And then you add in that the supply shock created by and the stimulus shock created by the bad lockdown policies that Biden did.
[01:55:55.242 --> 01:55:56.543]  I think you put all that together.
[01:55:57.504 --> 01:56:02.788]  What you're going to have is maybe a severe, severe recession come late 2023.
[01:56:03.209 --> 01:56:06.472]  That's going to be a disaster for Biden going into 2024.
[01:56:06.992 --> 01:56:11.256]  I think the deep state already knows they're in trouble, that Biden is a dementia candidate.
[01:56:11.296 --> 01:56:15.240]  They could only drug up long enough to talk fluidly for about 30 seconds max.
[01:56:15.920 --> 01:56:17.561]  Uh, like his presentation today.
[01:56:18.021 --> 01:56:21.082]  And so I think the net effect of that is they're looking for a way to replace him.
[01:56:21.502 --> 01:56:28.465]  Problem is Kamala Harris is hated both by her own staff and by the ordinary American, uh, and runs weaker than Biden.
[01:56:28.885 --> 01:56:30.886]  They would like to put Pete Buttigieg there.
[01:56:31.266 --> 01:56:35.468]  Instead, he's the deep state favorite, but they don't know how to get rid of Kamala Harris.
[01:56:36.528 --> 01:56:49.473]  So they might need to spiral Agnew somehow Kamala Harris so they could get Buttigieg in or somebody like that to replace Biden for 2024 and they think they would have more control over the 2024 campaign.
[01:56:49.734 --> 01:56:52.855]  Expect the power structure to escalate against Trump.
[01:56:53.415 --> 01:56:55.756]  New York or Georgia will likely indict Trump.
[01:56:56.342 --> 01:56:58.982]  to try to derail his presidential aspirations.
[01:56:58.982 --> 01:57:01.622]  New York on Stormy Daniels' bogus charges.
[01:57:01.622 --> 01:57:03.542]  Georgia on bogus election charges.
[01:57:03.542 --> 01:57:08.101]   They would prefer it be New York because there's problems with election law challenges
[01:57:08.101 --> 01:57:11.222]  and the doors it opens to Democrats being prosecuted.
[01:57:11.222 --> 01:57:16.262]   The classified documents case is now DOA because of everything that's been exposed about Biden.
[01:57:16.262 --> 01:57:19.221]  So watch that go nowhere whatsoever in D.C.
[01:57:19.221 --> 01:57:25.162]   That leaves them only New York and Stormy Daniels and hoping that that somehow can tie Trump down in such a
[01:57:25.162 --> 01:57:28.021]   way, disparage Trump in such a way that they can put him in.
[01:57:28.321 --> 01:57:32.845]  Neocon Nikki Haley will be announcing her presidential campaign in a week or two.
[01:57:33.285 --> 01:57:36.427]  That's why Trump is playing footsie with Lindsey Graham in South Carolina.
[01:57:36.787 --> 01:57:38.729]  Nikki Haley is the former governor of South Carolina.
[01:57:39.009 --> 01:57:41.151]  He wants to derail her efforts before she can even go.
[01:57:41.171 --> 01:57:42.852]  And how does Kanye play into this?
[01:57:43.412 --> 01:57:48.436]   With that meeting and that whole setup and the whole rest of it, which felt like a setup, Hears felt like a setup.
[01:57:48.476 --> 01:57:50.519]  I'm not attacking him, but it felt like it.
[01:57:50.539 --> 01:57:53.242]  A little bird told me Kanye's going to announce presidency next week.
[01:57:55.444 --> 01:58:09.972]  It would not surprise me if Kanye West has what he talked about on Tim Pool, which is severe serious tax problems, that he's under IRS investigation and that this is a big protracted effort to try to derail that investigation from going criminal and putting him in prison for 20 years.
[01:58:10.432 --> 01:58:15.895]  I think that's what he's focused on and he's doing whatever he can to be able to derail that investigation.
[01:58:16.215 --> 01:58:20.897]  What he told Tim Pool is that he was under IRS investigation for owing over $50 million in tax.
[01:58:21.318 --> 01:58:23.859]  He's got a lot of money, why doesn't he just pay him then?
[01:58:25.237 --> 01:58:29.581]  The problem is the IRS prefers the scalp than they do the cash.
[01:58:30.022 --> 01:58:37.208]  And if he's under IRS criminal investigation, they don't allow payment as a means of... But by running for president, that could give him some cover.
[01:58:38.289 --> 01:58:39.090]  That's exactly right.
[01:58:39.250 --> 01:58:40.892]  And by portraying himself as crazy.
[01:58:41.837 --> 01:58:49.399]  You know, the most famous acquittal in the criminal tax context in the last 25 years is Wesley Snipes, who I represented.
[01:58:49.919 --> 01:58:57.061]  And part of our defense was if Crazy was criminal, half of Hollywood would be in prison, so that you don't send him to prison for being crazy.
[01:58:57.221 --> 01:59:02.803]  And he was acquitted of all the felony charges, all the fraud charges, all the conspiracy charges, all the serious charges.
[01:59:03.343 --> 01:59:08.764]  Kanye knows Wes, and Kanye may think, oh, I got to try the Wesley Snipes defense as my way out.
[01:59:09.104 --> 01:59:25.368]  So I'll get very high profile, get very public, you know, make it look like any criminal case against me is retaliatory, and at the same time portray myself as a little bit crazy so that people won't want to prosecute me because they'll think, oh, that's just Kanye, he's crazy.
[01:59:25.388 --> 01:59:25.648]  Got it.
[01:59:25.868 --> 01:59:26.288]  All right.
[01:59:27.448 --> 01:59:29.628]  Thank you so much, Robert Barnes, for joining us.
[01:59:29.668 --> 01:59:31.029]  We'll talk to you very, very soon.
[01:59:31.189 --> 01:59:31.989]  Great analysis.
[01:59:33.226 --> 01:59:33.526]  Absolutely.
[01:59:33.546 --> 01:59:34.267]  Glad to be here, Alex.
[01:59:34.527 --> 01:59:34.908]  Thank you.
[01:59:35.388 --> 01:59:38.151]  All right, we're going to end this transmission with a couple key clips here.
[01:59:38.932 --> 01:59:48.901]  But before I go there, I just did two hours of live, commercial-free transmission with this building, this crew, the satellite uplinks, the bandwidth, all of it.
[01:59:49.042 --> 01:59:49.882]  And I'm not complaining.
[01:59:50.263 --> 01:59:51.784]  We're reaching millions of people right now.
[01:59:51.824 --> 01:59:53.506]  This show is being watched by millions.
[01:59:53.973 --> 01:59:56.255]  Conservatively, 400, 500,000 people.
[01:59:56.295 --> 01:59:59.298]  It'll be seen by a couple million more when it's archived to be in that video.
[01:59:59.318 --> 02:00:00.799]  But it only happens with your support.
[02:00:01.179 --> 02:00:02.200]  We don't have George Soros.
[02:00:02.240 --> 02:00:02.941]  We've got you.
[02:00:02.981 --> 02:00:05.883]  So please, take action.
[02:00:06.444 --> 02:00:07.665]  You notice we're still on air.
[02:00:07.885 --> 02:00:08.426]  I told you.
[02:00:09.206 --> 02:00:10.367]  He's like, oh, he declared bankruptcy.
[02:00:10.387 --> 02:00:11.028]  It's going to be shut down.
[02:00:11.068 --> 02:00:14.951]  No, it's chapter 11, subchapter 5, reorganization.
[02:00:16.533 --> 02:00:18.674]  That is when the Democrats with the state court shut us down.
[02:00:19.574 --> 02:00:28.982]  So you need to go to InfoWarsTore.com and get great products you need that are in stock ready to ship to you right now and know you're on the right side of history and did an amazing job.
[02:00:29.582 --> 02:00:33.586]  Ultimate Bone Broth sold out for over two years because we couldn't get the quality products anymore.
[02:00:34.066 --> 02:00:35.407]  We wouldn't cut quality.
[02:00:35.427 --> 02:00:47.157]  We actually upgraded quality with Ultimate Bone Broth plus the strongest concentrated chicken bone broth with shiaga mushroom and of course the turmeric and so much more.
[02:00:48.456 --> 02:00:49.518]  It's discounted.
[02:00:49.538 --> 02:00:50.921]  Infowarstore.com.
[02:00:50.981 --> 02:00:52.403]  In fact, I forgot this.
[02:00:52.423 --> 02:00:55.449]  There's a promo code that they did.
[02:00:56.791 --> 02:00:57.513]  It's Free Alex.
[02:00:58.663 --> 02:01:01.646]  Free Alex, no space, at InfoWarsTore.com.
[02:01:02.167 --> 02:01:04.569]  Gets you 40% off on Ultimate Bone Broth.
[02:01:04.809 --> 02:01:06.531]  It's 25% off without the promo code.
[02:01:06.991 --> 02:01:08.753]  Free Alex, one word.
[02:01:09.454 --> 02:01:10.815]  So that's at InfoWarsTore.com.
[02:01:10.835 --> 02:01:13.058]  And this sale has to end Monday night.
[02:01:13.838 --> 02:01:16.021]  It's the Alex Jones is Right Super Sale, running for two weeks.
[02:01:16.041 --> 02:01:17.802]  It's as big as our Christmas sale, biggest of the year.
[02:01:18.683 --> 02:01:19.624]  It's the biggest we ever do.
[02:01:20.425 --> 02:01:23.407]  Up to 50% off across the board, even though this stuff's ending.
[02:01:23.828 --> 02:01:27.890]  Rainforest Plus and Rainforest Ultra, incredible nootropics, 50% off.
[02:01:27.930 --> 02:01:28.651]  Take action now.
[02:01:29.151 --> 02:01:31.573]  Multi-food, whole food, multivitamin, 40% off.
[02:01:31.593 --> 02:01:32.734]  Vitamin C, 1100% with zinc.
[02:01:32.753 --> 02:01:35.873]  C, 1100% with zinc, rose hips, 40% off.
[02:01:35.873 --> 02:01:37.354]  Old MacKrellol, 40% off.
[02:01:37.354 --> 02:01:39.073]  Pain MD, 40% off.
