[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[03:27:57.314 --> 03:27:58.775]  That will impact the markets.
[03:27:59.196 --> 03:28:00.297]  It will impact everything.
[03:28:00.397 --> 03:28:02.419]  But government spending is going to go through the roof.
[03:28:02.459 --> 03:28:04.221]  The printing of money is going to go through the roof.
[03:28:04.521 --> 03:28:11.548]  Because again, Alex, starting January 1st, the BRICS nations, for all intents and purposes, dismantled the petrodollar.
[03:28:11.788 --> 03:28:13.670]  There is no more demand for the U.S.
[03:28:13.710 --> 03:28:14.951]  dollar two weeks from now.
[03:28:14.971 --> 03:28:15.331]  All right.
[03:28:15.391 --> 03:28:16.813]  Kirk Elliott, we'll talk to you again soon.
[03:28:16.853 --> 03:28:18.494]  KirkElliottPhD.com.
[03:28:20.256 --> 03:28:21.198]  720-605-3900.
[03:28:22.840 --> 03:28:23.681]  Great analysis.
[03:28:23.761 --> 03:28:24.642]  I'm glad you came in here.
[03:28:24.662 --> 03:28:26.604]  I had no idea you'd be a sponsor once you got here.
[03:28:26.625 --> 03:28:27.906]  I've been wanting to get you on for a while.
[03:28:28.647 --> 03:28:29.488]  Great analysis.
[03:28:29.508 --> 03:28:32.672]  So glad you got high quality silver and gold bullion people ready.
[03:28:33.313 --> 03:28:33.934]  People should call you.
[03:28:33.994 --> 03:28:34.655]  People should get involved.
[03:28:35.305 --> 03:28:36.346]  Thank you so much for having me on.
[03:28:36.366 --> 03:28:37.027]  Thanks for coming, man.
[03:28:37.047 --> 03:28:37.987]  I know you come right to town.
[03:28:38.007 --> 03:28:38.768]  I'm like, get the guy.
[03:28:38.788 --> 03:28:40.350]  I was like, boom, he's here.
[03:28:40.990 --> 03:28:47.476]  We got a bunch of key reports and breaking stuff coming up that Owen Schroer is in 30 minutes, 13 minutes from now.
[03:28:47.936 --> 03:28:49.678]  Owen Schroer, The War Room, coming up.
[03:28:50.359 --> 03:28:51.219]  Merry Christmas, everybody.
[03:28:51.038 --> 03:29:07.397]  Stay with us.
[03:29:07.449 --> 03:29:17.160]  And going back more than, wow, 15 years ago, we began to get massively censored and debanked and harassed in different ways by the globalist deep state.
[03:29:17.821 --> 03:29:25.389]  So when their total censorship and tyranny arrived, the last five years, we were ready to resist it as best as we could.
[03:29:26.050 --> 03:29:30.592]  So, Nietzsche's definitely right that that which does not kill you only makes you stronger.
[03:29:31.173 --> 03:29:42.079]  But really, it's been God working through the audience of viewers and listeners who've been steadfast supporters, spreading the word, praying for us, buying the product, sharing the clips, the articles, the videos.
[03:29:42.915 --> 03:29:45.056]  This really allowed us to survive.
[03:29:45.757 --> 03:29:47.918]  And when it comes to exposing the globalists thrive.
[03:29:48.499 --> 03:29:55.063]  So as Christmas approaches 2023, I wanted to take some time out to say that I'm thankful for all the viewers and listeners.
[03:29:55.664 --> 03:29:59.066]  And I meet you all over the streets of Austin and all over the country and all over the world.
[03:29:59.486 --> 03:30:01.287]  And I really love you and I appreciate you.
[03:30:01.868 --> 03:30:12.795]  And because they started taking our sponsors away from us more than 15 years ago, we began to move away from sponsors and sell products directly to the population.
[03:30:13.315 --> 03:30:17.438]  And we always went out and tried to find hot, cool products that already had great reviews.
[03:30:17.978 --> 03:30:19.419]  That way we knew we were selling a good product.
[03:30:19.539 --> 03:30:20.419]  I would try them out myself.
[03:30:21.020 --> 03:30:26.023]  And over the last 15 years, we've gotten really, really good at bringing you amazing products.
[03:30:26.763 --> 03:30:36.169]  And now, we have the best books, the best films, really everything we sell on the site is very high quality, but at a very, very competitive price.
[03:30:36.569 --> 03:30:45.042]   Whether it's the storable foods, Whether it's the water filtration, whether it's the supplements, whether it's the books, the films, they're amongst the very, very best.
[03:30:45.682 --> 03:30:48.704]  And you're funding an operation fighting the globalists.
[03:30:49.225 --> 03:30:54.829]  So even if you bought this stuff at a big box store, whose owners are anti-freedom, anti-human, you'd still be getting a great product.
[03:30:55.189 --> 03:31:02.135]  But when you buy these products from us, you are supporting an organization, an operation that's not submitting to tyranny.
[03:31:02.455 --> 03:31:22.504]   So we kind of created the model of a political talk show Funding itself with direct sales and and now more and more doing it because they've been censored they've been shut down so For all the years we've been fighting together I want to thank all the InfoWars viewers and listeners the InfoWars family because we're still here because of you and now Christmas
[03:31:23.878 --> 03:31:29.960]  2023 is here, and we have the biggest sales of the year every Christmas, and a lot of products that have been sold out are now back in stock.
[03:31:30.540 --> 03:31:37.963]  I'm happy to announce we have storewide free shipping, double Patriot points, 10% off when you sign up for AutoShip on your next order.
[03:31:38.003 --> 03:31:41.104]  That way, stuff that's sold out is held back for you, so it's not sold out.
[03:31:41.664 --> 03:31:44.865]  And up to 60% off on these best-selling products.
[03:31:44.986 --> 03:31:51.588]  And finally, TurboForce, 10 hours of clean energy is finally back in stock.
[03:31:52.268 --> 03:31:59.914]  The top of the line, the strongest, the Godzilla of nootropics, of energy, of brain boost, turbo force back in stock.
[03:32:00.494 --> 03:32:03.657]  X2, sold out for more than a year, got a limited supply in.
[03:32:04.077 --> 03:32:05.978]  Unfortunately, it's about to sell out.
[03:32:05.998 --> 03:32:13.184]  Despite that, we've got it at 25% off, but it's going to go to full price before Christmas hits, so take advantage of that right now.
[03:32:13.584 --> 03:32:23.469]  We also have down-and-out sleep support, a whole bunch of natural, known, strong, organic compounds that give you deep, restful sleep that's so good for your immune system, your body, everything.
[03:32:23.750 --> 03:32:27.692]  Real Red Pill Plus, Vitaminal Fusion, Body's Ultimate Turmeric Formula.
[03:32:28.607 --> 03:32:31.770]  It's all there at InfoWarStore.com.
[03:32:31.790 --> 03:32:33.311]  You can also call toll-free.
[03:32:34.232 --> 03:32:40.136]  If you'd like to order that way, 888-253-3139.
[03:32:40.156 --> 03:32:40.356]  888-253-3139.
[03:32:40.637 --> 03:32:43.939]  But these are great products that enrich your life and they keep us on the air.
[03:32:44.259 --> 03:32:47.802]  That's why I coined the term many years ago, 360 WIN.
[03:32:47.862 --> 03:32:50.384]  This is a non-zero-sum game.
[03:32:50.665 --> 03:32:52.026]  This is beyond symbiotic.
[03:32:52.546 --> 03:32:54.427]  This doesn't just make us all okay.
[03:32:54.667 --> 03:32:55.328]  We work together.
[03:32:55.568 --> 03:32:57.208]  This empowers us all together.
[03:32:57.529 --> 03:33:00.230]  So please do your Christmas shopping at mfootworkstore.com.
[03:33:00.710 --> 03:33:01.651]  Thank you for your support.
[03:33:01.911 --> 03:33:02.431]  God bless.
[03:33:05.213 --> 03:33:09.295]  Leading a frontal assault on the lies of the New World Order.
[03:33:09.614 --> 03:33:11.293]  It's Alex Jones.
[03:33:11.293 --> 03:33:25.293]  Crashing through the lies and disinformation.
[03:33:25.293 --> 03:33:27.333]  It's Alex Jones.
[03:33:27.333 --> 03:33:32.333]  [Music]
[03:33:32.469 --> 03:33:35.212]  Well, I've known about Kirk Elliott for a couple years.
[03:33:35.292 --> 03:33:49.266]  He's got an amazing website, really good videos and breakdowns, and he's a PhD with two PhDs, one in public policy administrative focusing on monetary economics, the second in theology, and we're really glad.
[03:33:49.286 --> 03:33:52.469]  I said, let's get him on the show like a couple days ago, and like, boom, he's here.
[03:33:53.550 --> 03:33:54.171]  Colorado.
[03:33:54.892 --> 03:33:59.737]  And he's here with us now to talk about the debt bubble and what's going on.
[03:34:00.138 --> 03:34:01.840]  KirkElliottPhD.com.
[03:34:02.220 --> 03:34:04.182]  KirkElliottPhD.com.
[03:34:04.202 --> 03:34:08.608]  We'll put a link up at InfoWars.com in a live show feed to find that.
[03:34:08.628 --> 03:34:09.589]  We'll put a lower third up.
[03:34:09.949 --> 03:34:12.691]  But I wanted to get your take, because you've been predicting a lot of this for years.
[03:34:13.292 --> 03:34:16.894]  In fact, next time you're on, because I was going to get you on, I said, get him on, like, Friday.
[03:34:16.914 --> 03:34:17.695]  And you're like, here today.
[03:34:17.715 --> 03:34:19.556]  I'm like, wait, I didn't have time to, the video.
[03:34:19.576 --> 03:34:21.358]  So I sent him, like, five videos.
[03:34:21.378 --> 03:34:23.519]  They go, well, what do you want out of these long videos?
[03:34:23.919 --> 03:34:28.783]  So next time you come back, we'll have your predictions that have come true and all that stuff, the reason I got here.
[03:34:28.803 --> 03:34:30.244]  But wow, I'm glad you're joining on the spot.
[03:34:30.885 --> 03:34:35.448]  So talk a little bit about yourself and where you are and where you see this going.
[03:34:35.488 --> 03:34:37.910]  And you've been calling all the stuff that's happening.
[03:34:38.490 --> 03:34:39.151]  And I've said this, too.
[03:34:40.376 --> 03:34:54.358]  I promoted gold for about 15 years, and then in about 2000 and whatever it was, when it started going down, right before it started going down, you know, like 2011 or whatever, I said, okay, now I think they're artificially suppressing it, but later it's going to go back up.
[03:34:54.398 --> 03:34:56.139]  And then I've been saying the last few years, I think it will go up.
[03:34:56.579 --> 03:35:02.480]  It has gone up because, you know, I love cryptocurrencies, they're great, but at the end of the day, it's silver, it's gold, it's platinum, it's things like that.
[03:35:02.500 --> 03:35:03.920]  So you're also an expert on that.
[03:35:03.940 --> 03:35:05.680]  So Kurt, great to have you here with us.
[03:35:05.700 --> 03:35:08.501]  You know, just talking to the audience, where do you think we really are?
[03:35:08.581 --> 03:35:09.361]  Tell folks about yourself.
[03:35:10.216 --> 03:35:12.258]  Well, thanks for having me on, Alex.
[03:35:12.318 --> 03:35:13.920]  It's just really awesome to be here.
[03:35:13.960 --> 03:35:28.214]  But, you know, I've been analyzing the markets, the economy, and kind of like putting these puzzle pieces together of politics, economics, our personal freedoms, our economic freedoms, religious freedoms, because they all fit together.
[03:35:29.015 --> 03:35:29.735]  And you know what?
[03:35:29.876 --> 03:35:31.878]  If we lose one of them, we really lose all of them.
[03:35:32.398 --> 03:35:44.107]  So way back in the day I started as a stockbroker back in like 1994 and you know that that industry doesn't allow you to really tell the truth.
[03:35:44.527 --> 03:35:54.915]  It's very sad because if you say something that you want to have your investor invest in and they don't sell it you get in trouble for selling away.
[03:35:54.975 --> 03:35:56.796]  They give you a cease and desist.
[03:35:56.836 --> 03:35:57.957]  You know it's really ugly.
[03:35:58.037 --> 03:36:03.280]   So way back then I thought How can we get out of the system, right?
[03:36:03.340 --> 03:36:08.222]  How can we protect, preserve, grow people's portfolios with something that's safe?
[03:36:08.622 --> 03:36:14.204]  Because it's getting more important now because we've got a debt cycle that's about to implode.
[03:36:14.944 --> 03:36:20.706]  We've got an exponential derivatives debt that's going to actually cripple the global economy.
[03:36:21.167 --> 03:36:24.608]  We've got a national debt that's over $32 trillion.
[03:36:24.908 --> 03:36:32.411]   When you think about that, Alex, this is why I got into this, because even back then, You know, I've been watching you for decades.
[03:36:33.271 --> 03:36:35.911]  Even back then, it's like this debt was exploding.
[03:36:35.951 --> 03:36:45.314]  If you look at where we were in 1776, we had zero debt, you know, on day one, because we couldn't spend like drunken sailors yet on day one, right?
[03:36:45.354 --> 03:36:48.655]  And so go from 76 to 1980, right?
[03:36:49.755 --> 03:36:57.237]  We, when Reagan became president, that's over 200 years, we accumulated almost a trillion dollars worth of debt.
[03:36:58.530 --> 03:37:06.775]  Just last year alone, we added almost three trillion dollars of debt in one year, when it took us over 200 years just to get from zero to a trillion.
[03:37:07.255 --> 03:37:08.776]  We're spending like drunken sailors.
[03:37:08.996 --> 03:37:11.017]  Ultimately, we have to pay the piper.
[03:37:11.518 --> 03:37:24.765]  This is why I got into what we're doing, because if you invest into normal traditional asset classes, when the world falls apart, when banks are failing, when banks are running out of money, why do banks run out of money?
[03:37:24.825 --> 03:37:28.368]   Because, simply put, They have more withdrawals than they have deposits.
[03:37:28.448 --> 03:37:29.449]  That's why banks fail.
[03:37:29.909 --> 03:37:30.890]  It's not rocket science.
[03:37:30.910 --> 03:37:32.252]  And there's no doubt we're to that point.
[03:37:32.292 --> 03:37:33.272]  The bubble's collapsing.
[03:37:34.594 --> 03:37:38.777]  I saw numbers like 60 plus percent of the money supply has been created just since Biden got in.
[03:37:39.938 --> 03:37:40.079]  Yeah.
[03:37:42.401 --> 03:37:43.442]  How long can it keep going?
[03:37:43.462 --> 03:37:44.583]  I mean, I think it's already imploding.
[03:37:45.745 --> 03:37:48.368]  Well, it can't keep going.
[03:37:49.529 --> 03:37:50.471]  It's imploding right now.
[03:37:50.491 --> 03:37:53.674]  If you look at the money supply, there's two different money supplies.
[03:37:53.694 --> 03:37:56.137]  This is where people don't look at the right numbers.
[03:37:56.878 --> 03:38:01.523]  They stopped measuring all the money that's been created years ago, which is called MZM.
[03:38:01.744 --> 03:38:07.048]   That's like the money that goes for Oh, foreign aid and all the money that provides all the stimulus.
[03:38:07.069 --> 03:38:09.430]  They stopped measuring that because they don't want people to know.
[03:38:10.231 --> 03:38:17.296]  The money supply that we see, like the M2 money supply, which is money that we have in the banks, checking accounts, savings accounts, money markets.
[03:38:18.177 --> 03:38:19.038]  What's happening to that?
[03:38:19.178 --> 03:38:20.859]  It's starting to come down.
[03:38:21.419 --> 03:38:23.861]  See, they're printing money that causes inflation.
[03:38:23.901 --> 03:38:26.423]  You have to raise interest rates to slow down inflation.
[03:38:26.443 --> 03:38:28.305]  This is the ugly policy that we're living with.
[03:38:29.285 --> 03:38:32.147]  And you look at what's happening to money in the banks.
[03:38:32.367 --> 03:38:33.167]  It's coming down.
[03:38:33.507 --> 03:38:34.388]  People are pulling out.
[03:38:34.448 --> 03:38:35.569]  They can't afford to live.
[03:38:35.949 --> 03:38:42.912]  But I think it's more insidious than that, Alex, which is why I do what I do to offer solutions for people to navigate through this crisis.
[03:38:42.972 --> 03:38:43.293]  Because...
[03:38:44.093 --> 03:38:55.282]  If people don't have money, they can't afford to feed their babies because of the inflationary pressures, because banks are undercapitalized and money is leaving, they tend to give up their freedoms.
[03:38:55.402 --> 03:38:59.186]  You look back to, I saw earlier in the show you were talking about Hitler, right?
[03:38:59.266 --> 03:39:05.451]  So when Hitler came to power, you know, he didn't... That's one of your videos I saw, explain that.
[03:39:09.085 --> 03:39:17.295]  So this is incredible because one of the worst dictators in the history of the world didn't hold a gun to people's heads and say vote for me or else.
[03:39:17.335 --> 03:39:20.078]  He campaigned on a campaign promise of hope and change.
[03:39:20.659 --> 03:39:22.441]  What did they need hope and change from?
[03:39:24.963 --> 03:39:28.185]  Back in the day, Germany was like the big kid on the block.
[03:39:28.245 --> 03:39:29.906]  They were like America today.
[03:39:30.406 --> 03:39:41.293]  They were World War I, they were bombing the living daylights out of everybody, they had a strong stock market, they had a strong real estate market, a culture that was established, well-established, a vibrant arts district.
[03:39:41.813 --> 03:39:43.294]  You know, then what happened?
[03:39:43.956 --> 03:39:49.079]  They, after World War I, the Treaty of Versailles came and said, hey, Germany, you've got to repay all your war debts.
[03:39:49.119 --> 03:39:49.539]  It's like, what?
[03:39:49.760 --> 03:39:51.641]  We can't afford that.
[03:39:52.141 --> 03:39:53.822]  So they abandoned the gold standard.
[03:39:54.242 --> 03:39:58.305]  They started printing money without discretion, went into a hyperinflation.
[03:39:58.725 --> 03:40:00.806]  Mommies and daddies couldn't afford to feed their babies.
[03:40:01.026 --> 03:40:04.929]  It was during that economic crisis that what happened.
[03:40:05.249 --> 03:40:08.571]  He came in and said, I'm going to fix it on a campaign promise of hope and change.
[03:40:08.651 --> 03:40:12.533]  And it's known, Klaus Schwab talks about, in these inflationary things, it creates an angrier world.
[03:40:12.593 --> 03:40:13.534]  It produces Hitler's.
[03:40:13.914 --> 03:40:15.455]  Mm-hmm.
[03:40:15.975 --> 03:40:17.976]  This is human nature.
[03:40:18.536 --> 03:40:23.979]  When people are forced with, should I feed my kids or should I give up my freedoms?
[03:40:24.440 --> 03:40:26.120]  A lot of times they start to give up their freedoms.
[03:40:26.541 --> 03:40:28.782]  We're starting to see this kind of stuff now.
[03:40:28.842 --> 03:40:33.905]  So, literally, one of the worst dictators in the history of the world got into power non-violently.
[03:40:33.945 --> 03:40:35.305]  He didn't hold a gun to people's heads.
[03:40:35.645 --> 03:40:38.287]  We're seeing the same thing now with banks failing.
[03:40:38.867 --> 03:40:40.368]  And Schwab says that.
[03:40:40.408 --> 03:40:44.278]   We're going to use the banking crisis To bring in this new global order.
[03:40:44.419 --> 03:40:45.524]  So they know what they're doing.
[03:40:46.204 --> 03:40:48.465]  Oh, it becomes extreme.
[03:40:48.865 --> 03:40:51.126]  People don't understand a lot.
[03:40:51.206 --> 03:40:54.166]  Now, your viewers do, because you talk about it all the time, right?
[03:40:54.747 --> 03:40:56.947]  But they don't understand the insidiousness.
[03:40:56.967 --> 03:40:57.668]  Or how late it is.
[03:40:58.128 --> 03:40:59.008]  Yeah, how far.
[03:40:59.248 --> 03:41:01.329]  This has been going on for a long time.
[03:41:01.889 --> 03:41:03.069]  And it's accelerating.
[03:41:03.149 --> 03:41:14.913]  So the globalists, these evil globalists, like Klaus Schwab, you know, when you look at what he said recently, is COVID was a test.
[03:41:15.393 --> 03:41:16.714]  I mean, that wasn't exact words.
[03:41:16.734 --> 03:41:24.899]  He said it was an opportunity, a short moment in time, a brief opportunity to reimagine and reset the world.
[03:41:24.919 --> 03:41:26.240]  But Bill Gates has said it is a test.
[03:41:26.500 --> 03:41:26.721]  Yeah.
[03:41:26.741 --> 03:41:28.782]  So they've said it's an experiment.
[03:41:29.142 --> 03:41:29.322]  Yeah.
[03:41:29.663 --> 03:41:31.304]  But an experiment for what?
[03:41:31.904 --> 03:41:32.084]  Right.
[03:41:32.124 --> 03:41:37.908]  So so I think the experiment was how far could we stretch the global population?
[03:41:37.968 --> 03:41:43.812]  How far could we stretch Americans to see when they would give in and when they would give up their freedoms?
[03:41:44.152 --> 03:41:44.953]  Well, it took a flu.
[03:41:45.593 --> 03:41:46.234]  For them to do that.
[03:41:46.314 --> 03:41:47.855]  It didn't take very much, sadly.
[03:41:47.915 --> 03:41:49.416]  So, what comes next?
[03:41:49.476 --> 03:41:50.277]  What's worse than that?
[03:41:50.878 --> 03:41:52.018]  Well, the U.N.
[03:41:52.079 --> 03:41:57.003]  has said we'll use a virus, then we'll use a collapse and a migrant flow, and war.
[03:41:57.263 --> 03:41:58.544]  They've said that in the documents.
[03:41:59.104 --> 03:42:02.947]  Remember Lou Dobbs in 2007 got the BAMF Canada, North American Union secret documents.
[03:42:02.967 --> 03:42:04.369]  We were still on CNN, top show.
[03:42:04.609 --> 03:42:05.289]  And it was all there.
[03:42:05.309 --> 03:42:07.211]  They said, we're going to use these four things.
[03:42:08.932 --> 03:42:09.553]  And they're doing it now.
[03:42:10.469 --> 03:42:12.070]  Yeah, they're doing it.
[03:42:12.150 --> 03:42:17.131]  So what would be worse, Alex, than somebody's health, right?
[03:42:17.151 --> 03:42:20.493]  It's like, how about your ability to buy or sell when you want to?
[03:42:20.513 --> 03:42:25.094]  The ability to pay your rent, to pay your mortgage, to feed your kids, to do anything.
[03:42:25.835 --> 03:42:28.136]  That's what's coming next, right?
[03:42:28.216 --> 03:42:34.018]  But they have a problem, and that is people aren't going to willingly give up their ability to buy or sell.
[03:42:34.798 --> 03:42:38.920]  But if there's an economic crisis that's bad enough, people will give up a lot of stuff.
[03:42:39.300 --> 03:42:40.221]  This is what's happening.
[03:42:40.241 --> 03:42:41.421]  We've got bank failures.
[03:42:41.481 --> 03:42:42.742]  We've got wars.
[03:42:42.782 --> 03:42:43.942]  We've got rumors of wars.
[03:42:44.222 --> 03:42:49.445]  We've got what I think, geopolitically, is one of the biggest things that is... We're going to skip this break.
[03:42:49.465 --> 03:42:49.845]  Keep going.
[03:42:50.005 --> 03:42:50.145]  Yeah.
[03:42:50.525 --> 03:42:56.028]  One of the biggest things that has hit the world is the emergence of the BRICS nations.
[03:42:56.408 --> 03:42:56.568]  Right?
[03:42:56.588 --> 03:42:58.289]  They're usurping the U.S.
[03:42:58.349 --> 03:42:58.649]  dollar.
[03:42:58.669 --> 03:43:00.090]  They're kicking the U.S.
[03:43:00.150 --> 03:43:00.370]  dollar.
[03:43:00.390 --> 03:43:02.191]  And they're stopping to buy stuff in the dollar.
[03:43:03.592 --> 03:43:10.019]  That was Putin on August 22nd at the BRICS meeting in Durban, South Africa.
[03:43:10.500 --> 03:43:11.301]  What did he say?
[03:43:11.681 --> 03:43:14.204]  He said, we are going to de-dollarize the world.
[03:43:14.424 --> 03:43:16.306]  It's our objective and it's irreversible.
[03:43:17.708 --> 03:43:18.749]  Fightin' words right there, right?
[03:43:18.789 --> 03:43:20.430]  So, how are they gonna do that?
[03:43:20.670 --> 03:43:25.714]  Oh, they're gonna add six of the nine largest oil producers in the world into the BRICS nations.
[03:43:25.734 --> 03:43:37.463]  They've already added Saudi Arabia and United Arab Emirates, and then come January 1st, just a couple weeks away, they're adding Egypt, they're adding Ethiopia, they're adding Iran, they're adding Argentina.
[03:43:37.583 --> 03:43:38.444]  India's starting to buy.
[03:43:38.704 --> 03:43:39.164]  And India.
[03:43:39.445 --> 03:43:44.228]  So, imagine this BRICS... For those that don't know, all we have left is the dollar, folks.
[03:43:44.268 --> 03:43:45.489]  That's how we get everything still.
[03:43:45.770 --> 03:43:46.850]  If you think things are bad now, wait.
[03:43:47.771 --> 03:43:50.172]  And again, why would the globalists push Russia into that position?
[03:43:50.653 --> 03:43:52.454]  There's a larger plan here.
[03:43:52.574 --> 03:43:59.717]  It's a big, huge plan, but... So, they've got roughly 50-70% of the world's population in the BRICS nations now.
[03:44:00.078 --> 03:44:01.278]  That's a large trading block.
[03:44:01.358 --> 03:44:06.201]  It's not like some two small, dinky countries making a bilateral trade agreement saying, oh, we're going to trade with each other.
[03:44:06.641 --> 03:44:08.322]  It's literally 50-70% of the world's population.
[03:44:08.342 --> 03:44:10.323]  Yeah, it's not like ignoring Libya or something.
[03:44:10.603 --> 03:44:11.883]  No, this is huge.
[03:44:11.983 --> 03:44:18.265]  So, they're building up to be the world's economic, political, geopolitical, economic superpower.
[03:44:18.625 --> 03:44:19.846]  Now, how do you do that?
[03:44:19.906 --> 03:44:22.566]  They've built that up by putting these nations together.
[03:44:22.986 --> 03:44:24.227]  But there's one big problem.
[03:44:24.287 --> 03:44:24.767]  The U.S.
[03:44:24.827 --> 03:44:26.667]  dollar is still the world's reserve currency.
[03:44:27.047 --> 03:44:27.688]  Or is it?
[03:44:28.248 --> 03:44:29.708]  Right, because we've had that status.
[03:44:29.748 --> 03:44:30.868]  Now they're all living in the gold.
[03:44:31.349 --> 03:44:34.950]  Yes, we've all had that status since 1944 at the Bretton Woods.
[03:44:34.970 --> 03:44:36.310]  China's buying gold as fast as it can.
[03:44:37.981 --> 03:44:43.042]  They lie about all their numbers, but estimates are they have over 5,000 tons of gold.
[03:44:43.103 --> 03:44:45.923]  Not ounces, not pounds, 5,000 tons.
[03:44:46.463 --> 03:44:57.227]  When you add up India, when you add up Russia that has 1,000 tons, they have more gold than actually the United States, the Federal Reserve, than the European Central Bank.
[03:44:57.587 --> 03:44:58.007]  But why?
[03:44:58.507 --> 03:45:02.273]  I thought they'd been poo-pooing gold forever, saying, oh, it's an ancient relic, this is not good.
[03:45:02.614 --> 03:45:08.463]  But yet, they're amassing thousands of tons of gold to back their... University of Texas bought billions in it.
[03:45:09.588 --> 03:45:11.449]  That makes the University of Texas pretty smart.
[03:45:11.549 --> 03:45:13.070]  Yeah.
[03:45:13.450 --> 03:45:14.851]  So what are they doing with that?
[03:45:14.891 --> 03:45:20.153]  They're saying, we are going to be the new kid on the block, and they're kicking out the U.S.
[03:45:20.173 --> 03:45:20.413]  dollar.
[03:45:20.433 --> 03:45:27.597]  See, Alex, the only reason that we can actually amass $32 trillion worth of debt is because we're the world's reserve currency.
[03:45:27.637 --> 03:45:29.458]  There's built-in demand for our currency.
[03:45:29.878 --> 03:45:33.460]  When all international settlements of oil, for example, are traded in U.S.
[03:45:33.480 --> 03:45:34.760]  dollars, that's built-in demand.
[03:45:35.180 --> 03:45:38.062]   That allows us to ...to extend the debt ceiling.
[03:45:38.442 --> 03:45:53.830]  That allows us to have all these stimulus to do everything that we do and we still can actually... So, bottom line, because we have 10 minutes till break, 12 minutes till break, but bottom line, I agree with everything you're saying, what's going to go down and then how do people protect themselves?
[03:45:53.850 --> 03:45:58.952]  Because I've looked into you, you're a great guy, people check out what you're doing over on your website because you're doing first-rate work.
[03:45:59.453 --> 03:45:59.733]  Thank you.
[03:46:00.453 --> 03:46:05.835]  You know, what comes down first is the lack of demand for the U.S.
[03:46:05.915 --> 03:46:06.235]  dollar.
[03:46:06.616 --> 03:46:14.259]  See, I don't believe for a second when Jerome Powell or Janet Yellen say, hey, we can pause interest rates for a while and we're going to lower them next year.
[03:46:14.299 --> 03:46:21.923]   No, because when the BRICS nations hit next year, January 1st, Petrodollar is, for all intents and purposes, gone.
[03:46:22.283 --> 03:46:23.904]  We're going to have to print our way out of it.
[03:46:23.984 --> 03:46:25.686]  That creates inflation.
[03:46:25.706 --> 03:46:29.148]  The way that you slow down inflation is to raise interest rates.
[03:46:29.568 --> 03:46:30.409]  I think the U.S.
[03:46:30.449 --> 03:46:39.536]  economy is about to hit the skids, and Russia and the BRICS nations are playing a masterful game of chess, and our administration's going in with like a checkerboard.
[03:46:39.596 --> 03:46:42.398]  And the Federal Reserve has signaled they're done with interest rates.
[03:46:43.288 --> 03:46:45.589]  They've signaled that, but I don't see how they can be.
[03:46:46.190 --> 03:46:46.890]  So what do they do?
[03:46:46.970 --> 03:46:48.311]  It's a Hobson's choice.
[03:46:48.351 --> 03:46:49.031]  There's no way out.
[03:46:49.051 --> 03:46:49.551]  It's a catch-22.
[03:46:49.972 --> 03:46:54.834]  It's a catch-22, and I think they said they're going to be done with interest rates because it's an election cycle year.
[03:46:55.314 --> 03:46:56.255]  They have to get votes.
[03:46:56.275 --> 03:46:58.736]  They have to say, we're winning this war against inflation.
[03:46:59.116 --> 03:47:00.057]  Look, we're doing good.
[03:47:00.217 --> 03:47:01.317]  Bidenomics is great.
[03:47:01.418 --> 03:47:02.278]  It's not great.
[03:47:02.798 --> 03:47:11.583]  You know, when you go to the grocery store, when you go to the gas station, prices are going through the roof, and people can't afford... So what's the best-case scenario versus worst-case?
[03:47:14.961 --> 03:47:18.462]  I don't necessarily see a best-case scenario for the U.S.
[03:47:18.482 --> 03:47:18.722]  dollar.
[03:47:18.742 --> 03:47:20.383]  I think the cycle has to play out.
[03:47:20.863 --> 03:47:34.047]  Worst-case scenario, though, is we actually lose the reserve currency status completely, the BRICS nations rise up, they become the world's reserve currency, and we then are relegated to, like, Argentina-Venezuela-style inflation.
[03:47:34.767 --> 03:47:48.880]  There is a way out of that in the sense of you have to get away from the system that we've had of central banks printing fiat-based money, and that would be, for example, a state-chartered bank like what Texas is wanting to do, backed by gold.
[03:47:49.300 --> 03:47:57.668]  You've got mountains of gold by central banks around the world because I don't know if they actually think that in the end their plan is going to work.
[03:47:57.708 --> 03:48:04.012]   You look at At populist politicians like Trump or Nigel Farage, who they want truth, they want accountability.
[03:48:04.032 --> 03:48:09.114]  The rest of the world is starting to see that because their wallets are telling them, this isn't right.
[03:48:09.214 --> 03:48:10.615]  Somebody's lying to us.
[03:48:11.135 --> 03:48:13.536]  And so there's going to be alternative systems that come into play.
[03:48:13.877 --> 03:48:14.857]  We're at the end of an age here.
[03:48:16.758 --> 03:48:29.874]  We're at the end of a central banking age, as we know it, of fiat-based money creation, and things are going to get so bad, the globalists are going to usher in a new world of central bank digital currency.
[03:48:30.234 --> 03:48:42.920]   I think there's going to be alternative systems of Using tangible assets like gold and silver to back private currencies for individuals to actually be able to transact business on their own, not be a digital slave in their digital world.
[03:48:43.340 --> 03:48:55.744]  These are the kind of solutions that I've been shouting from the rooftops for decades, Alex, to get people out of the path of that hurricane and into a point of freedom where they can have a smile on their face because there is hope in this message.
[03:48:55.764 --> 03:48:59.045]  And that's what you break down on your site, KirkElliottPhD.com?
[03:48:59.265 --> 03:48:59.545]  Yes, sir.
[03:49:00.305 --> 03:49:03.608]  And that's a great website, great videos, great reports, great everything.
