[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[03:11:06.459 --> 03:11:07.879]  They just want us all to work together.
[03:11:07.899 --> 03:11:09.940]  And that was how the UN was sold.
[03:11:10.300 --> 03:11:15.421]  And now it's pretty much a given nowadays that the UN is at best a corrupt, ineffectual organization.
[03:11:16.201 --> 03:11:19.942]  So can you talk us through from the Bilderbergers Foundation through to today?
[03:11:21.220 --> 03:11:21.820]  Well, that's right.
[03:11:21.961 --> 03:11:32.850]  I mean, they were having meetings right when World War II ended, but in the early 50s, the official name was Bilderberg, Oosterbeek, Holland, the hotel, and it was the remnants of the Nazis.
[03:11:34.022 --> 03:11:35.082]  This is in their own papers.
[03:11:35.362 --> 03:11:36.623]  It's not all out in the open.
[03:11:37.063 --> 03:11:40.084]  You're right, until 15 years ago, the news would say it didn't exist.
[03:11:40.644 --> 03:11:52.167]  Now they're like, yeah, okay, we were a post-World War II group to try to bring America, the Anglo-American empire, the British, in with the old European elites.
[03:11:52.787 --> 03:11:56.048]  And it was Hitler's project for the EU, and that's all declassified.
[03:11:58.979 --> 03:12:04.861]  Henry Kissinger was early on one of the gophers and kind of maitre d's at Bilderberg.
[03:12:04.901 --> 03:12:05.581]  That's come out.
[03:12:06.261 --> 03:12:09.442]  And so it was just getting all these big, powerful, rich people together.
[03:12:10.403 --> 03:12:13.584]  It was about the Nazis had stolen so much stuff.
[03:12:14.624 --> 03:12:18.645]  And so, because the Trotskyites weren't involved in Bilderberg until later.
[03:12:19.466 --> 03:12:33.160]   And it was really an alliance between the most corrupt elements of the British Empire, And the stolen wealth of the Nazis to try to create a new world corporate government system.
[03:12:33.200 --> 03:12:45.328]  And so, Henry Kissinger, State Department memorandum 200 and depopulation and world government and bringing China in and building them up and just all of this, just the average person isn't thinking global domination.
[03:12:45.988 --> 03:12:53.013]  If we were, we'd be just as good as them, but we just want to live our lives and open a business and, you know, we're done because we're competent and we're confident.
[03:12:53.814 --> 03:12:55.276]  But these are global dominators.
[03:12:55.296 --> 03:12:57.460]  These are guys that play Risk every day, even in their sleep.
[03:12:58.261 --> 03:12:58.702]  And so...
[03:12:59.963 --> 03:13:34.268]   That extrapolates into the CIA in 47, extrapolates into the shadow government, and it just moves into the war on drugs with the CIA shipping in the drugs that make the answer to the drugs, and it just goes through the whole compendium, and now they've moved on to, you know, vaccines and, you know, viruses made in labs to create the crisis, and the answer's, you know, oh, and now there's racial division that they're hyping up, so the answer's reparations run by the UN, and the UN Was the second permutation of the League of Nations with Woodrow Wilson and the Federal Reserve.
[03:13:34.888 --> 03:13:39.449]  And again, it's not a UN world government where people come and voluntarily vote together.
[03:13:39.569 --> 03:13:47.591]  It's a totalitarian, centralized, really just rubber stamp for big corporations, as we've seen with the pandemic and the shots.
[03:13:48.451 --> 03:13:49.552]  And that's just where we are.
[03:13:49.813 --> 03:14:06.688]  We're dealing with all the old empires, all the king's courts, all the subterfuge, all the big money invested into taking over America, which they've done to a great extent, invested in creating a new international body, to have a clearinghouse, a casino, to compromise people and buy them off.
[03:14:07.348 --> 03:14:13.374]  Now trying global domination again when you can't do it when there's nuclear weapons.
[03:14:13.854 --> 03:14:18.877]  But they had this old instinct and now we're like, well, we can use nukes, you know, this time it's going to be okay.
[03:14:19.577 --> 03:14:24.720]  And so it's a repeat of the worst instincts instead of, hey, let's expand into space.
[03:14:25.060 --> 03:14:26.101]  Let's have free energy.
[03:14:26.121 --> 03:14:28.242]  Uh, let's go laissez faire.
[03:14:28.582 --> 03:14:30.243]  Let's make it all about prosperity.
[03:14:30.263 --> 03:14:35.366]  Uh, but the defense contractors and all this whole money, they just can't hang it up.
[03:14:35.466 --> 03:14:38.848]  And so their old instincts could destroy us all, Michael.
[03:14:39.108 --> 03:14:44.051]  I don't know if you saw this, but our friend Roseanne Barr was on Bill Maher's podcast, Club Random.
[03:14:44.071 --> 03:14:52.157]  I didn't see the clip, I just saw the headlines, but apparently Bill Maher had never even heard of the World Economic Forum or Klaus Schwab.
[03:14:52.397 --> 03:15:00.122]  Bill Maher's not a dumb guy, Bill Maher's not poorly read, but I guess from the sources that he's in touch with, these names never come up.
[03:15:00.302 --> 03:15:02.824]   On the other hand, You wrote a book called The Great Reset.
[03:15:03.144 --> 03:15:05.045]  Charlie Kirk had a pamphlet called The Great Reset.
[03:15:05.085 --> 03:15:06.625]  Glenn Beck had a book called The Great Reset.
[03:15:06.946 --> 03:15:09.787]  On the other side of the aisle, it's like five alarm fire.
[03:15:09.827 --> 03:15:10.867]  Hey, these guys are coming.
[03:15:11.128 --> 03:15:11.988]  They're not joking around.
[03:15:12.288 --> 03:15:15.530]  They're much more malevolent and dangerous than Biden or Kamala Harris ever could be.
[03:15:15.550 --> 03:15:24.814]  I'm curious to hear your thoughts about this disconnect between something that you talk about pretty much every two minutes and Bill Maher not even knowing these names.
[03:15:26.121 --> 03:15:27.442]  Well, I'm glad we just did the back story.
[03:15:27.462 --> 03:15:28.543]  So I want to be 100% clear.
[03:15:29.083 --> 03:15:32.406]  The World Economic Forum is not in charge of anything but their meetings.
[03:15:33.087 --> 03:15:33.347]  OK.
[03:15:33.367 --> 03:15:41.453]  They are the PR department of BlackRock, the big banks, the Federal Reserve, King Charles, who they're now openly pushing as the head guy.
[03:15:41.834 --> 03:15:43.095]  And Charles is an incompetent.
[03:15:43.115 --> 03:15:43.715]  We all know all that.
[03:15:43.735 --> 03:15:45.977]  But his money, his power, it's all hidden.
[03:15:45.997 --> 03:15:47.498]  But he's a real shareholder.
[03:15:48.259 --> 03:15:50.961]  So, yeah.
[03:15:51.822 --> 03:15:54.584]  I mean, until 15 years ago, they would say Bilderberg didn't exist.
[03:15:58.243 --> 03:16:00.604]  You're listening to Alex Jones.
[03:16:03.665 --> 03:16:04.805]  Infowarstore.com.
[03:16:06.586 --> 03:16:09.047]  We also have store-wide free shipping, double Patriot points.
[03:16:10.347 --> 03:16:12.028]  We have X2 about to sell out.
[03:16:12.368 --> 03:16:15.069]  We have Winter Sun, the best D3, finally back in stock.
[03:16:15.329 --> 03:16:16.310]  So good for your immune system.
[03:16:16.710 --> 03:16:20.831]  We have Vazzo Beats with the nitrous oxide to boost your heart health.
[03:16:21.812 --> 03:16:22.212]  All of it.
[03:16:23.240 --> 03:16:31.084]  We have TurboForce, the most powerful, high-quality, brain-boosted tropic out there that's also good for you, unlike other brain boosters that aren't.
[03:16:31.564 --> 03:16:34.165]  TurboForce discount at InfoWarStore.com.
[03:16:34.525 --> 03:16:35.766]  Get TurboForce.
[03:16:37.628 --> 03:16:38.729]  Get Winter Son.
[03:16:39.790 --> 03:16:42.192]  Get it all at InfoWarsTore.com.
[03:16:42.513 --> 03:16:44.535]  And I want to thank you all for keeping us on air over the years.
[03:16:44.555 --> 03:16:46.316]  You've seen that we've delivered together.
[03:16:46.717 --> 03:16:47.918]  You delivered supporting us.
[03:16:48.358 --> 03:16:49.579]  I've delivered not giving up.
[03:16:49.940 --> 03:16:53.203]  Praise God and pass the ammunition in the information war.
[03:16:53.223 --> 03:16:55.124]  Get a copy of my book, The Great Awakening.
[03:16:56.366 --> 03:16:57.106]  Sign or unsign.
[03:16:57.126 --> 03:16:58.508]  InfoWarsTore.com.
[03:16:58.868 --> 03:16:59.749]  Take action!
[03:17:03.968 --> 03:17:06.590]  Tapwater is turning the frogs gay and will turn you gay too.
[03:17:06.631 --> 03:17:08.232]  First off, gay people are awesome.
[03:17:08.352 --> 03:17:09.773]  I don't think that's a problem at all.
[03:17:10.194 --> 03:17:15.078]  And secondly, if you notice at the end of that video, he advertises water filters.
[03:17:16.559 --> 03:17:17.000]  Interesting.
[03:17:17.580 --> 03:17:22.405]  I have an opportunity for viewers and listeners that is the best in my 23 years on air.
[03:17:25.003 --> 03:17:26.564]  Obviously, water filtration is a great thing.
[03:17:26.604 --> 03:17:27.205]  It's a good thing.
[03:17:27.245 --> 03:17:30.468]  And I've had water filtration sponsors since the day I got on air.
[03:17:31.008 --> 03:17:33.370]  And over the years, I learned a lot about water filtration.
[03:17:33.410 --> 03:17:34.531]  I learned what the best was.
[03:17:35.211 --> 03:17:48.482]  An Alexa Pure family of stainless steel gravity filters take the already decent and good systems that were out there and took it to the next level of quality, durability, customer service, replacement filters, you name it.
[03:17:48.963 --> 03:17:53.927]  Now, the Alexa Pure Pro is their biggest, nicest stainless steel unit that does the most gallons an hour.
[03:17:54.107 --> 03:17:57.930]  For your home, business, your kitchen, your RV, whatever.
[03:17:58.010 --> 03:17:58.531]  It's amazing.
[03:17:59.051 --> 03:18:01.393]  Cuts out all the bad stuff, leaves the good stuff in, the good minerals.
[03:18:01.893 --> 03:18:04.115]  This is the gift of life, the gift of health.
[03:18:04.215 --> 03:18:04.736]  It's amazing.
[03:18:04.816 --> 03:18:11.661]  Alexa Pure Pro at InfoWarsLife.com or InfoWarsStore.com or call 888-253-3139.
[03:18:11.842 --> 03:18:17.746]  I don't like them putting chemicals in the water that turn the friggin' frogs gay!
[03:18:17.786 --> 03:18:18.387]  Do you understand?
[03:18:21.917 --> 03:18:22.699]  Serious crap!
[03:18:22.759 --> 03:18:23.160]  Gay!
[03:18:23.200 --> 03:18:23.521]  Frogs!
[03:18:23.601 --> 03:18:24.383]  Friggin' frogs!
[03:18:24.464 --> 03:18:24.664]  Boo!
[03:18:24.503 --> 03:18:27.503]  It's not funny! I'm gonna say it real slow for ya.
[03:18:27.503 --> 03:18:29.503]  GAY FROGS!
[03:18:29.503 --> 03:18:42.503]  Won't you fight for your life?
[03:18:42.503 --> 03:18:49.503]  Gay frogs, friggin' frogs! I don't like a frog!
[03:18:52.503 --> 03:18:54.503]  Gay friggin' frogs!
[03:18:54.503 --> 03:18:56.503]  FROGS!
[03:18:56.503 --> 03:19:01.503]  Friggin' frog crap!
[03:19:01.503 --> 03:19:03.503]  Won't you fight the frogs?
[03:19:03.503 --> 03:19:05.503]  It's not funny!
[03:19:05.503 --> 03:19:07.503]  I'm gonna say it real slow for ya.
[03:19:07.503 --> 03:19:09.503]  for you.
[03:19:09.111 --> 03:19:11.693]  Enough for yourself.
[03:19:11.753 --> 03:19:14.315]  I mean, this is what they're... What do you think tap water is?
[03:19:14.375 --> 03:19:15.535]  It's a gay bomb, baby.
[03:19:15.555 --> 03:19:20.298]  And I'm not saying people didn't naturally have homosexual feelings.
[03:19:20.599 --> 03:19:22.280]  I'm not even getting into it, quite frankly.
[03:19:22.300 --> 03:19:23.481]  I mean, give me a break.
[03:19:23.981 --> 03:19:28.744]  You think I'm, like, shocked by it, so I'm up here bashing it because I don't like gay people?
[03:19:29.044 --> 03:19:32.987]  I don't like them putting chemicals in the water that turn the friggin' frogs gay!
[03:19:35.751 --> 03:19:40.453]  In a galaxy of endless energy needs, the power of Turbo Force rises above the rest.
[03:19:40.913 --> 03:19:44.715]  The force that propels you to tackle your day and face the dark side of fatigue.
[03:19:45.115 --> 03:19:48.917]  Turbo Force ensures you stay sharp, alert, and at the top of your game.
[03:19:49.498 --> 03:19:51.739]  Don't let fatigue pull you into the dark side.
[03:19:52.059 --> 03:19:53.520]  Be the hero of your own saga.
[03:19:54.040 --> 03:19:57.802]  Harness the power, feel the rush, and take control with Turbo Force.
[03:19:58.382 --> 03:20:02.604]  Visit InfoWarsStore.com today, and may the Turbo Force be with you.
[03:20:04.632 --> 03:20:11.632]   Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:11.632 --> 03:20:24.632]   From the front lines of the Information War, it's Alex Jones.
[03:20:24.632 --> 03:20:31.632]  [chanting]
[03:20:32.113 --> 03:20:38.356]  Their real policies are cut off the general public's energy, only allow certain corporations to have access to energy.
[03:20:38.957 --> 03:20:41.398]  It's monopoly capitalism at its best.
[03:20:42.058 --> 03:20:45.680]  And then they use Marxist-Leninist ideology to control the lower masses.
[03:20:46.241 --> 03:20:59.608]  But the best way to describe its operating system is fascism at the top as the control arm, corporate interest above the law, tax exempt to a great extent, controlling governments, then using Marxist-Leninist ideology to control the lower masses.
[03:20:59.668 --> 03:21:06.563]   And Biden Obama, when Obama was leaving office, famously traveled to Latin America, Asia, Africa, Middle East.
[03:21:06.583 --> 03:21:07.524]  Remember, you can pull the clips up.
[03:21:07.904 --> 03:21:10.184]  You can't have cars or air conditioning, the earth will heat up.
[03:21:10.564 --> 03:21:19.707]  And he also said, you know, communism's good, but you need it to work with capitalism, a hybrid, like China's communist, but then we make money as free market with it.
[03:21:19.727 --> 03:21:25.908]  Well, what you do is middlemen, like slavers, exploit the communist slaves to make your profits.
[03:21:25.928 --> 03:21:30.355]   So they're even externalizing The method here.
[03:21:30.556 --> 03:21:31.677]  So, you had a great question.
[03:21:31.697 --> 03:21:32.058]  What was it?
[03:21:33.200 --> 03:21:37.186]  Were you surprised that Bill Maher apparently never even heard of CloudFighterWF?
[03:21:37.206 --> 03:21:37.406]  Yeah.
[03:21:38.087 --> 03:21:41.292]  And I mean, I wasn't surprised because he reads the New York Times.
[03:21:41.973 --> 03:21:43.495]  He watches Washington Journal.
[03:21:44.713 --> 03:21:45.533]  And it's never in there.
[03:21:46.293 --> 03:21:48.394]  And so they still have New York Times articles occasionally.
[03:21:48.414 --> 03:21:49.374]  They're very schizophrenic.
[03:21:49.794 --> 03:22:04.398]  Like, Alex Jones claims there's a world government, a new world order, and it's run by this, but... And then meanwhile, six months ago, Elon Musk is at the World Government Summit, where they're calling for chips in us, and the human age is over, and you're gonna eat bugs, and you're watching it.
[03:22:04.958 --> 03:22:10.960]  And we're going to have central bank digital currencies, and we're going to control everything you do, and we're going to track whatever you can buy and sell.
[03:22:10.980 --> 03:22:11.860]  They're saying it.
[03:22:12.481 --> 03:22:13.941]  The worst that I could ever even say.
[03:22:13.961 --> 03:22:14.721]  They're saying it.
[03:22:15.242 --> 03:22:17.903]  And then they're like, well, actually, none of that exists.
[03:22:17.963 --> 03:22:19.663]  And Elon Musk is like, I don't want world government.
[03:22:20.023 --> 03:22:23.364]  It gets rid of firewalls or like bulkheads in a ship.
[03:22:23.644 --> 03:22:26.505]  You hit one iceberg, you got bulkheads, it doesn't all flood.
[03:22:26.525 --> 03:22:27.326]  There's no bulkhead.
[03:22:28.246 --> 03:22:30.969]  Everything floods, and that was a perfect answer by Elon Musk.
[03:22:32.050 --> 03:22:38.457]  And so they want to have this paradoxical game where there's no ruling elites, there's no powerful money that are monopoly men, but...
[03:22:39.656 --> 03:22:41.297]  Global government's going to save you.
[03:22:42.497 --> 03:22:47.439]  I think Bill Maher, some people that know him well, he really believes what he's saying.
[03:22:47.499 --> 03:22:48.400]  He's a very smart guy.
[03:22:48.880 --> 03:23:05.862]   But he's so caught as an old dog in the stream of consciousness he's in that he doesn't want to admit that above the political operation he looks at, which is very real at his level, But there's something behind the facade that's now out in the open.
[03:23:06.023 --> 03:23:07.804]  But yeah, she says, do you know about this?
[03:23:07.824 --> 03:23:08.385]  He goes, no.
[03:23:08.966 --> 03:23:13.971]  But the fact that he didn't even ridicule her shows he knows how far behind he is.
[03:23:14.011 --> 03:23:16.113]  And I think it says, the Bill Mahers.
[03:23:17.039 --> 03:23:21.460]  When the Elon Musk begin to wake up, I think that's what's going to cause a renaissance.
[03:23:21.981 --> 03:23:31.644]  Then the problem is they're trying to push Marxist-Leninist, you'll own nothing, you'll love it, everybody owns each other, brave new world crap.
[03:23:32.504 --> 03:23:36.067]  They think we're so dumb, they're like, Democrats are like, now we got a broken border!
[03:23:36.327 --> 03:23:37.387]  Terrorists are coming in!
[03:23:37.628 --> 03:23:44.692]  We gotta totally, and again, I'm a libertarian, and we had freedom and open systems and neighboring countries that were free, we could have open borders, but we don't have that.
[03:23:45.073 --> 03:23:50.316]  The point is, now they're suddenly worried about open borders, because they know people are pissed off about it.
[03:23:50.516 --> 03:23:51.577]  They think we have no memory.
[03:23:52.237 --> 03:23:53.198]  So it's the same thing here.
[03:23:53.758 --> 03:23:59.802]  They think we don't know all this tyranny's going on, and they're gonna try to blame some other group for it.
[03:23:59.862 --> 03:23:59.963]  No.
[03:24:00.703 --> 03:24:02.444]  We're all to blame at some level.
[03:24:02.744 --> 03:24:11.289]  But the big corporations have been quarterbacking destabilization, crisis creation, for consolidation of power for hundreds of years.
[03:24:11.649 --> 03:24:14.671]  And we have nuclear weapons and biological weapons and other things.
[03:24:14.991 --> 03:24:16.292]  It has to stop.
[03:24:16.672 --> 03:24:17.533]  It has to end.
[03:24:17.573 --> 03:24:18.914]  We've got to have a new system.
[03:24:19.374 --> 03:24:24.331]   And I would postulate, as you do, Anarchic capitalism, something along those lines.
[03:24:24.571 --> 03:24:25.872]  But you've got to get to that.
[03:24:26.252 --> 03:24:29.233]  So Lenin was trying to get to withering of the state the wrong way.
[03:24:29.453 --> 03:24:35.396]  We have to get there by deploying systems that people then adopt, that then slowly phase out the old system.
[03:24:35.996 --> 03:24:36.536]  Amen, brother.
[03:24:37.396 --> 03:24:41.138]  One of the other things, and again, this book is really written for normies.
[03:24:41.658 --> 03:24:48.161]  Can you explain, as best you can, and you talk about this constantly and I completely agree with you.
[03:24:48.901 --> 03:24:51.382]  What's the problem with having a digital currency?
[03:24:51.402 --> 03:25:01.425]  Because for average people, digital currency just means, hey, I go to the supermarket, I don't have to have a wallet, I just take my phone, I tap it on the screen, it's paid for, it's convenient.
[03:25:01.585 --> 03:25:05.426]  So, you know, what's this crazy Alex Jones having concern with digital currency for?
[03:25:05.586 --> 03:25:07.327]  Again, he just hates technology and he's a boomer.
[03:25:08.627 --> 03:25:10.388]  Well, first off, there's no free lunch.
[03:25:13.549 --> 03:25:19.730]   And then number two, because they're promising you a bunch of extra credit if you do it, I am for Bitcoin.
[03:25:19.850 --> 03:25:22.791]  I think it's beautiful and wonderful, as long as there's a bunch of real alternatives.
[03:25:23.211 --> 03:25:25.612]  I get we're in the wall all the less, so it's been a bunch of pump and dumps.
[03:25:26.152 --> 03:25:31.274]  We're not transported to a state of liberty on a bed of feathers, as Thomas Jefferson said.
[03:25:31.874 --> 03:25:33.435]  So, I want Bitcoin.
[03:25:34.517 --> 03:25:38.902]  But I want a bunch of alternatives because I don't want a centralized system, i.e.
[03:25:39.563 --> 03:25:44.770]  a Federal Reserve or a UN or a EU or a Communist China central bank.
[03:25:44.810 --> 03:25:53.997]   So, out of the gates, the central banks are saying, we're going to have a global centralized currencies competing currencies that are all nexus together with Bill
[03:25:53.997 --> 03:25:58.907]   Gates setting up the protocols that controls where you can spend it, values how
[03:25:58.907 --> 03:26:03.448]   much it is, and you lose control and we surveil you. The answer to that is a
[03:26:03.448 --> 03:26:07.448]   decentralized system where you'll end up getting a bunch of trusted
[03:26:07.448 --> 03:26:10.268]   currencies and maybe there's a hundred of them, maybe there's a thousand of them
[03:26:10.268 --> 03:26:16.417]   by the time we're done and then people decide what they're gonna do.
[03:26:14.469 --> 03:26:23.794]  So I believe digital currencies are the holy grail, but decentralized digital currencies are what we need.
[03:26:23.854 --> 03:26:27.036]  And so I oppose all the central bank digital currencies.
[03:26:27.897 --> 03:26:32.159]  I oppose movements to have Bitcoin be the preeminent only thing.
[03:26:32.679 --> 03:26:37.682]  I want legitimate, used, tested, diverse systems.
[03:26:37.802 --> 03:26:40.144]  And it's the answer to the old tyranny.
[03:26:40.164 --> 03:26:41.325]  It's like getting rid of apartheid.
[03:26:41.365 --> 03:26:41.725]  Terrible.
[03:26:42.165 --> 03:26:50.687]  So you get rid of the central bank, fractional reserve banking, federal reserve model, and then you bring in a central bank digital currency a thousand times worse.
[03:26:50.747 --> 03:26:51.268]  No, no, no, no.
[03:26:51.668 --> 03:26:54.308]  You don't replace apartheid with Marxist-Leninism.
[03:26:54.749 --> 03:27:05.910]   You've got to replace the old fractional reserve system with a diversified system of private cryptocurrencies. Well, so yeah, so can you explain that's
[03:27:05.910 --> 03:27:10.080]   what I was getting at. Can you explain to people what is the why you are opposed to and I would agree with
[03:27:10.080 --> 03:27:15.359]   everything you say I'm sure what you're about to say What is wrong with a federal backed central digital
[03:27:15.359 --> 03:27:21.090]   currency that instead of having dollars in your wallet You have a digital currency that the government controls.
[03:27:21.090 --> 03:27:25.130]   I mean, it's like having one grocery store in the whole country
[03:27:25.094 --> 03:27:25.814]  They're going to gouge you.
[03:27:25.834 --> 03:27:26.555]  They're going to rip you off.
[03:27:26.575 --> 03:27:27.936]  They're going to have fixing prices.
[03:27:27.996 --> 03:27:28.896]  It's going to be controlled.
[03:27:29.496 --> 03:27:30.597]  It's going to be a mafia.
[03:27:30.657 --> 03:27:31.457]  It's going to be terrible.
[03:27:32.058 --> 03:27:34.279]  You don't want one doctor in your town.
[03:27:35.019 --> 03:27:39.521]  You don't want, you know, one movie production house.
[03:27:40.081 --> 03:27:43.643]  Anything that's centralized is always the worst possible thing on earth.
[03:27:44.043 --> 03:27:46.385]  Even if up front it's not, it'll be taken over.
[03:27:46.485 --> 03:27:48.986]  It'll become where all the grifters go.
[03:27:50.131 --> 03:27:52.233]  There'll be a big fight over it, maybe even a war over it.
[03:27:52.914 --> 03:27:57.498]  You don't want governments involved in currencies, period.
[03:27:57.558 --> 03:28:01.302]  I mean, I believe in the future, you don't want one corporation that can operate as a government.
[03:28:01.482 --> 03:28:05.906]  That's where libertarians a lot of them get it wrong, like, oh, this corporation, well, it's bigger than the government and operates like a government.
[03:28:05.986 --> 03:28:07.387]  It's just as bad.
[03:28:07.948 --> 03:28:10.610]  So what I want is Elon Musk to have a currency.
[03:28:11.371 --> 03:28:13.673]  And I want American Airlines to have a currency.
[03:28:14.734 --> 03:28:17.515]  And I want the federal government to have 50 currencies.
[03:28:17.635 --> 03:28:18.995]  And I want McDonald's to have a currency.
[03:28:19.015 --> 03:28:20.415]  I want Michael Malice to have a currency.
[03:28:20.855 --> 03:28:22.515]  And then they'll all have different values.
[03:28:22.555 --> 03:28:23.516]  They'll all be out there.
[03:28:23.836 --> 03:28:25.216]  And then it gives us all diversity.
[03:28:25.236 --> 03:28:27.136]  And we can decide which one we like.
[03:28:27.196 --> 03:28:32.897]  And over time, whatever gives the best service, whatever's the best, will become the basket of currencies we use.
[03:28:33.237 --> 03:28:37.698]  And then that takes the power of money away, where you get everything just because you control the money.
[03:28:37.718 --> 03:28:42.979]  Like I said, Romaine, now it's about the ideas, the culture, the inventions, and it empowers the individual.
[03:28:43.652 --> 03:28:47.011]   What of your past predictions do you think you've gotten the most wrong?
[03:28:47.011 --> 03:29:10.131]   They committed these crimes and all the other tyrants and all the other would be
[03:29:10.131 --> 03:29:11.531]  psychos and mad scientists.
[03:29:12.415 --> 03:29:36.786]  We need to see them jerking at the end of a rope for the millions they killed, so they understand we won't tolerate this behavior in the future, because humans come first, this is our planet, we value ourselves, and we're going to go interstellar, and you're not going to stop us, and we are a pro-human, human supremacist movement that wants to empower the species.
[03:29:38.126 --> 03:29:41.588]  And the globalists are doing nothing but destroying our species.
[03:29:44.746 --> 03:29:55.273]  This is a epic moment to be alive, and the globalists admit that what they count on is the general public having a low attention span and a goldfishish memory.
[03:29:55.714 --> 03:30:05.400]  Should we forget about the last crime they committed, and the next crime, and the next crime, and the next thing, and the next war, and the next fraud, and the next scandal, until we just become acclimated and accepted?
[03:30:05.700 --> 03:30:07.762]  And the answer is no, I don't accept it.
[03:30:08.282 --> 03:30:12.545]  I see the trajectory that you're taking us on, and we refuse to go there.
[03:30:13.386 --> 03:30:14.847]  We refuse to be part of this.
[03:30:14.927 --> 03:30:15.848]  We say no.
[03:30:16.648 --> 03:30:17.890]  And I'm not somebody that loves death.
[03:30:17.910 --> 03:30:19.231]  I don't take any pleasure in that.
[03:30:20.512 --> 03:30:21.613]  But they need to be executed.
[03:30:21.653 --> 03:30:22.393]  And you know they do.
[03:30:22.834 --> 03:30:24.055]  You know they need to be executed.
[03:30:28.929 --> 03:30:29.870]  Don't truck bomb them.
[03:30:29.910 --> 03:30:30.570]  Don't shoot them.
[03:30:30.650 --> 03:30:31.931]  Don't harm a hair on their head.
[03:30:32.311 --> 03:30:35.233]  Because the media will spin it and it'll be turned against us.
[03:30:35.273 --> 03:30:37.114]  No, we just get our people elected.
[03:30:37.455 --> 03:30:39.116]  We take control of the institutions.
[03:30:39.596 --> 03:30:40.617]  Might take five years.
[03:30:40.677 --> 03:30:41.477]  Might take ten.
[03:30:42.058 --> 03:30:45.139]  And we just blow the whistle on them and we beaver away.
[03:30:45.580 --> 03:30:47.081]  And we don't buy anything they say.
[03:30:47.201 --> 03:30:48.742]  And we build our own communities.
[03:30:49.362 --> 03:30:49.762]  And then...
[03:30:50.723 --> 03:30:56.108]  We start indicting them, and they start singing like canaries once we control the Justice Departments of the world.
[03:30:56.128 --> 03:31:10.161]  And we let the people that blow the whistle just get 10 years in prison, and then the kingpins get marched up on a public platform, on international television, and we put a rope around their neck, and we pull the lever, and we break their neck in front of billions of people.
[03:31:12.617 --> 03:31:15.259]  That's what happens when you kill children and innocent people.
[03:31:15.740 --> 03:31:23.366]  That's what happens when you, when tens of millions of children now have heart attacks and myocarditis, and they have TV ads going, it's normal for babies to have heart attacks!
[03:31:23.766 --> 03:31:24.487]  Get used to it!
[03:31:24.507 --> 03:31:25.708]  Defibrillators in school!
[03:31:26.068 --> 03:31:26.769]  It's normal!
[03:31:27.109 --> 03:31:28.330]  Everybody's got heart attacks now!
[03:31:28.390 --> 03:31:29.591]  No, that's not normal!
[03:31:29.852 --> 03:31:36.877]  A little kid having a heart attack and dying, or living ten years after they're given the shot with excruciating heart swelling and they finally die.
[03:31:37.198 --> 03:31:40.881]  You know in the numbers, half the people that have this myocarditis will be dead.
[03:31:41.201 --> 03:31:43.701]  Top experts agree within five to ten years.
[03:31:44.542 --> 03:31:45.242]  They killed us!
[03:31:46.402 --> 03:31:48.702]  They murdered our people and they're just getting started.
[03:31:48.942 --> 03:31:53.643]  They did this as a test to see if they could manage it and get away with it and the people would buy it.
[03:31:53.683 --> 03:31:55.764]  Remember, the UN won't give any migrants the shot.
[03:31:55.964 --> 03:31:57.124]  They said, oh, it's too dangerous.
[03:31:59.304 --> 03:32:02.685]  And we're just gonna sit here while these creeps are still in power?
[03:32:02.905 --> 03:32:03.925]  No, we gotta get them.
[03:32:07.006 --> 03:32:07.646]  And you watch.
[03:32:08.584 --> 03:32:28.788]  You don't believe it because you're so arrogant, but one day, sooner than you think, you're going to be up on international television with that big cheering crowd right there, because you were anti-human, and you're so into death, and you decide who lives and dies, and you're going to depopulate us, and you're going to kill us, and you're going to get what you tried to make us live through, which you did kill many people.
[03:32:29.764 --> 03:32:34.648]  Just like those Nazis at Nuremberg, you're gonna get that neck snapped real good and clean.
[03:32:35.108 --> 03:32:40.833]  Nothing cruel and unusual about it, but you're gonna die on an actual TV, crapping your pants, jerking at the end of a rope.
[03:32:45.457 --> 03:32:50.601]  We gotta legally and lawfully take over the system, and then they gotta be executed.
[03:32:50.981 --> 03:32:54.244]  And look, that's the kind of thing that makes them come after me, because they know I'm a very serious person.
[03:32:54.264 --> 03:32:55.725]  It's the kind of thing that gets me killed.
[03:32:56.065 --> 03:32:56.586]  It doesn't matter.
[03:32:57.654 --> 03:32:58.455]  It needs to be said.
[03:32:58.475 --> 03:32:59.857]  They murdered 20 million people.
[03:33:00.157 --> 03:33:00.798]  They need to die.
[03:33:04.904 --> 03:33:08.989]  Leading a frontal assault on the lies of the New World Order.
[03:33:09.309 --> 03:33:11.309]  It's Alex Jones.
[03:33:11.309 --> 03:33:27.309]   If you are receiving this transmission, you are the resistance.
[03:33:27.757 --> 03:33:30.099]  You're listening to Alex Jones.
[03:33:34.182 --> 03:33:40.647]  You know, I gotta be honest.
[03:33:41.107 --> 03:33:42.368]  I'm following the arc of history.
[03:33:44.530 --> 03:33:46.571]  It is not... I mean, I've gotten almost everything right.
[03:33:46.691 --> 03:33:47.772]  I've been sucked in.
[03:33:48.112 --> 03:33:48.793]  Here's what I got wrong.
