[00:00:03.544 --> 00:00:04.325]  We're live.
[01:15:47.702 --> 01:15:54.909]  And I was just thinking about it last night, I'm like, Trump did this, Trump got McCarthy in, and if he screws the pooch on this one, that's it.
[01:15:55.269 --> 01:15:59.734]  I'm not gonna totally hate him and attack him and say he's the devil, but I'm gonna be really angry and point it out.
[01:16:01.736 --> 01:16:10.124]  But the founders created separation of powers for moments like this, and I think we're gonna see a lot more of what we just saw, and it's gonna be even better.
[01:16:10.945 --> 01:16:12.126]  So I have a good feeling overall.
[01:16:12.947 --> 01:16:14.708]  But it's up to us to put pressure on these people.
[01:16:15.348 --> 01:16:24.372]  And I mean, I've told MTG, I've told them all, we better see impeachment, we better see cutting the funding to Ukraine, we better see action now.
[01:16:24.772 --> 01:16:25.673]  You better be right.
[01:16:26.613 --> 01:16:30.795]  They have really, really put it on the line now, and they better deliver.
[01:16:31.535 --> 01:16:33.216]  Alright, we're going to cover more of this when we come back.
[01:16:34.870 --> 01:16:37.391]  Obviously tomorrow on the weekday show 11 a.m.
[01:16:37.431 --> 01:16:39.912]  Central right after Harrison Smith and American Journal 8 a.m.
[01:16:39.932 --> 01:16:51.796]  Central in full words calm force last show Open the phones up for what you think of what happened last week with Congress and all the rest of it And I'm not trying to put perfume or lipstick on a pig here.
[01:16:52.736 --> 01:17:01.301]   I know the situation would have better get rid of McCarthy and You know put somebody in like Matt Gaetz But that's not what happened.
[01:17:01.401 --> 01:17:09.664]  But it's again, that sliver the Republicans have, just like Senator Mnuchin is able to get what he wants and hold them up.
[01:17:09.724 --> 01:17:12.245]  And he's a globalist, but nothing compared to some of the worst globalists.
[01:17:12.565 --> 01:17:14.626]  He has all that power because he's that swing senator.
[01:17:15.126 --> 01:17:19.047]  We basically have Mnuchin on steroids now.
[01:17:19.848 --> 01:17:27.971]  So if those 25 congresspeople hold the line on all these different bills and legislation, this is a big deal for the next two years.
[01:17:29.120 --> 01:17:32.157]  And they did fight hard, and they did get a lot of concessions, so...
[01:17:32.884 --> 01:17:34.145]  There's two ways to look at this.
[01:17:34.225 --> 01:17:36.987]  We'll be taking phone calls tomorrow, obviously on the week next show.
[01:17:37.007 --> 01:17:38.989]  Got some huge guests in studio and outside the studio.
[01:17:39.009 --> 01:17:39.790]  I'm just going to leave it at that.
[01:17:40.290 --> 01:17:41.051]  Be sure and tune in.
[01:17:41.071 --> 01:17:49.077]  But since we mentioned it, here's Kevin McCarthy giving his thanks to Trump that got him the speakership so narrowly.
[01:17:49.097 --> 01:17:50.358]  It's a good spanking for him.
[01:17:50.719 --> 01:17:51.880]  He's a horrible rhino.
[01:17:52.340 --> 01:17:53.001]  Don't trust him.
[01:17:53.041 --> 01:17:53.701]  Don't like him.
[01:17:54.422 --> 01:17:56.323]  But here he is saying who got him in there.
[01:17:56.664 --> 01:17:58.045]  So you want to blame somebody, folks?
[01:17:58.105 --> 01:17:59.126]  Blame Trump.
[01:17:59.206 --> 01:18:00.246]  And we'll see if Trump's right.
[01:18:00.487 --> 01:18:01.467]  But these are just the facts.
[01:18:01.487 --> 01:18:01.828]  Here it is.
[01:18:04.381 --> 01:18:10.229]  At that end to put it all through and just all the different members and hanging with me through all those different votes.
[01:18:11.090 --> 01:18:13.833]  But I do want to especially thank President Trump.
[01:18:15.375 --> 01:18:18.018]  I don't think anybody should doubt his influence.
[01:18:18.962 --> 01:18:20.143]  He was with me from the beginning.
[01:18:20.764 --> 01:18:23.927]  Somebody wrote the doubt of whether he was there, and he was all in.
[01:18:23.947 --> 01:18:25.969]  He would call me and he would call others.
[01:18:26.830 --> 01:18:32.355]  And he really was, I was just talking to him tonight, helping get those final votes.
[01:18:33.196 --> 01:18:37.880]  What he's really saying, really, for the party and the country, that we have to come together.
[01:18:38.661 --> 01:18:40.283]  We have to focus on the economy.
[01:18:40.303 --> 01:18:42.305]  We've got to focus, make our borders secure.
[01:18:43.649 --> 01:18:47.571]  We gotta do so much work to do, and he was a great influence to make that all happen.
[01:18:47.752 --> 01:18:49.273]  So, thank you President Trump.
[01:18:51.334 --> 01:18:54.816]  So, people say, well screw Trump!
[01:18:56.297 --> 01:18:58.258]  Yeah, and then you've got Joe Biden.
[01:18:59.039 --> 01:19:03.662]  The whole New World Order hated Trump because he went against much of their agenda.
[01:19:03.682 --> 01:19:04.362]  85-90% of it.
[01:19:06.363 --> 01:19:20.074]   So, we can try to sit there and figure this out, but they're now putting out The agenda of the House and it looks like McCarty is at least on paper following through on a lot of what he promised they would do.
[01:19:20.975 --> 01:19:27.040]  But an investigation of COVID, looking at cutting funding to Ukraine, that's all in there.
[01:19:28.461 --> 01:19:34.806]  I'll be covering it more tomorrow because it came out right as I was going on air, but we're going to see what's got the other key points in it we need.
[01:19:34.846 --> 01:19:37.647]   I'm sure Harrison Smith Next hour is going to be covering that.
[01:19:37.667 --> 01:19:49.783]  In fact, Harris is here asking to get the draft that Solomon and others have put out, John Solomon, and actually go over that agenda because that's a big, big deal to see how far he goes.
[01:19:50.856 --> 01:19:51.336]  But here it is.
[01:19:51.816 --> 01:19:52.336]  Town Hall.
[01:19:52.377 --> 01:19:56.078]  Trump reportedly had a large influence in securing the gavel for McCarthy.
[01:19:56.158 --> 01:19:57.678]  And I know the inside baseball in this.
[01:19:58.178 --> 01:19:58.919]  I'm gonna leave it at that.
[01:19:58.979 --> 01:20:00.019]  But Trump was warned.
[01:20:00.059 --> 01:20:01.099]  Trump was told it was wrong.
[01:20:01.479 --> 01:20:03.100]  Trump was told to not support McCarthy.
[01:20:03.120 --> 01:20:03.740]  And he said, no, no.
[01:20:03.760 --> 01:20:07.581]  McCarthy promises me he's on board with our Make America Great agenda.
[01:20:07.941 --> 01:20:08.622]  He promises.
[01:20:08.682 --> 01:20:11.383]  So you see Trump supporting Jared Kushner.
[01:20:11.403 --> 01:20:13.263]  Trump could be completely wrong about this.
[01:20:13.583 --> 01:20:14.244]  And here's the thing.
[01:20:14.404 --> 01:20:15.864]  We're about to find out real quick.
[01:20:17.705 --> 01:20:18.665]  Congress is in session.
[01:20:21.485 --> 01:20:26.908]  Progressive squad member claims McCarthy's speakership is a deal with far-right insurrectionists.
[01:20:29.289 --> 01:20:30.930]  See, they're really, really, really, really upset.
[01:20:31.371 --> 01:20:34.672]  Rhino Crenshaw apologizes for calling GOP colleagues terrorists.
[01:20:36.794 --> 01:20:41.216]  Sex trafficking fight helps fuel Gaetz's hatred of McCarthy.
[01:20:41.236 --> 01:20:43.297]  Yeah, McCarthy didn't support him during all of that.
[01:20:43.317 --> 01:20:44.498]  That was totally made up.
[01:20:44.998 --> 01:20:47.920]  Absolutely a Mossad operation, it's now turned out.
[01:20:49.798 --> 01:20:52.680]  Ken McCarthy agreed to cut aid to Ukraine to secure speakership.
[01:20:52.981 --> 01:20:54.022]  InfoWars.com.
[01:20:55.643 --> 01:20:58.345]  And it goes on, it goes on from there.
[01:20:59.766 --> 01:21:02.268]  Now, let me talk about this next huge subject.
[01:21:04.310 --> 01:21:12.737]  Bolsonaro won in every state, but the biggest city in Brazil, the communist control.
[01:21:14.138 --> 01:21:16.380]  Polls showed he was 50-50 there, but he lost by almost 70%.
[01:21:18.274 --> 01:21:23.258]  Just like they do in Maricopa County and other key areas, like Atlanta and Georgia, where they steal their elections.
[01:21:25.260 --> 01:21:29.344]  And you have the State Department and the Deep State down there admittedly manipulating things.
[01:21:29.364 --> 01:21:38.292]  You have Big Tech censoring Bolsonaro, which is another form of election meddling, and voter suppression, which we now know they did the last two elections here.
[01:21:39.072 --> 01:21:40.494]  So Bolsonaro won, we know that.
[01:21:42.175 --> 01:21:44.537]  They get Lula, the communist, out of prison.
[01:21:44.577 --> 01:21:45.258]  They bring him back.
[01:21:47.478 --> 01:21:51.799]  Military says they're not going to stand by and, you know, see what's happened to their Constitution.
[01:21:53.600 --> 01:21:57.401]  But now, you have millions of people show up in the capital city.
[01:21:58.482 --> 01:22:09.065]  They're calling it the Brazilian January 6th Insurrection Brazil Protester Storm Congress Breach Presidential Palace Photos Thousands Rampage Make America Great Copy.
[01:22:10.446 --> 01:22:24.061]   So as soon as Bolsonaro's out, And as soon as the military and police are under the control of the communists, then a big crowd of millions shows up to protest, as they did dozens of times in Bolsonaro.
[01:22:25.582 --> 01:22:32.425]  And magically, a few thousand people in yellow and green t-shirts march up to the Capitol and to the President's Palace.
[01:22:33.106 --> 01:22:38.549]  And there's literally in these videos, like 15 cops lined up, 20-30 feet apart.
[01:22:39.689 --> 01:22:42.291]  And they don't even block them, they shoot a few tear gas in the air.
[01:22:43.385 --> 01:22:52.010]  At the crowd so they go ahead and storm the buildings and now you've got a legitimate reason they're going to claim to have mass trials and arrest and to go after everybody.
[01:22:52.370 --> 01:23:02.576]  And a few thousand people went into the Capitol, went into the President's mansion, went into their White House and overturned chairs and knocked holes in the walls.
[01:23:03.657 --> 01:23:14.150]   So out of millions of people outside, peacefully pointing out they didn't buy what was happening, You've now had a group of people, probably most of them communists, working for Lula, go in.
[01:23:14.170 --> 01:23:17.431]  And we've seen January 6th repeated 2.0.
[01:23:18.792 --> 01:23:21.252]  And hey, Ray Epps didn't want to lie under oath.
[01:23:21.833 --> 01:23:23.213]  They released it two weeks ago.
[01:23:24.954 --> 01:23:29.195]  He said, I orchestrated breaking into the Capitol.
[01:23:29.275 --> 01:23:31.516]  I orchestrated going up there.
[01:23:31.536 --> 01:23:32.636]  I orchestrated it.
[01:23:37.017 --> 01:23:49.821]  Other folks are saying Brazilians are acting in a movement of civil disobedience to protect our country against the abuse of power, systematic corruption, dictatorship implemented by Lula and Silva and the 37 corrupt ministers and proper communist gang.
[01:23:51.441 --> 01:23:52.162]  And that's true!
[01:23:52.342 --> 01:24:00.224]  And when people would overthrow communist regimes or authoritarian regimes, our media would say they were heroes and it was beautiful they were storming these different facilities.
[01:24:00.284 --> 01:24:02.485]  Or the French Revolution, the storming of the Bastille.
[01:24:03.145 --> 01:24:06.686]  But the danger is, what do you get out of one of these revolutions?
[01:24:07.893 --> 01:24:10.214]  And who's manipulating that revolution?
[01:24:12.314 --> 01:24:26.037]  In fact, we could cut between those images you were just showing five seconds ago of thousands streaming in to the Capitol Complex in their big city of Brasilia.
[01:24:29.118 --> 01:24:29.958]  And where are the police?
[01:24:30.916 --> 01:24:31.716]  Where are the military?
[01:24:32.056 --> 01:24:37.897]  They were there by the tens of thousands to block people going in in the last two months during the contested election.
[01:24:38.197 --> 01:25:00.562]   But now, magically, because Lula's in, he's illegitimate, the country's awake to him, they know what's going on, the State Department's running this, and how much money do you want to bet that 90% of the people that breached the police And broke into a building.
[01:25:00.582 --> 01:25:04.104]  Because you don't take the government over in an assembly where the government meets.
[01:25:04.924 --> 01:25:06.465]  The military is in underground bases.
[01:25:06.485 --> 01:25:08.046]  The military is controlling satellites.
[01:25:08.606 --> 01:25:11.607]  The government is in underground facilities.
[01:25:12.908 --> 01:25:13.848]  It's the infrastructure.
[01:25:13.909 --> 01:25:14.649]  It's the media.
[01:25:16.246 --> 01:25:17.227]  I'm not saying do this.
[01:25:17.307 --> 01:25:22.609]  I'm saying hypothetically, if those were real insurrectionists taking over, they'd get in groups of a thousand.
[01:25:22.629 --> 01:25:23.550]  They'd get armed.
[01:25:23.810 --> 01:25:27.232]  They'd all go take over the national media and the key TV and radio stations.
[01:25:27.812 --> 01:25:32.535]  And they'd be in control of that country because Lula's unpopular and Bolsonaro's popular.
[01:25:32.775 --> 01:25:34.396]  And the military knew how to do that.
[01:25:34.896 --> 01:25:36.177]  They could have seized the media.
[01:25:36.897 --> 01:25:38.717]  They could have seized the control of the infrastructure.
[01:25:39.038 --> 01:25:40.918]  They could have blocked the main roads, but they didn't.
[01:25:41.478 --> 01:25:55.982]  Instead, they stood down and provocateurs, once the Communist government is well into power for seven days, let them completely take over the Capitol and the President's facility.
[01:25:57.162 --> 01:26:00.203]  So they can then demonize the opposition as lawless.
[01:26:01.345 --> 01:26:09.272]  You're about to see a rerun of the whole January 6th program, because the same people that ran January 6th are the ones that run the U.N.
[01:26:09.612 --> 01:26:12.154]  and just ran the operation we saw.
[01:26:12.774 --> 01:26:13.895]  I have so many listeners.
[01:26:13.935 --> 01:26:15.877]  It's a minority, but I see you on the streets.
[01:26:15.997 --> 01:26:16.898]  I read your emails.
[01:26:16.958 --> 01:26:18.739]  I see you call into the shows.
[01:26:19.060 --> 01:26:20.261]  You say, you're a coward.
[01:26:20.321 --> 01:26:21.702]  You should have taken the Capitol.
[01:26:22.122 --> 01:26:22.883]  You should have gone.
[01:26:23.323 --> 01:26:25.705]  The Capitol's a damn building where they meet to vote.
[01:26:25.805 --> 01:26:26.766]  It's not the government.
[01:26:27.026 --> 01:26:30.089]  There's underground bases all around D.C., CIDAR in Maryland.
[01:26:30.629 --> 01:26:31.590]  Sites in Colorado.
[01:26:31.830 --> 01:26:32.731]  Sites in Fort Hood.
[01:26:32.951 --> 01:26:34.452]  Damn underground base here in Austin.
[01:26:34.633 --> 01:26:36.234]  That's where the government is, dumbass!
[01:26:36.534 --> 01:26:37.975]  You better learn about how it works!
[01:26:38.476 --> 01:26:45.001]  You don't storm a meeting house and look like a bunch of idiots to sit there and fight back against an occupied government.
[01:26:45.582 --> 01:26:52.582]   You identify who the occupied government is, you withdraw support from it, and you wage siege on it non-violently.
[01:26:53.582 --> 01:26:59.582]  [Explosion]
[01:26:59.582 --> 01:27:02.582]  Good news and some bad news on multiple fronts.
[01:27:02.954 --> 01:27:08.377]  The good news is Vitamin Mineral Fusion and DNA Force Plus are still 50% off.
[01:27:09.158 --> 01:27:11.399]  The bad news is they're very close to selling out.
[01:27:11.859 --> 01:27:18.403]  And by Monday of next week, and I'm cutting this ad on January 5th, 2023, we're going to have to go back to full price.
[01:27:18.864 --> 01:27:20.645]  Then about a week after that, they'll be sold out.
[01:27:21.305 --> 01:27:22.046]  So that's good news.
[01:27:22.066 --> 01:27:22.986]  You can still get the products.
[01:27:23.246 --> 01:27:25.628]  It's bad news because they're about to be sold out.
[01:27:26.405 --> 01:27:28.676]  Because they're also some of our best selling products.
[01:27:28.696 --> 01:27:30.847]  When we don't have them, we can't fund the operation.
[01:27:31.491 --> 01:27:34.473]  So it is a real conundrum, but that's just where we're at.
[01:27:34.493 --> 01:27:36.815]  I want to thank all the listeners for your ongoing support.
[01:27:37.295 --> 01:27:50.465]  But if you want Vitamineral Fusion, it's so incredible for your immune system, your whole body, and DNA Force Plus that helps your telomeres last longer and cleans out your mitochondria and so much more, you can get them both exclusively, top of the line supplements, at InfoWarstore.com.
[01:27:50.545 --> 01:27:53.488]  Still 50% off until this coming Monday.
[01:27:53.508 --> 01:27:55.229]  They're going to be sold out for months and months.
[01:27:55.629 --> 01:27:56.630]  Thanks for all your support.
[01:27:56.930 --> 01:27:58.812]  Now please visit InfoWarstore.com.
