[00:00:02.961 --> 00:00:03.001]  Oh,
[01:08:07.353 --> 01:08:12.195]  But the point is that they're arresting people all over the country for filming police in public.
[01:08:12.796 --> 01:08:14.458]  Which there's no perception of public privacy.
[01:08:14.518 --> 01:08:15.259]  It gets thrown out of court.
[01:08:15.499 --> 01:08:16.140]  They don't care.
[01:08:16.440 --> 01:08:20.925]  This is an attempt against the First Amendment by a system that doesn't like citizen journalists.
[01:08:20.985 --> 01:08:24.329]  And when you talk about citizen journalists, InfoWars is an outgrowth of that.
[01:08:24.349 --> 01:08:29.936]  And it's like a King Kong-sized version of citizen journalist operation.
[01:08:31.565 --> 01:08:41.353]  And so, whenever these guys are always trying to, like, scare submissive Americans that act the opposite as an American should act, they get so freaked out when you go, know the Constitution.
[01:08:41.674 --> 01:08:42.995]  They say, get your microphone back.
[01:08:43.015 --> 01:08:47.759]  There's some cross-talk and things, but you can make it all out if you listen carefully later in this piece.
[01:08:47.799 --> 01:08:52.863]  I wanted to play it, and then look, we've got the three reporters right here in studio with us.
[01:08:53.503 --> 01:08:56.286]  We've got Dan Bodondi, we've got John Bowne and Linda West right here.
[01:08:56.366 --> 01:08:57.307]  John's been with us about a year.
[01:08:58.473 --> 01:08:59.253]  You've done a great job.
[01:08:59.273 --> 01:09:02.514]  You've been here about two weeks, and Linda's been here just a few days.
[01:09:02.734 --> 01:09:02.954]  Yep.
[01:09:03.334 --> 01:09:21.498]  So, all the way from Los Angeles, you've worked in, just to introduce you, because we haven't done this yet, you've worked in radio, you've worked in TV, you've run a major newspaper, and you've also got a restaurant, and you've still got that going, and a part-time, and you're here doing this, so we're very, very excited to have you, and we're going to talk to each of you in turn about this event.
[01:09:21.879 --> 01:09:27.700]  Linda, down to Dan Bodondi here in just a minute, but just briefly,
[01:09:28.780 --> 01:09:30.081]  Linda, tell us what we're about to see.
[01:09:31.042 --> 01:09:37.466]  Well, we went there because after the story about the LAPD passing that policy one, where... Well, just call it a policy.
[01:09:38.107 --> 01:09:38.747]  These aren't laws.
[01:09:38.767 --> 01:09:40.408]  They just say, we have a policy, you're a slave.
[01:09:40.428 --> 01:09:45.872]  We have a policy, we're going to inject your kids without consent with vaccines or give them an abortion.
[01:09:46.192 --> 01:09:48.754]  We have a policy to put you in a pit and shoot you in the head like Hitler did.
[01:09:48.774 --> 01:09:49.314]  I'm sorry, go ahead.
[01:09:49.414 --> 01:09:49.874]  No, right.
[01:09:49.934 --> 01:09:51.876]  And you said, well, that's not legal.
[01:09:52.296 --> 01:09:56.600]  So then I was going to do a story asking people how they felt about the TSA.
[01:09:57.061 --> 01:10:00.484]  And so I said, well, let's go down to the airport.
[01:10:00.624 --> 01:10:01.504]  Let's get in the middle of it.
[01:10:01.865 --> 01:10:06.188]  And so we went down there, and at first we started asking people, and it was OK.
[01:10:06.208 --> 01:10:09.071]  And then the TSA started coming by, and I tried to ask them questions.
[01:10:09.131 --> 01:10:10.352]  And they just act like robots.
[01:10:10.372 --> 01:10:12.194]  They're like, no, no, no, I can't talk to you.
[01:10:12.214 --> 01:10:13.194]  And I'm like, hey, what?
[01:10:13.214 --> 01:10:14.135]  We're just Americans.
[01:10:14.215 --> 01:10:15.016]  I'm just trying to talk to you.
[01:10:15.036 --> 01:10:15.897]  Well, you're the enemy, though.
[01:10:16.437 --> 01:10:16.797]  Right.
[01:10:17.197 --> 01:10:18.978]  And then they're like, well, no, you need to talk to our boss.
[01:10:19.018 --> 01:10:21.440]  And then the boss came over and then he didn't want to talk either.
[01:10:21.460 --> 01:10:22.480]  He's like, you can't talk to us.
[01:10:22.760 --> 01:10:25.722]  And then the cop came over and tried to intimidate us.
[01:10:26.082 --> 01:10:28.143]  And then you had other cops circling around you.
[01:10:28.163 --> 01:10:29.524]  You don't see all of them on tape.
[01:10:29.784 --> 01:10:30.044]  Right.
[01:10:30.084 --> 01:10:33.325]  And lots of lots of we got people that are talking about liberty.
[01:10:33.365 --> 01:10:34.626]  He's like, I'm calling for backup.
[01:10:34.666 --> 01:10:36.307]  I'm calling for my God, a constitution.
[01:10:36.647 --> 01:10:39.348]  I'm talking to him and I'm saying, wait a minute, we're just Americans here.
[01:10:39.388 --> 01:10:41.409]  We're just asking people what they feel like.
[01:10:41.429 --> 01:10:42.769]  Why are you acting like this with me?
[01:10:42.789 --> 01:10:43.449]  We're both people.
[01:10:43.469 --> 01:10:44.730]  I'm like, you're probably a dad.
[01:10:44.790 --> 01:10:45.250]  I'm a mom.
[01:10:45.270 --> 01:10:46.550]  Why are you acting like I'm the enemy?
[01:10:47.411 --> 01:10:49.752]  And he had that steely, cold look.
[01:10:49.772 --> 01:10:55.394]  Because they're so used to just submissive jellyfish that won't let their kids play outside, that are afraid of everything.
[01:10:55.434 --> 01:10:57.474]  I mean, we really are the nation of cowards.
[01:10:57.574 --> 01:11:00.075]  It scared me because there was nothing in his eyes, Alex.
[01:11:00.816 --> 01:11:04.497]  When you talk to somebody and you can see that they're relating to you, and he was just like...
[01:11:05.117 --> 01:11:08.920]  Well, they think that's really cool to not be connected and not care.
[01:11:08.960 --> 01:11:26.356]  And just earlier I played the piece where the police, I went this morning to Deep Eddy with my children to swim and stuff and they had like 15 cadets there and the teachers who were strutting around like the cop trainers
[01:11:28.182 --> 01:11:31.924]  They were having weird races with each other to show the guys what men they were.
[01:11:31.984 --> 01:11:34.485]  And they were swimming at the speed I did when I was about six.
[01:11:35.085 --> 01:11:38.147]  And they had their heads above, you know, doing the freestyle.
[01:11:38.167 --> 01:11:42.669]  The point is, this is the big commandos that we think of as invincible, and we're scum, and they've got uniforms.
[01:11:42.989 --> 01:11:47.111]  And then a bunch of the 15 cadets got in and were having to be hauled out and couldn't swim.
[01:11:47.131 --> 01:11:49.332]  And then they put them in life jackets.
[01:11:50.208 --> 01:11:54.890]  And again, I guarantee you, those guys all came from nanny state parents.
[01:11:55.330 --> 01:11:58.171]  And so they think they're going to nanny state you, and they treat you like you're three years old.
[01:11:58.391 --> 01:11:58.691]  Yeah.
[01:11:58.791 --> 01:12:00.952]  And that's how this attitude is, and I'm tired of it.
[01:12:01.472 --> 01:12:02.432]  Yeah, I mean, we were too.
[01:12:02.472 --> 01:12:07.714]  And that's why, even though he's threatening us and calling for backup, we didn't move.
[01:12:07.834 --> 01:12:09.234]  We were like, wait, it's not illegal.
[01:12:09.294 --> 01:12:10.535]  And then we're saying, are you arresting us?
[01:12:10.555 --> 01:12:11.395]  Well, it's all a bluff.
[01:12:11.455 --> 01:12:13.416]  They will grab people and say, it's the law.
[01:12:13.496 --> 01:12:17.957]  You're arrested for filming when they start groping a woman or groping a man.
[01:12:18.538 --> 01:12:19.598]  And it's all a lie.
[01:12:20.138 --> 01:12:20.699]  It's all a lie.
[01:12:20.719 --> 01:12:23.202]  You have a right while they're doing all this to you to tape what they're doing.
[01:12:23.402 --> 01:12:25.204]  Right, and he kept telling us, well, you can't go.
[01:12:25.224 --> 01:12:27.367]  And we're like, well, are you detaining us?
[01:12:27.467 --> 01:12:28.408]  Are you arresting us?
[01:12:28.448 --> 01:12:29.829]  And he's like, no, but you can't go.
[01:12:29.849 --> 01:12:37.018]  And then, of course, Dan got in there and started telling him about the Constitution, which he seemed to have forgotten that he took an oath to uphold.
[01:12:37.458 --> 01:12:39.160]  Well, let's go to this and we'll come back and talk about it.
[01:12:39.761 --> 01:12:46.228]  Here's about five minutes of the event and we'll come back and get more from our reporters on this.
[01:12:46.508 --> 01:12:48.391]  But in America now, it's radical.
[01:12:48.491 --> 01:12:49.552]  And they were kind of scared by the end.
[01:12:49.572 --> 01:12:55.439]  They were freaked out that people came to want to talk to us about how we're now past the checkpoint.
[01:12:56.079 --> 01:12:58.900]  Past the tyranny training slave point, not security point.
[01:12:59.520 --> 01:13:03.261]  Past that, they're sticking things in your drink that you buy inside the airport.
[01:13:03.741 --> 01:13:05.401]  And that's a big national news story.
[01:13:05.441 --> 01:13:10.403]  So how evil for press to actually show up unannounced and ask real questions.
[01:13:10.483 --> 01:13:11.563]  So here's that clip.
[01:13:12.163 --> 01:13:12.863]  Yeah, what's going on?
[01:13:12.903 --> 01:13:13.743]  Nice to meet you.
[01:13:14.244 --> 01:13:16.124]  I'm uh... I don't want this on right now.
[01:13:16.604 --> 01:13:16.944]  Alright?
[01:13:17.324 --> 01:13:17.644]  Okay.
[01:13:17.664 --> 01:13:18.745]  We're not gonna talk on camera.
[01:13:18.765 --> 01:13:19.765]  I gotta talk to you offline.
[01:13:20.345 --> 01:13:20.705]  Offline?
[01:13:21.005 --> 01:13:21.946]  Offline.
[01:13:21.966 --> 01:13:22.346]  You got that?
[01:13:23.106 --> 01:13:23.306]  Why?
[01:13:24.911 --> 01:13:26.152]  Why are you upset?
[01:13:26.172 --> 01:13:27.053]  Aren't you the media?
[01:13:27.073 --> 01:13:28.514]  No, I'm just coming to see.
[01:13:28.534 --> 01:13:30.616]  I understand that you're talking to some of our officers.
[01:13:30.736 --> 01:13:33.878]  I wanted to ask some questions about the TSA.
[01:13:34.559 --> 01:13:38.422]  We have a process when you come to the media office at this airport.
[01:13:38.442 --> 01:13:39.423]  Everybody follows it.
[01:13:39.483 --> 01:13:40.484]  KXAN, KB.
[01:13:40.504 --> 01:13:42.005]  That's why I asked for you.
[01:13:42.045 --> 01:13:43.106]  That's why I asked for you.
[01:13:43.146 --> 01:13:44.567]  I'm not a PIO for the airport.
[01:13:44.707 --> 01:13:46.088]  I'm a PIO for the airport.
[01:13:46.588 --> 01:13:47.689]  I represent TSA.
[01:13:47.929 --> 01:13:48.990]  Oh, that's who I wanted to talk to.
[01:13:49.030 --> 01:13:50.852]  I wanted to talk to the PIO for TSA.
[01:13:51.152 --> 01:13:52.453]  You just don't talk to me like this.
[01:13:52.493 --> 01:13:55.835]  We've got some other processes before we go through this.
[01:13:55.875 --> 01:13:57.837]  Can you guarantee us an interview?
[01:13:57.897 --> 01:13:58.818]  No, not right now.
[01:13:58.938 --> 01:14:00.899]  I mean, if you call the head, that'd be fine.
[01:14:00.919 --> 01:14:02.860]  You know, maybe we could work something out.
[01:14:02.921 --> 01:14:03.661]  Oh, okay, okay.
[01:14:03.681 --> 01:14:05.142]  You know, we're just Americans.
[01:14:05.222 --> 01:14:06.963]  We're just trying to get this started.
[01:14:06.983 --> 01:14:08.124]  Yeah, but you know that.
[01:14:08.184 --> 01:14:08.845]  You just can't.
[01:14:09.025 --> 01:14:11.267]  Yeah, but it shouldn't be like that in America.
[01:14:11.347 --> 01:14:12.527]  How come it's just America?
[01:14:12.547 --> 01:14:14.989]  We should be able to talk to each other.
[01:14:15.029 --> 01:14:16.370]  You work for Homeland Security?
[01:14:16.390 --> 01:14:17.791]  Freedom of the press, first thing.
[01:14:17.871 --> 01:14:19.533]  You work for Homeland Security?
[01:14:20.473 --> 01:14:22.555]  The bottom line is the First Amendment, Jeff.
[01:14:22.575 --> 01:14:23.616]  Yeah, the First Amendment, sir.
[01:14:23.656 --> 01:14:23.936]  The what?
[01:14:23.996 --> 01:14:24.436]  The officers.
[01:14:24.556 --> 01:14:25.537]  The police officers.
[01:14:25.577 --> 01:14:25.657]  Oh.
[01:14:25.677 --> 01:14:27.138]  So we don't want that.
[01:14:27.178 --> 01:14:27.879]  Oh, okay.
[01:14:27.919 --> 01:14:29.580]  The thing is, you're a public official.
[01:14:29.620 --> 01:14:32.102]  Because they're not allowed to talk?
[01:14:32.122 --> 01:14:34.444]  A public official has to answer in public.
[01:14:34.464 --> 01:14:37.066]  This is the First Amendment of the Constitution.
[01:14:37.086 --> 01:14:38.127]  You're a federal agency.
[01:14:38.227 --> 01:14:39.388]  What are you going to do to me?
[01:14:39.508 --> 01:14:40.909]  What are you going to do to me?
[01:14:41.009 --> 01:14:42.570]  I'm not going to do anything to you.
[01:14:42.591 --> 01:14:45.132]  You're an official and you have to answer the question in public.
[01:14:45.153 --> 01:14:46.434]  Are you going to call your guys?
[01:14:46.994 --> 01:14:49.436]  We're just wanting to know as fellow Americans.
[01:14:50.316 --> 01:14:51.777]  I've got 300 million guys, man.
[01:14:51.857 --> 01:14:52.838]  Well, you know, we're reporters.
[01:14:52.878 --> 01:14:54.739]  We're just trying to ask people questions.
[01:14:54.919 --> 01:14:56.079]  You've got to be a professional.
[01:14:56.099 --> 01:14:57.280]  You've got to be a professional.
[01:14:57.320 --> 01:14:58.480]  That's why we ask people questions.
[01:14:58.501 --> 01:15:01.702]  So your job is to basically come up and tell people that you can't help them?
[01:15:01.762 --> 01:15:02.022]  No, no.
[01:15:02.062 --> 01:15:03.003]  This is the airport.
[01:15:03.523 --> 01:15:04.944]  And again, there is a process.
[01:15:05.604 --> 01:15:06.985]  You guys didn't follow the process.
[01:15:07.025 --> 01:15:08.785]  The process to exercise the First Amendment?
[01:15:09.306 --> 01:15:13.287]  Sir, could you show me in the Constitution where it says we have to follow process?
[01:15:13.527 --> 01:15:14.848]  It didn't used to be like this.
[01:15:15.108 --> 01:15:17.449]  I used to be able to run on the plane, hug people.
[01:15:17.589 --> 01:15:21.791]  Well, I got grilled last time I came through, and I don't think that I'm a threat.
[01:15:21.831 --> 01:15:24.052]  But we know the State Department put the underwear bomb on the plane.
[01:15:24.072 --> 01:15:24.872]  That's on record, sir.
[01:15:24.892 --> 01:15:26.253]  How you doing, sir?
[01:15:27.893 --> 01:15:29.814]  Sir, the First Amendment says we don't need permission.
[01:15:30.074 --> 01:15:30.475]  Yes, you do.
[01:15:31.715 --> 01:15:33.436]  Sir, do you write the Constitution?
[01:15:34.309 --> 01:15:36.171]  Airport 17, TSA requesting permission.
[01:15:38.012 --> 01:15:41.115]  So the airport police take orders from the TSA, the federal government?
[01:15:41.135 --> 01:15:43.477]  You have to have permission to film at the airport here.
[01:15:43.657 --> 01:15:48.421]  You can film as long as you go through the PIO and they give you authorization to do it.
[01:15:49.001 --> 01:15:50.963]  Authorization to exercise the First Amendment, sir?
[01:15:51.904 --> 01:15:55.807]  No, I just want to... Why do these guys got to file orders by Homeland Security?
[01:15:56.227 --> 01:15:58.790]  I mean, you're the authority here, not Homeland Security.
[01:15:58.810 --> 01:15:59.971]  I'm not filing orders.
[01:16:00.071 --> 01:16:01.372]  But they're the ones who summoned you.
[01:16:02.233 --> 01:16:05.636]  They have a right to call me to- Absolutely, but I mean- Just like any private citizen does.
[01:16:05.756 --> 01:16:07.638]  They're the ones who summoned you for this occasion.
[01:16:07.658 --> 01:16:07.838]  Yeah.
[01:16:07.918 --> 01:16:13.883]  And you, as a war-abiding citizen, sir, you took an oath upon the Constitution to defend it, and which- You don't know what I took.
[01:16:14.263 --> 01:16:14.583]  You did.
[01:16:14.643 --> 01:16:15.364]  Every officer does.
[01:16:15.404 --> 01:16:19.628]  I have many family who are airport police in Providence, Rhode Island, and people who are the state police as well.
[01:16:19.868 --> 01:16:24.091]  You take an oath upon the Constitution to have that badge upon your chest, sir.
[01:16:24.492 --> 01:16:30.477]  And the Constitution is to defend the Constitution and its republic, not take orders from these tyrannical people of Homeland Security.
[01:16:31.478 --> 01:16:32.118]  They are, sir.
[01:16:32.198 --> 01:16:32.899]  It's on record.
[01:16:33.619 --> 01:16:34.180]  It's on record.
[01:16:34.200 --> 01:16:37.842]  These guys put the State Department and put the underwear bomb on the plane.
[01:16:37.862 --> 01:16:39.543]  Do you want to be a confrontation?
[01:16:39.583 --> 01:16:40.124]  No, not at all.
[01:16:40.184 --> 01:16:40.624]  Yes, you do.
[01:16:40.824 --> 01:16:42.946]  I'm just trying to address you as a citizen to citizen.
[01:16:42.966 --> 01:16:43.666]  That's all.
[01:16:43.706 --> 01:16:44.847]  We didn't do that, sir.
[01:16:45.247 --> 01:16:49.190]  You went up to one of their BDOs and he didn't really ask you questions.
[01:16:49.530 --> 01:16:51.292]  Yeah, we respect that.
[01:16:51.372 --> 01:16:55.595]  Yeah, all we ask is for a PIO, a public information officer.
[01:16:55.615 --> 01:16:56.495]  That's all we ask for.
[01:16:56.936 --> 01:16:58.417]  And by law, they have to have one.
[01:16:59.611 --> 01:17:02.114]  These people don't have authorization to film here.
[01:17:02.134 --> 01:17:02.795]  Oh, okay.
[01:17:02.875 --> 01:17:04.518]  Do you want to tell them the proper process?
[01:17:04.538 --> 01:17:05.238]  Yes, sir.
[01:17:05.279 --> 01:17:09.204]  What you've got to do in order to film here is you're going to have to call our dispatch.
[01:17:09.244 --> 01:17:12.668]  You've got to get with the proper individuals to be able to film here at the airport.
[01:17:12.688 --> 01:17:13.389]  No, no, that's for real.
[01:17:13.830 --> 01:17:15.412]  That's why I want you to be able to be heard.
[01:17:15.712 --> 01:17:18.533]  We're going to have to ask you guys not to do that.
[01:17:18.553 --> 01:17:20.593]  You've got to go through the proper procedures.
[01:17:20.633 --> 01:17:24.174]  We're not saying that you can't, but you have to go through the proper procedures.
[01:17:24.434 --> 01:17:27.015]  I can give you the proper documentation.
[01:17:27.095 --> 01:17:28.735]  I can do that for you.
[01:17:28.775 --> 01:17:30.856]  But you cannot do that.
[01:17:31.016 --> 01:17:35.397]  If you want to keep arguing about it, I'm not going to argue with you about it.
[01:17:35.657 --> 01:17:40.438]  I understand, but we need to file proper procedures to exercise the First Amendment.
[01:17:42.546 --> 01:17:44.631]  Sir, this is the Constitution of the United States.
[01:17:44.651 --> 01:17:46.014]  Let me see your driver's license.
[01:17:46.034 --> 01:17:47.898]  I don't have to show my ID, sir.
[01:17:48.138 --> 01:17:49.661]  No, I don't, sir.
[01:17:49.822 --> 01:17:50.864]  It's my constitutional right.
[01:17:50.884 --> 01:17:51.806]  Let me see your driver's license.
[01:17:51.946 --> 01:17:52.528]  I don't have it on me.
[01:17:55.137 --> 01:17:58.781]  And the Constitution of the United States says, shall not be infringed.
[01:17:58.801 --> 01:17:59.382]  Freedom of speech.
[01:17:59.502 --> 01:18:00.623]  Do you write the Constitution?
[01:18:01.024 --> 01:18:02.125]  I'm not being confrontational.
[01:18:02.505 --> 01:18:06.810]  I'm just standing up here as an American that wants to defend my civil liberties and my rights.
[01:18:07.731 --> 01:18:11.275]  And to film in a public place as my taxpayers pay for this airport.
[01:18:11.375 --> 01:18:13.177]  Your salaries as well.
[01:18:13.838 --> 01:18:14.799]  Is Jason available?
[01:18:15.539 --> 01:18:18.403]  Jason, I can give you a phone number where you can try to reach Jason.
[01:18:18.423 --> 01:18:18.663]  Okay.
[01:18:18.743 --> 01:18:19.845]  I can definitely do that.
[01:18:19.865 --> 01:18:20.686]  Alright, that'd be great.
[01:18:20.706 --> 01:18:21.026]  Okay.
[01:18:21.046 --> 01:18:21.727]  Okay, thank you.
[01:18:21.767 --> 01:18:22.648]  Let's write that down.
[01:18:22.788 --> 01:18:23.970]  I'll write it down.
[01:18:24.030 --> 01:18:25.592]  Do you know it off your head?
[01:18:25.692 --> 01:18:26.212]  Yes, I do.
[01:18:26.332 --> 01:18:26.853]  Oh, okay.
[01:18:26.913 --> 01:18:27.213]  Thank you.
[01:18:29.028 --> 01:18:30.349]  Nothing against you personally, sir.
[01:18:30.429 --> 01:18:34.610]  I'm just defending the Constitution that you probably served when you were in the military, if you were.
[01:18:34.630 --> 01:18:36.211]  That's all we wanted, sir.
[01:18:36.231 --> 01:18:37.211]  We just asked what it is.
[01:18:37.251 --> 01:18:38.672]  You're being totally confrontational.
[01:18:38.952 --> 01:18:39.792]  We got it all on video, sir.
[01:18:39.812 --> 01:18:41.173]  You're being totally confrontational.
[01:18:41.213 --> 01:18:42.653]  No, I'm just defending my rights as a citizen.
[01:18:42.673 --> 01:18:43.514]  You're being totally confrontational.
[01:18:43.554 --> 01:18:44.114]  No, I'm not, sir.
[01:18:44.154 --> 01:18:45.054]  We'll get out of here.
[01:18:45.074 --> 01:18:46.895]  You don't have that right right here at this point.
[01:18:47.555 --> 01:18:49.876]  And nobody can leave me in the interrupting, so for sure.
[01:18:50.016 --> 01:18:51.736]  Alright guys, alright.
[01:18:51.857 --> 01:18:53.977]  Yeah, but sir, I'm leaving, sir.
[01:18:54.037 --> 01:18:58.659]  But the thing is, I'm asking, is this not or is it property of the United States of America?
[01:18:58.679 --> 01:18:59.999]  Do you want to leave?
[01:19:00.359 --> 01:19:00.739]  I'm leaving.
[01:19:00.779 --> 01:19:01.580]  We'll find that out.
[01:19:01.740 --> 01:19:02.420]  Do you want to leave?
[01:19:02.860 --> 01:19:03.460]  I'm leaving, sir.
[01:19:03.500 --> 01:19:04.121]  Have a good day.
[01:19:06.365 --> 01:19:28.939]  Now, back that up if you're watching this on PrisonPlanet.tv or on YouTube later, and just really listen to the threats going on and everything, and police who never really face any real threat at the airport that isn't manufactured by the government getting the underwear bomber on the plane like Dan pointed out and things like that, or when TSA goes crazy, strips down naked, starts declaring they're God, or starts trying to rape a woman in front of everybody.
[01:19:29.179 --> 01:19:30.221]  You know, that happens routinely.
[01:19:30.241 --> 01:19:32.244]  They just have total psycho power breaks.
[01:19:32.264 --> 01:19:39.755]  These are people that couldn't get a job at McDonald's and suddenly they've been told you had an eight-hour course, you can read minds, and they just announced, I'm raping you, I'm God.
[01:19:39.775 --> 01:19:43.460]  I mean, it's just, it's, this is, this is what the elite wants.
[01:19:43.500 --> 01:19:45.303]  The lowest of the low, the dumbest of the dumb.
[01:19:46.143 --> 01:19:49.485]  Uh, training us that our sons and daughters are now drug away to private rape rooms.
[01:19:49.825 --> 01:19:55.488]  Now they've got mobile armored command posts on the highway where they take you to a private, uh, physical rape room, and that's what it is.
[01:19:55.809 --> 01:20:01.492]  If you went to a park and grabbed a woman, stuck your hands in her pants and, you know, did that, you would be charged with raping them.
[01:20:02.312 --> 01:20:06.233]  Whether it's the police raping people with nightsticks or their fingers, that's what this is.
[01:20:06.333 --> 01:20:08.354]  But it's just this total immersion.
[01:20:08.594 --> 01:20:10.574]  They think we're these jellyfish that'll put up with it.
[01:20:10.854 --> 01:20:14.275]  Let's start now with Dan Badani and move back down towards Leonard to get our other points.
[01:20:14.575 --> 01:20:16.335]  Dan, you just saw the clip again.
[01:20:16.375 --> 01:20:17.796]  What's your take on the whole event?
[01:20:18.796 --> 01:20:19.156]  Angry.
[01:20:19.236 --> 01:20:23.917]  That's all I have to say is angry because these people think, you know, because we're supposed to be slaves.
[01:20:23.997 --> 01:20:24.937]  Don't ask questions.
[01:20:24.997 --> 01:20:27.018]  How dare you bring up the Constitution?
[01:20:27.058 --> 01:20:27.658]  How dare you?
[01:20:28.481 --> 01:20:30.524]  And these people make me sick, okay?
[01:20:30.745 --> 01:20:35.293]  These are supposed to be men who take a sworn oath upon the Constitution, upon duty.
[01:20:35.914 --> 01:20:40.303]  And when you bring the Constitution up, God forbid you are a slave to the system.
[01:20:41.440 --> 01:20:51.730]  And when I told you I put the Constitution right in his face, you show me anywhere and the First Amendment says we have to apply for permit whatever till I exercise the First Amendment.
[01:20:52.210 --> 01:20:53.291]  Oh, do you have your ID?
[01:20:53.471 --> 01:20:54.572]  I don't have to show you my ID.
[01:20:55.133 --> 01:20:57.194]  And they told me you have to stay here now.
[01:20:57.615 --> 01:20:59.136]  Oh, am I being detained, sir?
[01:20:59.537 --> 01:21:00.037]  No, you're not.
[01:21:00.217 --> 01:21:01.058]  But you have to stay here.
[01:21:01.178 --> 01:21:03.979]  I notice you guys always call them sir, everybody does, but they never call us sir.
[01:21:04.339 --> 01:21:04.499]  No.
[01:21:04.559 --> 01:21:06.520]  It's now, they're the master, we're the slave.
[01:21:06.540 --> 01:21:12.203]  They're not the servant, they're the official, the authority, and we are the civilian.
[01:21:12.423 --> 01:21:16.044]  They use a military occupying force term because that's what this is.
[01:21:16.104 --> 01:21:21.527]  We have been occupied by foreign banks, they brag in all publications, all financial publications, it's a joke.
[01:21:21.767 --> 01:21:29.430]  I've heard them on Bloomberg Radio, CNBC, we've played the clips, Financial Times of London, they say, you Americans are our slaves, and they laugh.
[01:21:30.370 --> 01:21:36.491]  Oh yeah, you see the cop come out, he's like, got his hands on his belt, his chest sticking out, he's like, yeah, you're gonna learn to obey me.
[01:21:36.531 --> 01:21:39.172]  You're gonna learn to shut your mouth and do what you're told.
[01:21:39.232 --> 01:21:40.832]  But you know what, I'm not gonna obey you.
[01:21:41.132 --> 01:21:42.073]  I'm not backing down.
[01:21:42.093 --> 01:21:46.673]  That's why I'm wearing camouflage today, because I am declaring war on the New World Order.
[01:21:46.934 --> 01:21:49.114]  And so is and John, so is and Linda, so is and Alex.
[01:21:49.454 --> 01:21:50.594]  And we are not gonna stop.
[01:21:50.634 --> 01:21:54.275]  You wanna raise your tyranny, you wanna raise that bar, we're gonna raise the bar even higher.
[01:21:54.535 --> 01:21:58.696]  We're gonna go out all over the place we can to expose these scum for what they are.
[01:21:59.216 --> 01:22:00.197]  And it just makes me sick.
[01:22:00.217 --> 01:22:03.439]  Because I think it's so normal, and by war, the info war.
[01:22:03.959 --> 01:22:05.060]  Infowars.com.
[01:22:05.640 --> 01:22:05.901]  It is.
[01:22:05.981 --> 01:22:08.062]  It's an information war against the New World Order.
[01:22:08.402 --> 01:22:11.644]  And we're declaring that right now because, you know, we are not going to stop.
[01:22:12.085 --> 01:22:12.365]  Okay?
[01:22:12.685 --> 01:22:14.026]  We got more reporters here.
[01:22:14.046 --> 01:22:16.287]  The info war is getting bigger by the day, folks.
[01:22:16.788 --> 01:22:19.349]  And we're going to go global, which we already are global.
[01:22:19.369 --> 01:22:22.792]  We're going to go everywhere and expose the corruption of these scum.
[01:22:22.812 --> 01:22:24.413]  Well, it just shows how disconnected
[01:22:25.174 --> 01:22:26.355]  They were probably 50 people at the pool.
[01:22:26.375 --> 01:22:27.576]  They were all scared of the cops.
[01:22:27.856 --> 01:22:30.739]  Because I get there, also these guys in camo march in.
[01:22:30.759 --> 01:22:32.320]  They now have the cadets wear camo.
[01:22:32.881 --> 01:22:35.723]  And all these guys in red with USMC tattoos and everything.
[01:22:35.763 --> 01:22:37.825]  And I watch the head guy go, this is how you swim.
[01:22:38.666 --> 01:22:39.186]  Like a fighter.
[01:22:39.206 --> 01:22:44.811]  And I was just like, you know, I mean, I wasn't a champion swimmer, but I mean, I mean, at big Dallas meets, I won blue ribbons and stuff routinely.
[01:22:44.831 --> 01:22:45.411]  My kids do.
[01:22:45.792 --> 01:22:47.353]  My seven-year-old could swim better than they could.
[01:22:47.373 --> 01:22:48.894]  And the commander could hardly swim.
[01:22:48.914 --> 01:22:49.495]  And I was just like,
[01:22:50.303 --> 01:22:53.825]  And they were like showing off, and there was all these swimmers just racing back and forth.
[01:22:53.865 --> 01:22:57.406]  And then, you know, some of the cops, I mean, most of them couldn't hardly swim.
[01:22:57.686 --> 01:23:00.367]  The two in the life jackets had to put them in them, they had to pull them out of the water.
[01:23:00.867 --> 01:23:01.948]  They couldn't even swim.
[01:23:01.968 --> 01:23:10.371]  And again, I'm not being mean, but if you took 15 people in an average cross-section, old ladies that I know swim better than that, who are like 90 years old.
[01:23:10.411 --> 01:23:11.032]  My grandmother is 88.
[01:23:11.992 --> 01:23:12.493]  I don't think so.
[01:23:30.427 --> 01:23:31.647]  It's scary, man.
[01:23:31.827 --> 01:23:33.848]  Because they're all about procedure.
[01:23:34.228 --> 01:23:36.228]  And all the cadets would bow to the other guys.
[01:23:36.669 --> 01:23:38.549]  It's like we're not monkeys or something.
[01:23:38.949 --> 01:23:40.789]  Like kissing the hand like chimpanzees do.
[01:23:40.809 --> 01:23:44.130]  Speaking of procedure, we went along with that little game.
[01:23:44.150 --> 01:23:46.691]  We told them, all right, because we questioned the TSA officer.
[01:23:46.811 --> 01:23:49.912]  I noticed even the... They're not officers either, the TSA.
[01:23:49.932 --> 01:23:51.052]  But the point is, it's all lies.
[01:23:51.892 --> 01:23:58.394]  I noticed that when they finally sent the airport guy out with his weird red vest, he was bugging his eyes out.
[01:23:58.434 --> 01:23:59.374]  Like, you Americans!
