[00:00:03.800 --> 00:00:03.840]  Oh,
[01:52:30.902 --> 01:52:40.569]  And what's happened, and this will be hard for you to believe, Alex, but there is deadlock in Mexico between Congress and the executive branch of government.
[01:52:41.830 --> 01:52:43.892]  Something that would never happen in this country.
[01:52:44.592 --> 01:52:54.779]  And the result has been the vacuum of power has been filled by Mexico's 31 governors and also the mayor of Mexico City.
[01:52:55.840 --> 01:53:09.272]  And so many of these governors either turn a blind eye to the narco-trafficking that goes on in their states, or they are complicit in the criminal activities.
[01:53:09.832 --> 01:53:18.820]  And so, certainly, we who live in glass houses can't throw stones, but I don't see any conspiracy to overthrow Mexico.
[01:53:20.321 --> 01:53:30.769]  Because I don't think we would want to shoulder the tens of millions of impoverished people there who don't get a fair shake from their own government.
[01:53:33.231 --> 01:53:43.179]  Now, to expand on that question, Professor, I was told there was a destabilization program
[01:53:44.403 --> 01:53:47.064]  Then we saw Mexico become destabilized.
[01:53:47.684 --> 01:53:53.666]  What is, then, from the best your research is, I know it changes administration to administration somewhat, what is the real U.S.
[01:53:53.706 --> 01:53:55.687]  policy to Mexico?
[01:53:55.727 --> 01:53:59.368]  Because I've heard Mexico, you know, some of their leaders say, well, let's decriminalize.
[01:54:00.709 --> 01:54:05.391]  And, of course, you know, the United States that enjoys running the drug war is like, no, no, no, let's not do that.
[01:54:05.971 --> 01:54:07.631]  That's the pretext for all this control.
[01:54:08.972 --> 01:54:10.612]  I mean, what is the U.S.
[01:54:10.652 --> 01:54:11.833]  relationship, then, to make it
[01:54:12.898 --> 01:54:14.079]  You know, to put bookends on it.
[01:54:15.100 --> 01:54:17.261]  And where do you see Mexico going from here?
[01:54:19.523 --> 01:54:20.644]  The best the U.S.
[01:54:20.684 --> 01:54:23.806]  can do is to help at the margins.
[01:54:24.787 --> 01:54:38.217]  That is, we can provide training, equipment, intelligence, but it's up to Mexico's elite to really commit themselves to fighting organized crime.
[01:54:38.957 --> 01:54:40.420]  That's what we found in Columbia.
[01:54:41.141 --> 01:54:49.435]  For years, perhaps decades, the nomenklatura there lived cocooned from the cartel mayhem.
[01:54:53.311 --> 01:55:07.976]  The Medellin Cartel began to move from just criminal activities to absolute terrorism, killing presidential candidates, shooting airplanes out of the sky, bombing shopping centers.
[01:55:08.496 --> 01:55:21.340]  At that point, the elite realized that they had a dog in the fight, and they began to cooperate, not only with their own law enforcement agencies and their army, but also with the U.S.
[01:55:21.400 --> 01:55:21.780]  government.
[01:55:22.398 --> 01:55:24.645]  And that made a huge difference in Columbia.
[01:55:25.413 --> 01:55:27.114]  Where the cities are now safe.
[01:55:27.674 --> 01:55:35.258]  Having said that, there's probably more cocaine flowing from Colombia than ever before, but there's only so much the U.S.
[01:55:35.318 --> 01:55:38.359]  can do to try to abate the violence.
[01:55:38.519 --> 01:55:38.819]  Sure.
[01:55:39.500 --> 01:55:53.266]  Professor, then, what kicked... I mean, I understand you're saying that some of their drug routes got blocked in Florida, and that Vicente Fox screwed things up because he took the army off the job and put local police on it, but
[01:55:54.706 --> 01:55:57.889]  I mean, what are the main factors?
[01:55:57.909 --> 01:55:59.511]  I mean, what made Mexico so bad?
[01:55:59.631 --> 01:56:12.582]  And on a scale here, if we were looking at a timeline, and things were to get worse in the mid-90s right through to today, is Mexico getting better or worse, or is there no way to try to gauge what's happening?
[01:56:14.212 --> 01:56:21.894]  Well, first of all, you and I are both creatures of the Enlightenment, so we think if there's a problem, it can be solved.
[01:56:22.295 --> 01:56:29.537]  There may just be some insoluble problems, and even if, say, the Virgin of Guadalupe reappeared,
[01:56:30.197 --> 01:56:32.658]  And the drug trafficking ended tomorrow.
[01:56:33.218 --> 01:56:44.281]  You still have an infrastructure of criminal organizations who have weapons, who've got safe houses, who've got the know-how to extort, to capture, and to kill.
[01:56:44.922 --> 01:56:58.486]  So, in general, I'm optimistic as a human being, but I'm really pessimistic about Mexico's future, especially because of the increasingly important role that these governors are playing.
[01:56:59.730 --> 01:57:02.938]  So, are you hinting at it's almost like warlords?
[01:57:02.998 --> 01:57:04.662]  It's breaking up into many states?
[01:57:06.010 --> 01:57:08.432]  No, Mexico is not fragmenting.
[01:57:09.493 --> 01:57:14.777]  The Mexican population is quite conservative when you get outside of Mexico City.
[01:57:15.398 --> 01:57:26.307]  All I'm saying is that the governors run their states like they were baronies in the feudal ages, and they have little or no accountability.
[01:57:27.268 --> 01:57:29.190]  Some of the states are thriving.
[01:57:29.670 --> 01:57:30.251]  Mexico's
[01:57:31.111 --> 01:57:35.136]  Gross domestic product will grow twice the rate of the U.S.
[01:57:36.197 --> 01:57:37.699]  similar product.
[01:57:37.779 --> 01:57:41.704]  Mexico has an all-time high in foreign reserves.
[01:57:42.284 --> 01:57:43.766]  Investment is moving in.
[01:57:44.427 --> 01:57:48.231]  So it's not a failed state, but there are a lot of failed politicians.
[01:57:49.474 --> 01:57:58.099]  And sure, when you make the point, because I've always been for drug decriminalization, because I realize it injects money into it, it makes it sexy.
[01:57:58.139 --> 01:58:02.341]  I'm not saying legalize it, but control it, you know, like prescription drugs or whatever.
[01:58:02.661 --> 01:58:04.022]  And I know some areas of Europe have done that.
[01:58:04.042 --> 01:58:05.483]  I want your view on decriminalization.
[01:58:05.503 --> 01:58:07.104]  You may disagree, and that's fine.
[01:58:07.124 --> 01:58:07.824]  I want you to elaborate.
[01:58:08.245 --> 01:58:15.849]  But I do get the point that once you have a state so based on a crime, so based on hundreds of billions a year, that
[01:58:16.569 --> 01:58:17.570]  It is horrifying.
[01:58:17.610 --> 01:58:28.177]  If they've branched out into kidnapping and terrorism and extortion and everything else and blowing up, you know, casinos or whatever, what would happen if you decriminalized everything?
[01:58:28.297 --> 01:58:33.881]  What would... I mean, how many drug enforcers and pushers and minions are there in Mexico?
[01:58:36.417 --> 01:58:38.099]  It's a relatively small number.
[01:58:39.180 --> 01:58:45.266]  Los Setas, for example, have, I would think, fewer than a thousand cadres.
[01:58:45.946 --> 01:58:50.150]  However, they've got couriers, they've got gunmen, they've got lookouts.
[01:58:50.991 --> 01:59:01.381]  The Sinaloa cartel is probably larger because it has, it employs so many people in marijuana and poppy production.
[01:59:02.181 --> 01:59:12.265]  But the country's major problems really are related more to its oil industry, because it's running out of oil.
[01:59:12.846 --> 01:59:17.267]  And oil accounts for about a third of its national budget.
[01:59:17.688 --> 01:59:25.871]  And if it doesn't find new reserves of oil, its now growing economy is going to suffer a setback.
[01:59:26.511 --> 01:59:45.679]  And so I think macroeconomic management is crucial, but as we have both agreed, even if the cartels stopped narco-trafficking tomorrow, you still have this infrastructure of criminal activity that's going to continue into the future.
[01:59:46.573 --> 01:59:49.014]  Professor George W. Grayson is our guest here.
[01:59:49.034 --> 01:59:50.694]  We're going to talk about his new book here in a moment.
[01:59:51.755 --> 01:59:59.698]  Professor, then what would you do, because you've been down there a lot, you just came back, you study, I mean, you make this your life.
[02:00:00.418 --> 02:00:04.959]  What would you do, then, or what are some of the brighter minds in Mexico saying?
[02:00:05.280 --> 02:00:14.483]  Because, I mean, or is it just, this is just going to continue degenerating and we just hope everything turns out all right?
[02:00:16.457 --> 02:00:22.403]  Well, Alex, you flatter me, because I have to say, the more I read about Mexico, the less that I know.
[02:00:23.646 --> 02:00:28.047]  But what Calderón has done is to use the broadsword.
[02:00:28.708 --> 02:00:34.329]  That is, throwing major military movements against the cartels.
[02:00:35.309 --> 02:00:40.511]  And the army is taught to pursue, to capture, and to kill.
[02:00:41.171 --> 02:00:46.493]  And so there is going to be invariably what the Pentagon calls collateral damage.
[02:00:47.433 --> 02:00:56.040]  And the Army's corruption has increased and the number of human rights violations has grown vertiginously.
[02:00:57.443 --> 02:01:04.067]  I think that the next president will have to rely less on the broadsword and more on the scalpel.
[02:01:04.607 --> 02:01:18.316]  That is, electronic eavesdropping, informants, the use of drones, following the money, not allowing for cash transactions to take place so easily in Mexico.
[02:01:19.016 --> 02:01:21.718]  But above all, Mexico's elite
[02:01:22.478 --> 02:01:33.844]  Which now lives behind high walls with state-of-the-art technology, skilled drivers, they send their youngsters to the United States for education.
[02:01:34.404 --> 02:01:39.066]  Mexico's elite has got to commit itself to fighting organized crime.
[02:01:43.823 --> 02:01:47.805]  You know, getting back to this issue of drones, I know it's a lot of money every year the U.S.
[02:01:47.885 --> 02:01:50.086]  is sending down there and this whole mission creep.
[02:01:50.347 --> 02:01:52.108]  That's why I'm for decriminalization.
[02:01:52.768 --> 02:01:59.752]  I don't want this giant military buildup, not just in Mexico, but what I've seen here, because it invariably
[02:02:00.669 --> 02:02:06.312]  Instead of the Mexican gang shaking you down, government just shakes you down, you know, with taxes and regulations.
[02:02:07.292 --> 02:02:10.994]  So, if you had to look into your crystal ball, where do you see this going?
[02:02:11.014 --> 02:02:12.835]  Because I see it spilling over.
[02:02:13.255 --> 02:02:17.056]  I see the culture of corruption infiltrating every level of U.S.
[02:02:17.076 --> 02:02:20.138]  society, merging with the Chicago-New York model.
[02:02:20.658 --> 02:02:32.070]  I mean, I see this whole North American Union thing and this whole security perimeter basically not uplifting Mexico, but dragging down North America, the rest of North America.
[02:02:32.571 --> 02:02:33.492]  What's your take on that?
[02:02:34.571 --> 02:02:37.214]  Well, first, I didn't mean to dodge your earlier question.
[02:02:38.014 --> 02:02:40.797]  I, too, support decriminalization.
[02:02:41.298 --> 02:02:52.168]  I think it's the least worst option to pursue, and I think in 20 years we will see that occurring throughout North America, although it's a slow process.
[02:02:53.329 --> 02:02:55.552]  The cartels are pragmatic.
[02:02:58.903 --> 02:03:10.309]  And while they're certainly selling drugs in at least 48 of the 50 states in the U.S., they haven't been targeting U.S.
[02:03:10.369 --> 02:03:11.709]  officials per se.
[02:03:12.490 --> 02:03:14.931]  And it's not because they're altruistic.
[02:03:15.451 --> 02:03:19.293]  It's that they don't want Mexico to move any closer to the center.
[02:03:19.933 --> 02:03:20.493]  Yeah, because if U.S.
[02:03:20.513 --> 02:03:21.234]  boots show up they never leave.
[02:03:39.833 --> 02:03:40.714]  Sorry, go ahead.
[02:03:41.194 --> 02:03:53.680]  Well, I'm not sure that either presidential candidate wants to get us involved in a new war that's, you know, that's endgame has yet to be spelled out.
[02:03:54.020 --> 02:03:58.662]  Sure, but you're saying that the cartels don't want to drive the Mexican elite
[02:03:59.182 --> 02:04:01.484]  Into the arms of the U.S.
[02:04:01.544 --> 02:04:02.385]  elite, basically.
[02:04:03.306 --> 02:04:04.627]  Wow, wow, that's an amazing statement.
[02:04:04.747 --> 02:04:05.528]  Correct me if I'm wrong.
[02:04:06.349 --> 02:04:07.890]  They're not killing U.S.
[02:04:08.431 --> 02:04:10.573]  officials because they're even scared of them.
[02:04:11.474 --> 02:04:15.958]  They're just afraid that it would drive the two elites together, or like... I mean, I interrupted.
[02:04:15.978 --> 02:04:16.839]  Exactly what are you getting at?
[02:04:18.502 --> 02:04:20.864]  Well, there are two separate groups here.
[02:04:21.685 --> 02:04:26.690]  One, we have the possibility that you could have a U.S.
[02:04:26.970 --> 02:04:31.615]  armed presence at the border, as we've had in the past with National Guard units.
[02:04:32.736 --> 02:04:38.642]  But what the Mexican crime syndicates don't want are U.S.
[02:04:38.682 --> 02:04:39.663]  boots on the ground.
[02:04:40.644 --> 02:04:47.813]  Uh, either as trainers or as active participants in the local version of the drug war.
[02:04:48.334 --> 02:04:51.818]  That is, they don't want Mexico to become Columbianized.
[02:04:52.880 --> 02:04:55.162]  The elites live in their own world.
[02:04:56.143 --> 02:05:02.606]  They're the kind of people, take for example the head of the Teachers Union, Elba Esther Gordillo.
[02:05:03.726 --> 02:05:06.207]  She's amazingly wealthy.
[02:05:06.788 --> 02:05:24.295]  If she sees a cocktail dress in a copy of Vogue magazine, she will send a Union airplane to Paris because they have mannequins of her body dimensions and she will have that Union plane bring back
[02:05:24.915 --> 02:05:28.738]  The cocktail dress so she can wear it at an upcoming event.
[02:05:29.199 --> 02:05:36.124]  That is, there is a style of life that is just beyond our, or at least beyond my comprehension.
[02:05:36.645 --> 02:05:41.148]  I know star radio personalities live in that.
[02:05:41.168 --> 02:05:42.009]  No, no, no, no.
[02:05:42.089 --> 02:05:46.873]  I'm not a star radio personality, but I do know a lot of famous Hollywood people and they don't live like that.
[02:05:47.313 --> 02:05:52.918]  I mean, only people like David Rockefeller gets to Europe and forgets he had a bottle of wine and sends his jet back to get it.
[02:05:52.958 --> 02:05:53.398]  So I get it.
[02:05:53.718 --> 02:06:01.084]  They live in just, you know... I mean, I was reading... Doesn't Mexico have more billionaires in the US per capita?
[02:06:01.405 --> 02:06:02.986]  I mean, not more total, but per capita?
[02:06:04.866 --> 02:06:13.111]  I frankly don't know, because for better or for worse, I don't rub elbows with the billionaires.
[02:06:13.671 --> 02:06:27.438]  It does have the lion's share in Latin America, and many of these men and women started off as entrepreneurs, but they made their millions that way.
[02:06:27.919 --> 02:06:32.041]  They made their billions through sweetheart arrangements with the government.
[02:06:32.381 --> 02:06:37.466]  I was about to say, it's that whole crony monopoly model that it seems like the U.S.
[02:06:37.526 --> 02:06:41.909]  is more and more adopting has been the model in Latin America.
[02:06:43.211 --> 02:06:56.102]  Well, the crony capitalism in Mexico is very much akin to the crony capitalism that existed in the late 19th century during the Gilded Age in the United States.
[02:06:56.122 --> 02:06:56.782]  The robber barons.
[02:06:57.591 --> 02:06:58.632]  The robber barons.
[02:06:59.112 --> 02:07:02.474]  Because the senators that they didn't buy, they rented.
[02:07:03.095 --> 02:07:18.266]  And with the United Citizens case saying that certain groups can give unlimited amounts of money without disclosing their donors, we run the risk of a new Gilded Age in the United States.
[02:07:19.466 --> 02:07:20.387]  Well, I agree with that.
[02:07:20.447 --> 02:07:24.030]  Well, Professor, I've been asking a lot of the questions here, but your new book
[02:07:24.833 --> 02:07:28.237]  I mean, it's got some scary characters on the front, and I've seen some of these guys.
[02:07:28.717 --> 02:07:29.478]  Is it drugs?
[02:07:29.558 --> 02:07:30.479]  Is it programming?
[02:07:30.499 --> 02:07:36.225]  I mean, they've got these young enforcers that are just, you know, they worship the Grim Reaper.
[02:07:36.706 --> 02:07:39.849]  One crew I know worships a female Grim Reaper.
[02:07:40.130 --> 02:07:42.532]  The skinny one, the others worship a male Grim Reaper.
[02:07:43.113 --> 02:07:45.315]  I mean, how are they getting
[02:07:46.156 --> 02:07:52.979]  Young people to just be ready to murder and kill and do things that we didn't really see in Mexico before.
[02:07:52.999 --> 02:07:57.061]  I mean, there was more of that culture of, you know, don't kill women, don't kill kids.
[02:07:57.401 --> 02:08:00.102]  It seems like it's just gone to hell in a handbasket.
[02:08:00.603 --> 02:08:02.904]  Break down your book, The Executioner's Men.
[02:08:04.764 --> 02:08:06.765]  The leaders are really sadistic.
[02:08:07.586 --> 02:08:12.248]  And they deserve to be in the lowest rungs of hell.
[02:08:12.848 --> 02:08:14.249]  I'll give you one brief example.
[02:08:15.280 --> 02:08:30.987]  Uh, they thought that some street vendors, uh, because Los Satos are involved in at least 20 illegal activities, including contraband, they thought some of the street vendors on their payroll were skimming the profits.
[02:08:32.243 --> 02:08:41.049]  El Cuarenta, who is the number two personality in Los Etas, went to their boarding house with some of his thugs.
[02:08:41.749 --> 02:08:51.415]  He lined up these poor wretches against the wall, the street vendors, and he beat the first one to a bloody pulp with a two-by-four.
[02:08:51.915 --> 02:08:55.758]  So he was unrecognizable as ever having been a human being.
[02:08:56.758 --> 02:09:08.149]  The second one incurred a worse fate, because El Cuarenta took a razor-sharp butcher knife, plunged it through his thorax, and pulled out his heart.
[02:09:09.630 --> 02:09:20.661]  These leaders just want to be the most feared, the most brutal, the most dangerous criminal organization in the Americas.
[02:09:21.301 --> 02:09:34.688]  Because while they don't have a major capacity with regard to drug trafficking, they make a great deal of money from extortion, kidnapping, and even the harvesting of body parts.
[02:09:35.777 --> 02:09:36.398]  Unbelievable.
[02:09:36.838 --> 02:09:46.168]  And again, tell us about this alliance, because I know once these wars go on, it's the most evil go to the top, because it is a survival of the most sickening and vicious.
[02:09:47.290 --> 02:09:56.640]  But, I mean, explain to me, because what I've heard from folks here down in Mexico is, like you said earlier, some of the other cartels have teamed up to try to exterminate the most vicious one.
[02:09:57.998 --> 02:10:04.320]  Yeah, it's the Gulf Cartel and the Sinaloa Cartel who have teamed up against Los Satos.
[02:10:05.380 --> 02:10:13.002]  And by and large, the Sinaloans and the Gulf Cartel leaders are businessmen.
[02:10:13.903 --> 02:10:19.224]  They want to import, process, store, and export drugs.
[02:10:20.004 --> 02:10:21.925]  They see that as good for the bottom line.
[02:10:22.765 --> 02:10:30.947]  Along come the Zetas with their absolutely horrific behavior, and that's bad for business.
[02:10:31.627 --> 02:10:39.990]  And so they want to eliminate the Zetas, all the more so because the Zetas control Nuevo Laredo.
[02:10:40.590 --> 02:10:51.633]  And as we talked about earlier, that's the major portal to the United States for legal and illegal commerce, and the Sinaloa cartel would love to get control
[02:10:52.413 --> 02:10:53.575]  That particular city.
[02:10:53.595 --> 02:11:04.449]  I think then they would probably turn their back on the Gulf cartel, but they would enjoy a much more advantageous passageway to the United States.
[02:11:04.830 --> 02:11:05.951]  How is the war going?
[02:11:06.011 --> 02:11:06.532]  Who's winning?
[02:11:08.547 --> 02:11:23.757]  Well, at first the Zetas were rocked on their heels, and they retreated into southern Tamaulipas, which is the northeast shoulder of Mexico, just below Texas, into Veracruz.
[02:11:24.698 --> 02:11:31.063]  And it looked like it might be the end of the Zetas, but all of a sudden the Zetas showed up
[02:11:31.983 --> 02:11:33.084]  In Guadalajara
[02:11:51.645 --> 02:11:51.865]  I think?
[02:12:22.617 --> 02:12:29.042]  Well, again, I've been asking a lot of the questions here, but in the closing time we have, we've got about five, six minutes, Professor.
[02:12:29.102 --> 02:12:31.864]  Break down your book and what it covers, because I'm going to get it and read it.
[02:12:31.884 --> 02:12:32.685]  It looks very interesting.
[02:12:32.965 --> 02:12:38.169]  I want to understand this, because I've studied it all the time, and as you said, the more you read, the less you know you know.
[02:12:39.250 --> 02:12:51.560]  Break down the book itself and any angles of recruiting, who's dominant in different areas of the U.S., some of the things that are happening there, and then any other points that I haven't raised for you to answer.
[02:12:53.154 --> 02:12:59.960]  Well, as best I could, because my wife doesn't let me even contemplate trying to interview the Zetas.
[02:13:00.661 --> 02:13:12.913]  And she has threatened to tattoo my social security number on the bottom of both my feet, so if I get into mischief, she'll be able to identify me.
[02:13:13.573 --> 02:13:16.455]  But I look at the organization of the Zetas.
[02:13:17.396 --> 02:13:19.037]  I look at their plaza chiefs.
[02:13:19.097 --> 02:13:20.558]  I look at their recruitment methods.
[02:13:21.138 --> 02:13:33.067]  I look at the dual sovereignty that occurs in some states where you have an elected government, a tax collector, a police chief, a public works director,
[02:13:33.727 --> 02:13:38.608]  But parallel to that elected government, you also have a plaza chief.
[02:13:39.208 --> 02:13:44.730]  You have the plaza chief's tax collector, whom we might call an extortionist.
[02:13:45.450 --> 02:13:54.192]  You have thugs who perform law enforcement functions, and occasionally some of the cartels will engage in public works.
[02:13:55.533 --> 02:14:17.828]  And finally, I talk about the Zaytonization of Mexico, where rival cartels that used to focus on business deals, such as the Gulf Cartel and the Sinaloa Cartel, are now engaging in atrocities that were once the province of the Zaytas.
[02:14:18.328 --> 02:14:22.911]  And so you're having El Chapo's cartel beginning to decapitate people.
[02:14:23.371 --> 02:14:29.235]  You find that the Gulf Cartel is now moving into extortion.
[02:14:30.116 --> 02:14:32.478]  They're all involved in money laundering.
[02:14:33.198 --> 02:14:35.040]  They're all involved now in kidnapping.
[02:14:35.480 --> 02:14:50.471]  And so the Zetas have set the bar high because they want to be able to go into, let's say, Alex Jones' car dealership and say, you need protection.
[02:14:51.151 --> 02:15:00.396]  And for $50,000 a month we will safeguard your inventory and we won't touch a hair on the head of your employees.
[02:15:01.296 --> 02:15:13.042]  They've got credibility, what I call cartel cred, because you know that they won't hesitate to throw a bomb into your establishment or to take
[02:15:14.282 --> 02:15:23.865]  Uh, one of your family members and slice and dice them and send them back to you day by day in terms of different body parts.
[02:15:24.466 --> 02:15:28.307]  So, they are setting the agenda for the cartels.
[02:15:29.707 --> 02:15:36.670]  Looking at the Zetatization of Mexico then, that doesn't bode well for Mexico.
[02:15:36.690 --> 02:15:39.991]  Uh, it doesn't bode well.
[02:15:41.238 --> 02:15:58.825]  And the main challenge that the next government will have is to try to form a professional, uncorrupted, highly trained police force.
[02:15:59.825 --> 02:16:04.107]  And that seems like a will-o'-the-wisp, because even if you take
[02:16:04.853 --> 02:16:07.975]  Youngsters, and put them through rigorous training.
[02:16:08.756 --> 02:16:10.717]  Look into their backgrounds deeply.
[02:16:11.257 --> 02:16:12.258]  Pay them more.
[02:16:12.698 --> 02:16:14.319]  Give them fancy uniforms.
[02:16:14.760 --> 02:16:16.741]  Give them state-of-the-art weaponry.
[02:16:17.422 --> 02:16:26.808]  Once they go into a police precinct, they're likely to find their comandante or senior members of the force who are on the take.
[02:16:27.308 --> 02:16:29.730]  From one or possibly two cartels.
[02:16:30.410 --> 02:16:40.598]  And so it is a absolute Herculean challenge worthy of Hercules to try to create an honest police force.
[02:16:41.178 --> 02:16:44.881]  And this is where I think the elite needs to get involved.
[02:16:46.622 --> 02:16:55.624]  Quickly, I spoke to a group of business people in Mexico recently, and I said to one of the gentlemen there, you've got five children.
[02:16:56.264 --> 02:17:00.925]  One will take over your business, another will be a lawyer, another an accountant, and so forth.
[02:17:01.526 --> 02:17:09.147]  Why don't you encourage one member of your family, one of your youngsters, to go into law enforcement?
[02:17:09.828 --> 02:17:12.448]  And they looked at me like I just stepped off the moon.
[02:17:12.808 --> 02:17:14.229]  And of course, a lot of people do that.
[02:17:15.896 --> 02:17:25.947]  The thought of having one of your children in law enforcement is just abhorrent because of the terrible reputation that police have in Mexico.
[02:17:26.768 --> 02:17:27.028]  Wow.
[02:17:27.549 --> 02:17:30.732]  Well, I've seen that here in Texas, and it's certainly been good for our economy.
[02:17:31.053 --> 02:17:38.141]  All the middle class, entrepreneurial, but also then rich Mexicans are moving up here, buying businesses, spending their money.
[02:17:38.801 --> 02:17:43.185]  And quite frankly, it's good for Austin, Texas, where I live.
[02:17:43.225 --> 02:17:48.729]  Nice, smart, hard-working people, businesses, companies, buying stuff, doing stuff.
[02:17:49.050 --> 02:17:50.791]  But what about the brain drain?
[02:17:51.311 --> 02:17:52.673]  I mean, I've seen that myself.
[02:17:53.013 --> 02:17:55.735]  Are you seeing that go on because you've got the larger image of this?
[02:17:55.975 --> 02:17:58.117]  I mean, is there the brain drain I see happening?
[02:17:59.899 --> 02:18:05.923]  Well, I talked to a top engineer at Paymex, which is the national oil company.
[02:18:07.072 --> 02:18:10.976]  And I said, How's your salary?
[02:18:11.496 --> 02:18:14.579]  And he said, Well, it's quite good by Mexican standards.
[02:18:15.239 --> 02:18:17.821]  And I said, Are you content with your life here?
[02:18:18.462 --> 02:18:27.490]  And he said, If I had the chance to take a job, say with a state oil company in Norway, or Brazil, I would do it in a heartbeat.
[02:18:28.943 --> 02:18:30.125]  That's the bad news.
[02:18:30.626 --> 02:18:41.282]  The good news is that there is a growing middle class and some of whom are committed to staying in their country and trying to improve it.
[02:18:42.307 --> 02:19:00.261]  But at the end of the day, there's no way that an average citizen, even a university graduate, can affect incumbent office holders under the system of government that was put together by the PRI during its 71 years in office.
[02:19:01.042 --> 02:19:09.108]  And we're more than likely to see a new president from the PRI take office on December 1.
[02:19:10.169 --> 02:19:16.497]  And so you have to have a great deal of faith to be an optimist in Mexico these days.
[02:19:18.138 --> 02:19:21.843]  So you're saying the elections from your research is not good news for Mexico?
[02:19:23.324 --> 02:19:26.028]  Well, the election, the vote count was fair.
[02:19:28.004 --> 02:19:41.276]  That is, the vote count in Mexico is probably more transparent than in the United States, because you have only one electoral roll, and you have a virtually uncounterfeitable identification card.
[02:19:41.997 --> 02:19:47.120]  And when you go to vote, your picture is next to your name at the polling place.
[02:19:47.820 --> 02:19:54.984]  But as in the United States, enormous amounts of money are spent in the run-up to the election.
[02:19:55.704 --> 02:20:06.890]  And therefore, it is impossible for new members of the middle class, unless they join one of the political parties, to make a career in politics.
[02:20:07.430 --> 02:20:20.217]  And therefore they prefer to go into business, law, accounting, teaching, and other professions, rather than to get involved with what seems to be a dirty, corrupt political regime.
[02:20:20.777 --> 02:20:25.400]  Do you see the zettization, as you call it, spreading across our border?
[02:20:27.547 --> 02:20:42.262]  I don't, because again, the Zetas, like the other cartels, are sufficiently pragmatic that they don't want to gain any more attention from official Washington than they now have.
[02:20:44.364 --> 02:20:47.867]  With a campaign underway, both U.S.
[02:20:48.067 --> 02:21:00.656]  major party candidates are trying to propitiate Mexico and propitiate Mexican-Americans in hopes of winning on the first Tuesday in November.
[02:21:01.437 --> 02:21:08.582]  So I don't think the Zetas or the Sino-Owens or the leaders of the Gulf cartel
[02:21:09.223 --> 02:21:14.479]  I want to raise the hackles of policy makers in Washington.
[02:21:15.302 --> 02:21:30.631]  Alright, in closing, we've shown some news articles here, I know you've seen them, where Sinaloa people get busted and they say, hey, I was bringing drugs in for the ATF and the FBI, and it ties into Fast and Furious, and the FBI will come in and say, well, it's true, you did work for us, but you're still going to prison.
[02:21:31.711 --> 02:21:33.312]  I mean, how much of that is going on?
[02:21:33.552 --> 02:21:35.573]  From your research, who is the U.S.
[02:21:35.613 --> 02:21:39.936]  government most allied with, or is there manipulation of all the cartels?
[02:21:42.606 --> 02:21:43.447]  I don't think the U.S.
[02:21:43.487 --> 02:21:51.213]  government is allied with any cartel, although they do incredibly stupid things like fast and furious.
[02:21:52.874 --> 02:22:06.885]  What we're finding is that of the several branches of the armed forces, the Navy and the Marines, and the Marines are a part of the Mexican Navy, have proven to be the most
[02:22:08.346 --> 02:22:09.468]  I think?
[02:22:23.664 --> 02:22:32.671]  They're cosmopolitan, they're much more middle class than is the army, and they have been extremely good allies of U.S.
[02:22:33.132 --> 02:22:34.112]  security agencies.
[02:22:34.132 --> 02:22:34.773]  I've noticed that.
[02:22:34.793 --> 02:22:38.416]  They've been using Marines and Navy in these cross-border excursions.
[02:22:38.816 --> 02:22:43.921]  When I've been in Mexico, you'll see Marines and Navy strutting around as security.
[02:22:44.241 --> 02:22:52.067]  But then when you take a bus out to see some pyramids a hundred miles in, it's Army shaking down the driver who has to demand tips for them.
[02:22:52.648 --> 02:22:52.908]  Wow!
[02:22:52.948 --> 02:22:54.289]  Now that's something I want to understand.
[02:22:54.569 --> 02:22:57.952]  Whenever I see troops guarding marijuana fields, it's Army.
[02:22:58.452 --> 02:23:00.774]  Briefly, Professor, then we'll let you know because I know you're busy.
[02:23:01.194 --> 02:23:02.295]  From your research, explain
[02:23:02.355 --> 02:23:11.359]  Explain the difference in the armed forces, because I noticed the Navy and the Marines are working with the U.S., the Army isn't, and I've noticed the Army shaking people down, not the Navy and Marines.
[02:23:11.419 --> 02:23:12.099]  Explain that, too.
[02:23:12.340 --> 02:23:16.281]  I mean, how did the cultures... I mean, you called it toxic nationalism.
[02:23:16.561 --> 02:23:21.964]  I mean, obviously, the Mexican Army is not too fond of the U.S., I guess, because of wars, or what?
[02:23:23.663 --> 02:23:30.767]  Well, there was an unpleasantness in the 19th century that cost Mexico half its territory.
[02:23:32.188 --> 02:23:45.816]  We also know that General Don Jack Blackjack Pershing led an expeditionary movement against Pancho Villa during World War I.
[02:23:46.997 --> 02:23:53.404]  And so the Army really looks upon the United States with, shall we say, mixed emotions.
[02:23:54.225 --> 02:24:00.131]  And they still have lots of hardliners who see the U.S.
[02:24:00.191 --> 02:24:07.720]  as still the perpetrators of what's called in Mexican textbooks the War of North American Aggression.
[02:24:08.901 --> 02:24:14.165]  The Navy is much less hostile to the U.S.
[02:24:14.825 --> 02:24:19.789]  and I think that's because they do less land duty where they can be corrupted.
[02:24:20.249 --> 02:24:26.794]  They spend a good part of their time aboard ships where there is control over their activities.
[02:24:27.555 --> 02:24:31.898]  They rub elbows with foreign sailors in joint
