[00:00:00.169 --> 00:00:00.691]  You've got it.
[01:10:47.830 --> 01:10:49.812]  That is the most asinine thing I've ever heard.
[01:10:49.812 --> 01:10:52.274]  I missed that.
[01:10:52.274 --> 01:10:54.516]  Is that in there?
[01:10:54.516 --> 01:10:55.317]  There's several of these.
[01:10:55.317 --> 01:10:56.918]  We actually wrote an article about it at the time.
[01:10:56.918 --> 01:11:01.742]  I know they've written several, but yeah, no, I mean, they talk about, yeah, yeah, they talk about, Paul Watson wrote about it.
[01:11:01.742 --> 01:11:02.003]  Go ahead.
[01:11:02.847 --> 01:11:06.610]  Okay, so here's the big point, folks, is that the U.S.
[01:11:06.610 --> 01:11:10.913]  military is now within their own ranks within the officer corps.
[01:11:10.913 --> 01:11:15.296]  They're doing much the same thing that's been going on within the police.
[01:11:15.296 --> 01:11:21.301]  The SPLC has infiltrated the police across the country, and it has been brainwashing them to believe that
[01:11:21.661 --> 01:11:29.783]  You know, you, if you believe in the Constitution, you believe in natural rights, you believe in the autonomy of the individual, that you're somehow a potential cop killer.
[01:11:29.783 --> 01:11:35.544]  And as Alex has shown many times, they've got, you know, running around calling the Founding Fathers terrorists, things like that.
[01:11:35.544 --> 01:11:36.784]  Well, now it's spread into the U.S.
[01:11:36.784 --> 01:11:39.044]  military, which we knew was happening.
[01:11:39.044 --> 01:11:42.825]  But now they're, as you just said a minute ago, Alex, they're being much more upfront about it.
[01:11:42.825 --> 01:11:44.205]  The mask is coming off.
[01:11:44.205 --> 01:11:45.386]  They're doing it very overtly.
[01:11:45.386 --> 01:11:46.406]  And the reason is, is that
[01:11:46.946 --> 01:11:47.947]  They're running out of time.
[01:11:47.947 --> 01:12:09.096]  They need to brainwash as many of the military as they possibly can to see traditional conservative Americans or just, you know, libertarian Americans, anybody who believes in freedom, gun owners, preppers, you name it, anybody like that, they want to smear you and then lump you in with racists and lump you in with people who, you know,
[01:12:10.595 --> 01:12:12.316]  You know, the neo-Nazi Christian identity.
[01:12:12.316 --> 01:12:14.216]  If you don't like Obamacare you're a racist.
[01:12:14.216 --> 01:12:15.637]  We've all heard this.
[01:12:15.637 --> 01:12:16.137]  Right.
[01:12:16.137 --> 01:12:19.338]  So this is what's happening and being much more overt about it.
[01:12:19.338 --> 01:12:21.119]  And so I think it's a good sign.
[01:12:21.119 --> 01:12:29.122]  I think that it shows that they're so worried and so desperate to demonize this that they're pulling out all the stops.
[01:12:29.122 --> 01:12:29.982]  I think it's too late.
[01:12:29.982 --> 01:12:32.863]  I think prepping has gone mainstream.
[01:12:32.863 --> 01:12:35.304]  I think loving the Constitution has gone mainstream.
[01:12:35.404 --> 01:12:40.647]  Guns have gone mainstream from used to sell a few hundred thousand a month to three, four, five million a month.
[01:12:40.647 --> 01:12:41.548]  You're right.
[01:12:41.548 --> 01:12:42.948]  Look, they've lost our trust.
[01:12:42.948 --> 01:12:50.093]  I heard the Austin police chief on the radio Friday saying the people don't trust the government anymore and we've got to get their trust back.
[01:12:50.093 --> 01:12:51.994]  I mean, the system knows.
[01:12:51.994 --> 01:12:52.274]  Go ahead.
[01:12:53.487 --> 01:12:56.589]  Exactly, and so that's why they're desperate, but you know, it's too late.
[01:12:56.589 --> 01:12:58.491]  They cast it out of the bag.
[01:12:58.491 --> 01:13:07.497]  The idea of freedom, thanks to Ron Paul and thanks to the whole Ron Paul movement especially, the idea of freedom has grown exponentially in the population.
[01:13:07.497 --> 01:13:11.440]  So now I would say there's about 20% of Americans who are pretty wide awake.
[01:13:12.060 --> 01:13:17.042]  And what I encourage them to do, though, is to not just be awake, but also be prepared.
[01:13:17.042 --> 01:13:17.742]  Yes.
[01:13:17.742 --> 01:13:22.343]  You need to get yourself squared away with your food, your water, your emergency power.
[01:13:22.343 --> 01:13:25.304]  Emergency communication is especially important.
[01:13:25.304 --> 01:13:27.385]  You need to get networking with other people.
[01:13:27.385 --> 01:13:31.046]  The answer, as you said a little while ago, is not to cower in fear and try to hide.
[01:13:31.046 --> 01:13:32.686]  They want you to do that.
[01:13:32.686 --> 01:13:35.427]  Another part of why they're being so open is they want to chill you.
[01:13:35.427 --> 01:13:38.768]  They want you to be afraid of being identified as these things.
[01:13:38.768 --> 01:13:40.129]  Oh, I don't want that label on me.
[01:13:40.129 --> 01:13:41.489]  I don't want to be labeled a prepper.
[01:13:41.889 --> 01:13:43.590]  So I better just shut up and stay in my house?
[01:14:06.138 --> 01:14:06.699]  No, you're right.
[01:14:06.699 --> 01:14:09.162]  I mean, they're kind of autistic in that sense, right?
[01:14:09.162 --> 01:14:13.247]  They're really brain smart, but they don't understand us.
[01:14:13.247 --> 01:14:15.930]  It's like a foreign alien species to them.
[01:14:15.930 --> 01:14:16.751]  They don't understand us.
[01:14:16.751 --> 01:14:18.012]  They don't want to get us.
[01:14:18.012 --> 01:14:21.136]  And they think that what worked in other countries will work here.
[01:14:21.136 --> 01:14:22.999]  That what worked in East Germany will work here.
[01:14:22.999 --> 01:14:24.280]  And it's not working.
[01:14:24.280 --> 01:14:25.441]  All it does is piss us off.
[01:14:26.002 --> 01:14:27.003]  And so that's good.
[01:14:27.003 --> 01:14:32.286]  And so the attitude should be not to become afraid when you hear about all the stuff that's happening.
[01:14:32.286 --> 01:14:36.389]  The attitude should be righteous anger and then decide to do something about it.
[01:14:36.389 --> 01:14:40.171]  And what you need to do about it is we are in the lead up.
[01:14:40.171 --> 01:14:45.314]  It's like 1774, 1773, we're in a lead up to conflict.
[01:14:45.314 --> 01:14:47.455]  Get squared away like your forefathers did.
[01:14:47.455 --> 01:14:51.078]  They didn't just sit on their hands, nor did they just go to their musket and go out in the streets.
[01:14:51.638 --> 01:14:52.600]  They got ready.
[01:14:52.600 --> 01:15:01.458]  Oh, they engaged in the Committees of Correspondence, the Sons of Liberty, for 15 years before they hit the ground and exposed the enemy takeover.
[01:15:02.153 --> 01:15:05.834]  And communities of safety and their militias, they got ready.
[01:15:05.834 --> 01:15:13.975]  And so in the modern context, that means, you know, forming groups with your neighbors, with your close friends.
[01:15:13.975 --> 01:15:19.776]  It also especially means getting together with the veterans in your community, forming a sheriff's posse, backing up a good sheriff.
[01:15:19.776 --> 01:15:26.297]  All the things we talk about on Oath Keepers and our sister site, you know, the Operation Sleeping Giant site, is what we encourage you to do.
[01:15:26.297 --> 01:15:29.498]  Focus on your preparedness first, then your security second.
[01:15:30.018 --> 01:15:34.399]  Then your sound money and alternate currency and barred networks third?
[01:15:34.399 --> 01:15:35.600]  Stay there my friend, stay there.
[01:15:35.600 --> 01:15:38.341]  We're going to come back and take some calls and things are moving fast.
[01:15:38.341 --> 01:15:43.102]  Let's get Stuart Rhodes back on the next few weeks for like two hours to take calls here in the week.
[01:15:43.102 --> 01:15:44.863]  Folks, this is it.
[01:15:44.863 --> 01:15:45.863]  I mean, this is real.
[01:15:45.863 --> 01:15:50.544]  We can beat these people if we will recognize the enemy operations.
[01:15:50.544 --> 01:15:52.225]  I know it's hard to believe it's happening.
[01:15:52.225 --> 01:15:55.686]  We have an infiltration, foreign corporate banking infiltration.
[01:15:55.686 --> 01:15:58.647]  They want to convert us to a total slave state to rob us.
[01:16:00.356 --> 01:16:06.500]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:16:06.500 --> 01:16:09.482]  78% of the Midwest corn belt is in drought conditions.
[01:16:09.482 --> 01:16:14.865]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:16:14.865 --> 01:16:19.828]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[01:16:19.828 --> 01:16:27.133]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now.
[01:16:27.453 --> 01:16:31.336]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[01:16:31.336 --> 01:16:33.118]  Now is the time to get your supply.
[01:16:33.118 --> 01:16:37.141]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[01:16:37.141 --> 01:16:40.043]  You know about their delicious long-term storable foods.
[01:16:40.043 --> 01:16:42.825]  The fact is you can eat at any time to save money today.
[01:16:42.825 --> 01:16:47.389]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[01:16:47.389 --> 01:16:48.049]  Don't wait!
[01:16:48.049 --> 01:16:49.931]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[01:16:49.931 --> 01:16:50.071]  Call 800-409-5633.
[01:16:55.535 --> 01:16:57.797]  Or eFoodsDirect.com forward slash Alex.
[01:16:57.797 --> 01:17:00.119]  You can bet your life on eFoodsDirect.
[01:17:00.119 --> 01:17:05.643]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:17:05.643 --> 01:17:08.045]  Start purifying your water with ProPure.
[01:17:08.045 --> 01:17:13.750]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[01:17:13.750 --> 01:17:17.132]  And it's available discounted at InfoWars.com.
[01:17:17.132 --> 01:17:20.595]  Its filters are silver impregnated to prevent bacterial growth.
[01:17:20.595 --> 01:17:22.276]  There's no priming required.
[01:17:22.276 --> 01:17:23.097]  It's NSF 42 certified.
[01:17:24.538 --> 01:17:27.819]  Optional fluoride filters can reduce fluoride up to 95%.
[01:17:27.819 --> 01:17:29.640]  Easy to set up and use.
[01:17:29.640 --> 01:17:31.060]  Doesn't require electricity.
[01:17:31.060 --> 01:17:34.221]  Purify water from lakes, streams, ponds, and wells.
[01:17:34.221 --> 01:17:37.602]  This filter system leaves in beneficial minerals, which is key.
[01:17:37.602 --> 01:17:41.744]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:17:41.744 --> 01:17:44.484]  ProPure is the best gravity-fed filter out there.
[01:17:44.484 --> 01:17:46.065]  It's what my family uses.
[01:17:46.065 --> 01:17:49.246]  Infowars.com already has the lowest price on ProPure.
[01:17:49.366 --> 01:17:55.210]  But if you add the promo code WATER at checkout, you get an additional 10% off at InfoWars.com.
[01:17:55.210 --> 01:17:57.812]  You can also call to order.
[01:17:57.812 --> 01:17:59.833]  888-253-3139.
[01:17:59.833 --> 01:18:02.335]  Cold and flu season is upon us.
[01:18:02.335 --> 01:18:08.099]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial.
[01:18:08.579 --> 01:18:20.291]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, as well as help improve wound healing.
[01:18:20.291 --> 01:18:29.380]  Silver salt technology is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, like strep throat, staph,
[01:18:29.580 --> 01:18:33.283]  Pneumonia, colds, flus and other harmful pathogens.
[01:18:33.283 --> 01:18:46.273]  This new technology is much more effective than colloidal or ionic silvers and has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of older solutions.
[01:18:46.273 --> 01:18:49.935]  Supernatural Silver is what you need for any emergency.
[01:18:49.935 --> 01:18:57.201]  Go to SupernaturalSilver.com today and use the promo code AlexSays for 20% off and like us on Facebook.
[01:19:01.579 --> 01:19:09.683]  If you want an American company with American products made by Americans, here is the Cal-Ben Soap Company.
[01:19:09.683 --> 01:19:13.765]  Alex and his staff have used these pure soap products for years.
[01:19:13.765 --> 01:19:21.068]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:19:21.068 --> 01:19:24.490]  See them on the web at 5starsoap.com or call 800-340-5STARSOAP.
[01:19:26.671 --> 01:19:28.932]  Call 800-340-7091 for a free catalog.
[01:19:28.932 --> 01:19:34.855]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:19:34.855 --> 01:19:40.278]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:19:40.278 --> 01:19:42.259]  This is an amazing deal.
[01:19:42.259 --> 01:19:47.501]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:19:47.501 --> 01:19:50.703]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:20:01.334 --> 01:20:04.935]  Coast to Coast, direct from Austin.
[01:20:04.935 --> 01:20:17.158]  You're listening to the Alex Jones Broadcasting Network.
[01:20:17.158 --> 01:20:28.020]  We now take you live to the Central Texas Command Center, in the heart of the resistance, rallying patriots worldwide.
[01:20:32.262 --> 01:20:39.885]  You're listening to the Alex Jones Show.
[01:20:39.885 --> 01:20:42.226]  Alright, we got like 12 calls there.
[01:20:42.226 --> 01:20:44.467]  That's just what we opened up on the phone system for our guests.
[01:20:44.467 --> 01:20:47.148]  There's no way to get to all of them, but we'll try to get to some of them.
[01:20:47.148 --> 01:20:52.551]  I just hope listeners understand here, if you're tuning in for the first time, this is not a game.
[01:20:52.551 --> 01:20:55.032]  Most Americans don't have any historical perspective anymore.
[01:20:55.032 --> 01:20:56.872]  It hasn't been taught.
[01:20:56.872 --> 01:20:58.093]  If you know basic history,
[01:20:59.502 --> 01:21:05.568]  This is like, you know, knowing what a grizzly bear looks like in Colorado and you walk out on your back porch and there's a grizzly bear.
[01:21:05.568 --> 01:21:07.229]  I mean, it's a grizzly bear.
[01:21:07.229 --> 01:21:08.951]  Well, if you know history, this is tyranny.
[01:21:08.951 --> 01:21:09.912]  This is scary.
[01:21:09.912 --> 01:21:10.953]  It's real.
[01:21:10.953 --> 01:21:13.596]  And given into it is what's dangerous.
[01:21:13.596 --> 01:21:15.878]  We've got to say, hey, you're wrong.
[01:21:15.878 --> 01:21:16.739]  You're out of control.
[01:21:18.616 --> 01:21:20.678]  And serving this will not help you.
[01:21:20.678 --> 01:21:25.702]  They want an authoritarian model because they say they don't want the free market system of prosperity.
[01:21:25.702 --> 01:21:27.384]  That makes you uppity.
[01:21:27.384 --> 01:21:32.328]  And they're using kind of a communist model to take over, even though it's really corporate fascists that sit above it.
[01:21:32.328 --> 01:21:35.030]  They want to make you dependent at the grassroots.
[01:21:35.030 --> 01:21:38.653]  They want to make you dependent at the grassroots, so that you're dependent on their system.
[01:21:38.653 --> 01:21:39.494]  You're domesticated.
[01:21:40.396 --> 01:21:43.960]  And they want to use a shutdown of society mode to make you dependent.
[01:21:43.960 --> 01:21:50.408]  That is a classic communist model under Mao, under Lenin, under Stalin, under Fidel Castro.
[01:21:50.408 --> 01:21:53.431]  And believe me, as someone who studied political science, it freaks me out.
[01:21:53.431 --> 01:21:53.992]  You know, Stuart...
[01:21:56.200 --> 01:22:00.983]  After serving in the Army, graduated summa cum laude from the University of Nevada.
[01:22:00.983 --> 01:22:11.709]  Then he went on to graduate law school from Yale, where he won the top big award there at the law school, solving the puzzle of enemy combatant status before this was even discussed.
[01:22:11.709 --> 01:22:15.271]  He won Yale's Judge William E. Miller Prize for Best Paper on the Bill of Rights.
[01:22:15.991 --> 01:22:17.032]  And we'll continue.
[01:22:17.032 --> 01:22:18.192]  He also sits at teaching U.S.
[01:22:18.192 --> 01:22:20.553]  Military History at Yale History Department.
[01:22:20.553 --> 01:22:23.775]  I want to jam in four or five calls here, Stuart, but with quick questions callers.
[01:22:23.775 --> 01:22:24.776]  So don't thank us or anything.
[01:22:24.776 --> 01:22:26.176]  Let's just get right to your data.
[01:22:26.176 --> 01:22:28.217]  God bless you so we can get to more of you.
[01:22:28.217 --> 01:22:33.120]  Stuart, as a military historian, you're not just, you know, not just a constitutional lawyer.
[01:22:33.120 --> 01:22:36.281]  Am I wrong in saying danger Will Robinson, red alert?
[01:22:36.281 --> 01:22:37.262]  I mean, this is incredible.
[01:22:38.354 --> 01:22:45.404]  No, and that's what grabbed me back in 2001 and 2002 when I was doing my research in the wake of 9-11.
[01:22:45.404 --> 01:22:51.752]  Like I said, the laws of war are being brought home and I can see it happening legally.
[01:22:53.274 --> 01:22:56.775]  When they build something, they build the infrastructure, it's going to be used.
[01:22:56.775 --> 01:23:05.979]  So they built the American version of the Stasi, that's the NSA and the DHS, it's going to be used here at home on us, just like it was used overseas.
[01:23:05.979 --> 01:23:12.761]  When they build the infrastructure for NORTHCOM and for domestic deployment of the US military under its own separate command,
[01:23:13.001 --> 01:23:15.564]  It's not under the Army, it's not under the Marine Corps.
[01:23:15.564 --> 01:23:19.848]  It's this new body, like a new branch of the military for domestic use.
[01:23:19.848 --> 01:23:21.269]  It's going to be used.
[01:23:21.269 --> 01:23:23.592]  And that's exactly why... Not under your governor!
[01:23:23.592 --> 01:23:25.734]  I mean, they're circumventing everything.
[01:23:25.734 --> 01:23:29.438]  And they're calling us anti-federalists when they're overthrowing the federal system.
[01:23:30.882 --> 01:23:37.926]  Yeah, this is kind of ironic because they're using the label applied to opponents of the Constitution to people who are trying to preserve the Constitution.
[01:23:37.926 --> 01:23:42.229]  Although the anti-federalists like Patrick Henry turned out to be right in the long run, frankly.
[01:23:42.229 --> 01:23:43.029]  I guess they did.
[01:23:43.029 --> 01:23:46.291]  Okay, let's go ahead and go to a phone call here.
[01:23:46.291 --> 01:23:49.453]  Let's go to Daniel in Baton Rouge, Louisiana.
[01:23:49.453 --> 01:23:50.654]  Welcome.
[01:23:50.654 --> 01:23:51.774]  Hey, how you doing, Alex?
[01:23:51.774 --> 01:23:53.696]  Good, sir.
[01:23:53.696 --> 01:23:56.497]  I had a statement for Stuart, if that's okay?
[01:23:56.497 --> 01:23:56.897]  Yes, sir.
[01:23:56.897 --> 01:23:58.078]  By the way, you live in a beautiful city.
[01:23:58.078 --> 01:23:58.959]  I was just there recently.
[01:23:58.959 --> 01:23:59.219]  Go ahead.
[01:23:59.995 --> 01:24:00.696]  Oh thanks.
[01:24:00.696 --> 01:24:10.564]  Hey Stuart, my name is Daniel and I'm a former United States Marine and I know a thing or two about martial arts, fitness, and also the InfoWars.
[01:24:10.564 --> 01:24:15.889]  And I wanted to get your blessing to thread the Oath Keepers message with the InfoWars message.
[01:24:16.354 --> 01:24:21.240]  And make my own little boot camp in Sherbrooke National Forest here in the chapel.
[01:24:21.240 --> 01:24:24.965]  Well I mean for him to openly give you some kind of thing like he'd have to know who you are.
[01:24:24.965 --> 01:24:28.389]  Sir just get people ask can I put your bumper sticker on my car?
[01:24:28.389 --> 01:24:29.330]  Go folks!
[01:24:29.330 --> 01:24:31.352]  But I mean he obviously can't certify what you're doing.
[01:24:31.352 --> 01:24:33.054]  Don't wait for orders from headquarters.
[01:24:33.054 --> 01:24:34.056]  Go to the sound of the guns.
[01:24:34.056 --> 01:24:34.997]  Thanks for the call.
[01:24:34.997 --> 01:24:35.678]  Stuart, comment.
[01:24:36.212 --> 01:24:41.553]  Yeah, he can just write me at Oath Keepers through our contact there and I'll take a look at what he's doing.
[01:24:41.553 --> 01:24:43.954]  Let's go to... We'll need to get squared away.
[01:24:43.954 --> 01:24:52.915]  I recommend, like I said, my recommendation is to focus on your veterans groups that already exist rather than trying to start some new entity.
[01:24:52.915 --> 01:24:54.756]  Go to the veterans groups that are already there.
[01:24:54.756 --> 01:24:56.516]  And do it all out in the open mainstream.
[01:24:56.516 --> 01:24:57.776]  We're the good guys.
[01:24:57.776 --> 01:25:00.297]  Creeping around, you'll run into infiltrators and troublemakers.
[01:25:00.925 --> 01:25:01.226]  Right.
[01:25:01.226 --> 01:25:03.629]  Don't do anything you wouldn't want on the national news.
[01:25:03.629 --> 01:25:06.753]  And you're stronger that way.
[01:25:06.753 --> 01:25:09.577]  Listen, I stomp up to the NSA bases.
[01:25:09.577 --> 01:25:11.319]  I stomp up to the troops.
[01:25:11.319 --> 01:25:13.362]  I'm the guy fighting the takeover and the tyranny.
[01:25:13.362 --> 01:25:15.125]  We're the good guys.
[01:25:15.125 --> 01:25:17.328]  They see us like Godzilla in Tokyo, Stuart.
[01:25:18.442 --> 01:25:19.323]  Yeah, definitely.
[01:25:19.323 --> 01:25:21.805]  And I do think, you know, we do need to train.
[01:25:21.805 --> 01:25:23.467]  And you do need to pass your knowledge on.
[01:25:23.467 --> 01:25:25.469]  So I think you're right to do that.
[01:25:25.469 --> 01:25:31.074]  But my recommendation is to do it through your local VFW or Marine Corps League.
[01:25:31.074 --> 01:25:32.556]  Create an apple seed group.
[01:25:32.556 --> 01:25:34.338]  People need basic rifle skills first.
[01:25:35.276 --> 01:25:36.957]  Operation Appleseed.
[01:25:36.957 --> 01:25:40.559]  Well, you know, if you've got other skills you want to teach, by all means, go for it.
[01:25:40.559 --> 01:25:47.484]  Just be aware that you're going to have infiltrators, you're going to have a mole who's going to come in there and try to get you to talk about doing illegal stuff.
[01:25:47.484 --> 01:25:50.045]  Yeah, they put a mole in it to act like what you're doing is bad.
[01:25:50.045 --> 01:25:51.046]  Let's go to another caller here.
[01:25:51.046 --> 01:25:52.227]  Caleb in Virginia.
[01:25:52.227 --> 01:25:53.308]  You're on the air with Stuart Rhodes.
[01:25:53.308 --> 01:25:53.588]  Go ahead.
[01:25:54.730 --> 01:25:56.631]  Yeah, I live in Frecksburg.
[01:25:56.631 --> 01:25:59.732]  I don't know if you're aware of that, but that's right where the storm's going to be hitting.
[01:25:59.732 --> 01:26:01.013]  Yes, sir.
[01:26:01.013 --> 01:26:06.656]  Are you aware of the 100,000 National Guardsmen getting sent to the Northeast?
[01:26:06.656 --> 01:26:16.080]  Yes, I am aware they're mobilizing and declaring mandatory evacuations in areas of New York City, which, I mean, how are they going to have an election if that's the case?
[01:26:16.080 --> 01:26:19.782]  Yeah, Alex, I see it getting postponed, but I was calling
[01:26:21.115 --> 01:26:24.278]  There's National Guardsmen everywhere in my town.
[01:26:24.278 --> 01:26:26.300]  Police officers on every street.
[01:26:26.300 --> 01:26:27.201]  It's crazy.
[01:26:27.201 --> 01:26:32.245]  Well, that's when you're supposed to have them, though, is when you've got a giant hurricane with a bunch of other storms coming together.
[01:26:32.245 --> 01:26:32.886]  Anything else?
[01:26:32.886 --> 01:26:34.767]  Any questions for Stewart?
[01:26:34.767 --> 01:26:35.388]  That's it.
[01:26:35.388 --> 01:26:35.868]  Thank you, sir.
[01:26:35.868 --> 01:26:36.529]  God bless.
[01:26:36.529 --> 01:26:38.431]  Stewart, what is your take, briefly, on the election?
[01:26:39.417 --> 01:26:42.138]  Well, I think it's a dog and pony show, frankly.
[01:26:42.138 --> 01:26:43.739]  This is also kind of interesting.
[01:26:43.739 --> 01:26:57.244]  This National Guard we talked to the other day, he said that they were briefed and told that if Obama loses, there's going to be rioting by Obama supporters, but they're going to look at the preppers as the big threat, which is really kind of strange.
[01:26:57.244 --> 01:26:58.405]  It's like they're hedging their bet.
[01:26:59.125 --> 01:26:59.445]  Yes sir.
[01:26:59.445 --> 01:26:59.885]  Yeah, yeah, yes sir.
[01:27:18.860 --> 01:27:20.341]  Good to see you today.
[01:27:20.341 --> 01:27:30.308]  The storm affected area, how far do you think the government will try to extend their authority outside that area or use this as a test run for what we're looking at?
[01:27:30.308 --> 01:27:31.209]  Yeah, that's a great point.
[01:27:31.209 --> 01:27:34.011]  They use every disaster or problem as a reason to power grab.
[01:27:34.011 --> 01:27:34.892]  Look at Katrina, Stuart.
[01:27:36.257 --> 01:27:36.857]  Yeah, absolutely.
[01:27:36.857 --> 01:27:38.618]  That's why I like the last caller.
[01:27:38.618 --> 01:27:48.083]  The answer is go out there and talk to those cops and talk to the National Guardsmen before the storm hits and say, look guys, don't do what happened in Katrina.
[01:27:48.083 --> 01:27:49.763]  Do not go down that road.
[01:27:49.763 --> 01:27:52.025]  And you've got to get out there and outreach to them now.
[01:27:52.025 --> 01:27:56.627]  And by the way, as you proved and broke later, a lot of the Army actually said no.
[01:27:56.627 --> 01:28:01.449]  The media acted like the Army was happy to confiscate guns to sell the normalization of it.
[01:28:01.449 --> 01:28:02.870]  The truth is a lot of them said no.
[01:28:03.470 --> 01:28:05.310]  And that did not make the news, that's right.
[01:28:05.310 --> 01:28:11.752]  And so don't take it for granted they'll do what they're told, but also make sure you go out there and talk to them.
[01:28:11.752 --> 01:28:13.512]  Who knows what effect you could have?
[01:28:13.512 --> 01:28:23.275]  You going out there and talking to them and saying, look, we're here to back you up and help you, just don't try to disarm us or violate our rights, that could make a big difference to the guys on the ground and what they do.
[01:28:23.795 --> 01:28:24.156]  That's right.
[01:28:24.156 --> 01:28:26.839]  You know, the system says comply, comply, do what you're told.
[01:28:26.839 --> 01:28:33.287]  They teach the clergy response teams to, you know, the preachers that have been bought off as collaborators, to tell everybody do what you're told during the emergency.
[01:28:33.287 --> 01:28:34.068]  No!
[01:28:34.068 --> 01:28:35.510]  We're the head of the government.
[01:28:35.510 --> 01:28:37.993]  We obey the Constitution Bill of Rights, Romans 13.
[01:28:39.275 --> 01:28:41.937]  And they're actually twisting that and saying, serve tyranny.
[01:28:41.937 --> 01:28:45.259]  Stuart Rose, I want to get you on soon about Operation Sleeping Giant.
[01:28:45.259 --> 01:28:48.041]  Thank you and God bless you during the weekday show soon.
[01:28:48.041 --> 01:28:50.963]  Coming up, we'll look at the storm with a meteorologist.
[01:28:50.963 --> 01:28:52.504]  Straight ahead, stay with us.
[01:28:52.504 --> 01:28:57.107]  I'm Alex Jones, InfoWars.com, their site, HoathKeepers.org.
[01:28:57.107 --> 01:28:57.828]  We'll be right back.
[01:29:00.441 --> 01:29:06.583]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:29:06.583 --> 01:29:09.544]  78% of the Midwest corn belt is in drought conditions.
[01:29:09.544 --> 01:29:14.946]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:29:14.946 --> 01:29:19.908]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[01:29:19.908 --> 01:29:29.411]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods or meat foods direct now, as the price of raw ingredients increases.
[01:29:29.691 --> 01:29:31.413]  Eat foods will have to raise prices too.
[01:29:31.413 --> 01:29:33.214]  Now is the time to get your supply.
[01:29:33.214 --> 01:29:37.218]  I recently increased my supply from Eat Foods Direct because we've all known this was coming.
[01:29:37.218 --> 01:29:40.141]  You know about their delicious long-term storable foods.
[01:29:40.141 --> 01:29:42.923]  The fact is you can eat at any time to save money today.
[01:29:42.923 --> 01:29:47.468]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[01:29:47.468 --> 01:29:48.128]  Don't wait!
[01:29:48.128 --> 01:29:53.393]  Call 800-409-5633 or go to eatfoodsdirect.com forward slash Alex.
[01:29:53.393 --> 01:29:53.613]  Call 800-409-5633.
[01:29:55.635 --> 01:29:57.877]  Or eFoodsDirect.com forward slash Alex.
[01:29:57.877 --> 01:30:00.239]  You can bet your life on eFoodsDirect.
[01:30:00.239 --> 01:30:01.260]  Aaron Fullin here.
[01:30:01.260 --> 01:30:12.870]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[01:30:12.870 --> 01:30:16.694]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[01:30:16.894 --> 01:30:19.675]  But frankly, I'm not sure what the food police are so afraid of.
[01:30:19.675 --> 01:30:27.559]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[01:30:27.559 --> 01:30:35.062]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[01:30:35.362 --> 01:30:36.482]  But here's some good news.
[01:30:36.482 --> 01:30:42.704]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[01:30:42.704 --> 01:30:46.025]  Since it's still legal to make these foods as long as you can make them yourself.
[01:30:46.025 --> 01:30:48.866]  For more information check out fermentationfactor.com.
[01:30:48.866 --> 01:30:50.886]  That's fermentationfactor.com.
[01:30:50.886 --> 01:30:57.008]  It's easy to create your own powerful fermented foods and you can do it by going to www.fermentationfactor.com.
