[00:00:00.577 --> 00:00:00.983]  Network.
[02:45:54.347 --> 02:45:55.989]  They are just dumber than a box of rocks.
[02:45:56.430 --> 02:46:00.654]  Alright, here is the special report, really the inside scoop, on 2012.
[02:46:01.075 --> 02:46:02.056]  Is it the end of the world?
[02:46:02.657 --> 02:46:05.160]  Well, here is our take on it, right now.
[02:46:12.423 --> 02:46:16.968]  We have been told the end of our world will occur on December 21st, 2012.
[02:46:17.308 --> 02:46:26.578]  As 2012 draws to a close, will it be the end of our species, the end of our world, or just the beginning?
[02:46:31.271 --> 02:46:35.373]  In case you haven't heard, the world is going to end in 2012.
[02:46:35.673 --> 02:46:36.634]  December 21st, 2012.
[02:46:37.014 --> 02:46:42.297]  The Mayan calendar basically predicts that the world will end in 2012.
[02:46:43.117 --> 02:46:49.141]  The world is not going to end December 21st, 2012, coming up in just a few days.
[02:46:49.741 --> 02:46:50.561]  It is a hoax.
[02:46:51.122 --> 02:46:53.443]  It is a premeditated fraud.
[02:46:54.103 --> 02:47:04.426]  No Mayan scholars, no archaeologists have ever come out and looked at the Mayan prophecies in the Mayan calendar and said that it states there's going to be an end to the world.
[02:47:04.946 --> 02:47:10.027]  The whole thing is a 30 plus year manufactured hoax.
[02:47:10.667 --> 02:47:12.487]  A total and complete scam.
[02:47:12.507 --> 02:47:20.069]  And we're going to break down exactly who is behind it and why the mainstream media has been peddling this for decades.
[02:47:20.089 --> 02:47:22.090]  Did the Maya think the world would end in 2012?
[02:47:22.130 --> 02:47:22.190]  No.
[02:47:25.222 --> 02:47:32.236]  The Mayan people are fighting back, saying that the idea of the world coming to an end in 2012 did not come from their calendar.
[02:47:32.799 --> 02:47:37.921]  But where do we find the modern, end-of-the-world 2012 cult beginning?
[02:47:38.321 --> 02:47:47.504]  New Age thinkers like Terrence McKenna and Robert Anton Wilson launched what has become the 2012 doomsday hubbub in the 1970s.
[02:47:47.904 --> 02:47:57.047]  They simply used the Mayan date to launch a kick-off of the New Age scenario to garner attention to their other Illuminati New Age writings.
[02:47:57.567 --> 02:48:10.716]  Robert Anton Wilson, in his book, The Cosmic Trigger, said that there would be a scientific quickening similar to what Ray Kurzweil says, that the singularity would begin to happen on December 21st, 2012.
[02:48:12.617 --> 02:48:18.279]  And he used the Mayan date as a symbolic trigger for all of this.
[02:48:18.680 --> 02:48:36.627]  But there were countless other New Age gurus and establishment connected types who came out over the next few decades and continued to push this idea that the world would either physically end on December 21st, 2012, or that a new age would start at that point.
[02:48:37.087 --> 02:48:41.469]  And that is exactly what we are seeing being promoted and being pushed right now.
[02:48:41.869 --> 02:48:46.095]  This end of the world business is a reoccurring theme throughout history.
[02:48:46.776 --> 02:48:50.882]  And it gets people to cop out and to not be involved in their daily lives.
[02:48:51.343 --> 02:48:53.646]  It makes you have a feeling of powerlessness.
[02:48:54.147 --> 02:48:58.133]  And governments at different institutions have always been happy to promote this.
[02:48:58.433 --> 02:49:08.016]  The establishment for hundreds of years has gotten Christians to not be politically involved because going back to the time of the Gnostics, they always believed the world was ending next week.
[02:49:08.517 --> 02:49:11.678]  It is a total system to cop out.
[02:49:11.818 --> 02:49:14.459]  It is a manufactured superstition.
[02:49:14.899 --> 02:49:20.981]  Just as Christians are given the rapture as a reason to stand down and not fight back against corruption and evil,
[02:49:21.701 --> 02:49:29.566]  The New Age crowd, or the hippies, the trendies, people that didn't believe in God, they needed a reason to not be involved.
[02:49:29.947 --> 02:49:36.271]  It is a self-fulfilling prophecy, and that's what the whole 2012 hoax is about.
[02:49:36.711 --> 02:49:43.056]  A artificial superstition to make people turn control of their lives over to the globalist technocrats.
[02:49:43.296 --> 02:49:50.621]  Strangely enough, we find the answer to our current superstition in ancient cultures like the Mayan.
[02:49:51.201 --> 02:49:52.562]  And I don't just want to pick on them.
[02:49:52.582 --> 02:50:10.599]  This was system-wide throughout all human cultures that you would see the rise of a priest class who would say, if you don't give us the best huts, the best temples, the best food, and finally human sacrifices, the greatest thing they could demand from the general population, the giant
[02:50:11.380 --> 02:50:21.025]  The Titan God will swallow the sun, or the Snake God will swallow the sun or moon, and it will be the end of the world if you don't give the priest class total control.
[02:50:21.545 --> 02:50:25.427]  And that's basically what politicians in Hollywood are doing again today.
[02:50:25.887 --> 02:50:27.668]  It's the end of the world with terrorism.
[02:50:27.728 --> 02:50:30.649]  It's the end of the world with the economy.
[02:50:30.769 --> 02:50:34.511]  If you don't give us more control, we're going to go over the fiscal cliff.
[02:50:35.211 --> 02:50:48.977]  You remember Karl Rove when he told the New York Times that it doesn't matter if we lie to people, doesn't matter if we change the political narrative tomorrow, up is down, down is up in a 1984 fashion, because we in the governing class are history's actors now.
[02:50:49.618 --> 02:50:54.340]  And you, the public, are in such a coma, you will just accept whatever the new reality is.
[02:50:55.040 --> 02:50:56.722]  So sit down and shut up.
[02:50:57.282 --> 02:51:00.125]  And that's what these prophets of doom are doing.
[02:51:00.385 --> 02:51:02.027]  They are stealing the future.
[02:51:02.127 --> 02:51:08.514]  They are prescripting what it's going to be and then we just fall into line and believe it like they're God.
[02:51:09.174 --> 02:51:11.677]  Don't let these people dominate and control the future.
[02:51:14.053 --> 02:51:22.899]  In conclusion, I want to cover some real threats that could not just destroy the human species, but could destroy this beautiful planet itself.
[02:51:23.479 --> 02:51:37.308]  Many top physicists and scientists are on record saying that these giant cyclotrons and superconducting super colliders, like the Hadron Facility in Europe, are engaged in experiments that could possibly destroy this planet.
[02:51:37.588 --> 02:51:38.188]  We're good to go.
[02:51:56.880 --> 02:52:04.262]  and create a self-replicating manufacturing system that would overtake the service of the globe in just a matter of days.
[02:52:04.722 --> 02:52:16.244]  In hundreds of major studies, GMO crops that have been eaten by Americans for decades cause near total sterility, brain damage, and deformities in the different rodents that they've been fed to.
[02:52:16.644 --> 02:52:23.386]  Major universities for decades have been stampeding each other to publish things like the mouse pox recipe
[02:52:23.746 --> 02:52:23.906]  I think?
[02:52:47.677 --> 02:52:56.979]  Many nuclear physicists believe that high-altitude detonations of hydrogen bombs could blow a hole in our atmosphere and that the planet could become dead.
[02:52:57.900 --> 02:53:00.060]  Still, the military went ahead with the test.
[02:53:00.660 --> 02:53:06.822]  Teak, with a yield of 3.8 megatons, detonated nearly 50 miles above the surface of the Earth.
[02:53:08.373 --> 02:53:12.216]  The detonation created a violent magnetic disturbance in the atmosphere.
[02:53:12.817 --> 02:53:32.354]  And the point I'm getting at here is that the mad scientist technocratic elite that runs our planet always engages in the most destructive reckless behavior while lecturing us that we need a world government to keep rogue states from developing dangerous chemical, biological, and radiological weapons.
[02:53:32.754 --> 02:53:36.175]  The seeds of our destruction may have already been sown.
[02:53:36.475 --> 02:53:45.877]  It is imperative that we have a serious debate about the real threats facing us and not raptures and 2012 end of the world garbage.
[02:53:46.377 --> 02:53:56.119]  There is no way that our society, that our civilization is going to survive if people don't start really getting wise about the real threats we face.
[02:53:56.699 --> 02:54:00.900]  If you are listening or watching this transmission, you are the resistance.
[02:54:06.275 --> 02:54:11.856]  All right, Aaron Dykes, that video is probably the greatest editing he's ever done of your radio listener.
[02:54:11.876 --> 02:54:13.857]  We're going to post the video in the next hour.
[02:54:13.917 --> 02:54:17.938]  It's uploading now to Infowars.com and PrisonPlanet.com.
[02:54:17.958 --> 02:54:19.338]  We'll air on the Nightly News tonight.
[02:54:20.079 --> 02:54:21.319]  PrisonPlanet.tv.
[02:54:22.359 --> 02:54:25.200]  And we've got another article about to go up from Melissa Melton.
[02:54:25.960 --> 02:54:27.761]  Teacher's son, 24,
[02:54:31.064 --> 02:54:44.490]  Shoots dead 29, including 22 children at Connecticut Elementary as he and second shooter massacre cowering students in the worst school shooting in American history.
[02:54:45.511 --> 02:54:48.252]  And that is an inside job right there either way you cut it.
[02:54:48.732 --> 02:54:51.674]  I bet money that woman was a super liberal.
[02:54:52.808 --> 02:54:53.809]  I bet money.
[02:54:54.489 --> 02:54:55.049]  That's what I said.
[02:54:55.089 --> 02:54:57.971]  I said, I bet he's in his 20s, a big video gamer, a trendy.
[02:54:58.551 --> 02:55:02.993]  I said that to Jakari, Melissa Melton and David Knight back there in their office.
[02:55:03.814 --> 02:55:05.935]  And they're like, yeah, he's 20 something.
[02:55:05.995 --> 02:55:06.235]  Yeah.
[02:55:06.275 --> 02:55:07.556]  And then we found his photo.
[02:55:09.096 --> 02:55:12.058]  And, you know, it may just be a nut.
[02:55:13.779 --> 02:55:14.719]  Maybe staged.
[02:55:14.739 --> 02:55:15.920]  You know, they're going to use it, though.
[02:55:16.760 --> 02:55:17.421]  Heaven help us.
[02:55:19.471 --> 02:55:23.854]  But the media is saying, here's the guy's photo, but then there's other photos of a guy with the same name.
[02:55:23.915 --> 02:55:24.415]  Who knows?
[02:55:25.095 --> 02:55:26.236]  We'll have to contract this.
[02:55:26.937 --> 02:55:33.241]  Let's talk to Bill, who's in Connecticut, next town over from where this happened.
[02:55:33.301 --> 02:55:34.462]  What's your take on this, Bill?
[02:55:35.963 --> 02:55:41.327]  Well, I'm watching the local cable news, and they seem to have the most updated and accurate information.
[02:55:42.127 --> 02:55:48.492]  And they just indicated moments ago that the police are going door-to-door looking for a second gunman.
[02:55:49.301 --> 02:55:57.385]  And then they have a helicopter shot over another school a mile south called, let me see, St.
[02:55:57.525 --> 02:55:59.766]  Rose of Lima School.
[02:56:00.526 --> 02:56:02.847]  And about six policemen were in the parking lot.
[02:56:03.588 --> 02:56:08.830]  And then suddenly they just bolted into the school about five minutes ago.
[02:56:08.950 --> 02:56:15.093]  So they're right now it's just an overhead shot and really no one knows why they went into the school.
[02:56:15.816 --> 02:56:21.278]  But it gives one pause to wonder what they're doing at that school to begin with.
[02:56:21.338 --> 02:56:22.639]  Now say that again for me.
[02:56:23.219 --> 02:56:24.959]  What exactly is happening on the local news?
[02:56:26.760 --> 02:56:32.202]  The police were in a parking lot of another school about a mile south of the other school.
[02:56:33.083 --> 02:56:35.323]  And the school is St.
[02:56:35.443 --> 02:56:36.844]  Rose of Lima School.
[02:56:36.884 --> 02:56:37.164]  Sure.
[02:56:37.784 --> 02:56:40.105]  And there were about six policemen in the parking lot.
[02:56:41.426 --> 02:56:44.367]  And suddenly they bolted into the school.
[02:56:45.774 --> 02:56:47.716]  What, thinking there may be another shooter?
[02:56:47.736 --> 02:56:48.916]  I'm sure there's false alarms.
[02:56:48.997 --> 02:56:50.097]  People are probably panicking.
[02:56:50.558 --> 02:56:52.119]  Or I didn't see the video of this.
[02:56:52.199 --> 02:56:53.320]  I mean, what did it look like to you?
[02:56:53.340 --> 02:56:58.284]  Um, it looked like something was going on inside the school.
[02:56:58.844 --> 02:57:07.971]  Now, the reporters on the scene from the local reporters are saying that the police are going door to door in the area, apparently looking
[02:57:08.584 --> 02:57:11.206]  They're assuming that they're looking for another gunman.
[02:57:11.566 --> 02:57:23.893]  Oh yeah, listen, even a Prozac head, because again, they admit it can cause psychotic breaks and make people have no empathy and do this, it takes incredible will to go around shooting little bitty kids.
[02:57:24.873 --> 02:57:30.717]  And I mean, most soldiers, even with instinctive training, have trouble killing other men up close.
[02:57:32.138 --> 02:57:33.158]  It's just unbelievable.
[02:57:33.178 --> 02:57:41.204]  But I mean, there is this nihilistic, sicko, Satan culture out there where people think it's really cool to talk about hurting kids.
[02:57:41.884 --> 02:57:43.285]  And all I'd like to say is, man...
[02:57:44.847 --> 02:57:46.028]  I'd like to get my hands on them.
[02:57:46.048 --> 02:57:46.909]  That's all I can say.
[02:57:46.969 --> 02:57:48.870]  But this could be staged as well.
[02:57:48.910 --> 02:57:50.892]  I mean, the Batman thing had all the signs of it.
[02:57:50.952 --> 02:57:52.073]  More just keeps coming out.
[02:57:52.433 --> 02:57:56.056]  And it is crazy to think government could be doing this, but they did Fast and Furious.
[02:57:56.476 --> 02:57:58.138]  Sirhan Sirhan was mind-controlled.
[02:57:58.158 --> 02:58:00.860]  The police report said he didn't shoot RFK.
[02:58:00.880 --> 02:58:04.183]  I mean, there's so many examples of real mind-control programs.
[02:58:05.504 --> 02:58:10.348]  You know, it's hard to believe the government does secret experiments on kids and kills them, but it's been declassified.
[02:58:10.928 --> 02:58:11.288]  I don't know.
[02:58:11.368 --> 02:58:12.850]  What's your gut tell you about this?
[02:58:14.164 --> 02:58:18.267]  My God, I agree with you that there's something more to it.
[02:58:18.747 --> 02:58:25.772]  You don't have all of these incidents happen clustered in the past few years and not having some other factor.
[02:58:26.133 --> 02:58:32.757]  Well, notice it didn't happen in the last few years and now that Obama's coming in with gun control, magically these shootings are popping up.
[02:58:33.738 --> 02:58:35.319]  I mean, heaven help us folks.
[02:58:35.379 --> 02:58:36.840]  Pray for no copycats.
[02:58:37.300 --> 02:58:38.802]  Pray for no copycats.
[02:58:43.019 --> 02:58:44.885]  Thank you for listening to GCN.
[02:58:46.431 --> 02:58:48.639]  Visit GCNlive.com today.
[02:58:51.397 --> 02:59:00.239]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[02:59:00.299 --> 02:59:00.939]  Here's why.
[02:59:00.979 --> 02:59:07.101]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[02:59:07.261 --> 02:59:10.102]  Introducing the Hot Water Rocket from Solutions from Science.
[02:59:10.142 --> 02:59:15.183]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[02:59:15.503 --> 02:59:17.144]  Simply add water and place outside.
[02:59:17.184 --> 02:59:27.891]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[02:59:28.051 --> 02:59:37.797]  Order now, and you'll also receive our two hard-hitting reports, Peak Water, why clean water could soon be as valuable as oil, and 77 items that disappear from store shelves in a crisis.
[02:59:38.118 --> 02:59:39.719]  A $50 value, free with your order.
[02:59:39.759 --> 02:59:40.299]  The Hot Water
[02:59:40.299 --> 02:59:45.522]  Hot Water Rocket makes an ideal Christmas present and is now cyber-priced at one half off while supplies last.
[02:59:45.562 --> 02:59:49.265]  For piping hot water whenever you need it, go to HotWaterRocket.com.
[02:59:49.305 --> 02:59:50.906]  That's HotWaterRocket.com.
[02:59:52.246 --> 02:59:53.387]  Coast to Coast.
[02:59:53.787 --> 02:59:55.088]  Direct from Austin.
[02:59:55.829 --> 02:59:59.031]  You're listening to the Alex Jones Broadcasting Network.
[03:00:02.625 --> 03:00:08.169]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[03:00:08.629 --> 03:00:11.291]  You're listening to the Alex Jones Show!
[03:00:12.972 --> 03:00:17.255]  Here are the headlines up at PrisonPlanet.com and InfoWars.com.
[03:00:17.295 --> 03:00:20.437]  Michael Moore calls for strict gun control after school massacre.
[03:00:21.117 --> 03:00:24.520]  Enemies of Second Amendment will exploit Connecticut shooting.
[03:00:24.540 --> 03:00:25.780]  We're just going to continue
[03:00:26.941 --> 03:00:28.582]  I hear folks into overdrive.
[03:00:28.622 --> 03:00:30.564]  We're going to continue here throughout the hour.
[03:00:31.004 --> 03:00:32.185]  Taking your phone calls.
[03:00:32.245 --> 03:00:35.387]  Enemies of Second Amendment will exploit Connecticut shooting.
[03:00:35.407 --> 03:00:36.568]  We've got that headline.
[03:00:37.109 --> 03:00:42.272]  Monolithic intelligence agency collecting info on every American to protect crimes.
[03:00:42.352 --> 03:00:47.196]  Trilaterals discuss big war in Middle East as Obama sends soldiers to Turkey.
[03:00:47.696 --> 03:00:55.282]  TSA calls bomb specialist on wheelchair-bound 12-year-old girl with bone disorder as she cries on the mother she couldn't
[03:00:55.882 --> 03:00:56.442]  Comfort them.
[03:00:56.482 --> 03:00:57.843]  It's all about dominating us.
[03:00:58.263 --> 03:01:01.765]  Samsung TVs can be hacked to spy on viewers.
[03:01:01.825 --> 03:01:03.205]  I mean, it's just all insane.
[03:01:04.226 --> 03:01:05.806]  Right now, let's go back to your calls.
[03:01:05.846 --> 03:01:07.747]  Toll-free number for everybody to join us, 800-259-9231.
[03:01:07.767 --> 03:01:07.887]  800-259-9231.
[03:01:07.907 --> 03:01:11.068]  Let's go ahead and talk to Pete in Long Island, who's been holding.
[03:01:11.088 --> 03:01:12.909]  Pete, give us your take on the situation.
[03:01:23.283 --> 03:01:33.648]  Alex, I think, like you mentioned before, we need to say a prayer for all the victims, the victims' families, the first responders on the scene, and the teachers, everyone who's witnessing this horrific event.
[03:01:35.189 --> 03:01:40.812]  I'm monitoring the newswire here on Long Island, CBS News, you know, because they got the all-seeing eye of their logo.
[03:01:42.073 --> 03:01:42.933]  And it's really interesting.
[03:01:42.973 --> 03:01:44.594]  I got a couple of points, if you can give me time.
[03:01:44.634 --> 03:01:47.956]  I know we're up at the end of the show, but... No, I'm going to keep going.
[03:01:47.976 --> 03:01:48.576]  We're in overdrive.
[03:01:48.596 --> 03:01:48.836]  Go ahead.
[03:01:50.984 --> 03:02:01.652]  This one reporter asked their local reporter on the scene, you know, we had reports of a second shooter in the woods, and he wouldn't confirm that story.
[03:02:01.973 --> 03:02:04.254]  So they're not ready to come forward with a second shooter yet.
[03:02:04.294 --> 03:02:07.437]  They're still pushing this narrative that it was a lone gunman, you know.
[03:02:08.378 --> 03:02:19.226]  And the second thing I wanted to talk about was that this is very reminiscent of the Dunblane Massacre in Great Britain back in 96 that pushed a total gun ban in Great Britain in 1997.
[03:02:21.178 --> 03:02:22.300]  I wanted to get your thoughts on that.
[03:02:27.026 --> 03:02:31.052]  I listened to the calls, but then, since I'm going into overdrive, I was having to give them directions.
[03:02:31.072 --> 03:02:32.473]  They popped in my ear for five seconds.
[03:02:32.494 --> 03:02:33.315]  What was the last question?
[03:02:35.486 --> 03:02:40.310]  I wanted to get your thoughts on how this is eerily reminiscent of a Dumblane School Massacre in Great Britain.
[03:02:40.330 --> 03:02:40.911]  No, no, no, no.
[03:02:40.951 --> 03:02:41.511]  Incredibly.
[03:02:41.932 --> 03:02:44.474]  And they had a Tasmanian shooting that was just the same.
[03:02:45.956 --> 03:02:48.358]  And look, here's the deal.
[03:02:48.898 --> 03:02:52.982]  People who are ignorant go, Alex, how can you always say we've got to look at this as government?
[03:02:53.322 --> 03:02:54.443]  I'm not saying that.
[03:02:54.984 --> 03:02:58.207]  I'm saying if governments have a history
[03:02:59.745 --> 03:03:26.022]  Of being caught staging fake shootings and bombings to take people's liberties and crack down on the public in the name of security, and you've got telltale signs of it over and over again, you've got to then investigate to see if criminal elements of government or foreign corporations or the UN or others are involved.
[03:03:28.755 --> 03:03:32.998]  I mean, it's a fact that Israel, just type in Israel created fake Al Qaeda groups.
[03:03:33.458 --> 03:03:35.259]  Israel staged bombings against itself.
[03:03:35.279 --> 03:03:40.562]  I'm not saying all bombings against Israel are fake, but I mean, that's Haratz and Jerusalem Post.
[03:03:40.622 --> 03:03:44.605]  I'm not anti-Israel because I report Israel's been caught doing it.
[03:03:45.365 --> 03:03:51.889]  Germany, Leningradian, Der Spiegel reports, has been caught firebombing buildings to blame it on the right wing to take liberties.
[03:03:52.210 --> 03:03:53.630]  That happened to a bunch in the 90s.
[03:03:54.551 --> 03:03:55.572]  Governments do this.
[03:03:56.972 --> 03:04:07.216]  And so being naive about it, I'm not saying you're saying this, I'm answering your question, really only helps the globalists do this more.
[03:04:07.296 --> 03:04:08.296]  Are there real crazies?
[03:04:08.356 --> 03:04:08.636]  Yes.
[03:04:09.157 --> 03:04:12.478]  Do they hype mass school shootings to where unstable people then think about it?
[03:04:13.857 --> 03:04:14.898]  That's a way to do it too.
[03:04:14.938 --> 03:04:21.141]  Listen, when they have real terror attacks, we've had real power plants and chemical plants blown up and real bombings in this country.
[03:04:21.621 --> 03:04:24.362]  Corporate terrorism and stuff where it's real groups doing it.
[03:04:24.742 --> 03:04:26.883]  And it's on the news one time, never heard again.
[03:04:27.144 --> 03:04:29.665]  Because you don't give terrorism attention.
[03:04:30.717 --> 03:04:35.181]  Okay, that used to be in the handbooks till the early 90s of all major governments.
[03:04:35.241 --> 03:04:36.222]  You don't give it attention.
[03:04:36.262 --> 03:04:37.704]  That gives the terrorists what they want.
[03:04:38.044 --> 03:04:45.451]  When you see a terror attack and they hype it like it's the end of the world, you can better believe government's behind it.
[03:04:46.032 --> 03:04:47.253]  Or they allow it to happen.
[03:04:48.013 --> 03:04:50.676]  Or they're going to use it to take your freedoms and they're being cynical.
[03:04:51.377 --> 03:04:52.498]  So there's your answer.
[03:04:52.538 --> 03:04:53.218]  Yeah, no, I mean...
[03:05:02.085 --> 03:05:08.328]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[03:05:08.709 --> 03:05:11.110]  Renowned author and expert, Joel Skousen.
[03:05:11.190 --> 03:05:11.490]  The U.S.
[03:05:11.570 --> 03:05:15.672]  isn't building huge underground bases and bunkers because of some terrorist threat.
[03:05:15.792 --> 03:05:18.374]  They know that a massive nuclear attack is coming.
[03:05:18.754 --> 03:05:19.994]  They want that attack to come.
[03:05:20.235 --> 03:05:26.418]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[03:05:26.823 --> 03:05:29.286]  What I tell people is that you do have time.
[03:05:29.486 --> 03:05:34.272]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[03:05:34.453 --> 03:05:41.902]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town, because there'll be absolute panic.
[03:05:42.202 --> 03:05:44.723]  There is no preparedness without strategy.
[03:05:44.963 --> 03:05:47.584]  This Christmas, give the gift of preparedness.
[03:05:48.044 --> 03:05:52.285]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[03:05:52.625 --> 03:05:57.206]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[03:06:01.806 --> 03:06:03.667]  Check out StunGunMics.com.
[03:06:03.687 --> 03:06:07.888]  They specialize in home and business security, family safety, and personal protection.
[03:06:08.029 --> 03:06:14.351]  At StunGunMics.com, they have everything from mace pepper sprayers to cell phone stun guns and everything in between.
[03:06:14.511 --> 03:06:19.213]  Visit www.StunGunMics.com for all your security needs.
[03:06:19.393 --> 03:06:21.514]  We even ship your products the very next day.
[03:06:21.674 --> 03:06:28.477]  That's www.StunGunMics.com for real spy gear, real security, and awesome gadgets.
[03:06:30.418 --> 03:06:32.499]  Are you looking for a great one-of-a-kind gift idea?
[03:06:32.579 --> 03:06:36.241]  Then look no further than www.dafgadgets.com.
[03:06:36.361 --> 03:06:40.203]  They have radio-controlled planes, helicopters, buggies, cars, and more.
[03:06:40.323 --> 03:06:45.766]  How about an insane horse-head pillowcase, MP3 accessories, or even an iPhone 5 wallet case?
[03:06:45.846 --> 03:06:51.489]  Visit www.dafgadgets.com and be sure to check out their featured gadgets page.
[03:06:51.689 --> 03:06:54.950]  Shipping is only $9.99 and is shipped within 7 days or less.
[03:06:55.090 --> 03:06:59.753]  Check out www.daftgadgets.com today.
[03:07:01.147 --> 03:07:02.889]  Oh, my aching back.
[03:07:03.170 --> 03:07:05.774]  I've got to get some relief from my arthritis.
[03:07:06.174 --> 03:07:11.362]  When arthritis pain rears its ugly head, rub on Smooth Gator, the 60-second pain relief.
[03:07:11.622 --> 03:07:16.890]  Smooth Gator provides topical relief from head to toe and everywhere in between to stop pain fast.
[03:07:17.190 --> 03:07:24.093]  Smooth Gator is made with all natural oils, including wintergreen, aloe vera, and eucalyptus in a safe, non-greasy formula.
[03:07:24.313 --> 03:07:33.816]  Rub Smooth Gator on your neck, back, legs, knees, hands, any muscle or joint where pain from arthritis, sprains, strains, or backache needs fast, 60-second pain relief.
[03:07:34.077 --> 03:07:39.279]  Smooth Gator can also be used for allergies, sinuses, fibromyalgia, and rheumatoid arthritis.
[03:07:39.519 --> 03:07:45.261]  In the time it took to listen to this message, you could have had relief with Smooth Gator, the 60-second pain relief.
[03:07:45.501 --> 03:07:50.162]  Go to smoothgator.com or phone 727-278-3137.
[03:07:52.002 --> 03:07:57.343]  Call 727-278-3137 or click smoothgator.com.
[03:07:57.483 --> 03:07:59.183]  The 60-second pain relief.
[03:08:00.384 --> 03:08:04.764]  You walk into this room at your own risk because it leads to the future.
[03:08:05.504 --> 03:08:07.845]  Not a future that will be, but one that might be.
[03:08:08.965 --> 03:08:10.065]  This is not a new world.
[03:08:11.205 --> 03:08:14.506]  It is simply an extension of what began in the old one.
[03:08:15.603 --> 03:08:23.109]  It has patterned itself after every dictator who has ever planted the ripping imprint of a boot on the pages of history since the beginning of time.
[03:08:24.050 --> 03:08:30.975]  It has refinements, technological advances and a more sophisticated approach to the destruction of human freedom.
[03:08:32.096 --> 03:08:36.740]  But like every one of the super states that preceded it, it has one iron rule.
[03:08:37.821 --> 03:08:40.083]  Logic is an enemy and truth is a menace.
[03:08:49.761 --> 03:08:51.262]  The answer to 1984 is 1776.
[03:08:51.683 --> 03:08:57.947]  You're listening to the Alex Jones Show.
[03:09:02.311 --> 03:09:09.476]  The numbers vary, but since 1973, 53 million babies have been aborted in this country.
[03:09:11.478 --> 03:09:17.823]  And they left are a bunch of eugenics, death-loving, secret testing on population, collectivist,
[03:09:19.264 --> 03:09:27.267]  We want control of your children and your life, and we want death education in the schools, and we want to euthanize old people and children and kill babies up to age three.
[03:09:27.287 --> 03:09:36.670]  If you're a new listener, just type in, bioethics publication, bioethics medical journal, you know, calls for killing babies up to age three.
[03:09:37.230 --> 03:09:41.131]  They use children to scare you into submission to get your guns.
[03:09:41.651 --> 03:09:46.533]  More guns means less crime, and the gun culture is winning.
[03:09:46.573 --> 03:09:49.534]  And if we beat them on that, we can beat them on everything.
[03:09:49.814 --> 03:10:00.977]  Where people know that the government wants our guns to enslave us, when the local police understand that, when the states understand that, and with that basic understanding, we can beat them on every front.
[03:10:01.801 --> 03:10:14.666]  And we've had police calling today and say, absolutely, these schools are victim disarmament zones where crazy people like this son of one of the teachers, reportedly now, 18 dead children.
[03:10:15.886 --> 03:10:18.527]  We'll put up the latest numbers there on screen for folks.
[03:10:19.668 --> 03:10:22.288]  If we can, just throw that article up there with the latest numbers, guys.
[03:10:22.949 --> 03:10:26.150]  And then we'll go to people's phone calls here.
[03:10:28.121 --> 03:10:36.446]  27 dead, including 18 children at Sandy Hook school shooting in Newtown, one of the biggest school shootings in our history.
[03:10:36.486 --> 03:10:42.189]  And they used school shootings in England, that had government connections that later turned out, and in Australia to take the guns.
[03:10:42.629 --> 03:10:43.469]  This is the mode.
[03:10:43.790 --> 03:10:49.593]  The government shipped tens of thousands of guns and hand grenades into Mexico to blame the Second Amendment, and got caught doing it.
[03:10:50.826 --> 03:10:53.827]  That is, the criminals that run Washington, D.C.
[03:10:54.208 --> 03:11:07.994]  Our government's using Al-Qaeda, which we forced into mainstream news, New York Times this week, and the White House had to respond, to kill Christians, to blow up mosques, to blow up synagogues, to go after minority groups in Syria.
[03:11:08.194 --> 03:11:16.117]  Our government is backing Al-Qaeda, so don't think for a minute they wouldn't wind up some crazy person and protect them and let them do this.
[03:11:16.197 --> 03:11:17.578]  Now, I don't know that.
[03:11:18.339 --> 03:11:25.440]  This guy fits the M.O., you know, some trendy, you know, spoiled rotten brat going in and killing his mommy and her whole class.
[03:11:25.520 --> 03:11:27.841]  I mean, just little bitty children.
[03:11:29.121 --> 03:11:31.141]  And there's so much evil in our culture now.
[03:11:31.201 --> 03:11:33.582]  I mean, people are really into sick stuff now.
[03:11:34.142 --> 03:11:36.142]  And that's all the more reason for me to own guns.
[03:11:36.943 --> 03:11:37.283]  Okay?
[03:11:37.523 --> 03:11:43.904]  I don't want to live like they do in the cities where they've banned the guns and the crime rate's off the chart and the thugs rule everything.
[03:11:45.100 --> 03:11:47.602]  And that's what I'm going to say on that subject.
[03:11:47.642 --> 03:11:51.746]  We've got articles up at Infowars.com and PrisonPlanet.com.
