[00:00:00.049 --> 00:00:00.609]  Network.
[01:11:18.016 --> 01:11:23.778]  Like they've been taking money, tax dollars, since World War II.
[01:11:23.798 --> 01:11:25.178]  So I think
[01:11:26.629 --> 01:11:30.110]  Lord Rothschild's worth around 500 trillion dollars or something like that.
[01:11:31.711 --> 01:11:35.172]  Absolutely ridiculous that these people would need to take more money from us.
[01:11:36.913 --> 01:11:39.414]  There's a reason the Rothschild's the richest people in the world.
[01:11:40.114 --> 01:11:41.735]  As was just found in a recent court case.
[01:11:41.755 --> 01:11:44.596]  They sued somebody that said that and then they lost the lawsuit.
[01:11:44.716 --> 01:11:45.536]  Take one look at him.
[01:11:45.596 --> 01:11:47.877]  Take one look at him in his cheesy fake grin.
[01:11:49.677 --> 01:11:50.718]  He's absolutely fake.
[01:11:51.488 --> 01:11:52.829]  Oh, you gotta be, absolutely.
[01:11:53.129 --> 01:11:56.511]  But did you see the Financial Times of London two weeks ago?
[01:11:57.232 --> 01:12:01.955]  That the Rockefeller and Rothschild fortunes just merged two weeks ago?
[01:12:01.975 --> 01:12:03.796]  Oh, no.
[01:12:04.376 --> 01:12:05.837]  I'm gonna put it on screen, you know why?
[01:12:05.857 --> 01:12:09.640]  Everything's going to hell in a handbasket, Randy.
[01:12:11.307 --> 01:12:11.948]  Here's the headline.
[01:12:12.008 --> 01:12:14.411]  Rockefellers and Rothschilds unite.
[01:12:14.451 --> 01:12:14.911]  You know why?
[01:12:14.951 --> 01:12:19.456]  The Rockefellers have always been a Rothschild front, and David isn't doing too well.
[01:12:19.496 --> 01:12:20.597]  He wasn't at Bilderberg this year.
[01:12:20.617 --> 01:12:21.198]  He's like 96.
[01:12:22.219 --> 01:12:28.165]  And so the Rothschilds have had all the Russian oligarchs they controlled hand the wealth over to him and admit they were front men.
[01:12:28.846 --> 01:12:30.728]  The Rockefellers are having to admit they're front men.
[01:12:31.008 --> 01:12:32.970]  The Rothschilds are like, okay, we rule it all.
[01:12:33.030 --> 01:12:33.551]  How do you like it?
[01:12:34.792 --> 01:12:36.333]  Look at these guys, Alex.
[01:12:36.433 --> 01:12:37.614]  These guys are ancient.
[01:12:37.654 --> 01:12:39.095]  They're at death's door.
[01:12:39.215 --> 01:12:40.236]  What do they care?
[01:12:40.276 --> 01:12:41.217]  They've got their millions.
[01:12:41.237 --> 01:12:42.438]  They've got everything they want.
[01:12:42.798 --> 01:12:46.261]  Why do they even care about what's going to happen after they die?
[01:12:46.321 --> 01:12:46.642]  Why?
[01:12:47.022 --> 01:12:49.284]  Because they hate you and it's all about control.
[01:12:49.304 --> 01:12:50.105]  Let me ask you this.
[01:12:50.445 --> 01:12:52.186]  Are other Australians... I think it's coming up.
[01:12:52.446 --> 01:12:55.009]  I think they're really working towards World War 3 here, mate.
[01:12:56.109 --> 01:12:58.590]  Honestly, I think they want to do a cull.
[01:12:58.730 --> 01:13:04.152]  I think they're looking around and they're going, there's too many of these peasant animals running around and we need to do a cull.
[01:13:04.192 --> 01:13:08.593]  And it's what we do over here when kangaroos get out of control, the farmers go out and they do a cull.
[01:13:08.833 --> 01:13:11.654]  Well that's actually what Prince Philip wrote twice in a book.
[01:13:11.714 --> 01:13:14.815]  If I was an animal, he wrote the forward to Ann and Reuter interview.
[01:13:15.175 --> 01:13:19.456]  He said we want to cull 80% of the useless eaters, which is a Hitler term.
[01:13:19.476 --> 01:13:21.297]  But let me ask this question in the time we've got left.
[01:13:21.977 --> 01:13:34.487]  Are other Aussies daring when the government points their finger at you and says, you have no free speech, when you pay more for everything, you shut up or we'll arrest you, you sit here and let us take everything, you got scum?
[01:13:35.047 --> 01:13:41.132]  When they sit there and tell you that, are others daring to talk back to their new political commissar masters?
[01:13:42.401 --> 01:13:59.615]  I've gone up and talked to members of Parliament when I've seen them out, you know, before elections and things, doing their little get-around and things like that, and talked to them about it, and, you know, they'll put down people like Monckton and, yeah, but you're entitled to your free speech, you're still entitled to bag it out and say what you like to say about it.
[01:14:00.515 --> 01:14:02.296]  I think it's more if you own a business.
[01:14:02.756 --> 01:14:04.236]  Yeah, but see, that's the spin.
[01:14:04.256 --> 01:14:06.716]  No, no, no, but see, a business has free speech, exactly.
[01:14:06.957 --> 01:14:13.818]  They're saying a business can't say, sorry, the mutton went up, because the carbon tax on sheep flatulence.
[01:14:13.878 --> 01:14:15.858]  But, I mean, that's why it's happening.
[01:14:16.138 --> 01:14:18.659]  So, so, so, it's them today, it's you tomorrow.
[01:14:19.779 --> 01:14:19.959]  Yep.
[01:14:21.020 --> 01:14:22.780]  Nah, it's absolutely disgusting, man.
[01:14:23.100 --> 01:14:25.781]  I've gone and talked to them, and they basically laugh it off.
[01:14:25.801 --> 01:14:26.861]  They laugh off everything.
[01:14:26.901 --> 01:14:27.761]  They call people, like,
[01:14:28.436 --> 01:14:36.488]  Lord Monckton, Crackpot, they... It's funny, I go up and I talk to my local people around here and I say to them, have you heard of Alex Jones?
[01:14:36.528 --> 01:14:41.815]  And I give them stickers and things like that and say, you know, go check this guy out and see what he has to say.
[01:14:41.956 --> 01:14:44.660]  And they always say, oh no, I've never heard of you, but I guarantee they have.
[01:14:45.623 --> 01:14:46.143]  You know what I mean?
[01:14:46.744 --> 01:14:48.545]  Well listen, here's the deal, here's the deal.
[01:14:49.325 --> 01:14:51.127]  They're calling us kooks and all this.
[01:14:51.747 --> 01:14:53.288]  We're destroying their U.N.
[01:14:53.328 --> 01:14:53.928]  takeover.
[01:14:53.968 --> 01:14:55.409]  Their carbon tax is dead.
[01:14:55.950 --> 01:14:59.972]  All over the world, their plans are melting down in their own words.
[01:15:00.292 --> 01:15:01.293]  We're winning, we're winning.
[01:15:01.313 --> 01:15:03.534]  We're all talking to each other over here.
[01:15:03.554 --> 01:15:05.316]  90% of Australians don't want this carbon tax.
[01:15:05.356 --> 01:15:10.239]  And in the next election, the opposition leader Mr. Abbott, Tony Abbott, he's said that he's gonna
[01:15:10.939 --> 01:15:12.219]  Recall the carbon tax.
[01:15:12.499 --> 01:15:13.840]  By the way, that's what I was about to say.
[01:15:13.900 --> 01:15:14.800]  I've seen the polls.
[01:15:14.820 --> 01:15:17.100]  85 to 90 percent are against it.
[01:15:17.400 --> 01:15:18.521]  So, they're the kooks.
[01:15:18.761 --> 01:15:23.161]  Here is this minority kook telling you you're a kook when they're supposed to be your servant.
[01:15:23.342 --> 01:15:24.002]  They're scum.
[01:15:24.062 --> 01:15:24.902]  I appreciate your call.
[01:15:25.102 --> 01:15:25.722]  Final comment.
[01:15:30.063 --> 01:15:31.443]  Thanks for everything you're doing, mate.
[01:15:31.463 --> 01:15:33.304]  I appreciate it.
[01:15:33.764 --> 01:15:36.224]  I did want to ask you one question real quickly.
[01:15:36.244 --> 01:15:38.925]  Where is Tangy Tangerine manufactured?
[01:15:38.985 --> 01:15:40.525]  I can't find that out anywhere on the internet.
[01:15:41.255 --> 01:15:45.678]  I know there's different parts of it that come from all around the place, but I just can't find out the country of origin, that's all.
[01:15:45.698 --> 01:15:46.619]  The United States.
[01:15:46.699 --> 01:15:47.579]  I've been on it.
[01:15:47.659 --> 01:15:48.060]  I've been on it.
[01:15:48.080 --> 01:15:48.720]  It's great, man.
[01:15:48.780 --> 01:15:49.641]  I'm feeling awesome.
[01:15:49.681 --> 01:15:50.321]  I'm losing weight.
[01:15:50.341 --> 01:15:51.122]  So is my girlfriend.
[01:15:51.262 --> 01:15:52.002]  I've got to thank you for that.
[01:15:52.022 --> 01:15:52.383]  It's brilliant.
[01:15:52.603 --> 01:15:53.884]  Infowarsteam.com.
[01:15:53.904 --> 01:15:54.604]  Thank you so much.
[01:15:55.325 --> 01:15:57.146]  Next time I have a lot of calm, we'll break that down.
[01:15:57.546 --> 01:15:58.267]  It's California.
[01:15:58.567 --> 01:16:00.088]  We're going to come back with Carl and others.
[01:16:00.128 --> 01:16:00.768]  I'll move quicker.
[01:16:01.068 --> 01:16:01.509]  Straight ahead.
[01:16:02.711 --> 01:16:06.855]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[01:16:07.075 --> 01:16:10.778]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[01:16:11.119 --> 01:16:14.802]  Every day, we document the attempts to take control of our lives.
[01:16:15.142 --> 01:16:17.144]  But there's one thing we can all control.
[01:16:17.344 --> 01:16:18.585]  Your greatest dependency.
[01:16:18.866 --> 01:16:19.186]  Food.
[01:16:19.606 --> 01:16:26.933]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[01:16:27.133 --> 01:16:29.436]  This food is nutrient-dense and tastes great.
[01:16:29.656 --> 01:16:33.279]  It's simple to make, portable, and has a shelf life of up to 25 years.
[01:16:33.599 --> 01:16:37.263]  Now with eFoods Direct, you'll get the most affordable, best-tasting food you can buy.
[01:16:37.503 --> 01:16:39.885]  And the new products and pricing will blow you away.
[01:16:40.106 --> 01:16:44.630]  Compared to other food sources, including home-cooked meals, you can cut your food cost in half.
[01:16:44.950 --> 01:16:46.591]  You just can't afford to ignore this.
[01:16:46.911 --> 01:16:52.312]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[01:16:52.572 --> 01:16:53.933]  Don't let the software pass you by.
[01:16:54.093 --> 01:16:56.113]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:16:56.133 --> 01:16:57.394]  More the best, for less guaranteed.
[01:17:04.617 --> 01:17:12.284]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:17:12.724 --> 01:17:16.347]  Alex and his staff have used these pure soap products for years.
[01:17:16.807 --> 01:17:23.613]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:17:24.114 --> 01:17:26.916]  See them on the web at 5starsoap.com.
[01:17:27.136 --> 01:17:31.640]  Or call 800-340-7091 for a free catalog.
[01:17:31.960 --> 01:17:37.624]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:17:37.905 --> 01:17:43.009]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:17:43.309 --> 01:17:44.930]  This is an amazing deal.
[01:17:45.291 --> 01:17:49.914]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:17:50.535 --> 01:17:52.697]  See them on the web at 5starsoap.com.
[01:17:53.257 --> 01:17:54.141]  Or call 800-340-7091 for a free catalog.
[01:18:02.265 --> 01:18:07.509]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:18:07.770 --> 01:18:09.971]  Start purifying your water with ProPure.
[01:18:10.172 --> 01:18:19.119]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:18:19.279 --> 01:18:22.462]  Its filters are silver impregnated to prevent bacterial growth.
[01:18:22.742 --> 01:18:24.163]  There's no priming required.
[01:18:24.403 --> 01:18:26.465]  It's NSF-42 certified.
[01:18:26.685 --> 01:18:29.167]  Optional fluoride filters can reduce fluoride up to 95%.
[01:18:30.248 --> 01:18:31.569]  Easy to set up and use.
[01:18:31.769 --> 01:18:33.070]  Doesn't require electricity.
[01:18:33.190 --> 01:18:36.052]  Purify water from lakes, streams, ponds, and wells.
[01:18:36.353 --> 01:18:39.515]  This filter system leaves in beneficial minerals, which is key.
[01:18:39.735 --> 01:18:41.516]  Save money by not buying bottled water.
[01:18:41.657 --> 01:18:43.738]  And avoid BPA that leaches from the plastic.
[01:18:43.878 --> 01:18:46.480]  ProPure is the best gravity-fed filter out there.
[01:18:46.620 --> 01:18:47.941]  It's what my family uses.
[01:18:48.201 --> 01:18:51.404]  Infowars.com already has the lowest price on ProPure.
[01:18:51.504 --> 01:18:57.148]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:18:57.348 --> 01:18:58.489]  You can also call to order.
[01:18:58.609 --> 01:18:58.649]  888-253-3139
[01:19:19.623 --> 01:19:24.325]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:19:24.866 --> 01:19:31.769]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:19:31.969 --> 01:19:32.870]  And here's the best part.
[01:19:33.090 --> 01:19:39.453]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:19:39.773 --> 01:19:42.595]  So visit them today at survivalseedbank.com.
[01:19:42.955 --> 01:19:44.856]  That's survivalseedbank.com.
[01:19:45.176 --> 01:19:46.097]  Or give them a call at 877-327-0365.
[01:19:46.137 --> 01:19:46.337]  That's 877-327-0365.
[01:19:46.377 --> 01:19:49.258]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:19:49.759 --> 01:19:51.500]  This is Alex Jones for survivalseedbank.com.
[01:20:03.621 --> 01:20:06.488]  Coast to coast, direct from Austin.
[01:20:07.210 --> 01:20:10.418]  You're listening to the Alex Jones Broadcasting Network.
[01:20:21.135 --> 01:20:22.796]  Okay, I'm gonna go right back to your calls.
[01:20:22.816 --> 01:20:33.124]  I'm trying to hurry through them, but... In the last few decades, we've seen newspapers with the policy to not take gun shop ads, as if guns are bad.
[01:20:33.904 --> 01:20:37.227]  Whether it was police, or citizens, or hunters buying guns.
[01:20:38.408 --> 01:20:43.251]  You've seen the different online sites not take the ads.
[01:20:44.212 --> 01:20:48.075]  You've seen cities try to pass laws banning gun shops in their city limits.
[01:20:49.076 --> 01:20:54.833]  We've seen all of this ad nauseam done over and over and over and over and over again.
[01:20:56.294 --> 01:21:06.859]  Now Google is different because it now, one way or the other, controls around half of the advertising online and where people go and what happens.
[01:21:07.179 --> 01:21:13.662]  And that's why you've got the Attorney General of Texas shooing them over their search results and monopolistic practices.
[01:21:15.243 --> 01:21:21.006]  It's just outrageous that they're able to basically get away with all of this.
[01:21:22.343 --> 01:21:26.806]  But now Google Shopping censors all gun ammo accessory results.
[01:21:27.527 --> 01:21:31.449]  It's the top story at Infowars.com in the featured news area.
[01:21:32.050 --> 01:21:33.631]  Actually, it's the second story.
[01:21:34.611 --> 01:21:35.172]  No, it's the first.
[01:21:35.212 --> 01:21:36.072]  I was correct the first time.
[01:21:36.512 --> 01:21:49.281]  They're in the featured news area and it's got the announcement and it's got the fact that they're telling them holsters, scopes, ammo, clips, you don't sell it.
[01:21:50.103 --> 01:21:56.030]  It says you don't have it in your advertising feed, or you're not allowed to be picked up by the Google search.
[01:21:56.110 --> 01:22:03.719]  So, controlling information, and they've already been caught with Amazon and others, where your results won't even show up.
[01:22:03.759 --> 01:22:09.967]  In fact, they delisted InfoWars and Prison Planet a few years ago from news.
[01:22:11.513 --> 01:22:15.255]  People always go to the web feed and go, we see you there, Alex's line.
[01:22:15.896 --> 01:22:23.881]  The news feed, you know, it says shopping, maps, web, you know, you, all those areas.
[01:22:23.901 --> 01:22:25.522]  You know the one that says news?
[01:22:26.022 --> 01:22:30.625]  Our articles aren't there unless other news groups, which they do, pick up our articles we write.
[01:22:30.965 --> 01:22:32.047]  They're award-winning.
[01:22:32.107 --> 01:22:33.989]  I mean, we've won Project Censored awards.
[01:22:34.450 --> 01:22:40.157]  I've been featured by Nightline, Rolling Stone, New York Magazine, New York Times.
[01:22:40.798 --> 01:22:41.839]  You name it, I've been in it.
[01:22:43.001 --> 01:22:47.246]  LA Times, Vanity Fair, GQ, all of it.
[01:22:47.386 --> 01:22:48.588]  You name it, we've been in it.
[01:22:50.083 --> 01:22:50.864]  We don't count, though.
[01:22:50.884 --> 01:22:52.825]  It doesn't matter if I have 15 million listeners a week.
[01:22:52.946 --> 01:22:54.387]  It doesn't matter if I have 3 million a day.
[01:22:54.847 --> 01:22:57.389]  Sunday show's got about a million and a half on AM and FM.
[01:22:57.650 --> 01:22:58.831]  About a half million on the internet.
[01:22:59.331 --> 01:23:03.635]  That's before YouTube, folks, and millions and millions of views that way.
[01:23:03.775 --> 01:23:05.276]  I mean, but no, I don't exist.
[01:23:05.536 --> 01:23:08.699]  Google says that, oh, we're this open, free thing.
[01:23:08.739 --> 01:23:10.361]  People say, well, they're a corporation.
[01:23:10.401 --> 01:23:12.082]  You know, let them do what they want.
[01:23:12.202 --> 01:23:12.663]  Oh, yeah.
[01:23:13.920 --> 01:23:17.405]  Let Walmart lobby the government to put laws in place so that U.S.
[01:23:17.445 --> 01:23:21.851]  corporations can't operate and build things here so they can have monopolies with the Chinese government leadership.
[01:23:21.871 --> 01:23:23.714]  I have an article about that today.
[01:23:25.476 --> 01:23:26.097]  Raw story.
[01:23:26.337 --> 01:23:27.138]  China blocks
[01:23:28.576 --> 01:23:38.124]  Xi web searches after Bloomberg report how the Vice President has made $376 million off making people give him contracts, basically, to be able to operate in the country.
[01:23:39.004 --> 01:23:41.626]  That's just blocked now off of all the search engines.
[01:23:41.666 --> 01:23:44.689]  And who helped build that firewall over there, the Great Firewall of China?
[01:23:45.129 --> 01:23:45.850]  Microsoft.
[01:23:46.490 --> 01:23:48.812]  This is censorship, ladies and gentlemen.
[01:23:49.332 --> 01:23:50.613]  And they don't want you knowing that.
[01:23:50.854 --> 01:23:54.577]  And now Hillary says that Obama is going to sign an executive order
[01:23:55.475 --> 01:23:57.676]  Said this a few months ago, got almost no attention.
[01:23:58.196 --> 01:24:00.397]  Implementing the new treaty.
[01:24:01.358 --> 01:24:06.400]  The new treaty to ban all civilian ownership of firearms under the UN.
[01:24:06.760 --> 01:24:11.002]  Congress ratifies the treaty, and if it violates the Constitution, it's null and void.
[01:24:11.042 --> 01:24:12.222]  Marbury vs. Madison.
[01:24:13.323 --> 01:24:14.323]  And that's the new thing.
[01:24:15.384 --> 01:24:22.827]  Last year, the ATF said, we will ban 63% of shotguns made in the last decade.
[01:24:23.786 --> 01:24:24.706]  They're bottom-loading.
[01:24:24.786 --> 01:24:30.449]  If you can bottom-load, they can be converted to carry clips, which is on a legitimate sporting function.
[01:24:30.489 --> 01:24:31.709]  That was the ATF announcement.
[01:24:31.970 --> 01:24:33.790]  Guys, type in ATF to ban shotguns.
[01:24:33.830 --> 01:24:34.831]  It'll be their own press release.
[01:24:36.411 --> 01:24:38.112]  They're back this year talking about it.
[01:24:38.452 --> 01:24:40.513]  No judge, no jury, no Congress, no law.
[01:24:40.813 --> 01:24:49.097]  They say shotguns are for sporting only when the Second Amendment's there for defense of your family against tyrants and common criminals.
[01:24:51.087 --> 01:24:55.330]  And by the way, the ATF told gun shops last year to do all this new reporting and stuff that wasn't law.
[01:24:55.670 --> 01:24:56.951]  This is the new model.
[01:24:57.812 --> 01:24:58.933]  Or they just do it.
[01:25:01.715 --> 01:25:03.116]  With executive orders.
[01:25:08.560 --> 01:25:10.722]  Okay, I am going... Guys, I'm getting a feed.
[01:25:11.502 --> 01:25:12.523]  Here, it's the weirdest thing.
[01:25:12.563 --> 01:25:13.964]  I've never gotten a feed like this.
[01:25:13.984 --> 01:25:14.945]  I hear somebody talking in there.
[01:25:17.927 --> 01:25:19.348]  Okay, great, that was blasting.
[01:25:20.329 --> 01:25:32.536]  Alright, I'm going to go ahead and go to your calls, but I mean, there is that news that, oh, we're just going to block you out of the search engine, just altogether, you don't exist.
[01:25:33.357 --> 01:25:35.118]  It's the same thing the Communist Chinese do.
[01:25:37.401 --> 01:25:38.882]  And it's like, oh, well, just don't use Google.
[01:25:38.922 --> 01:25:40.204]  Google is the government.
[01:25:40.244 --> 01:25:42.846]  It was funded, it was created by the CIA.
[01:25:43.507 --> 01:25:48.431]  Okay, it spies on you, its whole motto of don't be evil is a sick joke, okay?
[01:25:49.472 --> 01:25:50.653]  People say, well, then don't use it.
[01:25:51.254 --> 01:25:52.695]  It has become the Internet.
[01:25:54.016 --> 01:25:55.678]  It has become the marketplace.
[01:25:58.641 --> 01:25:58.781]  And
[01:25:59.957 --> 01:26:01.900]  They're building all these back doors.
[01:26:01.980 --> 01:26:06.906]  Google has been caught with thousands of trucks driving around Europe and the U.S.
[01:26:06.946 --> 01:26:12.454]  and Canada with masks illegally stealing your passcodes and data.
[01:26:12.474 --> 01:26:13.956]  In fact, folks won't believe that.
[01:26:14.036 --> 01:26:17.580]  Type in Google caught stealing passcodes.
[01:26:19.269 --> 01:26:23.911]  I mean it was like Reuters AP and no one got in trouble because it's a government institution.
[01:26:24.111 --> 01:26:26.392]  The government spying illegally, so is Google.
[01:26:26.613 --> 01:26:28.213]  Google, you're a bunch of dirt bags.
[01:26:28.433 --> 01:26:35.757]  Your whole cover of hippies drinking beer and playing pinball at your headquarters, those are your fake front customer service development headquarters.
[01:26:35.957 --> 01:26:41.119]  Your headquarters is at NSA and that new NSA snooping center they're building up by Salt Lake.
[01:26:42.000 --> 01:26:45.822]  You know that million acre thing, I mean that monstrosity or whatever it is.
[01:26:46.872 --> 01:26:48.993]  Oh my God, 100,000 acre, whatever it is.
[01:26:49.394 --> 01:26:50.434]  Just get out of my life!
[01:26:50.955 --> 01:26:52.836]  Get out of my life, you monopoly people!
[01:26:55.817 --> 01:26:57.839]  Let's go to Carl in New Jersey.
[01:26:57.859 --> 01:26:58.899]  You're on the air, Carl.
[01:26:58.979 --> 01:26:59.420]  Go ahead.
[01:27:00.640 --> 01:27:01.241]  Hey, Alex.
[01:27:01.261 --> 01:27:02.321]  Thanks for taking my call, man.
[01:27:02.702 --> 01:27:03.202]  Thank you.
[01:27:03.902 --> 01:27:11.227]  I just wanted to give you my personal experience about how a lot of Americans that I know, they're so brainwashed by the New World Order.
[01:27:12.746 --> 01:27:14.628]  Um, I'm an American.
[01:27:14.648 --> 01:27:15.769]  I'm a convert to Islam.
[01:27:15.809 --> 01:27:17.931]  I've been Muslim for about 12 years.
[01:27:18.612 --> 01:27:19.453]  I'm not Al Qaeda.
[01:27:19.473 --> 01:27:20.954]  I don't believe in suicide bombing.
[01:27:21.274 --> 01:27:22.756]  I'm a big romp on the border.
[01:27:22.996 --> 01:27:26.379]  You're not the Al Qaeda being publicly funded by NATO to take over Libya and Syria?
[01:27:26.659 --> 01:27:27.360]  No, no.
[01:27:27.580 --> 01:27:28.841]  I'm a Prison Planet member.
[01:27:28.862 --> 01:27:29.902]  I love Ron Paul.
[01:27:30.523 --> 01:27:31.424]  I love freedom and liberty.
[01:27:31.444 --> 01:27:34.327]  I just want to live my life and, you know, just be left alone.
[01:27:35.217 --> 01:27:37.639]  Sounds pretty evil.
[01:27:38.099 --> 01:27:43.343]  So a lot of Americans that I know that are Muslim, that they know that I'm Muslim, right?
[01:27:44.003 --> 01:27:56.632]  So when I try to talk to them and teach them about the Federal Reserve, the income tax, the IRS, the CFR, the bill of birth, pretty much your message and Ron Paul's message put together.
[01:27:56.652 --> 01:28:02.737]  I swear to God, these people literally tell me to shut up and stop preaching to them
[01:28:03.539 --> 01:28:08.762]  by Muslim or the Muslim propaganda that this is all this information is coming from Muslims.
[01:28:09.042 --> 01:28:10.103]  Listen, here's the deal.
[01:28:10.183 --> 01:28:19.368]  It's fun to be, for fifty years we've been taught all Muslims are the devil, and in all these Hollywood movies the bad guy's a Muslim and all this, and the good guy takes them out.
[01:28:20.068 --> 01:28:25.991]  And so, you know, the real Al-Qaeda actually killing people, that's globalist run on record.
[01:28:26.131 --> 01:28:27.592]  That's even in Fox News now.
[01:28:28.152 --> 01:28:29.493]  That's supposed to be ignored though.
[01:28:29.593 --> 01:28:30.634]  It's the fun
[01:28:31.554 --> 01:28:43.660]  ...of feeling superior and saying that you're bad is what matters to them and they like it on CNBC when they say, foreign banks rule you, you're a slave to global government.
[01:28:43.680 --> 01:28:49.702]  They're like, oh I like a foreign banker taking money out of my bank account with Baker Bailout, I like that.
[01:28:50.243 --> 01:28:52.404]  That's fun to be a slave to foreign banks.
[01:28:53.024 --> 01:28:54.805]  But how dare anybody talk about it?
[01:28:54.985 --> 01:28:58.967]  I want the foreign banks to take all my money and to destroy my life.
[01:28:59.407 --> 01:29:00.987]  But remember, those people never count.
[01:29:01.067 --> 01:29:01.848]  Let them sit there.
[01:29:03.589 --> 01:29:18.015]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:29:19.045 --> 01:29:22.767]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:29:23.747 --> 01:29:35.753]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:29:36.513 --> 01:29:43.777]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:29:44.457 --> 01:29:54.060]  Be sure to watch our new 7 minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:29:54.840 --> 01:29:58.102]  As well, we are always ready to answer any questions you may have.
[01:29:58.762 --> 01:30:01.863]  That's www.SilverLungs.com
[01:30:02.523 --> 01:30:06.669]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[01:30:06.889 --> 01:30:10.615]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[01:30:10.915 --> 01:30:14.601]  Every day, we document the attempts to take control of our lives.
[01:30:14.961 --> 01:30:16.944]  But there's one thing we can all control.
[01:30:17.164 --> 01:30:18.406]  Your greatest dependency.
[01:30:18.666 --> 01:30:18.987]  Food.
[01:30:19.407 --> 01:30:26.732]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs or MSG.
[01:30:26.932 --> 01:30:29.234]  This food is nutrient dense and tastes great.
[01:30:29.454 --> 01:30:33.076]  It's simple to make, portable and has a shelf life of up to 25 years.
[01:30:33.397 --> 01:30:36.959]  Now with eFoods Direct you'll get the most affordable, best tasting food you can buy.
[01:30:37.279 --> 01:30:39.681]  And the new products and pricing will blow you away.
[01:30:39.901 --> 01:30:44.484]  Compared to other food sources including home-cooked meals, you can cut your food cost in half.
[01:30:44.745 --> 01:30:46.406]  You just can't afford to ignore this.
[01:30:46.726 --> 01:30:52.130]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[01:30:52.370 --> 01:30:53.731]  Don't let this offer pass you by.
[01:30:53.911 --> 01:30:55.913]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:30:55.953 --> 01:30:57.154]  More the best, for less guaranteed.
[01:31:02.302 --> 01:31:07.566]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:31:07.807 --> 01:31:10.008]  Start purifying your water with ProPure.
[01:31:10.229 --> 01:31:19.176]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:31:19.336 --> 01:31:22.519]  Its filters are silver impregnated to prevent bacterial growth.
[01:31:22.779 --> 01:31:24.200]  There's no priming required.
[01:31:24.460 --> 01:31:26.502]  It's NSF-42 certified.
[01:31:26.742 --> 01:31:29.224]  Optional fluoride filters can reduce fluoride up to 95%.
[01:31:30.285 --> 01:31:31.625]  Easy to set up and use.
[01:31:31.825 --> 01:31:33.106]  Doesn't require electricity.
[01:31:33.246 --> 01:31:36.087]  Purify water from lakes, streams, ponds, and wells.
[01:31:36.387 --> 01:31:39.567]  This filter system leaves in beneficial minerals, which is key.
[01:31:39.787 --> 01:31:43.769]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:31:43.929 --> 01:31:46.529]  ProPure is the best gravity-fed filter out there.
[01:31:46.649 --> 01:31:47.970]  It's what my family uses.
[01:31:48.230 --> 01:31:51.430]  Infowars.com already has the lowest price on ProPure.
[01:31:51.551 --> 01:31:57.092]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:31:57.352 --> 01:31:59.954]  You can also call to order.
[01:31:59.974 --> 01:32:01.535]  888-253-3139.
[01:32:02.175 --> 01:32:07.518]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
