[00:00:04.889 --> 00:00:05.069]  Oh, yeah.
[01:10:28.906 --> 01:10:30.927]  To get the CIA down there, to get U.S.
[01:10:30.967 --> 01:10:33.229]  troops involved, to back regimes that they want.
[01:10:33.649 --> 01:10:45.535]  It's a very detailed history, but just in 30 or 40 years, in the time after World War II, you saw almost every Latin American nation have either a coup, a rebellion, something like that, a civil war.
[01:10:45.876 --> 01:10:49.718]  I've got a list just of the successful coups, not even including the attempted ones.
[01:10:49.738 --> 01:10:52.139]  There's a lot of important history not on this list.
[01:10:52.159 --> 01:10:56.262]  You've got Argentina with six coups in the 20th century, Bolivia with 14 coups,
[01:10:57.322 --> 01:11:14.630]  Brazil with 5 coups, Chile with 2 coups, Colombia had 1, Costa Rica had 3, Cuba had 2, the Dominican Republic had 3, Ecuador had 5, El Salvador had 4, Guatemala 2, Haiti 25 total, 15 just in the 20th century, Honduras had about 6.
[01:11:15.490 --> 01:11:16.530]  Nicaragua, two.
[01:11:16.651 --> 01:11:18.631]  Panama, Paraguay, each with one.
[01:11:18.711 --> 01:11:19.672]  Peru had six.
[01:11:20.092 --> 01:11:21.092]  Uruguay had two.
[01:11:21.212 --> 01:11:23.693]  And Venezuela had one successful coup.
[01:11:23.793 --> 01:11:27.235]  And again, that doesn't even include all sorts of other actions.
[01:11:27.295 --> 01:11:32.117]  For instance, in 1954, the United Fruit Company teamed up with the CIA.
[01:11:32.157 --> 01:11:34.618]  You had people like Alan Dulles on the board of United Fruit.
[01:11:35.638 --> 01:11:36.999]  Also running the CIA.
[01:11:37.339 --> 01:11:38.420]  And they ousted Arbenz.
[01:11:38.460 --> 01:11:43.222]  It wasn't technically a coup, but they got the military to stand down and stop backing him.
[01:11:43.582 --> 01:11:46.604]  They ran propaganda operations to get him out of power.
[01:11:47.024 --> 01:11:49.425]  And then they turned around and threw the next guy out of power too.
[01:11:49.805 --> 01:11:51.426]  And that's the kind of trend you see.
[01:11:52.046 --> 01:11:53.807]  And so this is a very detailed history.
[01:11:53.867 --> 01:12:02.792]  Now getting back to Ecuador, under the leftist president Rafael Correa, we have this whole history where Hugo Chavez pops up, where Evo Morales pops up.
[01:12:03.212 --> 01:12:14.359]  Other leftist presidents in Latin America, and they're looking for ways to credibly destabilize it because, for one thing, the Chile coup that happened in 1973 caused a lot of blowback for U.S.
[01:12:14.419 --> 01:12:16.000]  interests, and they're looking for other ways.
[01:12:16.400 --> 01:12:22.063]  That's why your article deals with how the CIA wants to use their drug money just to oppose him and the press.
[01:12:22.504 --> 01:12:23.344]  Well, that's step one.
[01:12:23.364 --> 01:12:28.748]  If that doesn't work, they're going to take other means, and I've got just a few headlines on Ecuadorian President
[01:12:29.728 --> 01:12:33.270]  Rafael Correa from the mainstream media in the past several years.
[01:12:33.610 --> 01:12:38.013]  You got 2008, Ecuador says CIA infiltrated its military.
[01:12:38.553 --> 01:12:44.796]  Also in 2008 in December in Bloomberg, you've got Ecuadorian president tells banksters to take a hike.
[01:12:45.116 --> 01:12:49.779]  He said he was not going to pay his installment on the interest over some of those loans.
[01:12:50.179 --> 01:12:54.962]  He also closed a military base over in Manta in Ecuador.
[01:12:56.351 --> 01:12:57.296]  Yeah.
[01:12:57.597 --> 01:12:59.726]  And tell us more about that because I don't know the whole history.
[01:12:59.746 --> 01:13:01.373]  I've just grabbed some of the headlines I could find.
[01:13:03.684 --> 01:13:12.827]  Well, the Ecuadorian President Rafael Correa is really a person that is for the sovereignty, that is against the military, you know, imperialism of the United States.
[01:13:13.427 --> 01:13:15.348]  And he tells it all.
[01:13:15.428 --> 01:13:27.031]  I mean, when he took this accusation of drug smuggling, you know, to front to destabilize Ecuador, the Ecuadorian government, he connected it to the Iran contract.
[01:13:27.071 --> 01:13:28.832]  He spoke about all over North.
[01:13:29.513 --> 01:13:35.703]  And this thing that I mentioned about a former CIA operative...
[01:13:37.506 --> 01:13:37.766]  I think?
[01:14:08.032 --> 01:14:16.774]  In the 80s, for instance, many of the arms that were being smuggled from Chile to other countries were also loaded with drugs.
[01:14:16.854 --> 01:14:19.095]  These planes were also loaded with drugs.
[01:14:19.355 --> 01:14:27.757]  So it was like on weapons, a drug operation being run by the secret police of Pinochet.
[01:14:27.777 --> 01:14:35.239]  Pinochet also used drugs to fund the different operations, black operations of the DINA, of the secret police of
[01:14:36.079 --> 01:14:39.322]  We have a history of killings.
[01:14:39.362 --> 01:14:42.424]  We have a history of really, really, you know,
[01:15:02.797 --> 01:15:05.918]  Horrendous actions by the CIA in Latin America.
[01:15:06.238 --> 01:15:09.639]  And I think this is just one, like the tip of the iceberg.
[01:15:10.260 --> 01:15:24.044]  You know, we have had cases, for instance, a former DEA agent called Michael Levine also blew the whistle on how the CIA was running like General Motors of cocaine worldwide.
[01:15:25.085 --> 01:15:31.547]  For another case, for instance, Terry Reid, a former CIA agent in Nicaragua who helped, you know, the Contras,
[01:15:34.469 --> 01:15:40.855]  Who was contracted by Barry Seal, a drug dealer who was working for the CIA.
[01:15:40.895 --> 01:15:50.104]  We have all of these names, all these people that have been speaking about this issue, and I don't know how it doesn't get to the press here in Chile.
[01:15:50.604 --> 01:15:52.806]  Well, it's just one of those understated things.
[01:15:52.886 --> 01:15:56.910]  Everyone who has studied the issue understands this is the way the New World Order works.
[01:15:57.290 --> 01:16:00.193]  You've been an activist against the New World Order.
[01:16:00.233 --> 01:16:02.034]  We're studying it and covering it here, of course.
[01:16:02.535 --> 01:16:15.006]  But you've got all these big banks, people like David Rockefeller, bragged in his memoir, I believe it was during the 70s, the quote that's referred to in his memoir, that he had in his Rolodex every major Latin American leader.
[01:16:15.346 --> 01:16:17.288]  That means presidents, prime ministers,
[01:16:17.748 --> 01:16:20.911]  Bankers, you know, different heads of military.
[01:16:21.272 --> 01:16:24.034]  He knew and basically ran Latin America.
[01:16:24.075 --> 01:16:26.597]  They joke about that also in the Rockefeller documentary.
[01:16:27.118 --> 01:16:33.284]  And now today in the modern day, you see some of these big banks getting in a little bit of trouble having to pay out fines.
[01:16:33.664 --> 01:16:33.944]  I think?
[01:16:53.240 --> 01:17:03.568]  You had people like the head of the New York Stock Exchange, Richard Gross, was that his name, who went down to the FARC rebels in 1999 and invited them to come launder their money.
[01:17:04.108 --> 01:17:05.469]  That's written up in the New York Times.
[01:17:05.489 --> 01:17:07.031]  You can look up that issue.
[01:17:07.471 --> 01:17:08.331]  And there's so much more.
[01:17:08.372 --> 01:17:10.433]  It's a complex issue, but it's understood.
[01:17:10.533 --> 01:17:10.973]  It's known.
[01:17:11.014 --> 01:17:12.955]  That's how these banks do business.
[01:17:13.135 --> 01:17:15.277]  They're part and parcel with the CIA apparatus.
[01:17:16.383 --> 01:17:18.605]  Like the news that came out about the U.S.
[01:17:18.625 --> 01:17:25.951]  Border Patrol selling weapons to the cartel, the Sinaloa cartel in Mexico, recently.
[01:17:26.823 --> 01:17:27.404]  Yeah, exactly.
[01:17:27.444 --> 01:17:28.324]  That's what I'm referring to.
[01:17:28.344 --> 01:17:38.553]  Now, on the case of Chile, again, there was the coup in 1973 with Allende, and Kissinger actually was indicted for that 25 years after the anniversary of that coup.
[01:17:38.573 --> 01:17:47.060]  I don't know if you know about that, but just by coincidence, it was on September 11, 2001, he was indicted, I want to say, in France or somewhere else in Europe.
[01:17:47.867 --> 01:18:06.242]  Yes, I remember that in Switzerland when the Bilderberg Group was meeting, some activists went to the meeting and carried this warrant for Kissinger for his crimes in Chile.
[01:18:07.442 --> 01:18:10.365]  Kissinger, for instance, was a big player in the Operation Condor.
[01:18:12.286 --> 01:18:13.507]  We're good to go.
[01:18:30.382 --> 01:18:31.383]  We're good to go.
[01:18:46.539 --> 01:18:50.522]  I would just say we're trying to expose the people who wish to create order out of chaos.
[01:18:50.602 --> 01:18:52.664]  It's about bringing these nations under submission.
[01:18:53.124 --> 01:19:07.156]  I think communism, at least the way it played out in Latin America, the way it played out in Africa, parts of Asia, was really an excuse just to wreck almost every nation and just recombine them until you have the right configuration that's subservient enough.
[01:19:07.676 --> 01:19:12.620]  And plus you get an excuse for these smaller skirmishes, different types of CIA operations.
[01:19:12.660 --> 01:19:13.701]  I want to read this quote from 1929.
[01:19:15.522 --> 01:19:16.782]  It was shortly after the U.S.
[01:19:16.942 --> 01:19:24.424]  Military Academy established a National Guard in Nicaragua, and you had Under Secretary of State Robert Olds from the U.S.
[01:19:24.504 --> 01:19:28.925]  who said, quote, there's no room for any outside influence other than ours in this region.
[01:19:29.345 --> 01:19:32.326]  We could not tolerate such a thing without incurring grave risks.
[01:19:32.966 --> 01:19:44.169]  Until now, Central America has always understood that governments which we recognize and support stay in power, while those which we do not recognize and support fall.
[01:19:45.140 --> 01:19:47.602]  And now Nicaragua, he says, has become a test case.
[01:19:48.002 --> 01:19:51.764]  And we saw that play out over and over and over again throughout the 20th century.
[01:19:53.345 --> 01:19:53.705]  Of course.
[01:19:53.805 --> 01:19:58.808]  And the CIA is doing the same things now in Syria, for instance, funding the rebels.
[01:19:58.948 --> 01:20:05.933]  And you have to ask yourself, where is all the money coming from to buy all of those weapons?
[01:20:07.833 --> 01:20:09.595]  Yeah, and people can look into it.
[01:20:09.655 --> 01:20:24.491]  Gary Webb did his case study in Dark Alliance concerning just one sliver of the Iran-Contra scandal where he linked the Hondurans who were involved in that triangle between Nicaragua, El Salvador, and Honduras, the smuggling of drugs.
[01:20:24.531 --> 01:20:27.755]  They shipped in the crack cocaine to the LA neighborhoods.
[01:20:28.175 --> 01:20:29.855]  Got the gangs to distribute them.
[01:20:29.875 --> 01:20:33.396]  You know, really did a lot of damage to the black community here in the United States.
[01:20:33.836 --> 01:20:47.940]  While they were using the DEA itself, you had a lot of these drug dealers who were part of the power apparatus in Honduras having official positions even though they were convicted drug dealers and actively being pursued by the quote justice system in this country.
[01:20:47.960 --> 01:20:52.001]  And it was all just the CIA scam to hide them within their own system.
[01:20:53.809 --> 01:20:55.612]  Many people have died researching that.
[01:20:55.872 --> 01:20:58.495]  For instance, Gary Webb died in 2004, I think.
[01:20:59.457 --> 01:21:05.645]  Many people said that maybe it was really murdered and not... I don't remember exactly why.
[01:21:05.665 --> 01:21:08.329]  Well certainly, they call it a suicide, but it's very suspicious.
[01:21:09.814 --> 01:21:13.676]  Just like the suicide of Danny Casolaro and so many others.
[01:21:13.956 --> 01:21:21.478]  Danny Casolaro, for instance, was researching the BCCI Bank scandal and the October Surprise, how it tied into the Iran Conscious scandal.
[01:21:23.239 --> 01:21:33.503]  Here in Chile we also had the death of a British journalist by the name of Jonathan Moyle, who supposedly committed suicide during a convention
[01:21:33.903 --> 01:21:34.123]  I don't
[01:21:47.595 --> 01:22:12.552]  of the people who were involved in this uh... drug smuggling and and and arms smuggling from the chilean army hit out of the hoover a colonel of of pinochet who then also committed suicide supposedly uh... uh... he tried to contact jonathan moyle uh... and and answer set unsuccessfully until jonathan moyle of course uh... committed suicide supposedly uh... but we have uh...
[01:22:13.513 --> 01:22:16.195]  Very, very dark things happening here.
[01:22:16.996 --> 01:22:23.280]  Things that don't have any answer from justice that are just ruled as suicides.
[01:22:23.441 --> 01:22:34.689]  Just as the two names that I gave you from 2006 with the soldier Fabian Vega and in 2007 this... It's an endless list.
[01:22:35.330 --> 01:22:41.034]  Tell us one more time where your website and your YouTube channels are and some of the activism you're going to be working on in the coming future.
[01:22:43.035 --> 01:22:45.817]  Well, my website is verdadahora.cl.
[01:22:45.857 --> 01:22:53.323]  We try to make a... to see, you know, this globalism from Latin America.
[01:22:53.343 --> 01:23:02.331]  Many of the things that are happening here in Chile are not covered in independent media outlets like yourself, you know, like InfoWars.
[01:23:03.352 --> 01:23:08.276]  So we are trying to translate many of the information that comes from other countries.
[01:23:08.957 --> 01:23:21.649]  We also try to write many of the things, articles about how the CIA, how different corporations have done dirty things here in Chile and Latin America.
[01:23:22.109 --> 01:23:29.391]  And we try to wake people up from an independent press and we have used these social networks to do that.
[01:23:29.851 --> 01:23:34.292]  I think that the internet is a great tool in this new century to wake people up.
[01:23:35.112 --> 01:23:43.994]  Not just to be there in your room reading the news from your computer, but that
[01:23:44.574 --> 01:24:02.911]  That brings you to go to the street and to protest, and we have seen, for instance, in 2011, many of the student protests in Chile that raised many of the issues, such as the constitution that Pinochet gave us, that many people want to change here in Chile, because that is the
[01:24:05.121 --> 01:24:05.541]  I think so.
[01:24:26.773 --> 01:24:28.214]  And thank you for joining us.
[01:24:28.434 --> 01:24:31.175]  And people can check out your channel for other parts of your activism.
[01:24:31.556 --> 01:24:32.876]  But that is the way to do it.
[01:24:33.036 --> 01:24:35.838]  The Rockefeller clip is classic, but there's other good work as well.
[01:24:36.198 --> 01:24:41.881]  And we thank you for this article because it really received no attention at all, barely even in the alternative press.
[01:24:41.901 --> 01:24:43.122]  So thank you, Matias Rojas.
[01:24:44.762 --> 01:24:47.827]  And we are going now to break, but we'll be back in just a moment.
[01:24:47.867 --> 01:24:51.532]  Jakari Jackson is going to speak with Medea Benjamin of Code Pink.
[01:24:51.833 --> 01:24:57.361]  They've been protesting the illegal Pakistani and drone wars, Obama's entire drone operation.
[01:24:57.401 --> 01:24:58.082]  That is coming up.
[01:24:58.122 --> 01:24:59.945]  Thanks for watching the InfoWars Nightly News.
[01:25:03.889 --> 01:25:13.816]  Insider billionaire investors like George Soros and John Paulson have recently made massive moves into gold, purchasing what Bloomberg News described as gold hordes.
[01:25:14.216 --> 01:25:16.838]  Soros alone doubled his holdings in a single day.
[01:25:17.178 --> 01:25:25.203]  Russia's Vladimir Putin has doubled down on gold, increasing the country's holdings by over 100%, with $1.8 trillion under management.
[01:25:25.403 --> 01:25:33.649]  The bond king, Bill Gross, the world's preeminent bond fund manager at PIMCO, has warned investors of the dangers of QE3 and inflation.
[01:25:34.009 --> 01:25:34.990]  And what's he betting on?
[01:25:35.290 --> 01:25:35.830]  You guessed it.
[01:25:36.090 --> 01:25:36.470]  Gold.
[01:25:36.930 --> 01:25:39.732]  Friends, this is Alex Jones for MidasResources.com.
[01:25:39.932 --> 01:25:45.054]  For more than 15 years, I have exclusively used Midas Resources for all my precious metal needs.
[01:25:45.314 --> 01:25:50.297]  Whether it's bullion or collectibles you're looking for, Midas Resources is simply the best.
[01:25:50.737 --> 01:25:52.778]  I own my gold as a hedge against inflation.
[01:25:53.118 --> 01:25:58.924]  This Federal Reserve fiat currency could go the way of the Deutsche Mark and the Weimar Republic any time.
[01:25:59.264 --> 01:26:03.788]  In these historically dangerous times, it makes sense to physically hold gold and silver.
[01:26:04.128 --> 01:26:06.751]  Midas already has some of the best deals in the industry.
[01:26:06.811 --> 01:26:11.916]  But if you give them a call and mention the radio special, they will give you a list of the day's super specials.
[01:26:12.336 --> 01:26:18.161]  Midas brokers are standing by to answer all your questions at 800-686-2237.
[01:26:18.342 --> 01:26:24.267]  They also have a lot of informative free literature explaining the opportunities and risk of holding precious metals.
[01:26:24.687 --> 01:26:26.589]  They are ready to answer your questions at 800-686-2237.
[01:26:26.609 --> 01:26:26.970]  Again, that's 800-686-2237.
[01:26:56.573 --> 01:26:57.193]  And welcome back.
[01:26:57.754 --> 01:26:59.255]  Our guest tonight is Medea Benjamin.
[01:26:59.615 --> 01:27:01.196]  She's an advocate for social justice.
[01:27:01.616 --> 01:27:08.220]  In 2000, she was a Green Party candidate for California Senate, and her latest book is titled Drone Warfare, Killing by Remote Control.
[01:27:08.561 --> 01:27:09.842]  She joins us now via Skype.
[01:27:09.902 --> 01:27:10.862]  Thanks for joining us, Medea.
[01:27:10.882 --> 01:27:12.783]  Thanks so much for having me on.
[01:27:13.484 --> 01:27:17.106]  Okay, now Medea, we talked briefly off-camera about your trip to Pakistan.
[01:27:17.126 --> 01:27:18.267]  Can you tell us what that was all about?
[01:27:20.666 --> 01:27:24.450]  There was a group of us in the U.S.
[01:27:24.510 --> 01:27:32.978]  that thought it would be good to go to Pakistan and learn more about the effects of our drones and show people there that we were opposed to them.
[01:27:33.599 --> 01:27:43.829]  We found out that the cricket player turned politician Imran Khan was doing a caravan up to the tribal areas, so we decided to time our trip at the same time.
[01:27:44.649 --> 01:27:51.155]  And go with him to Waziristan, where the drones have been killing so many people.
[01:27:51.996 --> 01:27:52.216]  Okay.
[01:27:52.716 --> 01:27:53.957]  Now you definitely hit the nail on the head.
[01:27:53.977 --> 01:27:55.418]  I guess I should have intro'd a little better.
[01:27:55.458 --> 01:27:59.942]  We're here to talk about drones today, and you being such a strong advocate.
[01:28:00.022 --> 01:28:08.890]  Recently here at InfoWars, well we always talk about drones, but recently in particular, there's been a video game released called Black Ops 2, which heavily features drones.
[01:28:09.230 --> 01:28:30.763]  And we had a chance to actually go out to the premiere of that and we had a chance to ask the gamers, you know, what they thought about drones, because we actually published an article a few weeks ago, and guys, if we can get this on a document cam, it talks about how during the presidential debates, there was a poll taken of Xbox gamers, and 72% of those polled said that they support more drone use.
[01:28:31.583 --> 01:28:32.524]  We're good to go.
[01:28:56.357 --> 01:28:59.158]  I think public opinion is changing rapidly.
[01:28:59.238 --> 01:29:08.980]  In February, there was a poll done that showed that an overwhelming number, 83% of the American public, was in favor of using drones against terrorist suspects.
[01:29:09.560 --> 01:29:16.902]  And even a majority, 79%, were in favor of using them against Americans overseas who were suspected of being terrorists.
[01:29:17.502 --> 01:29:19.963]  A later poll found the numbers to be about 62%.
[01:29:21.843 --> 01:29:31.585]  But I would say that they are rapidly declining as more and more people start to understand how these drones are killing a lot of innocent people.
[01:29:31.685 --> 01:29:36.666]  But probably more convincingly for Americans is that they aren't making us safer.
[01:29:37.446 --> 01:29:47.888]  The same poll that looked at opinions overseas at 20 different countries found the vast majority of people around the world are opposed to the use of these drones.
[01:29:47.928 --> 01:29:50.829]  So we just got to bring the American people in line with world opinion.
[01:29:51.590 --> 01:29:53.956]  Right, now speaking of Pakistan, we touched on that earlier.
[01:29:54.336 --> 01:29:59.087]  I saw a poll that said about 80% of the people killed in Pakistan were non-militants.
[01:29:59.127 --> 01:30:00.370]  Have you found similar numbers?
[01:30:01.843 --> 01:30:06.464]  It's really problematic to even use the term militant, because according to the U.S.
[01:30:06.524 --> 01:30:14.226]  administration, a militant is merely any male of military age that lives in the zones where we're using the drones.
[01:30:14.306 --> 01:30:15.926]  So it really doesn't mean anything.
[01:30:15.947 --> 01:30:18.787]  I think it's more important to say that the U.S.
[01:30:18.807 --> 01:30:24.129]  can only name 2% of the people that they've killed as having been on a high-value target list.
[01:30:26.409 --> 01:30:39.820]  And then it's also important to talk about how these drones are terrorizing entire populations in the northern part of Pakistan, where people are living under the constant threat of these drones that are buzzing overhead.
[01:30:39.860 --> 01:30:44.084]  They never know what—if they're going to be hit, when they might be hit, who might be hit.
[01:30:44.904 --> 01:30:51.670]  And that is a—is a way of fighting the, quote, war on terror by using terror.
[01:30:52.233 --> 01:30:52.894]  That's exactly right.
[01:30:52.914 --> 01:30:55.138]  And you actually, you beat me to the punch.
[01:30:55.198 --> 01:30:57.101]  I was going to get to the, actually guys, I don't have this.
[01:30:57.141 --> 01:30:57.782]  If you could pull it up.
[01:30:57.862 --> 01:31:06.376]  It's the Russia Today article where Obama said, if you're basically what you said, Medea, if you're a male of military age and you happen to be around when these drones strike.
[01:31:06.960 --> 01:31:12.083]  You're considered a militant or I guess we use the term my enemy combatant threat, whatever you want to use.
[01:31:12.583 --> 01:31:19.808]  So pretty much if you're if I if they hit me, you know, if I go over there for a goodwill trip or whatever, then I'm male military age.
[01:31:19.908 --> 01:31:21.749]  I'm considered an enemy combatant.
[01:31:21.769 --> 01:31:24.010]  I'm going to be in the statistics of enemy combatants.
[01:31:24.030 --> 01:31:25.691]  And we asked the gamers that as well.
[01:31:26.132 --> 01:31:29.714]  And then we asked the gamers, you know, when the drones will not win.
[01:31:30.074 --> 01:31:31.375]  They are flying drones here.
[01:31:31.755 --> 01:31:32.015]  U.S.
[01:31:32.055 --> 01:31:33.316]  Mexico border, U.S.
[01:31:33.336 --> 01:31:33.956]  Canada border.
[01:31:33.976 --> 01:31:34.997]  We even have reports.
[01:31:35.672 --> 01:31:35.732]  of
[01:32:00.970 --> 01:32:05.533]  Police officers called in a drone to rustle some cattle rustlers.
[01:32:05.613 --> 01:32:07.334]  Actually, yeah, I have the article right here, guys.
[01:32:07.354 --> 01:32:09.115]  You can put that on a document cam.
[01:32:09.776 --> 01:32:12.578]  So, what do you feel about police using drones here domestically?
[01:32:13.860 --> 01:32:16.721]  I think it's a very, very dangerous slope that we're on.
[01:32:17.321 --> 01:32:25.045]  It's really the drone lobby that is pushing for an opening up of our airspace, even though drones at this point are very unsafe.
[01:32:25.405 --> 01:32:26.705]  Many, many of them crash.
[01:32:27.286 --> 01:32:33.308]  And they can lead to a terrible invasion of our privacy.
[01:32:33.568 --> 01:32:38.630]  They have the capacity to turn this into a 24-7 security state.
[01:32:39.130 --> 01:32:42.752]  And I think many people of various political persuasions
[01:32:43.332 --> 01:32:47.297]  With the degree that there's already too much surveillance here in the United States.
[01:32:48.339 --> 01:32:58.992]  So do you think that drones being in public hands could be a good thing as opposed to the the big governments as if to say if the government can spy on us using drones that the public can spy on them?
[01:33:00.370 --> 01:33:02.493]  Well, I don't think that's a particularly good way to go.
[01:33:02.573 --> 01:33:15.350]  I think that drones can be used for good purposes, like fighting forest fires, or finding illegal loggers, or tracing the paths of endangered species, or any number of things.
[01:33:15.450 --> 01:33:15.690]  Thank you.
[01:33:31.843 --> 01:33:32.063]  Right.
[01:33:32.183 --> 01:33:38.685]  And one of the things people think about using drones, they say, well, if we don't have boots on the ground, our soldiers are safe.
[01:33:38.845 --> 01:33:42.946]  And I guess if you're sitting in an air-conditioned room a thousand miles away, that may be true.
[01:33:42.986 --> 01:33:44.507]  But we also have another article here.
[01:33:44.887 --> 01:33:49.068]  It talks about the reports of drone pilots, how they're getting burned out.
[01:33:49.468 --> 01:33:54.370]  They're being, I guess, fatigued by this drone use.
[01:33:55.609 --> 01:34:08.257]  Well, yes, and there's also a question of can drone pilots compartmentalize their lives into killing it day and then go home and being good family members, and we find lots of PTSD among drone pilots as well.
[01:34:08.678 --> 01:34:13.461]  But there is this larger question of, are the drones making us safer here at home?
[01:34:13.981 --> 01:34:18.004]  And I would say that the drones are actually creating more enemies.
[01:34:18.064 --> 01:34:24.248]  They're the best recruiting tool that Al Qaeda and the Taliban have, and that you can see that where we are using drones,
[01:34:25.088 --> 01:34:41.276]  Either we are helping to get new recruits for extremist groups, or we're just helping them to move from one part of a country to another part of a country, or one country to another, like moving from Afghanistan to Pakistan, Pakistan to Yemen, now Yemen to North Africa.
[01:34:41.296 --> 01:34:45.217]  So what would you think would be a better military strategy than using drones?
[01:34:45.377 --> 01:34:48.759]  Would you just say, just not go into these countries altogether, or do you have some other strategy?
[01:34:49.617 --> 01:34:50.497]  I think if the U.S.
[01:34:50.537 --> 01:34:59.261]  troops were out of Afghanistan, we wouldn't have Taliban, Al Qaeda in Pakistan trying to get back into Afghanistan to kill U.S.
[01:34:59.301 --> 01:35:01.022]  soldiers, so that would help quite a lot.
[01:35:01.883 --> 01:35:13.908]  I think we also have to look at the other ways of using diplomacy, of meeting with tribal elders, to find ways to encourage people not to
[01:35:14.028 --> 01:35:14.488]  We're good to go.
[01:35:38.257 --> 01:35:47.319]  Okay, Medea, can you tell us a little bit about your organization, the Code Pink organization, what you guys do, and your views on drones?
[01:35:47.519 --> 01:35:51.460]  We started right after 9-11, thinking that the U.S.
[01:35:51.500 --> 01:35:56.862]  invasion of Iraq and Afghanistan were not ways to deal with the 9-11 attack.
[01:35:57.682 --> 01:36:02.543]  Ever since then, we have been trying to stop the wars, the invasions, the occupations.
[01:36:03.243 --> 01:36:09.805]  And to turn our foreign policy around to be supporting reinvesting here in America.
[01:36:09.885 --> 01:36:14.487]  We think the Pentagon budget is way too bloated with over 800 U.S.
[01:36:14.587 --> 01:36:22.869]  military bases overseas, continued production of Cold War weapons that we don't need more, $2 billion a week on a war in Afghanistan we shouldn't be in.
[01:36:23.650 --> 01:36:26.751]  And so we'd like to see dramatic cuts in the Pentagon budget.
[01:36:27.451 --> 01:36:27.651]  Right.
[01:36:28.382 --> 01:36:32.817]  Okay now, as far as your organization, do you guys have any new events or activism planned?
[01:36:32.837 --> 01:36:35.004]  How can somebody get in contact with your organization?
[01:36:36.021 --> 01:36:38.902]  We have two websites that we'd encourage people to look at.
[01:36:39.022 --> 01:36:43.163]  One is called CodePink.org and the other is DronesWatch.org.
[01:36:44.243 --> 01:37:03.229]  We are organizing now around the country to try to get people to turn their opinion against the drones, to look into their own communities, pass local resolutions against their police stations having drones, and work with us on future trips that we have.
[01:37:03.829 --> 01:37:08.775]  So they can contact us through the Drones Watch website or CodePink.org.
[01:37:09.456 --> 01:37:12.940]  Alright, and in closing, can you tell us about your latest book, Drone Warfare?
[01:37:14.420 --> 01:37:32.021]  Yes, this is a book that really lays out 101 what the drones are all about, who's producing them, who's using them, where they're being used, what's happening to the pilots, who are the victims, what are the legal issues, the moral and ethical issues, and most important, the last two chapters are dedicated to what can people do about it.
[01:37:32.081 --> 01:37:34.624]  So we have a wide array of
[01:37:34.924 --> 01:37:36.004]  Thank you so much for having me on.
[01:37:36.024 --> 01:37:36.664]  Alright, thank you.
[01:38:04.929 --> 01:38:07.111]  All right, and there she goes, Miss Madea Benjamin.
[01:38:07.151 --> 01:38:13.076]  And if you are interested in drones, you'd like to know more about them, we are actually doing hashtag drone mob.
[01:38:13.457 --> 01:38:17.320]  If you have a little mini drone or spy plane, we're getting the one from Black Ops 2.
[01:38:18.001 --> 01:38:18.601]  Come out with us.
[01:38:18.641 --> 01:38:24.206]  We haven't set a firm date yet, but definitely keep an eye on that hashtag.
[01:38:24.506 --> 01:38:27.289]  It'll probably be after Thanksgiving, so you guys can go out and
[01:38:27.769 --> 01:38:28.149]  I don't know.
[01:38:28.169 --> 01:38:28.930]  I don't know.
[01:38:29.010 --> 01:38:29.330]  I don't know.
[01:38:29.350 --> 01:38:29.670]  I don't know.
[01:38:29.690 --> 01:38:29.951]  I don't know.
[01:38:29.991 --> 01:38:30.331]  I don't know.
[01:38:30.351 --> 01:38:31.131]  I don't know.
[01:38:31.171 --> 01:38:31.832]  I don't know.
[01:38:31.852 --> 01:38:32.232]  I don't know.
[01:38:32.252 --> 01:38:32.812]  I don't know.
[01:38:32.832 --> 01:38:33.132]  I don't know.
[01:38:33.152 --> 01:38:33.413]  I don't know.
[01:38:33.433 --> 01:38:34.073]  I don't know.
[01:38:34.093 --> 01:38:34.353]  I don't know.
[01:38:34.373 --> 01:38:34.733]  I don't know.
[01:38:34.753 --> 01:38:35.214]  I don't know.
[01:38:35.234 --> 01:38:36.014]  I don't know.
[01:38:36.034 --> 01:38:36.514]  I don't know.
[01:38:36.535 --> 01:38:36.795]  I don't know.
[01:38:36.815 --> 01:38:37.195]  I don't know.
[01:38:37.215 --> 01:38:37.555]  I don't know.
[01:38:37.615 --> 01:38:38.496]  I don't know.
[01:38:38.556 --> 01:38:39.036]  I don't know.
[01:38:39.056 --> 01:38:39.636]  I don't know.
[01:38:39.656 --> 01:38:39.997]  I don't know.
[01:38:40.037 --> 01:38:40.457]  I don't know.
[01:38:40.477 --> 01:38:41.137]  I don't know.
[01:38:41.237 --> 01:38:41.598]  I don't know.
[01:38:41.618 --> 01:38:42.278]  I don't know.
[01:38:42.298 --> 01:38:42.558]  I don't know.
[01:38:42.578 --> 01:38:42.918]  I don't know.
[01:38:42.938 --> 01:38:43.219]  I don't know.
[01:38:43.239 --> 01:38:43.879]  I don't know.
[01:38:44.219 --> 01:38:44.519]  I don't know.
[01:38:44.539 --> 01:38:45.020]  I don't know.
[01:38:45.040 --> 01:38:45.520]  I don't know.
[01:38:45.540 --> 01:38:45.980]  I don't know.
[01:38:46.000 --> 01:38:46.400]  I don't know.
[01:38:46.421 --> 01:38:46.701]  I don't know.
