[00:00:00.049 --> 00:00:00.589]  I don't know.
[01:12:48.494 --> 01:12:51.056]  You know, stop buying nothing but Chinese slave goods.
[01:12:51.116 --> 01:12:52.257]  Start buying American.
[01:12:52.617 --> 01:12:53.638]  And none of us are perfect.
[01:12:53.698 --> 01:13:00.663]  All of us are going to do some... The point is, just try a little, and if all of us do a little something, it moves mountains.
[01:13:00.703 --> 01:13:01.583]  George, comments on that?
[01:13:01.964 --> 01:13:02.464]  Well, it does.
[01:13:02.644 --> 01:13:09.609]  You know, I've always said we can't solve the problems of everyone in society, but what we can do, Alex,
[01:13:10.461 --> 01:13:11.382]  We're good to go.
[01:13:29.603 --> 01:13:30.964]  That's how we're going to get this done.
[01:13:31.405 --> 01:13:36.129]  We're not going to get this done by trying to take care of everybody in this country all at one time.
[01:13:36.169 --> 01:13:37.570]  It's almost impossible.
[01:13:37.951 --> 01:13:38.831]  It's too big.
[01:13:39.252 --> 01:13:41.634]  We saw what happened in New Orleans with Katrina.
[01:13:41.874 --> 01:13:44.616]  They can't take care of something that happened.
[01:13:44.637 --> 01:13:44.837]  Exactly.
[01:13:44.877 --> 01:13:48.060]  That's why collectivism sounds great and the welfare state sounds great.
[01:13:48.460 --> 01:13:49.921]  Bureaucracy doesn't work.
[01:13:50.181 --> 01:13:51.422]  You've got to be independent.
[01:13:51.443 --> 01:13:52.383]  You've got to be rugged.
[01:13:52.403 --> 01:13:53.584]  You've got to be John Wayne.
[01:13:53.905 --> 01:13:54.966]  You've got to do it.
[01:13:55.026 --> 01:13:56.147]  That's all that works.
[01:13:56.567 --> 01:13:59.388]  You must take matters into your own hands.
[01:13:59.408 --> 01:14:01.088]  Look, I'm like you.
[01:14:01.909 --> 01:14:02.609]  I've got guns.
[01:14:02.629 --> 01:14:04.729]  I've got storable food.
[01:14:05.230 --> 01:14:06.630]  I've got all these things set aside.
[01:14:06.850 --> 01:14:08.290]  I may never use them.
[01:14:08.771 --> 01:14:09.271]  Ever!
[01:14:10.131 --> 01:14:12.112]  But I have them if I have to use them.
[01:14:12.172 --> 01:14:13.412]  Because it makes you independent.
[01:14:13.432 --> 01:14:15.593]  If you didn't have them, you wouldn't be truly independent.
[01:14:15.613 --> 01:14:16.213]  That's exactly right.
[01:14:16.233 --> 01:14:19.514]  People say, you're living in fear, Alex, having guns and storable food and water filters.
[01:14:19.574 --> 01:14:20.074]  No, no, no, no.
[01:14:20.114 --> 01:14:20.634]  You don't get it.
[01:14:21.014 --> 01:14:23.295]  I'm living empowered and in charge.
[01:14:24.212 --> 01:14:26.353]  So make this island for the people you care about.
[01:14:26.413 --> 01:14:39.216]  Whether you've got a family of one, which is just you, or ten people, just do what you can for them, and do as much as you can for them, and then hopefully they'll branch out, and your neighbors will branch out.
[01:14:39.676 --> 01:14:42.157]  And I'm telling you, Alex, one day it'll work.
[01:14:42.837 --> 01:14:50.319]  One day so many of these bubble islands will be connected all over the place that people will say, you know what?
[01:14:50.839 --> 01:14:52.040]  We've now taken care of 100,000 people.
[01:14:53.900 --> 01:15:09.971]  It's called entrepreneurial basic common sense, but instead the system wants to shut down farms, shut down gardens and yards, shut down people selling eggs, shut down Amish, shut down garage sales, shut down Little League bake sales, shut down lemonade.
[01:15:10.391 --> 01:15:11.712]  It is clear what's happening.
[01:15:11.772 --> 01:15:13.373]  We're being domesticated.
[01:15:14.153 --> 01:15:16.455]  And it is absolutely wrong.
[01:15:16.555 --> 01:15:20.617]  And look, I don't get partisan because I know the globalists control both major parties at the top.
[01:15:20.638 --> 01:15:23.940]  There's some good people in both parties and some good supporters in both, but...
[01:15:25.509 --> 01:15:32.614]  I think Obama, if he does lose, you have to chalk it up to one thing, and that's that you didn't build that.
[01:15:32.654 --> 01:15:44.701]  I know you're nonpartisan, George, as well, but, I mean, the idea, watching my dad build dental offices and work 18 hours a day, I barely saw him when I was a kid, sometimes when he was working, you know, getting up at 3 a.m.
[01:15:44.721 --> 01:15:52.826]  to go, you know, take care of a crisis, myself running an operation, knowing what it takes, it was a fundamental insult to be told I didn't build this.
[01:15:53.991 --> 01:15:56.293]  Well, this is his biggest problem.
[01:15:56.313 --> 01:15:58.674]  This is what I think he did wrong.
[01:15:58.694 --> 01:16:03.117]  And this is coming from the perspective of a newsman who's been in this business a long, long time.
[01:16:03.937 --> 01:16:07.940]  He was handed a horrible economy from the former administration.
[01:16:08.960 --> 01:16:12.384]  He tried to solve everything too fast.
[01:16:12.845 --> 01:16:22.716]  Whether it was this Obamacare program or, you know, giving more money to companies to bail them out, helping out Wall Street.
[01:16:23.257 --> 01:16:25.480]  He just tried to go too fast.
[01:16:25.540 --> 01:16:27.382]  Look, the mandate we gave him
[01:16:28.286 --> 01:16:46.674]  Coming out of the Bush administration, the fact that an African-American, a dedicated, hard-working, strong-minded senator, with his, I think, incredible charisma, could get elected at that point was amazing to me.
[01:16:47.155 --> 01:16:48.795]  And he had an incredible mandate.
[01:16:48.895 --> 01:16:50.036]  People loved him.
[01:16:50.696 --> 01:16:52.557]  He went too fast.
[01:16:52.797 --> 01:16:54.158]  He should have slowed down.
[01:16:54.458 --> 01:16:56.859]  First thing I would have said if I were him, folks,
[01:16:57.774 --> 01:17:10.393]  I'm in the worst situation I could ever be in, and you're in it with me, and we're going to do this slowly and methodically, from Afghanistan to Iraq to all this, and we're going to fix all these problems.
[01:17:10.553 --> 01:17:11.374]  But instead...
[01:17:12.253 --> 01:17:21.418]  He tried to make everybody happy, and he jumped in, and he... When you run down a hill, you're gonna stumble and fall.
[01:17:22.039 --> 01:17:23.499]  And that's what happened to him.
[01:17:23.599 --> 01:17:25.080]  And now he's paying that price.
[01:17:25.100 --> 01:17:27.141]  He may get re-elected.
[01:17:27.161 --> 01:17:29.703]  There's a lot of people who still like him.
[01:17:30.302 --> 01:17:31.323]  And they're holding on.
[01:17:31.343 --> 01:17:35.407]  He's eroded some of his mandate from four years ago.
[01:17:36.148 --> 01:17:42.955]  But the bottom line is, again, he just tried to do too much for too many people and it didn't work.
[01:17:43.696 --> 01:17:45.718]  And that could cost him the election.
[01:17:47.796 --> 01:17:50.898]  But George, every night when you finish your show, you didn't do that show.
[01:17:50.958 --> 01:17:52.840]  I mean, Obama said you didn't build that.
[01:17:52.880 --> 01:17:56.342]  I mean, it just shows a real disconnect.
[01:17:56.502 --> 01:17:58.223]  And again, I don't even like Mitt Romney.
[01:17:58.303 --> 01:18:00.105]  It's a very scary prospect to see this.
[01:18:00.785 --> 01:18:01.586]  I'm hogging you here.
[01:18:01.626 --> 01:18:02.626]  We've got loaded phone lines.
[01:18:02.666 --> 01:18:07.510]  Keith, Mark, Joshua, Ramses, Michael, Thomas, and many, many others that are holding.
[01:18:08.130 --> 01:18:10.172]  And I want to just race through calls here in a moment.
[01:18:10.192 --> 01:18:10.692]  877-789-ALEX.
[01:18:10.712 --> 01:18:15.816]  We're going to open the phones up for just a second more to take some more in for people.
[01:18:16.496 --> 01:18:16.977]  But George,
[01:18:17.757 --> 01:18:30.768]  Just because it's the parable of our times and because I happen to know some of the inside baseball because I live here in Austin and have friends that have been around Lance Armstrong and been friends with his wife and his former wife and others.
[01:18:31.609 --> 01:18:37.113]  I knew all this stuff about Armstrong a long time ago but didn't talk about it because sports isn't my issue and I'm not going to get in the middle of it.
[01:18:37.354 --> 01:18:39.736]  And I'm not happy to see him falling like this.
[01:18:40.356 --> 01:18:47.563]  But I happen to also know it's coming out that the sport knew he was cheating and basically let him because they knew how big a draw it was.
[01:18:47.643 --> 01:18:49.705]  So they're now burning him, kind of like Martha Stewart.
[01:18:50.046 --> 01:18:50.887]  I'm not defending him.
[01:18:50.907 --> 01:18:55.351]  He's a mean egomaniac, very ruthless, not a humanitarian.
[01:18:55.371 --> 01:18:57.033]  I mean, very cold to little people.
[01:18:57.053 --> 01:18:57.954]  I don't like that.
[01:18:58.855 --> 01:19:00.696]  I'm not trying to run him under here.
[01:19:01.737 --> 01:19:08.827]  I've never really talked about it, but what is your take on the fall of Lance Armstrong and all the things he did?
[01:19:08.887 --> 01:19:12.832]  Because it's sad, but also it's kind of a good parable.
[01:19:13.272 --> 01:19:15.435]  The elite can fall like that as well.
[01:19:15.475 --> 01:19:16.597]  They're not invincible either.
[01:19:17.332 --> 01:19:19.053]  Look, a mighty fall, Alex.
[01:19:19.173 --> 01:19:26.237]  You know, they get too high up, they seem to forget how they got to where they did, and it comes caving in.
[01:19:26.257 --> 01:19:33.582]  I mean, over the last couple days, look at all the endorsement sponsors who have jumped off his bandwagon.
[01:19:34.062 --> 01:19:36.824]  I mean, he's lost the potential of $30 million.
[01:19:36.864 --> 01:19:39.145]  That's a lot of money.
[01:19:40.226 --> 01:19:41.827]  His foundation is crumbling.
[01:19:43.808 --> 01:19:44.769]  You know, he's screwed up.
[01:19:45.319 --> 01:19:45.999]  He screwed up.
[01:19:46.159 --> 01:19:49.261]  Now he's got to preserve himself and his own dignity and move on.
[01:19:50.261 --> 01:19:51.342]  What more can you say?
[01:19:51.402 --> 01:19:53.823]  You know, people like Bernie Madoff, look what they did.
[01:19:54.363 --> 01:19:55.184]  They screwed up.
[01:19:55.644 --> 01:19:58.825]  You know, this guy's going to be in jail until the day he dies.
[01:20:01.647 --> 01:20:02.787]  People just don't think.
[01:20:02.987 --> 01:20:08.150]  Oh yeah, let me tell you, the way Armstrong's falling, I'm sure the feds are going to try to go after him for statements he made.
[01:20:08.170 --> 01:20:11.011]  I think Lance Armstrong's going to be lucky if he didn't end up in prison.
[01:20:11.952 --> 01:20:13.194]  Yeah, you're absolutely right.
[01:20:13.234 --> 01:20:14.296]  I mean, something will happen.
[01:20:14.356 --> 01:20:17.842]  Some prosecutor will go after him, and that'll be it for him.
[01:20:18.062 --> 01:20:20.165]  I mean, that's... what more can we say?
[01:20:21.004 --> 01:20:33.935]  Well, I'm not defending Armstrong, but you know, it's come out in the news that he got positive tests over and over again, and the system... See, why does the system let somebody do this, and then after they're not the hot commodity, blow them away?
[01:20:34.816 --> 01:20:35.516]  It's just crazy.
[01:20:35.897 --> 01:20:37.058]  The system wants winners.
[01:20:37.198 --> 01:20:38.499]  That's what they're all based on.
[01:20:39.199 --> 01:20:42.182]  And, you know, everybody knew what was going on.
[01:20:42.262 --> 01:20:45.805]  They just turned their heads and they just let it happen.
[01:20:48.051 --> 01:20:48.911]  Those days are gone.
[01:20:49.212 --> 01:20:54.613]  You know, nowadays, I think, you see, there was a politician, there was a cartoon once, I'll always remember it.
[01:20:55.213 --> 01:21:01.575]  This politician didn't get re-elected, and he was being interviewed by a reporter, and the reporter said, so what happened?
[01:21:01.615 --> 01:21:03.956]  He said, I screwed up on a slow news day.
[01:21:03.976 --> 01:21:05.357]  That's it.
[01:21:05.377 --> 01:21:08.298]  You know, and the bottom line is, you just have to be careful.
[01:21:08.338 --> 01:21:09.818]  You can't do stupid things.
[01:21:10.441 --> 01:21:16.503]  Well, I think, I mean, it is a parable to everything that nobody's going to get away with anything wrong they've done.
[01:21:16.524 --> 01:21:19.585]  I think that term, God-fearing, I've now finally figured out what that means.
[01:21:20.025 --> 01:21:25.827]  It's just that instinctive thing that if I do bad stuff, it's not that I'm even a bad guy and want to get away with something bad.
[01:21:25.887 --> 01:21:35.391]  If I even look at somebody doing something bad, not that I'm some angel, but my heart's right, I go, ooh, man, that person's, you know, just seeing people do wrong gets me upset.
[01:21:35.731 --> 01:21:39.513]  And it's not because I'm some wimp who can't handle, you know, why I'm tough, I do bad stuff.
[01:21:39.893 --> 01:21:42.035]  I realize everything you do comes back on you.
[01:21:42.536 --> 01:21:42.996]  It sure does.
[01:21:43.056 --> 01:21:45.239]  I'm going to tell you a little personal thing that I do.
[01:21:46.880 --> 01:21:50.544]  I'm too well known to screw up on some things.
[01:21:51.225 --> 01:21:57.832]  When I'm not working, when I go out, I like to sit back, have a nice little dinner, enjoy Merlot, a little red wine.
[01:21:57.912 --> 01:21:58.753]  It's good for your heart.
[01:21:59.273 --> 01:22:01.674]  You get to be my age and eat every benefit you can get.
[01:22:02.054 --> 01:22:04.315]  And I don't drink to excess at all.
[01:22:04.375 --> 01:22:10.799]  But if you're out with friends and you have a couple glasses of wine or three, you don't know how that affects you.
[01:22:11.039 --> 01:22:15.721]  I went out and bought a little breathalyzer and I keep it in my car.
[01:22:16.481 --> 01:22:21.184]  And, you know, after my night's done, I'll go out there and I'll blow into this sucker.
[01:22:21.585 --> 01:22:26.408]  And if it reads .08 for some stupid reason, I don't drive.
[01:22:26.848 --> 01:22:27.709]  I go back in.
[01:22:27.909 --> 01:22:29.990]  I settle it down, or it comes in.
[01:22:30.310 --> 01:22:30.951]  I will not...
[01:22:31.730 --> 01:22:34.271]  You go in and have a cup of coffee and hang out for an hour.
[01:22:34.291 --> 01:22:34.691]  That's right.
[01:22:34.811 --> 01:22:36.771]  I will not drive that way.
[01:22:37.112 --> 01:22:43.133]  You know, they can get you for making a wrong turn or something like that, but I'm not going to get caught that way.
[01:22:44.094 --> 01:22:46.054]  Life is too short and too important.
[01:22:46.474 --> 01:22:46.914]  I agree.
[01:22:46.954 --> 01:22:48.275]  That's what it all comes down to.
[01:22:49.915 --> 01:22:50.875]  Wow, man, amazing.
[01:22:50.915 --> 01:22:51.836]  George Norris, our guest.
[01:22:51.856 --> 01:22:52.536]  Let's just go to calls.
[01:22:52.556 --> 01:22:53.316]  I'm going to shut up now.
[01:22:53.336 --> 01:22:53.956]  I'm hogging him.
[01:22:54.797 --> 01:22:56.557]  We've got like 15 phone calls to get to.
[01:22:56.957 --> 01:22:58.998]  Keith in California, you're on the air.
[01:22:59.018 --> 01:22:59.398]  Go ahead.
[01:23:00.503 --> 01:23:01.224]  How are you guys doing?
[01:23:01.384 --> 01:23:01.764]  Good, sir.
[01:23:01.804 --> 01:23:02.144]  Welcome.
[01:23:03.385 --> 01:23:05.948]  I got a question and a comment after, if I could.
[01:23:06.028 --> 01:23:11.492]  My question is, we got this situation where we got a possible civil war.
[01:23:11.512 --> 01:23:13.554]  They're trying to start a civil war in this country.
[01:23:14.135 --> 01:23:17.057]  And I know the new world order is pushing for that.
[01:23:18.118 --> 01:23:19.960]  What I'm asking is what would be the benefit?
[01:23:19.980 --> 01:23:25.024]  I understand they can bring in a police state, but they don't have places like Russia and things in Iran.
[01:23:25.044 --> 01:23:28.167]  So wouldn't that be a prime opportunity for Russia to invade us while we're divided?
[01:23:30.215 --> 01:23:34.938]  It would be a prime opportunity for anybody to invade while we're divided.
[01:23:34.958 --> 01:23:38.940]  I wouldn't be too concerned, Keith, about Russia.
[01:23:39.360 --> 01:23:41.281]  I would be more concerned about China.
[01:23:41.741 --> 01:23:43.682]  They have a long-term plan.
[01:23:44.422 --> 01:23:46.544]  They've got their eyes set on Taiwan.
[01:23:46.804 --> 01:23:49.445]  They might have their eyes set on Japan, for all I know.
[01:23:49.625 --> 01:23:50.086]  That's right.
[01:23:50.246 --> 01:24:01.298]  I hate to interrupt, but what is Romney, I'm not bashing him, but what is he doing going after Russia when Russia can barely keep its lights on and China has 98% of the world's minerals taking over everything?
[01:24:01.837 --> 01:24:05.398]  They're buying their way into the hearts of every other country.
[01:24:05.998 --> 01:24:11.740]  And they're doing it in a very systematic, brilliant way, and we need to be careful about that.
[01:24:12.680 --> 01:24:14.480]  Very, very careful about that.
[01:24:14.800 --> 01:24:18.541]  I don't think the New World Order wants to directly have civil war.
[01:24:18.581 --> 01:24:22.262]  I think what the New World Order wants is a divided country.
[01:24:23.803 --> 01:24:27.664]  They don't want everybody running around with guns, shooting people, and things like that.
[01:24:28.184 --> 01:24:29.265]  But they want chaos.
[01:24:29.865 --> 01:24:35.008]  And you know, with chaos comes the ability to influence.
[01:24:35.888 --> 01:24:40.151]  And, you know, we have seen what has happened over the years just in this country.
[01:24:40.551 --> 01:24:42.272]  If you keep people on edge.
[01:24:42.432 --> 01:24:47.274]  Alex, you and I used to talk about that cockamamie color-coded system.
[01:24:47.314 --> 01:24:49.195]  Oh yeah, which they admitted was the... I hated it!
[01:24:49.215 --> 01:24:52.637]  You know, it was a way to keep people on edge.
[01:24:52.657 --> 01:24:55.479]  You know, condition orange, condition this, that.
[01:24:56.059 --> 01:25:00.145]  By the way, you and others were proven right because you covered it constantly.
[01:25:12.600 --> 01:25:22.145]  Some said to the point of excess, but you were right, because they later, Governor Ridge came out and admitted, oh, we had that to scare people, and we would issue that every time we were getting bad poll numbers.
[01:25:22.185 --> 01:25:23.766]  I mean, that was all confirmed, George.
[01:25:24.046 --> 01:25:26.948]  You were confirmed to be right, that that was an absolute fraud.
[01:25:27.108 --> 01:25:27.969]  Yeah, absolutely.
[01:25:28.229 --> 01:25:38.094]  I mean, and it's, they have studied human nature, they have, they probably know all about the Pied Piper Syndrome and how that works, and that's how they manipulate people.
[01:25:41.733 --> 01:25:46.296]  Let's go ahead and get a final... You wanted a comment back, caller, or are you already gone?
[01:25:46.316 --> 01:25:50.238]  Because the caller had said he wanted to respond after that.
[01:25:50.958 --> 01:25:52.499]  And you were popping in my hair about Obama 2016?
[01:25:52.539 --> 01:26:04.486]  Oh yeah, we're going to skip this break and just go to the end, but yeah, we'll play part of the Obama 2016 little promo as we go out to the next guest.
[01:26:04.506 --> 01:26:07.487]  We've got exactly 30 minutes left with George Norrie right now.
[01:26:07.527 --> 01:26:08.388]  Let's move quick now.
[01:26:08.528 --> 01:26:10.109]  Mark in Oregon, you're on the air, go ahead.
[01:26:11.696 --> 01:26:14.078]  Hey, good evening, Alex and George.
[01:26:14.118 --> 01:26:14.598]  Hey, Mark.
[01:26:15.539 --> 01:26:15.839]  Hey.
[01:26:16.639 --> 01:26:19.421]  Spoken with both of you gentlemen before and it's always a pleasure.
[01:26:19.441 --> 01:26:22.903]  I really appreciate it as we all do all of your worthy work.
[01:26:23.124 --> 01:26:24.184]  Well, we appreciate you, buddy.
[01:26:24.204 --> 01:26:24.564]  You're kidding.
[01:26:24.604 --> 01:26:25.645]  It's an honor to talk to you.
[01:26:26.706 --> 01:26:27.326]  Thank you, brother.
[01:26:28.607 --> 01:26:34.851]  Alex, I just have two quick answer questions for George and maybe one comment, short comment if there's time.
[01:26:34.991 --> 01:26:35.131]  Sure.
[01:26:36.513 --> 01:26:37.093]  Appreciate it.
[01:26:37.313 --> 01:27:00.263]  First, I wanted to mention to you that in the next, you know, 40 hours or so that's left in the money bomb, that if 50,000 people, which is really a pretty small fraction of your listening audience, each gave $20, and $20, you know, most people can still afford that, that would be a million dollars.
[01:27:01.411 --> 01:27:08.415]  Well, that's what it's amazing is that we now get conservatively over a million visitors to mfulwars.com and prisonplanet.com a day.
[01:27:08.435 --> 01:27:11.737]  When Drudge linked to us the last four or five days, one day we had three million visitors.
[01:27:11.757 --> 01:27:12.478]  That's not hits.
[01:27:12.498 --> 01:27:13.278]  That's real visitors.
[01:27:13.298 --> 01:27:15.900]  I mean, I've been on George's show before when we hit the zeitgeist.
[01:27:15.920 --> 01:27:17.380]  It was like 10 or 11 million one day.
[01:27:17.400 --> 01:27:18.181]  Usually it's about a million.
[01:27:18.581 --> 01:27:23.004]  But the point is that, yeah, that tiny fraction buys a book or clicks on a sponsor.
[01:27:23.604 --> 01:27:40.560]  I mean it's just crazy that we've got this giant audience and I'm here pathetically begging for money and we've got a hundred thousand dollars and we'll probably get a half million in if people donate but yeah it's that idea of government takes it from you that's okay but when somebody asks for it it's like oh I don't know I don't have to give that to you.
[01:27:42.021 --> 01:27:42.562]  It's crazy.
[01:27:45.604 --> 01:27:47.146]  Very ironic Alex because
[01:27:47.682 --> 01:27:57.171]  You know, your objective is to do good, and there's a lot of good people in government, but the people at the top that set the policy, they have very bad objectives for us.
[01:27:57.191 --> 01:28:01.415]  So it's kind of like an effect that many or most of us don't mind contributing to.
[01:28:01.435 --> 01:28:04.238]  If we really knew the extent of it,
[01:28:04.938 --> 01:28:11.680]  We've just been brainwashed because I think most people do know the government's very inefficient and a lot of money goes overseas in wars and such.
[01:28:11.720 --> 01:28:14.761]  Well, people don't know how much power they have with little actions.
[01:28:14.821 --> 01:28:18.863]  Everybody expects some Herculean figure to fix it all overnight.
[01:28:19.263 --> 01:28:21.084]  Wars are won by lots of little actions.
[01:28:21.424 --> 01:28:22.664]  What's your question for George?
[01:28:24.045 --> 01:28:27.886]  George, you mentioned earlier that you do a lot of flying and I knew that.
[01:28:28.286 --> 01:28:30.907]  I follow your great program very regularly.
[01:28:31.665 --> 01:28:46.069]  And I was just curious, unless you fly a corporate jet or fly in your own private airplane, what experience do you have to go through at airport TSA security?
[01:28:46.850 --> 01:28:48.910]  What have been your experiences in that?
[01:28:49.150 --> 01:28:54.792]  Just briefly, and I can mention the other question very quickly, or we can go one at a time.
[01:28:54.852 --> 01:28:55.712]  Let's go one at a time.
[01:28:55.772 --> 01:28:59.834]  And Mark, you know, I traveled just like everybody else.
[01:28:59.914 --> 01:29:00.994]  You know, I'll go coach.
[01:29:02.636 --> 01:29:20.126]  And I'll go through the screeners, and I'll go through the detectors, and I'll put my little shampoo and toothpaste in a little one-quart plastic bag, and let it go through the conveyor belt, and I'll take my shoes off, and my belt, and all that other stuff.
[01:29:20.567 --> 01:29:22.408]  I've gotten it down to a science now.
[01:29:22.468 --> 01:29:23.909]  It's a royal pain in the butt.
[01:29:24.969 --> 01:29:27.511]  But I get in and I get out and I'm gone.
[01:29:28.252 --> 01:29:45.002]  The ironic thing is, many times, because of the Ancient Aliens television show that I've been on, the TSA person will recognize me and they'll stop me and want to talk about Coast to Coast or the Ancient Aliens television show.
[01:29:45.854 --> 01:29:49.175]  And then we've got this line of people behind me trying to get through.
[01:29:49.775 --> 01:29:51.075]  That causes a problem.
[01:29:51.095 --> 01:29:56.437]  So, you know, I tell the guy, look, if you want to talk to me, let me through first, and we'll do that.
[01:29:56.557 --> 01:29:58.237]  But I do that.
[01:29:58.277 --> 01:30:01.038]  I don't take any private jets or anything like that.
[01:30:01.638 --> 01:30:03.619]  Everything I do is through commercial airlines.
[01:30:06.062 --> 01:30:09.905]  You have so many fans that I guess you're just a likable guy anyway, George.
[01:30:10.025 --> 01:30:10.805]  That's what I figured.
[01:30:10.945 --> 01:30:12.666]  Yeah, George is, and let me tell you, it's not an act.
[01:30:12.706 --> 01:30:14.527]  He's really a classy guy.
[01:30:14.928 --> 01:30:20.311]  So many people that, people that don't even have one-tenth the reach of George are arrogant, crazy people.
[01:30:20.991 --> 01:30:30.537]  And it just is, you know, it's part of the, you know, the sign of the times that, that, I mean, society to a great extent has gotten very sick, but there's still just giant masses of good people.
[01:30:30.777 --> 01:30:33.159]  Now, real fast, you had one more question or comment.
[01:30:33.559 --> 01:30:33.940]  Yes, sir.
[01:30:34.040 --> 01:30:47.232]  Alex, I just wanted to comment on what you said, George, about Obama inheriting a bad economy, about him basically trying to do too much too quickly.
[01:30:47.272 --> 01:30:52.377]  I'll be honest with you, George, it's just something to think on, but I just want to suggest it to you.
[01:30:52.597 --> 01:30:54.839]  I think Alex would certainly agree with me.
[01:30:54.859 --> 01:30:56.161]  He's exposed it in detail.
[01:30:56.929 --> 01:31:01.891]  Basically, he's just picking up the power baton, whether Republican or Democrat.
[01:31:02.391 --> 01:31:17.556]  Any president that is elected these days, so to speak, because they're selected rather than elected these days, they basically have made that agreement to continue on the policies, the main policies, which form the domestic life and welfare in this country.
[01:31:17.576 --> 01:31:21.077]  Alright, we gotta get to the other calls, but let's get a quick, thanks for the call, good to hear from you.
[01:31:21.117 --> 01:31:22.518]  Let's get a take from George on that.
[01:31:22.858 --> 01:31:24.000]  It's all very conceivable.
[01:31:24.260 --> 01:31:25.242]  Very conceivable.
[01:31:25.282 --> 01:31:27.105]  You know, I'm not an economist.
[01:31:27.185 --> 01:31:30.070]  If I were elected president, I would have to defer to my...
[01:31:31.169 --> 01:31:39.091]  My staff, the experts that I've surrounded myself with, and others, and I'm sure he got bombarded by the folks at the Federal Reserve.
[01:31:39.511 --> 01:31:47.413]  He probably wasn't even aware of people like G. Edward Griffin, who, you know, talk about the creature of Jekyll Island and things like that.
[01:31:47.854 --> 01:31:56.456]  So they sit back and they get what they think are traditional comments and input from their people, and it's the same stuff.
[01:31:57.736 --> 01:32:01.237]  Because it's, you know, from one administration to the next.
[01:32:01.277 --> 01:32:03.197]  You're absolutely right about that.
[01:32:04.478 --> 01:32:15.840]  But, you know, he's not an economist, and so, as I said, I would come in and I'd get this great information from the people I trust, and then you implement, and then it probably ends up failing.
[01:32:16.321 --> 01:32:21.982]  I think presidents nowadays need to listen to shows like Alex Jones and say, whoa, whoa, wait a minute.
[01:32:22.362 --> 01:32:24.783]  I didn't even know the Federal Reserve wasn't part of the U.S.
[01:32:24.843 --> 01:32:25.203]  government.
[01:32:25.383 --> 01:32:26.603]  I'm not sure they know that.
[01:32:27.759 --> 01:32:28.319]  You're right.
[01:32:28.519 --> 01:32:31.321]  Okay, now folks, we've got 12 calls online.
[01:32:32.281 --> 01:32:34.843]  And that's just, we open the system up and, you know, calls flood in.
[01:32:34.863 --> 01:32:35.463]  We turn it off.
[01:32:35.483 --> 01:32:38.745]  We open it for about 30 seconds and then, you know, 15 calls come in.
[01:32:38.765 --> 01:32:45.108]  We've got to go to Joshua, Ramses, Michael, Thomas, Jim, Josh, Randall, Aaron.
[01:32:45.128 --> 01:32:45.448]  We've got
[01:32:46.068 --> 01:32:51.514]  23 minutes left with George Norrie, then he's going to get ready for his own show at Midnight Central, Coast2CoastAM.com.
[01:32:51.554 --> 01:32:53.956]  So, I'm going to try to shut up, so don't ask me questions.
[01:32:53.996 --> 01:32:56.799]  Let's just, you get a chance to talk to George Norrie here, folks.
[01:32:57.479 --> 01:32:59.761]  So, let's go ahead and talk to Joshua in Texas.
[01:32:59.781 --> 01:33:00.362]  You're on the air.
[01:33:01.543 --> 01:33:03.405]  Hey, Alex.
[01:33:03.625 --> 01:33:10.091]  Yeah, everywhere I go and every person I meet, they always seem awake.
[01:33:11.716 --> 01:33:16.078]  I, in my personal opinion, the only people that are not awake is the elite.
[01:33:16.619 --> 01:33:26.304]  So, in my personal opinion, I would suggest that we should really shake the soul of their being and, you know, wake them up, because they are humans.
[01:33:26.524 --> 01:33:36.489]  And what I'm, I think, as far as a person myself, is that we're all guilty of the separation of a day.
[01:33:37.574 --> 01:33:43.981]  The word they, they are not part of us, but you know, they are human in that sense.
[01:33:44.241 --> 01:33:52.430]  So, I guess my question to you guys is, what do you think of humanity?
[01:33:52.811 --> 01:33:54.172]  What is humanity to you?
[01:33:54.192 --> 01:33:59.078]  Well, to me, humanity is looking in the eyes of a little child.
[01:34:00.010 --> 01:34:04.632]  And seeing them hungry, seeing them without clothes and without shoes.
[01:34:05.312 --> 01:34:11.734]  Humanity is trying to do whatever you can to make that little soul enjoy their short stay on this planet.
[01:34:12.174 --> 01:34:12.734]  Amen.
[01:34:12.954 --> 01:34:14.315]  And that's what it's all about.
[01:34:14.795 --> 01:34:17.236]  Josh, I don't agree with you in one respect.
[01:34:17.776 --> 01:34:21.277]  I think the elitists are very aware of what's going on.
[01:34:21.697 --> 01:34:23.698]  I think most of them are geniuses.
[01:34:24.378 --> 01:34:28.779]  The thing that they have done is they've learned how to manipulate people.
[01:34:28.799 --> 01:34:30.359]  I agree.
[01:34:30.539 --> 01:34:37.641]  Where they have failed and where they will fail is they forgot that the human mind also has the ability to reason.
[01:34:38.241 --> 01:34:39.861]  And that's what we're doing right now.
[01:34:39.941 --> 01:34:44.382]  We're starting to reason, we're starting to question, and that's what's happening.
[01:34:44.422 --> 01:34:50.383]  But in terms of humanity, it should be our job as a country not to
[01:34:51.406 --> 01:34:57.771]  Not to occupy countries, but to take care of people and help them as much as we can.
[01:34:58.392 --> 01:35:03.575]  So if you have a dictator who is butchering their people, then you have to take them out.
[01:35:04.236 --> 01:35:10.521]  But you have to make sure that the right people get in to start helping the other people.
