[00:00:00.009 --> 00:00:00.429]  Network.
[02:26:08.316 --> 02:26:12.959]  Once the terror threat is established, the banksters, puppets, send in the troops to take out the terrorists they put in there in the first place.
[02:26:12.979 --> 02:26:16.501]  Then the bankers install their own dictator to take control of the resources and oppress the people.
[02:26:33.326 --> 02:26:57.114]  As a bonus, the banks, via the black ops and intelligence agencies, will then ship the drugs back into the host country so they can imprison their own citizens for using the drugs, make huge profits selling the drugs which finance other terror operations around the globe, and the cherry on the top is billions upon billions made on money laundering operations for the bankers.
[02:26:57.654 --> 02:27:00.976]  In a sense, you're watching as this opium is being grown.
[02:27:01.036 --> 02:27:02.918]  I know it grinds at your gut.
[02:27:03.558 --> 02:27:04.479]  How do you deal with it?
[02:27:04.619 --> 02:27:05.980]  What are you doing about it?
[02:27:06.060 --> 02:27:08.281]  Well, frankly, this is a part of their culture.
[02:27:08.501 --> 02:27:11.063]  So, while it might grind in my gut, it's what they do.
[02:27:11.503 --> 02:27:23.792]  And if the citizens of the host country get wise to these schemes or get uppity, the banks via media will hype a nuclear terror threat, or an underwear bomber, or a Christmas tree bomber.
[02:27:23.812 --> 02:27:27.174]  Any excuse to take the American people's rights.
[02:27:28.715 --> 02:27:34.059]  Well, that just about wraps it up for Terrorism 101, How Terrorism Really Works.
[02:27:34.559 --> 02:27:36.721]  I'm your friendly neighborhood patriot.
[02:27:37.021 --> 02:27:40.884]  And now remember what Big Brother and other authoritarians say.
[02:27:41.345 --> 02:27:44.407]  Whatever you do, don't visit Infowars.com.
[02:27:44.647 --> 02:27:47.129]  Oh no, the control freaks don't like it.
[02:27:50.353 --> 02:27:52.034]  All right, great job to my son.
[02:27:52.054 --> 02:27:54.356]  And great job to Rob Due, putting that piece together.
[02:27:54.376 --> 02:27:57.158]  Due is one of the hardest working people up here and incredibly smart.
[02:27:57.538 --> 02:27:58.178]  Did a great job.
[02:27:58.218 --> 02:27:58.999]  That's Terrorism 101.
[02:27:59.299 --> 02:28:00.700]  You can send that to anybody you know.
[02:28:00.760 --> 02:28:02.541]  I know my son was not raised in England.
[02:28:03.442 --> 02:28:07.004]  We thought since it was a guy, Fox Mask, I said, he always likes to do different accents.
[02:28:07.064 --> 02:28:08.265]  I said, can you do an English accent?
[02:28:08.285 --> 02:28:09.666]  So there he is.
[02:28:09.706 --> 02:28:11.367]  And he pretty much came up with all that.
[02:28:11.387 --> 02:28:12.448]  We helped him write it down.
[02:28:12.468 --> 02:28:18.392]  We did one live, but then the mask, the audio wasn't good, so we had him voice it.
[02:28:18.452 --> 02:28:19.452]  Great job, my son.
[02:28:20.598 --> 02:28:22.282]  You have done well, Lord Vader.
[02:28:23.304 --> 02:28:24.927]  Anyways, a new apprentice.
[02:28:25.268 --> 02:28:27.332]  Younger and more powerful.
[02:28:28.280 --> 02:28:29.461]  To quote Emperor Palpatine.
[02:28:29.681 --> 02:28:32.543]  Anyways, good job and we're going to have a lot of fun.
[02:28:32.563 --> 02:28:40.287]  We're going to shoot something more special today and I mean special, special, special for next week because it's fun to fight the New World Order.
[02:28:40.547 --> 02:28:44.610]  We're not a bunch of lazy bureaucrats sucking off people or mega bankers sucking off people.
[02:28:45.110 --> 02:28:56.196]  We're just good red-blooded people that want freedom fighting hard with our great reporters and our great editors and our great crew and the customer service and you the listeners and the sponsors and everybody, everybody at the InfoWars team.
[02:28:56.296 --> 02:28:56.937]  I salute you.
[02:28:57.737 --> 02:29:05.961]  CJ and Chris and John and everybody out there, you are doing an absolutely fabulous job.
[02:29:06.301 --> 02:29:11.724]  The entire team, that's all I have to say, and all our friends out there in the alternative media as well.
[02:29:12.904 --> 02:29:15.706]  The people that have stood by us and helped us get the word out.
[02:29:16.903 --> 02:29:17.324]  We're good.
[02:29:28.936 --> 02:29:31.158]  We got a bunch of phone callers here speaking of awesome people.
[02:29:31.218 --> 02:29:33.320]  Ted, Hector, Larry, Tom and others.
[02:29:33.400 --> 02:29:34.220]  I will get to you.
[02:29:34.921 --> 02:29:35.742]  I will get to you.
[02:29:35.842 --> 02:29:39.805]  And then the premiere of the segments of the Joe Rogan interview.
[02:29:40.225 --> 02:29:42.607]  I need to tweet out at Real Alex Jones during this break.
[02:29:43.007 --> 02:29:50.093]  I'm going to tweet the full video of Joe Rogan out to everybody that follows us at Real Alex Jones on Twitter.
[02:29:50.113 --> 02:29:50.794]  So get over there.
[02:29:51.494 --> 02:29:52.395]  We're on the march.
[02:29:52.875 --> 02:29:54.497]  The Empire's on the run.
[02:29:55.417 --> 02:29:58.100]  Alex Jones and the GCN Radio Network.
[02:30:03.484 --> 02:30:08.350]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[02:30:09.071 --> 02:30:11.914]  The most devastating economic condition since the Great Depression.
[02:30:12.314 --> 02:30:14.677]  America's worst drought in agricultural history.
[02:30:15.138 --> 02:30:17.681]  And now the economic results of the presidential election.
[02:30:18.141 --> 02:30:21.145]  This perfect storm is a huge threat to everyone's food supply.
[02:30:21.645 --> 02:30:26.267]  I just doubled down and got even more supplies from eFoodsDirect and I recommend you do the same.
[02:30:26.848 --> 02:30:28.969]  It's time to get your own supply from eFoodsDirect.
[02:30:29.509 --> 02:30:32.570]  I know I won't be standing in a bread line trading my freedom for food.
[02:30:33.170 --> 02:30:36.912]  I'm taking control of my future and you're nuts if you don't do the same.
[02:30:36.932 --> 02:30:40.554]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:30:40.854 --> 02:30:44.498]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:30:45.258 --> 02:30:47.461]  Remember, I can warn you, but I can't feed you.
[02:30:47.481 --> 02:30:48.622]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:30:48.642 --> 02:30:51.064]  Would you rather prepare six months too early or one day too late?
[02:30:51.084 --> 02:30:52.646]  409-5633 or efoodsdirect.com forward slash Alex.
[02:31:02.233 --> 02:31:07.696]  Sodium fluoride in the body reduces IQ and increases cancers.
[02:31:08.017 --> 02:31:15.081]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[02:31:15.381 --> 02:31:17.823]  We're battling the globalists on so many fronts.
[02:31:18.103 --> 02:31:24.167]  Health is an area where we can all take control of our lives and it all starts with that basic building block of water.
[02:31:24.827 --> 02:31:27.590]  It is time to purify our family's water.
[02:31:27.870 --> 02:31:34.496]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[02:31:34.756 --> 02:31:39.841]  Infowarsstore.com already has the lowest prices on ProPure water filtration.
[02:31:40.061 --> 02:31:45.727]  But until December 10th, we are going to offer 15% off the already lowest price.
[02:31:46.087 --> 02:31:48.130]  I know what I'm giving my family this Christmas.
[02:31:48.390 --> 02:31:48.951]  ProPure.
[02:31:49.131 --> 02:31:55.098]  Go to InfowarsStore.com and get 15% off the already lowest price out there with the code WATER15.
[02:31:55.118 --> 02:31:57.441]  WATER15 and you get 15% off at InfowarsStore.com.
[02:32:03.900 --> 02:32:11.586]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[02:32:12.006 --> 02:32:15.649]  Alex and his staff have used these pure soap products for years.
[02:32:16.089 --> 02:32:22.914]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[02:32:23.395 --> 02:32:26.217]  See them on the web at 5starsoap.com.
[02:32:26.417 --> 02:32:30.920]  Or call 800-340-7091 for a free catalog.
[02:32:31.241 --> 02:32:36.905]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[02:32:37.185 --> 02:32:42.309]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[02:32:42.609 --> 02:32:44.231]  This is an amazing deal.
[02:32:44.591 --> 02:32:49.194]  You can save thousands of dollars and you will love the way real soap makes you feel.
[02:32:49.815 --> 02:32:51.997]  See them on the web at 5starsoap.com
[02:32:52.537 --> 02:32:54.405]  Or call 800-340-7091 for a free catalog.
[02:33:39.006 --> 02:33:46.511]  Alright, let's rampage through five or six calls and then we're gonna premiere a nine-minute excerpt of the full 50-minute Joe Rogan interview.
[02:33:48.091 --> 02:33:53.555]  Because, you know, waking Joe Rogan up to the New World Order is gonna be a powerful tool because he's one of the most popular people out there in...
[02:33:54.875 --> 02:33:55.035]  I don't
[02:34:17.091 --> 02:34:20.633]  To try to get converts to what's happening with the New World Order out there.
[02:34:20.673 --> 02:34:22.614]  Like Ventura didn't believe me five years ago.
[02:34:22.935 --> 02:34:24.856]  They were putting cancer viruses in the vaccines.
[02:34:25.296 --> 02:34:26.076]  Now he does.
[02:34:26.777 --> 02:34:28.038]  And by the way, Ventura's on Monday.
[02:34:28.858 --> 02:34:31.620]  Let's go ahead and go to a phone call here.
[02:34:31.720 --> 02:34:32.861]  Ted in Tennessee.
[02:34:33.261 --> 02:34:34.121]  You're on the air, sir.
[02:34:34.161 --> 02:34:34.502]  Welcome.
[02:34:35.422 --> 02:34:36.283]  Hello, Alex.
[02:34:36.303 --> 02:34:37.023]  How are you today?
[02:34:37.123 --> 02:34:37.724]  Good, my friend.
[02:34:38.984 --> 02:34:43.367]  Okay, I have a simple little question, but I have a few statements to go ahead of it.
[02:34:44.065 --> 02:34:50.429]  The Federal Reserve, which is not part of the United States government, leases its money to the federal government.
[02:34:51.169 --> 02:34:59.615]  The income tax that we pay does not actually benefit the United States government, but pays the lease on the currency that we use.
[02:35:00.555 --> 02:35:03.397]  Since the elite, or the top 2%, use the money
[02:35:06.150 --> 02:35:06.230]  It's
[02:35:24.949 --> 02:35:52.451]  The amount that the money becomes devalued so therefore not just raise their money 39% but go back as you said earlier going back to the 1950s rate put them back to the 90% and put then therefore making the money cover or their money's use putting it back to the value that we were at at that time of making the money
[02:35:52.961 --> 02:35:56.763]  That's something that is of a value that we can understand.
[02:35:56.783 --> 02:35:57.583]  Sure, sure, sir.
[02:35:57.643 --> 02:36:00.944]  I mean, we have to kick the mafia out that runs it, but let me just explain something.
[02:36:00.985 --> 02:36:06.267]  Number one, to say that the top 2%, if you make over a quarter million dollars a year, you're in the top 2%.
[02:36:06.347 --> 02:36:15.291]  Okay, people making a quarter million, a million, five million a year are not even near the ultra-rich who are billionaires controlling leveraged trillions.
[02:36:15.911 --> 02:36:24.078]  To take over the bankers created over a thousand five hundred trillion they control of fraud which they then had government sign on to.
[02:36:24.118 --> 02:36:38.309]  They got investments invested in toxic fraud and then instead of saying triage it, oh it's now infected everything so you've got to let us run things instead of them going to jail and we'll try to prop this up but there's no way to prop it up.
[02:36:38.529 --> 02:36:41.752]  It's designed to consolidate everything so it is the top
[02:36:42.717 --> 02:36:43.737]  I've seen the number broken down.
[02:36:43.778 --> 02:36:46.339]  There's less than 6,000 top globalist minions.
[02:36:46.839 --> 02:36:48.640]  There's less than 20 elite families.
[02:36:49.340 --> 02:36:52.241]  I mean, I told people, I did the research decades ago and now it's mainstream news.
[02:36:52.541 --> 02:36:57.204]  The Rockefellers and Rothschilds in 2000s merged their banks.
[02:36:57.704 --> 02:36:59.785]  Now they've merged this year their private holdings.
[02:37:00.465 --> 02:37:02.626]  The Rockefellers were always Rothschild agents.
[02:37:03.767 --> 02:37:06.308]  And so this is what we're talking about here.
[02:37:07.308 --> 02:37:08.249]  And so it's
[02:37:09.986 --> 02:37:12.489]  I mean, do the math out of 7,300,000,000 people, if there's less than a few thousand.
[02:37:17.379 --> 02:37:18.020]  It's not even .9999999.
[02:37:18.820 --> 02:37:22.423]  I mean, it's okay.
[02:37:23.384 --> 02:37:28.388]  And then they convince everybody rich people are the guy driving a nice new Corvette that lives in a million-dollar house.
[02:37:29.008 --> 02:37:32.230]  That's the guy that has a pool for the construction company to build.
[02:37:32.651 --> 02:37:35.213]  That's the guy that goes and buys stuff at Dillard's.
[02:37:35.733 --> 02:37:37.735]  That's the guy that goes out and buys a car.
[02:37:38.195 --> 02:37:39.976]  That's the guy that puts kids through college.
[02:37:40.337 --> 02:37:41.157]  That's who you want.
[02:37:41.197 --> 02:37:45.701]  Instead, they tell the poor, dumbed-down, massive people, that's the reason you're poor, is that guy.
[02:37:47.597 --> 02:37:49.118]  All right, so I hear you.
[02:37:49.219 --> 02:37:49.819]  Great question.
[02:37:49.859 --> 02:37:50.760]  I appreciate your call.
[02:37:50.980 --> 02:37:54.683]  Let me go to this Joe Rogan piece right now, and then I'll come back and go to your calls, because I don't want to wait.
[02:37:55.644 --> 02:37:57.025]  I just tried to tweet it out on Twitter.
[02:37:57.045 --> 02:37:57.466]  Did it go out?
[02:37:57.486 --> 02:37:58.607]  I don't see it here on my Twitter.
[02:37:59.428 --> 02:37:59.748]  Did that?
[02:37:59.788 --> 02:38:03.531]  Yeah, because I sent it out, and then it didn't even do anything on my phone.
[02:38:03.551 --> 02:38:05.953]  So I'm going to try to retweet it right now.
[02:38:05.993 --> 02:38:06.794]  I'm a holy mackerel.
[02:38:09.056 --> 02:38:10.738]  Again, we bleeped out some of the racy stuff.
[02:38:10.758 --> 02:38:12.499]  Some people on YouTube are like, why'd you bleep it?
[02:38:12.519 --> 02:38:14.261]  Because we're going to air it on the radio.
[02:38:14.801 --> 02:38:21.627]  And plus, we're held to such a high standard on YouTube that they will shut our channel down for a community guidelines violation.
[02:38:22.168 --> 02:38:23.369]  Everybody else can cuss, but us.
[02:38:23.389 --> 02:38:24.190]  Plus, I don't want to.
[02:38:25.063 --> 02:38:26.885]  You know, and I'm not judging him.
[02:38:26.925 --> 02:38:29.107]  It was like kids were talking about not using King's English.
[02:38:29.147 --> 02:38:29.688]  It's just funny.
[02:38:30.689 --> 02:38:40.118]  I'm on AM and FM stations, and the FCC will come and will give me a $4,000 fine, and then a $50,000 fine, and then a million dollar fine, like Howard Stern.
[02:38:40.639 --> 02:38:42.000]  So that's why these are bleeped.
[02:38:42.040 --> 02:38:46.545]  I mean, it's just the children on the internet that sit there going, hey, I want to hear the cussing.
[02:38:46.625 --> 02:38:48.107]  You know, again, it's cut out.
[02:38:49.485 --> 02:38:50.286]  None of that even matters.
[02:38:50.366 --> 02:38:52.407]  It's just I didn't want to debate it or discuss it.
[02:38:52.568 --> 02:38:55.070]  Here's this great interview with Joe, and I'm calling this excerpt.
[02:38:55.970 --> 02:38:58.272]  Joe Rogan on government conspiracies.
[02:38:58.552 --> 02:38:59.073]  Here it is.
[02:38:59.093 --> 02:39:08.901]  At your gut level, Joe, what do you think about the Bin Laden raid?
[02:39:09.201 --> 02:39:09.722]  I don't know.
[02:39:09.862 --> 02:39:17.108]  You know, first of all, I think that being in a position that, I think, whenever you talk about any of the intense military
[02:39:18.763 --> 02:39:25.184]  Operation like that, those guys, those Navy SEALs that did that, those Navy SEALs?
[02:39:25.684 --> 02:39:25.844]  Yes.
[02:39:26.785 --> 02:39:28.765]  Those are some of the baddest b******s on the planet.
[02:39:29.105 --> 02:39:38.607]  I mean, I have a lot of respect for someone's ability, fortitude, character, discipline, the type of discipline involved in being a Navy SEAL.
[02:39:38.967 --> 02:39:42.608]  I have a tremendous amount of respect for those type of human beings.
[02:39:43.208 --> 02:39:51.673]  But what I don't necessarily trust is the people that make the decisions that put these guys into certain positions.
[02:39:52.173 --> 02:39:54.715]  It's them that I trust implicitly.
[02:39:54.775 --> 02:40:00.298]  Like, I understand the kind of discipline that it takes to be elite at anything.
[02:40:00.538 --> 02:40:06.662]  And when you're in an elite at something as life or death, as being a Navy SEAL, you're a bad b****.
[02:40:07.745 --> 02:40:08.185]  Period.
[02:40:08.465 --> 02:40:18.070]  So I don't ever want to say anything that's disrespectful to anybody that's in that position, because I respect their intentions 100%.
[02:40:19.551 --> 02:40:22.612]  But it sounds like a silly story.
[02:40:23.072 --> 02:40:25.774]  Like, everybody says this guy's been dead for a long time.
[02:40:25.834 --> 02:40:32.697]  They said that bin Laden... I mean, I see all these different people who've said that bin Laden had already been dead.
[02:40:33.248 --> 02:40:33.808]  I don't know.
[02:40:34.068 --> 02:40:34.769]  I wasn't there.
[02:40:34.789 --> 02:40:40.211]  I have no information other than some s**t that I read in the newspaper or watch on TV.
[02:40:40.231 --> 02:40:43.093]  But the official stories turn out to not be true.
[02:40:43.173 --> 02:40:44.894]  It seems like they lie about everything.
[02:40:45.174 --> 02:40:45.874]  We ready to do this?
[02:40:46.034 --> 02:40:46.334]  Seven?
[02:40:46.534 --> 02:40:47.055]  What?
[02:40:47.075 --> 02:40:47.855]  Seven minutes?
[02:40:48.735 --> 02:40:49.456]  Seven minutes.
[02:40:50.676 --> 02:40:51.697]  I actually talked.
[02:40:53.430 --> 02:40:55.671]  I'm not going to get into the whole story, but a guy who's an A.V.
[02:40:55.711 --> 02:40:58.353]  SEAL, been to his house in Texas, turned up.
[02:40:58.373 --> 02:41:00.254]  I don't want to give too much away, my family knows him.
[02:41:00.774 --> 02:41:03.836]  He's on in SEAL Team 6 with his buddy from the Army, a few that lived.
[02:41:05.036 --> 02:41:06.497]  They blew up a helicopter that night.
[02:41:06.637 --> 02:41:14.782]  They went in, killed the target, brought it out, blew the helicopter up, told the SEALs that was bin Laden, the helicopters that got away, and then the other SEALs got mad and they blew up.
[02:41:15.562 --> 02:41:16.163]  Remember the SEALs?
[02:41:16.183 --> 02:41:18.264]  SEAL Team 6, the helicopter blew up a month later?
[02:41:19.389 --> 02:41:23.031]  And the SEALs said... So wait a minute, you're saying SEALs attacked other SEALs?
[02:41:23.171 --> 02:41:23.552]  No, no, no.
[02:41:23.972 --> 02:41:28.474]  What I'm saying is, they send a bunch of helicopters to go in to kill a target.
[02:41:28.775 --> 02:41:30.376]  They're told, get this target, it's Bin Laden.
[02:41:30.396 --> 02:41:34.318]  They bring Bin Laden's body onto the helicopter, it blew up.
[02:41:34.438 --> 02:41:35.038]  They blew it up.
[02:41:35.799 --> 02:41:40.501]  Then the rest of SEAL Team 6 complained about it, and most of them died and blew up.
[02:41:40.862 --> 02:41:42.283]  They killed most people on the raid.
[02:41:43.291 --> 02:41:44.912]  Remember a month later the SEAL helicopters?
[02:41:44.932 --> 02:41:46.453]  I talked to the SEAL and he said we believe Al Qaeda.
[02:42:03.505 --> 02:42:07.048]  Put a bomb on the plane, on the helicopter, or the government did it.
[02:42:07.148 --> 02:42:09.350]  But it could have been that they just got shot down too, right?
[02:42:09.470 --> 02:42:10.131]  Is that possible?
[02:42:10.331 --> 02:42:12.332]  Well, they said they never... I mean, they're in f***ing war.
[02:42:12.352 --> 02:42:15.095]  I know, but they never... but that was the biggest loss of SEALs the entire war.
[02:42:15.115 --> 02:42:17.216]  Yeah, but sometimes that's how s*** goes down.
[02:42:17.397 --> 02:42:21.660]  Remember that Scud missile that landed on the barracks in the first Iraq War?
[02:42:21.680 --> 02:42:21.800]  Yes.
[02:42:22.080 --> 02:42:23.702]  There was like no deaths up until that.
[02:42:23.742 --> 02:42:24.442]  Very few deaths.
[02:42:24.803 --> 02:42:27.545]  And then this one Scud missile got through and killed a bunch of people.
[02:42:28.065 --> 02:42:29.547]  And then that was that one big event.
[02:42:29.567 --> 02:42:30.808]  I mean, big events do happen.
[02:42:30.828 --> 02:42:31.408]  Could have been true.
[02:42:31.428 --> 02:42:32.149]  You're absolutely right.
[02:42:32.749 --> 02:42:40.812]  But I mean, my whole point is, the fake Situation Room photo, the interview that was fake, the burying at sea... Well, yeah, it seems like a silly story.
[02:42:41.132 --> 02:42:43.572]  But the problem is, this is the real problem.
[02:42:43.652 --> 02:42:47.814]  The only reason why I should even be saying something like this.
[02:42:48.094 --> 02:42:51.035]  The only reason why... You should qualify when you say something like that.
[02:42:51.095 --> 02:42:52.195]  Like, it seems like a silly story.
[02:42:52.495 --> 02:42:56.117]  But this is my reason for saying this.
[02:42:56.517 --> 02:43:02.160]  I saw the Jessica Lynch story, which was the girl who was injured in the Iraq war.
[02:43:02.500 --> 02:43:07.202]  They said that they had to go in and rescue her and there was a gunfight and they rescued her.
[02:43:07.603 --> 02:43:10.204]  And she said that no such thing ever happened.
[02:43:10.564 --> 02:43:16.547]  And she got in a lot of trouble and took a lot of heat by refuting the official statement.
[02:43:16.787 --> 02:43:20.029]  They tried to manufacture a narrative about her life.
[02:43:20.049 --> 02:43:20.969]  To get women in the military.
[02:43:21.209 --> 02:43:22.130]  What about Pat Tillman?
[02:43:22.230 --> 02:43:23.331]  Yes, exactly.
[02:43:23.391 --> 02:43:24.212]  That's two things.
[02:43:24.292 --> 02:43:30.276]  Well, Pat Tillman, the bottom line is whatever happened with him, he was killed by friendly fire.
[02:43:30.717 --> 02:43:33.019]  Now, that's not what was in the initial report.
[02:43:33.079 --> 02:43:37.382]  The initial reports of his death were that he had died in defending his country.
[02:43:37.562 --> 02:43:39.564]  And the coroner wouldn't lie and said it was homicide.
[02:43:40.287 --> 02:43:43.871]  Well, I mean, was it homicide or was it friendly fire?
[02:43:43.891 --> 02:43:46.354]  I think there's a lot of f***ing confusion when you're in a war.
[02:43:46.374 --> 02:43:48.336]  They shot him in the distance, then he begged for his life.
[02:43:48.356 --> 02:43:50.558]  They came up and triple-tapped him right in the forehead.
[02:43:50.578 --> 02:43:51.800]  But how do you know that, though?
[02:43:52.420 --> 02:43:54.303]  But if you weren't there... Corners report!
[02:43:54.323 --> 02:44:01.631]  Yeah, but see, man, unless you were there, unless you saw how it happened, the Corners report is gonna show he got shot.
[02:44:02.011 --> 02:44:02.572]  No, no, no, no.
[02:44:02.612 --> 02:44:02.972]  I hear you.
[02:44:03.152 --> 02:44:06.115]  It's just when you have a history of... Pat was sending letters back to his family.
[02:44:06.376 --> 02:44:08.137]  Said, I'm gonna go public on the war on drugs.
[02:44:08.177 --> 02:44:09.198]  This whole thing's a fraud.
[02:44:09.439 --> 02:44:10.280]  It's a lie.
[02:44:10.920 --> 02:44:12.662]  And then he magically dies.
[02:44:12.742 --> 02:44:13.943]  And I've just learned how their M.O.
[02:44:13.963 --> 02:44:14.164]  works.
[02:44:14.204 --> 02:44:14.584]  But no, no.
[02:44:14.664 --> 02:44:15.024]  I hear you.
[02:44:15.084 --> 02:44:21.551]  But it is... But your... What your possibility, what you're saying is... That is... That's in the game, too.
[02:44:21.711 --> 02:44:22.152]  It's possible.
[02:44:22.172 --> 02:44:23.193]  Well, I even talked to his brother.
[02:44:26.085 --> 02:44:32.573]  I saw his brother at a reading at his funeral where he was talking about how Pat didn't believe in God and Pat's dead.
[02:44:32.593 --> 02:44:33.514]  It was really intense.
[02:44:33.534 --> 02:44:35.256]  His story is a strange one.
[02:44:35.296 --> 02:44:37.038]  It's a guy who, this square-jawed
[02:44:44.406 --> 02:44:53.154]  Uber handsome, super powerful athlete who decides he's gonna defend his country like that football was secondary in his mind.
[02:44:53.494 --> 02:44:55.056]  I mean, he was a real patriot.
[02:44:55.076 --> 02:45:03.964]  I mean, this is a guy who really abandoned this multi-million dollar lucrative career as a professional athlete to go and defend his country.
[02:45:03.984 --> 02:45:07.387]  I mean, that is a powerful human being that cannot be denied.
[02:45:07.447 --> 02:45:08.388]  And he was even stronger.
[02:45:08.588 --> 02:45:10.890]  Saw it was a fraud and was gonna come back and speak out.
[02:45:11.050 --> 02:45:14.332]  Yeah, and was strong enough to realize that he had been duped.
[02:45:14.852 --> 02:45:18.053]  And didn't, you know, look, he's a dangerous guy to have against you.
[02:45:18.454 --> 02:45:22.355]  And I think that the system, you know, doesn't like people like that.
[02:45:22.616 --> 02:45:24.376]  And does that mean that he was murdered?
[02:45:25.017 --> 02:45:25.197]  No.
[02:45:25.457 --> 02:45:27.338]  Because I think war is hell.
[02:45:27.418 --> 02:45:29.339]  And I think horrible things happen in war.
[02:45:29.379 --> 02:45:32.980]  And I think it's very possible that he could have accidentally gotten killed by a gunfire.
[02:45:33.000 --> 02:45:35.182]  Joe, you gotta go after three minutes, so let's just get this quick.
[02:45:35.202 --> 02:45:40.004]  Three minutes, ladies and gentlemen, before the New World Order shuts this place down!
[02:45:40.524 --> 02:45:48.790]  I remember meeting you like in 1998, 1999, 14 years ago, whatever it was, and you were like, yeah, I know a lot of this is true, but you're going too far with that.
[02:45:49.071 --> 02:45:54.655]  Has not a lot of what I talked about... Listen, man, I will tell you this, and I give you credit for this all the time.
[02:45:54.875 --> 02:45:57.637]  There's a lot of things he used to say back in the 90s.
[02:45:57.697 --> 02:45:59.258]  I thought you were crazy.
[02:45:59.578 --> 02:46:01.000]  You were just ahead of your time.
[02:46:01.320 --> 02:46:03.341]  You were way ahead of the curve.
[02:46:03.501 --> 02:46:05.363]  You were way ahead of the curve on a lot of...
[02:46:05.803 --> 02:46:11.465]  That was just massive conspiracy theory nonsense in the 1990s.
[02:46:12.146 --> 02:46:23.690]  Stuff that people would say there's no f***ing way the government would ever do something like indefinite suspension, or detention rather, of American civilians with no trial.
[02:46:23.770 --> 02:46:24.931]  They would never do that!
[02:46:25.291 --> 02:46:26.652]  Completely unconstitutional.
[02:46:27.153 --> 02:46:27.453]  Boom!
[02:46:27.713 --> 02:46:28.173]  There it is.
[02:46:28.714 --> 02:46:33.697]  Your video, I recommend this video all the time to people.
[02:46:33.717 --> 02:46:36.039]  9-11, the road to tyranny.
[02:46:36.319 --> 02:46:46.347]  When you showed that the World Trade Organization in Seattle was clearly invaded by agent provocateurs who were most likely military people.
[02:46:46.527 --> 02:46:54.252]  You saw the police spoke out, their military grade shoes, the fact they weren't able to arrest these guys, they had to let them go.
[02:46:54.632 --> 02:47:03.098]  All that stuff that you showed of these people came into a non-violent protest and became violent and then turned it into something that the police had to respond to.
[02:47:03.438 --> 02:47:09.622]  I mean, I never even thought that that would be in the menu of the military.
[02:47:09.642 --> 02:47:10.663]  I would have never believed it.
[02:47:12.652 --> 02:47:19.036]  Much, uh, many years after I met you, the, uh, Freedom of Information Act documents for Operation Northwood were released.
[02:47:19.397 --> 02:47:20.638]  That was way after I met you.
[02:47:20.698 --> 02:47:21.098]  Yeah, years.
[02:47:21.418 --> 02:47:23.319]  Years later, and I remember, wow.
[02:47:23.700 --> 02:47:26.522]  I remember reading that, going, like, Alex isn't crazy at all.
[02:47:26.802 --> 02:47:30.444]  Like, they really planned on blowing up civilian jetliners.
[02:47:30.744 --> 02:47:35.268]  They were gonna have a drone jetliner and blame it on Cuba and get us to go to war with Cuba.
[02:47:35.288 --> 02:47:37.009]  They were gonna do all sorts of crazy things.
[02:47:37.029 --> 02:47:40.711]  Like, that was really in the menu for, you know, the 1960s.
[02:47:42.012 --> 02:47:47.315]  Like, that, I thought you were bananas with some of the stuff you were talking about.
[02:47:47.575 --> 02:47:52.438]  And a lot of that stuff that you were talking about has turned out to be absolutely 100% true.
[02:47:52.719 --> 02:47:54.099]  I gotta go on stage and do comedy!
[02:47:54.119 --> 02:47:55.760]  You motherf***er f***ing me out!
[02:47:55.780 --> 02:47:56.261]  Great job.
[02:47:56.281 --> 02:47:56.761]  Thank you, brother.
[02:47:56.981 --> 02:47:57.642]  Thanks very much.
[02:47:57.702 --> 02:47:59.983]  Hey, but hey, like to tell the secret?
[02:48:00.703 --> 02:48:02.404]  It was all in Rand Corporation documents.
[02:48:02.424 --> 02:48:02.985]  They admitted it.
[02:48:03.205 --> 02:48:03.725]  Yeah?
[02:48:03.745 --> 02:48:05.046]  They bragged they're doing this, Joe.
[02:48:05.066 --> 02:48:05.847]  That's why I freak out.
[02:48:07.468 --> 02:48:10.509]  Alright, that is kind of the end of the interview, uh, right there.
[02:48:13.388 --> 02:48:19.730]  On the subject of stuff being admitted, it was all admitted back then.
[02:48:19.790 --> 02:48:22.010]  It wasn't that I was guessing all of this.
[02:48:22.030 --> 02:48:28.752]  I mean, they've done thousands and thousands of declassified studies.
[02:48:29.052 --> 02:48:33.213]  Some studies, individually, had over 100,000 people involved in them.
[02:48:34.218 --> 02:48:36.239]  Or they would radiate school kids.
[02:48:36.300 --> 02:48:39.302]  Say, we're taking kids on a field trip to the army base.
