[00:00:00.009 --> 00:00:01.450]  Alex Jones Broadcasting Network.
[01:09:57.342 --> 01:10:09.616]  Um, what is it like for you to go from, oh, that guy that's a conspiracy theorist, to now secret arrest of citizens, military on the streets, license plate reading cameras, world government, but we're right about it all, but still we're bad.
[01:10:09.977 --> 01:10:11.038]  I mean, how do you describe that?
[01:10:12.159 --> 01:10:12.639]  Exactly right.
[01:10:12.679 --> 01:10:21.966]  Well, I've been kind of on the cutting edge all along because, you know, back in the mid-60s, I said, hey, the Kennedy assassination, that's a big conspiracy.
[01:10:22.126 --> 01:10:23.046]  Oh, you're just a nut.
[01:10:23.427 --> 01:10:26.969]  And then I said, you know, Vietnam, this war, it's going to end badly.
[01:10:27.129 --> 01:10:28.050]  Oh, you're just a nut.
[01:10:28.390 --> 01:10:30.071]  Hey, I said, Nixon's a crook.
[01:10:30.111 --> 01:10:31.492]  He's not going to serve out his term.
[01:10:31.572 --> 01:10:32.613]  Now you're just a nut.
[01:10:33.153 --> 01:10:34.974]  And so it just goes on and on and on.
[01:10:35.014 --> 01:10:41.178]  But when you stay ahead of the curve, see, now try to tell them, hey, they're spraying us with chemtrails, you know.
[01:10:41.459 --> 01:10:42.099]  Oh, you're just a nut.
[01:10:42.279 --> 01:10:44.961]  Even though the government admits, but says it's a secret program.
[01:10:45.441 --> 01:10:49.764]  But you're kooky to ask, but there is a program, 7 billion a year at least, but don't discuss it.
[01:10:49.965 --> 01:10:51.286]  And patents that they find.
[01:10:51.306 --> 01:10:52.566]  Sure, but don't discuss it.
[01:10:52.947 --> 01:10:54.128]  But no, we don't want to do that.
[01:10:54.348 --> 01:11:04.795]  And then, you know, I tried to talk about, you can even go to 9-11 and there's the theory that some of those airplanes have been captured, the computer captured by remote control.
[01:11:04.815 --> 01:11:05.876]  They don't have drones.
[01:11:06.096 --> 01:11:07.077]  No, no.
[01:11:07.117 --> 01:11:07.977]  You can't do that.
[01:11:08.057 --> 01:11:12.139]  And now I go to the movies and see ads for the Air Force and they're saying, hey, come join the Air Force.
[01:11:12.159 --> 01:11:12.899]  You can sit down there.
[01:11:13.059 --> 01:11:15.320]  Joe Kennedy's son died in World War II.
[01:11:16.260 --> 01:11:17.921]  In a remote-controlled plane.
[01:11:17.961 --> 01:11:21.423]  Well, yeah, well, he was in the plane behind the big bomber that uses a cruise missile.
[01:11:21.443 --> 01:11:22.663]  Yeah, remote-controlling it.
[01:11:22.723 --> 01:11:23.003]  Yeah.
[01:11:23.283 --> 01:11:24.124]  Didn't exist in 43, though.
[01:11:24.984 --> 01:11:25.985]  That was in 43.
[01:11:26.065 --> 01:11:30.530]  In the 1980s, I was interviewing an airline pilot for a big Boeing wide-body jet.
[01:11:30.570 --> 01:11:32.732]  He said, you know, my job's just redundant.
[01:11:32.852 --> 01:11:33.753]  I said, what do you mean?
[01:11:33.773 --> 01:11:36.295]  He said, well, the computer flies the airplane.
[01:11:36.596 --> 01:11:39.058]  He said, I'm just there in case the computer breaks.
[01:11:39.078 --> 01:11:43.662]  Listen, I want somebody to find this, because I saw this live on C-SPAN.
[01:11:44.423 --> 01:11:49.925]  And it was a New York City police press conference with this weird soundboard.
[01:11:49.985 --> 01:11:52.666]  It's like cream-colored with holes in it behind them.
[01:11:53.046 --> 01:11:55.346]  Everybody knows what I'm talking about if you watch New York press conferences.
[01:11:55.786 --> 01:11:58.267]  And George W. Bush, the President, has come to New York the day after.
[01:11:58.887 --> 01:12:01.708]  He's giving his, you know, we're going to get the people to knock these towers down speech.
[01:12:02.028 --> 01:12:03.409]  And he gets up and he goes, don't worry.
[01:12:04.709 --> 01:12:06.911]  We've got remote control on all the aircraft in the future.
[01:12:06.931 --> 01:12:08.992]  We're going to be able to stop them from doing this.
[01:12:09.392 --> 01:12:12.214]  And actually, somebody behind him reaches up and jerks on his shirt.
[01:12:12.594 --> 01:12:13.995]  And he goes, oh!
[01:12:14.015 --> 01:12:15.155]  But I mean, I saw this.
[01:12:15.716 --> 01:12:27.883]  I know you did because what I have documented is that early in 2001, months before 9-11, the head of British Airways made a talk and said, you know, we don't have to worry about hijacking anymore because we now have
[01:12:28.403 --> 01:12:36.029]  The ability to capture the onboard computers and we can guide it into a safe landing regardless of what the crew or the hijackers want.
[01:12:36.449 --> 01:12:41.833]  And then later I found out they actually, on those two aircraft that were used, they have the exact system was in place.
[01:12:41.953 --> 01:12:42.494]  Exactly.
[01:12:42.594 --> 01:12:44.795]  You know, but of course that's just conspiracy theory, right?
[01:12:44.815 --> 01:12:46.437]  They don't have remote control aircraft.
[01:12:46.537 --> 01:12:49.879]  The entire Air Force in eight years is going to be totally grown, but you know, it doesn't exist.
[01:12:49.939 --> 01:12:51.160]  Right, but that doesn't exist.
[01:12:51.600 --> 01:12:56.204]  Well, it's the difference between people who know things and people who watch television.
[01:12:56.997 --> 01:12:58.058]  I think that is the difference.
[01:12:58.338 --> 01:12:59.578]  Of course, we make television.
[01:13:00.499 --> 01:13:02.319]  We don't watch it, but we are on television.
[01:13:02.339 --> 01:13:02.600]  Right.
[01:13:04.841 --> 01:13:06.181]  Well, you know what I'm talking about.
[01:13:06.241 --> 01:13:09.443]  Somebody who comes back home from work, you know, sits down.
[01:13:09.463 --> 01:13:10.803]  No, no, they keep us on the treadmill.
[01:13:10.863 --> 01:13:11.584]  Watches CNN.
[01:13:11.624 --> 01:13:12.684]  They're on that gerbil.
[01:13:12.784 --> 01:13:14.405]  We're not bashing Fox.
[01:13:14.445 --> 01:13:18.447]  Watches Fox, you know, and then goes to bed and thinks they've learned everything.
[01:13:18.967 --> 01:13:25.070]  And if they don't see it on CNN or Fox or read it in their local syndicated newspaper, then, you know, it can't be real.
[01:13:26.866 --> 01:13:29.487]  And yet all I have to do is look around you, see what's going on.
[01:13:31.008 --> 01:13:35.170]  Do I understand that now the TSA is starting to set up spot checkpoints in Dallas?
[01:13:35.650 --> 01:13:36.590]  Remember me years ago?
[01:13:36.810 --> 01:13:37.751]  I saw them on C-SPAN.
[01:13:37.771 --> 01:13:39.211]  They always tell us nine years ago.
[01:13:39.531 --> 01:13:41.452]  They hadn't even made Homeland Security Cabinet yet.
[01:13:41.472 --> 01:13:42.853]  It was 2002, early 2002.
[01:13:43.213 --> 01:13:45.234]  A few months before they made it official.
[01:13:45.994 --> 01:13:48.075]  It's a total act of submission
[01:14:14.767 --> 01:14:19.771]  Now, answer me this, because it's all due to 9-11, and it's all due to the fear of the terrorism, right?
[01:14:20.752 --> 01:14:23.895]  Exactly how many terrorists has the TSA caught?
[01:14:24.095 --> 01:14:24.896]  They admit zero.
[01:14:25.456 --> 01:14:25.697]  Zero.
[01:14:25.717 --> 01:14:25.817]  None.
[01:14:26.157 --> 01:14:26.417]  None.
[01:14:26.497 --> 01:14:34.685]  But the Dallas Morning News says, thank God they're helping, forget 10th Amendment states' rights, they're going to be at all the dark stations now there, and they're going to have to...
[01:14:35.469 --> 01:14:36.651]  They're gonna have to fill your genitals.
[01:14:37.191 --> 01:14:42.919]  Well, see, then you can, using that same logic, you can say that, uh, they're protecting us from the vampires.
[01:14:43.320 --> 01:14:43.801]  Exactly.
[01:14:43.881 --> 01:14:45.483]  Have you seen a vampire around lately?
[01:14:45.763 --> 01:14:45.944]  No.
[01:14:46.024 --> 01:14:47.606]  Well, I saw Janet Napolitano.
[01:14:47.906 --> 01:14:49.829]  Well, yeah, but she... We're not sure.
[01:14:50.149 --> 01:14:50.971]  We're not sure about her.
[01:14:51.391 --> 01:14:52.292]  She's a dung beetle.
[01:14:52.432 --> 01:14:55.593]  So see, TSA has protected us from vampires.
[01:14:55.873 --> 01:14:57.514]  Because we don't see any around.
[01:14:57.574 --> 01:15:02.757]  Well, I used to make the joke that, hey, there could be a terrace in a cornfield in South Dakota, shen troops there.
[01:15:03.037 --> 01:15:05.018]  And now the government's saying, oh yes, anywhere.
[01:15:05.498 --> 01:15:07.860]  We've got to protect you, so we've got to be everywhere.
[01:15:08.200 --> 01:15:08.700]  That's right.
[01:15:08.800 --> 01:15:09.881]  Who protects us from them, though?
[01:15:10.601 --> 01:15:11.081]  Exactly.
[01:15:11.141 --> 01:15:12.322]  Who will watch the Watchers?
[01:15:12.722 --> 01:15:18.024]  And we're going to go to break in a moment, and I want to take some calls, you know, not at this next segment, but the segments after that.
[01:15:18.345 --> 01:15:28.049]  What is, because I never do pre-interviews, you know this my friend, what is front and center on your radar screen when we come back that Jim Mars is going to have the floor while I hit the latrine?
[01:15:28.789 --> 01:15:29.290]  I'm joking.
[01:15:29.530 --> 01:15:30.250]  I'll do that during the break.
[01:15:30.810 --> 01:15:32.311]  What is Jim Mars going to be covering?
[01:15:33.783 --> 01:15:34.604]  That's a good question.
[01:15:35.404 --> 01:15:39.688]  I just didn't take questions because there's so much going on it's hard to pinpoint it.
[01:15:39.888 --> 01:15:40.589]  You want to do that?
[01:15:40.769 --> 01:15:57.623]  Yeah, I mean, you know, my big thing is if we're really supposed to be so afraid of worldwide, well-financed, well-heeled, deadly terrorist organization, Al-Qaeda, then the first thing it seems to be that we should be doing is securing the border.
[01:15:58.283 --> 01:16:02.104]  And yet you probably saw the news film where they used a car jack and jacked up the fence.
[01:16:02.284 --> 01:16:02.784]  Stay there.
[01:16:02.924 --> 01:16:04.165]  I want to hear about this when we get back.
[01:16:04.185 --> 01:16:05.205]  I had tried everything.
[01:16:05.265 --> 01:16:07.405]  I'd cut back the amount of food I was eating.
[01:16:07.626 --> 01:16:09.066]  I was lifting weights and jogging.
[01:16:09.226 --> 01:16:10.326]  But nothing was working.
[01:16:10.746 --> 01:16:15.228]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:16:15.568 --> 01:16:16.908]  And as soon as I had that...
[01:16:17.288 --> 01:16:21.971]  I immediately could eat half of what I was eating previously and be satisfied.
[01:16:22.431 --> 01:16:32.918]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[01:16:33.658 --> 01:16:37.801]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[01:16:38.121 --> 01:16:41.123]  When I started taking the Tangy Tangerine and other products every day,
[01:16:41.483 --> 01:16:44.145]  I lost more than 37 pounds in just two months.
[01:16:44.385 --> 01:16:45.526]  Now that's results.
[01:16:45.946 --> 01:16:52.370]  I want to challenge my listeners to go to InfoWarsTeam.com and to order just three of their products.
[01:16:52.730 --> 01:16:58.054]  And you will see the changes in the way you look, feel, and in your appetite almost immediately.
[01:16:58.454 --> 01:17:00.695]  Start your journey to health and wellness today.
[01:17:01.016 --> 01:17:02.617]  InfoWarsTeam.com
[01:17:03.615 --> 01:17:04.876]  Hi, this is Alex Jones.
[01:17:04.916 --> 01:17:10.261]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:17:10.501 --> 01:17:15.145]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[01:17:15.525 --> 01:17:20.609]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:17:21.110 --> 01:17:25.794]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:17:26.314 --> 01:17:33.238]  They call it a Survival Seed Bank and it can produce an endless supply of nutrient-dense food for you and your family.
[01:17:33.438 --> 01:17:34.339]  And here's the best part.
[01:17:34.539 --> 01:17:40.923]  These seeds have not been genetically modified in any way and you actually get enough seeds to plant a full acre crisis garden.
[01:17:41.243 --> 01:17:44.085]  So visit them today at survivalseedbank.com.
[01:17:44.425 --> 01:17:47.587]  That's survivalseedbank.com or give them a call at 877-327-0365.
[01:17:51.209 --> 01:17:52.230]  That's 877-327-0365.
[01:17:52.650 --> 01:17:59.956]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:18:00.277 --> 01:18:02.739]  This is Alex Jones for survivalseabank.com.
[01:18:03.619 --> 01:18:06.261]  I've been telling you about eFoodsDirect for a while now.
[01:18:06.542 --> 01:18:10.045]  Here are my top 10 reasons to stock up on food from eFoodsDirect.
[01:18:10.205 --> 01:18:12.927]  Number 10, the food I get from eFoodsDirect tastes great.
[01:18:14.445 --> 01:18:15.825]  E-Foods meals are easy to prepare.
[01:18:15.845 --> 01:18:15.825]  8.
[01:18:16.165 --> 01:18:19.146]  E-Foods Direct delivers the food right to my front door.
[01:18:19.786 --> 01:18:19.146]  7.
[01:18:20.086 --> 01:18:21.527]  Most of these meals cost less than $2.
[01:18:22.047 --> 01:18:21.527]  6.
[01:18:23.107 --> 01:18:25.288]  With their large variety, I can eat it every day.
[01:18:25.948 --> 01:18:25.288]  5.
[01:18:26.348 --> 01:18:29.208]  I always have access to high-quality and delicious food.
[01:18:29.228 --> 01:18:29.208]  4.
[01:18:29.689 --> 01:18:33.249]  E-Foods products don't spoil, so I never waste any food.
[01:18:33.650 --> 01:18:33.249]  3.
[01:18:33.730 --> 01:18:37.370]  E-Foods uses only safe, healthy ingredients.
[01:18:37.390 --> 01:18:37.370]  2.
[01:18:37.670 --> 01:18:40.971]  I have my own food supply and don't depend on the grocery store.
[01:18:41.191 --> 01:18:43.912]  And the number one reason I promote E-Foods Direct
[01:18:44.172 --> 01:18:47.053]  Because they build special offers just for my listeners.
[01:18:47.393 --> 01:18:48.173]  Folks, don't wait.
[01:18:48.353 --> 01:18:49.534]  Get prepared now.
[01:18:49.594 --> 01:18:51.274]  We all need to be self-sufficient.
[01:18:51.574 --> 01:18:54.115]  Call eFoodsDirect at 800-409-5633 and ask for the Alex Jones Special.
[01:18:54.135 --> 01:18:56.536]  Call eFoodsDirect at 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:19:03.536 --> 01:19:08.919]  When you're out on the road, the last place you want to be is on the road.
[01:19:10.180 --> 01:19:14.942]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:19:15.343 --> 01:19:22.146]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:19:24.067 --> 01:19:26.349]  They sew pride in every stitch.
[01:19:28.130 --> 01:19:30.351]  Guarantee you'll love the way they fit.
[01:19:32.541 --> 01:19:36.423]  They put a diamond gusset in the crotch where you need it most.
[01:19:37.163 --> 01:19:40.264]  Blue diamond gussets got it.
[01:19:40.984 --> 01:19:41.765]  Others don't.
[01:19:42.205 --> 01:19:44.086]  We turn jeans inside out.
[01:19:44.346 --> 01:19:45.866]  Diamond gusset jeans.
[01:19:46.147 --> 01:19:48.688]  Made in the USA with unparalleled quality.
[01:19:49.028 --> 01:19:55.270]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:19:55.650 --> 01:19:57.871]  Order yours at gusset.com.
[01:19:58.351 --> 01:20:00.372]  Diamond gusset jeans got it.
[01:20:00.712 --> 01:20:01.573]  Others don't.
[01:20:04.505 --> 01:20:05.686]  Coast to Coast.
[01:20:06.046 --> 01:20:07.427]  Direct from Austin.
[01:20:08.107 --> 01:20:11.429]  You're listening to the Alex Jones Broadcasting Network.
[01:20:11.449 --> 01:20:16.072]  Look at the shoes you're filling.
[01:20:16.292 --> 01:20:19.594]  Look at the blood we're spilling.
[01:20:20.775 --> 01:20:23.137]  Look at the world we're killing.
[01:20:24.097 --> 01:20:27.199]  The way we've always done before.
[01:20:27.219 --> 01:20:30.161]  Sleeping the doubt we've brought on.
[01:20:31.900 --> 01:20:34.221]  All right, Alex Jones here on the road.
[01:20:35.761 --> 01:20:40.283]  Coming to you from Dallas, Texas, where I'm going to premiere a film and give a speech tonight.
[01:20:40.843 --> 01:20:41.703]  I invited Jim over.
[01:20:41.743 --> 01:20:42.664]  I'm glad he accepted.
[01:20:43.784 --> 01:20:51.407]  Coming up in the next two final segments, we're going to open the phones up for your questions or comments for Jim Mars or other issues you want to raise.
[01:20:52.027 --> 01:20:53.828]  The toll-free number to join us is 877-789-ALEX, 877-789-ALEX.
[01:20:59.311 --> 01:21:02.632]  Yeah, the move to try to get us into a war with Iran.
[01:21:02.652 --> 01:21:06.753]  You know, I mean, they've been trying this since the Bush administration.
[01:21:06.773 --> 01:21:08.033]  Everybody thought all that was...
[01:21:30.399 --> 01:21:33.080]  And are we any better off?
[01:21:33.160 --> 01:21:34.680]  No, they're pushing for war, too.
[01:21:34.740 --> 01:21:47.304]  In fact, let me ask you, Alex, and I know you know this, of all the possible Republican candidates and Democratic candidates out there, who's the only one that says maybe we shouldn't go to war?
[01:21:47.944 --> 01:21:50.125]  Well, he's the guy named Ron Paul.
[01:21:51.725 --> 01:21:52.826]  You're not supposed to mention him.
[01:21:52.907 --> 01:21:54.028]  He's a non-person.
[01:21:54.048 --> 01:21:59.173]  He can't win, even though he's number two or number three in all polls and gets 70 plus percent on all the military donations.
[01:21:59.434 --> 01:22:00.775]  Because the military doesn't like him.
[01:22:01.536 --> 01:22:04.719]  He gets more donations from the military than anyone else.
[01:22:04.819 --> 01:22:07.282]  During some of these debates they're like, how dare you not want war?
[01:22:07.582 --> 01:22:08.904]  How dare you hate our troops?
[01:22:09.404 --> 01:22:12.927]  The troops got it, in fact, but listen to this.
[01:22:12.967 --> 01:22:13.907]  This tells us a lot.
[01:22:14.588 --> 01:22:21.573]  He's got the most campaign contributions and support from the Army, the Navy, the Air Force, but wait a minute.
[01:22:21.893 --> 01:22:27.838]  According to the campaign numbers, the money coming from the Department of Defense, the Pentagon, zero.
[01:22:28.818 --> 01:22:30.079]  Now doesn't that tell you something?
[01:22:30.360 --> 01:22:31.821]  Oh yeah, I saw those numbers.
[01:22:32.161 --> 01:22:37.905]  So the foreign banks that run our military, they know he's an American, so he's the enemy.
[01:22:38.065 --> 01:22:38.806]  That's right.
[01:22:39.454 --> 01:22:41.596]  But isn't it encouraging that the military is away?
[01:22:41.997 --> 01:22:45.520]  They are, and I have recently been talking to some... That march happened today!
[01:22:45.780 --> 01:22:47.782]  Guys, will you look up what's happening with that D.C.
[01:22:47.842 --> 01:22:48.243]  march?
[01:22:48.523 --> 01:22:49.604]  With the veterans marching?
[01:22:49.644 --> 01:22:50.305]  What happened with that?
[01:22:50.505 --> 01:22:50.725]  Yes.
[01:22:50.805 --> 01:22:51.986]  I'm going to ask the crew to look that up.
[01:22:52.467 --> 01:22:53.388]  With Adam Kokesh.
[01:22:53.408 --> 01:22:53.808]  We had him on.
[01:22:53.828 --> 01:22:54.348]  I want to cover that.
[01:22:54.368 --> 01:22:54.609]  Go ahead.
[01:22:55.077 --> 01:22:59.858]  Well, I want to just say this, because I have an honor to be in charge of the United States Army.
[01:22:59.998 --> 01:23:01.039]  I've served, okay?
[01:23:01.119 --> 01:23:02.019]  I've been in the military.
[01:23:02.299 --> 01:23:08.001]  In fact, I was in military intelligence, which even then I thought was kind of a dichotomy of terms.
[01:23:08.121 --> 01:23:14.882]  But what I want to say is, is that the oath of allegiance I took going into the U.S.
[01:23:14.922 --> 01:23:24.465]  military was to serve and protect the Constitution of the United States against all enemies, foreign or domestic.
[01:23:24.565 --> 01:23:26.922]  Does that mean big foreign megabanks robbing us blind?
[01:23:29.187 --> 01:23:34.270]  In fact, to me, the most fierce enemies we have today are domestic.
[01:23:34.690 --> 01:23:51.781]  Now, the reason I bring this up, Alex, is because I've also seen the directives that have gone out to military people couched in so many terms, but basically saying you should not participate in any of these demonstrations or any of these marches that could be a violation of the uniform.
[01:23:51.801 --> 01:23:56.504]  But Obama and Bush are allowed to have them ordered out to stand behind them at campaign speeches.
[01:23:56.944 --> 01:23:57.785]  Right, right.
[01:23:58.425 --> 01:24:04.168]  The point though here is that in the military, you were sworn to defend the Constitution of the United States.
[01:24:04.929 --> 01:24:09.231]  And you're also told that you do not have to obey an illegal order.
[01:24:09.791 --> 01:24:10.112]  Okay?
[01:24:10.432 --> 01:24:12.593]  The Constitution says we have freedom of speech.
[01:24:12.973 --> 01:24:17.376]  And in the military, as long as it's not security-connected, you should have freedom of speech.
[01:24:17.396 --> 01:24:19.137]  Yeah, you don't have it... Especially if you're off-duty.
[01:24:19.157 --> 01:24:21.258]  When you're on duty, you don't.
[01:24:21.278 --> 01:24:21.918]  When you're off, yeah.
[01:24:21.938 --> 01:24:27.081]  Yeah, so if you're ordered not to go participate in a... You're still an American just because you're in the military?
[01:24:27.341 --> 01:24:28.702]  That's an illegal order.
[01:24:28.802 --> 01:24:29.082]  It is?
[01:24:29.242 --> 01:24:33.505]  It's an illegal order because it violates the Constitution of the United States and the First Amendment.
[01:24:33.886 --> 01:24:35.867]  And your first obligation in the U.S.
[01:24:35.907 --> 01:24:38.629]  military is defend the Constitution of the United States.
[01:24:38.669 --> 01:24:45.554]  And here's how they try to play that ignorance of the military, not just on saying, as the Navy put out, don't go to this Ron Paul demonstration or you'll be reprimanded.
[01:24:45.954 --> 01:24:46.415]  Incredible.
[01:24:46.835 --> 01:24:48.136]  When they've always been told.
[01:24:48.156 --> 01:24:49.998]  That's an illegal order, by the way, folks.
[01:24:50.098 --> 01:24:52.580]  Guys and gals in the military, that's an illegal order.
[01:24:52.901 --> 01:24:53.081]  It is.
[01:24:53.141 --> 01:24:58.666]  It violates the Constitution, which supersedes any other regulation or law.
[01:24:58.746 --> 01:25:00.047]  Marbury versus Madison.
[01:25:00.407 --> 01:25:07.293]  They could pass a law saying you can barbecue black children on the White House lawn, or whatever, and that's illegal.
[01:25:07.393 --> 01:25:08.715]  I don't care if you say you have a law.
[01:25:08.935 --> 01:25:09.756]  Hitler had laws.
[01:25:10.316 --> 01:25:11.877]  But it was pure bull, but expanding.
[01:25:11.957 --> 01:25:16.020]  All those people killed in the Holocaust were done under the color of law.
[01:25:16.120 --> 01:25:16.600]  That's right.
[01:25:16.860 --> 01:25:21.503]  Judges ruled on it, and they went right on, and it was all there.
[01:25:21.663 --> 01:25:22.184]  It was all law.
[01:25:22.204 --> 01:25:26.246]  Listen, black people were slaves in this country, and then couldn't own guns under law.
[01:25:26.406 --> 01:25:26.907]  And it was the law.
[01:25:26.927 --> 01:25:31.450]  You know what, if they said blacks weren't human tomorrow and were slaves, I say your law is full of garbage.
[01:25:31.630 --> 01:25:32.130]  That's right.
[01:25:32.310 --> 01:25:37.874]  Because the Constitution points out, this doesn't give you your rights, it points out rights that are there.
[01:25:38.314 --> 01:25:41.537]  And people criticize the founders that there was problems up front.
[01:25:41.897 --> 01:25:45.460]  It was those ideas that led to the abolition of slavery.
[01:25:45.520 --> 01:25:45.960]  That's right.
[01:25:46.460 --> 01:25:47.081]  But expanding.
[01:25:47.921 --> 01:25:50.603]  Under law, they can't give troops experimental vaccines.
[01:25:50.984 --> 01:25:52.025]  But they do it all the time.
[01:25:52.805 --> 01:25:55.866]  And the troops had to learn, wait, you're not allowed to give me an experimental shot.
[01:25:56.127 --> 01:25:57.367]  So what if you say it's an order?
[01:25:57.607 --> 01:25:58.968]  The law says you can't do that.
[01:25:59.388 --> 01:26:01.949]  Again, they try to keep the troops, like the public, in the dark.
[01:26:02.249 --> 01:26:07.972]  But the fact that Ron Paul supporters in the military are 70 plus percent, that's got to scare the system, Jim.
[01:26:08.752 --> 01:26:19.617]  Well, it makes me feel good because I'm hoping that means 70 percent of our military, which is there to defend the country, is there to defend me, not the banks, not the multinational corporations.
[01:26:20.848 --> 01:26:22.969]  But I'd forgotten that number, the Department of Defense.
[01:26:23.289 --> 01:26:23.730]  Zero.
[01:26:23.790 --> 01:26:25.591]  All those big defense contractors, zero.
[01:26:25.671 --> 01:26:25.871]  No.
[01:26:26.351 --> 01:26:27.331]  They don't want Ron Paul.
[01:26:27.732 --> 01:26:46.862]  And by the way, the next time somebody tells you, well, you know, I kind of like what Ron Paul says, but, you know, he won't be elected and I don't want to waste my vote, you tell them, listen, jerk, if you'd actually vote for him, then if all those people who said, well, I like what he says, but he's unelectable, would actually vote for him, he'd probably get elected.
[01:26:47.568 --> 01:26:48.812]  Well, that's that mind game.
[01:26:49.514 --> 01:26:51.139]  We're going to say who you can vote for.
[01:26:51.320 --> 01:26:51.821]  Exactly.
[01:26:52.657 --> 01:26:55.438]  And I'll tell you what, and here's the whole thing.
[01:26:55.538 --> 01:26:59.099]  Everyone who's listening to this, you've got to take it on yourself.
[01:26:59.159 --> 01:27:02.580]  You can't just count on Alex to take care of everything.
[01:27:02.620 --> 01:27:03.680]  You can't count on me.
[01:27:03.700 --> 01:27:05.040]  You can't count on anybody.
[01:27:05.301 --> 01:27:06.441]  You can only count on yourself.
[01:27:06.741 --> 01:27:07.441]  And what do you do?
[01:27:07.761 --> 01:27:10.322]  You've got to wake your fellow citizens up.
[01:27:10.762 --> 01:27:13.503]  And I don't mean preaching to them, because that's not going to do any good.
[01:27:13.923 --> 01:27:17.244]  But start asking them questions, and just get them to thinking, and just say,
[01:27:17.964 --> 01:27:39.040]  Like, you know, I mentioned, I think, in the last quarter, say, wait a minute, if we're supposed to be so afraid of this international terrorist organization, Al-Qaeda, that is trying to slip weapons of mass destruction into our country and is so evil, then how come they haven't done one solid thing to secure the border?
[01:27:39.861 --> 01:27:40.902]  Get them thinking about that.
[01:27:41.002 --> 01:27:42.544]  Wait a minute, why haven't they?
[01:27:43.204 --> 01:27:47.628]  And that's because, let me tell you folks, this is where the New World Order has kind of tripped up themselves.
[01:27:48.289 --> 01:27:50.271]  They don't want a secure border.
[01:27:50.531 --> 01:27:59.939]  They want open borders, so they can flood this country and dilute the population, get us all conflicted, fighting with each other, so that they can push through their agenda.
[01:28:00.019 --> 01:28:01.621]  That's the Balkanization Amendment Plan.
[01:28:01.781 --> 01:28:04.263]  The Balkanization of America, absolutely.
[01:28:04.363 --> 01:28:10.788]  So they don't want to secure a border and yet they want us all fearful of this international terrorist organization.
[01:28:10.828 --> 01:28:12.510]  So wait a minute, you can't have both.
[01:28:12.970 --> 01:28:16.953]  If the terrorist organization is real, then we need to secure the border.
[01:28:17.554 --> 01:28:21.697]  And if it's not real, then we can talk about loosening up the border.
[01:28:22.138 --> 01:28:24.079]  But there's no discussion of that.
[01:28:24.139 --> 01:28:28.483]  We're supposed to believe in these two, you know, totally opposite themes.
[01:28:28.683 --> 01:28:29.563]  It's ridiculous.
[01:28:30.004 --> 01:28:31.045]  Get people to thinking.
[01:28:31.605 --> 01:28:36.870]  And ask them about, well, what do you suppose brought down that third tower in New York on 9-11?
[01:28:37.230 --> 01:28:40.653]  And I guarantee you, 9 out of 10 of them are going to say, what tower?
[01:28:40.733 --> 01:28:42.575]  You say, well, the Solomon Brothers building.
[01:28:42.975 --> 01:28:44.016]  And they're going to say, what?
[01:28:44.677 --> 01:28:47.980]  And then you say, oh, you didn't know that another building fell down that afternoon?
[01:28:48.400 --> 01:28:49.963]  Just search Building 7.
[01:28:50.063 --> 01:28:52.426]  Just go get on the internet, go search Building 7.
[01:28:52.547 --> 01:28:54.449]  Get them to think and start waking people up.
[01:28:54.469 --> 01:28:54.950]  Good points.
[01:28:55.331 --> 01:29:00.358]  More news, phone calls straight ahead, live from Dallas, Texas, here at the Lakewood Theater.
[01:29:00.719 --> 01:29:03.563]  I'm Alex Jones, and this is InfoWars.com.
[01:29:03.763 --> 01:29:10.668]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, that I was still starving.
[01:29:10.909 --> 01:29:28.542]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[01:29:28.803 --> 01:29:32.926]  I then searched out the best vitamin and mineral company out there.
[01:29:33.186 --> 01:29:34.767]  And discovered Young-Jevity.
[01:29:34.947 --> 01:29:42.792]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[01:29:43.113 --> 01:29:49.217]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[01:29:49.437 --> 01:29:50.478]  Check it out for yourself.
[01:29:50.718 --> 01:29:51.458]  It's incredible.
