[00:00:00.089 --> 00:00:00.750]  Find out right now!
[02:21:14.176 --> 02:21:15.378]  We're good to go.
[02:21:31.661 --> 02:21:34.604]  David J. Smith for Newswatch Magazine.
[02:21:34.664 --> 02:21:40.811]  Did you know that the United Nations' basic philosophy is both anti-American and pro-dictatorship?
[02:21:41.172 --> 02:21:50.483]  Did you know that the United Nations was founded by Communist and Marxist members of the Council on Foreign Relations, whose goal is a socialistic one-world government?
[02:21:51.934 --> 02:22:02.017]  We would like to help you understand why these things are happening and how they fulfill Bible prophecy by offering you an absolutely free one-year subscription to Newswatch Magazine.
[02:22:02.927 --> 02:22:04.409]  Just call our toll-free number 1-800-516-8736.
[02:22:04.429 --> 02:22:04.629]  That's 1-800-516-8736.
[02:22:04.649 --> 02:22:08.432]  Just request your free one-year subscription to NewsWatch Magazine.
[02:22:08.492 --> 02:22:08.873]  Call now.
[02:22:08.893 --> 02:22:10.915]  Operators are standing by to receive your call.
[02:22:31.508 --> 02:22:35.051]  Hi, this is Ted Anderson, here for the 2007 Red Book.
[02:22:36.252 --> 02:22:41.076]  The commodity markets like gold, silver, copper, aluminum and oil have exploded over the last year.
[02:22:41.276 --> 02:22:44.018]  This is a glaring testimony of how quickly the U.S.
[02:22:44.058 --> 02:22:45.179]  dollar can be devalued.
[02:22:46.520 --> 02:22:51.124]  Many have turned to precious metals to provide a safe haven while increasing the potential profits.
[02:22:52.045 --> 02:22:59.251]  Though accumulating precious metals has been a proven method for the storage of wealth, it is important that you understand the market you are getting into.
[02:23:00.282 --> 02:23:03.684]  Midas Resources is offering the Red Book and Silver Dollar for only $27.95.
[02:23:05.506 --> 02:23:08.968]  The Red Book is the number one best-selling guide to gold and silver coins.
[02:23:09.949 --> 02:23:11.210]  Call for your copy today.
[02:23:11.470 --> 02:23:13.351]  It's 800-686-2237.
[02:23:14.732 --> 02:23:20.576]  If you've already accumulated or plan to get into the precious metals market, you simply must have the Red Book in your library.
[02:23:21.276 --> 02:23:21.677]  Call 800-686-2237.
[02:23:21.697 --> 02:23:21.917]  That's 1-800-686-2237.
[02:23:31.164 --> 02:23:35.288]  Did you ever wonder how an opera singer that hits a high note is able to shatter a wine glass?
[02:23:35.509 --> 02:23:37.270]  Well, the glass has a natural resonance.
[02:23:37.531 --> 02:23:43.817]  If the resonant frequency force making the glass vibrate is big enough, the size of the vibration will become so large that the glass shatters.
[02:23:44.117 --> 02:23:50.244]  Using a similar principle, Royal Raymond Rife discovered that diseased organisms can be destroyed using different resonant frequencies.
[02:23:50.504 --> 02:23:52.346]  The BioSolutions Frequency Instrument
[02:23:52.466 --> 02:23:53.026]  I think so.
[02:24:15.100 --> 02:24:16.142]  Eliminate the cause.
[02:24:16.262 --> 02:24:18.746]  For more information call BioSolutions toll free 1-866-885-6625.
[02:24:18.766 --> 02:24:19.167]  That's 1-866-885-6625.
[02:24:19.187 --> 02:24:19.247]  1-866-885-6625.
[02:24:32.975 --> 02:24:33.475]  Don't worry.
[02:24:33.936 --> 02:24:35.437]  This show is documented.
[02:24:35.978 --> 02:24:38.740]  Alex Jones on the GCN Radio Network.
[02:24:39.160 --> 02:24:42.703]  I fell into a burning ring of fire.
[02:24:43.103 --> 02:24:47.247]  I went down, down, down, and the flames went higher.
[02:24:47.727 --> 02:24:51.410]  And it burns, burns, burns, the ring of fire.
[02:24:51.750 --> 02:25:01.218]  In the interest of time, because the album and thing is like a ten minute clip, I'm just going to have John find the part.
[02:25:01.238 --> 02:25:02.039]  He has to watch it.
[02:25:03.651 --> 02:25:08.174]  And as soon as he finds it, just the part where he talks about this is all human sacrifice.
[02:25:08.914 --> 02:25:10.335]  Because I just want to play that part of the clip.
[02:25:10.355 --> 02:25:15.918]  You can go online, just type Keith Oberman sacrifice into Google and it's up on InfoWars and Prison Planet.
[02:25:15.938 --> 02:25:16.898]  It was up there last week.
[02:25:17.979 --> 02:25:19.980]  But I mean it really boils it all down.
[02:25:20.400 --> 02:25:21.480]  This is human sacrifice.
[02:25:22.001 --> 02:25:28.224]  The next clip I want to play cuts in, this is in the middle of a rant
[02:25:29.603 --> 02:25:57.240]  Of the two-part series we just put up for PrisonPlanet.tv members, and this cuts into me talking about staged wars between cousins in France and England, where I'm there in London, England beneath a big war memorial, and talking about sacrifice and how it's human sacrifice, and the goddess looks down on the big war memorial for 44,000 dead artillery troops in World War I, and it says, the sacrifice, the brotherhood of death.
[02:25:59.156 --> 02:26:07.422]  And then, all over London, anywhere you see a goddess, you'll be driving and see a big goddess, you'll go, I know there'll be a memorial right beneath her she's looking at.
[02:26:08.163 --> 02:26:10.724]  And it's the same thing in Canada, same thing in the U.S.
[02:26:11.465 --> 02:26:12.606]  It is religious.
[02:26:13.547 --> 02:26:20.351]  And they believe, and it'll even say, Order of Death, or the Glorious Death, it'll say a variant of that beneath them.
[02:26:20.672 --> 02:26:21.813]  Well, here's the audio.
[02:26:25.335 --> 02:26:26.096]  Do you have that clip?
[02:26:27.182 --> 02:26:33.046]  John, from when I was out there, are you feeding that to me?
[02:26:33.206 --> 02:26:33.926]  I just can't hear it.
[02:26:34.587 --> 02:26:35.027]  Okay, here it is.
[02:26:35.987 --> 02:26:36.788]  It's like all cousins.
[02:26:36.808 --> 02:26:37.748]  It's time for a war.
[02:26:37.868 --> 02:26:39.990]  I've got some rivals causing a problem.
[02:26:40.010 --> 02:26:41.951]  I'm going to deal with them immediately.
[02:26:42.451 --> 02:26:46.174]  Yes, that's a whip of a Walden for you there.
[02:26:46.194 --> 02:26:49.155]  Last time I took some of your areas.
[02:26:49.396 --> 02:26:50.536]  I'll be taking Brittany back.
[02:26:50.576 --> 02:26:51.777]  Well, there we are.
[02:26:51.797 --> 02:26:53.078]  We've had it for 25 years.
[02:26:53.098 --> 02:26:54.319]  It's your turn now.
[02:26:55.059 --> 02:26:55.700]  Well done then.
[02:26:56.200 --> 02:26:56.920]  This is how it works.
[02:26:57.461 --> 02:26:58.261]  And all of their
[02:27:00.131 --> 02:27:01.972]  Occultism there with the goddess.
[02:27:02.752 --> 02:27:13.038]  She's staring down on her sacrifice, 46,000 dead just from the artillery corps in World War I. And look, a royal fellowship.
[02:27:14.118 --> 02:27:16.439]  And over here, of death.
[02:27:17.220 --> 02:27:19.701]  A royal fellowship of death.
[02:27:20.681 --> 02:27:22.782]  And she stares down all over the western world.
[02:27:23.303 --> 02:27:29.766]  You will see the goddess staring down on memorials that are literally built to her as sacrifices.
[02:27:30.442 --> 02:27:47.506]  And right here, skull and bones, Order of Death, Order of the Deathshead, the Nazis, the Royal Fellowship of Death, and everywhere, the glorious dead, the glorious slaughter, the glorious bloodletting that the Goddess demands.
[02:27:50.567 --> 02:27:54.288]  See, here's the Illuminati language, hidden in plain view, right in your face.
[02:27:59.218 --> 02:28:00.699]  Look at this statue of Achilles.
[02:28:01.640 --> 02:28:07.784]  Just more of the open, mystery-religion occultism of the city of London.
[02:28:08.024 --> 02:28:15.810]  Another war memorial, this time cast according to a Greek hero, or Greek demigod.
[02:28:21.488 --> 02:28:25.051]  Well, this is a Commonwealth nation, still part of the United Kingdom, really.
[02:28:25.752 --> 02:28:28.054]  And we've got this World War I, World War II memorial.
[02:28:28.094 --> 02:28:29.976]  It's very beautiful, but it's also very occultic.
[02:28:30.496 --> 02:28:44.508]  And just as it is in London, and all over the world where you have Commonwealth nations, you've got the goddess, actually two goddesses, with the torch up there and then the wreath of victory, over the victorious soldiers marching through a triumphant arch.
[02:28:45.529 --> 02:28:47.591]  Every facet of this is occultic.
[02:28:55.410 --> 02:28:57.291]  There is massive symbolism here.
[02:28:58.532 --> 02:29:00.333]  You have a star.
[02:29:01.654 --> 02:29:11.341]  You have two twin pillars with obelisk points pointing downwards to the east.
[02:29:12.402 --> 02:29:16.745]  This, yeah, this entire thing is just
[02:29:17.834 --> 02:29:19.055]  Unbelievably occult.
[02:29:19.775 --> 02:29:21.817]  Every facet of the layout.
[02:29:21.837 --> 02:29:34.526]  Again, most people who walk past this have no idea what they're even looking at.
[02:29:34.546 --> 02:29:35.807]  See, people call Texas the Lone Star.
[02:29:36.727 --> 02:29:38.469]  Not going to hell, but Texas is the Lone Star State.
[02:29:38.489 --> 02:29:39.389]  That's the capital.
[02:29:39.629 --> 02:29:46.054]  Which, I got the Russian media with me and I'm going, yes, this is a temple to Diana.
[02:29:48.735 --> 02:29:54.318]  And, of course, she has several names, and I'm going through all that with her, and she's like, oh, no, it's not.
[02:29:54.378 --> 02:29:59.720]  We walk in, there's a big plaque saying, this is a temple to the goddess.
[02:30:02.161 --> 02:30:06.343]  Right outside the Capitol, the Russian media's going, huh?
[02:30:06.363 --> 02:30:06.783]  What?
[02:30:06.823 --> 02:30:09.864]  I'm like, yeah, you just thought you were interviewing some kook.
[02:30:09.884 --> 02:30:10.885]  It's hidden.
[02:30:10.905 --> 02:30:14.726]  I mean, they got a plaque saying it's a Masonic temple to the goddess.
[02:30:15.647 --> 02:30:18.048]  She's up there holding a pentagram in her hand on top of the Capitol.
[02:30:20.376 --> 02:30:23.383]  We're on the march, the empire's on the run.
[02:30:24.305 --> 02:30:27.011]  Alex Jones and the GCN Radio Network.
[02:30:29.986 --> 02:30:34.008]  People who use Cardivite know about the pollutants in our body and want them out.
[02:30:34.248 --> 02:30:37.649]  For over five years, Cardivite has proven itself time-tested.
[02:30:37.829 --> 02:30:41.271]  Here's Dr. Matson, a naturopathic doctor's thoughts on Cardivite.
[02:30:41.551 --> 02:30:44.813]  In our mind, there isn't such a great big mystery to disease anymore.
[02:30:44.833 --> 02:30:50.215]  This basic tenet of yeast in the gut and metals in the liver covers at least 70-80% of the disease that we see.
[02:30:50.475 --> 02:30:50.855]  We're good to go.
[02:31:07.270 --> 02:31:13.272]  If you'll find I think that it'll work more than just on heart problems and circulation problems, it'll work on other problems as well.
[02:31:13.412 --> 02:31:17.293]  For more information call 1-877-928-8822 or visit our website at www.heartdrop.com.
[02:31:17.313 --> 02:31:18.153]  That toll free number again 1-877-928-8822.
[02:31:29.705 --> 02:31:40.232]  Dead Anderson for minus January 23rd 2007 gold 642 ounce gold coins are 663 330 405 for half and 167 024 quarter-ounce coins at 663 330 405 and 167 0 2 1971 Nixon closes the gold window fiat currency 1920s the German mark explodes from 75 to 23 trillion 1995 gold doubles against the Mexican peso 1997 gold increases 82% over the Indonesian rupee in 1998 gold jumps
[02:31:59.565 --> 02:32:00.085]  We're good to go.
[02:32:31.471 --> 02:32:35.474]  Hi, I'm Joyce Riley and many of you know that for years I was a cardiovascular heart transplant nurse.
[02:32:35.835 --> 02:32:38.797]  Since that time I've educated myself on the importance of preventative care.
[02:32:39.197 --> 02:32:43.080]  It all begins with providing your heart and vascular system with building blocks for good health.
[02:32:43.501 --> 02:32:47.524]  Strauss Heart Drops is the original formula that was copied by others but never duplicated.
[02:32:48.164 --> 02:32:53.008]  Strauss Heart Drops were developed by a master herbalist, Jim Strauss, after he suffered a heart attack in 1979.
[02:32:53.729 --> 02:32:56.531]  His doctor said he would only survive if he had heart bypass surgery.
[02:32:56.932 --> 02:32:57.712]  And Jim said no.
[02:32:58.193 --> 02:33:02.476]  He developed Strauss Heart Drops, the formula that has been copied by others, but never been surpassed.
[02:33:02.917 --> 02:33:05.419]  Get the original Strauss Heart Drops, 4-ounce bottle, for only $79.99.
[02:33:07.020 --> 02:33:12.966]  Call the Power Hour at 877-817-9829.
[02:33:12.986 --> 02:33:13.286]  877-817-9829.
[02:33:13.607 --> 02:33:16.910]  You've probably heard about the other products that have tried to copy the Strauss formula?
[02:33:17.170 --> 02:33:19.392]  Well, get the original Strauss Heart Drops by calling 877-817-9829.
[02:33:19.412 --> 02:33:19.693]  That's 877-817-9829.
[02:33:19.713 --> 02:33:22.456]  Now you can really do your heart right with Strauss Heart Drops.
[02:33:30.896 --> 02:33:33.598]  Thrashing through the lies and disinformation.
[02:33:34.118 --> 02:33:37.440]  It's Alex Jones, only on the GCN Radio Network.
[02:33:39.842 --> 02:33:53.592]  Federal law went into effect that you have to have an internal passport in the nation, and you also have to have, not just a passport, but the federal government has to decide if you can enter or leave, even if you're a U.S.
[02:33:53.632 --> 02:33:54.052]  citizen.
[02:33:56.329 --> 02:33:58.531]  This has never before happened in the U.S.
[02:33:58.571 --> 02:34:01.533]  The Soviet Union and only a few other countries had laws like this.
[02:34:01.593 --> 02:34:11.700]  I mean, obviously, if there's an APB out, or you're fleeing the law, obviously they swipe your passport, they grab you because there's a, you know, if they're going to arrest you or detain you, they've got to have a reason.
[02:34:12.301 --> 02:34:13.141]  No, no, no, no, no.
[02:34:13.281 --> 02:34:14.782]  You think no-fly lists are bad?
[02:34:15.223 --> 02:34:18.685]  This is so you can't leave without swiping that passport and they can stop you.
[02:34:19.606 --> 02:34:20.467]  So, we'll get into that.
[02:34:20.967 --> 02:34:21.227]  U.S.
[02:34:21.267 --> 02:34:25.070]  warns Iran to back down with carrier task force group threatening to attack.
[02:34:26.607 --> 02:34:28.108]  That's out of the Associated Press.
[02:34:28.168 --> 02:34:30.089]  This is getting really serious.
[02:34:30.129 --> 02:34:31.549]  And they don't care if the people don't want it.
[02:34:32.090 --> 02:34:33.170]  They don't care if it's a fraud.
[02:34:33.190 --> 02:34:34.691]  They'll probably go ahead and just attack them.
[02:34:35.351 --> 02:34:43.775]  We're getting very, very close to all of this just boiling over.
[02:34:44.356 --> 02:34:48.818]  Also in Africa, Reuters reports South Africa urged to isolate killer TB patients.
[02:34:49.358 --> 02:34:50.218]  Hey, do like the U.S.
[02:34:50.278 --> 02:34:50.498]  does.
[02:34:50.518 --> 02:34:53.600]  We have killer TB and drug-resistant, drug-immune everywhere.
[02:34:54.688 --> 02:35:11.661]  Man, they just put the kids with it right next to the other kids in the classes and nothing happens, but then they push all sorts of bizarre deadly mercury-filled vaccines on the kids and try to make girls take stuff for cancer, cancer vaccines for cervical cancer caused by a virus.
[02:35:12.321 --> 02:35:13.622]  It's just so crazy.
[02:35:15.037 --> 02:35:15.517]  Get into that.
[02:35:15.577 --> 02:35:19.259]  Also, House may attach Section 220 to its Lobbying Ethics Bill.
[02:35:19.279 --> 02:35:26.923]  That's the one that will make anybody who has a blog or a website or a posting site with over 500 visitors a year register as a lobbyist and be under federal law.
[02:35:26.943 --> 02:35:28.203]  No free speech, basically.
[02:35:29.464 --> 02:35:32.045]  Millions could see taxes up in Bush's new health plan.
[02:35:32.065 --> 02:35:33.606]  I'm going to mention all of this.
[02:35:34.346 --> 02:35:37.948]  An 81-year-old Pennsylvania man got a visit from the Secret Service for saying something
[02:35:39.231 --> 02:35:40.892]  Vaguely mean towards the President.
[02:35:41.312 --> 02:35:43.172]  Black Caucus says no whites allowed.
[02:35:43.212 --> 02:35:44.473]  I guess that's why it's the Black Caucus.
[02:35:47.734 --> 02:35:49.134]  United States and the U.N.
[02:35:49.174 --> 02:35:51.295]  drafts Holocaust Denial Resolution.
[02:35:51.315 --> 02:35:55.316]  And again, folks, it's about free speech.
[02:35:56.296 --> 02:36:00.558]  You can say ten billion people died or millions died, and we know Hitler killed a lot of people.
[02:36:01.098 --> 02:36:04.479]  The point is, if somebody wants to say he was a nice person, that's their right to do it.
[02:36:07.006 --> 02:36:11.988]  So we'll break that down as well, because folks, they're not really wanting to take the Nazis' free speech.
[02:36:12.008 --> 02:36:13.549]  They're wanting to take our free speech.
[02:36:13.569 --> 02:36:15.709]  They're wanting to take people who are against the war's free speech.
[02:36:17.090 --> 02:36:19.211]  Either everybody's got free speech, or none of us have it.
[02:36:20.111 --> 02:36:25.913]  Marty Schachter, Schachten, hadn't been on with us in a few weeks, and I just love him to death, and I wanted to get him back up.
[02:36:26.974 --> 02:36:29.875]  He's got the five-star soap.
[02:36:29.955 --> 02:36:35.237]  It was organic back before they even had to call it organic, but he's certified by the state of California.
[02:36:36.426 --> 02:36:40.310]  It's no animal products, no tallow.
[02:36:40.930 --> 02:36:45.474]  It's just vegetable and fruit oils and extracts, and it's what we use in my home.
[02:36:46.075 --> 02:36:47.416]  It's what my staff uses.
[02:36:48.177 --> 02:36:50.959]  Listeners have gotten the little sampler pack.
[02:36:50.979 --> 02:36:52.220]  What is it, like $17?
[02:36:53.001 --> 02:36:57.125]  It's got a sample of everything they make, where you can get a six-month year supply, two-year supply.
[02:36:57.145 --> 02:37:00.508]  You'll save 85% off supermarket prices.
[02:37:01.500 --> 02:37:07.783]  And with their monopoly going, the oligopoly going, the cartel going with the big chemical companies, they make your soap chemicals.
[02:37:07.844 --> 02:37:08.524]  It's not really soap.
[02:37:08.544 --> 02:37:10.165]  It's not soap for your clothes.
[02:37:10.205 --> 02:37:11.385]  It's detergents that eat them.
[02:37:13.066 --> 02:37:16.268]  And because you get direct from the manufacturer, three generations.
[02:37:16.348 --> 02:37:17.469]  Marty's father started it.
[02:37:17.509 --> 02:37:18.709]  His son now works with him.
[02:37:19.390 --> 02:37:21.891]  And they've been around for, what is it, 60 years?
[02:37:23.172 --> 02:37:24.953]  Since 1947.
[02:37:25.953 --> 02:37:27.554]  And they're out in Oakland, California.
[02:37:27.854 --> 02:37:28.815]  And folks,
[02:37:29.855 --> 02:37:45.359]  Bath Soap, Hair Soap, Dishwasher Soap, Clothes Washing Soap, Creams, Lotions, Bar Soap is the best with that Cherry Oil, or Almond Oil, just smells so good.
[02:37:45.819 --> 02:37:49.940]  And again, you leave Chemical Soap, Detergent, under your arms, you get burned with just a drop or two.
[02:37:50.440 --> 02:37:53.241]  This stuff, you leave a little bit on you by accident, nothing happens.
[02:37:53.954 --> 02:37:55.035]  Because it's soap.
[02:37:55.535 --> 02:37:56.937]  Marty, good to talk to you, my friend.
[02:37:57.397 --> 02:38:00.239]  Pleasure talking to you about Homeland's cleanliness.
[02:38:01.040 --> 02:38:01.620]  That's right.
[02:38:01.640 --> 02:38:03.942]  We all need to be clean in the new Homeland system.
[02:38:04.803 --> 02:38:12.129]  Tell folks why your soap is so good, and why they need to call and get a free catalog, or call and get the sampler pack, or call and get an air supply.
[02:38:12.717 --> 02:38:31.505]  Well, most of the people in our country, and this really aggravates me, have been hypnotized, brainwashed, uh, and controlled about the chemicals they're buying from the supermarket by the major billion-dollar corporations like Procter, Lever, and Colgate, and we counter that.
[02:38:31.945 --> 02:38:42.249]  We go direct to the home from our factory with pure soap products, not detergents, not caustic, not stuff that burns, harms, pollutes,
[02:38:42.765 --> 02:38:43.565]  We don't go for that.
[02:38:43.605 --> 02:38:44.245]  We don't need that.
[02:38:44.345 --> 02:38:48.886]  Perfumes, so-called fragrances, are very toxic.
[02:38:49.346 --> 02:38:52.747]  And it's a constant war with the chemical companies.
[02:38:53.047 --> 02:38:54.907]  Who's got the newest smell?
[02:38:55.207 --> 02:38:56.387]  The newest fragrance?
[02:38:56.447 --> 02:38:57.608]  The newest perfume?
[02:38:58.108 --> 02:38:59.608]  Well, those are all harmful.
[02:38:59.648 --> 02:39:00.508]  We don't use that.
[02:39:00.548 --> 02:39:10.250]  We use natural juices from almonds, from cherries, from lemons, from all these things that are harmless.
[02:39:10.615 --> 02:39:15.037]  Give a nice smell, but don't hurt, harm, or burn, or pollute.
[02:39:15.397 --> 02:39:25.343]  This is the difference between buying all natural, pure soaps from us, factory direct, save money, save the environment, save your skin.
[02:39:25.823 --> 02:39:26.423]  We make it.
[02:39:26.743 --> 02:39:35.448]  We've been doing it now, and this is the 60th year right now that my family, and we are a family owned and operated company.
[02:39:36.268 --> 02:39:39.490]  Our products are American, made right here,
[02:39:40.029 --> 02:39:48.738]  And we sell to Americans, and we want happiness in the home, once again, with cleanliness, which is better than anything.
[02:39:49.058 --> 02:39:50.940]  We've got to deprogram the people.
[02:39:51.400 --> 02:39:52.621]  And that's what you're doing, Alex.
[02:39:52.942 --> 02:39:58.827]  You're deprogramming them from the chemicals to pure soap, and we appreciate that very much.
[02:39:58.968 --> 02:40:00.789]  Well, you also save 85% off supermarket prices.
[02:40:03.217 --> 02:40:09.401]  By getting it directly from the factory, the family-owned factory there in Oakland, California, and I just love bringing my listeners a good deal.
[02:40:09.882 --> 02:40:15.245]  We don't push magic creams or magic machines or any of the quack stuff here.
[02:40:15.846 --> 02:40:25.172]  I'm endorsing this because I just fell into discovering it because you happened to send me some samples, a whole year of it when you were sponsoring just on Genesis.
[02:40:25.812 --> 02:40:26.653]  People know the story.
[02:40:28.053 --> 02:40:29.454]  My wife's like, what is this stuff?
[02:40:29.494 --> 02:40:32.656]  And it really is amazing and it's very inexpensive.
[02:40:33.036 --> 02:40:38.139]  So I want my listeners to save money and support the show and support you, an American company.
[02:40:38.559 --> 02:40:42.562]  I know it's unheard of, but a family owned company and it's totally organic.
[02:40:43.242 --> 02:40:45.263]  Marty, give them your phone number and give them your website.
[02:40:45.903 --> 02:40:52.027]  Our website is 5, it could be the letter, it could be the number, 5starsoap.com.
[02:40:52.623 --> 02:41:01.513]  FiveStarSoap.com, the letter or the number, and you can simply go there and order, or you can call toll-free.
[02:41:01.533 --> 02:41:02.374]  Give them that website.
[02:41:02.394 --> 02:41:02.495]  800-340-7091.
[02:41:02.535 --> 02:41:02.735]  That's 800-340-7091.
[02:41:13.072 --> 02:41:15.193]  Doesn't cost you a penny to call.
[02:41:15.393 --> 02:41:16.514]  Like a free catalog.
[02:41:16.814 --> 02:41:18.114]  You can get there right away.
[02:41:18.134 --> 02:41:20.556]  And this is a big, giant color catalog.
[02:41:20.596 --> 02:41:22.717]  I've got the 5 Star Gazer.
[02:41:23.237 --> 02:41:24.177]  That's the one you send out?
[02:41:24.357 --> 02:41:24.598]  Right.
[02:41:24.798 --> 02:41:27.079]  Everyone gets a 5 Star Gazer with an order.
[02:41:27.479 --> 02:41:30.360]  And we get a full catalog of all the details.
[02:41:30.740 --> 02:41:31.561]  All the pure silks.
[02:41:31.881 --> 02:41:33.622]  We're only talking 4 products here.
[02:41:33.982 --> 02:41:37.684]  Bath soap, air soap, dish soap, and laundry soap.
[02:41:38.104 --> 02:41:40.445]  And this is what we put into our mini sampler.
[02:41:40.805 --> 02:41:42.306]  Which weighs out at 6 pounds.
[02:41:42.916 --> 02:41:44.057]  Generous supply.
[02:41:44.317 --> 02:41:44.878]  Here's the thing.
[02:41:45.058 --> 02:41:47.901]  I mean, over the years, I'd buy skin cream when it gets real dry in the winter.
[02:41:47.921 --> 02:41:50.764]  I don't really put cream on most of the year, but my skin starts cracking.
[02:41:50.784 --> 02:41:52.225]  You know, it happens to everybody.
[02:41:52.785 --> 02:41:56.289]  And in the past, you know, I'd buy stuff at the store and it would, like, burn on my skin.
[02:41:56.689 --> 02:41:58.130]  Your skin cream doesn't burn.
[02:41:58.150 --> 02:42:05.978]  No, because it's coconut oil, pure pharmaceutical grade cocoa butter that we use in our products.
[02:42:06.408 --> 02:42:10.190]  And it really replaces all that junk at the cosmetic counter.
[02:42:10.550 --> 02:42:15.452]  All those chemicals from those billion-dollar corporations don't need it anymore!
[02:42:15.812 --> 02:42:16.873]  Marty, give the web... Wake up!
[02:42:17.133 --> 02:42:17.653]  Wake up!
[02:42:17.673 --> 02:42:19.154]  Wake up your soap call!
[02:42:19.794 --> 02:42:22.095]  Give the number out and, uh, give the webshot out.
[02:42:23.376 --> 02:42:26.477]  Website is 5starsoap.com.
[02:42:26.837 --> 02:42:27.198]  Simple.
[02:42:27.438 --> 02:42:27.738]  Easy.
[02:42:28.338 --> 02:42:29.218]  Uh, phone number, free, 800-340-7091.
[02:42:35.177 --> 02:42:36.017]  I'm here every day.
[02:42:36.057 --> 02:42:38.858]  You can speak to me about any cleaning problems you've got.
[02:42:39.238 --> 02:42:40.698]  I'll be happy to take care of you.
[02:42:41.018 --> 02:42:46.139]  We look forward to you joining our family of soaps for cleanliness.
[02:42:46.519 --> 02:42:51.300]  I've just got to take you out of coach and put you into first class.
[02:42:51.780 --> 02:42:53.541]  And at 85% off, folks.
[02:42:53.601 --> 02:42:54.241]  It's not hype.
[02:42:54.301 --> 02:42:54.741]  Check it out.
[02:42:54.781 --> 02:42:57.882]  Get the free catalog or buy the $17 sampler pack.
[02:42:57.922 --> 02:42:58.202]  Do it.
[02:42:58.242 --> 02:43:03.683]  You'll be happy and you'll save money and support a good patriotic, American-owned, family-owned company.
[02:43:03.723 --> 02:43:04.883]  The number one more time, Marty.
[02:43:05.572 --> 02:43:05.672]  800-340-7091.
[02:43:05.732 --> 02:43:08.774]  Get a free catalog.
[02:43:08.914 --> 02:43:14.737]  Get a free sampler for $16.
[02:43:15.597 --> 02:43:16.378]  It's all there.
[02:43:16.838 --> 02:43:18.759]  Guaranteed.
[02:43:18.779 --> 02:43:18.759]  100%.
[02:43:19.199 --> 02:43:20.780]  Okay, Marty, we'll talk to you soon.
[02:43:20.880 --> 02:43:21.680]  Give us your limerick.
[02:43:24.022 --> 02:43:25.862]  This is from 1870.
[02:43:26.443 --> 02:43:28.084]  Attributed to Abraham Lincoln.
[02:43:29.144 --> 02:43:31.745]  I'm not sure if it's so, but some say it is attributed.
[02:43:32.366 --> 02:43:33.126]  It goes like this.
[02:43:33.566 --> 02:43:34.467]  Drinking beer
[02:43:35.066 --> 02:43:38.008]  From a tomato can will never kill a man.
[02:43:38.769 --> 02:43:42.932]  Drinking beer won't kill a man, but an old tomato can.
[02:43:44.274 --> 02:43:45.034]  Take care, Marty.
[02:43:45.274 --> 02:43:46.175]  Thank you, Alex.
[02:43:46.535 --> 02:43:46.856]  You bet.
[02:43:46.896 --> 02:43:47.836]  What a character, folks.
[02:43:48.057 --> 02:43:49.057]  5starsub.com.
[02:43:49.077 --> 02:43:50.779]  We've got a big banner up on InfoWars.com.
[02:43:50.919 --> 02:43:53.281]  All right, let me run through the news here.
[02:43:53.301 --> 02:43:53.341]  U.S.
[02:43:55.282 --> 02:43:58.245]  warns Iran to back down, Associated Press.
[02:43:58.265 --> 02:43:59.146]  The second U.S.
[02:43:59.226 --> 02:44:00.627]  aircraft carrier strike group.
[02:44:00.987 --> 02:44:01.948]  There's four of them.
[02:44:02.808 --> 02:44:06.571]  The Foreign Press reports four, but it's those mini-carriers, so I guess it doesn't count.
[02:44:07.431 --> 02:44:11.554]  There's four task forces, okay, but two of the super-carriers.
[02:44:33.493 --> 02:44:38.255]  Between Washington and Tehran was not possible until Iran halts uranium enrichment.
[02:44:38.655 --> 02:44:42.356]  The Middle East isn't a region to be dominated by Iran.
[02:44:42.396 --> 02:44:45.097]  The Gulf isn't a body of water to be controlled by Iran.
[02:44:45.457 --> 02:44:49.639]  That's why we've seen United States Station 2 aircraft carrier battle groups in the region.
[02:44:49.999 --> 02:44:53.480]  Burns sent an address to the Dubai-based Gulf Region Center.
[02:44:54.790 --> 02:45:10.594]  And the BBC and the Korean Times reported on Sunday that there is a massive strike on hundreds of sites, and on their Navy, and on their missile forces, and their conventional forces, and even a possible invasion into the West, where most of their oil just so happens to be in that couple hundred mile swath.
[02:45:11.994 --> 02:45:18.276]  They're along the eastern border of Iraq, western border of Iran, bordering each other.
[02:45:19.941 --> 02:45:24.842]  Continuing here, millions could see taxes up in Bush's health plan.
[02:45:26.583 --> 02:45:27.743]  And what is Bush doing?
[02:45:27.783 --> 02:45:32.024]  To give people universal health care, which is what the big banks want, to control all of us?
[02:45:32.384 --> 02:45:33.965]  It sounds great to give everybody health care.
[02:45:35.625 --> 02:45:39.426]  But it gives them control of health care.
[02:45:39.446 --> 02:45:40.626]  It socializes it.
[02:45:42.347 --> 02:45:46.728]  About 30 million Americans could face a tax hike under President George W. Bush's plan
[02:45:47.734 --> 02:45:51.277]  And I looked at Watchdog Ribs, they're saying more like 50 million Americans.
[02:45:52.718 --> 02:46:00.603]  And it says here that they plan to tax, later they admit, 47 million people.
[02:46:01.924 --> 02:46:04.906]  They want to give health insurance by taxing 50 million people.
[02:46:05.667 --> 02:46:10.610]  And it says that they're going to tax our insurance premiums.
