[00:00:00.309 --> 00:00:01.090]  Find out right now!
[02:17:51.040 --> 02:18:00.168]  Without the followers or the people that compose a group knowing or giving consent to that.
[02:18:00.228 --> 02:18:05.732]  In other words, it used to be you could have centralization, but it was like by consent.
[02:18:06.233 --> 02:18:10.997]  Now you have a secret process called super centralization.
[02:18:11.037 --> 02:18:15.060]  There is no constitutional authority to put together these super bureaucracies.
[02:18:15.441 --> 02:18:15.861]  That's right.
[02:18:16.582 --> 02:18:18.824]  And I don't know, maybe someday someone will challenge them on this.
[02:18:19.562 --> 02:18:23.185]  Yeah, well, I think maybe... Not while they're getting paid, they're not.
[02:18:23.205 --> 02:18:28.949]  Maybe if we got rid of the money that was flowing into them, I think that could be their Achilles heel.
[02:18:29.069 --> 02:18:45.482]  Well, and there you hit the nail on the head, because the thing is, if you want to keep getting money at the NSA, or keep getting money at the FBI, the CIA, or for the intelligence czar, or whatever, you've got to continue to justify your department, to justify your work, and the only way to do that is to find
[02:18:45.882 --> 02:18:53.308]  You know, Fred in Philly as a terrorist, and that way they can receive adequate funding or similar funding or even more funding the next year.
[02:18:53.328 --> 02:18:54.869]  The same thing happens with advertisers.
[02:18:54.969 --> 02:19:04.416]  Every year, advertisers start calling people like me and wanting to spend money as fast as possible, because if they don't spend the budget from this year, they won't get the same budget for next year.
[02:19:04.436 --> 02:19:05.557]  And it does come down to this.
[02:19:06.397 --> 02:19:12.360]  This kind of segues into the Don Imus story because you've got people out there like Jesse Jackson and Al Sharpton.
[02:19:12.380 --> 02:19:17.743]  They've got to get out and make something out of nothing or they can't keep getting the donations.
[02:19:17.783 --> 02:19:31.629]  So this works on a vast landscape throughout every NGO and every departmental of bureaucracy and they're all out there trying to justify their jobs and that's why they're so easily used in a compartmentalized fashion to do the things they do.
[02:19:32.150 --> 02:19:34.050]  Okay, well I do have one question for you.
[02:19:35.410 --> 02:19:36.931]  This is slightly different.
[02:19:37.071 --> 02:19:42.895]  It has to do with this, um, uh, the V, the Virginia Tech... Quickly, because we're almost out of time in a second.
[02:19:42.935 --> 02:19:46.337]  What is, what is, what is a student visa that's called F-1?
[02:19:46.617 --> 02:19:48.499]  Is that permanent or is it temporary?
[02:19:49.059 --> 02:19:49.639]  Have you heard of it?
[02:19:49.940 --> 02:19:50.520]  I don't know.
[02:19:50.980 --> 02:20:00.747]  Because there was, um, there was, uh, a story that was taken off of, um, Chicago Sun-Times about the, um,
[02:20:02.136 --> 02:20:06.418]  About the shooter, and it gave a completely different nationality.
[02:20:07.098 --> 02:20:07.719]  Right, yep.
[02:20:07.819 --> 02:20:09.399]  And we're following up on that as well.
[02:20:09.419 --> 02:20:14.582]  The initial stories by Keith Olbermann and others conflicting to how the story ended up.
[02:20:14.602 --> 02:20:15.882]  But we are investigating that.
[02:20:16.142 --> 02:20:18.503]  Anybody out there have any reports on the truck out?
[02:20:18.603 --> 02:20:19.884]  I'd love to hear it if you do.
[02:20:19.904 --> 02:20:20.344]  1-800-259-9231.
[02:20:20.364 --> 02:20:23.125]  This is the Alex Jones Show.
[02:20:23.145 --> 02:20:24.086]  We'll come right back after this.
[02:20:24.346 --> 02:20:25.286]  InfoWars.com.
[02:20:25.326 --> 02:20:26.407]  PrisonPlanet.com.
[02:20:29.497 --> 02:20:32.520]  More than 700 chemicals have been found in our drinking water.
[02:20:32.820 --> 02:20:37.764]  And did you know that you can have greater exposure to these chemicals by taking hot showers than when you drink the water?
[02:20:38.025 --> 02:20:42.368]  That's because many chemicals are inhaled when they evaporate, and others are absorbed through the skin.
[02:20:42.669 --> 02:20:51.577]  The KDF shower filter is designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus in your shower.
[02:20:51.797 --> 02:20:55.400]  The media is non-toxic, environmentally sound, and is recyclable.
[02:20:55.680 --> 02:21:00.723]  The KDF shower filter will typically last 10,000 gallons or one year, whichever comes first.
[02:21:01.023 --> 02:21:07.746]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[02:21:08.227 --> 02:21:08.787]  What about you?
[02:21:09.520 --> 02:21:14.882]  Order your KDF shower filter, normally $49, for our special price of only $35, a $14 savings.
[02:21:14.942 --> 02:21:15.963]  Call now to order at 1-888-803-4438.
[02:21:16.103 --> 02:21:18.003]  Order today and save $14 by calling 1-888-803-4438.
[02:21:18.023 --> 02:21:20.584]  Hi, this is Ted Anderson, here for the 2007 Red Book.
[02:21:36.391 --> 02:21:41.215]  The commodity markets like gold, silver, copper, aluminum and oil have exploded over the last year.
[02:21:41.415 --> 02:21:44.137]  This is a glaring testimony of how quickly the U.S.
[02:21:44.197 --> 02:21:45.298]  dollar can be devalued.
[02:21:46.659 --> 02:21:51.243]  Many have turned to precious metals to provide a safe haven while increasing the potential profits.
[02:21:52.184 --> 02:21:59.450]  Though accumulating precious metals has been a proven method for the storage of wealth, it is important that you understand the market you are getting into.
[02:22:00.450 --> 02:22:03.493]  Midas Resources is offering the red book and silver dollar for only $27.95.
[02:22:05.643 --> 02:22:09.107]  The Red Book is the number one best-selling guide to gold and silver coins.
[02:22:10.068 --> 02:22:11.349]  Call for your copy today.
[02:22:11.589 --> 02:22:13.811]  It's 800-686-2237.
[02:22:14.873 --> 02:22:20.719]  If you've already accumulated or plan to get into the precious metals market, you simply must have the Red Book in your library.
[02:22:21.419 --> 02:22:21.700]  Call 800-686-2237.
[02:22:21.720 --> 02:22:21.980]  That's 1-800-686-2237.
[02:22:29.500 --> 02:22:35.534]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[02:22:35.554 --> 02:22:39.484]  Globalists are concerned with what's good for big business and the American empire.
[02:22:40.998 --> 02:22:41.358]  We're good to go.
[02:23:08.208 --> 02:23:08.548]  I think so.
[02:23:31.181 --> 02:23:35.305]  Did you ever wonder how an opera singer that hits a high note is able to shatter a wine glass?
[02:23:35.546 --> 02:23:37.307]  Well, the glass has a natural resonance.
[02:23:37.568 --> 02:23:43.854]  If the resonant frequency force making the glass vibrate is big enough, the size of the vibration will become so large that the glass shatters.
[02:23:44.155 --> 02:23:50.281]  Using this similar principle, Royal Raymond Rife discovered that diseased organisms can be destroyed using different resonant frequencies.
[02:23:50.521 --> 02:23:52.363]  The BioSolutions Frequency Instrument
[02:23:52.623 --> 02:23:52.983]  I think so.
[02:24:16.299 --> 02:24:19.283]  For more information call BioSolutions toll free 1-866-885-6625 that's 1-866-885-6625 1-866-885-6625
[02:25:03.402 --> 02:25:04.585]  Thank you for tuning in today, folks.
[02:25:04.625 --> 02:25:11.039]  This is the Alex Jones Show, the biggest alternative radio show in the history of the world.
[02:25:12.797 --> 02:25:16.098]  I am very, very honored to be in front of the microphone for Alex today.
[02:25:16.198 --> 02:25:19.639]  Alex will be back tomorrow with his original news and analysis.
[02:25:19.679 --> 02:25:20.919]  You can't get anywhere else.
[02:25:20.999 --> 02:25:29.921]  Please get out and tell people about this network, the Genesis Network, the Alex Jones Show, and the great videos that Alex puts out that raises the standard.
[02:25:30.301 --> 02:25:33.202]  And the reason why you're seeing better and better videos and
[02:25:33.662 --> 02:25:42.267]  And better explanations and documentaries about the trouble that we have here in this country and around the world is because Alex paved the way.
[02:25:42.287 --> 02:25:48.010]  And I truly believe that one of his videos and his work really helped me to wake up.
[02:25:48.030 --> 02:25:51.772]  So I'm just, you know, spreading the word the best I can in honor of Alex Jones.
[02:25:52.432 --> 02:25:53.813]  And I hope you do the same thing.
[02:25:54.673 --> 02:25:58.215]  All the videos are available at InfoWars.com, folks.
[02:25:58.255 --> 02:25:59.775]  Go out and get TerrorStorm.
[02:25:59.855 --> 02:26:01.276]  Contribute to the cause.
[02:26:01.596 --> 02:26:04.317]  I know Alex, like myself, we don't ask for donations.
[02:26:04.357 --> 02:26:07.298]  We don't want you to have to pay the way for us.
[02:26:07.378 --> 02:26:18.443]  We give you a product in return for your investment, and that investment is immediately put back into the operation to continue to spread the truth, to keep the truth alive, and to set the truth free
[02:26:19.594 --> 02:26:23.637]  I highly respect the work of Alex, and I hope everybody gets a Terror Storm.
[02:26:23.677 --> 02:26:25.198]  Get several copies of Terror Storm.
[02:26:25.238 --> 02:26:26.418]  Give them away as gifts.
[02:26:26.658 --> 02:26:35.124]  This is the really predominant work that proves the history of false flag terrorism, which sets up 9-11 almost perfectly.
[02:26:35.224 --> 02:26:37.145]  So, please go out and get those films.
[02:26:37.205 --> 02:26:43.989]  Right now, there's a great deal on America from Freedom to Fascism by Aaron Russo and Terror Storm.
[02:26:44.009 --> 02:26:45.130]  You can get the two-pack.
[02:26:45.490 --> 02:26:51.197]  For a discount, you get Terror Storm for only $10 if you buy From Freedom to Fascism.
[02:26:51.417 --> 02:26:53.539]  Go to Infowars.com, get those films.
[02:26:54.180 --> 02:26:55.702]  And if not, you can give them a call.
[02:26:56.042 --> 02:26:57.003]  Operators are standing by.
[02:26:57.023 --> 02:26:57.063]  888-253-3139.
[02:27:02.848 --> 02:27:03.449]  888-253-3139.
[02:27:03.469 --> 02:27:06.110]  Get those videos today.
[02:27:06.290 --> 02:27:08.911]  And check out all the t-shirts, and the bumper stickers, and the hats.
[02:27:09.212 --> 02:27:11.613]  That really opens up conversations.
[02:27:11.673 --> 02:27:24.760]  And even if you're kind of the shy type, and you don't, you know, feel like you're comfortable with just going out and yelling at people, or going out and being, you know, bold, just get the t-shirt and wear the t-shirt, and that will open up conversations.
[02:27:24.780 --> 02:27:28.802]  And you will be really surprised at how many people you never expected
[02:27:29.202 --> 02:27:39.487]  To believe what you believe, or to be open-minded enough to listen to that information that will come up to you, comment on your t-shirt, and you might have a friend you didn't know you had.
[02:27:39.507 --> 02:27:40.708]  This has certainly happened to us.
[02:27:40.768 --> 02:27:42.549]  I've got many examples of that.
[02:27:42.569 --> 02:27:46.771]  I also know Alex sells those Kato radios, and I can't tell you how much I love those folks.
[02:27:47.111 --> 02:27:48.092]  They are absolutely amazing.
[02:27:48.112 --> 02:27:48.873]  You get shortwave.
[02:27:48.933 --> 02:27:50.895]  You can get micro FM stations on it.
[02:27:50.935 --> 02:27:52.757]  You can get things that you just can't get anywhere else.
[02:27:53.018 --> 02:27:54.159]  They're very inexpensive.
[02:27:54.379 --> 02:27:55.140]  They're durable.
[02:27:55.400 --> 02:27:57.182]  It's the best radio I've seen like this.
[02:27:57.222 --> 02:27:58.023]  The Kato radios.
[02:27:58.043 --> 02:28:02.809]  You can get those also by going to Infowars.com, PrisonPlanet.com, or call toll-free 888-253-3139.
[02:28:02.889 --> 02:28:03.610]  Call them now.
[02:28:03.630 --> 02:28:04.911]  Operators are standing by.
[02:28:07.654 --> 02:28:09.534]  Speaking of phone numbers, we have one for you.
[02:28:09.574 --> 02:28:09.935]  It is 800-259-9231.
[02:28:09.955 --> 02:28:10.275]  1-800-259-9231.
[02:28:10.295 --> 02:28:13.055]  Phone lines are open.
[02:28:13.155 --> 02:28:19.177]  We've got a lot of news to cover, but let's hear from you today.
[02:28:19.237 --> 02:28:20.557]  Monday is a good day to do that.
[02:28:21.037 --> 02:28:22.878]  Again, Jack Blood sitting in for Alex Jones.
[02:28:22.918 --> 02:28:25.298]  Going back to the phones, we've got Don in Tennessee.
[02:28:25.338 --> 02:28:26.539]  Don, thank you for calling in.
[02:28:26.599 --> 02:28:27.259]  You're on the air.
[02:28:27.939 --> 02:28:28.659]  Hello, Jack.
[02:28:28.699 --> 02:28:28.879]  Thanks.
[02:28:29.079 --> 02:28:30.580]  You're doing an excellent job.
[02:28:31.860 --> 02:28:35.981]  My wife, first off, I'd initially like to thank WBCR Maribel for
[02:28:37.202 --> 02:28:40.244]  Thank you for introducing me to Alex Jones.
[02:28:40.364 --> 02:28:44.227]  I want to thank WBCR, who has carried my show for years, allegedly.
[02:28:44.327 --> 02:28:49.411]  At least that's what I heard, but they're great people down there, and thank you for giving them that shout out.
[02:28:49.431 --> 02:29:05.543]  I listen over the internet now because I'm out of their range, but my wife works at the real UT, the one in Knoxville, the University of Tennessee, and she picked up a book that had been marked down about three or four times, and it marked down to a dollar.
[02:29:06.511 --> 02:29:13.678]  And the title of it is Go Directly to Jail, subtitled The Criminalization of Almost Everything.
[02:29:13.698 --> 02:29:14.399]  Yeah, I've seen that.
[02:29:14.439 --> 02:29:15.199]  That's great work.
[02:29:15.560 --> 02:29:20.344]  The great Harry Brown, man, he once ran for president for the Libertarian Party.
[02:29:20.364 --> 02:29:25.329]  He left this world about a year ago, was on this network, and I remember he sat in for me once.
[02:29:26.069 --> 02:29:32.971]  For my program and he asked the question from the audience and no one could answer this and basically the question was what does government ever do for you?
[02:29:33.011 --> 02:29:34.572]  Have they ever done anything good for you?
[02:29:34.592 --> 02:29:41.574]  And then the second question is and he went on to pontificate about you know how we all break the law every day whether we know it or not.
[02:29:41.594 --> 02:29:49.196]  There's so many laws now and that's why repeal and decentralize is the main crux of what we want to try to do here and what Ron Paul is all about.
[02:29:49.536 --> 02:29:50.957]  Repeal and decentralize
[02:29:51.657 --> 02:29:58.800]  And I just interrupted the heck out of you, and I'd like to bring you back to comment on this, but we're all lawbreakers because there's so many freaking laws.
[02:29:59.140 --> 02:30:01.562]  We can't not be lawbreakers here in Texas.
[02:30:01.762 --> 02:30:04.083]  They're trying to make you wear a helmet to ride your bicycle.
[02:30:04.443 --> 02:30:05.683]  They gotta protect their investment.
[02:30:05.703 --> 02:30:06.704]  We'll come right back after this.
[02:30:06.744 --> 02:30:07.304]  Stay with us, Don.
[02:30:19.634 --> 02:30:22.639]  We're on the march, the empire's on the run.
[02:30:23.561 --> 02:30:26.245]  Alex Jones and the GCN Radio Network.
[02:30:30.137 --> 02:30:32.859]  Automakers in the oil industry are in a fuel fight.
[02:30:33.219 --> 02:30:36.221]  Automakers claim gasoline quality doesn't measure up.
[02:30:36.521 --> 02:30:38.582]  Is your vehicle performing like it should?
[02:30:38.902 --> 02:30:43.165]  Now, there's SFR Green, performance technologies for a clean planet.
[02:30:43.545 --> 02:30:49.829]  SFR Green's Protector reduces emissions and improves fuel economy, meeting automakers' new standards.
[02:30:49.849 --> 02:30:50.910]  So do something green.
[02:30:51.130 --> 02:30:55.253]  For a special offer with free shipping, go to GreenGasAdditive.com.
[02:30:55.513 --> 02:30:58.655]  Or to locate a retailer, go to GreenGasAdditive.com.
[02:31:00.623 --> 02:31:03.105]  Are your Federal Reserve notes looking for a safe haven?
[02:31:03.585 --> 02:31:05.486]  Mine found it in precious metals.
[02:31:06.206 --> 02:31:09.368]  Not paper promises, but actual gold in my possession.
[02:31:10.029 --> 02:31:16.492]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[02:31:17.273 --> 02:31:19.474]  Find your answer at Midas Resources.
[02:31:19.854 --> 02:31:20.095]  That's 1-800-686-2237.
[02:31:20.115 --> 02:31:20.575]  The answer is at 1-800-686-2237.
[02:31:29.887 --> 02:31:30.708]  Attention gardeners!
[02:31:30.768 --> 02:31:33.131]  This is an urgent GCN self-reliance update.
[02:31:33.371 --> 02:31:37.715]  GCN has just discovered a new bioactive superfood for garden plants, flowers, and herbs.
[02:31:37.916 --> 02:31:45.784]  It's called Proto-Gro and it's so effective at producing rapid plant growth that it seems to almost force plants to grow like crazy under practically any soil and light conditions.
[02:31:46.104 --> 02:31:48.926]  Now here's the best part for our listeners who garden for self-reliance.
[02:31:49.206 --> 02:31:56.752]  Proto-Gro's unique blend of sea nutrients maximizes mineral uptake and dramatically increases bloom set, creating maximum plant growth in minimum time.
[02:31:56.832 --> 02:32:02.456]  Proto-Gro works by providing geometric keys which have the capacity to actually unlock the genetic code for nutritional uptake in plants.
[02:32:02.676 --> 02:32:08.240]  Proto-Gro's full spectrum plant fertility means fruits and vegetables with extraordinary taste and up to 10 times the nutritional value.
[02:32:08.521 --> 02:32:11.763]  And if you want to double or triple the potency of herbs or wheatgrass, you can.
[02:32:12.063 --> 02:32:15.408]  If you want to grow nutritionalized superfoods with non-hybrids, it's now easy.
[02:32:15.648 --> 02:32:20.695]  GCN listeners who want to grow Derv sheep superfoods should visit the Proto-Gro website at growlikecrazy.com.
[02:32:20.715 --> 02:32:23.579]  That's www.growlikecrazy.com or call 877-327-0365.
[02:32:23.639 --> 02:32:23.820]  That's 877-327-0365.
[02:32:30.518 --> 02:32:34.280]  Do you need more than just the constant news of impending tyranny?
[02:32:34.660 --> 02:32:41.923]  Yes, this is Elizabeth Porter, back with The Divided Kingdom, the hour that analyzes spiritual and cultural issues, too.
[02:32:41.943 --> 02:32:53.388]  Lou Blanchard and I are delighted, thanks in large part to past listeners' lobbying efforts, now to be on the great Genesis Communications network Monday through Friday at 6 p.m.
[02:32:53.448 --> 02:32:53.908]  Central.
[02:32:54.248 --> 02:32:59.851]  Formidable Alex Jones says, this is the network often imitated, but never duplicated.
[02:33:00.191 --> 02:33:06.095]  Lou and I made the conscious decision to move to GCN because of its classy lineup and leadership.
[02:33:06.595 --> 02:33:11.338]  We invite you to hear our program, one we pray will strengthen and bless you.
[02:33:11.718 --> 02:33:16.500]  Indeed, trouble is part of the story, but the fellowship of faith surpasses it.
[02:33:16.961 --> 02:33:18.262]  Tune in at 6 p.m.
[02:33:18.322 --> 02:33:18.742]  Central.
[02:33:19.322 --> 02:33:26.746]  Also, be sure to visit our Tuesday guest host, Dr. Carl Sanders' website, trumpetmen.org.
[02:33:53.206 --> 02:33:55.187]  If you want blood, you've got him.
[02:33:55.487 --> 02:33:58.287]  Jack Blood, your radio gun sitting in for Alex Jones today.
[02:33:58.368 --> 02:33:59.568]  Alex will be back tomorrow.
[02:33:59.608 --> 02:34:00.868]  In fact, I'll do better than that.
[02:34:01.248 --> 02:34:02.649]  Don, I've got to put you back on hold.
[02:34:02.709 --> 02:34:06.290]  Everybody just hold for a caller, but we have Alex Jones with us right now.
[02:34:07.290 --> 02:34:08.811]  Alex, thank you for calling into the program.
[02:34:08.891 --> 02:34:11.091]  Everyone's looking forward to having you back tomorrow.
[02:34:11.171 --> 02:34:14.352]  I try to do a service, but there are mighty shoes to fill.
[02:34:14.732 --> 02:34:20.454]  I do the best I can to just get through the few hours, and I know everybody's anxious to have you back, but welcome back on the air.
[02:34:20.945 --> 02:34:21.587]  I don't know, Jack.
[02:34:21.627 --> 02:34:22.609]  Thank you for doing the show.
[02:34:22.690 --> 02:34:27.421]  In fact, getting to listen to it at the beach last week and now I'm out in Los Angeles on work.
[02:34:28.672 --> 02:34:29.393]  It's great to have you there.
[02:34:29.413 --> 02:34:29.913]  Thanks a lot.
[02:34:30.053 --> 02:34:33.995]  You taught me everything I know, so I'm trying to display some of it on the show today.
[02:34:34.916 --> 02:34:45.142]  You want to talk about this great truth action here over the weekend at Book People by the great group that has gathered here, and they really confronted Kerry for the first time.
[02:34:45.182 --> 02:34:45.843]  He said that.
[02:34:45.903 --> 02:34:47.864]  You wanted to play that clip and then comment on it?
[02:34:48.044 --> 02:34:48.445]  Sure, sure.
[02:34:48.465 --> 02:34:49.405]  Well, first a comment.
[02:34:49.625 --> 02:34:55.249]  A few weeks ago I saw in the local newspaper that he was going to be there, and I meant to mark that down for us to be there.
[02:34:55.869 --> 02:35:02.893]  I dropped the ball there, but so many of these guys come through Austin now that it's impossible to confront them all.
[02:35:02.933 --> 02:35:07.836]  I dropped the ball on that, but thank God the local 9-11... I was up in Dallas over the weekend, Alex.
[02:35:07.856 --> 02:35:18.483]  I've got to tell you the story, the harrowing story about how the police broke up our meeting up there in Dallas, your former hometown, over the weekend and dogged us for about six or seven hours.
[02:35:18.563 --> 02:35:21.224]  It was harrowing, I think.
[02:35:21.244 --> 02:35:22.525]  What was going on in Dallas?
[02:35:23.537 --> 02:35:31.459]  We had a truth event up there, a political art show, where we mixed rap music with radical politics, and the police didn't take very kindly to that.
[02:35:31.539 --> 02:35:34.939]  Alex brought in the helicopters and multiple police cars.
[02:35:36.100 --> 02:35:37.360]  It was very hard for us.
[02:35:37.380 --> 02:35:38.540]  I'm going to talk about it on my show.
[02:35:38.560 --> 02:35:39.940]  We don't have enough time to get into it now.
[02:35:39.981 --> 02:35:45.062]  Let's go ahead and play that clip if we can, John, and then we'll have Alex come back and give his analysis as well.
[02:35:45.082 --> 02:35:51.163]  This is, again, the clip of John Kerry being confronted by 9-11 truthers here in Austin just over the weekend.
[02:35:51.183 --> 02:35:51.743]  Go ahead and roll it.
[02:35:52.159 --> 02:35:53.280]  I have a question I have for you.
[02:35:54.280 --> 02:36:01.946]  World Trade Center 7 was brought down on September 11th at 5.20 in the evening.
[02:36:02.986 --> 02:36:16.936]  The leaseholder of the World Trade Center complex, Larry Silverstein, gave a public interview on PBS in 2002 and he said that they pulled that building, which is a demolition term for intentionally bringing down a building.
[02:36:17.589 --> 02:36:32.312]  This man made over five billion dollars for those buildings' destruction, and I want to know if there was ever a formal investigation into Larry Silverstein, the leaseholder of the World Trade Center Complex, and his ties to this entire event.
[02:36:32.453 --> 02:36:34.893]  I don't believe there's been a formal investigation.
[02:36:35.013 --> 02:36:35.733]  I haven't heard that.
[02:36:35.793 --> 02:36:36.513]  I don't know that.
[02:36:36.574 --> 02:36:47.076]  I do know that that wall, I remember, was in danger, and I think that they made a decision based on the danger that it had of destroying other things, that they did it in a controlled fashion.
[02:36:48.144 --> 02:36:53.746]  Uh, you know, he's part of the construction, reconstruction effort for the memorial and used the land, etc.
[02:36:53.826 --> 02:36:56.907]  There's been a long tug-of-war going on in New York.
[02:36:57.087 --> 02:37:01.788]  I am not following every aspect of it, because it's not in my jurisdiction, so to speak.
[02:37:02.248 --> 02:37:03.649]  But I'll check on what the story is.
[02:37:04.369 --> 02:37:06.450]  I'll take a look at it, based on what you've said.
[02:37:06.850 --> 02:37:07.830]  You're the first people.
[02:37:08.248 --> 02:37:11.229]  Anywhere in the country, Paul, this is my intention.
[02:37:11.269 --> 02:37:18.492]  Well, interestingly enough, the 9-11 Commission report does not even address World Trade Center 7 and the fact that it fell the way that it did.
[02:37:18.512 --> 02:37:19.333]  Let me find out about it.
[02:37:19.353 --> 02:37:20.273]  I don't know enough about it.
[02:37:20.393 --> 02:37:21.574]  It's not in our book, etc.
[02:37:22.774 --> 02:37:23.595]  Alright, that's basically it.
[02:37:23.615 --> 02:37:25.435]  And then he goes on to try to plug his book.
[02:37:25.455 --> 02:37:29.877]  Alex, first of all, we've got to commend these people for standing up and being bold.
[02:37:29.957 --> 02:37:32.358]  And a fellow with a leaf blower came by.
[02:37:32.378 --> 02:37:34.359]  When we saw that last night, we uploaded it.
[02:37:34.799 --> 02:37:36.020]  The guys came in to put that.
[02:37:36.873 --> 02:37:39.202]  Aaron and Rob put that up on the web last night.
[02:37:39.222 --> 02:37:40.046]  Is that the clip?
[02:37:41.946 --> 02:37:44.448]  The same clip that's up on PrisonPlanet.com?
[02:37:44.648 --> 02:37:44.848]  Yes.
[02:37:45.028 --> 02:37:46.889]  In fact, I think we played it right from PrisonPlanet.com.
[02:37:46.969 --> 02:37:56.074]  Actually, there's a prior question by Michelle, also, where she talks about Dr. Stephen Jones and his evidence, and Carrie promises he'll look into what he goes into say.
[02:37:56.355 --> 02:37:58.756]  It's not his jurisdiction, but he'll take a look at it.
[02:37:58.796 --> 02:38:03.119]  He'll do us a big favor here, but that was the prime clip that I think people are talking about.
[02:38:03.519 --> 02:38:08.762]  Yeah, well, I'm not going to take much more of your time, but going from every last night watching a few times,
[02:38:09.452 --> 02:38:13.894]  You could argue that the clip has somewhat of an ambiguous tone to it.
[02:38:13.974 --> 02:38:17.055]  I think that's... I mean, I think it's important to be careful.
[02:38:17.535 --> 02:38:23.838]  But what he's talking about, you know, they collapsed it so it wouldn't damage the wall.
[02:38:24.378 --> 02:38:28.060]  That's the legislary wall, that's what they call that there.
[02:38:28.800 --> 02:38:31.981]  And, you know, they're talking about 7 in context there.
[02:38:32.441 --> 02:38:33.362]  So I think that...
[02:38:34.454 --> 02:38:48.723]  You know, most of the evidence, of course we can all lawyer this all day, leans towards him, indeed talking about seven, because the questions were about seven, and then he goes on to say, you know, that, well, it was brought down so that it wouldn't damage the wall.
[02:38:50.064 --> 02:39:02.132]  Now, expanding out from there, the important thing to note is when we first were a listener back in 2003, early 2003, might have been late 2002, I don't remember now, I think it was 2003,
[02:39:03.806 --> 02:39:11.569]  He emailed us a video clip of Larry Silverstein saying that Building 7, you know, they made the decision to pull it and watch the building come down.
[02:39:11.609 --> 02:39:14.170]  And the first few weeks, people said, you know, what does he mean?
[02:39:14.210 --> 02:39:14.810]  Is he talking about 7?
[02:39:14.991 --> 02:39:17.412]  Or, you know, that's out of context.
[02:39:17.432 --> 02:39:18.732]  The point is they blew up Building 7.
[02:39:19.813 --> 02:39:28.136]  And, I mean, as you know, Jack, but I will definitely, I'm definitely going to watch that clip again.
[02:39:28.795 --> 02:39:29.796]  Well, I get back to my hotel.
[02:39:47.066 --> 02:39:52.068]  I think there's enough there to analyze every word and really try to figure out what it means.
[02:39:52.108 --> 02:40:04.131]  If he is admitting that Building 7 was a controlled demolition and they had to pull it to save something, which I kind of predicted years ago, then that needs to be the biggest story out on the web right now.
[02:40:04.251 --> 02:40:05.451]  Well, yeah, exactly.
[02:40:05.471 --> 02:40:10.913]  They're kind of sneaking it in now, just kind of halfway out of the side of their mouth going, you know, you ought to save their buildings.
[02:40:11.293 --> 02:40:12.213]  Yeah, yeah, we brought it down.
[02:40:12.233 --> 02:40:14.154]  You know, I've been debating people on national radio.
[02:40:15.286 --> 02:40:16.287]  I think so.
[02:40:35.629 --> 02:40:36.349]  I think that's the next step.
[02:40:55.902 --> 02:40:57.563]  You know, because this happens real time.
[02:40:57.603 --> 02:40:59.064]  I mean, this just happened the other day.
[02:40:59.124 --> 02:41:01.466]  We're trying to, you know, get a diagnostic on this.
[02:41:01.546 --> 02:41:07.830]  And again, you know, what we try to do on this program, and what I try to do on my program and on this network, is to give you, you know, documented facts.
[02:41:07.890 --> 02:41:11.692]  Not go crazy and run with conspiracy theories, certainly.
[02:41:11.732 --> 02:41:13.213]  We want to run with conspiracy facts.
[02:41:13.414 --> 02:41:15.335]  We want to debunk their conspiracies.
[02:41:15.735 --> 02:41:22.497]  So, this is going to take some time, I think, to analyze this, and I think that was a great suggestion that Kerry needs to be called to the carpet.
[02:41:22.537 --> 02:41:25.777]  He needs to give us an official statement of some kind.
[02:41:25.837 --> 02:41:30.858]  His campaign people, or his people, somehow need to get to him.
[02:41:30.878 --> 02:41:31.919]  We need to get to him.
[02:41:32.119 --> 02:41:35.139]  We need to get him to clarify these statements, and who knows?
[02:41:35.199 --> 02:41:36.880]  Maybe we'll get him to say something else.
[02:41:37.740 --> 02:41:38.380]  This, of course,
[02:41:39.312 --> 02:41:47.033]  underscores the real aspect of this that the citizens have now had enough and they question these people directly.
[02:41:47.053 --> 02:41:51.394]  They're not afraid to put the hard questions to these people face-to-face.
[02:41:51.434 --> 02:42:00.616]  I mean, when you see this video, you'll see these people were literally, you know, 10-15 feet away from Skull & Bones' John Kerry asking him the most important questions.
[02:42:00.656 --> 02:42:03.496]  And I love when he says, no one's ever asked me that before.
[02:42:03.536 --> 02:42:07.897]  I've been stumping all over the country for years and no one has had the guts
[02:42:08.669 --> 02:42:13.013]  I don't know if I mentioned this before, but this is actually copyrighted by the Cato
[02:42:37.102 --> 02:42:39.122]  You know, it's just so much right in our faces.
[02:42:40.563 --> 02:43:02.788]  Yeah, no, that's exactly it, and this is what they're trying to train our children through, through the indoctrination centers known as public schools, where, look, of course, this, because of the VTEC shootings, I don't know who's getting the contract, Carlisle Group or somebody, to provide, you know, all the security and cameras and lockdowns and automatic computerized, you know, locking doors and all of this infrastructure.
[02:43:03.528 --> 02:43:07.990]  Uh, which of course is going to make our children feel even more like criminals in the Bronx.
[02:43:08.030 --> 02:43:09.530]  We've been reporting this for years.
