[00:00:00.069 --> 00:00:00.289]  Hey!
[01:09:26.834 --> 01:09:30.157]  Give sermons about how when the time comes to give your guns up, it's good.
[01:09:30.778 --> 01:09:38.367]  Give sermons about how to take inoculations, how to get on the FEMA trucks, how to let them take you to camps.
[01:09:38.648 --> 01:09:41.211]  Then he gave us hundreds of pages of documents.
[01:09:41.331 --> 01:09:42.292]  We scanned a lot of them in.
[01:09:43.089 --> 01:09:44.370]  He didn't scan them from his church.
[01:09:44.430 --> 01:09:48.012]  He scanned them from another area they were able to track back from going to that store.
[01:09:48.332 --> 01:09:49.012]  They found him.
[01:09:49.052 --> 01:09:49.733]  They fired him.
[01:09:50.013 --> 01:09:50.793]  They went after him.
[01:09:50.833 --> 01:09:51.574]  He's scared now.
[01:09:51.814 --> 01:09:54.535]  Then we talked to other preachers that had him on air that had gotten the documents.
[01:09:55.356 --> 01:09:59.878]  And a few papers picked it up and said, well, okay, we called FEMA and they said there is a program, but it's classified.
[01:10:00.478 --> 01:10:02.019]  Well, it isn't classified anymore.
[01:10:02.419 --> 01:10:03.420]  And this is what's scary.
[01:10:03.920 --> 01:10:05.041]  They made the decision.
[01:10:05.061 --> 01:10:09.243]  I remember just last week I was on San Antonio CBS TV debating one of these head guys.
[01:10:09.910 --> 01:10:22.494]  One of these Homeland Security guys who's pushing all this, saying, yeah, Congress doesn't need to know our secret plan, and well, you know, the President can take over if he wants to, and I guess we don't need a Fourth Amendment anymore, and just, you know, because they say so.
[01:10:24.595 --> 01:10:30.337]  Well, on the heels of that, they make announcements all over the country, and that's what's scary, that they're now ready to announce it.
[01:10:30.797 --> 01:10:33.438]  Now, here is mainstream television.
[01:10:34.068 --> 01:10:40.131]  And they talk to the preachers, and they talk to the emergency manager in the county, and they say, yes, we're getting them ready for martial law.
[01:10:40.151 --> 01:10:40.491]  Here it is.
[01:10:41.591 --> 01:10:44.073]  Will law ever become a reality in America?
[01:10:44.473 --> 01:10:48.795]  Some fear any nuclear, biological, or chemical attack on U.S.
[01:10:48.835 --> 01:10:50.916]  territory might trigger just that.
[01:10:51.396 --> 01:10:58.279]  NFK's latest 12 Jeff Bell discovered that clergy would help the government with potentially their biggest problem, us.
[01:10:59.258 --> 01:11:01.680]  From my cold, dead hand!
[01:11:01.900 --> 01:11:06.103]  Charlton Heston's famous declaration captures a truly American value.
[01:11:06.503 --> 01:11:09.144]  The overarching desire to protect our freedoms.
[01:11:09.825 --> 01:11:16.089]  But gun confiscation is exactly what happened during the state of emergency following Hurricane Katrina in New Orleans.
[01:11:16.769 --> 01:11:17.050]  U.S.
[01:11:17.110 --> 01:11:18.270]  troops also arrived.
[01:11:18.611 --> 01:11:23.294]  Something far easier to do even now, thanks to last year's elimination of the 1878 Posse Comitatus Act.
[01:11:25.828 --> 01:11:26.909]  That forbid U.S.
[01:11:26.969 --> 01:11:29.050]  troops from policing on American soil.
[01:11:31.252 --> 01:11:38.397]  If martial law were enacted here at home, like depicted in the movie The Siege, easing public fears and quelling dissent would be critical.
[01:11:38.877 --> 01:11:44.541]  And that's exactly what the Clergy Response Team, as it's called, helped accomplish in New Orleans.
[01:11:44.561 --> 01:11:51.106]  Jeff, the primary thing that we say to anybody is let's cooperate and get this thing over with, and then we'll settle the differences once the crisis is over.
[01:11:51.386 --> 01:11:55.489]  Such Clergy Response Teams would walk a tightrope between the needs of the government
[01:11:55.909 --> 01:11:57.271]  Versus the wishes of the public.
[01:11:57.751 --> 01:12:04.498]  In a lot of cases, these clergy would already be known in the neighborhoods in which they're helping to defuse that situation.
[01:12:04.899 --> 01:12:12.286]  For the clergy, one of the biggest tools that they will have in helping calm the public down or obey the law is the Bible itself.
[01:12:12.747 --> 01:12:14.188]  Specifically, Romans.
[01:12:14.669 --> 01:12:15.049]  Romans 13.
[01:12:15.089 --> 01:12:17.552]  Because the government's established God the Lord.
[01:12:18.346 --> 01:12:18.646]  You know?
[01:12:18.906 --> 01:12:20.608]  And that's what we believe in the Christian faith.
[01:12:20.628 --> 01:12:21.828]  That's what's stated in the scripture.
[01:12:22.429 --> 01:12:31.274]  Civil rights advocates believe the amount of public cooperation may depend largely on how long they expect the suspension of their rights might last.
[01:12:32.295 --> 01:12:33.956]  Jeff Carroll, KSLA News 12 reporting.
[01:12:34.736 --> 01:12:42.121]  According to 2 Brazil, during Hurricane Katrina, the clergy response team provided 38 chaplains a day around the clock at eight different camps.
[01:12:43.923 --> 01:12:44.623]  At the camps.
[01:12:44.763 --> 01:12:51.966]  Now, you notice at the very first of the clip, they say, dealing with the government's main problem, us, and what the government needs versus the people.
[01:12:52.066 --> 01:12:53.307]  We are the government.
[01:12:54.147 --> 01:12:55.068]  We are the bosses.
[01:12:55.108 --> 01:12:55.788]  They are servants.
[01:12:55.828 --> 01:12:57.609]  But see, first they say, no, we're officials.
[01:12:57.689 --> 01:12:58.769]  We're authorities.
[01:12:59.409 --> 01:13:00.390]  We're the bosses.
[01:13:01.130 --> 01:13:06.052]  And I got the emergency manager on, you heard, for there in Caddo and Bovard parishes.
[01:13:06.152 --> 01:13:09.693]  He's over nine counties or parishes, the equivalent.
[01:13:10.374 --> 01:13:12.575]  And he said, yeah, he's now learning more about it.
[01:13:12.615 --> 01:13:13.435]  He doesn't like it.
[01:13:14.022 --> 01:13:15.483]  And he didn't know it was a nationwide deal.
[01:13:15.503 --> 01:13:18.124]  So they always tell them it's a pilot program and it sits in your area.
[01:13:18.644 --> 01:13:20.084]  No, they give classes at St.
[01:13:20.104 --> 01:13:25.266]  Mary's, and they give classes at UT, and they give classes at A&M, and I'm just talking about where I'm at in Texas.
[01:13:26.107 --> 01:13:29.408]  I mean, this is the new, hey, there's not scholarships to be an electrical engineer.
[01:13:29.628 --> 01:13:30.868]  That's all gone to India and China.
[01:13:31.809 --> 01:13:35.290]  By the way, in the last six years, no new jobs in high tech.
[01:13:35.690 --> 01:13:38.031]  By that, there were no jobs to increase the number.
[01:13:38.831 --> 01:13:40.452]  And those are new federal numbers that just came out.
[01:13:40.979 --> 01:13:46.840]  I mean, this country is just... NAFTA and GATT were designed to debase us and bring us under globalist control.
[01:13:48.580 --> 01:13:50.521]  By the way, there's so many issues here.
[01:13:51.521 --> 01:13:54.421]  One of my employees has not gotten a ticket.
[01:13:56.722 --> 01:13:58.902]  But he was in a wreck and no ticket was issued.
[01:14:01.243 --> 01:14:03.583]  But he got a ticket for no insurance.
[01:14:04.563 --> 01:14:05.323]  It's not even a ticket.
[01:14:05.383 --> 01:14:08.424]  It's just a letter saying, pay us $250 or we're going to suspend your license.
[01:14:09.696 --> 01:14:11.858]  There's no judge, no jury, no nothing.
[01:14:11.918 --> 01:14:13.279]  It's just pay it or we spin your license.
[01:14:13.299 --> 01:14:13.479]  See?
[01:14:13.759 --> 01:14:15.421]  That's martial law, folks, right there.
[01:14:16.722 --> 01:14:17.682]  There's not a process.
[01:14:17.702 --> 01:14:18.843]  There's not due process.
[01:14:18.963 --> 01:14:20.685]  There's not even a kangaroo court.
[01:14:21.265 --> 01:14:22.286]  It's the point system.
[01:14:22.666 --> 01:14:29.372]  And it's not just the point system is unconstitutional, where you pay for your ticket anyways, or go to court or whatever, and then on top of it they fine you.
[01:14:29.792 --> 01:14:31.894]  Now, he's got a $250 fine
[01:14:34.184 --> 01:14:41.134]  For something that didn't even exist, and it just says, well, you may have been cited for this, or you may have been cited for that.
[01:14:41.154 --> 01:14:45.540]  Because I remember when he had the wreck, I had to go get him, and I was there, and I saw the cops and everything.
[01:14:51.906 --> 01:14:54.768]  Yeah, I know the yuppies out there, listen, can't even figure out what I'm saying.
[01:14:55.288 --> 01:15:03.973]  You're not supposed to just get letters in the mail magically saying, pay things, with no court, no nothing, and we'll just turn your, and I keep saying your privilege to drive.
[01:15:04.234 --> 01:15:05.174]  It's not a privilege.
[01:15:06.235 --> 01:15:08.856]  But I know, I know, I know, they told you that, police.
[01:15:09.277 --> 01:15:11.718]  You haven't read the federal court cases or the state court cases.
[01:15:11.998 --> 01:15:13.099]  You have a policy.
[01:15:13.659 --> 01:15:15.741]  Well, Bush has got a policy and there's no Bill of Rights.
[01:15:16.841 --> 01:15:17.822]  Hitler had it too.
[01:15:17.862 --> 01:15:20.984]  Hitler just said, hey, I got the guys with the guns, I run things.
[01:15:22.606 --> 01:15:24.627]  Now, that's not America, but c'est la vie.
[01:15:26.248 --> 01:15:28.088]  By the way, I guess the Founding Fathers were bad.
[01:15:28.108 --> 01:15:29.189]  They didn't follow the King of England.
[01:15:29.209 --> 01:15:30.349]  They violated Romans 13.
[01:15:30.969 --> 01:15:35.891]  Why did Jesus get killed for not following the government and the Christian, uh, and the religious system?
[01:15:37.632 --> 01:15:39.933]  For being a Christian and not following what the Pharisees said.
[01:15:40.573 --> 01:15:41.274]  We'll be right back.
[01:15:41.294 --> 01:15:42.514]  I got more martial law clips.
[01:15:42.594 --> 01:15:43.835]  I'll play them confiscating guns.
[01:15:44.195 --> 01:15:45.415]  I guess you're for that too, aren't you?
[01:15:45.735 --> 01:15:46.276]  We'll be right back.
[01:15:54.261 --> 01:15:58.765]  Through the years of providing water filters to America, you've come to us and we've listened.
[01:15:59.105 --> 01:16:03.188]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[01:16:03.528 --> 01:16:04.049]  We listened.
[01:16:04.349 --> 01:16:09.313]  You asked for an elevated base so the system could be used in places beside on the edge of a counter.
[01:16:09.633 --> 01:16:10.093]  We listened.
[01:16:10.474 --> 01:16:13.496]  You asked us to develop a filter that was made in the USA.
[01:16:13.957 --> 01:16:14.477]  We listened.
[01:16:14.938 --> 01:16:19.001]  You asked us to include an emergency light for camping and during power outages.
[01:16:19.382 --> 01:16:19.862]  We listened.
[01:16:20.202 --> 01:16:25.447]  After 9-11, you asked us to develop a filter that was more powerful in removing chemical agents.
[01:16:25.868 --> 01:16:26.148]  Again,
[01:16:26.688 --> 01:16:27.228]  We listened.
[01:16:27.568 --> 01:16:29.149]  Introducing the Berkey Light.
[01:16:29.329 --> 01:16:34.952]  The gravity filter requested by America, designed by Americans, and made in America.
[01:16:35.372 --> 01:16:38.013]  Get the Berkey Light, the American water purifier.
[01:16:38.193 --> 01:16:38.373]  Only $279.
[01:16:38.413 --> 01:16:38.933]  Call New Millennium.
[01:16:38.953 --> 01:16:39.033]  888-803-4438.
[01:16:39.073 --> 01:16:39.333]  That's 888-803-4438.
[01:16:39.393 --> 01:16:40.734]  Or order on the web at berkeywater.com.
[01:16:40.754 --> 01:16:41.474]  Not yet available in Iowa.
[01:16:53.333 --> 01:16:57.279]  Hi, my name's Don Whiskin and for over seven years I've been telling people about Cardivite.
[01:16:57.579 --> 01:17:01.125]  Here's Dr. John Mattson, a naturopathic doctor, and his views on Cardivite.
[01:17:02.074 --> 01:17:06.615]  Thank you, Don, for making my job so much easier, because your products just make it so simple, right?
[01:17:06.635 --> 01:17:12.196]  To fool around with a lot of exotic things that don't work, we can just put them on cardivite and things start to work almost right away.
[01:17:12.436 --> 01:17:20.658]  I've had dozens and dozens of patients with heart problems who have corrected them, and what it's doing, there's so much garlic in there that has a yeast killing effect.
[01:17:20.838 --> 01:17:23.758]  That yeast is a big problem in the gut, pushes the liver hard.
[01:17:23.818 --> 01:17:27.539]  It also has a metal chelating effect, and most of the other herbs in there I find that
[01:17:27.759 --> 01:17:29.780]  To learn more, call 1-877-928-8822 or visit our website at heartdrop.com.
[01:17:52.486 --> 01:17:57.969]  Why continue suffering from pain, illness, and disease when natural health and wellness therapies are within your reach?
[01:17:58.409 --> 01:18:02.632]  Hundreds of people report improved health and wellness using Rife Frequency Technology.
[01:18:03.052 --> 01:18:09.916]  In the 1920s, research scientist Royal Raymond Rife discovered that disease organisms can be destroyed using resonant frequencies.
[01:18:10.356 --> 01:18:17.061]  The BioSolutions Frequency Instrument uses the same technology for relief or elimination of pain and disease conditions.
[01:18:17.381 --> 01:18:19.002]  There are no reported side effects.
[01:18:19.302 --> 01:18:22.484]  Join others in discovering a return to natural health and wellness.
[01:18:22.765 --> 01:18:25.206]  Don't just treat symptoms, eliminate the cause.
[01:18:25.527 --> 01:18:26.647]  BioSolutions has over 550
[01:18:27.728 --> 01:18:32.270]  Pre-programmed auto sequences for various health conditions and is very easy to use.
[01:18:32.690 --> 01:18:35.371]  Customer satisfaction is guaranteed or your money back.
[01:18:35.631 --> 01:18:39.013]  For more information call BioSolutions toll free at 866-885-6625.
[01:18:39.053 --> 01:18:39.413]  That's 866-885-6625.
[01:18:39.473 --> 01:18:41.234]  Once again that's 866-885-6625 for BioSolutions.
[01:18:56.071 --> 01:18:57.754]  Hi, Steve Shank, Fearless Task Force.
[01:18:58.255 --> 01:19:00.038]  Sure, you've got a mortgage and credit cards.
[01:19:00.339 --> 01:19:03.464]  Your debt creation is probably the smartest thing you've ever done.
[01:19:03.484 --> 01:19:05.548]  How would it be to find $75,000, $150,000, $200,000 or more you never knew you had?
[01:19:08.903 --> 01:19:13.347]  Now the task force has strategies to make these debts into virtual savings accounts.
[01:19:13.887 --> 01:19:16.229]  Ben Franklin said, a penny saved is a penny earned.
[01:19:16.849 --> 01:19:25.316]  By doing nothing more than you're doing right now, because you've used your credit, the right strategies can make the debt part of your financial life the smartest thing you've ever done.
[01:19:25.836 --> 01:19:28.558]  Oh, by the way, your strategies cost you nothing out of pocket.
[01:19:29.199 --> 01:19:32.001]  Go ahead and check out the debt elimination scams if you'd like to.
[01:19:32.521 --> 01:19:36.985]  You wouldn't take money from a loan shark, so you may not want to give your money to a debt shark,
[01:19:37.717 --> 01:19:41.239]  For an understanding of what a financial genius you truly are, call 800-409-5633.
[01:20:06.339 --> 01:20:09.300]  Corruption never had a worse enemy.
[01:20:10.180 --> 01:20:12.581]  You're locked into the Alex Jones Show.
[01:20:14.602 --> 01:20:28.786]  Look, Dr. Paul is a Vietnam-era vet, obstetrician, delivered over 4,000 babies, been in Congress off and on for 20 years, and he's... he hasn't fallen off the apple cart.
[01:20:30.106 --> 01:20:31.486]  He didn't just fall off it last week.
[01:20:31.506 --> 01:20:33.267]  He didn't just fall off the turnip truck.
[01:20:34.338 --> 01:20:35.979]  I was born in the dark, but it wasn't last night.
[01:20:35.999 --> 01:20:37.540]  Well, it's the same thing with Ron Paul.
[01:20:39.001 --> 01:20:44.804]  And I've been interviewing him for more than 12 years, when nobody knew who he was, basically.
[01:20:44.824 --> 01:20:52.169]  When he got back in Congress, when he was running for Congress again, 12, 13 years ago, I had him on right when I got on air, and I had him on a bunch.
[01:20:53.009 --> 01:20:55.491]  And my listeners, you, you wonderful people out there,
[01:20:56.289 --> 01:21:04.493]  I'm always bashing the neocons or mindless liberals that are tuned in, but my listeners, who are a lot of you collectively, I know are a lot smarter than I am, but a lot of you individually are a lot smarter than I am.
[01:21:04.553 --> 01:21:09.716]  I'm just somebody who does my homework and studies, to the point of where I can't even really regurgitate all the info I've got.
[01:21:09.736 --> 01:21:13.458]  That's a horrible image, but the point is that's what I do, basically.
[01:21:14.078 --> 01:21:15.339]  All the baby birds out there.
[01:21:16.319 --> 01:21:18.360]  But... Alright, I tipped at humor.
[01:21:19.221 --> 01:21:20.882]  But yeah, Ron Paul comes on my show.
[01:21:20.942 --> 01:21:21.902]  He says what he believes.
[01:21:21.942 --> 01:21:22.702]  People try to spin it.
[01:21:23.003 --> 01:21:23.523]  He came on,
[01:21:24.830 --> 01:21:29.253]  Last year, running for Congress, and I said, you know, George Bush is for this war.
[01:21:29.313 --> 01:21:30.233]  The people are against it.
[01:21:30.293 --> 01:21:31.674]  Seventy percent of the troops are against it.
[01:21:31.694 --> 01:21:32.654]  Eighty-plus percent of the people.
[01:21:32.674 --> 01:21:34.776]  A lot of conservatives are.
[01:21:34.856 --> 01:21:35.876]  You were against it from the start.
[01:21:36.296 --> 01:21:40.519]  Should we impeach him and the Democratic folks in Congress who've gone along with it?
[01:21:41.139 --> 01:21:41.779]  And he said, yes.
[01:21:41.899 --> 01:21:45.681]  Everybody who's not following the Bill of Rights and Constitution needs to be impeached.
[01:21:45.782 --> 01:21:47.322]  And he said, the whole government's out of control.
[01:21:47.883 --> 01:21:51.985]  Well, they took that clip of him and a clip of me asking the question, edited it wrong,
[01:21:53.314 --> 01:22:01.356]  That has cut out the middle discussion and played it on Houston Radio, Austin Radio, which I could have fought with them about it, but I don't get into all this copyright stuff.
[01:22:03.537 --> 01:22:04.977]  So I said, you know, I'm not a hypocrite.
[01:22:05.037 --> 01:22:06.557]  I said, say what you want.
[01:22:06.978 --> 01:22:10.278]  And they misprinted it out of context in newspapers.
[01:22:11.299 --> 01:22:18.881]  And even though they gerrymandered, by the way, Trent Lott and all these people, they didn't get their gerrymandered because he's a good little neocon.
[01:22:19.661 --> 01:22:20.201]  But others,
[01:22:20.968 --> 01:22:23.950]  Another Tom DeLay rewrote the Senate and the House areas.
[01:22:24.430 --> 01:22:37.236]  They rewrote Texas where he was given a mainly black district in Galveston and surrounding areas, very Democratic, and he won by 60, what was it, 65% of the vote.
[01:22:37.616 --> 01:22:38.737]  His previous record was 67.
[01:22:38.877 --> 01:22:41.178]  I mean, nobody's getting those.
[01:22:41.698 --> 01:22:41.938]  Okay?
[01:22:41.978 --> 01:22:47.301]  I mean, when Republicans are dirt, okay, in the people's minds, Democrats aren't much better.
[01:22:48.223 --> 01:22:51.725]  Congress overall, at the time last year, had a 15% approval rating.
[01:22:51.885 --> 01:22:52.285]  They now have a 12%.
[01:22:52.325 --> 01:22:53.486]  That's a gallop.
[01:22:53.706 --> 01:22:54.306]  Probably worse.
[01:22:55.067 --> 01:23:02.431]  Ron Paul is winning by 65% in a new gerrymandered district.
[01:23:02.711 --> 01:23:04.312]  And so it blew up in their face, folks.
[01:23:04.852 --> 01:23:11.575]  Those black folks down there, they love those black Democrats hearing about how he wanted to impeach Bush, even though he didn't really say that.
[01:23:13.404 --> 01:23:29.034]  I mean, these Republican strategists, these neocons, are too busy off with their hookers and off, you know, snorting drugs and getting paid off, most of them, at the Watergate Hotel, to actually engage in any real strategy.
[01:23:29.054 --> 01:23:33.377]  I mean, they've got their false paradigm strategy, but not real political strategy.
[01:23:34.398 --> 01:23:39.041]  We have an Angus and Reed poll, commissioned by the New York Times and ABC News.
[01:23:40.602 --> 01:23:40.722]  No.
[01:23:42.774 --> 01:23:43.114]  No, no, no.
[01:23:43.334 --> 01:23:45.096]  That was Wall Street Journal, ABC News.
[01:23:46.316 --> 01:23:58.624]  Late last year, in November of last year, almost coming up on a year ago, that showed 82% of Americans believe they've been lied to about 9-11 and who really perpetrated it.
[01:23:59.204 --> 01:24:10.051]  In that same poll, 68% believe it's an inside job and we have a separate index, Zogby, one of the most respected, more respected than Gallup, showing 68% inside job.
[01:24:12.848 --> 01:24:21.422]  Now, so Ron Paul, they're going, oh, you think it's an inside job, and he's sitting there going, playing politics, going, well, not exactly, but they certainly use it for a police state in the war.
[01:24:21.822 --> 01:24:23.145]  And you got 82% thinking that.
[01:24:26.094 --> 01:24:27.114]  68% that will say it!
[01:24:27.495 --> 01:24:45.619]  And by the way, polling science has shown in the past, you call up, even with Nielsen boxes, or Arbitron ratings, or other things, people will tend to say they're watching one thing, versus, or they'll have one TV they put stuff on, and then they're watching Cinemax, you know, sex videos on the other, or HBO Real, you know.
[01:24:45.900 --> 01:24:50.901]  In here on the Nielsen box, they're watching this, there's big studies on this, and in here they're watching porno!
[01:24:52.242 --> 01:24:53.443]  Okay, so it's the same thing with polling.
[01:24:53.463 --> 01:24:54.744]  I've actually read the polling science on this.
[01:24:54.784 --> 01:24:56.345]  I've read quite a few papers on it over the years.
[01:24:56.566 --> 01:24:58.827]  It's a very interesting area, and I do what focus groups do.
[01:24:59.148 --> 01:24:59.948]  I index polls.
[01:25:00.288 --> 01:25:05.493]  What they pay people hundreds of thousands of dollars to do, I can just take 12, 15 polls, put them in a calculator, average it together.
[01:25:05.753 --> 01:25:09.055]  That's what these, quote, polling focus group geniuses are doing.
[01:25:09.536 --> 01:25:11.638]  Okay, it's a complete... but anyways, I digress.
[01:25:13.239 --> 01:25:14.160]  That's why when I tell you 90%
[01:25:16.890 --> 01:25:19.132]  The American people believe the government killed Kennedy.
[01:25:19.172 --> 01:25:21.534]  That is an index of 12 polls averaged together.
[01:25:21.614 --> 01:25:25.757]  I just went and indexed what was like six of them were scientific, the other six weren't.
[01:25:26.058 --> 01:25:28.479]  That's what they do too, the Republican-Democratic parties.
[01:25:28.840 --> 01:25:33.944]  They take those because that's how you get even more accurate data is fleshing a bunch of that together like a deck of cards.
[01:25:34.264 --> 01:25:46.770]  But I'm getting off into political science here, and real political science, versus the false paradigm that they project out, literally like a movie screen, to distract you from what's really going on right below the screen.
[01:25:47.151 --> 01:25:49.752]  And I'm just saying, please stop looking up and look right here.
[01:25:50.072 --> 01:25:51.413]  Do you see what these snakes are doing?
[01:25:52.133 --> 01:25:55.295]  So, Ron Paul... Okay, it's not just me.
[01:25:56.035 --> 01:26:01.598]  I said, six months ago when he announced, I said, only Ron Paul can defeat Hillary Clinton.
[01:26:03.084 --> 01:26:06.366]  The Republicans are passing the baton, and top Republican strategists have now admitted this.
[01:26:06.626 --> 01:26:08.728]  They're not really running anyone real against Hillary.
[01:26:09.088 --> 01:26:12.430]  The Democrats have now raised $135 million.
[01:26:12.450 --> 01:26:15.432]  It was $100 just a month ago.
[01:26:15.452 --> 01:26:17.193]  $135 million more than Republicans.
[01:26:17.993 --> 01:26:19.374]  Usually the spread's $20-30 million.
[01:26:19.774 --> 01:26:22.516]  I mean, folks, that means people think Republicans are dead meat.
[01:26:22.796 --> 01:26:27.439]  They're not running people who really could win, or have any chance of it.
[01:26:28.840 --> 01:26:32.502]  They're running people who, because it's pretty well understood, it's a losing battle.
[01:26:33.473 --> 01:26:39.315]  Unless Republicans said, we're gonna shut down the border, we're gonna reverse gun control laws, then they'd win by a landslide.
[01:26:39.495 --> 01:26:44.037]  Because truly conservative slash libertarian, paleo-conservative ideas are truly popular.
[01:26:44.277 --> 01:26:50.519]  But the Republicans can't give you what you want, and what's constitutional, and what would make them win, because they're bought and paid for by special interests.
[01:26:50.739 --> 01:26:52.679]  So they're always in that paradox, okay?
[01:26:54.040 --> 01:26:56.461]  So, this is real political science.
[01:26:56.481 --> 01:27:00.122]  Most of these little local politicos in your town right now, listening in Maryland, or
[01:27:00.529 --> 01:27:17.493]  You know, listening in Baltimore, or listening in Austin, or listening in Niagara, or listening in San Diego, or Tennessee, wherever you're listening, your local little hacks go and have dinners, and act like powerful politicos, and walk around, and they spout the fake political news that's in the newspaper, and they feel real smart.
[01:27:17.813 --> 01:27:17.993]  Okay?
[01:27:18.033 --> 01:27:21.834]  You get in a room with real political strategists, and they talk about what's really going on.
[01:27:22.334 --> 01:27:22.614]  Okay?
[01:27:23.214 --> 01:27:24.195]  But again, that's the real world.
[01:27:24.215 --> 01:27:25.095]  Who wants to actually live in it?
[01:27:26.495 --> 01:27:27.935]  But I'm digressing here.
[01:27:27.955 --> 01:27:29.916]  I got off into political numbers and things.
[01:27:31.421 --> 01:27:35.285]  Las Vegas is saying in the last two months exactly, word for word, what I've said.
[01:27:35.645 --> 01:27:40.669]  The biggest, the big NFL online books, and they're about 95% accurate.
[01:27:40.689 --> 01:27:42.451]  They have to be or people won't subscribe to them.
[01:27:43.311 --> 01:27:43.632]  Okay?
[01:27:44.592 --> 01:27:46.414]  You've got the big NFL book.
[01:27:46.534 --> 01:27:48.576]  You've got some of the other biggest books.
[01:27:48.616 --> 01:27:49.537]  And I don't gamble, folks.
[01:27:49.997 --> 01:27:51.838]  But they've always been right about presidential elections.
[01:27:51.858 --> 01:27:52.619]  They're generally right.
[01:27:52.639 --> 01:27:53.380]  People bet on these.
[01:27:53.660 --> 01:27:57.103]  Some of the biggest bets are placed on presidential runs every four years.
[01:27:57.143 --> 01:27:58.344]  In fact, it's bigger than a Super Bowl.
[01:27:59.105 --> 01:28:03.847]  And so they're saying Ron Paul would win.
[01:28:04.327 --> 01:28:08.249]  He's number one in the places if he gets the nomination.
[01:28:08.349 --> 01:28:12.210]  If he got the Republican nomination, he's got the winning slot.
[01:28:12.811 --> 01:28:13.111]  Okay.
[01:28:13.631 --> 01:28:18.473]  Because they break it down, and you can just go pull this up online, it's on Prison Planet today, a new report.
[01:28:18.493 --> 01:28:21.054]  It was actually yesterday's, you can just click on yesterday's and it's there at the top.
[01:28:21.794 --> 01:28:22.374]  Let me explain this.
[01:28:23.175 --> 01:28:26.276]  If they have the numbers, the chances, or the odds,
[01:28:27.694 --> 01:28:30.657]  One to three, five to one, whatever.
[01:28:31.759 --> 01:28:35.563]  They've got them in there if you go and look them up.
[01:28:36.604 --> 01:28:42.891]  And it shows how Brownback will do against Hillary, how Giuliani will do against Hillary, or against Barack Obama.
[01:28:43.171 --> 01:28:44.833]  They all lose, except one person.
[01:28:45.093 --> 01:28:45.854]  His name is Ron Paul.
[01:28:46.635 --> 01:28:47.836]  Now, I can already tell you that.
[01:28:47.896 --> 01:28:48.637]  It's not hard.
[01:28:49.970 --> 01:29:01.069]  Only Ron Paul is anti-war, pro-gun, pro-border, pro-national sovereignty, and Las Vegas indexed all his policies and looked at the real polls and said, this guy's a dream candidate!
[01:29:01.627 --> 01:29:02.988]  He'll get everybody voting for him.
[01:29:03.188 --> 01:29:05.250]  He's a true populist.
[01:29:05.350 --> 01:29:09.032]  A true paleoconservative populist that Democrats will vote for.
[01:29:09.332 --> 01:29:10.834]  He's somebody who can bring the country together.
[01:29:11.054 --> 01:29:12.595]  He's somebody who reflects the polls.
[01:29:12.995 --> 01:29:20.660]  He's actually with the people on every major polling issue, while the Republicans and the Democrats are against the people on every single issue.
[01:29:21.201 --> 01:29:27.505]  So, for all Republicans out there, there is no way any other Republican is going to beat Hillary Clinton.
[01:29:28.386 --> 01:29:30.107]  There's no way in Hades.
[01:29:30.948 --> 01:29:31.208]  Okay?
[01:29:32.905 --> 01:29:34.406]  That's why they're attacking Ron Paul.
[01:29:34.706 --> 01:29:39.327]  They're supposed to hand the baton off to her, or Barack Obama, or BP.
[01:29:39.567 --> 01:29:40.688]  I told you that months ago now.
[01:29:40.708 --> 01:29:43.229]  Gene Reach is saying it, you know this.
[01:29:43.309 --> 01:29:44.709]  And again, it's not that I'm that smart.
[01:29:44.969 --> 01:29:46.070]  This is basic stuff.
[01:29:46.430 --> 01:29:49.011]  We'll come back, gentlemen, some final calls, give them some foot-and-mouth news.
[01:29:49.311 --> 01:29:49.651]  Stay with us.
[01:29:53.985 --> 01:29:55.007]  The War on Terrorism.
[01:29:55.347 --> 01:29:58.131]  Will it be fought overseas or will it affect us here at home?
[01:29:58.392 --> 01:30:02.558]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[01:30:02.979 --> 01:30:03.820]  So what do you do?
[01:30:04.141 --> 01:30:08.708]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[01:30:09.168 --> 01:30:11.309]  With a little know-how, it's not that difficult.
[01:30:11.789 --> 01:30:26.472]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[01:30:26.532 --> 01:30:33.594]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[01:30:33.934 --> 01:30:38.335]  Get this critical video every American needs for only $29 plus shipping.
[01:30:38.776 --> 01:30:40.556]  Order by calling New Millennium today at 888-803-4438.
[01:30:40.576 --> 01:30:40.796]  That's 888-803-4438.
[01:30:40.816 --> 01:30:42.337]  Or order on the web at Berkeywater.com.
[01:30:52.372 --> 01:30:54.974]  Hello, this is Alex Jones with some important questions.
[01:30:55.374 --> 01:31:00.358]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
