[00:00:05.391 --> 00:00:11.414]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:18:39.635 --> 01:18:44.178]  And one of the main problems is that there's so much disinformation going on.
[01:18:44.818 --> 01:18:56.385]  And, you know, I have hope that technology, or the people who really understand these new technologies, are going to work much faster than anybody trying to destroy that sort of flow of information.
[01:18:56.825 --> 01:19:00.607]  So, you know, the levee's been open, and that information's coming out.
[01:19:00.927 --> 01:19:03.829]  And they can make it harder, but it's hard to stop it completely.
[01:19:03.849 --> 01:19:04.549]  That's what I was about to say.
[01:19:04.569 --> 01:19:07.111]  They're trying to eat around the edges with taxes and regulation.
[01:19:07.791 --> 01:19:11.893]  Internet rating, where the government runs you through their servers to put a rating up.
[01:19:12.433 --> 01:19:16.154]  Australia's proposing the same system, but admitting it's Chinese-style censorship.
[01:19:16.194 --> 01:19:16.974]  That's the headline.
[01:19:17.855 --> 01:19:26.578]  So just the filter itself, they're predicting, will slow the web down by 75 to 85 percent, and then you'll go through a government server, which also snoops on everything you do.
[01:19:26.618 --> 01:19:30.039]  Now, they're already doing it, but now they're being public about it.
[01:19:30.279 --> 01:19:30.579]  Right.
[01:19:30.840 --> 01:19:33.482]  Well, Echelon and things like that, I'm sure, has always been a part of it.
[01:19:33.502 --> 01:19:36.644]  Exactly, but in the name of a web rating, they're admitting they're going to pass you through.
[01:19:36.664 --> 01:19:37.144]  Right, right.
[01:19:37.184 --> 01:19:37.865]  The web rating.
[01:19:38.425 --> 01:19:43.009]  And then, I guess, Infowars.com will be rated for extreme, like a lot of corporations already ban us.
[01:19:43.609 --> 01:19:43.850]  Right.
[01:19:43.870 --> 01:19:46.472]  And that's their business, but it's different whenever governments do it.
[01:19:47.096 --> 01:19:53.739]  Yeah, but again, I think that there's always going to be a way around that, and I think the great thing about your show is that I see it in many different ways.
[01:19:53.779 --> 01:20:00.342]  I mean, it's on BitTorrent, it's on YouTube, you know, however much they're trying to stop it, you have redundancy even within your own websites.
[01:20:00.762 --> 01:20:08.886]  So they can try to, you know, stop InfoWars.com, but people are going to take that information, you know, and disseminate it in other ways, which is always good.
[01:20:09.622 --> 01:20:10.462]  No, exactly.
[01:20:10.482 --> 01:20:15.424]  That's why we ask listeners to go and copy all the stories we write and then post them everywhere else.
[01:20:15.845 --> 01:20:17.785]  Because they'll even block us on the search engines now.
[01:20:18.206 --> 01:20:20.166]  But then it still gets out on other people's sites.
[01:20:20.186 --> 01:20:21.247]  But enough about me.
[01:20:21.267 --> 01:20:22.507]  We're talking about the alternative media.
[01:20:22.968 --> 01:20:28.590]  You've been kind of an alternative outside the main Hollywood system, filmmaker in your own right.
[01:20:28.790 --> 01:20:31.411]  What's going on with film right now and freedom in film?
[01:20:31.471 --> 01:20:33.212]  Or is that still controlled by the big boys?
[01:20:34.150 --> 01:20:34.871]  Well, more and more.
[01:20:34.891 --> 01:20:41.815]  I mean, you know, I started with independent film, and now the sort of independent boutiques have all pretty much shut down.
[01:20:42.356 --> 01:20:48.620]  So, again, it's, you know, it comes and goes in waves, I think, that right now it's pretty much all just a studio-type
[01:20:50.621 --> 01:20:50.922]  I don't
[01:21:05.720 --> 01:21:08.522]  Absolutely, again folks, in stores you can get Scanner Darkly, you can get
[01:21:35.225 --> 01:21:36.725]  You know, films like Waking Life.
[01:21:37.346 --> 01:21:45.908]  I was in a Best Buy last week and happened to see somebody literally there, you know, getting a copy of Scanner Darkling and then right next to it I saw a copy of Waking Life.
[01:21:45.948 --> 01:21:48.689]  So, those both have serious political messages.
[01:21:48.949 --> 01:21:50.190]  We'll be back with a long segment.
[01:21:50.210 --> 01:21:51.550]  Your phone calls at 1-800-259-9231.
[01:21:51.570 --> 01:21:53.691]  Stay with us.
[01:21:53.971 --> 01:21:54.871]  We're on the march.
[01:21:55.371 --> 01:21:56.972]  The Empire's on the run.
[01:21:57.892 --> 01:22:00.573]  Alex Jones and the GCN Radio Network.
[01:22:04.349 --> 01:22:05.230]  Detoxify.
[01:22:05.291 --> 01:22:09.758]  You are constantly reminded how important detoxify is to cleanse your body of dangerous toxins.
[01:22:09.898 --> 01:22:15.667]  You are also being reminded that it's important to detoxify safely and not all products will provide safe and effective results.
[01:22:15.887 --> 01:22:19.613]  It's time to clear the air and clear your body with safe and effective keelermats.
[01:22:19.773 --> 01:22:24.776]  With the help of Nutri-A-Dine, Keeler Max will help your body to remove heavy metals, toxins, and chemicals.
[01:22:24.896 --> 01:22:30.460]  The liquid zeolite formula, Humic, helps to remove chemicals, toxins, and fluoride, bromine, and chloride.
[01:22:30.600 --> 01:22:34.562]  Add Malignant Block to stimulate these two detox and anti-cancer protection.
[01:22:34.622 --> 01:22:38.985]  Green Tea Supreme to bind ionic toxins and protecting DNA and membrane.
[01:22:38.985 --> 01:22:39.205]  I think so.
[01:23:04.130 --> 01:23:10.513]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[01:23:10.893 --> 01:23:12.874]  The enemy struck America on September 11th.
[01:23:13.535 --> 01:23:14.555]  But who is the enemy?
[01:23:15.096 --> 01:23:15.596]  Bin Laden.
[01:23:15.896 --> 01:23:16.796]  This is his ammo.
[01:23:16.816 --> 01:23:18.177]  We have to look to the Middle East.
[01:23:18.217 --> 01:23:19.978]  We have to look to Osama Bin Laden.
[01:23:20.258 --> 01:23:27.002]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[01:23:27.402 --> 01:23:27.842]  Some U.S.
[01:23:27.882 --> 01:23:33.525]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[01:23:34.205 --> 01:23:37.708]  I'm aware that some Israeli citizens have been detained.
[01:23:37.728 --> 01:23:40.751]  Either you are with us, or you are with the terrorists.
[01:24:04.289 --> 01:24:07.694]  More than 700 chemicals have been found in our drinking water.
[01:24:07.814 --> 01:24:13.041]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[01:24:13.221 --> 01:24:17.927]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[01:24:19.189 --> 01:24:29.532]  KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae and fungus.
[01:24:29.892 --> 01:24:35.434]  The KDF Dual Media Shower Filter typically lasts 10,000 gallons or 1 year whichever comes first.
[01:24:35.654 --> 01:24:41.736]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[01:24:41.936 --> 01:24:42.596]  What about you?
[01:24:42.976 --> 01:24:47.077]  Order your KDF Shower Filter normally, $49 for a special price of only $39.99 with free shipping.
[01:24:49.398 --> 01:24:51.521]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[01:24:51.541 --> 01:24:51.741]  That's 1-877-886-3653.
[01:24:51.761 --> 01:24:53.964]  Or simply click on the banner at GCNlive.com to order online now.
[01:25:05.543 --> 01:25:09.346]  Hey, that sounds like ice cream trucks out there.
[01:25:09.386 --> 01:25:11.528]  Sounds like Christmas.
[01:25:11.568 --> 01:25:14.130]  That's what Willie Nelson said on the show when he heard that music.
[01:25:14.190 --> 01:25:22.356]  He was like, he just stopped talking and he went... Tommy Pallotta's with us for another 25 minutes in studio.
[01:25:22.376 --> 01:25:23.877]  I hope you come back through town sooner.
[01:25:23.897 --> 01:25:25.238]  We'll do two or three hours here on air.
[01:25:26.639 --> 01:25:41.165]  If you're a fan of Waking Life, or a fan of Scanner Darkly, or any other films that Tom Issa produced, or some of the other films that he's directed, or if you'd like to talk to him about the media, the alternative media, what it's like making a really independent film of
[01:25:41.365 --> 01:25:42.666]  You're welcome to call in.
[01:26:01.764 --> 01:26:07.167]  With nanotech and technology and all of this genetic engineering, this doesn't just threaten the people.
[01:26:07.207 --> 01:26:08.828]  There's also a lot of opportunities there.
[01:26:09.128 --> 01:26:15.371]  And we see the system and the establishment may have all this innovation, but they've got old dinosaurs running it.
[01:26:16.011 --> 01:26:17.252]  And, I mean, take 9-11.
[01:26:17.332 --> 01:26:21.614]  That's an operation from the 60s, thinking they could control the media when they didn't.
[01:26:22.074 --> 01:26:23.315]  And they're not omnipresent.
[01:26:23.335 --> 01:26:24.095]  They're not God.
[01:26:24.135 --> 01:26:27.957]  What type of opportunities do you see in this revolution of technology?
[01:26:30.748 --> 01:26:31.208]  I'm not sure.
[01:26:31.248 --> 01:26:35.612]  You know, I mean, I think that there's a lot of questions that are floating around right now.
[01:26:36.132 --> 01:26:38.754]  And whenever those questions are out there, people are going to search for answers.
[01:26:39.174 --> 01:26:42.017]  Some are going to be close to the truth, some might be really far off.
[01:26:42.457 --> 01:26:45.959]  So, it's going to be hard and hard to sort of sift through that information.
[01:26:45.979 --> 01:26:49.942]  And it's going to take people to really organize and get together.
[01:26:49.983 --> 01:26:51.544]  Like, it always has been.
[01:26:51.604 --> 01:26:53.305]  That's always been the challenge, is organization.
[01:26:53.885 --> 01:26:58.349]  And getting people to move, you know, in a movement towards a common goal.
[01:27:01.283 --> 01:27:02.004]  Do you agree?
[01:27:02.044 --> 01:27:03.386]  Well, I mean, I know you agree because we've talked.
[01:27:03.546 --> 01:27:05.488]  I mean, the system is in crisis.
[01:27:05.808 --> 01:27:07.711]  I mean, the New World Order is attempting to take over.
[01:27:09.312 --> 01:27:11.996]  You know, they've got that avarice, you know, they've got that propulsion system.
[01:27:12.016 --> 01:27:15.500]  But at the same time, the more they try to grab, the more it slips through their fingers.
[01:27:15.520 --> 01:27:15.960]  I mean, it does.
[01:27:15.980 --> 01:27:18.543]  I mean, all the evidence shows the New World Order is in crisis.
[01:27:18.843 --> 01:27:19.885]  Where do you see all this going?
[01:27:21.099 --> 01:27:21.740]  It doesn't seem good.
[01:27:21.760 --> 01:27:23.582]  It seems like they're opening up Pandora's box.
[01:27:24.263 --> 01:27:35.174]  And the weird thing, I think, for us and maybe most of the listeners is that we're not really at the same morality level as these people that are doing these crimes.
[01:27:35.214 --> 01:27:42.702]  I mean, the kind of morality that it takes to swindle billions of dollars is kind of foreign to me, and I bet most people.
[01:27:43.403 --> 01:27:46.645]  Um, and how they can go ahead and do these things.
[01:27:47.046 --> 01:27:50.028]  And they're just, they're working on different moral principles, I think.
[01:27:50.428 --> 01:27:58.574]  And so that's a really difficult thing to sort of combat against because it's really hard for me to understand the psychology behind the kinds of crimes that these people are doing.
[01:28:00.145 --> 01:28:03.048]  Well, I agree with you, but I mean, you see the criminal mindset.
[01:28:03.068 --> 01:28:04.830]  I mean, they love big heists.
[01:28:04.850 --> 01:28:06.292]  They love complex operations.
[01:28:06.312 --> 01:28:09.455]  They love to fool the public.
[01:28:09.856 --> 01:28:13.320]  And if you study the psychology of criminals, then you look at the New World Order.
[01:28:13.340 --> 01:28:16.003]  I mean, isn't it the exact same mindset?
[01:28:16.043 --> 01:28:16.984]  I mean, it's the same people.
[01:28:17.523 --> 01:28:22.168]  Yeah, and I mean, the one thing that always kind of shocks me is just the lack of value for human life.
[01:28:22.689 --> 01:28:30.718]  You know, I think you go out in the street, you talk to people, and people have a certain value, an inherent value on life, and these people don't seem to have that.
[01:28:32.344 --> 01:28:32.884]  I agree.
[01:28:33.885 --> 01:28:38.968]  I mean, projecting forward into the future, what do you see happening with the media itself?
[01:28:39.408 --> 01:28:45.572]  This war between the alternative and the kind of old dinosaurs, because really that is how the people communicate with each other.
[01:28:45.612 --> 01:28:47.993]  That's what sets the cultural parameters.
[01:28:48.954 --> 01:28:58.040]  And I mean, you're an invited guest in Tokyo, Austin, Texas, LA, all over, particularly to speak on the future of the media, because you've been cutting edge in a lot of areas there.
[01:28:58.500 --> 01:29:01.942]  I mean, here on air right now, where do you see things going in the next 5-10 years?
[01:29:05.442 --> 01:29:06.783]  You know, you always hope for the best.
[01:29:06.843 --> 01:29:11.324]  You always hope that people are going to educate themselves more and more.
[01:29:11.344 --> 01:29:17.485]  I mean, unfortunately, right now, I would say that television is one of the main culprits for mind control.
[01:29:18.025 --> 01:29:20.346]  But that doesn't mean that it's inherently evil.
[01:29:20.366 --> 01:29:23.767]  It's just that, for the most part, it's being used in a really negative way.
[01:29:24.447 --> 01:29:33.276]  And the great thing about the internet is that the potential is really great and all these other things like Twitter and ways to communicate and sort of organize people.
[01:29:33.296 --> 01:29:36.580]  I hope that it's going to be used more and more.
[01:29:38.493 --> 01:29:39.254]  Well, absolutely.
[01:29:39.274 --> 01:29:40.675]  And again, that threatens the system.
[01:29:40.715 --> 01:29:45.760]  In just a year, Twitter is now starting to rival YouTube and things for communicating to people worldwide.
[01:29:46.261 --> 01:29:53.949]  I noticed last week somebody created an Infowars.com Twitter and it had thousands of people visiting it, so we just created one Saturday.
[01:29:54.649 --> 01:29:56.349]  And, you know, it's already got a few hundred people on it.
[01:29:56.369 --> 01:29:57.270]  I haven't even plugged it yet.
[01:29:57.330 --> 01:30:04.451]  Yes, go to Infowars.com, link through to our Twitter page, and you can get those updates of text articles on your cell phone.
[01:30:04.531 --> 01:30:06.911]  Again, how is the system going to deal with this?
[01:30:07.351 --> 01:30:12.292]  We know that DARPA invented the World Wide Web to surveil and control all commerce.
[01:30:12.312 --> 01:30:16.953]  We know they designed it to try to control people, but it's backfired on them, Tommy, and I agree with you.
[01:30:17.213 --> 01:30:19.014]  I don't see them putting it back in Pandora's box.
[01:30:21.877 --> 01:30:23.818]  I mean, again, it all comes down to the people, though.
[01:30:23.838 --> 01:30:26.158]  I mean, there's no piece of technology that's going to save us.
[01:30:26.618 --> 01:30:29.779]  There's no, you know, golden solution.
[01:30:30.059 --> 01:30:34.440]  It's going to come down to people educating themselves, communicating with each other, and organizing.
[01:30:35.961 --> 01:30:37.781]  And I also think being more cynical.
[01:30:38.282 --> 01:30:46.664]  I mean, I think after World War II, we won the war, we were the good guys, we beat the bad guys, we can do no wrong, and then the evil just, it was already there, just exploded.
[01:30:46.684 --> 01:30:50.645]  I think we have to come to grips with the fact that we really do have a corrupt evil empire.
[01:30:51.550 --> 01:30:52.091]  You know, it's hard.
[01:30:52.131 --> 01:30:57.379]  I mean, I wake up in the morning, I read the news, and it's hard to sort of find some sort of hope or optimism in all that.
[01:30:57.399 --> 01:31:01.525]  I think you do a really good job of instilling that into the people in your show.
[01:31:02.046 --> 01:31:03.508]  But I think a lot of people feel the same way.
[01:31:03.748 --> 01:31:05.411]  And it's hard not to look at it and feel hopeless.
[01:31:06.926 --> 01:31:09.747]  You know, I'm glad you're coming to South by Southwest this year.
[01:31:09.767 --> 01:31:10.787]  I know you're a speaker there.
[01:31:11.107 --> 01:31:16.509]  That hadn't been announced yet, so we won't get into any of the details, but I look forward to seeing you when you're actually here in town.
[01:31:16.909 --> 01:31:22.651]  There's some other exciting things I won't be announcing as well, but when is South by Southwest, Tommy?
[01:31:22.671 --> 01:31:23.752]  It's in March, mid-March.
[01:31:25.632 --> 01:31:27.813]  Tell us some of the things you're working on right now that you can't.
[01:31:27.853 --> 01:31:30.834]  I know a lot of stuff is in embryonic phases, so you don't want to
[01:31:31.653 --> 01:31:37.357]  Well, right now I'm doing a sort of series of portraits of people that are documentaries.
[01:31:37.837 --> 01:31:42.980]  And one that I'm doing on is on Stephen Prince, who was a friend of Martin Scorsese's.
[01:31:43.540 --> 01:31:46.262]  And Scorsese made a film of him in the 70s.
[01:31:46.682 --> 01:31:49.104]  And I'm kind of visiting him 30 years later.
[01:31:50.015 --> 01:31:56.518]  And another thing that I'm doing is I'm developing a Philip K. Dick short story called Electric Ant.
[01:31:57.398 --> 01:32:01.760]  I'm working with some comic book writers to make a graphic novel out of it.
[01:32:02.060 --> 01:32:03.281]  And it's also going to be called Electric Ant.
[01:32:03.301 --> 01:32:03.841]  It's going to come out.
[01:32:03.881 --> 01:32:05.542]  Marvel's going to distribute that.
[01:32:05.562 --> 01:32:06.842]  And then we'll see a film, I bet, out of that.
[01:32:06.943 --> 01:32:07.363]  Hopefully.
[01:32:07.523 --> 01:32:07.823]  We'll see.
[01:32:08.183 --> 01:32:11.107]  You're working on some other big films, but you can't get into those.
[01:32:11.407 --> 01:32:11.568]  Yeah.
[01:32:11.888 --> 01:32:13.049]  Some very exciting stuff.
[01:32:13.270 --> 01:32:20.559]  Yeah, it's all, you know, I'm really interested in science fiction and thrillers for the most part, and I'm always kind of amazed at how a lot of these
[01:32:21.667 --> 01:32:26.189]  Uh, big mainstream movies almost have interesting ideas and they're kind of skirting around these things, like Eagle Eye.
[01:32:26.209 --> 01:32:28.050]  I don't know if you saw that, but it's... No, is it good?
[01:32:28.890 --> 01:32:29.670]  No, it's not that good.
[01:32:29.710 --> 01:32:38.994]  But, you know, it kind of deals with surveillance and artificial intelligence and, you know, computers to... So the idea is interesting, just it's not executed well.
[01:32:39.294 --> 01:32:39.514]  Right.
[01:32:39.834 --> 01:32:40.735]  They definitely skirt it.
[01:32:41.995 --> 01:32:42.536]  Eagle Eye.
[01:32:42.556 --> 01:32:43.536]  Yeah.
[01:32:44.576 --> 01:32:48.758]  You know, Philip K. Dick, so much of what he wrote about and thought about came true.
[01:32:48.778 --> 01:32:49.999]  It was almost like he was pressing it.
[01:32:50.339 --> 01:32:50.539]  Yeah.
[01:32:52.011 --> 01:32:52.692]  I mean, I think about that.
[01:32:52.712 --> 01:32:55.774]  I think that some people are just really open to what's happening around them.
[01:32:56.115 --> 01:33:01.660]  And that Nixon era, when he was writing, that's sort of kind of the Bush era, too.
[01:33:01.780 --> 01:33:02.821]  There's parallels to that.
[01:33:03.241 --> 01:33:07.305]  And I think that some people are just more sensitive and they're more open to what's around them.
[01:33:07.725 --> 01:33:11.389]  And in retrospect, it seems like they're prescient, but they're really just sort of reflecting those times.
[01:33:12.520 --> 01:33:13.700]  Hey, what do you think of the new Diggs?
[01:33:14.080 --> 01:33:14.700]  I love it, man.
[01:33:14.740 --> 01:33:15.341]  It's amazing.
[01:33:16.461 --> 01:33:17.161]  It's really cool.
[01:33:17.181 --> 01:33:18.141]  It's an honor to be here.
[01:33:18.521 --> 01:33:19.041]  Oh, come on.
[01:33:19.161 --> 01:33:19.801]  In studio.
[01:33:19.941 --> 01:33:26.102]  It's an honor to have you here, but we're going to build another TV studio out there just for television, so it isn't as crazy.
[01:33:26.142 --> 01:33:27.163]  But we're doing the web thing.
[01:33:27.183 --> 01:33:28.483]  We're doing everything live right now.
[01:33:28.963 --> 01:33:32.644]  I'm going to take the best of each week and boil it down for a one-hour TV show.
[01:33:32.664 --> 01:33:35.004]  I think we're going to do another TV show that's a live news program.
[01:33:35.364 --> 01:33:36.484]  But I really miss you, man.
[01:33:36.504 --> 01:33:39.425]  I miss going on those bike rides and hanging out and stuff.
[01:33:41.145 --> 01:33:45.551]  Yeah, going out boating on Lake Travis, but you hop around.
[01:33:45.591 --> 01:33:48.155]  I mean, you always kind of move back to Austin every five, six years.
[01:33:48.175 --> 01:33:48.355]  Yeah.
[01:33:48.375 --> 01:33:50.057]  You know, I've known you for about ten years now.
[01:33:50.377 --> 01:33:50.818]  I circle.
[01:33:51.439 --> 01:33:52.360]  Time sure flies.
[01:33:52.660 --> 01:33:53.081]  When are you...
[01:33:55.019 --> 01:33:58.082]  And now, do you want folks to know where you're living now?
[01:33:58.102 --> 01:33:58.422]  Yeah, sure.
[01:33:58.502 --> 01:34:00.564]  I'm living in Amsterdam currently.
[01:34:01.184 --> 01:34:02.145]  You're living in the Netherlands?
[01:34:02.185 --> 01:34:02.365]  Yep.
[01:34:02.766 --> 01:34:04.827]  And you're working with a film company over there on some stuff?
[01:34:05.067 --> 01:34:05.228]  Yep.
[01:34:05.708 --> 01:34:07.009]  A film company called Submarine.
[01:34:07.830 --> 01:34:11.873]  And it looks like I'm going to be doing a project in Abu Dhabi next for a museum there.
[01:34:12.874 --> 01:34:16.777]  If folks want to find out more, what's the Submarine website?
[01:34:17.377 --> 01:34:18.178]  It's Submarine.nl.
[01:34:19.830 --> 01:34:20.290]  Netherlands.
[01:34:20.430 --> 01:34:22.011]  Submarine.NL.
[01:34:22.631 --> 01:34:23.631]  So you are just global.
[01:34:24.331 --> 01:34:27.472]  Well, let's get to some phone calls or we'll never have time to take them.
[01:34:28.173 --> 01:34:31.393]  Let's go ahead and talk to Betty in Wisconsin.
[01:34:31.413 --> 01:34:32.774]  Betty, you're on the air with Tommy Pallotta.
[01:34:36.135 --> 01:34:37.315]  Okay, who's up next here?
[01:34:37.335 --> 01:34:40.276]  Because I got a big... Mark in Oregon, you're on the air.
[01:34:40.296 --> 01:34:42.477]  Then Brian, Arnie, Leo and others.
[01:34:42.517 --> 01:34:43.757]  Go ahead, Mark in Oregon.
[01:34:44.437 --> 01:34:46.438]  Yeah, hey Alex and hey Tommy.
[01:34:47.430 --> 01:34:48.410]  Great to speak with you.
[01:34:48.450 --> 01:35:03.535]  I've got a suggestion I'd like to make to both of you, and it's an idea I've had solely to further the cause of exposing the truth of 9-11 and the other truths which are directly or indirectly related to it.
[01:35:04.415 --> 01:35:11.918]  And that is actually a movie, and I would call the movie, perhaps, Alex Jones the movie.
[01:35:13.283 --> 01:35:19.027]  I would call the movie a day in the life of Alex Jones, where he's starting out first frame on the treadmill.
[01:35:19.547 --> 01:35:29.294]  Basically, Alex, it will require perhaps a speaking tour, a global speaking tour, to promote the movie, and you've always been interested in doing that.
[01:35:29.394 --> 01:35:39.141]  I know times are the essence these days, and both of you gentlemen have to allocate your time to the greatest effect, toward exposing the truth that needs to be exposed.
[01:35:39.950 --> 01:35:52.140]  Um, but I wanted to suggest that I thought it would be something you could ponder on in the future, both of you, and Alex knows enough people that are associated with... No, no, no, let's make a movie about a day in the life of Tommy Pilata.
[01:35:52.360 --> 01:35:54.562]  No, no.
[01:35:54.582 --> 01:35:57.044]  Alex, you'll go a long way if there's a movie about you.
[01:35:57.084 --> 01:35:57.904]  It'll make millions.
[01:35:58.985 --> 01:36:00.285]  I don't even care about the money thing.
[01:36:00.665 --> 01:36:04.266]  Look, I don't have any future to spend any money if we don't turn this around, man.
[01:36:04.566 --> 01:36:07.267]  Listen, filmmaking takes a lot of time, a lot of energy.
[01:36:07.387 --> 01:36:10.808]  Even if you're like Steven Spielberg, it's hard to get the very film you want made.
[01:36:11.208 --> 01:36:16.109]  I mean, Empire Strikes Back, George Lucas almost had that taken away from him.
[01:36:16.589 --> 01:36:19.470]  Tommy, explain this to people that it's hard to do things like this.
[01:36:20.236 --> 01:36:21.557]  Well, it also changes.
[01:36:21.637 --> 01:36:24.138]  I mean, it's a very fluid business.
[01:36:24.578 --> 01:36:28.699]  And right now, you know, like, Waking Life was a movie that Alex was... It's evergreen, by the way!
[01:36:28.739 --> 01:36:29.580]  Bigger than ever now, right?
[01:36:29.920 --> 01:36:32.941]  And Alex has one of my favorite scenes in the whole movie.
[01:36:33.321 --> 01:36:38.743]  But that movie at that time was made completely independently, and we sold it to a distributor, and it got some distribution.
[01:36:39.203 --> 01:36:44.285]  But, you know, now the way that things are, I don't think that that same movie would sell the same way.
[01:36:44.926 --> 01:36:46.286]  And I don't think it would get seen the same way.
[01:36:46.326 --> 01:36:48.247]  You know, it's really a lot to do with timing.
[01:36:49.580 --> 01:36:50.001]  Exactly.
[01:36:50.061 --> 01:36:51.762]  As they say, the planets have to align.
[01:36:51.803 --> 01:36:53.304]  And I appreciate your call.
[01:36:54.425 --> 01:36:55.406]  I hate talking about myself.
[01:36:55.426 --> 01:36:56.428]  This is ridiculous, Mark.
[01:36:56.468 --> 01:36:57.068]  I appreciate it.
[01:36:58.029 --> 01:37:08.901]  Trying to explain this, look, Discovery Channel, and I'm not going to get into it because they asked me not to say too much, but some of it's been in the news now so I can talk about it, made a $3.5 million film.
[01:37:11.004 --> 01:37:15.667]  Because Discovery was going to go the way of a BBC or an HBO.
[01:37:17.348 --> 01:37:19.069]  They wanted a name for real filmmaking.
[01:37:19.129 --> 01:37:25.753]  So one of the top filmmakers in the country in documentary, he's like the number two guy, he spent three and a half million dollars.
[01:37:25.833 --> 01:37:26.954]  I was one of the main characters.
[01:37:28.634 --> 01:37:32.135]  And then he wouldn't make it a hit piece on me.
[01:37:32.696 --> 01:37:34.176]  And so it was shelved.
[01:37:34.756 --> 01:37:37.597]  And this is the first film he's ever made that just went in the toilet.
[01:37:38.117 --> 01:37:44.980]  I mean, it's on the Discovery, and then the person, the new person they brought in to totally change Discovery, they got sacked over it.
[01:37:45.300 --> 01:37:48.181]  So see, you have to understand, folks, bomb makers own Hollywood.
[01:37:48.681 --> 01:37:51.682]  Bomb makers, you know, private banks, people that run wars.
[01:37:52.262 --> 01:37:55.904]  And so you can even have the president of a company wanting to put you in a movie or TV.
[01:37:55.944 --> 01:37:57.144]  Tommy, explain this to them.
[01:37:57.284 --> 01:37:58.765]  The crap people have to go through.
[01:37:59.405 --> 01:38:03.347]  Well, I mean, like anything, you're making something with somebody else's money.
[01:38:03.847 --> 01:38:08.009]  So that automatically gives them a great influence on what you're making.
[01:38:08.449 --> 01:38:11.271]  And very few people have directors cut.
[01:38:11.331 --> 01:38:15.052]  You know, that they get to whatever they make, the studio has to show.
[01:38:15.212 --> 01:38:16.153]  Very, very few people.
[01:38:16.233 --> 01:38:16.853]  Rick gets that.
[01:38:16.953 --> 01:38:17.153]  Yes.
[01:38:18.034 --> 01:38:20.755]  We've gotten that on the movies that we've made that you've been in.
[01:38:21.115 --> 01:38:21.636]  You got that.
[01:38:21.656 --> 01:38:22.336]  You're the one that got it.
[01:38:22.596 --> 01:38:27.701]  So, you know, it's a difficult thing to achieve and usually you have to trade off.
[01:38:27.901 --> 01:38:30.203]  You have to take less money in order to get that.
[01:38:30.623 --> 01:38:32.245]  So a lot of people aren't willing to do that either.
[01:38:33.325 --> 01:38:34.926]  Yeah, that's the big issue.
[01:38:35.046 --> 01:38:37.986]  And then you've got to go convince all the stars to do it for almost nothing.
[01:38:38.287 --> 01:38:39.467]  Yeah, that's the same thing.
[01:38:39.527 --> 01:38:41.067]  I mean, that's a rarity.
[01:38:41.127 --> 01:38:46.249]  What you did with Scanner Darkly, that's really hard to do, isn't it?
[01:38:46.929 --> 01:38:50.490]  Yeah, I mean, it takes a lot of goodwill from a lot of people, and a lot of people getting on board.
[01:38:50.530 --> 01:38:53.531]  And luckily, Keanu Reeves and Robert Downey Jr.
[01:38:54.212 --> 01:39:01.594]  and actors of that caliber really were attracted to the script, the book that it was based on, and also Richard Linklater, the director.
[01:39:02.135 --> 01:39:03.562]  Man, it's a totally different film.
[01:39:05.090 --> 01:39:06.517]  The establishment did not like it though.
[01:39:07.483 --> 01:39:08.283]  You know, it's hard to say.
[01:39:09.484 --> 01:39:12.764]  The great thing about it is that once the movie's out there, it's out there.
[01:39:14.125 --> 01:39:18.306]  I actually really love what's going on with Bit Torrent and how the movies are getting out there.
[01:39:18.386 --> 01:39:21.147]  I've traveled all around the world.
[01:39:21.687 --> 01:39:27.689]  Even movies that I've made that haven't been distributed in those countries, they are developing a fan base.
[01:39:28.169 --> 01:39:32.010]  I went to Korea recently and we showed Scanner Darkly.
[01:39:33.050 --> 01:39:36.371]  And I asked the audience, how many people have seen the movie already?
[01:39:37.011 --> 01:39:39.692]  And, you know, BitTorrent's really big in Korea.
[01:39:40.052 --> 01:39:42.753]  And over 80% of the people, Roser, raised their hands.
[01:39:42.773 --> 01:39:43.253]  So it's big!
[01:39:43.513 --> 01:39:44.253]  Yeah.
[01:39:44.433 --> 01:39:49.634]  But the thing about it is, is that they still came, they still paid for the movie, they still came to see it with an audience.
[01:39:49.935 --> 01:39:56.096]  So that shows me that, like, piracy necessarily doesn't mean that people will stop paying to have that shared experience.
[01:39:56.116 --> 01:39:59.157]  In fact, it gives some alternative art a shot at actually being seen.
[01:39:59.517 --> 01:39:59.717]  Right.
