[00:00:13.122 --> 00:00:14.462]  He stands for truth.
[01:10:45.030 --> 01:10:47.872]  People who have lived there for many years want our military out.
[01:10:47.912 --> 01:10:49.153]  I don't blame them.
[01:10:49.734 --> 01:10:56.018]  But expanding on that, it's not just the Japanese government now questioning high-level people.
[01:10:56.438 --> 01:10:58.420]  It is the former and one of the most popular.
[01:10:58.440 --> 01:10:59.481]  He served seven years.
[01:10:59.761 --> 01:11:00.802]  That's a long time in Italy.
[01:11:00.842 --> 01:11:02.063]  The former head of intelligence.
[01:11:02.503 --> 01:11:06.386]  He went public a month ago to their biggest paper and said, yes, 9-11 was carried out by the U.S.
[01:11:06.406 --> 01:11:07.707]  government completely.
[01:11:08.559 --> 01:11:11.061]  From start to finish, we all knew that from the beginning.
[01:11:11.081 --> 01:11:12.463]  And then he went on to say, by the way, the U.S.
[01:11:12.503 --> 01:11:15.485]  government staged the attacks here in the 80s to blame it on the communists.
[01:11:15.505 --> 01:11:17.087]  By the way, he was an anti-communist himself.
[01:11:17.487 --> 01:11:18.968]  This is not some leftist saying this.
[01:11:19.409 --> 01:11:25.234]  Now, we've had the head of the German parliament, Andres von Bülow, also the former head of their intelligence agency, going public.
[01:11:25.614 --> 01:11:28.076]  Then another previous head of German intelligence.
[01:11:28.337 --> 01:11:29.698]  This is the head of German intelligence.
[01:11:29.938 --> 01:11:30.238]  I don't know.
[01:11:50.652 --> 01:11:54.454]  Well, you know, I do think we're in a situation somewhat like in East Germany just before the Berlin Wall collapsed.
[01:11:54.534 --> 01:11:57.055]  I think we're looking at an end to a secret government that has ruled the West for 300 years.
[01:12:16.280 --> 01:12:19.242]  It's really an amazing historical time we're headed for.
[01:12:19.362 --> 01:12:20.242]  I'm sure of it.
[01:12:20.743 --> 01:12:21.783]  It's also very dangerous.
[01:12:21.843 --> 01:12:25.866]  Now, you independently, I've looked you up and you've been covered by the national news with your claims.
[01:12:26.326 --> 01:12:33.710]  I mean, you've written some of the biggest scandal articles, huge corruption stories in finance, in technology, in Japan.
[01:12:33.730 --> 01:12:38.653]  You've got the biggest interviews with prime ministers, presidents, corporate heads, the royal family.
[01:12:38.913 --> 01:12:41.395]  You're the real deal and you make these unbelievable claims.
[01:12:41.655 --> 01:12:44.817]  You get David Rockefeller interviews like that even after you leave Forbes.
[01:12:45.758 --> 01:12:55.605]  And then you make all these amazing claims that you learned all this stuff that totally checks out with all my separate research about the global plan to exterminate 80% of us, how the Asians are freaked out.
[01:12:56.085 --> 01:12:59.408]  I know the US had to deal with China to carry that out in the 70s.
[01:12:59.468 --> 01:13:02.970]  And so everything you say fits with what I know.
[01:13:03.311 --> 01:13:07.354]  It's just so incredible that you learned about this from the Asian angle.
[01:13:07.774 --> 01:13:10.596]  Start just in a nutshell, like you're talking to five-year-olds.
[01:13:10.616 --> 01:13:12.518]  I mean, let's say I've never heard this before.
[01:13:12.938 --> 01:13:20.484]  Explain to me what you discovered, what the Asian Mafia... I say that, I know they're a secret society, but the public doesn't believe those exist.
[01:13:21.145 --> 01:13:22.946]  Explain what the Asian Mafia told you.
[01:13:22.966 --> 01:13:23.426]  Break it down.
[01:13:24.207 --> 01:13:33.174]  Well, I mean, I was for a long time a believer in the sort of mainstream corporate propaganda and their whole worldview.
[01:13:34.415 --> 01:13:35.656]  And I got into this stuff
[01:13:36.667 --> 01:13:42.929]  Not through the internet, but directly, you know, through interviews and stuff.
[01:13:42.969 --> 01:13:47.790]  So I ran into it first-hand, and then I started reading up, you know, about the history of all this stuff.
[01:13:48.251 --> 01:13:59.074]  But, I mean, in a nutshell, what happened was, I started studying... I was a financial journalist, and then I got involved in the bad debt issues.
[01:14:00.714 --> 01:14:05.696]  And then I found out that most of the bad debt was held by gangsters, which just didn't make sense, right?
[01:14:06.388 --> 01:14:13.692]  So I started to find gangsters to interview, the Yakuza mobsters, and they explained to me that they were middlemen.
[01:14:13.892 --> 01:14:21.596]  They just took all these bad loans, and they took a percentage, and then their money was disappearing into the hands of politicians.
[01:14:21.616 --> 01:14:34.183]  So I started uncovering also a systematic series of murders, where they would make it look like a suicide, but it was actually a murder of senior government officials.
[01:14:35.183 --> 01:14:35.744]  I don't think so.
[01:14:58.473 --> 01:15:05.076]  And the very next day I got a call from the granddaughter of the Meiji Emperor saying, hey, you should not get the gangsters angry.
[01:15:06.217 --> 01:15:08.598]  And it was, you know, amazing timing.
[01:15:08.638 --> 01:15:13.140]  She told me later that it was the Japanese security police who suggested I call.
[01:15:13.520 --> 01:15:20.163]  And she called me and, you know, and she gave me a 9-1-1 video that, um, a long, quiet one.
[01:15:20.463 --> 01:15:20.903]  Stay there.
[01:15:20.923 --> 01:15:22.504]  I want to talk about this on the other side.
[01:15:22.524 --> 01:15:24.265]  And for the loaded phones, we'll jam you in.
[01:15:24.805 --> 01:15:25.505]  Honey, I'll be right back.
[01:15:54.491 --> 01:15:57.333]  Brittany, your husband looks so good tonight.
[01:15:57.513 --> 01:15:59.194]  I just worry about his high blood pressure.
[01:15:59.354 --> 01:16:00.955]  He gets uptight so easily.
[01:16:01.155 --> 01:16:01.555]  I know.
[01:16:01.815 --> 01:16:04.977]  My Gary has high blood pressure and high cholesterol.
[01:16:05.077 --> 01:16:06.958]  I always think about the what-if.
[01:16:07.298 --> 01:16:07.859]  I know.
[01:16:08.099 --> 01:16:11.441]  Ladies, we need to get your husband's cocoa pure chocolate tea.
[01:16:11.601 --> 01:16:12.521]  Chocolate tea?
[01:16:12.601 --> 01:16:13.642]  That sounds delicious.
[01:16:13.742 --> 01:16:15.463]  The information is all over the news.
[01:16:15.703 --> 01:16:23.848]  Cocoa without the high fat and an extract from red wine are both shown to have health benefits, including supporting healthy blood pressure and cholesterol levels.
[01:16:24.269 --> 01:16:26.278]  See, I told you chocolate was good for us.
[01:16:27.398 --> 01:16:29.839]  To try Cocopure risk-free, call 1-800-457-9914.
[01:16:32.200 --> 01:16:37.282]  Cocopure contains a red-white extract and pure cocoa, and is natural and healthy for anyone.
[01:16:37.422 --> 01:16:43.085]  Cocopure is especially recommended for those with high blood pressure, high cholesterol, or a family history of heart disease.
[01:16:43.285 --> 01:16:45.686]  Call now for your delicious risk-free trial.
[01:16:45.846 --> 01:16:46.126]  Call 1-800-457-9914.
[01:16:46.146 --> 01:16:46.406]  That's 1-800-457-9914.
[01:16:46.426 --> 01:16:47.767]  Hi, Dr. Diegel here from the Nutri-Medical Report.
[01:16:47.787 --> 01:16:48.047]  2 to 4 p.m.
[01:16:48.067 --> 01:16:49.408]  Monday to Friday here on Genesis.
[01:16:56.971 --> 01:16:57.291]  Yes, sir.
[01:17:12.892 --> 01:17:13.112]  I think?
[01:17:33.411 --> 01:17:36.293]  This is sold at thousands less than your health professional's office.
[01:17:36.773 --> 01:17:42.195]  Activate your wellness with a relaxing, energizing detoxification with Electro Qi Energy Foot Spa.
[01:17:42.375 --> 01:17:45.857]  Balance your body's meridians of energy and your wellness today.
[01:17:45.877 --> 01:17:46.537]  888-212-8871 or Nutrimedical.com
[01:17:52.532 --> 01:17:54.394]  Heart disease is on the rise.
[01:17:54.534 --> 01:18:01.220]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:18:01.480 --> 01:18:09.667]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:18:09.887 --> 01:18:15.672]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:18:15.692 --> 01:18:16.613]  My blood pressure
[01:18:16.613 --> 01:18:17.054]  I think so.
[01:18:34.417 --> 01:18:35.238]  We're good to go.
[01:18:51.909 --> 01:18:58.895]  When my son started having behavior problems, the total transformation techniques were like the instruction manual on how to deal with him.
[01:18:59.115 --> 01:19:00.376]  We got immediate results.
[01:19:00.696 --> 01:19:05.440]  Ever wish your kid came with an instruction manual when he's disrespectful, defiant, or even abusive?
[01:19:05.720 --> 01:19:06.521]  Do you know how to fix it?
[01:19:06.941 --> 01:19:12.306]  I'm behavioral therapist James Lehman, and I'll show you how to change your child's behavior right now with the Total Transformation.
[01:19:12.606 --> 01:19:15.688]  The program that helps you fix every behavior problem under the sun.
[01:19:16.028 --> 01:19:21.030]  Defiance, back talking, lying, acting out in school, even problems with ADD and ADHD.
[01:19:21.250 --> 01:19:24.011]  There's no screaming, no fighting, no frustration.
[01:19:24.312 --> 01:19:29.254]  The Total Transformation is the program I've used for over 30 years to solve even the worst behavior problems.
[01:19:29.614 --> 01:19:33.336]  Your child will listen to you again and you'll get peace and sanity back into your home.
[01:19:33.676 --> 01:19:34.316]  I guarantee it.
[01:19:34.697 --> 01:19:38.959]  Call now and get how to turn your child's attitude around in one minute or less free with your order.
[01:19:38.979 --> 01:19:39.419]  1-800-373-0402 1-800-373-0402 Call now.
[01:19:39.439 --> 01:19:39.579]  1-800-373-0402 1-800-373-0402
[01:19:54.398 --> 01:19:56.539]  Thank you for listening to GCN.
[01:19:56.999 --> 01:20:01.901]  Be sure to visit GCNlive.com today.
[01:20:05.102 --> 01:20:23.349]  For all of our wonderful listeners out there across the country and the world, if you're sick of the Ron Paul is a racist smear going on, we have the president of the NAACP here in Austin,
[01:20:24.292 --> 01:20:26.399]  Very prominent member of the National Organization.
[01:20:28.988 --> 01:20:30.874]  Mr. Linder, Nelson E. Linder.
[01:20:31.761 --> 01:20:34.003]  Top story, PrisonPlanet.com.
[01:20:34.083 --> 01:20:37.005]  Get this story out to everybody you know.
[01:20:37.085 --> 01:20:41.169]  He has known Ron Paul for more than 20 years and they are making this stuff up.
[01:20:41.209 --> 01:20:44.852]  Hillary can openly make racist statements and that's okay to get votes.
[01:20:44.932 --> 01:20:51.717]  And then Ron Paul fights it and he gets to be called one and they lie and twist things that he has said and others have written.
[01:20:52.758 --> 01:20:55.280]  This is up on PrisonPlanet.com right now.
[01:20:55.380 --> 01:20:55.901]  Top story.
[01:20:55.921 --> 01:20:58.042]  It's also going to be posted at RonPaulWarRoom.com.
[01:20:59.632 --> 01:21:01.073]  And your calls, again, are coming up.
[01:21:01.093 --> 01:21:04.255]  But we're going to do a Part 3 with Mr. Fulford later this week or next week, if he'll do it.
[01:21:04.535 --> 01:21:05.816]  Probably have him on for two hours.
[01:21:05.836 --> 01:21:07.737]  He just has too much information.
[01:21:07.777 --> 01:21:09.598]  Benjamin Fulford, again, is our guest.
[01:21:09.638 --> 01:21:12.139]  BenjaminFulford.com is the website.
[01:21:12.760 --> 01:21:16.662]  Again, Forbes writer, a lot of other big publications, big investigative journalist.
[01:21:16.702 --> 01:21:17.923]  I mean, type his name in.
[01:21:18.263 --> 01:21:19.224]  Look at the stuff for years.
[01:21:19.464 --> 01:21:24.887]  How long... I mean, you studied Asian Studies, so you speak Japanese, Chinese, a lot of other languages.
[01:21:24.927 --> 01:21:26.088]  I guess that's why you moved to Japan.
[01:21:26.348 --> 01:21:28.409]  How long did you live in Japan before you learned all this?
[01:21:29.514 --> 01:21:37.382]  Well, I mean, my first job when I came here in 1980 was in a bar as a bartender from 9 p.m.
[01:21:37.422 --> 01:21:51.677]  to 5 a.m., and the bar was owned and run by a gangster, so I always knew there was a kind of a hidden part of Japan, but it took about 20 years of reporting at the highest level before I started finally to figure out
[01:21:52.858 --> 01:22:01.662]  Well, I mean, for a long time, Japan was corrupt and that their democracy was a facade, but... Well, I mean, we know ever since MacArthur won, it was staged in a front.
[01:22:02.362 --> 01:22:10.565]  Yeah, but I didn't know... and I'd heard little things like about, you know, they're all on the premise of being Freemasons, and I had little bits of evidence.
[01:22:11.677 --> 01:22:12.918]  Well, as simply as you can.
[01:22:12.958 --> 01:22:32.692]  I mean, bring this up to, you've gotten to the point where the Emperor's granddaughter comes to you, gives you a 9-11 film, says, look, there's something a lot bigger going on here, and then you learn it's about eugenics, and that the Asians don't want to be killed by the New World Order, and I'm telling you folks, normal people who have half a brain will see the info I've discovered in Endgame, Blueprint for Global Enslavement, my new film,
[01:22:33.052 --> 01:22:44.077]  And I learned Michael Crichton's written about it now, I'm learning everybody seems to know about it but me, that this is something that in circles of scientists and doctors and important people, that this is the big issue.
[01:22:44.097 --> 01:22:51.900]  And Benjamin Fulford ran into this because he was again going to publish a book on the mob, and they came to him and said, look, we're just front men, continue.
[01:22:52.761 --> 01:23:00.144]  Yeah, and when they gave me this 9-1-1 video, my state of mind was that, oh my God, you know, I'm not even going to look at this thing, you know?
[01:23:00.885 --> 01:23:03.707]  I thought it was some kind of anti-semitic rant or something, right?
[01:23:03.827 --> 01:23:09.011]  And I was shocked, but she kept calling me and saying... So you're still a mainstream guy, you don't believe in any conspiracies?
[01:23:09.331 --> 01:23:10.692]  I didn't believe any of this stuff, right?
[01:23:10.892 --> 01:23:11.052]  Yeah.
[01:23:11.173 --> 01:23:13.975]  And I wasn't even going to watch it or listen to it, you know?
[01:23:13.995 --> 01:23:15.015]  That was my state of mind.
[01:23:15.035 --> 01:23:23.241]  I mean, I had been investigating Japan, but I just assumed that everything in the West was as reported by the New York Times, etc., you know?
[01:23:23.261 --> 01:23:24.422]  And, but...
[01:23:26.034 --> 01:23:30.677]  When I finally started to watch it, I mean, I know real information when I see it.
[01:23:31.678 --> 01:23:41.866]  And the problem that happens to a lot of mainstream journalists and guys is they see the evidence about 9-1-1, but then they say, but no, wait a minute, why didn't the New York Times write about it?
[01:23:41.946 --> 01:23:43.787]  Why didn't the Washington Post write about it?
[01:23:43.987 --> 01:23:45.488]  Well, no, no, that's just too big.
[01:23:45.548 --> 01:23:46.469]  I mean, that's too...
[01:23:47.452 --> 01:23:51.374]  Two months to be possible, and they shut down their minds.
[01:23:51.714 --> 01:23:53.215]  But now it's declassified.
[01:23:53.375 --> 01:24:11.024]  One example I use of hundreds, because a lot of people have heard of this, it's been in Time and Newsweek, 40 years after, in the 90s, 40 years after the 50s, they admitted that the government took 4,000 plus foster children and put them in radiation tanks and murdered them, quote, to test radiation.
[01:24:11.384 --> 01:24:12.845]  So that's 4,000 little kids!
[01:24:13.645 --> 01:24:14.346]  That's admitted!
[01:24:14.426 --> 01:24:16.427]  And people who can't believe 9-11, well, that's admitted!
[01:24:17.688 --> 01:24:21.921]  Yeah, yeah, no, it's, uh, once you start seeing through all that, it's just...
[01:24:22.679 --> 01:24:27.503]  You know, it really is like that movie, The Matrix, where you take the red pill or the blue pill.
[01:24:27.523 --> 01:24:29.564]  You have to completely change your world view.
[01:24:29.664 --> 01:24:31.946]  And then when you do, you get really angry.
[01:24:32.026 --> 01:24:40.092]  Well, I mean, in 68, the army with the CIA was declassified, released a bacteria in the New York subway, dozens died, details remain classified.
[01:24:40.492 --> 01:24:43.214]  They just, people randomly go into work, just kill them, you know.
[01:24:44.075 --> 01:24:45.416]  Sorry, go ahead and continue.
[01:24:45.596 --> 01:24:52.241]  Yeah, well, I mean, out here in Asia, I mean, they murdered about 5 million people in Korea even before the Korean War even started.
[01:24:53.480 --> 01:25:00.445]  Uh, and, uh, you know, they covered, uh, Vietnam with, uh, poison, chemical warfare.
[01:25:00.465 --> 01:25:01.946]  They used germ warfare out here.
[01:25:01.966 --> 01:25:06.228]  There was a Japanese, uh, experimental unit called Unit 731.
[01:25:06.348 --> 01:25:06.569]  Uh-huh.
[01:25:06.589 --> 01:25:10.371]  They got all sorts of, uh... And the U.S.
[01:25:10.411 --> 01:25:12.132]  pardoned all of them to come to the U.S.
[01:25:12.172 --> 01:25:12.592]  and teach them.
[01:25:13.013 --> 01:25:15.494]  Yeah, and then they've been developing it ever since, and they've been using it.
[01:25:16.375 --> 01:25:18.236]  Uh, and, look,
[01:25:19.386 --> 01:25:33.617]  What they say, what they say in their, you know, nice talk when they want to sound reasonable, they say, look, you know, this planet is only big enough to support people, about one or two billion people, with a European lifestyle, right?
[01:25:34.326 --> 01:25:34.947]  That's right.
[01:25:54.488 --> 01:25:55.469]  We're good to go.
[01:26:08.257 --> 01:26:09.358]  I want to explain to people.
[01:26:09.398 --> 01:26:13.601]  You can go to the Royal Population Commission, paid for by His Highness in England.
[01:26:13.861 --> 01:26:14.401]  It's public.
[01:26:14.902 --> 01:26:15.842]  It's declassified.
[01:26:16.142 --> 01:26:17.203]  Declassified in the 70s.
[01:26:17.563 --> 01:26:18.944]  Conducted from 44 to 49.
[01:26:20.125 --> 01:26:26.709]  And it says we've got to use war, famine, bio-weapons to kill off the majority of the third world.
[01:26:26.749 --> 01:26:29.011]  We can't let them develop or they're going to threaten us.
[01:26:29.351 --> 01:26:34.034]  Then we have the 1973 Henry Kissinger State Department Memorandum 200 U.S.
[01:26:34.675 --> 01:26:38.037]  policy to reduce the world's population by at least half.
[01:26:38.377 --> 01:26:43.199]  Yeah, well, I mean, out here, like, they had a secret, you know, plan to reduce the Japanese population.
[01:26:59.748 --> 01:27:05.672]  Putting substances in the food supply and stuff that make them impotent, you know?
[01:27:05.712 --> 01:27:09.815]  By the way, that came out in all the major Australian papers.
[01:27:10.036 --> 01:27:18.261]  England was using Australia in 1956 to do that, and the Japanese tested the food and found out that is Sydney Morning Herald in all the major papers.
[01:27:18.322 --> 01:27:20.023]  Again, for the public that doesn't know, absolutely true.
[01:27:20.063 --> 01:27:20.303]  Go ahead.
[01:27:21.063 --> 01:27:25.847]  Yeah, I mean, you know, it's just... By impotent, it sterilized them, but go ahead.
[01:27:26.337 --> 01:27:36.228]  Yeah, I mean, but the real kicker, right, was the SARS bacteria, because that was a germ warfare.
[01:27:36.248 --> 01:27:37.829]  It was an artificially created virus.
[01:27:37.869 --> 01:27:42.534]  And it's come out, by the way, since you've been saying this, that scientists do believe it's engineered.
[01:27:43.275 --> 01:27:47.840]  Yeah, and not only that, it's engineered to only kill Asians.
[01:27:49.341 --> 01:28:00.063]  And with all these soft kill weapons, it can still kill whites or Africans, if it's engineered for another group, because we're so similar, but it'll kill 10, 20 times as many.
[01:28:00.083 --> 01:28:05.504]  You know, you've got like a 100% chance of your Asian to die, and like a 5% chance of your white.
[01:28:06.004 --> 01:28:07.404]  Yeah, that's about right.
[01:28:07.484 --> 01:28:10.145]  Just like AIDS is a bioweapon, we even have the patent, but go ahead.
[01:28:11.745 --> 01:28:18.466]  Yeah, well, what happened though is when people caught on about SARS, right?
[01:28:19.278 --> 01:28:24.923]  This is when the Asians decided it was time to fight back.
[01:28:25.524 --> 01:28:27.926]  Because, you know, I mean, they don't like mass murder.
[01:28:28.306 --> 01:28:30.188]  And by the way, that was just a test weapon.
[01:28:30.208 --> 01:28:30.909]  They always do that.
[01:28:30.929 --> 01:28:33.471]  That was just how it would spread, how the Asians would deal with it.
[01:28:33.831 --> 01:28:37.074]  Well, I think it was more of a failed experiment.
[01:28:37.114 --> 01:28:39.416]  I mean, they were hoping it would kill a lot more people than it did.
[01:28:39.436 --> 01:28:42.519]  The intel I've got is it was a soft kill test.
[01:28:43.760 --> 01:28:44.621]  Well, that could well be.
[01:28:46.537 --> 01:29:06.600]  But, you know, and the thing to remember, too, and I know you're aware of this, is that the plan for a new project for New American Century, the people, you know, Cheney and... Yeah, Dick Cheney openly wrote and said we need to use these... These are public documents, so we need to raise specific weapons, we need to legitimize their use, yes.
[01:29:06.881 --> 01:29:15.042]  Yeah, they said... So the agents... All weapons that can target a particular ethnic group or genotype would be a useful political tool.
[01:29:16.229 --> 01:29:19.710]  I mean, you know, murdering certain groups of people is a useful tool.
[01:29:19.770 --> 01:29:20.631]  That's their attitude.
[01:29:20.691 --> 01:29:21.771]  That's their mindset.
[01:29:21.811 --> 01:29:23.092]  BenjaminFulford.com.
[01:29:23.112 --> 01:29:24.372]  We're not in Kansas anymore.
[01:29:24.452 --> 01:29:25.413]  Final segment.
[01:29:25.773 --> 01:29:26.573]  My producer's in there right now.
[01:29:26.593 --> 01:29:27.794]  We've got to sit in the sky for two hours.
[01:29:27.814 --> 01:29:31.015]  But I know my daytime show in the week is in the middle of the night for Benjamin.
[01:29:31.035 --> 01:29:32.456]  But final segment with you, sir.
[01:29:32.696 --> 01:29:33.176]  Unbelievable.
[01:29:33.396 --> 01:29:37.378]  And I'm only throwing stuff in over him because everything he's saying I've documented in triplicate.
[01:29:37.658 --> 01:29:40.079]  He's getting it directly from people that are under the gun.
[01:29:40.579 --> 01:29:42.420]  By the way, they plan to kill most whites, too.
[01:29:42.440 --> 01:29:43.320]  Just wanted to let you know that.
[01:29:43.480 --> 01:29:44.320]  But we come last.
[01:29:44.761 --> 01:29:45.381]  We'll be right back.
[01:29:45.401 --> 01:29:45.801]  Stay with us.
[01:29:51.383 --> 01:29:53.084]  Hi, neighbor.
[01:29:53.664 --> 01:29:55.325]  The world famine is in its third year.
[01:29:55.745 --> 01:29:57.866]  Our harvest is too small to get through the year.
[01:29:58.446 --> 01:30:05.349]  Genetically poisoned food, dangerous food imports, and constantly recalled disease-contaminated foods are mixed in with our safe food.
[01:30:06.150 --> 01:30:08.931]  Farm food production is turned into ethanol fuel.
[01:30:09.571 --> 01:30:10.252]  What should I do?
[01:30:10.772 --> 01:30:13.453]  How long can I afford food or till there's no food?
[01:30:14.053 --> 01:30:15.474]  How long before it's all poisoned?
[01:30:16.081 --> 01:30:18.362]  Will three years worth of food supply be enough?
[01:30:18.823 --> 01:30:22.265]  Or will it only postpone my trip to the population control breadline?
[01:30:22.725 --> 01:30:24.826]  Will it be okay to wait till after the holidays?
[01:30:25.266 --> 01:30:29.228]  I'll use what I didn't spend on Christmas for a something-is-better-than-nothing supply.
[01:30:29.709 --> 01:30:30.589]  I'll get the rest later.
[01:30:30.609 --> 01:30:31.910]  How long do I dare wait?
[01:30:32.734 --> 01:30:35.936]  I know I'll regret not starting sooner and not getting enough food.
[01:30:36.556 --> 01:30:38.738]  I have to decide while I still have a choice.
[01:30:39.198 --> 01:30:40.099]  Tell me what to do.
[01:30:40.779 --> 01:30:43.340]  Now take your own advice and call 800-409-5633 or on the web efoodsdirect.com.
[01:30:43.381 --> 01:30:43.621]  Call 800-409-5633.
[01:30:43.681 --> 01:30:45.582]  Ladies and gentlemen, Abigail's Attic.
[01:30:56.952 --> 01:31:01.813]  Taktio is the most exciting advance in media entertainment to come along in 50 years.
[01:31:02.213 --> 01:31:05.794]  Imagine not only hearing your favorite music but also feeling it.
[01:31:06.074 --> 01:31:11.575]  Far beyond listening with just your ears, Taktio allows you to actually feel the music you're listening to.
[01:31:11.915 --> 01:31:16.596]  Taktio enhances and amplifies all the sensations that we enjoy when we listen to music.
[01:31:16.876 --> 01:31:25.798]  Just plug in your media player into Taktio and experience the most unbelievable sensation of energy and vitality while you feel the music rush through your body.
[01:31:26.118 --> 01:31:27.758]  You have to feel it to believe it.
[01:31:27.938 --> 01:31:29.639]  Call 888-891-1122.
[01:31:30.459 --> 01:31:32.179]  That's 888-891-1122.
[01:31:32.340 --> 01:31:35.420]  Or visit TACTIO.com.
[01:31:35.600 --> 01:31:38.001]  That's T-A-C-T-I-O.com.
[01:31:38.301 --> 01:31:42.942]  Keep listening to GCN for information on future Abigail's Attic concerts featuring TACTIO.
[01:31:43.062 --> 01:31:45.723]  And learn how you can save 50% on your TACTIO purchase.
[01:31:47.003 --> 01:31:49.924]  TACTIO is a registered trademark of Gatorade Labs, makers of rice instruments since 1987.
[01:31:52.362 --> 01:31:58.024]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[01:31:58.204 --> 01:32:03.365]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[01:32:03.625 --> 01:32:08.707]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[01:32:09.007 --> 01:32:12.588]  People who alkalize the water they drink experience normalized blood sugar.
[01:32:12.808 --> 01:32:13.188]  I'm good to go!
[01:32:39.847 --> 01:32:42.249]  Up to the pH of 10, with only 10 drops.
[01:32:42.609 --> 01:32:48.794]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to alkavision.com.
[01:32:49.074 --> 01:32:51.156]  Again, that's alkavision.com.
[01:32:51.677 --> 01:32:52.337]  It's a fact.
[01:32:52.537 --> 01:33:03.626]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue, with never-ending late fees over the limit fees and higher and higher interest rates.
[01:33:03.626 --> 01:33:04.307]  We're good to go.
[01:33:26.349 --> 01:33:31.371]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:33:31.551 --> 01:33:36.033]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:33:36.193 --> 01:33:37.993]  Call the Federal Debt Relief System at 877-943-8600.
[01:33:38.053 --> 01:33:38.233]  That's 877-943-8600.
[01:33:38.253 --> 01:33:38.633]  Or visit FDRS.org.
[01:33:38.654 --> 01:33:39.934]  Find out how you can break the cycle of debt slavery.
[01:33:39.954 --> 01:33:40.654]  Visit FDRS.org today.
[01:33:52.485 --> 01:33:54.627]  Yes.
[01:33:54.667 --> 01:33:57.170]  Thank you for listening to GCN.
[01:33:57.190 --> 01:33:59.512]  Be sure to visit GCNLive.com today.
[01:33:59.592 --> 01:34:11.403]  Well, we're going to have to have Benjamin Fulbright back on for at least two hours.
[01:34:12.124 --> 01:34:15.167]  We've got some calls I want to get to here in just a moment.
[01:34:16.954 --> 01:34:22.315]  Benjamin Fulford, in the next interview we'll vet out all the details so much.
[01:34:22.915 --> 01:34:24.435]  But bottom line, this is real.
[01:34:24.455 --> 01:34:25.796]  The Asians are upset about it.
[01:34:26.096 --> 01:34:27.096]  I believe your story.
[01:34:29.416 --> 01:34:33.697]  The establishment over here is just used to always winning and it's really gotten decadent.
[01:34:36.578 --> 01:34:43.899]  From your intel, what's now happening as the West finds out that the Asians are aware of their operation?
[01:34:45.342 --> 01:34:50.066]  Yeah, and it really is an Asian secret society.
[01:34:50.086 --> 01:35:04.337]  It really has 6 million members of them, 1.8 million, all the Asian gangsters are in there, and they extend to the highest levels of government in Japan, China, Vietnam, throughout Asia.
[01:35:04.357 --> 01:35:08.040]  This is a really powerful organization, and it only moves
[01:35:08.567 --> 01:35:09.348]  For the greater good.
[01:35:09.388 --> 01:35:14.672]  It's not like some sort of money-making criminal society, although all the crime gangs are involved.
[01:35:15.252 --> 01:35:26.101]  And they have a list of 10,000 names, all the Bilderbergers, Council of Foreign Relations, all these people, the so-called Illuminati, or whatever you want to call them.
[01:35:26.521 --> 01:35:29.343]  And they can have them killed if it really comes to it.
[01:35:29.684 --> 01:35:34.948]  So, you know, the idea I gave them was, target the eye on the top of the pyramid.
[01:35:35.700 --> 01:35:38.601]  Don't bother with their hired, you know, thugs.
[01:35:38.781 --> 01:35:40.242]  Just go straight for those people.
[01:35:40.262 --> 01:35:49.405]  But see, you have these groups telling you, because you're going to write this big expose, that, and this is where I, and this is where we've got to talk about in the next interview, I have no doubt these are elite groups.
[01:35:49.445 --> 01:35:52.366]  I have no doubt that the elite is doing this, or the Asians are concerned.
[01:35:52.646 --> 01:35:53.787]  That's even come out some.
[01:35:54.747 --> 01:36:00.329]  My whole situation is, the CIA came in in 75, this is public, it's endgame coverage,
[01:36:01.704 --> 01:36:05.713]  George Bush Senior was the Chinese ambassador from the U.S.
[01:36:05.753 --> 01:36:09.962]  He went and got them to sign on to the one-child policy that started as fines and fees and became law in 1981.
[01:36:10.143 --> 01:36:11.586]  They're now trying to do it here in Australia.
[01:36:12.565 --> 01:36:17.951]  And the Asians in China, the most populous Asian nation, billion, 300 million now, signed on to that.
[01:36:18.491 --> 01:36:21.695]  They got 30 million more males than they now have females.
[01:36:22.576 --> 01:36:23.276]  Big crisis.
[01:36:23.316 --> 01:36:24.177]  They signed on to it.
[01:36:24.197 --> 01:36:29.302]  Now you say, well, there's this secret society and I know that there is the big, you know, things above the triads.
[01:36:29.703 --> 01:36:30.303]  I understand that.
[01:36:30.323 --> 01:36:30.764]  That's real.
[01:36:30.784 --> 01:36:31.665]  That's in the history books.
