[00:00:00.050 --> 00:00:00.516]  I think so.
[01:08:29.131 --> 01:08:32.973]  That's 646-498-5309.
[01:08:33.954 --> 01:08:38.816]  You can trace every disease, every illness, and every ailment to mineral deficiency.
[01:08:39.036 --> 01:08:42.758]  That is a quote from two-time Nobel Prize winner Linus Pauling.
[01:08:42.918 --> 01:08:52.444]  Because fruits and vegetables in their raw form are better absorbed, retained, and utilized than if heated, the Champion Juicer is the best way to get your nutrients your body craves.
[01:08:52.604 --> 01:08:56.806]  The Champion Juicer chews the fibers and breaks up the cells of vegetables and fruits.
[01:08:56.986 --> 01:09:00.669]  This gives you more fiber, enzymes, vitamins, and trace minerals.
[01:09:00.849 --> 01:09:10.435]  Juicing a combination of raw fruits and vegetables is documented to not only treat... Back live to Clint Horowitz popping in for 10 minutes with us with G. Edward Griffin.
[01:09:11.375 --> 01:09:14.156]  Continuing with solutions in the fight against the New World Order.
[01:09:15.336 --> 01:09:18.037]  We've got Dr. Horowitz coming on for a full hour tomorrow.
[01:09:18.077 --> 01:09:25.520]  I appreciate him and his very busy schedule with his clinic and books and films and all the prolific work he's doing coming on on such short notice.
[01:09:25.540 --> 01:09:29.161]  But this is why we've got him on and tomorrow he's going to document this for everybody.
[01:09:29.181 --> 01:09:32.082]  I know a lot of you know this but your friends, family, neighbors don't.
[01:09:32.422 --> 01:09:34.102]  Tell them to tune in tomorrow for the full hour.
[01:09:34.522 --> 01:09:36.563]  Tell them to go to inlieswetrust.com.
[01:09:36.963 --> 01:09:38.444]  We have a story we wrote today
[01:09:39.424 --> 01:09:42.287]  Up on PrisonPlanet.com, Wright says U.S.
[01:09:42.307 --> 01:09:44.230]  government capable of creating AIDS virus.
[01:09:44.610 --> 01:09:49.756]  Hecklers turn mute after pastor cites documented history of biological warfare against innocent people.
[01:09:50.156 --> 01:09:54.241]  And man, Dr. Horowitz has been kind enough to put his film up for free on Google Video, though he recommends you get
[01:09:54.361 --> 01:10:03.829]  I've watched it, it's just amazing, documenting all the admissions of how they're killing it, much like my film Endgame, Blueprint for Global Enslavement does.
[01:10:04.069 --> 01:10:06.992]  So let's play this minute and a half of Reverend Wright at the Press Club.
[01:10:07.272 --> 01:10:15.459]  This is big news as they attack Reverend Wright all over neocon, fake conservative radio, liberal TV, saying he's completely nuts, the government.
[01:10:15.939 --> 01:10:18.420]  It's never marched our troops into chambers in Nerve Gaston.
[01:10:18.660 --> 01:10:21.521]  It never let black men die without treatment for 50 years of syphilis.
[01:10:21.901 --> 01:10:23.701]  It never radiated little children.
[01:10:24.161 --> 01:10:25.182]  The government loves you!
[01:10:25.642 --> 01:10:26.442]  Here's Reverend Wright.
[01:10:26.982 --> 01:10:34.324]  In your sermon, you said the government lied about inventing the HIV virus as a means of genocide against people of color.
[01:10:34.625 --> 01:10:37.986]  So I ask you, do you honestly believe your statement and those words?
[01:10:39.206 --> 01:10:42.747]  Have you read Horowitz's book, Emerging Viruses, AIDS and Ebola?
[01:10:44.130 --> 01:10:45.070]  Whoever wrote that question?
[01:10:45.670 --> 01:10:47.071]  Have you read Medical Apartheid?
[01:10:47.291 --> 01:10:47.711]  You've read it?
[01:10:54.373 --> 01:10:55.453]  No questions from the floor.
[01:10:56.253 --> 01:10:57.334]  I read different things.
[01:10:57.414 --> 01:11:10.217]  As I said to my members, if you haven't read things and you can't... Based on this Tuskegee experiment and based on what has happened to Africans in this country, I believe our government is capable of doing anything.
[01:11:10.257 --> 01:11:11.978]  In fact, in fact, in fact,
[01:11:13.593 --> 01:11:25.661]  One of the responses to what Saddam Hussein had in terms of biological warfare was a non-question because all we had to do was check the sales records.
[01:11:25.701 --> 01:11:30.604]  We sold him those biological weapons that he was using against his own people.
[01:11:30.664 --> 01:11:40.090]  So any time a government can put together biological warfare to kill people and then get angry when those people use what we sold them, yes, I believe we are capable.
[01:11:41.909 --> 01:11:48.710]  And again, for a full hour tomorrow, we're going to have Dr. Len Horowitz on, just on this particular subject, but there it is being cited.
[01:11:48.770 --> 01:11:56.752]  It's all over national television, which is going to backfire on them because they're going to find his film, they're going to find his best-selling book, they're going to find out.
[01:11:56.772 --> 01:12:02.313]  And by the way, I didn't just believe Horowitz and others when I discovered all this 12 years ago, though I found him to be very accurate.
[01:12:02.333 --> 01:12:06.654]  I went out and looked it up myself and found out that it's a haul of horrors.
[01:12:06.734 --> 01:12:08.334]  It just never seems to end.
[01:12:08.835 --> 01:12:10.855]  Dr. Horowitz, thanks for coming on on short notice.
[01:12:11.255 --> 01:12:17.299]  Your take on this firestorm nationally, right now, being triggered by Reverend Wright reading your book and others.
[01:12:18.420 --> 01:12:25.305]  Well, it's obvious that the mainstream media is really completely taking everybody away from the most important thing, is the genocide.
[01:12:26.006 --> 01:12:28.487]  I know you've been telling people that, and I've been saying that.
[01:12:29.108 --> 01:12:31.129]  G. Edward Griffin has been saying that, many others.
[01:12:31.650 --> 01:12:36.213]  And the fact that he could make such a statement, he could cite the scientific evidence,
[01:12:36.873 --> 01:12:57.479]  Uh, the book Emerging Viruses, the documentation we have on the website in originofaids.com, the movie as you mentioned that's freely downloadable in Lives We Trust showing the documents that shows the United States Federal Government created numerous AIDS-like and Ebola-like viruses, let them out, virtually with Henry Kissinger's directive
[01:12:57.979 --> 01:12:58.540]  We're good to go.
[01:13:19.217 --> 01:13:19.958]  Absolutely.
[01:13:20.038 --> 01:13:24.900]  Slam-dunk evidence proves that this was what triggered the international AIDS pandemic.
[01:13:25.320 --> 01:13:36.005]  Now for the media to not be focusing on that, millions of people dying, and they're going to go right along, play the same old, same old political nonsense games that they're playing.
[01:13:36.386 --> 01:13:38.787]  This is genocide, and it's got to stop.
[01:13:38.967 --> 01:13:42.829]  And even Al Sharpton's criticizing Wright for talking about Tuskegee.
[01:13:42.929 --> 01:13:44.670]  I mean, they just deny all this.
[01:13:45.930 --> 01:13:46.611]  To their faces.
[01:13:46.651 --> 01:13:50.373]  But I guess Margaret Sanger went and hired W.E.B.
[01:13:50.393 --> 01:13:55.195]  Du Bois and others to go, as he said, we can't let the blacks know we want to exterminate them.
[01:13:55.215 --> 01:13:56.376]  By the way, that's an exact quote.
[01:13:56.896 --> 01:14:00.618]  So we've, you know, the head of the Soap Foundation was at Colgate.
[01:14:01.279 --> 01:14:03.880]  He's giving me money to go hire the blacks as our fronts.
[01:14:04.540 --> 01:14:05.561]  And I just think it's shameful.
[01:14:06.947 --> 01:14:08.828]  Disgustingly, it makes you nauseous.
[01:14:09.329 --> 01:14:19.197]  And the fact that they have black men and women who could watch their own people and millions of others of various races die without actually benefiting.
[01:14:19.337 --> 01:14:27.804]  Not necessarily just keeping their mouth shut, but actually being part of the conspiracy of silence that is literally allowing this genocide to continue.
[01:14:28.504 --> 01:14:29.725]  This is despicable.
[01:14:30.326 --> 01:14:31.567]  It is beyond human.
[01:14:31.987 --> 01:14:35.070]  It is alien to any kind of loving
[01:14:36.763 --> 01:14:40.586]  But they claim it justifies the means for the greater good of the earth and the elite.
[01:14:40.646 --> 01:14:41.987]  Gilbert Griffin, your take on this.
[01:14:42.308 --> 01:14:46.010]  Well yeah, that's how they justify all of these insane programs.
[01:14:46.091 --> 01:14:48.472]  And so we have to sacrifice a few people along the way.
[01:14:48.492 --> 01:14:50.894]  A few hundred thousand people or a few million people.
[01:14:51.214 --> 01:14:53.416]  Look at the great benefit that comes out of this.
[01:14:53.776 --> 01:14:55.878]  You know, we've got population control now.
[01:14:56.198 --> 01:14:59.501]  So it's in the long run they claim that they're quite humanitarian.
[01:14:59.961 --> 01:15:01.564]  InLiesWeTrust.com.
[01:15:01.584 --> 01:15:08.036]  Dr. Horowitz is on for a full hour tomorrow with us to really break down the documents and go through this and talk about his new film.
[01:15:08.337 --> 01:15:10.200]  Dr. Horowitz, we'll talk to you tomorrow.
[01:15:10.300 --> 01:15:11.943]  Thank you so much for spending time with us.
[01:15:12.478 --> 01:15:12.798]  Pleasure.
[01:15:12.919 --> 01:15:13.379]  Thanks guys.
[01:15:13.559 --> 01:15:13.759]  Bye.
[01:15:13.799 --> 01:15:14.480]  We'll see you tomorrow.
[01:15:30.416 --> 01:15:39.786]  There's hundreds of them to use, but one of the prominent biology professors at the University of Texas here in Austin, Dr. Pianca, two years ago, came out and gave a speech at the Texas Academy of Sciences.
[01:15:40.066 --> 01:15:42.909]  He's gotten awards in Europe from prestigious universities.
[01:15:43.329 --> 01:15:44.490]  He said, we need to kill 90%.
[01:15:45.211 --> 01:15:46.913]  I can't wait until Ebola gets airborne.
[01:15:48.174 --> 01:15:50.676]  And he showed a PowerPoint of skulls.
[01:15:51.357 --> 01:15:57.561]  And he dresses, on his own website, on the UT website, he dresses as a druid and talks about how he loves Lucifer.
[01:15:57.581 --> 01:15:59.322]  I mean, you can't make this stuff up.
[01:15:59.362 --> 01:16:03.044]  I mean, these people are just totally insane, but they've got power.
[01:16:03.404 --> 01:16:10.208]  But the news is that two different papers reported what shocked scientists in attendance was 95% standing ovation.
[01:16:10.869 --> 01:16:12.190]  Not at the end, but repeatedly.
[01:16:12.890 --> 01:16:22.195]  When he said that everyone needs to die, and then I had his graduate students, and I tracked who they were, I'd Google their name afterwards, and they'd say, here's my online, you know, this is why I got a doctorate in.
[01:16:22.715 --> 01:16:41.004]  They'd be running, you know, bio laboratories and level three weapons labs, and you know, you'd go, my God, it'd be young women, men, and they're like, he is not extreme enough, we are for total death of the humans, the human is a scourge, and I mean, and it's like, we will soon deal with all of you, and they're in the bio weapons labs,
[01:16:41.684 --> 01:16:46.765]  And they're sending me threatening letters with their name, and then I post their pictures saying, look at this person.
[01:16:47.065 --> 01:16:49.286]  They gave me, and they freak out on me and threaten me.
[01:16:49.306 --> 01:16:53.827]  I mean, because in their own little bubble, it's all kill, kill everyone.
[01:16:54.127 --> 01:16:55.407]  Death is wonderful.
[01:16:55.667 --> 01:16:57.368]  I mean, I don't think listeners can understand.
[01:16:57.408 --> 01:16:58.448]  I'm not joking.
[01:16:58.948 --> 01:17:00.548]  These people are dangerous.
[01:17:00.928 --> 01:17:01.769]  They're everywhere.
[01:17:02.309 --> 01:17:05.569]  G. Everett Griffin, can you talk about the large, you know, population reduction program?
[01:17:05.589 --> 01:17:07.610]  Ted Turner, Prince Philip, all these statements.
[01:17:08.030 --> 01:17:14.095]  Yeah, well, it always comes back to that issue of the greater good for the greater number, and people might say, well, how can that be?
[01:17:14.335 --> 01:17:20.220]  If they're planning to get rid of 80-90% of the population, that's the greater number right there.
[01:17:20.601 --> 01:17:25.405]  Well, what they miss is that it's not really the greater number, the issue is the greater good.
[01:17:26.325 --> 01:17:29.508]  And it's the greater good of the elite!
[01:17:29.768 --> 01:17:33.271]  They have to survive as guardians, because they have the great vision!
[01:17:33.791 --> 01:17:38.435]  And they also have the vision of preserving the ecology of the planet.
[01:17:38.475 --> 01:17:42.978]  You see, our environment is in danger, so now we get rid of 90%... We can't wait until we kill these humans!
[01:17:43.438 --> 01:17:48.521]  Yeah, because they'd like to make it seem like the humans are the ones endangering the environment.
[01:17:48.722 --> 01:17:52.064]  So now, you see, the greater good is to preserve planet Earth.
[01:17:52.544 --> 01:17:56.927]  And if we have to get rid of human beings, then that is a humanitarian... But it's beautiful!
[01:17:56.967 --> 01:18:03.010]  In fact, he was interviewed by TV and newspaper, and he said, I know my family needs to die first.
[01:18:03.591 --> 01:18:05.412]  It's very sad, but it's also beautiful.
[01:18:05.432 --> 01:18:07.113]  We're all going to be dead soon.
[01:18:07.933 --> 01:18:09.114]  You'll see soon!
[01:18:09.434 --> 01:18:11.416]  And meanwhile, you find out they cooked up Ebola.
[01:18:12.256 --> 01:18:14.978]  I mean, my God, these people need to all be arrested immediately!
[01:18:15.078 --> 01:18:19.541]  You talk about power, we need the power to gross them and get up and stand up against them!
[01:18:19.561 --> 01:18:20.642]  Yeah, it's incredible.
[01:18:20.862 --> 01:18:23.544]  The most incredible part is the applause that these people get.
[01:18:23.964 --> 01:18:35.132]  And the only reason they get the applause and the endorsement is because the audience is so tuned, so focused on saving the planet against human effect on the planet.
[01:18:35.172 --> 01:18:39.695]  It's horrible to say we have to kill 355,000 people a day, but it's even more horrible not to say it.
[01:18:39.735 --> 01:18:40.976]  Yeah, thank you, Jacques Cousteau.
[01:18:41.716 --> 01:18:42.177]  Yeah.
[01:18:42.878 --> 01:18:47.664]  Well, I want to tell all this scum, I want to see them all hanging themselves, slitting their own throats.
[01:18:48.024 --> 01:18:49.266]  I want to see them jumping off cliffs.
[01:18:49.346 --> 01:18:50.327]  Not me and my family.
[01:18:50.648 --> 01:18:52.811]  Listen you bastards, you're not going to kill me without a fight.
[01:18:53.837 --> 01:18:54.457]  Well, amen.
[01:18:54.597 --> 01:18:55.038]  I love that.
[01:18:55.058 --> 01:18:55.958]  Let's talk about power.
[01:18:55.978 --> 01:18:56.838]  How do we get power?
[01:18:57.178 --> 01:18:59.059]  Well, we get power the same way we lost it.
[01:18:59.479 --> 01:19:08.923]  And the way we lost it in this country, let's talk about that, is not because somebody showed up on our shores with uniforms and weapons in their hand and invaded us.
[01:19:09.464 --> 01:19:18.608]  It's because they crept into our universities and into our media centers and they crept into our think tanks and they crept into our government agencies.
[01:19:19.648 --> 01:19:20.328]  I think so.
[01:19:38.655 --> 01:19:43.477]  But then you get a little more subtle, and you realize that, well, those are media organizations as well.
[01:19:43.857 --> 01:19:47.218]  Networks, publications, book publishers, and so forth.
[01:19:47.678 --> 01:19:53.381]  And then the educational universities, the school systems, even at your local state level.
[01:19:53.581 --> 01:19:59.663]  You look at the people who are sitting on the boards of directors, and the controlling power within all of these groups.
[01:20:00.243 --> 01:20:04.625]  Nine chances out of ten, you're going to find people who have this collectivist mentality.
[01:20:04.885 --> 01:20:07.506]  Now, it didn't just happen with a flip of the coin.
[01:20:07.546 --> 01:20:08.707]  This was not accidental.
[01:20:08.947 --> 01:20:10.167]  This was not a random thing.
[01:20:10.627 --> 01:20:19.251]  People who believe in this concept know instinctively that they must acquire power over us to force their views on us
[01:20:19.631 --> 01:20:20.411]  Against our will.
[01:20:20.752 --> 01:20:24.713]  And they know that the agency or the engine of force is government.
[01:20:25.133 --> 01:20:26.254]  And that's where they go.
[01:20:26.794 --> 01:20:27.575]  That's how it happened.
[01:20:27.595 --> 01:20:34.197]  We lost our freedoms and we lost control because the agencies of power have been conquered quietly from the inside.
[01:20:34.277 --> 01:20:36.218]  And now they know and they project it.
[01:20:36.238 --> 01:20:37.379]  I mean, they're very sophisticated.
[01:20:37.859 --> 01:20:40.302]  They know that they can carry out eugenics programs.
[01:20:40.462 --> 01:20:41.984]  It comes out they're killing people.
[01:20:42.264 --> 01:20:44.968]  Then they make it a black-white thing, though it's really against everybody.
[01:20:45.428 --> 01:20:48.392]  It's just more of a soft kill in the Western world because they don't want to get caught.
[01:20:48.752 --> 01:20:52.256]  They can do a little bit of the harder kills in Africa and Asia where they can cover it up better.
[01:20:52.276 --> 01:20:55.680]  The UN shows up, gives all the pregnant women shots with the police because they've been paid.
[01:20:56.361 --> 01:20:58.682]  They all have miscarriages and then they can't have babies anymore.
[01:20:58.702 --> 01:20:59.382]  That's all admitted.
[01:20:59.562 --> 01:21:00.543]  Then they test the vaccine.
[01:21:00.563 --> 01:21:06.765]  It's got a very expensive synthetic hormone added that sterilizes them because it was added to the pathogen of the tetanus.
[01:21:07.065 --> 01:21:10.186]  I mean, they do this and the cop just knows he's been given some money.
[01:21:10.826 --> 01:21:15.068]  You know, the local mayor just, you know, it's poor villagers who can't fight back.
[01:21:16.128 --> 01:21:20.570]  You know, we need to break through the compartmentalization and show their minions what they're part of.
[01:21:20.850 --> 01:21:34.616]  So how do we deal with not just taking power, and I want to hear your ideas of getting that power back, and then dismantling their system, and building bulwarks against its re-emergence, but how do we, they foresaw us fighting back when they really started the squeeze.
[01:21:35.057 --> 01:21:42.440]  They tried to handcuff us down before they sucked us dry like a spider gets us tied up first, but they know some of us aren't completely tied up, so they've
[01:21:42.640 --> 01:21:44.583]  Well, boy, there's so many issues there, Alex.
[01:21:44.603 --> 01:21:47.186]  I don't know that I have the answer to all of them, or even many of them.
[01:21:59.961 --> 01:22:02.663]  There is an answer to that question in general.
[01:22:03.183 --> 01:22:07.585]  The first step, as mentioned earlier, is to get more people into our ranks.
[01:22:07.866 --> 01:22:10.207]  We cannot do it with the numbers we now have.
[01:22:10.507 --> 01:22:15.670]  So, this business of educating and spreading the word still has a great deal of value.
[01:22:16.070 --> 01:22:22.652]  But then, after that point, and even now, while we're doing that, we've got to mobilize these people to network with each other.
[01:22:22.772 --> 01:22:27.973]  And my solution is that they have to help each other get into these power centers of society.
[01:22:28.473 --> 01:22:29.894]  They have to run for office.
[01:22:29.934 --> 01:22:32.234]  They have to develop ways and means of raising money.
[01:22:32.254 --> 01:22:37.136]  Is it immoral to be covert about what you plan to do in government?
[01:22:37.436 --> 01:22:38.396]  See, that's what they did.
[01:22:39.176 --> 01:22:40.177]  And so this is a war.
[01:22:40.337 --> 01:22:43.239]  Do we have some of our people go underground?
[01:22:43.600 --> 01:22:48.283]  Some of our people not associate with us and covertly operate as sleepers?
[01:22:48.443 --> 01:22:50.765]  And the government's already warning of that for decades.
[01:22:50.785 --> 01:22:52.026]  They've already foreseen that threat.
[01:22:52.366 --> 01:22:56.629]  And then not to do illegal things, but to expose all their criminality once we get into power positions.
[01:22:56.909 --> 01:23:00.892]  Or is there a danger of being co-opted and selling out if you get in that nest?
[01:23:01.853 --> 01:23:06.195]  My answer to that is that you don't even need to deal with the ethical question.
[01:23:06.235 --> 01:23:07.815]  Well, the electronic voting machines cheat.
[01:23:07.875 --> 01:23:09.776]  It's almost like you've got to cheat to get in there.
[01:23:10.056 --> 01:23:10.636]  Start cheating.
[01:23:11.237 --> 01:23:16.239]  My answer to that is it's never strategically right or ethically right to be deceitful.
[01:23:16.459 --> 01:23:16.699]  Never.
[01:23:16.779 --> 01:23:17.539]  That's why I was asking.
[01:23:18.099 --> 01:23:18.619]  I never do it.
[01:23:18.659 --> 01:23:19.820]  I'm just like a bull in a china shop.
[01:23:20.601 --> 01:23:26.907]  But I can see strategically then, that gives them a big advantage because they can lie, but in the end that's why they're discredited because they do lie.
[01:23:26.927 --> 01:23:27.247]  That's right.
[01:23:27.267 --> 01:23:28.929]  We have the advantage because we don't lie.
[01:23:29.449 --> 01:23:34.695]  That is, being always and not having to worry about what lie you told last is a tremendous advantage.
[01:23:34.975 --> 01:23:35.455]  Absolutely.
[01:23:35.475 --> 01:23:36.737]  Just say it the way it really is.
[01:23:36.997 --> 01:23:38.699]  I don't think we need to resort to those methods.
[01:23:39.611 --> 01:23:46.674]  So anyway, the step is we've got to get networked together, we've got to help each other get into these power centers and be prepared to do battle.
[01:23:47.034 --> 01:23:48.994]  Now right now, there's a perfect example of that.
[01:23:49.014 --> 01:23:56.617]  There are these Ron Paul groups that are struggling to get their delegates seated at the various state nominating committees and conventions.
[01:23:57.097 --> 01:24:00.959]  And they're just learning now what the reality of political life is.
[01:24:02.659 --> 01:24:03.820]  People say no, you can't.
[01:24:03.981 --> 01:24:05.262]  They can't, yeah.
[01:24:05.282 --> 01:24:08.064]  What if they put their energy into Cadres of Fighting NAU?
[01:24:09.265 --> 01:24:14.009]  I've said Paul should tell them, give them work to do, and give them ideas where they can actually bear some fruit.
[01:24:14.470 --> 01:24:20.355]  Well, also I think they need to be prepared to face this kind of opposition within these Republican groups.
[01:24:20.695 --> 01:24:24.319]  For example, right now I was talking with a few people just the other day.
[01:24:24.339 --> 01:24:28.804]  They said, well, you know, they broke the rules during the convention.
[01:24:29.165 --> 01:24:30.466]  They actually broke their rules.
[01:24:30.506 --> 01:24:32.529]  And I said to them, well, of course they did.
[01:24:32.549 --> 01:24:33.990]  What are rules to these people?
[01:24:35.592 --> 01:24:42.857]  All of you out there, engaging and losing is half the battle, because you learn they really are corrupt, and you learn their tricks, and you get smarter each time.
[01:24:42.997 --> 01:24:43.437]  That's right.
[01:24:43.757 --> 01:24:45.919]  And so you know that you're dealing with totalitarians.
[01:24:46.199 --> 01:24:50.802]  Totalitarians have one moral code, and that's the morality of war.
[01:24:52.523 --> 01:24:54.966]  There's only one immoral act, and that's to lose.
[01:24:55.427 --> 01:24:56.428]  Everything else is moral.
[01:24:56.609 --> 01:24:57.630]  That's what we're up against.
[01:24:57.970 --> 01:25:00.233]  So, what do you do when you're facing people like that?
[01:25:00.494 --> 01:25:08.604]  That doesn't mean you have to adopt that morality, but it does mean you have to be prepared for them to do absolutely anything to keep you from winning.
[01:25:09.265 --> 01:25:12.329]  And now, what you do about that, I cannot give advice.
[01:25:12.629 --> 01:25:23.602]  Let's say that you went to a convention and you knew that if you had a majority vote, you thought that these people might bring thugs in to just physically beat you up and throw you out.
[01:25:24.122 --> 01:25:24.702]  That happens.
[01:25:24.763 --> 01:25:25.583]  It happens all the time.
[01:25:26.043 --> 01:25:26.784]  What do you do about it?
[01:25:26.804 --> 01:25:29.026]  A hundred years ago, they would mow down labor unions.
[01:25:29.066 --> 01:25:29.906]  Yeah, right.
[01:25:30.226 --> 01:25:31.527]  This is as old as history.
[01:25:31.547 --> 01:25:32.768]  Now they run the private prisons.
[01:25:32.828 --> 01:25:33.028]  Yeah.
[01:25:33.369 --> 01:25:34.529]  So now what do you do with that?
[01:25:34.870 --> 01:25:36.251]  And I know what I would do.
[01:25:36.291 --> 01:25:38.712]  I would get all my big sons and say, come on with me.
[01:25:39.053 --> 01:25:40.133]  As many big guys as I could.
[01:25:40.193 --> 01:25:43.116]  That's why they got the SWAT teams ready to mow you down and plant bombs on you.
[01:25:43.376 --> 01:25:45.797]  So you got to educate people that they're the terrorists first.
[01:25:45.917 --> 01:25:46.398]  That's right.
[01:25:46.498 --> 01:25:46.638]  Yeah.
[01:25:47.098 --> 01:25:48.559]  So there's no simple answer, is there?
[01:25:48.900 --> 01:25:49.480]  But we do have to
[01:25:49.480 --> 01:25:51.041]  No, I mean, that really does come down to it.
[01:25:51.081 --> 01:25:52.262]  This country had a lot of freedom.
[01:25:52.322 --> 01:25:54.703]  We haven't been perfect because people were willing to kill.
[01:25:55.364 --> 01:25:57.185]  And there was a rule, you mess with me, I'm going to kill you.
[01:25:57.225 --> 01:26:04.570]  That's why down here in Texas, in old Texas, there wasn't a lot of cheating and stealing going on because you mess with somebody's daughter, or you cheat somebody, they're going to kill you.
[01:26:05.110 --> 01:26:08.192]  I mean, just 50, 60 years ago, people would kill you around here.
[01:26:08.253 --> 01:26:10.454]  Now, we've been gelded and ninnied, so there's more corruption.
[01:26:10.474 --> 01:26:12.155]  But it used to, I mean, I remember the stories.
[01:26:12.175 --> 01:26:15.657]  I mean, I had great-grandpas and people who went and killed people.
[01:26:16.198 --> 01:26:19.360]  I mean, you know, you cheat them, they're just going to kill you, and then nothing's really done about it.
[01:26:19.820 --> 01:26:22.442]  Yeah, it didn't happen very often, because that was the consequence.
[01:26:22.742 --> 01:26:29.065]  I know that in the pioneer days, when just about everybody had a six-shooter strapped to their hip, there was very little crime.
[01:26:30.086 --> 01:26:30.466]  Obviously.
[01:26:30.486 --> 01:26:33.828]  Now, contrary to what you see in the Western movies... Well, here's an example.
[01:26:33.868 --> 01:26:37.370]  Let's say you rob somebody's cotton shipment being taken down by wagons.
[01:26:37.990 --> 01:26:40.571]  This is, you know, my great-great-great-grandpa Johnson.
[01:26:40.952 --> 01:26:46.815]  You know, if somebody did rob the people bringing that down, they would spend whatever it took to track them down and kill them.
[01:26:47.515 --> 01:26:53.019]  And so it's just people took things seriously, and the police used to... Look, we used to have 300,000 cops 15 years ago.
[01:26:53.479 --> 01:26:54.740]  If your house got robbed, they'd come out.
[01:26:54.800 --> 01:26:56.781]  Now we have 2 million, they won't come out to your house.
[01:26:56.801 --> 01:26:59.163]  We're going to continue during this break on the InfoWars streams.
[01:26:59.343 --> 01:27:00.644]  Come over to InfoWars, listen right now.
[01:27:02.761 --> 01:27:04.021]  Well, what can I say?
[01:27:04.041 --> 01:27:06.283]  John, go ahead and cut that feed for me, okay?
[01:27:06.803 --> 01:27:07.203]  Go ahead, sir.
[01:27:07.403 --> 01:27:10.465]  I'm not advocating that people track down some criminal.
[01:27:10.485 --> 01:27:11.726]  No, no, I'm not saying that.
[01:27:11.786 --> 01:27:19.050]  I'm saying that used to there wasn't as much crime because people knew that not just the police, the citizens were going to come after you.
[01:27:19.150 --> 01:27:20.191]  Yeah, there were posse's.
[01:27:20.751 --> 01:27:29.837]  And I'm not all in favor of the lynch mob, but I do think that posse had a role to play in capturing a criminal and bringing them to justice where they could then
[01:27:31.458 --> 01:27:34.039]  But again, that shows when the people were the police.
[01:27:34.760 --> 01:27:36.901]  It wasn't the government and the people hating each other.
[01:27:37.341 --> 01:27:38.362]  No, the people were the police.
[01:27:38.382 --> 01:27:40.983]  Anytime the government tries to separate that, that's tyranny.
[01:27:41.844 --> 01:27:43.365]  And of course that's what we have today.
[01:27:43.645 --> 01:27:51.930]  They want the people to think that the police are a separate entity, and actually I think they instill that in the minds of the police more than they do the people.
[01:27:52.450 --> 01:27:55.613]  I've talked to some policemen recently and they said, you know, it's true.
[01:27:55.933 --> 01:27:58.815]  We are sort of getting the impression that we are the elitists.
[01:27:59.156 --> 01:28:04.160]  You know, if we get stopped for speeding, we can flash our badge and we get special treatment.
[01:28:04.420 --> 01:28:07.342]  That just came out in the California paper that 996,000 are above the law.
[01:28:09.764 --> 01:28:15.828]  Yeah, they said it's nice to know that you belong to a little inside group that, you know, you get special privileges.
[01:28:16.168 --> 01:28:19.851]  Well, now, I think this guy just described the whole purpose of being part of government.
[01:28:20.211 --> 01:28:21.452]  They have special privileges.
[01:28:21.492 --> 01:28:22.413]  They don't have to obey.
[01:28:22.553 --> 01:28:23.533]  They get waved through.
[01:28:23.553 --> 01:28:24.674]  They get waved through.
[01:28:24.854 --> 01:28:26.536]  They get special consideration.
[01:28:26.556 --> 01:28:29.057]  They commit crimes and never be brought to justice.
[01:28:29.598 --> 01:28:30.298]  So, it's a problem.
[01:28:30.318 --> 01:28:34.901]  And then that destroys societies, because then it gets more and more corrupt, to where why should anybody have a business?
[01:28:34.941 --> 01:28:37.083]  The cops are just going to take it, and then you're like Mexico.
[01:28:37.623 --> 01:28:44.566]  So what we've really got here is that there are certain mentalities that gravitate into organized crime and government.
[01:28:44.706 --> 01:28:45.246]  Psychopaths!
[01:28:45.726 --> 01:28:52.769]  And when you think about it, in today's world, there's not an awful lot of difference between organized crime and government, except that government is more organized.
[01:28:54.068 --> 01:28:54.628]  Absolutely.
[01:28:54.888 --> 01:28:57.589]  It's the same mentality that gravitates into those jobs.
[01:28:57.950 --> 01:29:06.673]  Now that doesn't mean that there aren't well-intentioned people, and I know people that go into government work because they really want to serve society.
[01:29:07.193 --> 01:29:10.595]  And I think of people that used to go into the IRS because they thought they were...
[01:29:11.715 --> 01:29:20.199]  Well, that actually I found is one of the evil's greatest powers, is they have all these minions who are compartmentalized, carrying out evil, believing they're part of something good.
[01:29:20.219 --> 01:29:22.139]  They believe they're part of something good, yes.
[01:29:22.600 --> 01:29:29.503]  And you mentioned this earlier, Alex, you said that something that starts out good, takes on a different form as it matures.
[01:29:30.043 --> 01:29:37.046]  And people become part of something, and the mechanism itself becomes more important than the reason for the mechanism.
[01:29:37.506 --> 01:29:48.074]  In other words, the government agency, the government machine, the force of government, the organization itself becomes a reason rather than the original reason, which was to protect the people.
[01:29:48.515 --> 01:29:51.857]  That's gone, and just the structure remains, and it serves itself.
[01:29:54.840 --> 01:29:57.422]  And the social architects know what they're doing.
[01:29:57.442 --> 01:29:58.222]  We're going live right now.
[01:29:58.242 --> 01:30:01.505]  Here we go.
[01:30:01.545 --> 01:30:01.825]  Okay, John.
[01:30:07.706 --> 01:30:11.910]  Look, I said I'd take calls.
[01:30:12.450 --> 01:30:13.271]  And I haven't.
