[00:00:00.623 --> 00:00:01.524]  Well, so does he.
[01:11:58.876 --> 01:12:01.777]  I'm talking about the fact that the Tea Party was basically organized
[01:12:02.082 --> 01:12:16.391]  By three conservative groups, groups like Dick Armey's group, Newt Gingrich was involved in it, to say that this was a bipartisan effort, I'm talking about specifically what happened on April 15th, was not bipartisan, was not grassroots.
[01:12:16.831 --> 01:12:24.255]  Well, my issue is, when I see people like Janine Garofalo get up and say everyone is a racist, that is racism.
[01:12:24.496 --> 01:12:27.017]  That is injecting racism.
[01:12:27.617 --> 01:12:28.658]  Go ahead.
[01:12:28.818 --> 01:12:30.219]  Sorry Alex, here's my problem.
[01:12:30.732 --> 01:12:32.634]  I don't agree with what Janine Garofalo said.
[01:12:33.195 --> 01:12:41.523]  My problem is those who don't agree with me, who will hold up comments like that and say, see you liberals, this is the way you liberals are.
[01:12:41.843 --> 01:12:45.367]  Just like Alexander, you get lumped in with people you may not want to be lumped in with.
[01:12:45.727 --> 01:12:51.833]  But every time some left-wing wacko says something or does something stupid, it becomes this is how the right will define the left.
[01:12:52.194 --> 01:12:53.515]  And that shouldn't happen anymore.
[01:12:53.979 --> 01:12:57.121]  than people who are members of the Klan, to define the right, for example.
[01:12:57.141 --> 01:13:04.524]  But I wasn't trying to lump you in, I... In fact, you... But listen, I figured that you were gonna not like what she said, because I think I know you pretty well.
[01:13:04.825 --> 01:13:04.985]  Right.
[01:13:05.025 --> 01:13:06.125]  But it's the same thing.
[01:13:06.505 --> 01:13:18.472]  Some guy visits my website out of hundreds, shoots three cops, and then the Southern Poverty Law Center associates me with him, and it comes out later, what he was doing on my site was attacking me.
[01:13:18.672 --> 01:13:20.012]  Now that's really not fair.
[01:13:20.112 --> 01:13:22.874]  Look, as I said to you, uh, the other day when you did my show,
[01:13:23.414 --> 01:13:27.937]  I was followed around New York by 9-11 truthers, many of whom do things in your name.
[01:13:28.397 --> 01:13:29.798]  I was harassed by these people.
[01:13:30.158 --> 01:13:33.820]  I know that many of them are followers, or at least listeners and supporters of you.
[01:13:33.840 --> 01:13:37.642]  I don't hold you personally accountable for their behavior.
[01:13:38.983 --> 01:13:44.446]  Well, I appreciate that, and I'm glad that... I mean, that's overall just another issue.
[01:13:44.466 --> 01:13:45.887]  I don't want to sidetrack completely on that.
[01:13:45.907 --> 01:13:47.888]  I just wanted to ask you about it, because you brought up the team parties.
[01:13:49.726 --> 01:13:52.127]  The media keeps saying tea-bagging so much, I almost just said it.
[01:13:52.828 --> 01:13:56.249]  Alan, what do you really think of Obama?
[01:13:56.309 --> 01:13:58.450]  I mean, hasn't he gone back on a lot of his promises?
[01:13:58.810 --> 01:13:59.030]  No.
[01:14:00.451 --> 01:14:01.011]  No, he's not.
[01:14:02.572 --> 01:14:05.573]  We all know that governing and running for office are two different things.
[01:14:05.693 --> 01:14:08.835]  I don't see him as somebody who went back on a lot of his promises.
[01:14:09.275 --> 01:14:12.056]  He said we get out of Iraq in 16 months in terms of
[01:14:12.703 --> 01:14:14.224]  Uh, you know, combat troops.
[01:14:14.564 --> 01:14:21.389]  Okay, it's gonna be, what, a few more months because he compromised with the generals on the ground, listening to generals on the ground.
[01:14:21.950 --> 01:14:25.913]  Um, he said he's gonna lower taxes for 95% of tax-paying Americans.
[01:14:26.433 --> 01:14:27.554]  That seems to be in play.
[01:14:28.014 --> 01:14:30.376]  Uh, he said he'd have a bipartisan cabinet.
[01:14:30.636 --> 01:14:32.097]  He's got railroad, transportation.
[01:14:32.117 --> 01:14:34.159]  He kept Great Gates in, uh, defense.
[01:14:34.199 --> 01:14:37.261]  He tried to give Judd Gregg, uh, Judd Gregg Punkton.
[01:14:37.301 --> 01:14:38.882]  He tried to give Gregg, uh, a position.
[01:14:39.492 --> 01:14:40.953]  Uh, I think he's done a very good thing.
[01:14:40.993 --> 01:14:41.874]  He changed the tone.
[01:14:42.154 --> 01:14:43.075]  He talked to our enemies.
[01:14:43.475 --> 01:14:45.016]  He's doing a lot of the things he said he would do.
[01:14:45.036 --> 01:14:46.477]  And he's doing a lot.
[01:14:46.657 --> 01:14:49.459]  Have you got Republicans saying, oh my God, he's doing too much?
[01:14:50.139 --> 01:14:57.084]  And yet, when Bush tried to do things besides prosecute the war on terror, we were told, of course, we could walk and chew gum at the same time.
[01:14:57.384 --> 01:14:59.265]  Okay, what about lobbyists?
[01:14:59.285 --> 01:15:00.987]  He said, I will not hire lobbyists.
[01:15:01.047 --> 01:15:04.009]  And boy, this is uber, uber lobbyists.
[01:15:04.329 --> 01:15:04.709]  You can't.
[01:15:05.550 --> 01:15:06.650]  Yeah, that's a tough one.
[01:15:06.690 --> 01:15:07.591]  You know, you can't.
[01:15:08.334 --> 01:15:12.499]  Not hire lobbyists because everybody, uh, everybody's a lobbyist.
[01:15:12.579 --> 01:15:20.687]  I mean, not everybody, but everybody, among those who will apply for jobs in an administration, there are always going to be those who work as lobbyists.
[01:15:21.048 --> 01:15:23.190]  You know, John McCain said he wouldn't have any lobbyists in his
[01:15:23.638 --> 01:15:26.099]  His campaign was run by lobbyists.
[01:15:26.179 --> 01:15:27.279]  Well, they shouldn't lie!
[01:15:27.319 --> 01:15:28.159]  That's my point!
[01:15:28.319 --> 01:15:31.520]  I'm not defending Obama on that, I'm simply saying... But I mean, why do they lie then?
[01:15:31.580 --> 01:15:33.180]  Why is it just... I mean, you even just said it.
[01:15:33.260 --> 01:15:36.661]  Oh, well, there's rhetoric in a campaign, Alex, and then there's governing.
[01:15:37.161 --> 01:15:38.482]  I mean, why lie then?
[01:15:38.542 --> 01:15:40.502]  I mean, I will not hire one lobbyist.
[01:15:40.542 --> 01:15:43.703]  Well, you could say... I don't know if they ever said, I'll not hire one lobbyist.
[01:15:44.263 --> 01:15:46.244]  But I think it's like anything else.
[01:15:46.304 --> 01:15:49.585]  If you were to run for office, you would say a bunch of things, and then you get into office.
[01:15:49.645 --> 01:15:50.765]  Okay, here's the way it really is.
[01:15:51.212 --> 01:15:52.834]  I don't think it's a calculated lie.
[01:15:52.854 --> 01:15:54.756]  Do you want to get him on that?
[01:15:54.836 --> 01:15:55.697]  Okay, I'll give you that.
[01:15:57.580 --> 01:15:59.242]  In general though, has he done a good job?
[01:15:59.262 --> 01:16:02.545]  Has he done pretty much what he said he was going to do?
[01:16:02.826 --> 01:16:04.408]  Has he changed the tone in DC?
[01:16:04.728 --> 01:16:06.370]  Has he tried to reach out to all sides?
[01:16:07.111 --> 01:16:08.412]  Is he talking to other countries?
[01:16:08.633 --> 01:16:09.814]  Is he getting us out of Iraq?
[01:16:10.114 --> 01:16:11.376]  Is he dealing with the economy?
[01:16:11.755 --> 01:16:15.336]  These are all things that are more important than the few things you can probably talk about.
[01:16:15.356 --> 01:16:18.297]  Okay, let's talk about the war, because we got an argument about this.
[01:16:18.658 --> 01:16:19.918]  I have video clips of him.
[01:16:19.958 --> 01:16:21.178]  It's in the Obama Deception.
[01:16:21.699 --> 01:16:23.679]  Free online, folks, the obamadeception.net.
[01:16:24.140 --> 01:16:28.701]  He says in there, I will start bringing our troops home immediately the first day.
[01:16:29.081 --> 01:16:30.702]  Then he says 16, then 23.
[01:16:30.762 --> 01:16:34.723]  Now the generals are saying, oh wait, we may not even want to pull down to 50,000 permanently.
[01:16:36.204 --> 01:16:37.967]  Uh, for six more months after that.
[01:16:38.007 --> 01:16:39.549]  So now we're out well past two years.
[01:16:39.569 --> 01:16:40.731]  I'm aware that the plan is 23.
[01:16:41.272 --> 01:16:44.557]  I'm also aware that during the campaign I heard him say over and over again 16.
[01:16:44.717 --> 01:16:47.402]  I never heard him say we'll get it out the first day.
[01:16:47.816 --> 01:16:53.960]  He campaigned on, once his campaign was up and running, a 16 month timeline with two to three brigades a month.
[01:16:54.260 --> 01:16:55.180]  That's what he campaigned on.
[01:16:55.220 --> 01:16:57.202]  Early on, he said immediately.
[01:16:57.542 --> 01:17:04.686]  Then once he started to get steam, he did moderate to 16, then 23, and now they're saying even longer and we'll see.
[01:17:04.706 --> 01:17:12.691]  He also said, he would listen to the troops on the ground, listen to the generals on the ground, which is exactly what he's doing, which you've got to do if you want to have some credibility.
[01:17:13.011 --> 01:17:14.672]  You don't make the decision from the Rose Guard.
[01:17:14.972 --> 01:17:16.193]  Okay, let's take taxes.
[01:17:18.375 --> 01:17:25.981]  He's saying he's going to rewrite the tax code and get rid of some of the exemptions on property tax or on interest on the mortgage.
[01:17:26.001 --> 01:17:26.742]  That is a big one.
[01:17:27.082 --> 01:17:29.023]  For those of us that pay taxes and own houses, we know.
[01:17:29.464 --> 01:17:30.404]  I'm sure you know, Alan.
[01:17:31.025 --> 01:17:34.408]  He's talking about these green taxes, these carbon taxes.
[01:17:34.528 --> 01:17:38.891]  Those are taxes that are people under $125,000 individually a year.
[01:17:39.972 --> 01:17:43.515]  Well, when he was talking about income taxes, he was talking about the tax rate.
[01:17:43.999 --> 01:17:44.179]  Is it?
[01:17:59.710 --> 01:18:03.231]  Many of the states are raising taxes because they need to make up the shortfall.
[01:18:03.331 --> 01:18:04.991]  And there was the George H.W.
[01:18:05.211 --> 01:18:06.911]  There was the George H.W.
[01:18:07.191 --> 01:18:08.371]  retroactive taxes.
[01:18:08.391 --> 01:18:12.112]  I mean, look, I agree the Republicans are a bunch of tax and spenders as well.
[01:18:12.332 --> 01:18:16.473]  I mean, I'm not saying, but I don't know, Alan.
[01:18:17.473 --> 01:18:20.634]  What about him saying no rights for detainees?
[01:18:21.094 --> 01:18:25.094]  What about him saying, I'm going to say you followed orders, Nuremberg doesn't matter.
[01:18:25.134 --> 01:18:29.035]  You don't need to detain any CIA agents who are carrying out orders.
[01:18:29.725 --> 01:18:32.767]  He wants rights for detainees, they have a right to habeas corpus.
[01:18:34.127 --> 01:18:41.712]  Something that was denied under the Bush administration, I do have a problem with, and I would like to see him prosecute even those who are just following orders.
[01:18:41.732 --> 01:18:55.159]  They know what the rules are, they know what the laws are, they should at least go after those lawyers like Bybee and you, who, Bradford, you know, the people who were obviously telling Bush and Cheney what they wanted to hear, who wrote the so-called torture memos.
[01:18:55.835 --> 01:19:20.194]  Uh, you know, the New York Times, I'm sure you and your audience love the New York Times, but the truth is that, you know, they had a piece two days ago that if you did, if they did any background and looked at historically where these torture techniques, including waterboarding, came from, they go back to the Spanish Inquisition and we prosecuted people after World War II for waterboarding and the same kinds, I mean, we went after people for being war criminals for the very kinds of things we're now doing.
[01:19:20.515 --> 01:19:24.578]  Yeah, they executed Japanese soldiers for it.
[01:19:25.823 --> 01:19:31.330]  And then, they really learned it in the modern times from North Korea, from the Korean War, from what I've read.
[01:19:31.370 --> 01:19:33.693]  But you're right, it goes back to the Spanish Inquisition.
[01:19:34.674 --> 01:19:35.955]  Give us your website, Alan.
[01:19:36.396 --> 01:19:37.077]  Alan.com.
[01:19:38.018 --> 01:19:38.658]  Alan.com.
[01:19:38.678 --> 01:19:39.359]  You can't beat that.
[01:19:39.399 --> 01:19:39.880]  That's easy.
[01:19:39.960 --> 01:19:40.621]  Alan.com.
[01:19:40.921 --> 01:19:41.902]  I wish I had one that good.
[01:19:42.183 --> 01:19:42.823]  Stay there, my friend.
[01:19:42.843 --> 01:19:43.424]  We'll be right back.
[01:19:43.464 --> 01:19:44.345]  Final segment with Alan.
[01:19:44.846 --> 01:19:45.527]  Come, straight ahead.
[01:19:49.875 --> 01:19:54.139]  Are you fed up with all the side effects of chemicals in your shampoos and detergents?
[01:19:54.399 --> 01:19:59.303]  Even fragrances can signal some 4,000 separate ingredients, most of which are synthetic.
[01:19:59.503 --> 01:20:00.824]  Hi folks, Alex Jones here.
[01:20:01.004 --> 01:20:04.487]  Why not go back to basics and be safe with Calbin Pure Soaps?
[01:20:04.607 --> 01:20:09.771]  They're all natural and you'll save some 85% the money you're spending for your cleaning products now.
[01:20:10.031 --> 01:20:15.796]  Marty Schachter founded Calbin Soap Company in 1947 and provided products for health institutions.
[01:20:16.116 --> 01:20:18.517]  Now, Calvin Soaps are available to you and me.
[01:20:18.617 --> 01:20:20.937]  Triple concentrated for all your cleaning needs.
[01:20:21.157 --> 01:20:23.278]  From bathing and laundry to dishes, hair and more.
[01:20:23.578 --> 01:20:24.558]  No harsh chemicals.
[01:20:24.778 --> 01:20:25.719]  No animal testing.
[01:20:25.979 --> 01:20:27.279]  I use them and love them.
[01:20:27.299 --> 01:20:28.899]  Knowing they're all naturally safe.
[01:20:29.200 --> 01:20:30.240]  And I say big time.
[01:20:30.600 --> 01:20:31.820]  Call Calvin Pure Soap at 1-800-340-7091.
[01:20:31.860 --> 01:20:32.080]  That's 1-800-340-7091.
[01:20:32.100 --> 01:20:33.761]  Or log on to 5starsoap.com now for a free catalog.
[01:20:42.103 --> 01:20:48.607]  Again, that number, 1-800-340-7091 or 5starsoap.com for all your cleaning needs.
[01:20:50.188 --> 01:20:55.411]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:20:56.210 --> 01:21:01.552]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[01:21:02.093 --> 01:21:08.275]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:21:08.575 --> 01:21:10.396]  Well, Obama's already fudging.
[01:21:10.556 --> 01:21:12.937]  He's fudged since day one of this election.
[01:21:13.017 --> 01:21:23.902]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[01:21:26.187 --> 01:21:27.448]  It's not about left or right.
[01:21:27.868 --> 01:21:29.289]  It's about a one world government.
[01:21:29.729 --> 01:21:36.052]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:21:36.632 --> 01:21:44.416]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:21:44.896 --> 01:21:46.057]  The Obama Deception.
[01:21:46.477 --> 01:21:47.638]  The people strike back.
[01:21:50.006 --> 01:21:52.727]  Are you tired of losing your hard-earned savings in retirement?
[01:21:53.107 --> 01:21:59.689]  Does the continued loss of purchasing power through the hidden tax of inflation brought on by trillions of dollars in government bailouts bother you?
[01:22:00.149 --> 01:22:04.410]  Then please let me, Duane Daly, with Midas Resources, help you to protect what you have left.
[01:22:04.970 --> 01:22:14.493]  Call me at 800-686-2237, extension 115, and I will explain to you how to retain your wealth and purchasing power now and in the future with gold and silver.
[01:22:14.932 --> 01:22:24.655]  Gold and silver have been a form of currency for 6,000 years, compared to our present fiat currency, which has only been in existence for 38 years and failing fast.
[01:22:24.995 --> 01:22:32.358]  Call me, Dwayne Dalley, at 800-686-2237, extension 115, to start your protection of wealth today.
[01:22:32.378 --> 01:22:35.839]  I will custom fit the protection package to your personal needs.
[01:22:36.339 --> 01:22:38.560]  No amount is too small, so start today.
[01:22:39.100 --> 01:22:47.846]  Call Duane Daly with Midas resources at 800-686-2237 extension 115 for your gold and silver protection portfolio.
[01:22:50.388 --> 01:22:51.249]  You are a rebel.
[01:22:51.549 --> 01:22:51.949]  Admit it.
[01:22:52.290 --> 01:22:55.072]  You refuse to read the directions when assembling a new item.
[01:22:55.272 --> 01:22:57.333]  You won't ask for directions when you're lost.
[01:22:57.654 --> 01:23:01.356]  Once in a while you drive in the carpool lane with only you in the car.
[01:23:01.596 --> 01:23:05.259]  Your neighbors call you a crackpot and you can count your real friends on
[01:23:05.399 --> 01:23:05.759]  I think?
[01:23:40.916 --> 01:23:41.156]  We're good.
[01:23:58.151 --> 01:24:00.814]  We've only got five minutes left with Alan Cohn, but he's agreed to come back.
[01:24:00.974 --> 01:24:10.325]  Uh, Alan, during the break we Googled together, San Jose Mercury News, Washington Post, Obama backs Bush, no rights for Bagram prisoners, no Geneva Convention, no habeas corpus.
[01:24:10.345 --> 01:24:11.486]  So, there you go!
[01:24:11.506 --> 01:24:13.889]  Do you agree with Obama on, uh, that?
[01:24:16.232 --> 01:24:16.472]  Alan?
[01:24:17.934 --> 01:24:19.035]  So you don't agree with him on that?
[01:24:29.991 --> 01:24:34.374]  You are very good, Alex, at pulling out those particular instances where I don't agree with him.
[01:24:34.755 --> 01:24:37.977]  Does that mean I still think he's doing a great job as president?
[01:24:37.997 --> 01:24:40.419]  There are going to be those areas where I disagree.
[01:24:40.979 --> 01:24:41.840]  You went after Bush.
[01:24:41.880 --> 01:24:42.801]  You went after Obama.
[01:24:43.061 --> 01:24:44.762]  You'll go after whoever's in office, probably.
[01:24:45.223 --> 01:24:51.207]  But, generally speaking, we have transparency in this administration like we did not have before.
[01:24:51.227 --> 01:24:54.690]  What I find amazing, here you have Obama releasing the torture memos.
[01:24:55.157 --> 01:24:59.641]  Cheney comes forward now and he says, let's release the stuff that shows the torture works.
[01:24:59.941 --> 01:25:04.345]  So all of a sudden you've got Cheney calling for transparency when he's been quiet.
[01:25:04.425 --> 01:25:07.468]  This is not the most transparent vice president we've ever had.
[01:25:07.769 --> 01:25:10.731]  And now suddenly the Obama's president wants transparency.
[01:25:11.332 --> 01:25:13.774]  No, I'm saying it was bad when Bush was doing it.
[01:25:13.814 --> 01:25:15.375]  It's bad now when Obama's doing it.
[01:25:15.455 --> 01:25:17.738]  You know, it was a lot worse when Bush was doing it.
[01:25:17.878 --> 01:25:20.060]  At least with Obama you have transparency.
[01:25:20.400 --> 01:25:21.341]  He's changing the tone.
[01:25:21.724 --> 01:25:23.005]  He's doing most of the things right.
[01:25:23.305 --> 01:25:30.090]  I don't agree with him on not going after the CIA people, and I don't agree with him not giving detainees certain rights.
[01:25:30.490 --> 01:25:32.571]  Human rights attorneys also seem to agree with me on this.
[01:25:33.032 --> 01:25:33.972]  I'm a human rights guy.
[01:25:34.052 --> 01:25:34.573]  I don't like it.
[01:25:36.054 --> 01:25:40.857]  You know, again, but on balance, he's much better at this stuff than the last administration.
[01:25:41.117 --> 01:25:45.360]  Okay, Alan, in the time we've got left, I've got two final questions for you, and I really want you to answer these.
[01:25:46.815 --> 01:25:52.701]  I heard an audio clip online of you saying more power to the Bilderberg Group, but we've gotten some of their minutes.
[01:25:52.761 --> 01:25:54.923]  They've admitted they helped covertly set up the EU.
[01:25:54.983 --> 01:25:55.644]  I was kidding.
[01:25:55.704 --> 01:25:57.266]  It was a sarcastic remark.
[01:25:57.526 --> 01:26:07.977]  No, but do you remember ten years ago when the media said Bilderberg Group didn't exist, and now... Okay, so you were kidding about that, but... I said more power to them, like, you know, fine, leave me alone about it.
[01:26:08.536 --> 01:26:09.097]  I understand now.
[01:26:09.597 --> 01:26:20.786]  What about hundreds of mainstream news articles saying, New World Order, and then defining it, a bank of the world that we pay carbon taxes to, that controls the world's interest rates and currency values?
[01:26:20.906 --> 01:26:26.530]  Look, Alex, I know that you are... I know you believe conspiracy theorists will take over the world.
[01:26:26.590 --> 01:26:31.134]  I know you think that all these groups are all leading toward one world government.
[01:26:31.754 --> 01:26:33.936]  I don't think our sovereignty is in jeopardy, as you might.
[01:26:34.717 --> 01:26:36.798]  I'm not terribly interested in the Bilderbergs.
[01:26:36.858 --> 01:26:37.659]  I'm not worried about them.
[01:26:38.402 --> 01:26:39.583]  It doesn't really interest me.
[01:26:39.603 --> 01:26:46.051]  I know we get calls about this all the time, but to me this is not a true threat to our sovereignty or democracy.
[01:26:46.434 --> 01:26:50.257]  Well, Alan, I was joking with you in the break saying you're worried the conspiracy theorists will take over the world.
[01:26:50.277 --> 01:26:54.120]  My whole point is, reality is going to win the day and tyranny is going to fail.
[01:26:54.481 --> 01:26:56.582]  The world is moving towards a lot of tyranny.
[01:26:56.602 --> 01:27:01.866]  I mean, wouldn't you say the world is in a trend towards tyranny and big government?
[01:27:01.887 --> 01:27:05.449]  No, I think, especially with Obama as the leader of the free world, we're headed in the opposite direction.
[01:27:05.810 --> 01:27:12.275]  I think when we had the last administration that believed in preemptive war, that believed in violating the Constitution to the extent that it did,
[01:27:12.697 --> 01:27:14.522]  That did not believe in habeas corpus.
[01:27:14.863 --> 01:27:19.474]  I believe during that administration we were much more in the direction of tyranny than we are now.
[01:27:19.864 --> 01:27:23.206]  Okay, but Alan, certainly out in the open it was much worse.
[01:27:24.067 --> 01:27:35.614]  Now, because he's got a pretty face on it, and well-spoken, and does a few things like releasing a few of the memos, but then says, I agree with it, that it's going to get worse because he's... No, I don't agree with that.
[01:27:36.135 --> 01:27:37.896]  Okay, fine, you don't agree with that, but here's the issue.
[01:27:38.336 --> 01:27:46.161]  Are they not announcing a new world order all over the news and saying it's exactly what we said it was, a private group of banks ruling the planet?
[01:27:46.622 --> 01:27:46.702]  No.
[01:27:48.004 --> 01:27:48.606]  I don't think that.
[01:27:48.626 --> 01:27:56.345]  I mean, you believe there's this underbelly that really runs everything and the bill they're going to take over and we're moving toward one world government as I'm going to...
[01:27:56.678 --> 01:27:57.598]  I'm repeating myself.
[01:27:57.979 --> 01:28:01.460]  I am more sanguine about our ability to maintain our sovereignty.
[01:28:02.500 --> 01:28:04.581]  That stuff doesn't threaten me like it does you.
[01:28:04.741 --> 01:28:05.942]  There's an overbelly.
[01:28:05.982 --> 01:28:07.222]  This is not an underbelly.
[01:28:08.623 --> 01:28:10.223]  I mean, this is the head here.
[01:28:10.303 --> 01:28:13.604]  This is not the belly with ticks crawling along it.
[01:28:14.265 --> 01:28:16.726]  I don't have the fear that you do that this is what's going to happen.
[01:28:17.006 --> 01:28:17.446]  Wait a minute.
[01:28:17.566 --> 01:28:25.309]  I mean, you're saying that they're not announcing, you know, Times of London, Financial Times of London headline, and now for world government.
[01:28:26.232 --> 01:28:29.633]  I think there are people who would, probably some people who would like it.
[01:28:29.653 --> 01:28:31.754]  There are people like you who probably fear it.
[01:28:32.114 --> 01:28:33.575]  I don't think it's a realistic fear.
[01:28:34.395 --> 01:28:36.336]  Do you think global government would be a good thing?
[01:28:36.876 --> 01:28:37.036]  No.
[01:28:38.717 --> 01:28:38.897]  No.
[01:28:39.417 --> 01:28:44.219]  I think it would be great to have a better relationship with even our enemies, but that doesn't mean global government.
[01:28:44.559 --> 01:28:52.602]  I like the fact that Obama is reaching out to our perceived enemies and actually touching them by shaking their hands and accepting their books and saying we should
[01:28:52.987 --> 01:28:57.790]  You know, hopefully next we'll release, you know, or take it away with the embargo in Cuba.
[01:28:58.410 --> 01:29:01.972]  I think those are all very good moves, but they don't mean one world government.
[01:29:02.272 --> 01:29:07.235]  Alan, alan.com, and you're on the radio weeknights, what, what is it, nine to midnight?
[01:29:08.533 --> 01:29:08.753]  When?
[01:29:09.493 --> 01:29:10.894]  10 to 1 Eastern Time.
[01:29:11.034 --> 01:29:12.794]  Yeah, 10 to 1 Eastern, 9 to Midnight Central.
[01:29:13.614 --> 01:29:19.495]  Hey, Obama did vote for basically total gun bans in the Senate when he was at the state in Illinois.
[01:29:19.515 --> 01:29:20.796]  He is not banning guns.
[01:29:20.836 --> 01:29:22.296]  He's not taking away your ammunition.
[01:29:22.336 --> 01:29:23.136]  Your guns are safe.
[01:29:23.156 --> 01:29:23.696]  Your ammunition is safe.
[01:29:23.716 --> 01:29:24.936]  You don't have to go out and buy the next gun.
[01:29:24.976 --> 01:29:26.537]  His Attorney General argued for the D.C.
[01:29:26.557 --> 01:29:27.757]  You're going to be fine.
[01:29:27.777 --> 01:29:28.817]  Will I be fine under the D.C.
[01:29:28.897 --> 01:29:29.157]  gun ban?
[01:29:29.177 --> 01:29:31.618]  It's not even a priority in this administration right now.
[01:29:31.658 --> 01:29:33.798]  Will I be fine under the D.C.
[01:29:33.818 --> 01:29:34.158]  gun ban?
[01:29:34.178 --> 01:29:35.099]  Will I be fine under that?
[01:29:35.139 --> 01:29:35.519]  Yes.
[01:29:35.559 --> 01:29:36.719]  In fact, the less guns, the better.
[01:29:37.574 --> 01:29:38.735]  So you support that, Alan?
[01:29:38.755 --> 01:29:39.555]  You're something else.
[01:29:39.916 --> 01:29:40.836]  We're on the march.
[01:29:41.317 --> 01:29:42.918]  The Empire's on the run.
[01:29:43.838 --> 01:29:46.620]  Alex Jones and the GCN Radio Network.
[01:29:49.862 --> 01:29:51.123]  Hi, this is Alex Jones.
[01:29:51.163 --> 01:29:56.527]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:29:56.767 --> 01:30:01.390]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:30:01.771 --> 01:30:02.171]  It's true.
[01:30:02.251 --> 01:30:04.833]  Seeds have outperformed even gold and silver before in this country.
[01:30:05.073 --> 01:30:06.814]  And it's possible that could even happen again.
[01:30:07.341 --> 01:30:12.022]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:30:12.562 --> 01:30:14.483]  They call it a Survival Seed Bank.
[01:30:14.863 --> 01:30:19.464]  And it can produce an endless supply of nutrient-dense food for you and your family.
[01:30:19.664 --> 01:30:20.584]  And here's the best part.
[01:30:20.784 --> 01:30:23.565]  These seeds have not been genetically modified in any way.
[01:30:23.865 --> 01:30:27.166]  And you actually get enough seeds to plant a full acre crisis garden.
[01:30:27.486 --> 01:30:30.326]  So visit them today at SurvivalSeedBank.com.
[01:30:30.667 --> 01:30:32.567]  That's SurvivalSeedBank.com.
[01:30:32.887 --> 01:30:33.807]  Or give them a call at 877-327-0365.
[01:30:37.469 --> 01:30:38.129]  That's 877-327-0365.
[01:30:38.890 --> 01:30:46.194]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:30:46.514 --> 01:30:48.896]  This is Alex Jones for survivalseedbank.com.
[01:30:50.134 --> 01:30:55.438]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:30:55.938 --> 01:31:02.924]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[01:31:03.524 --> 01:31:09.689]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:31:10.109 --> 01:31:11.930]  Well, Obama's already fudging.
[01:31:12.070 --> 01:31:14.492]  He's fudged since day one in this election.
[01:31:14.572 --> 01:31:25.540]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:31:26.160 --> 01:31:27.441]  It's not about left or right.
[01:31:27.841 --> 01:31:29.202]  It's about a one-world government.
[01:31:29.683 --> 01:31:35.927]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:31:36.596 --> 01:31:44.346]  Get your copy of the Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:31:44.866 --> 01:31:46.008]  The Obama Deception.
[01:31:46.428 --> 01:31:47.630]  The people strike back!
[01:31:49.480 --> 01:31:54.805]  With an economy that continues to plummet, many of us will have to make the difficult decision to cut back on our expenses.
[01:31:55.426 --> 01:31:58.108]  One thing we cannot afford to cut back on, though, is our health.
[01:31:58.548 --> 01:32:05.855]  If you suffer from chronic illness, stress, a weak immune system, or just always feel tired, you need to visit Shentrition.com.
[01:32:06.316 --> 01:32:10.840]  The philosophy at Shentrition is to feed the body what it needs, plus heal the body with food.
[01:32:11.260 --> 01:32:11.881]  I think so.
[01:32:28.336 --> 01:32:28.616]  I think so.
[01:33:01.164 --> 01:33:02.584]  Is it getting better?
[01:33:05.005 --> 01:33:07.125]  Hey, I got some really great news for all the listeners.
[01:33:07.185 --> 01:33:13.187]  I finally, after a year, convinced the network that they're getting their phone system when a processing unit goes out.
[01:33:13.247 --> 01:33:15.547]  We know it overdrives hot callers.
[01:33:16.868 --> 01:33:18.788]  Hallelujah, they say they're going to replace it.
[01:33:18.808 --> 01:33:21.709]  They finally... No, it's broken.
[01:33:22.269 --> 01:33:23.669]  This will be a day long remembered.
[01:33:28.297 --> 01:33:33.738]  G. Gordon Lenny used to go, I swear we're in here with former East German radio equipment.
[01:33:33.798 --> 01:33:34.638]  It's terrible.
[01:33:35.498 --> 01:33:37.359]  This place is unbelievable.
[01:33:37.639 --> 01:33:39.819]  East German radio equipment.
