[00:00:00.149 --> 00:00:06.836]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:18:56.830 --> 01:18:58.371]  It's the equivalent of piecework, right?
[01:18:58.391 --> 01:19:01.893]  If you ever worked in a factory with piecework, you know how difficult that is.
[01:19:02.373 --> 01:19:05.155]  Obama wants to have the equivalent of piecework for teachers.
[01:19:05.235 --> 01:19:08.117]  It's a way to bust the American Federation of Teachers.
[01:19:08.197 --> 01:19:08.858]  Poor dupes.
[01:19:08.998 --> 01:19:09.778]  They supported him.
[01:19:10.218 --> 01:19:11.539]  He's going to stab them in the back.
[01:19:12.060 --> 01:19:15.302]  Obama says he wants to help people who are going to get foreclosed on.
[01:19:15.342 --> 01:19:17.243]  His answer to that is to increase payments.
[01:19:17.691 --> 01:19:19.672]  To these predators like Mozilla, right?
[01:19:19.692 --> 01:19:21.393]  The Mozilla types that countrywide.
[01:19:21.713 --> 01:19:25.394]  The predatory lenders are going to get the money and maybe somebody might get helped.
[01:19:25.774 --> 01:19:27.375]  But that's not the main idea.
[01:19:27.415 --> 01:19:29.396]  The main idea is to prop up those guys.
[01:19:29.436 --> 01:19:31.877]  So, it's all deception with Obama.
[01:19:31.917 --> 01:19:38.940]  And the main thing, of course, is he's owned by Goldman Sachs, Soros, David Rockefeller, Trilateral Commission.
[01:19:39.380 --> 01:19:46.343]  The foreign policy is a more sophisticated version of imperialism that depends on playing other countries.
[01:19:47.111 --> 01:19:47.811]  One against the other.
[01:19:47.851 --> 01:19:50.472]  Right now they're trying to play Russia against Iran.
[01:19:50.492 --> 01:19:53.873]  They're trying to get Russia to become the leading edge of a U.S.
[01:19:55.173 --> 01:20:01.035]  assault on Iran, really, with the idea that what's going to come out of that is conflict between Iran and Russia, with the U.S.
[01:20:01.055 --> 01:20:01.635]  holding back.
[01:20:01.815 --> 01:20:13.998]  Well, expanding on that, George Soros at the Davis Forum three weeks ago, you may have seen the video, admits they're lowering oil prices as a weapon against Russia, Venezuela, the Middle East, to accelerate the World Depression.
[01:20:15.256 --> 01:20:17.957]  Yes, I'm sure that he would say that.
[01:20:17.977 --> 01:20:22.820]  I think the collapse of oil prices has got a number of things going on.
[01:20:22.900 --> 01:20:25.081]  Some of that is hedge funds approaching bankruptcy.
[01:20:25.401 --> 01:20:29.203]  They go into a liquidation mode and dump their speculative positions.
[01:20:29.263 --> 01:20:32.925]  The other thing, of course, is that demand is shrinking as the Depression hits.
[01:20:32.985 --> 01:20:36.706]  But certainly, they're trying to turn that against Russia.
[01:20:36.747 --> 01:20:38.227]  So that goes on.
[01:20:38.507 --> 01:20:39.448]  Also with Sudan.
[01:20:39.508 --> 01:20:41.749]  Look, the biggest country in Africa.
[01:20:42.256 --> 01:20:46.098]  Right now, you've got this awful woman, Susan Rice, at the United Nations.
[01:20:47.258 --> 01:20:48.319]  They're moving U.S.
[01:20:48.359 --> 01:20:51.400]  forces into Africa right now, and they've got a black face to do it.
[01:20:51.960 --> 01:20:54.822]  Yeah, and Sudan is this huge country.
[01:20:55.142 --> 01:20:59.084]  I've actually been there, and you fly from northern Sudan to southern Sudan.
[01:20:59.104 --> 01:21:00.924]  You're going for hours and hours and hours.
[01:21:01.004 --> 01:21:08.768]  It's huge, and it's the key to Africa in many ways, and they're sending China about 6, 7, 8 percent of Chinese oil.
[01:21:09.412 --> 01:21:12.915]  And the goal now is to, they've declared the president an outlaw, right?
[01:21:13.435 --> 01:21:16.078]  Bashir, they want to make him into a criminal.
[01:21:16.218 --> 01:21:20.941]  Yeah, we now have the UN, and they made it a liberal cost to the lab to do this, we're not saying the guy's perfect.
[01:21:21.222 --> 01:21:27.126]  The point is, they've made, he's the first sitting president that the UN has indicted.
[01:21:28.007 --> 01:21:36.034]  And that they have a proposal for a no-fly zone over Sudan, which would simply mean that the US Air Force would then try to shoot down
[01:21:36.733 --> 01:21:38.214]  All flights over Sudan.
[01:21:38.254 --> 01:21:39.675]  Now, that's a wonderful thing.
[01:21:39.715 --> 01:21:42.297]  Let's bring war to another continent.
[01:21:42.337 --> 01:21:45.639]  Let's have Africa in flames in addition to the Middle East in flames.
[01:21:45.800 --> 01:21:49.262]  And the vector point is Sudan for the NORTHCOM invasion.
[01:21:49.342 --> 01:21:49.602]  U.S.
[01:21:49.622 --> 01:21:54.866]  forces massing all over the continent of Africa with smiling Obama leading the way.
[01:21:56.007 --> 01:21:56.967]  Stay there, Webster Tarble.
[01:21:56.987 --> 01:22:01.811]  We'll come back and continue with the real agenda and the Obama deception at InfoWars.com.
[01:22:03.072 --> 01:22:03.992]  We're on the march.
[01:22:04.473 --> 01:22:05.974]  The empire's on the run.
[01:22:07.001 --> 01:22:09.673]  Alex Jones and the GCN Radio Network.
[01:22:13.109 --> 01:22:18.973]  How would you like to finally be debt free without paying another cent to creditors and not have to file bankruptcy?
[01:22:19.273 --> 01:22:22.715]  DebtCrisisSolutions.com can help free you from the debt trap.
[01:22:22.895 --> 01:22:27.598]  This is not a debt settlement program which has tax consequences or debt consolidation.
[01:22:27.759 --> 01:22:31.261]  With our program, there are no more payments to creditors or collectors.
[01:22:31.481 --> 01:22:37.865]  We will help restore your credit history, protect your property, prevent paycheck garnishments, and preserve your bank account.
[01:22:37.965 --> 01:22:39.186]  We also provide mortgage
[01:22:39.206 --> 01:22:39.906]  We're good to go.
[01:23:03.052 --> 01:23:05.574]  That's 718-615-0123.
[01:23:05.935 --> 01:23:09.558]  Or visit them online at debtcrisissolutions.com.
[01:23:09.658 --> 01:23:12.320]  That's debtcrisissolutions.com today!
[01:23:12.340 --> 01:23:18.866]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:23:19.387 --> 01:23:26.353]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[01:23:26.940 --> 01:23:33.145]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:23:33.525 --> 01:23:35.367]  Well, Obama's already fudging.
[01:23:35.507 --> 01:23:37.909]  He's fudged since day one of this election.
[01:23:38.009 --> 01:23:48.938]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:23:49.578 --> 01:23:50.859]  It's not about left or right.
[01:23:51.260 --> 01:23:52.621]  It's about a one-world government.
[01:23:53.098 --> 01:23:59.446]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:24:00.006 --> 01:24:07.796]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:24:08.276 --> 01:24:09.438]  The Obama Deception.
[01:24:09.858 --> 01:24:11.040]  The people strike back.
[01:24:12.973 --> 01:24:16.617]  Everyone knows that omega-3 should be an essential part of our daily diet.
[01:24:16.677 --> 01:24:22.303]  With so many different methods of consumption, how do you choose a simple yet effective way to get your daily intake?
[01:24:22.423 --> 01:24:26.467]  The friendly, knowledgeable folks at North American Nutrition have the answer.
[01:24:26.767 --> 01:24:29.050]  Nature's gem, premium omega-3.
[01:24:29.230 --> 01:24:35.116]  Unlike other flaxseed, our golden flax is grown on our farm in northern Minnesota, providing cooler temperatures.
[01:24:35.216 --> 01:24:35.696]  I don't know.
[01:24:52.629 --> 01:24:54.530]  Nature's Gem Golden Flax is pure.
[01:24:54.650 --> 01:24:58.071]  There is nothing added and nothing taken away and non-GMO.
[01:24:58.191 --> 01:25:00.512]  We offer a 100% money-back guarantee.
[01:25:00.632 --> 01:25:04.294]  Order Nature's Gem Premium Golden Flax today at GoldenFlax.com.
[01:25:04.454 --> 01:25:06.214]  GoldenFLAX.com.
[01:25:06.375 --> 01:25:06.835]  Or call 800-387-5516.
[01:25:06.895 --> 01:25:07.075]  That's 800-387-5516.
[01:25:07.095 --> 01:25:07.795]  Free shipping included.
[01:25:42.716 --> 01:25:51.681]  I will tell everybody out there listening that we may launch the Obama Deception early today or tomorrow.
[01:25:53.501 --> 01:25:55.502]  It is too vital to wait at PrisonPlanet.tv.
[01:25:59.119 --> 01:26:01.060]  I was out of the studio during the break.
[01:26:01.140 --> 01:26:05.663]  John, do we have our next guest on from We Are Change Ireland, Keith Bryan?
[01:26:07.744 --> 01:26:08.825]  We're going to go to him in a moment.
[01:26:13.447 --> 01:26:14.288]  Webster Tarpley.
[01:26:18.379 --> 01:26:21.684]  Again, I want to get back to how to defeat these people.
[01:26:21.985 --> 01:26:25.591]  They are now announcing what they had currently and previously said they were going to do.
[01:26:26.292 --> 01:26:27.354]  Use the Obamanoids.
[01:26:27.594 --> 01:26:30.719]  I have the quotes here in a story Kurt Nemo did out of Mainstream News.
[01:26:32.188 --> 01:26:45.594]  Canvass in and find out, the exact quote is chilling, who supports Obama and who doesn't on a door-by-door basis and pressure people, exactly what you said with these multi-million man goon force.
[01:26:45.614 --> 01:26:53.477]  Now he's openly admitting, and the Army's admitting, a million person civilian military force that after the military takes over a country including the U.S., they're the bureaucracy.
[01:26:53.497 --> 01:26:57.339]  I mean, it's all happening, so how do we defeat this?
[01:26:58.291 --> 01:27:05.615]  Well, as I write in my latest book, which is Surviving the Cataclysm, just published by Progressive Press last week, actually.
[01:27:05.655 --> 01:27:08.176]  First copies of Surviving the Cataclysm now going out.
[01:27:08.676 --> 01:27:10.217]  The main thing is political organizing.
[01:27:10.898 --> 01:27:16.180]  The thing with Obama is an illusion, and it's an illusion which is very fragile.
[01:27:16.280 --> 01:27:20.883]  And I think you can see already the signs that Obama's beginning to get bogged down.
[01:27:21.703 --> 01:27:25.645]  As long as he was running for office, he could make promises 360 degrees.
[01:27:27.202 --> 01:27:29.304]  He promised everything and the opposite of everything.
[01:27:29.404 --> 01:27:35.268]  Once you're in office, you've got to come down and make certain decisions, even though those are hidden.
[01:27:35.768 --> 01:27:45.515]  There's a tremendous propaganda effort to hide the fact that the essence of Obama is $10 trillion to the banks, with an unlimited blank check.
[01:27:45.895 --> 01:27:52.840]  If you looked at his State of the Union address, he basically said, we will do anything for the banks.
[01:27:53.241 --> 01:27:55.222]  He doesn't say we will do anything for the homeless.
[01:27:55.709 --> 01:27:58.210]  Or for the auto industry, or for anybody else.
[01:27:58.430 --> 01:27:59.111]  Only the banks.
[01:27:59.971 --> 01:28:05.734]  The more that this can be understood, I think the quicker the illusion of Obama will collapse.
[01:28:05.814 --> 01:28:08.016]  In other words, he can crater very easily.
[01:28:08.796 --> 01:28:10.497]  Because it's all based on hysteria.
[01:28:10.537 --> 01:28:20.102]  You can already see that in the financial community, there are some people who now think more that he's an incompetent, that he's not an effective crisis manager.
[01:28:20.598 --> 01:28:29.866]  You have among the swooning, drooling liberals at the New York Times, people like Maureen Dowd, they're beginning to think that he's maybe not the messiah that they thought.
[01:28:29.906 --> 01:28:31.507]  He might even be a false messiah.
[01:28:32.408 --> 01:28:37.753]  Well, they're already preparing to blame everything on him when he's just a puppet minion.
[01:28:38.293 --> 01:28:39.314]  Here's the quote here.
[01:28:39.514 --> 01:28:46.460]  It says his new organization, Organizing for America, will be going door-to-door to map out and identify support.
[01:28:47.161 --> 01:28:47.982]  To map out.
[01:28:49.284 --> 01:28:54.530]  I mean, his goons are hitting the street and they're trying to sell his financial system and what he's pushing.
[01:28:55.651 --> 01:28:57.032]  Well, don't open the door, right?
[01:28:57.072 --> 01:28:58.594]  Don't let them get their hands on your door.
[01:28:58.654 --> 01:28:59.034]  No, no, no, no, no.
[01:28:59.174 --> 01:29:01.517]  Open the door and give them an Obama deception.
[01:29:01.537 --> 01:29:03.459]  Yes, if you have one.
[01:29:04.080 --> 01:29:04.320]  Sure.
[01:29:04.781 --> 01:29:05.241]  That's great.
[01:29:05.281 --> 01:29:06.161]  Counter-organize them.
[01:29:06.201 --> 01:29:06.721]  That's better.
[01:29:07.422 --> 01:29:08.162]  Counter-organize them.
[01:29:08.222 --> 01:29:10.382]  Shouldn't we go to Obama meetings?
[01:29:10.462 --> 01:29:14.643]  I mean, we have usaservice.org with a map of every meeting in every town and city.
[01:29:14.863 --> 01:29:18.204]  Shouldn't we go there and lovingly explain to them, you think you're repudiating Bush?
[01:29:18.524 --> 01:29:19.784]  This is Bush on steroids?
[01:29:20.885 --> 01:29:21.785]  I suppose you can.
[01:29:21.845 --> 01:29:25.146]  I also, I would urge people to look at the big picture, right?
[01:29:25.166 --> 01:29:30.827]  You can always call into these big sort of Wall Street controlled talk radios.
[01:29:31.760 --> 01:29:33.582]  You can have a tremendous impact.
[01:29:33.642 --> 01:29:35.544]  Again, I'd recommend political organizing.
[01:29:35.584 --> 01:29:38.987]  A lot of people are looking at apocalyptic scenarios, right?
[01:29:39.007 --> 01:29:41.090]  That it's going to come to some kind of civil strife.
[01:29:41.490 --> 01:29:42.451]  I don't think we're there yet.
[01:29:42.491 --> 01:29:44.413]  I think it's time to try politics.
[01:29:44.713 --> 01:29:47.296]  Well, I see the globalists are hyping that.
[01:29:48.136 --> 01:29:50.939]  Well, you've got to have your own program to get out of the Depression.
[01:29:51.119 --> 01:29:51.880]  I have one, right?
[01:29:52.100 --> 01:29:53.101]  Wipe out derivatives.
[01:29:53.542 --> 01:29:54.222]  Seize the Fed.
[01:29:54.362 --> 01:29:55.824]  Issue zero credit production.
[01:29:56.434 --> 01:29:57.154]  We're good to go.
[01:30:19.983 --> 01:30:22.865]  Seize the central bank, start making that a national bank.
[01:30:22.885 --> 01:30:25.547]  Okay, let's stop there, let's stop there, let's stop there.
[01:30:25.567 --> 01:30:28.348]  They're already doing a counterfeit of what you just said.
[01:30:28.388 --> 01:30:38.415]  They're claiming the Federal Reserve is federal, not private, and saying they are going to nationalize the banks, when in truth it is the private bankrupt banks coming in to take over with government power.
[01:30:38.735 --> 01:30:44.999]  So how do you educate folks that we're not seeing a nationalization right now, we're seeing a privatized looting taking place?
[01:30:45.578 --> 01:30:46.979]  Around this issue of derivatives.
[01:30:47.179 --> 01:30:52.261]  In other words, the derivatives are the heart of the five big money center banks that we mentioned before.
[01:30:53.141 --> 01:30:58.703]  If you wipe out derivatives, you've essentially wiped out those five banks, because they are really zombie banks, right?
[01:30:59.023 --> 01:31:00.404]  They've always been zombie banks.
[01:31:00.904 --> 01:31:02.845]  They don't lend for plant and equipment.
[01:31:02.945 --> 01:31:09.188]  When GM, Ford, and Chrysler were about to go bankrupt last December, the zombie banks did not come forward.
[01:31:09.428 --> 01:31:12.029]  We just had Circuit City collapse.
[01:31:12.449 --> 01:31:13.469]  35,000 jobs.
[01:31:13.489 --> 01:31:13.929]  600 stores.
[01:31:14.210 --> 01:31:15.330]  Where were the zombie banks?
[01:31:15.714 --> 01:31:17.456]  The zombie banks don't lend.
[01:31:17.756 --> 01:31:25.025]  They're getting money from the TARP, they're getting money on the Federal Reserve bailout, which is ten times bigger, and they're not lending.
[01:31:25.125 --> 01:31:27.048]  So these banks have got to be wiped out.
[01:31:27.508 --> 01:31:33.956]  The Federal Reserve has got to be seized, nationalized, and then you begin issuing your zero percent credit
[01:31:34.434 --> 01:31:35.754]  For production only.
[01:31:35.914 --> 01:31:37.375]  Not for financial services.
[01:31:37.775 --> 01:31:38.875]  Not for speculation.
[01:31:38.995 --> 01:31:42.196]  A lot of economists say that it shouldn't be a classical tariff either.
[01:31:42.236 --> 01:31:45.817]  It should just be a tax incentive when industry moves to the United States.
[01:31:46.717 --> 01:31:49.438]  Well, I've talked about this in the following terms.
[01:31:49.518 --> 01:31:54.259]  If you've got Count Dracula on the victim, you've got to rip Count Dracula off the victim.
[01:31:54.339 --> 01:31:55.479]  Put a stake through his heart.
[01:31:55.819 --> 01:31:58.160]  But now you've got a victim who's basically about dead.
[01:31:58.220 --> 01:32:00.620]  You've got to administer a transfusion.
[01:32:00.900 --> 01:32:02.861]  That's your federal zero percent credit.
[01:32:03.425 --> 01:32:05.347]  Plus oxygen and a defibrillator.
[01:32:05.687 --> 01:32:09.550]  And that's your program of large-scale infrastructure.
[01:32:09.570 --> 01:32:14.795]  100 nuclear reactors, coast-to-coast maglev railways, commuter rail, all this.
[01:32:15.235 --> 01:32:16.796]  And your three science drivers.
[01:32:16.836 --> 01:32:20.439]  Your space program, your biomedical, and your high-energy physics.
[01:32:20.860 --> 01:32:22.041]  And that starts both sides.
[01:32:22.121 --> 01:32:22.501]  It's true.
[01:32:22.741 --> 01:32:24.463]  It's not enough just to offer lending.
[01:32:24.723 --> 01:32:28.566]  You've got to generate demand for borrowing, because you're in a panic.
[01:32:29.025 --> 01:32:36.721]  You're inhabiting the negative curvature of the inside of a collapsed... But Webster, they've already brought us... I'm going to get our next guest briefly here.
[01:32:37.102 --> 01:32:38.966]  Have him back on in the next few days for a more detailed report.
[01:32:38.986 --> 01:32:39.747]  This is very important.
[01:32:41.266 --> 01:32:53.395]  That we're already so deep into it, some are saying it could be irrevocable, and so after our next guest leaves us, I want to briefly talk about if they allow total implosion, how would you change your plan after that point with your perspective?
[01:32:53.435 --> 01:33:03.122]  But Webster, we know the British have been caught over and over again, more than 75% of the terror attacks in Northern Ireland, Ireland and England, being staged by British Special Air Services, MI5 and MI6.
[01:33:03.743 --> 01:33:06.665]  They're now kicking this off again, and I said yesterday, I said,
[01:33:08.359 --> 01:33:15.405]  In fact, at the start of the show, before I'd seen the latest article, I said, will there be a drill around these two British soldiers being killed?
[01:33:15.705 --> 01:33:17.086]  A drill of the exact same thing happening.
[01:33:17.547 --> 01:33:23.152]  We already know that the security services military stood down even as they saw them shooting and didn't fire back.
[01:33:23.572 --> 01:33:24.913]  That is now mainstream news.
[01:33:25.273 --> 01:33:26.655]  This is the Belfast Telegraph.
[01:33:26.675 --> 01:33:28.756]  Soldiers shot dead in Northern Ireland terror attack.
[01:33:29.457 --> 01:33:31.679]  The attack happened just 36 hours from Northern Ireland.
[01:33:31.739 --> 01:33:46.235]  Chief Constable Sir Hugh Ord confirmed that undercover soldiers had been called in to carry out surveillance operations on dissidents and amid warnings that the threat against his officers and military personnel was at its highest for almost a decade that they were doing drills.
[01:33:46.955 --> 01:33:47.676]  Here's another one.
[01:33:48.076 --> 01:33:50.297]  This is out of the Metro.co.uk.
[01:33:50.397 --> 01:33:52.079]  I guess this is the one in the Metro.
[01:34:17.115 --> 01:34:18.636]  Alex, it's a pleasure to be back on.
[01:34:18.656 --> 01:34:19.637]  I think last time round
[01:34:41.451 --> 01:34:48.737]  We were all upbeat about our victory against the European Constitution, known as the Lisbon Treaty, but this time around, it seems like things are a little different.
[01:34:48.857 --> 01:34:51.819]  So, it's great to be on, and hello to Webster Tarpley, too.
[01:34:52.019 --> 01:34:52.480]  Hi there!
[01:34:53.561 --> 01:34:55.882]  Okay, you're there in Ireland.
[01:34:56.483 --> 01:34:58.084]  Give us the breakdown on what's happening.
[01:34:59.305 --> 01:35:01.927]  Well, Alex, I think there's a lot of ambiguity going on.
[01:35:02.487 --> 01:35:06.711]  People aren't quite sure what happened or what is meant to happen out of this.
[01:35:07.609 --> 01:35:11.330]  Um, as we know that there were six people shot there on Saturday night.
[01:35:11.650 --> 01:35:16.032]  Two of them were pronounced dead and they were two soldiers of, uh, British Army.
[01:35:16.232 --> 01:35:22.614]  There was two other soldiers hit with bullets and there was two other civilians which were just delivering pizzas to, uh, the barracks.
[01:35:23.936 --> 01:35:31.698]  I actually did some investigation earlier, the way you were saying, when I was speaking to Rob, and I came across some interesting things.
[01:35:32.238 --> 01:35:46.182]  The actual people who provide security on these bases is called NISGS, which is the Northern Ireland Security Guard Services, and they are normally armed with weapons, and they also patrol their bases.
[01:35:46.502 --> 01:35:51.563]  It was confirmed from an army source in the actual Australian news
[01:35:52.353 --> 01:35:52.613]  That's
[01:36:13.592 --> 01:36:17.274]  Same thing happened last week in Pakistan with the attack on the cricket team.
[01:36:17.334 --> 01:36:20.256]  Perfect propaganda to outrage cricket fans.
[01:36:20.296 --> 01:36:21.476]  Tens of millions worldwide.
[01:36:21.516 --> 01:36:23.337]  It's almost as big as soccer in many areas.
[01:36:23.697 --> 01:36:24.598]  Don't know in the U.S.
[01:36:25.679 --> 01:36:26.759]  And the same thing there.
[01:36:26.819 --> 01:36:31.682]  Mainstream news is saying was it an inside job because the government
[01:36:32.877 --> 01:36:35.420]  There's police right there, and the shooters shoot.
[01:36:35.821 --> 01:36:37.803]  Calmly take your time, walk right by the police.
[01:36:38.383 --> 01:36:39.044]  Nothing's done.
[01:36:39.064 --> 01:36:40.085]  This stinks to high heaven.
[01:36:40.466 --> 01:36:42.328]  Webster, I mean, it's the same M.O.
[01:36:42.428 --> 01:36:42.968]  every time.
[01:36:43.369 --> 01:36:49.976]  Why does the establishment, we're not sure with these new cases, others have been confirmed, but why do they like to stage these shootings?
[01:36:50.056 --> 01:36:51.398]  As a pretext to bring in more troops?
[01:36:52.895 --> 01:37:02.963]  Well, Britain, under the Labour government of Tony Blair and now Gordon Brown, Britain has gone much further down the road to a police state than the U.S.
[01:37:03.143 --> 01:37:03.343]  even.
[01:37:04.404 --> 01:37:10.108]  Part of it is that the parties are controlled top-down by the parliamentary whip system.
[01:37:10.589 --> 01:37:20.076]  The other thing is that you haven't had mass movements, you haven't had the kind of thing that you've seen in the U.S., and you don't have independent communications by and large, right?
[01:37:20.096 --> 01:37:21.837]  There's a large amount of television
[01:37:22.347 --> 01:37:25.489]  And radio broadcasting is controlled by the BBC.
[01:37:25.789 --> 01:37:29.872]  There is some commercial opposition, you know, competition to that.
[01:37:30.372 --> 01:37:35.375]  But it doesn't amount to the kind of thing that you have in the US, of all ideological types.
[01:37:35.435 --> 01:37:49.104]  So I would say Gordon Brown, you know, having started with this thing about bank bailouts, bank nationalizations, hundreds of billions and trillions of pounds now committed to the derivatives bailout and wanting to be the leader of this, right?
[01:37:49.124 --> 01:37:50.285]  Because that's what he is right now.
[01:37:50.345 --> 01:37:51.626]  Gordon Brown is the world leader
[01:37:52.055 --> 01:37:54.554]  In the bailout brigade, I think they're...
[01:37:54.980 --> 01:38:00.344]  They're tightening the screws and they're looking for pretexts for more and more police state controls inside.
[01:38:00.444 --> 01:38:00.924]  That's right.
[01:38:01.004 --> 01:38:08.970]  Peaceably, the people of Ireland are moving to kick British forces out and get true sovereignty and this violence is the best friend of the establishment.
[01:38:09.030 --> 01:38:17.095]  It's turned out most IRA was commanded by British intelligence and they would threaten their underlings with death if they wouldn't go out and commit shootings and bombings.
[01:38:17.696 --> 01:38:20.718]  Going back to We Are Change Ireland, Keith, Brian.
[01:38:21.138 --> 01:38:23.400]  Keith, continue with other intel you've got from Ireland.
[01:38:24.588 --> 01:38:26.933]  Well, basically, I was just scouring the newspapers.
[01:38:27.033 --> 01:38:32.625]  I was just, you know, randomly Googling what the M.O.s would be, and that's how I came across this stand-down, or these...
[01:38:33.175 --> 01:38:34.075]  I don't think so.
[01:39:00.379 --> 01:39:09.864]  One gentleman called Patrick Mercer, he's a former Infantry Regiment Commanding Officer and he is now Chairman of the Commons Counterterrorism Subcommittee.
[01:39:10.424 --> 01:39:21.929]  And he went on to say, we have to question the efficacy of the Guard Force if it is not armed guards stood by as British soldiers are shot at Northern Ireland Base prepared to fire back on the enemy.
[01:39:22.389 --> 01:39:27.572]  And let's expand on that, they then came over and stood over them and raked them with fire again.
[01:39:29.013 --> 01:39:35.759]  Yeah, well, and this guy goes on to say, well, how are we meant to be a deterrent in the future if the terrorists know that we're not going to be shot at?
[01:39:36.339 --> 01:39:45.727]  And when you look at it, I mean, I'm sure that the people who were attacking the base knew that they were going to receive some sort of fireback or some sort of retaliation, but there was none.
[01:39:46.288 --> 01:39:57.357]  Now, why would, that's a key point, why would they waddle up after shooting them in the distance and then stand over them and shoot them again, right up at the gate of the base, not thinking they'd be fired upon, knowing there was armed forces in there?
[01:39:58.584 --> 01:40:02.488]  Yeah, not just that, they also were waiting there, Alex.
[01:40:02.988 --> 01:40:14.239]  So that, I mean, I'm actually reading army reports here, and I don't know who the person is, it's coming from Australian and various other news sources, but they're scrutinizing the situation.
[01:40:14.259 --> 01:40:17.822]  They're saying, well, why was there no armed guards coming outside the base to collect the pizzas?
[01:40:18.122 --> 01:40:23.227]  That's normal protocol for people with weapons to come outside in case there was an actual attack.
[01:40:23.886 --> 01:40:24.186]  I think so.
[01:40:43.547 --> 01:40:49.988]  ammunition being used against these six individuals which, thank God, no more than two are killed.
[01:40:50.389 --> 01:40:53.929]  Yeah, that's two and a third banana clips sprayed into them.
[01:40:55.350 --> 01:40:56.170]  Just amazing.
[01:40:56.250 --> 01:40:59.931]  Well, is there a We Are Change website you want to plug?
[01:40:59.951 --> 01:41:04.251]  I know you guys put out a film as well and have really been making the news over there confronting politicians.
[01:41:04.291 --> 01:41:06.132]  Any sites that you want to plug?
[01:41:06.972 --> 01:41:08.912]  Yeah, there's several sites now, Alex.
[01:41:08.972 --> 01:41:10.613]  There's WiseUpJournal.com,
[01:41:11.897 --> 01:41:12.077]  I don't
[01:41:28.571 --> 01:41:36.938]  It's quite interesting what's going on recently and it's reminiscent to what we once knew in the past and it's kind of being brought into the present now.
[01:41:37.939 --> 01:41:47.166]  I feel, Alex, if this goes on, basically there will be British troops back on the streets up there because they're not going to stand by while British soldiers are being fired upon.
[01:41:47.226 --> 01:41:50.729]  And now they've killed a police officer last night too.
[01:41:52.003 --> 01:41:58.906]  Yeah, basically what happened there was somebody threw a stone or a brick through some person's window.
[01:41:59.426 --> 01:42:11.791]  Maybe that was a tactic to draw the police in, but one police officer who has 22 years of experience in the police force up there, who must have seen quite a lot, he arrived up on the scene and
[01:42:12.478 --> 01:42:22.380]  Um, basically when the car came to a standstill, somebody come up from the rear window and just unloaded into the car and I think, uh, I think he was shot in the head and, uh, he died instantly.
[01:42:22.760 --> 01:42:24.621]  Well, it's on record the British do most of this.
[01:42:24.641 --> 01:42:25.641]  They've been caught red-handed.
[01:42:25.981 --> 01:42:28.082]  We'll talk to you in the next few days as this develops.
[01:42:28.122 --> 01:42:29.382]  Thanks for your great information.
[01:42:29.602 --> 01:42:30.602]  And we are Change Ireland.
[01:42:31.502 --> 01:42:33.323]  Alex, take care of yourself and bye for Webster.
[01:42:34.003 --> 01:42:34.843]  Alright, take care.
[01:42:34.863 --> 01:42:42.666]  We're going to come back in a final five minute segment and talk about if the depression continues to unfold, if we're not able to turn them around, what do we do then?
[01:42:42.686 --> 01:42:53.650]  I know you're saying work to change it now, but how would we extricate ourselves from the crisis if it's allowed to continue to deteriorate over the next six months to a year, which is clear they're not going to change course.
[01:42:54.150 --> 01:42:59.312]  We're going to force them later too, but you can see the energy of the people versus the establishment and you can see the trajectory.
[01:42:59.952 --> 01:43:05.553]  And it's clear it's going to take more time to stop this juggernaut of destruction, financial destruction, from rolling forward.
[01:43:05.593 --> 01:43:06.753]  Also, will they hit Iran?
[01:43:06.773 --> 01:43:07.574]  They're beating the war drums.
[01:43:07.914 --> 01:43:09.954]  For that, yet again, I'm Alex Jones.
[01:43:09.994 --> 01:43:12.095]  This is the Genesis Communications Radio Network.
[01:43:12.855 --> 01:43:14.355]  Alex Jones here with a question.
[01:43:14.535 --> 01:43:15.995]  What does humidity mean to you?
[01:43:16.275 --> 01:43:18.496]  Most people think of hot and sticky summer days.
[01:43:18.956 --> 01:43:23.677]  But many people are beginning to realize that humidity can be a valuable source of pure drinking water.
[01:43:24.105 --> 01:43:26.927]  That's why I'd like you to visit acolablue.com.
[01:43:27.287 --> 01:43:43.178]  Acolablue is a state-of-the-art atmospheric water generator producing purified drinking water from the humidity in the air using reverse osmosis and a five-stage carbon and UV light filtration system which produces great tasting water at an unbeatable price.
[01:43:43.739 --> 01:43:45.740]  Finally, drinking water that you control.
[01:43:45.760 --> 01:43:47.061]  I use one every day.
[01:43:47.481 --> 01:43:49.943]  Say goodbye to expensive water delivery services.
[01:43:50.303 --> 01:43:53.326]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:44:19.617 --> 01:44:24.961]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
