[00:00:00.169 --> 00:00:00.649]  I think so.
[02:23:00.991 --> 02:23:03.891]  You know, it's kind of like, I told people how they introduced FEMA camps.
[02:23:04.932 --> 02:23:06.412]  I said, they are going to come out.
[02:23:07.982 --> 02:23:11.786]  And they are going to say, oh, it's for the homeless.
[02:23:11.866 --> 02:23:13.387]  Oh, you can't be homeless anymore.
[02:23:13.908 --> 02:23:14.748]  And there's crimes.
[02:23:14.768 --> 02:23:16.150]  We've got to search you and disarm you.
[02:23:16.170 --> 02:23:17.631]  And we're going to have a brig on there.
[02:23:18.271 --> 02:23:18.952]  But don't worry.
[02:23:19.052 --> 02:23:20.293]  And there's going to be a medical center.
[02:23:20.914 --> 02:23:21.875]  I said that for years.
[02:23:22.155 --> 02:23:23.136]  How have they now announced it?
[02:23:24.827 --> 02:23:26.708]  I mean, I said exactly how Glenn Beck would do it.
[02:23:26.928 --> 02:23:27.888]  I understand this.
[02:23:28.148 --> 02:23:31.829]  Folks, I haven't taken calls all day, hardly, because I don't want to stop.
[02:23:32.129 --> 02:23:33.089]  Because I'm passionate.
[02:23:33.250 --> 02:23:34.670]  Most hosts lean on the callers.
[02:23:34.690 --> 02:23:35.690]  They lean on guests.
[02:23:35.970 --> 02:23:37.451]  They don't want to be on air.
[02:23:37.711 --> 02:23:39.651]  They want to be out playing golf or chasing tail.
[02:23:40.032 --> 02:23:40.792]  I want to be here.
[02:23:40.832 --> 02:23:41.652]  This is what I do.
[02:23:41.672 --> 02:23:42.352]  I study them.
[02:23:42.412 --> 02:23:42.852]  I know them.
[02:23:42.912 --> 02:23:43.593]  I know the enemy.
[02:23:43.913 --> 02:23:44.893]  I understand what they're doing.
[02:23:44.913 --> 02:23:46.173]  They're going to kill our asses.
[02:23:46.353 --> 02:23:47.774]  These people mean business!
[02:23:49.585 --> 02:23:51.309]  These people mean business, man!
[02:23:51.349 --> 02:23:52.872]  My whole life's on the line with this!
[02:23:53.213 --> 02:23:55.298]  And you call into the show nitpicking!
[02:23:58.973 --> 02:24:01.634]  I mean, what I did in the interest of time was I condensed it all together.
[02:24:01.694 --> 02:24:04.655]  I said, yes, now they're introducing how we need it.
[02:24:04.696 --> 02:24:05.576]  That's how they always do it.
[02:24:05.716 --> 02:24:08.017]  After they've already been doing it, we have the articles.
[02:24:08.057 --> 02:24:11.198]  Here's the name of the articles up on PrisonPlanet.com where they admit they're doing.
[02:24:11.619 --> 02:24:15.920]  So I made that all perfectly clear without adding a bunch of tremulous hesitation.
[02:24:15.940 --> 02:24:19.122]  I mean, I don't know who we need.
[02:24:20.042 --> 02:24:26.045]  I mean, like you said, seven years ago, I make a film, Road to Tyranny, showing you the documents where they say we're all terrorists, and now it's all big news everywhere.
[02:24:26.245 --> 02:24:32.527]  I broke the MIAC report, and I had my own people going, I don't see Ron Paul in there, and he's not in there, and I'm like, he's on page eight!
[02:24:33.127 --> 02:24:34.148]  He's on page eight!
[02:24:35.028 --> 02:24:37.889]  I started screaming at them, you know, I can't handle this stuff, man!
[02:24:38.289 --> 02:24:40.390]  I know how this works, this is what I do!
[02:24:40.410 --> 02:24:44.352]  I've interviewed thousands of experts, I do this stuff 18 hours a day!
[02:24:44.372 --> 02:24:46.493]  I don't have time for your crap anymore!
[02:24:47.313 --> 02:24:47.813]  And you know what?
[02:24:47.833 --> 02:24:48.793]  You can do a better job.
[02:24:48.834 --> 02:24:50.114]  Get your own radio show.
[02:24:50.394 --> 02:24:51.434]  Get it there in Florida.
[02:24:51.474 --> 02:24:52.215]  Go out and do it.
[02:24:52.415 --> 02:24:54.175]  Man, I didn't claim to have all the answers.
[02:24:55.476 --> 02:24:59.277]  But see, instead it's going to be about, oh, Obama just says they may terraform.
[02:25:00.337 --> 02:25:02.278]  I told you they admit they're already doing it.
[02:25:02.378 --> 02:25:03.158]  My God.
[02:25:03.878 --> 02:25:05.039]  My God.
[02:25:05.919 --> 02:25:09.960]  I guess everything's okay, Bernus, because yeah, the camps are real, but, you know, they're only for our safety.
[02:25:10.200 --> 02:25:11.260]  Well, I don't think everything's okay.
[02:25:11.280 --> 02:25:12.641]  I mean, who are these timid people?
[02:25:13.527 --> 02:25:20.308]  Well, then, Alex, I'm listening right now, and he said they're doing it, but Obama just says they may have to.
[02:25:20.448 --> 02:25:21.189]  Let's be honest.
[02:25:21.229 --> 02:25:22.989]  The point is they're saying it's real!
[02:25:23.189 --> 02:25:29.410]  The point is they're saying they can manipulate the atmosphere, spraying aerosols, that they're doing right now!
[02:25:29.931 --> 02:25:32.391]  The point is they admit the frickin' thing's real!
[02:25:33.091 --> 02:25:41.093]  God, you people have been conditioned from birth to not have any connection to reality, to not see right through things, to not go with it!
[02:25:42.014 --> 02:25:45.958]  I mean, how is it bizarre for me to say they're admitting they have chemtrails, is my point?
[02:25:46.159 --> 02:25:47.760]  They're admitting they have chemtrails!
[02:25:47.940 --> 02:25:49.582]  They're admitting they have chemtrails!
[02:25:49.742 --> 02:25:51.424]  They're admitting they have chemtrails!
[02:25:52.608 --> 02:25:54.589]  THEY'RE SPRAYING US IN A SECRET PROGRAM!
[02:25:54.729 --> 02:25:55.309]  GOD!
[02:25:55.729 --> 02:25:57.670]  I'm sorry, go ahead Burmus, give us the latest info.
[02:25:57.710 --> 02:26:01.311]  Yeah, you know, um, I got the second half of the document right here, here's page 120.
[02:26:02.692 --> 02:26:05.273]  It's all about internet and how we're bad, we're terrorists, Alex.
[02:26:05.553 --> 02:26:13.616]  Internet technology has emerged as the preferred medium for extremist communication and is increasingly being exploited to assist terrorists in achieving their goals.
[02:26:13.916 --> 02:26:17.297]  It's used to recruit and radicalize, uh, supportive terrorist activities.
[02:26:17.317 --> 02:26:20.518]  So you're saying terrorist and then radical and then extremist and they can call me an extremist.
[02:26:20.558 --> 02:26:22.039]  It's all about murder and death.
[02:26:22.259 --> 02:26:22.959]  And how dare they?
[02:26:23.019 --> 02:26:31.182]  These groups solicit funds on their websites through donations as well as the sales of various items including publications, audio and visual media.
[02:26:31.202 --> 02:26:32.143]  Here's where it gets great.
[02:26:32.443 --> 02:26:41.446]  Extremist groups also actively use web forums, blogs, social networking sites such as YouTube, MySpace, Google Video and of course Twitter.
[02:26:42.369 --> 02:26:43.250]  Oh my God!
[02:26:43.550 --> 02:26:44.772]  And then, here's even better.
[02:26:45.172 --> 02:26:53.342]  On the bottom, they say Twitter was used as a counter-surveillance command and control and the movement of tool-buy activists at the Republican National Convention.
[02:26:53.362 --> 02:26:54.764]  You know where this article comes out of?
[02:26:55.445 --> 02:26:55.805]  Sample.
[02:26:56.306 --> 02:26:59.630]  Al-Qaeda-like mobile discussions and potential creative uses.
[02:26:59.830 --> 02:27:03.571]  So if you're protesting the Republican National Party... It's Al-Qaeda-like!
[02:27:03.591 --> 02:27:04.412]  You're Al-Qaeda, yeah.
[02:27:04.532 --> 02:27:07.633]  Well, see, but see, and they'll also go, well, it just mixes them in.
[02:27:07.653 --> 02:27:08.973]  They're not saying they're Al-Qaeda.
[02:27:09.153 --> 02:27:10.714]  They just say it's Al-Qaeda-like.
[02:27:10.774 --> 02:27:13.615]  I mean, you said they were equating protesters with Al-Qaeda.
[02:27:13.835 --> 02:27:15.315]  They just said Al-Qaeda-like.
[02:27:15.395 --> 02:27:17.916]  I don't think that really means they're equating them with them.
[02:27:18.196 --> 02:27:19.977]  I don't think the government's really bad.
[02:27:20.617 --> 02:27:21.497]  I don't believe it.
[02:27:22.218 --> 02:27:22.778]  I don't know.
[02:27:23.058 --> 02:27:27.159]  Yeah, like you said, the general populace is so ignorant and mesmerized.
[02:27:27.340 --> 02:27:28.160]  Let me give you an example.
[02:27:28.540 --> 02:27:35.142]  One of my really good friends back in New York, he does a financial blog for one of the bigger, I'm not going to say the company, but he does a big financial blog.
[02:27:35.162 --> 02:27:36.243]  Better not, they're not kidding.
[02:27:36.263 --> 02:27:37.003]  We're so free.
[02:27:37.023 --> 02:27:39.524]  So I said to him, what do you think about this new global currency?
[02:27:39.924 --> 02:27:41.065]  He's like, what are you talking about?
[02:27:41.105 --> 02:27:44.648]  And I sent him the article out of the Telegraph with the IMF talking about it.
[02:27:44.688 --> 02:27:48.831]  But let me guess, he had been preconditioned it didn't exist, so he couldn't see the article?
[02:27:49.031 --> 02:27:50.673]  No, he figured it out, kind of.
[02:27:50.993 --> 02:27:51.333]  Kind of.
[02:27:51.373 --> 02:27:53.535]  Like, he looked at it, he said, well, where is this global currency?
[02:27:53.555 --> 02:27:56.978]  And I said, look, this is called... It's monetized at the top, he couldn't understand that.
[02:27:56.998 --> 02:27:58.219]  Yeah, exactly, exactly.
[02:27:58.259 --> 02:28:00.380]  And then I explained to him, hey, look what just went down at the G20.
[02:28:01.261 --> 02:28:01.761]  We're good to go.
[02:28:19.928 --> 02:28:23.450]  I showed him the MIAC report, Alex, and he couldn't understand why it was bad.
[02:28:23.570 --> 02:28:27.032]  And I literally had to break down the first page and say, all right, well, here's a lie.
[02:28:27.272 --> 02:28:27.892]  Here's another lie.
[02:28:28.032 --> 02:28:28.712]  Here's the next lie.
[02:28:28.872 --> 02:28:29.913]  You know, these are all government operations.
[02:28:29.953 --> 02:28:30.533]  They're like children.
[02:28:30.573 --> 02:28:34.315]  They just think the government likes them and everything's like, ahhh.
[02:28:34.775 --> 02:28:35.676]  They have no idea.
[02:28:35.696 --> 02:28:37.637]  This is the people that murdered half the planet.
[02:28:39.137 --> 02:28:41.819]  I mean, you know, I'm sorry, 200 million wasn't half the planet.
[02:28:43.972 --> 02:28:44.853]  I'm disgusted, Alex.
[02:28:44.893 --> 02:28:47.315]  I mean, I've got another hundred pages to go through on this thing.
[02:28:47.335 --> 02:28:47.916]  Hey, you know what?
[02:28:47.956 --> 02:28:48.876]  That doesn't exist.
[02:28:48.916 --> 02:28:50.117]  That paper doesn't exist.
[02:28:50.278 --> 02:28:51.078]  I want you to prove.
[02:28:52.379 --> 02:28:53.821]  Alex made up the MIAC.
[02:28:53.861 --> 02:28:56.843]  You know, for the people at PrisonPlanet.TV, look at this document.
[02:28:56.883 --> 02:28:58.365]  Look what I am holding in my hands.
[02:28:58.405 --> 02:29:01.627]  This is, I mean, this is unbelievable!
[02:29:01.647 --> 02:29:03.309]  Well, that's an internal one.
[02:29:03.549 --> 02:29:05.591]  That's why it says they're surveilling all those people.
[02:29:05.831 --> 02:29:07.632]  The key is, all those people are being surveilled.
[02:29:07.673 --> 02:29:08.733]  I'd love to get the Texas one.
[02:29:09.854 --> 02:29:12.435]  I've been sent the short Texas ones and posted them, but I haven't got them.
[02:29:12.455 --> 02:29:13.275]  Well, you called it, Alex.
[02:29:13.315 --> 02:29:14.896]  You said these were going out all over the country.
[02:29:14.916 --> 02:29:15.636]  They obviously are.
[02:29:15.656 --> 02:29:16.357]  Well, I know they are.
[02:29:16.397 --> 02:29:17.437]  It's all federally written.
[02:29:17.457 --> 02:29:18.017]  They admit that.
[02:29:18.077 --> 02:29:18.297]  Yes.
[02:29:18.637 --> 02:29:18.838]  Yes.
[02:29:18.978 --> 02:29:19.598]  So, you know.
[02:29:19.618 --> 02:29:20.458]  I didn't call it.
[02:29:20.498 --> 02:29:22.359]  They admit that these reports are federally written.
[02:29:22.659 --> 02:29:24.360]  Well, I just commend you.
[02:29:24.380 --> 02:29:25.460]  I won't see proof!
[02:29:26.320 --> 02:29:27.301]  I won't see proof!
[02:29:27.401 --> 02:29:28.941]  Okay, go Google the articles.
[02:29:28.961 --> 02:29:32.283]  You got the governor saying the feds wrote this and the Kansas City Star.
[02:29:32.323 --> 02:29:35.724]  It's not my job to sit there and hand-feed you everything, okay?
[02:29:37.823 --> 02:29:40.704]  I'm with you Alex, I'm just trying to do the right thing and put this out there to people.
[02:29:40.724 --> 02:29:41.584]  It makes me sick.
[02:29:41.604 --> 02:29:44.285]  And you know, if people can do a better job, please help us.
[02:29:44.425 --> 02:29:46.986]  You know, we got the government.
[02:29:47.006 --> 02:29:49.427]  I am sick and tired of people calling me, telling me what I need to do.
[02:29:49.867 --> 02:29:55.228]  Well you, Alex, especially being here, you know, seeing how much you work, I mean you are a work horse.
[02:29:55.429 --> 02:29:57.489]  I couldn't work as much as this guy, I'll tell you that right now.
[02:29:57.569 --> 02:29:58.569]  I need to quit.
[02:29:58.710 --> 02:29:59.670]  No, you don't need to quit.
[02:30:00.370 --> 02:30:03.731]  You, Alex, you know it's gotten to the point where I know it's life and death.
[02:30:03.751 --> 02:30:04.672]  I mean, you can't get out of this.
[02:30:05.132 --> 02:30:07.733]  There's only one way to make it out of here, and that's going through these sons of bitches.
[02:30:07.793 --> 02:30:08.293]  Well, you know what?
[02:30:08.373 --> 02:30:10.294]  I want to tell people when they... I mean, let me tell you something, folks.
[02:30:10.334 --> 02:30:15.756]  They plan to take you in the final equation after a bunch of stage crises and getting you used to riots and problems down the road.
[02:30:15.936 --> 02:30:17.736]  They plan to blow your frickin' head off, okay?
[02:30:18.056 --> 02:30:20.557]  And, you know, you can suck your thumb all day and say, I'm making that up.
[02:30:20.717 --> 02:30:22.038]  Hey, fine, more power to you.
[02:30:22.318 --> 02:30:27.300]  But at least when it gets worse and worse and I get proven right on the rest of the stuff, get up off your fat asses.
[02:30:28.200 --> 02:30:31.203]  Get up off your big, fat, and you can be skinny.
[02:30:31.243 --> 02:30:32.384]  I'm not bashing fat people.
[02:30:32.684 --> 02:30:33.344]  I'm a little chubby.
[02:30:33.645 --> 02:30:35.306]  The point is, I mean, your soul's fat.
[02:30:35.346 --> 02:30:37.308]  You're slovenly and you're weak.
[02:30:38.108 --> 02:30:38.469]  Okay?
[02:30:38.709 --> 02:30:42.412]  I mean, if you can't see what's going on, you've got a big problem.
[02:30:45.334 --> 02:30:45.795]  Just wait.
[02:30:46.235 --> 02:30:46.775]  Just go ahead.
[02:30:47.056 --> 02:30:47.596]  Go ahead, Burness.
[02:30:47.636 --> 02:30:48.176]  I want to take calls.
[02:30:48.217 --> 02:30:48.477]  Go ahead.
[02:30:49.031 --> 02:30:50.452]  All right, you know, I said you got more there.
[02:30:50.472 --> 02:30:52.554]  I mean, yeah, you can go through this whole thing.
[02:30:52.594 --> 02:30:54.556]  I mean, everything is considered terrorism.
[02:30:54.716 --> 02:30:58.339]  And look at your whole first hour and they got Kaiser on second hour.
[02:30:58.419 --> 02:30:59.219]  Kaiser on the second hour.
[02:30:59.239 --> 02:31:00.280]  I'm going to be going over this.
[02:31:00.400 --> 02:31:01.761]  You need to cover that the whole first hour.
[02:31:01.781 --> 02:31:02.922]  The whole first hour is going to be.
[02:31:02.942 --> 02:31:05.604]  And they got Kaiser on and I'll call in with the Beck thing after that.
[02:31:05.965 --> 02:31:07.026]  We got a big show tonight Alex.
[02:31:07.066 --> 02:31:10.508]  I got attacked for saying he was a government agent and he was going to stab us in the back.
[02:31:10.528 --> 02:31:11.849]  And then now it was proven right.
[02:31:12.190 --> 02:31:13.150]  Exactly as I said.
[02:31:13.191 --> 02:31:15.072]  I mean, do you people have any respect for me?
[02:31:15.092 --> 02:31:16.974]  Do you have any respect for me?
[02:31:17.714 --> 02:31:19.657]  Or is it just all, we don't believe Alex?
[02:31:21.659 --> 02:31:24.783]  Well, you know, people in glass houses shouldn't throw stones, but that's all that matters.
[02:31:24.803 --> 02:31:27.366]  No, that guy sounded apologetic and nice, and that's why it made me so mad.
[02:31:27.906 --> 02:31:30.670]  He's like, I'm sorry, but I can't pour people at your show, and you're blah blah blah.
[02:31:31.070 --> 02:31:34.494]  I said, hey, this article right here, and by the way, they admit it.
[02:31:34.514 --> 02:31:36.156]  The point is, they're admitting the chemtrails.
[02:31:37.177 --> 02:31:37.798]  That's my point.
[02:31:37.998 --> 02:31:41.540]  Instead of like inventing that I'm like... It's just so nitpicky, man.
[02:31:42.381 --> 02:31:44.642]  It drives me insane.
[02:31:44.682 --> 02:31:46.883]  The point is they're spraying us, okay?
[02:31:47.364 --> 02:31:48.985]  And they're admitting that they're doing it.
[02:31:49.625 --> 02:31:51.887]  And he goes, no, they're saying they're looking at it!
[02:31:53.167 --> 02:31:55.269]  The point is they're admitting it's real and rolling it out.
[02:31:55.309 --> 02:31:56.750]  The issue is that they're rolling it out.
[02:31:59.437 --> 02:31:59.937]  My God.
[02:32:00.017 --> 02:32:04.401]  And they're not going to have arguments all day with people about their, you know, well there is a law I've got to take vaccines.
[02:32:04.961 --> 02:32:09.344]  And I've got to explain to them that there's... Oh, right there it says, you know, terrorists won't take shots.
[02:32:09.364 --> 02:32:12.707]  You know what, as soon as you said it I was just pulling out a random page.
[02:32:12.727 --> 02:32:13.487]  I can't handle it anymore.
[02:32:13.527 --> 02:32:15.869]  It's public health and health care part of the terrorism.
[02:32:16.329 --> 02:32:17.430]  So what do the terrorists believe in?
[02:32:17.470 --> 02:32:18.110]  Well, let's see.
[02:32:18.211 --> 02:32:19.191]  Sector list criteria.
[02:32:19.572 --> 02:32:26.176]  Primary HHS owned or managed pharmaceutical and medical equipment stockpile sites centered for disease control.
[02:32:26.416 --> 02:32:27.978]  This is forced inoculation crap.
[02:32:28.618 --> 02:32:30.800]  That's exactly what this is, oh my god.
[02:32:31.300 --> 02:32:32.741]  I mean, I gotta sit down with this guy.
[02:32:32.761 --> 02:32:38.745]  I mean, folks, it's not easy going through this with their doublespeak, too, because everything's good for you.
[02:32:38.785 --> 02:32:40.566]  Everybody knows I made up the MIAC report.
[02:32:40.586 --> 02:32:41.687]  I'm still being accused of that.
[02:32:42.348 --> 02:32:43.108]  And that was a big thing.
[02:32:43.128 --> 02:32:45.750]  A lot of people really said that that was a totally fair report.
[02:32:45.890 --> 02:32:47.111]  It's all still there.
[02:32:47.131 --> 02:32:49.613]  No, I made it up, they say.
[02:32:49.893 --> 02:32:51.614]  And, you know, again, I covered this on my show.
[02:32:51.634 --> 02:32:52.135]  I had someone call me.
[02:32:52.155 --> 02:32:52.495]  It doesn't matter.
[02:32:52.515 --> 02:32:53.996]  The head of the MIAC thing just resigned.
[02:32:54.356 --> 02:32:55.337]  Yeah, yeah, that's right.
[02:32:56.104 --> 02:32:56.684]  Doesn't exist.
[02:32:57.305 --> 02:32:57.845]  Doesn't exist.
[02:32:57.885 --> 02:33:02.548]  Doesn't matter that I get calls that people are getting pulled over in Los Angeles County for having Ron Paul away bumper stickers.
[02:33:02.568 --> 02:33:03.949]  No, there's video of it in Las Vegas.
[02:33:05.430 --> 02:33:06.750]  You know, we're all just terrorists, Alex.
[02:33:06.770 --> 02:33:07.951]  We should just give in and bow down.
[02:33:07.971 --> 02:33:09.672]  But, you know... But, I mean, look, look, look.
[02:33:10.192 --> 02:33:12.374]  Let's say 90% of what I'm saying is accurate.
[02:33:12.394 --> 02:33:13.094]  And really, it's like 110.
[02:33:13.654 --> 02:33:15.075]  It's worse than what I'm saying.
[02:33:15.636 --> 02:33:19.538]  You know, um... It's worse than what I'm saying.
[02:33:20.458 --> 02:33:22.199]  And... But, I mean, let's just say 10% was true.
[02:33:23.379 --> 02:33:24.019]  Hypothetically.
[02:33:24.099 --> 02:33:25.340]  I mean, is that not bad?
[02:33:25.360 --> 02:33:27.101]  I mean, were we not screwed with that?
[02:33:29.882 --> 02:33:30.762]  Yeah, absolutely.
[02:33:30.782 --> 02:33:33.384]  I mean, the government's admitting, for your safety, we're going to chemtrail you.
[02:33:34.524 --> 02:33:35.084]  Oh, Jesus.
[02:33:35.565 --> 02:33:36.445]  That's what this means.
[02:33:36.465 --> 02:33:37.505]  See, I know their language.
[02:33:37.765 --> 02:33:41.907]  But they say, oh, we're looking at spraying the atmosphere with particulates to save you.
[02:33:42.207 --> 02:33:46.469]  I know they've already admitted it in a bunch of government documents, so the point is they're rolling it out is the big issue.
[02:33:46.850 --> 02:33:48.790]  And so I tell you what the meaning of it is.
[02:33:48.810 --> 02:33:49.711]  It's like a translator.
[02:33:51.021 --> 02:33:57.703]  The President's new science advisor said Wednesday that global warming is so dire that the Obama administration is discussing radical technologies to cool Earth's air.
[02:33:58.464 --> 02:34:05.807]  John Holdren told the Associated Press in his interview since the first interview being confirmed last month that the idea of geoengineering the climate is being discussed.
[02:34:06.447 --> 02:34:09.228]  See, chemtrails are so big in his first interview, this is what he says.
[02:34:09.908 --> 02:34:11.769]  But see, being discussed, they're testing it.
[02:34:11.809 --> 02:34:13.429]  When you go read the science, it's all testing.
[02:34:13.449 --> 02:34:14.670]  This is all just testing.
[02:34:15.543 --> 02:34:16.123]  Just like U.S.
[02:34:16.143 --> 02:34:27.247]  Code, Title 50, Chapter 32, Section 1,528, Paragraph B says, oh, well, we can use chemical, biological, or radiologicals on you without your consent unless it's part of law enforcement or testing.
[02:34:28.347 --> 02:34:29.308]  Then we don't have to tell you.
[02:34:29.528 --> 02:34:35.310]  And then there's big law firms reporting on them that it says that, and people say, oh, it doesn't really, you're reading that wrong.
[02:34:35.350 --> 02:34:36.870]  Okay, whatever, Mac.
[02:34:41.952 --> 02:34:42.532]  Good God.
[02:34:44.741 --> 02:34:46.902]  Tinker with climate is just his personal view.
[02:34:46.943 --> 02:34:49.985]  However, he went on to say that he raised it in administration discussions.
[02:34:53.007 --> 02:34:55.348]  He's far from alone in talking geoengineering.
[02:34:55.989 --> 02:35:02.473]  The National Academy of Sciences is making climate tinkering the subject of its first workshop in the multi-discipline climate challenges program.
[02:35:02.493 --> 02:35:04.274]  The British Parliament has also discussed the idea.
[02:35:04.554 --> 02:35:06.516]  See, they're now rolling it out to you folks.
[02:35:07.523 --> 02:35:17.049]  The American Meteorological Society is crafting a policy statement on geoengineering that says it is prudent to consider geoengineering potential to understand its limits and to avoid rash deployment.
[02:35:20.372 --> 02:35:22.573]  So the point is they're introducing this to the slaves.
[02:35:22.853 --> 02:35:27.096]  And then I went on to say that we have articles where they're admitting it.
[02:35:27.136 --> 02:35:27.636]  You can go read them.
[02:35:27.676 --> 02:35:28.897]  In fact, let me see if Watson has them.
[02:35:28.917 --> 02:35:30.238]  Okay, I promise to go to your calls.
[02:35:30.258 --> 02:35:31.059]  I'm just out of control.
[02:35:31.719 --> 02:35:33.160]  Linda in California, you're on the air.
[02:35:33.200 --> 02:35:33.761]  Thanks for holding.
[02:35:35.722 --> 02:35:36.062]  Hi.
[02:35:36.642 --> 02:35:36.803]  Hi.
[02:35:37.662 --> 02:35:38.663]  How are you doing, Alex?
[02:35:38.723 --> 02:35:40.143]  Sorry you had to hear that rant, Linda.
[02:35:40.664 --> 02:35:41.524]  Oh no, you know what?
[02:35:42.084 --> 02:35:43.645]  I'm your male counterpart.
[02:35:45.026 --> 02:35:52.910]  I get really frustrated at people that attack you without first doing their homework and checking the information.
[02:35:53.410 --> 02:36:01.654]  You know, I have the computer up and I'm listening to your show either on the phone or I'm listening online and then I'll go and do what you say to do, trust.
[02:36:02.216 --> 02:36:03.117]  But verify!
[02:36:03.197 --> 02:36:05.418]  Look at the information!
[02:36:05.518 --> 02:36:05.999]  Google!
[02:36:06.019 --> 02:36:12.903]  You know, we have access to more information now with the Internet, and people are more lazy.
[02:36:13.383 --> 02:36:14.044]  It's the same thing.
[02:36:14.064 --> 02:36:22.569]  And let me ask you, because I really respect you and what you do, your perspective from a believer in Jesus, that they just want to stand down.
[02:36:22.589 --> 02:36:23.170]  And I said,
[02:36:23.928 --> 02:36:25.889]  Have you studied what the Word says?
[02:36:26.009 --> 02:36:35.452]  You can fully line up where we are right now in the Bible, and that it says that, and I had called Jason the other night, that kingdom versus kingdom.
[02:36:35.472 --> 02:36:37.193]  We've had nations against nations.
[02:36:37.253 --> 02:36:40.494]  We're kingdom of light versus kingdom of darkness.
[02:36:40.874 --> 02:36:45.456]  We have an obligation to lay down our life for the brethren, and it doesn't mean just
[02:36:45.956 --> 02:36:47.437]  Stand in a firing squad.
[02:36:47.817 --> 02:36:51.819]  Lay down your life, not caring what other people think, but getting the truth to them.
[02:36:52.279 --> 02:36:56.120]  I'll roll down my window at an intersection and go, have you heard of the New World Order?
[02:36:56.300 --> 02:36:57.401]  Go to end the war.
[02:36:57.521 --> 02:36:58.621]  I pass out flyers.
[02:36:58.741 --> 02:37:00.562]  I call the government.
[02:37:00.762 --> 02:37:02.203]  I do email campaigns.
[02:37:02.703 --> 02:37:04.544]  We have an obligation.
[02:37:06.192 --> 02:37:11.056]  To tell them that judgment, the sword is coming in the book of Ezekiel.
[02:37:11.076 --> 02:37:16.460]  Exactly, and I mean regardless of its... We don't mourn the people, their blood's on our hands.
[02:37:16.560 --> 02:37:20.223]  We have a duty to our nation.
[02:37:21.351 --> 02:37:24.213]  I totally hear you and I agree with you.
[02:37:42.166 --> 02:38:04.986]  And, you know, all the disciples being killed or put in prison, Jesus being killed for not doing what government said, the prophets being killed, it, you know, not doing what the king says, being put in the fiery furnace of the lion's den, Moses not doing what Pharaoh said, but according to them, no, Romans 13, Moses should have knelt down, you know, before the Pharaoh, Ramses, and should have licked his boots.
[02:38:05.765 --> 02:38:21.510]  You know, because, and that's why the government finances Romans 13, so whether it's the end of the world or not, we have a duty, and if people really had Christ in their heart, if they really had Yahweh in their heart, they would be uncontrollably fighting the New World Order, who's running child kidnapping rings and everything else.
[02:38:21.530 --> 02:38:26.892]  I mean, I just rage against them wanting to fight them and stop them, and I can't control myself wanting to resist them.
[02:38:27.512 --> 02:38:30.153]  And then people are like, oh, praise God, it's almost the end.
[02:38:30.533 --> 02:38:32.353]  I'll be teleported out of here soon.
[02:38:32.693 --> 02:38:33.414]  What a cop-out.
[02:38:33.434 --> 02:38:34.934]  Good to hear from you, Linda.
[02:38:35.434 --> 02:38:37.275]  Leanne in Georgia, you're on the air.
[02:38:37.315 --> 02:38:38.095]  Go ahead, Leanne.
[02:38:39.015 --> 02:38:40.035]  Yes, hi, Alex.
[02:38:40.255 --> 02:38:45.457]  I have a question, a little bit of information, and a request of you.
[02:38:45.477 --> 02:38:52.739]  First off, have you ever read or are you familiar with a book called The Red Amendment by L.B.
[02:38:52.819 --> 02:38:53.119]  Bush?
[02:38:56.517 --> 02:38:57.317]  Alright.
[02:38:58.157 --> 02:39:02.978]  If I may, I'd like to read just a little bit of a paragraph from the preface.
[02:39:04.019 --> 02:39:11.040]  It says that you will find that you have not been living under the true Constitution that was established by the Founding Fathers.
[02:39:11.540 --> 02:39:16.981]  You will find that you have been removed from your lawful country under the semblance of law.
[02:39:17.581 --> 02:39:21.862]  Hence, you will find you are not living in a free state as you have been told.
[02:39:22.540 --> 02:39:26.203]  You will find out that you are living under dictatorial rule.
[02:39:26.223 --> 02:39:31.048]  All these facts will be clearly demonstrated with legal reference and so on.
[02:39:31.989 --> 02:39:35.072]  My request, would you please have L.B.
[02:39:35.132 --> 02:39:37.073]  Bork on your show?
[02:39:38.455 --> 02:39:42.498]  And you can find him at pacinlaw.org.
[02:39:43.139 --> 02:39:47.143]  PAC is P-A-C, stands for People Awareness Coalition.
[02:39:47.984 --> 02:39:52.366]  So that would be P-A-C-I-N-L-A-W dot org.
[02:39:52.566 --> 02:39:53.506]  Alright, we'll do this.
[02:39:53.586 --> 02:39:54.267]  Send me the info.
[02:39:54.287 --> 02:39:55.087]  I need to look over it.
[02:39:55.307 --> 02:39:57.788]  I'm not saying this person's a legal quack.
[02:39:57.948 --> 02:39:59.229]  I'm not familiar with them.
[02:39:59.609 --> 02:40:02.190]  And I have to specifically look at what they're talking about myself.
[02:40:02.230 --> 02:40:04.631]  But I mean, you seem to think it's pretty convincing.
[02:40:05.351 --> 02:40:06.832]  What is he specifically talking about?
[02:40:06.872 --> 02:40:09.713]  How we're under the corporate district of Columbia?
[02:40:10.133 --> 02:40:11.314]  And after the Civil War?
[02:40:11.494 --> 02:40:12.714]  Or what is he claiming?
[02:40:13.194 --> 02:40:15.755]  He goes into all of it.
[02:40:17.745 --> 02:40:19.006]  It's a treaty.
