[00:00:00.380 --> 00:00:03.262]  Alex Jones on the GCN Radio Network.
[01:58:24.979 --> 01:58:30.563]  We're going to go to Randy, Dan, Dale, Cody, and Roland at 888-201-2244 or 512-646-7076.
[01:58:31.564 --> 01:58:39.829]  Everybody that wants to hear this special overdrive has to go to PrisonPlanet.com and InfoWars.com or PrisonPlanet.tv to see the video.
[01:58:40.029 --> 01:58:42.251]  We'll be right back in one minute to all the other stations.
[01:58:42.291 --> 01:58:42.791]  God bless you.
[01:58:42.811 --> 01:58:44.052]  See you back live tomorrow, 11 3 p.m.
[01:58:44.072 --> 01:58:44.232]  Good job.
[01:58:46.674 --> 01:58:48.536]  You are listening to GCN.
[01:58:50.157 --> 01:58:52.199]  Visit GCNlive.com today.
[01:58:55.137 --> 01:58:56.658]  Hello friends, this is Alex Jones.
[01:58:56.818 --> 01:59:01.502]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[01:59:01.562 --> 01:59:04.325]  We need to be independent, and food and water is the key.
[01:59:04.525 --> 01:59:07.407]  You'll never have to stand in a bread line if you have your own bread.
[01:59:07.567 --> 01:59:13.472]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency if you simply prepare.
[01:59:13.672 --> 01:59:16.535]  No one is going to take care of your family in the final equation but you.
[01:59:16.895 --> 01:59:23.842]  You know efoodsdirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[01:59:23.862 --> 01:59:27.005]  And they do it at almost half the cost of last year's grocery prices.
[01:59:27.165 --> 01:59:27.365]  Call 1-800-409-5633.
[01:59:27.425 --> 01:59:28.847]  Or on the web, go to efoodsdirect.com.
[01:59:32.310 --> 01:59:33.730]  Thank you for listening to GCN.
[01:59:33.770 --> 01:59:34.190]  Visit GCNlive.com.
[02:00:10.081 --> 02:00:15.867]  Well, we are starting hour number five.
[02:00:16.348 --> 02:00:18.550]  These are the times that try men's souls.
[02:00:19.551 --> 02:00:22.033]  Steve Quayle of stevequayle.com is our guest.
[02:00:22.053 --> 02:00:23.074]  We'll put it up on screen.
[02:00:23.094 --> 02:00:26.218]  If you want to get the spelling of his last name, Quayle, you can visit it.
[02:00:27.944 --> 02:00:28.885]  We'll go ahead and punch that up.
[02:00:29.005 --> 02:00:31.286]  Q-U-A-Y-L-E dot com.
[02:00:31.486 --> 02:00:32.867]  Q-U-A-Y-L-E.
[02:00:32.887 --> 02:00:33.807]  That's how you spell it.
[02:00:33.908 --> 02:00:35.328]  Steve Quayle dot com.
[02:00:35.769 --> 02:00:39.151]  Our websites are InfoWars dot com, PrisonPlanet dot com.
[02:00:39.831 --> 02:00:42.453]  Jason Burmess has got breaking news dealing with a U.N.
[02:00:42.493 --> 02:00:42.993]  document.
[02:00:43.373 --> 02:00:44.814]  He'll be live tonight, 9 to midnight.
[02:00:44.834 --> 02:00:48.676]  When you get Steve on your show, 9 to midnight tonight with The InfoWarrior.
[02:00:48.696 --> 02:00:50.457]  The website is TheInfoWarrior dot com.
[02:00:51.098 --> 02:00:56.141]  And you can check that on the subsidiary of InfoWars dot com in the InfoWar.
[02:00:56.801 --> 02:01:07.429]  All right, I want to go to a bevy of phone calls for folks that we're holding on the other phone system with Genesis, and then let Steve get out of here before we break this news with Jason Burmas.
[02:01:07.749 --> 02:01:09.871]  Steve Quayle, the chemtrail increasing.
[02:01:10.391 --> 02:01:22.140]  Now you have the government admitting they're terraforming the atmosphere for your own good, exactly as we said, barium salts, aluminum dioxide, saying, quote, these pollutants will help cool the earth, but the studies show it's actually heating them.
[02:01:22.841 --> 02:01:25.183]  You have a massive increase of chemtrails worldwide.
[02:01:25.683 --> 02:01:27.466]  They're coming out with everything.
[02:01:27.727 --> 02:01:32.616]  How do the chemtrails that you pioneered exposing back in the mid-nineties, how does that feed into all this?
[02:01:33.390 --> 02:02:01.039]  Well, there's multiple levels of this, but it's probably the largest genetic engineering experiment Alex has done on a worldwide basis that has ever been concocted, because not only are they just spraying the barium and aluminum salts and the variations, etc., for the original reason supposedly to deflect the solar radiation back in the upper atmosphere, the real thing was actually not only terraforming, but changing the genetic structure of the food we eat.
[02:02:01.659 --> 02:02:06.664]  Look, all the cows, all the sheep, everything is out, any form of livestock, any form of... The plants.
[02:02:07.385 --> 02:02:07.865]  Everything.
[02:02:07.945 --> 02:02:09.407]  Plants and us too.
[02:02:09.847 --> 02:02:15.553]  And see, the thing is, and I say that, that we are what we eat, and this is what most people can't put together.
[02:02:16.034 --> 02:02:18.216]  They are absolutely testing
[02:02:18.676 --> 02:02:20.777]  Various strains in various places.
[02:02:20.857 --> 02:02:23.119]  It's just like the old Dustin Hoffman movie, Outbreak.
[02:02:23.179 --> 02:02:27.301]  And by the way, that really happened, the opening scene with the African village, Ebola.
[02:02:27.982 --> 02:02:34.606]  I was on with George Norrie when I said, look, the last time I did an Ebola story on Ebola Zaire, I said, the U.S.
[02:02:34.646 --> 02:02:40.710]  military or some of the intelligence agencies, you've got to get somebody down there because there are going to be guys flying in in helicopters and taking samples.
[02:02:40.770 --> 02:02:41.270]  Guess what?
[02:02:41.690 --> 02:02:49.416]  They didn't take my admonition seriously, and within hours after I said that, sure enough, the helicopters went in there, they were life-culturing Ebola.
[02:02:49.476 --> 02:02:50.117]  Now, here's the deal.
[02:02:50.557 --> 02:02:56.121]  What we're trying to get across is the fact that this is the implementation stage of the New World Order.
[02:02:56.161 --> 02:03:01.765]  Everything Alex has warned about, everything he's made his movies about, everything I have written about is this time.
[02:03:01.805 --> 02:03:03.867]  See, Alex, there's no more time for warning.
[02:03:03.927 --> 02:03:07.530]  What we're doing now is chronicling the implementation
[02:03:08.010 --> 02:03:26.965]  I mean they're openly, I mean you're right, they're openly announcing the world government, they're openly announcing the Bank of the World, they're openly announcing the bankruptcy of the planet, they're openly announcing the UN is in control of the major governments for your own good, they're openly saying a world authority, openly saying one-child policies, openly saying humans are bad, but they're so concerned about our health.
[02:03:27.025 --> 02:03:28.166]  Take this shot, go ahead.
[02:03:28.866 --> 02:03:30.568]  Well, again, the thing is is that
[02:03:31.443 --> 02:03:36.965]  Everything, everything, everything is lining up, so what is going to be broken on that UN document?
[02:03:37.225 --> 02:03:44.468]  Listen, what people have got to finally recognize is this, is that everything they've known is being taken away from them.
[02:03:44.528 --> 02:03:49.729]  It doesn't matter if it's a 401k turning into a 201k turning into a 101k, whatever it's going to.
[02:03:50.069 --> 02:03:57.192]  Their hope for their future, their children's future, their grandchildren's future, and at this point there are no political solutions.
[02:03:57.672 --> 02:04:05.677]  The only solution is, quite candidly, is that enough people can get warned and can get prepared to try and escape these devils.
[02:04:05.717 --> 02:04:09.119]  Because, like, one person just sent me an email calling it the Builder Burger Flu.
[02:04:09.560 --> 02:04:11.721]  Let's call it the Builder Burger Brew.
[02:04:12.161 --> 02:04:19.786]  Because, again, ladies and gentlemen, there's nothing that we're telling you that hasn't already been laid out, scripted out, and put into implementation.
[02:04:19.806 --> 02:04:22.968]  Remember the Vice President Biden's statement about the first six months?
[02:04:23.428 --> 02:04:27.631]  Of the new administration, that President Obama was going to be challenged?
[02:04:27.671 --> 02:04:28.812]  Well, I got news for you, Alex.
[02:04:28.852 --> 02:04:30.193]  That's almost to the day, isn't it?
[02:04:31.354 --> 02:04:40.200]  Yeah, well, they're acting like his first hundred days are like that he saved the earth and he was George Washington and Jesus, somebody wrapped into one.
[02:04:40.240 --> 02:04:42.282]  I mean, it's just amazing worship of this guy.
[02:04:42.962 --> 02:04:43.703]  Were you surprised?
[02:04:43.723 --> 02:04:51.428]  Were you surprised by the image, I think you put it up, of Obama as Jesus with the crown of thorns on his head and stuff?
[02:04:52.709 --> 02:04:54.110]  Hey man, how's it going today?
[02:04:54.130 --> 02:04:56.372]  I'm just reporting from Canada here.
[02:05:18.044 --> 02:05:21.587]  This wine blue thing you see it on the news and all this shit.
[02:05:22.007 --> 02:05:23.288]  I'm letting you go.
[02:05:23.328 --> 02:05:24.148]  I appreciate your call.
[02:05:24.188 --> 02:05:24.589]  Take care.
[02:05:25.850 --> 02:05:26.770]  You won't be going out there.
[02:05:26.790 --> 02:05:27.311]  That's fine.
[02:05:27.331 --> 02:05:28.151]  You guys want to do that?
[02:05:28.171 --> 02:05:30.533]  You just get cut off, okay?
[02:05:32.294 --> 02:05:35.196]  Now, yeah, we have actually a 15-second delay.
[02:05:35.216 --> 02:05:36.737]  We can engage, but whatever.
[02:05:36.777 --> 02:05:37.277]  It doesn't matter.
[02:05:37.598 --> 02:05:39.959]  That's how people get knocked off the air.
[02:05:39.979 --> 02:05:40.920]  From now on, you're banned.
[02:05:40.960 --> 02:05:41.220]  Go ahead.
[02:05:43.004 --> 02:05:59.912]  What I think is, too, is, and we're not now, we don't know the exact time frame, but when the people at that Fort Myers beach or whatever that, the landing exercise, not one person questioned, you know, and I was praying under my breath, oh please let somebody go up and ask if this is a UN thing for the invasion of the United States.
[02:05:59.992 --> 02:06:02.494]  They may have questioned, they just won't show that in the newscast.
[02:06:02.574 --> 02:06:02.714]  Right.
[02:06:03.294 --> 02:06:13.385]  But, given the fact that now it's in your face, you see, I believe that obviously God gives a flashing neon sign, and this is a flashing neon sign, but I've got to get people to understand this.
[02:06:13.806 --> 02:06:24.698]  Very soon, the shortages, which have already appeared, started carrying ammo, reloading supplies, some food, everything is going to be dried up, and to the victors go the spoils.
[02:06:24.958 --> 02:06:31.647]  When you've got foreign mercenary troops, Alex, from the backside, that means the deepest levels of real world intelligence.
[02:06:31.928 --> 02:06:39.979]  These guys are laughing at how easy it's going to be to walk in and literally plunder the American citizens of everything they own.
[02:06:40.479 --> 02:06:56.484]  And that's what I'm telling you is so maddening to me because it's like everybody thinks, listen, if paratroopers start coming out of the sky machine gunning everybody below, they'll think it's a Rambo movie and they'll run out and try and get, you know, 50 bucks for a stand-in part.
[02:06:56.804 --> 02:06:57.725]  We're good to go.
[02:07:14.694 --> 02:07:17.275]  Stop, you know that that it was just amazing yet.
[02:07:17.315 --> 02:07:31.139]  I prayed and I prayed I prayed I had people who are intercessors break and I couldn't get away from it You see it's again enough to warn we've done that but again enough warning now This is the implementation and it's happening right before our very eyes.
[02:07:31.199 --> 02:07:32.019]  This is scripted.
[02:07:32.119 --> 02:07:36.720]  Trust me They know every step we're gonna take they know every step that they're gonna take.
[02:07:36.920 --> 02:07:38.081]  Okay, Steve Steve
[02:07:39.381 --> 02:07:54.827]  I want to take a few calls here, and for folks that want to call in specifically, didn't get a chance in the last hour, it's 888-201-2244, 888-201-2244, 512, that's 512-646-1776.
[02:07:55.427 --> 02:08:00.109]  We'll take three or four more calls before Steve leaves us, but I wanted Jason Burmas to get to this.
[02:08:00.389 --> 02:08:01.890]  Let me show people that on TV.
[02:08:02.410 --> 02:08:07.792]  This is the huge checklist for influenza pandemic preparedness planning, and they admit that at a level four,
[02:08:08.232 --> 02:08:12.193]  They can start locking areas down, quarantining, getting the force inoculations ready.
[02:08:12.573 --> 02:08:14.234]  Level 5, that all begins.
[02:08:14.274 --> 02:08:16.874]  We covered that with Dr. Sherry Tenpenny yesterday.
[02:08:17.395 --> 02:08:25.957]  And Burmese has been reading over the Epidemic Alert and Response, World Health Organization, Department of Communicable Diseases, Surveillance and Response, Global Influenza.
[02:08:26.317 --> 02:08:33.299]  program of the United Nations in association with the CDC, CDS, CSR and the GIP.
[02:08:33.879 --> 02:08:37.621]  Go ahead and go over those key areas and get Steve Quayle's take on that, Jason.
[02:08:38.021 --> 02:08:45.343]  Sure, I mean section 1.2 for instance is the command and control section where they ask who is really in charge
[02:08:45.503 --> 02:08:48.484]  I've got to stop you, by the way, for weird listeners that send me emails saying don't interrupt.
[02:08:48.764 --> 02:08:50.444]  We interrupt here for key breaking news.
[02:08:50.564 --> 02:08:51.985]  You guys are just neurotic out there.
[02:08:52.685 --> 02:08:53.945]  This is huge breaking news.
[02:08:53.985 --> 02:08:54.946]  Get it up on screen.
[02:08:54.966 --> 02:08:56.906]  I want to play a clip of this right now.
[02:08:57.466 --> 02:08:59.727]  Swine alert level up to the second highest.
[02:09:00.047 --> 02:09:01.107]  It goes from 1 to 6.
[02:09:01.767 --> 02:09:03.328]  They were at 4, saying they'd go to 5.
[02:09:03.748 --> 02:09:08.609]  5 can be forced inoculations, roundups, arrests, military checkpoints.
[02:09:08.629 --> 02:09:09.910]  That's in AP Reuters.
[02:09:10.290 --> 02:09:11.270]  Official announcements.
[02:09:11.610 --> 02:09:13.091]  Level 6 is open.
[02:09:13.171 --> 02:09:14.751]  Total martial law.
[02:09:14.792 --> 02:09:16.372]  You're basically shot if you leave your house.
[02:09:16.692 --> 02:09:17.973]  Suspension of all freedoms.
[02:09:18.373 --> 02:09:22.275]  And they're doing this in the name of a flu that's only killed a few people.
[02:09:22.295 --> 02:09:23.996]  They're now saying 9 people in Mexico.
[02:09:24.256 --> 02:09:25.456]  The others died of other stuff.
[02:09:25.817 --> 02:09:26.857]  Just unbelievable.
[02:09:26.937 --> 02:09:28.498]  Breaking news.
[02:09:29.138 --> 02:09:30.359]  It's a phase 5 alert.
[02:09:30.399 --> 02:09:32.640]  It's a strong signal that a pandemic is imminent.
[02:09:33.100 --> 02:09:37.442]  It is called when there is a human-to-human spread of the virus in at least two countries in one region.
[02:09:37.862 --> 02:09:40.203]  So far, 150 people are thought to have died from the H1N1.
[02:09:40.424 --> 02:09:42.465]  Mexico's saying that's not true.
[02:09:43.165 --> 02:09:45.187]  All but one deaths have been in Mexico.
[02:09:45.227 --> 02:09:48.649]  A Mexican toddler visiting the United States was the first death in America.
[02:09:48.929 --> 02:09:53.712]  The virus has spread to nine countries and may have infected more than 2,500 people.
[02:09:54.012 --> 02:09:56.874]  Sources say the level will be raised from 4 to 5.
[02:09:57.134 --> 02:09:58.835]  Print that article for me ASAP.
[02:09:59.115 --> 02:10:03.357]  Okay, I want to get Steve Quill's take on this, then Burmese, then you can get into the UN saying what they're going to do.
[02:10:03.397 --> 02:10:03.958]  Go ahead, Steve.
[02:10:04.438 --> 02:10:07.140]  Well, right now, as we're on the air, this is breaking news.
[02:10:07.601 --> 02:10:13.505]  A lot of the people that monitor the different traffics, these are from military, intelligence, former intelligence guys, I'm getting an email.
[02:10:14.166 --> 02:10:23.353]  Steve, warn everybody, I'm picking up activity on the Army National Guard frequencies, also hearing helicopters being put on standby, also unusual Red Cross activity on BHF Loban.
[02:10:23.473 --> 02:10:25.875]  I will advise you as I sort this out.
[02:10:26.315 --> 02:10:27.576]  Let me share this with you, Alex.
[02:10:27.876 --> 02:10:30.338]  100% no melodrama.
[02:10:30.378 --> 02:10:32.119]  This guy just calls it like he sees it.
[02:10:32.179 --> 02:10:38.904]  So, the point being is that with Jason's documentation, it is already being implemented.
[02:10:39.024 --> 02:10:44.407]  I don't know if that means we have two days or two weeks, but again, I want to make this plea.
[02:10:44.507 --> 02:10:48.890]  Anybody who is going to leave their current location had better consider doing it.
[02:10:48.910 --> 02:10:51.492]  They've got nothing but an extended vacation if we're wrong.
[02:10:51.732 --> 02:10:53.914]  They won't be able to get to where they're going if we're right.
[02:10:53.954 --> 02:10:56.135]  People in New York, you need to probably
[02:10:56.295 --> 02:11:01.440]  Because, because if they got a level 5 can lock down all the cities, a level 6 just means it's guaranteed.
[02:11:01.721 --> 02:11:09.789]  Absolutely, that's what I'm trying to say, and I gotta tell ya, I'm surrounded by people that will all think about leaving when I see it in the roadblocks that you'll be dead.
[02:11:10.931 --> 02:11:11.731]  I'm serious, Alex.
[02:11:11.751 --> 02:11:14.192]  This is so in your face.
[02:11:14.232 --> 02:11:16.192]  This is so... These people do not care.
[02:11:16.332 --> 02:11:17.733]  Bilderberger flu.
[02:11:17.993 --> 02:11:18.853]  Death brew.
[02:11:19.213 --> 02:11:25.495]  All the antecedents that are the precedents and everything that has followed that have gone on around the world.
[02:11:25.515 --> 02:11:28.996]  Hey Steve, did you call Coast to Coast to get us on the other day or did they call you?
[02:11:29.276 --> 02:11:29.896]  They called us.
[02:11:30.256 --> 02:11:31.177]  Yeah, they called me.
[02:11:32.419 --> 02:11:39.888]  Maybe we should call them and say that we need to have an update tonight in the first hour, because going to this level 5 is a big, big deal.
[02:11:40.850 --> 02:11:43.973]  George is a smart guy, but I'm not sure they're going to understand the full import of this.
[02:11:44.898 --> 02:11:46.019]  Well, here's the deal, Alex.
[02:11:46.079 --> 02:11:49.943]  I'll talk to Lisa and tell her that, you know, we're both available to do that.
[02:11:49.983 --> 02:11:54.227]  But again, ladies and gentlemen, this is no dry run.
[02:11:54.567 --> 02:11:55.908]  You would not have the documents.
[02:11:55.948 --> 02:11:57.009]  What's happened, okay?
[02:11:57.289 --> 02:11:58.971]  A lot of stuff has existed in the background.
[02:11:58.991 --> 02:12:00.292]  It's not being brought to the foreground.
[02:12:00.572 --> 02:12:02.494]  Because you're going to have military commanders, U.S.
[02:12:02.534 --> 02:12:06.398]  military commanders, rightly so challenging a lot of these orders, okay?
[02:12:06.978 --> 02:12:07.298]  I don't know.
[02:12:22.390 --> 02:12:26.757]  Bravo Sierra, some guy on the news worried about, you know, his pension.
[02:12:27.298 --> 02:12:33.407]  There are real people who are ready to basically defend their constitution, take up the oath, and they know what's happening.
[02:12:33.607 --> 02:12:38.074]  And ladies and gentlemen, whether you know it or not, there is no longer a United States as you know it.
[02:12:38.334 --> 02:12:40.476]  Let me state this calmly, okay?
[02:12:40.616 --> 02:12:43.259]  Regardless, it looks like this flu is a hoax.
[02:12:43.739 --> 02:12:44.300]  Absolutely.
[02:12:44.340 --> 02:12:54.710]  It is designer to look weird and to scare people and to spread quickly, but it's mild to everybody that's getting it, except for a very small percentage, and that tends to be people who are run down.
[02:12:54.750 --> 02:12:58.594]  They met this boy from Mexico that died in Houston, who already had a bunch of medical issues.
[02:12:58.634 --> 02:13:00.536]  I bet he's got hemophilia or HIV or something.
[02:13:01.076 --> 02:13:02.717]  Okay, now, now, that's going on.
[02:13:02.737 --> 02:13:03.698]  Houston Chronicle says that.
[02:13:04.318 --> 02:13:06.099]  Now, but that doesn't matter.
[02:13:06.179 --> 02:13:15.426]  The way over response, the craziness, the troops on standby, all the drills and flu drills and martial law drills and mass grave preparations we confirmed.
[02:13:16.346 --> 02:13:25.350]  Before this, that's why things are so, and that's why my gut has been taking this since last Friday, and then Saturday I said, this, something's going on.
[02:13:25.410 --> 02:13:29.972]  I said, I think this is a hoax flu-wise, but the response is real, the vaccine is real.
[02:13:30.512 --> 02:13:34.514]  You know, my spirit, you know, my gut, my instincts tells me something's very serious here.
[02:13:35.235 --> 02:13:42.278]  And we're going to go to Jason Burma's in a moment with his other breaking news of what this means, what the United Nations is saying, but let's go to a few calls.
[02:13:43.078 --> 02:13:43.639]  Tommy dropped.
[02:13:43.659 --> 02:13:44.861]  I thought Tommy disagreed.
[02:13:45.261 --> 02:13:46.503]  I go to people that disagree first.
[02:13:47.164 --> 02:13:48.326]  Okay, let's go to, uh...
[02:13:50.117 --> 02:13:54.321]  And each caller's got about 30 seconds, folks, because I've got to get out of here, so does Burma, so does Steve Quayle.
[02:13:55.222 --> 02:13:56.944]  Mark in Oregon, you're on the air, go ahead.
[02:13:57.624 --> 02:14:00.227]  Yeah, how do, Alex and Steve, God bless you.
[02:14:00.687 --> 02:14:01.048]  Thank you.
[02:14:01.648 --> 02:14:02.109]  Yes, sir.
[02:14:02.669 --> 02:14:09.356]  Steve, I really want to ask you, I know it's hard to do because things are in such a state of flux at the moment, and they're actually evolving.
[02:14:10.977 --> 02:14:13.540]  It may not be possible for you to answer this this day, but
[02:14:14.244 --> 02:14:24.131]  What do you see occurring here with what you know at this point in time over the next two to three weeks in this country that's going to affect every person in this country, and I'll take my ass off the air.
[02:14:24.172 --> 02:14:26.173]  Certainly appreciate everything you guys have said.
[02:14:26.193 --> 02:14:26.693]  Thank you.
[02:14:26.713 --> 02:14:27.834]  Thank you, Mark in Oregon.
[02:14:27.874 --> 02:14:28.795]  Go ahead, Steve Quayle.
[02:14:28.975 --> 02:14:30.856]  Well, Alex, you just gave the answer to that ahead of time.
[02:14:30.876 --> 02:14:38.462]  I said, I don't know if we've got two days or two weeks, but we go to level five, and God forbid we go to level six, they will implement martial law.
[02:14:38.482 --> 02:14:43.066]  Now, the question should be more, will they implement it first in the states that have already declared?
[02:14:44.007 --> 02:14:44.789]  I want to be clear.
[02:14:44.829 --> 02:14:46.854]  They implemented Marshall Law Sunday.
[02:14:46.874 --> 02:14:52.529]  That is, they said, we have now implemented this, but they said it's a formality.
[02:14:53.789 --> 02:14:56.491]  The question is, will they then physically enforce it?
[02:14:56.691 --> 02:15:00.893]  But they have declared we're under the martial law civil emergency.
[02:15:00.933 --> 02:15:04.735]  If you read the corresponding executive orders, as you know, Steve... Right, I agree with that.
[02:15:05.095 --> 02:15:06.116]  But here's what I'm saying.
[02:15:06.616 --> 02:15:13.380]  If I hear that the control has gone up, and others, by the way, it's not just a thing with me, okay?
[02:15:13.420 --> 02:15:14.861]  There are plenty of people that can blow the whistle.
[02:15:15.241 --> 02:15:19.904]  If we hear that the control has gone up and they go operational, for people to understand this,
[02:15:20.384 --> 02:15:44.512]  The airborne command structure that will initiate the implementation, sending troops in, and the assassination teams against those who are designated targets, that will go up when that individual goes up and says, you know, gives his code and his emergency action message, and demands total, total obedience, and he'll say it probably three to seven times, whatever the protocol is, and changes it from one word, this is not an exercise, this is go,
[02:15:45.052 --> 02:15:46.113]  That's when the fur flies.
[02:15:46.173 --> 02:15:47.513]  And Alex, we were there.
[02:15:47.533 --> 02:15:49.534]  This is what I tried to get across to everybody.
[02:15:49.614 --> 02:15:51.755]  I don't think people understood this on Coast to Coast.
[02:15:52.075 --> 02:15:55.717]  We were there on Saturday when you were having your emergency broadcasting.
[02:15:56.617 --> 02:16:01.299]  Yeah, now we know they have a list of American patriots, gun owners, and people of influence.
[02:16:01.319 --> 02:16:03.700]  That was declassified in the church hearings in the 70s.
[02:16:03.760 --> 02:16:10.023]  And we know, and now publicly confirmed, it was already documented, but people didn't want to believe it, that the main threat
[02:16:11.021 --> 02:16:17.204]  To the terrorists that run the government, Homeland Security, is the American people, gun owners, Christians, business owners, veterans.
[02:16:17.824 --> 02:16:22.206]  And so, this whole military apparatus of NORTHCOM is for us.
[02:16:22.647 --> 02:16:25.028]  Because when they take America down, they gotta go after us.
[02:16:25.748 --> 02:16:29.970]  You don't think they're not gonna use the martial law to get it in place and get everybody acclimated and then start?
[02:16:30.010 --> 02:16:33.212]  You think they're gonna slam it down day one?
[02:16:33.866 --> 02:16:38.408]  I think they're going to slam it down day one from the time the aerial command directive is given.
[02:16:38.829 --> 02:16:40.249]  I want people to understand this.
[02:16:40.769 --> 02:16:51.895]  When I have a lieutenant colonel that works for that organization in my office who's a Christian and scared to death out of what is being planned, and I asked him, I won't say his name, I said, how many?
[02:16:52.195 --> 02:16:53.116]  He says 200 million.
[02:16:53.156 --> 02:16:55.197]  Well, you know what that question was all about, Alex?
[02:16:55.477 --> 02:16:57.658]  How many people are they prepared to take out?
[02:16:58.815 --> 02:17:07.937]  Well, we know they killed half of Ukraine and 35% of Cambodia, and then they write books about it, bragging.
[02:17:08.257 --> 02:17:14.159]  I want to go back to calls in a moment, but Burmese, I apologize for interrupting you with the Level 5 alert.
[02:17:14.179 --> 02:17:18.580]  I apologize to listeners that don't like that I interrupted with the Level 5 alert, but people need to know that.
[02:17:19.760 --> 02:17:23.121]  You go ahead and read from the start the document name and what you found.
[02:17:23.441 --> 02:17:23.581]  Sure.
[02:17:25.021 --> 02:17:32.445]  The WHO or World Health Organization checklist for influenza pandemic preparedness planning and it's a 39 page document.
[02:17:32.726 --> 02:17:36.248]  But some of the highlights here, Alex, are in the command and control section.
[02:17:36.548 --> 02:17:38.109]  They ask, oh, who's in charge?
[02:17:38.149 --> 02:17:42.711]  Is it the Prime Minister or the President, the Ministry of Health, other departments, regional officers?
[02:17:42.751 --> 02:17:43.432]  We just don't know.
[02:17:43.472 --> 02:17:45.053]  And then they tell you who's in charge.
[02:17:45.493 --> 02:18:02.810]  Right over here in section 1.4.2 to ensure that mechanisms exist for the information sharing between national authorities who and other United Nations agencies coordinate with or use existing mechanisms set up in the implementation of the International Health Regulations.
[02:18:02.870 --> 02:18:08.456]  So it's all international, it's all global, it's all... No, it's in Reuters and AP, the Secretary General saying the U.S.
[02:18:08.996 --> 02:18:12.480]  Canada, Europe, Mexico are all following their directive.
[02:18:12.520 --> 02:18:15.885]  The global government is activated and he said this is great for global governance.
[02:18:16.165 --> 02:18:18.227]  This is a great test for everybody to go under our control.
[02:18:18.368 --> 02:18:25.156]  Yeah and then in section 1.5.1 legal and ethical issues they say during a pandemic it may be necessary to overrule
[02:18:25.196 --> 02:18:25.736]  And that's Level 5!
[02:18:55.656 --> 02:18:56.717]  Yes, I believe so.
[02:18:56.737 --> 02:18:58.258]  That's level 5, I've read their checklist.
[02:18:58.538 --> 02:18:59.039]  You know what?
[02:18:59.099 --> 02:19:02.902]  We've taken a lot of Steve Quayle, SteveQuayle.com's time, but you know what?
[02:19:02.922 --> 02:19:04.403]  You're going to be live tonight, 9 to midnight.
[02:19:04.423 --> 02:19:05.404]  That's why I got you down here.
[02:19:05.504 --> 02:19:05.744]  Yes.
[02:19:05.844 --> 02:19:08.646]  It's a blessing, so we have two time slots to be live.
[02:19:09.066 --> 02:19:10.988]  Steve, I know you have your family and things to do.
[02:19:11.348 --> 02:19:17.192]  Should we get a 30-minute report from you at, say, 9.20 to the end of the hour?
[02:19:18.193 --> 02:19:20.275]  Tonight, Central, I guess you're Mountain.
[02:19:21.055 --> 02:19:24.658]  Could we have you on in case there's been any new developments, which it looks like there will be?
[02:19:24.998 --> 02:19:29.361]  Yes, and Alex, I'm doing my show today from five to six, okay?
[02:19:29.381 --> 02:19:32.362]  SteveQuayle.com, you can click on live, it's internet only.
[02:19:32.863 --> 02:19:46.591]  And the thing is, is that I will be posting, if things continue to speed up, as I sense they will, just so you know, I don't think I will, here's what I'm trying to say, I will be posting my red screen, and this is,
[02:19:47.211 --> 02:19:47.772]  This is it.
[02:19:47.812 --> 02:19:52.737]  Now, people can pay attention to it or not, but, you know, their blood is off my hands.
[02:19:52.838 --> 02:19:57.943]  And those of you who I've been able to warn and you've prepared your families, I just want you to know, God bless you.
[02:19:58.344 --> 02:20:07.494]  I thank you for taking an active role in your future and not letting some group of international bureaucrats rule your destiny and destroy your future.
[02:20:07.674 --> 02:20:15.643]  Well, about 10 days ago, or last Monday, you launched the orange alert saying, get ready for the next two weeks for them to drop the hammer.
[02:20:15.723 --> 02:20:16.604]  Never done that before.
[02:20:17.105 --> 02:20:18.526]  Now it's just happened again.
[02:20:18.546 --> 02:20:21.630]  And you're saying you're going to DEFCON 5.
[02:20:21.830 --> 02:20:23.312]  I mean, you're going to put out a red alert.
[02:20:23.332 --> 02:20:24.273]  My red alert.
[02:20:25.120 --> 02:20:27.361]  Then, I mean, is that saying they're guaranteed to come after everybody?
[02:20:27.861 --> 02:20:28.781]  Uh, let me say this.
[02:20:28.961 --> 02:20:34.923]  If the message is given and they're going up, now, somebody said, well, how can you make sure the internet, uh, stays up?
[02:20:35.063 --> 02:20:39.664]  I can't, but I pray that the people that will have the time to see the red alert will take it seriously.
[02:20:40.124 --> 02:20:45.286]  I'm not saying, Alex, at this point, I'm saying specifically, I need one piece of information.
[02:20:45.806 --> 02:20:49.927]  I have never done that in my entire life, nor would I get, I only get one shot at it, okay?
[02:20:50.527 --> 02:21:02.415]  But if it is implementation of martial law and the command directive is given by the aerial control mechanism, I'll leave it vague, then the point is that we're there and...
[02:21:21.168 --> 02:21:30.057]  The safety is off, the gun is to our head, and with these globalist history, and them certainly hyping something that shouldn't be being hyped, we've got to be ready.
[02:21:30.933 --> 02:21:34.094]  Well, and literally, Alex, in your case, too.
