[00:00:03.001 --> 00:00:03.862]  Well, here we are.
[02:35:10.894 --> 02:35:14.358]  So, I even noticed there were previous vaccine injuries that were being hidden.
[02:35:14.378 --> 02:35:21.585]  There were kids in the ER all the time that had rashes that were just told, oh well, it might be a peanut allergy, here's your antihistamine, go home.
[02:35:22.366 --> 02:35:29.052]  And you can look in the records and you can see that these kids were given vaccines within a week and they had their reaction afterwards.
[02:35:29.753 --> 02:35:37.415]  So, I mean, that had always happened, but when the mRNA injections went out, suddenly we have, you know, organ failure, like brain failure.
[02:35:38.595 --> 02:35:44.056]  Brains don't, people don't just go into sudden brain death, and that was happening.
[02:35:44.136 --> 02:35:53.858]  People don't just have multi-organ failure, and I think that might be the the liquid organs that people were talking about.
[02:35:53.878 --> 02:36:01.411]   There would be no way for me to know that, but when they talk about the organ dying that fast, there's almost no other way for
[02:36:01.411 --> 02:36:06.421]   that to happen, other than some sort of poisoning or some sort of incident to bring that on very
[02:36:06.421 --> 02:36:13.640]   quickly. The body was definitely reacting to something, and it went all over the body all at once.
[02:36:13.640 --> 02:36:18.881]   And apparently, graphene and these lipid nanoparticles can get past the blood-brain barrier, and
[02:36:18.881 --> 02:36:25.501]   they can go to every part of the body. They don't just stay in the arm like they told us. So to me, it
[02:36:25.501 --> 02:36:33.530]   made perfect sense that we have these strange new cases of these seizures that never
[02:36:33.530 --> 02:36:41.691]   happened before, these clots that never happened before, these strange twitching cases, brain bleeds,
[02:36:41.691 --> 02:36:44.460]  all kinds of stuff like that.
[02:36:44.508 --> 02:36:45.508]  Zoe, let me just say this.
[02:36:46.589 --> 02:36:48.432]  But they all were different now.
[02:36:48.492 --> 02:36:50.315]  There were marks that were different now.
[02:36:50.375 --> 02:36:54.140]  They were more severe, they came on faster, they were in young healthy people.
[02:36:54.481 --> 02:37:02.012]  These were not old people, you know, that had an aneurysm or... So you saw things you've never seen before in mass?
[02:37:03.539 --> 02:37:04.220]  Yes.
[02:37:04.260 --> 02:37:05.160]  Let me say this then.
[02:37:05.200 --> 02:37:06.161]  I want to ask you a question on this.
[02:37:06.901 --> 02:37:19.090]  We now have all the thousands of studies in New England Medical Journal and mass miscarriages and exploding cancer and dropping infertility and dropping in longevity, the live expectancy dropping and world population suddenly dropping.
[02:37:19.630 --> 02:37:23.133]  They're admitting now the shots are doing this, but it's like back of the newspaper.
[02:37:23.813 --> 02:37:26.215]  So now you're vindicated what you saw a few years ago.
[02:37:26.755 --> 02:37:30.758]  How do you respond to now that it's all vindicated what you were witnessing as a medical coder?
[02:37:34.733 --> 02:37:57.025]   This really is my moment where I think people are actually listening to what I had to say because I mean I was watching videos like what you're showing right now and I know that we had patients like that in the hospital and nobody was Very few people had been listening and for years it seemed like I was in an echo chamber where it was only other people who understood that this was going on.
[02:37:57.506 --> 02:38:14.014]  And so now that it's coming out and it's public, it's really a strange experience because this has been my reality for a long time and people are finally actually starting to admit that this has been happening all of this time and that it's still going on.
[02:38:14.034 --> 02:38:30.352]   It's just, it's really surreal that That I wasn't able to wake people up, I wasn't able to warn people, and you know, now it doesn't even feel good to be vindicated about being right.
[02:38:30.372 --> 02:38:32.134]  I kind of wish that I wasn't right.
[02:38:32.154 --> 02:38:34.857]  I wish that so many people didn't have to die.
[02:38:35.678 --> 02:38:40.523]  So it's kind of a double-edged sword, I guess.
[02:38:40.603 --> 02:38:44.586]   It feels Somewhat good that, you know, I know I'm not crazy.
[02:38:45.127 --> 02:38:46.888]  So that part feels nice.
[02:38:47.588 --> 02:38:52.471]  Even though I still get called a conspiracy theorist and people tell me I should be executed for what I think.
[02:38:52.611 --> 02:39:00.735]  But yeah, I kind of wish that I didn't have to be out here telling everyone that they were killing people.
[02:39:01.175 --> 02:39:06.538]  But I feel called to do this because obviously other people aren't out doing this.
[02:39:06.638 --> 02:39:19.691]   I think that's probably the most shocking thing to me is that I'm I'm out here because I was in a position where I was able to see this and how are there more people saying this?
[02:39:20.332 --> 02:39:21.554]  Why am I the only one?
[02:39:24.431 --> 02:39:26.413]  No, very, very beautifully said, Zoe Smith.
[02:39:26.473 --> 02:39:27.474]  And here's the good news.
[02:39:27.914 --> 02:39:28.975]  Humanity's waking up.
[02:39:29.035 --> 02:39:29.976]  The globalists are in trouble.
[02:39:29.996 --> 02:39:30.977]  They're going to try it again.
[02:39:31.357 --> 02:39:32.838]  But they're not going to get away with it this time.
[02:39:32.858 --> 02:39:34.700]  They're not going to get away with what they did last time.
[02:39:34.760 --> 02:39:36.141]  People are really upset.
[02:39:36.661 --> 02:39:37.622]  They're really pissed off.
[02:39:37.662 --> 02:39:38.583]  Fauci's in hiding.
[02:39:39.244 --> 02:39:44.388]  And so as bad as what we all went through was, and those they killed and maimed, we're not going to take it lying down.
[02:39:44.408 --> 02:39:45.409]  I believe in humanity.
[02:39:47.685 --> 02:39:48.145]  I do too.
[02:39:48.325 --> 02:39:49.846]  And I think people are really waking up.
[02:39:49.926 --> 02:39:53.429]  And this is evidence to me that people are waking up.
[02:39:53.549 --> 02:40:06.336]  And even people in my personal life that ostracized me and thought that I was strange and weird and just shut up and go along with it, they're starting to see how important it is to actually wake up and see this.
[02:40:06.376 --> 02:40:09.278]  So that gives me hope that we actually are winning.
[02:40:11.139 --> 02:40:14.601]  Recently, there's a case going in the U.S.
[02:40:14.641 --> 02:40:22.006]  Supreme Court right now where the AMA and all the medical associations are actually on record saying that they want to censor us.
[02:40:22.646 --> 02:40:27.930]  People like you and me and my book in particular on Amazon, there's a part of it called Amazon Files.
[02:40:28.410 --> 02:40:35.475]  It's Murphy versus Biden and it's a First Amendment speech rights case.
[02:40:36.235 --> 02:40:42.939]  And they're on record saying that they want to censor us because it's making them, it's making it harder for people to take vaccines.
[02:40:43.359 --> 02:40:46.120]  So that actually is us a winning point.
[02:40:46.220 --> 02:40:52.404]  It might look bad, but it's actually that it's working, that we're waking people up, that they're starting to see this.
[02:40:53.104 --> 02:40:59.747]  And they wouldn't be arguing that in court and trying to push back if it wasn't working.
[02:41:00.348 --> 02:41:07.180]   So I think we should just keep, keep yelling from the rooftops and And it is working.
[02:41:07.301 --> 02:41:10.663]  And we are going to win.
[02:41:11.203 --> 02:41:15.887]  Zoe Smith, I want to invite you back on Owen Schroer's show and Harrison Smith's show.
[02:41:15.907 --> 02:41:19.109]  I want to invite you back to do like a commercial-free hour plus show.
[02:41:19.129 --> 02:41:20.810]  You can send clips, documents, whatever you want to do.
[02:41:21.230 --> 02:41:21.851]  Thank you so much.
[02:41:21.871 --> 02:41:22.711]  You're a beautiful person.
[02:41:22.731 --> 02:41:24.593]  I feel stronger knowing you're there.
[02:41:24.613 --> 02:41:26.914]  And it's going to be men and women like you that are going to expose evil.
[02:41:26.934 --> 02:41:28.215]  They're going to bring this down.
[02:41:28.275 --> 02:41:30.017]  Thrillkillmedicalcult.com.
[02:41:30.597 --> 02:41:33.119]  Zoe, Z-O-W-E dot Substack dot com.
[02:41:34.315 --> 02:41:38.136]  And people can also follow you on X. Thank you so much.
[02:41:38.696 --> 02:41:42.158]  And I look forward to you continuing to fight tyranny.
[02:41:43.858 --> 02:41:44.778]  Thank you so much, Alex.
[02:41:45.159 --> 02:41:45.539]  Thank you.
[02:41:45.639 --> 02:41:45.939]  Wow.
[02:41:46.419 --> 02:41:47.579]  What an amazing lady.
[02:41:48.440 --> 02:41:49.900]  The truth is powerful.
[02:41:50.500 --> 02:41:51.341]  Hour number four.
[02:41:51.361 --> 02:41:53.981]  I've got a few topics to hit that I'll hand the baton to the next guest host.
[02:41:54.622 --> 02:41:55.622]  But man, what an interview.
[02:41:55.642 --> 02:41:57.943]  We're going to post it on X. Make it go viral.
[02:41:57.963 --> 02:41:58.423]  Stay with us.
[02:41:59.195 --> 02:41:59.696]  All right, folks.
[02:41:59.776 --> 02:42:02.618]  Nitric Boost is back in stock at InfoWarsStore.com.
[02:42:02.659 --> 02:42:04.841]  Now, this supplement is amazing for several reasons.
[02:42:04.881 --> 02:42:06.923]  First of all, vitality enhancement.
[02:42:06.963 --> 02:42:14.771]  It's a great supplement to add to your routine if you do things like work out or if you're an athlete or if you simply want increased vitality throughout the day.
[02:42:15.071 --> 02:42:19.816]  The other reason this product is absolutely amazing is because Nitric Boost can help with muscle recovery.
[02:42:19.856 --> 02:42:30.286]  Now we know that muscle recovery is an imperative part of muscle growth and that this supplement being added to your routine can help you reach your goals in the gym with that recovery.
[02:42:30.586 --> 02:42:35.269]  Finally, cardiovascular health is a major factor when it comes to Nitric Boost.
[02:42:35.730 --> 02:42:39.593]  We know that heart disease is a major cause of death in the United States of America.
[02:42:39.873 --> 02:42:45.637]  Obviously, we've heard tons of reports over the last several years, especially of heart problems, myocarditis and things like that.
[02:42:45.897 --> 02:42:49.400]  We know that Nitric Boost is a way to support your heart health.
[02:42:49.340 --> 02:43:02.380]   Check out Infowarsstore.com today and get your bottle of Nitric Boost now.
[02:43:02.391 --> 02:43:05.693]  The mighty Owen Schreuer with the War Room, 3 to 6 p.m.
[02:43:05.713 --> 02:43:06.254]  takes over.
[02:43:07.014 --> 02:43:08.356]  Weekday mornings, 8 a.m.
[02:43:08.576 --> 02:43:09.997]  Harrison Smith knocks it out of the park.
[02:43:11.398 --> 02:43:13.400]  Look at some of the headlines on InfoWars.com.
[02:43:13.780 --> 02:43:21.066]  WokeBoyScouts.org drops boys and rebrands as Scouting of America because you can't have something for boys or girls.
[02:43:21.106 --> 02:43:27.451]  The attack on our biological system accelerates after the pedophiles took over the Boy Scouts of America.
[02:43:28.717 --> 02:43:32.720]  You know, I saw this clip of William Cooper I'd never seen last night.
[02:43:32.740 --> 02:43:34.681]  I thought William Cooper was a great guy.
[02:43:34.701 --> 02:43:35.702]  He attacked me a few times.
[02:43:36.422 --> 02:43:37.363]  He did it to a lot of people.
[02:43:37.403 --> 02:43:38.424]  He was definitely a firebrand.
[02:43:38.444 --> 02:43:38.904]  That's fine.
[02:43:39.344 --> 02:43:40.625]  But I think Cooper was a great guy.
[02:43:40.645 --> 02:43:43.327]  And I just think he really said a lot of important things.
[02:43:43.387 --> 02:43:45.208]  Here's this clip from the vault.
[02:43:49.491 --> 02:43:57.857]  Their whole purpose throughout history has been to teach a small number of people how to become adept at controlling everyone else.
[02:43:59.699 --> 02:44:24.711]  Their goal is to destroy all existing religions save theirs, all existing governments save theirs, and shackle the mob in a system of eternal oppressive death chained to a computer for the rest of their life, in a propagandized world to make them believe that they are happy in this system.
[02:44:26.352 --> 02:44:27.573]  Now do you think they're succeeding?
[02:44:29.789 --> 02:44:34.151]  Haven't I described to you just now exactly what is going on in the world today?
[02:44:34.171 --> 02:44:38.913]  Yes, they're succeeding.
[02:44:40.214 --> 02:44:44.035]  They're succeeding because the American people don't understand their enemy.
[02:44:44.075 --> 02:44:45.436]  They don't even know what's happening.
[02:44:45.976 --> 02:44:47.557]  There's a method to their madness.
[02:44:48.197 --> 02:44:50.118]  There's really not much method to yours.
[02:44:51.693 --> 02:44:54.595]  Because you're operating from a place of ignorance.
[02:44:54.635 --> 02:45:01.661]  And until you change that, you're going to be bumbling around, bumping into each other, saying and doing the wrong things, not understanding the nature of your enemy.
[02:45:01.741 --> 02:45:06.164]  And if you don't understand the nature of your enemy and the weapons they use, you cannot fight that enemy!
[02:45:06.325 --> 02:45:07.566]  You can't fight the battle!
[02:45:07.746 --> 02:45:09.467]  You shouldn't even be on the battlefield!
[02:45:12.449 --> 02:45:14.211]  That's why you're losing the war.
[02:45:17.333 --> 02:45:22.996]  Don't tell me you're not, because I'm in a place of great knowledge about who's winning and who's losing this war.
[02:45:25.017 --> 02:45:27.939]  And I can assure you, you're losing the war.
[02:45:29.080 --> 02:45:32.001]  This country was founded by dangerous men.
[02:45:35.924 --> 02:45:45.389]  And the moment the people in this country cease to be dangerous men, it's going to be the day we cease to have a country.
[02:45:46.841 --> 02:46:02.575]  I'm going to tell you right now, unless we can be successful in creating a real free press, where the American people get different viewpoints other than those expressed in the establishment-controlled media, there's going to be a civil war in this country and it's going to come soon.
[02:46:04.196 --> 02:46:08.800]  The only thing that can stop it is by waking up vast amounts of sleeping people.
[02:46:09.380 --> 02:46:11.242]  Sheeple is what they are.
[02:46:12.947 --> 02:46:22.995]  They are following the Judas goat right into the shearing pins and from there they will go to the slaughter and they will not know that anything is wrong until they smell the blood of the sheeple in front of them.
[02:46:24.451 --> 02:46:25.272]  Powerfully said.
[02:46:25.292 --> 02:46:25.892]  All right.
[02:46:26.513 --> 02:46:27.634]  Maria Z takes over.
[02:46:27.714 --> 02:46:28.975]  Please support the broadcast.
[02:46:29.035 --> 02:46:29.436]  Please.
[02:46:29.816 --> 02:46:37.503]  Once we post these powerful interviews that were already live at Bandout Video and Real Alex Jones on X, share them because the people are ready to hear the truth.
[02:46:37.563 --> 02:46:41.466]  And please support the great products we have that fund the operation that are amazing.
[02:46:41.506 --> 02:46:49.954]  Go to InfoWarsStore.com for 40% off on Ultimate Fish Oil and for Nitric Boost and so many other great products like my books at InfoWarsStore.com.
[02:46:49.974 --> 02:46:50.675]  The Great Reset.
[02:46:51.215 --> 02:46:52.976]  And of course, the Great Awakening.
[02:46:53.437 --> 02:46:56.859]  InfoWarsStore.com or 888-253-3139.
[02:46:57.079 --> 02:47:00.241]  And then DrJonesNaturals.com.
[02:47:01.322 --> 02:47:02.623]  Next Level Foundational Energy.
[02:47:02.643 --> 02:47:03.183]  Go look it up.
[02:47:03.223 --> 02:47:03.723]  It's incredible.
[02:47:04.083 --> 02:47:10.127]  All the nano silver products like the Super Blue Toothpaste and of course things like Rocket Rest, Top Brain, the Sleep Aid.
[02:47:10.167 --> 02:47:13.850]  It's all there at DrJonesNaturals.com.
[02:47:13.870 --> 02:47:17.032]  But whatever you do, pray for the broadcast and pray for the Global Awakening to accelerate.
[02:47:17.612 --> 02:47:21.213]  And share the articles and the videos because that's what changes the world.
[02:47:21.533 --> 02:47:26.154]  Take the live links from InfoWars.com forward slash show and Real Alex Jones on X and share those.
[02:47:26.194 --> 02:47:27.454]  That's how we reach new people.
[02:47:27.774 --> 02:47:28.974]  I cannot explain to you.
[02:47:28.994 --> 02:47:31.094]  I know you already know how important that is.
[02:47:31.575 --> 02:47:36.715]  DrJonesNaturals.com, DrJonesNaturals.com and InfoWarsStore.com.
[02:47:37.176 --> 02:47:38.256]  Take action now.
[02:47:38.356 --> 02:47:39.556]  Nitric Boost back in stock.
[02:47:39.976 --> 02:47:45.437]  InfoWarsStore.com and the great products like Nexol Financial Energy and DrJonesNaturals.com.
[02:47:45.737 --> 02:47:47.418]  Welcome back to the Alex Jones Show.
[02:47:47.518 --> 02:47:54.484]  I'm your guest host, Maria Zee of ZeeMedia.com, and it's wonderful to be with you all here today.
[02:47:54.524 --> 02:48:00.769]  Well, this year is absolutely monumental for the United States because of the upcoming election.
[02:48:01.129 --> 02:48:08.375]  Yuval Noah Harari says that this will be the last election involving humans ever, and future AI will decide for us.
[02:48:08.815 --> 02:48:12.578]  But my question is, is AI already deciding for us?
[02:48:13.553 --> 02:48:15.094]  My guest today is Andrew Riddell.
[02:48:15.134 --> 02:48:22.859]  He served in the Trump administration for four years and was promoted to two senior advance leads within the Office of Presidential Advance.
[02:48:22.919 --> 02:48:33.506]  His specialties include tech infrastructure, crisis communications, crisis management and consulting, campaign strategy, foreign affairs and much, much more.
[02:48:33.566 --> 02:48:43.013]   The de-platforming and cancellation that began in 2016 Gave Andrew the bold vision of Freedom Tech, which led to the founding of Liberation, and he joins us now.
[02:48:43.033 --> 02:48:44.695]  Andrew, thank you so much for your time.
[02:48:45.635 --> 02:48:47.237]  Well, thank you so much for having me, Maria.
[02:48:48.418 --> 02:48:49.258]  It's great to see you.
[02:48:50.059 --> 02:48:51.840]  I've seen you on different broadcasts.
[02:48:51.880 --> 02:48:54.302]  I think your information is amazing.
[02:48:54.342 --> 02:49:02.389]  I want to focus specifically on AI, the role of AI in the upcoming election and potentially previous elections.
[02:49:02.789 --> 02:49:06.572]  But first, would you let people know a little bit about yourself and your history?
[02:49:07.608 --> 02:49:17.136]  Yeah, so I spent four years in the Trump White House, as you said, the last couple of years serving as one of President Trump's go-to guys when it comes to events.
[02:49:17.477 --> 02:49:26.385]  And, you know, traveling all over the world, you really got to see a lot of what was going on in pro-democracy but also communist countries.
[02:49:26.785 --> 02:49:34.752]  You know, we saw firsthand what was going on in China and how the control of information was so critical to the power that they wielded.
[02:49:35.347 --> 02:49:50.867]  And then just a few short years later, seeing very similar technology and tactics being used here in our country, it became evident that we needed alternatives to those big tech companies that are clearly working for the DNC and the Biden administration.
[02:49:53.078 --> 02:49:53.499]  Wonderful.
[02:49:53.539 --> 02:50:08.394]  Well, I mean, the main things that I wanted to focus with you on today, and I have so many questions for you, but is specifically the role of AI in social engineering, AI in elections.
[02:50:08.855 --> 02:50:10.997]  Where do you want to start with this?
[02:50:11.057 --> 02:50:13.600]  Because this is such a huge topic we could talk for hours on.
[02:50:14.798 --> 02:50:19.581]  Yeah, you know, I think that first and foremost it is the fact that AI is here.
[02:50:20.142 --> 02:50:23.344]  It is a tool that can either be wielded for good or for bad.
[02:50:23.945 --> 02:50:31.250]  But right now it's being used by a lot of opposition to those that are Christian and conservative in nature.
[02:50:31.750 --> 02:50:39.755]  And so we need to realize that this is something that is going to play a major part in our election because we know that Democrat policies are failing Americans.
[02:50:40.255 --> 02:50:41.636]  The candidates are terrible.
[02:50:41.956 --> 02:50:49.581]  And so they're going to take a page out of their 2020 playbook and lean on their technology partners to sway this election once again.
[02:50:49.641 --> 02:50:50.622]  We already saw that.
[02:50:50.982 --> 02:51:02.250]  With the fact that 13% of surveyed voters in 2020, Democrat voters, said if they would have known about the Hunter Biden laptop story, they would have never voted for Joe in the first place.
[02:51:02.510 --> 02:51:06.153]  And so, you know, take that and then roll AI into it.
[02:51:06.573 --> 02:51:08.555]  You know, we're in for a very interesting election.
[02:51:10.310 --> 02:51:15.273]  So you mentioned the Hunter Biden laptop story.
[02:51:15.293 --> 02:51:17.194]  That was, of course, greatly censored.
[02:51:17.214 --> 02:51:26.679]  I've heard guests talking about how Google made sure that public perception was very, very different leading up to the election of 2020.
[02:51:26.719 --> 02:51:37.005]  But I want to talk more about the other subversive methods in which AI might have been used in 2020 and, you know, how far it's come now.
[02:51:38.325 --> 02:51:41.867]  I mean, how much is this actually altering public perception and how?
[02:51:43.028 --> 02:51:49.632]  Yeah, so AI has been integrated into everything within Google and Microsoft and AWS and all those big players.
[02:51:50.092 --> 02:52:02.599]  And so what we're seeing is both the overt, you know, them taking down just yesterday a Trump campaign ad, but also the covert where, you know, they are monitoring all the incoming and outgoing emails.
[02:52:02.679 --> 02:52:08.249]   If there's a message or a narrative they don't like, it just Well, not even end up in your spam box.
[02:52:08.369 --> 02:52:11.170]  It will just disappear into the abyss.
[02:52:11.310 --> 02:52:24.715]  We're seeing AI being used so that they can begin micro-targeting Americans based off of their subconscious beliefs and pushing narratives and visuals that are going to get them to sway more towards the left.
[02:52:25.055 --> 02:52:30.417]  You know, we're seeing that being used time and time again in a pretty drastic way.
[02:52:30.857 --> 02:52:35.639]  And it's going to be something that, you know, can ultimately determine the outcome of this election.
[02:52:37.816 --> 02:52:50.730]  So I can think of a specific example on Meta, for example, where I would post something like, okay, one video, COVID-19, the Great Reset during the lockdowns.
[02:52:51.211 --> 02:52:57.638]  And it was obviously Klaus Schwab had already published his book called COVID-19, the Great Reset at that time.
[02:52:58.428 --> 02:53:04.290]  And it was flagged as, you know, false information by a fact checker restricted from people being able to see it.
[02:53:04.890 --> 02:53:09.572]  My theory, Andrew, is that that was not even real fact checkers at the time.
[02:53:09.612 --> 02:53:15.253]  This was actually AI already sifting through content, flagging things and removing them.
[02:53:15.273 --> 02:53:23.256]  Are we talking about, are we in agreement that sort of AI is much more advanced than they'd like to have us think?
[02:53:24.567 --> 02:53:25.428]  Oh, 100%.
[02:53:25.568 --> 02:53:40.499]  You know, back in those, you know, even a few short years ago, back in 2021, the AI was being integrated, but it was being, you know, sought by and controlled by, you know, still those content creators and moderators.
[02:53:40.740 --> 02:53:48.886]  But what we're seeing now is a much more efficient and prolific AI that is, you know, flagging things with less than 20 views.
[02:53:49.426 --> 02:53:53.678]   And so now, Information doesn't even have a chance to get out.
[02:53:53.998 --> 02:53:56.100]  They're suppressing it as soon as you're hitting enter.
[02:53:56.460 --> 02:54:05.526]  And that's where it becomes very dangerous because we're completely shutting down one side of the narrative in this country, not allowing for the American people to make their own informed decisions.
[02:54:06.227 --> 02:54:14.633]  And if you continue to really ramp that AI up more and more and more, you know, we're going to be living in an echo chamber controlled by the left here in no time.
[02:54:17.159 --> 02:54:18.640]  I agree with you there, absolutely.
[02:54:18.680 --> 02:54:35.155]  And I've heard, you know, my good friend Mike Adams was on this program with Alex, actually, talking about the fact that the reason for censorship was not even so much about silencing us, but more about training their large language model with only the information that they wanted.
[02:54:35.236 --> 02:54:46.584]   Now, when you search, I mean, I don't know what it's like for everyone else, but when you search on even browsers that used to be good, like DuckDuckGo, it's very difficult to find any true information.
[02:54:46.644 --> 02:54:50.387]  It's just sort of the mainstream narrative.
[02:54:51.488 --> 02:55:11.385]   And so, you know, I see them just basically erasing history with this Android and, you know, they're really training these large language models Right, because you have to remember at the end of the day, this is a tool, right?
[02:55:11.425 --> 02:55:15.390]  It's not the AI of Terminator where it can take over the world.
[02:55:15.750 --> 02:55:19.855]  Now, hopefully we never get to that point and we need to be prepared to turn it off well before then.
[02:55:21.300 --> 02:55:23.962]  These tools are built with inherent biases.
[02:55:24.143 --> 02:55:33.091]  We saw that with Jim and I coming out of Google, where you couldn't get a single image of a white family, except for if they're eating fried chicken.
[02:55:33.431 --> 02:55:40.697]  You can't get these AI programs to give you a perspective from a conservative member of Congress.
[02:55:40.958 --> 02:55:44.581]  But it will give you AOC's thoughts on whatever subject you want.
[02:55:45.041 --> 02:55:53.327]  And so these inherent biases, because they're from Silicon Valley, they're now really pushing the narrative here in the United States.
[02:55:53.367 --> 02:56:00.391]  And that is where it becomes incredibly troubling, especially now you start introducing deepfakes and everything else into the equation.
[02:56:00.831 --> 02:56:05.955]  It's almost impossible to really tell what information is true and what is narrative controlled.
[02:56:06.195 --> 02:56:19.205]   It's terrifying because we saw this in You know, Hitler's Germany and Stalin's Russia, where they control the narrative so that the masses only have one side of the story.
[02:56:20.166 --> 02:56:25.029]  Now we're seeing this with the Biden administration, and it is just bigger and better tools.
[02:56:25.710 --> 02:56:36.899]  And until someone starts putting their foot down and starting to move away from some of these big tech platforms, we're continuing to repeat history here, whether we like it or not.
[02:56:38.717 --> 02:56:40.037]  Yeah, I absolutely agree with you.
[02:56:40.878 --> 02:56:44.539]  In terms of, you know, us not being at the level of sort of Skynet yet.
[02:56:45.619 --> 02:56:56.182]  I've spoken about this many times on various broadcasts, Andrew, but some time ago, I was looking into the, I was investigating the geoengineering projects that were occurring in the United States.
[02:56:56.803 --> 02:57:11.555]   And I found buried deep on the NOAA's website, which is the National Oceanic Administration, I found All these projects that were happening in Utah, Texas, Colorado, California, all over the place of various geoengineering projects.
[02:57:11.615 --> 02:57:14.816]  And I thought this is just bizarre that they're openly admitting to this.
[02:57:14.916 --> 02:57:18.417]  I mean, you had the names, the signatures, everyone who'd signed off on it.
[02:57:18.437 --> 02:57:20.238]  There was energy companies, counties.
[02:57:21.595 --> 02:57:23.417]  It was an insane level of information.
[02:57:23.457 --> 02:57:27.401]  I thought, how on earth is this actually available to the public?
[02:57:27.441 --> 02:57:31.125]  Considering, particularly at that time, it was still very secret.
[02:57:31.165 --> 02:57:34.869]  They weren't openly saying, oh, we need to geoengineer everywhere on the news yet.
[02:57:34.929 --> 02:57:35.550]  Now they are.
[02:57:36.932 --> 02:57:44.014]  And just the other day, I saw that they're saying, oh, we need to give AI control over geoengineering.
[02:57:44.034 --> 02:57:50.595]  Well, at the time that I was investigating this, Andrew, I saw that the NOAA had an omics strategy for 2025.
[02:57:50.655 --> 02:58:01.458]  And inside their omics strategy, it said, basically, we have to upload everything into the cloud by 2025, so that AI can then tell us what geoengineering we have to do next.
[02:58:01.598 --> 02:58:13.348]   So while we may not be at the point of Skynet yet, we are Less than a year away from the NOAA's goal of giving complete control over to AI for geoengineering, removing human thought.
[02:58:13.448 --> 02:58:17.235]  And you know, the AI says we must create, I don't know, a hurricane.
[02:58:18.570 --> 02:58:24.632]  Yeah, and that's where it becomes very dangerous because we give all control over to a platform like this, right?
[02:58:24.652 --> 02:58:33.095]  You know, I'm sure the Biden administration would love all of us to sit in our little virtual reality world and completely ignore the facts.
[02:58:33.595 --> 02:58:44.399]  But, you know, you start giving control of major decisions like that to an AI to any given platform, it is only going to result in catastrophe.
[02:58:45.620 --> 02:59:00.308]  You know, what we are really starting to see is a reprogramming of the American people, I think, where there's only one side of the narrative, where they're pushing the actions and reactions that, you know, they want to see out of the population.
[02:59:00.348 --> 02:59:05.931]  And it makes it a more docile and controllable population when you start to do that.
[02:59:05.971 --> 02:59:11.674]  And then, you know, all thought is handed over to the AI and it becomes, you know, the ultimate decision maker.
[02:59:13.285 --> 02:59:25.593]   Well, that's such a good point, Andrew, because, you know, I want to talk to you about the different ways in which AI is and algorithms are assisting in social engineering.
[02:59:25.693 --> 02:59:33.259]  We like to all think that we're above, you know, social engineering and above having our worldview shaped.
[02:59:33.639 --> 02:59:41.346]  And I think those who are very well informed and sort of not quick to trust are absolutely a little bit more immune to this than others.
[02:59:41.446 --> 02:59:46.009]  But I don't really believe that everyone is immune to algorithms.
[02:59:46.490 --> 02:59:49.112]  So talk to us a little bit about the social engineering aspect.
[02:59:49.844 --> 02:59:54.108]  I mean, you take a look at what is going on on American universities right now.
[02:59:54.408 --> 02:59:58.352]  That is the prime example of what this experiment can do.
[02:59:58.952 --> 03:00:05.719]  Now, there are people out there that have no idea what they're supporting, no idea the atrocities that Hamas has committed.
[03:00:06.059 --> 03:00:06.980]  They have no idea.
[03:00:07.000 --> 03:00:10.403]  There are people that deny the fact that October 7th happened.
[03:00:10.934 --> 03:00:11.154]  Right.
[03:00:11.294 --> 03:00:16.258]  And that is because, especially TikTok, they're able to push a narrative.
[03:00:16.518 --> 03:00:19.140]  They know us better than we know ourselves at this point.
[03:00:19.400 --> 03:00:35.932]  They're able to push a narrative that is going to cause a reaction for these kids to go and destroy public universities, just like you're showing on the screens, and to really segment and attack a part of our society that was attacked in the first place.
[03:00:36.133 --> 03:00:36.333]  Right.
[03:00:36.353 --> 03:00:40.556]  You know, the Israeli government, they're just defending themselves after being attacked.
[03:00:41.577 --> 03:00:56.448]  But with this AI, with the technology and the micro targeting, they're able to, you know, induce a large portion of this population to think that Israel is the aggressor in this whole situation.
[03:00:58.369 --> 03:01:00.691]  Yeah, well, you and I have different views on that, Andrew.
[03:01:00.710 --> 03:01:06.549]   I'm going to be honest with you in terms of, you know, October 7th, Israel's response,
[03:01:06.549 --> 03:01:10.549]   which you know, I don't think is just self-defense at this point.
[03:01:10.549 --> 03:01:13.030]  It's now a genocide.
[03:01:13.030 --> 03:01:20.470]   But at the same time, I agree with you that a lot of these students absolutely don't know
[03:01:20.470 --> 03:01:22.470]  what they're there for.
[03:01:22.497 --> 03:01:30.604]  You know, a lot do understand and a lot are protesting war, but I saw videos by the same token of people saying, no, I don't really know what these words mean.
[03:01:30.664 --> 03:01:34.367]  And I don't, I don't really know what river from the river to the sea means.
[03:01:34.407 --> 03:01:35.508]  I don't know which river it is.
[03:01:35.548 --> 03:01:44.695]   So absolutely there is We saw the ability of social media to socially engineer this type of behaviour.
[03:01:44.735 --> 03:01:48.337]  We saw similar things during the BLM riots.
[03:01:49.458 --> 03:01:58.585]  And, you know, of course, what I'm trying to get to is how do the algorithms actually engineer this type of behaviour?
[03:01:58.605 --> 03:02:00.726]  I mean, who's doing this?
