[00:00:01.781 --> 00:00:08.410]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:17:26.838 --> 01:17:32.103]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:17:32.103 --> 01:17:35.687]  You wipe out all these problems if you have a good food supply.
[01:17:35.687 --> 01:17:39.151]  Food is your ammunition to fight for your freedom and your life.
[01:17:39.491 --> 01:17:40.732]  How much will you need?
[01:17:40.732 --> 01:17:41.633]  We don't know.
[01:17:41.633 --> 01:17:42.733]  How much do you want?
[01:17:42.733 --> 01:17:43.654]  All you can get.
[01:17:43.654 --> 01:17:44.755]  I'm Alex Jones.
[01:17:44.755 --> 01:17:47.817]  I want all of you good guys to live to fight another day.
[01:17:47.817 --> 01:17:50.018]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:17:50.018 --> 01:17:51.019]  Again, that number 1-800-409-5633.
[01:18:02.008 --> 01:18:05.991]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:18:05.991 --> 01:18:14.838]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:18:14.838 --> 01:18:19.482]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:18:19.482 --> 01:18:30.311]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:18:30.931 --> 01:18:40.433]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:18:40.433 --> 01:18:45.855]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:18:45.855 --> 01:18:53.356]  Go to www.SilverLungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:18:53.356 --> 01:18:56.097]  That's www.SilverLungs.com.
[01:18:59.943 --> 01:19:04.486]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:19:04.486 --> 01:19:05.407]  Number 1.
[01:19:05.407 --> 01:19:08.829]  New climate legislation could easily double or triple your electric bill.
[01:19:08.829 --> 01:19:09.690]  Number 2.
[01:19:09.690 --> 01:19:14.573]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:19:14.573 --> 01:19:15.333]  It's true.
[01:19:15.333 --> 01:19:20.197]  Total government control of electricity in the name of smart grid technology is coming.
[01:19:20.197 --> 01:19:21.017]  Number 3.
[01:19:21.017 --> 01:19:24.599]  In some areas of the country, the power grid is dangerously overloaded.
[01:19:24.599 --> 01:19:28.302]  And now, new socialist legislation is only compounding the problem.
[01:19:28.502 --> 01:19:29.302]  Number 4.
[01:19:29.302 --> 01:19:32.063]  Dangerous weather is always a threat to local grids.
[01:19:32.063 --> 01:19:35.745]  Every year, thousands of families lose their power from weather-related outages.
[01:19:35.745 --> 01:19:36.525]  Number 5.
[01:19:36.525 --> 01:19:40.687]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:19:40.687 --> 01:19:45.729]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:19:45.729 --> 01:19:49.910]  You can get more information at www.mysolarbackup.com.
[01:19:49.910 --> 01:19:51.691]  That's mysolarbackup.com.
[01:19:51.691 --> 01:19:56.293]  Remember, the government doesn't own the sun, so go to mysolarbackup.com, or call 1-866-422-9000.
[01:19:57.094 --> 01:19:57.174]  877-327-0365.
[01:19:57.174 --> 01:20:03.082]  Coast to Coast.
[01:20:03.082 --> 01:20:05.145]  Direct from Austin.
[01:20:05.145 --> 01:20:08.349]  You're listening to the Alex Jones Broadcasting Network.
[01:20:17.612 --> 01:20:30.486]  Yes, they're there drinking their finest champagne and gobbling caviar, having a big eugenics summit, dealing with world forced inoculations, cutting off power supplies, stopping mobility.
[01:20:32.363 --> 01:20:36.764]  We're going to be talking with Charlie Skelton of the London Guardian.
[01:20:36.764 --> 01:20:43.206]  He's also written for the Evening Standard and reports for BBC One.
[01:20:43.206 --> 01:20:45.867]  The list goes on and on.
[01:20:45.867 --> 01:20:47.687]  Here are the headlines.
[01:20:47.687 --> 01:20:51.028]  We've got one by Paul Joseph Watson today.
[01:20:51.028 --> 01:20:54.469]  This is being reported by the major French news at a press conference.
[01:20:54.469 --> 01:21:00.391]  He snuck into Spain, got caught there, and now admits that eugenicist Bill Gates, to attend 2010 Bilderberg conference,
[01:21:00.991 --> 01:21:05.857]  But the really big news because it shows how scared they are internally.
[01:21:05.857 --> 01:21:18.252]  And it shows, this mirrors what Zbigniew Brzezinski said three weeks ago in Canada when he said, for the first time, the whole world is awake to world government and not just our puppet politicians, but the actual power structure.
[01:21:18.252 --> 01:21:19.533]  We're in trouble.
[01:21:19.533 --> 01:21:20.975]  People said, well, he's playing possum.
[01:21:21.255 --> 01:21:23.256]  No, he's not playing possum.
[01:21:23.256 --> 01:21:27.679]  And so Bilderberg see people with income as threat to their agenda.
[01:21:27.679 --> 01:21:35.083]  This was filed in part two of his London Guardian report, Bilderberg 2010, the security lockdown, Charlie Skelton.
[01:21:35.083 --> 01:21:36.783]  And he joins us.
[01:21:36.783 --> 01:21:40.425]  He can now tell us the day he was kicked out Wednesday before it started.
[01:21:40.425 --> 01:21:41.826]  Always key intel.
[01:21:41.826 --> 01:21:43.887]  What security people did to him and his wife.
[01:21:43.887 --> 01:21:45.768]  What he overheard them saying.
[01:21:45.768 --> 01:21:48.570]  And then he could tell us what happened yesterday and today.
[01:21:48.570 --> 01:21:50.371]  Charlie Skelton, thank you for joining us, sir.
[01:21:51.155 --> 01:21:52.596]  Hello, lovely to be back.
[01:21:52.596 --> 01:21:53.176]  Good to have you.
[01:21:53.176 --> 01:21:54.777]  So you've got the floor.
[01:21:54.777 --> 01:21:59.380]  You can now, since you filed your reports, tell us, because, you know, it's good to give them the scoop first.
[01:21:59.380 --> 01:22:00.340]  They paid to send you there.
[01:22:00.340 --> 01:22:01.581]  You work for them.
[01:22:01.581 --> 01:22:09.185]  Tell us the incredible, what you witnessed inside, sneaking about, spying on them, and before they kicked you out, and then what's happened since then.
[01:22:09.585 --> 01:22:22.503]  Yeah, well first of all, yeah, to talk about what you mentioned, we sat ourselves at dinner, this is a couple of days before the, in fact the night before lockdown, so whatever night that would have been, Tuesday night, and we
[01:22:26.075 --> 01:22:32.440]  We sat next to some of the conference organisers because what people have to remember is that this is, apart from anything else, it's a big conference.
[01:22:32.440 --> 01:22:41.908]  So there's a large team of extremely well-oiled conference organisers who run the whole show every year, at least the core team members do, and they were having their dinner.
[01:22:41.908 --> 01:22:50.055]  So we sat ourselves down nice and innocently next to their table and we just sat and pretended to have a conversation all night whilst listening.
[01:22:50.055 --> 01:22:51.797]  So yeah, we did a little bit of ear-wigging.
[01:22:52.623 --> 01:23:04.673]  And, uh, one of the things that we heard that was most astonishing was, was the discussion that took place about, uh, about you and about your, um, presence, uh, at Bilderberg with your bullhorn.
[01:23:04.673 --> 01:23:07.475]  And they started saying, you know, they said, you've seen the videos from that year.
[01:23:07.475 --> 01:23:08.136]  This is a quote.
[01:23:08.136 --> 01:23:09.216]  You've seen the videos from that year.
[01:23:09.216 --> 01:23:11.418]  They were very close to the hotel.
[01:23:11.418 --> 01:23:16.522]  And the, the person looked in absolute terror and said, but did they ever try to attack?
[01:23:16.522 --> 01:23:20.125]  And the person looked back equally fearful and said, no, no, but it was scary.
[01:23:20.125 --> 01:23:21.026]  It was very scary.
[01:23:21.789 --> 01:23:26.493]  There was a demonstration at the walls, and you know, did they ever try to attack?
[01:23:26.493 --> 01:23:43.386]  And they were asking this absolutely seriously, and they were having this discussion, and you know, I'm here now with looking, I'm here with people, and the people who are standing here at the roundabout, much as you did before, and you know, they're saying their slogans, and they're holding their banners, and there's an awful lot of
[01:23:46.067 --> 01:23:46.307]  We've got
[01:24:03.541 --> 01:24:04.402]  We're good to go.
[01:24:21.437 --> 01:24:40.027]  The concerned, interested citizen who is standing out here, who has travelled to whatever part of the world Bilderberg happens to be in, and is holding their flag, and is chanting their chant, and they see these people as the enemy, and what they don't understand is that these people who are standing out here chanting, they are the true friends of humanity.
[01:24:41.178 --> 01:24:58.210]  Well that's the point you make in your well-written article and I want to remind listeners we contacted you last year hearing that the Guardian was going to send a reporter there was a big announcement in the paper was promoting it we contacted you and you're like oh I you know kind of thought it was a joke yeah and you know they were sending a
[01:24:59.986 --> 01:25:14.330]  Reporter who they thought would really you know be balanced because you thought it was a joke and then once you got there And they harassed you and arrested you you know and now you've had this conversion of Realizing, but you you have some quotes here in your article.
[01:25:14.330 --> 01:25:17.571]  He says It says although quite
[01:25:20.675 --> 01:25:26.117]  Why attending Bilderberg has to remain such a mystery remains a mystery.
[01:25:26.117 --> 01:25:30.519]  The blackened windows, the limousines, the desperate camera dodging of the delegates.
[01:25:30.519 --> 01:25:34.721]  The paranoia was riding high amongst the conference organizers.
[01:25:34.721 --> 01:25:42.084]  A pair of them talked about 2006 Bilderberg conference in Ottawa where the radio host Alex Jones led the protest with his megaphone.
[01:25:42.084 --> 01:25:43.385]  They were very close to the hotel.
[01:25:43.965 --> 01:25:47.027]  You're quoted as them saying, said one.
[01:25:47.027 --> 01:25:50.209]  Another looked shocked and said, did they ever try to attack?
[01:25:50.209 --> 01:25:54.432]  A shake of the head and the answer, no, but it was very scary.
[01:25:54.432 --> 01:25:55.613]  A third leaned in.
[01:25:55.613 --> 01:25:58.335]  This is the negative side of the welfare state.
[01:25:58.335 --> 01:26:01.877]  People have enough income so they can do this.
[01:26:01.877 --> 01:26:03.478]  It's like a permanent threat.
[01:26:03.478 --> 01:26:13.205]  And see, from what I've read by the phony environmentalist and the globalist, they want to shut the economy down, only allow authorized, permitted travel.
[01:26:14.065 --> 01:26:32.581]  For government-approved reasons, they want a local environmental boss that controls every facet of your life, has nothing to do with environment, it's prison, and they say they want a post-industrial world to control us so that we literally only live and work in one town and maybe get to travel once in our lives.
[01:26:32.581 --> 01:26:35.003]  This is the policy.
[01:26:35.003 --> 01:26:35.964]  So what you heard
[01:26:37.566 --> 01:26:38.147]  Yeah.
[01:26:38.147 --> 01:26:41.490]  And finishing up your eloquent writing here, you went on to make the point that
[01:26:58.286 --> 01:27:07.132]  That no, this is humanity upset about being slaves, upset about being looted, upset about their elected leaders meeting in secret with the big owners.
[01:27:07.132 --> 01:27:08.733]  In fact, you said, what threat?
[01:27:08.733 --> 01:27:14.377]  That people concerned about this unfairness of the world should drape a banner over a police cordon?
[01:27:14.377 --> 01:27:22.923]  That they should shout their anger at the madness of asset-grabbing transnational corporations whose chairman are sipping beers with our elected officials?
[01:27:22.923 --> 01:27:24.444]  It's like a permanent threat.
[01:27:24.444 --> 01:27:25.965]  Don't make me spit.
[01:27:25.965 --> 01:27:28.046]  And then it talks about them basically harassing you and your wife.
[01:27:28.246 --> 01:27:31.989]  Yeah, I mean, let's be clear about who is saying this.
[01:27:31.989 --> 01:27:38.394]  This conversation is being had by people on the inner core of the Bilderberg conference organization.
[01:27:38.394 --> 01:27:40.936]  So they're the Bilderberg group people.
[01:27:40.936 --> 01:27:44.239]  They're the people in charge of Bilderberg.
[01:27:44.239 --> 01:27:50.704]  They're not the people at Bilderberg who are the participants, but they're very close to the ideology of Bilderberg.
[01:27:50.704 --> 01:27:52.585]  This is top minions, top minions.
[01:27:52.585 --> 01:27:53.266]  Top minions, yeah.
[01:27:54.066 --> 01:27:57.929]  And, my God, people are starting to talk about the cost of this.
[01:27:57.929 --> 01:28:04.714]  And a very interesting quote came out today, which is that it's simply to have, you know, there's all kinds of different police here.
[01:28:04.714 --> 01:28:10.679]  There's secret police, there's state police, there's riot police, there's also local police.
[01:28:10.679 --> 01:28:16.203]  There's the Mossos d'Esquadra, which is the local Catalonian police, I think.
[01:28:16.203 --> 01:28:21.267]  And a quote has come out today that just to have them, I mean, they're just the very lowest,
[01:28:21.887 --> 01:28:26.570]  You know, of the police forces around, just to have them is 150,000 euros per day.
[01:28:26.570 --> 01:28:29.872]  So the big question is, you know, who's picking up that tab?
[01:28:29.872 --> 01:28:31.073]  Is it the Spanish taxpayer?
[01:28:31.073 --> 01:28:32.834]  And if so, that's a disgrace.
[01:28:32.834 --> 01:28:42.201]  And if the Bilderberg conference is reimbursing the Spanish taxpayer, then basically they're using the local police as a private army.
[01:28:42.201 --> 01:28:44.162]  So either way, it's grotesquely unethical.
[01:29:00.734 --> 01:29:04.916]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:29:04.916 --> 01:29:11.319]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[01:29:11.319 --> 01:29:18.702]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[01:29:18.702 --> 01:29:23.584]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:29:23.584 --> 01:29:25.065]  Get a free, detailed catalog.
[01:29:25.205 --> 01:29:32.249]  By calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:29:32.249 --> 01:29:36.491]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[01:29:36.491 --> 01:29:42.715]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:29:43.255 --> 01:29:47.159]  I'm happy to say our business is going down the drain.
[01:29:47.159 --> 01:29:53.544]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[01:29:53.544 --> 01:29:54.745]  Thank you!
[01:30:04.679 --> 01:30:05.940]  Tyranny is here.
[01:30:05.940 --> 01:30:09.583]  The grim future foretold in 1984 has become reality.
[01:30:09.583 --> 01:30:12.264]  It really says that the state is God.
[01:30:12.264 --> 01:30:17.968]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:30:17.968 --> 01:30:24.633]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:30:24.633 --> 01:30:30.597]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:30:30.597 --> 01:30:34.340]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[01:30:34.780 --> 01:30:39.064]  Prepare to enter the secretive world of emergency dictatorship.
[01:30:39.064 --> 01:30:45.028]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:30:45.028 --> 01:30:48.571]  It's only the beginning of the New World Order's hellish plan.
[01:30:48.571 --> 01:30:50.552]  The police state isn't coming.
[01:30:50.552 --> 01:30:51.673]  It's here.
[01:30:51.673 --> 01:30:58.479]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:31:01.553 --> 01:31:07.995]  The Fall of America and the Western World is an all-new 10-hour documentary and survival guide rolled into one.
[01:31:07.995 --> 01:31:13.257]  In this film, you will see the reasons why our government is failing and what you can do to prepare.
[01:31:13.257 --> 01:31:26.801]  Featuring Dr. Paul Craig Roberts, Joseph Farah, David Icke, Naomi Wolf, G. Edward Griffin, Doug McIntyre, Mark Crispin Miller, Mickey Z, Doug Casey, David McElhaney, and myself, Alex Jones.
[01:31:27.581 --> 01:31:32.602]  Protect yourself and get the tools you need to protect your family from these difficult times.
[01:31:32.602 --> 01:31:39.044]  The Fall of America and the Western World at www.thefallofamerica.net.
[01:31:39.044 --> 01:31:42.805]  Or click on the banners at infowars.com and prisonplanet.com.
[01:31:42.805 --> 01:31:47.546]  Again, that website's www.thefallofamerica.net.
[01:31:47.546 --> 01:31:47.986]  Or call 800-655-1577.
[01:31:47.986 --> 01:31:50.867]  Prepare yourself and the ones you love today.
[01:31:50.867 --> 01:31:52.207]  fallofamerica.net.
[01:32:00.339 --> 01:32:04.420]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[01:32:04.420 --> 01:32:10.422]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[01:32:10.422 --> 01:32:14.603]  Go to HomeGain.com and see what I'm talking about.
[01:32:14.603 --> 01:32:21.305]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[01:32:21.305 --> 01:32:24.646]  This is a great way to be able to monitor the value of your home.
[01:32:24.646 --> 01:32:26.147]  And again, it's absolutely free.
[01:32:26.727 --> 01:32:28.768]  There are tons of tools to help you.
[01:32:28.768 --> 01:32:32.549]  For instance, if you want to remodel your home, go to HomeGain.com.
[01:32:32.549 --> 01:32:39.352]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:32:39.352 --> 01:32:42.914]  For 10 years, these folks have been helping home sellers and buyers.
[01:32:42.914 --> 01:32:45.275]  Visit their link at InfoWars.com.
[01:32:45.275 --> 01:32:45.955]  Look for Max.
[01:32:46.235 --> 01:32:50.659]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
[01:32:50.659 --> 01:32:51.920]  You'll love this site.
[01:32:51.920 --> 01:32:53.702]  It's HomeGain.com.
[01:32:53.702 --> 01:32:56.665]  H-O-M-E G-A-I-N.com.
[01:32:56.665 --> 01:33:01.629]  Check them out today.
[01:33:01.629 --> 01:33:03.151]  Coast to Coast.
[01:33:03.151 --> 01:33:05.213]  Direct from Austin.
[01:33:05.213 --> 01:33:08.436]  You're listening to the Alex Jones Broadcasting Network.
[01:33:25.697 --> 01:33:31.287]  We're now joined by the granddaddy of exposing the Bilderberg Group, and he's got to be proud of himself.
[01:33:31.287 --> 01:33:36.897]  33, 34 years covering it, going to every conference, being shot at in Portugal.
[01:33:38.032 --> 01:33:38.612]  Always fun.
[01:34:08.283 --> 01:34:16.392]  Uh, Jim, I know you're busy and exhausted, uh, but, uh, just- Hold on just a minute while, uh, Rhys Stone grabs my special cause I got information he won't.
[01:34:16.392 --> 01:34:17.754]  Just bear with me a minute.
[01:34:18.433 --> 01:34:33.159]  Yeah, and literally, folks, he's so mobbed by reporters, and he is not a spring chick, as they say, and he literally has been fighting to even get to his hotel room for about 30 minutes just to even be on with us.
[01:34:33.159 --> 01:34:36.980]  So we just got him as he got to his room, and he's getting his satchel.
[01:34:36.980 --> 01:34:42.602]  He wasn't quite ready, and we're going to get him to give us his, because he's got the real.
[01:34:42.602 --> 01:34:44.103]  Some people claim they have Goldberg sources.
[01:34:44.103 --> 01:34:44.583]  He's got them.
[01:34:45.223 --> 01:34:48.024]  On the inside and on the outside.
[01:34:48.024 --> 01:34:49.865]  So this is a big scoop we're about to get.
[01:34:49.865 --> 01:34:51.746]  Jim, do you have your satchel?
[01:34:51.746 --> 01:34:53.007]  Yes, now I'm ready.
[01:34:53.007 --> 01:34:54.427]  Okay, sir.
[01:34:54.427 --> 01:34:56.228]  Give us the lowdown.
[01:34:56.228 --> 01:34:57.029]  Who's attending?
[01:34:57.029 --> 01:34:58.329]  What the agenda is?
[01:34:58.329 --> 01:34:59.990]  What your huge breaking news is?
[01:34:59.990 --> 01:35:02.391]  And of course the newspaper is American Free Press.
[01:35:02.391 --> 01:35:03.652]  AmericanFreePress.net.
[01:35:03.652 --> 01:35:03.952]  Go ahead.
[01:35:05.698 --> 01:35:21.792]  Okay, uh, one very interesting development, which is encouraging, is that, uh, some of the major Bilderberg people are saying that many, many, quote, important people, quote, are not attending this year.
[01:35:21.792 --> 01:35:26.597]  They always find out and we get in trouble at home.
[01:35:26.597 --> 01:35:32.041]  Uh, politicians who are embarrassed when, uh,
[01:35:33.627 --> 01:35:41.549]  Conspirators call and say, why are you dealing with these monsters and so forth?
[01:35:41.549 --> 01:35:43.929]  That's a fun thing.
[01:35:43.929 --> 01:35:57.072]  They're also celebrating the fact that your president, Obama, has signed off on an international treaty.
[01:35:58.474 --> 01:35:59.676]  Which would allow the U.N.
[01:35:59.676 --> 01:36:07.086]  to come into your house and take your gun away, the European bureaucrat.
[01:36:07.086 --> 01:36:10.170]  It's some kind of treaty called the National...
[01:36:13.184 --> 01:36:14.805]  I don't know.
[01:36:28.860 --> 01:36:29.942]  A little George Bush.
[01:36:29.942 --> 01:36:32.625]  They say it's not a treaty, it's just an agreement.
[01:36:32.625 --> 01:36:39.754]  But if there's a treaty, as you know under our Constitution, the treaty is the superior law of the land.
[01:36:39.754 --> 01:36:42.458]  That's why George Washington said don't have any treaties.
[01:36:42.458 --> 01:36:43.159]  Don't have enemies.
[01:36:46.140 --> 01:36:50.421]  Well, Jim, to expand on that, what about the Euro?
[01:36:50.421 --> 01:36:53.261]  Do they want to plunge the Euro to bring in the SDR?
[01:36:53.261 --> 01:36:55.142]  Or are they there trying to prop up the Euro?
[01:37:08.971 --> 01:37:14.114]  It's part of their world government program.
[01:37:14.114 --> 01:37:18.196]  They're very discouraged, thank goodness.
[01:37:21.564 --> 01:37:25.167]  They're very downbeat because they've fallen so far behind.
[01:37:25.167 --> 01:37:39.519]  As I've said before, in the 1990s, Bill O'Byrne was absolutely confident that we'd have an American Union, a European Union, an Asian-Pacific Union be well underway.
[01:37:39.519 --> 01:37:44.743]  And they've fallen back, they've fallen behind, and they're very discouraged.
[01:37:44.743 --> 01:37:47.925]  But they're still persisting on climate change.
[01:37:49.387 --> 01:37:51.990]  As futile as that might be, as you know the...
[01:37:53.899 --> 01:38:01.184]  We're talking about climatologists, experts in the field, who are...
[01:38:25.159 --> 01:38:39.886]  Yes he is, and he's attended one Bilderberg meeting in the past, and this is his second Bilderberg meeting, and oh definitely they're going to push for climate change.
[01:38:42.429 --> 01:38:52.915]  Even though they're so far behind on that with the scientists, you know, letters proving this whole thing is a fraud.
[01:38:52.915 --> 01:38:59.159]  In fact, one Dillenberg guy said, on climate change, we're about whipped.
[01:38:59.159 --> 01:39:01.421]  That's quote, quote, on climate change.
[01:39:01.421 --> 01:39:02.621]  We're about whipped!
[01:39:02.621 --> 01:39:03.142]  Incredible!
[01:39:04.341 --> 01:39:05.482]  Incredible breaking news!
[01:39:24.509 --> 01:39:35.899]  Of course, British Petroleum is in all the shells, and the other big international oil companies, Longman, Billerberg, Luminaries, and they are competitors, but they're still a brotherhood.
[01:39:35.899 --> 01:39:45.068]  So they have agreed to allow Obama to be outraged and talk about criminal procedures against BP.
[01:39:45.068 --> 01:39:48.591]  But he's also referred to as
[01:39:52.367 --> 01:40:04.477]  So it's going to be a bunch of talk like the AIG charges they've now dropped and the Goldman Sachs, much ado about nothing, putting on a show.
[01:40:04.477 --> 01:40:06.679]  What about oil prices?
[01:40:06.679 --> 01:40:07.720]  What about the dollar?
[01:40:07.720 --> 01:40:17.328]  I mean, it sounds like from your past reportage, they're going from being in control and planning the future to just trying to maintain control.
[01:40:18.277 --> 01:40:19.598]  They're trying to maintain control.
[01:40:19.598 --> 01:40:26.142]  Now, their plan is for the gas prices to go down and be nice and cheap this summer.
[01:40:26.142 --> 01:40:33.266]  In the months ahead, they're to go up to $4 a gallon, starting probably around November of some such time.
[01:40:33.266 --> 01:40:36.768]  They're saying that we have to do some pacification here.
[01:40:36.768 --> 01:40:43.151]  Well, that's why they still maintain production of oil at only 80%, not 100%, of easy capacity.
[01:40:48.542 --> 01:40:56.147]  For every 100 barrels that could be produced today, only 80 barrels are being produced to generate a future shortage.
[01:40:56.147 --> 01:40:57.508]  There's no shortage at the moment.
[01:40:57.508 --> 01:40:59.250]  Yeah, they're creating artificial scarcity.
[01:40:59.250 --> 01:41:02.832]  Jim, such precious time with you.
[01:41:02.832 --> 01:41:03.573]  What does this mean?
[01:41:03.573 --> 01:41:10.938]  I mean, how big is this that quite a few members, and do you have any intel on basic numbers?
[01:41:10.938 --> 01:41:12.119]  I mean, what percentage?
[01:41:12.119 --> 01:41:12.759]  10 percent?
[01:41:12.759 --> 01:41:13.500]  20 percent?
[01:41:13.500 --> 01:41:17.703]  I mean, this is obviously a crisis if they can't get their luminaries there.
[01:41:19.415 --> 01:41:23.056]  Oh, uh, do you want to roll down the list of confirmed participants so far?
[01:41:23.056 --> 01:41:25.657]  Well, I mean, any notables?
[01:41:25.657 --> 01:41:31.339]  We know who the regulars are, but is there any notable politician being groomed, like Mr. Cameron, who was groomed a few years ago?
[01:41:31.339 --> 01:41:35.020]  Uh, well, let's see.
[01:41:35.020 --> 01:41:38.301]  Uh, we know that, uh, Gessner
[01:41:39.060 --> 01:41:40.582]  I don't know.
[01:42:01.559 --> 01:42:03.280]  Let's see, do you need more names?
[01:42:03.280 --> 01:42:03.960]  No, no, that's fine.
[01:42:03.960 --> 01:42:05.180]  Let me shift gears again.
[01:42:05.180 --> 01:42:06.761]  What about Iran?
[01:42:06.761 --> 01:42:08.261]  Anything about Iran?
[01:42:08.261 --> 01:42:09.502]  Israel's got nuke subs.
[01:42:09.502 --> 01:42:11.302]  They're saying they may attack.
[01:42:11.302 --> 01:42:13.683]  You've had the attack on the flotilla.
[01:42:13.683 --> 01:42:15.524]  The Israel-Iran flotilla.
[01:42:15.524 --> 01:42:16.144]  Anything on that?
[01:42:16.144 --> 01:42:19.005]  Yes, on the flotilla thing.
[01:42:25.279 --> 01:42:33.263]  They're a little bit skittish about that now, and Bilderberg is not 100% in favor of U.S.
[01:42:33.263 --> 01:42:37.165]  airstrikes on Iran, but many of them are.
[01:42:37.165 --> 01:42:40.566]  Well, wars generate money.
[01:42:40.566 --> 01:42:44.128]  Doesn't matter if they're good guys, bad guys, whatever.
[01:42:44.128 --> 01:42:48.310]  In all of our wars, we've had profiteering scandals on both sides.
[01:43:01.482 --> 01:43:04.485]  Hello, this is Alex Jones with some important questions.
[01:43:04.485 --> 01:43:09.830]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:43:09.830 --> 01:43:11.872]  My answer would be all I can get.
[01:43:11.872 --> 01:43:16.877]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:43:16.877 --> 01:43:18.059]  How much do you want?
[01:43:18.059 --> 01:43:19.180]  When do you want it?
[01:43:19.180 --> 01:43:21.061]  Now or after the battle starts?
[01:43:21.061 --> 01:43:22.143]  When will you need it?
[01:43:22.143 --> 01:43:24.345]  Can you buy it without proper identification?
[01:43:24.345 --> 01:43:25.346]  Will there be any food?
[01:43:25.666 --> 01:43:29.747]  Will it make your children sick if there's a quarantine and you can't feed yourself?
[01:43:29.747 --> 01:43:32.468]  Will you go to the gathering center and be immunized?
[01:43:32.468 --> 01:43:36.049]  You wipe out all these problems if you have a good food supply.
[01:43:36.049 --> 01:43:39.870]  Food is your ammunition to fight for your freedom and your life.
[01:43:39.870 --> 01:43:41.090]  How much will you need?
[01:43:41.090 --> 01:43:41.990]  We don't know.
[01:43:41.990 --> 01:43:43.091]  How much do you want?
[01:43:43.091 --> 01:43:43.831]  All you can get.
[01:43:43.831 --> 01:43:44.831]  I'm Alex Jones.
[01:43:45.111 --> 01:43:48.174]  I want all of you good guys to live to fight another day.
[01:43:48.174 --> 01:43:51.297]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:43:51.297 --> 01:43:52.218]  Again, that number 1-800-409-5633.
[01:44:00.421 --> 01:44:04.964]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:44:04.964 --> 01:44:05.884]  Number 1.
[01:44:05.884 --> 01:44:09.307]  New climate legislation could easily double or triple your electric bill.
[01:44:09.307 --> 01:44:10.167]  Number 2.
[01:44:10.167 --> 01:44:15.070]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:44:15.070 --> 01:44:15.811]  It's true.
[01:44:15.811 --> 01:44:20.674]  Total government control of electricity in the name of smart grid technology is coming.
[01:44:20.674 --> 01:44:21.514]  Number 3.
[01:44:21.514 --> 01:44:25.097]  In some areas of the country, the power grid is dangerously overloaded.
[01:44:25.097 --> 01:44:28.799]  And now, new socialist legislation is only compounding the problem.
[01:44:28.999 --> 01:44:29.799]  Number 4.
[01:44:29.799 --> 01:44:32.540]  Dangerous weather is always a threat to local grids.
[01:44:32.540 --> 01:44:36.222]  Every year, thousands of families lose their power from weather-related outages.
[01:44:36.222 --> 01:44:37.022]  Number 5.
