[00:00:02.085 --> 00:00:12.069]  This is our land.
[02:21:01.311 --> 02:21:06.175]  The question is, where should the American people draw their line in the sand?
[02:21:06.275 --> 02:21:07.056]  What have we got?
[02:21:07.276 --> 02:21:09.398]  A republic or a monarchy?
[02:21:09.698 --> 02:21:10.459]  A republic.
[02:21:10.719 --> 02:21:13.301]  It's based on a constitution which protects minority rights.
[02:21:13.381 --> 02:21:15.283]  Not democracy, not mob rule.
[02:21:15.643 --> 02:21:17.545]  Two wolves and a sheep voting on what's for dinner.
[02:21:17.665 --> 02:21:18.946]  So they think they own our land?
[02:21:19.346 --> 02:21:20.467]  They think they own our water?
[02:21:20.668 --> 02:21:21.068]  Children?
[02:21:21.268 --> 02:21:22.049]  Our education?
[02:21:22.389 --> 02:21:23.050]  Our money?
[02:21:23.230 --> 02:21:26.873]  We have to define who we are and what we will tolerate.
[02:21:27.233 --> 02:21:31.878]  Somebody's gonna ask you what you did during the Patriot Uprising.
[02:21:32.198 --> 02:21:33.019]  We have the facts.
[02:21:33.219 --> 02:21:34.340]  We have the Constitution.
[02:21:34.380 --> 02:21:35.281]  We have the Bill of Rights.
[02:21:35.301 --> 02:21:36.122]  We have common law.
[02:21:36.182 --> 02:21:38.444]  Knowledge is power, ladies and gentlemen.
[02:21:38.704 --> 02:21:42.488]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[02:21:42.588 --> 02:21:47.374]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[02:21:47.554 --> 02:21:48.916]  A new tool in the Info War.
[02:21:49.036 --> 02:21:49.877]  Don't tread on me.
[02:21:50.137 --> 02:21:56.565]  Order it at InfoWars.com or PrisonPlanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
[02:22:01.337 --> 02:22:03.859]  Again, the Congressional Budget Office sounds the alarm.
[02:22:04.119 --> 02:22:06.101]  This time warns of Greek-style U.S.
[02:22:06.161 --> 02:22:06.862]  debt crises.
[02:22:07.062 --> 02:22:07.843]  You heard me right.
[02:22:08.103 --> 02:22:10.525]  The GAO is drawing a parallel between the U.S.
[02:22:10.565 --> 02:22:13.948]  economy, its debt, and the current Greek economic meltdown.
[02:22:14.228 --> 02:22:21.094]  With the debt-to-GDP chart climbing into unfamiliar territory, the growing budget deficit will rise to unsupportable levels.
[02:22:21.594 --> 02:22:22.755]  Hi, this is Ted Anderson.
[02:22:22.855 --> 02:22:29.859]  The Federal Debt and Risk of Financial Crises document the CBO has published is a must-read for every American.
[02:22:30.039 --> 02:22:37.463]  Covering the risk of continued deficit spending coupled with an aging population and the rising interest rates spell economic disaster.
[02:22:37.884 --> 02:22:41.586]  It's imperative that you get a copy of this document and study it for yourself.
[02:22:41.826 --> 02:22:47.469]  Call me today at 800-686-2237 and I'll send you a free copy.
[02:22:47.709 --> 02:22:53.792]  Again, call 800-686-2237 and ask for your copy of the CBO document.
[02:22:54.012 --> 02:22:56.253]  Once again, you need to read this government report.
[02:22:56.433 --> 02:22:56.713]  Call 800-686-2237.
[02:23:01.533 --> 02:23:04.714]  Hounded by debt collectors with phone calls and letters?
[02:23:05.074 --> 02:23:06.915]  Thinking of calling a debt relief company?
[02:23:07.375 --> 02:23:07.775]  Don't!
[02:23:08.235 --> 02:23:11.256]  Greedy lawyers and debt companies charge thousands.
[02:23:11.677 --> 02:23:18.799]  Why pay when you can get their solution absolutely free with New York Times best-selling author Herb K.'
[02:23:18.779 --> 02:23:20.440]  's number one debt secret.
[02:23:20.760 --> 02:23:24.421]  The how-to on stopping the calls without paying the debt companies.
[02:23:24.821 --> 02:23:27.544]  Yes, free for a very limited time.
[02:23:27.564 --> 02:23:35.013]  Here's Herb K. Don't get ripped off by credit repair companies when I can give you the information you need to do it yourself for free.
[02:23:35.353 --> 02:23:36.334]  Herb K was right.
[02:23:36.534 --> 02:23:39.578]  His free information helped me stop the calls and settle my debt.
[02:23:39.718 --> 02:23:40.599]  What do you have to lose?
[02:23:40.999 --> 02:23:41.940]  Stop the calls now.
[02:23:42.200 --> 02:23:43.921]  Get out of debt and have more money.
[02:23:44.161 --> 02:23:44.762]  Get Herb K.'
[02:23:44.682 --> 02:23:47.464]  's number one debt secret absolutely free now.
[02:23:47.484 --> 02:23:47.804]  Call 800-405-7850.
[02:23:47.824 --> 02:23:48.405]  That's 800-405-7850.
[02:23:48.425 --> 02:23:48.465]  800-405-7850.
[02:24:06.462 --> 02:24:13.065]  They're turning you into servile minions who will do whatever you're told and who can't get angry and can't resist.
[02:24:13.625 --> 02:24:15.046]  Why do they want lithium in the water?
[02:24:15.186 --> 02:24:16.506]  They admit to make you submit.
[02:24:16.926 --> 02:24:18.707]  What does sodium fluoride in all the studies do?
[02:24:19.067 --> 02:24:19.908]  Make you submit.
[02:24:20.588 --> 02:24:21.869]  And what do these vaccines do?
[02:24:22.109 --> 02:24:23.289]  They make you passive.
[02:24:23.509 --> 02:24:25.030]  They make you unable to get angry.
[02:24:25.530 --> 02:24:28.932]  Anger is a propulsion system to make you stand up for your species.
[02:24:29.352 --> 02:24:35.817]  This is a hostile corporate takeover of the very genetic code of not just the plants and animals, but humanity itself.
[02:24:35.957 --> 02:24:40.219]  It is the most diabolical, covert operation ever seen.
[02:24:40.960 --> 02:24:44.022]  And now these people are out in the open.
[02:24:44.742 --> 02:24:45.443]  It's admitted.
[02:24:45.563 --> 02:24:46.744]  Do you understand?
[02:24:46.884 --> 02:24:47.525]  It's admitted.
[02:24:47.805 --> 02:24:52.990]  They want to make these shots mandatory in public schools to make you servile.
[02:24:53.311 --> 02:24:55.333]  Oh, but you don't want to become addicted to drugs.
[02:24:55.653 --> 02:24:57.035]  What do you think drugs mimic?
[02:24:57.095 --> 02:25:02.300]  They mimic natural chemicals in the brain that stir creativity and anger and
[02:25:02.680 --> 02:25:04.422]  Love and everything else.
[02:25:04.702 --> 02:25:06.263]  It's those key receptors.
[02:25:06.503 --> 02:25:09.546]  They're literally going for the soul of man.
[02:25:09.786 --> 02:25:16.071]  That is in the beautiful, detailed, complex computer that is the human mind.
[02:25:16.371 --> 02:25:18.273]  This is a hack against the human mind.
[02:25:18.593 --> 02:25:20.034]  A hack against the human soul.
[02:25:20.274 --> 02:25:21.896]  And we must stand up and resist it.
[02:25:22.276 --> 02:25:27.997]  They realize there's a worldwide revolt against this technocracy, against dehumanization.
[02:25:28.417 --> 02:25:34.759]  You need to become educated on these facts and join the resistance against this scientific dictatorship.
[02:25:35.139 --> 02:25:39.520]  Now is the time to realize that history is taking place right now.
[02:25:39.840 --> 02:25:44.881]  That we're living in the 21st century and a scientific tyranny has taken over.
[02:25:46.641 --> 02:25:48.662]  If we are successful in defeating these people,
[02:25:50.014 --> 02:25:54.737]  Historians will look back on this time as the greatest covert genocide in history.
[02:25:55.058 --> 02:26:01.042]  They will look back on it as the ultimate example of pure evil and corruption.
[02:26:01.362 --> 02:26:02.383]  This creeping death.
[02:26:02.883 --> 02:26:06.526]  Now I've warned the public, and I will continue to detail what's happening.
[02:26:06.806 --> 02:26:16.513]  In areas where lithium in trace amounts is in the drinking water, there seems to be a lower level of suicidality, and in the Texas counties that were studied, there's actually lower crime rates.
[02:26:16.673 --> 02:26:27.924]  And how these enemies come out and talk in their simpering, lisping tones real softly to coax you and advertise all this death and dehumanization as if it's good.
[02:26:27.944 --> 02:26:33.690]  The theory is that very low or trace amounts of lithium enhance connectivity between neurons.
[02:26:34.370 --> 02:26:38.855]  And doing that over the course of a lifetime, a lifetime exposure, makes the brain more healthy.
[02:26:40.689 --> 02:26:47.475]  Now I want to talk to the social engineers whose religion is a control freak system of dehumanization.
[02:26:48.917 --> 02:26:50.038]  You are like cancer.
[02:26:50.138 --> 02:26:51.899]  You're racing through the body politic.
[02:26:51.939 --> 02:26:53.141]  You think you're invincible.
[02:26:54.001 --> 02:26:55.283]  And you may kill the host.
[02:26:55.343 --> 02:26:56.744]  You may destroy our species.
[02:26:57.485 --> 02:26:58.546]  But not without a fight.
[02:26:59.186 --> 02:27:03.250]  You are disgusting, wicked people who love ruling over others.
[02:27:03.810 --> 02:27:05.572]  Everything you do creates death and destruction.
[02:27:05.677 --> 02:27:08.298]  There's three or four minutes left of this 15 minute video.
[02:27:08.318 --> 02:27:10.618]  We're going to go to break and come back and play the rest of it.
[02:27:10.778 --> 02:27:13.239]  And again, we just decided to shoot this video last night.
[02:27:14.079 --> 02:27:16.800]  We just finished it in the last hour or so.
[02:27:17.420 --> 02:27:23.681]  It's premiering here, but in the next hour and a half, it's going to go live at the Alex Jones Channel on YouTube.
[02:27:24.202 --> 02:27:25.242]  And the title of it is...
[02:27:26.454 --> 02:27:29.335]  Media pushes brain-eating vaccines.
[02:27:30.016 --> 02:27:38.700]  Paul Watson is racing to just get a basic blurb up right now that he's going to expand on and then post the video in in the next hour and a half.
[02:27:39.240 --> 02:27:40.981]  But we've already launched the search term.
[02:27:41.841 --> 02:27:47.646]  And so in the next 10 minutes, it's going live, the article, the blurb, up on PrisonPlanet.com.
[02:27:47.886 --> 02:27:58.135]  Get that article, and that link will be expanded on, but we're doing this in real time, so that the number one search term will be brain-eating vaccine.
[02:27:58.675 --> 02:28:24.207]  And then everyone will start investigating that these cognitive enhancer vaccines, just like the heavy metals of mercury and lithium, actually brain damages you, and that's the globalist joke of enhancement, and that these viruses in the vaccine go in and attack the receptors for the hormones that we have that make us angry and stressed, as they try to destroy our self-preservation instincts and our capacity.
[02:28:24.227 --> 02:28:25.688]  What does Howard Beals say in Network?
[02:28:26.567 --> 02:28:27.808]  First, you've got to get mad!
[02:28:27.828 --> 02:28:29.289]  You've got to say, I'm a human being!
[02:28:29.730 --> 02:28:30.990]  My life has value!
[02:28:31.491 --> 02:28:36.695]  You don't have a right to force drug us and to change our brain chemistry and to send viruses into our brain.
[02:28:37.416 --> 02:28:39.757]  But that's what forced inoculation is all about.
[02:28:39.797 --> 02:28:47.864]  So the search term that we're going to make number one today, and Google will censor it after a few hours, but by then, hundreds of blogs and publications will go write about it.
[02:28:48.124 --> 02:28:53.868]  They'll go look at the video that we're going to post to the YouTube Alex Jones channel and back it up at PrisonPlanet.tv.
[02:28:54.289 --> 02:28:55.450]  But it just premiered here.
[02:28:56.130 --> 02:28:59.296]  And people keep telling me that they want us to do more of these search terms.
[02:28:59.576 --> 02:29:07.710]  We're going to launch in the next month and a half a social network website and we're going to allow you every week to vote up
[02:29:08.737 --> 02:29:14.862]  Whatever search terms you want me to put out live on air, I'm gonna actually put this power directly in your hands.
[02:29:15.122 --> 02:29:17.044]  Because you're the ones that have the power to begin with.
[02:29:17.304 --> 02:29:19.886]  You're the reason we're able to make this the number one search term.
[02:29:20.206 --> 02:29:22.628]  Brain eating vaccines.
[02:29:23.129 --> 02:29:25.671]  Brain eating vaccines.
[02:29:26.191 --> 02:29:28.293]  Brain eating vaccines.
[02:29:28.693 --> 02:29:29.414]  Three words.
[02:29:29.814 --> 02:29:30.294]  Brain.
[02:29:31.195 --> 02:29:31.535]  Eating.
[02:29:32.196 --> 02:29:32.876]  Vaccines.
[02:29:33.396 --> 02:29:33.917]  Brain.
[02:29:34.697 --> 02:29:35.037]  Eating.
[02:29:35.738 --> 02:29:36.458]  Vaccines.
[02:29:36.999 --> 02:29:37.499]  Brain.
[02:29:38.039 --> 02:29:38.379]  Eating.
[02:29:38.720 --> 02:29:39.440]  Vaccines.
[02:29:39.980 --> 02:29:40.441]  Brain.
[02:29:40.921 --> 02:29:41.241]  Eating.
[02:29:41.581 --> 02:29:42.282]  Vaccines.
[02:29:42.782 --> 02:29:44.783]  These criminals aren't going to be able to stop us.
[02:29:44.803 --> 02:29:49.766]  We're going to expose these control freaks and we're going to stop their brain-eating vaccines.
[02:29:51.267 --> 02:29:52.187]  We're on the march.
[02:29:52.668 --> 02:29:54.269]  The Empire's on the run.
[02:29:55.189 --> 02:29:57.891]  Alex Jones and the GCN Radio Network.
[02:30:00.632 --> 02:30:04.575]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[02:30:04.815 --> 02:30:10.859]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[02:30:11.219 --> 02:30:18.324]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[02:30:18.604 --> 02:30:23.147]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[02:30:23.467 --> 02:30:31.956]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[02:30:32.136 --> 02:30:35.920]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[02:30:36.400 --> 02:30:42.587]  As founder and owner for over 63 years, people keep asking me, how's business?
[02:30:43.167 --> 02:30:46.590]  I'm happy to say our business is going down the drain.
[02:30:47.051 --> 02:30:52.776]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[02:30:52.796 --> 02:30:53.056]  Thank you.
[02:31:02.213 --> 02:31:05.834]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[02:31:06.174 --> 02:31:14.296]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[02:31:15.037 --> 02:31:19.078]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[02:31:19.658 --> 02:31:30.481]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[02:31:31.101 --> 02:31:40.103]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless loyal silver with the Silver Lungs Generator.
[02:31:40.623 --> 02:31:45.684]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[02:31:46.045 --> 02:31:53.206]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[02:31:53.526 --> 02:31:56.287]  That's www.silverlungs.com.
[02:32:00.094 --> 02:32:04.337]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[02:32:04.657 --> 02:32:05.258]  Number one.
[02:32:05.558 --> 02:32:08.700]  New climate legislation could easily double or triple your electric bill.
[02:32:08.981 --> 02:32:09.561]  Number two.
[02:32:09.841 --> 02:32:14.405]  Our new energy czar wants to control how much power your electric company allows you to have.
[02:32:14.745 --> 02:32:15.185]  It's true.
[02:32:15.485 --> 02:32:20.049]  Total government control of electricity in the name of smart grid technology is coming.
[02:32:20.349 --> 02:32:20.909]  Number three.
[02:32:21.190 --> 02:32:24.472]  In some areas of the country, the power grid is dangerously overloaded.
[02:32:24.772 --> 02:32:28.455]  And now, new socialist legislation is only compounding the problem.
[02:32:28.675 --> 02:32:29.216]  Number 4.
[02:32:29.456 --> 02:32:31.819]  Dangerous weather is always a threat to local grids.
[02:32:32.219 --> 02:32:35.623]  Every year, thousands of families lose their power from weather-related outages.
[02:32:35.903 --> 02:32:36.123]  Number 5.
[02:32:36.704 --> 02:32:40.608]  A solar power generator provides powerful backup, insurance, and peace of mind.
[02:32:40.849 --> 02:32:45.614]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[02:32:45.894 --> 02:32:49.916]  You can get more information at www.mysolarbackup.com.
[02:32:50.057 --> 02:32:51.618]  That's mysolarbackup.com.
[02:32:51.838 --> 02:32:53.919]  Remember, the government doesn't own the sun.
[02:32:54.099 --> 02:32:56.701]  So go to mysolarbackup.com or call 1-877-327-0365.
[02:32:59.082 --> 02:33:10.329]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[02:33:13.959 --> 02:33:20.743]  Now I want to talk to the social engineers whose religion is a control freak system of dehumanization.
[02:33:22.204 --> 02:33:23.305]  You are like cancer.
[02:33:23.405 --> 02:33:25.166]  You're racing through the body politic.
[02:33:25.206 --> 02:33:26.407]  You think you're invincible.
[02:33:27.267 --> 02:33:28.548]  And you may kill the host.
[02:33:28.608 --> 02:33:30.009]  You may destroy our species.
[02:33:30.749 --> 02:33:31.810]  But not without a fight.
[02:33:32.450 --> 02:33:36.513]  You are disgusting, wicked people who love ruling over others.
[02:33:37.073 --> 02:33:39.875]  Everything you do creates death and destruction in its path.
[02:33:40.475 --> 02:33:45.420]  You sold Prozac as a way to stop depression when in your own trials you knew it massively increased suicide.
[02:33:46.021 --> 02:33:52.968]  Now you're telling us how great lithium, a toxic metal, an anti-psychotic is going to be, put in the water mandatory.
[02:33:53.609 --> 02:33:55.931]  We've got the studies, it's already in most of the water supplies.
[02:33:55.971 --> 02:33:56.872]  We know you're adding it.
[02:33:57.353 --> 02:33:59.815]  You are sickening, disgusting filth.
[02:34:00.902 --> 02:34:04.847]  And we're going to rally the world population against you and we're going to bring you to justice.
[02:34:05.768 --> 02:34:09.552]  And I pray God that humanity makes it through what you've attempted to do.
[02:34:09.632 --> 02:34:16.580]  How you've saddled up next to us like a spider in the dark and tried to spin your webs of control around us while we were asleep.
[02:34:17.341 --> 02:34:21.543]  But the sleeping giant that is humanity is waking up to who you are and what you are.
[02:34:21.563 --> 02:34:35.749]  And I pray to the creator of the universe and I beg for just the average person out there as well to research just who you are and how you're involved in a scorched earth takeover of society to secure your ill-gotten gains.
[02:34:36.270 --> 02:34:43.433]  And I want you to know that I'm going to do everything I can to rally free humanity against you and that we are going to defeat you.
[02:34:44.013 --> 02:34:45.634]  But whether we win or not,
[02:34:46.334 --> 02:34:49.835]  Whether you lose or fail, at least we were real humans.
[02:34:50.055 --> 02:34:53.896]  We were good, decent people that saw the truth and we stood up against you.
[02:34:54.376 --> 02:35:00.138]  And no matter what happens in this, you are still degenerate, dehumanizing filth.
[02:35:00.898 --> 02:35:03.819]  You are aberrant, malfunctioning trash.
[02:35:04.240 --> 02:35:08.221]  And you look at everything good and wholesome and tell us that we are malfunctioning.
[02:35:09.281 --> 02:35:19.945]  So I pray that you be defeated, but either way, in this time and space, on this planet, good people stood up against what you are, and did everything they could to help the innocents.
[02:35:20.485 --> 02:35:29.769]  When I look at all the children that you've brain damaged, and all the children dying of cancer, and I look at all the things that you've done to humanity, it makes me want to vomit!
[02:35:30.209 --> 02:35:39.859]  You are doing this because this is only the next wave to first neutralize us so we're calm and sedate and can't resist so you can roll in with the hard kill weapons.
[02:35:40.219 --> 02:35:40.779]  I know that.
[02:35:41.220 --> 02:35:42.381]  And I want to tell you something else.
[02:35:43.242 --> 02:35:50.149]  A lot of you that think that you're part of the winning team, you're going to find out that your masters hate you more than they even hate free humanity.
[02:35:50.709 --> 02:35:59.572]  Because they know that you know where the bodies are buried, and they know you're a bunch of wicked control freaks that they need to kill first once they take over, or you'll start trying to overthrow them.
[02:35:59.872 --> 02:36:01.212]  They understand your nature.
[02:36:01.612 --> 02:36:06.174]  They use their propaganda to manipulate good men throughout history to serve their evil aims.
[02:36:06.934 --> 02:36:07.874]  So understand this.
[02:36:08.435 --> 02:36:10.235]  You're going to fail one way or another.
[02:36:10.435 --> 02:36:23.260]  You've decided to put your soul on the side of darkness for all eternity for what you're doing to humanity and butchering our DNA and literally mutating the human spirit in your control freak lust for power.
[02:36:23.820 --> 02:36:26.841]  And so all of you, one way or another, will fail.
[02:36:27.362 --> 02:36:31.083]  So all that matters is, in this time and space, I stood up for what's right.
[02:36:31.383 --> 02:36:33.364]  I saw you clearly for what you are.
[02:36:34.304 --> 02:36:40.407]  And I know in my heart there's a very good chance we're gonna beat you, but that's up to all the people out there watching this.
[02:36:40.887 --> 02:36:42.668]  Do they have the courage to face the facts?
[02:36:42.928 --> 02:36:45.149]  Do they have the courage to take action?
[02:36:45.369 --> 02:36:52.753]  If you feel you are not properly sedated, call 348-844-IMMEDIATELY.
[02:36:53.033 --> 02:36:58.596]  Failure to do so may result in prosecution for criminal drug evasion.
[02:37:01.755 --> 02:37:12.280]  And there's the headline just went up minutes ago at PrisonPlanet.com, the search term for today, brain-eating vaccines.
[02:37:12.660 --> 02:37:14.221]  Brain-eating vaccines.
[02:37:14.281 --> 02:37:24.706]  You go to PrisonPlanet.com and you get that article and you send it out to your message boards, you send it out to your email list, your Facebook, your MySpace.
[02:37:25.666 --> 02:37:27.870]  Make your own videos about it on YouTube.
[02:37:27.930 --> 02:37:29.332]  I'd love to link to those tomorrow.
[02:37:29.733 --> 02:37:30.974]  I'd love to see our listeners.
[02:37:31.255 --> 02:37:34.941]  I'd love to see tens of thousands of our listeners that I know have YouTube accounts or other video accounts.
[02:37:35.321 --> 02:37:37.044]  Go shoot a one-minute, a ten-minute video.
[02:37:37.264 --> 02:37:38.366]  Print out your own articles.
[02:37:39.067 --> 02:37:40.088]  Type in cognitive
[02:37:41.977 --> 02:37:43.898]  Vaccines or cognitive enhancement.
[02:37:43.918 --> 02:37:52.301]  You'll get thousands of government documents and articles how they already are testing injectable vaccines that literally go in and attack.
[02:37:53.101 --> 02:37:54.021]  That's what viruses do.
[02:37:54.081 --> 02:37:57.142]  They literally go in and attack and destroy tissue.
[02:37:57.903 --> 02:37:58.683]  They absorb it.
[02:37:59.283 --> 02:38:02.564]  The RNA comes up, injects its virus package.
[02:38:03.585 --> 02:38:06.266]  It then replicates in those neuron receptors.
[02:38:07.352 --> 02:38:09.033]  Then the receptors bust open.
[02:38:09.754 --> 02:38:13.577]  You get some extra brain damage when the brain swells because of the brain infection.
[02:38:13.597 --> 02:38:16.139]  So that's a little added goody.
[02:38:16.179 --> 02:38:20.062]  Just a good old-fashioned, you know, what their mercury does to the small children.
[02:38:20.343 --> 02:38:23.885]  So they get that added goody for them control freak enjoyment.
[02:38:24.326 --> 02:38:26.688]  But the main attack is it literally eating.
[02:38:27.388 --> 02:38:33.193]  Eating your neurons and they're calmly going, we're gonna inject you and you're not gonna get angry upset anymore.
[02:38:33.753 --> 02:38:35.875]  You're not gonna be able to resist us.
[02:38:38.919 --> 02:38:40.181]  But I want to commend Rob Due.
[02:38:41.503 --> 02:38:42.124]  He's still in there.
[02:38:42.164 --> 02:38:44.667]  He's uploading it to YouTube right now, finishing the compression.
[02:38:44.707 --> 02:38:45.669]  It'll be up in the next hour.
[02:38:45.749 --> 02:38:47.411]  We will then post in this article.
[02:38:48.410 --> 02:39:04.676]  That Watson has written and that he's going to be beefing and adding to, because I just called Watson an hour ago because I had the oversight of if I'm going to sit here and the video's not ready and an article's not ready promoting the search term brain-eating vaccines, we've got to have something for the media to link to when it's the number one search term.
[02:39:04.916 --> 02:39:06.096]  So we've got the article now.
[02:39:06.557 --> 02:39:12.679]  If you missed any of the video or want to see it in its entirety without us stopping for breaks, it'll be up in the next hour.
[02:39:14.281 --> 02:39:20.987]  The next hour at the Alex Jones YouTube channel and archived up at PrisonPlanet.TV.
[02:39:21.787 --> 02:39:26.051]  PrisonPlanet.TV as we're streaming live with the radio show, the video, right now.
[02:39:26.451 --> 02:39:35.499]  Now, I've got all this other news, and it's all important, but at the end of the day, the scientific dictatorship ruling and controlling our society
[02:39:37.827 --> 02:39:44.253]  With their diabolical full-spectrum dominance dehumanization mass extermination program now admitted.
[02:39:45.715 --> 02:39:49.959]  They're now coming out to the servile already drugged with fluoride and other chemicals.
[02:39:50.459 --> 02:39:53.863]  The public is all going, well, you're going to drug me?
[02:39:53.983 --> 02:39:55.084]  Okay, thank you government.
[02:39:55.759 --> 02:39:57.880]  They're like, that's right, you're not a conspiracy theorist.
[02:39:58.200 --> 02:40:00.461]  First, conspiracy theorists said we were drugging the water.
[02:40:00.681 --> 02:40:01.401]  They were crazy.
[02:40:01.821 --> 02:40:13.486]  Now we admit we are and are going to forcibly inject you as well with viruses that attack your brain made out of cancer viruses and also herpes virus.
[02:40:13.506 --> 02:40:14.526]  That's mainstream news.
[02:40:15.247 --> 02:40:18.408]  And you're a conspiracy theorist.
[02:40:18.428 --> 02:40:23.550]  If you don't want the injection that changes your attitude, you're going to feel a lot better.
[02:40:24.488 --> 02:40:27.531]  And imagine, they already forcibly inoculate people when they get arrested.
[02:40:28.032 --> 02:40:32.797]  They'll check your shot records and say, oh you haven't had these shots, here's a TB shot, here's a hepatitis shot.
[02:40:33.138 --> 02:40:40.045]  Now as you get arrested, you know, for not having the proper driver's license, or not having insurance, or whatever the case is, or not wearing a seatbelt, and now I arrest you and...
[02:40:40.726 --> 02:40:45.748]  Look, it's a simple injection, and now they have police taking blood under federal grants for a DNA database.
[02:40:45.768 --> 02:41:00.375]  They claim it's drunk driver checkpoints, but it's actually admitted that it's really for Pentagon DNA databases, so they're medicalizing the police now, where they're like, look, Mr. Jones, we've arrested you at this protest, and this injection's gonna calm you down.
[02:41:01.676 --> 02:41:05.178]  All that anger, all that strength, all that Americana's gone, pal.
[02:41:05.518 --> 02:41:07.159]  You're now gonna submit to us.
[02:41:08.639 --> 02:41:09.640]  It's freedom!
[02:41:10.424 --> 02:41:12.225]  Don't be a conspiracy theorist!
[02:41:13.286 --> 02:41:14.627]  Then I'll be on the air the next week.
[02:41:15.628 --> 02:41:25.876]  Well, the New World Order's wrong, and what's happening's wrong, but I won't be able to make the emotional decision, and the emotional high ground, moral high ground,
[02:41:32.557 --> 02:41:39.302]  To even be able to... I mean, can you imagine the body snatchers, soul-stealing level?
[02:41:39.342 --> 02:41:45.626]  And these little bastards just sit there calmly going, we're gonna inject you, we're gonna put more chemicals in the water to make you happy.
[02:41:45.646 --> 02:41:49.128]  And like the wonderful world we're building, it's normal.
[02:41:49.609 --> 02:41:50.910]  Why do you have a problem?
[02:41:51.590 --> 02:41:54.471]  They come out, we're going to put implantable microchips in you to track you.
[02:41:54.772 --> 02:41:56.212]  Yeah, we're listening to all your phones.
[02:41:56.252 --> 02:41:57.633]  Yeah, we're tracking everything you do.
[02:41:57.973 --> 02:41:59.994]  Yeah, we're going to secretly arrest you and torture you.
[02:42:00.354 --> 02:42:04.336]  Yeah, we're going to inject all the troops with all this new nanotech and change their brains.
[02:42:05.497 --> 02:42:09.238]  But we're going to make them less fearful and more aggressive.
[02:42:10.099 --> 02:42:14.341]  See, it's like a hive mind, like we're specialized ants or bees.
[02:42:14.861 --> 02:42:16.922]  That's what these social engineer collectivists.
[02:42:18.206 --> 02:42:25.669]  And then they'll get all the life extension technologies and all the real advancing systems that are tested on us, and then we'll get poisoned and killed!
[02:42:26.189 --> 02:42:29.350]  But we'll be neutralized where we can't even get angry to say no to it!
[02:42:36.353 --> 02:42:37.713]  I don't even know what to say anymore.
[02:42:38.654 --> 02:42:39.894]  I'm just completely blown away.
[02:42:40.515 --> 02:42:46.517]  I just know we've got to stand up and fight against these people, and I know this article at PrisonPlanet.com is so key.
[02:42:48.010 --> 02:42:54.295]  And it's a 1, 2, 3, 4, 5, 6, 7, 8 paragraph article with a bunch of hyperlinks, because we did this very quickly.
[02:42:54.335 --> 02:43:00.459]  It's linking to all the mainstream government documents and news, but we're going to add the video there for everybody, and we can do it.
[02:43:01.019 --> 02:43:05.303]  Now, every video I've been launching, it's about 200,000 views in a day and a half.
[02:43:05.743 --> 02:43:16.471]  It goes to the front page of YouTube, to be the head of the News and Politics section, and then they remove it and put videos with 5,000, 10,000 views on top of it, and remove it off the front page so you can't watch it.
[02:43:17.071 --> 02:43:20.073]  But still, then it gets another 100, 200,000 views, and then Peter's out.
[02:43:20.593 --> 02:43:22.814]  I want tens of millions of views.
[02:43:24.055 --> 02:43:27.517]  And even though they'll censor it off the front page, because once it pops up, they'll remove it.
[02:43:27.717 --> 02:43:28.558]  It's all automated.
[02:43:28.718 --> 02:43:29.858]  They have to see it and go remove it.
[02:43:30.559 --> 02:43:34.821]  If they don't totally remove the video, they remove it off the front page so everybody can see it.
[02:43:35.261 --> 02:43:40.164]  Though it deserves that spot, it's supposedly whatever's most popular goes there, but it's like the elections.
[02:43:40.204 --> 02:43:40.765]  It's rigged.
[02:43:41.685 --> 02:43:42.946]  It's controlling society.
