[00:00:00.289 --> 00:00:02.330]  Well, so does he.
[01:12:49.307 --> 01:12:56.631]  But we have to expose 9-11, Oklahoma City, the 93 World Trade Center bombings, to tell everybody that these are false flags.
[01:12:56.711 --> 01:13:03.395]  And the more we expose false flags, the less likelihood of another false flag happening here in America is going to happen.
[01:13:03.655 --> 01:13:07.477]  And we have to reiterate, you know, we are peaceful, non-violent protesters.
[01:13:07.877 --> 01:13:16.520]  Separately, the Southern Poverty Law Center, who was running Elohim City that McVeigh was at, that's come out in federal documents, they are listing you and I in their most wanted list.
[01:13:36.636 --> 01:13:42.639]  The headline for me is, Telling Tall Tales, Alex Jones 36, he's out to save the world.
[01:13:42.939 --> 01:13:44.060]  I'm telling tall tales.
[01:13:44.180 --> 01:13:47.001]  I read the New York Times when they indict Goldman Sachs.
[01:13:47.422 --> 01:13:55.106]  And then it says, The Patriot Journalist, Luke Rudowsky 23, and they've got us in here as these deadly dangerous demons.
[01:13:56.207 --> 01:13:58.950]  They call us right wingers, but we're not right at all.
[01:13:59.050 --> 01:14:06.577]  I don't even understand why Glenn Beck was in there when Glenn Beck is pretty much a spokesperson for the establishment only doing it for his money.
[01:14:06.998 --> 01:14:10.161]  And we're out here fighting for freedom, liberty, sovereignty.
[01:14:10.781 --> 01:14:15.926]  And we're doing what the founding fathers did in this country, and they're calling us extremists, enablers.
[01:14:15.966 --> 01:14:17.888]  I mean, we are here fighting for freedom.
[01:14:18.229 --> 01:14:19.390]  We are here standing up.
[01:14:19.890 --> 01:14:20.611]  And to have
[01:14:20.991 --> 01:14:21.472]  I don't know.
[01:14:36.516 --> 01:14:39.118]  Alright, let's shift gears now into Colbert.
[01:14:39.158 --> 01:14:57.752]  This is an example of how anybody can go to Bill Maher's TV show, or Colbert's show, or David Letterman's show, or anywhere where there's media cameras, when NBC's live on the streets, whatever, and reach out to millions of people.
[01:14:58.073 --> 01:14:59.694]  Tell folks what happened with Stephen Colbert.
[01:15:00.342 --> 01:15:04.603]  I mean, we went to the show before, and he does a little question and answer, so you know I had my hand up.
[01:15:04.683 --> 01:15:09.304]  I talked to him, and the video that you guys see on YouTube is actually half of the conversation.
[01:15:09.904 --> 01:15:13.325]  They wouldn't let us film, so we filmed as much as we could of the conversation.
[01:15:13.585 --> 01:15:17.767]  We talked to him, and I'm telling you, I talked to other people in the mainstream media.
[01:15:17.827 --> 01:15:24.028]  I mean, chief editors of the New York Times, Brian Williams, Lou Dobbs, Paul Zahn, and so on and so on.
[01:15:24.288 --> 01:15:27.249]  And whenever we bring up Bilderberg, they hide and they run away from it.
[01:15:27.489 --> 01:15:29.911]  But Stephen, you know, he said, yeah, he knows about it.
[01:15:29.931 --> 01:15:35.817]  He actually even talked about the Bohemian Grove, how billionaires, you know, run around naked and worship stone owls.
[01:15:35.917 --> 01:15:37.439]  He even talked about that with us.
[01:15:38.020 --> 01:15:39.601]  And then he actually shouted out, he did.
[01:15:39.921 --> 01:15:44.106]  When's the last time somebody in mainstream media ever brought up the Bilderberg Rule?
[01:15:44.406 --> 01:15:46.068]  Well, he did it just a couple days ago.
[01:15:46.608 --> 01:15:48.209]  Millions and millions of viewers.
[01:15:48.289 --> 01:15:51.250]  Many people who have never heard of the subject will look it up on Google.
[01:15:51.310 --> 01:16:03.494]  It's a huge success for InfoWars and it's amazing seeing somebody from the mainstream actually get it and actually know what's going on and actually mention it on his TV show because the issues we're talking about is serious.
[01:16:03.814 --> 01:16:06.335]  You get harassed, I get harassed.
[01:16:06.455 --> 01:16:10.796]  And all these other journalists who have the cojones to actually go after and talk about these elites.
[01:16:11.889 --> 01:16:12.670]  We are targeted.
[01:16:12.690 --> 01:16:13.372]  We are harassed.
[01:16:13.752 --> 01:16:18.281]  And to have somebody like Stephen Colbert just send out that message to millions of people is an amazing thing.
[01:16:18.817 --> 01:16:19.718]  Well, let's be clear.
[01:16:20.338 --> 01:16:26.324]  Just ten years ago, the news would write headlines saying, it's a conspiracy theory, Bilderberg doesn't exist.
[01:16:26.444 --> 01:16:41.797]  Now, Financial Times of London, New York Times, Wall Street Journal, BBC, hundreds of publications a month say, yeah, world government's real, it needs to be authoritarian to save the planet, and we have been building it in secret, and it's a good thing.
[01:16:43.178 --> 01:16:50.301]  So they've gone from denying it existed to saying, yeah, it exists, but it's tyrannical for your own good.
[01:16:50.562 --> 01:17:00.266]  But then separately, the ADL and Southern Poverty Law Center will write articles saying you're dangerous and violent when you've never said that, just because you're saying, I don't want to be a global corporate slave.
[01:17:01.479 --> 01:17:04.421]  We're standing up for humanity right now.
[01:17:34.003 --> 01:17:38.289]  Absolutely, and I say this a lot and I'll say it again, the denial is over!
[01:17:39.212 --> 01:17:47.114]  I mean, I'm here scanning over the Southern Poverty Law Center article demonizing us and others, and they just keep saying we're kooks that believe in a world government.
[01:17:47.574 --> 01:17:49.634]  I mean, world government's being announced everywhere.
[01:17:49.674 --> 01:17:51.214]  The banks are robbing everyone.
[01:17:51.494 --> 01:17:53.215]  This isn't going to work.
[01:17:53.255 --> 01:18:03.697]  When they stage a new Oklahoma City, which clearly they're programming the public to blame us when it happens, when they stage it, it's not going to go the way it went last time when the feds blew up OKC.
[01:18:05.740 --> 01:18:13.702]  It's definitely not because there's so many people waking up every single day because of your documentaries, because of our work as well, that we're not going to stand for it.
[01:18:14.222 --> 01:18:14.963]  It's not going to work.
[01:18:15.043 --> 01:18:19.764]  And the more we expose it, the less likely it is of them doing it is going to happen.
[01:18:19.784 --> 01:18:21.285]  So we have to fight for our freedoms.
[01:18:21.405 --> 01:18:29.627]  Remember 9-11, we're going to be out there this year on the 9th anniversary building towards the 10th anniversary of 9-11 standing at ground zero with death.
[01:18:29.927 --> 01:18:30.087]  Yeah.
[01:19:00.808 --> 01:19:10.257]  And again, if people just take my films, and if they just make copies of them, and if they just hold public viewings, it'll pack out.
[01:19:10.377 --> 01:19:11.959]  I mean, you build it, they will come.
[01:19:11.979 --> 01:19:15.462]  I mean, look, look at you, three, four years ago, getting involved.
[01:19:16.403 --> 01:19:20.225]  We Are Change two and a half, three years ago, and look at the effect you've had.
[01:19:20.745 --> 01:19:24.047]  Everyone can do that if they have the truth and have the passion.
[01:19:24.487 --> 01:19:30.330]  If folks go up to InfoWars.com and PrisonPlanet.com, they can watch the Stephen Colbert video in full.
[01:19:30.350 --> 01:19:32.772]  You can also go to WeAreChange.org.
[01:19:32.852 --> 01:19:34.553]  WeAreChange.org.
[01:19:34.593 --> 01:19:42.917]  When we come back, we're going to play some excerpts of Luke's talk with Stephen Colbert and then Colbert's live response once he went on television.
[01:19:43.177 --> 01:19:47.251]  We'll be right back with Luke Hradowski, then coming up, the false flag nuke attack.
[01:19:47.311 --> 01:19:48.053]  It's in the pike.
[01:19:48.073 --> 01:19:49.799]  They're going to try to blame it on the American people.
[01:19:52.193 --> 01:19:54.635]  And you're subject to public police action.
[01:19:54.715 --> 01:19:55.636]  Tyranny is here.
[01:19:55.997 --> 01:19:59.600]  The grim future foretold in 1984 has become reality.
[01:19:59.660 --> 01:20:02.122]  It really says that the state is God.
[01:20:02.142 --> 01:20:07.588]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:20:08.008 --> 01:20:14.234]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:20:14.654 --> 01:20:20.239]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:20:20.659 --> 01:20:24.342]  Police State 4 chronicles the sickening depth to which our republic is falling.
[01:20:24.823 --> 01:20:28.946]  Prepare to enter the secretive world of emergency dictatorship.
[01:20:29.107 --> 01:20:34.671]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[01:20:35.072 --> 01:20:38.034]  It's only the beginning of the Mural of Order's hellish plan.
[01:20:38.615 --> 01:20:40.076]  The police state isn't coming.
[01:20:40.596 --> 01:20:41.017]  It's here.
[01:20:41.678 --> 01:20:48.516]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[01:20:49.637 --> 01:20:52.520]  Are you prepared, or are you hardcore prepared?
[01:20:52.640 --> 01:20:55.382]  Get hardcore equipped at tactowngear.com.
[01:20:55.502 --> 01:20:58.264]  That's T-A-C-T-O-W-N-G-E-A-R-D-O-T-C-O-M.
[01:20:58.525 --> 01:21:01.687]  All TacTown gear has been field tested with Canadian and U.S.
[01:21:01.727 --> 01:21:03.529]  forces, so we know it's tough.
[01:21:03.769 --> 01:21:04.550]  What kind of gear?
[01:21:04.790 --> 01:21:05.510]  Our own brands.
[01:21:05.731 --> 01:21:09.754]  Arctic Warrior, Homeland Defender, Sandbox Avenger, Urban Peacekeeper.
[01:21:09.834 --> 01:21:14.538]  More than 30,000 products, and 90% of it made in Canada and the U.S.
[01:21:14.838 --> 01:21:16.960]  See it all at TactownGear.com.
[01:21:17.140 --> 01:21:19.782]  That's T-A-C-TownGear.com.
[01:21:19.962 --> 01:21:29.149]  Get 72-hour survival kits, Ultima boots, HW1 gloves, tactical link slings, EMA tactical weapon equipment, everything you need to be hardcore prepared.
[01:21:29.429 --> 01:21:35.214]  Deal with TactownGear.com personnel with more than 25 years experience in military and law enforcement.
[01:21:49.363 --> 01:21:52.666]  Jim Newcomer with Midas Resources, talking today about change.
[01:21:52.906 --> 01:21:58.069]  Not the change we were promised by President Obama, but the reality that we must face in these changing economic times.
[01:21:58.309 --> 01:22:03.673]  With our national debt currently exceeding $12.5 trillion, and our unfunded liabilities totaling over $107 trillion,
[01:22:05.054 --> 01:22:05.875]  The value of the U.S.
[01:22:05.915 --> 01:22:07.838]  dollar continues its slide into oblivion.
[01:22:08.018 --> 01:22:11.062]  There's still time to ensure your financial security with precious metals.
[01:22:11.202 --> 01:22:12.463]  But you need to act today.
[01:22:12.724 --> 01:22:21.675]  Call me, Jim Newcomer, at 800-686-2237, extension 104, and we can explore how Midas Resources can help you secure your financial future.
[01:22:21.855 --> 01:22:30.119]  With our government continuing to find new ways to spend our money at the expense of our children and grandchildren, there's still time to acquire a true hedge against inflation with Precious Metals.
[01:22:30.339 --> 01:22:41.404]  Call me, Jim Newcomer, at 800-686-2237, extension 104, and we'll discuss how you can take physical possession or convert your IRA into Precious Metals before it's too late.
[01:22:41.424 --> 01:22:48.707]  800-686-2237, extension 104, and make the commitment today to retain the security you worked a lifetime to establish.
[01:22:49.507 --> 01:22:56.593]  UtopiaSilver.com believes, as the Declaration of Independence states, that our rights come from God, not from government.
[01:22:56.794 --> 01:23:05.701]  The only lawful purpose of any government is to protect and secure the rights of the people, and no man or government has the authority to take what has been given to us by God.
[01:23:05.981 --> 01:23:09.144]  Among these rights are life, liberty, property, and the pursuit of happiness.
[01:23:09.424 --> 01:23:14.327]  And America's government has ceased to be the protector of liberty and of the people's God-given rights.
[01:23:14.547 --> 01:23:21.311]  But we the people can return America to greatness if we are willing to stand up and reassert our stolen rights.
[01:23:21.751 --> 01:23:25.613]  We ask that you join Utopia Silver in changing America's course in history.
[01:23:25.733 --> 01:23:29.015]  To save on healthcare and improve your health, call Utopia Silver at 888-213-4338.
[01:23:31.536 --> 01:23:36.741]  For a limited time, new customers will receive 50% off all colloidal silver and colloidal gold supplements.
[01:23:36.901 --> 01:23:39.323]  Visit us today at utopiasilver.com.
[01:23:39.383 --> 01:23:41.185]  That's U-T-O-P-I-A silver.
[01:23:41.365 --> 01:23:42.787]  utopiasilver.com.
[01:23:42.907 --> 01:23:43.387]  Or call 888-213-4338.
[01:23:43.427 --> 01:23:43.607]  That's 888-213-4338.
[01:23:55.987 --> 01:23:59.030]  Everybody knows, ladies and gentlemen, the dice are loaded.
[01:23:59.070 --> 01:24:02.072]  Everybody knows that the dice are loaded.
[01:24:02.713 --> 01:24:06.856]  Everybody rolls with their fingers crossed.
[01:24:09.389 --> 01:24:10.830]  The war is over.
[01:24:11.370 --> 01:24:12.550]  The good guy's lost.
[01:24:12.750 --> 01:24:17.692]  But if we can identify the New World Order, we can defeat them and bring them down.
[01:24:17.712 --> 01:24:21.073]  Okay, so Luke's girlfriend started taping this about halfway in.
[01:24:21.113 --> 01:24:22.974]  This is him warming up the studio audience.
[01:24:23.514 --> 01:24:24.694]  He has a discussion with him.
[01:24:24.734 --> 01:24:28.916]  Colbert thinks he's talking about Bohemian Grove, which he has covered before.
[01:24:29.756 --> 01:24:34.397]  Making fun of the Republicans, running around naked, having gay sex, which is what they do.
[01:24:34.457 --> 01:24:36.238]  That's how crazy our elites are.
[01:24:37.658 --> 01:24:42.839]  And generally, the Republicans like men at the leadership levels, and the Democrats like women.
[01:24:43.099 --> 01:24:47.461]  That's not a total rule, like with Barney Frank, but it's very strange.
[01:24:48.281 --> 01:24:49.261]  But this is separate.
[01:24:49.281 --> 01:24:51.041]  This is an elite political meeting.
[01:24:51.402 --> 01:24:52.662]  Bilderberg, here it is.
[01:24:53.442 --> 01:25:00.846]  Sonia Sotomayor, uh, the wise Latina herself, um, complained that she wasn't allowed to be in, uh, two years, uh, last year.
[01:25:01.286 --> 01:25:01.526]  Yeah.
[01:25:01.646 --> 01:25:02.347]  That's the Bushy Mean Grove.
[01:25:02.367 --> 01:25:02.747]  Do you remember?
[01:25:03.267 --> 01:25:03.848]  You get me in?
[01:25:03.948 --> 01:25:04.968]  I'm actually a journalist.
[01:25:05.068 --> 01:25:06.489]  I get death threats for covering it.
[01:25:06.929 --> 01:25:07.710]  You get death threats?
[01:25:07.750 --> 01:25:08.030]  Yes.
[01:25:08.090 --> 01:25:08.910]  Do you have letters or anything?
[01:25:09.111 --> 01:25:09.851]  The mainstream media.
[01:25:09.871 --> 01:25:10.671]  Do you have letters?
[01:25:10.851 --> 01:25:11.632]  I have phone calls.
[01:25:11.672 --> 01:25:12.672]  You have phone calls?
[01:25:12.692 --> 01:25:12.813]  Yes.
[01:25:12.853 --> 01:25:14.593]  You have your recordings of these phone calls?
[01:25:14.674 --> 01:25:15.894]  I record some of them, yes.
[01:25:16.775 --> 01:25:17.655]  What do they say?
[01:25:17.675 --> 01:25:19.976]  What do you think they're going to say?
[01:25:20.036 --> 01:25:22.678]  And you remain secret by killing a journalist.
[01:25:24.093 --> 01:25:25.934]  Why would they kill a journalist?
[01:25:25.974 --> 01:25:30.717]  We actually confront Bilderberg members like Bill Clinton, the IMF had, the World Bank had.
[01:25:30.757 --> 01:25:32.498]  We actually confront them on video cameras.
[01:25:32.718 --> 01:25:34.599]  And we tell them, what do you do at these meetings?
[01:25:34.679 --> 01:25:35.400]  And they run away.
[01:25:35.580 --> 01:25:36.861]  Like we have everything on video.
[01:25:37.301 --> 01:25:38.602]  And it's the world's elites.
[01:25:40.333 --> 01:25:43.514]  If I was a billionaire one of these days, I'd just be naked all the time.
[01:25:43.534 --> 01:25:44.955]  They worship a big stone owl.
[01:25:44.995 --> 01:25:46.156]  That's the Bohemian Grove.
[01:25:46.216 --> 01:25:49.437]  The Bilderberg Group is different than the Bohemian Grove.
[01:25:49.857 --> 01:25:51.458]  The Bilderberg Group is more secret.
[01:25:51.498 --> 01:25:53.179]  It's not a little vacation.
[01:25:53.579 --> 01:25:54.499]  It's the one group.
[01:25:58.526 --> 01:26:11.021]  Now, we weren't allowed to film, so I'm sorry for the video quality, but we have to condescendingly film in the middle of our conversation.
[01:26:11.962 --> 01:26:15.727]  But, you know, after the conversation I had with Steven,
[01:26:17.100 --> 01:26:19.502]  He goes and sits down and he does his news segment.
[01:26:19.562 --> 01:26:24.166]  And in the middle of his news segment, he just goes off and says... Everybody, thank you for joining us.
[01:26:24.286 --> 01:26:26.308]  I just want to thank you for the welcome you just gave me.
[01:26:26.328 --> 01:26:43.302]  And I just want to say that anybody out there watching, that if you're in the secret Bilderberg group... Please don't assassinate freelance reporters.
[01:26:44.514 --> 01:26:45.696]  It's just not nice, guys.
[01:26:45.736 --> 01:26:46.557]  It's not nice.
[01:26:48.139 --> 01:26:49.120]  And please call me.
[01:26:49.200 --> 01:26:49.660]  Call me.
[01:26:51.222 --> 01:26:52.023]  The only one, buddy.
[01:26:52.123 --> 01:26:52.584]  Okay.
[01:26:53.465 --> 01:26:54.286]  Ha ha ha.
[01:26:54.827 --> 01:26:56.449]  He seems like a pretty nice guy, doesn't he?
[01:26:57.503 --> 01:27:02.766]  Very good, a good guy, and he mentioned, you know, Skull and Bones and the Bohemian Grove before on his show.
[01:27:03.227 --> 01:27:06.249]  So I think just anybody going out there, anybody could do it.
[01:27:06.289 --> 01:27:14.274]  You just have to go out there, talk to these people like they're human beings, and having that conversation, having that dialogue, and not being afraid to speak truth.
[01:27:14.754 --> 01:27:17.576]  It's so important, and it just shows that anybody could do this.
[01:27:17.916 --> 01:27:22.699]  The power we have to reach out to millions is within you, and we can do anything, and nothing is impossible.
[01:27:22.879 --> 01:27:29.802]  And importantly, We Are Change and myself going back over more than a decade, I always am nice.
[01:27:29.902 --> 01:27:37.946]  Like when I asked George Bush a question and he had me arrested when he was governor at a press conference, I was very polite until they started grabbing me and dragging me out.
[01:27:37.966 --> 01:27:40.607]  And I was still polite so they wouldn't have an excuse to beat me up.
[01:27:41.107 --> 01:27:48.290]  But like with Al Gore when Chicago We Are Change, they were nice at first, and then when they started dragging him out, then they got the info out and were loud.
[01:27:48.791 --> 01:27:50.151]  And so it's just very important.
[01:27:50.171 --> 01:27:51.252]  It's like Karl Rove
[01:27:51.992 --> 01:27:52.172]  I think?
[01:28:11.505 --> 01:28:11.945]  I don't
[01:28:31.910 --> 01:28:45.702]  It is the most single important thing somebody could do because we not only send them a message that we as the people are waking up we know and we will tolerate this, but also showing the world how
[01:28:54.460 --> 01:28:56.763]  These people are not as powerful as they seem.
[01:28:56.983 --> 01:29:06.534]  They're not as strong, because when you come up to them, when you talk to them, when you look them in their eyes, and you tell them about their crimes and their wrongs that they committed against the people, they cower.
[01:29:06.594 --> 01:29:07.375]  They run away.
[01:29:07.395 --> 01:29:10.319]  It's like cockroaches running away when you turn on the light.
[01:29:10.619 --> 01:29:14.604]  And I'm telling you, we confronted Karl Rove before, and we were very nice to him in the beginning.
[01:29:15.044 --> 01:29:25.929]  And as soon as you ignore me and don't want to answer questions about how he met with the financer of Osama bin Laden before and after President Bush's election, we're going to go after you.
[01:29:25.949 --> 01:29:31.471]  And that's what we did in our YouTube video that's gotten thousands and thousands of hits on YouTube.
[01:29:32.051 --> 01:29:33.852]  Look, look, look, stay there, stay there.
[01:29:33.912 --> 01:29:35.352]  Let's finish up on the other side.
[01:29:36.533 --> 01:29:39.714]  Also up on InfoWars.com, we've got some key info.
[01:29:40.595 --> 01:29:41.495]  We're on the march.
[01:29:41.975 --> 01:29:43.516]  The empire's on the run.
[01:29:44.506 --> 01:29:47.289]  Alex Jones and the GCN Radio Network.
[01:29:50.652 --> 01:29:53.274]  Hello, this is Alex Jones with some important questions.
[01:29:53.675 --> 01:29:58.639]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:29:59.000 --> 01:30:00.721]  My answer would be all I can get.
[01:30:00.741 --> 01:30:05.866]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:30:06.066 --> 01:30:07.027]  How much do you want?
[01:30:07.247 --> 01:30:07.968]  When do you want it?
[01:30:08.348 --> 01:30:09.950]  Now or after the battle starts?
[01:30:10.231 --> 01:30:11.052]  When will you need it?
[01:30:11.312 --> 01:30:13.375]  Can you buy it without proper identification?
[01:30:13.515 --> 01:30:14.616]  Will there be any food?
[01:30:14.856 --> 01:30:16.178]  Will it make your children sick?
[01:30:16.378 --> 01:30:21.445]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:30:21.645 --> 01:30:24.769]  You wipe out all these problems if you have a good food supply.
[01:30:25.209 --> 01:30:28.711]  Food is your ammunition to fight for your freedom and your life.
[01:30:29.032 --> 01:30:30.012]  How much will you need?
[01:30:30.272 --> 01:30:30.893]  We don't know.
[01:30:31.173 --> 01:30:32.073]  How much do you want?
[01:30:32.274 --> 01:30:33.014]  All you can get.
[01:30:33.194 --> 01:30:34.055]  I'm Alex Jones.
[01:30:34.295 --> 01:30:37.057]  I want all of you good guys to live to fight another day.
[01:30:37.357 --> 01:30:39.518]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:30:39.538 --> 01:30:40.559]  Again, that number 1-800-409-5633.
[01:30:50.965 --> 01:30:59.067]  With the implementation of Codex Alimentarius, it is clear that we must act quickly to avoid losing our freedom of choice where personal health preferences are concerned.
[01:30:59.427 --> 01:31:09.870]  As of January 1, 2010, Codex Alimentarius was implemented within the European Union, resulting in the restricted sale of many natural supplements, including colloidal silver.
[01:31:10.330 --> 01:31:15.752]  We must take immediate steps to assure a continuing supply of colloidal silver for ourselves and our families.
[01:31:16.312 --> 01:31:20.795]  Act now to acquire the means of producing this beneficial supplement in the privacy of your own home.
[01:31:21.215 --> 01:31:29.961]  Colloidal Silver is a powerful antipathogenic used for more than 200 years as a natural alternative to costly drugs and their dangerous, unpredictable side effects.
[01:31:30.281 --> 01:31:40.108]  Go to www.silverlungs.com for more information on how to secure your freedom of choice by producing your own Colloidal Silver right from home.
[01:31:40.388 --> 01:31:43.590]  That's www.silverlungs.com.
[01:31:44.071 --> 01:31:45.091]  Silverlungs.com.
[01:31:46.032 --> 01:31:46.128]  Yeah.
[01:31:50.317 --> 01:31:51.978]  Oh, my sinuses!
[01:31:52.038 --> 01:31:53.938]  They feel like they'll explode!
[01:31:53.978 --> 01:31:54.659]  Sinus pressure.
[01:31:54.799 --> 01:31:56.479]  Sinus headaches that keep you up at night.
[01:31:56.579 --> 01:31:57.720]  You've struggled for years.
[01:31:57.820 --> 01:32:03.482]  You've tried everything to get relief, but your sinus distress just keeps coming back and robbing you of the healthy life you deserve.
[01:32:03.682 --> 01:32:04.282]  Sound familiar?
[01:32:04.422 --> 01:32:05.242]  Well, you're not alone.
[01:32:05.482 --> 01:32:08.943]  Statistics show that 37 million Americans suffer from sinus distress.
[01:32:09.123 --> 01:32:13.965]  Fact is, 67 products merely treat the symptoms and don't get to the cause of your sinus problem.
[01:32:14.165 --> 01:32:16.606]  Now there's a solution that's safe and doctor-recommended.
[01:32:16.826 --> 01:32:19.327]  Sinofresh homeopathic antiseptic nasal spray.
[01:32:19.487 --> 01:32:19.787]  It's the only
[01:32:19.827 --> 01:32:24.528]  Only patent-protected nasal product that antiseptically eliminates the known causes of your sinusitis.
[01:32:24.808 --> 01:32:28.929]  No alcohol, no rebound congestion, no drug interactions, and easy to use.
[01:32:29.189 --> 01:32:31.069]  Don't go another day just treating symptoms.
[01:32:31.269 --> 01:32:35.910]  Take control of your sinus health now and get Sinofresh Homeopathic Antiseptic Nasal Spray.
[01:32:36.070 --> 01:32:37.451]  And get the relief you deserve.
[01:32:37.551 --> 01:32:39.631]  Go to BuySinofresh.com.
[01:32:39.771 --> 01:32:42.252]  That's B-U-Y Sinofresh.com.
[01:32:42.412 --> 01:32:42.752]  Or call 888-906-3636.
[01:32:42.772 --> 01:32:43.132]  Breathe easy.
[01:32:43.152 --> 01:32:43.632]  Breathe free.
[01:32:43.652 --> 01:32:44.412]  Get Sinofresh today.
[01:32:44.532 --> 01:32:44.852]  It works!
[01:32:55.632 --> 01:32:57.534]  Waging war on corruption.
[01:32:58.014 --> 01:33:00.796]  Alex Jones on the GCN Radio Network.
[01:33:02.117 --> 01:33:05.520]  You know I'm pretty good friends with Jesse Ventura and I never even call him.
[01:33:05.800 --> 01:33:09.043]  Generally he ends up calling up asking how I'm doing or his crew does.
[01:33:09.624 --> 01:33:15.328]  I'm gonna be a consultant on his second season of Conspiracy Theory and also I'm gonna appear in more episodes.
[01:33:16.553 --> 01:33:20.415]  And I need to reach out to these people because I get so busy, years just flash by.
[01:33:20.455 --> 01:33:21.155]  It happens to everybody.
[01:33:21.555 --> 01:33:24.517]  Willie Nelson, I haven't talked to Willie probably about a year on the phone.
[01:33:24.957 --> 01:33:28.179]  He called me about, I don't know, two and a half years ago.
[01:33:28.399 --> 01:33:30.740]  They said, Willie Nelson's calling here at the office.
[01:33:31.880 --> 01:33:32.821]  He lives here in Austin.
[01:33:33.241 --> 01:33:35.682]  And I'd met him once at one of my film screenings.
[01:33:36.683 --> 01:33:37.963]  Here comes Willie Nelson walking up.
[01:33:38.524 --> 01:33:39.904]  And I said, I'd like to interview you sometime.
[01:33:39.944 --> 01:33:41.705]  He said, yeah, sometime we'll do that.
[01:33:41.725 --> 01:33:43.066]  I just gave him my number.
[01:33:43.546 --> 01:33:44.927]  Then about six months later, he called me.
[01:33:47.776 --> 01:33:48.996]  That was at an in-game screening.
[01:33:49.016 --> 01:33:50.156]  That's how long ago that was.
[01:33:51.237 --> 01:33:54.317]  And then of course he came on the show and went public for 9-11 truth.
[01:33:54.437 --> 01:33:56.778]  I didn't even intend for him to do that.
[01:33:57.678 --> 01:33:59.138]  I guess that's why he wanted to come on.
[01:33:59.678 --> 01:34:01.459]  Well, he was on Larry King Friday night.
[01:34:01.519 --> 01:34:02.159]  I just learned this.
[01:34:02.219 --> 01:34:03.759]  It's up on PrisonPlanet.com.
[01:34:04.899 --> 01:34:09.520]  And I want to play this after Luke leaves because Larry King says, well, the buildings fell because they were hit by a jet.
[01:34:10.500 --> 01:34:13.801]  And Willie had just said building 7 wasn't hit by a jet.
[01:34:15.678 --> 01:34:17.839]  And the government now admits it did fall at free fall.
[01:34:17.859 --> 01:34:19.540]  You can see the blast points.
[01:34:21.200 --> 01:34:22.441]  It's so incredible, folks.
[01:34:22.481 --> 01:34:24.162]  I mean, they blew up Oklahoma City.
[01:34:24.442 --> 01:34:26.543]  The former head of Air Force Weapons Development went there.
[01:34:26.743 --> 01:34:30.584]  There were columns further back in the building blown out with blast points on them.
[01:34:30.825 --> 01:34:34.606]  And Parton went over and showed from the photos the perfect blast points.
[01:34:35.487 --> 01:34:37.768]  I mean, it had demolition blast points on it.
[01:34:38.508 --> 01:34:43.150]  And they used Controlled Demolition Incorporated to come in and destroy the wreckage and haul it off under guard.
[01:34:44.656 --> 01:34:46.577]  And the same thing was done with the wreckage of 9-11.
[01:34:47.257 --> 01:34:48.537]  Going back to Luke Radowsky.
[01:34:48.617 --> 01:34:59.261]  Folks, if we let them kill Kennedy in broad daylight in front of us, if we let them carry out 9-11 in broad daylight in front of us, this private global corporate group that runs our country, they're going to steal our pension funds.
[01:34:59.281 --> 01:35:00.861]  Now they're saying that's what they want to do.
[01:35:01.462 --> 01:35:04.003]  I read documents six years ago where they were getting ready to do it.
[01:35:04.283 --> 01:35:05.883]  Now they're saying they're getting ready to do it.
[01:35:06.123 --> 01:35:07.784]  They're not going to give us any quarter.
[01:35:07.984 --> 01:35:13.206]  They're not going to back off until we finally grow up and admit just how evil this elite is.
[01:35:13.246 --> 01:35:13.826]  Luke Radowsky.
[01:35:14.676 --> 01:35:19.981]  I mean, the future that we want for this country and for ourselves and for our lives is in our hands.
[01:35:20.301 --> 01:35:22.143]  There's nothing stopping us but ourselves.
[01:35:22.183 --> 01:35:23.584]  But we have to believe in ourselves.
[01:35:23.604 --> 01:35:24.765]  We have to fight for ourselves.
[01:35:25.086 --> 01:35:31.392]  Holding little community town hall meetings like we do here in New York City every Saturday is very critical in reaching out to the community.
[01:35:31.632 --> 01:35:34.394]  We're also raising food for the homeless.
[01:35:34.414 --> 01:35:35.495]  We're going to be feeding the homeless.
[01:35:35.515 --> 01:35:40.380]  So anybody coming to the premiere of Police Day 4 this Saturday, please bring food here in New York City.
[01:35:40.680 --> 01:35:43.902]  It's about being the change that you want to see in this world and actually doing it.
[01:36:10.580 --> 01:36:16.043]  And if there's any doubt this government stages terror attacks, it's not our government, it's illegitimate.
[01:36:16.703 --> 01:36:29.329]  Look at how they're framing the Patriot movement saying we're calling for violence and that we don't like black people with no evidence and then we catch them posing as Nazis at our rallies to make us look bad.
