# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[02:59:40.702 --> 02:59:42.582]  Act now while supplies last.
[02:59:49.012 --> 02:59:53.311]  Leading a frontal assault on the lies of the New World Order.
[02:59:53.823 --> 02:59:55.122]  It's Alex Jones.
[03:00:01.653 --> 03:00:04.852]  Well, the great MTG says she's not running for governor and senate.
[03:00:05.343 --> 03:00:07.983]  I sure hope she does now, but I don't think that's going to be happening.
[03:00:08.543 --> 03:00:10.384]  So in closing, you got to go vote right now.
[03:00:10.703 --> 03:00:11.903]  Two minutes is all you got left.
[03:00:12.063 --> 03:00:16.303]  You wanted to make a point about baby with the bathwater, the good folks administration.
[03:00:16.384 --> 03:00:18.223]  Any other closing comments, MTG?
[03:00:19.183 --> 03:00:25.663]  Yeah, I think the important thing for people to recognize is I fought for President Trump harder than anybody.
[03:00:25.983 --> 03:00:29.503]  I'm one of the only people that stood with the J6 defendants.
[03:00:29.663 --> 03:00:33.983]  I went in the jail fighting for them, and I campaigned for that man all over the country.
[03:00:34.063 --> 03:00:37.103]  I have a 98% voting record with President Trump.
[03:00:37.343 --> 03:00:42.543]  I have a 100 on the Liberty scorecard on Conservative Review.
[03:00:42.783 --> 03:00:43.983]  I am not a liberal.
[03:00:44.143 --> 03:00:47.103]  I am a America first Republican.
[03:00:47.423 --> 03:00:52.384]  And that's what people judge me by my actions, not what people lie about me and say.
[03:00:52.623 --> 03:00:54.703]  But here's the thing, Alex.
[03:00:54.943 --> 03:00:58.623]  I think going forward, people need to hold their elected officials.
[03:00:58.943 --> 03:01:02.384]  You need to hold them accountable and hold them accountable.
[03:01:02.543 --> 03:01:04.943]  And that includes the president you voted for.
[03:01:05.263 --> 03:01:07.823]  I think there's a ton of great people in the administration.
[03:01:08.064 --> 03:01:08.783]  I really do.
[03:01:09.103 --> 03:01:11.423]  And I am thrilled with the border security.
[03:01:11.663 --> 03:01:13.023]  I could not be happier.
[03:01:14.463 --> 03:01:21.984]  I am loving the crackdown on the cartels, cartels is who have killed Americans, not foreign countries on our homeland.
[03:01:22.304 --> 03:01:24.224]  But I don't support the foreign wars.
[03:01:24.384 --> 03:01:25.823]  That's not what we voted for.
[03:01:26.144 --> 03:01:27.984]  I don't support H-1B visas.
[03:01:28.144 --> 03:01:29.103]  We didn't vote for that.
[03:01:29.423 --> 03:01:35.984]  I don't support AI data centers being built all over the country and states have no right to make laws or regulate.
[03:01:36.304 --> 03:01:41.663]  And I don't support Chinese students coming and taking your kids' place in a college or university.
[03:01:41.903 --> 03:01:43.423]  I'm against those things.
[03:01:43.743 --> 03:01:45.103]  And you know what I support?
[03:01:45.263 --> 03:01:55.663]  The president needs to be supporting the people that stood in line at all of these MAGA rallies, stood on their feet for 18 to 24 hours, camped out outside to get in.
[03:01:55.984 --> 03:01:58.623]  Those are the people the president needs to be supporting.
[03:01:59.103 --> 03:02:05.183]  And if we're going to be sending billions of dollars to foreign countries, none of that money should ever be used for a foreign country.
[03:02:05.343 --> 03:02:11.503]  That money should stay in America and make your life more affordable, especially when it comes to health insurance.
[03:02:11.823 --> 03:02:12.703]  But here's the thing.
[03:02:13.503 --> 03:02:15.183]  You guys, here's what has to happen.
[03:02:15.503 --> 03:02:19.984]  You have to realize that you're getting the same result, the same result.
[03:02:20.224 --> 03:02:24.623]  $38 trillion in debt is soon going to be $40 trillion in debt.
[03:02:24.943 --> 03:02:25.583]  2033.
[03:02:26.064 --> 03:02:27.583]  So how do we change that in closing?
[03:02:27.743 --> 03:02:29.583]  Because the White House knows they're going to lose the midterm.
[03:02:29.663 --> 03:02:32.623]  You admit they really know what they did to you was bad.
[03:02:33.103 --> 03:02:34.144]  So what do they need to do?
[03:02:34.224 --> 03:02:36.144]  Is there any way to get Trump to turn around?
[03:02:37.423 --> 03:02:38.783]  This is up to Donald Trump.
[03:02:39.423 --> 03:02:42.623]  He's a grown-ass man that can make his own decisions.
[03:02:42.943 --> 03:02:46.304]  He is president of the United States for the second time, Alex.
[03:02:46.623 --> 03:02:50.304]  If he's going to turn it around, he needs to turn it around on his own.
[03:02:50.623 --> 03:02:54.224]  I am tired of the excuses that it's the people in his ear.
[03:02:54.384 --> 03:02:55.583]  I am sick and tired of it.
[03:02:55.823 --> 03:03:05.823]  He knows exactly what he's doing, and he's responsible for himself, his actions, and his words, and the policies that come out of his office.
[03:03:06.144 --> 03:03:08.543]  And he's responsible for the people he hires.
[03:03:08.863 --> 03:03:12.304]  Last time we were mad about the people he hired in his first administration.
[03:03:12.623 --> 03:03:13.343]  Well, guess what?
[03:03:13.583 --> 03:03:18.064]  He's got a bunch of people in this administration, and we can't blame them this time.
[03:03:18.384 --> 03:03:22.863]  Donald Trump is president of the United States, and it's up to him to put America first.
[03:03:23.103 --> 03:03:24.543]  That's what people voted for.
[03:03:24.623 --> 03:03:38.703]  And if Republicans want to win the midterms, Republicans, they need to put into action with voting, legislation, and laws that are created that bring the voters back and want to put them back in power.
[03:03:39.023 --> 03:03:44.144]  Otherwise, we're going to see extremism blow up from the right and the left.
[03:03:44.384 --> 03:03:49.343]  You are literally going to have extremists, and those are going to be the new brand of politics.
[03:03:49.663 --> 03:03:52.144]  Those are going to be the new candidates that are supported.
[03:03:52.463 --> 03:03:57.743]  And the first America first American will not be supported anymore.
[03:03:57.984 --> 03:03:58.224]  That's right.
[03:03:58.304 --> 03:04:01.583]  When you said turn down the heat, a lot of the fake right-wingers said, oh, you're saying sell out.
[03:04:01.743 --> 03:04:04.224]  No, we need to turn down the heat and come together.
[03:04:04.863 --> 03:04:05.183]  Incredible.
[03:04:05.343 --> 03:04:06.543]  I'm so proud of your work.
[03:04:07.103 --> 03:04:08.463]  This is an intervention with Trump.
[03:04:08.623 --> 03:04:12.144]  I'm still, no, it's better than what the Democrats are, but I get every point you made.
[03:04:12.384 --> 03:04:13.903]  The media will say, I'm attacking you.
[03:04:13.984 --> 03:04:14.224]  You bet.
[03:04:14.304 --> 03:04:16.384]  I'm attacking what's wrong and trying to get him to course correct.
[03:04:16.623 --> 03:04:17.823]  I totally respect you.
[03:04:18.064 --> 03:04:18.783]  Now, get in there.
[03:04:18.943 --> 03:04:23.823]  Tomorrow's the big vote on banning them, mutilating our children with the transgender garbage.
[03:04:23.903 --> 03:04:25.663]  So everybody needs to call Congress.
[03:04:26.304 --> 03:04:27.663]  Obviously, Democrats are all for it.
[03:04:27.743 --> 03:04:32.224]  So we need to contact Republicans, need to get that bill that you fought so hard through.
[03:04:32.543 --> 03:04:33.903]  MTG, we salute you.
[03:04:34.064 --> 03:04:34.703]  We love you.
[03:04:35.023 --> 03:04:40.703]  And I just can't wait to see you and your crew again because I really respect you.
[03:04:41.343 --> 03:04:42.064]  Thank you, Alex.
[03:04:42.144 --> 03:04:45.183]  I'll be happy to come to Texas in all my future spare time.
[03:04:45.503 --> 03:04:45.743]  Okay.
[03:04:46.064 --> 03:04:46.703]  Love you, Alex.
[03:04:46.783 --> 03:04:47.263]  Talk to you later.
[03:04:47.423 --> 03:04:47.823]  God bless you.
[03:04:49.023 --> 03:04:50.463]  Wow, that lady's the real deal.
[03:04:50.623 --> 03:04:52.384]  Maybe she'll be president someday.
[03:04:52.863 --> 03:04:54.623]  For those of you attacking her, you're idiots.
[03:04:54.863 --> 03:04:55.503]  We'll be right back.
[03:04:55.583 --> 03:04:56.463]  Stay with us.
[03:04:58.064 --> 03:05:00.863]  I'm challenging all of you to support the broadcast.
[03:05:01.023 --> 03:05:02.783]  Keep us on air while you get great products.
[03:05:02.943 --> 03:05:03.824]  And it's a win-win.
[03:05:03.984 --> 03:05:04.703]  We need funds.
[03:05:04.943 --> 03:05:05.904]  We are in the red.
[03:05:06.064 --> 03:05:07.984]  And we've got to be able to continue our legal battles.
[03:05:08.224 --> 03:05:10.703]  We've got to be able to continue to buy a new product going in the future.
[03:05:10.783 --> 03:05:14.543]  We've got to continue with the funding to build the Alex Jones backup network in case they're able to shut us down.
[03:05:14.863 --> 03:05:15.824]  I cannot do it without you.
[03:05:15.984 --> 03:05:20.703]  So now is the time to go to thealexonstore.com and do your final grip of shopping there.
[03:05:20.863 --> 03:05:24.943]  Anywhere in the United States, if you order it by Friday, you will get it before Christmas.
[03:05:25.183 --> 03:05:27.023]  So get your orders in now.
[03:05:27.183 --> 03:05:34.463]  Do your Christmas shopping with us, but really give yourself the gift of health with our creatine gummies, the highest quality type of creatine, five milligrams.
[03:05:34.543 --> 03:05:36.384]  That's a daily serving per gummy.
[03:05:36.623 --> 03:05:37.744]  Huge container of them.
[03:05:37.904 --> 03:05:38.623]  Such a great deal.
[03:05:38.783 --> 03:05:40.304]  This is the best creatine out there.
[03:05:40.543 --> 03:05:43.503]  There's so many other great products and a whole bunch of other sales and deals.
[03:05:43.663 --> 03:05:50.064]  You can become a subscriber right now on any product, cancel any time, and it reorders every month and get 50% off all future orders.
[03:05:50.384 --> 03:05:58.304]  The widest selection of t-shirts, hoodies, ball caps, sweaters, many of them limited edition at thealexjonesstore.com.
[03:06:01.503 --> 03:06:07.103]  Big brother, mainstream media, government cover-ups.
[03:06:07.423 --> 03:06:09.183]  You want to stop tyranny?
[03:06:09.503 --> 03:06:10.943]  Well, so does he.
[03:06:11.583 --> 03:06:16.703]  Live from theinfowars.com studios, it's Alex Jones.
[03:06:18.543 --> 03:06:23.423]  We are now into the second hour of this live Friday, December 12th, 2025, transmission.
[03:06:23.583 --> 03:06:28.863]  It is 12:06 p.m. Central Time, coming to you from Texas.
[03:06:29.183 --> 03:06:29.744]  All right.
[03:06:31.263 --> 03:06:37.904]  Every military analyst from China, Russia, the Rand Corporation, the Pentagon, no one disagrees.
[03:06:38.064 --> 03:06:43.904]  The International Atomic Association of Scientists with their doomsday clock in Chicago.
[03:06:44.064 --> 03:06:51.023]  It is the closest to nuclear war we've ever been on the threat escalation ladder.
[03:06:51.663 --> 03:06:56.783]  And the ladder developed in the 50s has been adopted everywhere.
[03:06:57.263 --> 03:06:58.783]  It's very accurate.
[03:06:59.423 --> 03:07:00.863]  And we're in the high 20s now.
[03:07:01.023 --> 03:07:01.904]  You start going up more.
[03:07:02.304 --> 03:07:03.904]  We're in a nuclear war.
[03:07:04.863 --> 03:07:05.103]  Okay.
[03:07:06.943 --> 03:07:10.144]  And I know most of you know this, but needs to be recapped.
[03:07:10.304 --> 03:07:14.623]  The EU has said for four years their business model was to get a war going with Russia.
[03:07:14.783 --> 03:07:15.423]  That's what they started.
[03:07:15.583 --> 03:07:18.144]  Their admitted plan, Victoria Newton, they've all admitted it.
[03:07:19.663 --> 03:07:24.304]  Dozens of their economic ministers and defense ministers have said, we've played the clips.
[03:07:24.943 --> 03:07:27.503]  We're going to have a 20 to 30 year conventional war with Russia.
[03:07:27.824 --> 03:07:28.623]  We will win.
[03:07:28.783 --> 03:07:29.583]  They will bankrupt.
[03:07:29.744 --> 03:07:31.103]  We will break Russia in five parts.
[03:07:31.263 --> 03:07:37.103]  And their business plan with their collapsing economy and demographics is conquering Russia.
[03:07:37.423 --> 03:07:46.463]  The same plan of Napoleon Bonaparte, Adolf Hitler, and before that, the Muslims, the Mongols.
[03:07:46.543 --> 03:07:47.343]  It just goes on and on.
[03:07:47.663 --> 03:07:49.263]  This is insane.
[03:07:52.463 --> 03:07:54.943]  And it's mutually assured destruction.
[03:07:55.904 --> 03:08:00.783]  Now they're trying to steal all of Russia's money, but EU countries aren't going along with it.
[03:08:00.863 --> 03:08:01.904]  So now they're threatening them.
[03:08:02.224 --> 03:08:08.943]  Starting this weekend, when Trump called Zelensky a dictator, which he is, said have elections because he won't even read the peace plan.
[03:08:09.023 --> 03:08:10.463]  That's very reasonable.
[03:08:11.103 --> 03:08:18.543]  And the only way Ukraine has out of this, being a NATO puppet and put in this horrible position to create a Russian civil war, is what it is.
[03:08:19.183 --> 03:08:20.543]  It's what it is.
[03:08:22.144 --> 03:08:25.023]  He's completely controlled, and he said no, he won't even look at the plan.
[03:08:25.263 --> 03:08:26.703]  So Trump is done.
[03:08:28.304 --> 03:08:32.144]  So then we have the deputy head of the EU, and others say Trump is an enemy.
[03:08:32.463 --> 03:08:46.224]  And Trump and America is now a national security threat because he doesn't want us drug into an apocalyptic end-of-the-world scenario because he's not insane.
[03:08:47.984 --> 03:08:52.783]  Here's a few exhibits before I go to our special guest, Alexander Dugan, who's one of the top philosophers in Russia.
[03:08:53.104 --> 03:09:05.584]  NATO-allied Denmark labels U.S. a potential security concern in new intelligence report after Trump put out the new national security directive saying NATO is one of the main threats because it wants war with Russia.
[03:09:05.744 --> 03:09:06.623]  No kidding.
[03:09:06.944 --> 03:09:16.304]  Like Hitler, EU elites in panic mode threaten Belgium with bankruptcy or refusal to rob Russian assets.
[03:09:17.264 --> 03:09:19.344]  Leader stands firm against Brussels.
[03:09:20.703 --> 03:09:22.543]  That person better have bodyguards, folks.
[03:09:22.703 --> 03:09:24.703]  They're going to shoot them like FICO.
[03:09:26.224 --> 03:09:28.783]  EU breaks fundamental vote.
[03:09:30.623 --> 03:09:32.304]  Rule to freeze Russian assets.
[03:09:32.384 --> 03:09:32.703]  Independently.
[03:09:32.783 --> 03:09:34.224]  Now they're saying, oh, we don't even need a vote now.
[03:09:34.463 --> 03:09:37.424]  Unelected dictatorship, Ursula van der Leyden.
[03:09:37.904 --> 03:09:41.984]  That's ally with the British Empire.
[03:09:42.224 --> 03:09:43.984]  That's the modern Hitler.
[03:09:44.224 --> 03:09:44.864]  The real thing.
[03:09:45.104 --> 03:09:47.344]  That is psychotic megalomania.
[03:09:47.584 --> 03:09:48.703]  That will get us all killed.
[03:09:48.944 --> 03:09:50.463]  That's the number one threat on earth right now.
[03:09:50.703 --> 03:09:55.904]  This witch that doesn't even know what end of a gun a bullet comes out of.
[03:09:58.144 --> 03:09:59.824]  The Pentagon, all of them have told him.
[03:09:59.904 --> 03:10:01.264]  Even the NATO chiefs, don't do it.
[03:10:01.424 --> 03:10:03.024]  But these psychos want to.
[03:10:04.944 --> 03:10:08.144]  Dugan, C5 as the MAGA model of multipolarity.
[03:10:08.224 --> 03:10:09.264]  We'll get to that.
[03:10:12.144 --> 03:10:17.344]  Blackwater is Black Rock.
[03:10:18.064 --> 03:10:18.623]  Typo here.
[03:10:19.024 --> 03:10:25.184]  CEO Larry Fink is literally running all of this as a giant money laundering operation.
[03:10:26.064 --> 03:10:27.584]  So that's what we've got.
[03:10:27.904 --> 03:10:29.264]  We've got NATO head.
[03:10:29.344 --> 03:10:33.024]  We must prepare for scale of war our grandparents endured in World War II.
[03:10:33.344 --> 03:10:36.783]  NATO chief Root says, Ruda.
[03:10:38.304 --> 03:10:39.264]  Go read this.
[03:10:39.584 --> 03:10:40.144]  Well, guess what?
[03:10:40.224 --> 03:10:40.783]  They've done polls.
[03:10:40.944 --> 03:10:43.904]  80% of the Europeans, Germans, French, say they're going to flee.
[03:10:44.623 --> 03:10:44.944]  Yeah.
[03:10:45.904 --> 03:10:49.984]  Only probably is going to go to the southern hemisphere and still you'll probably die from radiation.
[03:10:50.864 --> 03:10:51.664]  But here's the good news.
[03:10:51.744 --> 03:10:53.264]  Look at Alexander Dugan.
[03:10:53.904 --> 03:10:55.824]  Trump's got to take the gloves off.
[03:10:56.384 --> 03:10:58.304]  Don't just leave NATO.
[03:11:00.224 --> 03:11:00.463]  No.
[03:11:02.944 --> 03:11:04.144]  Break up the EU.
[03:11:04.384 --> 03:11:05.744]  There's all these states that don't want to be under it.
[03:11:05.824 --> 03:11:07.264]  Most of them didn't even vote to get in it.
[03:11:07.824 --> 03:11:11.584]  It literally was set up as a trade deal scam, Treaty of Rome in 56.
[03:11:12.224 --> 03:11:16.384]  We have all these allies over there, led by Victor Orban in Hungary.
[03:11:17.024 --> 03:11:18.703]  Point out it's unelected.
[03:11:19.024 --> 03:11:21.024]  Point out they're killing all these AFT candidates.
[03:11:21.344 --> 03:11:24.304]  Point out it's the new Hitler and just break it up.
[03:11:25.184 --> 03:11:26.304]  We can do this.
[03:11:26.783 --> 03:11:28.144]  We've got all these senators want it.
[03:11:28.304 --> 03:11:29.744]  We've got Elon Musk pushing it.
[03:11:31.184 --> 03:11:32.703]  This needs to be done.
[03:11:33.344 --> 03:11:35.424]  So that is really good.
[03:11:36.864 --> 03:11:38.783]  It needs to be done yesterday.
[03:11:39.104 --> 03:11:39.584]  All right.
[03:11:39.904 --> 03:11:52.144]  Dr. Alexander Dugan, I won't go over his whole bio, best-selling author, researcher, top Russian philosopher, undoubtedly, very respected and very influential.
[03:11:53.104 --> 03:11:55.744]  And they killed his daughter trying to kill him.
[03:11:55.904 --> 03:11:57.424]  He was there when it happened, another car.
[03:11:57.744 --> 03:11:58.384]  Absolutely horrible.
[03:11:58.543 --> 03:11:59.264]  His video of it.
[03:11:59.504 --> 03:12:01.424]  He's strong enough to even be able to talk about it.
[03:12:01.984 --> 03:12:03.024]  They've persecuted my family.
[03:12:03.104 --> 03:12:05.024]  They hadn't killed anybody yet, knock on wood.
[03:12:05.584 --> 03:12:07.824]  So he is a warrior in this fight.
[03:12:07.984 --> 03:12:10.304]  And Russia did not start this war.
[03:12:10.623 --> 03:12:16.463]  And all the strategic analysis says a U.S.-Russian alliance economically would be so good for world peace and good for everybody.
[03:12:16.783 --> 03:12:17.824]  And that's something I'm promoting.
[03:12:17.904 --> 03:12:24.864]  So Alexander Dugan, sorry for the long introduction, but I wanted to set the table here for everybody and then let you do a deep dive on this and where we are.
[03:12:25.024 --> 03:12:29.184]  We were talking during the break when you were coming on that you were saying this is the maximum point of danger.
[03:12:29.264 --> 03:12:32.543]  I agree with you that we've entered and we need to understand how serious this is.
[03:12:32.623 --> 03:12:33.824]  A lot of Americans are good people.
[03:12:34.144 --> 03:12:36.783]  80 plus percent are against war with Russia.
[03:12:36.944 --> 03:12:38.144]  It's even higher now.
[03:12:38.463 --> 03:12:42.064]  But still, it's like Russia's on Mars or something.
[03:12:42.384 --> 03:12:45.104]  Americans are great people, but they have one of the lowest levels of passports.
[03:12:45.424 --> 03:12:51.104]  They're not on average very informed about Russia, but they know enough to not trust our government wanting to do this.
[03:12:51.344 --> 03:12:54.864]  But we needed to understand that those Russian submarines are right off our coast.
[03:12:55.184 --> 03:12:56.464]  Our submarines are off yours.
[03:12:56.624 --> 03:12:57.904]  This is so dangerous.
[03:12:58.224 --> 03:12:59.104]  This is insane.
[03:12:59.344 --> 03:13:04.304]  We need to de-escalate this now, right here at what could be the twilight of human civilization if we don't reverse this.
[03:13:04.384 --> 03:13:14.464]  So, Alexander Dugan, you're on X at AG Dugan, D-U-G-I-N, and on linktr.ee, Alexander Dugan.
[03:13:14.544 --> 03:13:16.064]  Thank you so much for being here with us, sir.
[03:13:16.224 --> 03:13:17.104]  Merry Christmas.
[03:13:18.704 --> 03:13:19.184]  Thank you.
[03:13:19.424 --> 03:13:21.344]  Thank you, Alex, to invite me.
[03:13:21.984 --> 03:13:30.304]  So, first of all, I would say that the situation you describe, it is so, so radical.
[03:13:30.944 --> 03:13:34.544]  It is exactly as you have described it.
[03:13:34.864 --> 03:13:46.304]  So, we are coming to the possible nuclear war between the EU and Russia.
[03:13:47.344 --> 03:14:02.064]  Both powers have nuclear weapons, and it could cause the humanity, the non-being, global death.
[03:14:02.384 --> 03:14:28.304]  And in that situation, I would like to emphasize that this war against Russia, by the West, by NATO, was started by Biden, by globalists, by liberals, left liberals, who controlled the United States before Trump came to the power.
[03:14:28.624 --> 03:14:53.584]  So, the EU, actually, it is the part of the same globalist network that was controlled and led by Washington before MAGA came to power, before Trump was elected for the second term.
[03:14:53.904 --> 03:15:01.184]  So, it is not just some initiative started in Brussels in Europe.
[03:15:01.504 --> 03:15:12.624]  It is continuation of the same common globalist strategy initiated by Obama, by American deep state.
[03:15:12.944 --> 03:15:14.624]  And now, what we see?
[03:15:15.103 --> 03:15:45.363]  That we see now the split between Trump and MAGA and the totally different vision of the international relations, based on the realist understanding of national interests of United States Of America advocated by Trump and continuation of the same globalist agenda, and that.
[03:15:45.664 --> 03:15:46.544]  by the EU.
[03:15:46.784 --> 03:16:10.464]  So, the EU is the rest residue of the previous political system of unipolarity based on globalism, on the domination of the American deep state and maybe international deep state over the common Western politics.
[03:16:10.784 --> 03:16:19.344]  And now, the EU, the European power, get out of the control of the Washington.
[03:16:19.584 --> 03:16:42.304]  So, Washington, in the time of Obama, of Biden, started all this thing, started this war against Russia, started the support, unconditional support for Ukraine in order to impose on us the strategical defeat, as they said.
[03:16:44.463 --> 03:16:45.904]  They formulated that.
[03:16:46.384 --> 03:16:54.783]  But now it is very interesting moment the United States Of America wants to get out of the mess.
[03:16:55.103 --> 03:17:21.344]  Uh Trump, uh is uh, is doing everything he could to stop that to, to bring the peace, to stop the war and United, AND European Union, continues to follow the same orders, the same orders of the Washington, of the previous Washington, of the Washington that doesn't exist anymore.
[03:17:21.664 --> 03:17:33.023]  That is a kind of inertia, a phantom pain, or of when some member uh um, it's like a ghost in the machine.
[03:17:33.183 --> 03:17:45.504]  They've they admit Obama and all them ran to Starmer, set up the alternate Washington there with the EU, and are trying to hold the world hostage by playing literal nuclear Russia roulette with Russia.
[03:17:45.584 --> 03:17:49.984]  I mean, it's literally nuclear Russian roulette exactly, exactly.
[03:17:50.304 --> 03:17:50.863]  That is so.
[03:17:50.943 --> 03:17:57.183]  That is phantomic pain of the globalism that doesn't exist anymore in Washington.
[03:17:57.424 --> 03:18:16.224]  The Washington now belongs to totally different uh team, to a totally different group of the group of the people who doesn't, who doesn't want to to to, to start this, who are not psychotic, crazy people like Adolf Hitler.
[03:18:17.744 --> 03:18:35.424]  I think in Washington there are healthy people, normal people, but in Brussels, steel is the path, is the path of this totally, totally crazy people who wants, instead of everything to start this nuclear war.
[03:18:35.664 --> 03:18:41.584]  So that is a kind of deep, deep change in the West.
[03:18:41.904 --> 03:18:56.543]  We have now two Wests, the American West Trumps West that wants peace and European West that wants war and wants uh, mutual destruction.
[03:18:56.863 --> 03:18:59.984]  So that is very, very particular situation.
[03:19:00.304 --> 03:19:07.103]  The strategy, the national strategy accepted by United States is totally different.
[03:19:07.424 --> 03:19:17.744]  It doesn't regard the the, the Russians uh, or including China, as adversaries, as the enemies they uh.
[03:19:18.304 --> 03:19:35.264]  This strategy invites to concentrate on the national security, on safety of United States Of America, to concentrate on the Western Hemisphere, not to intervene in the affairs of Eurasia.
[03:19:35.584 --> 03:19:45.824]  But you're fundamentally leaving America as a globalist bad guy trying to dominate the world and instead focus on our own sovereignty, our own issues and then expand trade.
[03:19:46.064 --> 03:19:49.264]  It is a 180 uh from the globalist plan.
[03:19:49.344 --> 03:19:51.984]  So so why is the EU so psychotic?
[03:19:52.224 --> 03:19:56.224]  Because in all the war games it basically ends life on the surface of the planet.
[03:19:56.543 --> 03:19:58.304]  It it doesn't end in Russia falling.
[03:19:58.543 --> 03:20:05.984]  They said four years ago, as you know, oh, Russia will fail quickly, Putin will be removed, they'll break up, we will take over Russia.
[03:20:06.144 --> 03:20:10.623]  Very provocative, that's the official statement of the EU Dictatorship Commission.
[03:20:10.943 --> 03:20:15.344]  And now Russia's decisively won, and still they're going forward.
[03:20:15.504 --> 03:20:15.744]  I mean?
[03:20:15.824 --> 03:20:23.504]  What are they demon possessed from your study of the EU, unlike the commissioners which we know, really the leftovers of the old royalty of western Europe.
[03:20:24.064 --> 03:20:24.703]  I mean, what?
[03:20:25.664 --> 03:20:26.783]  What's wrong with these people?
[03:20:27.103 --> 03:20:28.224]  Because it doesn't matter.
[03:20:28.224 --> 03:20:29.023]  They want to defeat Russia.
[03:20:29.183 --> 03:20:29.904]  It isn't going to work.
[03:20:30.144 --> 03:20:32.384]  There's 100 cannot happen.
[03:20:33.824 --> 03:20:49.104]  So it is obvious that EU cannot, cannot defeat Russia, cannot win us, but they try now to involve the United States Of America in this war.
[03:20:49.904 --> 03:20:59.904]  They want to provoke the suicidal war, nuclear war, and after that to involve the United States of America in that.
[03:21:00.864 --> 03:21:07.824]  They could not fight against us, I think, the months.
[03:21:07.984 --> 03:21:15.184]  So in the year, all Europe will be conquered by us without American intervention.
[03:21:15.424 --> 03:21:20.064]  So they want to start the war.
[03:21:20.944 --> 03:21:33.024]  They want to provoke the conflict, nuclear conflict, and invite the United States to get all the rest.
[03:21:34.144 --> 03:21:40.144]  But of course, even if the U.S. did a first strike, all the numbers show the submarines, the rest of it would still wipe us out.
[03:21:40.384 --> 03:21:43.344]  So even if the U.S. was psychotic, it still can't beat Russia.
[03:21:43.504 --> 03:21:44.543]  We all destroy ourselves.
[03:21:44.784 --> 03:21:45.824]  That's why it's called mad.
[03:21:46.064 --> 03:21:49.904]  So again, I understand they want to drag us in, but still that kills everybody too.
[03:21:50.144 --> 03:21:51.024]  In fact, it makes it worse.
[03:21:51.584 --> 03:21:55.824]  What is their guess they just are demon-possessed?
[03:21:55.904 --> 03:21:57.024]  They can't help it.
[03:21:58.304 --> 03:22:06.144]  So the problem is that is not maybe not directly about some madness or some demon possession.
[03:22:06.384 --> 03:22:28.463]  That is about globalism, because globalism regarded and still tries to regard history as the linear victory of the globalism, of the left individualism, of the progressism on gender politics and so on.
[03:22:28.784 --> 03:22:34.224]  And there appear different obstacles on this way.
[03:22:34.704 --> 03:22:50.144]  Independent Russia, sovereign China, India emerging from the second kind of the state to the first level level power.
[03:22:50.704 --> 03:23:03.984]  And globalists, they are in panic modes because all their vision or all their ideology of the progress is collapsing.
[03:23:04.304 --> 03:23:06.704]  So, and they are in a panic mode.
[03:23:07.264 --> 03:23:08.064]  They react.
[03:23:09.024 --> 03:23:11.824]  That is the agony of the wounded dragon.
[03:23:12.144 --> 03:23:20.743]  Globalism, it is the kind of ideology it has possessed.
[03:23:20.743 --> 03:23:21.144]  I totally agree.
[03:23:21.343 --> 03:23:22.263]  It is flailing.
[03:23:22.784 --> 03:23:26.384]  It is losing culturally, not just militarily, economically.
[03:23:26.704 --> 03:23:35.664]  And so any great powerful empire, evil empire particularly, always tries to prop itself up with a cataclysmic war.
[03:23:36.224 --> 03:23:36.944]  I mean, you're absolutely right.
[03:23:37.024 --> 03:23:40.864]  But my point is with the nuclear weapons, they can never win that.
[03:23:41.184 --> 03:23:52.304]  So I guess they just want to bluff and try to put into a long, I mean, they say they hope we have a 20-year conventional war, and that just lets us politically puff ourselves up and suck off our population.
[03:23:52.624 --> 03:23:57.984]  Then they psychotically blow up Nord Stream, cut off all their coal power plants, and cut off their own industry.
[03:23:58.304 --> 03:24:01.344]  That's why I say they're demonic, because I understand the political reason.
[03:24:01.424 --> 03:24:07.744]  But if you pull back, they're so aggressive, even to their own people, that they're just attacking everything.
[03:24:09.184 --> 03:24:16.224]  So I think that we are dealing now with a new kind of totalitarianism.
[03:24:16.543 --> 03:24:22.784]  We know in the history, communist totalitarianism, that was communist totalitarianism.
[03:24:22.944 --> 03:24:24.543]  That is obvious.
[03:24:25.024 --> 03:24:34.144]  And there was, there was a fascist national socialism, national socialist totalitarianism, the second one.
[03:24:34.464 --> 03:24:40.224]  And now we are dealing with the third form of totalitarianism.
[03:24:41.184 --> 03:24:44.144]  This time it is liberal totalitarianism.
[03:24:44.464 --> 03:25:00.944]  So they are going to sacrifice everything, any normal rational interests, any normal values in order to promote their crazy maniac agenda.
[03:25:01.264 --> 03:25:03.824]  And I think that is very, very dangerous.
[03:25:04.464 --> 03:25:17.104]  United States of America, in my opinion, is liberating from that, is going out of this swarm of this collapsing totalitarianism.
[03:25:17.424 --> 03:25:25.664]  And Trump is the name, the symbol of the salvation, of getting out of this situation.
[03:25:25.984 --> 03:25:31.184]  But European Union is still inside it.
