[00:00:01.011 --> 00:00:03.677]  3139.
[02:22:59.206 --> 02:23:05.007]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[02:23:05.347 --> 02:23:08.008]  T-E-R-A-G-A-N-I-X dot com.
[02:23:08.548 --> 02:23:16.250]  Hey neighbor, what are you doing digging?
[02:23:16.390 --> 02:23:18.090]  You had a heart attack last year.
[02:23:18.110 --> 02:23:19.331]  Oh, I know.
[02:23:19.591 --> 02:23:20.911]  I was told no more hard labor.
[02:23:21.511 --> 02:23:22.591]  Then why are you digging?
[02:23:23.092 --> 02:23:24.412]  Well, I've been taking ExtendoVite.
[02:23:24.932 --> 02:23:26.152]  It's been approved to help my heart.
[02:23:26.692 --> 02:23:27.553]  ExtendoVite?
[02:23:27.733 --> 02:23:28.613]  Is that a new drug?
[02:23:29.454 --> 02:23:30.235]  No, not a drug.
[02:23:30.815 --> 02:23:34.137]  It's more like an herbal combination made from garlic and cayenne.
[02:23:34.657 --> 02:23:35.138]  Herbal?
[02:23:35.278 --> 02:23:36.178]  How can that help?
[02:23:36.799 --> 02:23:38.740]  Well, actually, we've taken herbs for thousands of years.
[02:23:39.300 --> 02:23:40.901]  Extendivite is doing the job for me.
[02:23:41.382 --> 02:23:43.443]  Does your doctor know about Extendivite?
[02:23:43.983 --> 02:23:47.586]  Yeah, my doctor knows, and he said it seems to be working for you, so don't stop taking it.
[02:23:47.866 --> 02:23:49.307]  I feel great taking Extendivite.
[02:23:49.627 --> 02:23:50.387]  I don't want to stop.
[02:23:50.788 --> 02:23:51.748]  To order, call 1-877-928-8822.
[02:23:51.768 --> 02:23:52.129]  That's 1-877-928-8822.
[02:23:57.432 --> 02:23:59.234]  928-8822 or visit our website at heartdrop.com
[02:24:21.750 --> 02:24:23.052]  Welcome back to the Alex Jones Show.
[02:24:23.172 --> 02:24:28.520]  I'm David Knight, your host, and I have with me on the phone Dr. Stanley Monteith of RadioLiberty.com.
[02:24:29.894 --> 02:24:49.431]  Dr. Monteith is a physician and someone who deeply cares about liberty, who also understands what the big picture is, as we see the massive contradictions and hypocrisy at what is being done at the border versus what's being done to Americans within the country.
[02:24:49.892 --> 02:24:54.096]  As we talked about yesterday on the show, as you see Texas towns
[02:24:54.776 --> 02:24:58.760]  Losing, going bankrupt, essentially, and losing their security.
[02:24:58.821 --> 02:25:01.944]  We see that the federal government is doing nothing about that.
[02:25:02.404 --> 02:25:04.727]  They're not sending any aid to those towns.
[02:25:04.787 --> 02:25:08.871]  Instead, what they're doing is they're sending half a billion dollars to ISIS.
[02:25:09.612 --> 02:25:09.933]  ISIS.
[02:25:10.473 --> 02:25:12.075]  And to Syrian rebels.
[02:25:12.736 --> 02:25:16.299]  We see that Obama is sending the CIA to the UK to probe
[02:25:16.880 --> 02:25:21.001]  The terrorist breeding grounds there, and yet the borders are completely open.
[02:25:21.642 --> 02:25:27.204]  At the same time, they talk about the dignity of children and people who are crossing the border.
[02:25:27.244 --> 02:25:36.067]  They offer us in the United States, within our borders, at our airports, at our bus stations, train stations, on our highways, they offer us no dignity.
[02:25:36.667 --> 02:25:39.068]  Instead, we get the TSA pat down.
[02:25:39.448 --> 02:25:50.151]  This is all being done by the same organization, Homeland Security, has control of internal security, is federalizing the police at the same time that they stand down at the border.
[02:25:50.231 --> 02:25:58.493]  Dr. Monteith, do you think this kind of contradiction, this kind of hypocrisy has a chance of waking people up?
[02:25:59.053 --> 02:26:02.174]  Well, I think people have to deal with the TSA.
[02:26:02.935 --> 02:26:06.096]  I mean, so much of what goes on doesn't make any sense.
[02:26:06.296 --> 02:26:19.901]  I mean, why would we be allowing all these children coming across the borders, and then once they cross the borders, instead of sending them back again, we're looking for places to send them where they can be looked after until they can be put into homes.
[02:26:20.661 --> 02:26:22.022]  Why would we be doing that?
[02:26:22.622 --> 02:26:27.764]  Because the major agenda of the subversive group that controls our government.
[02:26:28.304 --> 02:26:30.705]  And basically, nobody wants to say this.
[02:26:31.348 --> 02:26:38.531]  There's a subversive group that controls our government with an intentation of America, wants to destroy the sovereignty of this nation.
[02:26:38.872 --> 02:26:45.415]  These people should be tried, arrested, and sent to prison for their crimes against humanity.
[02:26:45.455 --> 02:26:55.339]  But this subversive group, basically, its goal is to unite all of North America.
[02:26:55.399 --> 02:26:57.900]  In other words, unite Mexico,
[02:27:00.086 --> 02:27:03.768]  The United States and Canada and the United States of North America.
[02:27:04.448 --> 02:27:16.835]  It is part of this subversive plan to bring about a world government, a United States of Europe, a United States of North America, a United States of Central America, a United States of South America.
[02:27:17.296 --> 02:27:21.598]  But the average American, the average American just wants to live and be allowed to live.
[02:27:21.898 --> 02:27:28.382]  He doesn't understand this subversive group that kills people, they have their assassins,
[02:27:29.190 --> 02:27:34.458]  And I know anybody who has any questions, I have a 4 CD set just for my ministry.
[02:27:34.859 --> 02:27:36.060]  It's called Debbie in the Chasm.
[02:27:36.160 --> 02:27:41.048]  Or actually, interviewer, you can actually hear my interviews with the government in the chasm.
[02:27:43.578 --> 02:27:45.099]  Well, you talk about government assassins.
[02:27:45.139 --> 02:27:57.168]  We just had an article that came out yesterday in the New York Times where they're talking about these Blackwater mercenaries in Iraq threatening State Department investigators and saying, this is Iraq.
[02:27:57.588 --> 02:27:59.650]  I can kill you if I want to.
[02:27:59.970 --> 02:28:02.932]  And nobody can or will do anything about it.
[02:28:02.972 --> 02:28:07.396]  And when the investigator went to the embassy staff there, they said they backed up Blackwater.
[02:28:07.836 --> 02:28:15.659]  These are mercenaries who are being paid billions of dollars and told that they can kill anybody that they wish, including State Department investigators.
[02:28:15.719 --> 02:28:20.120]  And shortly after that, they killed 17 Iraq civilians in a city square.
[02:28:20.401 --> 02:28:23.062]  Yeah, but people ignore the fact that they killed people.
[02:28:23.222 --> 02:28:25.342]  Here, this is a 4 CD test.
[02:28:25.422 --> 02:28:32.645]  You can actually hear my interview before with two government assassins.
[02:28:32.825 --> 02:28:35.406]  One of them had to actually track down the assassin.
[02:28:35.976 --> 02:28:42.563]  We're talking about people being killed in America.
[02:28:42.603 --> 02:28:43.985]  This is not imaginary.
[02:28:44.285 --> 02:28:44.525]  Yes.
[02:28:44.645 --> 02:28:47.728]  And if anybody would like to get that 4CD set, we put a plug in.
[02:28:47.748 --> 02:28:47.809]  1-800-544-8927.
[02:28:47.829 --> 02:28:48.229]  1-800-544-8927.
[02:28:48.249 --> 02:28:49.330]  The 4CD set does the assassin.
[02:28:58.049 --> 02:29:00.931]  This is what's really going on today.
[02:29:01.591 --> 02:29:06.694]  And the fact that most people don't want to think about this, we just want to be left alone.
[02:29:07.134 --> 02:29:08.415]  Let us live our lives.
[02:29:08.575 --> 02:29:11.616]  I mean, we have the most wonderful society in the world.
[02:29:11.636 --> 02:29:22.902]  I mean, where else in the world would 148 million people be getting some sort of a government check from one store to another, when there's only a little over 300 million people?
[02:29:23.323 --> 02:29:24.403]  People don't understand.
[02:29:24.883 --> 02:29:27.505]  This is all coming to a very, very rapid end.
[02:29:28.081 --> 02:29:32.463]  It's all part of a plan laid out by two communists, Cloward and Piven.
[02:29:32.823 --> 02:29:45.189]  Cloward and Piven, they quote themselves, in the 1960s they said we'll simply send America into oblivion, we'll bankrupt it, and basically... Hang on right there, Dr. Monteith, we've got to come up to a break.
[02:29:45.209 --> 02:29:49.211]  We're going to talk about Cloward and Piven, and we're going to talk about Obama's FEMA Corps.
[02:29:49.271 --> 02:29:49.851]  What's happening?
[02:29:49.891 --> 02:29:51.512]  Why are they bringing so many children in?
[02:29:51.532 --> 02:29:53.153]  There's a reason for that as well, I believe.
[02:29:53.593 --> 02:29:56.054]  Stay with us, we'll be right back with Dr. Stanley Monteith.
[02:29:59.625 --> 02:30:02.631]  We're on the march, the empire's on the run.
[02:30:03.552 --> 02:30:06.237]  Alex Jones and the GCN Radio Network.
[02:30:10.706 --> 02:30:12.607]  I've always believed in nutrition and herbs.
[02:30:12.947 --> 02:30:20.870]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[02:30:20.970 --> 02:30:28.053]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[02:30:28.533 --> 02:30:32.815]  I just received my Male Vitality about three days ago, and I must say, that is some good stuff.
[02:30:33.115 --> 02:30:43.299]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[02:30:43.759 --> 02:30:49.921]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:30:50.222 --> 02:30:52.482]  I jump out of bed ready to fight these criminals every day.
[02:30:52.502 --> 02:30:56.464]  I look forward to waking up and taking my super male vitality and get the day started.
[02:30:56.624 --> 02:30:58.226]  It's not just the super male vitality.
[02:30:58.567 --> 02:31:02.512]  All the products in InfoWarsLife.com are simply amazing.
[02:31:02.733 --> 02:31:09.682]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[02:31:10.549 --> 02:31:14.551]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:31:14.571 --> 02:31:18.733]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:31:18.933 --> 02:31:22.355]  What are the health effects of having these drugs in our drinking water?
[02:31:22.615 --> 02:31:25.496]  It's forced medical treatment without the consent of residents.
[02:31:25.656 --> 02:31:33.040]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:31:33.200 --> 02:31:36.862]  On average, the county says it sprays with the glyphosate at least once a week.
[02:31:37.122 --> 02:31:41.383]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:31:41.543 --> 02:31:47.485]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:31:47.525 --> 02:31:51.285]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:31:51.445 --> 02:31:53.986]  It is our responsibility to protect our families.
[02:31:54.186 --> 02:31:55.546]  The establishment's not going to do it.
[02:31:55.686 --> 02:31:56.927]  It's time to take action.
[02:31:57.067 --> 02:31:58.767]  It's time to filter our water.
[02:31:58.887 --> 02:32:06.009]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:32:10.954 --> 02:32:16.901]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:32:17.121 --> 02:32:21.305]  Most people know that iodine deficiency has been a crisis around the world.
[02:32:21.686 --> 02:32:26.251]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:32:26.651 --> 02:32:29.253]  I discovered a product being developed by Dr. Group.
[02:32:29.553 --> 02:32:34.756]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:32:35.017 --> 02:32:41.901]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[02:32:42.401 --> 02:32:46.164]  And the results that I personally have had have been life-changing.
[02:32:46.544 --> 02:32:51.327]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[02:32:51.647 --> 02:32:52.508]  This is innovating.
[02:32:52.768 --> 02:33:00.075]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[02:33:00.255 --> 02:33:04.319]  For a limited time, experience the ancient power of Survival Shield X2.
[02:33:04.519 --> 02:33:09.684]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[02:33:21.178 --> 02:33:23.340]  Waging war on corruption.
[02:33:23.801 --> 02:33:25.563]  It's Alex Jones.
[02:33:33.834 --> 02:33:36.175]  Welcome back to the Alex Jones Show.
[02:33:36.295 --> 02:33:36.976]  I'm David Knight.
[02:33:37.016 --> 02:33:39.417]  I have Dr. Stanley Monteith on the line.
[02:33:39.477 --> 02:33:45.540]  Before we go back to him, I just want to remind you that we have a special at InfoWarsLife.com.
[02:33:46.100 --> 02:33:49.082]  Fluoride Shield 25% off for a limited time.
[02:33:49.602 --> 02:34:02.969]  That's an exclusive blend of key herbs and ingredients specifically infused with the formula to help support the elimination of toxic forms of fluoride and other dangerous compounds like mercury, chlorine, bromine from within the body.
[02:34:03.609 --> 02:34:07.331]  It's very important to take care of your health, your family's health.
[02:34:07.431 --> 02:34:10.212]  We know that this is part of the larger plan.
[02:34:10.252 --> 02:34:22.057]  We've just been talking to Dr. Monteith about the larger plan of reducing the population and controlling us through economic collapse and also through the collapse of the population, the collapse of your health.
[02:34:22.577 --> 02:34:28.102]  We also have available at InfoWarsStore.com the new Molon Lave belt buckles.
[02:34:28.142 --> 02:34:32.406]  A limited edition run of only 500 buckles per color.
[02:34:33.067 --> 02:34:36.890]  And this is the same design that you see on the t-shirts.
[02:34:36.990 --> 02:34:41.775]  It's a great design there with the Spartan helmet and Molon Lave on the sides.
[02:34:42.635 --> 02:34:53.639]  Uh, this is, it has the Made in 1776 logo on the back, and as a special edition run, a limited edition run, it has the number on the back of the buckle of each one of these, uh, buckles.
[02:34:53.659 --> 02:34:54.199]  They're numbered.
[02:34:54.219 --> 02:34:55.960]  Uh, they're a beautiful buckle.
[02:34:56.020 --> 02:35:00.402]  It's a great way to start a conversation with people about, uh, what that's all about.
[02:35:00.562 --> 02:35:03.003]  When they ask you what Molang Lave means, you can tell them.
[02:35:03.863 --> 02:35:05.705]  And it's a way to support our operation.
[02:35:06.225 --> 02:35:08.847]  Again, that's at InfoWarsStore.com.
[02:35:08.867 --> 02:35:10.349]  Get them while they last.
[02:35:10.449 --> 02:35:14.092]  The limited edition run of 500 buckles per color.
[02:35:14.392 --> 02:35:15.033]  Moulin Labe.
[02:35:15.793 --> 02:35:18.435]  Dr. Monteith, we were just talking before the break.
[02:35:18.476 --> 02:35:20.958]  You had just brought up Ploward and Piven.
[02:35:20.978 --> 02:35:21.598]  Of course, the 1960s
[02:35:23.920 --> 02:35:34.339]  Social scientists who essentially came up with a plan to accelerate the economic collapse of the country through a rapidly expanding welfare system.
[02:35:35.205 --> 02:36:02.470]  Doing it through the Democrat Party, they suggested, and as always, and this is always the plan, that we saw this in the movie The Last Captain America, where you've got the villain coming out and saying we have to destroy the society before we can rebuild it the way we want it to be, and that is the design of all of these globalist social planners to essentially destroy society so they can then rebuild it the way they want.
[02:36:02.930 --> 02:36:19.363]  And the way they want is essentially a feudal system where they control and own everything, and not too many people are left, those who are left don't have any say-so, they are pushed back into a kind of feudalistic society, wouldn't you say, Dr. Monteith?
[02:36:19.383 --> 02:36:21.885]  I think that's exactly what is intended.
[02:36:22.386 --> 02:36:28.651]  And of course the logical thing is, if you're going to have this welfare state, why you ought to raise taxes?
[02:36:29.151 --> 02:36:30.712]  Well, they're not raising the taxes.
[02:36:31.272 --> 02:36:37.656]  In fact, half the people in America don't pay any taxes, and the other half of us don't need to pay taxes.
[02:36:37.716 --> 02:36:46.602]  But basically, we're going behind at least a trillion dollars a year.
[02:36:47.182 --> 02:36:52.905]  Basically, over the last 10 years, when George W. Bush became president, and that was in 2000,
[02:36:54.615 --> 02:37:03.083]  Let's see, we actually, it was 5.7 trillion, today it's 17 trillion.
[02:37:03.383 --> 02:37:07.967]  Basically, this thing is just completely out of control.
[02:37:08.568 --> 02:37:12.551]  We're going behind a trillion dollars a year, and that's what they'll admit to.
[02:37:13.032 --> 02:37:16.975]  And one of these days this whole thing is going to collapse because other countries are going to
[02:37:18.241 --> 02:37:20.002]  Back away from the American dollar.
[02:37:20.442 --> 02:37:24.503]  And I really do believe that this is exactly what is planned.
[02:37:25.023 --> 02:37:26.784]  When it's going to happen, I can't tell you.
[02:37:26.804 --> 02:37:30.385]  I'm amazed that they've been able to keep it going as long as they can.
[02:37:30.945 --> 02:37:37.487]  But increasingly, other countries do not want to actually utilize the American dollar in trade.
[02:37:38.007 --> 02:37:45.089]  And they're turning to other possible currencies, the Chinese currency, a combination of Russian and Chinese currency.
[02:37:45.549 --> 02:37:46.990]  What it's going to be, I don't know.
[02:37:47.512 --> 02:37:57.140]  But with this is going to be the destruction of the value of probably 30 to 50 percent of the value of our currency and the impoverishment of our people.
[02:37:57.160 --> 02:38:01.103]  And I think we're going to see suddenly much lower living standards.
[02:38:01.624 --> 02:38:06.468]  I don't think we're going to see increasing state of violence and unrest in this country.
[02:38:07.028 --> 02:38:12.212]  And in one manner or another, I do really believe they're going to create social unrest and violence.
[02:38:12.313 --> 02:38:13.313]  And I really fear this.
[02:38:14.234 --> 02:38:16.356]  And we're bringing all these young children in.
[02:38:16.897 --> 02:38:17.177]  Why?
[02:38:17.218 --> 02:38:25.549]  Because it appeals to me who can be against children, who can be against helping women with little to two year old children who want a better life.
[02:38:26.550 --> 02:38:31.397]  If we don't stop the invasion of our country, this country is going to be destroyed.
[02:38:35.017 --> 02:38:41.161]  Dr. Monteith, it was just this weekend that Nancy Pelosi said, I just wish I could take all these children home with me.
[02:38:41.861 --> 02:38:44.763]  Well, there's a reason that she can't take them home with her.
[02:38:45.244 --> 02:38:47.185]  She couldn't take care of all those children.
[02:38:47.965 --> 02:38:51.288]  And we can't take care of all the world's poor children.
[02:38:52.068 --> 02:38:55.289]  Collapsing the border is going to collapse our country.
[02:38:55.769 --> 02:38:56.489]  And she knows that.
[02:38:56.569 --> 02:38:59.170]  She knows that she can't take them home and care for them individually.
[02:38:59.210 --> 02:39:00.671]  She doesn't have the financial resources.
[02:39:00.731 --> 02:39:05.252]  And she knows that our country doesn't have the financial resources to care for everybody as well.
[02:39:05.592 --> 02:39:08.053]  There's many things that could be done to help these children.
[02:39:08.673 --> 02:39:13.754]  Many of the problems that they have are problems that we have created with our war on drugs.
[02:39:14.234 --> 02:39:15.355]  But so many people
[02:39:16.295 --> 02:39:23.941]  Especially Christians will look at this and say, well, I think we just ought to help all these children, not looking at what the bigger picture is.
[02:39:24.181 --> 02:39:27.023]  You're talking about not knowing when this is going to happen.
[02:39:27.043 --> 02:39:31.447]  I don't know if you're familiar with the works of Strauss and Howe, the fourth turning.
[02:39:31.887 --> 02:39:32.828]  They had predicted
[02:39:33.308 --> 02:39:40.910]  Ten years before the bankers' bubble burst back in 2007-2008, they had written a book back in 1998.
[02:39:41.191 --> 02:39:48.953]  They said, we don't know exactly what form it's going to take, but there's going to be some kind of a major economic downturn in about ten years.
[02:39:49.033 --> 02:39:51.054]  And it did, in fact, happen in about ten years.
[02:39:51.634 --> 02:39:57.796]  They've looked at history, going all the way back to the mid-1400s, and saying, this is a repeating cycle.
[02:39:57.856 --> 02:40:01.237]  About every year, every 80 years, there's a major
[02:40:02.037 --> 02:40:05.881]  Turning in society that's based on generations coming of age.
[02:40:06.341 --> 02:40:14.588]  And when that happens, we have things like the Great Depression, World War II, 80 years prior to that, the Civil War, 80 years prior to that, the Revolutionary War.
[02:40:15.029 --> 02:40:16.931]  They're looking at something happening about 2020, 2025.
[02:40:17.131 --> 02:40:18.292]  And I think it's very telling.
[02:40:20.874 --> 02:40:26.400]  That all of these projections that you see coming from the government, they're all about that time.
[02:40:26.721 --> 02:40:38.034]  And when I looked at this article that came up yesterday about Fairfax County kindergarten classes, that 40% of those children couldn't speak English, and they started talking about it, about the class of 2026.
[02:40:40.316 --> 02:40:54.585]  I think it's very telling that they're bringing in a lot of children that don't have any cultural connection to America, don't have any background, and trying to separate them from their families so they can be raised by the state.
[02:40:55.145 --> 02:40:59.248]  And it's very hard to get to those young children that are being educated by the state
[02:40:59.668 --> 02:41:01.209]  Well, I think it's happening much sooner than that.
[02:41:01.229 --> 02:41:05.452]  I think if you talk to the young people who are graduating from high school today, they have no loyalty to America.
[02:41:26.775 --> 02:41:29.700]  They have no loyalty to God, or they're globalists.
[02:41:30.221 --> 02:41:33.247]  People do not understand the purpose of our education.
[02:41:33.707 --> 02:41:37.975]  It is to destroy the belief in America of our youth.
[02:41:38.616 --> 02:41:40.079]  And they don't understand freedom.
[02:41:40.672 --> 02:41:45.555]  They honestly believe that we need an all-powerful state to provide for the people.
[02:41:46.095 --> 02:41:47.075]  Won't it be wonderful?
[02:41:47.676 --> 02:41:49.897]  So I think that this is going on right now.
[02:41:49.937 --> 02:41:51.878]  I don't think we have to worry about the future.
[02:41:51.918 --> 02:41:53.018]  I think it's going on today.
[02:41:53.038 --> 02:41:58.541]  An increasing number of young people today are now atheists.
[02:41:59.261 --> 02:42:03.403]  Thanks to our schools, an increasing number of young people are globalists.
[02:42:03.443 --> 02:42:04.564]  Thanks to our schools.
[02:42:07.131 --> 02:42:12.714]  You had mentioned earlier, this has been a plan going back to Babylonian times.
[02:42:12.754 --> 02:42:20.719]  We've seen it written in detail, as you mentioned, in Plato's Republic, where he said he wanted children to be raised by the state.
[02:42:20.859 --> 02:42:28.783]  Even taking it to the extreme of saying that he didn't want any children in his ideal republic to even know who their parents were.
[02:42:29.183 --> 02:42:33.286]  So they had no loyalty to anything other than the state.
[02:42:33.826 --> 02:42:40.350]  It's always been the dream of dictators to educate children, to keep them under their control.
[02:42:40.390 --> 02:42:52.378]  We've heard so many times from so many different, it's been attributed to so many different dictators, to Hitler, to Stalin, but they all know that if you get a child very early in life and you train them, they're yours for life.
[02:42:53.138 --> 02:42:55.059]  And of course that's what the Hitler Youth were about.
[02:42:55.119 --> 02:42:59.661]  I believe that's what Obama's FEMA Corps is about, his Youth Corps.
[02:43:00.041 --> 02:43:03.863]  They're always looking for ways to get their hooks into children.
[02:43:03.923 --> 02:43:16.808]  And what better way to do this than to bring in a massive amount of children from another country, without connections to the culture that's here, without connections to a family, even speaking another language.
[02:43:16.848 --> 02:43:20.550]  I think that's a key part of what's going on right now with this collapse of the border.
[02:43:20.930 --> 02:43:24.133]  Yes, but they're doing it also with the English-speaking children.
[02:43:24.233 --> 02:43:24.493]  Yes.
[02:43:24.693 --> 02:43:34.502]  And basically, the parents don't have any idea because they don't have a chance to talk to their children about how they really feel or how they really believe.
[02:43:35.443 --> 02:43:40.447]  So I think it's a vitally important fact that we can talk about the historical aspect of this.
[02:43:40.527 --> 02:43:46.753]  In fact, in preparation for this talk today, I'd actually gone back and read some of the newsletters I wrote.
[02:43:48.038 --> 02:43:49.679]  April, May, and June of 2000.
[02:43:50.819 --> 02:43:51.739]  April, May, and June of 2000.
[02:43:51.859 --> 02:43:55.080]  We're talking about, what, 14 years ago.
[02:43:55.640 --> 02:44:15.446]  But going back to the whole idea of Plato, people must understand that Plato was part and parcel of this, just as his predecessor, Socrates, and his predecessor, the Magrits, were all part and parcel of this move to bring about a one world government under a ruling, later in
[02:44:16.132 --> 02:44:19.317]  Cato said it exactly right in his book, The Republic.
[02:44:20.078 --> 02:44:21.720]  Democracy doesn't work.
[02:44:22.338 --> 02:44:23.559]  Democracy doesn't work.
[02:44:24.019 --> 02:44:27.561]  And basically, that's why he wanted a one ruler.
[02:44:27.601 --> 02:44:31.103]  He wanted an ideal ruler who was going to rule the world.
[02:44:31.143 --> 02:44:32.584]  That has always been the plan.
[02:44:32.964 --> 02:44:34.806]  That was the plan of Socrates.
[02:44:34.906 --> 02:44:35.946]  It was the plan of Plato.
[02:44:35.966 --> 02:44:37.407]  It was the plan of Aristotle.
[02:44:37.907 --> 02:44:40.429]  And that's, of course, what Alexander the Great was.
[02:44:40.469 --> 02:44:49.174]  Alexander was the Aristotle student, and Alexander, you know, died trying to rule the world.
[02:44:49.915 --> 02:44:51.936]  And that is exactly what's going on today.
[02:44:52.615 --> 02:44:55.056]  Exactly the same movement as the push.
[02:44:55.516 --> 02:45:01.638]  They want a small little group of people to rule the entire world, but now we have such a massive population.
[02:45:02.238 --> 02:45:07.240]  They are actively going to have to kill off the vast majority of the people in the world today.
[02:45:07.260 --> 02:45:10.721]  And the average individual says, well, that could never happen.
[02:45:11.121 --> 02:45:14.222]  And I will tell you, it not only could happen, it is happening.
[02:45:14.742 --> 02:45:17.803]  And we can get into the background of the electromagnetic field.
[02:45:18.383 --> 02:45:22.385]  We can get into the background of what they're doing as far as our food is concerned.
[02:45:22.885 --> 02:45:27.346]  We can get into the background of what they're doing as far as the use of medications are concerned.
[02:45:28.047 --> 02:45:37.490]  And basically, we are moving towards a major third world war where I honestly believe that hundreds of millions of people are going to die.
[02:45:37.990 --> 02:45:39.391]  The outlook is very, very grim.
[02:45:40.020 --> 02:45:40.360]  I think so.
[02:45:54.719 --> 02:45:56.120]  Yes, they certainly are accelerating it.
[02:45:56.140 --> 02:45:59.142]  I think that's really what's going on with this collapse at the border.
[02:45:59.182 --> 02:46:04.786]  And people need to understand that if we go back and we look at Rex 84, we look at Operation Garden Plot,
[02:46:19.557 --> 02:46:29.785]  The conditions that they had laid down for martial law are exactly the kinds of conditions that they themselves, the government, are creating right now at the border.
[02:46:30.325 --> 02:46:41.394]  I think that's a very frightening prospect, as well as the idea that they could do a false flag pandemic, not even really a false flag, they could essentially bring that in.
[02:46:41.434 --> 02:46:46.218]  We see that diseases are coming across the border, we see that border patrol agents
[02:46:46.778 --> 02:46:48.819]  The Center for Disease Control is part and parcel of the problem.
[02:46:48.839 --> 02:46:49.820]  I fought that for almost a decade.
[02:46:49.920 --> 02:46:52.261]  With the AIDS epidemic, they did everything they could to block
[02:47:15.413 --> 02:47:16.194]  We're good to go.
[02:47:31.873 --> 02:47:33.915]  A, to the unnecessary epidemic.
[02:47:34.175 --> 02:47:36.136]  It was an unnecessary epidemic then.
[02:47:36.677 --> 02:47:38.698]  It is an unnecessary epidemic today.
[02:47:39.359 --> 02:47:49.566]  But we can thank the doctors who compromised their principles in the Centers for Disease Control for the loss of over 600,000 lives in America.
[02:47:53.069 --> 02:48:04.696]  And they turn a blind eye to it for political reasons in the same way that they're turning a blind eye to that additional risk when they open up the borders for political reasons.
[02:48:05.757 --> 02:48:10.920]  Well, I think it's so tragic, but the thing is that this is a subversive act.
[02:48:11.320 --> 02:48:11.520]  Yes.
[02:48:11.540 --> 02:48:18.224]  And nobody wants to say that we have a subversive element that controls our government.
[02:48:18.911 --> 02:48:20.993]  I mean, this is not happening by accident.
[02:48:21.293 --> 02:48:22.815]  These people are not stupid.
[02:48:23.135 --> 02:48:24.977]  They know exactly what they're doing.
[02:48:25.578 --> 02:48:31.664]  But the thing is that nobody has the courage to stand up and say, this is criminal activity.
[02:48:31.704 --> 02:48:35.688]  It's criminal activity to bring these people into this country.
[02:48:36.168 --> 02:48:42.715]  It's criminal activity to block the Border Patrol people from doing what's logical.
[02:48:43.486 --> 02:48:47.048]  And basically, so much of it was criminal activity.
[02:48:47.108 --> 02:48:52.751]  Do you realize we have over 11 million people on disability today?
[02:48:53.032 --> 02:49:01.056]  There is no place in our Constitution where the federal government is designed to provide for people who have a disability.
[02:49:01.536 --> 02:49:05.218]  And this is all designed intentionally to bankrupt our nation.
[02:49:05.299 --> 02:49:09.441]  And believe me, we are going to be going bankrupt very, very soon.
[02:49:10.040 --> 02:49:27.795]  And with that, the average person listening to this program, if they have money invested in stocks, or in bonds, or in annuities, or in pensions, or anything else tied to the dollar, they're going to lose a significant part of everything they've worked their life for.
[02:49:28.356 --> 02:49:31.438]  And the average individual has no idea what's going to happen.
[02:49:31.478 --> 02:49:37.924]  And when it does happen, I really fear there's going to be distress, there's going to be violence, there's going to be a riot in Iceland.
[02:49:38.912 --> 02:49:44.054]  Yeah, you know, they talk constantly about how fragile our infrastructure is.
[02:49:44.614 --> 02:49:52.977]  Susceptible to electromagnetic pulses, to terrorist attacks, to any kind of disruption because we have a just-in-time delivery service.
[02:49:53.457 --> 02:49:58.819]  And yet people don't realize, most of them, just how fragile our economic system is.
[02:49:59.079 --> 02:50:02.180]  Because it really kind of hangs on the petrodollar.
[02:50:02.200 --> 02:50:07.682]  That's one of the reasons why we've been able to run up this astronomical deficit of 17 trillion dollars.
[02:50:08.182 --> 02:50:19.467]  No one can even fathom how large that is and one way they've been able to do it is to have this petrodollar and yet look at what the government right now is doing.
[02:50:19.507 --> 02:50:23.108]  They're trying to, they're engaging the Russians, they're engaging
