[00:00:00.009 --> 00:00:01.051]  Direct from Austin.
[02:11:49.004 --> 02:11:52.706]  It was his great, great, great, great, seven generations grandfather.
[02:11:53.567 --> 02:11:57.650]  Fifty-something Mormon families going to the middle of the desert so they could be left alone.
[02:11:59.395 --> 02:12:02.697]  And they literally built the little towns that are there.
[02:12:03.017 --> 02:12:09.041]  And then, yeah, Grandpa, back in World War II and America's Perfect now, all right, I'll pay grazing fees.
[02:12:09.341 --> 02:12:11.242]  Well, it's only a cent an acre.
[02:12:11.282 --> 02:12:14.964]  Well, I got the rights, but I guess you're going to help us manage it and stuff.
[02:12:15.545 --> 02:12:17.105]  All right, I'll sign on to that.
[02:12:18.126 --> 02:12:22.371]  And then they raise the fees where everybody goes out of business, you know, speed up to the 1990s.
[02:12:22.491 --> 02:12:26.576]  And Bobney goes, listen, I don't, I've looked at the law, I'm not paying this.
[02:12:26.937 --> 02:12:28.519]  You lazy moocher!
[02:12:28.539 --> 02:12:37.510]  If you was having an anchor baby up in Vegas or, you know, getting your college paid for while they're taking old ladies' houses for unpaid property tax, that'd be alright!
[02:12:38.379 --> 02:12:41.720]  But you dirty moocher on land from 1877!
[02:12:41.820 --> 02:12:51.824]  And then you got the nerve, you coward, to walk straight up to feds with guns saying, we're gonna shoot if you cross that fence.
[02:12:52.124 --> 02:12:56.946]  And you cross that fence like something out of a hero Hollywood John Wayne movie.
[02:12:57.326 --> 02:12:59.607]  I've never seen something as bad!
[02:13:00.508 --> 02:13:03.369]  That Alex Jones is a violent killer!
[02:13:07.088 --> 02:13:09.912]  And by the way, there's no Chinese government with the reeds.
[02:13:10.192 --> 02:13:17.701]  There's only hundreds of AP Reuters, Fox News, CNN, Wall Street Journal admitting it was a scandal two years ago.
[02:13:17.721 --> 02:13:21.826]  And that the Bundy's land is listed.
[02:13:22.026 --> 02:13:24.089]  They just go, oh no, the silver farm's over here.
[02:13:24.369 --> 02:13:25.971]  It's only 100 million, but it's not 1.6.
[02:13:27.332 --> 02:13:27.713]  Billion.
[02:13:28.294 --> 02:13:32.421]  Because they go show you one purchase of bullets and don't show you all the others.
[02:13:32.601 --> 02:13:36.228]  They play these frickin' games with people and I am sick of it!
[02:13:36.809 --> 02:13:37.891]  I am tired of it!
[02:13:42.270 --> 02:13:45.971]  I feel like I missed out on the birth of another child not being able to go to that.
[02:13:46.671 --> 02:13:48.672]  I had no idea that was going to blow up like that.
[02:13:48.892 --> 02:13:51.172]  I thought they'd beat up a bunch of people and they'd stand down.
[02:13:51.433 --> 02:13:52.733]  And I'd have my reporters there to show it.
[02:13:52.753 --> 02:13:55.854]  We'd go the Mahatma Gandhi route of showing civil disobedience.
[02:13:56.214 --> 02:13:57.614]  And by the way, this was civil disobedience.
[02:13:58.074 --> 02:14:00.995]  Our Second Amendment, let me... Are you getting nummy friends on?
[02:14:02.916 --> 02:14:08.097]  I'm sorry, she's having to hear me on a day where I've not had a lot of sleep and I'm... But, you know, I'm just being honest with people.
[02:14:08.437 --> 02:14:09.837]  We should be mad about all this.
[02:14:09.878 --> 02:14:11.298]  We should be upset about all this.
[02:14:12.096 --> 02:14:14.096]  I'm gonna go to her, and I really appreciate her joining me.
[02:14:14.136 --> 02:14:16.157]  First, I wanted to read the Declaration of Independence.
[02:14:16.537 --> 02:14:19.718]  The Boston Globe asked two years ago, is it terrorist, was the headline.
[02:14:20.558 --> 02:14:22.779]  Is the Declaration of Independence terrorist?
[02:14:24.859 --> 02:14:27.020]  And you know what the majority of lawyers found?
[02:14:27.400 --> 02:14:31.401]  Yes, saying you have a right to overthrow a corrupt government is terrorism.
[02:14:32.921 --> 02:14:37.882]  These are terrorists against, this is the founding kickoff, 1776, July 4th.
[02:14:37.902 --> 02:14:39.222]  That's what July 4th is, this.
[02:14:43.274 --> 02:14:43.714]  This!
[02:14:44.414 --> 02:14:45.335]  This right here!
[02:14:46.915 --> 02:14:57.720]  It says it is not just our right, it is our duty to throw off such an oppressive government and to set up new forms to protect our life, liberty, and pursuit of happiness.
[02:14:58.180 --> 02:14:58.500]  Read it!
[02:14:59.360 --> 02:15:06.223]  What the Bundys did and everybody was 100% Boston Tea Party, except they didn't damage any property.
[02:15:06.403 --> 02:15:07.163]  The Feds did that.
[02:15:07.563 --> 02:15:11.765]  Had no court order to destroy the water tanks and shoot the cattle, prize bulls, we've now learned.
[02:15:13.575 --> 02:15:30.427]  That whenever any form of government becomes destructive of these ends, it is the right of the people to alter or to abolish it and to institute new government, laying its foundation on such principles and organizing its powers in such form as shall seem most likely to affect their safety and happiness.
[02:15:31.187 --> 02:15:32.168]  Prejudice indeed!
[02:15:33.530 --> 02:15:39.838]  And prudence, indeed, will indicate and will dictate that governments long established should not be changed for light and transient causes.
[02:15:40.239 --> 02:15:49.811]  And accordingly, all experience has shown that mankind are more disposed to suffer while evils are sufferable than to right themselves by abolishing the forms to which they are accustomed.
[02:15:50.151 --> 02:16:09.064]  But when a long train of abuses and usurpations, pursuing invariably the same object, invents a design to reduce them under absolute despotism, it is their right, it is their duty to throw off such government and to provide new guards for their future security.
[02:16:09.624 --> 02:16:15.789]  Such has been the patient sufferance of these colonies and such is now necessarily with constraints them
[02:16:17.779 --> 02:16:20.803]  To alter their former system of government.
[02:16:23.788 --> 02:16:25.651]  See, it necessarily constrains them.
[02:16:25.671 --> 02:16:26.271]  That's a key word.
[02:16:26.512 --> 02:16:29.716]  They're bound to throw off the absolute tyranny.
[02:16:31.018 --> 02:16:41.682]  The history of the King of Great Britain is a history of repeated injuries and usurpations, all having in direct object the establishment of an absolute tyranny over these states.
[02:16:42.283 --> 02:16:46.204]  To prove this, let facts be submitted to a candid world.
[02:16:46.464 --> 02:16:47.985]  And what do we do every day?
[02:16:49.205 --> 02:16:55.428]  I've written a new Declaration of Independence that got widely circulated and hailed by constitutional lawyers and picked up by major news sites.
[02:16:56.920 --> 02:16:58.822]  Showing the long train of abuses.
[02:16:59.122 --> 02:17:00.944]  You should write your Declaration of Independence.
[02:17:00.964 --> 02:17:10.994]  It was just another bill of particulars they had for a decade before, listing the crimes of the illegitimate paramilitary force perched on top of the 13 colonies.
[02:17:12.930 --> 02:17:15.832]  Using the power of tax to destroy their competition.
[02:17:16.013 --> 02:17:27.682]  Did you know the landed lords were exempt from most of the taxes and so no one could do competition with them and George Washington had to go and basically be screwed over by them over and over again?
[02:17:29.344 --> 02:17:35.429]  That's why they were ready to fight because they were exempt like Warren Buffett from the taxes they were putting on our forebears.
[02:17:35.709 --> 02:17:36.469]  It's the same
[02:17:37.586 --> 02:17:40.788]  New World Order, same crew, we're fighting today.
[02:17:41.428 --> 02:17:45.091]  Nomi Prins, ladies and gentlemen, is our guest, and I'm going to settle down now a little bit.
[02:17:45.491 --> 02:17:52.575]  It's just being called a traitor, being called a despot, being called dangerous because I'm not even calling for violence, but because I hail what the Bundys did.
[02:17:52.835 --> 02:17:54.696]  How could you not admire them?
[02:17:56.037 --> 02:18:00.560]  How could you not, when all we do is lay down, when all we do is put up with anything?
[02:18:00.740 --> 02:18:02.201]  We're a joke around the world now.
[02:18:03.422 --> 02:18:05.063]  Land of the free, home of the brave!
[02:18:06.886 --> 02:18:09.469]  And you've got the conservative media calling Bundy a moocher.
[02:18:10.069 --> 02:18:17.878]  While his family is under attack and that pig's son, Rory Reid, is set to make money and works for the Chinese company!
[02:18:21.582 --> 02:18:23.584]  Alright, her website is nomyprince.com.
[02:18:25.523 --> 02:18:29.947]  NomiPrince.com, all the president's bankers, she's got a new novel out, she's written non-fiction books as well.
[02:18:30.387 --> 02:18:38.234]  Nomi, we're going to break in a moment, and I apologize for getting you on late, but we're going to go over the current, what's happening in the economy, and your take on it and everything.
[02:18:38.554 --> 02:18:39.715]  What else do you think we should know?
[02:18:39.755 --> 02:18:40.576]  What else is coming up?
[02:18:42.251 --> 02:18:43.151]  Well, there's a lot.
[02:18:43.191 --> 02:19:01.576]  My new book is out last week, All the President's Bankers, A Hidden Alliance to Drive American Power, and that power manifests domestically, internationally, from the standpoint of what happens with the Fed, from the standpoint of what happens to the international entities like the World Bank and IMF.
[02:19:05.297 --> 02:19:07.279]  It was probably the hardest book I've written.
[02:19:07.299 --> 02:19:29.677]  There's 70 pages of footnotes in it, and some of them I got right near Austin when I was at the LBJ Library, through the other libraries as well, and there's a lot of really good history, starting from Teddy Roosevelt through Obama and the relationships of the presidents to all the specific bankers of their time, the personal relationships, the social connections, and why those manifested in policies for us.
[02:19:33.484 --> 02:19:37.505]  All right, we'll break it all down on the other side with Nomi Prins, nomiprins.com.
[02:19:38.005 --> 02:19:40.366]  Her new book, All the President's Bankers.
[02:19:41.226 --> 02:19:42.087]  Thank you so much, Nomi.
[02:19:42.127 --> 02:19:48.589]  And again, the reason I get upset talking about the Bundy situation is I know all the facts, or more than most people, the basic facts.
[02:19:48.709 --> 02:19:58.172]  And regardless the demonization of those that are tired of being run over by a government run by foreign banks that are exempt from taxes, I'm just done.
[02:19:59.315 --> 02:20:04.578]  And the fact that the media is going with the fact that Bundy's a mooch is absolute fraud.
[02:20:04.638 --> 02:20:08.121]  See, producers now didn't build it, and we're all moochers.
[02:20:09.932 --> 02:20:18.575]  With the globalists making more and more advances into our freedoms every day, and ruining our healthcare system, it's important to be able to take back control of our own personal healthcare.
[02:20:18.735 --> 02:20:21.616]  Colloidal Silver Water even fights against the new designer bugs.
[02:20:21.937 --> 02:20:25.038]  The best price is found anywhere, along with the highest quality.
[02:20:25.178 --> 02:20:28.839]  That's why you'll love Silver Creams and Water from ColloidalResearch.com.
[02:20:29.119 --> 02:20:33.941]  Silver's been used for thousands of years to fight against germs and bacteria, because it works.
[02:20:34.321 --> 02:20:36.882]  Check it out for yourself at ColloidalResearch.com.
[02:20:37.062 --> 02:20:38.503]  That's ColloidalResearch.com.
[02:20:39.523 --> 02:20:40.564]  Hi, this is Ted Anderson.
[02:20:40.644 --> 02:20:44.967]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:20:45.147 --> 02:20:50.751]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:20:50.852 --> 02:20:54.194]  Gold has outperformed paper investments, yet no word about IRAs.
[02:20:54.434 --> 02:20:56.996]  If you would like to have gold for your retirement, call 800-686-2237.
[02:20:57.096 --> 02:21:01.920]  Don't get left behind by rising inflation and low returns.
[02:21:02.080 --> 02:21:02.300]  Call 800-686-2237.
[02:21:02.320 --> 02:21:03.681]  Secure your future and call 1-800-686-2237.
[02:21:09.482 --> 02:21:09.882]  Hi there.
[02:21:10.503 --> 02:21:11.564]  My name is Frank Bates.
[02:21:12.024 --> 02:21:15.246]  What I'm about to tell you in the next 60 seconds could get me in a lot of trouble.
[02:21:15.847 --> 02:21:24.634]  I just created a free video presentation at 123coverup.com that exposes the electricity monopolies and government agencies for what they really are.
[02:21:24.994 --> 02:21:31.019]  Incompetent, lying crooks that are counting on your ignorance and fear to keep your power bills criminally high.
[02:21:31.699 --> 02:21:33.280]  Some have called this a conspiracy.
[02:21:33.901 --> 02:21:38.985]  Others have called it a cover-up and you will be shocked to find out how deep the conspiracy goes.
[02:21:39.705 --> 02:21:46.790]  My video at 123coverup.com exposes the truth and shows you the secret of how I beat them and how you can beat them too.
[02:21:47.651 --> 02:21:52.555]  Watch the controversial video that thousands of other smart patriots have already seen in the last three months.
[02:21:53.215 --> 02:21:59.119]  Go to 123coverup.com and discover one weird trick to slash your power bill and protect your home.
[02:21:59.720 --> 02:22:05.064]  Go watch my video now at 123coverup.com before they force me to shut it down.
[02:22:05.444 --> 02:22:06.705]  Again, that's 123coverup.com.
[02:22:08.439 --> 02:22:13.460]  We travel so much, and having a fake TV, well, it gives added peace of mind.
[02:22:13.620 --> 02:22:16.721]  Burglars look for houses that appear to be easy targets.
[02:22:17.121 --> 02:22:23.142]  But fake TV can fool even professional burglars into thinking someone is home watching television.
[02:22:23.242 --> 02:22:35.184]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[02:22:35.484 --> 02:22:39.849]  Fake TV easily plugs into any outlet just like a light on a timer.
[02:22:40.069 --> 02:22:41.671]  And they're so easy to use.
[02:22:41.871 --> 02:22:43.753]  You just plug them in and they're ready to go.
[02:22:43.773 --> 02:22:47.517]  Plus, they're so affordable that we have one upstairs and downstairs.
[02:22:47.777 --> 02:22:49.439]  Fake TV is only $29.95 with free shipping.
[02:22:51.321 --> 02:22:53.802]  Order your FAKE TV by calling 877-5-FAKE-TV.
[02:22:53.822 --> 02:22:55.063]  Or go to FAKETV.com.
[02:22:55.083 --> 02:22:55.683]  That's 877-532-5388.
[02:22:56.003 --> 02:22:56.483]  Or FAKETV.com.
[02:22:56.563 --> 02:22:57.084]  FAKE TV.
[02:22:57.104 --> 02:22:58.424]  The burglar deterrent.
[02:23:08.061 --> 02:23:10.622]  Hi folks, Alex Jones here with some important information.
[02:23:10.883 --> 02:23:15.745]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[02:23:16.005 --> 02:23:23.869]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[02:23:24.130 --> 02:23:28.432]  Deciding to take action, a company run by Patriots for Patriots was born.
[02:23:28.652 --> 02:23:32.454]  MyPatriotSupply has never taken a loan or accepted outside funding.
[02:23:32.614 --> 02:23:38.316]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:23:38.556 --> 02:23:41.337]  It is rare to find companies who practice what they preach.
[02:23:41.717 --> 02:23:46.938]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[02:23:47.098 --> 02:23:55.221]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:23:55.261 --> 02:23:55.461]  That's 866-229-0927.
[02:23:55.541 --> 02:23:56.061]  Do business
[02:24:02.923 --> 02:24:23.668]  There's a man going around taking names.
[02:24:25.148 --> 02:24:28.369]  And he decides who to free and who to blame.
[02:24:28.389 --> 02:24:29.549]  He's Obama with the NDAA.
[02:24:30.746 --> 02:24:34.827]  Everybody will be treated by his loving drones and armored vehicles.
[02:24:35.428 --> 02:24:38.028]  There'll be a golden letter reaching down.
[02:24:38.048 --> 02:24:41.350]  When our Lord and Savior Barack Obama comes to town, we'll change the fox.
[02:24:41.670 --> 02:24:43.490]  When the man comes around.
[02:24:43.850 --> 02:24:45.091]  Don't be princed, you've got the floor.
[02:24:45.111 --> 02:24:50.993]  I want to get into your book later, but you were a managing director at Goldman Sachs, blew the whistle on a lot of stuff, done a great job.
[02:24:51.433 --> 02:24:54.714]  Tell us what you think about the stock market derivatives, the state of the world economy right now.
[02:24:56.121 --> 02:25:07.863]  Well, the state of where we are right now is this conglomeration and concentration of more power and wealth in the hands of a smaller group of individuals and institutions than ever in the history of our country.
[02:25:08.123 --> 02:25:21.085]  And, for example, right now the big six banks in the United States control, and this is a big number, 84% of our insured deposits, 96% of the derivatives in the United States, and 45% of the derivatives in the world.
[02:25:25.666 --> 02:25:26.487]  So what does that mean?
[02:25:26.727 --> 02:25:44.058]  They have the largest pool ever and the most concentrated pool, the most monopolistic pool ever of our deposits, leveraged into speculative trading that enables them to have the largest proportion ever of dangerous derivatives in our history.
[02:25:44.439 --> 02:25:51.343]  And right now, having gone through the 2008 crisis, we're at a point where our bigger banks are bigger than before.
[02:25:51.904 --> 02:25:55.166]  They have been allowed to be sold, subsidized by that for
[02:25:56.527 --> 02:25:57.188]  We're good to go.
[02:26:15.510 --> 02:26:18.692]  And 1.6 trillion of them are on the books of the Fed.
[02:26:19.132 --> 02:26:24.975]  And almost $3 trillion worth of other types of debt securities, Treasury securities, are also on the books of the Fed.
[02:26:25.015 --> 02:26:36.602]  That means we are funding the additional speculation of these more concentrated, more powerful banks in a manner that has never been seen before in our history, that is more dangerous than ever before.
[02:26:37.362 --> 02:26:57.047]  And in addition we have had the longest period of zero interest rate policy with the Fed giving money effectively freely in addition to all of this other help in all of our deposits to these institutions and that is a policy that is longer and has been going on for more years than ever before and that includes during wars, after wars, in any form.
[02:26:57.987 --> 02:26:59.288]  In the Fed's history as well.
[02:26:59.328 --> 02:27:00.829]  So that's where we're at today.
[02:27:00.869 --> 02:27:03.170]  That's a really dangerous position.
[02:27:03.771 --> 02:27:08.273]  And it's not just that concentration of speculation and wealth and capital.
[02:27:08.654 --> 02:27:17.939]  It's the concentration of political and financial power that's behind having all of that concentrated wealth and leveraged capital power.
[02:27:18.239 --> 02:27:20.000]  And that's really where we're standing today.
[02:27:20.040 --> 02:27:22.142]  It's a very, very precarious place.
[02:27:23.925 --> 02:27:39.542]  And now they want to use the Ukraine crisis they helped create, regardless of which side people are on, to create a Marshall Plan for all of Europe, claiming that the crisis they have engineered on record is going to bring down all of Europe if they don't get hundreds of billions of dollars to keep propping up their scam.
[02:27:39.582 --> 02:27:40.824]  Do you agree with that analysis?
[02:27:41.537 --> 02:27:58.284]  I'm so glad you brought up the point of the scam aspect of that and the Marshall Plan because there is such a connection and I went through a lot of Truman's records and his relationships with John McCloy and various bankers at the time that the World Bank was being established and that we're in a period of the post-war into the Cold War.
[02:27:58.764 --> 02:28:02.966]  And at that time, the idea was that there had to be an expansion of the U.S.
[02:28:03.006 --> 02:28:08.249]  as a political superpower and also of the banks as a financial component of that superpower.
[02:28:08.269 --> 02:28:09.970]  And they mutually reinforced each other.
[02:28:09.990 --> 02:28:16.833]  So this idea of fighting the Cold War was also about expanding this financial influence globally.
[02:28:17.334 --> 02:28:21.696]  And the World Bank, in fact, John McCloy, who later became the chairman of Chase,
[02:28:22.256 --> 02:28:34.224]  Had asked Truman, when he was offered the presidency of the World Bank, he said, I will only take that position if you let me trade those bonds through Wall Street, where his friends were and where he ultimately wound up and where he came from.
[02:28:34.845 --> 02:28:41.750]  And that gave the financial interests at the time a start of their ability to dictate where funds went.
[02:28:42.190 --> 02:29:11.148]  And they went, and I'm getting to the Ukraine because there's a really interesting through line here, in the fifties they went into Cuba, which of course Fidel Castro ultimately nationalized the banks in 1959, but in the mid-fifties they went to Cuba because that was the alignment of military and financial presence, in Beirut as well because that was where bankers wanted to go to have access to the Middle East initially in the fifties, and there was a rise in there in 1958 which Eisenhower sent troops, and that was just the beginning of this connection.
[02:29:11.408 --> 02:29:29.292]  You fast forward that through line to the Ukraine today and there's the same form of what was established back then of propping up this idea of this sort of ideological war because that plays well in terms of rhetoric on both sides.
[02:29:29.312 --> 02:29:37.494]  And then they call stopping the war and rebuilding Ukraine a new Marshall Plan when all it is is another well transfer right to George Soros who's calling for it.
[02:29:37.554 --> 02:29:38.415]  Stay there Nomi Prince.
[02:29:38.435 --> 02:29:39.375]  I want to come back.
[02:29:40.325 --> 02:29:44.007]  Get your take on all the corruption that's coming out with the banks, the stock market.
[02:29:44.467 --> 02:29:51.990]  As a real, you know, futurist when it comes to money, as a top analyst, we want your perspectives on what's coming up.
[02:29:52.230 --> 02:29:53.771]  Get ahead with Nomi Prins.
[02:29:54.091 --> 02:29:55.131]  NomiPrins.com.
[02:29:55.452 --> 02:29:56.172]  I'm Alex Jones.
[02:29:58.973 --> 02:29:59.893]  We're on the march.
[02:30:00.374 --> 02:30:01.974]  The empire's on the run.
[02:30:02.895 --> 02:30:05.596]  Alex Jones and the GCN Radio Network.
[02:30:09.798 --> 02:30:12.119]  This is Alex Jones for InfoWarsLife.com.
[02:30:12.179 --> 02:30:14.779]  The latest in preparedness is now here.
[02:30:14.999 --> 02:30:20.981]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[02:30:21.161 --> 02:30:26.182]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[02:30:26.262 --> 02:30:31.004]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[02:30:31.144 --> 02:30:35.645]  And it's entirely free of toxic artificial additives that are loaded into many products.
[02:30:35.945 --> 02:30:44.309]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[02:30:44.549 --> 02:30:46.490]  This is not a low-grade formula.
[02:30:46.690 --> 02:30:57.795]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[02:30:57.915 --> 02:31:05.298]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[02:31:05.538 --> 02:31:08.866]  And find other amazing supplements at infowarslife.com
[02:31:09.881 --> 02:31:13.884]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:31:13.944 --> 02:31:18.067]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:31:18.307 --> 02:31:21.730]  What are the health effects of having these drugs in our drinking water?
[02:31:21.970 --> 02:31:24.852]  It's forced medical treatment without the consent of residents.
[02:31:25.012 --> 02:31:32.277]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:31:32.337 --> 02:31:36.220]  On average, the county says it sprays with the glyphosate at least once a week.
[02:31:36.480 --> 02:31:40.723]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:31:40.904 --> 02:31:46.828]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:31:46.868 --> 02:31:50.651]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:31:50.811 --> 02:31:53.353]  It is our responsibility to protect our families.
[02:31:53.554 --> 02:31:54.895]  The establishment's not going to do it.
[02:31:55.055 --> 02:31:56.296]  It's time to take action.
[02:31:56.416 --> 02:31:58.137]  It's time to filter our water.
[02:31:58.237 --> 02:32:05.383]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:32:05.623 --> 02:32:09.164]  Or call toll-free 888-253-3139.
[02:32:09.924 --> 02:32:17.086]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:32:17.186 --> 02:32:19.366]  But it's not just the air outside that's toxic.
[02:32:19.547 --> 02:32:24.748]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:32:24.908 --> 02:32:30.009]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:32:30.149 --> 02:32:33.230]  There are more than 42 million smokers in the United States.
[02:32:33.530 --> 02:32:37.453]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:32:37.673 --> 02:32:41.976]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[02:32:42.056 --> 02:32:52.203]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:32:52.423 --> 02:32:56.766]  Made with organic and wild cultivated herbs and manufactured in the USA.
[02:32:56.886 --> 02:33:03.350]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[02:33:03.470 --> 02:33:08.933]  Now available exclusively at InfoWarsLive.com or by calling toll free 888-253-3139.
[02:33:15.938 --> 02:33:21.461]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[02:33:21.961 --> 02:33:24.503]  You're listening to the Alex Jones Show!
[02:34:03.357 --> 02:34:04.859]  All right, Nomi Prins is our guest.
[02:34:06.621 --> 02:34:08.723]  Former Goldman Sachs Managing Director.
[02:34:10.325 --> 02:34:12.768]  Nomi, what are the major players?
[02:34:14.770 --> 02:34:15.531]  A, who are they?
[02:34:15.551 --> 02:34:17.213]  I mean, I know who they are, but I want to get your take on it.
[02:34:18.294 --> 02:34:22.078]  And I want you to tell the listeners, what is their current posture?
[02:34:22.558 --> 02:34:24.581]  How would you describe what's happening in the stock market?
[02:34:27.300 --> 02:34:33.103]  Is it going to be deflationary, or is it going to be inflationary, or could we see a new form of stagflation?
[02:34:34.204 --> 02:34:45.789]  What should folks expect out there with the 1.5 quadrillion, with all the new debts, with acceleration of derivatives since 2008, with all the same players insulated above the law?
[02:34:47.030 --> 02:34:51.872]  It looks to me like imploding things on purpose to consolidate them, a scorched earth, creative destruction approach.
[02:34:54.093 --> 02:34:55.554]  What's the weather report financially?
[02:34:56.325 --> 02:35:11.916]  Yeah, I mean, certainly that consolidation of wealth and that power and that capital, that leveraged capital, which is what is meant by all those derivatives, has been such a problem before the 2008 crisis.
[02:35:11.936 --> 02:35:13.337]  And it's always debt.
[02:35:13.417 --> 02:35:24.725]  It's always been this idea that if you push too much debt, whether it's the form of loans like they used to be back a hundred years ago, whether it's in the form of complex derivative securities that aren't regulated, that aren't
[02:35:25.566 --> 02:35:44.969]  parent that are off book, that even when we talk about the assets of a bank, we don't really know where all the little ties to all the offshore bank accounts are because they're not really consolidated into the books that we are actually supporting at the end of the day with our deposits and with the FDIC insurance and all the government subsidies that go to these banks.
[02:35:45.269 --> 02:35:46.170]  So that's where we're at.
[02:35:46.190 --> 02:35:54.451]  And one of the reasons that currently the stock market is so high is not because the general American is feeling like they've had this
[02:35:55.111 --> 02:36:01.855]  A hundred-plus percent return on their personal life and their personal finances and their personal salaries.
[02:36:02.215 --> 02:36:12.561]  No, it's because there's this additional influx of cheap money, of subsidies for debt that has been engineered by the Federal Reserve through these large banks, of which, of course, A.P.
[02:36:12.581 --> 02:36:14.021]  Morgan Chase is the largest bank.
[02:36:14.041 --> 02:36:19.905]  It's the most politically and financially connected bank, and it has been throughout history for the last hundred years.
[02:36:20.265 --> 02:36:21.806]  What this enables
[02:36:22.526 --> 02:36:32.116]  Um, to happen is the stock market rise, which is pumped up by this sort of artificial euphoria, which is based on zero interest rate money to the large players.
[02:36:32.156 --> 02:36:33.837]  We don't get zero interest rate money.
[02:36:33.877 --> 02:36:34.278]  They do.
[02:36:34.318 --> 02:36:40.764]  And they have the ability to leverage it, whether it is through derivatives, through ETFs, through various bets in the stock market, through time in the stock market.
[02:36:40.784 --> 02:36:46.090]  They're buying back their own shares through all sorts of different mechanisms that have had the effect
[02:36:46.750 --> 02:36:49.191]  of creating this big stock market bubble.
[02:36:49.231 --> 02:36:50.331]  We've seen it in the past.
[02:36:50.431 --> 02:37:02.135]  It's just not really been as dangerous as it is today because there is such a lack of understanding or restraint from the powers that be in Washington from a regulatory perspective, from a policy perspective.
[02:37:02.175 --> 02:37:03.475]  This is continuing.
[02:37:04.155 --> 02:37:14.138]  And what's happening now is because there's no accountability, no one's gone to jail, the fines that the Department of Justice has levied and the SEC has levied on these institutions are tiny.
[02:37:14.178 --> 02:37:15.719]  They're less than a half of a percent.
[02:37:16.079 --> 02:37:16.279]  Thank you.
[02:37:34.539 --> 02:37:43.786]  I've said this before, I don't think, this is obviously not stable, good economic or financial policy, what's been going on since the crisis and into the crisis.
[02:37:44.186 --> 02:37:45.427]  It is not sustainable.
[02:37:45.747 --> 02:38:00.497]  But there is such a force of this bad policy and unsustainable policy that's had the effect of boostering the market, whereas I believe that we're going to be headed for a major crash because you cannot continue a policy of inflating a market with nothing real.
[02:38:01.517 --> 02:38:04.138]  And that is what we are visioning right now.
[02:38:04.298 --> 02:38:05.999]  Now, I think it's going to take a little bit of time.
[02:38:06.039 --> 02:38:08.220]  People ask me, is it going to be a year from now, a half year?
[02:38:08.840 --> 02:38:09.500]  I don't really know.
[02:38:09.540 --> 02:38:10.861]  I'll say this.
[02:38:11.061 --> 02:38:21.585]  It should have not gotten this high, and I believe it should have crashed sooner since it started moving after the 2009 influx of cheap money and of debt buying from the financial institutions.
[02:38:21.625 --> 02:38:22.485]  It should have happened sooner.
[02:38:22.765 --> 02:38:22.945]  Thank you.
[02:38:38.007 --> 02:38:38.788]  Perspective.
[02:38:39.228 --> 02:38:41.930]  I look at this being a period of volatility right now.
