[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[02:30:07.748 --> 02:30:09.489]  Ralph just won't pay any attention to me.
[02:30:09.629 --> 02:30:13.551]  When he comes home from work, all he ever does is play video games and go to sleep.
[02:30:13.752 --> 02:30:14.972]  It's like I don't even exist.
[02:30:15.333 --> 02:30:17.154]  Oh Betty, that's just awful.
[02:30:17.294 --> 02:30:18.495]  Does this seem familiar?
[02:30:18.655 --> 02:30:21.256]  If the answer to this question is yes, then listen carefully.
[02:30:21.397 --> 02:30:26.640]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[02:30:26.820 --> 02:30:31.723]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[02:30:31.863 --> 02:30:34.305]  It's part of the eugenics population control movement.
[02:30:34.545 --> 02:30:35.006]  Look it up.
[02:30:35.246 --> 02:30:41.933]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[02:30:42.113 --> 02:30:47.239]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[02:30:47.379 --> 02:30:51.103]  It's designed to aid the body in ways that help invigorate your natural systems.
[02:30:51.283 --> 02:30:58.228]  Without artificial testosterone, completely free of GMOs, harmful additives, gluten, and is made right here in the USA.
[02:30:58.368 --> 02:31:02.991]  Get your super male vitality right now at infowarslife.com or call 1-888-253-3139.
[02:31:06.818 --> 02:31:12.922]  General, what do you think about the FBI saying that there was a terror alert on Monday about a potential forfeiture situation?
[02:31:12.942 --> 02:31:16.284]  The police are shoving people, shoving Alex, shoving the crowd.
[02:31:16.384 --> 02:31:17.985]  Here we go, folks, I'm being assaulted!
[02:31:18.045 --> 02:31:24.269]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[02:31:24.389 --> 02:31:30.293]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking their hands down on the streets?
[02:31:30.433 --> 02:31:34.195]  It's up to us to set brush fires in the minds of men and women everywhere.
[02:31:34.395 --> 02:31:37.277]  And that's what PrisonPlanet.TV is designed to do.
[02:31:37.297 --> 02:31:45.482]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[02:31:45.762 --> 02:31:47.803]  What we see now is a war against reality.
[02:31:47.863 --> 02:31:48.884]  It's a war against the truth.
[02:31:49.244 --> 02:31:57.987]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[02:31:58.207 --> 02:32:00.628]  Visit InfoWarsNews.com today.
[02:32:00.848 --> 02:32:05.149]  Become a member, share your membership, and help take the info war to the next level.
[02:32:07.261 --> 02:32:09.022]  Hi, I'm Dr. Edward Group.
[02:32:09.563 --> 02:32:16.527]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[02:32:16.987 --> 02:32:27.414]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[02:32:27.835 --> 02:32:37.061]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[02:32:37.781 --> 02:32:41.222]  It's the strongest nascent iodine on the market today.
[02:32:41.842 --> 02:32:45.263]  It delivers 650 micrograms per drop.
[02:32:45.603 --> 02:32:47.164]  Experience the new formula.
[02:32:47.664 --> 02:32:49.645]  Experience the ancient purity.
[02:32:50.245 --> 02:32:51.205]  Shield your family.
[02:32:51.565 --> 02:32:52.946]  Survival Shield X2.
[02:32:53.386 --> 02:32:55.987]  Available now at InfoWarsLife.com.
[02:32:56.547 --> 02:33:00.528]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[02:33:18.314 --> 02:33:19.977]  The Alex Jones Show.
[02:33:20.417 --> 02:33:21.819]  Because there is a war on.
[02:33:22.140 --> 02:33:22.740]  Or your mind.
[02:33:22.760 --> 02:33:35.057]  Another John Carpenter masterpiece bringing us in.
[02:33:38.550 --> 02:33:40.412]  You know, you may think the movie Halloween's scary.
[02:33:40.452 --> 02:33:43.354]  I think, uh, The New World Order's scary, what they're doing.
[02:33:43.814 --> 02:33:56.645]  Acting all friendly and nice in their suits, while they figure out with corporations how to put stuff into all the major food linings that sterilize you and your family and give you horrible degenerative diseases, and then you can even find books they've written bragging about it.
[02:33:57.657 --> 02:33:59.859]  Well, they all sit around and tell him, we don't exist!
[02:34:00.199 --> 02:34:00.800]  We don't exist!
[02:34:00.900 --> 02:34:02.041]  You do exist!
[02:34:02.822 --> 02:34:04.003]  And we're exposing you.
[02:34:04.684 --> 02:34:09.028]  Alright, let's shift gears right now and go back to Paul Watson, finally, before I go to calls there.
[02:34:09.048 --> 02:34:13.252]  And he's with a reporter who got photos of the Atlanta mayor there.
[02:34:13.292 --> 02:34:14.113]  Very exciting, Paul.
[02:34:14.133 --> 02:34:16.275]  And then maybe we can shove the camera through the fence.
[02:34:16.575 --> 02:34:20.740]  Where is this you're able to get these shots of them outside having cocktails?
[02:34:20.760 --> 02:34:21.941]  The Builder Rats.
[02:34:23.317 --> 02:34:25.618]  Um, it's round the side of the Marriott.
[02:34:25.698 --> 02:34:27.839]  It's across from the Nike building.
[02:34:27.859 --> 02:34:32.801]  So it's just adjacent to the Marriott, next to the bridge, next to the water.
[02:34:32.901 --> 02:34:34.221]  So it's a really good spot.
[02:34:34.621 --> 02:34:38.583]  They didn't allow us in there a couple of days ago, but they've opened it up.
[02:34:38.643 --> 02:34:40.444]  So we were able to get in there earlier.
[02:34:40.464 --> 02:34:48.807]  And yeah, as I said, United and D'Avignon, Wolfensohn and Eric Schmidt basically came out for a quick drink after their initial conference.
[02:34:48.967 --> 02:34:50.848]  And we were there pretty much for a few hours.
[02:34:50.868 --> 02:34:51.808]  We got some good shots.
[02:34:52.448 --> 02:34:59.532]  I got some video and then we got it up on the website and then we came back and obviously now there are more of them there having probably after-dinner drinks.
[02:34:59.672 --> 02:35:01.994]  Well listen, we can even do a little bit of overdrive, five minutes or so.
[02:35:02.074 --> 02:35:03.355]  Get over there and show that.
[02:35:03.375 --> 02:35:04.875]  I want to see a live feed of that.
[02:35:04.915 --> 02:35:05.816]  That's amazing.
[02:35:06.536 --> 02:35:09.498]  And again, I figured they were blocking the main walkway that's public.
[02:35:09.518 --> 02:35:10.839]  That's why they had to probably open that.
[02:35:10.859 --> 02:35:15.962]  Because I was marveling that they blocked the boardwalk for the whole city just because they felt like it.
[02:35:16.262 --> 02:35:18.183]  Because the royalty is there, literal royalty.
[02:35:18.804 --> 02:35:20.364]  Who got the photo of the Queen?
[02:35:21.365 --> 02:35:22.125]  David Knight's wife?
[02:35:23.366 --> 02:35:24.127]  Queen of Spain?
[02:35:24.987 --> 02:35:26.408]  Queen of Spain, that was Skelton.
[02:35:27.368 --> 02:35:31.411]  Princess Beatrice, the former Queen of Netherlands, was out there earlier.
[02:35:31.451 --> 02:35:33.652]  So, yeah, we got quite a few.
[02:35:33.832 --> 02:35:34.753]  We got some good shots.
[02:35:35.033 --> 02:35:40.136]  And do you have that reporter with you that took the snapshot of the Atlanta mayor?
[02:35:41.837 --> 02:35:43.038]  No, I don't know who that was.
[02:35:43.118 --> 02:35:44.498]  I wasn't around when that was happening.
[02:35:44.538 --> 02:35:46.399]  OK, I must have misunderstood something.
[02:35:46.419 --> 02:35:48.140]  They popped in my ear and said that they
[02:35:49.628 --> 02:35:52.510]  Have that person was able to be for an interview, but I must have misunderstood.
[02:35:52.530 --> 02:36:00.977]  Now, Paul, again, specifically, I want you guys to go over to that area, and you said there's more of them there now.
[02:36:01.658 --> 02:36:06.642]  Have we deposited one of our photographers over there, secreted someone there to be catching all this?
[02:36:07.283 --> 02:36:08.864]  We were just there earlier.
[02:36:08.984 --> 02:36:10.465]  We got tons of photos earlier.
[02:36:10.585 --> 02:36:12.327]  We were just broadcasting from there earlier.
[02:36:13.127 --> 02:36:14.148]  So that's where you were at?
[02:36:14.429 --> 02:36:14.629]  Okay.
[02:36:15.289 --> 02:36:16.130]  Well, I misunderstood.
[02:36:16.150 --> 02:36:18.272]  I guess you're now in the protest pen then.
[02:36:19.090 --> 02:36:19.270]  Yeah.
[02:36:20.130 --> 02:36:24.371]  Okay, so I was saying go where you already were, so now you've gone to the other place.
[02:36:24.451 --> 02:36:26.872]  Okay, what do you think you guys should go cover next?
[02:36:28.872 --> 02:36:31.252]  In terms of tonight or tomorrow, what do you mean, Alex?
[02:36:31.513 --> 02:36:33.533]  Well, the Bilderberg people are only going to get drunker.
[02:36:35.273 --> 02:36:37.574]  And they follow their own rules, so they're out there smoking.
[02:36:38.254 --> 02:36:43.235]  So I would go nest out there and I would get a night vision camera and you're going to get a bonanza.
[02:36:44.574 --> 02:36:47.555]  Yeah, well, we've been there pretty much most of the day, really.
[02:36:47.955 --> 02:36:49.615]  Also, they don't let them bring hookers in.
[02:36:50.135 --> 02:36:51.576]  They're gonna try to leave at night.
[02:36:52.216 --> 02:36:55.416]  And if you tail the Mercedes out of there, you could catch some really good stuff.
[02:36:57.077 --> 02:36:59.417]  That's something we did in Switzerland, I remember, in 2011.
[02:37:00.257 --> 02:37:06.019]  They weren't happy about that, but... I mean, if you're willing to go in the gay bar, you can go in there and get some pretty good intel.
[02:37:06.239 --> 02:37:07.119]  Which I don't think it's a big deal.
[02:37:07.139 --> 02:37:07.919]  Go ahead and go in there, Paul.
[02:37:08.799 --> 02:37:11.480]  I mean, it might be an S&M place or something, but I mean, just, you know...
[02:37:12.372 --> 02:37:21.957]  We actually talked to somebody who was a gay escort back in 2011 who went to service some Bilderberg members, only as bar staff, obviously, then they're up to nothing untoward.
[02:37:22.778 --> 02:37:35.625]  But, yeah, as I said, there's a potential of walkabouts happening tomorrow, so that's when we hope to catch some of them out of their protected bubble, out of their security bubble, so then we can really get some good conversations.
[02:37:36.636 --> 02:37:37.416]  Amazing, Paul.
[02:37:37.436 --> 02:37:39.877]  Yeah, and I mean, I wasn't joking when I said that.
[02:37:39.897 --> 02:37:41.058]  I wasn't just making a joke.
[02:37:41.878 --> 02:37:51.082]  And I was just saying, statistically, that's where, if you follow some of them, you would find them going for whatever reason.
[02:37:51.482 --> 02:37:52.522]  That would be newsworthy.
[02:37:53.143 --> 02:37:56.724]  But, you know, kind of morally, maybe we should leave them alone if they're going to visit hookers.
[02:37:56.844 --> 02:37:57.264]  You know what I mean?
[02:37:57.304 --> 02:37:58.605]  Isn't that their private business, Paul?
[02:38:02.107 --> 02:38:06.952]  If they're hanging around the hotel, if they're going for jogs, they're going for walks, which I expect at least some of them to do.
[02:38:06.972 --> 02:38:14.679]  Of course, in Bilderberg, they were surrounded by a lot of security, but this year, like Petraeus, for example, he went outside of the protected area.
[02:38:14.699 --> 02:38:18.343]  He just basically ran along the main street in Copenhagen across the bridge.
[02:38:19.284 --> 02:38:22.647]  So, if more of them are going to do that, then that's going to be a good opportunity.
[02:38:22.887 --> 02:38:23.908]  No, no, no, I agree.
[02:38:24.568 --> 02:38:28.151]  I was just making the quasi-joke about the prostitutes, but it really is true.
[02:38:28.691 --> 02:38:32.254]  My whole issue is, that's not the type of intel we even want.
[02:38:32.294 --> 02:38:40.900]  We don't care what, you know, shoe size somebody is, or what their favorite, you know, dinner is, or, you know, where they like to vacation, or what their sexual issues are.
[02:38:41.441 --> 02:38:47.305]  What we want to know is from staff and people, as you know, what were they really discussing on the agenda?
[02:38:50.064 --> 02:38:52.165]  Well, we know that they leaked the vague agenda.
[02:38:52.685 --> 02:38:56.386]  I'm hoping to get some more tips and, you know, more specific stuff.
[02:38:56.706 --> 02:39:05.408]  And that, sometimes that comes, sometimes it doesn't, but I'm just talking about just approaching them in a friendly manner, as we did last year with Ed Ford.
[02:39:05.528 --> 02:39:06.388]  Sure, sure, I agree.
[02:39:06.408 --> 02:39:15.370]  Can you have him pan around, the camera guy, Josh, so we can see some of the protesters there in the pen and see what they're up to?
[02:39:16.653 --> 02:39:18.195]  And again, if you're a radio listener, I'll describe it.
[02:39:18.215 --> 02:39:20.857]  Looks like about 25, 30 protesters max.
[02:39:21.698 --> 02:39:22.118]  That I've seen.
[02:39:22.138 --> 02:39:23.159]  Well, I guess there's some more.
[02:39:23.199 --> 02:39:24.541]  Maybe, maybe 40.
[02:39:24.701 --> 02:39:24.541]  1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20.
[02:39:26.002 --> 02:39:26.523]  What would you say?
[02:39:26.543 --> 02:39:28.044]  About 40 people there now?
[02:39:28.084 --> 02:39:29.145]  Yeah, probably about that.
[02:39:29.185 --> 02:39:31.207]  Maybe a bit less.
[02:39:39.264 --> 02:39:41.809]  Yeah, tomorrow's gonna be the big day for protests, obviously.
[02:39:42.410 --> 02:39:43.752]  I mean, it's not gonna be 2,000.
[02:39:43.893 --> 02:39:49.824]  I think that was wildly optimistic, but... You know, I think it was well over 3,000 that were there for the big speech.
[02:39:50.184 --> 02:39:51.346]  That's what the cops said in England.
[02:39:52.628 --> 02:39:53.348]  They couldn't get in.
[02:39:53.368 --> 02:39:54.628]  They were queuing around the block.
[02:39:54.788 --> 02:39:55.849]  I mean, that was wild.
[02:39:55.869 --> 02:39:57.449]  Hey, let me bring up this cop controversy.
[02:39:57.469 --> 02:39:58.609]  I don't want you to run back over there.
[02:39:58.629 --> 02:39:59.049]  I'm sorry.
[02:39:59.129 --> 02:40:00.009]  We got our wires crossed.
[02:40:00.049 --> 02:40:03.810]  And with the camera, show me them out there eating and drinking.
[02:40:03.830 --> 02:40:06.111]  I think the viewers would obviously want to see that.
[02:40:06.151 --> 02:40:08.491]  We have some of those videos up on Infowars.com.
[02:40:08.511 --> 02:40:10.731]  But as they gather, I want to stay on top of that.
[02:40:10.751 --> 02:40:11.452]  That's important.
[02:40:12.372 --> 02:40:18.493]  But going back to the police and this guy that was yelling at you and yelling at David and yelling about me,
[02:40:19.932 --> 02:40:24.275]  I mean, we make jokes about it, but they did drag him off and it looks like they're stomping on him and hitting him.
[02:40:24.695 --> 02:40:28.017]  Now maybe, maybe he hit them first, but they took him behind a screen.
[02:40:28.457 --> 02:40:29.378]  That's my issue.
[02:40:30.299 --> 02:40:33.481]  But, you know, now the media is acting like we're being too hard on the police.
[02:40:34.315 --> 02:40:34.495]  Well,
[02:40:58.547 --> 02:41:02.668]  Obviously this guy was harassing us for a good hour or two beforehand.
[02:41:03.548 --> 02:41:11.630]  I think he tried to get back into the press area and the police stopped him and he was very insistent on getting back in towards us.
[02:41:12.190 --> 02:41:15.070]  I didn't understand that he'd been doing it for hours and had been already thrown out.
[02:41:15.410 --> 02:41:16.891]  Well then I think he deserved to be arrested.
[02:41:16.911 --> 02:41:17.631]  I didn't know that.
[02:41:18.431 --> 02:41:22.212]  Because he got a press area just for the press and then he did that and then maybe he resists them.
[02:41:22.252 --> 02:41:23.092]  So maybe we're wrong then.
[02:41:24.420 --> 02:41:24.620]  Go ahead.
[02:41:24.640 --> 02:41:26.002]  Did he look roughed up when you saw him?
[02:41:40.223 --> 02:41:42.285]  I don't think he had many injuries.
[02:41:43.066 --> 02:41:48.591]  It may have been wrong to drag him off in that manner, but some of the police are on little ego trips, little power trips.
[02:41:48.611 --> 02:41:56.077]  Like I said with the guy, you can't stick your camera two inches through the metal fence when we're already, you know, 50 feet away from Bilderberg members.
[02:41:57.218 --> 02:41:58.480]  Most of them have been alright.
[02:41:58.880 --> 02:42:03.104]  Some of them are just on little power trips and they like to enforce these ridiculous rules.
[02:42:03.704 --> 02:42:10.448]  So, you know, it's a mixed bag as always with the police and we'll see what happens in future when, you know, more people show up.
[02:42:11.848 --> 02:42:15.650]  Now, this guy went through a lot of trouble to attack us.
[02:42:15.730 --> 02:42:16.891]  I think we should give him some air time.
[02:42:17.351 --> 02:42:19.552]  I'm interested in what he's saying.
[02:42:19.773 --> 02:42:21.493]  Repeat verbatim what he says about us.
[02:42:22.914 --> 02:42:31.859]  He was saying that we report that dinosaurs existed and that we're part of the conspiracy and that you're a CIA agent, basically.
[02:42:33.107 --> 02:42:34.328]  Alex Jones is CIA.
[02:42:34.368 --> 02:42:35.009]  Your response?
[02:42:35.529 --> 02:42:36.810]  That's what he says over and over again.
[02:42:37.110 --> 02:42:41.193]  I think he's a bit unstable, to be honest, but he's turning into quite the character.
[02:42:41.253 --> 02:42:42.034]  Let me just be honest.
[02:42:42.074 --> 02:42:44.196]  I'm far beyond CIA, Fox, okay?
[02:42:44.216 --> 02:42:45.176]  Let's just get that straight.
[02:42:45.897 --> 02:42:47.899]  I work for a much higher power than that.
[02:42:49.248 --> 02:42:54.371]  And it's called God, and I'm not saying I'm on some sacred mission, but I really believe everything I'm saying.
[02:42:54.671 --> 02:43:03.856]  I love humanity, and I'm getting spiritual directives, if you really want to get down to the, you know, in my gut, in my spirit.
[02:43:04.117 --> 02:43:07.178]  The media will run crazy with that, but no, I mean, I go with my conscience.
[02:43:07.899 --> 02:43:09.440]  And so I'm being directed by honor.
[02:43:10.260 --> 02:43:12.222]  Okay, I don't work for the CIA, folks.
[02:43:12.242 --> 02:43:14.203]  That's like working for Coca-Cola in Texas.
[02:43:14.704 --> 02:43:18.066]  Every third person is an asset of the CIA in this state.
[02:43:18.366 --> 02:43:20.308]  I'm literally swimming in CIA people.
[02:43:21.088 --> 02:43:26.873]  I mean, I am so sick of the movies, like it's, ooh, CIA, ooh, ooh, ooh!
[02:43:26.893 --> 02:43:28.634]  I mean, I'm so tired of it, Watson.
[02:43:28.654 --> 02:43:29.215]  What about you?
[02:43:29.235 --> 02:43:30.716]  Who do you really work for, Watson?
[02:43:32.037 --> 02:43:34.358]  Twelve-foot shapeshifting reptoids, obviously.
[02:43:35.119 --> 02:43:35.760]  I mean, who wouldn't?
[02:43:37.356 --> 02:43:44.823]  But the other thing is there's this allure to believe in really wild stuff that doesn't exist when there's so much good stuff we can prove.
[02:43:44.843 --> 02:43:50.648]  It's like there's still a lot of talk about this isn't the real site of the conference and that they're off meeting at some castle.
[02:43:50.988 --> 02:43:58.255]  You know, we've seen royalty arrive, we've seen NATO heads arrive, we've seen them right now out there drinking, talking, so we know they're here.
[02:43:58.909 --> 02:44:01.531]  Same speculation last year, but we saw them all coming in.
[02:44:01.631 --> 02:44:09.057]  Oh no, it's like the Washington Times gets from the Army the official document of preparation for war with drones against the American people for civil unrest.
[02:44:10.058 --> 02:44:13.201]  And no one cares, no one's covering it but drudge and info wars.
[02:44:13.881 --> 02:44:16.243]  And we have actual FEMA camp documents.
[02:44:16.684 --> 02:44:17.504]  No one cares.
[02:44:18.105 --> 02:44:24.750]  But if I go point something at a shed randomly and say that Easter bunnies live in it, everyone would just freak out and believe it.
[02:44:24.770 --> 02:44:25.571]  I don't understand it.
[02:44:27.739 --> 02:44:28.599]  What's the cop doing now?
[02:44:28.619 --> 02:44:29.280]  What's going on here?
[02:44:31.180 --> 02:44:36.442]  She's taping a sign onto a protester.
[02:44:37.062 --> 02:44:42.104]  The police are having some fun with the protesters.
[02:44:42.124 --> 02:44:43.645]  That's a community relations officer.
[02:44:43.665 --> 02:44:48.427]  She's getting them to mark themselves, literally like it's Nazi Germany, that you're a protester.
[02:44:48.447 --> 02:44:50.287]  But notice she's the sweet, charming one to do it.
[02:44:51.288 --> 02:44:51.828]  Literally.
[02:44:52.568 --> 02:44:53.909]  I don't think it's mandatory though.
[02:44:53.949 --> 02:44:55.089]  Oh, now she's hugging him.
[02:44:56.250 --> 02:44:56.950]  Oh my goodness.
[02:44:58.624 --> 02:45:00.065]  Get a hotel room, folks.
[02:45:03.426 --> 02:45:06.668]  Anyways... Public relations.
[02:45:07.168 --> 02:45:07.848]  Hey, go talk to her.
[02:45:07.928 --> 02:45:08.508]  Ask what it is.
[02:45:08.989 --> 02:45:10.209]  Ask what the pink stuff is.
[02:45:11.310 --> 02:45:13.551]  Ask her if you can pull it across your mouth.
[02:45:14.431 --> 02:45:15.291]  What's going on here?
[02:45:15.351 --> 02:45:16.372]  What are you doing?
[02:45:16.392 --> 02:45:17.812]  This is peace, love and harmony.
[02:45:18.133 --> 02:45:18.493]  Okay.
[02:45:18.593 --> 02:45:20.214]  Right?
[02:45:20.394 --> 02:45:21.114]  Love for everyone.
[02:45:21.821 --> 02:45:25.844]  Love from the police for everyone.
[02:45:26.644 --> 02:45:27.064]  I love you.
[02:45:29.926 --> 02:45:31.987]  Tagging them with love stickers, Alex.
[02:45:32.367 --> 02:45:34.269]  This is a very effective psy-op.
[02:45:34.309 --> 02:45:35.870]  Because this woman means well.
[02:45:36.210 --> 02:45:38.351]  You pick a salesman that believes in what they're selling.
[02:45:39.091 --> 02:45:41.153]  And they did this in England as well.
[02:45:41.193 --> 02:45:43.674]  And the cops actually were on our side and did follow the show.
[02:45:43.914 --> 02:45:45.956]  So it's real as well, but still...
[02:45:48.556 --> 02:45:50.196]  Still, they're being marked, folks.
[02:45:50.817 --> 02:45:54.058]  And there's a PSYOP above this that I bet this cop isn't even aware of.
[02:45:54.078 --> 02:45:55.679]  Do you agree with what I just said?
[02:45:57.380 --> 02:46:05.083]  I don't know, I don't really know what's going on with this, but they were filming us earlier when we were outside the other area after we initially filmed the Bilderberg members.
[02:46:05.123 --> 02:46:08.845]  Paul, ask her for one and stick it across your mouth to end the transmission.
[02:46:09.125 --> 02:46:09.926]  Sorry, Paul, what were you saying?
[02:46:10.626 --> 02:46:11.806]  I don't know where they've been, you know.
[02:46:12.167 --> 02:46:12.907]  I'll avoid that.
[02:46:13.427 --> 02:46:14.788]  No, no, you want a sticker.
[02:46:17.302 --> 02:46:18.702]  Oh, I don't want to ruin my shirt.
[02:46:19.222 --> 02:46:20.143]  It's an expensive shirt.
[02:46:22.923 --> 02:46:23.823]  Oh my goodness.
[02:46:25.244 --> 02:46:27.084]  I'll refrain from that, Alex, if it's alright.
[02:46:28.084 --> 02:46:29.545]  Alright, can we just have it then?
[02:46:30.405 --> 02:46:31.145]  Can we have one?
[02:46:31.165 --> 02:46:33.285]  Yeah, we'll get one.
[02:46:33.465 --> 02:46:34.906]  This is my crew, they don't do anything I tell them.
[02:46:34.926 --> 02:46:35.766]  Look at this spoiledness.
[02:46:37.626 --> 02:46:38.126]  Oh, Watson.
[02:46:39.727 --> 02:46:40.987]  Get David to go and get one.
[02:46:43.448 --> 02:46:44.048]  Okay, fine.
[02:46:44.868 --> 02:46:45.468]  You don't want to...
[02:46:46.863 --> 02:46:48.144]  Oh my gosh, what's going on here?
[02:46:49.085 --> 02:46:51.006]  That cop looks like she's having a little too good of a time.
[02:46:51.026 --> 02:46:52.347]  It is evening.
[02:46:52.787 --> 02:46:54.088]  She's on Alex, I'm telling you.
[02:46:55.569 --> 02:46:58.031]  Alright, I gotta stop it.
[02:46:58.371 --> 02:46:59.372]  I gotta stop it right now.
[02:46:59.392 --> 02:47:00.993]  If you're not watching this, it's ridiculous.
[02:47:01.794 --> 02:47:03.775]  Yeah, I think something's going on over here with that cop.
[02:47:04.476 --> 02:47:05.136]  That's what I think.
[02:47:05.156 --> 02:47:08.318]  This is a crazy world.
[02:47:08.438 --> 02:47:10.260]  It's not just somebody who's dressed up as a cop.
[02:47:11.161 --> 02:47:12.122]  That's a cop, alright.
[02:47:12.882 --> 02:47:14.703]  Anyways, you see the other cops laughing at her?
[02:47:15.323 --> 02:47:16.003]  Alright, anyways.
[02:47:16.744 --> 02:47:18.144]  And then, is that that reporter?
[02:47:18.184 --> 02:47:18.725]  What's her name?
[02:47:20.045 --> 02:47:20.646]  Who's that, Alex?
[02:47:21.086 --> 02:47:22.306]  Yeah, yeah, we got a better Skype connection.
[02:47:22.326 --> 02:47:23.347]  Let me talk to her real quick.
[02:47:24.567 --> 02:47:26.388]  Hey, I didn't know we featured some of her stuff.
[02:47:26.528 --> 02:47:27.789]  I actually know who she is.
[02:47:28.109 --> 02:47:29.930]  The video was so blurred, I had to figure out who she was.
[02:47:30.810 --> 02:47:31.331]  That's exciting.
[02:47:31.351 --> 02:47:31.991]  Tell her good job.
[02:47:33.252 --> 02:47:34.072]  Yeah, she can hear you now.
[02:47:34.898 --> 02:47:35.238]  Hi Alex.
[02:47:35.939 --> 02:47:42.124]  Hey, anyways, I didn't know that I was direct... I wanted to get footage of the world leaders, not send you guys away from them.
[02:47:42.405 --> 02:47:43.606]  How many of them are out there now?
[02:47:45.307 --> 02:47:46.488]  Outside on the patio?
[02:47:46.689 --> 02:47:48.310]  Yeah.
[02:47:48.490 --> 02:47:58.119]  I would say about 20, maybe 15 right beside the exit and then maybe another 10 like on the walkway, on the broadwalk.
[02:47:58.871 --> 02:48:06.357]  Alright, I'm gonna take some phone calls, but it'd be great if you guys would go over there and get some more footage of that, and then maybe, uh, I got a few words to say to him.
[02:48:06.377 --> 02:48:08.059]  Maybe you can translate it over and yell it at him.
[02:48:09.440 --> 02:48:09.780]  Okay.
[02:48:10.300 --> 02:48:11.882]  Alright, Watson, go back over there for me, bro.
[02:48:12.843 --> 02:48:13.243]  Alright, okay.
[02:48:13.363 --> 02:48:13.763]  Thank you, Paul.
[02:48:13.963 --> 02:48:15.365]  Let's go to some phone calls right now.
[02:48:15.405 --> 02:48:17.106]  I shouldn't screw around with my crew, I apologize.
[02:48:17.126 --> 02:48:24.692]  Uh, let's talk to Eric, uh, in, uh, FEMA Region 7, formerly in the U.S.
[02:48:25.133 --> 02:48:27.435]  Let's talk about the head of the CFR, Richard Haas.
[02:48:27.475 --> 02:48:27.775]  Go ahead.
[02:48:32.577 --> 02:48:33.878]  Hi Eric, how are you doing today?
[02:48:34.919 --> 02:48:37.681]  Uh, video, uh, Richard Haas?
[02:48:37.721 --> 02:48:37.801]  Yes.
[02:48:38.281 --> 02:48:42.084]  It's called, it's called Richard Haas explains that the U.S.
[02:48:42.184 --> 02:48:45.486]  Near East Strategy is the worst of all foreign policies.
[02:48:48.168 --> 02:48:52.091]  Yeah, I know, I mean, the CFR has a lot of different ideas in it, but what's your take on that?
[02:48:53.352 --> 02:48:57.334]  Well, um, because I want to make sure I was quick, because I know you got other calls.
[02:48:57.735 --> 02:49:02.238]  I basically said, is it an analogy to, uh, the Arab Spring, to the Bolshevik Revolution?
[02:49:05.836 --> 02:49:07.518]  You're talking about the Arab Spring?
[02:49:07.538 --> 02:49:09.159]  I'm sorry, I'm not making everything you're saying.
[02:49:13.183 --> 02:49:21.111]  Well, I mean, his point, his point is good if I take it that a lot of these Arab Springs and the stuff in Europe as well run by Soros, I mean, he admits that.
[02:49:22.510 --> 02:49:22.851]  Is that me?
[02:49:45.054 --> 02:49:45.714]  Yes, it is.
[02:49:45.754 --> 02:49:46.234]  Thank you.
[02:49:46.814 --> 02:49:47.895]  Good talking with you, Alex.
[02:49:49.335 --> 02:50:11.819]  Actually, just wanted to make a couple of points about the Bilderberg thing and actually the outbreaks that have been happening in Africa with the disease and that, but with the Bilderberg thing, how is it that, you know, they can walk around with just like armfuls of, you know, obvious documents that, you know,
[02:50:13.776 --> 02:50:15.400]  They should be somewhere else.
[02:50:18.579 --> 02:50:24.041]  Have a law force go in there and acquire those?
[02:50:24.061 --> 02:50:26.842]  Well, look, the point is they're not just hearing presentations.
[02:50:27.682 --> 02:50:29.323]  They're being given handouts.
[02:50:29.623 --> 02:50:31.023]  They're doing corporate meetings.
[02:50:31.944 --> 02:50:37.886]  It's an illegal, governmental, corporate, global governance boardroom meeting.
[02:50:38.346 --> 02:50:39.706]  They founded the Euro.
[02:50:39.786 --> 02:50:40.727]  That's in the BBC.
[02:50:40.767 --> 02:50:41.267]  They admit it.
[02:50:41.747 --> 02:50:43.548]  They're making big decisions.
[02:50:44.188 --> 02:50:45.408]  We're skipping this network break.
[02:50:45.448 --> 02:50:45.788]  I hear you.
[02:50:45.808 --> 02:50:46.949]  I appreciate that call, Joseph.
[02:50:48.052 --> 02:50:54.074]  Nick in California listening on KOMY 1340 in Santa Cruz.
