[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[02:27:35.098 --> 02:27:36.619]  It just makes it all so real, Alex.
[02:27:36.639 --> 02:27:37.380]  You need to go there.
[02:27:37.740 --> 02:27:39.962]  If you haven't, it's just overwhelming.
[02:27:41.667 --> 02:27:47.951]  Well, you can rent rooms there where they had the secret meeting back in 1913 to set up the private Federal Reserve, the income tax, and to get U.S.
[02:27:47.991 --> 02:27:54.214]  Senators to not be elected by the Legislature, but to be sent to be Federal Kings, Federal Legates.
[02:27:55.395 --> 02:27:58.176]  I've been invited to speak there when Liberty Groups have met there repeatedly.
[02:27:58.196 --> 02:28:05.441]  I'm just always tied down running operations here, but that is somewhere I would like to visit someday and broadcast from.
[02:28:06.261 --> 02:28:08.763]  Hi Alex, I have two things that are really heavy on my heart right now.
[02:28:08.803 --> 02:28:10.184]  One, of course, the border issue.
[02:28:33.906 --> 02:28:36.708]  And this formation of the North American Union.
[02:28:37.368 --> 02:28:45.733]  Another is, I have really had it on my heart to issue a challenge to my fellow Liberty University graduates.
[02:28:46.814 --> 02:28:59.342]  I am so frustrated with sitting in church, and I love my pastor and I love listening to the Word, but all this stuff is going on in the world and it's totally being ignored.
[02:28:59.955 --> 02:29:00.836]  You know, within the church.
[02:29:00.856 --> 02:29:12.562]  My pastor will mention things every now and then, which I give him some credit, because I think on the side he really is, you know, into some of this, but he's afraid to speak it out in the church because he might, you know, ruffle some feathers or whatever.
[02:29:12.643 --> 02:29:13.063]  Oh, I know.
[02:29:13.103 --> 02:29:15.084]  People think it's a smart move not to speak out.
[02:29:15.404 --> 02:29:16.765]  That's why we're going to lose everything.
[02:29:17.085 --> 02:29:19.967]  People have to speak out about it all and speak out together.
[02:29:21.203 --> 02:29:24.366]  It's like what I told my friend that lives down in Portsmouth.
[02:29:25.047 --> 02:29:26.148]  We've been friends for 30 years.
[02:29:26.769 --> 02:29:31.473]  And I said, you know, I believe in the rapture and I believe all the scriptures are being fulfilled.
[02:29:31.834 --> 02:29:36.599]  I said, but that doesn't mean that we won't be sitting in a FEMA camp when the Lord comes back.
[02:29:37.299 --> 02:29:41.662]  So, we better speak up and stand up for what we think is right and stand up for our country.
[02:29:41.682 --> 02:29:43.223]  Well, yeah, what about all the unborn kids?
[02:29:43.263 --> 02:29:45.204]  I mean, let's say you're going to get teleported out of here next week.
[02:29:46.705 --> 02:29:48.086]  What about all the kids getting butchered?
[02:29:48.106 --> 02:29:49.047]  What about all the tyranny?
[02:29:50.008 --> 02:29:52.349]  Look, it's state-run religion, is what it is.
[02:29:52.369 --> 02:29:57.432]  I'm not saying you're a preacher, state-run, but he regurgitates kind of what the popular thing is.
[02:29:57.472 --> 02:29:58.873]  We'll be back with more calls.
[02:29:58.913 --> 02:30:00.054]  Thank you so much, Carrie.
[02:30:00.514 --> 02:30:05.117]  Michigan Patriot, Bill, Grant, John, you're all up next.
[02:30:05.137 --> 02:30:05.598]  Stay with us.
[02:30:08.937 --> 02:30:14.885]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:30:15.105 --> 02:30:19.290]  Most people know that iodine deficiency has been a crisis around the world.
[02:30:19.671 --> 02:30:24.237]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:30:24.637 --> 02:30:27.240]  I discovered a product being developed by Dr. Group.
[02:30:27.560 --> 02:30:32.745]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:30:33.005 --> 02:30:39.891]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare-earth, deep-earth crystals.
[02:30:40.392 --> 02:30:44.175]  And the results that I personally have had have been life-changing.
[02:30:44.535 --> 02:30:49.320]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[02:30:49.640 --> 02:30:58.051]  This is innovating and the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[02:30:58.271 --> 02:31:02.316]  For a limited time, experience the ancient power of Survival Shield X2.
[02:31:02.516 --> 02:31:07.682]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[02:31:09.155 --> 02:31:10.936]  Hi, I'm Dr. Edward Grew.
[02:31:11.457 --> 02:31:18.441]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[02:31:18.881 --> 02:31:29.308]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[02:31:29.729 --> 02:31:38.955]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[02:31:39.675 --> 02:31:43.096]  It's the strongest nascent iodine on the market today.
[02:31:43.757 --> 02:31:47.178]  It delivers 650 micrograms per drop.
[02:31:47.498 --> 02:31:49.098]  Experience the new formula.
[02:31:49.558 --> 02:31:51.559]  Experience the ancient purity.
[02:31:52.139 --> 02:31:53.140]  Shield your family.
[02:31:53.480 --> 02:31:54.880]  Survival Shield X2.
[02:31:55.280 --> 02:31:57.881]  Available now at InfoWarsLife.com.
[02:31:58.441 --> 02:32:02.403]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[02:32:07.406 --> 02:32:14.469]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:32:14.569 --> 02:32:16.729]  But it's not just the air outside that's toxic.
[02:32:16.909 --> 02:32:22.011]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:32:22.191 --> 02:32:27.133]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:32:27.353 --> 02:32:30.416]  There are more than 42 million smokers in the United States.
[02:32:30.676 --> 02:32:34.539]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:32:34.759 --> 02:32:39.003]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[02:32:39.063 --> 02:32:49.112]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:32:49.312 --> 02:32:51.834]  Made with organic and wild cultivated herbs,
[02:32:52.014 --> 02:33:00.060]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[02:33:00.220 --> 02:33:04.182]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[02:33:17.352 --> 02:33:22.516]  He aligns himself with the truth, and it's time for you to choose a side.
[02:33:23.016 --> 02:33:29.400]  You're listening to Alex Jones.
[02:33:29.841 --> 02:33:32.823]  Kendra Jennings bringing us in.
[02:33:34.198 --> 02:33:35.698]  He's got a new album coming out soon.
[02:33:35.758 --> 02:33:37.379]  I want to get him on.
[02:33:37.579 --> 02:33:38.539]  The Death Machine.
[02:33:38.559 --> 02:33:41.760]  It's growing.
[02:33:42.520 --> 02:33:47.001]  Let's turn up a minute or so of this and go back to your phone calls.
[02:33:47.041 --> 02:33:47.641]  Gas Mask.
[02:34:05.276 --> 02:34:14.424]  Came out with this three years ago with Stephen King, of all people.
[02:34:15.004 --> 02:34:18.988]  Trust nothing but the love in your mama's eyes!
[02:34:20.489 --> 02:34:26.694]  That whole album's good.
[02:34:26.915 --> 02:34:28.496]  We are back live, ladies and gentlemen.
[02:34:28.516 --> 02:34:29.677]  Thank you so much for joining us.
[02:34:29.937 --> 02:34:31.659]  This is Summer of Rage, Shooter Jennings.
[02:34:36.007 --> 02:34:36.827]  Hank Williams Jr.
[02:34:36.867 --> 02:34:37.587]  is a listener, too.
[02:34:38.388 --> 02:34:39.428]  And Hank Williams III.
[02:34:40.488 --> 02:34:42.829]  I'm just proud of the fact how many great listeners we've got out there.
[02:34:43.289 --> 02:34:44.689]  Hank Williams III is pretty wild, though.
[02:34:45.909 --> 02:34:47.370]  I think Hank Williams is pretty wild, too.
[02:34:47.390 --> 02:34:48.290]  And then Hank Williams Jr.
[02:34:48.310 --> 02:34:48.890]  was pretty wild.
[02:34:48.930 --> 02:34:49.990]  So is Hank Williams Jr.
[02:34:50.010 --> 02:34:51.491]  III, or whatever he is.
[02:34:52.251 --> 02:34:52.931]  Alright, folks.
[02:34:53.091 --> 02:34:56.592]  It is, of course, Wednesday, the 23rd day of July 2014.
[02:34:56.632 --> 02:34:57.952]  We're broadcasting worldwide.
[02:35:01.789 --> 02:35:03.932]  Kit Daniels has been working on a story.
[02:35:03.952 --> 02:35:08.198]  I have a source inside Homeland Security that told me this months ago.
[02:35:10.071 --> 02:35:23.203]  And then it was in the news a few weeks ago that the United Nations is saying, call them refugees, and the United Nations is advising Homeland Security as if that's where Obama gets his authority to put our military under NATO.
[02:35:23.243 --> 02:35:24.084]  It's from the UN.
[02:35:24.424 --> 02:35:25.285]  Congress complains.
[02:35:25.345 --> 02:35:29.829]  Obama says, fly a kite, jump in the lake, and something else, three times.
[02:35:30.489 --> 02:35:36.094]  Congress says you're not supposed to violate Article 1, Section 9 of the Constitution and become the head of the UN Security Council.
[02:35:36.815 --> 02:35:40.137]  Nobody ever done that before, and Obama tells them, jump in a lake.
[02:35:41.518 --> 02:35:43.919]  New American reports, UN pushes, it doesn't have any legals.
[02:35:44.439 --> 02:35:46.860]  Immigrants from Central America as refugees.
[02:35:47.381 --> 02:35:48.901]  Townhall.com, same deal.
[02:35:50.802 --> 02:36:00.608]  Well, we have a Border Patrol source, and also another talk show host has another source with the UNHRC.
[02:36:01.994 --> 02:36:02.814]  That the U.N.
[02:36:02.934 --> 02:36:03.735]  is down there.
[02:36:04.315 --> 02:36:07.556]  And I know they sent advisors down there, but the U.N.
[02:36:07.656 --> 02:36:08.816]  is running the show.
[02:36:09.756 --> 02:36:16.878]  And because politicians always, when they're doing some type of crime, want to have some other group certify that it's okay what they're doing.
[02:36:17.359 --> 02:36:18.439]  And so you go to the U.N.
[02:36:18.479 --> 02:36:18.779]  for that.
[02:36:20.663 --> 02:36:25.467]  And so Kit's about to break an article in the next five minutes on InfoWars.com.
[02:36:26.008 --> 02:36:30.712]  I just read over it, and I don't usually approve stuff, but he wanted me to go over it with him.
[02:36:31.613 --> 02:36:34.876]  And so that's going up in a matter of minutes at InfoWars.com.
[02:36:34.896 --> 02:36:37.938]  In fact, Kit, bring Kit back in here.
[02:36:37.958 --> 02:36:39.540]  I want to look at that headline before we go live with it.
[02:36:42.036 --> 02:36:44.297]  Again, I'm having to multitask here, and then we're going to your phone calls.
[02:36:44.838 --> 02:36:48.880]  Briefly, again, I didn't plug anything in the middle hour, so I'm plugging twice this hour.
[02:36:49.801 --> 02:36:57.506]  This hour is brought to you by MyPatriotSupply.com forward slash Alex, the best high-quality, storable foods out there.
[02:36:57.986 --> 02:37:01.349]  Bar none, great customer service, non-GMO, high-quality, 866-229-0927.
[02:37:01.369 --> 02:37:03.290]  MyPatriotSupply.com forward slash Alex.
[02:37:07.910 --> 02:37:14.274]  And it's not just the quality of the food, it's the great packaging they've got in these plastic tote bags that are even reusable.
[02:37:14.634 --> 02:37:16.395]  I mean, they're really professional, really nice.
[02:37:17.016 --> 02:37:19.778]  And so mypatriotsupply.com forward slash Alex.
[02:37:20.338 --> 02:37:26.242]  And then don't forget we have a 25% special running right now.
[02:37:26.622 --> 02:37:35.448]  25% special running on the fluoride shield that is the nascent iodine with five other chelating ingredients to detox the body.
[02:37:36.621 --> 02:37:48.069]  And then we've also got the original Survival Shield, 25% off with it together at InfoWarsLife.com or call toll free 888-253-3139.
[02:37:48.430 --> 02:37:53.133]  And the 1776 sale for the month of July obviously ends in about 6-7 days.
[02:37:53.553 --> 02:38:03.000]  Huge discounts on all the Made in America apparel, the belt buckles, the Molon Labe shirts and belt buckles, all of it, at Madein1776.com or just go to InfoWarsStore.com.
[02:38:09.349 --> 02:38:10.650]  Yeah, this is an excellent headline.
[02:38:11.570 --> 02:38:16.153]  Border Patrol whistleblower, or Border Patrol agents, UN taking control of America's southern border.
[02:38:16.174 --> 02:38:19.356]  I know we've got reporters on the way down there right now.
[02:38:20.156 --> 02:38:25.099]  We need to, we've got our source that I need to get you back in touch with just to get more.
[02:38:25.119 --> 02:38:30.103]  We need to do blacked out interviews with these people, because that has more credibility, it's more theatrical.
[02:38:30.403 --> 02:38:31.824]  We've got to somehow let people go.
[02:38:31.844 --> 02:38:37.828]  Kind of like, Border Patrol told us Kit, Kit's in here, four months ago, that in order to stand down, we're busing them in.
[02:38:38.368 --> 02:38:39.449]  But no one picked it up.
[02:38:39.469 --> 02:38:41.330]  It didn't get any attention until we got the video.
[02:38:42.031 --> 02:38:55.182]  So, I set a $5,000 bounty, I need to put this down on paper, for whoever gets the National Guard grabbing the illegals and then delivering them to ICE and then showing the chain as then the buses roll out a day later.
[02:38:55.402 --> 02:39:02.047]  We need to show as people get, see, Rick Perry's putting Border Patrol down there to be a red carpet butlers for the illegals.
[02:39:02.668 --> 02:39:02.908]  Okay?
[02:39:02.928 --> 02:39:07.612]  So, you know, that came out back in October.
[02:39:09.741 --> 02:39:10.762]  So it's more than four months.
[02:39:10.802 --> 02:39:11.923]  Four months as they said it again.
[02:39:11.963 --> 02:39:13.864]  So I guess how long was October?
[02:39:13.925 --> 02:39:14.545]  Nine months ago?
[02:39:15.065 --> 02:39:15.626]  Ten months ago?
[02:39:16.367 --> 02:39:25.874]  So we know this to be true, but the $5,000 bounty goes not just for whoever gets that footage, another $5,000 bounty.
[02:39:26.055 --> 02:39:27.376]  We need an article about this maybe tomorrow.
[02:39:27.881 --> 02:39:32.023]  Codifying it, and my sole discretion, I've paid out $100,000 prizes, folks.
[02:39:32.083 --> 02:39:33.064]  I pay every one of them.
[02:39:33.404 --> 02:39:33.904]  It's real.
[02:39:34.144 --> 02:39:36.546]  But the legalese, I'm the sole person.
[02:39:36.666 --> 02:39:43.449]  I will choose if it's real, if it's legitimate, if it's certified footage showing the chain of custody.
[02:39:43.749 --> 02:39:49.252]  $5,000, whoever shows that, $5,000, whoever gets video of the UN people and gets them to admit they're UN.
[02:39:49.352 --> 02:39:53.855]  And that means after you're videotaping them, follow them into a bar at night with a recorder.
[02:39:55.120 --> 02:39:58.462]  It means doing whatever you gotta do to save this country from the globalists, okay?
[02:39:59.362 --> 02:40:00.743]  I mean, this is war, people.
[02:40:01.784 --> 02:40:02.624]  This is a war.
[02:40:02.684 --> 02:40:04.105]  Do everything that's legal and lawful.
[02:40:04.906 --> 02:40:06.407]  But you're going to have to be the HUMET.
[02:40:07.548 --> 02:40:11.610]  They have these images of James Bond that beats up 300 guys in a movie and is invincible.
[02:40:11.790 --> 02:40:13.071]  That's not how it works, folks.
[02:40:13.691 --> 02:40:15.632]  It's regular people getting the job done.
[02:40:15.853 --> 02:40:18.534]  You're not going to get some little decoder ring from the CIA.
[02:40:19.575 --> 02:40:21.276]  You're not going to meet with the FBI.
[02:40:21.516 --> 02:40:23.237]  They don't want you to save the country.
[02:40:23.857 --> 02:40:25.338]  Some of their own people might want you to.
[02:40:25.779 --> 02:40:27.880]  You're going to have to go out and be a journalist.
[02:40:28.140 --> 02:40:29.621]  You can do just as good as we're doing.
[02:40:31.564 --> 02:40:36.088]  Who's the guys that got this interview with the Border Patrol head talking about how this is asymmetrical warfare?
[02:40:36.108 --> 02:40:37.028]  What, Bonanza Media?
[02:40:38.329 --> 02:40:40.972]  Little Bonanza did a first-rate job.
[02:40:41.432 --> 02:40:42.553]  You're all media.
[02:40:42.593 --> 02:40:43.694]  You're all journalists.
[02:40:44.094 --> 02:40:48.838]  But operate one-half journalist, one-half counter-revolutionary spy.
[02:40:51.060 --> 02:40:53.702]  And let me tell you, just know you're in the right, be in a good mood, get the job done.
[02:40:54.002 --> 02:40:55.703]  I've snuck into you name it, folks.
[02:40:56.264 --> 02:40:57.825]  Secret military operations.
[02:40:57.885 --> 02:40:58.666]  Bohemian Grove.
[02:40:58.726 --> 02:40:59.767]  Nobody ever got in and out.
[02:41:00.489 --> 02:41:02.129]  They arrested scores of people.
[02:41:02.369 --> 02:41:09.231]  I'm nothing special, but I knew the mission was important, so I had a lot of confidence to talk to the Secret Service and the rest of them.
[02:41:09.651 --> 02:41:10.551]  And I got the job done.
[02:41:11.031 --> 02:41:12.591]  And my reporters do that.
[02:41:12.671 --> 02:41:13.672]  We're on a mission.
[02:41:14.132 --> 02:41:16.432]  Like the Blues Brothers say, we're on a mission from God.
[02:41:17.132 --> 02:41:19.313]  And I'm telling you, that's what you gotta do.
[02:41:19.853 --> 02:41:21.853]  I want the UN on video.
[02:41:23.494 --> 02:41:24.734]  And I want the whistleblowers.
[02:41:24.894 --> 02:41:26.914]  I want it all.
[02:41:26.934 --> 02:41:27.535]  $10,000 in prizes.
[02:41:27.875 --> 02:41:29.455]  And I know you don't need the incentive.
[02:41:30.939 --> 02:41:36.581]  But it just shows the value of celebrating independent media and the competitiveness of it.
[02:41:38.141 --> 02:41:41.122]  I should have the InfoWars or Alex Jones Prize every year.
[02:41:41.142 --> 02:41:44.643]  If we can raise the money, depending on the year, at least $25,000.
[02:41:45.283 --> 02:41:49.844]  And have it be a year-long prize like the Pulitzer Prize.
[02:41:51.565 --> 02:41:53.706]  Pulitzer was involved in yellow journalism with Hearst.
[02:41:53.726 --> 02:41:54.386]  That's what's so funny.
[02:41:54.566 --> 02:41:55.986]  It's like the Nobel is a joke.
[02:41:56.066 --> 02:41:58.307]  Give it to Al Gore and every other criminal.
[02:42:02.346 --> 02:42:04.228]  Yeah, these are the notes from when I said yesterday about it.
[02:42:04.548 --> 02:42:05.829]  Anyways, Kit, great headline.
[02:42:05.870 --> 02:42:06.490]  Is it going live yet?
[02:42:06.510 --> 02:42:07.411]  Not yet.
[02:42:07.431 --> 02:42:08.492]  Launch the story right now.
[02:42:08.552 --> 02:42:09.053]  Great job.
[02:42:11.075 --> 02:42:18.182]  And when you buy the books, the videos, the t-shirts, when you buy the Nation Iodine, when you buy the Supermail Vitality, let me tell you something.
[02:42:19.323 --> 02:42:21.185]  The Super Female Vitality with women?
[02:42:26.383 --> 02:42:28.406]  Made Leigh-Anne sleepy at first for about a week.
[02:42:29.047 --> 02:42:30.749]  And then, you know, she said it had a different effect.
[02:42:30.769 --> 02:42:31.651]  She had to stop taking it.
[02:42:32.151 --> 02:42:37.439]  The point is, I don't know one woman that has taken this who hadn't got more energy, more stamina.
[02:42:38.260 --> 02:42:38.920]  And other things.
[02:42:39.840 --> 02:42:46.542]  So I'm telling you, support the show and get a bottle of Super Female Vitality for your wife or girlfriend, and it will blow you away.
[02:42:46.942 --> 02:42:48.923]  And I didn't get into this to sell aphrodisiacs.
[02:42:49.363 --> 02:42:54.824]  It was for, you know, it was advertised with the male vitality as stamina, lose weight, workout, feel great.
[02:42:55.184 --> 02:42:57.645]  It isn't mimic testosterone, it gets your body to release it.
[02:42:57.985 --> 02:43:02.906]  The female vitality, because it's cold-pressed organic, only has two other ingredients to the male.
[02:43:05.018 --> 02:43:06.459]  And quite frankly, it works on men, too.
[02:43:06.519 --> 02:43:08.519]  In fact, the men are now just ordering the female Vitality.
[02:43:09.820 --> 02:43:12.581]  Just whatever your flavor is, just try them both out.
[02:43:12.601 --> 02:43:14.021]  I know you're supporting the Info War.
[02:43:14.602 --> 02:43:16.502]  So I can have prizes, have reporters.
[02:43:17.023 --> 02:43:18.623]  I just want to dominate the enemy.
[02:43:19.083 --> 02:43:20.344]  I want to kick their butt.
[02:43:21.024 --> 02:43:23.345]  And so tell five people a day about the show.
[02:43:23.745 --> 02:43:24.766]  Email your friends and family.
[02:43:25.046 --> 02:43:27.987]  Post our stories to Facebook, to Pinterest, to...
[02:43:30.538 --> 02:43:37.426]  I always have that moment where I can't remember the name of it that everybody uses, that's the Instagram, YouTube, keep doing it!
[02:43:38.107 --> 02:43:42.172]  And we'll destroy their false bots with HUMET, human intelligence.
[02:43:42.493 --> 02:43:43.714]  We will defeat the machines.
[02:43:43.954 --> 02:43:48.540]  The war against the machines, by the way, is going on now with these computers and these systems.
[02:43:49.580 --> 02:43:52.862]  And these megaphone systems and these fake bots in the Pentagon.
[02:43:53.222 --> 02:43:55.924]  Now the Pentagon humans are mad and don't like what's happening.
[02:43:55.984 --> 02:43:57.585]  Almost all of them.
[02:43:57.705 --> 02:44:00.507]  Over 85% on the streets and all the military I talked to.
[02:44:00.747 --> 02:44:01.427]  They're good people.
[02:44:01.727 --> 02:44:12.234]  That's why they're so freaked out because they're seeing the HUMET end where there's checks and balances and they're bringing in the total digital warmock computers that poses humans online.
[02:44:13.191 --> 02:44:15.532]  That's in the news, declassified, leaked, you name it.
[02:44:15.933 --> 02:44:20.215]  You, we, billions of humans can overwhelm and smash their system.
[02:44:20.535 --> 02:44:23.457]  If you believe we can beat them, if you believe we have the power.
[02:44:23.917 --> 02:44:25.478]  Congress, 7% approval rating.
[02:44:26.039 --> 02:44:27.579]  Media, 9% approval rating.
[02:44:31.001 --> 02:44:35.104]  Darth Vader is now polling higher than all potential 2016 presidential candidates.
[02:44:36.783 --> 02:44:37.904]  That's why folks like Putin.
[02:44:38.724 --> 02:44:49.730]  Because despite the fact he's obviously a thug and probably a killer and a whole nine yards, he has made Russia better overall and he runs around shooting guns with his shirt off and dating the most beautiful woman in Russia.
[02:44:49.750 --> 02:44:57.694]  I mean, people are sick of Obama who's running around telling us to turn our guns in.
[02:44:58.034 --> 02:45:01.116]  People want women that are women, men that are men.
[02:45:01.136 --> 02:45:04.058]  If you're into something else, that's your issue, I don't hate you.
[02:45:04.238 --> 02:45:06.019]  But we're sick of being domesticated.
[02:45:06.974 --> 02:45:08.334]  We want John Wayne back.
[02:45:09.235 --> 02:45:10.195]  Not that he was perfect.
[02:45:10.695 --> 02:45:11.895]  But we want that.
[02:45:12.476 --> 02:45:13.656]  We don't want this.
[02:45:14.716 --> 02:45:16.657]  Let's go ahead and talk to Michigan Patriot.
[02:45:16.677 --> 02:45:17.357]  Thanks for holding.
[02:45:19.437 --> 02:45:19.938]  Hello, Alex.
[02:45:20.238 --> 02:45:20.618]  Hey, buddy.
[02:45:21.478 --> 02:45:22.938]  Hey, how you doing, brother?
[02:45:22.958 --> 02:45:24.479]  Good, brother.
[02:45:24.839 --> 02:45:32.021]  Hey, earlier you had asked what the biggest crisis was, and I'm telling you,
[02:45:32.828 --> 02:45:38.552]  My firm belief is, and I have a comment and I'd like your take on it after I make that comment.
[02:45:38.652 --> 02:45:38.873]  Yes.
[02:45:41.054 --> 02:45:57.226]  I think the biggest crisis we have right now is mainstream media and how they're suppressing the truth and how they're manipulating the populace and what I mean by that is
[02:45:59.196 --> 02:46:11.402]  I was woken up by you, believe it or not, when you let the Kraken loose over at the Boston bombing incident.
[02:46:12.202 --> 02:46:17.044]  And that's when I really started looking at independent media.
[02:46:18.105 --> 02:46:24.848]  And that changed me dramatically, because I started looking at different things, I started
[02:46:26.443 --> 02:46:31.928]  That there was more going on that I was being told.
[02:46:33.009 --> 02:46:49.963]  And I guess what I mean by all this is, if InfoWars did not exist, if Drudge Report did not exist, if these independent media operations did not exist, where would this world be?
[02:46:49.983 --> 02:46:51.845]  Where would we be if
[02:46:55.478 --> 02:47:07.223]  There was Infowars back when the Tonkin Incident happened, when the Kennedy assassination happened.
[02:47:08.403 --> 02:47:09.283]  Where would we be?
[02:47:09.584 --> 02:47:11.844]  How different would the world have changed?
[02:47:12.825 --> 02:47:23.389]  And I think it's extremely important that people really understand how important your show, Drugs Report,
[02:47:24.321 --> 02:47:35.008]  You know, Savage, I really think people really need to understand that, you know, they're getting fed stuff from talking points.
[02:47:35.628 --> 02:47:43.813]  And more so now, even because Hillary said, you know, hey, you know, we're losing the Infowar.
[02:47:44.433 --> 02:47:45.014]  They know it.
[02:47:50.034 --> 02:47:51.557]  I think that's the biggest crisis.
[02:47:52.439 --> 02:47:57.230]  With everything going on right now, we have so many
[02:47:58.922 --> 02:48:13.268]  Uh, problems around the world with Israel right now, you know, with the border, with the economy, uh... And by the way, there are UN-connected groups that get Hamas to shoot those rockets off so that Israel responds politically.
[02:48:13.829 --> 02:48:15.249]  And people say, well, which side are you on?
[02:48:15.269 --> 02:48:17.650]  The whole thing's contrived by the puppet masters.
[02:48:17.670 --> 02:48:22.272]  We need to start looking at the big picture, not at what we're being told to freak out about.
[02:48:22.292 --> 02:48:23.673]  And it's a real tragedy.
[02:48:24.213 --> 02:48:25.413]  I hear you and I appreciate your call.
[02:48:25.954 --> 02:48:26.574]  Imagine
[02:48:28.098 --> 02:48:32.561]  Imagine the world without the printing press, we'd still be in the dark ages.
[02:48:33.422 --> 02:48:42.668]  And then imagine where we would be today without Infowars or Prison Planet or Drudge or without Ted Cruz or Rand Paul.
[02:48:43.428 --> 02:48:50.993]  I mean, we barely beat the gun ban in the Senate and wouldn't have done it without alternative libertarian media and without those senators.
[02:48:53.034 --> 02:48:53.875]  And that's what's scary.
[02:48:53.915 --> 02:48:55.276]  We're barely beating them.
[02:48:56.380 --> 02:48:58.362]  Over and over again, barely beating them.
[02:48:58.582 --> 02:49:01.805]  So they just said, hey, we'll just open the borders completely, outside of law.
[02:49:02.045 --> 02:49:06.789]  We'll just start arresting Tea Party people outside of law and admitted we're doing it to persecute them.
[02:49:07.430 --> 02:49:16.557]  I mean, because the authoritarian left can't get what they want right now, they're just cheating openly, which is a big risk to them.
[02:49:17.298 --> 02:49:20.421]  And again, I'm not romanticizing the Republican leadership either.
[02:49:20.461 --> 02:49:21.682]  They're the same group.
[02:49:23.151 --> 02:49:24.812]  But they're not in power right now.
[02:49:25.292 --> 02:49:29.294]  The Democrats have the ball, and they're running it towards the end zone right now.
[02:49:29.935 --> 02:49:33.676]  And we've got to get maximum effort out to keep stopping them.
[02:49:34.317 --> 02:49:42.041]  And we've got to get the debate going about what's really going on at the border, that it's asymmetrical warfare, on purpose, by design, to wreck the country.
[02:49:43.280 --> 02:49:47.404]  And not about these poor teenagers coming up here who I don't blame wanting to be here.
[02:49:48.004 --> 02:49:57.813]  It's about a North American Union and a deal with Mexico, the U.S., Canada, and Guatemala to open up the borders and bring in unlimited groups to socially vote to turn the country socialist.
[02:49:58.513 --> 02:49:58.954]  Period.
[02:49:59.394 --> 02:50:01.336]  Ford Foundation, on record.
[02:50:01.716 --> 02:50:03.858]  Congressman Gutierrez, on record.
[02:50:05.039 --> 02:50:07.781]  They're coming for us using the cannon fodder.
[02:50:08.061 --> 02:50:10.544]  And it'd be like if I was conscripted in Vietnam.
[02:50:11.627 --> 02:50:13.629]  I wouldn't be against the Viet Cong trying to kill me.
[02:50:13.889 --> 02:50:15.550]  That's the other soldier across the line.
[02:50:15.831 --> 02:50:16.351]  But you know what?
[02:50:16.391 --> 02:50:17.112]  He's coming for me.
[02:50:18.911 --> 02:50:20.252]  And it's militarily done.
[02:50:20.352 --> 02:50:26.196]  Gutierrez and others say, our people must all be legalized, unlimited, or you're racist, and we're gonna get your guns.
[02:50:26.376 --> 02:50:29.177]  It's like, no other country acts like this or behaves like this.
[02:50:29.758 --> 02:50:32.219]  And again, the government's shutting the power plants off.
[02:50:32.479 --> 02:50:35.781]  The government's putting regulations in to make all the factories move.
[02:50:36.502 --> 02:50:38.463]  It's asymmetrical warfare.
[02:50:39.144 --> 02:50:47.729]  Like I kept saying, Godzilla or Pacific Rim is a fantasy movie about Kaijus, you know, big monsters coming out and attacking power plants.
[02:50:48.720 --> 02:50:51.503]  Well, why do they attack the power plants to shut off civilization?
[02:50:51.963 --> 02:50:52.764]  Destroy their enemy.
[02:50:53.345 --> 02:50:58.550]  When they shut your power plants off, folks, it's like being bombed by Godzilla.
[02:51:00.072 --> 02:51:01.193]  I mean, do you understand that?
[02:51:01.233 --> 02:51:03.235]  I mean, it's a military operation.
[02:51:03.956 --> 02:51:04.697]  You can look at it.
[02:51:04.717 --> 02:51:05.658]  We're being shut off.
[02:51:08.542 --> 02:51:11.965]  A 30-day GMO-free emergency food supply for only $99?
