[00:00:01.672 --> 00:00:02.834]  Coast to coast.
[02:23:28.970 --> 02:23:31.793]  My breathing is shallow and generally constricted in the nose and lungs.
[02:23:32.513 --> 02:23:37.736]  After consuming one world away today, I have tremendous energy and also notice my breathing is free.
[02:23:38.496 --> 02:23:45.480]  I can feel the air in my left nostril and it is free all the way to my abdomen, which is pretty remarkable because I rarely get that feeling.
[02:23:45.500 --> 02:23:47.861]  Being a singer, I love feeling this unrestricted voice.
[02:23:48.573 --> 02:23:51.776]  The only thing new I've actually added to my routine is One World Way.
[02:23:52.396 --> 02:23:52.616]  Wow!
[02:23:53.317 --> 02:23:53.597]  Call 888-988-3325.
[02:23:53.617 --> 02:23:53.957]  That's 888-988-3325.
[02:23:53.977 --> 02:23:55.458]  Or visit OneWorldWay.com.
[02:23:55.499 --> 02:23:55.919]  That's OneWorld.
[02:23:55.979 --> 02:23:56.419]  W-H-E-Y.com.
[02:24:22.517 --> 02:24:24.999]  Comes as a man of peace.
[02:24:25.780 --> 02:24:28.862]  Obama, the Peace Prize winner.
[02:24:48.772 --> 02:24:50.573]  Okay, folks, Alex Jones here, back live.
[02:24:50.593 --> 02:24:51.573]  Let's go back to your calls.
[02:24:52.094 --> 02:24:54.495]  I have three special reports I'm going to air in the next segment.
[02:24:55.095 --> 02:25:02.819]  Some financial news, some carbon tax news, and some other Ebola news and news from InfoWars that I want to get to.
[02:25:03.860 --> 02:25:06.101]  Right now, let's talk to Jeff in Arizona.
[02:25:06.141 --> 02:25:06.741]  Thanks for holding.
[02:25:06.761 --> 02:25:07.282]  You're on the air.
[02:25:07.302 --> 02:25:09.663]  Thanks, Alex.
[02:25:09.683 --> 02:25:10.523]  Thanks for having me on.
[02:25:10.543 --> 02:25:11.464]  Thanks for calling.
[02:25:12.535 --> 02:25:13.035]  Absolutely.
[02:25:13.155 --> 02:25:15.796]  I told your screener that I wanted to talk about transhumanism.
[02:25:16.276 --> 02:25:21.919]  Real quick, can I just address how the New World Order is going to attack patriots?
[02:25:22.499 --> 02:25:23.399]  Yeah, we've got open phones, man.
[02:25:23.419 --> 02:25:24.640]  You can talk about whatever you want.
[02:25:24.660 --> 02:25:24.960]  Go ahead.
[02:25:26.420 --> 02:25:29.341]  Well, basically, they're going to do it through civil war.
[02:25:30.182 --> 02:25:35.804]  Everyone asks, well, how could they possibly get away with targeting tea partiers and gun owners?
[02:25:36.607 --> 02:25:40.108]  The forming of the North American Union is going to be the pretext for that.
[02:25:40.628 --> 02:25:45.730]  Basically... Yeah, they're going to break off part of the Southwest and give it to Mexico as a sub-region.
[02:25:45.750 --> 02:25:46.890]  That's an admitted plan.
[02:25:47.410 --> 02:25:48.631]  And people aren't going to go along with it.
[02:25:48.651 --> 02:25:52.392]  And they're going to push people until they become violent in the United States.
[02:25:53.372 --> 02:25:54.113]  Absolutely.
[02:25:54.273 --> 02:25:56.873]  All of us Constitution lovers are going to become their new enemy.
[02:25:58.014 --> 02:25:59.794]  Next, I want to talk about transhumanism.
[02:26:00.535 --> 02:26:04.036]  And that's really at the top, as you know, is luciferianism.
[02:26:06.169 --> 02:26:13.859]  All of us are here on Earth essentially to learn how to have faith in God, to have faith in Jesus Christ.
[02:26:14.800 --> 02:26:17.824]  Satan stands in complete opposition to that plan.
[02:26:18.805 --> 02:26:22.209]  He does not have a body, and so his goal is to destroy us.
[02:26:23.539 --> 02:26:36.702]  His goal is to destroy our bodies, the vehicle in which God has blessed us with, to carry out that eternal plan of learning how to trust in Him and progress and have full faith in His Son, Jesus Christ.
[02:26:38.223 --> 02:26:42.344]  Transhumanism is the lie that Lucifer has given the globalists.
[02:26:42.544 --> 02:26:46.645]  That's how he offers eternal life, or Godhood, back to the apple.
[02:26:47.637 --> 02:26:48.017]  Correct.
[02:26:48.338 --> 02:26:48.638]  Correct.
[02:26:48.778 --> 02:26:50.700]  You're absolutely right, Alex.
[02:26:50.740 --> 02:26:51.521]  Well, it's not hard.
[02:26:51.561 --> 02:26:54.924]  I mean, look at Apple with the Apple symbol, with the bite out of it.
[02:26:55.405 --> 02:26:57.487]  They're openly telling you what they're doing.
[02:26:57.507 --> 02:27:04.293]  I mean, I could play clips of top transhumanists saying, we're going to become gods, get out of our way or we'll kill you.
[02:27:04.854 --> 02:27:06.035]  I mean, this is their attitude.
[02:27:06.936 --> 02:27:07.436]  That's right.
[02:27:07.777 --> 02:27:08.938]  We think of God, our
[02:27:09.779 --> 02:27:10.539]  I don't know.
[02:27:25.226 --> 02:27:28.427]  And ultimately get complete tyranny to destroy us.
[02:27:28.507 --> 02:27:41.611]  Well, look at how all of the computer stuff they come out with has another use than what they tell us, and it's meant to dumb us down, spy on us, lower our awareness, lower our psychological brainwaves.
[02:27:42.451 --> 02:27:44.832]  Everything the globalists deploy is destructive.
[02:27:45.252 --> 02:27:49.474]  It always sounds great, it's addictive, it's wonderful, until we get deeper into it.
[02:27:49.574 --> 02:27:50.474]  I hear you, good points.
[02:27:50.914 --> 02:27:52.575]  Let's talk to Michael in California.
[02:27:52.595 --> 02:27:53.175]  You're on the air.
[02:27:54.258 --> 02:27:54.558]  Hello.
[02:27:54.958 --> 02:27:55.319]  Yes, sir.
[02:27:56.820 --> 02:28:04.285]  I want to say amen to the fellow that just was on, and my thoughts continue on.
[02:28:05.406 --> 02:28:18.435]  I am a Roman Catholic layman who is an exorcist, and I found out that Catholics who have the sacrament of confirmation, which is the descent of the Holy Spirit upon the apostles at Pentecost,
[02:28:19.278 --> 02:28:21.399]  ...can do exorcisms, but they don't know it.
[02:28:21.839 --> 02:28:25.620]  The knowledge was hidden 1,794 years ago.
[02:28:26.461 --> 02:28:40.426]  The reason I know this is because a colleague of mine and I, from 84 to 90, did research on the Church, and we found this out, and we worked with a priest who was a personal friend of John Paul II.
[02:28:41.326 --> 02:28:43.166]  He met John Paul in 1938 in Poland,
[02:28:45.166 --> 02:28:50.511]  He was one of the priests that mentored him into the priesthood and protected him from the Nazis.
[02:28:51.672 --> 02:28:56.055]  Father continued and then protected him against the Soviets.
[02:28:57.376 --> 02:29:04.582]  And Father was caught by the Soviets and kept in a gulag until 1947.
[02:29:07.521 --> 02:29:17.014]  When the State Department, under the influence of Rome, was told where he was and that he was an American citizen, and so they finally coughed him up in 1947.
[02:29:18.997 --> 02:29:24.584]  He was brilliant, and we sort of brainstormed with him at the time he was 80.
[02:29:26.181 --> 02:29:27.642]  Yeah, but he was brilliant.
[02:29:28.142 --> 02:29:28.882]  What was his name?
[02:29:29.603 --> 02:29:29.923]  Pardon me?
[02:29:30.563 --> 02:29:31.283]  What was his name?
[02:29:32.004 --> 02:29:35.265]  Oh, um... Father, um... Oh my gosh.
[02:29:35.725 --> 02:29:36.706]  I'm getting a mental block.
[02:29:36.726 --> 02:29:37.186]  He died in 91.
[02:29:37.226 --> 02:29:37.646]  Anthony Saran.
[02:29:40.748 --> 02:29:43.170]  Well, you ought to do a YouTube video about that or write an article about it.
[02:29:43.190 --> 02:29:43.930]  It's very interesting.
[02:29:43.950 --> 02:29:46.392]  I'm interested to hear what he had to say about exorcisms.
[02:29:47.232 --> 02:29:51.535]  Because, uh, I tell you, a lot of people, it's like mental illness is like viral or something.
[02:29:51.855 --> 02:29:53.236]  And it's like they're demon possessed.
[02:29:53.776 --> 02:29:57.939]  Mentally ill people I've dealt with, someone's normal, and then suddenly they're like evil and bad.
[02:29:57.959 --> 02:29:59.600]  I want to talk about it more when we come back.
[02:29:59.620 --> 02:30:00.120]  Stay there.
[02:30:00.180 --> 02:30:03.202]  And then I'm going to get to these special reports and more calls.
[02:30:03.522 --> 02:30:05.663]  Crazy Horse, you're after Michael.
[02:30:05.783 --> 02:30:06.964]  Slim, Craig, and Bruce.
[02:30:07.424 --> 02:30:09.566]  That'll be all the calls we have time for, though, those when they're on the board.
[02:30:10.325 --> 02:30:19.831]  Using unparalleled research and the development of a synergistic formulation based around the key concepts of super oxygenation, the next level in cleansing is here.
[02:30:19.971 --> 02:30:29.716]  With key ingredients backed by real clinical studies, the new Oxy Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[02:30:29.896 --> 02:30:32.818]  Many herbal colon cleansers are harsh on the body.
[02:30:33.038 --> 02:30:33.639]  I think so.
[02:30:47.995 --> 02:30:48.235]  We're good.
[02:31:10.214 --> 02:31:11.455]  Another major health threat.
[02:31:11.475 --> 02:31:16.379]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[02:31:16.459 --> 02:31:19.081]  Ohio's governor declaring a state of emergency.
[02:31:19.121 --> 02:31:25.907]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[02:31:26.167 --> 02:31:29.029]  If there's a water emergency, will you be prepared?
[02:31:29.170 --> 02:31:32.112]  Panicked residents forming long lines throughout the day.
[02:31:32.212 --> 02:31:34.114]  We're here at a supermarket in Toledo.
[02:31:34.154 --> 02:31:36.976]  You can see the shelves empty where water once was.
[02:31:37.056 --> 02:31:42.557]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[02:31:42.777 --> 02:31:46.258]  Water which will not be available at your local grocery store.
[02:31:46.278 --> 02:31:49.279]  There's a mad dash on right now to stock up on supplies.
[02:31:49.379 --> 02:31:56.481]  The ProPure ProOne G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[02:31:56.681 --> 02:31:59.741]  Protect your family's safety during an emergency.
[02:31:59.901 --> 02:32:06.183]  Go to infowarsstore.com today to purchase your ProPure ProOne G2.0 Water Filtration System.
[02:32:06.323 --> 02:32:06.887]  Or call 1-888-253-3139.
[02:32:10.194 --> 02:32:20.376]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[02:32:20.737 --> 02:32:26.818]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:32:27.198 --> 02:32:29.419]  I jump out of bed ready to fight these criminals every day.
[02:32:29.539 --> 02:32:32.599]  I look forward to waking up and taking my super male vitality.
[02:32:32.639 --> 02:32:39.501]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[02:32:39.966 --> 02:32:43.467]  The government's Department of Homeland Security is buying up loads of ammo.
[02:32:43.627 --> 02:32:47.589]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:32:47.909 --> 02:32:49.369]  Can you put two and two together?
[02:32:49.689 --> 02:32:57.272]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[02:32:57.552 --> 02:32:58.392]  But for how long?
[02:32:58.693 --> 02:33:00.673]  Go to InfidelBodyArmor.com.
[02:33:00.893 --> 02:33:04.955]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[02:33:05.315 --> 02:33:06.495]  Infidel Body Armor.
[02:33:07.196 --> 02:33:08.136]  Just won't quit.
[02:33:16.611 --> 02:33:20.892]  Rallying patriots worldwide in defense of human liberty.
[02:33:21.633 --> 02:33:23.153]  It's Alex Jones.
[02:33:58.464 --> 02:34:00.604]  Ride like the one-eyed jack of diamonds.
[02:34:00.684 --> 02:34:03.485]  Ride like the one-eyed jack of diamonds.
[02:34:03.605 --> 02:34:07.506]  With the devil close behind, we're gonna ride.
[02:34:09.846 --> 02:34:11.727]  I'm gonna find me a reckless woman.
[02:34:13.807 --> 02:34:16.328]  Razor blades and dice in her eyes.
[02:34:16.868 --> 02:34:19.909]  With just a touch of sadness in her fingers.
[02:34:20.009 --> 02:34:22.169]  Thunder, lightning in her thighs.
[02:34:22.329 --> 02:34:25.150]  I'm gonna find me a reckless woman.
[02:34:25.210 --> 02:34:26.270]  Waylon Jennings, crank it up.
[02:34:28.308 --> 02:34:56.594]  Raise your blades and dice in her eyes Such beautiful voice, it's almost mad Just a touch of sadness in her fingers Thunder Thunder And lightning in her eyes And we're gonna ride And we're gonna ride We're gonna ride We're gonna ride Ride like the one-eyed jack
[02:35:00.776 --> 02:35:05.818]  Get behind me, Satan.
[02:35:06.699 --> 02:35:09.420]  Only place the devil belongs is in the dust.
[02:35:11.141 --> 02:35:13.943]  That's why the system always puts itself in front of you.
[02:35:13.983 --> 02:35:14.903]  Makes you go through it.
[02:35:15.624 --> 02:35:16.704]  Ask permission to do anything.
[02:35:19.586 --> 02:35:26.110]  I'm gonna chase the sky forever with the woman, the stallion, and the wind.
[02:35:27.608 --> 02:35:29.808]  And the world is gonna burn into a cinder.
[02:35:29.828 --> 02:35:35.249]  And the sun is gonna burn into a cinder.
[02:35:35.289 --> 02:35:37.150]  Before we ever pass this way again.
[02:35:37.170 --> 02:35:40.690]  Before we ever pass this way again.
[02:35:40.750 --> 02:35:41.671]  And we're gonna ride.
[02:35:43.531 --> 02:35:44.511]  I was up about 6 a.m.
[02:35:44.531 --> 02:35:53.493]  this morning, before the sun even came up, looking out over the hill country, and the lights, and I just thought how fantastic consciousness and being alive is.
[02:35:54.701 --> 02:36:02.165]  You can say what you want about life after death, you can say what you want about where we came from, where we're going, but man, this is fantastic to be alive.
[02:36:03.206 --> 02:36:08.749]  And I know that Hollywood and Air Force One and red carpets is not the end all be all.
[02:36:12.031 --> 02:36:13.092]  This life is a test.
[02:36:13.452 --> 02:36:18.495]  You know, I wanted to go to that caller about the exorcism story, and I said, please hold over.
[02:36:19.356 --> 02:36:21.317]  And I don't know what it is when I say hold over, they never do.
[02:36:22.017 --> 02:36:22.618]  Or rarely.
[02:36:24.775 --> 02:36:41.448]  But I was talking to someone who follows the Carl Jung system of psychology, Swiss psychology, which I think is the most accurate out there, of constructs to look into the human mind from a secular perspective.
[02:36:47.132 --> 02:36:52.436]  And this is a well-known psychologist, I'll just leave it at that, that quietly underground
[02:36:54.039 --> 02:37:20.228]  does exorcisms even though they weren't religious until they began to investigate it all but then did it and even if people aren't Christian in their background they only respond to the name Jesus Christ and I actually know someone quite well who was involved in close to a hundred exorcisms with this well-known psychologist slash PhD
[02:37:23.317 --> 02:37:32.104]  And the stuff they saw doing this, a person I know just couldn't even do it anymore, it was too intense, with people that thought they were possessed.
[02:37:33.966 --> 02:37:34.806]  It's just amazing.
[02:37:36.047 --> 02:37:50.118]  And those aren't areas I really get into here on air, but you can call it mental illness, whatever you want, but where people just, their face changes, and their whole demeanor changes, and it's a different person, and it doesn't matter if what they're doing hurts them and hurts others,
[02:37:51.147 --> 02:37:52.608]  And isn't even good for them to do.
[02:37:52.688 --> 02:37:55.270]  They will do it because it's destructive and it's bad.
[02:37:58.312 --> 02:38:03.775]  And I've talked to one of the best known psychologists here in Austin, Texas, who I know is a listener.
[02:38:04.836 --> 02:38:07.518]  But I ended up meeting him through a separate issue.
[02:38:08.925 --> 02:38:14.349]  And they said, after 40 years of doing what they do, at the bottom of the rabbit hole, they weren't religious.
[02:38:15.090 --> 02:38:16.150]  And they've become religious.
[02:38:16.190 --> 02:38:18.372]  That's happened to so many genetic engineers and people.
[02:38:18.732 --> 02:38:20.954]  When they really start looking at stuff, they go, this has been made.
[02:38:21.394 --> 02:38:25.397]  This didn't just fall off a turnip truck.
[02:38:25.417 --> 02:38:28.399]  This didn't just appear in the middle of the desert or in the ocean.
[02:38:29.841 --> 02:38:33.343]  Obviously, ladies and gentlemen, everything we're being told is not the full story.
[02:38:33.864 --> 02:38:38.187]  And the entire Illuminati system is about the public not learning these secrets.
[02:38:40.228 --> 02:38:45.371]  And I know a lot more than I even get into on air because people just aren't ready for this information.
[02:38:47.873 --> 02:39:01.022]  People aren't ready to know that there's a long declassified history of adding steroids and other horrible stuff to vaccines that... Or yuppies go, there are too many people and I'm like, but they're targeting your kids!
[02:39:02.022 --> 02:39:04.184]  It's like taking your kids up to the temple in Tyre
[02:39:05.885 --> 02:39:09.526]  2,500 years ago and throwing them on a burning altar in front of Moloch.
[02:39:09.626 --> 02:39:10.486]  I mean, why?
[02:39:10.506 --> 02:39:12.027]  Well, all the states said do it!
[02:39:14.087 --> 02:39:18.949]  Or 3,000 years ago and... What's Wales today?
[02:39:21.189 --> 02:39:23.190]  In central England, north of London.
[02:39:25.951 --> 02:39:26.671]  The Welsh Hills.
[02:39:28.697 --> 02:39:43.444]  The priest would come around, the druidic priest, and some years he might just want your cat or maybe your oxen for the summer solstice or winter solstice or whatever event it was, Samhain, Halloween.
[02:39:44.945 --> 02:39:46.325]  Sometimes they'd say, I want you.
[02:39:47.966 --> 02:39:53.549]  They'd take the man and put him in a wicker basket and burn him so the crops would grow the next year.
[02:39:57.682 --> 02:40:00.144]  Sometimes they said, I want your son or I want your daughter.
[02:40:01.905 --> 02:40:09.491]  And right in front of everybody, they'd let them get the little kid drunk, little six-year-old girl or boy.
[02:40:10.372 --> 02:40:11.413]  I guess they were nice to them.
[02:40:11.433 --> 02:40:12.794]  They got them drunk.
[02:40:13.414 --> 02:40:15.356]  They'd lean them out there right over that peat bog.
[02:40:15.796 --> 02:40:21.260]  They'd take that dagger and they'd slit that throat and just let that little kid's blood pour right into that bog to that God.
[02:40:21.280 --> 02:40:24.023]  Or sometimes they'd just club their head in right there.
[02:40:24.303 --> 02:40:26.705]  Or sometimes they'd take little kids bound.
[02:40:27.995 --> 02:40:33.317]  And throw them into a big pit of coals to just swell up and pop and burst.
[02:40:34.197 --> 02:40:36.938]  And I know you don't want to hear that, but every culture did that.
[02:40:37.198 --> 02:40:45.441]  And it's the state, the religious state, demanding that children be killed to the God.
[02:40:47.202 --> 02:40:48.022]  I mean, look at the Bible.
[02:40:48.502 --> 02:40:48.962]  Abraham.
[02:40:50.243 --> 02:40:53.164]  God says, take your only son.
[02:40:55.179 --> 02:41:06.165]  I guess he had another brother as well, but you take that one, your heir, the one you really wanted, the one you had with your wife, not with your concubine, take him up there and stab him in the heart.
[02:41:11.247 --> 02:41:14.349]  But then we talk about him kidnapping kids, they go, oh no, nobody's involved in that.
[02:41:14.629 --> 02:41:16.450]  And there's like tens of thousands of missing kids.
[02:41:18.611 --> 02:41:20.092]  They can't find them with the NSA.
[02:41:21.718 --> 02:41:23.139]  And I'll tell you why they can't find him.
[02:41:23.319 --> 02:41:25.120]  Because the NSA's not allowed to look into that.
[02:41:25.561 --> 02:41:27.342]  They're only allowed to watch what the Tea Party's doing.
[02:41:27.842 --> 02:41:28.623]  And oh, look!
[02:41:29.103 --> 02:41:35.227]  Dinesh D'Souza... You know, he's in a divorce.
[02:41:36.668 --> 02:41:37.629]  Two years ago.
[02:41:38.309 --> 02:41:45.374]  And then, magically, the word comes down that he got some friends to donate money and he gave them money to... So let's put him in jail.
[02:41:47.495 --> 02:42:06.060]  See, they go, well it's the law, and they said, Mr. D'Souza, I was reading the court ruling yesterday, the transcript, while it read lights in traffic, I literally pulled it up and was reading it, it read lights, and the judge, all appointed by Clinton, the prosecutor, appointed by Obama,
[02:42:10.823 --> 02:42:15.105]  Said to D'Souza, how dare you do an interview?
[02:42:15.985 --> 02:42:17.186]  And they played the transcript.
[02:42:18.146 --> 02:42:18.907]  It was only a transcript.
[02:42:18.927 --> 02:42:20.207]  I couldn't see the TV in the courtroom.
[02:42:20.427 --> 02:42:23.329]  They played him on Fox News and they played him on this radio show.
[02:42:24.429 --> 02:42:25.590]  Saying it was political.
[02:42:25.830 --> 02:42:31.092]  He said, because of your speech, I'm gonna put you in a re-education center.
[02:42:31.672 --> 02:42:33.113]  Therapeutic therapy.
[02:42:34.094 --> 02:42:34.934]  For mental illness.
[02:42:38.375 --> 02:42:39.176]  For 10 months.
[02:42:40.799 --> 02:42:41.439]  Or is it 8 months?
[02:42:41.459 --> 02:42:42.500]  You have to pull up the transcript.
[02:42:42.520 --> 02:42:44.681]  I think it's 8 or 10 months.
[02:42:45.061 --> 02:42:45.721]  You have to look it up.
[02:42:45.741 --> 02:42:47.502]  My memory fails for a moment.
[02:42:48.563 --> 02:43:01.909]  But the point is, is that he has to go to daily brainwashing about how he's mentally ill with, at an actual shrink medical center, therapeutic for his thought crime.
[02:43:02.549 --> 02:43:07.511]  And the judge sat there and said, how dare you say this was selective or political.
[02:43:07.851 --> 02:43:08.872]  We don't do that.
[02:43:12.193 --> 02:43:14.054]  Five years probation, they pulled it up here.
[02:43:14.074 --> 02:43:17.115]  Yeah, but it's how many, how many months to a, quote, community center?
[02:43:17.355 --> 02:43:18.755]  It's like a giant open-air prison.
[02:43:20.396 --> 02:43:26.578]  It'll say how many, uh... Yeah, it's eight.
[02:43:26.698 --> 02:43:26.958]  Okay.
[02:43:28.259 --> 02:43:34.901]  They had sought 16 months prison sentence, but it said it's eight months in basically a locked-up halfway house, hellhole.
[02:43:35.322 --> 02:43:36.062]  I'd rather be in prison.
[02:43:37.065 --> 02:43:42.729]  In one of those halfway houses where the criminals go in and out, and there's like weird criminals that run them, feeding on people and preying on them.
[02:43:42.989 --> 02:43:44.090]  I mean, what a nightmare!
[02:43:44.110 --> 02:43:48.753]  And all these nobodies that couldn't get jobs, that mess with you all day, and all these probation people.
[02:43:49.654 --> 02:43:50.675]  I mean, what a hellhole!
[02:43:52.196 --> 02:43:57.159]  But what's amazing is, if you read the judge's ruling and statements, it's online.
[02:43:58.440 --> 02:43:59.781]  You can read the indictment and everything else.
[02:43:59.801 --> 02:44:00.822]  When I got home, I read that.
[02:44:01.262 --> 02:44:01.582]  Again.
[02:44:02.443 --> 02:44:03.804]  It's just fascinating tyranny.
[02:44:04.946 --> 02:44:13.669]  Because you spoke out, I'm going to go ahead and give you a sentence of 8 months, and I'm going to go ahead and give you 5 years probation and a $30,000 fine.
[02:44:14.110 --> 02:44:17.511]  I wouldn't have if you wouldn't have said this was political.
[02:44:17.911 --> 02:44:24.094]  I mean, they're politically saying, you talked about us so we're going to punish you, but this isn't political.
[02:44:24.114 --> 02:44:32.397]  It's like taking a bottle of vodka and going, this isn't alcohol, and guzzling 15 shots of it.
[02:44:35.492 --> 02:44:40.894]  The judge indicts himself in the statement of just hubris and just arrogance.
[02:44:42.914 --> 02:44:50.616]  And they'll be like, well, Dinesh D'Souza gave, I kept saying 30, it was $20,000, $10,000 was legal, through donors.
[02:44:50.896 --> 02:44:54.437]  That's all Clinton and Obama and all of them do is go out and get straw donors.
[02:44:54.938 --> 02:44:58.199]  It's on record, they say it's legal when they do it, not when somebody else does it.
[02:44:59.499 --> 02:45:02.880]  But let me tell you, when you've punished those that funded Al Qaeda,
[02:45:04.790 --> 02:45:29.544]  When you've punished all those that put fluoride in the water, when you've punished those that gave live polio vaccine to millions, when you've punished those that put our troops on death list, secret death list, not given treatment at the VA nationwide, when you've punished the people kidnapping little kids, when you've punished all the illegals pouring across, burning down houses and killing people, then once you've gotten to all them, if you want to get to Dinesh D'Souza, then I would say it wasn't political.
[02:45:29.784 --> 02:45:33.446]  Of course it's political when Rick Perry, who I don't even like,
[02:45:35.842 --> 02:45:44.726]  Is forced, because of incredible public pressure, to go out to the Travis County DA, who's on video spitting on police, flopping around, kicking, like she's possessed.
[02:45:44.806 --> 02:45:45.687]  Looks like Linda Blair.
[02:45:47.130 --> 02:45:52.592]  She runs a state agency, $7 million for the county public integrity fund.
[02:45:53.073 --> 02:45:54.753]  He says, step down or I'll cut the money.
[02:45:55.554 --> 02:46:01.776]  Tries to get the Democrats quietly to appoint a new person who's Democrat, and they indict him and then say it's not political.
[02:46:02.176 --> 02:46:05.838]  It's just flaunting this stuff in people's faces.
[02:46:06.478 --> 02:46:07.158]  Flaunting it.
[02:46:08.999 --> 02:46:09.539]  Arrogantly.
[02:46:10.380 --> 02:46:11.080]  Mentally ill.
[02:46:13.761 --> 02:46:15.282]  I got a bunch of reports I've got to get to.
[02:46:16.545 --> 02:46:17.646]  Boy, there are a lot of them.
[02:46:20.069 --> 02:46:20.790]  I want to go to this...
[02:46:24.229 --> 02:46:25.130]  John Bowne report.
[02:46:25.570 --> 02:46:27.131]  It'll go into the break, it'll come back and finish it.
[02:46:27.511 --> 02:46:29.633]  Obama wants amnesty for murderers and rapists.
[02:46:30.553 --> 02:46:32.955]  Just to talk about what's really going on.
[02:46:32.995 --> 02:46:35.677]  How above the law, I'll launch wars if I want.
[02:46:35.997 --> 02:46:37.238]  Above the law, open the borders.
[02:46:37.498 --> 02:46:39.099]  Above the law, I'll shut down your power plants.
[02:46:39.360 --> 02:46:40.000]  I'm above the law.
[02:46:40.260 --> 02:46:40.861]  I'm above the law.
[02:46:41.101 --> 02:46:41.701]  I'm above the law.
[02:46:42.302 --> 02:46:50.768]  And the people that are above the law, that have the IRS persecuting people, and have been caught lying about it, now, they're going to go out and
[02:46:51.749 --> 02:46:54.915]  He put Dinesh D'Souza in prison at a re-education camp.
[02:46:55.556 --> 02:46:57.059]  Therapeutic therapy!
[02:46:58.228 --> 02:46:59.929]  Psychological Therapeutic Therapy.
[02:46:59.969 --> 02:47:00.349]  Here it is.
[02:47:00.569 --> 02:47:01.189]  Here's the report.
[02:47:01.229 --> 02:47:08.771]  New York, Los Angeles, and Chicago have formed a big city coalition to grease the skids for illegal immigration in the United States.
[02:47:09.412 --> 02:47:19.135]  This coalition will push our tax dollars along with big corporate donations towards a greater voting procedure, educational assistance, and microloans for illegal immigrants.
[02:47:19.415 --> 02:47:26.257]  They are going full steam ahead with a cloud-pivot-induced privileged society that is already destroying the American middle class.
[02:47:26.917 --> 02:47:31.341]  The NSA tracks the movements, phone calls, and emails of every U.S.
[02:47:31.402 --> 02:47:31.902]  citizen.
[02:47:32.222 --> 02:47:37.548]  But we can't know where these illegals are, as they continue to miss their immigration hearings by 90%.
[02:47:38.889 --> 02:47:39.590]  So where are they?
[02:47:39.810 --> 02:47:47.498]  Apparently, a growing number of them have been flooding the southeast of the United States, and they are raping the children of these communities.
[02:47:48.198 --> 02:47:49.418]  At an alarming rate.
[02:47:49.518 --> 02:47:54.440]  A spokeswoman for the Davidson County Sheriff's Office said you said it was in this country illegally.
[02:47:54.680 --> 02:47:59.442]  Gurau Aguilar faces three counts of aggravated sexual battery of a person under the age of 13.
[02:48:00.222 --> 02:48:03.683]  Jacobo Gurau faces one count of rape of a person under the age of 13.
[02:48:03.723 --> 02:48:10.065]  Police believe 19-year-old Sergio Perez, an illegal immigrant, attacked the woman in her home Sunday.
[02:48:10.945 --> 02:48:17.770]  418 children were raped by illegals in the state of North Carolina in the month of August 2014 alone.
[02:48:18.250 --> 02:48:31.298]  I spoke with James Johnson, the founder and president of North Carolinians for Immigration Reform Enforcement, about the history of his organization and methods needed to document this full-blown attack on America's youth.
[02:48:31.618 --> 02:48:36.802]  NC Fire started in 2007 and it came about as a result of me getting injured on the job.
[02:48:38.294 --> 02:48:53.382]  Going through physical therapy and rehab under Workman's Comp, I started seeing a lot of individuals who could not speak English that had interpreters with them in the rehab process, in the therapy sessions.
[02:48:54.182 --> 02:48:56.303]  And so I started inquiring about, you know, what's going on.
[02:48:56.363 --> 02:49:07.189]  And then, you know, the other things you'd see non-American citizen, obvious people at the grocery stores, you know, paying for two or three shopping carts full of groceries with the
[02:49:08.550 --> 02:49:14.152]  Uh, food stamp card and then buying, you know, the last card is full of alcohol and they're paying for that with a wad of cash.
[02:49:14.572 --> 02:49:32.758]  And then I started noticing, you know, crime in this newspaper report, crime on this television report here, you know, about Hispanic hyphenated surname, individuals creating crimes or, and, and North Carolina, it's just not, has not been a bastion of, uh, hyphenated, uh, surname.
[02:49:33.158 --> 02:49:36.939]  All these flags, red flags started coming together and it just led me to the point where
[02:49:37.455 --> 02:49:38.996]  You know, what's going on here?
[02:49:39.157 --> 02:49:40.438]  And I started looking into it.
[02:49:40.598 --> 02:49:44.801]  And the more you look into it, the more you find the effort is to hide it.
[02:49:46.983 --> 02:49:57.272]  There's no, the crimes by illegal aliens are not compiled by any government agency anywhere in the United States as far as the public being able to access it.
[02:49:58.333 --> 02:49:59.995]  So I just decided that, you know what?
[02:50:00.435 --> 02:50:03.458]  I'll start cataloging it in North Carolina.
