[00:00:00.993 --> 00:00:03.859]  Coast to Coast, direct from Austin.
[02:23:33.440 --> 02:23:35.861]  It's part of the eugenics population control movement.
[02:23:36.121 --> 02:23:36.601]  Look it up.
[02:23:36.821 --> 02:23:43.505]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[02:23:43.685 --> 02:23:48.808]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[02:23:48.968 --> 02:23:54.572]  It's designed to aid the body in ways that help invigorate your natural systems without artificial testosterone.
[02:23:54.672 --> 02:23:57.073]  Completely free of GMOs, harmful additives,
[02:23:57.193 --> 02:23:57.813]  I was a highway man.
[02:24:17.055 --> 02:24:20.617]  Welcome back to the Alex Jones Show.
[02:24:20.697 --> 02:24:27.300]  I'm David Knight here in Austin and in the UK I'm joined by Paul Joseph Watson and Richie Allen of The People's Voice.
[02:24:27.921 --> 02:24:34.404]  Now, gentlemen, it was actually after Bilderberg last year, if I'm correct, that the Snowden documents were leaked.
[02:24:34.464 --> 02:24:37.606]  We got the anniversary, the first year anniversary of that coming up in just two days.
[02:24:38.246 --> 02:25:03.186]  Although last year on their agenda, as they said, one of the things they were looking at was big data, and they had David Petraeus, I believe, representatives from, well, we had Palantir there, Alex Karp last year, also returned this year, as did David Petraeus, as did Keith Alexander, the head of the NSA, and one of the topics there that they put on their official agenda that they released was, does privacy exist?
[02:25:03.206 --> 02:25:04.748]  You guys find that ironic?
[02:25:05.588 --> 02:25:07.670]  Go ahead, Richie, let's get your comments on that.
[02:25:08.447 --> 02:25:10.788]  Well yeah, to say the least, ironic.
[02:25:10.988 --> 02:25:16.931]  Timely, nearly a year since, or just about a year since the Snowden leaks.
[02:25:17.932 --> 02:25:26.216]  I was really interested last week, not to jump off topic, but just to kind of segue a little bit, John Kerry's comments on CNN, Secretary of State of course,
[02:25:26.716 --> 02:25:34.963]  saying that, you know, Snowden should come back, you know, to prove that he's a patriot.
[02:25:35.463 --> 02:25:41.308]  If he really stands over what he did, and if he really believes in what he did as being the right thing to do, well, he should come back and face the music.
[02:25:41.328 --> 02:25:49.334]  And I was thinking watching that, well, that didn't go very well for Chelsea Manning, and I know that Chelsea Manning didn't go on the run, especially.
[02:25:50.275 --> 02:25:53.898]  And again, you know, we love the internet, and we love
[02:25:54.778 --> 02:25:56.760]  Organizations like the People's Voice, like Infowars.
[02:25:57.521 --> 02:26:03.705]  And, you know, you guys again are going to have to help me out here, because US history is not my greatest subject.
[02:26:04.106 --> 02:26:15.114]  But didn't John Kerry once sit in front of a Congressional Committee, not long after he came back from Vietnam, on the side of transparency, on the side of openness and getting information out to people?
[02:26:15.595 --> 02:26:17.196]  I mean, you could choke on the irony of it, you know?
[02:26:17.276 --> 02:26:18.477]  You could choke on the irony of it.
[02:26:19.818 --> 02:26:31.266]  So yeah, there's no doubt they're talking about it and of course data and the mining of data and privacy and all of that, that of course segues into the Trans-Pacific Partnership and all of that.
[02:26:31.306 --> 02:26:38.531]  So yeah, I'm really interested in that and we're finding it's one of the topics that our viewers at TPV are really interested in.
[02:26:38.911 --> 02:26:46.976]  Yeah, I want to talk about, we don't have much time in this segment, but I do want to talk about the Trans-Pacific Partnership, the Trans-Atlantic Partnership, how that reflects what they planned for a long time.
[02:26:47.016 --> 02:27:02.906]  But Paul, when we talk about them asking if privacy exists, I think when we look at that film of Ed Balls coming in with massive amounts of data on paper, on printed paper, they understand because they're the ones that have created this environment that you don't have any electronic privacy.
[02:27:02.966 --> 02:27:03.226]  I think
[02:27:03.726 --> 02:27:07.547]  To me, I look at them and the fact that they were just roaming around freely in the area.
[02:27:08.107 --> 02:27:12.048]  What they really were protecting was the anonymity and the discussions in their meetings.
[02:27:12.088 --> 02:27:13.548]  They weren't protecting the attendees.
[02:27:13.588 --> 02:27:24.751]  They were protecting the meetings, the information that they were exchanging face-to-face on paper documents in a hotel that had been evacuated days in advance and screened for any kind of electronic listening devices.
[02:27:24.791 --> 02:27:25.311]  What would you say?
[02:27:26.892 --> 02:27:28.092]  Well, that's right.
[02:27:28.132 --> 02:27:29.493]  They're protecting the information.
[02:27:29.533 --> 02:27:32.134]  That's why none of them will talk about what they discussed.
[02:27:32.194 --> 02:27:35.615]  You know, they'll talk about there being intensive meetings non-stop.
[02:27:36.116 --> 02:27:40.257]  And as you mentioned before the break, it is kind of like a cult for the global elite.
[02:27:40.617 --> 02:27:47.200]  You could compare it to the TED conference, which about a year ago it came out from some members of that who were invited along.
[02:27:47.720 --> 02:27:48.902]  That it is a kind of cult.
[02:27:48.962 --> 02:27:51.665]  They're ordered which people to room with.
[02:27:51.985 --> 02:27:54.968]  They're ordered on how to treat people when they meet them.
[02:27:55.469 --> 02:27:57.431]  And it's very insidious.
[02:27:57.491 --> 02:28:00.214]  And I think that a similar kind of thing takes place at Bilderberg.
[02:28:00.234 --> 02:28:05.139]  Because we know they have these big presentations, then they have the smaller sub-conference groups.
[02:28:05.520 --> 02:28:09.004]  Certain people are allowed into those conferences, certain people aren't.
[02:28:09.524 --> 02:28:19.187]  So it is a kind of access call and we even have pictures of certain Bilderberg members who seem to be ostracized from the rest of the group as they're out on the patio having cocktails.
[02:28:19.588 --> 02:28:21.648]  So it's very much an elite within an elite.
[02:28:22.028 --> 02:28:26.530]  Most of the Bilderberg members probably aren't even aware of the inner core and what they actually want.
[02:28:26.850 --> 02:28:30.391]  They're just being groomed to potentially go up the ladder at a later date.
[02:28:30.851 --> 02:28:32.332]  But with regard to privacy, I mean,
[02:28:33.012 --> 02:28:33.913]  Look at Eric Schmidt.
[02:28:33.933 --> 02:28:34.954]  I mean, he's there every year.
[02:28:34.994 --> 02:28:35.674]  What did he say?
[02:28:35.754 --> 02:28:41.038]  Quote, if you have something that you don't want anyone to know, maybe you shouldn't be doing it in the first place.
[02:28:41.058 --> 02:28:42.560]  So this is the guy.
[02:28:42.980 --> 02:28:45.002]  I think Eric Schmidt could probably answer that question.
[02:28:45.342 --> 02:28:49.165]  I think Eric Schmidt could probably answer that question for him pretty definitively, don't you think, Paul?
[02:28:49.929 --> 02:28:50.569]  Well, exactly.
[02:28:50.589 --> 02:28:54.572]  That does privacy exist, and these are the people who are talking about it.
[02:28:55.393 --> 02:28:56.874]  They want to destroy privacy.
[02:28:57.154 --> 02:29:01.017]  It's not how to rescue it, it's how to eviscerate it to an even greater degree.
[02:29:01.057 --> 02:29:04.780]  That's what they're discussing, because their history, their quotes, tell us that.
[02:29:05.240 --> 02:29:05.720]  Exactly.
[02:29:05.760 --> 02:29:14.566]  Yeah, so you've got people asking if there's any privacy left so they can squash it, because we've got Google's Eric Schmidt, we've got David Petraeus from the CIA, we've got
[02:29:15.472 --> 02:29:25.979]  We've got Keith Alexander from the NSA, we've got Alex Karp from Palantir, who is there to data mine what these other guys steal, all the information they steal about everybody, and try to create relationships from it.
[02:29:26.019 --> 02:29:28.180]  That's essentially what Palantir is about.
[02:29:28.901 --> 02:29:37.687]  I think one of the most important things that can come out of this, besides getting people to understand this is actually going on, is how their structure is, what their plan is for the world.
[02:29:37.747 --> 02:29:38.948]  And I think we see what
[02:29:39.508 --> 02:29:44.511]  David Rockefeller's goals were what he stated back in 1973 when he created the Trilateral Commission.
[02:29:44.791 --> 02:29:53.577]  We see that now coming to fruition in these Transatlantic Trade Partnership Agreements, also the Trans-Pacific Partnership Agreements.
[02:29:53.957 --> 02:29:55.598]  We're going to talk about that when we come back.
[02:29:55.718 --> 02:29:58.700]  We have Richie Allen from the UK as well as Paul Joseph Watson.
[02:29:58.720 --> 02:29:58.960]  Stay with us.
[02:29:58.980 --> 02:29:59.520]  We're on the march.
[02:29:59.861 --> 02:30:01.462]  The empire's on the run.
[02:30:02.382 --> 02:30:05.064]  Alex Jones and the GCN Radio Network.
[02:30:09.249 --> 02:30:11.830]  Hi folks, Alex Jones here with some important information.
[02:30:12.090 --> 02:30:16.972]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[02:30:17.232 --> 02:30:25.094]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[02:30:25.334 --> 02:30:29.656]  Deciding to take action, a company run by Patriots for Patriots was born.
[02:30:29.876 --> 02:30:33.677]  MyPatriotSupply has never taken a loan or accepted outside funding.
[02:30:33.837 --> 02:30:39.539]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:30:39.779 --> 02:30:42.580]  It is rare to find companies who practice what they preach.
[02:30:42.940 --> 02:30:48.162]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[02:30:48.322 --> 02:30:56.445]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:30:56.505 --> 02:30:56.685]  That's 866-229-0927.
[02:31:03.027 --> 02:31:05.389]  Do business with someone who shares your values.
[02:31:05.669 --> 02:31:08.391]  BuyPatriotsupply.com slash Alex.
[02:31:09.271 --> 02:31:15.375]  What do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[02:31:15.395 --> 02:31:18.758]  The police are shoving people, shoving Alex, shoving the crowd.
[02:31:18.838 --> 02:31:20.419]  Here we go, folks, I'm being assaulted!
[02:31:20.439 --> 02:31:26.783]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[02:31:26.863 --> 02:31:32.747]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[02:31:32.887 --> 02:31:36.649]  It's up to us to set brush fires in the minds of men and women everywhere.
[02:31:36.849 --> 02:31:39.770]  And that's what PrisonPlanet.TV is designed to do.
[02:31:39.930 --> 02:31:47.934]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[02:31:48.194 --> 02:31:50.255]  What we see now is a war against reality.
[02:31:50.295 --> 02:31:51.336]  It's a war against the truth.
[02:31:51.696 --> 02:32:00.459]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[02:32:00.659 --> 02:32:03.100]  Visit InfoWarsNews.com today.
[02:32:03.300 --> 02:32:07.601]  Become a member, share your membership, and help take the info war to the next level.
[02:32:09.013 --> 02:32:09.793]  I don't know what it is.
[02:32:10.033 --> 02:32:11.773]  Ralph just won't pay any attention to me.
[02:32:11.894 --> 02:32:15.834]  When he comes home from work, all he ever does is play video games and go to sleep.
[02:32:16.034 --> 02:32:17.254]  It's like I don't even exist.
[02:32:17.615 --> 02:32:19.435]  Oh Betty, that's just awful.
[02:32:19.575 --> 02:32:20.755]  Does this seem familiar?
[02:32:20.935 --> 02:32:23.536]  If the answer to this question is yes, then listen carefully.
[02:32:23.656 --> 02:32:28.897]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[02:32:29.097 --> 02:32:33.977]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[02:32:34.137 --> 02:32:36.598]  It's part of the eugenics population control movement.
[02:32:36.838 --> 02:32:37.278]  Look it up.
[02:32:37.518 --> 02:32:44.222]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[02:32:44.402 --> 02:32:49.525]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[02:32:49.665 --> 02:32:53.387]  It's designed to aid the body in ways that help invigorate your natural systems.
[02:32:53.567 --> 02:32:57.770]  Without artificial testosterone, completely free of GMOs, harmful additives,
[02:32:58.010 --> 02:33:00.812]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:28.052 --> 02:33:38.036]  Welcome back to the Alex Jones Show, I'm David Knight here in Austin, and joining me from the UK are Paul Joseph Watson and Richie Allen of the People's Voice Internet News Channel.
[02:33:38.936 --> 02:33:47.800]  Now when we were in Copenhagen, we didn't have time to go sightseeing, but one of the things that I would have loved to have seen, maybe I'll go back someday and see it, is Kronborg Castle.
[02:33:47.820 --> 02:33:52.762]  Now this is the site of Shakespeare's Hamlet, also known as Elsinore Castle.
[02:33:53.362 --> 02:34:04.224]  Now, according to legend, this statue that we opened up with, if you're watching this, according to legend, kind of a King Arthur type of myth, this was a Danish king called Holger the Dane.
[02:34:04.244 --> 02:34:15.427]  They say that he returned to rescue France after things were happening in England, then traveled to Cromborg Castle, where he sleeps until he is needed to save his homeland.
[02:34:15.547 --> 02:34:21.628]  I bought that statue because I think the Danish people, as well as the people of all of Europe,
[02:34:22.108 --> 02:34:33.029]  ...of North America and of Asia need to wake up to what's happening with these globalist plans, what is going to be happening with the Trans-Pacific Partnership, with the Trans-Atlantic Partnership.
[02:34:34.178 --> 02:34:39.281]  This is something that goes back to 1973 when I started the Council on Foreign Relations.
[02:34:39.381 --> 02:34:50.946]  Now we see this mirrored in these new trade partnership agreements that are essentially going to elevate multinational corporations and banks to the level of the nation-states in order to destroy the nation-states.
[02:34:51.026 --> 02:34:55.369]  That was the stated purpose of these commissions, of these
[02:34:56.129 --> 02:34:58.932]  Globalist groups like the Bilderberg Group, the Trilateral Commission.
[02:35:00.334 --> 02:35:07.803]  Richie Allen, what do you think about the importance of waking people up to the Trans-Pacific, Trans-Atlantic partnerships?
[02:35:08.183 --> 02:35:10.325]  Is there much awareness of it in the UK?
[02:35:10.365 --> 02:35:15.692]  There's not much awareness of the Trans-Pacific partnership and the Trans-Atlantic partnership here in America.
[02:35:16.434 --> 02:35:17.375]  No, David, there isn't.
[02:35:18.055 --> 02:35:25.801]  And without Infowars and without the People's Voice.tv there would be very little awareness of it.
[02:35:26.202 --> 02:35:41.634]  Here's an agreement being sold to people as a way to bring about fair trade and to help developing economies and bringing developing economies into the fold and having a one-size-fits-all agreement that's fair to every country.
[02:35:42.074 --> 02:35:51.066]  But here's an agreement that I believe Joseph Stiglitz and Paul Krugman, two well-known economists, have said basically only serves the interests of the wealthiest.
[02:35:51.804 --> 02:36:01.273]  And you mentioned earlier on, and I heard Alex talking earlier on in the broadcast, about the provisions there for corporations to in fact sue governments when they don't like what governments are doing.
[02:36:01.293 --> 02:36:13.866]  I don't know if you know this, you probably will, maybe some of your viewers won't know, but this was put to the, in a big poll in New Zealand, it was put to the New Zealanders back in 2012, I'm sure Paul will know this,
[02:36:14.406 --> 02:36:22.034]  And they were asked to give an opinion as to whether they thought it was a good thing that corporations could sue democratic elected governments.
[02:36:22.835 --> 02:36:28.081]  No surprise, 64%, nearly two-thirds of New Zealand said no, it's not a good idea.
[02:36:28.381 --> 02:36:29.602]  I'll tell you what I think it is, David.
[02:36:30.063 --> 02:36:30.643]  And I'm new.
[02:36:31.384 --> 02:36:34.667]  Compared to, you know, you guys and Alex, I'm pretty new.
[02:36:34.687 --> 02:36:36.930]  I worked in the mainstream media for a long time.
[02:36:37.723 --> 02:36:46.719]  And it's only really been the last four or five years that I kind of came out and had a good look at what was going on and what was being reported and what was not being reported and why.
[02:36:48.281 --> 02:36:51.367]  So maybe my analysis is going to be a little bit immature, maybe.
[02:36:52.331 --> 02:37:02.480]  But I'm going to say this, it seems to me that corporations are out to do nothing other than privatise every square inch of land on this planet.
[02:37:03.400 --> 02:37:07.063]  And whatever they have to do to bring that about, they'll go and do it.
[02:37:07.664 --> 02:37:10.746]  I won't rant on too much because Paul wants to get in.
[02:37:12.105 --> 02:37:19.190]  I was thinking today, I come from Ireland obviously, you're probably saying, tell me another one, you obviously know I'm Irish, with this accent, this outrageous accent that I have.
[02:37:19.891 --> 02:37:20.251]  That's great.
[02:37:20.751 --> 02:37:21.792]  I'm from Waterford in Ireland.
[02:37:23.173 --> 02:37:26.135]  My country's been decimated by the IMF and the European Union.
[02:37:26.215 --> 02:37:26.435]  Yeah.
[02:37:26.635 --> 02:37:27.196]  Decimated.
[02:37:28.036 --> 02:37:38.163]  We've lost the electricity supply board, we've lost the forestry, we've had to give pretty much all of our state assets to the IMF to pay back debts that we really didn't have.
[02:37:38.624 --> 02:37:41.766]  And what that makes me think, and I'd love to hear Paul's opinion on this, David,
[02:37:42.600 --> 02:37:44.223]  What do they need these agreements for?
[02:37:44.263 --> 02:37:45.625]  What more do they need to do?
[02:37:45.705 --> 02:37:47.027]  They're doing it already anyway!
[02:37:47.617 --> 02:37:51.060]  Governments have been completely taken over by corporations anyway.
[02:37:51.400 --> 02:37:53.141]  So why the need for these bloody agreements?
[02:37:53.201 --> 02:37:53.701]  I don't get it.
[02:37:53.902 --> 02:37:54.422]  I really don't.
[02:37:54.902 --> 02:37:55.303]  That's right.
[02:37:55.323 --> 02:37:59.966]  Yeah, Paul, the European Union was something that Davignon bragged about.
[02:38:00.006 --> 02:38:10.013]  The fact that a chairman of Bilderberg bragged about the fact that they created the idea for the European Union as well as the Euro in just their second meeting 59 years ago.
[02:38:10.073 --> 02:38:12.695]  This was the 60th anniversary of the Bilderberg Group meeting.
[02:38:13.115 --> 02:38:15.282]  So what do you think they need?
[02:38:15.322 --> 02:38:19.676]  They want to have every last bit of private property on the planet, don't they?
[02:38:21.158 --> 02:38:32.465]  Well, this TTIP is another pillar of world government and it's about taking away any shred of representative nation-state government in America or Europe.
[02:38:32.785 --> 02:38:35.286]  I mean, look at the people who are behind this TTIP.
[02:38:35.847 --> 02:38:41.330]  Jose Manuel Barroso, Herman Van Rompuy, both key Bilderberg luminaries.
[02:38:41.770 --> 02:38:46.673]  The guy running it from the US side is Obama's US Trade Representative Michael Froman.
[02:38:47.213 --> 02:38:49.954]  CFR member, Wall Street insider.
[02:38:50.274 --> 02:38:58.317]  This is a guy who made out like a bandit in his position as City Group Managing Director back in 2008 during the economic crisis.
[02:38:58.777 --> 02:39:01.077]  So this is a kind of world company.
[02:39:01.117 --> 02:39:06.339]  It's about joining Europe and America together under a pillar of world government.
[02:39:06.819 --> 02:39:09.060]  It's being called the economic NATO.
[02:39:09.640 --> 02:39:28.585]  And just as the European Union began as a free trade area and is now a political federation basically, where in some countries upwards of 50% or more of laws are dictated, are created, implemented on orders of the EU with no nation state representative democracy whatsoever.
[02:39:29.185 --> 02:39:38.494]  That's the plan now for America, and that's how they're trying to get it done, through creating this world company via the Transatlantic Trade and Investment Partnership Agreement.
[02:39:38.794 --> 02:39:45.961]  So that's what it's about, because Froman is also behind the Trans-Pacific Partnership, which is the America-Asian Union.
[02:39:46.341 --> 02:39:49.825]  So they're still intent on building this world government, which they
[02:39:50.285 --> 02:39:54.527]  A plan to have in place by the year 2000 is being derailed again and again.
[02:39:55.008 --> 02:40:02.652]  They're still pursuing it feverishly, and this TTIP is part of that centralization of power into fewer and fewer hands.
[02:40:03.132 --> 02:40:14.659]  You know, it echoes not just the goals of these globalist groups like the Trilateral Commission, like the Bilderberg Group, but it also echoes their operational methods, because the Trans-Pacific Partnership
[02:40:15.259 --> 02:40:15.359]  Yes.
[02:40:33.138 --> 02:40:33.418]  I think?
[02:40:55.911 --> 02:40:59.736]  Real issues of taking over control of the Internet.
[02:40:59.836 --> 02:41:05.443]  We've got, as democratic countries have rejected CISPA, SOPA, ACTA, PIPA.
[02:41:06.365 --> 02:41:32.903]  we now see that these guys are going to enact this through the back door where they can essentially shut down any internet site just with an accusation of copyright laws and of course it's also going to affect the way people get their medicine where they're going to extend out the copyright uh... terms for these pharmaceutical companies even if it violates national law because these partnership agreements would take precedent over it to make it clear when they have these
[02:41:33.783 --> 02:41:50.821]  Arbitration sessions that would happen, this would put the corporations, just the multinational corporations mind you, not local corporations within a country, but only the ones that are multinational corporations, they would have equal status in these arbitration schemes to sovereign nation states.
[02:41:52.428 --> 02:41:54.790]  Paul, let's go to Richie Allen.
[02:41:54.850 --> 02:41:57.692]  Richie, what do you think about that?
[02:41:58.032 --> 02:42:06.317]  You couldn't argue with a single thing you've said, but I repeat again, and I'm sorry if I'm boring you, but it's a case of overkill, really.
[02:42:06.737 --> 02:42:15.303]  We're covering a story on The People's Voice that you guys are interested in as well, and it's about an Australian farmer called Steve Marsh, who sued his neighbour
[02:42:15.856 --> 02:42:18.878]  for cross-contaminating his crop with GM crops.
[02:42:18.918 --> 02:42:20.759]  Steve is an organic farmer in Australia.
[02:42:21.280 --> 02:42:23.621]  This guy next door to him is growing GM canola.
[02:42:25.282 --> 02:42:27.964]  So, of course, Steve lost his organic certification.
[02:42:28.384 --> 02:42:33.648]  In other words, the government said, Steve, you're not an organic farmer anymore because you've got this stuff in your crop.
[02:42:34.168 --> 02:42:44.317]  So of course that's not good for Steve, because organic crops cost a little bit more, they cost a bit more to cultivate, but they also make more of a profit, so he's lost out on a few dollars.
[02:42:44.597 --> 02:42:49.962]  So of course he sues, as he would do, the next door neighbour, the nearby farmer.
[02:42:50.822 --> 02:42:51.743]  And he loses!
[02:42:51.843 --> 02:42:52.584]  And this is extraordinary.
[02:42:52.644 --> 02:42:54.085]  The government who took the
[02:42:55.598 --> 02:43:01.640]  Organic certification away from him, basically said to him, nobody's responsible for you losing your organic certification.
[02:43:01.700 --> 02:43:11.743]  And to make matters worse then, his neighbour, who was sued by Steve, was bankrolled to the tune of God knows how much money by Monsanto for the court case.
[02:43:12.163 --> 02:43:22.051]  And I believe, and I can't name them, David, but I believe the senior agricultural ministers in Australia have gone on the record in the last few days to say they're absolutely delighted with the decision.
[02:43:22.071 --> 02:43:26.715]  So I say again, why the need for this bloody new agreement?
[02:43:26.955 --> 02:43:29.497]  Because what they want to do with it, they're doing already anyway!
[02:43:29.797 --> 02:43:30.498]  Yeah, that's true.
[02:43:31.400 --> 02:43:32.561]  Well, here in the U.S.
[02:43:32.581 --> 02:43:48.434]  we had the Supreme Court 9-0 have a similar case where it was a farmer whose product was cross-contaminated by that, and 9-0 they sided with Monsanto saying that he had to pay them because they had contaminated his product.
[02:43:48.734 --> 02:43:52.257]  We see as people are fully awake in many areas of Europe,
[02:43:52.677 --> 02:43:56.881]  That they can then jam this down their throats, what they could not get through democratically.
[02:43:56.921 --> 02:44:01.825]  That's why people need to wake up to the Trans-Pacific Partnership, the Trans-Atlantic Partnerships that are being done there.
[02:44:02.145 --> 02:44:05.468]  These things are being negotiated in secret, just as they are at Bilderberg.
[02:44:05.748 --> 02:44:19.800]  We've seen for a long time that the globalist agenda was to have regional consolidation, like NAFTA, like the EU, then to combine Europe to America to Asia for world governance, for world domination by these corporations.
[02:44:19.881 --> 02:44:20.081]  Paul?
[02:44:21.325 --> 02:44:22.746]  What do you think about that?
[02:44:22.766 --> 02:44:29.512]  I think they're basically trying to plug the leaks in the agenda because they keep trying to implement this and it just keeps leaking again and again.
[02:44:29.552 --> 02:44:33.335]  I mean, look at the recent resistance in the Euro elections.
[02:44:33.395 --> 02:44:36.498]  I mean, a lot of those parties have policies that I don't agree with.
[02:44:36.858 --> 02:44:47.147]  But the fact that in places like Denmark, France and the UK and other countries, they were dealt a huge blow by these anti-globalist, anti-EU parties.
[02:44:48.488 --> 02:44:50.750]  In the Euro elections, I mean, that's got them panicked.
[02:44:50.790 --> 02:44:52.592]  We know Bilderberg were panicked about that.
[02:44:52.632 --> 02:44:54.453]  They leaked the agenda beforehand.
[02:44:54.493 --> 02:44:56.115]  They said they were going to be discussing that.
[02:44:56.675 --> 02:45:03.981]  So, as the push gets stronger and stronger for world government, the resistance complements it in some senses.
[02:45:04.021 --> 02:45:07.444]  So I think this is why they're trying to really jam it down now.
[02:45:07.744 --> 02:45:15.711]  And this TTIP is basically about, you know, it's not free market, it's mercantilism, it's it's crapitalism as some refer to it.
[02:45:16.071 --> 02:45:22.518]  Because it's going to drive down wages, it's going to eviscerate the middle class, as all these agreements, you know, NAFTA, GATT, do.
[02:45:22.598 --> 02:45:23.439]  We've proven that.
[02:45:23.779 --> 02:45:36.253]  You know, it's about the carrot of fake prosperity, promises that they're going to create all these jobs, when in actual fact it's about eroding what little accountability the US government has left to its citizens.
[02:45:37.162 --> 02:45:38.083]  Yes, absolutely.
[02:45:38.123 --> 02:45:45.127]  And hopefully that's the one thing that can come out of our coverage, that can come out of this if people start to look at what's being done.
[02:45:45.187 --> 02:45:47.248]  Why do we have this secretive meeting?
[02:45:47.388 --> 02:45:51.851]  Why do we have these secretive trade negotiations that are essentially affecting everything?
[02:45:51.911 --> 02:45:59.216]  We have people like the Electronic Freedom Foundation are getting involved in this because they said this is not simply about economic issues.
[02:45:59.256 --> 02:46:04.519]  It would be bad enough if it were, but it's about many things far beyond that that affects
[02:46:04.599 --> 02:46:08.241]  It's whether or not we're going to have any say-so at all in our lives.
[02:46:08.281 --> 02:46:16.945]  We had one of the fellows there, one of the security guards, the first day, I said, you know, people are going to be deciding things for your future and you're not going to have any say in it.
[02:46:17.265 --> 02:46:20.967]  And his response was, well, I hope that they decide well.
[02:46:21.288 --> 02:46:22.528]  He doesn't have a problem with that.
[02:46:22.588 --> 02:46:24.549]  Richie Allen, how do people feel about that?
[02:46:24.589 --> 02:46:31.953]  Are they just think that these elite technocrats can make these decisions for people and they don't need to have any input whatsoever into it?
[02:46:32.608 --> 02:46:34.029]  No, I think things are changing.
[02:46:34.309 --> 02:46:42.556]  And again, this is not blowing our trumpets, our collective trumpets, but InfoWars and David Icke and DavidIcke.com and the People's Voice.
[02:46:43.537 --> 02:46:47.920]  We're making a huge change, I think, because Paul said something very interesting there.
[02:46:47.960 --> 02:46:51.363]  He mentioned we don't like the class system.
[02:46:51.383 --> 02:46:53.484]  We don't like the words working class, middle class.
[02:46:53.845 --> 02:46:54.845]  But there is a middle class.
[02:46:55.246 --> 02:46:58.108]  There is a class of people, David, who have always been comfortable.
[02:46:58.128 --> 02:46:59.089]  They've always had enough.
[02:46:59.629 --> 02:47:00.529]  And they've never suffered.
[02:47:00.989 --> 02:47:16.654]  And I think now we're seeing, and Paul is absolutely right, we've seen the results in the European Union elections in Britain and in Ireland and around Europe and France, and I agree with Paul, these unsavoury characters in some of these parties, Golden Dawn, Marine Le Pen's party in France, these are awful people.
[02:47:18.593 --> 02:47:25.461]  But the middle class, people who are used to doing okay, even when times are tough, are now getting squeezed beyond belief.
[02:47:25.922 --> 02:47:29.446]  I always believed that when that happened, you were going to see change.
[02:47:29.486 --> 02:47:32.008]  People are going to stand up and say, no, no, we're not going to have this anymore.
[02:47:33.430 --> 02:47:35.392]  We could be here all night long talking about the media.
[02:47:35.412 --> 02:47:36.594]  The media is a disgrace.
[02:47:37.034 --> 02:47:42.000]  I worked in the mainstream media for a long time and all we ever did was ripped and read, David.
[02:47:42.020 --> 02:47:43.501]  We ripped and read press releases.
[02:47:44.382 --> 02:47:52.311]  We did interviews where we were as tame as a kitten in terms of the questions we asked government ministers and senior politicians.
[02:47:52.351 --> 02:47:53.352]  An absolute disgrace.
[02:47:53.812 --> 02:48:03.439]  And of course, we see in Britain, we see in Ireland, what's remaining of the media, you know, independent commercial radio stations, independent television stations, they're disappearing at a rate of knots.
[02:48:03.799 --> 02:48:13.646]  We've got companies like Global in Britain, Bauer in Britain, owning, I mean, the vast majority of commercial radio stations, which is why, of course, they managed to keep so much of this agenda hidden.
[02:48:14.347 --> 02:48:14.827]  Yeah, that's right.
[02:48:14.867 --> 02:48:16.008]  Now, you said that you were
[02:48:17.017 --> 02:48:24.981]  Embedded in mainstream media, you broke out just as Cheryl Atkinson who just broke this story about the experimentation on premature babies.
[02:48:25.021 --> 02:48:26.122]  I don't know if you've heard about that.
[02:48:26.162 --> 02:48:26.522]  That's breaking.
[02:48:26.542 --> 02:48:27.243]  I have, Paul.
[02:48:27.263 --> 02:48:28.964]  David, I have and I'm horrified to hear that.
[02:48:29.044 --> 02:48:31.685]  I've been listening to the program since the start.
[02:48:31.885 --> 02:48:32.846]  I always hear the program.
[02:48:34.206 --> 02:48:38.588]  And that's an absolutely horrendous, horrendous story that it really is.
[02:48:38.728 --> 02:48:50.513]  And yet I don't believe that that's the kind of story that she would be allowed to cover at CBS or if she was allowed to cover it I believe they would have probably contacted the National Institute of Health and the
