[00:00:00.029 --> 00:00:01.410]  Direct from Austin.
[02:47:31.364 --> 02:47:32.244]  Good to hear from you, Will.
[02:47:33.004 --> 02:47:35.205]  Let's talk to Merle in Oklahoma.
[02:47:35.245 --> 02:47:36.085]  You're on the air.
[02:47:36.485 --> 02:47:39.326]  I know another Merle from Oklahoma, Merle Haggard.
[02:47:39.366 --> 02:47:39.726]  Go ahead.
[02:47:41.281 --> 02:47:42.201]  All right now, Alex.
[02:47:42.782 --> 02:47:44.202]  How are you today, sir?
[02:47:44.382 --> 02:47:45.742]  Thank you for having me on your show.
[02:47:45.842 --> 02:47:46.183]  You bet.
[02:47:46.203 --> 02:47:48.543]  Good to have you here, sir.
[02:47:48.783 --> 02:47:54.725]  Yes, like on these armored vehicles, they kind of quit saying anything about them.
[02:47:55.686 --> 02:48:04.368]  We know the news was put on there that Coffeyville, Kansas has received one, and the Cherokee Nation, they have given one to the Cherokee Nation.
[02:48:04.968 --> 02:48:07.969]  So that might be a whole new turn to Cowboys and Indians.
[02:48:10.425 --> 02:48:20.749]  On this issue with the immigrants, the illegals, I called my congressman, Mark Wayne Mullen, and Lankford is running for Coburn's office.
[02:48:21.929 --> 02:48:26.631]  And first they started lying to me about, oh those are just little kids.
[02:48:26.691 --> 02:48:33.994]  I said we have the documentation, I didn't tell them where it came from, that mothers and they're letting gang members into this.
[02:48:34.174 --> 02:48:34.894]  What's going on?
[02:48:35.740 --> 02:48:36.781]  Well, we don't know.
[02:48:37.141 --> 02:48:38.842]  We can't control that.
[02:48:38.882 --> 02:48:40.784]  That's Obama's executive order.
[02:48:41.384 --> 02:48:46.928]  And I said, well, can't somebody go up there and get a straight jacket and put on his butt?
[02:48:48.169 --> 02:48:52.833]  They told me they finally said that they didn't want to hear it when I caught them in their lies.
[02:48:53.413 --> 02:48:56.896]  That they didn't want to hear it, and it wasn't their business, and hung up on me.
[02:48:56.996 --> 02:49:03.941]  So any of you Obamas that's listening on these elections that's going on, you can count these boys down in the government office.
[02:49:04.946 --> 02:49:07.387]  Because they're in on the bad stuff.
[02:49:08.668 --> 02:49:10.088]  But I just thank you for your time, Alex.
[02:49:10.208 --> 02:49:12.550]  God bless what your whole crew does, man.
[02:49:12.570 --> 02:49:13.130]  We really enjoy it.
[02:49:13.150 --> 02:49:14.050]  Thank you so much, brother.
[02:49:14.070 --> 02:49:20.473]  Yeah, they got Boehner and others out saying, see, we need to legalize the illegals to fix the problem.
[02:49:20.753 --> 02:49:24.295]  That's like Obama saying, come, come, that'll fix the problem.
[02:49:24.315 --> 02:49:27.777]  It'd be like if your boat had a hole in it and you went, let me fix that.
[02:49:28.037 --> 02:49:32.479]  So you shot 85 more holes in it, grabbed a hatchet, started hacking holes in the bottom of the boat.
[02:49:33.817 --> 02:49:45.461]  The country is going into depression, the meat prices are doubling, the fuel prices are increasing, the money machine printing is up on high, the elite is all dancing around, while the rest of the country falls apart.
[02:49:47.662 --> 02:49:50.743]  You have to build up the United States to build up the countries around it.
[02:49:51.183 --> 02:49:56.945]  You don't... David Knight had the analogy of the oxygen mask.
[02:49:56.965 --> 02:49:59.546]  They tell you in a plane if you're with your children and the oxygen...
[02:50:00.629 --> 02:50:03.169]  Pressure gets lost and the oxygen masks drop.
[02:50:03.690 --> 02:50:06.130]  You only got like 20-30 seconds to get it on before you pass out.
[02:50:06.610 --> 02:50:09.811]  Get it on yourself, get it working, then get it on your kids.
[02:50:10.811 --> 02:50:13.671]  Because if you wait and try to get it on your kids, you're going to pass out.
[02:50:14.131 --> 02:50:15.472]  They're not going to be able to get it on you.
[02:50:15.492 --> 02:50:18.932]  I mean, I really want prosperity in Latin America.
[02:50:19.832 --> 02:50:22.733]  But I don't want to live in Guatemala.
[02:50:23.353 --> 02:50:24.893]  That's the second largest immigrant group.
[02:50:25.253 --> 02:50:27.974]  Guatemala is as close to living hell as you can get.
[02:50:30.236 --> 02:50:31.476]  I have family that live down there.
[02:50:31.496 --> 02:50:32.357]  I've been down there.
[02:50:32.477 --> 02:50:33.497]  It's scary, folks.
[02:50:34.117 --> 02:50:36.378]  Let me tell you, I've been down there one time, and I ain't going back.
[02:50:38.319 --> 02:50:43.321]  The whole place is one giant open-sur of crime and evil and poverty.
[02:50:43.661 --> 02:50:44.561]  It's ultra-beautiful.
[02:50:44.641 --> 02:50:47.803]  Volcanoes, jungles, but it is hell.
[02:50:48.943 --> 02:50:51.144]  And those people have no idea what freedom is.
[02:50:53.286 --> 02:50:56.070]  By the way, we have a double link on Drudge, this new article.
[02:50:56.130 --> 02:51:00.095]  Border agents quitting over catch and release of known gang members, MS-13.
[02:51:00.335 --> 02:51:05.161]  Desperate agents police for help ignored as DHS bankrolls invasion.
[02:51:07.057 --> 02:51:11.139]  Are you happy doing your laundry with perfume detergents that irritate your skin?
[02:51:11.399 --> 02:51:15.820]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[02:51:16.140 --> 02:51:19.542]  Are you happy paying new higher prices for smaller boxes?
[02:51:20.222 --> 02:51:31.006]  Find your happiness today with our 1 to 4 year supply of Pure Soaps or our 1 to 2 month sampler with Bar Soap, Shampoo, Laundry and Dish Soap at 5starsoap.com
[02:51:32.086 --> 02:51:33.106]  You deserve the best.
[02:51:33.607 --> 02:51:36.007]  Happiness is 5starsoap.com.
[02:51:36.287 --> 02:51:45.550]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[02:51:45.590 --> 02:51:46.330]  This capitalism?
[02:51:46.390 --> 02:51:52.432]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:51:52.532 --> 02:51:56.178]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:51:56.238 --> 02:51:57.139]  Call for your copy 800-686-2237.
[02:51:57.159 --> 02:51:58.521]  It's time to understand the system.
[02:51:58.582 --> 02:51:58.862]  Call 800-686-2237.
[02:51:58.902 --> 02:51:59.183]  That's 800-686-2237.
[02:52:07.193 --> 02:52:08.254]  In the near future.
[02:52:08.535 --> 02:52:12.719]  When you realize how fake it all is, the football, the basketball.
[02:52:13.039 --> 02:52:14.061]  Security alert.
[02:52:14.261 --> 02:52:16.023]  This is Homeland Security.
[02:52:16.283 --> 02:52:19.827]  Analysis, InfoWars, building independent media operations.
[02:52:19.847 --> 02:52:22.750]  You let the worst people get controlled and tell us that we
[02:52:22.850 --> 02:52:24.813]  We are the ones responsible.
[02:52:24.853 --> 02:52:27.236]  Prime Director didn't credit Alex Jones.
[02:52:27.436 --> 02:52:30.220]  Jones is the wildly popular conspiracy theorist.
[02:52:30.280 --> 02:52:33.304]  A popular conspiracy theory talk show called InfoWars.
[02:52:33.524 --> 02:52:35.767]  Alex Jones is now in an Austin jail.
[02:52:35.827 --> 02:52:37.369]  These people are assaulting us!
[02:52:37.409 --> 02:52:39.632]  Targeting of patriots engaged.
[02:52:40.192 --> 02:52:41.853]  They're never going to stop.
[02:52:42.113 --> 02:52:45.755]  They're never going to deviate from their program until we stop them.
[02:52:45.815 --> 02:52:51.958]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:52:53.139 --> 02:52:56.280]  Intellectually, it's begun.
[02:52:56.300 --> 02:52:57.721]  You can feel it.
[02:53:05.718 --> 02:53:07.139]  A sudden change in the wind.
[02:53:07.619 --> 02:53:13.662]  The day grows dark as ominous clouds move in and lightning begins to carve arcs in the sky.
[02:53:14.102 --> 02:53:16.884]  And you realize you are not prepared.
[02:53:18.525 --> 02:53:22.286]  The number of intense storms is increasing exponentially in the U.S.
[02:53:22.547 --> 02:53:28.390]  Tornadoes, hurricanes, flooding, and droughts are happening with greater magnitude and frequency.
[02:53:28.630 --> 02:53:31.191]  If you are choosing to rely on the government to save
[02:53:31.371 --> 02:53:32.792]  And no one's coming to help them.
[02:53:32.972 --> 02:53:34.313]  You could be dead wrong.
[02:53:34.553 --> 02:53:39.676]  The first step towards self-reliance in the face of disaster is a visit to mypatriotsupply.com.
[02:53:39.736 --> 02:53:46.920]  There, you'll find the absolute best prices on storable foods, non-GMO seeds, emergency water filtration devices, and so much more.
[02:53:47.060 --> 02:53:50.023]  All orders over $49 qualify for free shipping in the lower 48.
[02:53:50.683 --> 02:53:52.965]  Visit us online or call 866-229-0927.
[02:53:53.786 --> 02:53:55.488]  That's 866-229-0927.
[02:53:55.688 --> 02:53:59.271]  And speak to one of our preparedness advisors today.
[02:53:59.531 --> 02:54:02.774]  Remember, before it's time to survive, it's time to prepare.
[02:54:03.154 --> 02:54:04.876]  MyPatriotsupply.com
[02:54:11.441 --> 02:54:14.483]  We're in strange days, my friends, when evil is just on the loose.
[02:54:14.824 --> 02:54:21.348]  David Knight is going to get on the Nightly News tonight, breaking down some incredible information.
[02:54:21.769 --> 02:54:29.254]  He's going to give you a little forte of that and then get into his report from last night's Nightly News about the emails that have disappeared now and how ridiculous that is.
[02:54:29.654 --> 02:54:36.235]  But briefly, this hour was brought to you by MyPatriotSupply.com forward slash Alex, where you find their great specials.
[02:54:36.275 --> 02:54:40.936]  They're the storable foods company, non-GMO, great customer service, lasts for 20 years.
[02:54:41.416 --> 02:54:42.796]  You need to be self-sufficient.
[02:54:42.816 --> 02:54:44.377]  That's where I get my storable foods.
[02:54:44.737 --> 02:54:50.518]  MyPatriotSupply.com forward slash Alex or 866-229-0927.
[02:54:51.078 --> 02:54:55.139]  A big deal in the London Telegraph and several other publications.
[02:54:55.459 --> 02:54:57.299]  Tell us about what's coming up on the nightly news tonight.
[02:54:57.719 --> 02:55:05.865]  Well, Alex, it was actually kind of ironic that at this Margaret Thatcher conference, you've got these people who are pushing NAFTA, they're pushing the European Union.
[02:55:06.626 --> 02:55:09.247]  She helped kill the takeover of England for a while.
[02:55:09.267 --> 02:55:10.208]  Exactly, exactly.
[02:55:10.268 --> 02:55:13.150]  And after she spoke out at Bilderberg, she was thrown out.
[02:55:13.190 --> 02:55:15.832]  But of course, David Petraeus has been there now for two years in a row.
[02:55:16.252 --> 02:55:22.177]  And he was at this conference, we're going to talk about this tonight in the nightly news, and he answered the question in his conference, after America
[02:55:22.657 --> 02:55:23.258]  What next?
[02:55:23.518 --> 02:55:23.798]  Okay?
[02:55:23.838 --> 02:55:25.559]  And he talked about America Plus.
[02:55:25.900 --> 02:55:29.202]  And he said, well, what's coming after America is North America.
[02:55:29.523 --> 02:55:32.405]  Highly integrated forces of Canada, the U.S., and Mexico.
[02:55:32.445 --> 02:55:33.806]  And of course, he says NAFTA.
[02:55:34.206 --> 02:55:35.347]  That's what this is really about.
[02:55:35.367 --> 02:55:40.932]  When people don't understand what's going on with immigration, they don't understand... It's the collapse of all three countries into total slavery.
[02:55:41.272 --> 02:55:44.114]  With Mexico and North Korea and China as the model.
[02:55:44.154 --> 02:55:45.996]  We'll cover that tonight at 7 o'clock in detail.
[02:55:46.296 --> 02:55:48.398]  The article's Margaret Thatcher, Conference on Liberty.
[02:55:48.818 --> 02:55:53.061]  As it happened, London Telegraph, and she fought what they're now shelling.
[02:55:53.581 --> 02:55:55.343]  Let's go to your report, David Knight.
[02:55:57.206 --> 02:56:04.232]  The House of Representatives has been investigating the IRS to see if they singled out Tea Party groups for political persecution.
[02:56:04.673 --> 02:56:11.118]  A large part of that investigation are incriminating emails that the IRS is now saying have disappeared.
[02:56:11.558 --> 02:56:19.045]  Is it credible that Lois Lerner and now six other IRS officials would lose all of their emails due to a computer disk crash?
[02:56:19.665 --> 02:56:27.070]  Now, some people might find that credible because that's happened to them with their personal computers, but we're not talking about personal computers.
[02:56:28.291 --> 02:56:29.372]  You found one?
[02:56:29.532 --> 02:56:30.012]  Did I?
[02:56:30.312 --> 02:56:33.635]  It looks like this one is deducting for medical payments covered by insurance.
[02:56:33.995 --> 02:56:38.558]  This, we suspect, is how a great many people think of ADP.
[02:56:39.098 --> 02:56:40.819]  Automatic Data Processing.
[02:56:41.580 --> 02:56:48.665]  The newest tax tool of the Internal Revenue Service and a new dimension in tax administration.
[02:56:49.417 --> 02:56:55.001]  The IRS has policies, procedures, and technology that you don't have on your personal computer.
[02:56:55.281 --> 02:57:11.672]  We're told that the electronic records weren't archived for very long, but the IRS's own record-keeping requirements for us treats electronic records the same as paper records, and requires that we keep records for three to seven years, indefinitely, if fraud is suspected.
[02:57:12.492 --> 02:57:17.756]  But IRS policy says that official e-mails are federal records.
[02:57:18.296 --> 02:57:22.319]  And they're required to be printed and stored separately and permanently.
[02:57:22.899 --> 02:57:25.781]  And the e-mails don't just reside on a hard disk.
[02:57:25.901 --> 02:57:27.942]  These e-mails pass through servers.
[02:57:28.363 --> 02:57:33.946]  And the IRS has a huge IT department to ensure that data is backed up and preserved.
[02:57:34.467 --> 02:57:41.752]  And reporter Cheryl Atkinson reports that an IRS official told her that e-mail is backed up with something called a RAID.
[02:57:42.512 --> 02:57:45.093]  Arrayed is a redundant array of independent disks.
[02:57:45.153 --> 02:57:49.535]  In other words, two physical hard drives are put together in one enclosure.
[02:57:50.035 --> 02:57:52.857]  Information written to one is also written to another.
[02:57:53.557 --> 02:58:03.041]  Now what that means is that although a single hard drive might have a mean time between failure of five years, that would give you a probability of about 1 in 78,000 that this would fail.
[02:58:05.302 --> 02:58:13.186]  When you put them together in a raid configuration that's mirrored for security, you wind up with a mean time between failure of 500 years.
[02:58:13.747 --> 02:58:15.107]  In billions.
[02:58:16.108 --> 02:58:23.972]  In other words, it's not credible, even if they weren't mirrored, that all seven of these would fail and lose the most critical time period that they're looking for.
[02:58:24.413 --> 02:58:29.335]  I say the IRS officials need to be held to the same standard that they hold the rest of America to.
[02:58:29.655 --> 02:58:33.698]  For example, they should be guilty until they can prove that they're innocent.
[02:58:34.591 --> 02:58:38.275]  They should be required to retain data for seven years, just as we are.
[02:58:38.455 --> 02:58:41.578]  We'll be back in overdrive with more.
[02:58:41.618 --> 02:58:45.702]  Stay with us in 4Wars.com, Ford's last show for the free video feeds.
[02:58:46.323 --> 02:58:47.324]  More calls coming up.
[02:58:47.364 --> 02:58:48.185]  Great job, crew.
[02:58:48.205 --> 02:58:49.186]  You're listening to GCN.
[02:58:49.226 --> 02:58:49.666]  You're listening.
[02:58:49.746 --> 02:58:50.467]  Spread the word.
[02:58:50.487 --> 02:58:51.868]  Don't take this show for granted.
[02:58:52.349 --> 02:58:53.830]  We're trying to stop us.
[02:58:54.091 --> 02:58:55.072]  Let's not let them win.
[02:58:56.656 --> 02:59:00.659]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:59:00.679 --> 02:59:04.842]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:59:05.062 --> 02:59:08.464]  What are the health effects of having these drugs in our drinking water?
[02:59:08.724 --> 02:59:11.606]  It's forced medical treatment without the consent of residents.
[02:59:11.766 --> 02:59:19.131]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:59:19.331 --> 02:59:22.974]  On average, the county says it sprays with the glyphosate at least once a week.
[02:59:23.234 --> 02:59:27.495]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:59:27.655 --> 02:59:33.577]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:59:33.617 --> 02:59:37.417]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:59:37.557 --> 02:59:40.098]  It is our responsibility to protect our families.
[02:59:40.298 --> 02:59:41.638]  The establishment's not going to do it.
[02:59:41.798 --> 02:59:43.039]  It's time to take action.
[02:59:43.159 --> 02:59:44.859]  It's time to filter our water.
[02:59:44.979 --> 02:59:52.121]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:59:52.381 --> 02:59:56.264]  Our call toll free 888-253-3139.
[02:59:57.485 --> 03:00:00.328]  Coast to Coast Direct from Austin.
[03:00:01.089 --> 03:00:04.391]  You're listening to the Alex Jones Broadcasting Network.
[03:00:04.892 --> 03:00:08.975]  Big Brother
[03:00:13.946 --> 03:00:14.987]  Mainstream media.
[03:00:15.728 --> 03:00:16.829]  Government cover-ups.
[03:00:17.489 --> 03:00:18.290]  You want answers?
[03:00:19.071 --> 03:00:19.971]  Well, so does he.
[03:00:20.612 --> 03:00:24.235]  He's Alex Jones on the GCN Radio Network.
[03:00:24.816 --> 03:00:28.899]  And now, live from Austin, Texas, Alex Jones.
[03:00:34.904 --> 03:00:37.887]  Let's jam in as many calls as we can right now in overdrive.
[03:00:37.987 --> 03:00:39.588]  Shane in Florida, thanks for holding.
[03:00:39.949 --> 03:00:41.010]  You're on the air, go ahead.
[03:00:41.997 --> 03:00:43.297]  Hey, how's it going, Mr. Jones?
[03:00:43.357 --> 03:00:44.078]  Shane Hess here.
[03:00:44.778 --> 03:00:46.958]  I called you a couple years ago when I was still in the military.
[03:00:46.978 --> 03:00:49.219]  I was an Apache driver at the time.
[03:00:49.379 --> 03:00:57.161]  I want to let you know that there is something you can find online called CMOS, which is a common missile warning system.
[03:00:57.281 --> 03:00:58.381]  All aircraft in the U.S.
[03:00:58.401 --> 03:01:07.443]  military are retrofitted with this technology, which basically renders any portable surface-to-air missile device virtually irrelevant.
[03:01:07.643 --> 03:01:09.384]  Is that where it fires out all the flares?
[03:01:10.342 --> 03:01:11.223]  Yeah, that's what it is.
[03:01:11.303 --> 03:01:14.105]  And something that, you know, we should be putting out there because let's think about this.
[03:01:14.466 --> 03:01:24.154]  If we end up having an event which we know could be used as a false flag or whatever you want to call it, they're going to end up retrofitting every civilian airline with this anyway.
[03:01:24.634 --> 03:01:30.920]  So if this is the threat and they're admitting it, then they should go ahead and just start retrofitting these things now to prevent it from ever happening.
[03:01:31.220 --> 03:01:32.521]  That's just my one point there.
[03:01:32.881 --> 03:01:34.463]  And then the one other thing I want to let you know is
[03:01:35.163 --> 03:01:37.847]  We are still talking to the military every single day.
[03:01:37.927 --> 03:01:47.699]  I'm not in my unit anymore, but I have a former lieutenant who's now a company commander, and she just put together a memo on 31
[03:01:49.332 --> 03:02:02.104]  March of 2014, and bullet 3 says to facilitate the soldiers and officers of this command faithfully upholding their oath, each member of Delta Company will be required to sign for and maintain a copy of the U.S.
[03:02:02.124 --> 03:02:04.987]  Constitution issued to them upon arrival to the company.
[03:02:05.647 --> 03:02:14.810]  Um, I'm not going to give any specific information about who my former lieutenant was, but I can certainly, uh, for you, uh, what this memo looks like.
[03:02:14.850 --> 03:02:21.652]  And there, there's real stuff happening in the command structure at the low level, um, to, to basically awaken people to their constitutional oath.
[03:02:23.353 --> 03:02:36.479]  What we have seen happen the last 19 years on air is that when they try to get the military at the low and mid-level to do bad things, it actually causes a big awakening and a constitutional rebellion against that tyranny.
[03:02:36.919 --> 03:02:39.921]  Please send that to ShowTipsAtInfoWars.com.
[03:02:40.421 --> 03:02:41.602]  Just give us the details.
[03:02:42.102 --> 03:02:43.763]  We'll cover up the names to protect everybody.
[03:02:44.483 --> 03:02:48.145]  That the military is rebelling in a legal and lawful way.
[03:02:49.085 --> 03:02:54.766]  By promoting the Bill of Rights and Constitution, and reminding people what their real oaths are.
[03:02:55.307 --> 03:02:59.248]  And that's the last thing the establishment wants, so that's a beautiful thing.
[03:02:59.268 --> 03:03:03.869]  And I am aware of that happening and going on, and it's very exciting.
[03:03:04.169 --> 03:03:13.971]  That's why it's key for veterans to reach out to their friends that are still in, and to let them know that we're awake, that they're waking up, and that we can save this country.
[03:03:14.311 --> 03:03:17.052]  That's why the globalists are desperately opening the borders up right now.
[03:03:19.363 --> 03:03:19.763]  We appreciate it.
[03:03:19.783 --> 03:03:20.904]  A lot of us know who you are.
[03:03:20.924 --> 03:03:22.345]  We appreciate what you're doing, sir.
[03:03:22.746 --> 03:03:24.547]  And we're not going to let this happen.
[03:03:25.208 --> 03:03:30.152]  The big thing is, are we going to unify around some basic principles of being good people?
[03:03:30.652 --> 03:03:34.816]  And so that's why a lot of the rhetoric that we need to have just needs to unify people.
[03:03:35.476 --> 03:03:37.118]  Our biggest enemy right now is apathy.
[03:03:37.138 --> 03:03:39.459]  People are ready to do something, but they're not exactly sure what to do.
[03:03:39.520 --> 03:03:40.080]  Exactly.
[03:03:40.140 --> 03:03:41.421]  People need to know they have power.
[03:03:41.561 --> 03:03:43.463]  And just speaking out against evil is good.
[03:03:43.523 --> 03:03:46.585]  And picking things to do locally is good.
[03:03:47.666 --> 03:03:53.007]  That's why we have a chance to win and why the system is so scared, because there is a big awakening happening.
[03:03:53.827 --> 03:03:55.248]  It really is happening, folks.
[03:03:55.448 --> 03:03:56.448]  Who's up next here?
[03:03:58.108 --> 03:04:00.709]  Hubo in Wisconsin, and then I'm out of time.
[03:04:00.749 --> 03:04:01.689]  I'm sorry, the other callers.
[03:04:01.729 --> 03:04:02.089]  Go ahead.
[03:04:03.890 --> 03:04:04.050]  Yeah.
[03:04:04.070 --> 03:04:05.330]  Hello, Alex Jones.
[03:04:06.130 --> 03:04:07.431]  Thank you for this opportunity.
[03:04:08.871 --> 03:04:13.492]  In any case, you know, I believe that you are singularly
[03:04:14.608 --> 03:04:28.023]  The person who's speaking out from the highest rampart against this whole Iraq story that is being fed by the mainstream media, you are a cogent, stentorian,
[03:04:28.582 --> 03:04:30.463]  And kudos to you.
[03:04:30.904 --> 03:04:38.869]  You know, I listened to your previous guest, whose website is We Meant Well, and I don't know what to think of it.
[03:04:38.969 --> 03:04:41.791]  And he's not here to defend himself, so I'm not going to lambaste him.
[03:04:41.811 --> 03:04:43.753]  I'll tell you what, we'll just keep doing more Overdrive.
[03:04:43.773 --> 03:04:44.653]  We'll do one more segment.
[03:04:44.673 --> 03:04:46.354]  We'll talk to Brian, Anthony, and Mark.
[03:04:46.655 --> 03:04:47.455]  Stay there.
[03:04:48.036 --> 03:04:48.576]  You've called before.
[03:04:48.596 --> 03:04:49.297]  How do you pronounce your name?
[03:04:50.307 --> 03:04:50.647]  Haboo.
[03:04:50.908 --> 03:04:51.188]  Haboo.
[03:04:51.208 --> 03:04:51.468]  Haboo.
[03:04:51.528 --> 03:04:52.149]  Okay, I'll get it right.
[03:04:52.629 --> 03:04:55.052]  Alright, I can hardly speak English much less get other names right.
[03:04:55.072 --> 03:04:55.672]  It's a cool name.
[03:04:56.053 --> 03:04:58.836]  I just can't, you know, hardly say my name correctly myself.
[03:04:59.276 --> 03:05:00.517]  So, Haboo, stay there.
[03:05:00.537 --> 03:05:01.979]  We'll come back to you, let you finish your point.
[03:05:02.359 --> 03:05:05.903]  Then Mark, Ryan, and Anthony, straight ahead in Overdrive.
[03:05:07.441 --> 03:05:12.183]  Man, when I get home from work, all Betty does is watch her reality TV and then she goes to sleep.
[03:05:12.423 --> 03:05:15.484]  I can take her on romantic dates, I get her flowers, you name it.
[03:05:15.764 --> 03:05:17.625]  She's just not the woman I married.
[03:05:17.865 --> 03:05:19.806]  Oh, Ralph, that's just awful.
[03:05:20.046 --> 03:05:21.507]  Does this seem familiar?
[03:05:21.687 --> 03:05:24.768]  Are the honeymoon days of your relationship long gone?
[03:05:25.048 --> 03:05:35.272]  If so, consider the abundance of chemical additives, pesticides, BPA containers, contaminated tap water, and other toxic substances found in our environment.
[03:05:35.652 --> 03:05:41.737]  Experts know our bodies are suffering and being thrown off balance, especially when it comes to your natural systems.
[03:05:42.077 --> 03:05:43.738]  Forget synthetic chemicals.
[03:05:44.139 --> 03:05:51.905]  Super Female Vitality brings forward key herbs specifically chosen for women's biology, without the use of phony additives.
[03:05:52.245 --> 03:06:01.608]  Get your bottle of super female vitality today at InfoWarsLife.com, InfoWarsStore.com, or call 1-888-253-3139.
[03:06:03.028 --> 03:06:05.089]  InfoWarsLife.com.
[03:06:05.509 --> 03:06:06.589]  Live life healthy.
[03:06:06.969 --> 03:06:07.650]  Hey everyone!
[03:06:07.750 --> 03:06:11.311]  Have you heard about the no-no hair removal device that's sweeping the globe?
[03:06:11.531 --> 03:06:18.933]  If you want to go weeks without shaving and get smooth professional quality results, here's our favorite host Cheryl for no-no hair removal.
[03:06:19.053 --> 03:06:19.413]  Thanks!
[03:06:19.613 --> 03:06:22.236]  Hey gals, I love talking about my NoNo.
[03:06:22.556 --> 03:06:29.162]  It's this cute little hair removal system that you can take with you and use almost anywhere at home or on the road.
[03:06:29.422 --> 03:06:34.647]  No more expensive in-office treatments, painful waxing, and no more wasting your valuable time.
[03:06:34.867 --> 03:06:36.088]  Got unwanted facial hair?
[03:06:36.388 --> 03:06:41.593]  NoNo has patented Thermacon technology that works on all hair and skin colors, so it's
[03:06:41.613 --> 03:06:43.574]  It's perfect for using on all body parts.
[03:06:43.774 --> 03:06:47.096]  And now you can take advantage of this incredible risk-free trial.
[03:06:47.277 --> 03:06:52.340]  Get the no-no, the facial kit, a travel case, and a $100 discount shopping card.
[03:06:52.540 --> 03:06:54.701]  And you don't risk a penny to try it.
[03:06:54.821 --> 03:06:57.563]  Try the incredible no-no hair completely risk-free.
[03:06:57.603 --> 03:06:57.883]  Call 1-800-953-6062.
[03:06:57.903 --> 03:06:58.103]  That's 800-953-6062.
[03:06:58.123 --> 03:06:58.163]  800-953-6062.
[03:07:07.129 --> 03:07:08.950]  The human body is extraordinary.
[03:07:09.270 --> 03:07:13.252]  Despite all the stresses we inflict upon it, it still works hard to stay in balance.
[03:07:13.452 --> 03:07:18.455]  Thousands upon thousands of people rely upon hardened body extract to help their body stay balanced.
[03:07:18.755 --> 03:07:27.960]  This excellent 100% natural herbal formula helps maintain healthy blood pressure levels, cleans arteries, promotes good circulation, balances cholesterol and more.
[03:07:28.440 --> 03:07:35.945]  HB Extract, paired with healthy lifestyle choices like good nutrition and exercise, can give you a life free of pain, sickness and fear.
[03:07:36.225 --> 03:07:41.988]  Recapture your youthful vitality and experience your body healing itself with the aid of HB Extract.
[03:07:42.228 --> 03:07:45.090]  It's extremely effective and it starts working in just days.
[03:07:45.570 --> 03:07:50.853]  Visit HBExtract.com to learn more and to read scores of testimonials from satisfied customers.
[03:07:51.113 --> 03:07:53.455]  And we've never increased our price in over 10 years.
[03:07:53.835 --> 03:07:58.499]  That makes Heart and Body Extract as great a value now as it was the first day we sold it.
[03:07:58.819 --> 03:08:00.401]  A healthy heart is a happy heart.
[03:08:00.641 --> 03:08:01.842]  Call 866-295-5305 or go to HPExtract.com.
[03:08:07.990 --> 03:08:13.051]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[03:08:13.411 --> 03:08:15.711]  Because there's a war on for your mind.
[03:08:15.731 --> 03:08:19.592]  Alright, we're in overdrive right now for one more segment.
[03:08:19.672 --> 03:08:21.192]  Haboo in Wisconsin.
[03:08:21.852 --> 03:08:25.513]  You were bringing up the State Department whistleblower that we had on earlier.
[03:08:26.133 --> 03:08:28.574]  Peter Van Buren, go ahead and make your point.
[03:08:29.914 --> 03:08:36.155]  Yeah, I won't go over too much of what he said, but he sounded a lot like the clueless
[03:08:37.176 --> 03:08:37.456]  I think?
[03:08:56.224 --> 03:09:01.308]  Uh... matter was, you know, in bad shape for the Assad government.
[03:09:01.328 --> 03:09:03.610]  They were saying, oh, it should be divided into this and the other.
[03:09:03.970 --> 03:09:08.054]  You know, these people have no clue, respectfully, about what is going on there.
[03:09:08.394 --> 03:09:11.496]  And it is for the indigenous peoples to decide.
[03:09:11.897 --> 03:09:22.265]  And I think this is what we want from the globalist perspective, as you say, to divide it into these Bantu stands so that they can't, you know, work together and provide
[03:09:25.446 --> 03:09:32.308]  You know, their own sovereignty and resistance... That's what's going on, is a destabilization program, and Brzezinski admits that.
[03:09:32.348 --> 03:09:38.090]  And then you've got somebody from the State Department, like Van Buren, who's a smart guy, but from his perspective it's inept.
