[00:00:00.823 --> 00:00:10.784]  4438.
[02:07:49.404 --> 02:07:52.567]  I mean, take a look at the stock market bubble that just burst.
[02:07:53.027 --> 02:07:59.574]  And now we have a real estate bubble that's been created by these low interest rates, and that's about ready to break as well, because it's all refinancing.
[02:07:59.934 --> 02:08:04.699]  And we're looking at, you know, unemployment just went up to 6.4 from 6.1 nationally.
[02:08:04.719 --> 02:08:09.444]  I mean... By the way, it's at record levels, and it doesn't count those that have gone off the rolls.
[02:08:10.490 --> 02:08:16.876]  You know, to me, it doesn't even take a brain to figure out that you need something that isn't attached to this economy.
[02:08:17.716 --> 02:08:21.240]  Especially with the new colored money coming out, they're going to restrict the money supply.
[02:08:21.520 --> 02:08:22.781]  It's meant to cause an implosion.
[02:08:22.801 --> 02:08:24.402]  We have the World Bank IMF documents.
[02:08:24.663 --> 02:08:25.303]  It's a great deal.
[02:08:25.343 --> 02:08:28.366]  Take advantage of the half-ounce gold coins, the great price.
[02:08:29.026 --> 02:08:35.631]  And also, while you're making that call, get the Citizen Rulebooks, the Silver Dollars, or the free report.
[02:08:35.651 --> 02:08:36.772]  888-294-6187.
[02:08:36.792 --> 02:08:38.533]  888-294-6187.
[02:08:38.774 --> 02:08:41.416]  Ted, have a good 4th of July, my friend.
[02:08:41.516 --> 02:08:46.379]  Yeah, you too, Alex, and thanks for Red Beckman, bringing up such good material on this network.
[02:08:47.080 --> 02:08:47.940]  God bless you, Ted.
[02:08:48.421 --> 02:08:55.346]  Ted Anderson, the founder of this network, put his life, his treasure, his honor, everything he's got into this network and the relationship.
[02:08:57.200 --> 02:09:00.485]  He still airs that ad from like two years ago where it goes, the literatures have increased by 200%.
[02:09:00.585 --> 02:09:03.509]  Well, you know why they keep running that ad year after year?
[02:09:03.529 --> 02:09:05.231]  Because it keeps going up 200 to 300% each year.
[02:09:07.449 --> 02:09:08.110]  How do we know that?
[02:09:08.130 --> 02:09:14.334]  We have ratings from stations that get that, and most importantly, we have the internet that gives us total numbers of hits a day.
[02:09:14.774 --> 02:09:19.878]  There are hundreds of thousands of individual people that listen each day, just on the internet.
[02:09:19.998 --> 02:09:26.663]  This show is number one on Shoutcast, against AP Network News, Giant Networks, routinely.
[02:09:27.415 --> 02:09:29.136]  And that's just one of our three streams.
[02:09:29.596 --> 02:09:43.282]  You count all our streams up, even when the show's number two or three or number four on the listings, you add stream two and stream three, we're almost always number one out of 3,580 plus radio stations and networks.
[02:09:43.642 --> 02:09:44.523]  I'm not bragging.
[02:09:44.883 --> 02:09:48.265]  Red, that means that people are hungry for the truth, doesn't it?
[02:09:48.565 --> 02:09:49.185]  Absolutely.
[02:09:49.965 --> 02:09:50.486]  Absolutely.
[02:09:50.506 --> 02:09:52.607]  There's a lot of concerned Americans out there.
[02:09:52.627 --> 02:09:53.387]  There's a lot of
[02:09:54.113 --> 02:09:59.436]  Of Americans that have lost their jobs because of NAFTA and GATT and all these other things.
[02:09:59.836 --> 02:10:01.797]  And they told us that would be great for the economy.
[02:10:02.118 --> 02:10:05.940]  And those people, they lost their jobs and they want to know why.
[02:10:08.061 --> 02:10:10.703]  And so the word is available.
[02:10:11.043 --> 02:10:12.183]  The truth is available.
[02:10:14.245 --> 02:10:14.785]  Absolutely.
[02:10:14.865 --> 02:10:16.206]  Red, putting in a plug here.
[02:10:18.018 --> 02:10:19.059]  The Citizen's Rulebook.
[02:10:19.719 --> 02:10:21.800]  Your ideas, your information helped form that.
[02:10:22.340 --> 02:10:27.342]  The one out of Arizona that we offer that has the jury nullification information.
[02:10:28.682 --> 02:10:31.043]  Is the Citizen's Rulebook from Arizona one of the better ones?
[02:10:31.503 --> 02:10:32.204]  Absolutely.
[02:10:33.044 --> 02:10:34.364]  I helped design that thing.
[02:10:36.065 --> 02:10:36.725]  Absolutely.
[02:10:37.025 --> 02:10:40.727]  And Ted's done a lot of offers where those are free as well, but today they're part of the package.
[02:10:42.007 --> 02:10:45.669]  Folks, okay, Red, I want to come back in the next segment and take some calls.
[02:10:45.689 --> 02:10:46.709]  I also want to talk about
[02:10:48.216 --> 02:10:54.320]  The rightful place of government, but you talk about this gullible mass that empowers the evil through compartmentalization.
[02:10:54.660 --> 02:10:59.883]  You also talk about how a lot of government agents are waking up when they check out this information, like Joe Banister.
[02:10:59.923 --> 02:11:01.164]  Can you tell us about Joe Banister?
[02:11:01.684 --> 02:11:10.089]  Yes, Joe Banister, of course, was a criminal investigator for the IRS.
[02:11:10.229 --> 02:11:15.452]  He's a CPA, you know, a college graduate, of course, and
[02:11:17.208 --> 02:11:30.333]  He was listening to a talk show, and there were some things said on that talk show that got his interest, and so he investigated and discovered that he was working for a criminal agency.
[02:11:30.493 --> 02:11:39.256]  For two years he heard it was private run for profit, offshore accounts, INF World Bank, heard a show he respected with people on.
[02:11:40.417 --> 02:11:46.299]  Going over the evidence, he took two years to investigate it, and then the IRS basically admitted to him it was true.
[02:11:48.860 --> 02:11:49.943]  And he's not alone.
[02:11:51.547 --> 02:11:56.217]  Over the past several years, I've been contacted by two former CIA pilots.
[02:11:59.109 --> 02:12:03.853]  Who had discovered that they were flying drugs in CIA airplanes.
[02:12:04.173 --> 02:12:05.274]  We've had them on the show.
[02:12:05.294 --> 02:12:06.174]  I mean, it's been public.
[02:12:06.555 --> 02:12:06.755]  Yeah.
[02:12:06.775 --> 02:12:07.776]  Terry Reid and others.
[02:12:07.836 --> 02:12:09.637]  And Terry Reid's a big guy at World Net Daily.
[02:12:10.018 --> 02:12:10.218]  Yes.
[02:12:10.618 --> 02:12:11.159]  He was there.
[02:12:11.279 --> 02:12:12.400]  You know, he worked in Vietnam.
[02:12:12.460 --> 02:12:13.661]  A patriot, anti-communist.
[02:12:14.261 --> 02:12:15.262]  Unloading stuff at MENA.
[02:12:15.282 --> 02:12:16.283]  Clinton, Bush involved.
[02:12:16.643 --> 02:12:18.104]  Giant crates of cocaine daily.
[02:12:18.465 --> 02:12:20.646]  Yep.
[02:12:20.827 --> 02:12:25.090]  And so, you know, the word is getting out.
[02:12:27.785 --> 02:12:43.331]  We just have to hope and pray, you know, that enough get the word so that when the New World Order, when they try to make their final surge... That'll come after a terrorist attack they launch.
[02:12:43.531 --> 02:12:44.832]  Yes.
[02:12:44.932 --> 02:12:49.714]  So that the American people, that we'll be ready, we'll have enough people supporting our position.
[02:12:52.141 --> 02:12:54.403]  One of the things I need to mention... Stay there.
[02:12:54.503 --> 02:12:55.504]  Mention it after the break, Red.
[02:12:55.524 --> 02:12:56.605]  We're so honored to have you.
[02:12:56.825 --> 02:13:01.689]  And later we are going to tell you about his incredible videos and books Red Beckman puts out.
[02:13:01.789 --> 02:13:06.594]  I mean, you're talking about the granddaddy of the modern movement with factual documentation.
[02:13:06.834 --> 02:13:08.936]  He just took time out to read the Bill of Rights and Constitution.
[02:13:08.956 --> 02:13:10.597]  We'll be right back with Red Beckman.
[02:13:10.617 --> 02:13:13.940]  Be sure to visit my website at fullwars.com and prisonplanet.com.
[02:13:14.200 --> 02:13:14.581]  Stay with us.
[02:13:18.704 --> 02:13:27.310]  Berkey Water Filters are the ultimate filters used worldwide for normal or hostile filtration environments to provide the most delicious, sparkling, clean water possible.
[02:13:27.530 --> 02:13:38.818]  The Berkey Light's self-sterilizing filter elements remove pathogenic bacteria, cysts, parasites, chemicals, and they reduce lead, mercury, aluminum, nitrate, salt for odors, foul tastes, and much, much more.
[02:13:39.038 --> 02:13:41.680]  Yet, they leave in the nutritional minerals that your body needs.
[02:13:42.020 --> 02:13:46.123]  The Berkey Light has ridges to deflect water if the upper chamber is overfilled
[02:13:46.323 --> 02:13:48.464]  And it can be used anywhere on a flat surface.
[02:13:48.624 --> 02:13:50.485]  That's because it has an elevated base.
[02:13:50.705 --> 02:13:56.727]  The entire system joins together to make the Berkey Light convenient to transport even while it's filtering water.
[02:13:56.967 --> 02:14:02.429]  It's rechargeable bright white LED lamps allow for optimum use at night or during emergency conditions.
[02:14:02.969 --> 02:14:06.893]  Get the Berkey Light, the ultimate filter for only $259 by calling New Millennium at 888-803-4438.
[02:14:06.913 --> 02:14:07.614]  That's toll free, 888-803-4438.
[02:14:07.634 --> 02:14:08.335]  Not yet available in Iowa.
[02:14:20.086 --> 02:14:26.009]  Herbal Healer Academy is the global supplier of the finest natural medicine that you may need in these troubled times.
[02:14:26.249 --> 02:14:28.490]  We specialize in keeping you alive and healthy.
[02:14:28.690 --> 02:14:35.053]  We provide outstanding products like ECAC, colloidal silver 500 parts per million, olive leaf extract,
[02:14:35.393 --> 02:14:36.034]  We're good to go.
[02:14:55.609 --> 02:14:57.630]  And a current Herbal Healer newsletter free.
[02:14:58.010 --> 02:15:00.072]  Simply log on to HerbalHealer.com.
[02:15:00.252 --> 02:15:04.694]  Check out our online member testimonials and our hundreds of exceptional products.
[02:15:04.914 --> 02:15:07.996]  We have been working hard since 1988 to save the remnant.
[02:15:08.176 --> 02:15:14.040]  That's HerbalHealer.com, your website for safe, effective, natural alternatives in education.
[02:15:17.768 --> 02:15:22.029]  Our founding fathers wrote down for all time our most precious documents of freedom.
[02:15:22.469 --> 02:15:27.031]  The Declaration of Independence, the Constitution, the Bill of Rights, and Lincoln's Gettysburg Address.
[02:15:27.411 --> 02:15:32.292]  These are the purest forms of our country's freedom before the thousands of politicians got their hands on them.
[02:15:32.632 --> 02:15:34.413]  The Declaration in Washington, D.C.
[02:15:34.473 --> 02:15:35.493]  can barely be read.
[02:15:35.793 --> 02:15:36.754]  It has faded that much.
[02:15:37.114 --> 02:15:40.975]  Now is your chance and your patriotic duty to have it in your home or office.
[02:15:41.275 --> 02:15:49.639]  We bring them to you by using an 11-step process, reproducing these historic documents in exacting detail on antique parchment paper all ready for framing.
[02:15:49.899 --> 02:15:57.762]  But you don't just get the declaration which sells for over $100 when framed, but all four documents for just $24.95 shipping included.
[02:15:58.082 --> 02:16:02.004]  And as a special gift for ordering now, you will also receive a commemorative U.S.
[02:16:02.064 --> 02:16:04.285]  Constitution proof silver dollar with your order.
[02:16:04.625 --> 02:16:09.872]  Call now toll-free 800-686-2237 and order the Documents of Freedom.
[02:16:10.153 --> 02:16:11.575]  Don't wait, do it today!
[02:16:11.915 --> 02:16:12.436]  The number 800-686-2237.
[02:16:17.961 --> 02:16:19.502]  Hey folks, this is Michael Trudeau.
[02:16:19.763 --> 02:16:24.467]  Have you ever had someone pass you in the hallway or maybe in your office and they say to you, you look tired?
[02:16:24.647 --> 02:16:28.951]  They might as well have said you look awful, because nobody looks or feels their best when they're tired.
[02:16:29.251 --> 02:16:35.537]  I want to tell you about Be Alive Royal Jelly, because it can give your body the extra energy it needs to fight that too tired feeling.
[02:16:35.857 --> 02:16:42.543]  Fresh from nature, not from a laboratory, Be Alive Royal Jelly is a safe and natural way to give your body the extra energy it needs.
[02:16:42.843 --> 02:16:44.485]  Call toll-free 1-866-543-7900 to discover more.
[02:16:44.505 --> 02:16:44.725]  That's 1-866-543-7900.
[02:16:51.411 --> 02:16:53.572]  You won't find Be Alive Royal Jelly in a store.
[02:16:53.672 --> 02:16:56.432]  It's much too fresh and much too precious to sit on a shelf.
[02:16:56.713 --> 02:16:57.193]  Call 1-866-543-7900.
[02:16:59.433 --> 02:17:02.354]  Toll free to have it delivered right to your doorstep.
[02:17:02.494 --> 02:17:04.955]  That's 1-866-543-7900.
[02:17:06.355 --> 02:17:07.896]  Guaranteed or your money back.
[02:17:08.076 --> 02:17:10.817]  Give your body some life with Be Alive Royal Jelly.
[02:17:10.997 --> 02:17:12.017]  That number once again is 866-543-7900.
[02:17:12.037 --> 02:17:12.277]  Toll free.
[02:17:24.266 --> 02:17:25.788]  Red Beckman is our guest.
[02:17:25.868 --> 02:17:28.470]  He's the guy that founded the Fully Informed Jury Association.
[02:17:28.490 --> 02:17:29.551]  He's the grandfather of it.
[02:17:31.132 --> 02:17:36.457]  And it's simply the fact that the juries are another form of voting, and so are the grand juries.
[02:17:36.517 --> 02:17:38.719]  And that's what the Constitution says, the Magna Carta says.
[02:17:39.019 --> 02:17:40.200]  They're taking that away now.
[02:17:40.501 --> 02:17:43.944]  He wanted to make a point before we go to Bob, Paul, Rick, and others, Red.
[02:17:46.068 --> 02:17:46.789]  How's that again?
[02:17:47.129 --> 02:17:50.051]  You were wanting to make a point in the last segment, when we hit the break.
[02:17:50.491 --> 02:17:58.216]  You know, talking about all this military now, they want all this surveillance, all these cameras, and everything.
[02:17:59.096 --> 02:18:09.523]  I address some of that in my last book, the 14th chapter, I ask the question, the heading on the chapter is, is the federal government a false god?
[02:18:10.443 --> 02:18:14.766]  In theological world, they talk about our Heavenly Father as having
[02:18:16.124 --> 02:18:19.506]  Omnipotence, omniscience, and omnipresence.
[02:18:19.626 --> 02:18:24.869]  And the omniscience, of course, was that our Heavenly Father is all-knowing.
[02:18:26.309 --> 02:18:37.314]  Every false god in history has always tried to gain as much information so that they have all the information about people.
[02:18:37.755 --> 02:18:38.755]  Now, let me stop you, Red.
[02:18:38.835 --> 02:18:41.016]  You are very astute, obviously.
[02:18:41.036 --> 02:18:44.558]  When Lord of the Rings Two Towers came out,
[02:18:45.709 --> 02:18:52.295]  They pointed out the Total Information Awareness Network, the admitted Pentagon system to watch the American people, said it would be all-knowing.
[02:18:52.595 --> 02:18:55.678]  Their symbol was a burning, all-seeing eye radiating the Earth.
[02:18:56.238 --> 02:18:58.000]  USA Today and the Washington Post.
[02:18:58.020 --> 02:19:00.102]  This is just Red Beckman or Alex Jones that pointed this out.
[02:19:01.875 --> 02:19:06.679]  They said, this is the government wanting to be the all-seeing eye of Sauron on a total power trip.
[02:19:06.779 --> 02:19:08.061]  They want to be gods.
[02:19:08.441 --> 02:19:13.365]  Because the DARPA website talked about, quote, a god-like omnipotent power.
[02:19:13.666 --> 02:19:15.867]  That shows the delusional nature of these people.
[02:19:16.108 --> 02:19:19.511]  And you wrote this last book years ago before they said and did all this.
[02:19:19.551 --> 02:19:20.411]  How did you know this?
[02:19:20.932 --> 02:19:29.860]  Well, I don't know, but I have always been able to tie what is happening in our world today
[02:19:31.721 --> 02:19:49.710]  To Bible history, biblical history, and such, and there's been a lot of systems, political systems in the past that have risen and fallen, and it has always been, they want to replace God.
[02:19:50.150 --> 02:19:57.354]  They want to, well, we have the contemporary thing, contemporary history with the USSR.
[02:19:58.186 --> 02:19:59.226]  The U.S.S.R.
[02:19:59.286 --> 02:20:03.727]  said there is no God creator, and they said... They said the state is God!
[02:20:03.847 --> 02:20:07.348]  They said the state is God, and of course it was dissolved.
[02:20:07.388 --> 02:20:11.990]  Now, this is so ironic, and people just do not understand what happened.
[02:20:12.050 --> 02:20:13.650]  The U.S.S.R.
[02:20:13.730 --> 02:20:19.651]  was one of two great world powers, at the point where they were dissolved overnight.
[02:20:20.312 --> 02:20:24.493]  They were considered one of two great world powers, and they were dissolved overnight.
[02:20:26.198 --> 02:20:29.882]  People don't understand why, and the answer is very simple.
[02:20:31.664 --> 02:20:39.471]  It was a false god, and it reached a point where it could no longer answer the prayers of those who prayed to that false god.
[02:20:39.672 --> 02:20:47.980]  And so it just fell back into basic corruption, because the bankers were done with it, and now they've moved on with it here, but they plan to have it more sophisticated
[02:20:48.560 --> 02:20:54.362]  Drugging the population, using propaganda, what they call imperial mobilization in the PENAC documents.
[02:20:54.802 --> 02:21:07.187]  Red, have you heard about the PENAC documents where Bush and Cheney wrote public documents before 9-1-1 that they needed a terrorist attack to invade Iraq and other countries and that they talked about imperial mobilization and a new world order?
[02:21:07.527 --> 02:21:07.787]  Yes.
[02:21:08.828 --> 02:21:14.630]  And I mean, if a person is observant, if he's watching,
[02:21:16.425 --> 02:21:20.651]  You can find most of this evidence that you need to prove all this.
[02:21:20.851 --> 02:21:21.833]  It's available.
[02:21:22.133 --> 02:21:30.124]  My dad is a successful businessman, doctor, consultant and he had to learn the law dealing with these big medical firms and the things he does.
[02:21:31.263 --> 02:21:35.568]  I remember him about 10 years ago going, son, did you know that we worship at court?
[02:21:35.728 --> 02:21:38.332]  Because, you know, he goes in for some cases and does some advising.
[02:21:38.852 --> 02:21:42.737]  He says that the courts will do what you want sometimes if you worship them.
[02:21:42.757 --> 02:21:43.878]  He said, of course, I don't do this.
[02:21:43.898 --> 02:21:46.201]  But he said, look in these filings and documents.
[02:21:46.501 --> 02:21:47.823]  You pray to the judge.
[02:21:47.963 --> 02:21:48.243]  Yes.
[02:21:49.064 --> 02:21:50.306]  We pray to the court.
[02:21:51.304 --> 02:22:00.169]  And it's right there, and they've taken the Roman law and replaced our biblical law, the mosaic that led into the Magna Carta Constitution.
[02:22:00.409 --> 02:22:04.351]  When did that shift happen to the black robes and praying to the judge?
[02:22:04.391 --> 02:22:07.913]  It sounds bizarre, but all the lawyers know this, Red.
[02:22:08.213 --> 02:22:16.178]  Yes, and you know, we had a case, and I don't remember exactly where it was at, but one of the
[02:22:17.610 --> 02:22:29.200]  Defendants was trying to defend himself and he approached the bench a little too close and they have that table out in front of the bench and the judge warned him, he says, don't touch the offer.
[02:22:30.581 --> 02:22:31.762]  Don't touch that offer.
[02:22:33.264 --> 02:22:37.347]  And they build them like Greek or Roman temples.
[02:22:37.567 --> 02:22:39.189]  Yes, absolutely.
[02:22:39.669 --> 02:22:42.772]  And so I'm working on another book.
[02:22:44.010 --> 02:22:50.932]  The title of the book is The Rise and Fall of the Federal God in Russia.
[02:22:51.692 --> 02:22:52.572]  Incredible!
[02:22:52.612 --> 02:22:54.412]  The Rise and Fall of the Federal God.
[02:22:54.432 --> 02:22:55.052]  Stay there, Reverend.
[02:22:55.072 --> 02:22:57.193]  We're going to talk to Bob, Paul, and Rick when we get back.
[02:22:57.333 --> 02:23:02.314]  And we're going to plug your books and tapes that are just mucho powerful.
[02:23:02.774 --> 02:23:03.654]  I'm Alex Jones.
[02:23:03.774 --> 02:23:05.995]  PrisonPlanet.com.
[02:23:08.895 --> 02:23:09.816]  We're on the march.
[02:23:10.296 --> 02:23:11.816]  The empire's on the run.
[02:23:12.799 --> 02:23:15.601]  Alex Jones and the GCN Radio Network.
[02:23:20.625 --> 02:23:24.268]  Introducing the best air purifier in the world, the Aeronizer.
[02:23:24.408 --> 02:23:28.791]  Air purifier is not a filter, and there are no messy plates to clean or replace.
[02:23:29.012 --> 02:23:30.092]  The Aeronase.
[02:23:30.112 --> 02:23:31.774]  3-8 and tell them Alex Jones sent you.
[02:23:31.934 --> 02:23:32.955]  That's toll free at 888-803-4438.
[02:23:32.995 --> 02:23:34.036]  Not yet available in Iowa.
[02:23:40.604 --> 02:23:43.345]  Crashing through the lies and disinformation.
[02:23:43.365 --> 02:23:47.305]  It's Alex Jones, only on the GCN Radio Network.
[02:23:57.728 --> 02:24:07.250]  If you can believe it, I was just flipping through the cable channels and came across MSNBC during the last three-minute break, and they had some piece about
[02:24:09.033 --> 02:24:10.154]  The different goals.
[02:24:10.234 --> 02:24:13.836]  Goals 2000, how the feds want to decide what your kids will be by the fifth grade.
[02:24:13.856 --> 02:24:20.199]  And so the pilot school, where they're going to train them to be special tax police, just like they have in Russia.
[02:24:20.299 --> 02:24:22.720]  And I've covered this before and seen other reports on it.
[02:24:23.420 --> 02:24:26.922]  And they were showing how good Russia is, how they train the kids how to be secret police.
[02:24:27.383 --> 02:24:29.924]  I mean, folks, stuff's getting so nuts now.
[02:24:30.584 --> 02:24:32.565]  It has nothing to do with stopping terrorists.
[02:24:33.446 --> 02:24:34.326]  It's just out of control.
[02:24:34.346 --> 02:24:35.867]  We're about to go to Bob, Paul, Rick.
[02:24:36.972 --> 02:24:38.858]  David and others here in just a few minutes.
[02:24:39.781 --> 02:24:42.631]  And before Red leaves us, I want to go over some of the things in Patriot Act.
[02:24:43.964 --> 02:24:45.225]  And discuss this with Red Beckman.
[02:24:45.245 --> 02:24:50.870]  But before we go back to Red Beckman, just briefly, I have produced nine full-length feature documentary films.
[02:24:50.890 --> 02:24:57.115]  9-1-1, The Road to Tyranny, The Tales of the Globalist, carried out September 11th, The Scarce and the Submission.
[02:24:57.495 --> 02:25:00.657]  It gives a history of government-sponsored terrorism, official U.S.
[02:25:00.697 --> 02:25:06.562]  government plans to carry out 9-1-1 attacks, including remote-control hijacking aircraft and flying them into buildings.
[02:25:07.182 --> 02:25:08.363]  I'm talking ABC Nightly News.
[02:25:08.423 --> 02:25:09.424]  I'm talking Baltimore Sun.
[02:25:09.804 --> 02:25:10.725]  Articles before 9-1-1, okay?
[02:25:13.001 --> 02:25:21.663]  I got FEMA on there saying the Founding Fathers are all terrorists, all Christians are terrorists, their training manuals say homeschoolers, gun owners are terrorists.
[02:25:21.723 --> 02:25:26.004]  I got them arresting women at checkpoints on the road for having pocket constitutions.
[02:25:26.224 --> 02:25:27.864]  The police saying this may be illegal.
[02:25:28.384 --> 02:25:36.586]  I have the insanity of these criminals and their useful idiots that think this is normal who've been titrated, incrementally trained to accept all this.
[02:25:38.141 --> 02:25:39.181]  I have it in the road to tyranny.
[02:25:39.201 --> 02:25:40.062]  It's my best film.
[02:25:40.342 --> 02:25:43.543]  I've got other great films like Police State 3, Total Enslavement that's just out.
[02:25:43.563 --> 02:25:48.085]  It covers Patriot Act 1 and 2, Homeland Security, dozens of examples of government-sponsored terror.
[02:25:48.505 --> 02:25:50.986]  I have my book, 9-1-1, Descent into Tyranny, covering 9-1-1.
[02:25:51.006 --> 02:25:52.046]  It's excellent.
[02:25:52.526 --> 02:25:52.846]  It's $12, 230 pages.
[02:25:52.886 --> 02:25:53.406]  The films are $25.95.
[02:25:53.447 --> 02:25:55.907]  And they're an average of about 2 hours and 20 minutes long.
[02:26:01.207 --> 02:26:02.088]  You need to get them.
[02:26:02.208 --> 02:26:04.269]  Police State 3 is 2 hours and 40 minutes.
[02:26:04.289 --> 02:26:06.250]  You really get three films in one.
[02:26:06.830 --> 02:26:08.891]  I suggest you watch it in 52-minute blocks.
[02:26:10.772 --> 02:26:11.713]  Support the show.
[02:26:11.853 --> 02:26:12.613]  Get the films.
[02:26:12.733 --> 02:26:16.595]  Make copies for non-profit, not-for-sale, educational purposes.
[02:26:16.615 --> 02:26:18.036]  Air them on AXS TV.
[02:26:18.436 --> 02:26:19.477]  Give them to everybody.
[02:26:19.577 --> 02:26:22.318]  And know that we are unlocking minds!
[02:26:22.858 --> 02:26:23.979]  Join us in history!
[02:26:24.499 --> 02:26:24.980]  Please!
[02:26:25.040 --> 02:26:26.640]  Before the globalists go to the next phase.
[02:26:26.901 --> 02:26:29.382]  And believe me, it will affect all of you whether you fight them or serve them.
[02:26:29.862 --> 02:26:31.964]  The toll-free number to order my films is 1-888-253-3139.
[02:26:31.984 --> 02:26:32.484]  That's 888-253-3139.
[02:26:32.504 --> 02:26:35.607]  Or go to PrisonPlanet.com or InfoWars.com to order.
[02:26:47.623 --> 02:26:56.148]  Or just write to me, Alex Jones, at 3001 South Lamar, LAMAR, Suite 100, Austin, Texas, 78704.
[02:26:57.229 --> 02:26:58.870]  Please take action.
[02:26:59.070 --> 02:27:03.392]  All that evil men and tyrants need to flourish is that good men and women do nothing.
[02:27:03.813 --> 02:27:04.713]  We can't do it all.
[02:27:04.893 --> 02:27:06.154]  Alex Jones can't do it all.
[02:27:06.474 --> 02:27:07.775]  Ted Anderson can't do it all.
[02:27:08.115 --> 02:27:09.496]  Red Beckman can't do it all.
[02:27:09.936 --> 02:27:12.718]  We need you to be on the front lines of the info war.
[02:27:13.760 --> 02:27:14.901]  There's not a question.
[02:27:15.321 --> 02:27:18.084]  Once you see the facts, you've got to get involved in this.
[02:27:18.404 --> 02:27:19.325]  There isn't a question.
[02:27:19.365 --> 02:27:20.586]  It's about survival.
[02:27:20.846 --> 02:27:24.470]  You're safer fighting the enemy than groveling and licking its boots.
[02:27:24.970 --> 02:27:28.894]  So, 888-253-3139.
[02:27:29.194 --> 02:27:29.915]  Make that call.
[02:27:29.995 --> 02:27:30.715]  Get the films.
[02:27:31.136 --> 02:27:34.939]  Make a Declaration of Independence resolution to get in the fight.
[02:27:35.259 --> 02:27:38.082]  We're about to go to Bob, Paul, Rick, David and others, but Red,
[02:27:38.999 --> 02:27:42.661]  Before we go any further, you've written a bunch of books, a bunch of pamphlets, great videos.
[02:27:42.701 --> 02:27:44.322]  We've aired them here in Austin on cable.
[02:27:45.683 --> 02:27:47.204]  What would you recommend for folks?
[02:27:47.364 --> 02:27:52.446]  We've had you on before, and you've recommended some of the, you know, Walls in Our Minds and other stuff.
[02:27:52.486 --> 02:27:58.450]  What would you recommend for the listeners to order from your great operation today?
[02:27:58.890 --> 02:28:03.953]  Well, we'll make the same offer that we've always made on Talk Radio.
[02:28:04.473 --> 02:28:07.275]  That is, anybody that will send us three $1 bills,
[02:28:08.499 --> 02:28:27.109]  We'll send them a copy of Walls on Our Minds and when they get that they will also get a brochure or an order blank listing the other products that we have, the videos and the books, but the little book Walls on Our Minds is so powerful
[02:28:28.154 --> 02:28:32.335]  Uh, it's uh, it's a tremendous, tremendous value.
[02:28:32.455 --> 02:28:33.956]  It's about a paradigm shift.
[02:28:34.396 --> 02:28:57.323]  It is, it is a tremendous value, and uh, it's small, 64 pages or something, uh, like that, and uh, three bucks, uh, will get you a copy, the postage is over a dollar, so um, it's not a money maker for us, but uh, if people will order that, and of course the address to order it from is Common Sense Press.
[02:28:58.311 --> 02:28:58.671]  P.O.
[02:28:58.711 --> 02:29:05.193]  Box 1544 Billings, MT 59103.
[02:29:06.133 --> 02:29:10.534]  And they'll get the list of all the other products that we have available.
[02:29:11.155 --> 02:29:15.896]  So I hope that a lot of people will take this on.
[02:29:15.976 --> 02:29:16.876]  Gamble three bucks.
[02:29:17.476 --> 02:29:19.417]  It'll be the best three bucks you ever spent.
[02:29:19.497 --> 02:29:23.698]  Give that address out twice slowly, because I'm going to get a bunch of calls and emails asking for it.
[02:29:23.938 --> 02:29:24.218]  Sure.
[02:29:24.478 --> 02:29:26.239]  It's Common Sense Press.
[02:29:27.324 --> 02:29:27.704]  P.O.
[02:29:27.764 --> 02:29:33.485]  Box 1544, Billings, MT 59103.
[02:29:35.026 --> 02:29:37.046]  That's P.O.
[02:29:37.086 --> 02:29:42.827]  Box 1544, Billings, MT 59103.
[02:29:43.187 --> 02:29:44.448]  Alright folks, that's excellent.
[02:29:44.468 --> 02:29:44.968]  Take advantage.
[02:29:45.648 --> 02:29:47.048]  Let's talk to Bob in New York.
[02:29:47.088 --> 02:29:47.768]  Thanks for holding.
[02:29:47.788 --> 02:29:49.449]  Then Paul, Rick, David and others.
[02:29:49.469 --> 02:29:50.469]  Go ahead, Bob.
[02:29:50.669 --> 02:29:51.609]  Good afternoon, Alex.
[02:29:51.809 --> 02:29:52.309]  Welcome, sir.
[02:29:52.650 --> 02:29:53.850]  More doublespeak from CNN.
[02:29:55.698 --> 02:30:11.727]  You know, I watch this stuff and it disgusts me sometimes, but what they were talking about is how the Supreme Court is the ultimate determiner of the constitutionality of law, which is such doublespeak.
[02:30:12.563 --> 02:30:16.564]  The people of the United States are the ultimate interpreters of the Constitution.
[02:30:16.584 --> 02:30:25.467]  The Bill of Rights, the Constitution, and the Ninth Amendment state that it's the rules of God's nature, and again, the Supreme Court ruled black people weren't human beings.
[02:30:25.527 --> 02:30:27.128]  Did that mean we had to go along with it?
[02:30:27.688 --> 02:30:28.768]  I like to hear people talk like that.
[02:30:29.129 --> 02:30:29.249]  The U.S.
[02:30:29.269 --> 02:30:31.390]  Supreme Court was only supposed to deal with disputes between the states.
[02:30:56.529 --> 02:31:00.914]  And they're getting into all kinds of things where they don't belong.
[02:31:00.974 --> 02:31:02.235]  They don't have any authority.
[02:31:03.176 --> 02:31:15.928]  And I hope to see the day when the Supreme Court and that entire court system is, you know, we reach a point where we have a total overhaul of that part of our government.
[02:31:15.988 --> 02:31:18.551]  Well, there are a bunch of political whores that are appointed
