[00:00:00.289 --> 00:00:05.110]  From the front lines of the information war, it's Alex Jones.
[02:08:17.883 --> 02:08:20.224]  Paul Watson's about to take over, then the war room's coming up.
[02:08:23.625 --> 02:08:25.405]  I just have to tell you, this is a spiritual battle.
[02:08:27.905 --> 02:08:32.968]  And America is now in a civil war, officially.
[02:08:33.749 --> 02:08:39.313]  When governors from... Guys, pull up a map of the Democrat-Governor alliances.
[02:08:40.013 --> 02:08:40.333]  What is it?
[02:08:40.453 --> 02:08:45.216]  Four states on the West Coast.
[02:08:49.039 --> 02:08:53.402]  And it's a bunch of states on the East Coast, and they just announced
[02:08:54.574 --> 02:08:55.255]  A blockade!
[02:08:55.855 --> 02:08:57.497]  And Trump says, well, I'm gonna stop it.
[02:08:57.537 --> 02:08:59.499]  Oh, we'll control the ports, so the Chinese.
[02:09:00.139 --> 02:09:02.962]  I mean, I have the articles right here that are so surreal.
[02:09:04.183 --> 02:09:10.909]  It's like reading about the start of the Civil War in the early 1860s and blockades and all this, and it's just right there.
[02:09:12.911 --> 02:09:19.177]  But because people haven't lived through this before,
[02:09:26.383 --> 02:09:27.524]  They don't know what they're facing.
[02:09:29.866 --> 02:09:32.869]  Tell Democrat governors that Mutiny on the Bounty was one of my all-time favorite movies.
[02:09:32.929 --> 02:09:39.996]  A good old-fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the captain.
[02:09:43.260 --> 02:09:49.427]  My administration is committed to protecting the homeland from the scourge of narco-terrorists and traffickers seeking to stabilize the United States and our hemisphere.
[02:09:49.467 --> 02:09:54.453]  Our military deployments in the Caribbean and Eastern Pacific will ensure these threats are neutralized.
[02:09:55.174 --> 02:10:03.104]  And yeah, Trump can nationalize those ports like that and take them back from Cuomo and the governor out in California.
[02:10:04.960 --> 02:10:07.544]  But think about them saying that and doing that, how crazy that is.
[02:10:07.564 --> 02:10:14.173]  New York Governor Andrew Cuomo says he would refuse to challenge any order from Trump to reopen New York's economy if it puts residents' health at risk.
[02:10:14.253 --> 02:10:16.036]  And Fauci said one death's too many.
[02:10:17.098 --> 02:10:19.621]  And they test everybody that has the common cold and say it's COVID-19.
[02:10:21.696 --> 02:10:23.558]  States unite on reopening economies.
[02:10:24.639 --> 02:10:26.941]  Science, not politics, will guide our decisions.
[02:10:27.402 --> 02:10:28.943]  That means the sign of a dictatorship will tell us.
[02:10:29.284 --> 02:10:29.924]  Not the president.
[02:10:30.405 --> 02:10:34.288]  Governor's coronavirus pact could thwart Trump's goal of reopening the country.
[02:10:34.328 --> 02:10:34.869]  Politico.
[02:10:35.790 --> 02:10:38.633]  Democrats holding COVID-19 bill hostage over unrelated demands.
[02:10:39.824 --> 02:10:41.085]  We're being held hostage.
[02:10:41.425 --> 02:10:42.546]  We're under siege.
[02:10:42.606 --> 02:10:43.927]  We're under blockade.
[02:10:44.688 --> 02:10:45.428]  I've got articles here.
[02:10:45.448 --> 02:10:47.009]  Just type it in because I couldn't find it in my stack.
[02:10:47.029 --> 02:10:47.510]  I had it earlier.
[02:10:47.970 --> 02:10:52.613]  Democrats threaten to close ports, block shipments into the U.S.
[02:10:52.633 --> 02:10:55.896]  I mean, that's an actual headline.
[02:10:57.317 --> 02:10:57.917]  Here, I'll find it.
[02:10:58.838 --> 02:11:05.503]  I mean, this is getting crazier and crazier and crazier by the minute.
[02:11:07.796 --> 02:11:23.004]  Watson's going to take over, but just remember in this critical historic time, your word of mouth and however you can get people to tune in to InfoWars.com, Porn Slash Show, or Banned.Video, however you share that, however you get that information out, or however you transcribably say it, and share it, and take my name off it, I don't care.
[02:11:23.064 --> 02:11:24.385]  Just get it out there.
[02:11:24.845 --> 02:11:29.168]  Get it past the censors and be the Paul Revere's you are, no matter what color you are, where you came from.
[02:11:29.488 --> 02:11:31.449]  If you see what's happening, you understand how dangerous it is.
[02:11:32.748 --> 02:11:35.089]  Then get the word out because this is the globalist revolution.
[02:11:35.129 --> 02:11:35.830]  They prepared us.
[02:11:35.850 --> 02:11:36.490]  They got us ready.
[02:11:36.730 --> 02:11:37.471]  They beta tested.
[02:11:37.511 --> 02:11:41.013]  Now they're launching on every single front.
[02:11:42.974 --> 02:11:45.336]  And we just can't let this continue.
[02:11:45.376 --> 02:11:47.257]  We just can't roll over to this.
[02:11:47.297 --> 02:11:48.918]  We cannot bow to this.
[02:11:48.958 --> 02:11:53.481]  We cannot let the home of the free, land of the free, home of the brave turn into this.
[02:11:54.494 --> 02:11:54.754]  I mean, I...
[02:12:15.772 --> 02:12:34.424]  Everybody is wondering when everything is going to reopen, if life indeed will ever get back to normal, if indeed there will be anything left to reopen after the absolute damage that's been done to the economy and will continue to be done to the economy over the next two, three, four years going forward.
[02:12:34.484 --> 02:12:36.065]  The World Health Organization
[02:12:37.003 --> 02:13:01.100]  The same organisation that helped China cover up the outbreak of coronavirus from the very beginning, that amplified fake news Chinese propaganda via Twitter, which allowed it, that there was no human-to-human transmission of coronavirus back on January 14th, that told countries not to lock down their borders, that told countries not to profile Chinese people because that might be racist and hurt their feelings.
[02:13:01.781 --> 02:13:04.723]  That organisation is now saying that
[02:13:05.413 --> 02:13:15.095]  Things will never get back to normal until Americans, until Brits, until everybody affected by this accepts the new norm.
[02:13:15.635 --> 02:13:22.436]  And in their own words, accepts being educated or re-educated on exactly what that new norm is.
[02:13:23.396 --> 02:13:26.557]  Could it be a government app on your phone, which is mandatory?
[02:13:27.017 --> 02:13:28.537]  Could it be a government vaccine?
[02:13:28.677 --> 02:13:31.258]  Could it indeed be a government microchip?
[02:13:31.438 --> 02:13:33.338]  What exactly is the new norm?
[02:13:34.088 --> 02:13:36.850]  And will the old norm ever be put back in place?
[02:13:36.911 --> 02:13:43.116]  I'm going to go through some articles over the past week, because there's literally been probably about two dozen.
[02:13:43.156 --> 02:13:44.857]  I've written about half of them myself.
[02:13:45.778 --> 02:13:58.609]  The kind of increasingly draconian enforcement measures that police, mainly in the United Kingdom, also across Europe and Australia too, have been imposing as a result of this coronavirus lockdown.
[02:13:59.170 --> 02:14:01.532]  Let's bear in mind that the polls show here in the UK
[02:14:02.563 --> 02:14:08.548]  The vast majority of people still support the coronavirus lockdown, the quarantine, the entire thing.
[02:14:08.988 --> 02:14:21.038]  Now people have been psychologically prepared from bits and pieces that have come out that that's all going to end at the end of this month or the start of May and that everything is gradually going to get back to normal.
[02:14:21.639 --> 02:14:22.580]  Doesn't look like it.
[02:14:23.180 --> 02:14:31.347]  And now Ron Paul over in the US is warning about a health care Patriot Act and that appears to be what we're about to be dealing with because
[02:14:32.088 --> 02:14:33.189]  This is going to come back.
[02:14:33.229 --> 02:14:43.594]  This is going to be a rolling thing where on the proviso of any threat, any perceived threat from any virus, they can bring these measures which have already been established back in on a whim.
[02:14:44.074 --> 02:14:46.715]  And just to see some of the effects of this in the UK.
[02:14:47.676 --> 02:14:49.236]  I mean let's start from last week.
[02:14:49.817 --> 02:14:57.080]  They're literally inspecting people's shopping baskets to check if they've made purchases which are deemed essential.
[02:14:57.460 --> 02:14:59.201]  Now that's not even in the law.
[02:14:59.221 --> 02:15:00.602]  Bear in mind
[02:15:01.317 --> 02:15:03.678]  The only stores that are open are selling food.
[02:15:03.838 --> 02:15:06.100]  Those stores are deemed essential.
[02:15:06.820 --> 02:15:11.003]  So, by proxy, everything being sold in those stores is essential.
[02:15:11.483 --> 02:15:18.687]  Now, I know in Spain and places like that, they actually... My parents, because they're obviously on lockdown, they're in their 60s.
[02:15:18.787 --> 02:15:20.028]  If anyone's at risk, it's them.
[02:15:20.488 --> 02:15:23.810]  They wanted to paint their house while they couldn't leave it.
[02:15:24.450 --> 02:15:27.872]  So they went to the supermarket, which sells food, and it sells paint.
[02:15:28.272 --> 02:15:29.453]  They roped off the paint.
[02:15:30.029 --> 02:15:31.569]  Can't buy paint for some reason.
[02:15:32.389 --> 02:15:34.530]  In the UK, I don't think that's the case from what I've seen.
[02:15:35.510 --> 02:15:40.891]  But the police, and bear in mind, the government had to come out and say, no, you don't even know the law.
[02:15:41.171 --> 02:15:48.433]  It's not in the law that you can set up roadblocks and patrol supermarket aisles to check what people are buying.
[02:15:48.813 --> 02:15:50.633]  But that's happening across the country.
[02:15:50.673 --> 02:15:56.694]  And these stories are only getting increasing in density over the past couple of weeks.
[02:15:56.774 --> 02:15:59.755]  I mean, I've written about 12 stories about this over the past couple of weeks.
[02:16:00.450 --> 02:16:07.332]  One from last week headlines, Second UK police force threatens to check if public are making non-essential purposes.
[02:16:08.232 --> 02:16:21.276]  This is Cambridge Police, just north of London, who tweeted they were monitoring non-essential supermarket aisles in a branch of Tesco, which is a supermarket, to make sure people weren't purchasing frivolous items.
[02:16:21.316 --> 02:16:25.498]  And again, they got the law completely wrong, but again, it was the threat.
[02:16:25.558 --> 02:16:29.499]  Despite the fact that the vast majority of people have been completely obedient
[02:16:29.932 --> 02:16:31.793]  They're following these quarantine rules.
[02:16:32.713 --> 02:16:39.656]  They're now saying they may set up roadblocks to stop people from buying what they deem non-essential items.
[02:16:40.256 --> 02:16:42.477]  Another story from yesterday.
[02:16:42.577 --> 02:16:46.739]  Police fine UK shopper for buying wine during coronavirus lockdown.
[02:16:46.779 --> 02:16:51.521]  Again, they're tracking people as they come out of the supermarket and checking what they've bought.
[02:16:52.021 --> 02:16:53.962]  And these are just the stories that have come out.
[02:16:55.002 --> 02:16:57.343]  These are just the tweets that people have picked up.
[02:16:57.923 --> 02:16:59.624]  This is going on across the country.
[02:17:01.249 --> 02:17:03.310]  And we're not even finding out about most cases.
[02:17:03.330 --> 02:17:04.951]  This happened in Edinburgh, Scotland.
[02:17:04.971 --> 02:17:06.612]  Last weekend, somebody tweeted,
[02:17:20.856 --> 02:17:30.181]  On my way back from Morrison's, the supermarket, two officers asked to look inside my bag and then fined me for only having snacks and a bottle of wine.
[02:17:30.581 --> 02:17:35.644]  So they're going to determine what's a non-essential item despite, again, the fact that that's not even in the law.
[02:17:35.944 --> 02:17:37.805]  The police don't even know the law.
[02:17:37.825 --> 02:17:44.288]  And in fact, added to this article, there's probably about eight other individual cases of similar
[02:17:44.853 --> 02:17:45.413]  Incidents.
[02:17:45.633 --> 02:17:54.657]  Another person in West Lothian tweeted to report a nurse in uniform being fined after leaving a patient's house and someone who left a shop after purchasing a bottle of wine.
[02:17:55.037 --> 02:17:55.857]  Both were fined £30.
[02:17:55.897 --> 02:18:02.720]  Another man reported that his friend's daughter had also been fined £30 for buying wine and snacks.
[02:18:03.460 --> 02:18:08.462]  Another London resident claimed he had been fined simply for taking his dog for a walk late at night.
[02:18:08.962 --> 02:18:12.524]  Which again, is perfectly within their rules.
[02:18:13.564 --> 02:18:17.287]  Now, bear in mind, they may get even more stringent if people misbehave more.
[02:18:18.527 --> 02:18:24.151]  They literally said, when they made the announcement, you can exercise and take your dog for a walk.
[02:18:24.552 --> 02:18:31.356]  Now we've got some arbitrary curfew where the police can decide, no, you can't walk your dog after 8pm or whatever.
[02:18:32.297 --> 02:18:38.141]  A woman who had finished walking her dog and was about to buy groceries for a 74-year-old mother was also fined.
[02:18:38.662 --> 02:18:40.183]  So again, it's all arbitrary.
[02:18:40.403 --> 02:18:42.044]  They have no idea what they're doing.
[02:18:43.359 --> 02:18:45.079]  We had this one from yesterday too.
[02:18:46.060 --> 02:18:50.681]  UK police force brags about hiding in the shadows to catch picnic goers.
[02:18:51.101 --> 02:19:01.983]  They literally put out a tweet saying, watch out, we're going to be monitoring remote countryside rural locations for people having picnics with their family.
[02:19:02.003 --> 02:19:05.664]  Like, how is that even going to impact social distancing?
[02:19:05.704 --> 02:19:10.545]  You're in a field somewhere in the middle of frigging nowhere, having a picnic with your family.
[02:19:11.437 --> 02:19:14.519]  And the police are hiding in the bushes waiting to catch you.
[02:19:15.880 --> 02:19:21.243]  Bedfordshire Police tweeted out an ominous message that sounds like it could have been ripped straight from the pages of Orwell's 1984.
[02:19:21.623 --> 02:19:29.708]  If you think that by going for a picnic in a rural location, no one will find you, don't be surprised if an officer appears from the shadows.
[02:19:29.748 --> 02:19:31.470]  We are covering the whole county.
[02:19:32.450 --> 02:19:36.933]  In fact, there's a meme, which I retweeted, I think, or liked earlier.
[02:19:37.881 --> 02:19:48.167]  And it says grooming gangs with a stationary police car, and then it says something like buying non-essential items with the police car zooming to the location to arrest the dissident.
[02:19:48.187 --> 02:19:58.493]  And again, it's different to countries like Spain and Italy, because their police forces have a reputation of being more fearsome, more jacked.
[02:19:59.274 --> 02:20:07.559]  The reputation of the police in the United Kingdom, thanks to decades of them being figuratively castrated by laws which favoured criminals,
[02:20:08.012 --> 02:20:18.896]  Is Benny Hill, where they're literally chasing around mental deranged patients on the streets trying to catch them, falling over, rolling over because they're all overweight.
[02:20:19.236 --> 02:20:20.076]  It's ridiculous.
[02:20:20.736 --> 02:20:23.257]  People don't respect the police and that's a different problem.
[02:20:23.697 --> 02:20:30.480]  But now they're getting their revenge apparently by hiding in the bushes for families having picnics in rural locations.
[02:20:31.360 --> 02:20:34.041]  Again, the whole idea of this lockdown
[02:20:35.209 --> 02:20:38.750]  By their own rhetoric, it can only work with the consent of the governed.
[02:20:39.650 --> 02:20:49.992]  If people stop respecting the police, because they're enforcing it in these petty, arbitrary, draconian ways, then everyone's not going to respect it, and it's going to be a complete failure.
[02:20:50.012 --> 02:20:51.012]  There's going to be no point.
[02:20:52.612 --> 02:20:57.333]  Another story, UK police break into a man's house to check he's not having a social gathering.
[02:20:58.253 --> 02:21:04.334]  Again, people said, when I posted this video, they started, oh, but he was being mean to them, he swore at them.
[02:21:05.069 --> 02:21:12.154]  Yeah, does that give them the right to smash down his door because they think he might be having a party when there's nobody in the house?
[02:21:12.594 --> 02:21:16.477]  No warrant, they just smash down his door and search the house.
[02:21:18.178 --> 02:21:22.922]  Is that going to increase if these lockdown measures aren't put under control?
[02:21:22.942 --> 02:21:28.326]  Another article, COVID-19 police threatened neighbour who cut disabled man's lawn.
[02:21:28.406 --> 02:21:30.247]  It goes on and on and on.
[02:21:30.856 --> 02:21:46.939]  In Australia, they're using a surveillance helicopter, normally used to rescue people in remote locations, to track down people who are camping, like a husband and wife team who went camping on the Easter weekend, and apparently that's going to defeat coronavirus.
[02:21:47.339 --> 02:21:51.440]  Meanwhile, in London, flights are coming in from Wuhan, China!
[02:21:51.880 --> 02:21:54.921]  But you might get arrested for having a picnic in a field.
[02:21:55.041 --> 02:21:56.361]  Don't go away, we'll be back.
[02:21:57.389 --> 02:22:02.718]  We're live and I was getting into this article before the break on the subject of the UK lockdown.
[02:22:03.499 --> 02:22:07.185]  This is an article out of able2uk.com.
[02:22:07.265 --> 02:22:09.689]  Police threaten neighbour who cut disabled man's lawn.
[02:22:10.330 --> 02:22:12.190]  And it's Derbyshire Police once again.
[02:22:12.370 --> 02:22:25.993]  It's the same police force that used a surveillance drone to publicly shame people who walked their dogs, God forbid, in remote locations in fields in the Peak District, where obviously millions of people congregate, don't they?
[02:22:26.053 --> 02:22:27.153]  No, literally nobody does.
[02:22:28.013 --> 02:22:33.774]  And then they put it on Twitter and bragged about it and said, look, we tracked down their addresses via their number plates.
[02:22:34.574 --> 02:22:39.055]  This is the same police force who dyed a blue lagoon black
[02:22:39.676 --> 02:22:41.257]  to prevent people from gathering there.
[02:22:41.817 --> 02:22:55.184]  So all their most invasive enforcement measures are in places where social distancing naturally exists anyway and it's completely unnecessary, over-the-top, draconian, out-of-control to do this kind of thing.
[02:22:55.204 --> 02:22:56.444]  And here we have another example.
[02:22:57.485 --> 02:23:01.947]  Derbyshire police have used threatening behavior to a neighbor who cut the grass for a disabled man.
[02:23:02.547 --> 02:23:02.807]  Again.
[02:23:04.008 --> 02:23:07.710]  These areas all have massive problems with
[02:23:08.436 --> 02:23:09.557]  Islamic grooming gangs.
[02:23:09.637 --> 02:23:10.417]  Nothing was done.
[02:23:10.477 --> 02:23:14.400]  The people blowing the whistle on the Islamic grooming gangs were often targeted by the police.
[02:23:14.760 --> 02:23:20.444]  But if you cut the grass for your disabled neighbour, they're going to bang on your door within hours.
[02:23:21.124 --> 02:23:30.250]  Adrian Rimmington from Chesterfield received a visit from a friend who lives next door to him, offering to help with the kind deed on March 31st, a week after the lockdown was put in force.
[02:23:30.950 --> 02:23:33.392]  Rimmington, 63 years old, told the Derbyshire Times,
[02:23:38.567 --> 02:23:44.272]  One said, we've had a report from someone that your gardener entered your house in order to plug in your lawnmower.
[02:23:44.552 --> 02:23:45.392]  God forbid!
[02:23:46.253 --> 02:23:49.315]  Adrian corrected the officers, telling them my friend never entered the house.
[02:23:49.836 --> 02:23:52.138]  I opened the window, my friend reached in with a lawnmower plug.
[02:23:53.258 --> 02:24:00.364]  Despite being explained the situation, the police went to the neighbor's house, issued them a warning and threatened the Good Samaritan with a fine if it happened again.
[02:24:01.084 --> 02:24:03.046]  And you know that all this is being done.
[02:24:04.104 --> 02:24:09.686]  Through neighbours snitching on other neighbours because of all their little petty resentments over the years.
[02:24:09.726 --> 02:24:13.627]  You know, maybe they've had a couple of house parties that were too loud or something.
[02:24:14.207 --> 02:24:21.450]  Can't really snitch on them for that, but now it's free reign and the Karens of the world get to empower themselves.
[02:24:22.062 --> 02:24:27.748]  With the power of something similar to what the Stasi had back in East Germany.
[02:24:28.188 --> 02:24:33.554]  Now obviously I'm not saying it's anywhere near that bad yet, but it's the same kind of mentality.
[02:24:33.754 --> 02:24:35.316]  This tattletale society.
[02:24:36.257 --> 02:24:37.138]  Another example.
[02:24:38.259 --> 02:24:38.700]  Video.
[02:24:38.800 --> 02:24:43.665]  Journalist gets home visit from UK police after he reported mosques flouting lockdown law.
[02:24:44.485 --> 02:24:57.795]  This was a radio host who filed a complaint with West Yorkshire police after he saw reports in local media that Muslims in Bradford and Leeds were gathering at mosques for Friday prayers in violation of Covid-19 isolation rules.
[02:24:58.175 --> 02:25:01.017]  Which by the way is happening across the Muslim world.
[02:25:01.337 --> 02:25:07.662]  In Egypt they literally had a giant march down the street protesting against coronavirus.
[02:25:08.663 --> 02:25:11.185]  Literally demonstrating against a viral infection.
[02:25:12.005 --> 02:25:12.906]  In Pakistan
[02:25:13.649 --> 02:25:16.131]  The health authorities there tried to shut down a mosque.
[02:25:16.171 --> 02:25:17.011]  That was the law.
[02:25:17.071 --> 02:25:19.073]  They tried to shut it down under quarantine rules.
[02:25:19.553 --> 02:25:22.435]  A giant mob of a thousand people chased them away.
[02:25:22.796 --> 02:25:24.617]  We had that article a couple of weeks ago.
[02:25:25.057 --> 02:25:27.799]  In India, the same thing happened a couple of days ago.
[02:25:28.300 --> 02:25:35.665]  There's the one out of India, which is up on Summit.News today, where again, they found a local imam
[02:25:36.434 --> 02:25:40.517]  who was thought to have been infected with coronavirus along with about two dozen other people.
[02:25:40.977 --> 02:25:52.585]  They tried to go and talk to them about quarantining themselves and then 300 screaming Muslim worshippers came running out onto the street and chased the authorities away.
[02:25:53.085 --> 02:25:54.786]  But again, it's not just in Pakistan.
[02:25:54.866 --> 02:25:55.927]  It's not just in India.
[02:25:56.007 --> 02:25:57.668]  It's in Berlin, Germany.
[02:25:58.468 --> 02:26:02.191]  And I had the footage in my video from last week.
[02:26:02.731 --> 02:26:05.173]  We're outside one of the biggest mosques in Berlin.
[02:26:05.942 --> 02:26:23.114]  Not only crowds of people around the mosques engaging in worship, not social distancing as the Islamic call to prayer rings out, the streets were all crammed with people and then at the end of the prayer they all got in their cars and drove home, even though the mosque was supposed to be closed.
[02:26:23.434 --> 02:26:28.837]  Again, these measures aren't being enforced on certain demographics across Europe.
[02:26:29.438 --> 02:26:34.061]  So this radio host in the UK saw reports about that in local media
[02:26:35.143 --> 02:26:41.026]  made a complaint to police that Muslims at these mosques were violating quarantine rules.
[02:26:41.707 --> 02:26:42.727]  What did the police do?
[02:26:43.067 --> 02:26:44.048]  They visited him!
[02:26:46.229 --> 02:26:51.692]  Similar to how people who report Muslim grooming gangs often get visited and targeted themselves by the authorities.
[02:26:52.252 --> 02:26:57.735]  They visited him, told him that he couldn't drive around, told him that that wasn't an essential journey.
[02:26:58.095 --> 02:27:02.818]  So again, the guy reporting the crime got investigated by the police himself.
[02:27:03.627 --> 02:27:07.788]  That's just a few examples of what's been happening in the UK over the past week.
[02:27:08.328 --> 02:27:27.414]  Again, if these continue to build in severity and intensity, and if these lockdown measures don't end or at least are beginning to be scaled down in the next two, three weeks, the resentment is going to build and people are just going to start flouting the lockdown measures because they're going to see them not being enforced against some groups,
[02:27:28.553 --> 02:27:39.520]  And they're going to see them being overly enforced to a draconian degree against people having picnics, people buying a bottle of wine at the shop, and the police are no longer going to have the public support.
[02:27:40.401 --> 02:27:49.187]  So Downing Street was actually right and correct to come out and say, no, this is not in the law that you can only buy certain items in the supermarket.
[02:27:49.227 --> 02:27:56.572]  But some of these police chiefs are so idiotic and so power mad, they think they can make up the rules as they go along.
[02:27:57.819 --> 02:28:04.282]  Meanwhile, sticking in the UK, NHS hospitals have four times more empty beds than normal.
[02:28:05.223 --> 02:28:17.569]  Tens of thousands of NHS hospital beds remain unoccupied amid the coronavirus crisis, about four times the normal number, due to huge ongoing efforts to free up space and a slowdown in admissions from other causes.
[02:28:18.350 --> 02:28:26.314]  This is one of the problems with what some people may see as over-preparation or over-exaggeration of the dangers of
[02:28:26.857 --> 02:28:43.735]  Coronavirus overwhelming the NHS and healthcare systems because people with other conditions, some of them may turn out to be life-threatening in the longer term, are not going to hospital because they think they will be a burden on hospitals, on nurses and doctors.
[02:28:44.155 --> 02:28:47.298]  Some of those people, unfortunately, are going to die.
[02:28:48.099 --> 02:28:48.720]  So now we've got
[02:28:49.346 --> 02:29:05.350]  Tens of thousands of empty beds, four times more empty beds than normal throughout the United Kingdom, despite the fact that we were told for weeks that this would overwhelm the NHS and the healthcare system, which is why we needed these quarantine lockdown measures in the first place.
[02:29:05.890 --> 02:29:12.112]  Turns out that hasn't happened, and seemingly we have more empty hospital beds than ever before.
[02:29:13.160 --> 02:29:27.405]  Now part of the reason for that is, of course, because they built some of these temporary hospitals in major cities across the country, just as they did in the United States of America, and with things like the ships coming into New York Harbor to take the overspill.
[02:29:28.245 --> 02:29:30.626]  But then we see this headline out, Sky News, coronavirus.
[02:29:31.126 --> 02:29:35.628]  New Washington Nightingale Hospital may never open, says NHS chief.
[02:29:36.357 --> 02:29:43.943]  A new Nightingale hospital being built in Tyne and Weo, which is in the northeast of England, may never need to open, an AHS boss has said.
[02:29:44.284 --> 02:29:53.091]  The 460-bed site in Washington could be ready to take patients at the end of the month, but only if hospitals in the northeast are unable to cope during the coronavirus pandemic.
[02:29:53.892 --> 02:29:57.735]  So it's proven that they have been able to cope, and even
[02:29:59.205 --> 02:30:06.386]  Most of these overspill hospitals that have been built throughout the country are completely empty and not being used.
[02:30:06.446 --> 02:30:21.869]  Again, you could argue that was over-preparation, you could argue that that's partly because people with other health conditions aren't going to hospital, and that may indeed end up being fatal for some of them, or you could argue that the coronavirus pandemic was exaggerated.
[02:30:22.209 --> 02:30:25.790]  Take your pick, but many empty hospital beds in the United Kingdom.
[02:30:26.070 --> 02:30:27.770]  Don't go away, Summit.News will be back.
[02:30:28.590 --> 02:30:39.060]  So NHS hospitals in the United Kingdom have four times more empty beds than normal, than usual times, and bear in mind we're coming out of a normal flu season.
[02:30:39.880 --> 02:30:50.710]  The overspill hospitals that have been built in major cities throughout the country are empty and now Sky News is reporting that one of them in the northeast of England may never open.
[02:30:51.651 --> 02:30:53.173]  Meanwhile if you look at the graphs
[02:30:54.341 --> 02:31:01.282]  Total number of deaths in England and Wales from 2010 to 2020, including up until week 13 of that year, says for 2020 the number of deaths is 150,000 people.
[02:31:01.302 --> 02:31:03.743]  Now if you look at 2018, up until this point in 2018 it was 164,000 people.
[02:31:03.763 --> 02:31:05.143]  2017 it was 153,000 people.
[02:31:05.163 --> 02:31:05.803]  2019 it was slightly below 146,000 people.
[02:31:05.823 --> 02:31:06.184]  2015 it was higher
[02:31:23.557 --> 02:31:24.738]  160,000 people.
[02:31:25.499 --> 02:31:35.106]  So in most of the previous years, over the past five, six years in England and Wales, more people have died up until this point.
[02:31:35.626 --> 02:31:46.054]  Bearing in mind they're treating deaths of people who already had underlying health conditions, many of whom would have probably died anyway, as COVID deaths just because they caught COVID.
[02:31:46.535 --> 02:31:51.419]  So the graph shows that in fact it's an average or below average
[02:31:52.369 --> 02:31:57.571]  First 13 weeks of the year in England and Wales in terms of deaths.
[02:31:58.691 --> 02:32:06.154]  And yet still, headline out of Breitbart, coronavirus Robb expected to announce lockdown will last three more weeks.
[02:32:06.574 --> 02:32:07.054]  Minimum.
[02:32:07.634 --> 02:32:09.155]  They're not even going to address it.
[02:32:09.215 --> 02:32:11.735]  They're not even going to talk about it for another three weeks.
[02:32:12.996 --> 02:32:19.038]  In the UK, Senior Minister Dominic Robb is expected to announce that the coronavirus lockdown will continue for another three weeks.
[02:32:19.574 --> 02:32:22.756]  The First Secretary of State is deputising for Prime Minister Boris Johnson.
[02:32:22.776 --> 02:32:29.820]  There's a report to be planning to announce on Thursday that the government-enforced social distancing measures will go on until May 7th.
[02:32:31.021 --> 02:32:36.324]  Bearing in mind Austria, which is one of the countries that closed its border early and took strong measures,
[02:32:37.083 --> 02:32:54.915]  is reopening everything today not everything all at once but starting to reopen businesses today and in fact over the next two weeks will it looks like have reopened everything yet here in the UK we're not we're saying we can't even have a discussion about opening anything for another three weeks.
[02:32:55.656 --> 02:33:02.801]  The War Cabinet of Mr Robb, Health Secretary Matt Hancock, Cabinet Office Minister Michael Gove and Chancellor of the Exchequer Rishi Sunak
[02:33:03.812 --> 02:33:14.439]  He's anticipated to agree to the extension on Thursday, according to the Times, with the next review expected by the time the Prime Minister is recovered, which is not likely to be soon.
[02:33:14.459 --> 02:33:22.365]  So again, despite the four times more empty hospital beds than normal, these overspill hospitals across the country
[02:33:23.172 --> 02:33:25.793]  May never open because there's no demand for them.
[02:33:26.193 --> 02:33:42.220]  The number of deaths in the United Kingdom for 2020, or England and Wales for 2020, the first 13 weeks of 2020, are below average compared to previous years, yet we're still not talking about reopening anything for at least three weeks.
[02:33:43.280 --> 02:33:43.900]  Interesting.
[02:33:44.521 --> 02:33:51.523]  Given this headline out of the Financial Times, UK economy faces 35% quarterly plunge if lockdown lasts.
[02:33:52.444 --> 02:33:52.764]  And again,
[02:33:53.874 --> 02:34:01.776]  We know long-term economic decline leads to depression, leads to suicide, leads to poverty, leads to more death.
[02:34:02.816 --> 02:34:13.419]  Will absolutely devastating the economy lead to more deaths than coronavirus would have killed, if you include the people with those pre-existing health conditions that would have died anyway.
[02:34:14.119 --> 02:34:18.520]  The UK economy faces a 35% plunge in output in the second quarter of 2020.
[02:34:19.640 --> 02:34:21.581]  If a lockdown to fight the spread of coronavirus
[02:34:22.011 --> 02:34:25.234]  Remains in place for three months, the country's fiscal watchdog has warned.
[02:34:25.254 --> 02:34:40.445]  It says that in this scenario, government borrowing would rise by $218 billion to $273 billion, taking the deficit to 14% of gross domestic product, the highest since the Second World War, and well above the financial crisis peak of 10%.
[02:34:40.866 --> 02:34:48.512]  The IMF is also warning the world will very likely experience the worst recession since the 1930s.
[02:34:50.675 --> 02:35:03.387]  Given this, given that the hospitals don't seem to be overwhelmed, is it time to start talking about relaxing these lockdown measures way earlier than they're telling us that they're even going to begin to discuss it?
[02:35:03.848 --> 02:35:05.209]  That's going to be a big question.
[02:35:06.130 --> 02:35:14.058]  Meanwhile, also in Britain, Reuters reports Britain's ITV under fire over presenters 5G coronavirus comments.
[02:35:14.713 --> 02:35:26.400]  Britain's biggest free-to-air broadcaster, ITV, came under fire on Tuesday after one of its leading presenters said no one knew whether a conspiracy theory that 5G masks helped spread the novel coronavirus was true or not.
[02:35:27.781 --> 02:35:30.923]  Now this is Eamon Holmes, a veteran presenter on ITV.
