[00:00:00.289 --> 00:00:05.811]  From the front lines of the Information War, it's Alex Jones.
[02:10:44.318 --> 02:10:51.041]  That's going to affect, I think the timetable for that is this summer.
[02:10:51.101 --> 02:10:58.144]  I think they have it so they can figure out about how much, how this spreads, at the rate that it spreads.
[02:10:58.664 --> 02:11:00.045]  And I bet that this summer,
[02:11:00.677 --> 02:11:05.320]  We're going to see an explosion of deaths of this virus here in the United States.
[02:11:06.100 --> 02:11:10.523]  So by the fall, they're going to have to call in martial law.
[02:11:11.383 --> 02:11:14.345]  All that's going to make Trump look like a chump.
[02:11:14.761 --> 02:11:18.224]  But he can't control things, and he doesn't know what he's doing, and that sort of thing.
[02:11:18.564 --> 02:11:18.965]  I agree.
[02:11:19.005 --> 02:11:21.266]  The biggest threat to Trump is crashing the economy.
[02:11:21.306 --> 02:11:22.227]  Thank you, Patty.
[02:11:22.247 --> 02:11:23.128]  Call me back tomorrow.
[02:11:23.268 --> 02:11:25.770]  Aaron, Eric, Neil, Todd, I apologize, we're out of time.
[02:11:26.110 --> 02:11:26.931]  Got to a lot of calls.
[02:11:27.612 --> 02:11:34.697]  I want to hear what Barnes wants to cover on the Democrats and more, and what's coming up with these caucuses straight ahead.
[02:11:34.717 --> 02:11:35.558]  We'll be right back.
[02:11:47.276 --> 02:12:05.376]  I hope this virus isn't as bad as it looks like it is, but I just see providence at work again that we have the nano-silver that it turns out in 2007 was certified by the Pentagon, by A&M, and Homeland Security letters to take out the SARS coronavirus family.
[02:12:06.753 --> 02:12:09.874]  I use it as immune gargle, so I can gargle it out, spit part of it out.
[02:12:09.914 --> 02:12:10.875]  You can drink part of it.
[02:12:10.895 --> 02:12:12.355]  You can drink it all if you want.
[02:12:12.375 --> 02:12:15.316]  It's at 15 parts per million, but it's a nano silver.
[02:12:15.596 --> 02:12:16.897]  We've sold out of the 16 ounce.
[02:12:17.577 --> 02:12:20.618]  We're going to sell out of the 3 ounce and the 1 ounce very, very soon.
[02:12:22.099 --> 02:12:27.001]  And I'm going to keep it at 40% off, even though it's very close to selling out for another two days.
[02:12:28.251 --> 02:12:33.733]  But then it was pointed out to me that, oh, you're going to sell out of it at 40% off, even though we make like 30, 40% of that?
[02:12:34.233 --> 02:12:35.493]  We've got to buy more of it.
[02:12:35.534 --> 02:12:36.094]  I'm like, whoa.
[02:12:36.814 --> 02:12:44.417]  So it's going to go back to regular price by Wednesday or Thursday, and we'll still sell out of it long before we get more in.
[02:12:44.737 --> 02:12:45.697]  It'll take a month or more.
[02:12:45.717 --> 02:12:51.159]  Because I'm already putting in the order, and that takes money for the 16 ounce, the 3 ounce, the 1 ounce.
[02:12:51.639 --> 02:12:53.820]  Put the order in actually on Friday.
[02:12:53.840 --> 02:12:56.061]  Paid 50% down.
[02:12:58.223 --> 02:12:58.343]  That's
[02:13:22.588 --> 02:13:48.223]  I mean gargle with nano silver also their wound gel is even stronger don't ingest this same nano silver but strongest over-the-counter you can find and all of the super blue and super silver whitening toothpaste has the nano silver as well it's just good for you overall really good for your body good for your gums and it funds the info war and we're selling out of the storable food but it's still available you can still get it but now time to take action info war store.com
[02:13:49.364 --> 02:13:50.865]  Or 888-253-3139.
[02:13:50.885 --> 02:13:56.107]  And again, most herbal food companies are already sold out.
[02:13:56.167 --> 02:13:59.248]  We still have it at the same high quality, low prices.
[02:14:00.289 --> 02:14:01.589]  So that's how you fund the InfoWare.
[02:14:01.609 --> 02:14:02.110]  Get prepared.
[02:14:02.130 --> 02:14:03.310]  InfoWareStore.com.
[02:14:03.330 --> 02:14:08.733]  But whatever you do, please get prepared spiritually and get close to God because 2020 is one hell of a year.
[02:14:08.753 --> 02:14:12.994]  All right, for the balance of this segment and the next, Robert Barnes takes over, constitutional lawyer.
[02:14:13.395 --> 02:14:15.436]  And then, Gerald Cilente.
[02:14:15.696 --> 02:14:16.256]  Please stay with us.
[02:14:22.727 --> 02:14:31.621]  Hey, I think key parts as we look up to the New Hampshire primary elections coming up this tomorrow, the tomorrow evening, when we'll get the results back.
[02:14:31.661 --> 02:14:33.344]  There's multiple storylines at play.
[02:14:34.261 --> 02:14:42.884]  So most people are focused on the horse race storyline or focused on who's going to win or who's going to get the nomination, who's going to be the potential opponent to President Trump.
[02:14:43.224 --> 02:14:45.605]  But there are other critical storylines equally in play.
[02:14:46.165 --> 02:14:52.027]  For example, there is everything that happened in Iowa and whether what happened in Iowa will effectively contaminate and infect
[02:14:52.407 --> 02:14:53.929]  The New Hampshire primary process.
[02:14:54.330 --> 02:14:57.955]  What happened in Iowa looks increasingly like corruption and fraud.
[02:14:58.536 --> 02:15:01.460]  It looks like an election that's been rigged by somebody.
[02:15:01.520 --> 02:15:03.984]  And the question only now is who and why?
[02:15:04.985 --> 02:15:08.190]  So one storyline will be to what degree does Pete Buttigieg
[02:15:08.690 --> 02:15:10.111]  Or however you pronounce his name.
[02:15:10.371 --> 02:15:11.811]  How well does he do in New Hampshire?
[02:15:11.851 --> 02:15:34.181]  Because before Iowa, before he got the fake news storyline of him coming in first, where it's now been confirmed that at least in terms of popular vote, he came in second in the first alignment, and second in the second alignment, second by every form of popular vote that took place, and he himself propounds that he is a popular vote proponent for all elections, and yet here he took credit for an election where he lost the popular vote.
[02:15:35.462 --> 02:15:36.303]  He claimed he won it.
[02:15:36.583 --> 02:15:45.648]  Will he get a boost out of New Hampshire, where he was originally fourth or even fifth in the polls prior to the fake news out of Iowa that he won Iowa?
[02:15:46.088 --> 02:15:47.809]  So that's one storyline taking place.
[02:15:48.230 --> 02:15:53.113]  A second storyline is taking place internally, whether or not Joe Biden will continue to collapse.
[02:15:53.613 --> 02:16:03.779]  For example, the if Biden cannot sustain any kind of momentum out of either Iowa or New Hampshire, and partially there again, there have been allegations and accusations
[02:16:04.139 --> 02:16:17.246]  That the reason why the caucus results were not reported accurately is because, partially because to help Buttigieg look like he won, but also for people to not know how badly Joe Biden did.
[02:16:17.646 --> 02:16:18.887]  Biden was collapsing.
[02:16:18.967 --> 02:16:20.428]  He was falling through the floor.
[02:16:20.908 --> 02:16:21.048]  I don't
[02:16:38.169 --> 02:16:40.050]  ...and summarily got cancelled out of the blue.
[02:16:40.450 --> 02:16:41.430]  What did that poll show?
[02:16:41.770 --> 02:16:48.452]  That poll showed Joe Biden collapsing, and it showed momentum for Elizabeth Warren rather than Pete Buttigieg, and what would that have meant?
[02:16:48.492 --> 02:16:52.914]  That might have meant the two establishment candidates, Biden and Buttigieg, would have been gone.
[02:16:53.334 --> 02:17:13.862]  So in order to get rid of that probability, so that Mayor Pete could look like a winner, so that he could have momentum that was fake momentum generated by the suppression of public opinion results, you had a second effect of that by suppressing the popular vote results to make it look like Mayor Pete had won, but instead it was likely Bernie Sanders who won.
[02:17:14.242 --> 02:17:16.123]  Now he gets to carry that into New Hampshire.
[02:17:16.563 --> 02:17:26.532]  And while in part, and in the suppression of the information about how poorly Joe Biden was doing, kept him afloat and alive in New Hampshire long enough maybe to survive.
[02:17:26.572 --> 02:17:27.513]  He might finish third.
[02:17:28.233 --> 02:17:30.095]  He might even finish, or at least in the top four.
[02:17:30.536 --> 02:17:32.978]  A fifth place finish would be a disaster.
[02:17:33.018 --> 02:17:34.999]  A finish with no delegates at all.
[02:17:36.391 --> 02:17:54.018]  And 15% is required to get any delegates out of New Hampshire would be a second hit, a second successive hit that may take away his momentum and the perception of front leading and front running that was necessary for him to get popular support given the lack of organic, authentic popular support.
[02:17:54.528 --> 02:18:04.973]  Remember, Joe Biden has run in two prior Democratic presidential campaigns and has never won any election in any of those presidential campaigns in the primary stage.
[02:18:05.394 --> 02:18:08.055]  So here again, he continues to lose and lose.
[02:18:08.575 --> 02:18:09.936]  What will happen in New Hampshire?
[02:18:10.296 --> 02:18:19.321]  Did Iowa's lack of reporting, did the suppression of the poll results, did the suppression of the caucus popular vote results save Joe Biden as well as boost
[02:18:19.941 --> 02:18:20.482]  Mayor Pete.
[02:18:20.922 --> 02:18:23.425]  Or as they call him in the Bernie camp, Mayor Cheat.
[02:18:23.845 --> 02:18:24.806]  Or Wall Street Pete.
[02:18:25.387 --> 02:18:27.889]  So those will be two key factors to be looking for.
[02:18:27.949 --> 02:18:33.875]  How much the corruption of what took place by the Democratic Party in Iowa has contaminated the New Hampshire results.
[02:18:34.195 --> 02:18:37.579]  And we'll know that only when those results come back in.
[02:18:38.300 --> 02:18:46.183]  The next thing to look at is the degree to which the various campaign attacks on Pete Buttigieg will undermine his success in New Hampshire.
[02:18:46.663 --> 02:18:56.047]  Will the corruption and collusion that took place in New Hampshire and Iowa not be enough to say to boost his campaign to electable status in New Hampshire?
[02:18:56.387 --> 02:19:00.548]  He really needs to win or at least finish a competitive second.
[02:19:01.048 --> 02:19:04.950]  If he is unable to do that, then his campaign may be over.
[02:19:05.490 --> 02:19:07.993]  Because he has a candidate with a very thin resume.
[02:19:08.153 --> 02:19:17.964]  The attack on him is one Trump is watching because Trump is going to replicate that attack if Mayor Pete in fact becomes a Democratic nominee.
[02:19:18.384 --> 02:19:23.390]  And that attack is making fun of the fact that he has had no experience doing anything of consequence.
[02:19:23.790 --> 02:19:30.915]  Unlike Trump who had built a global brand and a global business and a global TV network, you have someone like Buttigieg.
[02:19:31.716 --> 02:19:40.002]  All he's ever done is basically be a mayor of a small college town and by all appearances a failed mayor of a small college town.
[02:19:40.302 --> 02:19:48.048]  So you have someone who's never been a governor, he's never been a statewide elected official, he's never had major executive background either in the private sector or the public sector.
[02:19:48.468 --> 02:19:54.132]  In fact, his whole background reads like a tailor made, like somebody else was making him for a candidacy.
[02:19:54.513 --> 02:19:56.374]  He reads like Macron in France.
[02:19:56.434 --> 02:19:58.115]  He reads like Trudeau in Canada.
[02:19:58.415 --> 02:20:04.980]  He reads like Obama in here, except with even weaker background proof and documents and information.
[02:20:05.441 --> 02:20:08.503]  He goes off to he's the son of a Gromsky scholar.
[02:20:09.083 --> 02:20:13.145]  Gromsky was a prominent far-left historian and analyst.
[02:20:13.765 --> 02:20:20.889]  He celebrated when he was younger, Bernie Sanders, as an ideal sort of cloak, mask, in disguise kind of candidate.
[02:20:21.129 --> 02:20:26.952]  How to be a far-left individual, a far-left statist, but disguise your far-left statism as something other than what it is.
[02:20:27.712 --> 02:20:40.483]  Then he gets a weird commission right into the army, right into the armed forces, without any basic training, without having to go through any sort of protocol that it has to.
[02:20:40.523 --> 02:20:43.605]  One of the only other people to achieve that benefit was Hunter Biden.
[02:20:44.246 --> 02:20:45.107]  Is that coincidental?
[02:20:45.467 --> 02:20:50.811]  Appears to be connected to CIA spook operations in Afghanistan and is his only real quote-unquote military activity.
[02:20:51.452 --> 02:20:52.653]  That has its own problematic
[02:20:54.929 --> 02:20:57.171]  He's the number one favorite candidate of the billionaires.
[02:20:57.751 --> 02:21:04.856]  They call him Wall Street Pete because half of his big billionaire donors are connected to Wall Street in an institutional and influential way.
[02:21:04.876 --> 02:21:06.778]  He has a lot of deep state ties.
[02:21:07.638 --> 02:21:10.841]  He was connected to the app that somehow went bad in Iowa.
[02:21:11.161 --> 02:21:14.163]  He's also connected to the app that may go bad in Nevada.
[02:21:14.583 --> 02:21:20.588]  So when we come back, we'll talk about how to interpret the New Hampshire results, but also looking forward to Nevada.
[02:21:20.688 --> 02:21:22.189]  If you think Iowa was corruption,
[02:21:22.869 --> 02:21:24.670]  Wait till you see the Nevada caucuses.
[02:21:25.450 --> 02:21:27.912]  Welcome back to the Alex Jones Show here on InfoWars.
[02:21:28.372 --> 02:21:33.734]  We were discussing what to look forward to tomorrow in New Hampshire, how to translate and interpret the information and the results.
[02:21:34.074 --> 02:21:36.395]  Part of that's going to be, how does Bernie Sanders do?
[02:21:36.716 --> 02:21:40.917]  Has the Democratic establishment been able to take him out because of what happened in Iowa?
[02:21:41.258 --> 02:21:50.562]  It looks like they have been unsuccessful in doing so, but they may have their second backup strategy in play by having a diverse number of second and third and fourth and fifth
[02:21:50.902 --> 02:21:59.209]  Candidates who can be competitive long term to deny him a majority of the delegates that would allow for a contested convention in Milwaukee.
[02:21:59.589 --> 02:22:08.876]  And the last contested convention we had, meaningfully, really was 1968, where Hubert Humphrey came in after Robert Kennedy had been shot, killed.
[02:22:09.217 --> 02:22:17.183]  Hubert Humphrey came in and sort of swept up the contested convention, even though he had won very few primaries or votes in the primary process.
[02:22:18.170 --> 02:22:21.853]  Back then, most of the states did not participate in primaries or caucuses.
[02:22:22.133 --> 02:22:23.694]  So that's a relatively new phenomenon.
[02:22:24.274 --> 02:22:25.995]  That's a phenomenon since the 1980s.
[02:22:26.296 --> 02:22:37.203]  So in the modern era, since the 1980s, this would be the first ever contested convention where one person does not have a majority of delegates or close enough that everybody feels comfortable that they'll win the nomination.
[02:22:37.717 --> 02:22:42.099]  So if they're able, their stage one is to have Bernie lose tonight from the establishment's perspective.
[02:22:42.480 --> 02:22:49.203]  If not, their step two is to have him not win enough votes that he's on pace to win a majority of the delegates.
[02:22:49.504 --> 02:23:00.209]  To have enough second and third and fourth place candidates who get at least 15% of the vote to eat away at the delegate advantage that Bernie could establish and to maintain that as a momentum going forward.
[02:23:00.630 --> 02:23:02.711]  Also to try to deter his momentum moving forward.
[02:23:03.071 --> 02:23:04.612]  So we'll know a lot about what
[02:23:05.172 --> 02:23:08.778]  Uh, Iowa's corruption meant by what happens in New Hampshire tomorrow night.
[02:23:09.078 --> 02:23:16.269]  We'll also see to what degree the Deep State's favorite candidate, Pete, uh, Mayor Pete or Pete Buttigieg, uh, as the, uh,
[02:23:17.882 --> 02:23:19.083]  I think so.
[02:23:35.340 --> 02:23:39.463]  In terms of betting on Bernie when he was low, betting against Warren when she was high.
[02:23:40.283 --> 02:23:46.086]  And now the advice that we're making, or that I'm making, is if you're going to short somebody, short Bloomberg.
[02:23:46.126 --> 02:23:47.687]  He's overvalued in the polls.
[02:23:47.747 --> 02:23:52.310]  The Democratic Party will never allow Mike Bloomberg to steal the nomination.
[02:23:53.010 --> 02:23:57.393]  His corruption is not of a Hillary kind of corruption.
[02:23:57.713 --> 02:24:00.174]  He's an outsider trying to co-opt the Democratic Party.
[02:24:00.534 --> 02:24:03.096]  Both the insiders who want to protect their corruption,
[02:24:03.496 --> 02:24:11.902]  And the outsiders who despise the billionaires, that coalition will stop and prevent Bloomberg from ever being nominated in the Democratic Party.
[02:24:12.323 --> 02:24:25.673]  So Mini-Me, he's actually like 5'3 or 5'4, that's why he said he used that Mini-Me box that President Trump mocked him for, that Scott Adams is going to start marketing the little Bloomberg box to make yourself look taller.
[02:24:26.353 --> 02:24:33.395]  He's spending an unprecedented amount of money, but that's a lot like Jeb Bush in 2016, who spent over a hundred million dollars and went nowhere.
[02:24:33.815 --> 02:24:35.676]  So Bloomberg is likely to get votes.
[02:24:35.896 --> 02:24:36.756]  What is his objective?
[02:24:36.796 --> 02:24:37.476]  What is his goal?
[02:24:37.876 --> 02:24:48.959]  His goal is to get enough votes that he gets some delegates, that he crushes that 15% threshold in some voter-rich states, some delegate-rich states, so that he can become a kingmaker, not to be the king.
[02:24:49.259 --> 02:24:52.960]  I think he knows there's no, he would love to be the king, but there's no chance that's ever gonna happen.
[02:24:53.420 --> 02:24:59.282]  So instead what he's hoping for is enough power so that he can be a kingmaker and prevent Bernie from getting the nomination.
[02:24:59.802 --> 02:25:15.247]  So part of what watching New Hampshire tomorrow is seeing if enough people are eating into Bernie's vote that Bernie's under 30% and enough people get 15% because that would forecast and foreshadow that what's going to be happening is that Bloomberg will start getting 15%, Steyer will get 15% in some states,
[02:25:17.341 --> 02:25:22.828]  And we're looking at an increasing risk of a contested convention from the Democratic Party side.
[02:25:22.848 --> 02:25:28.595]  And that would be the first kind of its time in the modern era of national primaries and caucuses.
[02:25:29.076 --> 02:25:32.300]  The next thing to look at is who else does well in New Hampshire.
[02:25:33.141 --> 02:25:35.422]  Buttigieg needs to do well in order to survive.
[02:25:35.482 --> 02:25:37.264]  His base is an upscale white base.
[02:25:37.985 --> 02:25:48.794]  The key factor there that has hurt him and impaired his campaign is that he's such a vanilla guy that has such vague sort of Mackenzie Colt consulting where he comes from kind of language.
[02:25:49.214 --> 02:25:52.997]  He says something that's nothing about something that's nothing about nothing about something.
[02:25:53.337 --> 02:25:55.859]  And at the end of it you're like, hold on a second, he really didn't say anything.
[02:25:56.240 --> 02:25:57.000]  And that's who he is.
[02:25:57.040 --> 02:25:57.641]  That's what he is.
[02:25:58.041 --> 02:25:58.461]  We're good to go.
[02:26:19.730 --> 02:26:24.851]  That just documented the degree to which he had, Mayor Pete has done, has been Mayor Small.
[02:26:24.871 --> 02:26:29.013]  Not only physically, but in terms of his public policy record.
[02:26:29.313 --> 02:26:44.217]  That what it showed is that, in fact, Buttigieg basically mocked him because the biggest achievements he had was putting decorative lights under the bridge, putting decorative bricks along the sidewalk, you know, firing the African-American police chief, firing the African-American fire chief.
[02:26:44.617 --> 02:27:01.051]  So in a Democratic primary process where a quarter of the all votes are going to be African American voters, where no candidate has won the Democratic nomination since African American voters joined the primary process in full in 1976, except for when Jesse Jackson ran, African American voters
[02:27:01.351 --> 02:27:01.851]  We're good to go.
[02:27:19.323 --> 02:27:33.847]  Or if he finishes even below second, then his campaign is likely effectively over in the deep state's effort to co-opt and sneak a candidate into the Democratic Party establishment in the Trudeau, Macron, Obama style will have faltered and failed.
[02:27:34.188 --> 02:27:35.588]  And that'll be good news for everybody.
[02:27:36.095 --> 02:27:38.637]  The other factor is, will Joe Biden's collapse continue?
[02:27:39.577 --> 02:27:43.240]  From the Trump side of the equation, they want Biden out.
[02:27:43.600 --> 02:27:45.201]  They really don't necessarily want someone like Bernie.
[02:27:45.221 --> 02:27:51.585]  They want a contested convention that leads to a Hillary or Elizabeth Warren kind of compromise candidate.
[02:27:51.905 --> 02:27:53.466]  That's what they want to have happen.
[02:27:54.327 --> 02:27:57.268]  They don't mind if they face Bloomberg, but they don't think that's a realistic risk.
[02:27:57.549 --> 02:28:01.071]  They don't mind if they face Tom Steyer, but they don't think that's a realistic risk.
[02:28:01.951 --> 02:28:02.291]  I don't know.
[02:28:18.216 --> 02:28:24.061]  A concern over Bernie Sanders is that Bernie Sanders voters, a lot of them are Bernie or bust voters.
[02:28:24.461 --> 02:28:29.125]  That if Bernie is not the nominee, there's a bunch of people that will not even vote or will vote third party.
[02:28:29.786 --> 02:28:36.631]  And that's why what the ideal scenario for Trump is a contested convention that rigs the election against Bernie again.
[02:28:36.651 --> 02:28:43.216]  That's why you're seeing that mantra come out from Trump, from Trump Jr., from Steve Bannon, from other participants in the Trump universe.
[02:28:43.917 --> 02:28:46.259]  Their ideal scenario is that Bernie gets shafted again.
[02:28:47.799 --> 02:28:50.562]  So that will be another interesting dynamic to watch and observe.
[02:28:50.983 --> 02:28:56.149]  And all of this is leading to the next set of elections, and that's going to be in the caucuses in the state of Nevada.
[02:28:56.649 --> 02:28:57.890]  So again, you have caucuses.
[02:28:58.611 --> 02:29:00.353]  And then, and this time, who do you have?
[02:29:00.553 --> 02:29:01.755]  You have Nevada.
[02:29:02.235 --> 02:29:07.281]  Now, Nevada is to Iowa what Chicago is to New York.
[02:29:07.876 --> 02:29:17.812]  So that is to say that the Iowa caucuses are an embarrassment of apparent collusion and corruption this time around, arguably in 2016 and some past elections too.
[02:29:19.003 --> 02:29:26.309]  Uh, but that pales in comparison to Nevada, in the same way that whatever the New York's political corruption pales in comparison to the city of Chicago.
[02:29:26.709 --> 02:29:29.572]  Some of the same connect, they're going to use an app there, but a different app.
[02:29:29.592 --> 02:29:38.779]  They're just going to use an iPad structure, but the person connected to the security apparatus of it is also connected to Pete Buttigieg's campaign, also has sort of deep state ties.
[02:29:39.539 --> 02:29:44.201]  Of course, Harry Reid's political machine, despite him being retired, still very influential.
[02:29:44.641 --> 02:29:50.643]  So whatever you say, Iowa was just a small preview of what you're going to see in Nevada in a couple of weeks.
[02:29:51.183 --> 02:29:56.124]  So up next, Gerald will be taking over for us, and we'll take you through for the next half hour.
[02:29:56.664 --> 02:29:58.585]  And we'll look forward to seeing you soon.
[02:29:59.145 --> 02:30:00.205]  Hello, hello.
[02:30:00.405 --> 02:30:02.706]  Great being on the Alex Jones Show.
[02:30:03.466 --> 02:30:04.767]  Wow.
[02:30:05.107 --> 02:30:06.307]  Wild ride this 2020, huh?
[02:30:06.407 --> 02:30:08.308]  What do we got?
[02:30:09.258 --> 02:30:12.140]  Big news, of course, is coronavirus.
[02:30:12.720 --> 02:30:13.840]  Goodbye, Rosie.
[02:30:14.341 --> 02:30:15.301]  Queen of Corona.
[02:30:15.321 --> 02:30:17.322]  A thousand people dead.
[02:30:18.063 --> 02:30:19.584]  And, boy, it's really hurting China.
[02:30:20.044 --> 02:30:22.605]  Their economy is going way down.
[02:30:22.625 --> 02:30:24.826]  And it's stagnant already.
[02:30:24.846 --> 02:30:25.587]  That's stagnant.
[02:30:25.607 --> 02:30:29.369]  They're still growing at over 6%, at least according to their reports.
[02:30:30.449 --> 02:30:35.312]  But a thousand people, again, I look at this as, you know,
[02:30:36.015 --> 02:30:40.959]  It's not a lot of people in a population of the world of 7.7 billion.
[02:30:42.380 --> 02:30:49.827]  And, again, according to most of the reports, the people that are dying are chronically ill, or they're elderly.
[02:30:51.028 --> 02:30:55.232]  So, you know, what did we have last year in the United States?
[02:30:55.312 --> 02:30:57.654]  Over 60,000 people died of the flu.
[02:30:59.135 --> 02:31:01.237]  But this is definitely hurting their economy.
[02:31:02.418 --> 02:31:03.799]  And one of the things to look at
[02:31:04.921 --> 02:31:08.204]  Again, as you know, I'm forecasting the greatest depression.
[02:31:09.585 --> 02:31:14.649]  This is a kind of black swan event that could escalate things to make bad situations very worse.
[02:31:15.910 --> 02:31:18.092]  So let's take a look at the oil.
[02:31:18.112 --> 02:31:24.997]  Oil, Brent crude now is around $53, $54 a barrel.
[02:31:25.017 --> 02:31:31.723]  The beginning of January, which is in ancient history, has hit $70 a barrel.
[02:31:34.400 --> 02:31:42.021]  I'm mentioning this because all of these oil exporting countries, they need that oil price to go higher.
[02:31:42.682 --> 02:31:44.502]  Particularly Saudi Arabia.
[02:31:44.522 --> 02:31:46.982]  They're the beheaders in chief.
[02:31:47.782 --> 02:31:53.063]  They need oil at about $100 a barrel for its economy to break even.
[02:31:53.384 --> 02:31:54.944]  So they're about halfway there.
[02:31:56.084 --> 02:31:58.544]  When all else fails, they take you to war.
[02:32:00.085 --> 02:32:01.285]  And it's not only oil.
[02:32:02.244 --> 02:32:05.966]  You're looking at natural gas prices way, way down under $2.
[02:32:08.767 --> 02:32:11.348]  So this is signaling a global slowdown.
[02:32:11.388 --> 02:32:13.789]  There's too much supply and not enough demand.
[02:32:15.810 --> 02:32:20.232]  So I believe, again, the coronavirus, and I could be 100% wrong.
[02:32:20.293 --> 02:32:23.894]  I'm not, you know, saying that I'm right and they're wrong.
[02:32:23.994 --> 02:32:25.515]  I'm saying the way I see it.
[02:32:26.732 --> 02:32:28.953]  You're making a bigger deal out of this than it is.
[02:32:28.973 --> 02:32:32.215]  And of course, people say the Chinese government lying about the numbers.
[02:32:33.276 --> 02:32:35.057]  All the governments lie about everything.
[02:32:35.097 --> 02:32:35.957]  Name the country.
[02:32:37.098 --> 02:32:39.399]  You know, Saddam Hussein had weapons of mass destruction.
[02:32:39.479 --> 02:32:40.740]  It ties to al-Qaeda.
[02:32:41.040 --> 02:32:42.601]  Yeah, that guy's Soleimani.
[02:32:42.641 --> 02:32:46.323]  He was gonna... We had evidence that imminent threat.
[02:32:46.604 --> 02:32:47.484]  Could you show me any?
[02:32:47.524 --> 02:32:48.325]  No, who the hell are you?
[02:32:48.345 --> 02:32:49.345]  I don't have to show you anything.
[02:32:50.506 --> 02:32:55.769]  So, when you're looking again at this coronavirus,
[02:32:56.738 --> 02:32:57.919]  And what's going on?
[02:32:58.719 --> 02:33:00.760]  It's really hurting the Chinese economy.
[02:33:02.160 --> 02:33:06.742]  And it's going to slow down the global economy, which is already in slowdown.
[02:33:08.243 --> 02:33:19.047]  You know, everybody wearing all these masks and all of this gear, you know, as things get really bad, then we really do get hit with the plague of the new black plague.
[02:33:19.107 --> 02:33:23.029]  I can see everybody dressed like that, you know, making fashion statements.
[02:33:23.429 --> 02:33:25.090]  I wish it all knew.
[02:33:25.512 --> 02:33:27.253]  New style and masks.
[02:33:28.414 --> 02:33:31.336]  Again, you look at the realities going on.
[02:33:31.356 --> 02:33:34.098]  Here's a story from last week's February 5th.
[02:33:35.319 --> 02:33:38.001]  Tainted tap water puts suburbs on edge.
[02:33:38.642 --> 02:33:40.463]  This is from the Wall Street Journal.
[02:33:41.984 --> 02:33:53.933]  About 80,000 people in three townships outside Philadelphia live in an area where groundwater has been contaminated by chemicals used for decades in firefighting foam
[02:33:55.020 --> 02:33:58.321]  At two nearby decommissioned military bases.
[02:33:59.201 --> 02:34:23.167]  The Defense Department has cited 401 bases in the United States with a known suspected release of the firefighting foam containing chemicals known as Perfluoroacolobababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababababab
[02:34:23.989 --> 02:34:36.195]  PFAS are a class of nearly 5,000 chemicals, often called forever chemicals, because they forever keep poisoning us.
[02:34:38.036 --> 02:34:50.022]  Because they take so long to break down, PFAS can accumulate in the body in several forms, have been linked to health issues, including increased cholesterol,
[02:34:51.028 --> 02:34:54.230]  Thyroid and immune system problems and cancer.
[02:34:55.711 --> 02:35:06.698]  And they use this stuff besides the military bases, manufacturers used in products from nonstick cookware to carpets and waterproof jackets and on and on.
[02:35:07.498 --> 02:35:09.479]  So we're talking about the coronavirus.
[02:35:10.140 --> 02:35:13.082]  How about all the poisons they're pumping into our body?
[02:35:14.983 --> 02:35:15.863]  In our water.
[02:35:16.544 --> 02:35:17.344]  In our air.
[02:35:19.686 --> 02:35:20.326]  In the soil.
[02:35:21.069 --> 02:35:32.018]  And by the way, this is why you should consider buying oil, water filters, because this stuff is deadly and it's everywhere and it's more than just this.
[02:35:33.599 --> 02:35:40.945]  So again, as I say, you know, people talking about, you know, climate, you know, climate change.
[02:35:40.965 --> 02:35:46.349]  We're going to be dead before the climate changes with all the poisons they're pumping into us.
[02:35:47.530 --> 02:35:48.671]  But going back again,
[02:35:49.417 --> 02:35:55.100]  And putting all the pieces together, the coronavirus is going to take a hit on the global economy.
[02:35:55.740 --> 02:36:01.804]  The global economy is slowing down, and very important, the dollar is getting stronger.
[02:36:03.945 --> 02:36:08.347]  More and more countries are lowering their interest rates.
[02:36:08.968 --> 02:36:14.911]  Matter of fact, last week, Thailand, right near China over there, they're losing a lot of tourists coming in.
[02:36:15.451 --> 02:36:18.273]  They just lowered their interest rates to historic loads.
[02:36:19.704 --> 02:36:25.225]  The Chinese government is pumping in hundreds of billions of dollars to try to pump their economy back up.
[02:36:26.765 --> 02:36:33.347]  So now we have the dollar stronger and again it came on that jobs report last week that pushed it up higher.
[02:36:33.367 --> 02:36:38.687]  This is important because gold is still going up.
[02:36:39.648 --> 02:36:46.609]  Gold usually goes down when the dollar goes up because gold is dollar based.
[02:36:47.912 --> 02:36:50.293]  You got to pay for it all around the world in dollars.
[02:36:51.033 --> 02:36:57.476]  So now all these currencies are going down because they're lowering interest rates to boost their economy.
[02:36:58.577 --> 02:37:00.758]  So it costs them more to buy gold.
[02:37:00.858 --> 02:37:03.659]  But even with that, gold prices are going up.
[02:37:05.220 --> 02:37:07.141]  This is very important to look at.
[02:37:07.161 --> 02:37:12.663]  It should be going down now because of the strong dollar.
[02:37:13.844 --> 02:37:16.125]  So I believe that
[02:37:16.676 --> 02:37:23.799]  Gold right now is in a very critical stage, breaking over that $1,570 mark.
[02:37:24.479 --> 02:37:35.584]  If it solidifies over $1,610 an ounce in the very near future, I forecast it's going to take at least another $100 spike.
