[00:00:00.289 --> 00:00:05.193]  From the front lines of the information war, it's Alex Jones.
[02:20:08.683 --> 02:20:10.944]  Never before in the history of humankind
[02:20:12.003 --> 02:20:25.559]  As a people this large and extensive had the kind of responsibility for the outcomes that determine the fate of governments, who's going to staff them, who's going to lead them, who's going to exercise the power in them.
[02:20:26.394 --> 02:20:34.424]  Never before on the scale that we've known it and especially not with a population so diverse that it now represents all of humanity.
[02:20:35.065 --> 02:20:45.178]  There used to be this idea, no you had to be this kind of person and that kind of person before you could get involved in any governmental decision and it mainly meant power and it mainly meant wealth and to us it means
[02:20:46.206 --> 02:20:58.671]  That you're just a person who is endowed with the same sense of right, the same sense of conscience, and that you have the capacity to let that sense of conscience govern your behavior.
[02:20:58.711 --> 02:21:08.636]  That qualifies you to be somebody who participates in deciding who is going to make key legislative and executive decisions in your society.
[02:21:09.556 --> 02:21:11.837]  But what if you've allowed that conscience to be destroyed?
[02:21:13.599 --> 02:21:21.366]  But if you've allowed yourself to be turned into somebody who doesn't care about such things, how long do you think this way of life is going to last if we keep this up?
[02:21:22.347 --> 02:21:25.189]  And we look at an article like this and we think, that's about abortion.
[02:21:25.509 --> 02:21:27.211]  No, that's about self-government, y'all.
[02:21:28.131 --> 02:21:36.919]  That's about whether we're going to stick to or deny the premise that keeps powerful people from looking at us and saying, by the way,
[02:21:37.765 --> 02:21:44.067]  When you get in our way, you are no more to us than that child is to the mother.
[02:21:45.227 --> 02:21:45.407]  See?
[02:21:45.947 --> 02:21:51.029]  That child, his or her mother, you're no more to us than the child is to his or her mother.
[02:21:52.109 --> 02:22:06.773]  And we have now accepted the notion that human beings get to choose whether or not people who are so disparate in power from them that they're helpless, that they entirely depend on the forbearance or even the aid of others.
[02:22:07.659 --> 02:22:08.999]  You just get to slaughter them.
[02:22:09.019 --> 02:22:10.020]  Do you really believe that?
[02:22:10.040 --> 02:22:15.661]  Because that's what's really involved in these issues and it's more than just this issue.
[02:22:16.281 --> 02:22:20.983]  See that's the kind of connection that I don't think we're making properly anymore.
[02:22:22.223 --> 02:22:25.804]  We pretend we're dealing with the issues but we don't realize that in a way
[02:22:26.608 --> 02:22:28.631]  All these issues are the same issue.
[02:22:29.111 --> 02:22:37.280]  And when I get back, I'll go to another issue and show you that you can trace it back to that foundation in just the same way.
[02:22:38.001 --> 02:22:42.206]  And you'll have to reach the same conclusion about what's really involved.
[02:22:42.967 --> 02:22:44.809]  And if we don't keep that in mind,
[02:22:45.325 --> 02:22:56.348]  Then we'll keep dealing carelessly with these issues and wake up one day and find that we got so careless we just threw all our claim to govern ourselves right out the window.
[02:22:56.728 --> 02:22:57.449]  We'll be right back.
[02:22:58.769 --> 02:22:59.189]  Welcome back.
[02:22:59.729 --> 02:23:05.431]  Now I was talking in the last few minutes about this question that's in front of the Congress of
[02:23:06.281 --> 02:23:07.343]  A vote on abortion.
[02:23:08.024 --> 02:23:13.551]  And I know we have these parameters that we're supposed to use to talk about the abortion issue, and they all miss the point.
[02:23:14.392 --> 02:23:17.937]  And I hope to illustrate, very quickly here, why they miss the point.
[02:23:19.097 --> 02:23:25.621]  Because, on one side of the argument, you have people who pretend that the issue is just abstract.
[02:23:26.081 --> 02:23:40.129]  And on the other side, you have people who are also, I think, sometimes pretending, but don't quite get all the way where they want to go, that they are seriously interested in making sure that we respect innocent human life.
[02:23:43.477 --> 02:24:03.042]  This led to a situation in which you had people who were arguing against this bill to make sure that fetuses who were not aborted when an abortion was attempted upon them and they come out of the womb as viable living babies, to make sure that they're not being killed.
[02:24:03.322 --> 02:24:07.603]  And they were saying that that is the issue of infant mortality.
[02:24:07.843 --> 02:24:09.504]  No, it's not the issue of infant mortality.
[02:24:10.330 --> 02:24:22.220]  Infant mortality is a statistic about how many children who are ready to be born and are being born die and when they die and how soon during birth or after birth they die.
[02:24:22.280 --> 02:24:23.861]  All that's involved in infant mortality.
[02:24:23.901 --> 02:24:25.122]  That's a general kind of issue.
[02:24:25.322 --> 02:24:26.203]  That's a statistic.
[02:24:26.823 --> 02:24:28.565]  We're talking about individual life.
[02:24:28.625 --> 02:24:29.586]  Yours and mine.
[02:24:30.046 --> 02:24:32.568]  Just like somebody were to come up and over to put a gun to your head.
[02:24:33.394 --> 02:24:41.723]  And it's not only a question of how that makes you feel, but what is the real issue that's involved in deciding whether or not to pull that trigger?
[02:24:42.506 --> 02:24:46.348]  Well, I think we all know that the real issue we generally understand is you just don't do that.
[02:24:46.368 --> 02:24:47.888]  You don't go around murdering people.
[02:24:48.909 --> 02:24:52.270]  Especially not if they're just minding their own business and doing you no harm.
[02:24:52.310 --> 02:24:54.111]  You especially don't get to murder them, do you?
[02:24:54.811 --> 02:24:56.072]  What if they're helpless people?
[02:24:56.332 --> 02:24:57.952]  Absolutely in your power.
[02:24:58.433 --> 02:25:01.054]  You get to murder them then just because you have the power to do it?
[02:25:01.074 --> 02:25:08.016]  No, when you're just in your common sense mode and you're thinking you would be the individual, you immediately say no.
[02:25:08.397 --> 02:25:09.177]  That's not right.
[02:25:09.764 --> 02:25:16.555]  But you're talking about offspring of humanity in the womb, totally in the power of another human individual.
[02:25:16.896 --> 02:25:22.805]  And they're proven, both of them to be proven individuals now by the genetic markers our science knows all about.
[02:25:23.815 --> 02:25:39.766]  But, one of the Democratic Senators, Durbin, suggested that if lawmakers are interested in infant mortality, doing something about it, they should consider that if you're an African-American infant born in America today, you are three times more likely to die in the first year of birth.
[02:25:40.831 --> 02:25:42.291]  But the question isn't about that.
[02:25:42.351 --> 02:25:43.872]  The question in front of them wasn't about that.
[02:25:43.912 --> 02:25:56.195]  The question in front of them was whether or not you're encouraging the mother to kill the child, or to think that she has the right to kill the child, or to think that the course of action that's the only way to escape is to kill the child.
[02:25:56.955 --> 02:26:00.376]  That's not an issue of infant mortality, that's an issue of conscience.
[02:26:00.876 --> 02:26:02.956]  Whether you like it or not, whether you want to admit it or not.
[02:26:03.896 --> 02:26:05.997]  And it's also an issue that goes to the heart
[02:26:07.009 --> 02:26:08.150]  Of our way of life.
[02:26:08.250 --> 02:26:21.380]  Because the fundamental premise of our way of life is that every individual, powerless, powerful, doesn't matter, is born and before birth, created, equal.
[02:26:22.401 --> 02:26:28.285]  That means, among other things, every individual has an equal claim to be respected in their life.
[02:26:29.466 --> 02:26:29.686]  Right?
[02:26:30.346 --> 02:26:31.807]  Is this going on here or not?
[02:26:32.948 --> 02:26:35.030]  And I found myself thinking about
[02:26:36.075 --> 02:26:39.257]  The fact that they were raising, hey, they're trying to make this a race issue, right?
[02:26:39.918 --> 02:26:43.460]  Well, as I recall, there was a race issue involved in the slavery business.
[02:26:44.921 --> 02:26:51.446]  And that race issue had to do with whether you could use your freedom to take away the freedom of other human beings.
[02:26:52.226 --> 02:26:56.389]  And they're always trying to pretend, oh, people were slave owners and therefore we shouldn't listen to them.
[02:26:56.690 --> 02:26:57.950]  And they have nothing to do with it.
[02:26:57.970 --> 02:26:59.832]  Okay, they were slave owners and they owned slaves.
[02:26:59.852 --> 02:27:01.733]  I'm owned by ancestors and so forth.
[02:27:01.973 --> 02:27:05.776]  I'm supposed to hate on them, but I found that was pretty fruitless, but leave that aside.
[02:27:07.047 --> 02:27:11.790]  What I do, though, is I think about the real situation that we're faced with here.
[02:27:11.850 --> 02:27:26.697]  So we're talking about people then who owned slaves and enslaved them and kept them in bondage, but where the Constitution regarded those slaves, those enslaved black people, as persons.
[02:27:27.938 --> 02:27:30.519]  Within the meaning of the Constitution's word, persons.
[02:27:30.579 --> 02:27:30.919]  Persons.
[02:27:32.180 --> 02:27:35.201]  And then they had to agonize over the fact that, well, wait a minute.
[02:27:35.541 --> 02:27:42.764]  If we regard them as persons, that means that according to our understanding of the Declaration, we don't have the right to own these slaves.
[02:27:43.004 --> 02:27:47.966]  And you can read them as they're agonizing, the guys with these, agonizing over this fact.
[02:27:48.646 --> 02:27:48.786]  Right?
[02:27:49.246 --> 02:27:57.129]  Today, we have people who don't seem to understand that the very same question is involved in killing children in the womb.
[02:27:58.337 --> 02:28:07.280]  And they're pretending that, oh, I care so much about human life, and yes I do, but I think that if the child gets in the way, that's the mother, and you get to kill it.
[02:28:07.340 --> 02:28:07.600]  No!
[02:28:08.580 --> 02:28:10.761]  They are endowed by their Creator.
[02:28:10.821 --> 02:28:14.602]  That is, as created, you must respect that life.
[02:28:16.262 --> 02:28:22.264]  And that means, from the moment of conception, we used to have a big debate because they wanted the material proof.
[02:28:22.464 --> 02:28:25.185]  If you're not a walking around human being, I don't have to respect you.
[02:28:25.525 --> 02:28:26.125]  Turns out,
[02:28:27.261 --> 02:28:28.122]  That that's not true.
[02:28:28.382 --> 02:28:32.505]  That our science can now see who's human, who's not.
[02:28:32.525 --> 02:28:34.766]  They can see the individual human being.
[02:28:34.986 --> 02:28:38.489]  They can see that that is an individual from the moment of conception.
[02:28:38.529 --> 02:28:41.411]  They can see the relationship with the mother and the whole thing.
[02:28:41.431 --> 02:28:42.591]  Can't deny it anymore.
[02:28:42.631 --> 02:28:43.912]  You're killing people!
[02:28:44.593 --> 02:28:46.014]  You're killing persons!
[02:28:47.617 --> 02:28:59.921]  And the very same people who want to make a big noise about how bad the slaveholders were for enslaving people are not thinking about how bad they are for killing them.
[02:29:01.042 --> 02:29:01.242]  See?
[02:29:01.682 --> 02:29:05.583]  And they'll make all kinds of excuses about it and say they haven't reached this point, they haven't reached that point.
[02:29:05.883 --> 02:29:06.684]  Don't they see that?
[02:29:06.904 --> 02:29:12.906]  When I hear these arguments about how well it's a trimester and it hasn't reached this stage of development, that stage of development, you do know
[02:29:14.161 --> 02:29:24.546]  That that echoes the very same arguments that were made by John C. Calhoun and the other dyed-in-the-wool, I'm dead set on exercising my freedom to enslave people.
[02:29:24.606 --> 02:29:25.887]  That's the argument they made.
[02:29:27.193 --> 02:29:30.417]  Saying that it was the development, developmental argument.
[02:29:30.737 --> 02:29:32.800]  These people are not in the right stage of development.
[02:29:32.820 --> 02:29:38.006]  They don't have this attribute or that attribute that we regard as worthy and etc.
[02:29:38.347 --> 02:29:40.189]  You really want that applied to you?
[02:29:40.569 --> 02:29:45.155]  Do you think our way of life survives once we have reintroduced the notion?
[02:29:46.496 --> 02:30:04.448]  That absolutely conflicts with the idea that we're all created equal and says instead, we must gauge whether or not I can treat you as a person based on whether you satisfy the following 25 criteria of humanity that I've invented for my convenience.
[02:30:05.929 --> 02:30:07.370]  You do know that's where we are, right?
[02:30:08.137 --> 02:30:21.973]  And if you think that just endangers the babes in the womb, those of you who are a little up there in years, you know, getting closer to that point where I'm at the moment, I have to now begin to suspect that I'm getting old.
[02:30:21.993 --> 02:30:25.076]  Well, I'll be one of those elderly people soon, right?
[02:30:25.496 --> 02:30:27.098]  Some people would say I am already.
[02:30:27.178 --> 02:30:27.519]  I don't know.
[02:30:28.916 --> 02:30:31.997]  And at that point, there are people who say, well, I'm just a useless eater.
[02:30:32.077 --> 02:30:33.297]  That's what the Nazis call them.
[02:30:34.257 --> 02:30:42.819]  I shouldn't be left around because I'm just going to be a drain and all those people out there more productive than I am, they get to live and you, you get to die.
[02:30:42.879 --> 02:30:43.999]  So it's your choice.
[02:30:44.660 --> 02:30:46.060]  You want to die this way or that way.
[02:30:48.080 --> 02:30:49.841]  Do they really have that right?
[02:30:51.221 --> 02:30:55.582]  You realize we've already answered that question if we go on killing babies in the womb.
[02:30:57.028 --> 02:30:58.629]  Because then it's just a matter of power.
[02:30:58.689 --> 02:30:59.930]  I've got power over you.
[02:30:59.990 --> 02:31:00.971]  You're in my power.
[02:31:02.012 --> 02:31:03.293]  And therefore I get to kill you.
[02:31:04.574 --> 02:31:06.816]  And government has that kind of power.
[02:31:06.936 --> 02:31:07.917]  That's what we're thinking.
[02:31:08.678 --> 02:31:10.539]  It's not supposed to under our system.
[02:31:11.520 --> 02:31:24.931]  And when are we going to wake up and realize when we're dealing with these issues, every time we think about them, we must go to this fundamental question and ask whether the answer will keep us free or make us slaves.
[02:31:26.593 --> 02:31:34.958]  Now it would be easy for me to say that in the last segment I was talking about the controversy we have in this country over abortion.
[02:31:35.759 --> 02:31:35.959]  Right?
[02:31:36.759 --> 02:31:40.301]  Made a little allusion to the controversy that was once there about slavery.
[02:31:41.862 --> 02:31:46.825]  And the fact that now they have tried to turn the issue of slavery into the issue of racism.
[02:31:48.266 --> 02:31:49.507]  But is that right?
[02:31:50.728 --> 02:31:52.909]  That's a way of distracting everybody from truth.
[02:31:54.589 --> 02:32:01.713]  Because the issue at the heart of slavery wasn't about the color of the skin of the person being enslaved.
[02:32:03.874 --> 02:32:14.420]  Because though people like to forget it, the very word slave should remind you that the issue involved in slavery has nothing to do with skin color.
[02:32:15.498 --> 02:32:16.158]  Why, Alan?
[02:32:16.398 --> 02:32:40.762]  Because, as I read the etymological dictionary, that word slave was actually a function of the fact that in the part of the Mediterranean world, when the Islamic empires were all ruling that basin, pretty much, and various parts of it, they used to highly value on the slave markets in the Islamic world, guess who they highly valued?
[02:32:41.622 --> 02:32:44.683]  Blonde, white-skinned Slavs.
[02:32:45.424 --> 02:32:46.625]  We're valued as slaves.
[02:32:47.085 --> 02:32:47.305]  See?
[02:32:48.366 --> 02:32:49.847]  Slavery wasn't about skin color then.
[02:32:51.088 --> 02:32:55.392]  It was about the fact that they thought these folks made wonderful slaves.
[02:32:56.993 --> 02:32:59.094]  And the slavery wasn't racist.
[02:32:59.155 --> 02:33:09.082]  It was about thinking that because you had the power and conquered people or defeated them in this or that battle or stole them away in this or that way, you got to make them slaves.
[02:33:10.343 --> 02:33:14.086]  And you would just exercise that power and nobody got in your way and you could do it.
[02:33:15.174 --> 02:33:16.335]  That's the issue at the heart of it.
[02:33:17.395 --> 02:33:17.956]  It's not race.
[02:33:18.856 --> 02:33:23.419]  So when they try to turn it into an issue of racism, I'm sitting there questioning that.
[02:33:23.840 --> 02:33:27.322]  It's not about race, it's about, unless you're talking about human race.
[02:33:27.762 --> 02:33:41.991]  I often try to get people to see that when it comes to these questions and when it comes to the challenge facing us as a people in the United States, the question isn't black racism, this racism, color racism, no, human race.
[02:33:42.712 --> 02:33:44.473]  It's anti-human racism.
[02:33:45.993 --> 02:33:49.837]  And right now, that's the racism that's taking over the place.
[02:33:50.838 --> 02:34:06.295]  People who are disregarding the claims of our common humanity and wanting to act as if the mere fact that I'm dealing with a human being doesn't mean that there's anything there to respect anymore, unless it serves my purpose.
[02:34:07.449 --> 02:34:17.053]  Unless it can be instrumental to something that has to do with my welfare, my prosperity, my gain, my ambition, my happiness, then I have to respect you.
[02:34:17.153 --> 02:34:18.573]  Otherwise, get out of the way.
[02:34:19.234 --> 02:34:25.956]  And if you don't get out, I get to kill you and push you over the cliff so that you won't be around to be in my way anymore.
[02:34:27.437 --> 02:34:32.619]  And you know, that's going to take us right back to the oldest possible way of doing things.
[02:34:34.105 --> 02:34:36.066]  A way that most of us should just put it in front of them.
[02:34:36.086 --> 02:34:36.787]  That's wicked!
[02:34:36.807 --> 02:34:38.308]  That shouldn't be happening!
[02:34:38.688 --> 02:34:42.750]  Why are those people getting brutalized this way when they're human beings?
[02:34:42.850 --> 02:34:43.771]  People shouldn't do that!
[02:34:45.168 --> 02:35:04.573]  And yet I see these young people now and they're talking about issues of life and death and it's all the pretend world of I get to choose and if in the end I'm choosing this callous disregard for all the information and personhood and everything, that doesn't matter because that's my way.
[02:35:04.713 --> 02:35:05.453]  I get to do it my way.
[02:35:05.473 --> 02:35:06.653]  That's freedom!
[02:35:07.393 --> 02:35:07.593]  See?
[02:35:08.614 --> 02:35:10.654]  But the word in the Declaration isn't freedom.
[02:35:10.694 --> 02:35:14.155]  It's actually liberty and it's defined as an unalienable right
[02:35:14.781 --> 02:35:23.745]  An unalienable right is based on what we would today call the encoded inclination to do what's right.
[02:35:25.705 --> 02:35:36.009]  In a way that then not only preserves this individual, but our physical flesh is programmed to actually take care of humanity as a whole.
[02:35:36.450 --> 02:35:39.851]  Procreation is about the preservation of the whole human race.
[02:35:41.128 --> 02:35:46.970]  Somewhere in there, there's a thought that sees the existence of the whole community.
[02:35:48.250 --> 02:35:54.232]  And that really sees it as well when you think about eating and drinking and the necessary relationship with stuff that's around us.
[02:35:54.752 --> 02:36:02.054]  Thinks about how you follow through on that in a way that respects our relationship to all the stuff that's out there in the universe.
[02:36:02.774 --> 02:36:05.095]  Kind of reminds me of that biblical phrase about
[02:36:06.735 --> 02:36:12.438]  That all things work together for good for those who love the Lord, and then Christ defines love as obedience.
[02:36:12.478 --> 02:36:25.904]  So if you are walking in the way of that law of nature, then you're doing what will help you to survive, even as it depends on a world that has been put together in such a way that you can survive in it.
[02:36:26.325 --> 02:36:35.549]  And that it can survive you, by the way, contrary to the whole we're going to destroy the universe pretense of some of the people talking about climate change.
[02:36:36.405 --> 02:36:37.506]  But it's not only that issue.
[02:36:37.526 --> 02:36:44.671]  I saw another headline that was about Governor Grisham in New Mexico.
[02:36:45.572 --> 02:36:58.001]  And she, they've just passed a law there, and that law essentially amounts to allowing officers, state officers, to come in and confiscate guns under court order and so forth.
[02:36:58.021 --> 02:36:58.942]  So I go, is that right?
[02:37:00.363 --> 02:37:02.144]  There is that little thing in the Constitution.
[02:37:03.109 --> 02:37:05.971]  About how the right to keep and bear arms shall not be infringed.
[02:37:05.991 --> 02:37:08.172]  To keep means to hold on to.
[02:37:09.633 --> 02:37:10.974]  Right?
[02:37:11.154 --> 02:37:13.235]  And so they're saying, no, you don't get to hold on to that gun.
[02:37:13.275 --> 02:37:15.956]  If we tell you to give it up, you're going to give it up to us and all the sheriffs.
[02:37:16.657 --> 02:37:18.058]  Whatever you may think, you have to give it up.
[02:37:18.298 --> 02:37:21.920]  And the sheriffs are probably sitting there thinking, wait a minute, I can read the Constitution as well as you.
[02:37:22.200 --> 02:37:25.042]  And it says right here that I don't get to do that.
[02:37:25.782 --> 02:37:28.844]  It says that the right to keep and bear arms shall not be abridged.
[02:37:29.682 --> 02:37:29.882]  Right?
[02:37:30.022 --> 02:37:37.747]  That means shall not be cut back on, so that it doesn't exist anymore, so that it's constrained in the way that you're trying to constrain it.
[02:37:37.907 --> 02:37:39.688]  So people can't even have guns in their home.
[02:37:39.769 --> 02:37:41.189]  I'll go in there and take them out.
[02:37:42.010 --> 02:37:45.032]  Anybody who has a gun, I just get to take it, because some court has ordered it.
[02:37:45.772 --> 02:37:48.914]  But has that court acted constitutionally or unconstitutionally?
[02:37:49.475 --> 02:37:51.556]  And you'll say, well, the court gets to decide that.
[02:37:51.596 --> 02:37:52.777]  Well, no, it doesn't actually.
[02:37:53.737 --> 02:37:58.981]  That's why the revolution occurred, you see, because the court, in this case it was the court of King George,
[02:38:00.095 --> 02:38:02.477]  Uh, who was in charge of the colonies.
[02:38:03.157 --> 02:38:10.383]  And that court decided that they could abridge the rights of the American people.
[02:38:10.403 --> 02:38:12.524]  And they said no, and that's how come the whole thing started.
[02:38:12.544 --> 02:38:16.187]  The whole country was based on a revolution made against that notion.
[02:38:17.188 --> 02:38:19.249]  And it's what I try to remind folks of.
[02:38:19.289 --> 02:38:22.231]  We have an individual responsibility to respect these things.
[02:38:22.752 --> 02:38:26.374]  And ultimately, this whole Second Amendment thing, what is it really about?
[02:38:27.975 --> 02:38:28.796]  It's about two things.
[02:38:30.501 --> 02:38:41.164]  It is about how necessary it can be to have the means you need to use if someone's threatening your life to stop them from taking it.
[02:38:41.785 --> 02:38:42.885]  That's part of the reason.
[02:38:43.225 --> 02:38:48.527]  It was also involved in those days with hunting and doing other stuff you needed to procure food for yourself.
[02:38:48.907 --> 02:38:58.310]  So, that sense of self-preservation wasn't just in the moment you were threatened, it was also in the pursuit of what was necessary to keep you alive, right?
[02:38:59.429 --> 02:39:23.691]  Is it necessary to keep you alive, as the person you are, for you to stand up and defend your liberty as an individual citizen of the United States of America, which liberty depends on regard for the declaration premise of God-endowed, unalienable rights, and on the respect demanded for that premise in the Constitution of the United States?
[02:39:25.510 --> 02:39:36.394]  If they disregard that God-endowed unalienable right to which all human persons are entitled, are they still treating you as a person?
[02:39:37.074 --> 02:39:45.998]  Or are they batting aside that fact in order to pursue their own aims or ends?
[02:39:46.178 --> 02:39:50.680]  And is that in accordance with respect for your personhood?
[02:39:50.700 --> 02:39:51.600]  Because if it isn't,
[02:39:52.310 --> 02:39:59.456]  That God endowed unalienable right to represent the nature the Creator has given you.
[02:39:59.676 --> 02:40:06.282]  Because the word persona was the mask that actors used on the Roman or Greek stage to represent a character.
[02:40:06.542 --> 02:40:09.344]  And what character do we represent in our nature?
[02:40:09.404 --> 02:40:11.526]  We represent the character of God.
[02:40:12.967 --> 02:40:13.207]  See?
[02:40:14.048 --> 02:40:15.930]  That's what the script is very clear about that.
[02:40:16.010 --> 02:40:21.074]  But it's also there in the logic that underlies our claim to rights.
[02:40:21.836 --> 02:40:22.797]  Which the U.S.
[02:40:22.837 --> 02:40:24.758]  Constitution was codifying, that's all.
[02:40:25.138 --> 02:40:27.639]  Didn't create the right, just codifying it.
[02:40:28.239 --> 02:40:29.020]  See that connection?
[02:40:29.580 --> 02:40:34.843]  Suddenly, this disrespect for persons is right here in the Second Amendment issue as well.
[02:40:35.243 --> 02:40:36.043]  Did you think of that?
[02:40:36.964 --> 02:40:37.464]  Ponder that.
[02:40:37.764 --> 02:40:38.445]  We'll be right back.
[02:40:40.386 --> 02:40:46.629]  Now I don't want to miss the opportunity to say, once again, how wonderful it is
[02:40:47.423 --> 02:40:51.566]  To be sharing these ideas with you in the context of InfoWars.
[02:40:52.787 --> 02:40:55.849]  Because I think that information takes all kinds of forms.
[02:40:55.889 --> 02:41:01.353]  These days we think of it as discrete little tidbits talking about this issue, that issue, this fact, that fact.
[02:41:02.093 --> 02:41:11.200]  Our preoccupation with material, physical, empirical science sometimes takes our understanding of information and corrupts it.
[02:41:12.428 --> 02:41:17.471]  So that we think that information is just about, quote, facts, unquote.
[02:41:18.531 --> 02:41:23.314]  But in terms of dealing with other human beings, have you noticed that human beings are not just facts?
[02:41:24.494 --> 02:41:29.597]  I mean, their existence is a fact, the things they do or acts they take are a fact, and so forth and so on.
[02:41:29.917 --> 02:41:32.198]  But each human being you meet is not just a fact.
[02:41:33.259 --> 02:41:35.380]  That human being is, in a way, a meaning, right?
[02:41:36.537 --> 02:41:47.785]  And in the context of our shared way of life, we still share it, even though some people seem to be quietly trying to get us to destroy it, but we still share it, or we pretend to.
[02:41:48.385 --> 02:41:50.687]  And that shared way of life is based on certain ideas.
[02:41:51.607 --> 02:41:56.771]  And one of those ideas has, at the root of it, respect for other people.
[02:41:58.124 --> 02:42:00.926]  Not respect according to the standard of my will.
[02:42:01.506 --> 02:42:03.027]  Not even when it's a majority will.
[02:42:03.448 --> 02:42:06.150]  That was one of the things they agonized over with the Constitution.
[02:42:06.190 --> 02:42:09.712]  Making sure that it wasn't just majority will.
[02:42:10.192 --> 02:42:11.333]  And I'm really grateful for that.
[02:42:11.813 --> 02:42:12.014]  See?
[02:42:12.074 --> 02:42:13.755]  A lot of people think, well, nothing to be grateful for.
[02:42:13.815 --> 02:42:15.476]  Slave owners, don't be grateful to them.
[02:42:16.116 --> 02:42:16.577]  Why not?
[02:42:17.617 --> 02:42:19.238]  By remembering the standard.
[02:42:20.519 --> 02:42:24.422]  They gave people something to appeal to against the evil.
[02:42:25.575 --> 02:42:34.017]  If they had forgotten the standard, if they had torn it away, torn it out of the heart, torn it out of the minds, then there would have been no appeal but to arms.
[02:42:35.037 --> 02:42:46.060]  And the appeal but to arms, that involves persuading the people who already have the power to change their minds, I guess, without any argument that persuasively convinces them to do so.
[02:42:47.561 --> 02:42:53.122]  Or you wait until you get enough power and then you kill them and stuff, and then we can have bloodbaths and all this kind of stuff.
[02:42:53.823 --> 02:42:56.004]  Aren't you glad that didn't work quite that way here?
[02:42:57.004 --> 02:43:13.549]  We had our wars and we had our conflicts and we had our difficulties with people killing each other, but what made this country what it is was the ability to resolve those things on the basis of a shared understanding that allowed us to talk each other into doing what's right.
[02:43:14.669 --> 02:43:16.070]  And that's what I've been talking about here.
[02:43:18.011 --> 02:43:18.772]  And how do you do that?
[02:43:18.812 --> 02:43:20.433]  Well, there are certain prerequisites.
[02:43:20.473 --> 02:43:22.555]  You've got to be able to understand what's going on.
[02:43:23.275 --> 02:43:25.917]  And that's why I'm sure I'm about to say something that's going to shock you.
[02:43:27.238 --> 02:43:34.444]  I'm not sure that Bernie Sanders is exactly wrong to talk about how important it is that people should be educated.
[02:43:34.464 --> 02:43:44.051]  He talks about praising, they talk about beating him up because he praised Castro for having a good literacy program and China for taking people out of poverty and so forth and so on.
[02:43:44.992 --> 02:43:46.253]  And I think that's part of the story.
[02:43:47.611 --> 02:44:01.261]  But the interesting thing that I always think of when people start talking that way is I think back over why it is that I still find the whole memory of my ancestors in slavery repugnant.
[02:44:02.241 --> 02:44:05.283]  It still makes me feel somewhere inside me like I want to fight.
[02:44:05.344 --> 02:44:06.985]  That's what the word repugnant means.
[02:44:07.485 --> 02:44:10.107]  Takes you back to the point where you think you really ought to fight over that.
[02:44:11.128 --> 02:44:11.288]  Right?
[02:44:11.808 --> 02:44:13.249]  Why do you think you ought to fight over that?
[02:44:14.310 --> 02:44:17.232]  Because there's more to being a human being
[02:44:17.898 --> 02:44:45.725]  Then these external things like that, even the externalized attributes like that, that we can appreciate, but if the whole thing doesn't come together in a way that respects the meaning of the human person, the meaning of the whole package, then you could have literacy programs and people taken out of poverty and you're not treating them like people, you're not treating them like persons, you're not treating them like human beings.
[02:44:47.481 --> 02:44:49.363]  That's what I think is happening in China right now.
[02:44:49.583 --> 02:44:55.508]  I think China has a regime in which they have all kinds of wonderful material goals for everybody.
[02:44:55.728 --> 02:44:58.651]  The one goal they don't have is to treat people like people.
[02:45:00.573 --> 02:45:10.402]  Because if you don't treat people in a way that respects their God-endowed, unalienable rights, that sense that makes them responsible,
[02:45:11.087 --> 02:45:25.900]  For the choices they make, and keeping those choices in line with a standard of right and justice that applies to everybody like them in the world, all the human beings in the world, and also, by the way, if you take Christ seriously, all creation.
[02:45:28.302 --> 02:45:30.664]  So that all things work together for good.
[02:45:31.545 --> 02:45:33.146]  Then you're going to get into serious trouble.
[02:45:34.528 --> 02:45:35.929]  And that's why the statement
[02:45:36.573 --> 02:45:54.967]  That somehow or another that's a justification for all the millions of people murdered by communist regimes and totalitarian regimes and all the repression and all the death camps and all the gulags and to this day what's being done to Uyghurs and others where their conscience is not being respected, they're being put in camps!
[02:45:55.740 --> 02:46:06.804]  Because they think that they ought to be worshipping God and trying to do right in a certain way that's harmless to others, but that they must stop because it doesn't follow your party line.
[02:46:06.824 --> 02:46:10.605]  That's starting to happen to Christians in this country.
[02:46:11.505 --> 02:46:15.767]  It's called freedom of religion, the exercise of religion, but it's important
[02:46:16.761 --> 02:46:23.867]  Because, as human beings, we must be encouraged to take responsibility for those issues.
[02:46:23.947 --> 02:46:27.830]  To look to the standard that's higher than the standard of our will.
[02:46:28.611 --> 02:46:32.014]  And have some sense of how we mean to serve it.
[02:46:32.814 --> 02:46:33.595]  And respect it.
[02:46:34.981 --> 02:46:46.926]  And in the ways that kind of take the common denominators of our concerns and try to put them in a codified form, the Constitution helps us to remember what some of those are.
[02:46:46.946 --> 02:46:58.790]  And among them is this business of not killing other people just because they're in our way or because we have the power to do so or because doing so will help us to feel better and maybe get happier and something.
[02:46:58.810 --> 02:47:03.232]  It's taking seriously the responsibility that is encoded into this flesh.
[02:47:04.031 --> 02:47:22.809]  Reminding us that we're not just individuals, that we are bound somehow through the will of our Creator to an obligation that has to do with whether or not this whole human race that we're part of, with all its diversity and everything, whether that's going to be perpetuated, that's procreation.
[02:47:23.950 --> 02:47:28.855]  And we're treating that aspect of our conscience now with the utmost carelessness.
