[00:00:00.000 --> 00:00:08.939]  [outro music]
[01:12:52.503 --> 01:12:57.087]  This seems like a very momentous occasion in America, really in the midst of a civil war.
[01:12:58.849 --> 01:13:06.735]  Well, what I see going on here, according to my sources, is that there is an IIA briefing going on.
[01:13:08.248 --> 01:13:17.272]  There's internet activity going on where we see contracted corporations that are working for the intelligence company.
[01:13:17.692 --> 01:13:19.053]  Millie, we're going to do this.
[01:13:19.073 --> 01:13:21.294]  You've been on the line 10 minutes, crystal clear.
[01:13:21.434 --> 01:13:24.255]  And now as soon as we went to you, talking about conspiracy, it totally cut out.
[01:13:24.535 --> 01:13:25.296]  Let's reconnect with her.
[01:13:25.316 --> 01:13:26.796]  I'm going to come right back to Millie Weaver.
[01:13:27.237 --> 01:13:28.217]  That is not a cliffhanger.
[01:13:28.237 --> 01:13:29.118]  We want to hear from her.
[01:13:29.598 --> 01:13:30.238]  Crystal clear.
[01:13:30.358 --> 01:13:30.938]  Now it's messed up.
[01:13:30.958 --> 01:13:31.659]  We're going to reconnect.
[01:13:31.679 --> 01:13:36.361]  I've been on air an hour and 13 minutes and I have not plugged yet.
[01:13:37.659 --> 01:13:40.760]  We are running the biggest sale of the year for the last two weeks.
[01:13:41.280 --> 01:13:42.261]  And I just said, you know what?
[01:13:42.341 --> 01:13:45.482]  Let's just do an even bigger sale, a flash sale for three days.
[01:13:45.522 --> 01:13:46.342]  It started Friday.
[01:13:46.402 --> 01:13:47.263]  It'll run through Sunday.
[01:13:47.303 --> 01:13:49.984]  And then it is over because we've got two new products in stock.
[01:13:50.044 --> 01:13:51.524]  I still got to shoot ads tomorrow for them.
[01:13:51.885 --> 01:13:53.285]  So I tell you, this is the best deal ever.
[01:13:53.325 --> 01:13:55.186]  You take advantage of it and the funds the info war.
[01:13:56.047 --> 01:13:57.388]  60% off across the board.
[01:13:57.428 --> 01:13:58.029]  Flash sale.
[01:13:58.069 --> 01:13:59.050]  Infowars.com.
[01:13:59.350 --> 01:14:00.271]  Our biggest sale of the year.
[01:14:00.311 --> 01:14:02.754]  60% off our top best-selling products.
[01:14:02.774 --> 01:14:04.937]  We're dropping prices on our top sellers.
[01:14:04.957 --> 01:14:06.098]  Some of these right down to cost.
[01:14:06.599 --> 01:14:09.222]  Lowering than they've been an entire year.
[01:14:09.322 --> 01:14:14.207]   It's time to take advantage and prep yourself with huge Mark down sales.
[01:14:14.327 --> 01:14:17.269]  This is our biggest sell 2020 and many products are selling out fast.
[01:14:18.309 --> 01:14:19.510]  60% off these top best sellers.
[01:14:19.971 --> 01:14:32.379]  Super male vitality, knockout sleep support, Brain Force, BioTruth Selenium Shield Force, Ultimate Crystal Oil, Survival Shield X2, Embers Essentials Hand Sanitizer Combo with Essential Oils, DNA Force Plus.
[01:14:32.399 --> 01:14:33.199]  That's a great deal.
[01:14:33.640 --> 01:14:39.764]  Living Defense Plus, Turbo Force, Turbo Force, and of course Brain Force Plus is a big fan favorite.
[01:14:40.204 --> 01:14:40.965]  Selling out soon.
[01:14:41.145 --> 01:14:42.506]  X3 Triiodine.
[01:14:43.105 --> 01:14:48.126]   uh... the vanilla coconut protein bars were a poor approval plus
[01:14:48.126 --> 01:14:51.125]   and so much more so again
[01:14:51.125 --> 01:14:55.826]   that is how we find the operation and get up get a t-shirt get a book in a film
[01:14:55.826 --> 01:14:59.944]   it takes a lot of money to fund this operation if hillary had not involved
[01:14:59.944 --> 01:15:03.206]   fifty-some lawsuits on us you've been almost all of them
[01:15:03.206 --> 01:15:06.725]   uh... it we've flew we've done well
[01:15:06.725 --> 01:15:09.765]   much bigger job a much bigger job on a better job bigger job
[01:15:10.277 --> 01:15:12.457]  But because of all the attacks, it's okay, we're still here.
[01:15:13.017 --> 01:15:17.518]  And it's been a total thumb in their eye, fly on the ointment, it's totally pissed the globalists off.
[01:15:17.958 --> 01:15:20.278]  They cannot stand the fact that we're still on air.
[01:15:20.558 --> 01:15:25.119]  They cannot stand the fact that millions of people visit Band.Video every day or InfoWars.com.
[01:15:25.139 --> 01:15:28.620]  They cannot stand the fact that you still exist.
[01:15:28.700 --> 01:15:32.020]  And it is a beautiful, beautiful, beautiful thing.
[01:15:32.060 --> 01:15:34.701]  So thank you all for your support, and we salute you.
[01:15:34.821 --> 01:15:38.782]   Your word of mouth, Your prayers, your financial support, getting great products at the same time.
[01:15:39.082 --> 01:15:40.043]  OK, we do have her.
[01:15:40.063 --> 01:15:42.003]  We have audio.
[01:15:42.063 --> 01:15:44.604]  I see her crystal clear right there.
[01:15:44.684 --> 01:15:45.705]  So we are going to go to her.
[01:15:45.725 --> 01:15:53.028]  We've had a guest on who was a male nurse, 20 something years, and then his Skype banned him.
[01:15:54.204 --> 01:15:55.926]  Saying that it was unauthorized activity.
[01:15:55.966 --> 01:15:58.408]  So now the device level censorship's gotten crazy.
[01:15:58.428 --> 01:16:00.450]  A lot of times it's a quirk of ours, whatever.
[01:16:00.730 --> 01:16:01.571]  Millie, you're back.
[01:16:01.871 --> 01:16:03.493]  How big is what's happening right now?
[01:16:03.913 --> 01:16:04.974]  What is your intel?
[01:16:05.835 --> 01:16:08.978]  Trump arresting the Chinese spies, going after tech censorship.
[01:16:09.038 --> 01:16:10.619]  He's really proven he's the real deal.
[01:16:10.880 --> 01:16:11.700]  I mean, that's my view.
[01:16:11.539 --> 01:16:14.180]  What's your view?
[01:16:14.180 --> 01:16:25.019]  So again, it's okay.
[01:16:23.196 --> 01:16:24.216]  It's how the internet works.
[01:16:24.296 --> 01:16:25.536]  We're live on Saturday.
[01:16:25.837 --> 01:16:26.857]  Got a skeleton crew.
[01:16:26.897 --> 01:16:27.857]  We're figuring it out.
[01:16:28.237 --> 01:16:29.078]  And I'm not mad about it.
[01:16:29.158 --> 01:16:30.958]  I'm actually really cool about it all.
[01:16:31.398 --> 01:16:33.499]  I just, she was like crystal clear for 10 minutes before I went to her.
[01:16:33.519 --> 01:16:35.680]  Then it goes, you saw her.
[01:16:35.720 --> 01:16:36.680]  You couldn't hear what she was saying.
[01:16:37.000 --> 01:16:37.640]  We got her back.
[01:16:37.980 --> 01:16:38.841]  We're going to keep working.
[01:16:39.081 --> 01:16:39.541]  I love it.
[01:16:39.621 --> 01:16:40.001]  It's fun.
[01:16:41.621 --> 01:16:46.523]  Let's go ahead and cover some of this right now, because I've been mentioning this.
[01:16:46.963 --> 01:17:13.795]   I've been, I've been talking about this and Again, if you're a globalist, you want to bring down a free country that is the dominant force on the planet, that was only 200 years old or less, you set up an authoritarian country with an amazing people under its control, the Chinese, smart, hard-working folks, and you use that to leverage and take over, and you set up trade deals that are one-sided, so you are in a position of total power.
[01:17:15.495 --> 01:17:18.136]  And that's what they have been able to do.
[01:17:19.238 --> 01:17:29.885]  And now as this one-sidedness comes out, and now as China says they own the world and control everything, as the backlash starts, it's not just the American people that have a chance at a better future.
[01:17:30.205 --> 01:17:34.048]  We have been wimps and candy asses living under freedom for so long.
[01:17:34.608 --> 01:17:39.492]  China and the people there have been under hell on earth.
[01:17:41.192 --> 01:17:50.540]  And so I'm just so excited from the bottom of my heart to be in a position to try to see that change because the Communist Party can only be propped up by one side of trade deals.
[01:17:52.081 --> 01:17:57.385]  The globalists can only be propped up with systems like that.
[01:17:57.545 --> 01:18:03.070]  And as it all begins to come to a head, the globalists just don't know what to do.
[01:18:03.630 --> 01:18:05.091]  You know, there's an amazing report.
[01:18:05.291 --> 01:18:09.595]  And when I say amazing, people forget that Bill Gates wants to control the sun and control the weather.
[01:18:11.069 --> 01:18:13.810]  But that he's on record saying all of that.
[01:18:16.570 --> 01:18:23.232]  And that he's involved in weather manipulation and he's involved in gut flora and autism research and knows everything he's doing.
[01:18:23.592 --> 01:18:26.953]  The vaccines are causing the autism, causing the gut flora problems.
[01:18:27.433 --> 01:18:29.234]  So here's a special report while we get Millie on.
[01:18:30.514 --> 01:18:32.775]  Why does Bill Gates want to block out the sun?
[01:18:34.235 --> 01:18:34.795]  TRT.
[01:18:34.935 --> 01:18:41.998]   Why does Bill Gates want to block out The sun, and we are a live Saturday transmission.
[01:18:42.778 --> 01:18:46.140]  We have our crew, Owen Schroer, Savannah Hernandez, and the armored vehicle.
[01:18:46.520 --> 01:18:48.681]  Knowing this is all coming up, just bought it like eight months ago.
[01:18:49.321 --> 01:18:52.903]  They are downtown right now, covering the lockdown of I-35.
[01:18:52.963 --> 01:18:56.704]  We got our own feeds up on InfoWars.com, but we're gonna go ahead and go to this report.
[01:18:56.744 --> 01:18:58.925]  Why does Bill Gates want to control every aspect of life?
[01:18:59.246 --> 01:18:59.806]  Here's that report.
[01:19:04.406 --> 01:19:07.430]  Can Microsoft founder Bill Gates control the weather?
[01:19:07.570 --> 01:19:11.375]  When you hear the name Bill Gates, you probably think Microsoft founder.
[01:19:11.715 --> 01:19:15.100]  But now the billionaire may be known as the Hurricane Tamer.
[01:19:15.480 --> 01:19:20.907]  Gates is listed as one of 13 inventors on a patent filed for hurricane prevention methods.
[01:19:21.147 --> 01:19:32.274]  So, while the idea of controlling the weather might sound like science fiction, because billionaire Bill Gates is involved, it's a Category 5 idea that some can only hope comes true.
[01:19:32.714 --> 01:19:36.657]  Now comes Bill Gates, like the comic book character The Weather Wizard.
[01:19:36.977 --> 01:19:40.019]  Gates and a team of scientists have an ingenious plan.
[01:19:40.239 --> 01:19:47.306]  Bill Gates is among a dozen individual donors and 14 foundations backing the first stratospheric solar geoengineering experiment out of Harvard.
[01:19:47.747 --> 01:19:50.530]  It's called Stratospheric Controlled Perturbation Experiment.
[01:19:50.590 --> 01:20:00.460]  There is a line of research on what's called geoengineering, which are various techniques that would delay the heating to buy us 20 or 30 years to get our act together.
[01:20:00.700 --> 01:20:06.006]  Why does Bill Gates and his foundation want to control the world's weather?
[01:20:06.487 --> 01:20:15.277]  On December 5th, 2018, Forbes published an article titled, Harvard Scientists Begin Experiments to Block Out the Sun.
[01:20:15.657 --> 01:20:26.202]  Our author Trevor Nace explains that, quote, a group of Harvard scientists plans to tackle climate change through geoengineering by blocking out the sun.
[01:20:26.522 --> 01:20:37.788]  With funding in part by Bill Gates and his foundation, the project is designed to spray tiny particles into the stratosphere that block out the sun, reflecting its light back into space.
[01:20:38.268 --> 01:21:01.193]  In addition, on July 25th, 2019, the Council on Foreign Relations published an article titled, The World May Need Geoengineering, and Geoengineering Needs Governance, where the globalist think tank stated, quote, Injecting particulate matter into the lower stratosphere could help cool the planet by reflecting sunlight into space.
[01:21:01.573 --> 01:21:03.634]  Such measures are not panaceas.
[01:21:03.914 --> 01:21:08.318]  And a deluge of ethical and practical questions cries out for governance.
[01:21:08.578 --> 01:21:17.947]  This same sentiment is repeated at the end of the piece, claiming, quote, Failing to study and develop geoengineering techniques would be irresponsible.
[01:21:18.127 --> 01:21:21.230]  Failing to govern them properly would be even more so.
[01:21:21.650 --> 01:21:37.760]  On September 20th, 2017, Bill Gates asked former President Obama about the need for global government to help bring his foundation's vision to life, concerning both global pandemics and his sun-blocking weather modification.
[01:21:38.228 --> 01:21:42.228]   Over the next 10 or 20 years, do you think these global institutions in terms of reform
[01:21:42.228 --> 01:21:49.387]   or creating new ones, for pandemics and climate change, can they step up to play the role
[01:21:49.387 --> 01:21:50.788]  we need them to play?
[01:21:50.788 --> 01:21:57.028]   During a May 8th interview on NBC's Today Show, Melinda Galecki was clearly seen wearing
[01:21:57.028 --> 01:22:00.868]  a necklace that has a strange symbol hanging from it.
[01:22:00.868 --> 01:22:08.087]   The necklace's charm is an upside-down Christian-looking cross, backed and surrounded by red ruby stones
[01:22:08.087 --> 01:22:09.347]  in a ring.
[01:22:09.347 --> 01:22:14.788]   Some claim an upside-down cross pays tribute to the Apostle Peter, saying with certainty
[01:22:14.788 --> 01:22:18.627]  that he was crucified upside-down, unlike Christ.
[01:22:18.627 --> 01:22:23.266]   However, there is no verse in the New Testament that verifies this claim.
[01:22:23.266 --> 01:22:28.868]   In its most basic essence, the upside-down cross is symbolic of the inversion of everything
[01:22:28.868 --> 01:22:36.047]   Christ stood and died for, meaning an anti-Judeo-Christian theology that purports Jesus to be an evil
[01:22:36.047 --> 01:22:41.188]   entity while Satan is the true Son of God, according to the inversion.
[01:22:41.135 --> 01:22:49.380]  Although Satanists and Luciferians refuse to lay claim to this symbol, esoteric circles within these groups know it to be true.
[01:22:49.620 --> 01:23:01.647]  And even the basic principles of symbology and the meaning of symbols would suggest that yes, an upside down symbol represents an inversion of what the original symbol stood for right side up.
[01:23:01.947 --> 01:23:07.010]  The ruby has historically been associated with the sun, and is said to conquer darkness.
[01:23:07.470 --> 01:23:14.332]  Some ancient cultures believed that rubies, as well as other gemstones, grew on trees, just like fruit.
[01:23:14.592 --> 01:23:22.235]  The rubies would begin budding as small white gems, and would slowly grow and ripen, turning red in the light of the sun.
[01:23:22.475 --> 01:23:26.520]  When the ruby was saturated with red color, it was ready to be plucked.
[01:23:26.840 --> 01:23:30.444]  So a ring of rubies represents a complete sun.
[01:23:30.744 --> 01:23:42.678]  And the pairing of the ruby sun with an upside-down cross would symbolically mean the inversion of Christian values, as well as the inversion of the sun's purpose to give light to the world.
[01:23:42.958 --> 01:23:47.722]  Similar to how Christ is described as the light of the world in the New Testament.
[01:23:47.942 --> 01:23:53.806]  In other words, her symbol conveys the darkening of the light-giving sun, or sun death.
[01:23:54.167 --> 01:24:05.375]  So in conclusion, it seems the meaning of the symbol on Melinda's necklace charm is synonymous with the Gates Foundation's plan to prevent sunlight from reaching the Earth.
[01:24:05.956 --> 01:24:18.599]   Again, How could the Gates Foundation find blocking out the sun to be a good idea without fully understanding the unintended consequences of adding sulfur and other chemicals to the atmosphere?
[01:24:18.879 --> 01:24:25.220]  And why is Melinda Gates signaling her and her husband's plan to the world on NBC's Today Show?
[01:24:25.520 --> 01:24:35.082]  Perhaps they got their idea to brazenly broadcast their sun death intentions to the world from the fictional Simpsons character Montgomery Burns.
[01:24:36.952 --> 01:24:39.653]  Since the beginning of time, man has yearned to destroy the sun.
[01:24:40.613 --> 01:24:41.933]  I will do the next best thing.
[01:24:43.054 --> 01:24:48.515]  Block it out.
[01:24:49.255 --> 01:24:50.216]  Good God!
[01:24:50.115 --> 01:24:56.435]   This is Brian Wilson with InfoWars.com [slicing sounds]
[01:24:56.435 --> 01:24:58.435]  [music]
[01:24:58.435 --> 01:25:00.435]  [slurping]
[01:25:00.435 --> 01:25:04.487]   Alright, um For whatever happened, Millie Weaver is amazing.
[01:25:05.128 --> 01:25:07.313]  We can't get her Skype paired up with ours.
[01:25:07.333 --> 01:25:08.035]  It just didn't work.
[01:25:08.055 --> 01:25:11.262]  Maybe she'll be back with me tomorrow on the Sunday Show, 4 to 6 p.m., but we'll see what happens.
[01:25:13.047 --> 01:25:14.928]  So they're trying to get her hooked up.
[01:25:15.388 --> 01:25:17.048]  I go in there in my office, get a cup of coffee.
[01:25:17.508 --> 01:25:18.109]  I'm walking back.
[01:25:18.149 --> 01:25:21.390]  I see the armored vehicle that we bought only like six, eight months ago.
[01:25:21.410 --> 01:25:24.111]  As I said, I feel like this is going to be riots and breakdown of society.
[01:25:24.391 --> 01:25:26.691]  I told listeners, I said, we rented this truck.
[01:25:27.272 --> 01:25:29.532]  I was going to go to a Dallas Trump event like eight, nine months ago.
[01:25:29.552 --> 01:25:31.753]  And they go, we got a suburban or an armored vehicle.
[01:25:32.073 --> 01:25:32.953]  They're both the same price.
[01:25:32.993 --> 01:25:33.473]  What do you want?
[01:25:33.894 --> 01:25:35.034]  I'm like, well, I want to be low key.
[01:25:35.054 --> 01:25:35.814]  Give me a suburban.
[01:25:35.834 --> 01:25:38.775]  Then my security guy goes, this thing has a turret on the top.
[01:25:39.335 --> 01:25:40.876]  You can pop up at the top of it.
[01:25:42.276 --> 01:25:43.116]  And it'll be great.
[01:25:43.437 --> 01:25:54.300]  So we did it and it got a huge coverage and paid for itself with just a couple of events, you know, in the amount of clicks and products sold, which our mission isn't to sell products, but we got to sell the products to stay on air.
[01:25:54.580 --> 01:25:55.540]  Just like gas in your tank.
[01:25:55.560 --> 01:25:58.801]  It's kind of like my mission isn't to put gas in my tank, but I want to get someplace.
[01:25:58.821 --> 01:25:59.261]  You know what I mean?
[01:26:00.301 --> 01:26:04.122]  So the crew got down there, they covered it and they attacked the vehicle.
[01:26:03.981 --> 01:26:06.981]  We've got the footage coming up next segment.
[01:26:06.981 --> 01:26:15.981]  So that's coming up next segment.
[01:26:15.981 --> 01:26:25.981]  [BLANK_AUDIO]
[01:26:21.380 --> 01:26:24.181]  Again, we're up here doing a live Saturday show with a very small crew.
[01:26:24.201 --> 01:26:24.982]  They're doing a great job.
[01:26:28.463 --> 01:26:33.406]  So, point is, is I'm out here and I see the truck getting pulled in.
[01:26:35.728 --> 01:26:36.829]  And I'm like, why are they back?
[01:26:36.889 --> 01:26:39.090]  Why aren't they covering the demonstration and the shutdown of I-35?
[01:26:39.130 --> 01:26:42.552]  These peaceful people that if they see a white person, they attack.
[01:26:42.592 --> 01:26:45.154]  And by the way, I'm not patronizing black people.
[01:26:45.995 --> 01:26:47.816]  We didn't see hardly any black people down there.
[01:26:47.976 --> 01:26:48.756]  I've seen the footage.
[01:26:49.417 --> 01:26:51.298]  It's a bunch of weird, fat hippies.
[01:26:53.099 --> 01:26:55.961]  And what's weird is they'll walk up and go, you're an effing white male.
[01:26:56.001 --> 01:26:57.142]  Remember that famous footage to Owen?
[01:26:57.442 --> 01:27:00.544]  And it's white dudes to him like, shut up, white person!
[01:27:01.525 --> 01:27:02.625]  And you're like, but you're white.
[01:27:02.745 --> 01:27:04.046]  What the hell is this?
[01:27:04.166 --> 01:27:11.171]   It's an attempt By the universities and others to use minorities as the trigger for the communist civil war.
[01:27:14.113 --> 01:27:16.934]  And I just can't state again to all of you how epic these moments are.
[01:27:17.014 --> 01:27:19.975]  I mean, we're at war with communist China set up by the globalists.
[01:27:21.176 --> 01:27:24.137]  This is all complete insanity that's unfolding right now.
[01:27:25.838 --> 01:27:41.992]   So the crew put together a little compilation of the rioting going on in Austin and other areas and we're going to come back and I'll have the raw footage for you of The armored vehicle, I told you, I said, we bought this because we think this will be a crazy election year.
[01:27:42.012 --> 01:27:44.574]  We're going to need this to go in and cover things.
[01:27:44.674 --> 01:27:51.799]  And now I was in a discussion two months ago, three months ago, should we buy another armored vehicle?
[01:27:53.861 --> 01:27:57.624]  Even though we don't have really have the money for that, just to get to events.
[01:27:59.957 --> 01:28:04.360]  Because I'm not going to be like Tropic Thunder and put blackface on so the left, white people don't attack me.
[01:28:04.380 --> 01:28:07.242]  Because again, it's not black people doing this.
[01:28:07.322 --> 01:28:11.806]  It's weird, pot-bellied, weird, commie white dudes go, it's white people!
[01:28:11.906 --> 01:28:12.426]  Kill them!
[01:28:12.706 --> 01:28:14.207]  And you're like, what the hell?
[01:28:14.608 --> 01:28:17.130]  I mean, this is what it's like, folks.
[01:28:17.710 --> 01:28:19.211]  This is the revolution of the globalists.
[01:28:19.231 --> 01:28:20.072]  This is what's going on.
[01:28:20.092 --> 01:28:20.732]  This is insane.
[01:28:21.153 --> 01:28:22.333]  So here's this special report.
[01:28:23.354 --> 01:28:31.188]  on all this and we'll come back with the footage of the uh Gurkha is what it's called an armored vehicle everybody's mad at me it's made in Canada they don't make these in the U.S.
[01:28:31.369 --> 01:28:33.369]  Here it is.
[01:28:33.369 --> 01:28:48.369]  [inaudible]
[01:28:48.369 --> 01:28:50.369]  There's a lot of noise over here.
[01:28:50.369 --> 01:28:52.369]  [screaming]
[01:28:52.369 --> 01:29:03.369]  [music]
[01:29:03.369 --> 01:29:09.369]   This whole area here, this whole city block here, has been a hot spot all day.
[01:29:09.422 --> 01:29:13.422]  They're starting to throw Molotov cocktails.
[01:29:13.422 --> 01:29:38.422]  It is so hot.
[01:29:38.422 --> 01:29:41.422]  [Screaming]
[01:29:41.422 --> 01:29:44.422]  [Screaming]
[01:29:44.422 --> 01:29:58.422]  [Music]
[01:29:58.670 --> 01:30:03.034]  I can't breathe!
[01:30:03.074 --> 01:30:07.519]  Please leave me!
[01:30:07.819 --> 01:30:11.884]  I can't breathe!
[01:30:11.904 --> 01:30:21.904]  [MUSIC]
[01:30:21.904 --> 01:30:37.344]   There are allegations that some of the people who started some of the break-ins,
[01:30:37.344 --> 01:30:41.344]  leaving businesses for folks outside of educators.
[01:30:41.125 --> 01:30:44.631]  We've been hearing people all over social media right now.
[01:30:45.232 --> 01:30:45.833]  Any leads on that?
[01:30:46.668 --> 01:30:49.169]  We continue to follow that information at Intel.
[01:30:49.509 --> 01:30:51.910]  I'm keeping the mayor briefed on that as we speak.
[01:30:52.831 --> 01:31:04.235]  I will just say that it was clear to me and also hearing from our local community leaders that many of the people that were involved in the criminal conduct last night were not known Minneapolis to them.
[01:31:04.516 --> 01:31:10.275]   And so, yes, there were certainly people who were involved in activities last night that
[01:31:10.275 --> 01:31:12.596]  were certainly not recognized as being here from the city.
[01:31:12.596 --> 01:31:13.596]  [Music]
[01:31:13.596 --> 01:31:32.476]   This is for everybody out there that's trying to use their brains, okay?
[01:31:33.147 --> 01:31:37.709]  Before it actually became a riot, the media was calling it a riot.
[01:31:38.170 --> 01:31:43.193]  You find that there are hundreds of people that are being arrested that have been bused into Minnesota.
[01:31:43.453 --> 01:31:44.374]  They don't even live there.
[01:31:45.034 --> 01:31:46.736]  The police commissioner actually said it.
[01:31:47.137 --> 01:31:48.859]  The mayor will tell you he don't care.
[01:31:48.899 --> 01:31:50.601]  You have 400 years of slavery.
[01:31:50.841 --> 01:31:53.104]  Go ahead and destroy everything going on around here.
[01:31:53.124 --> 01:31:54.546]  But let me tell you why he's saying that.
[01:31:55.187 --> 01:31:56.949]  Oh, these f****** rules are devils.
[01:31:57.650 --> 01:32:01.755]  He's saying that because you're not riding on his block where his house is.
[01:32:02.135 --> 01:32:02.496]  That's why.
[01:32:02.655 --> 01:32:07.295]   It's because you're rioting in your own neighborhood and destroying your own neighborhood.
[01:32:07.295 --> 01:32:11.135]   All of those targets, I'm pretty sure, tons of black folks from that neighborhood worked in
[01:32:11.135 --> 01:32:15.615]   that target and now they're not going to have a job to go to either. With the pandemic already
[01:32:15.615 --> 01:32:20.335]   crippling economies and already hurting your area, they already knew this was going to make
[01:32:20.335 --> 01:32:25.615]   it worse for you. They're letting you destroy your own homes and you're doing it willingly.
[01:32:25.615 --> 01:32:27.135]  And George Soros is sending people to hell.
[01:32:27.135 --> 01:32:31.135]  I ain't got part of that s***.
[01:32:31.135 --> 01:32:45.135]   Hold on, I'm- Those cops will come for you if you're pulling off the crap.
[01:32:45.135 --> 01:32:55.135]  [Screaming]
[01:32:55.135 --> 01:32:56.135]  Yeah.
[01:32:56.199 --> 01:33:03.422]  This guy just came with a hammer and smashed the window.
[01:33:03.542 --> 01:33:05.023]  I'm going to fight you right now.
[01:33:05.503 --> 01:33:06.363]  You want to go?
[01:33:06.443 --> 01:33:06.944]  What's up?
[01:33:08.598 --> 01:33:09.559]  Somebody hold my balloon.
[01:33:09.679 --> 01:33:09.879]  Hey!
[01:33:10.139 --> 01:33:12.840]  Somebody hold my balloon.
[01:33:12.920 --> 01:33:14.661]  I'ma keep it real.
[01:33:14.842 --> 01:33:15.962]  Hey, hey, hey!
[01:33:16.362 --> 01:33:17.123]  Are you a f***ing cop?
[01:33:17.003 --> 01:33:18.922]  (beep)
[01:33:19.003 --> 01:33:19.803]  What's up?
[01:33:19.803 --> 01:33:20.803]  What's up, you guys?
[01:33:20.803 --> 01:33:22.963]  Who's camping in front of the fucking, home point?
[01:33:22.963 --> 01:33:24.003]  Who's camping in front?
[01:33:24.003 --> 01:33:24.802]  What's up?
[01:33:24.802 --> 01:33:26.643]  You know what you got?
[01:33:26.643 --> 01:33:27.143]  What?
[01:33:27.143 --> 01:33:28.143]  Get the ass over here!
[01:33:32.011 --> 01:33:42.011]  [BLANK_AUDIO]
[01:33:42.011 --> 01:33:52.011]  [BLANK_AUDIO]
[01:33:52.011 --> 01:34:02.011]  [BLANK_AUDIO]
[01:34:01.989 --> 01:34:05.411]  There are people riding around with motorcycles.
[01:34:05.431 --> 01:34:07.112]  They are police instigators.
[01:34:07.372 --> 01:34:08.433]  I rode with them last night.
[01:34:08.473 --> 01:34:10.775]  They tried to get me to break into the Mall of America.
[01:34:10.795 --> 01:34:12.956]  They wanted me to break into... What?
[01:34:13.256 --> 01:34:16.378]  There's a group of motorcycles riding... I'm not even joking.
[01:34:17.779 --> 01:34:18.420]  Yep, okay.
[01:34:18.440 --> 01:34:19.380]  Tell me what's going on.
[01:34:19.440 --> 01:34:21.202]  Listen, listen, listen.
[01:34:21.282 --> 01:34:22.203]  I'm on a Ninja 300.
[01:34:22.343 --> 01:34:27.066]  I kept up with a bunch of Yamaha 650s last night, okay?
[01:34:27.086 --> 01:34:28.928]  They wanted me to break into the Mall of America.
[01:34:29.008 --> 01:34:32.731]  I'm Tony Cordes Eklund, Anthony Ocean Cordes Eklund, here tonight.
[01:34:34.085 --> 01:34:43.630]  It sounds like some crazy s**t. I've been here since the first night, okay?
[01:34:43.650 --> 01:34:44.151]  Okay?
[01:34:44.371 --> 01:34:45.011]  I'm from here.
[01:34:45.091 --> 01:34:47.032]  I'm sad my target's burned down.
[01:34:47.072 --> 01:34:48.453]  Where am I gonna shop?
[01:34:48.493 --> 01:34:50.254]  Where am I gonna get my groceries?
[01:34:50.334 --> 01:34:54.716]  Alright, we've got incredibly important information to cover on this live Saturday emergency transmission.
[01:34:54.736 --> 01:35:06.658]   But while we're about to cover what happened to our crew being attacked, Savannah Hernandez being attacked, Owen Shorter being attacked, the armored vehicle being attacked, And I-35 still shut down in just total hysteria in Central Texas.
[01:35:06.698 --> 01:35:10.939]  And federal officers, security guards gunned down at federal buildings.
[01:35:10.959 --> 01:35:11.800]  The media is celebrating.
[01:35:11.820 --> 01:35:12.380]  They deserve it.
[01:35:12.700 --> 01:35:14.180]  Just standing in front of buildings to dying.
[01:35:14.760 --> 01:35:18.301]  Before we get into all that, remember Trump has announced we're at war with China.
[01:35:19.002 --> 01:35:20.382]  Economic war they've taken over.
[01:35:20.822 --> 01:35:22.363]  He's kicked out the Chinese spies.
[01:35:22.683 --> 01:35:26.544]  He's pulling us out of the WHO that staged the whole COVID-19 attack on the U.S.
[01:35:27.044 --> 01:35:28.044]  with Bill and Melinda Gates.
[01:35:28.144 --> 01:35:31.838]   So if you ever had questions about Trump, They're gone.
[01:35:31.958 --> 01:35:37.383]  He's the real frickin' McCoy, 110%, but it's a daylight and a dollar sword.
[01:35:37.403 --> 01:35:39.785]  156 days out from the election.
[01:35:40.245 --> 01:35:44.429]  So, Tim, he is here with us, with our security, was there witnessing it.
[01:35:44.950 --> 01:35:47.111]  Owen Schroer is here, went down there, got attacked.
[01:35:47.672 --> 01:35:50.294]  I was here 20 minutes ago during a break, like, where's the armored vehicle back?
[01:35:50.835 --> 01:35:53.697]  Well, we've got the footage of that, we'll show you in a minute.
[01:35:54.696 --> 01:35:57.540]  Owen Schroer, tell folks what just happened in downtown Austin.
[01:35:57.560 --> 01:36:03.628]  That is a scene of a bunch of weird pot-bellied white people running around trying to lead brown folks in.
[01:36:04.029 --> 01:36:04.669]  I've seen the footage.
[01:36:04.730 --> 01:36:05.250]  I mean, you were there.
[01:36:06.024 --> 01:36:32.020]  So basically, you know, obviously these protesters, or riders, disruptors, whatever you want to call them, have been out there probably for about three or four hours now, and they decided, we pulled up, we probably weren't even downtown for maybe but five minutes, and we just pulled up in the truck, we weren't even looking, we were just kind of trying to scope the scene, and they ID'd us, they marched towards the truck, and immediately started engaging in physical violence.
[01:36:32.100 --> 01:36:38.104]   And we've got this footage in some TV stations, we don't have time to Leap this out so if it's cussing you're going to have to hear it.
[01:36:38.144 --> 01:36:38.965]  That's Infowars!
