[00:00:00.814 --> 00:00:03.423]  You're listening to The Alex Jones Show.
[03:08:47.421 --> 03:08:52.465]  Mine is kind of a before and almost finished and I'll get into that a little bit later.
[03:08:53.345 --> 03:08:57.108]  But first I wanted to talk about some of these articles that are up.
[03:08:57.308 --> 03:08:58.468]  Now this is from BuzzFeed.
[03:08:59.609 --> 03:09:05.553]  The World Health Organization has just decided that bacon and sausages do cause cancer after all.
[03:09:05.613 --> 03:09:11.556]  Now they are putting reclassifying processed meats into group one carcinogenic to humans.
[03:09:12.057 --> 03:09:18.261]  That means there is sufficient evidence in humans that eating large quantities raises the risk of bowel cancer.
[03:09:18.741 --> 03:09:21.803]  Red meat has been classified as probably carcinogenic.
[03:09:22.523 --> 03:09:26.225]  Now, they are saying, you know, that doesn't mean that you have to entirely stop eating meat.
[03:09:26.245 --> 03:09:30.367]  This isn't the big Agenda 21 push to make you stop eating meat.
[03:09:30.987 --> 03:09:37.430]  But they are saying that your individual risk increases with the amount of meat that you consume.
[03:09:38.230 --> 03:09:40.411]  Here's another story that might gross you out.
[03:09:41.092 --> 03:09:44.933]  Your vegetarian hot dog meat might contain human DNA.
[03:09:46.394 --> 03:09:49.296]  So this is a food watchdog group, Clear Food.
[03:09:49.656 --> 03:09:56.159]  They looked at 345 hot dog samples from 75 brands, including meat-based and meat-free Franks.
[03:09:56.760 --> 03:10:02.323]  Of those 345 hot dogs, 14.4% had some sort of issue.
[03:10:02.843 --> 03:10:07.386]  Some dogs were labeled pork-free, which is important, of course, if you know that's your religious
[03:10:08.186 --> 03:10:17.171]  Criteria but they were found to contain pork after all and even grosser 2% of all samples were found to have traces of human DNA in them.
[03:10:17.751 --> 03:10:25.435]  Veggie dogs were the worst off accounting for 67% of the hygiene issues and two-thirds of the human DNA found.
[03:10:26.235 --> 03:10:27.056]  So that's pretty gross.
[03:10:27.196 --> 03:10:30.178]  Thank goodness I cannot eat veggie hot dogs as a vegetarian.
[03:10:30.438 --> 03:10:31.939]  It's too high of gluten for me.
[03:10:31.979 --> 03:10:33.060]  It really hurts my stomach.
[03:10:33.760 --> 03:10:47.550]  But I wanted to talk about those stories because, like I mentioned in some of the videos that Emmy, Robin, and I shot with this liver shield cleanse, I would say the most important product that we sell here, that if you want to just purchase something, if that's all you can afford, go for the oxy powder.
[03:10:47.750 --> 03:10:50.613]  You've got to cleanse that gut bacteria.
[03:10:50.633 --> 03:10:51.773]  You've got to clean yourself out.
[03:10:51.833 --> 03:10:52.094]  It's like
[03:10:53.365 --> 03:11:04.781]  The key for optimal health is to have your gut bacteria in order and to honor our completion of the liver shield cleanse that we're of course running a special right now.
[03:11:04.821 --> 03:11:06.944]  The advanced liver cleanse pack is on sale.
[03:11:07.385 --> 03:11:08.947]  Liver shield is back in stock.
[03:11:09.608 --> 03:11:13.890]  Um, obviously we keep selling out of liver shield with every run and for very good reason.
[03:11:13.910 --> 03:11:15.251]  And now I can attest to that.
[03:11:15.751 --> 03:11:17.792]  Um, I can speak on my own personal experience.
[03:11:18.153 --> 03:11:24.276]  So try liver shield, learn about how to perform this liver shield flush at info wars, life.com.
[03:11:24.316 --> 03:11:26.197]  And again, this is a limited run.
[03:11:26.257 --> 03:11:28.138]  We're probably going to sell out of this again.
[03:11:28.158 --> 03:11:31.540]  Now joining me in studio is Rob do.
[03:11:31.560 --> 03:11:38.584]  And we're going to talk about the cesspool of corruption within, you know, this vaccine coverup.
[03:11:39.364 --> 03:11:40.945]  So over the weekend, U.S.
[03:11:40.985 --> 03:11:46.848]  citizens marched on the CDC headquarters in Atlanta to protest vaccine science corruption.
[03:11:47.288 --> 03:11:47.828]  So what do you think?
[03:11:47.868 --> 03:11:48.589]  Is this finally?
[03:11:48.669 --> 03:11:52.831]  Are we pushing back against this ultimate push for mandatory vaccines?
[03:11:53.131 --> 03:11:53.291]  Right.
[03:11:53.311 --> 03:11:56.773]  Well, it looks like right now the vaccine coverup is imploding in Congress.
[03:11:57.033 --> 03:11:59.034]  And this is a CDC protest.
[03:11:59.054 --> 03:12:06.738]  This was done in Atlanta, led by Robert F. Kennedy Jr., who's been very outspoken against vaccines, which is great to see, you know, somebody like that.
[03:12:06.818 --> 03:12:08.579]  And he's not necessarily a lot of the people
[03:12:09.179 --> 03:12:17.427]  Are against these vaccine schedules and the ingredients and then they're not necessarily against vaccines, you know, at least they say but they're against them the way they're being done right now, right?
[03:12:17.647 --> 03:12:18.688]  So there was a big gathering.
[03:12:19.549 --> 03:12:22.352]  Some of the doctors are some of the people that were speaking on there.
[03:12:23.193 --> 03:12:26.316]  They were going to have Dr. Congressman Bill Posey was going to be there.
[03:12:26.576 --> 03:12:28.136]  Who's been speaking out in Congress.
[03:12:28.516 --> 03:12:31.857]  And then here's an interesting person, Dr. Judy Mikovits.
[03:12:32.137 --> 03:12:43.960]  She's the author of Plague and a 20-year veteran researcher of the National Cancer Institute that she had her research destroyed for uncovering the hidden truths behind autism, chronic fatigue syndrome, human retroviruses, and others.
[03:12:44.020 --> 03:12:51.642]  So, it's good to see, you know, people getting out, protesting at the CDC, because that's where a lot of that vaccine data comes from, that pro-vaccine data.
[03:12:52.162 --> 03:12:58.870]  They were also trying to say, hey, whatever happened to your senior scientist, Dr. William Thompson, who publicly admitted to fraud?
[03:12:58.890 --> 03:13:06.880]  I was going to get to Dr. Thompson, because he's another guy who's pro-vaccine, but he saw this cover-up happening where they skewed data.
[03:13:07.481 --> 03:13:24.377]  With the MMR vaccine and showing basically that young African-American boys had a higher risk of getting autism after getting the MMR and they skewed that data by claiming these kids were adopted or they didn't have parents so they were changing the groupage that way.
[03:13:25.598 --> 03:13:27.640]  Hey, to make an omelette, you gotta break some eggs, right?
[03:13:27.660 --> 03:13:28.300]  Yeah, exactly.
[03:13:28.360 --> 03:13:33.685]  But getting back to Bill Posey, he actually went on the floor of Congress and said, we need to look at Dr. Thompson's remarks.
[03:13:33.725 --> 03:13:36.067]  We need to look at his research, because there is a cover-up.
[03:13:36.708 --> 03:13:41.312]  And it was, you know, publishing the information about the MMR, which is measles, mumps, and rubella.
[03:13:41.652 --> 03:13:46.356]  Of course, we had that big measles scare, and I'm going to get to a little bit of that, you know, in a second.
[03:13:46.376 --> 03:13:51.961]  But that's good that Dr. Thompson, or that Bill Posey, a representative from Florida, is speaking out against it.
[03:13:52.401 --> 03:13:52.982]  And he said this.
[03:13:53.482 --> 03:14:00.687]  Considering the nature of the whistleblower's documents, he's talking about Dr. Thompson, as well as the involvement of the CDC, a hearing and a thorough investigation is warranted.
[03:14:00.767 --> 03:14:08.332]  So I ask, Mr. Speaker, I beg, I implore my colleagues of the Appropriations Committee to please, please take such an action, Posey said from the floor.
[03:14:08.672 --> 03:14:16.677]  It is my duty that the documents Dr. Thompson provided are not ignored, Posey said from the floor Tuesday, delivering nearly the same remarks in a speech several weeks ago.
[03:14:18.098 --> 03:14:25.726]  That pushback is starting to happen, that and with other parents, and people are going to start standing up with this SB 277, but there's another bill coming down the pike.
[03:14:26.147 --> 03:14:32.313]  Now here's a couple articles from Forbes that I also wanted to get to, and these are kind of, you know, vaccine skeptic hit pieces.
[03:14:33.054 --> 03:14:39.921]  One, they're talking about former representative Dan Burton, who used to get on the floor and talk about the link between autism and vaccines.
[03:14:40.902 --> 03:14:49.149]  And now he's being paid as a lobbyist, which is not odd for a congressman to then become a lobbyist, definitely for the other side of Big Pharma.
[03:14:49.470 --> 03:14:52.392]  But the Citizens Commission on Human Rights, now who is this?
[03:14:52.452 --> 03:14:54.314]  This is a group funded by the Scientologists.
[03:14:54.714 --> 03:15:02.521]  So then they take that, and actually the Citizens Commission on Human Rights does have some valid points against over-medication, especially with mind-altering drugs.
[03:15:02.541 --> 03:15:03.742]  They say there's way too much of them.
[03:15:04.162 --> 03:15:05.684]  That's probably something we should look at, because
[03:15:06.024 --> 03:15:09.566]  A lot of these people who are going out and shooting people happen to be on these SSRIs.
[03:15:09.726 --> 03:15:10.067]  Right.
[03:15:10.567 --> 03:15:13.849]  So they are against that type of stuff and a lot of psychiatry.
[03:15:13.889 --> 03:15:14.890]  They're very against that.
[03:15:14.930 --> 03:15:17.211]  So he's with that group so they spend time attacking him.
[03:15:17.732 --> 03:15:22.575]  And then they came out with one of his Back to the Future Day last week on I guess Friday or Thursday.
[03:15:22.595 --> 03:15:27.278]  It was, you know, Marty McFly went back to that date or went forward in time.
[03:15:27.538 --> 03:15:33.522]  So they have this conversation between Marty and Doc and Marty's talking about the flu shot, Doc!
[03:15:33.562 --> 03:15:35.023]  They're giving it out of pharmacy now!
[03:15:35.603 --> 03:15:39.366]  And the Doc's like, oh yes, pharmacies are, vaccines are now easier to get.
[03:15:39.767 --> 03:15:45.412]  And they just talk about how great it is now that the shot schedule has been increased, you know, because he only got eight shots and now there's 15.
[03:15:45.552 --> 03:15:47.093]  Oh, it's so great!
[03:15:47.233 --> 03:15:52.838]  And the Doc is just saying, science hasn't advanced far enough, Marty, it's amazing what strides scientists have made.
[03:15:52.858 --> 03:15:57.643]  So just these two articles from Forbes, I just, you know, people need to look out for this stuff because they're always putting out
[03:15:58.323 --> 03:16:03.087]  Any type of pro-vaccine propaganda they can, just to get people in the door to get these things.
[03:16:03.127 --> 03:16:06.170]  But here's something people need to look out for on a nationwide level.
[03:16:06.250 --> 03:16:11.734]  Not just SB 277, which was the California legislation that eliminated the personal belief.
[03:16:11.814 --> 03:16:15.878]  So you can't opt out of vaccines anymore if you want to put your kids in a public or private school.
[03:16:15.898 --> 03:16:17.019]  They covered everything.
[03:16:17.139 --> 03:16:17.319]  Right.
[03:16:17.659 --> 03:16:20.722]  Now there's going to be HR 6, which is called the 21st Century Cures Act.
[03:16:22.543 --> 03:16:29.550]  Oh, incidentally, today was the day back, I think, in 2003 or 2004, George Bush signed the Patriot Act.
[03:16:29.650 --> 03:16:30.711]  Oh, I love that.
[03:16:30.731 --> 03:16:33.093]  So, you know, the very unpatriotic Patriot Act.
[03:16:33.393 --> 03:16:34.494]  I love that.
[03:16:34.514 --> 03:16:34.855]  Double speak.
[03:16:34.875 --> 03:16:47.467]  Anyway, this is a 362-page bill that mandates $9 billion be given to the National Institute for Health to develop more drugs and vaccines, and $550 million be given to the FDA to fast-track products to market.
[03:16:47.947 --> 03:16:54.130]  It was like our transhumanist guest was saying today, we need to get rid of the FDA so we can get more drugs to market quicker.
[03:16:54.790 --> 03:17:05.674]  But the reason they have those loose regulations anyway, that they pay off all the time, there's always loopholes that these guys can go through, is so that there is some checks and balance, which I think we need.
[03:17:05.874 --> 03:17:09.876]  And we've never done placebo testing with vaccines, we just look for antibodies.
[03:17:10.296 --> 03:17:15.402]  So when they inject it into you, they test your blood and they go, oh, you've got antibodies now for the disease.
[03:17:16.063 --> 03:17:17.865]  That means you're building an immunity.
[03:17:18.065 --> 03:17:24.612]  But what it is, is your body fighting back against adjuvants like aluminum and mercury being injected into your body.
[03:17:24.632 --> 03:17:26.114]  And it's going, wait a minute, wait a minute.
[03:17:26.474 --> 03:17:27.475]  And your newborn baby.
[03:17:27.615 --> 03:17:28.295]  And your newborn, yeah.
[03:17:28.475 --> 03:17:33.158]  They're actually pushing for mothers to, you know, just hold off on breastfeeding while we're giving you the vaccines.
[03:17:33.198 --> 03:17:35.719]  You know, your kids don't need that good mother's milk.
[03:17:35.759 --> 03:17:36.600]  They need the vaccines.
[03:17:36.800 --> 03:17:44.304]  Well, and some of the vaccines they're looking at to come out, to come out with, one for HIV AIDS, which I think will increase HIV AIDS rates, in my personal opinion.
[03:17:44.384 --> 03:17:44.804]  Chlamydia,
[03:17:46.145 --> 03:17:51.008]  Hepatitis C, genital herpes, syphilis, gonorrhea, E. coli, norovirus, tuberculosis.
[03:17:51.529 --> 03:17:57.292]  A lot of these diseases are, they're sexually transmitted diseases, but they're also hygiene diseases, you could say.
[03:17:57.672 --> 03:18:02.475]  Even, you know, you get the E. coli, norovirus, and tuberculosis, a lot of those are from dirty areas.
[03:18:02.655 --> 03:18:10.520]  And a lot of the, we don't see a lot of these diseases, except you're now seeing like a rise in gonorrhea and syphilis and chlamydia in senior citizen populations.
[03:18:10.560 --> 03:18:13.910]  Wow, well that's thanks to Viagra and the Tinder app I hear.
[03:18:14.431 --> 03:18:15.254]  Probably so.
[03:18:15.394 --> 03:18:16.337]  People are getting around.
[03:18:16.940 --> 03:18:24.526]  Well, this article that came out at the end of September by David Adams, who's a doctor, he said be skeptical about vaccination claims.
[03:18:24.566 --> 03:18:26.148]  And he makes some very interesting points.
[03:18:26.728 --> 03:18:30.912]  One of which is from 1900 to 1965, measles deaths had already decreased 99%.
[03:18:31.332 --> 03:18:33.614]  65% was when the vaccine was introduced.
[03:18:34.094 --> 03:18:37.137]  And from 1900 to 1935, pertussis deaths had already decreased 82%.
[03:18:38.698 --> 03:18:41.881]  So these things were already on their way out when they told you we needed them.
[03:18:41.921 --> 03:18:43.202]  That was from the Union.
[03:18:43.662 --> 03:18:48.848]  And then 30% of the measles cases from that Disneyland outbreak were from vaccinated kids.
[03:18:49.208 --> 03:18:49.449]  Right.
[03:18:49.469 --> 03:18:50.830]  You're not allowed to talk about that.
[03:18:50.850 --> 03:18:51.691]  Which they don't tell you about that.
[03:18:51.711 --> 03:18:53.874]  I think that's racist of you to talk about facts.
[03:18:54.414 --> 03:18:58.939]  And then, of the 8,200 pediatric pertussis cases reported in California in 2014, 90%, 9-0 had been vaccinated.
[03:19:04.065 --> 03:19:04.245]  Right.
[03:19:04.525 --> 03:19:07.106]  Okay, and they want to talk about herd immunity and you have to get these.
[03:19:07.126 --> 03:19:07.566]  Put it.
[03:19:08.146 --> 03:19:18.350]  And the CDC admits that over the last 10 plus years there have been no deaths from measles in the United States, but 800 deaths, I mean 108 deaths from the measles vaccine itself.
[03:19:19.311 --> 03:19:19.611]  Wow.
[03:19:19.671 --> 03:19:20.551]  And 2,000 people disabled.
[03:19:20.811 --> 03:19:24.774]  And isn't it funny how this country has such a love affair with the Kennedy family?
[03:19:25.154 --> 03:19:27.716]  Except for when one of them wants to actually speak out.
[03:19:28.177 --> 03:19:37.544]  Oh right, as long as they're pulling the status quo or being used to justify closing down a park on the 50th anniversary of someone's death to inhibit free speech, then it's okay.
[03:19:38.024 --> 03:19:39.965]  Yeah, but they don't like this at all.
[03:19:39.985 --> 03:19:44.108]  And this is from Dr. David Adams, PhD, who lives in Penn Valley, Pennsylvania.
[03:19:44.128 --> 03:19:49.211]  He also said, childhood diseases seem to play a beneficial role in maturing the child's immune system.
[03:19:49.651 --> 03:19:54.194]  A 2015 study found that those who had measles and mumps children suffered less heart attacks and less strokes later.
[03:19:54.394 --> 03:19:54.714]  Wow.
[03:19:54.734 --> 03:19:57.556]  So your natural immune system is doing its job.
[03:19:57.616 --> 03:19:58.777]  Yeah, imagine that.
[03:19:58.877 --> 03:20:02.899]  Well, vaccine skeptics could finally be taken seriously if Congress will do its job.
[03:20:03.319 --> 03:20:04.520]  Now, we'll be right back.
[03:20:04.600 --> 03:20:07.162]  Emmy Robin will be joining me in studio to take your phone calls.
[03:20:09.184 --> 03:20:15.108]  At 30dayfoodsupply.com, two of our top priorities are providing quality food at a reasonable price and protecting your security.
[03:20:15.408 --> 03:20:23.394]  When you call 800-700-2184, we will never record your phone call and never ask for your personal information, like how much food you have stored or where you keep it.
[03:20:23.694 --> 03:20:27.436]  We'll also never store your credit card information and email address on a computer.
[03:20:27.717 --> 03:20:29.758]  Your email address will never be shared or sold.
[03:20:30.018 --> 03:20:31.939]  We'll never limit the number of boxes you can purchase.
[03:20:32.160 --> 03:20:35.582]  We'll never use outside packers or use relabeled food from another company.
[03:20:36.022 --> 03:20:44.207]  Our meals are naturally high in fiber, carbs and protein and everything is packed with oxygen absorbers and mylar pouches under our direct supervision at our plant in Oregon.
[03:20:44.487 --> 03:20:51.072]  Oregon Trail Foods and 30dayfoodsupply.com keep prices low by buying directly from their producers in Oregon and then passing the savings on to you.
[03:20:51.352 --> 03:20:54.714]  Call 800-700-2184 and purchase our 30-day, 90-serving emergency food supply for only $99 and $10 ships your entire order to lower 48.
[03:20:54.774 --> 03:20:55.414]  Visit our website
[03:21:01.158 --> 03:21:02.279]  You can feel it in the air.
[03:21:02.299 --> 03:21:02.820]  Jack Frost is near.
[03:21:02.860 --> 03:21:05.583]  Seasons are changing, and it's time to start reinforcing your body's natural defenses.
[03:21:05.603 --> 03:21:06.844]  To help you get started, we're giving you 15% off.
[03:21:19.838 --> 03:21:24.180]  The highly rated Ancient Defense Herbal Immunity Formula at InfoWarsLife.com.
[03:21:24.340 --> 03:21:28.222]  That's 15% off the already low $19.95 price.
[03:21:28.422 --> 03:21:38.848]  By using our proprietary processing technique, Ancient Defense combines the power of ancient wisdom and modern science with a hand-selected blend of more than 14 different herbs and extracts.
[03:21:39.128 --> 03:21:48.813]  With Echinacea, Elderberry, Ginger Root, Peppermint Leaf, and many others, it's easy to see why I take Ancient Defense during the fall and winter season and also give it to my children.
[03:21:49.053 --> 03:21:53.339]  Again, Ancient Defense at Infowarslife.com is already very affordable.
[03:21:53.539 --> 03:22:00.868]  But for a limited time, you get an additional 15% off when you visit Infowarslife.com and start aiding your body in its natural defense.
[03:22:01.108 --> 03:22:03.812]  Visit Infowarslife.com or call toll free 888-253-3139.
[03:22:03.832 --> 03:22:04.272]  Ancient Defense.
[03:22:08.846 --> 03:22:19.453]  What would your life be like if you woke up each morning with new vitality, feeling better than you have in years, and you noticed a difference in your sleeping patterns, blood sugar levels, and had a sense of well-being overall?
[03:22:19.753 --> 03:22:23.676]  There's something that is changing thousands of people's lives, and you could be one of them.
[03:22:23.936 --> 03:22:25.737]  It's called Heart and Body Extract.
[03:22:26.077 --> 03:22:31.541]  Sharon Harris, co-creator of Heart and Body Extract, talks about the positive effects of Heart and Body Extract.
[03:22:31.701 --> 03:22:41.484]  What happens with the Formula Heart and Body Extract is it's giving the body the necessary vitamins, minerals, amino acids, enzymes, and phytonutrients so the body will heal itself.
[03:22:41.724 --> 03:22:47.986]  And yes, the body does have the ability to balance blood pressure, balance cholesterol, clean and unclog the arteries.
[03:22:48.226 --> 03:22:51.527]  It can also work on balancing the circulation for a diabetic.
[03:22:51.547 --> 03:22:53.388]  So the body is an amazing thing.
[03:22:53.628 --> 03:22:56.729]  It simply needs some help so it has the tools to heal itself.
[03:22:56.749 --> 03:22:58.893]  Heart and Body Extract gets results.
[03:22:59.234 --> 03:23:01.318]  To order your 2-month supply, call now.
[03:23:01.478 --> 03:23:02.540]  Toll free at 866-295-5305.
[03:23:02.660 --> 03:23:04.444]  Order online at HBextract.com.
[03:23:08.294 --> 03:23:12.436]  Do you lay awake at night and worry about the health and safety of you and your loved ones?
[03:23:12.456 --> 03:23:16.497]  Do you wonder what would happen if you weren't able to get to a hospital or doctor?
[03:23:16.737 --> 03:23:21.859]  How can you keep your family safe against the deadly pathogens that are beginning to emerge in the world today?
[03:23:22.199 --> 03:23:25.321]  Give yourself peace of mind with Supernatural Silver.
[03:23:25.781 --> 03:23:32.703]  Supernatural Silver is turning heads around the world as a new weapon in the fight against bacteria, viruses, and fungus.
[03:23:33.284 --> 03:23:37.005]  Supernatural Silver can be taken internally or used topically
[03:23:37.005 --> 03:23:37.746]  We're good to go.
[03:23:52.182 --> 03:23:56.788]  There is no better product to have in your home for daily use or emergency preparedness.
[03:23:57.208 --> 03:24:07.521]  Go to SupernaturalSilver.com, use the code SILVER2015 for 20% off and give yourself and your loved ones a fighting chance with Supernatural Silver.
[03:24:23.263 --> 03:24:24.884]  Welcome back to the Alex Jones Show.
[03:24:25.004 --> 03:24:28.545]  I am Leanne McAdoo hosting this fourth hour of Overdrive.
[03:24:28.925 --> 03:24:30.786]  Now Emmy Robin is going to be joining me coming up.
[03:24:30.806 --> 03:24:39.690]  We're going to be taking your phone calls, so if you want to go ahead and get in line with your questions specifically related to the liver shield cleanse, the number to call is 1-800-259-9231.
[03:24:39.730 --> 03:24:42.191]  So we'll be taking your calls here in just a minute.
[03:24:46.733 --> 03:24:53.680]  Now, in 2008, we had one of the worst financial crises happen here, globally, essentially.
[03:24:53.700 --> 03:24:54.220]  The U.S.
[03:24:54.321 --> 03:25:00.406]  and the Congress gave the American banks a $700 billion TARP bailout at the expense of taxpayers.
[03:25:01.609 --> 03:25:05.530]  No bankers have even been charged with the crime in that, relating to the collapse.
[03:25:06.350 --> 03:25:07.830]  Virtually no regulation of the banks.
[03:25:08.330 --> 03:25:10.491]  And they're still pulling in record profits.
[03:25:11.031 --> 03:25:13.771]  But that's pretty much the opposite of what Iceland did.
[03:25:14.131 --> 03:25:17.552]  And they've actually gone on and jailed even more bankers.
[03:25:17.892 --> 03:25:19.552]  And these are not your low-level traders.
[03:25:19.612 --> 03:25:19.992]  These are CEOs.
[03:25:20.112 --> 03:25:24.193]  So we're going to go ahead and play a report now by John Bowne.
[03:25:24.413 --> 03:25:25.433]  Jail the bankers.
[03:25:25.453 --> 03:25:29.534]  Of course, if we jail the bankers, this whole house of cards would fall down.
[03:25:31.153 --> 03:25:32.834]  74 combined years in prison.
[03:25:33.314 --> 03:25:41.576]  That's how Iceland's Supreme Court and the Reykjavik District Court respond to those responsible for Iceland's financial collapse.
[03:25:41.956 --> 03:25:50.278]  This brings the total to 26 bankers now behind bars in Iceland, with most being CEOs of large financial institutions.
[03:25:50.658 --> 03:25:51.539]  We're good to go.
[03:26:10.834 --> 03:26:13.235]  embezzlement and breach of fiduciary duties.
[03:26:13.395 --> 03:26:25.241]  Their market manipulation destroyed the country's economy and to this day Iceland is still having to repay the global loan sharks at the IMF as well as governments of other countries which kept the nation operating.
[03:26:25.721 --> 03:26:37.106]  Iceland magazine explains that rather than protect and reward the very institutions responsible for the collapse and the blood-sucking vermin that run them, the Icelandic government let them collapse.
[03:26:37.426 --> 03:26:42.368]  And then created a financial supervisory authority to strictly oversee the banks.
[03:26:42.789 --> 03:26:48.792]  Iceland's President Grimson noted, why are the banks considered to be the holy churches of the modern economy?
[03:26:49.092 --> 03:26:57.176]  Why are private banks, not like airlines and telecommunication companies, and allowed to go bankrupt if they have been run in an irresponsible way?
[03:26:57.496 --> 03:27:06.240]  The theory that you have to bail out banks is a theory that you allow bankers enjoy for their own profit, their success, and then let ordinary people
[03:27:06.380 --> 03:27:08.802]  Bear their failure through taxes and austerity.
[03:27:09.022 --> 03:27:12.865]  People in enlightened democracies are not going to accept that in the long run.
[03:27:13.305 --> 03:27:16.388]  Iceland's President Grimson explained their strategy.
[03:27:16.828 --> 03:27:23.353]  We were wise enough not to follow the traditional prevailing orthodoxies of the Western financial world in the last 30 years.
[03:27:23.634 --> 03:27:25.255]  We introduced currency controls.
[03:27:25.495 --> 03:27:32.677]  We let the banks fail, we provided support for the poor, and we didn't introduce austerity measures like you're seeing in Europe.
[03:27:32.797 --> 03:27:38.899]  While the country's economy is far from what it once was, it has stabilized and is in a position to recover.
[03:27:39.079 --> 03:27:47.741]  Meanwhile, the governments of the US and Europe bailed out most of those responsible for playing a direct role in the financial crisis that crippled the global economy.
[03:27:47.861 --> 03:27:48.562]  Come on, get up!
[03:27:48.602 --> 03:27:49.343]  Make the first move!
[03:27:49.383 --> 03:27:50.064]  It's my show!
[03:27:50.284 --> 03:27:50.965]  Make the first move!
[03:27:50.985 --> 03:27:51.465]  Yeah, get up!
[03:27:51.505 --> 03:27:52.406]  Get up off your butt!
[03:27:52.447 --> 03:27:53.087]  Yeah, go ahead!
[03:27:53.127 --> 03:27:53.928]  Stand up!
[03:27:53.968 --> 03:27:54.449]  Stand up!
[03:27:54.469 --> 03:27:54.789]  Come on!
[03:27:55.070 --> 03:27:55.550]  Stand up!
[03:28:03.700 --> 03:28:04.141]  The U.S.
[03:28:04.221 --> 03:28:10.988]  Congress gave American banks a $700 billion TARP bailout at the expense of the taxpayers.
[03:28:11.288 --> 03:28:12.650]  Not one banker in the U.S.
[03:28:12.690 --> 03:28:15.993]  has even been charged with a crime relating to the financial collapse.
[03:28:16.214 --> 03:28:19.137]  There's still virtually no regulation of the banks.
[03:28:19.497 --> 03:28:24.539]  And they are pulling in a near record 160 billion in annual profits.
[03:28:24.959 --> 03:28:27.400]  All for money created out of thin air.
[03:28:27.660 --> 03:28:38.085]  The Department of Justice, Under Holder, and now Lynch continues to pretend to do the hard work associated with reining in the financial criminal banking institutions laundering drug cartel money.
[03:28:38.425 --> 03:28:43.287]  But fines and even penalties don't send the message that the banksters received in Iceland.
[03:28:43.807 --> 03:28:47.909]  Jail the bankers, the ones at the top, and free the taxpayers.
[03:28:49.744 --> 03:28:54.187]  It may be the most important meme the people of the United States could ever support.
[03:28:54.587 --> 03:28:59.550]  Jailing the bankers would bring the New World Order down like a house of cards.
[03:29:00.090 --> 03:29:02.612]  We have a large house blend, please.
[03:29:03.012 --> 03:29:04.112]  Alright, let me get that for you.
[03:29:04.513 --> 03:29:06.554]  Oh yeah, he's definitely one.
[03:29:08.836 --> 03:29:09.536]  I gotta ask you this.
[03:29:09.616 --> 03:29:10.977]  It's just a matter of national security.
[03:29:11.357 --> 03:29:12.418]  I'm an important person now.
[03:29:13.298 --> 03:29:14.619]  Is there a reason you're paying with cash?
[03:29:14.979 --> 03:29:17.020]  I don't understand how that's any of your business.
[03:29:17.100 --> 03:29:19.982]  I have a couple 20s here, so I'm just gonna give you a 20.
[03:29:20.703 --> 03:29:21.143]  Is that cool?
[03:29:21.623 --> 03:29:23.824]  Oh my God, they're everywhere!
[03:29:24.525 --> 03:29:25.625]  Oh, they're everywhere!
[03:29:25.986 --> 03:29:27.166]  Oh, hold on.
[03:29:27.306 --> 03:29:28.647]  I gotta get my stuff together.
[03:29:28.727 --> 03:29:30.228]  I'm getting my stuff together.
[03:29:34.037 --> 03:29:35.959]  And that's how it is here in America.
[03:29:35.999 --> 03:29:37.421]  They're just too big to jail.
[03:29:37.481 --> 03:29:43.146]  Just like Lois Lerner, Miss I Plead the Fifth, is also, you know, they're not going to jail her either.
[03:29:43.226 --> 03:29:47.571]  They said, yeah, you know, they did some wrongdoing there, but bad behavior isn't a crime.
[03:29:47.991 --> 03:29:51.575]  Of course, if it was, our entire Congress would be in prison.
[03:29:51.835 --> 03:29:52.696]  So there you go.
[03:29:53.156 --> 03:29:57.581]  All right, we'll be right back with Emmy Robbins taking your phone calls on the liver shield cleanse.
[03:29:58.757 --> 03:30:01.744]  We're on the march, the empire's on the run.
[03:30:02.687 --> 03:30:05.373]  Alex Jones and the GCN Radio Network.
[03:30:09.468 --> 03:30:11.429]  Kid Daniels, InfoWars.com.
[03:30:11.589 --> 03:30:13.770]  Gun deaths are down 30% since 1993.
[03:30:14.410 --> 03:30:20.312]  That's right, all gun deaths, including murders, suicides, police shootings, and accidental shootings have dropped nearly a third.
[03:30:20.572 --> 03:30:24.553]  In between 1993 and 2000, the firearm murder rate dropped by almost half.
[03:30:24.813 --> 03:30:25.494]  But guess what?
[03:30:25.574 --> 03:30:31.896]  California, which has some of the strictest gun laws in the country, leads the nation in murders, according to the Washington Examiner.
[03:30:32.096 --> 03:30:36.220]  And generally speaking, the most violent cities in the country have the most severe gun restrictions.
[03:30:36.440 --> 03:30:37.501]  That isn't that surprising.
[03:30:37.561 --> 03:30:40.624]  I mean, if you're out committing violent crimes, do you really want your victims shooting back?
[03:30:40.824 --> 03:30:45.829]  So isn't it ironic, then, that the mainstream media and the Obama administration are currently pushing for more gun control?
[03:30:46.009 --> 03:30:49.692]  President Obama is even considering enacting gun control via executive order.
[03:30:49.852 --> 03:30:52.215]  But not only is that illegal, it's also dictatorial.
[03:30:52.375 --> 03:30:55.778]  Former House Majority Leader Tom DeLay called that an impeachable offense.
[03:30:56.098 --> 03:31:00.947]  In an interview with Newsmax, he said it's time for the House to start letting the people know that this is a lawless president.
[03:31:01.087 --> 03:31:01.668]  And that's true.
