[00:00:00.149 --> 00:00:00.852]  Yeah.
[03:22:26.220 --> 03:22:26.520]  I think so.
[03:22:41.348 --> 03:22:47.412]  Supernatural Silver has an exceptionally long storage life and should be an essential part of your emergency preparedness.
[03:22:47.532 --> 03:22:48.673]  Don't be caught off guard.
[03:22:49.013 --> 03:22:53.756]  Give your body the support it needs to fight off deadly pathogens that are lurking everywhere.
[03:22:54.096 --> 03:22:59.220]  Stock up on Supernatural Silver and give yourself and your loved ones a fighting chance.
[03:22:59.340 --> 03:23:06.665]  Go to SupernaturalSilver.com and use the promo code SILVER2015 for 20% off at SupernaturalSilver.com.
[03:23:06.825 --> 03:23:08.526]  SupernaturalSilver.com.
[03:23:12.079 --> 03:23:16.301]  Earthquake, floods, winter storms, prolonged power outages, or war.
[03:23:16.721 --> 03:23:20.462]  Each of us have had that moment when we recognize that we need to be better prepared.
[03:23:21.002 --> 03:23:22.243]  We typically do the same thing.
[03:23:22.383 --> 03:23:24.924]  We start with food storage, then we address the need for water.
[03:23:25.404 --> 03:23:27.025]  But have you considered heat storage?
[03:23:27.625 --> 03:23:29.406]  I'm talking about staying warm in the cold.
[03:23:29.826 --> 03:23:31.506]  Here are some things for you to consider.
[03:23:32.127 --> 03:23:33.487]  How will I keep my family warm?
[03:23:33.767 --> 03:23:36.208]  The standard answers are firewood, coal, or propane.
[03:23:36.248 --> 03:23:40.310]  But the problem with that, if you need to be on the move, is you can't take it with you.
[03:23:41.132 --> 03:23:41.852]  Another concern?
[03:23:42.253 --> 03:23:45.915]  There may come a time when you need to stay warm without smoke, like in times of war.
[03:23:46.235 --> 03:23:48.476]  There may even come a time when you can't burn fuel.
[03:23:48.816 --> 03:23:51.998]  The answers may be simpler and less costly than you think.
[03:23:52.799 --> 03:23:55.240]  For these answers, go to FortressClothing.com.
[03:23:55.600 --> 03:23:59.563]  Again, FortressClothing.com has the answers to your heat storage dilemma.
[03:24:00.243 --> 03:24:01.584]  Don't get stuck in the cold.
[03:24:02.244 --> 03:24:03.545]  FortressClothing.com.
[03:24:03.885 --> 03:24:05.246]  You'll never be cold again.
[03:24:25.091 --> 03:24:30.716]  So an issue we haven't looked at in a while is Fukushima and the radioactive fallout.
[03:24:31.637 --> 03:24:38.243]  I guess the seawater that they're using to cool down the meltdown rods is just being poured back into the ocean.
[03:24:38.303 --> 03:24:39.044]  It's leaking.
[03:24:39.584 --> 03:24:40.565]  We've seen the plumes.
[03:24:40.605 --> 03:24:42.006]  We've seen the animations of the plumes.
[03:24:42.027 --> 03:24:46.431]  We had a caller, Dogleg from Idaho, was talking about a man named Dana Dernford.
[03:24:47.251 --> 03:24:48.632]  And I did a quick search.
[03:24:48.672 --> 03:24:52.273]  Here's an update from 2015 of August.
[03:24:53.173 --> 03:24:57.975]  200 kilometers of Canadian Pacific coastline dead zone, devoid of 99% of all life.
[03:24:58.055 --> 03:25:01.356]  Almost all tidal zone species missing entirely.
[03:25:02.276 --> 03:25:03.957]  And Dogleg, I'm going to let you finish up.
[03:25:03.977 --> 03:25:07.238]  So this guy is being harassed by other scientists.
[03:25:07.258 --> 03:25:08.478]  They're claiming he's threatening them.
[03:25:10.559 --> 03:25:13.380]  Well, these so-called scientists, they've been downplaying it.
[03:25:13.580 --> 03:25:14.701]  You know, huge cover-up.
[03:25:15.121 --> 03:25:15.721]  We don't know this.
[03:25:16.617 --> 03:25:25.722]  And they've, you know, kind of selectively taken some things he said online and use that to pretty much shut down his whole side and make him take down everything.
[03:25:25.742 --> 03:25:28.283]  He's facing some pretty serious charges now.
[03:25:29.878 --> 03:25:31.539]  Well, that's the problem with Canada.
[03:25:31.579 --> 03:25:37.884]  If you don't say the right things in Canada, they will throw the book at you and they'll allow other people to attack you if they don't like what you say.
[03:25:37.904 --> 03:25:49.012]  We just had the guest earlier, he's a lawyer for the man who's just disagreed with some feminists on Facebook and now he's being slammed and looking at jail time and fines.
[03:25:49.052 --> 03:25:53.775]  I mean, it's ridiculous what's going on with not being able to present two sides of an opinion.
[03:25:53.815 --> 03:25:57.137]  Why can't people disagree with other people and we still
[03:25:57.918 --> 03:26:00.419]  You know, get along and not have to do all this nonsense.
[03:26:02.499 --> 03:26:02.859]  Oh, yes.
[03:26:02.919 --> 03:26:06.520]  Many, many issues they're trying to shut down speech about worldwide, you know.
[03:26:07.580 --> 03:26:08.220]  Yeah, I totally agree.
[03:26:08.240 --> 03:26:09.280]  Do you have anything else you wanted to add?
[03:26:09.300 --> 03:26:15.782]  Uh, it's just, you know, the greatest lie Obama told was Fukushima when he got on TV.
[03:26:16.562 --> 03:26:22.643]  His family had already been flown to the Southern Hemisphere and he got on TV and told us it was all safe and he'd keep us informed.
[03:26:23.263 --> 03:26:27.004]  And then himself and Secretary Chu, the Energy Secretary,
[03:26:27.877 --> 03:26:34.245]  And, uh, the, uh, G, uh, G, uh, CEO, uh, what's his name?
[03:26:36.037 --> 03:26:41.659]  They all flew down there right afterwards, right after he gave that speech and, you know, stayed in the southern hemisphere until he got the all-clear.
[03:26:41.960 --> 03:26:42.440]  See you later.
[03:26:42.600 --> 03:26:43.360]  Everything's fine.
[03:26:43.420 --> 03:26:43.920]  We'll be back.
[03:26:44.141 --> 03:26:45.041]  Yeah, exactly.
[03:26:45.621 --> 03:26:46.822]  It's just crazy.
[03:26:46.842 --> 03:27:00.047]  And the thing with radiation is you don't know if it affects you unless you're wearing, you know, one of those little dosometers or you're next to a, you know, some sort of counter that could measure the radiation that you're being affected with.
[03:27:00.087 --> 03:27:01.788]  You're not going to know if that stuff's affecting you
[03:27:02.288 --> 03:27:02.468]  I don't
[03:27:18.667 --> 03:27:23.371]  And these kids were playing in the creek, and everyone around them in their neighborhoods is winding up with cancer.
[03:27:23.711 --> 03:27:25.733]  They're having autoimmune disorders.
[03:27:25.773 --> 03:27:27.455]  So radiation is serious.
[03:27:27.795 --> 03:27:38.644]  And if Fukushima, you know, is really dumping millions of gallons of toxic radiation water into our Pacific Ocean, and it's, the currents are carrying it this way.
[03:27:39.085 --> 03:27:40.406]  They're carrying it to Canada.
[03:27:40.446 --> 03:27:41.887]  They're carrying it to the coast of Alaska.
[03:27:41.927 --> 03:27:43.188]  They're carrying it to our West Coast.
[03:27:43.749 --> 03:27:45.871]  And if we're not straight with the people,
[03:27:46.551 --> 03:27:48.212]  About how dangerous this really is.
[03:27:48.232 --> 03:27:57.618]  We're doing everybody a disservice, and that's why we sent a group of reporters out there when we were seeing high readings on some beaches in, I believe it was right around the San Francisco area.
[03:27:58.039 --> 03:27:59.219]  Appreciate the call, Dogleg.
[03:27:59.640 --> 03:28:02.382]  Ken in Washington, InfoWars Christmas.
[03:28:02.402 --> 03:28:03.842]  You want to talk about the true meaning of Christmas?
[03:28:05.303 --> 03:28:11.508]  Yeah, there's a really good documentary I've seen on YouTube about 10-12 years ago.
[03:28:11.768 --> 03:28:15.050]  It's by a Christian ministry called Jeremiah Films.
[03:28:15.854 --> 03:28:24.336]  And the DVD or the YouTube video, when you upload the DVD to YouTube, it's called The Unwrapping of Christmas.
[03:28:25.857 --> 03:28:26.137]  Okay.
[03:28:27.937 --> 03:28:29.358]  And it's totally satanic.
[03:28:30.178 --> 03:28:34.079]  Christmas is not, the word Christmas is pronounced Christmasmas.
[03:28:34.099 --> 03:28:41.381]  When you see a big fat Catholic Santa Claus, Santa Claus in the corner of the street or inside the mall saying, ho ho ho, Merry Christmas.
[03:28:42.216 --> 03:28:43.816]  He's basically mocking Jesus.
[03:28:43.856 --> 03:28:46.677]  He's saying, ha, ha, ha, happy is Christ's death.
[03:28:47.618 --> 03:28:48.778]  Mass means the death of Christ.
[03:28:48.798 --> 03:28:50.198]  It does not mean the birth of Christ.
[03:28:51.399 --> 03:28:52.119]  It's satanic.
[03:28:52.259 --> 03:28:53.059]  It's always been satanic.
[03:28:53.099 --> 03:28:53.859]  It's Catholic.
[03:28:54.379 --> 03:28:57.080]  It's Antichrist.
[03:28:57.120 --> 03:29:03.002]  Also, there's a creature called Swartz Pete, also known as Krumpus.
[03:29:03.682 --> 03:29:06.703]  Krumpus is a little devil that follows this Catholic saint around.
[03:29:08.251 --> 03:29:09.312]  It's satanic.
[03:29:10.212 --> 03:29:19.979]  I understand that people want to share love and care about their kids and all that, but the Bible clearly says all on earth will be deceived by Satan.
[03:29:20.459 --> 03:29:25.943]  And I quit celebrating Christmas about 10-12 years ago because I'm not going to mock Jesus Christ.
[03:29:25.983 --> 03:29:27.904]  Jesus Christ is my King and Lord and Savior.
[03:29:28.524 --> 03:29:31.006]  I'm not going to celebrate these pagan, satanic holidays
[03:29:31.684 --> 03:29:33.284]  It's Antichrist.
[03:29:33.844 --> 03:29:35.085]  It's, uh, what do they say?
[03:29:35.145 --> 03:29:37.325]  That little jingle that they sing?
[03:29:37.965 --> 03:29:39.306]  He knows when you're good or bad.
[03:29:39.326 --> 03:29:39.946]  Yeah, he knows.
[03:29:39.986 --> 03:29:40.886]  It's like the NSA.
[03:29:40.906 --> 03:29:41.826]  He knows when you've been sleeping.
[03:29:41.846 --> 03:29:42.686]  He knows when you're awake.
[03:29:44.407 --> 03:29:49.568]  The Catholic Pope, or the saint, or Santa Claus, is a replacement for Jesus Christ.
[03:29:49.608 --> 03:29:50.568]  He is Antichrist.
[03:29:50.788 --> 03:29:52.428]  He is satanic.
[03:29:52.648 --> 03:29:55.849]  And he's supposed to be this man on earth that's supposed to know when you're good or bad.
[03:29:56.681 --> 03:29:58.484]  Hey Ken, thanks for calling the Unwrapping of Christmas.
[03:29:58.505 --> 03:29:59.707]  We'll be back with more after this break.
[03:29:59.727 --> 03:30:00.127]  We're on the march.
[03:30:00.488 --> 03:30:02.111]  The empire's on the run.
[03:30:03.033 --> 03:30:05.717]  Alex Jones and the GCN Radio Network.
[03:30:10.609 --> 03:30:16.914]  While ISIS threatens to attack the U.S., a record number of illegal immigrants are flooding into the country thanks to lax enforcement by federal authorities.
[03:30:17.234 --> 03:30:21.278]  Barely a week after the November 2015 ISIS attacks in Paris, France, the U.S.
[03:30:21.318 --> 03:30:26.782]  Border Patrol revealed that nearly 3,000 unaccompanied children were caught crossing the border in the weeks leading up to the attacks.
[03:30:27.202 --> 03:30:31.006]  But just think of how many more illegal immigrants were able to slip into the country without getting caught.
[03:30:31.026 --> 03:30:32.587]  It's probably at least 10 times more.
[03:30:32.907 --> 03:30:41.793]  Speaking on the subject, House Representative Duncan Hunter said, quote, Hunter is speaking the truth.
[03:30:42.013 --> 03:30:47.877]  ISIS is likely already exploiting President Obama's open border policy to smuggle their own militants into the country.
[03:30:48.157 --> 03:30:49.698]  But here's something else you may not realize.
[03:30:49.918 --> 03:30:56.885]  Human traffickers are also taking advantage of Obama's open borders to enslave women around the world and import them as sex slaves into the U.S.
[03:30:57.185 --> 03:31:01.009]  In other words, Obama's lax enforcement of immigration laws is fueling a war on women.
[03:31:01.409 --> 03:31:08.116]  This is Kit Daniels with InfoWars.com and be sure to check back at InfoWars.com and PrisonPlanet.tv for more reports.
[03:31:09.741 --> 03:31:12.963]  When cells become toxic, they die early and aging sets in.
[03:31:13.264 --> 03:31:21.290]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[03:31:21.510 --> 03:31:26.533]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[03:31:26.934 --> 03:31:29.215]  You want the best that's out there at the lowest price anywhere?
[03:31:29.456 --> 03:31:31.257]  We now have the synergistic solution.
[03:31:31.577 --> 03:31:35.760]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[03:31:39.679 --> 03:31:40.619]  BrainForce is here.
[03:31:40.799 --> 03:31:42.900]  Ladies and gentlemen, I've been on this the last few months.
[03:31:43.020 --> 03:31:47.741]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[03:31:48.001 --> 03:31:49.661]  There's always hidden additives in your food.
[03:31:49.701 --> 03:31:51.162]  Even organic food has hidden additives.
[03:31:51.282 --> 03:31:54.503]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[03:31:54.783 --> 03:31:56.603]  Ultimately, we've all been dumbed down to some degree.
[03:31:56.763 --> 03:31:57.663]  It doesn't have stimulants.
[03:31:57.683 --> 03:31:58.623]  It doesn't have garbage in it.
[03:31:58.884 --> 03:32:00.744]  It has natural things that do it clean.
[03:32:00.864 --> 03:32:06.465]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[03:32:10.182 --> 03:32:21.491]  My fellow patriots, anyone that listens to my broadcast for any length of time knows that I can't stand Black Friday, a mindless, idiotic exercise in pure blind consumerism.
[03:32:21.851 --> 03:32:23.012]  I'm for prosperity.
[03:32:23.072 --> 03:32:32.240]  I'm for having good products that make our lives better, but I don't just mindlessly worship the holiday where we're supposedly getting the best deal ever, and statistics show it's one of the worst days to shop.
[03:32:32.460 --> 03:32:39.766]  That's why we are taking the InfoWar to the next level and actually making InfoWarStore.com Black Friday a super deal.
[03:32:40.126 --> 03:32:47.448]  Everything in the store gets free shipping right through the weekend of Black Friday and into next week.
[03:32:47.769 --> 03:32:55.951]  Storewide free shipping on everything and we're offering some of the best deals ever on nutraceuticals like DNA Force 33% off.
[03:32:56.111 --> 03:33:00.693]  You're getting super high quality products at the lowest prices and you're getting free shipping.
[03:33:00.893 --> 03:33:02.693]  Infowarsstore.com.
[03:33:02.933 --> 03:33:04.654]  Check it out today or call 888-253-3139.
[03:33:12.358 --> 03:33:14.580]  He's the T-Rex of political talk.
[03:33:14.600 --> 03:33:17.983]  Alex Jones on the GCN Radio Network.
[03:33:18.063 --> 03:33:25.409]  I obsess over win-wins.
[03:33:26.210 --> 03:33:30.294]  And so I think I've got four different wins here that I'm going to break down on Black Friday.
[03:33:31.588 --> 03:33:41.176]  You can get incredible deals and free shipping storewide at InfoWarsTore.com through Black Friday, through the weekend, and until next Monday.
[03:33:41.937 --> 03:33:50.143]  And at the same time, you can get informed by watching this video on the fact that most Black Friday sales are a scam.
[03:33:50.564 --> 03:33:55.688]  Companies simply raise prices the week before and then lower them the week of to normal prices.
[03:33:55.808 --> 03:33:55.908]  Yes.
[03:34:25.968 --> 03:34:30.769]  We're exposing the fact that Black Friday itself is a big hoax.
[03:34:31.450 --> 03:34:38.191]  Black Friday itself is just a great time to get in traffic jams and to watch people acting like mindless consumer zombies.
[03:34:39.052 --> 03:34:50.335]  Now, some people, when I talk about Black Friday, say, hey, wait, you're criticizing the consumer zombies rushing Walmart or Target for video games or whatever, fighting over toilet paper, but then you're
[03:34:51.354 --> 03:34:52.775]  Talking about your own Black Friday.
[03:34:53.356 --> 03:34:54.356]  Well, yeah, that's what we do.
[03:34:54.477 --> 03:35:04.825]  We hijack globalist operations, try to educate people about them, and then try to take the attention that their scams are creating and siphon it off to wake people up.
[03:35:05.385 --> 03:35:06.486]  It's like culture jamming.
[03:35:06.506 --> 03:35:16.875]  It's like when I cover Miley Cyrus or Kim Kardashian, it's not because I'm trying to cover fluff, it's because I'm hijacking it, using their names to then expose the whole agenda.
[03:35:17.555 --> 03:35:40.744]  So, free shipping right through to next week, next Monday, and huge deals like 30% off Brain Force, 25% off Super Male and Female Vitality, 99-cent DVDs, over 20% off Storable Food, 30% off Survival Shield X2 Nascent Iodine, 33% off DNA Force, deep discounts on preparedness gear, and store-wide free shipping.
[03:35:41.104 --> 03:35:43.545]  The power you have to vote with your dollar is incredible.
[03:35:44.065 --> 03:35:49.369]  And you've seen what we've built here at InfoWars over the years because of the great work you've done supporting us.
[03:35:49.769 --> 03:35:51.550]  You don't stand behind us or beside us.
[03:35:51.790 --> 03:35:53.852]  You stand at the heart of our operation.
[03:35:53.912 --> 03:35:54.732]  You are the resistance.
[03:35:55.092 --> 03:35:58.275]  And it's great to have an audience that is free market, that understands that.
[03:35:58.295 --> 03:36:00.316]  So I want to salute you and thank you.
[03:36:00.356 --> 03:36:13.805]  Because whether it's a Hillary for Prison t-shirt to stand up for the First Amendment, or whether it's a water filtration system to cut out the glyphosate and fluoride out of your family's water, whether it's the incredible deep cleanse or oxy powder, whatever it is,
[03:36:14.325 --> 03:36:18.950]  They're all amazing game changers because people perish for lack of knowledge.
[03:36:19.110 --> 03:36:20.491]  This is a free will universe.
[03:36:21.272 --> 03:36:28.459]  This is a universe of free association and tyranny can never trump the free will and the actions you take.
[03:36:28.819 --> 03:36:31.722]  So I salute you on this Black Friday week.
[03:36:32.002 --> 03:36:33.023]  We are hijacking it.
[03:36:33.363 --> 03:36:36.927]  We are exposing it and we're helping take the info war into the black.
[03:36:37.287 --> 03:36:38.768]  So we have the funding we need.
[03:36:39.529 --> 03:36:52.976]  To continue on and hopefully even add a few more reporters and cover more of the election on the ground and really, really, really cover the news, really break big stories and really change the narrative away from globalist control to people-based information.
[03:36:53.417 --> 03:36:55.117]  This is teleprompter-free news, folks.
[03:36:55.418 --> 03:36:57.859]  This is teleprompter-free liberty.
[03:36:57.899 --> 03:36:59.860]  This is from the heart, directly to you.
[03:37:00.320 --> 03:37:04.442]  I'm Alex Jones signing off for InfoWars.com and InfoWarsStore.com.
[03:37:04.803 --> 03:37:06.704]  From myself and the rest of the InfoWars crew,
[03:37:07.304 --> 03:37:08.104]  You are family.
[03:37:08.365 --> 03:37:09.145]  We salute you.
[03:37:09.465 --> 03:37:10.986]  You built this operation.
[03:37:11.386 --> 03:37:12.787]  You are the Infowar.
[03:37:14.787 --> 03:37:20.690]  Let me tell you, I have seen the support grow and the audience grow since I've been here February 2009.
[03:37:20.750 --> 03:37:26.153]  That's when I first started as a producer for the show doing some basic editing.
[03:37:26.773 --> 03:37:30.775]  And I've moved up here in the ranks going on location to different areas.
[03:37:31.235 --> 03:37:35.039]  And we really we could not send all the reporters out like we do without your support.
[03:37:35.099 --> 03:37:39.443]  So really do appreciate you supporting us and definitely check out the deals.
[03:37:39.624 --> 03:37:40.705]  Infowarsstore.com.
[03:37:40.865 --> 03:37:45.149]  If you click in the center there is a bar right there underneath the main menu bar.
[03:37:45.169 --> 03:37:46.971]  It says click here to access Mega Savings.
[03:37:47.031 --> 03:37:47.732]  It lists all of our
[03:37:48.292 --> 03:37:49.913]  Our prices, I'll go back and show you that again.
[03:37:49.973 --> 03:37:52.775]  For those of you watching InfoWars.com forward slash show, there it is.
[03:37:52.815 --> 03:37:53.855]  You click on it, boom.
[03:37:54.295 --> 03:37:57.217]  Silver Bullet $9.95, Secret $12, 30% off.
[03:37:57.697 --> 03:37:59.298]  Got some amazing stocking stuffers.
[03:37:59.658 --> 03:38:03.981]  Check it out, it funds everything we do here and we're having free shipping all through the weekend.
[03:38:04.501 --> 03:38:06.122]  So you cannot beat some of these deals.
[03:38:06.522 --> 03:38:09.504]  Survival Shield X2, an amazing product.
[03:38:09.604 --> 03:38:15.367]  I take it several times a week, a drop or full, and just the energy that it's provided me.
[03:38:16.107 --> 03:38:21.511]  Helping keep the beer gut at bay, especially as you get up in my age.
[03:38:21.911 --> 03:38:24.473]  I want to do a quick update of what's going on in Colorado.
[03:38:24.513 --> 03:38:30.016]  Apparently the government has, they say, shot multiple people, including at least three police officers.
[03:38:30.036 --> 03:38:30.937]  This is out of the Independent.
[03:38:31.497 --> 03:38:34.219]  And he's barricaded himself inside the Planned Parenthood clinic.
[03:38:35.039 --> 03:38:38.561]  The last check, 15 minutes ago, he was still inside.
[03:38:39.202 --> 03:38:46.386]  I'm sure there's going to be a giant SWAT team build up and they're going to launch in and hopefully no one else gets hurt in this.
[03:38:46.706 --> 03:38:50.748]  And I just can't wait to see how this story unravels.
[03:38:50.788 --> 03:38:59.834]  I mean, this is obviously sickening for somebody to go on a shooting rampage, especially when we really had Planned Parenthood up against the ropes, exposing him.
[03:39:01.034 --> 03:39:10.023]  Non-violently through video through their own words destroying Planned Parenthood and what they stand for just showing them as baby part merchants That's what these people are now.
[03:39:10.503 --> 03:39:16.289]  We have the Hillary Clinton free speech contest and I want to play this is a short video I'm gonna play it's a
[03:39:16.849 --> 03:39:26.504]  Actually 31 seconds long, but it just goes to how short you can make a video to make a point, and then I'm going to show you some that are in the longer five-minute range, because five minutes is the cutoff for that.
[03:39:26.764 --> 03:39:27.886]  But let's go to this first one.
[03:39:27.926 --> 03:39:30.370]  Hillary Clinton, I think I am American.
[03:39:30.470 --> 03:39:31.071]  Infowars.com.
[03:39:34.893 --> 03:39:39.997]  Alright, there's the countdown going down and it's gonna hit one and then it's gonna start.
[03:39:40.017 --> 03:39:40.878]  I think I'm an American.
[03:39:49.926 --> 03:39:50.946]  I'm running for president.
[03:39:56.178 --> 03:39:56.678]  There it is.
[03:39:56.739 --> 03:39:58.820]  That's how quickly you can make a point.
[03:39:59.141 --> 03:40:02.143]  And it's not about either winning or losing the contest.
[03:40:02.183 --> 03:40:10.350]  It's about making these videos and putting them out on YouTube and having other people click on them and start deprogramming, because that's what we have to do.
[03:40:11.191 --> 03:40:12.652]  Let's go to Pete in Michigan.
[03:40:12.712 --> 03:40:14.213]  He wants to tell us what he's thankful for.
[03:40:14.253 --> 03:40:15.014]  Pete, how are you doing today?
[03:40:16.435 --> 03:40:16.955]  Good, good.
[03:40:16.996 --> 03:40:21.739]  I just wanted to say that the thing I'm most thankful for now is you guys there at InfoWars.
[03:40:21.860 --> 03:40:23.281]  I've been a listener for eight years.
[03:40:24.227 --> 03:40:26.786]  And you guys have really opened my eyes to a lot of things.
[03:40:27.930 --> 03:40:28.791]  Well, thank you.
[03:40:28.831 --> 03:40:29.671]  We appreciate that.
[03:40:29.811 --> 03:40:37.698]  And let me tell you, my eyes are opened every day here just seeing the news, the vast variety of tips that we get from around the world.
[03:40:38.038 --> 03:40:44.443]  People like you out there calling in, emailing, just doing your part and keeping everybody informed, especially on local issues.
[03:40:44.483 --> 03:40:53.550]  Because when we see stuff going on locally, we can see where it's being either funded federally or how it's going to be a trend coming up in, you know, say the next few months or so.
[03:40:53.690 --> 03:40:54.811]  So thank you, Pete.
[03:40:54.851 --> 03:40:55.351]  Thank you for that.
[03:40:55.411 --> 03:40:56.612]  We got Chris in Indiana.
[03:40:56.632 --> 03:40:57.453]  How are you doing today?
[03:40:58.957 --> 03:40:59.718]  I am doing great.
[03:40:59.758 --> 03:41:00.899]  God bless you for taking my call.
[03:41:00.919 --> 03:41:03.041]  I'm going to spit some stuff out so you can go to your next caller.
[03:41:03.101 --> 03:41:05.042]  All right.
[03:41:05.282 --> 03:41:07.965]  First of all, I'd like to be thankful for our amazing God.
[03:41:08.525 --> 03:41:09.646]  He gives us challenges.
[03:41:10.126 --> 03:41:13.349]  He presents things to us and shows us.
[03:41:13.930 --> 03:41:19.194]  And He brought Jesus here to show us that amazing love that He has.
[03:41:19.714 --> 03:41:20.956]  And I'm just so thankful for that.
[03:41:22.457 --> 03:41:26.200]  First of all, the North American Islamic Society is in our town.
[03:41:27.457 --> 03:41:28.778]  It looks like a frickin' fortress.
[03:41:29.939 --> 03:41:32.961]  And they have a stance on their website.
[03:41:33.102 --> 03:41:40.107]  If you go onto their website, ISNA.net, it shows their stance and their position on it.
[03:41:40.767 --> 03:41:44.190]  Second of all, my drum circles, I want to get some drum circles going every Saturday.
[03:41:44.270 --> 03:41:47.232]  People need to be getting up and standing up for America.
[03:41:48.320 --> 03:41:50.561]  God bless our country, and I am so proud of our country.
[03:41:51.062 --> 03:41:56.705]  We need to be having drum circles and get everybody together underneath that banner, that American flag, get excited about this.
[03:41:57.825 --> 03:41:59.686]  I want to thank my governor, Mike Pence.
[03:41:59.786 --> 03:42:03.949]  I sent him an email, and I thank him for securing our way of life, our culture, our freedom.
[03:42:04.349 --> 03:42:07.891]  He put his life on the line to stand up for our state.
[03:42:08.911 --> 03:42:09.892]  That's where the power lies.
[03:42:09.912 --> 03:42:10.532]  It's in the people.
[03:42:10.552 --> 03:42:11.933]  Fiscal responsibility.
[03:42:11.993 --> 03:42:14.834]  I asked him for fiscal responsibility and the refugees will stop that.
[03:42:15.154 --> 03:42:16.075]  Controlled dialogue.
[03:42:16.095 --> 03:42:18.396]  The social media has been controlling dialogue.
[03:42:18.416 --> 03:42:19.877]  People are scared to stand up.
[03:42:20.197 --> 03:42:21.097]  They're controlling that.
[03:42:21.157 --> 03:42:22.878]  They are censoring it.
[03:42:23.258 --> 03:42:24.239]  And they make you feel guilty.
[03:42:24.559 --> 03:42:29.221]  There's hypocrisy, you know, because we need to keep our families safe and our country safe.
[03:42:29.441 --> 03:42:30.682]  They didn't even talk about it.
[03:42:30.722 --> 03:42:32.503]  They bulleted these refugees.
[03:42:32.803 --> 03:42:34.064]  The prayer is working, guys.
[03:42:34.144 --> 03:42:34.704]  Keep praying.
[03:42:34.724 --> 03:42:35.284]  God bless you.
[03:42:35.544 --> 03:42:35.844]  Thank you.
[03:42:36.085 --> 03:42:36.365]  I'm done.
[03:42:37.105 --> 03:42:46.014]  Well, I guarantee you some of these refugees that are coming across are going to be carrying some sickness, parasites, who knows what they're going to be bringing across.
[03:42:46.254 --> 03:42:50.178]  And our FBI chief has said we can't vet these people properly.
[03:42:50.278 --> 03:42:54.802]  So it's a crazy situation that we're dealing with now.
[03:42:54.842 --> 03:42:56.424]  And it's a situation that we helped start.
[03:42:56.604 --> 03:43:01.168]  Why with all this regime change and going into different countries and bombing the heck out of them.
[03:43:01.228 --> 03:43:08.454]  So we definitely are responsible for people wanting to leave their countries right now, whether it's because of these wars or not.
[03:43:08.474 --> 03:43:14.919]  They're definitely using the excuse of our bombing activities to jump ship and go into other places.
[03:43:14.999 --> 03:43:17.562]  And ISIS is definitely taking advantage of that.
[03:43:17.922 --> 03:43:22.946]  Let's go to our, I don't know if this will be our final caller, but for a little bit, this is Douglas in California.
[03:43:24.147 --> 03:43:27.188]  From sheeple to awake, did you just recently go through that transition?
[03:43:28.509 --> 03:43:39.473]  No, it's been a four year unbelievable awakening from CNN, work your job, do what you're told, believe everything you're fed, and get in line.
[03:43:39.853 --> 03:43:41.734]  To, who's Alex Jones?
[03:43:41.814 --> 03:43:42.054]  What?
[03:43:42.594 --> 03:43:46.796]  Wait, and then you have that deep sense of, oh no.
[03:43:47.600 --> 03:43:50.301]  This fear that you can't control.
[03:43:50.341 --> 03:43:51.982]  In other words, you're going, I've been lied to.
[03:43:52.142 --> 03:43:53.102]  I've been, what?
[03:43:53.582 --> 03:43:53.783]  What?
[03:43:54.083 --> 03:43:55.003]  This can't be real.
[03:43:56.043 --> 03:43:57.164]  I'm telling everyone out there.
[03:43:57.744 --> 03:44:03.446]  I didn't even know I ended up on this list that the government has called the Office of Foreign Asset Control.
[03:44:03.907 --> 03:44:11.950]  By mistake, because my name was Douglas, I have been fighting in court for four years to have my assets unlocked.
[03:44:12.634 --> 03:44:13.215]  We're good to go.
[03:44:28.207 --> 03:44:37.229]  Just recently, the Supreme Court took up my court case only because I got on my hands and knees and started looking for God, seeking God with all my heart, with all my soul.
[03:44:37.849 --> 03:44:40.469]  And that's what it's going to take to get through these evil times.
[03:44:40.889 --> 03:44:42.930]  We don't fight against flesh and blood.
[03:44:42.950 --> 03:44:44.530]  We fight against principalities and powers.
[03:44:44.850 --> 03:44:47.291]  These people, they may not even know what they're doing.
[03:44:48.151 --> 03:44:50.851]  But it's putting God first in our life over other things.
[03:44:51.411 --> 03:44:55.272]  That's how, you know, I'd like to kind of, you know, wake people up
[03:44:55.911 --> 03:45:01.413]  You've got to be awake because there's so many schemes going on out there, our government, I don't know what it's all about.
[03:45:01.934 --> 03:45:19.921]  But I know one thing, that there is a living God, Jesus is Christ, you know, and even in the Surah, I read the Quran, and it says, in the Quran, okay, it says, O Muhammad, this is Surah 33, O Muhammad, the Book of Truth has been sent down to you, confirming what was before, is revealed to you.
[03:45:20.401 --> 03:45:24.203]  The Torah and the Gospel, they had the Book of Truth.
[03:45:25.248 --> 03:45:27.551]  And like men do, they change things.
