[00:00:00.069 --> 00:00:00.649]  We're live.
[03:22:51.685 --> 03:22:53.887]  Call 800-700-2184 and purchase our 30-day, 90-serving emergency food supply
[03:22:56.750 --> 03:22:59.915]  Most of us already know that taking a fish oil supplement to boost omega-3s is a good idea.
[03:23:13.814 --> 03:23:17.716]  But did you know that about 60% of Americans are actually deficient in Omega-3s?
[03:23:17.876 --> 03:23:25.059]  Did you know that most fish oil products contain only about 25% Omega-3s, and the remaining 75% is undesirable fish fat?
[03:23:25.219 --> 03:23:30.261]  Heck, did you know that more than 90% of fish oil supplements sold in the USA are not even made here?
[03:23:30.481 --> 03:23:38.965]  If you want to boost your Omega-3s using the finest American-made fish oil, check out Nutrigold fish oil supplements on www.fishoil.best.
[03:23:39.165 --> 03:23:42.146]  Nutrigold fish oils are independently 5-star certified,
[03:23:42.346 --> 03:23:42.586]  I think so.
[03:24:21.826 --> 03:24:23.728]  Welcome back to the InfoWars news wrap-up.
[03:24:23.848 --> 03:24:26.291]  I'm David Knight in this fourth hour of the Alex Jones Radio Show.
[03:24:27.192 --> 03:24:35.141]  We've been talking about the news coming up and of course tomorrow we're going to have our money bomb and part of that money bomb is going to occur tomorrow night.
[03:24:35.181 --> 03:24:38.165]  We're going to have the next GOP debate.
[03:24:38.805 --> 03:24:42.550]  So we'll be covering that live as well with our comments when it happens and I think
[03:24:43.050 --> 03:24:45.951]  There's something that we need to keep in mind when we look at all of these candidates.
[03:24:45.971 --> 03:24:56.136]  You know, last night as Joe Biggs went to the rally in Dallas and he and Alex Jones were talking about the massive fanatical support that we saw there in Dallas.
[03:24:56.236 --> 03:24:58.036]  That's something that concerns me, quite frankly.
[03:24:59.077 --> 03:25:03.499]  Because I don't think any of these candidates have been vetted enough to deserve that kind of fanatical support.
[03:25:04.434 --> 03:25:06.075]  That's been my point all along.
[03:25:06.295 --> 03:25:08.497]  I don't have so much of a problem with any of these guys.
[03:25:08.877 --> 03:25:11.699]  Well, I have a problem with a lot of their issues, just as I mentioned John Kasich.
[03:25:11.759 --> 03:25:16.102]  I'm going to mention one about Rand Paul that I have a problem with, a position he has on an issue.
[03:25:17.202 --> 03:25:22.486]  But we need to look at these guys and not get totally caught up in idol worship.
[03:25:23.106 --> 03:25:24.047]  Listen to this headline.
[03:25:24.067 --> 03:25:26.829]  This is what we've been saying all along, and this is exactly the way I see it.
[03:25:26.849 --> 03:25:33.455]  From the Washington Examiner, at the Trump rally, Republicans experience Obama-sized crowd and excitement.
[03:25:33.475 --> 03:25:35.276]  Do you remember when Obama was running eight years ago?
[03:25:35.296 --> 03:25:37.378]  Remember the women fainting in the crowds?
[03:25:37.658 --> 03:25:42.982]  Have you seen the pictures, the expressions of the women who are basically fainting for Donald Trump now?
[03:25:43.925 --> 03:25:51.229]  It is absolute insanity, this cult of personality that we build up around leaders, or potential leaders.
[03:25:51.329 --> 03:25:53.670]  It is very, very dangerous.
[03:25:54.030 --> 03:25:56.191]  We were concerned about this when we saw it with Obama.
[03:25:56.711 --> 03:26:01.814]  Not because we disagreed with his politics, but because of what it said about the American people.
[03:26:01.854 --> 03:26:10.118]  That was, to me, as frightening as what Obama was saying that I disagreed with, was the spirit of the American people, how they viewed the whole process.
[03:26:10.518 --> 03:26:14.080]  How they could get caught up in this cult of personality, in this branding.
[03:26:14.761 --> 03:26:16.221]  I think it's very, very dangerous.
[03:26:16.361 --> 03:26:20.384]  I don't like to see it happening on the left, and I don't like to see it happening on the right either.
[03:26:20.404 --> 03:26:21.364]  We're better than that.
[03:26:21.705 --> 03:26:30.870]  We need to rationally look at what they are saying, and we need to understand that we are not going to have our freedoms handed to us on a silver platter.
[03:26:31.250 --> 03:26:31.811]  By anyone.
[03:26:32.271 --> 03:26:33.111]  Not by Donald Trump.
[03:26:33.632 --> 03:26:35.173]  Not by Obama, for sure, okay?
[03:26:36.033 --> 03:26:36.974]  This isn't going to happen.
[03:26:37.154 --> 03:26:42.017]  As Jefferson said, we're not going to be transported on a feather bed to a state of liberty.
[03:26:42.317 --> 03:26:45.059]  You have to do it at the local level.
[03:26:45.319 --> 03:26:49.242]  They want to distract you from things where you could make a difference at the local level.
[03:26:49.502 --> 03:26:53.345]  They want you to focus on these national races where you're not going to make any difference.
[03:26:54.085 --> 03:27:02.301]  There was an interesting article that I saw retweeted by Max Keiser about this new Marxist who's become head of the Labour Party in the UK.
[03:27:02.402 --> 03:27:05.848]  And there was an interview with him and another guy who is very high up in the Labour Party.
[03:27:06.883 --> 03:27:11.309]  What they were saying was, don't expect change to come through the parliamentary system.
[03:27:11.989 --> 03:27:15.454]  These are guys who are at the top of the parliamentary system on their side of the issues.
[03:27:16.114 --> 03:27:17.556]  They said, don't expect change to come there.
[03:27:17.876 --> 03:27:23.724]  It's going to come through working with your labor unions, it's going to come through working at the local community, doing it at the local level.
[03:27:23.764 --> 03:27:25.866]  How many times have we heard the socialists say,
[03:27:26.607 --> 03:27:29.270]  That all change, all politics is local.
[03:27:29.430 --> 03:27:31.352]  Think globally, act locally.
[03:27:31.992 --> 03:27:39.840]  They are killing us, those of us who agree about individual rights and liberty, we are getting killed by the socialists on these issues.
[03:27:39.900 --> 03:27:45.286]  They are having full sway because they're smart enough to work at the local level and we aren't.
[03:27:46.254 --> 03:27:49.236]  We need to work collectively for individual rights.
[03:27:49.736 --> 03:27:59.043]  I remember an interview when I had with G. Edward Griffin, the guy who wrote the monster from Jekyll Island, a great libertarian, great thinker, understands the big picture.
[03:27:59.724 --> 03:28:00.604]  And he kept saying that.
[03:28:00.664 --> 03:28:05.207]  He says we need to work collectively for individual rights.
[03:28:05.448 --> 03:28:06.688]  That's what the founders did.
[03:28:07.409 --> 03:28:08.530]  Why can't we understand that?
[03:28:08.750 --> 03:28:10.511]  We are not going to find some savior.
[03:28:10.591 --> 03:28:11.972]  It's not going to be Donald Trump.
[03:28:12.292 --> 03:28:13.934]  It is not going to be Rand Paul.
[03:28:14.827 --> 03:28:19.229]  We may agree with Rand Paul on 60% of the issues, or 70% of the issues, or whatever.
[03:28:19.850 --> 03:28:20.810]  Fine, support him.
[03:28:21.230 --> 03:28:22.671]  That's a move in the right direction.
[03:28:22.731 --> 03:28:26.673]  If you agree with Donald Trump on 70% of the issues, then support him.
[03:28:27.013 --> 03:28:27.714]  But understand...
[03:28:28.527 --> 03:28:32.071]  That these people are not going to be right on every issue.
[03:28:32.111 --> 03:28:35.354]  Here's one for Rand Paul that I sincerely disagree with him.
[03:28:35.815 --> 03:28:41.040]  He goes to AgriPulse and he talks about the GMO labeling issue which just came out.
[03:28:41.081 --> 03:28:41.561]  Remember that?
[03:28:42.002 --> 03:28:43.463]  We've all called it the Dark Act.
[03:28:43.984 --> 03:28:47.568]  But what Congress called it was the Safe and Accurate Food Labeling Act of 2015.
[03:28:47.608 --> 03:28:48.108]  It's not accurate.
[03:28:51.249 --> 03:28:58.241]  It prohibits any states from mandating that GMOs be labeled if they're put into the product.
[03:28:58.996 --> 03:28:59.737]  It prohibits that.
[03:28:59.777 --> 03:29:02.520]  It prohibits any state legislation of labeling.
[03:29:03.200 --> 03:29:08.105]  Now, Rand Paul says to the agribusiness people that he's talking here, he says, well, I'm very confused on this.
[03:29:08.666 --> 03:29:19.576]  It confuses me because on the one end of this, I don't want to see the rights of the states under the Tenth Amendment taken away by some kind of a federal rule that prohibits it.
[03:29:19.957 --> 03:29:22.219]  But on the other hand, I don't want to see
[03:29:23.460 --> 03:29:28.183]  That we've got worse rules being handled at the local level.
[03:29:28.243 --> 03:29:31.084]  So he makes a pragmatic argument against the Constitution.
[03:29:31.804 --> 03:29:34.966]  And then he goes on to say the talking points of Monsanto.
[03:29:35.186 --> 03:29:37.487]  He says the labeling requirements are enormously expensive.
[03:29:37.687 --> 03:29:38.988]  They just add to the cost of food.
[03:29:39.228 --> 03:29:43.610]  Somebody who's poor can't buy as much food because of labeling requirements stuck on these things.
[03:29:43.690 --> 03:29:50.754]  Look, if you can't afford to put the label on what's on your food, if you're ashamed of it, don't put the ingredients in there in the first place.
[03:29:51.034 --> 03:29:51.434]  Stay with us.
[03:29:51.454 --> 03:29:52.655]  We'll be right back with your calls.
[03:29:59.781 --> 03:30:02.789]  We're on the march, the empire's on the run.
[03:30:03.711 --> 03:30:06.397]  Alex Jones and the GCN Radio Network.
[03:30:10.518 --> 03:30:20.043]  Last week, David Knight interviewed the Sheehan family, who described decades of bombings, machine gun strafings, and even nuclear bomb testing, all done in and around their property.
[03:30:20.183 --> 03:30:23.585]  Well, here's the story of Alan Vorwaller, who died when he was 43 back in 2004.
[03:30:24.506 --> 03:30:33.090]  On his obituary, his wife listed his cause of death was repeated and continual exposure to nuclear, chemical, and biological warfare agents while he was growing up in Toole, Utah.
[03:30:33.270 --> 03:30:35.972]  As a result of hunting and camping near the Dugway Proving Ground,
[03:30:36.292 --> 03:30:43.335]  Alan suffered localized tumors in his lungs, knees, shoulders, and hip, which doctors credited to the atomic tests he was living downwind from.
[03:30:43.635 --> 03:30:50.018]  But then they found another type of cancer, which was common to people exposed to biologically engineered germs, are gene-damaging nerve agents.
[03:30:50.318 --> 03:30:53.279]  VX nerve gas was also tested at Dugway Proving Ground.
[03:30:53.479 --> 03:31:00.381]  Before his death, Allen suffered a 105 degree fever, which doctors concluded after exhaustive testing could only have been caused by an exotic virus.
[03:31:00.642 --> 03:31:03.463]  Just another story of our government testing on its own citizens.
[03:31:03.643 --> 03:31:09.105]  Join us this Wednesday, September 16th for Operation Money Bomb at infowars.com forward slash money bomb.
[03:31:09.305 --> 03:31:09.985]  Rob Due reporting.
[03:31:10.305 --> 03:31:15.307]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[03:31:15.447 --> 03:31:21.310]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[03:31:21.550 --> 03:31:26.132]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[03:31:26.352 --> 03:31:29.674]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[03:31:29.914 --> 03:31:31.494]  No needles, no injections.
[03:31:31.895 --> 03:31:37.017]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[03:31:40.178 --> 03:31:44.380]  Used since before the days of the Roman Empire to support the body's natural systems.
[03:31:44.560 --> 03:31:48.521]  Introducing the new Infowarslife.com oil of oregano formulation.
[03:31:48.702 --> 03:31:53.483]  We have now procured the most high quality and potent forms of oregano oil on the market.
[03:31:53.664 --> 03:31:58.185]  Extracted directly from the wild herb and sealed in easy to use capsules.
[03:31:58.305 --> 03:32:01.647]  You will no longer need to endure the burning of liquid oregano on the tongue.
[03:32:01.787 --> 03:32:05.068]  Now available in our limited first run at Infowarslife.com.
[03:32:05.248 --> 03:32:07.069]  That's Infowarslife.com or call 888-253-3139.
[03:32:09.890 --> 03:32:11.171]  It's now more clear than ever.
[03:32:11.351 --> 03:32:14.952]  The Globalists have launched a planetary destabilization plan.
[03:32:15.172 --> 03:32:18.794]  Here at the InfoWars operation, we hope and pray that this is not the case.
[03:32:19.054 --> 03:32:22.895]  But the signs of things deteriorating around the world are unmistakable.
[03:32:23.075 --> 03:32:29.718]  For many years, I've been working with my Patriot supply, and we have now developed a private label called InfoWars Select.
[03:32:29.858 --> 03:32:34.580]  Look, it's important to have firearms and water filtration during a collapse, but you've also got to have food.
[03:32:34.840 --> 03:32:38.902]  InfoWars Select is a wide variety of their highest quality packages.
[03:32:39.222 --> 03:32:42.603]  At the lowest price they have ever offered before.
[03:32:42.723 --> 03:32:45.003]  It's an introductory offer for only two weeks.
[03:32:45.203 --> 03:32:56.286]  Visit InfoWarsSelect.com or InfoWarsStore.com and find out why these meals are the highest quality, longest lasting, easiest to transport food solutions you're going to find anywhere.
[03:32:56.426 --> 03:32:58.586]  Visit InfoWarsSelect.com today.
[03:32:58.726 --> 03:33:02.327]  Watch the informational videos and check out the wide selection for yourselves.
[03:33:02.447 --> 03:33:05.688]  That's InfoWarsSelect.com or InfoWarsStore.com
[03:33:05.948 --> 03:33:07.129]  Or call 888-253-3139.
[03:33:13.271 --> 03:33:19.293]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:33:19.894 --> 03:33:22.895]  It's Alex Jones and the GCN Radio Network.
[03:33:24.983 --> 03:33:26.644]  Welcome back to the InfoWars News Wrap-Up.
[03:33:26.744 --> 03:33:29.406]  I'm David Knight on this fourth hour of the Alex Jones Radio Show.
[03:33:30.207 --> 03:33:42.416]  Just before we went to the break and ran out of time, we were talking about Rand Paul's support for the, quote, Safe and Accurate Food Labeling Act of 2015, which is neither safe nor accurate.
[03:33:42.896 --> 03:33:49.682]  What it is, is an effort to prohibit the accurate labeling of food that is unsafe at the state level.
[03:33:50.805 --> 03:33:59.329]  So it denies the 10th Amendment, but he says he's torn on this because he thinks voluntary sounds good, but then the federal government is saying the states can't do what they want.
[03:33:59.349 --> 03:34:03.691]  That bothers me, but I don't want to... These are bad rules.
[03:34:03.951 --> 03:34:08.493]  So he puts out an argument that I don't like these rules because they're bad.
[03:34:09.333 --> 03:34:09.914]  Why are they bad?
[03:34:09.934 --> 03:34:12.135]  Well, he says because it raises the cost of food.
[03:34:13.393 --> 03:34:17.616]  These labels are... they put labels on all their food as it is now.
[03:34:18.196 --> 03:34:21.098]  They have requirements to put labels on their food about all kinds of things.
[03:34:21.418 --> 03:34:25.821]  They're constantly changing the labels to tout their new features.
[03:34:26.662 --> 03:34:32.146]  The free market is about serving customers, not deceiving customers.
[03:34:32.886 --> 03:34:33.126]  Okay?
[03:34:33.707 --> 03:34:41.472]  We need to understand as libertarians that government is set up to stop force and fraud being used against people.
[03:34:42.671 --> 03:34:46.855]  Fraud is when you're not honest about what's in your food.
[03:34:47.136 --> 03:34:50.479]  They know that the customers don't want GMO in their food.
[03:34:51.200 --> 03:34:56.946]  So they could try to educate people or they could try to deceive people by not telling them what's in their food.
[03:34:57.026 --> 03:34:59.709]  If they think they've got something that's safe and effective, let's have that argument.
[03:34:59.969 --> 03:35:03.412]  Let's have it out in the open in the free market.
[03:35:05.494 --> 03:35:12.997]  Let's not suppress the information because the customers don't want something that maybe you can produce a little bit more cheaply, okay?
[03:35:13.317 --> 03:35:14.278]  That is deception.
[03:35:14.518 --> 03:35:15.278]  It's dishonest.
[03:35:15.558 --> 03:35:16.118]  It's fraud.
[03:35:16.359 --> 03:35:21.741]  It should not be enabled at the federal level by overturning the 10th Amendment.
[03:35:22.421 --> 03:35:24.042]  I'm very disappointed in Rand Paul.
[03:35:24.342 --> 03:35:25.623]  We need to have these discussions.
[03:35:25.923 --> 03:35:27.724]  We need to be able to criticize people.
[03:35:28.686 --> 03:35:30.748]  And we will criticize people when we disagree with him.
[03:35:30.968 --> 03:35:35.592]  As I said before, he is the only one who is talking about massive NSA surveillance.
[03:35:35.632 --> 03:35:37.834]  He has offered legislation to try to stop this.
[03:35:37.874 --> 03:35:40.576]  He's filibustered on issues of civil liberties.
[03:35:40.636 --> 03:35:42.658]  He's talked about the out-of-control police state.
[03:35:42.898 --> 03:35:46.541]  These are issues that are not being talked about, unfortunately, in the debates.
[03:35:46.661 --> 03:35:47.022]  Why not?
[03:35:47.602 --> 03:35:54.188]  Well, because the New York Times points out CNN hopes to capture tomorrow night the candidate's combative spirit in the GOP debate.
[03:35:55.302 --> 03:36:01.425]  Remember when Megyn Kelly aimed her lip gloss at Donald Trump and said, you don't like women, do you?
[03:36:01.445 --> 03:36:09.728]  I mean, that's the kind of juvenile elementary school personal attacks that you're going to get on mainstream media because this is a reality TV show.
[03:36:09.988 --> 03:36:12.789]  They don't want to talk about any substantive issues.
[03:36:13.049 --> 03:36:21.533]  They're going to focus on the same four or five issues that they do every election cycle, and they're going to focus on people's personalities.
[03:36:22.418 --> 03:36:27.019]  This is nothing but a... It's silly, but we're going to cover it tomorrow night.
[03:36:28.080 --> 03:36:32.841]  And we're going to point it out, and we're going to point out how they're distracting you from things that can really make a difference.
[03:36:33.201 --> 03:36:37.682]  Jeff has been holding on a long time to talk about Hillary, and I want to talk about Hillary as well.
[03:36:37.742 --> 03:36:40.103]  Jeff in Missouri, you want to talk about in-game with Hillary.
[03:36:40.143 --> 03:36:40.383]  Go ahead.
[03:36:41.286 --> 03:36:51.013]  Yeah, just before I make that point, you and Alex numerous times have kind of sounded the horn of Gundor to all of us Infowarriors out here to kind of step up and play a more prominent role in the Infowar.
[03:36:51.534 --> 03:36:53.575]  And quite frankly, sir, I have done that very thing.
[03:36:53.615 --> 03:36:56.918]  I've started a new podcast called It's Me Speaking to You.
[03:36:57.678 --> 03:37:04.543]  It's Me, S-P-K-N, the number two, the letter U. It's pretty much just a conversation about a variety of topics with a variety of guests.
[03:37:04.563 --> 03:37:06.945]  I recently had on Infowars reporter Joe Biggs,
[03:37:07.385 --> 03:37:08.888]  Awesome interview, go check that out.
[03:37:09.469 --> 03:37:13.816]  Another point on the abortion stuff, I don't know either, David.
[03:37:13.836 --> 03:37:15.578]  It makes me quite sick and I don't understand.
[03:37:15.638 --> 03:37:20.406]  It's quite endemic of the bizarre world that we live in where up is down, down is up, good is bad, bad is good.
[03:37:21.007 --> 03:37:21.968]  I don't know how much longer...
[03:37:22.629 --> 03:37:28.593]  People can have that stuff be shown right in front of their face and nobody goes to jail My final point on Donald Trump.
[03:37:28.633 --> 03:37:30.854]  It seems to me like this is like you're exactly right.
[03:37:30.874 --> 03:37:41.300]  This is a reality show It's a reality TV show and it's no surprise that the leader on the Republican Party right now hosted one of the most popular reality TV shows ever I think he's this is quite WWE.
[03:37:41.380 --> 03:37:48.785]  I think his pseudo No holds barred loquaciousness is just is just that it's a show if he was really saying something that
[03:37:49.025 --> 03:37:50.746]  And it's similar to Edward Snowden.
[03:37:50.806 --> 03:37:53.828]  Edward Snowden didn't actually say anything we didn't already know about NSA surveillance.
[03:37:54.188 --> 03:37:55.289]  I want to hear these guys talk about 9-11.
[03:37:55.329 --> 03:38:02.613]  I want to hear them talk about the drug war, the training of ISIS, Hillary Clinton needing to be in prison for her role in Benghazi.
[03:38:03.233 --> 03:38:04.934]  It's absolutely insane, sir, and it's madness.
[03:38:05.074 --> 03:38:07.015]  And the endgame for Hillary, that's what I'm asking.
[03:38:07.055 --> 03:38:10.377]  I wonder, is she going to make it to the general election?
[03:38:10.777 --> 03:38:12.138]  Is this stuff going to take her down?
[03:38:12.538 --> 03:38:16.861]  I don't see how she could make it with her track record of such wicked illegality, sir.
[03:38:17.694 --> 03:38:31.166]  Well that's a good point and thank you for setting up a podcast and as I was pointing out before we need to understand that there's a lot that we can do at the local level and I want to, I think it's important for people to do things that are going to be focused on their state and local community as well.
[03:38:31.206 --> 03:38:39.293]  We all focus on the national news and of course we have a national operation here but we also try to reach out in many cases and talk to people on the local level.
[03:38:39.333 --> 03:38:41.075]  I have a friend back in North Carolina who
[03:38:41.135 --> 03:38:41.555]  I think so.
[03:38:57.049 --> 03:38:58.511]  I think it just keeps getting worse for her.
[03:38:58.531 --> 03:39:04.658]  I mean, she's fallen down 20% in the polls, and here's what she said yesterday.
[03:39:04.738 --> 03:39:11.306]  She actually came out and said to sexual assault victims, you have the right to be heard, you have the right to be believed.
[03:39:11.566 --> 03:39:15.811]  She said, today I want to send a message to every survivor of sexual assault, don't let anyone silence you.
[03:39:15.811 --> 03:39:18.894]  You have a right to be heard, to be believed, we're with you.
[03:39:19.154 --> 03:39:29.585]  There's a big divide, Hillary said, between survivors who do not want to seek the criminal justice system for different reasons and those who want to but are not sure that it would be responsible.
[03:39:29.625 --> 03:39:31.126]  This is Hillary Clinton saying this.
[03:39:31.967 --> 03:39:35.568]  Does anybody remember what happened when all of these women came out?
[03:39:36.008 --> 03:39:41.010]  I mean, we had women coming out against Bill Clinton like they came out against Bill Cosby.
[03:39:41.410 --> 03:39:45.952]  And of course, she didn't have any support for that, or any sympathy for that.
[03:39:46.926 --> 03:39:50.890]  Just completely ignored the whole slew of people, drug them through the mud.
[03:39:50.910 --> 03:39:58.877]  She said, so we need to do a much better job on the fairness of response so people don't feel like whichever route they go on campus or off, that they're going to be taken seriously.
[03:39:59.117 --> 03:40:01.379]  That doesn't mean that, you know, that there's no process.
[03:40:01.399 --> 03:40:02.079]  There has to be one.
[03:40:02.300 --> 03:40:05.262]  But I think when someone makes a claim when they come forward, they should be believed.
[03:40:05.583 --> 03:40:06.784]  That's what starts the process.
[03:40:06.824 --> 03:40:08.225]  This is Hillary Clinton saying this.
[03:40:08.445 --> 03:40:13.630]  And so Twitchy that looks at Twitter because she not only said that in a speech, but she actually tweeted it out.
[03:40:14.130 --> 03:40:14.951]  Rape is a crime.
[03:40:15.011 --> 03:40:19.233]  Whenever it happens, Hillary, to every survivor of sexual assault, you have the right to be heard.
[03:40:19.253 --> 03:40:20.254]  You have the right to be believed.
[03:40:20.274 --> 03:40:20.714]  We're with you.
[03:40:20.934 --> 03:40:22.075]  Hillary, really?
[03:40:22.455 --> 03:40:22.835]  Really?
[03:40:23.856 --> 03:40:29.939]  Their headline is, Zowie, did Hillary Clinton really just say this about rape?
[03:40:30.219 --> 03:40:35.823]  I mean, it is absolutely amazing the hypocrisy of this woman.
[03:40:36.163 --> 03:40:37.804]  How long can she get away with this?
[03:40:38.424 --> 03:40:43.187]  And I think the Democrat Party rightfully understands that she is a huge liability.
[03:40:44.286 --> 03:40:54.931]  I think they have looked at these emails as an opportunity to take her down without doing a lot of collateral damage to people around her.
[03:40:54.951 --> 03:41:00.454]  In other words, this is something that I think they believe they can focus in on her, and I think that's why we see it being investigated.
[03:41:00.674 --> 03:41:11.948]  Because there's been so many crimes that they could have come after the Clintons for, could have come after Hillary Clinton for, but they don't want to go in and pull down the pillars of the temple and have it collapse on all of their friends.
[03:41:12.008 --> 03:41:18.616]  So this is something I think that they can look at and they can keep this damage confined to Hillary Clinton.
[03:41:18.757 --> 03:41:19.538]  I think they will do it.
[03:41:20.534 --> 03:41:24.457]  I think that it certainly has taken a toll on her.
[03:41:25.318 --> 03:41:29.821]  She's at 30% still, but she's in second place with these polls that have come out this last week.
[03:41:30.301 --> 03:41:36.185]  And you've got to understand, she's at 30% in a field that only has two to four people.
[03:41:36.225 --> 03:41:41.289]  I mean, it's really only a two-person race right now, but Joe Biden, who hasn't even announced
[03:41:42.249 --> 03:41:46.131]  I think people are going to see him as a much more stable candidate.
[03:41:46.191 --> 03:42:02.340]  And as I said yesterday, even though I strongly disagree with Joe Biden, he took a position on natural rights during the during the confirmation hearings of Clarence Thomas that I feel was as un-American as anything I've ever heard in my life.
[03:42:03.261 --> 03:42:05.302]  But he is somebody known for his gaffes.
[03:42:05.582 --> 03:42:10.845]  But another way to look at that in 2015, a gaffe is called authenticity.
[03:42:11.753 --> 03:42:19.842]  And it is something that will take him a long way, especially if we look at what would have been terminal gaffes from Donald Trump in the past.
[03:42:20.242 --> 03:42:22.184]  I want to go to Stephen in Florida.
[03:42:22.204 --> 03:42:23.285]  You've been waiting a long time.
[03:42:23.325 --> 03:42:27.430]  Before I do, real quickly, I want to tell people that we have Infowars Life Select.
[03:42:27.510 --> 03:42:28.431]  It's a new product line.
[03:42:28.951 --> 03:42:33.016]  We have massively reduced prices for the two-week introductory period.
[03:42:33.556 --> 03:42:40.144]  And you know, as I was talking about the back and forth in the agricultural business about whether or not they're going to accurately label their food.
[03:42:40.184 --> 03:42:42.587]  They don't want people to know that it's got GMOs in it.
[03:42:43.108 --> 03:42:48.234]  We are very proud of the fact that this storable food does not have GMOs in it.
[03:42:48.475 --> 03:42:49.155]  We're proud of that.
[03:42:49.878 --> 03:42:52.139]  We want you to know that it is high quality.
[03:42:52.199 --> 03:42:56.621]  So we make a point of telling people that it is sourced with non-GMO materials.
[03:42:56.662 --> 03:42:58.422]  It doesn't have any MSG either.
[03:42:59.183 --> 03:43:01.684]  It doesn't have any autolyzed yeast extract.
[03:43:01.724 --> 03:43:03.145]  This is made in the U.S.
[03:43:03.645 --> 03:43:05.086]  It is packaged in the U.S.
[03:43:05.506 --> 03:43:12.450]  And the packaging is something that not only works well in terms of space-saving, but lasts a very long time too.
[03:43:12.490 --> 03:43:14.651]  We've tried to get very high-grade mylar.
[03:43:15.191 --> 03:43:15.812]  To protect it.
[03:43:15.852 --> 03:43:16.993]  This is military-grade.
[03:43:17.213 --> 03:43:19.555]  It protects it against light, oxygen, moisture.
[03:43:19.935 --> 03:43:22.197]  It allows it to last for 25 years.
[03:43:22.257 --> 03:43:27.542]  And once you open it up, you can reseal it to use it the next day or so, a couple of meals.
[03:43:28.203 --> 03:43:30.325]  You can reseal it with a Ziploc package.
[03:43:30.345 --> 03:43:31.426]  So it's good quality food.
[03:43:32.066 --> 03:43:37.290]  It's in great packaging, and these introductory prices are the lowest prices you'll find anywhere.
[03:43:37.331 --> 03:43:37.811]  Listen to this.
[03:43:37.831 --> 03:43:38.792]  A two-week food supply, $79.96.
[03:43:40.573 --> 03:43:41.894]  A four-week food supply, $156.
[03:43:43.336 --> 03:43:47.639]  Do you spend more than $156 on one month of food for yourself?
[03:43:48.480 --> 03:43:51.843]  I mean, that is incredibly, incredibly affordable.
[03:43:52.765 --> 03:43:54.746]  Now is a good time to stock up on that.
[03:43:54.846 --> 03:44:03.392]  If you get a three-month order or greater, you can get kits that are balanced with different meals like breakfast, lunch, dinner, drinks, and snacks if you get a three-month kit.
[03:44:03.412 --> 03:44:14.219]  Again, that's our new line, InfoWars Select, and you can find that at, here's the website, I don't even have the website here, it's so new, but you can find it InfoWarsSelect.com.
[03:44:14.640 --> 03:44:16.281]  That's where you'll find those new products.
[03:44:16.301 --> 03:44:17.922]  Now I want to go to Stephen in Florida.
[03:44:17.942 --> 03:44:19.103]  You've been waiting for a very long time.
[03:44:19.143 --> 03:44:19.923]  Thank you for holding.
[03:44:20.163 --> 03:44:22.185]  You want to talk about pledging to Allah.
[03:44:22.225 --> 03:44:22.505]  Go ahead.
[03:44:23.665 --> 03:44:24.845]  Yeah, good afternoon, David.
[03:44:25.285 --> 03:44:41.388]  Yeah, you did a report about this and I watched most of it and then what I do is I'm very proactive and I appreciate the work that you folks do because it helps me to speak authoritatively because you document everything so well when I address these issues myself.
[03:44:41.448 --> 03:44:46.249]  So what I did was I actually looked up Spring Hill Middle School in Tennessee.
[03:44:46.349 --> 03:44:47.389]  I called the number.
[03:44:47.409 --> 03:44:51.950]  I got a woman there and basically she took the line.
[03:44:52.441 --> 03:44:53.962]  We have nothing to do with this.
[03:44:54.002 --> 03:45:00.985]  You need to speak to the Tennessee, um, you know, board of whatever, you know, it's them, you know, they're setting the curriculum.
[03:45:01.005 --> 03:45:03.506]  And of course it's part of common core as you brought out.
[03:45:04.126 --> 03:45:06.187]  And I just told her, I said, so let me get this right.
[03:45:06.207 --> 03:45:12.689]  Cause after the principal, I said, so you're telling me that the principal and all you folks during the administration have no say in this matter.
[03:45:12.729 --> 03:45:14.070]  Just have to go along with this.
[03:45:14.210 --> 03:45:15.010]  Yeah, that's right.
[03:45:15.510 --> 03:45:19.112]  I said, ma'am, I said, you're the reason why this nation's going down.
[03:45:19.485 --> 03:45:19.705]  Yes.
[03:45:20.025 --> 03:45:23.649]  And I was not real happy with them, so here's the bottom line.
[03:45:24.750 --> 03:45:26.411]  I hung up, finished what I had to say.
[03:45:26.431 --> 03:45:30.715]  Well, I got a call from them, and it was Officer so-and-so.
[03:45:30.755 --> 03:45:35.739]  I don't know what his... I didn't get his name, but he said he's with the school district there.
[03:45:36.457 --> 03:45:43.422]  And I want to give the number out, and I'm hoping Alex will do what he did to Pierce Morgan, and that is school these people publicly.
[03:45:43.742 --> 03:45:58.933]  Because this guy proceeded to tell me that me, and others like me, and I mentioned Alex Jones and Infowars, are ignorant, we're uneducated, we don't know what's going on, and we need to understand that this is part of the way things are, and we just basically have to accept it.
