[00:00:01.357 --> 00:00:03.988]  You're listening to The Alex Jones Show.
[02:23:26.911 --> 02:23:30.813]  Give yourself and your loved ones the excitement and tradition of slingbow.
[02:23:31.033 --> 02:23:35.355]  A new frontier in archery and truly modern twist on this primitive survival tool.
[02:23:35.555 --> 02:23:38.197]  Feel the thrill only at slingbow.com.
[02:23:38.797 --> 02:23:46.739]  There are hundreds of silver products on the market today, but there's nothing like the astonishing health benefits of the multi-patented One Silver Solution.
[02:23:46.899 --> 02:23:52.680]  Boost your immune system at a great price with our Silver Solution liquid, starting at $12.95 a bottle.
[02:23:52.780 --> 02:23:55.461]  Now available in regular and extra strength.
[02:23:55.661 --> 02:23:57.922]  That's half the price of the leading competitors.
[02:23:58.102 --> 02:24:03.663]  Call 844-USE-SILVER for your free catalog, or go to onesilversolution.com.
[02:24:03.903 --> 02:24:05.703]  Onesilversolution.com.
[02:24:05.843 --> 02:24:08.044]  There is only one silver solution.
[02:24:22.771 --> 02:24:23.972]  Welcome back to the Alex Jones Show.
[02:24:24.053 --> 02:24:25.354]  I'm David Knight, your host.
[02:24:25.374 --> 02:24:28.477]  And joining us now is John Rappaport for one more segment.
[02:24:29.298 --> 02:24:31.461]  He is with nomorefakenews.com.
[02:24:31.481 --> 02:24:33.043]  That's where you can find his comments.
[02:24:33.523 --> 02:24:39.189]  We were just talking about the efforts to coerce us to take away our consent.
[02:24:40.370 --> 02:24:46.832]  To not let us be informed about what is going on in our food, what is being done to us with medication.
[02:24:47.333 --> 02:24:51.174]  And of course, when the Ebola outbreak came out, I thought it was very interesting.
[02:24:51.214 --> 02:25:00.917]  John Rapoport pointed out that Tulane University was doing experiments about the time this broke out in Sierra Leone with a lab there.
[02:25:01.478 --> 02:25:04.299]  The Sierra Leone government told them to get out.
[02:25:04.339 --> 02:25:07.320]  They were concerned that perhaps that was the source of this outbreak, which
[02:25:08.257 --> 02:25:14.582]  By its qualitative nature is far, far worse by many orders of magnitude of any Ebola outbreak that has happened before.
[02:25:14.662 --> 02:25:17.205]  They were concerned that perhaps they had created some kind of a...
[02:25:18.567 --> 02:25:31.377]  New dangerous strain that maybe it had gotten out deliberately or even accidentally and everybody poo-pooed that and laughed at that and yet we have now seen that is precisely what happened with the same people with Tulane in Louisiana.
[02:25:31.777 --> 02:25:39.823]  They brought in a bacteria, it's Burkholderia pseudomallei, they brought it into the United States, it's not indigenous to the area.
[02:25:40.243 --> 02:25:44.747]  It's part of these gain-of-function experiments where they bring in deadly bacteria
[02:25:45.307 --> 02:25:53.631]  They try to make them more dangerous, harder to kill, easier to spread, at the same time working on a vaccine.
[02:25:54.352 --> 02:25:56.012]  Doesn't that raise some red flags?
[02:25:56.152 --> 02:26:04.537]  And what happened in Louisiana was that Burkholderia pseudomallei got out of the primate lab, got out of a biosafety lab, level 3 lab,
[02:26:05.157 --> 02:26:09.624]  ...and got into the primate center into a 500-acre facility.
[02:26:09.644 --> 02:26:13.490]  They've had the USDA, the FDA down there trying to find out how this got out.
[02:26:13.510 --> 02:26:17.035]  They've had one person contract the disease herself.
[02:26:17.055 --> 02:26:19.339]  Of course, they said, well, I'm sure that was already there.
[02:26:20.339 --> 02:26:33.547]  I'm sure she didn't get that here, even to the absurd point of saying that if you find it anywhere in the soil, I'm sure it was already here, whereas you've got the CDC scientists saying this has never been indigenous to the United States.
[02:26:34.107 --> 02:26:37.909]  John, your comments on out-of-control biotech.
[02:26:37.989 --> 02:26:44.413]  Why do we have the government and pharmaceutical companies trying to make things more dangerous?
[02:26:45.745 --> 02:26:52.310]  You know, there's a tremendous crossover between so-called disease research and biological warfare research.
[02:26:52.910 --> 02:26:53.851]  It's a cover story.
[02:26:54.491 --> 02:27:06.780]  They need to have a way of saying, well, we're not really doing research on biowarfare, offensive warfare, because we've already signed a treaty long ago forbidding us and many other countries from doing that.
[02:27:06.861 --> 02:27:08.602]  But we are, of course,
[02:27:09.284 --> 02:27:16.548]  You know, doing defensive research and pharmaceutical and disease research, because we want to help people and cure them and so forth.
[02:27:17.089 --> 02:27:18.450]  And this is what they always say.
[02:27:19.090 --> 02:27:23.753]  As far back as 1987, when I was writing my first book, AIDS, Inc.,
[02:27:24.602 --> 02:27:44.544]  I came across a great deal of information about the lack of safety in the so-called Level 3, 4, 5, 6 viral labs where they do all kinds of sophisticated research and combining germs and creating new germs and synthesizing this and that.
[02:27:45.575 --> 02:27:49.818]  Escape of microorganisms happens all the time.
[02:27:49.838 --> 02:27:58.385]  The transmission of these microorganisms happens all the time because of the human factor, regardless of whatever they say.
[02:27:58.405 --> 02:28:07.452]  So this is an entire apparatus and industry, I mean, in the United States and another country, of this kind of research at these labs.
[02:28:08.053 --> 02:28:11.816]  And they have problems all the time that do not reach the press.
[02:28:12.597 --> 02:28:13.157]  It happens.
[02:28:13.960 --> 02:28:23.466]  And it's a very dangerous thing, so when they try to say, well, we know exactly what we're doing, we're creating a great vaccine that's going to help everybody, watch out.
[02:28:23.706 --> 02:28:24.286]  That's all I can say.
[02:28:25.120 --> 02:28:43.897]  Yeah it's very interesting because when this happened in Louisiana there was really only one reporter covering this very closely and that was a USA Today reporter who basically was on top of this story as it was developing and of course she has reported in the past on a lot of accidents that have happened at these
[02:28:44.978 --> 02:28:49.080]  So-called secure biosafety labs, even at the CDC itself.
[02:28:49.120 --> 02:28:50.500]  They've had a lot of accidents there.
[02:28:50.900 --> 02:28:55.982]  I guess that's the thing that really concerns me, and it concerns a lot of other people, yet nothing is being done about it, John.
[02:28:56.502 --> 02:29:02.924]  We just had the Congress last fall say they wanted to have a moratorium, a voluntary moratorium on these experiments.
[02:29:02.965 --> 02:29:06.686]  Well, that didn't go too far, because these people are making too much money out of it.
[02:29:06.726 --> 02:29:12.468]  It's one more head of the Hydra, one more aspect of the military-industrial complex, as you pointed out.
[02:29:13.088 --> 02:29:16.151]  And that, in and of itself, ought to concern us.
[02:29:16.231 --> 02:29:22.057]  But again, going back to the whole idea that we have absolutely no choice in the medicine that we get.
[02:29:22.117 --> 02:29:24.219]  We're not allowed to know what's in the food that we eat.
[02:29:24.659 --> 02:29:29.384]  They're hiding everything from us and holding a gun to our head in every single aspect of this.
[02:29:30.845 --> 02:29:34.769]  It's a war of our freedom versus their version of slavery.
[02:29:35.229 --> 02:29:35.449]  Yes.
[02:29:35.469 --> 02:29:36.811]  People have to understand that.
[02:29:37.011 --> 02:29:38.673]  This is the war that we're in.
[02:29:39.133 --> 02:29:39.553]  Absolutely.
[02:29:39.634 --> 02:29:41.375]  So, thank you so much for joining us.
[02:29:41.615 --> 02:29:44.378]  John Rapoport, NoMoreFakeNews.com.
[02:29:44.398 --> 02:29:44.839]  Stay with us.
[02:29:45.219 --> 02:29:45.960]  We'll be right back.
[02:29:59.581 --> 02:30:02.571]  We're on the march, the empire's on the run.
[02:30:03.514 --> 02:30:06.203]  Alex Jones and the GCN Radio Network.
[02:30:10.379 --> 02:30:19.927]  Did you know that only six corporations control 90% of what millions of Americans see, hear, and read every single day?
[02:30:20.408 --> 02:30:22.129]  It's the illusion of choice.
[02:30:22.329 --> 02:30:22.870]  Think about it.
[02:30:23.090 --> 02:30:28.875]  The mainstream media is owned by only a handful of megacorporations with vested interests.
[02:30:29.115 --> 02:30:34.680]  But on the other hand, the Internet is an interconnected network of billions of sources.
[02:30:35.060 --> 02:30:46.792]  So you can research information for yourself from multiple sources, or you can blindly accept what you hear or read in the mainstream media, never questioning what you are being told.
[02:30:47.092 --> 02:30:49.875]  This gives you a false sense of reality.
[02:30:50.075 --> 02:30:52.538]  I mean, do you actually know what you think you know?
[02:30:52.858 --> 02:30:57.303]  Or have you been programmed to accept someone else's version of events?
[02:30:57.743 --> 02:30:58.304]  Think about it.
[02:30:58.504 --> 02:31:09.793]  This is Darren McBreen and I want you to break the matrix at InfoWars.com and PrisonPlanet.tv and listen to the Alex Jones Show because there's a war on your mind.
[02:31:10.714 --> 02:31:11.635]  Hi, I'm Alex Jones.
[02:31:11.795 --> 02:31:15.618]  When I got on air 20 years ago, I weighed 180 pounds.
[02:31:16.058 --> 02:31:17.740]  I lift weights five days a week.
[02:31:18.160 --> 02:31:19.482]  I can swim two, three miles.
[02:31:19.822 --> 02:31:22.745]  Then I discovered the New World Order, the globalists, their agenda.
[02:31:22.986 --> 02:31:24.588]  I started an access television show.
[02:31:24.948 --> 02:31:29.754]  I was so dedicated to my work, and hanging around with radio guys, that I began drinking.
[02:31:30.354 --> 02:31:33.198]  I began smoking cigars, and then even cigarettes.
[02:31:33.718 --> 02:31:39.420]  I transformed from looking like a white Bruce Lee to looking like a job of the hut.
[02:31:39.780 --> 02:31:44.621]  So I began a journey five years ago to shed the almost 100 pounds.
[02:31:45.041 --> 02:31:49.922]  I started taking super male vitality and saw dramatic results in just a few weeks.
[02:31:50.203 --> 02:31:51.623]  When I added to the mix,
[02:31:52.003 --> 02:31:55.907]  The key products developed by Dr. Group for Infowarslife.com.
[02:31:56.188 --> 02:31:57.289]  The results were incredible.
[02:31:57.609 --> 02:32:02.755]  Take the Infowarslife.com challenge today at Infowarslife.com or give our crew a call.
[02:32:02.935 --> 02:32:05.899]  They can answer all your questions or tell you about any of the specials at 888-253-3139.
[02:32:11.560 --> 02:32:12.621]  In the near future.
[02:32:12.901 --> 02:32:17.063]  When you realize how fake it all is, the football, the basketball.
[02:32:17.403 --> 02:32:18.404]  Security alert.
[02:32:18.624 --> 02:32:20.385]  This is Homeland Security.
[02:32:20.625 --> 02:32:21.245]  Analysis.
[02:32:21.506 --> 02:32:22.166]  InfoWars.
[02:32:22.226 --> 02:32:24.307]  Building independent media operations.
[02:32:24.327 --> 02:32:29.190]  But the worst people get controlled and tell us that we are the ones responsible.
[02:32:29.210 --> 02:32:30.170]  Crime Directive.
[02:32:30.250 --> 02:32:31.671]  Discredit Alex Jones.
[02:32:31.791 --> 02:32:34.573]  Jones is the wildly popular conspiracy theorist.
[02:32:34.633 --> 02:32:37.735]  A popular conspiracy theory talk show called InfoWars.
[02:32:37.895 --> 02:32:40.056]  Alex Jones is now in an Austin jail.
[02:32:40.356 --> 02:32:41.677]  These people are assaulting us.
[02:32:41.697 --> 02:32:43.857]  Targeting of patriots engaged.
[02:32:43.877 --> 02:32:46.218]  They are never going to stop.
[02:32:46.498 --> 02:32:50.400]  They're never going to deviate from their program until we stop them.
[02:32:50.520 --> 02:32:53.721]  Block free iPhone app at InfoWars.com.
[02:32:54.122 --> 02:32:56.803]  Block free podcast and video feed.
[02:32:57.483 --> 02:32:58.223]  Imperative.
[02:32:58.463 --> 02:33:00.504]  Destroy President Clinton's TV.
[02:33:00.524 --> 02:33:04.906]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:33:04.926 --> 02:33:06.546]  Intellectually, it's begun.
[02:33:06.586 --> 02:33:07.327]  You can feel it.
[02:33:18.689 --> 02:33:21.790]  Crashing through the lies and disinformation.
[02:33:22.210 --> 02:33:26.352]  It's Alex Jones on the GCN Radio Network.
[02:33:29.133 --> 02:33:32.174]  Welcome back to the Alex Jones Show.
[02:33:32.234 --> 02:33:38.236]  I'm David Knight and we're going to be talking to Anthony Gucciardi here in just a moment about what's going on with GMO.
[02:33:38.316 --> 02:33:45.538]  Of course, we've had victories in Vermont where the state legislature there has a mandatory GMO labeling.
[02:33:45.918 --> 02:33:47.179]  You know, you have a right to know
[02:33:47.799 --> 02:33:50.600]  You should be informed about what is going into your food.
[02:33:50.620 --> 02:34:03.802]  And of course, as I mentioned at the beginning of the hour, Dr. Oz came back and he said, I think the reason they came after me was because I dared to even have a discussion from one person who was in favor of GMO and another person who had criticism of it.
[02:34:03.862 --> 02:34:07.723]  He had an even discussion of that, but even that is not allowed.
[02:34:07.763 --> 02:34:08.483]  So they came after him.
[02:34:08.503 --> 02:34:10.824]  And of course, they are now moving to the
[02:34:11.644 --> 02:34:12.244]  Federal level.
[02:34:12.665 --> 02:34:16.547]  They've come up about the time that these attacks came on him.
[02:34:16.567 --> 02:34:26.673]  It was also put at the, in the federal government, we had legislation introduced that critics have called the Dark Act, denying Americans the right to know.
[02:34:26.773 --> 02:34:33.336]  The Dark Act, which would basically preempt states from having the ability to do their own labeling laws.
[02:34:33.537 --> 02:34:38.319]  And of course that's the status, that's the way it's been done for a very long time, where states were involved with labeling laws.
[02:34:38.359 --> 02:34:38.740]  But of course,
[02:34:39.620 --> 02:34:46.983]  Issues like this Vermont legislation that would mandate GMO labeling, that would be shut down at the federal level.
[02:34:47.063 --> 02:34:56.668]  So instead of having to fight this at each of the individual states, they can go in and buy enough congressmen that they can shut the discussion down completely at that level.
[02:34:56.728 --> 02:34:58.008]  So that's what we're looking at right now.
[02:34:58.028 --> 02:34:59.489]  I want to get your comments on this.
[02:35:00.495 --> 02:35:08.567]  If you want to call in and tell us where you think this is going to go, what you think about your right to know, your right to have informed consent, we'll take your calls at 800-259-9231.
[02:35:08.587 --> 02:35:12.633]  We're going to talk to Anthony Gucciardi.
[02:35:12.653 --> 02:35:15.657]  He'll take your comments and calls as well with me.
[02:35:16.138 --> 02:35:21.183]  Before we do, before I go to Anthony, I just want to let you know we have free shipping now at InfoWarsLife.com.
[02:35:21.603 --> 02:35:27.708]  We have free shipping on X2, on Supermail, on OxyPowder, and on Silver Bullet.
[02:35:27.868 --> 02:35:32.432]  All those products you can now get at InfoWarsLife.com with free shipping.
[02:35:32.893 --> 02:35:37.136]  We also have a massive sale on Silver Bullet, 50% off.
[02:35:37.156 --> 02:35:39.578]  We've never had this much of a discount on Silver Bullet.
[02:35:40.299 --> 02:35:46.726]  Right now you can save $15 per bottle, 50% off the usual price, and of course this is our 30 parts per million.
[02:35:47.327 --> 02:35:49.890]  Triple the strength of many other colloidal silver products.
[02:35:49.970 --> 02:35:55.096]  It's heavily concentrated in pure deionized water, which is electrically stabilized.
[02:35:55.156 --> 02:35:59.481]  It'll improve the potency and you can store this in your preparedness pack for years.
[02:36:00.362 --> 02:36:09.232]  We sell out of this frequently, but right now it is in stock and you can also get free shipping with that as well as 50% off and $15 per bottle off.
[02:36:09.273 --> 02:36:12.276]  It's a great sale right now at InfoWarsLife.com.
[02:36:14.096 --> 02:36:15.297]  Anthony, thank you for joining us.
[02:36:15.357 --> 02:36:21.782]  This is a real fight that is shaping up in terms of, it's essentially a right of freedom.
[02:36:21.842 --> 02:36:24.545]  It's a right to not be treated like lab rats.
[02:36:25.205 --> 02:36:31.671]  To have human dignity and freedom to know what's in our food, know what's in our medicine, and make those choices for ourselves.
[02:36:31.731 --> 02:36:34.153]  And they're trying to take this away at every level right now.
[02:36:34.713 --> 02:36:37.916]  Quite frankly, it's a right that Monsanto does not want you to have.
[02:36:38.237 --> 02:36:40.219]  We actually have proof of that from Reuters.
[02:36:40.599 --> 02:36:49.928]  A piece that we can pull up on screen specifically lists that 96% in a poll of Monsanto shareholders would actually vote against GMO labeling.
[02:36:50.929 --> 02:36:51.790]  Why do you think that is?
[02:36:52.570 --> 02:36:58.292]  Obviously, it's because they know the public will not buy their garbage if they know what they're actually eating.
[02:36:58.452 --> 02:37:01.113]  If they know they're eating genetically modified organisms.
[02:37:01.774 --> 02:37:15.660]  So, at the end of the day, we know more than 95%, and we also have those polls too, from the New York Times, MSNBC, Washington Post, Reuters, you name it, Consumer Reports, we see time and time again, 95%.
[02:37:17.140 --> 02:37:22.084]  98% are in support from the general public of the United States in support of GMO labeling.
[02:37:22.564 --> 02:37:30.509]  That's why now so many states have come from Texas to Minnesota, now Vermont, passing mandatory labeling.
[02:37:30.549 --> 02:37:32.871]  The Attorney General just signed off on that one.
[02:37:32.891 --> 02:37:46.420]  A great, great victory because previously they had actually legislation for the labeling that was considered relaxed and they gave some timetables that were a little ridiculous for companies to go ahead and label their GMOs, but now they say nope, mandatory labeling.
[02:37:47.080 --> 02:37:54.764]  This scares major biotech industries like Monsanto, like DuPont, into absolutely freaking out, and that's when we have what you mentioned, the DARK Act.
[02:37:55.085 --> 02:37:56.505]  The pro-GMO DARK Act.
[02:37:56.886 --> 02:38:00.968]  Which basically disallows the labeling of GMO foods.
[02:38:01.048 --> 02:38:02.929]  It disallows you from knowing what you're eating.
[02:38:03.369 --> 02:38:03.809]  It hides it.
[02:38:03.849 --> 02:38:04.370]  Yeah, exactly.
[02:38:04.630 --> 02:38:06.871]  It's like the Trans-Pacific, Trans-Atlantic partnerships.
[02:38:07.151 --> 02:38:09.913]  They say, if people knew what was in it, they wouldn't want this.
[02:38:10.433 --> 02:38:12.155]  And the same thing is true of your food.
[02:38:12.235 --> 02:38:13.256]  Why are they hiding this?
[02:38:13.336 --> 02:38:16.260]  That, in and of itself, should be a major red flag.
[02:38:16.300 --> 02:38:24.449]  That everything that the government is doing anymore, they're hiding what's in it, and they're holding a gun to your head saying, you have to do this because I say so, and you don't have any choice in the matter.
[02:38:24.529 --> 02:38:29.254]  People ought to stand up and demand to be informed, demand to have a right.
[02:38:29.895 --> 02:38:38.120]  In Minnesota, so my favorite, my personal favorite state right now pushing for GMO legislation, one of the first to introduce it in 2015, is Minnesota.
[02:38:38.821 --> 02:38:45.905]  And we now have reports from the local news that people are going to the courthouse, storming the courthouse, screaming that they want GMO labeling.
[02:38:46.205 --> 02:38:56.451]  The local stores, these little independent local grocery stores, are getting letters and people coming in, swarming in, saying we want you to label your GMOs independently, slapping their own GMO labeling stickers on the food.
[02:38:56.832 --> 02:38:58.373]  And here this is from Minnesota.
[02:38:59.033 --> 02:38:59.233]  Right?
[02:38:59.253 --> 02:39:01.094]  The most unlikely state possible.
[02:39:01.474 --> 02:39:26.765]  But just as we saw with Vermont, just one state pushing on the legislation, with us actually as activists and as researchers and as intellectual thinkers pushing it forward and forward and forward, we can attain the victory over Monsanto, even though they are actually the ones that falsified, through a subgroup, they used an FDA quote for Prop 37, which was California's labeling initiative, that said GMOs are perfectly safe and natural.
[02:39:26.845 --> 02:39:28.546]  And they used the FDA logo on it.
[02:39:28.826 --> 02:39:29.046]  Yeah.
[02:39:29.126 --> 02:39:37.570]  And this is one of their many, many dirty tricks that they've used time and time and time again to defeat this labeling legislation, because they know that they can't actually argue the facts.
[02:39:37.610 --> 02:39:43.952]  That's why they have armies of trolls, as we talked about yesterday, entire departments paid to go online and discredit scientists.
[02:39:44.292 --> 02:39:50.375]  So, as a matter of fact, they're losing the battle and they know it, and this is just further proof with the DARK Act that we must now stop.
[02:39:51.095 --> 02:39:52.897]  It's very concerning to see this.
[02:39:52.957 --> 02:40:09.230]  I mean, in Hawaii, this last election, they had a ballot initiative where the farmers in one area said, you're trespassing onto our organic farms, onto our heirloom products here with your genetically modified organisms, Monsanto, that you're farming.
[02:40:09.250 --> 02:40:12.273]  So they shut that down as part of a referendum.
[02:40:12.293 --> 02:40:15.536]  But now they're using a federal judge to basically overrule that.
[02:40:16.096 --> 02:40:16.397]  You've got
[02:40:17.077 --> 02:40:21.621]  ...movements within the states like Minnesota and Vermont, it's already passed, to try to shut it down at the state level.
[02:40:21.641 --> 02:40:22.342]  So now what do they do?
[02:40:22.382 --> 02:40:25.685]  They take it to the Congress and try to run this act through.
[02:40:25.725 --> 02:40:34.574]  This is something from a Kansas Republican, Representative Mike Pompeo, who is trying to ram this through to keep this all secret because they know people don't want to see it.
[02:40:35.234 --> 02:40:35.935]  Don't want it.
[02:40:36.035 --> 02:40:40.180]  And yet we see the same thing is happening with the Trans-Pacific Partnership, Transatlantic Partnership.
[02:40:40.421 --> 02:40:48.051]  If they can't get it shut down at the federal level, they keep going up higher and higher up the pyramid because they have to buy off fewer and fewer people if they do that.
[02:40:48.351 --> 02:40:50.834]  So now they're going to do it at the global level as well.
[02:40:50.854 --> 02:40:52.837]  We've got to fight this battle at every single level.
[02:40:53.177 --> 02:40:57.879]  We've heard from farmers time and time again about GMO contamination, how it's ruining their life.
[02:40:58.279 --> 02:41:07.303]  They're actually going bankrupt because what happens is they test all of the organic USDA organic crops and the produce and everything like that before they ship it out for market, right?
[02:41:07.603 --> 02:41:11.785]  So if you're an organic farmer and your next-door neighbor is a Monsanto GMO farmer,
[02:41:12.365 --> 02:41:13.906]  Using Roundup and garbage like that.
[02:41:14.026 --> 02:41:25.429]  If some of his GMO seeds contaminate your field systems, which is very likely, in fact I've heard reports of trucks going around with GMO seeds dousing it on the organic fields, and apparently there's video of that too that's coming out.
[02:41:25.889 --> 02:41:33.352]  Anyway, then they get tested and there's GMO contamination in the organic crops and it's rejected by the USDA in many cases if they're doing their job.
[02:41:33.732 --> 02:41:54.128]  So the independent farmer then gets rejected and has to sell either as GMO or conventional because he has a small 0.01% contamination amount in his organic crop and he is he's sent out of business and then flip side even the GMO farmers like the ones in India they go over in India these independent poor farmers and they sell them contracts with Monsanto
[02:41:54.548 --> 02:41:58.230]  Basically owning them in response for planting GMO seeds.
[02:41:58.290 --> 02:42:01.972]  And then what happens is, a farmer's suicide every 30 minutes in India.
[02:42:02.472 --> 02:42:03.452]  Every 30 minutes.
[02:42:03.713 --> 02:42:06.754]  Mainly, according to many reports, due to Monsanto.
[02:42:06.774 --> 02:42:17.479]  So they're going in, forcing them to sign their lives over, and then they're drinking the biopesticides that Monsanto supplies them, symbolically because they're financially ruined and their families leave them and they die of starvation.
[02:42:17.739 --> 02:42:20.641]  Their children are dying of starvation, so they kill themselves.
[02:42:21.121 --> 02:42:25.847]  The same thing we see happening even with John Deere coming in and saying, you don't own your tractors anymore.
[02:42:25.867 --> 02:42:27.309]  That's what they're doing to the farmers in India.
[02:42:27.329 --> 02:42:31.413]  They come in, they hook them on this genetically modified, these crops.
[02:42:32.114 --> 02:42:33.316]  These guys can't make any money.
[02:42:33.396 --> 02:42:35.218]  They're no longer operating for themselves anymore.
[02:42:35.258 --> 02:42:36.239]  They no longer own anything.
[02:42:36.459 --> 02:42:37.400]  That's the issue.
[02:42:37.981 --> 02:42:47.304]  And just as we saw with these cross-contamination of crops, I went before the Supreme Court, and of course the Supreme Court said, no, it's not a trespass, which is the way I would look at it.
[02:42:47.565 --> 02:42:53.487]  They say, no, these people are stealing the copyrighted GMO organisms from Monsanto.
[02:42:53.507 --> 02:42:54.127]  That's the way they did it.
[02:42:54.147 --> 02:42:56.408]  But of course, remember that Clarence Thomas
[02:42:57.088 --> 02:42:59.729]  was a former lawyer for Monsanto.
[02:42:59.769 --> 02:43:03.570]  We've also got the head of the FDA used to work for Monsanto.
[02:43:03.630 --> 02:43:06.971]  So they're very well connected and they can spread that money around in Washington.
[02:43:06.991 --> 02:43:08.151]  Let's go to some of our callers.
[02:43:08.191 --> 02:43:10.311]  Let's talk to Ron in Vermont.
[02:43:10.351 --> 02:43:10.571]  Ron?
[02:43:12.292 --> 02:43:13.572]  Yeah.
[02:43:13.592 --> 02:43:14.412]  Hi, how are you today?
[02:43:14.853 --> 02:43:15.253]  Doing good.
[02:43:16.853 --> 02:43:24.095]  You know, Alex Jones once said, what would it take for you to get involved in this fight?
[02:43:25.083 --> 02:43:29.647]  And in Vermont, that happened today.
[02:43:29.667 --> 02:43:40.195]  Vermont legislature is very close to passing or removing the philosophical exemption for vaccines.
[02:43:41.324 --> 02:43:58.142]  And the Senate approved of it 18 to 11, and I asked, you know, what senators actually voted for and against it, and it was a division call, which means that it was just a ney and yay.
[02:44:00.384 --> 02:44:02.947]  It wasn't an individual vote.
[02:44:04.503 --> 02:44:09.369]  So I can't even find out who voted for it and who voted against it.
[02:44:09.389 --> 02:44:10.450]  Yeah, they hide that.
[02:44:10.691 --> 02:44:12.633]  Let me ask you this, Ron, because I think it's very interesting.
[02:44:12.653 --> 02:44:16.117]  We were just talking about how Vermont became the first state to have mandatory GMO labeling.
[02:44:16.137 --> 02:44:19.821]  And of course, the idea behind that is that you should know what's going into your food.
[02:44:20.382 --> 02:44:34.571]  And yet when it comes to vaccines, you'll see many of the people, a lot of them will be in the Democrat Party, they would fight for GMO labeling, and yet they would fight to mandate that you have no right to be informed or have consent about what goes into injections.
[02:44:35.031 --> 02:44:41.876]  I mean, how do you explain that kind of double-think, is the way I would characterize it?
[02:44:42.876 --> 02:44:47.917]  It's, I'm terrified of this because, you know, what will happen next?
[02:44:48.398 --> 02:44:54.879]  Will they start mandating, once they have a mandate on vaccines, then will they say, you know what?
[02:44:55.359 --> 02:44:59.220]  You are these people who are mentally ill.
[02:44:59.601 --> 02:45:05.082]  Now we have a mood altering vaccine and you will be forced to take that.
[02:45:05.502 --> 02:45:10.504]  I mean, this goes, this is very Orwellian and scares the hell out of me.
[02:45:12.444 --> 02:45:16.250]  We really need to, you know, put the stake in the ground.
[02:45:16.350 --> 02:45:17.552]  For me, this is it.
[02:45:18.373 --> 02:45:26.585]  I'm ready to get my signs out, stand on, you know, some of the biggest street corners, and start, you know,
[02:45:27.944 --> 02:45:31.848]  Get my bullhorn out, because this is very scary.
[02:45:32.148 --> 02:45:46.863]  I have a relative who was in a concentration camp in Nazi Germany, and she was interviewed by the director for Schindler's List to make that movie.
[02:45:49.754 --> 02:45:54.738]  What we are seeing are the same things that were happening then.
[02:45:55.359 --> 02:45:57.260]  It's more dangerous now.
[02:45:57.600 --> 02:45:58.101]  Oh, absolutely.
[02:45:58.121 --> 02:45:58.521]  Incredible.
[02:45:58.861 --> 02:46:16.656]  When they looked at the abuses that happened, of course those abuses were being done by Joseph Mingala and others, saying that, yeah, we're doing these horrific experiments, but it's for the greater good of humanity, because what we learned by torturing and killing these people, we will use that to produce better products down the line to help other people's health.
[02:46:17.236 --> 02:46:26.001]  And so, at the Nuremberg trials, they came up with the Nuremberg Code, and they said it is absolutely essential that you retain informed consent in order to keep this type of thing from happening.
[02:46:26.242 --> 02:46:32.065]  But that's now precisely what they're trying to destroy throughout the United States, and it's also a global effort.
[02:46:32.105 --> 02:46:33.206]  Your comments, Anthony.
[02:46:33.386 --> 02:46:36.628]  We are in an abusive relationship with our government.
[02:46:36.728 --> 02:46:39.470]  We are in an abusive relationship with our food supply.
[02:46:39.930 --> 02:46:43.633]  What that means is we keep bringing it upon ourselves over and over and over again.
[02:46:44.073 --> 02:46:51.900]  Just because we are continually supporting people like Hillary Clinton who openly supported Monsanto in an interview.
[02:46:52.120 --> 02:46:54.021]  It was in 2013, one of them.
[02:46:54.342 --> 02:46:57.964]  But we also know she's lobbied for them and worked actually alongside of them multiple times.
[02:46:58.325 --> 02:47:02.548]  But directly saying that Monsanto is great and it's of the future and everything like
[02:47:02.848 --> 02:47:11.730]  So why are we allowing these people in our lives and allowing these people to continue to abuse us over and over again when we know history is repeating over and over and over?
[02:47:12.010 --> 02:47:29.573]  That's why we have made the decision and ultimately the public is alerting itself to the reality of this and that's why we have things like with what's going on Vermont and now 12 other states pushing for GMO labeling and I think we can in fact defeat this dark act but we're going to have to accept that we're in an abusive relationship and step out of it.
[02:47:29.913 --> 02:47:32.515]  If we don't defeat it, we are going into a dark age.
[02:47:32.595 --> 02:47:42.061]  Because I tell you, if you don't have any say-so over not only, I mean, this began with things like forcing people to buy health care, insurance, anything with Obamacare.
[02:47:42.081 --> 02:47:47.825]  I mean, the model for the 21st century corporatism is to hold a gun to your head and say, buy it or else.
[02:47:48.245 --> 02:47:53.709]  And if they can do that with insurance and then go to do it with medicine and do it with food, we are done.
[02:47:53.729 --> 02:47:55.190]  So we are in the fight for our life.
[02:47:55.790 --> 02:47:56.571]  That is true.
[02:47:56.591 --> 02:47:57.111]  Thank you, Ron.
[02:47:57.151 --> 02:47:59.293]  Let's go to Lee in Minnesota.
[02:48:02.114 --> 02:48:03.815]  Good afternoon, David.
[02:48:03.935 --> 02:48:04.755]  Anthony, how are you doing?
[02:48:05.115 --> 02:48:05.475]  Doing good.
[02:48:05.735 --> 02:48:05.975]  Great.
[02:48:06.235 --> 02:48:07.376]  What do you want to talk about?
[02:48:08.456 --> 02:48:08.636]  Good.
