[00:00:00.596 --> 00:00:03.213]  You're listening to The Alex Jones Show.
[03:01:31.339 --> 03:01:32.179]  Take advantage of them today.
[03:01:32.199 --> 03:01:37.121]  I want to thank you all for shopping and checking out the products at InfoWarsTore.com.
[03:01:37.441 --> 03:01:41.782]  You get high quality products with really, really good pricing and you support the tip of the spear.
[03:01:42.042 --> 03:01:43.183]  But Patriot in Africa,
[03:01:44.212 --> 03:02:03.869]  When I hear somebody like you calling in so many great people across the world that have been basically still under colonialism, that's what globalism is, it's just modern corporate colonialism masquerading as liberal, and I just think about all the giant populations in the third world
[03:02:05.219 --> 03:02:06.159]  That want a better life.
[03:02:06.579 --> 03:02:16.502]  And if they hadn't set up all this welfare when people come in to then turn them into little socialist bots, I would say even have bigger populations come in from places like Africa.
[03:02:16.562 --> 03:02:26.105]  The problem is we're collapsing as well in our poor and lower middle class areas, but also the rich areas and many areas are just becoming extinct.
[03:02:27.345 --> 03:02:29.126]  It's a fundamental global crisis.
[03:02:30.191 --> 03:02:32.954]  And to hear you ask me, you know, what do you do in your country?
[03:02:33.034 --> 03:02:35.616]  You know better than I because you're on the ground.
[03:02:37.018 --> 03:02:40.841]  But I think what Schiff said, you know, get out of there.
[03:02:41.282 --> 03:02:45.446]  But then so many people are fleeing, hundreds of millions, the third world are trying to get out right now.
[03:02:45.466 --> 03:02:48.509]  I don't know what you do, quite frankly.
[03:02:49.310 --> 03:02:50.751]  And I'm kind of in the same position.
[03:02:50.771 --> 03:02:52.893]  I don't know how to get ready or deal with all this.
[03:02:55.512 --> 03:02:57.093]  Because this is going to be so bad.
[03:02:57.153 --> 03:02:59.875]  I mean, as you said, I've read about your country unraveling.
[03:03:00.315 --> 03:03:02.056]  When it unravels here, it's going to be even worse.
[03:03:02.517 --> 03:03:05.819]  Because people that haven't had a lot, at least know how to grow a garden.
[03:03:06.839 --> 03:03:08.360]  Or, you know, have some chickens or whatever.
[03:03:09.541 --> 03:03:14.164]  Here, when stuff unravels, if it gets really bad, we're talking about mass starvation.
[03:03:15.905 --> 03:03:18.087]  So, it's a time bomb.
[03:03:18.127 --> 03:03:19.768]  And I know the elites know it's a time bomb.
[03:03:19.808 --> 03:03:21.409]  So, let me ask you, what do you think
[03:03:22.881 --> 03:03:25.063]  Living there, people are going to do as this thing gets worse.
[03:03:25.083 --> 03:03:28.186]  I mean, are you agreeing that you're seeing the global depression where you're at?
[03:03:30.529 --> 03:03:31.750]  Yeah, the global depression.
[03:03:31.850 --> 03:03:33.191]  It's full-blown.
[03:03:33.992 --> 03:03:35.914]  The real estate market is booming, though.
[03:03:36.615 --> 03:03:38.096]  But, I mean, but what do you do?
[03:03:38.196 --> 03:03:41.099]  I mean, everywhere people are just starving.
[03:03:41.580 --> 03:03:43.101]  The currency is just in free fall.
[03:03:43.782 --> 03:03:45.964]  And I also know Europe's collapsing, and all of that.
[03:03:48.174 --> 03:03:49.255]  Cloward and Piven, brother.
[03:03:49.435 --> 03:03:50.577]  Cloward and Piven, exactly.
[03:03:50.617 --> 03:03:55.963]  The elite, they make money off the real estate going off, but everything else just screws everybody.
[03:03:59.332 --> 03:04:01.693]  They want to make everybody poor so they can run your life.
[03:04:01.753 --> 03:04:02.694]  That's exactly.
[03:04:02.714 --> 03:04:03.994]  I mean, Africa is so rich.
[03:04:04.634 --> 03:04:08.376]  It has more resources than any continent, like times three.
[03:04:09.056 --> 03:04:11.117]  And you just cannot seem to ever get going.
[03:04:11.438 --> 03:04:12.738]  And it's because of colonialism.
[03:04:13.238 --> 03:04:15.359]  And then the colonialists, as you know, pulled out.
[03:04:15.640 --> 03:04:19.101]  But then they put strong men in and then manage them.
[03:04:19.141 --> 03:04:23.923]  And all you have is colonialism by robot dictator.
[03:04:24.684 --> 03:04:25.704]  Basically, that's what's happening.
[03:04:25.744 --> 03:04:27.285]  So how do you deal with that?
[03:04:29.540 --> 03:04:33.374]  Yeah, how do you deal with being a debt colony of the IMF?
[03:04:36.075 --> 03:04:42.741]  You get rid of the IMF and you set up your own systems and you work in a federation in Africa.
[03:04:43.442 --> 03:04:44.382]  And that was starting to happen.
[03:04:44.683 --> 03:04:47.025]  Oh, but they blew up Libya and killed Gaddafi.
[03:04:47.045 --> 03:04:47.525]  I'm sorry.
[03:04:48.246 --> 03:04:49.347]  And I'm not defending apartheid.
[03:04:49.367 --> 03:04:49.987]  It was one evil.
[03:04:50.027 --> 03:04:51.629]  They replaced it with something even worse.
[03:04:51.989 --> 03:04:54.411]  They blew out the engines of the north and south of Africa.
[03:04:55.172 --> 03:04:59.096]  And now Africa is in free fall and the globalists can come in, just like Greece, and buy it all up.
[03:04:59.756 --> 03:05:00.897]  We're all in this together, brother.
[03:05:00.917 --> 03:05:01.538]  We'll work on it.
[03:05:01.618 --> 03:05:02.239]  Appreciate you.
[03:05:02.279 --> 03:05:05.002]  We'll be back with Anthony Gucciardi in studio.
[03:05:05.042 --> 03:05:09.287]  He's got a lot of stuff coming up on guns, special reports, the plane crash.
[03:05:09.627 --> 03:05:11.910]  This is Joe Biggs with Infowars.com.
[03:05:12.050 --> 03:05:16.254]  Fox Lake Lieutenant Glenowitz killed himself after years of betraying his badge.
[03:05:16.415 --> 03:05:21.100]  Investigation finds the veteran officer was laundering money through his police explorer posts.
[03:05:21.300 --> 03:05:24.282]  The Lake County Major Crime Task Force commander said that Lt.
[03:05:24.302 --> 03:05:32.968]  Glendowitz was laundering money through his Explorer Post and stealing cash to pay for gym memberships, his mortgage, adult websites, travel, loans to friends, and other expenses.
[03:05:33.268 --> 03:05:37.411]  Now if you guys remember, thousands of people showed up to this man's memorial.
[03:05:37.591 --> 03:05:43.358]  And now they're saying that this is a police officer who has pretty much gone rogue and been running amok.
[03:05:43.518 --> 03:05:45.720]  And now, wife and son of Lt.
[03:05:45.740 --> 03:05:48.223]  Joe Glinowitz are under criminal investigation.
[03:05:48.243 --> 03:05:50.486]  Fox 32 News has just learned that Lt.
[03:05:50.506 --> 03:05:58.535]  Glinowitz's wife, Melody, and son, DJ, are under criminal investigation in connection with the embezzlement of funds from the Fox Lake Police Explorer program.
[03:05:58.795 --> 03:06:06.418]  Investigators believe that Lieutenant Glenowitz took his own life on September 1st because his theft of funds from the Explorer program was about to be exposed.
[03:06:06.678 --> 03:06:09.159]  Once again, I'm Joe Biggs with InfoWars.com.
[03:06:09.600 --> 03:06:15.062]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[03:06:15.342 --> 03:06:26.567]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on
[03:06:26.647 --> 03:06:29.849]  I'm concentrating these ingredients to give you the maximum effect.
[03:06:30.049 --> 03:06:37.854]  Liver Shield is the only liver support product on the market that uses a patented Spigyrex blend of powerful organic herbs that support detoxification.
[03:06:38.055 --> 03:06:43.498]  And when you visit Infowarslife.com, see the instructional video on how to do a six-day liver detox.
[03:06:43.618 --> 03:06:47.000]  This isn't a game, and let me tell you, the results are dramatic.
[03:06:47.181 --> 03:06:51.163]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[03:06:51.323 --> 03:06:55.186]  But that said, you need to consult your physician before you do the full detox.
[03:06:55.626 --> 03:06:59.610]  Liver Shield can also be used daily by itself for overall upkeep of the liver.
[03:06:59.750 --> 03:07:04.735]  Secure your Liver Shield today exclusively at InfoWarsLife.com for the lowest price available.
[03:07:04.815 --> 03:07:06.617]  That's InfoWarsLife.com or call 888-253-3139.
[03:07:06.637 --> 03:07:07.478]  Clean, pure drinking water.
[03:07:11.121 --> 03:07:12.402]  You can't survive without it.
[03:07:12.582 --> 03:07:13.503]  But where do you get it?
[03:07:13.783 --> 03:07:19.567]  Alexa Pure Pro is a brand new groundbreaking gravity-fed water filtration system that is like no other.
[03:07:19.787 --> 03:07:25.511]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:07:25.691 --> 03:07:33.456]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities.
[03:07:36.218 --> 03:07:42.544]  Including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:07:42.965 --> 03:07:45.087]  Filter capacity up to 5,000 gallons.
[03:07:45.427 --> 03:07:46.628]  Stainless steel construction.
[03:07:46.909 --> 03:07:47.689]  Easy assembly.
[03:07:47.950 --> 03:07:48.570]  Low maintenance.
[03:07:48.850 --> 03:07:50.692]  Replacement filters are simple to install.
[03:07:50.952 --> 03:07:54.456]  And now, as part of an exclusive limited time introductory offer,
[03:07:54.716 --> 03:07:58.039]  You can save $20 off the retail price and get free shipping.
[03:07:58.219 --> 03:08:03.204]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[03:08:03.425 --> 03:08:07.308]  Go to InfoWarsStore.com or call 888-253-3139.
[03:08:07.448 --> 03:08:16.097]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[03:08:16.477 --> 03:08:18.739]  Because there's a war on for your mind.
[03:08:22.799 --> 03:08:26.782]  Welcome back to the fourth overdrive hour of the Alex Jones Show.
[03:08:26.902 --> 03:08:29.503]  I'm Anthony Gucciardi, your host for the rest of the hour.
[03:08:30.024 --> 03:08:44.193]  There's a lot of news that Alex didn't get a chance to get to, a lot of analysis and a lot of special reports and videos that we're gonna break, including some new information on the Russian plane, as well as gun control lies and
[03:08:44.793 --> 03:08:54.660]  A new video detailing what Leanne did recently that was dramatic and changed her life, and a bunch of others as well, including new threats of an EMP attack.
[03:08:55.461 --> 03:09:07.189]  So first and foremost, the biggest headline out today, of course, is that Ben Carson is admitting his fabricated West Point story, and that is, as you're probably most likely already aware,
[03:09:08.050 --> 03:09:14.313]  He claimed that he applied and was accepted at West Point and met with these top generals and all of this.
[03:09:15.054 --> 03:09:26.200]  And that brings into question his other stories, which he's now defending in some bizarre headlines, including Ben Carson's troubled effort to prove that he was, in fact, a juvenile delinquent.
[03:09:26.972 --> 03:09:29.574]  And from the Washington Post, it says, well, this is a new one.
[03:09:30.034 --> 03:09:40.482]  We're accustomed to the media probing a politician's past, reporting on some skeletons in the closet, then bracing for the almost inevitable response from the press accounts are erroneous, biased, or completely fabricated.
[03:09:40.642 --> 03:09:49.688]  But in the case of Ben Carson versus CNN, we have a media outlet saying, maybe he really wasn't such a bad guy, and a presidential candidate saying, oh yes, I was.
[03:09:50.349 --> 03:09:51.510]  And here's what's really happening here.
[03:09:52.150 --> 03:10:13.903]  The candidates, or at least their staffers, whoever is the brains of the organization, have realized that being real is the best way to gain mobility and gain attention and gain popularity, or at least people perceiving you as real.
[03:10:13.943 --> 03:10:19.406]  That's why people aren't 100% real.
[03:10:21.132 --> 03:10:24.074]  Oh, political and statesman and standing there.
[03:10:24.254 --> 03:10:24.734]  Oh, yes.
[03:10:25.215 --> 03:10:30.258]  And Ben Carson's issue has always been that he is, he kind of is so squeaky clean seeming.
[03:10:30.758 --> 03:10:34.540]  So if he loses this image that he's putting out there that, yeah, I was a bad kid.
[03:10:34.980 --> 03:10:42.765]  His story was that he almost killed one of his best friends until he turned, you know, good and went into the, went to the military and all this kind of stuff.
[03:10:43.325 --> 03:10:48.589]  So if he loses this idea of him having some rough edges and being real, then he loses everything.
[03:10:49.269 --> 03:10:52.012]  And I think Trump realizes that, and that's why he's so popular.
[03:10:52.333 --> 03:10:58.920]  Because at the end of the day, people don't want a phony, fake puppet.
[03:10:59.421 --> 03:11:06.749]  They want someone that is real, someone that curses sometimes, someone that has made mistakes, and someone that is relatable.
[03:11:08.072 --> 03:11:19.620]  And even I made the mistake years ago thinking that I had to present myself differently and sit there in a perfect posture and say, hello, today we have coming out today.
[03:11:19.901 --> 03:11:28.907]  But in reality, people want someone that is 100% real, even if they're not perfect, even if they're willing to make mistakes, even if they admit they've made mistakes in the past.
[03:11:29.147 --> 03:11:30.428]  And that is the most important thing.
[03:11:30.468 --> 03:11:33.050]  And that's what we're seeing with Ben Carson.
[03:11:35.776 --> 03:11:42.462]  We talk about artificial intelligence a lot, especially sometimes when I'm hosting the program because it's something I'm really interested in.
[03:11:43.203 --> 03:11:47.988]  Toyota is investing $1 billion in becoming an artificial intelligence company.
[03:11:48.588 --> 03:11:49.009]  Toyota.
[03:11:49.770 --> 03:11:50.730]  This is from Gizmodo.
[03:11:51.391 --> 03:11:55.255]  Cars are either going to poison us with secret emissions or just drive themselves.
[03:11:55.395 --> 03:11:58.479]  So it's no surprise that car manufacturers are looking to branch out.
[03:11:58.559 --> 03:12:04.645]  In Toyota's case, that takes the form of a $1 billion investment in a Silicon Valley AI Research Center.
[03:12:05.206 --> 03:12:12.974]  The new Toyota Research Center Institute will be located near Stanford in Silicon Valley with 200 employees working on a range of robotics and AI research not just limited to cars.
[03:12:14.178 --> 03:12:16.480]  You know, I actually have a cold today.
[03:12:16.500 --> 03:12:18.482]  A little bit of a runny nose.
[03:12:18.843 --> 03:12:21.265]  And I haven't been sick in years, and it kind of freaks me out.
[03:12:21.385 --> 03:12:25.769]  And I realized it was because I am working and stressed out and not sleeping right.
[03:12:26.790 --> 03:12:32.416]  And it also kind of reminded me how the body, at the most biological level, responds to sickness.
[03:12:32.436 --> 03:12:34.097]  And I'm tying this into what I just read.
[03:12:35.499 --> 03:12:40.262]  If you have a small cold, it's your body telling you, hey, you need to get yourself together.
[03:12:40.282 --> 03:12:41.904]  You need to check out your immune system.
[03:12:41.944 --> 03:12:44.446]  You need to figure out what you're doing and stressing yourself out.
[03:12:44.486 --> 03:12:46.127]  This is just a friendly little reminder.
[03:12:46.507 --> 03:12:50.371]  A friendly little slap on the wrist saying, hey, get yourself together.
[03:12:50.551 --> 03:12:51.351]  You've got a cold.
[03:12:51.672 --> 03:12:52.612]  You're doing something wrong.
[03:12:53.763 --> 03:12:58.127]  This country has experienced much more than a cold.
[03:12:58.568 --> 03:13:08.016]  But I see the cold, I see the little illness coming with the artificial intelligence community speaking out, kind of like a warning to the immune system of this species.
[03:13:08.917 --> 03:13:11.138]  Saying, hey, you really need to get this in order.
[03:13:11.158 --> 03:13:14.940]  You really need to get this in check before something really, really bad happens.
[03:13:15.500 --> 03:13:25.904]  And I see all the big players spending billions of dollars, from Google to Toyota to Apple, spending billions of dollars to launch artificial intelligence systems.
[03:13:25.985 --> 03:13:30.767]  And I see Elon Musk, who's actually an amazing person in my view, saying,
[03:13:31.827 --> 03:13:33.087]  That we need to keep this in check.
[03:13:33.828 --> 03:13:46.070]  Thousands of professors from major universities and researchers from major universities saying we need to keep this in check because we have a cold at this point but we're not doing anything to address the issues.
[03:13:46.571 --> 03:14:00.674]  And more and more as it gets more out of bounds and more insane and the genetic modification ramp keeps ramping up and it turns into biopharmaceutical crops where vaccines and pharmaceuticals are grown in the crops themselves with stuff Syngenta has been doing and others.
[03:14:01.494 --> 03:14:09.500]  We need to address the cold that this planet is facing right now in so many different ways, but artificial intelligence is absolutely one of them.
[03:14:09.960 --> 03:14:22.349]  Now I want to go ahead and run to a report by John Bowne on the Russian plane on some new things that we hadn't realized yet, some breaking news on the Russian plane that everyone is talking about, and we'll be back with more news.
[03:14:22.369 --> 03:14:23.030]  Let's check this out.
[03:14:23.712 --> 03:14:36.240]  UK intelligence officials announced Wednesday morning that in all likelihood a bomb causing the downing of Metrojet flight 9268 which broke apart in midair after departing from Sharm el Sheikh, Egypt.
[03:14:36.420 --> 03:14:40.363]  The resulting crash killed all 224 people on board.
[03:14:40.743 --> 03:14:46.447]  Responding to claims from senior UK and US officials that there is significant evidence
[03:14:46.607 --> 03:14:49.328]  ...that the plane was downed by a bomb on board.
[03:14:49.648 --> 03:14:56.311]  Former ambassador to the UN and arch neocon John Bolton said... Putin now will retaliate.
[03:14:56.611 --> 03:14:59.612]  And he won't mess around like President Obama has done.
[03:15:00.012 --> 03:15:03.814]  It will be, I think, extraordinarily massive.
[03:15:03.914 --> 03:15:08.655]  He will probably beef up his air assets in the new Latakia airbase.
[03:15:09.316 --> 03:15:12.437]  And when they're ready, I think there will be punishing retribution.
[03:15:12.457 --> 03:15:15.458]  Prime Minister David Cameron's office said in a statement...
[03:15:15.698 --> 03:15:22.600]  As more information has come to light, we have become concerned that the plane may well have been brought down by an explosive device.
[03:15:23.080 --> 03:15:23.200]  U.S.
[03:15:23.280 --> 03:15:30.082]  officials have also touted the notion that someone on the inside could have smuggled an explosive device onto the plane.
[03:15:30.282 --> 03:15:33.343]  The official said this airport has lax security.
[03:15:33.443 --> 03:15:34.203]  It's known for that.
[03:15:34.503 --> 03:15:39.124]  But there is intelligence suggesting an assist from someone at the airport.
[03:15:39.404 --> 03:15:53.529]  With the Obama administration remaining tight-lipped on speculation surrounding what caused the downing of Metrojet Flight 9268, one source suggests a Muslim Brotherhood link could be the reason behind the silence.
[03:15:53.909 --> 03:16:00.651]  British Prime Minister David Cameron has been vocal in asserting that a bomb on board was a likely cause for the plane crash.
[03:16:00.911 --> 03:16:09.335]  Moving to suspend all flights from Sharm el-Sheikh, but President Barack Obama has refused to explicitly comment on the cause of the disaster.
[03:16:09.615 --> 03:16:21.541]  That could be due to concerns that the Muslim Brotherhood, which has enjoyed close ties with the administration in the past, is responsible for the terror attack, reports the DC Whisperer's website.
[03:16:21.841 --> 03:16:39.774]  One DC Whisper source went so far as to suggest part of the Obama administration's hesitation to make public statements regarding the Russian airline tragedy is based upon concerns there is a Muslim Brotherhood connection and that measures are being taken by administration officials to make certain no such connection.
[03:16:40.194 --> 03:16:48.802]  If, in fact, it exists, we'll become part of the investigation, reports DC Whispers, known for their access to inside sources.
[03:16:49.222 --> 03:17:01.013]  In 2014, it emerged that the Department of Homeland Security maintains a hands-off list of individuals with terrorist ties, allowing them unfettered entrance to the United States.
[03:17:01.613 --> 03:17:21.560]  Muslim Brotherhood members with ties to terrorism who traveled through Minneapolis Airport, New York's JFK Airport, and Dulles Airport in April 2012 were handed port courtesies with the State Department telling the DHS to ensure the men not be pulled into secondary upon arrival at a point of entry.
[03:17:22.060 --> 03:17:23.581]  Last year, retired U.S.
[03:17:23.681 --> 03:17:33.008]  Air Force General Tom McInnery also made the explosive claim that there were at least 10 or 15 Muslim Brotherhood sympathizers working for the State Department.
[03:17:33.428 --> 03:17:36.851]  Look, the Middle East is coming apart with this administration's policy.
[03:17:36.931 --> 03:17:37.631]  Look at Libya.
[03:17:37.651 --> 03:17:39.252]  We should never have gone into Libya.
[03:17:39.693 --> 03:17:40.914]  Qaddafi was on our side.
[03:17:40.954 --> 03:17:41.634]  Look at Egypt.
[03:17:42.094 --> 03:17:46.818]  Morsi is now going after the Muslim Brotherhood and the radical Islamists.
[03:17:46.978 --> 03:17:48.939]  And we've got Muslim Brotherhood in the U.S.
[03:17:48.959 --> 03:17:49.700]  government today.
[03:17:50.733 --> 03:17:55.074]  Wait, who from the Muslim Brotherhood is in the U.S.
[03:17:55.094 --> 03:17:55.794]  government right now?
[03:17:56.315 --> 03:17:56.555]  Who?
[03:17:56.775 --> 03:17:57.015]  Yes.
[03:17:57.855 --> 03:18:03.677]  Oh, look, I haven't got their names exactly, but there's a list of them, at least 10 or 15 of them.
[03:18:03.857 --> 03:18:12.379]  In February this year, 14 individuals with ties to the Muslim Brotherhood visited the White House and met directly with President Obama.
[03:18:12.739 --> 03:18:25.211]  Meanwhile, Russia and Egypt are still refusing to acknowledge that the disaster was a terrorist attack, despite an abundance of evidence suggesting the plane blew up in midair after a sudden explosion.
[03:18:25.572 --> 03:18:27.593]  John Bowne for InfoWars.com
[03:18:28.308 --> 03:18:36.812]  That's right, you can see John Bowne's report on Alex's YouTube channel entitled, Russian passenger jet explodes, Obama silent.
[03:18:37.672 --> 03:18:47.237]  And isn't it amazing that we've lost so much faith and trust in not only the United States government, but the mainstream media and the media at large, that I was actually speaking to someone
[03:18:47.657 --> 03:18:48.378]  We're good to go.
[03:19:13.194 --> 03:19:15.576]  Because everyone hates ISIS so much.
[03:19:16.037 --> 03:19:23.764]  You could say ISIS... I mean, you could go to someone's house and rob them blind and blow their house up and just say, ISIS did it!
[03:19:24.484 --> 03:19:25.185]  ISIS did that!
[03:19:25.205 --> 03:19:27.007]  And they're like, oh my god, ISIS did that!
[03:19:27.567 --> 03:19:29.109]  You could say ISIS did anything.
[03:19:29.149 --> 03:19:33.553]  It's the ultimate scapegoat because everyone just gets says, oh well, it sounds like that.
[03:19:33.573 --> 03:19:34.293]  I mean, they're crazy.
[03:19:34.333 --> 03:19:35.414]  They cut people's heads off.
[03:19:36.195 --> 03:19:40.277]  It is the most amazing potential scapegoat out there.
[03:19:40.897 --> 03:19:47.480]  But one thing is for sure, the Russian jet is quite an interesting story and we'll be continuing to investigate that.
[03:19:47.860 --> 03:19:56.884]  We'll be back with more news and more special reports including a potential EMP attack in a new special report that we'll be playing the trailer for next segment.
[03:19:56.944 --> 03:19:57.784]  I'm Anthony Gucciardi.
[03:19:57.804 --> 03:19:58.184]  Stay tuned.
[03:19:58.204 --> 03:19:59.845]  This is the fourth hour of the Alex Jones Show.
[03:20:10.137 --> 03:20:11.940]  Your house is under attack.
[03:20:12.160 --> 03:20:18.228]  Every day our homes and families are attacked by harmful gases, mold, and pollutants caused by everyday activities.
[03:20:18.548 --> 03:20:23.916]  According to the EPA, indoor air can be 5 to 100 times worse than outdoor air.
[03:20:24.116 --> 03:20:24.957]  And the American Lung
[03:20:24.957 --> 03:20:30.679]  The American Heart Association states that poor indoor air can cause infections and chronic lung diseases such as asthma.
[03:20:30.859 --> 03:20:35.021]  Protect your family with a complete indoor air quality package from Wave Home Solutions.
[03:20:35.201 --> 03:20:42.984]  Wave Ventilation Units for basements and crawl spaces reduce moisture that nourishes mold, odors, dust mites, and expels gases and pollutants.
[03:20:43.284 --> 03:20:50.867]  Add the Wave 6 Stage Air Purifier to get rid of the viruses, chemicals, and pollutants upstairs for a complete indoor air quality solution.
[03:20:51.207 --> 03:20:53.728]  A healthy home is the best investment you can make.
[03:20:54.048 --> 03:20:55.989]  Visit wavehomesolutions.com.
[03:20:56.129 --> 03:20:57.950]  That's wavehomesolutions.com.
[03:20:58.110 --> 03:20:58.950]  Or call 888-758-WAVE.
[03:20:58.970 --> 03:20:59.650]  That's 888-758-WAVE.
[03:21:09.850 --> 03:21:11.231]  Clean, pure drinking water.
[03:21:11.512 --> 03:21:12.793]  You can't survive without it.
[03:21:12.993 --> 03:21:13.894]  But where do you get it?
[03:21:14.194 --> 03:21:19.959]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[03:21:20.179 --> 03:21:25.904]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:21:26.104 --> 03:21:42.963]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:21:43.363 --> 03:21:45.485]  Filter capacity up to 5,000 gallons.
[03:21:45.845 --> 03:21:47.026]  Stainless steel construction.
[03:21:47.306 --> 03:21:48.007]  Easy assembly.
[03:21:48.347 --> 03:21:48.968]  Low maintenance.
[03:21:49.268 --> 03:21:51.090]  Replacement filters are simple to install.
[03:21:51.350 --> 03:21:58.476]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off a retail price and get free shipping.
[03:21:58.636 --> 03:22:03.680]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[03:22:03.820 --> 03:22:06.402]  Go to InfowarsStore.com or call 888-253-3139.
[03:22:09.705 --> 03:22:11.827]  Don't take a cold or flu lying down.
[03:22:12.207 --> 03:22:14.990]  Stand up and fight back with Supernatural Silver.
[03:22:15.250 --> 03:22:21.535]  Supernatural Silver is a natural immune system booster that is highly effective against viruses, bacteria, and fungus.
[03:22:21.796 --> 03:22:28.862]  Supernatural Silver is perfect for daily use and can be taken orally or used topically to keep you protected from whatever comes your way.
[03:22:29.202 --> 03:22:41.048]  This new technology is hundreds of times more effective than colloidal or ionic silver and is supported by extensive research from over 300 clinical studies at universities and independent research facilities across the country.
[03:22:41.248 --> 03:22:47.291]  Supernatural silver has an exceptionally long storage life and should be an essential part of your emergency preparedness.
[03:22:47.411 --> 03:22:48.512]  Don't be caught off guard!
[03:22:48.892 --> 03:22:53.638]  Give your body the support it needs to fight off deadly pathogens that are lurking everywhere.
[03:22:53.958 --> 03:22:59.104]  Stock up on Supernatural Silver and give yourself and your loved ones a fighting chance.
[03:22:59.204 --> 03:23:06.553]  Go to SupernaturalSilver.com and use the promo code SILVER2015 for 20% off at SupernaturalSilver.com.
[03:23:06.713 --> 03:23:08.415]  SupernaturalSilver.com.
[03:23:09.761 --> 03:23:20.371]  What would your life be like if you woke up each morning with new vitality, feeling better than you have in years, and you noticed a difference in your sleeping patterns, blood sugar levels, and had a sense of well-being overall?
[03:23:20.671 --> 03:23:24.575]  There's something that is changing thousands of people's lives, and you could be one of them.
[03:23:24.835 --> 03:23:26.657]  It's called Heart and Body Extract.
[03:23:26.997 --> 03:23:32.462]  Sharon Harris, co-creator of Heart and Body Extract, talks about the positive effects of Heart and Body Extract.
[03:23:32.602 --> 03:23:42.390]  What happens with the Formula Heart and Body Extract is it's giving the body the necessary vitamins, minerals, amino acids, enzymes, and phytonutrients so the body will heal itself.
[03:23:42.650 --> 03:23:48.896]  And yes, the body does have the ability to balance blood pressure, balance cholesterol, clean and unclog the arteries.
[03:23:49.136 --> 03:23:52.459]  It can also work on balancing the circulation for diabetics.
[03:23:52.479 --> 03:23:54.300]  So the body is an amazing thing.
[03:23:54.541 --> 03:23:57.483]  It simply needs some help so it has the tools to heal itself.
[03:23:57.543 --> 03:23:58.143]  I don't think so.
[03:24:19.930 --> 03:24:25.313]  Welcome back to the fourth hour of Overdrive in the Alex Jones Show.
[03:24:25.433 --> 03:24:28.574]  I'm Anthony Gucciardi with you for the rest of the show.
[03:24:29.554 --> 03:24:39.459]  And remember when we used to talk about genetic modification and where it would be going if we didn't keep in check the level of genetic modification that we're experiencing today?
[03:24:39.479 --> 03:24:41.040]  And by the way, that doesn't mean
[03:24:42.040 --> 03:24:44.243]  Stop the science of genetic modification.
[03:24:44.703 --> 03:25:00.900]  It means look into it and make sure we're doing it in the right ways, not killing people, not harming the planet, not using things like Monsanto's glyphosate-based Roundup, which has been shown by the World Health Organization and others to be a probable carcinogen worth looking into.
[03:25:01.580 --> 03:25:05.422]  That's the kind of stuff we need to look at before getting into things like this.
[03:25:05.442 --> 03:25:05.562]  NPR.
[03:25:05.582 --> 03:25:08.224]  Should human stem cells be used to make partly human chimeras?
[03:25:23.052 --> 03:25:34.726]  Obviously it's not directly related to GMOs, but it is the genetic modification bioengineering field and we're running rampant just like we are with artificial intelligence without any checks and bounds, even though scientists are freaking out.
[03:25:35.532 --> 03:25:41.778]  An intense debate has flared over whether the federal government should fund research that creates partly human creatures using human stem cells.
[03:25:42.498 --> 03:25:47.303]  The National Institutes of Health declared a moratorium in late September on funding this kind of research.
[03:25:47.703 --> 03:25:53.408]  NIH officials say they needed to assess the science and to evaluate the ethical and moral questions it raises.
[03:25:53.909 --> 03:25:57.772]  As part of the assessment, the NIH is holding a day-long workshop Friday.
[03:25:58.553 --> 03:25:59.995]  Goes on to have both sides.
[03:26:00.355 --> 03:26:01.917]  The science is knocking at our door.
[03:26:01.937 --> 03:26:04.581]  One of the scientists holds shots in advance of the workshop.
[03:26:04.981 --> 03:26:09.327]  Says the NIH wants to make sure that we are fully prepared from a policy and guidance point of view.
[03:26:10.608 --> 03:26:10.809]  You know...
[03:26:12.102 --> 03:26:20.344]  Time and time again we talk about these things years and years before and people freak out and they say it's not even a possibility and that's why we can't have a real debate on these things.
[03:26:20.384 --> 03:26:24.065]  That's why we can't have real checks and balances just like these stories here.
[03:26:24.086 --> 03:26:28.707]  Report finds phone apps regularly spy on users.
