[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[03:08:07.000 --> 03:08:13.000]  In fact, a good explainer on this is James Dellingpole's article over at Breitbart.
[03:08:13.000 --> 03:08:17.000]  Until Britain gets full Brexit, there can be never be peace in the realm.
[03:08:17.000 --> 03:08:21.000]  He points out the reason May's deal is going to be voted down,
[03:08:21.000 --> 03:08:23.000]  which it has as of about 20 minutes ago,
[03:08:23.000 --> 03:08:28.000]  is because Parliament is chock full of Remainers who see taking down May's deal
[03:08:28.000 --> 03:08:31.000]  as the first step to taking down Brexit itself.
[03:08:31.000 --> 03:08:34.000]  Of course, Theresa May herself is a Remainer.
[03:08:34.000 --> 03:08:37.000]  Virtually her entire cabinet are Remainers.
[03:08:37.000 --> 03:08:41.000]  And he goes on to say basically this is completely unprecedented.
[03:08:41.000 --> 03:08:48.000]  We have the extraordinary spectacle of MPs not just ignoring the clearly expressed wishes of the electorate they represent,
[03:08:48.000 --> 03:08:53.000]  but actually trying to claim that this betrayal is their way of honoring democracy.
[03:08:53.000 --> 03:08:57.000]  So again, we see the same EU model time and time again,
[03:08:57.000 --> 03:08:59.000]  which we warned about before Brexit.
[03:08:59.000 --> 03:09:06.000]  Just keep making the people vote over and over again until you get the result you want.
[03:09:06.000 --> 03:09:10.000]  They're still trying to push that second referendum and by creating enough chaos,
[03:09:10.000 --> 03:09:14.000]  enough political gridlock, they may just get it.
[03:09:14.000 --> 03:09:18.000]  We reported before on a report in the Sunday Times,
[03:09:18.000 --> 03:09:24.000]  which basically said the government was considering triggering a financial collapse,
[03:09:24.000 --> 03:09:29.000]  literally provocaturing a financial collapse in the United Kingdom to create enough chaos,
[03:09:29.000 --> 03:09:33.000]  to create enough bedlam, to back out of Brexit altogether.
[03:09:33.000 --> 03:09:36.000]  That still very much remains on the table.
[03:09:36.000 --> 03:09:47.000]  Delling poll writes, if a Remain dominated parliament gets its way, and it looks like it will, you wonder why we bothered writing Magna Carta or fighting the civil wars.
[03:09:47.000 --> 03:09:51.000]  He says, I cannot for the life of me see how they can be stability in Britain,
[03:09:51.000 --> 03:09:56.000]  so long as the majority of British people want to leave the EU and so long as the minority,
[03:09:56.000 --> 03:10:01.000]  which represents them in parliament, persists in scorning them and frustrating them.
[03:10:01.000 --> 03:10:08.000]  We've seen what's happened in France over the past nine weeks, which is a complete rejection of globalism.
[03:10:08.000 --> 03:10:15.000]  If this continues, if the democratic mandate given to our leaders by the British people continues to be betrayed,
[03:10:15.000 --> 03:10:19.000]  what will happen in the streets of the UK?
[03:10:19.000 --> 03:10:24.000]  Brexit, meanwhile, Brexit campaign in Nigel Farage has said the political class,
[03:10:24.000 --> 03:10:32.000]  ignoring the will of the people, is a, quote, complete betrayal of the greatest democratic exercise in the history of our nation.
[03:10:32.000 --> 03:10:38.000]  He goes on to point out our political class cannot accept the idea that we become an independent country.
[03:10:38.000 --> 03:10:42.000]  They haven't got the vision, they haven't got the breath, they haven't got the imagination,
[03:10:42.000 --> 03:10:49.000]  and clearly none of them are looking at the channel, seeing what is happening in France right now, what's happening in Italy right now.
[03:10:49.000 --> 03:10:57.000]  Of course, he's talking about the massive riots that have taken place in Paris and other major French cities over the past two months plus.
[03:10:57.000 --> 03:11:02.000]  He makes the point that European Union is about to go through a massive wholesale change,
[03:11:02.000 --> 03:11:06.000]  is our chance to lead the way to about Europe and sovereign countries working together.
[03:11:06.000 --> 03:11:10.000]  No deal, that's the only form of Brexit that's going to work at this point,
[03:11:10.000 --> 03:11:16.000]  but they've created so much fear mongering around it that basically they'll try anything else,
[03:11:16.000 --> 03:11:20.000]  including overturning the democratic mandate of the British people.
[03:11:20.000 --> 03:11:24.000]  39 billion pounds will not have to be paid to the EU.
[03:11:24.000 --> 03:11:27.000]  Their own citizens, the EU citizens will have to pay that.
[03:11:27.000 --> 03:11:34.000]  That will make them more antagonistic towards the EU and will precipitate the EU's further decline and collapse.
[03:11:34.000 --> 03:11:39.000]  The UK will be able to go out boldly into the world, make its own trade deals,
[03:11:39.000 --> 03:11:42.000]  have independence over its own tariffs, over its own laws.
[03:11:42.000 --> 03:11:45.000]  Where's the downside?
[03:11:45.000 --> 03:11:47.000]  Again, this is a complete betrayal.
[03:11:47.000 --> 03:11:50.000]  If we had no deal Brexit, we could actually get on with this.
[03:11:50.000 --> 03:11:55.000]  We wouldn't be stuck in a transition period for years and years on end,
[03:11:55.000 --> 03:12:00.000]  which is what is in all these crappy deals, which basically keep us in the EU.
[03:12:00.000 --> 03:12:05.000]  Again, creating the groundwork for the crisis, the financial crisis,
[03:12:05.000 --> 03:12:08.000]  which then precipitates us re-entering the EU,
[03:12:08.000 --> 03:12:13.000]  whereas a clean break, bold trade deals we could go out in the world and make.
[03:12:13.000 --> 03:12:18.000]  If that was possible, if we actually had a prime minister that was fulfilling the mandate that we gave her,
[03:12:18.000 --> 03:12:23.000]  then a clean break would be the best way of securing Brexit.
[03:12:23.000 --> 03:12:27.000]  But again, it's not going to happen because our own leaders have betrayed us.
[03:12:27.000 --> 03:12:29.000]  They believe in the globalist project.
[03:12:29.000 --> 03:12:34.000]  They don't believe in the freedom and the independence of the United Kingdom.
[03:12:34.000 --> 03:12:36.000]  UKIP has responded.
[03:12:36.000 --> 03:12:41.000]  Establishment fighting over their preferred method of stopping Brexit is the headline.
[03:12:41.000 --> 03:12:44.000]  And these are the comments of Gerard Batten,
[03:12:44.000 --> 03:12:49.000]  who says advocates of a fresh general election is basically representative,
[03:12:49.000 --> 03:12:51.000]  and that could happen in the next few weeks,
[03:12:51.000 --> 03:12:55.000]  of the political establishment fighting over their preferred method of stopping Brexit.
[03:12:55.000 --> 03:12:59.000]  Batten went on to say, Mrs Maynose, she cannot win the vote on Tuesday.
[03:12:59.000 --> 03:13:01.000]  That just happened. She lost.
[03:13:01.000 --> 03:13:07.000]  She is attempting to present herself as a force for Brexit, but nobody is buying it.
[03:13:07.000 --> 03:13:10.000]  Again, it was designed to fail from the very beginning.
[03:13:10.000 --> 03:13:14.000]  She went there with an attitude of complete capitulation,
[03:13:14.000 --> 03:13:18.000]  and the EU gave her a deal, which was a complete capitulation.
[03:13:18.000 --> 03:13:19.000]  What a surprise.
[03:13:19.000 --> 03:13:26.000]  Batten went on to say, Mrs May's so-called deal would turn Britain into a vassal state of the EU,
[03:13:26.000 --> 03:13:29.000]  prepared to go back in a few short years.
[03:13:29.000 --> 03:13:31.000]  And that is entirely the point.
[03:13:31.000 --> 03:13:36.000]  They need it to fail because the EU hates the threat of a good example.
[03:13:36.000 --> 03:13:41.000]  If the UK leaves the EU or leaves it half in, half out, and that does fail,
[03:13:41.000 --> 03:13:45.000]  which it will, because that defies the entire point,
[03:13:45.000 --> 03:13:50.000]  then other European countries will see that and realize that they have to stay in the EU
[03:13:50.000 --> 03:13:54.000]  because it is authoritarian and because they will not be allowed to leave,
[03:13:54.000 --> 03:13:56.000]  because it's a mafia bureaucracy.
[03:13:56.000 --> 03:14:00.000]  That's why the EU has not given the UK a half-decent deal,
[03:14:00.000 --> 03:14:04.000]  because again, if we got one and we were allowed to leave properly,
[03:14:04.000 --> 03:14:10.000]  there would be a great example to Italy and to all these other countries to follow suit.
[03:14:10.000 --> 03:14:13.000]  So that's what's going on with Brexit.
[03:14:13.000 --> 03:14:15.000]  Again, it's absolutely historic.
[03:14:15.000 --> 03:14:19.000]  It's the biggest defeat for a sitting government in history.
[03:14:19.000 --> 03:14:22.000]  Now, Jeremy Corbyn has tabled a vote of no confidence.
[03:14:22.000 --> 03:14:24.000]  Will there be another general election?
[03:14:24.000 --> 03:14:26.000]  Will the government collapse?
[03:14:26.000 --> 03:14:29.000]  Of course, back a couple of months ago, or a few weeks ago, at least,
[03:14:29.000 --> 03:14:34.000]  we had the, it was in the middle of December, we had the no confidence vote
[03:14:34.000 --> 03:14:36.000]  for Theresa May herself.
[03:14:36.000 --> 03:14:39.000]  She won that, so there can be no no confidence vote against her
[03:14:39.000 --> 03:14:41.000]  within the Conservative Party for another year.
[03:14:41.000 --> 03:14:44.000]  But again, the government could collapse tomorrow,
[03:14:44.000 --> 03:14:47.000]  or there could be a new leader of the Conservative Party
[03:14:47.000 --> 03:14:50.000]  after this no confidence vote is voted on tomorrow.
[03:14:50.000 --> 03:14:54.000]  But again, they're deliberately creating this murky atmosphere
[03:14:54.000 --> 03:14:56.000]  where nobody knows what's happening.
[03:14:56.000 --> 03:15:00.000]  Backing it up with relentless fear mongering in the media about,
[03:15:00.000 --> 03:15:04.000]  you know, super gonorrhea bugs and absolute bedlam,
[03:15:04.000 --> 03:15:09.000]  you know, gridlock traffic, food shortages, army on the streets.
[03:15:09.000 --> 03:15:14.000]  If we get what we voted for, it's psychological intimidation,
[03:15:14.000 --> 03:15:16.000]  it's fear mongering, it's threats,
[03:15:16.000 --> 03:15:18.000]  and May herself has come out many times and said,
[03:15:18.000 --> 03:15:21.000]  look, if you don't vote for this crappy deal,
[03:15:21.000 --> 03:15:25.000]  which is not a deal at all, it's a surrender, it's terms of surrender,
[03:15:25.000 --> 03:15:28.000]  then Brexit may not happen at all.
[03:15:28.000 --> 03:15:31.000]  She was using that as a form of intimidation
[03:15:31.000 --> 03:15:34.000]  when she's supposed to be the leader of the party
[03:15:34.000 --> 03:15:37.000]  who presented this as a referendum option in the first place
[03:15:37.000 --> 03:15:38.000]  in their manifesto.
[03:15:38.000 --> 03:15:40.000]  She was tasked with carrying it out,
[03:15:40.000 --> 03:15:42.000]  carrying out the mandate of the British people.
[03:15:42.000 --> 03:15:46.000]  Now she's using it as a threat to derail Brexit,
[03:15:46.000 --> 03:15:48.000]  an absolute complete betrayal.
[03:15:48.000 --> 03:15:50.000]  We'll be back in the next segment of the Alex Jones Show Live
[03:15:50.000 --> 03:15:55.000]  in fourwalls.com. Don't go away.
[03:16:20.000 --> 03:16:23.000]  DanPilla.com
[03:16:50.000 --> 03:16:53.000]  WolfhillAmo.com
[03:17:21.000 --> 03:17:26.000]  Of course, Sunny Bay heating pads and pillows are often an Amazon choice,
[03:17:26.000 --> 03:17:29.000]  and it's easy and most affordable when you purchase your Sunny Bay heating pads
[03:17:29.000 --> 03:17:32.000]  right from our website, SunshinePillows.com,
[03:17:32.000 --> 03:17:36.000]  or call us 253-678-1361.
[03:17:36.000 --> 03:17:38.000]  Hey, a Sunny Bay heating pad
[03:17:38.000 --> 03:17:40.000]  would make a great gift, right?
[03:17:40.000 --> 03:17:44.000]  Yes, and they start at just $19.99 and free shipping is available.
[03:17:44.000 --> 03:17:48.000]  So call 253-678-1361,
[03:17:48.000 --> 03:17:52.000]  or shop for your Sunny Bay heating pad at SunshinePillows.com.
[03:17:54.000 --> 03:17:57.000]  The globalists know that if they suppress the good halogen
[03:17:57.000 --> 03:17:59.000]  and pump the environment full of the bad halogens,
[03:17:59.000 --> 03:18:01.000]  fluoride, chlorine, bromide, you name it,
[03:18:01.000 --> 03:18:03.000]  that it lowers IQ.
[03:18:03.000 --> 03:18:06.000]  It literally dumps the population down.
[03:18:06.000 --> 03:18:10.000]  And on our quest to bring our listeners and viewers the best iodine in the world,
[03:18:10.000 --> 03:18:12.000]  we've gone through two permutations.
[03:18:12.000 --> 03:18:16.000]  First, seaweed-based iodine that was pretty good but hard to source,
[03:18:16.000 --> 03:18:19.000]  and the globalists tried to block us getting a supply of it.
[03:18:19.000 --> 03:18:22.000]  So we discovered deep-earth crystals of pure nascent iodine
[03:18:22.000 --> 03:18:25.000]  and brought you X2. That's been incredible.
[03:18:25.000 --> 03:18:27.000]  Now, due to the establishment trying to block that,
[03:18:27.000 --> 03:18:32.000]  we did more research and secured more of the deep-earth crystals of nascent iodine.
[03:18:32.000 --> 03:18:36.000]  But chemists, scientists, and others showed us the research
[03:18:36.000 --> 03:18:38.000]  that by combining it with three other compounds,
[03:18:38.000 --> 03:18:41.000]  two forms of iodine and vitamin C,
[03:18:41.000 --> 03:18:46.000]  it supercharges it and makes it even more bioavailable.
[03:18:46.000 --> 03:18:49.000]  Ladies and gentlemen, you want to research it, you want to see it,
[03:18:49.000 --> 03:18:50.000]  it's an incredible discovery.
[03:18:50.000 --> 03:19:19.000]  X3, now available at InfoWarsLife.com.
[03:19:19.000 --> 03:19:23.000]  This is the formula that I personally have been taking for over a year,
[03:19:23.000 --> 03:19:26.000]  and now we believe we have come as close to perfection
[03:19:26.000 --> 03:19:29.000]  when it comes to a detoxifier as you can possibly get.
[03:19:29.000 --> 03:19:31.000]  You owe it to yourself, you owe it to your family,
[03:19:31.000 --> 03:19:34.000]  and you owe it to the future of this country and the world
[03:19:34.000 --> 03:19:39.000]  that patriots stay as healthy and as clean and as focused as you can be
[03:19:39.000 --> 03:19:42.000]  because we need you, the remnant of America,
[03:19:42.000 --> 03:19:44.000]  to reignite those brush fires the next level
[03:19:44.000 --> 03:19:46.000]  and to be healthy and as focused as you can be.
[03:19:46.000 --> 03:19:48.000]  Thanks to your support and your prayers together,
[03:19:48.000 --> 03:19:49.000]  we're changing the world.
[03:19:49.000 --> 03:20:18.000]  Now it's time to change our bodies with ZShield and InfoWarsLife.com.
[03:20:20.000 --> 03:20:26.000]  Now obviously we've been tracking this controversy over the new Gillette ad,
[03:20:26.000 --> 03:20:28.000]  the best an in-cell can get.
[03:20:28.000 --> 03:20:31.000]  And I'm going to draw attention to this BBC article
[03:20:31.000 --> 03:20:34.000]  because it ties into the current state of this video on YouTube,
[03:20:34.000 --> 03:20:37.000]  which is quite interesting how it's starting to shift now.
[03:20:37.000 --> 03:20:43.000]  So there was a BBC headline, Gillette Faces Backlash and Boycott Over Me Too Advert,
[03:20:43.000 --> 03:20:47.000]  in which in the first sentence of this BBC news article they said,
[03:20:47.000 --> 03:20:52.000]  a Gillette advert which references bullying, the Me Too movement and toxic masculinity
[03:20:52.000 --> 03:20:55.000]  as split opinion online.
[03:20:55.000 --> 03:20:57.000]  That's right, split opinion.
[03:20:57.000 --> 03:21:00.000]  Okay, so when this article was published,
[03:21:00.000 --> 03:21:05.000]  the dislikes to likes ratio on YouTube was 10 to 1 against.
[03:21:05.000 --> 03:21:09.000]  10 to 1, thumbs down to thumbs up.
[03:21:09.000 --> 03:21:13.000]  Okay, now I've noticed over the past few hours or so,
[03:21:13.000 --> 03:21:17.000]  since this has took off and gone even more viral than it was yesterday,
[03:21:17.000 --> 03:21:23.000]  and you can see this if you go on the original YouTube video of this advert
[03:21:23.000 --> 03:21:25.000]  on Gillette's official YouTube channel,
[03:21:25.000 --> 03:21:29.000]  YouTube has put this ad number one trending on YouTube.
[03:21:29.000 --> 03:21:34.000]  Okay, so YouTube curates what happens in their trending section.
[03:21:34.000 --> 03:21:35.000]  It's curated.
[03:21:35.000 --> 03:21:40.000]  It's not organic because they only allow Jimmy Kimmel,
[03:21:40.000 --> 03:21:44.000]  these late night hosts to get on there pushing their propaganda.
[03:21:44.000 --> 03:21:48.000]  So they've deliberately put this Gillette ad number one on trending.
[03:21:48.000 --> 03:21:50.000]  So all the lefties and social,
[03:21:50.000 --> 03:21:54.000]  what justice warriors can rush to try to save its reputation?
[03:21:54.000 --> 03:21:56.000]  Because it was heading to be one of the most,
[03:21:56.000 --> 03:22:01.000]  if not the most, disliked ads on YouTube ever or on the internet ever.
[03:22:01.000 --> 03:22:03.000]  And it was 10 to 1 against.
[03:22:03.000 --> 03:22:06.000]  Now if you look at the thumbs up to thumbs down,
[03:22:06.000 --> 03:22:09.000]  they've rallied somewhat behind it over the past few hours.
[03:22:09.000 --> 03:22:16.000]  It now has 112,000 thumbs up compared to 392,000 thumbs down.
[03:22:16.000 --> 03:22:18.000]  And definitely over the last few hours,
[03:22:18.000 --> 03:22:22.000]  I've noticed that thumbs up ratio is increasing.
[03:22:22.000 --> 03:22:25.000]  So they're trying to rescue the reputation.
[03:22:25.000 --> 03:22:27.000]  It's still almost 4 to 1 against.
[03:22:27.000 --> 03:22:31.000]  But again, as I said before, it was 10 to 1 against.
[03:22:31.000 --> 03:22:35.000]  Now they're trying to rally support behind it to basically say and face.
[03:22:35.000 --> 03:22:37.000]  But I've got a video coming out about this
[03:22:37.000 --> 03:22:41.000]  and how it ties into the wider war on masculinity after the show.
[03:22:41.000 --> 03:22:45.000]  But there's an article upon information liberation
[03:22:45.000 --> 03:22:48.000]  called Gillette the Worst an Ad Can Get.
[03:22:48.000 --> 03:22:51.000]  And this makes an interesting observation
[03:22:51.000 --> 03:22:54.000]  because we don't only have the collective demonization of all men,
[03:22:54.000 --> 03:22:58.000]  but we also have racism inserted into this ad.
[03:22:58.000 --> 03:23:01.000]  And most people wouldn't have noticed this.
[03:23:01.000 --> 03:23:04.000]  But of course they have a litany of examples
[03:23:04.000 --> 03:23:07.000]  of men behaving badly in the ad.
[03:23:07.000 --> 03:23:09.000]  You know, like grabbing on women
[03:23:09.000 --> 03:23:12.000]  or talking down to a woman in a corporate boardroom.
[03:23:12.000 --> 03:23:16.000]  Or there's another example of a white man
[03:23:16.000 --> 03:23:18.000]  cat calling a woman on the street
[03:23:18.000 --> 03:23:20.000]  and then a black man comes in to stop him.
[03:23:20.000 --> 03:23:22.000]  So he's cut it out. That's not acceptable.
[03:23:22.000 --> 03:23:25.000]  All the bad guys in the ad are white.
[03:23:25.000 --> 03:23:28.000]  Or almost all of them are white.
[03:23:28.000 --> 03:23:32.000]  Whereas almost all of the good guys are black.
[03:23:32.000 --> 03:23:35.000]  So not only is this a sexist ad,
[03:23:35.000 --> 03:23:37.000]  they actually made it racist too.
[03:23:37.000 --> 03:23:41.000]  And in fact, this is a Twitter user called Vito Gasaldi
[03:23:41.000 --> 03:23:43.000]  who's pointed this out.
[03:23:43.000 --> 03:23:46.000]  And then someone over on the Donald subreddit did an analysis.
[03:23:46.000 --> 03:23:48.000]  In the Gillette commercial,
[03:23:48.000 --> 03:23:52.000]  43 males exhibit undesirable behavior.
[03:23:52.000 --> 03:23:56.000]  42 of them are white and one is black.
[03:23:56.000 --> 03:23:59.000]  Seven males exhibit desirable behavior.
[03:23:59.000 --> 03:24:03.000]  Five of them are black and two are white.
[03:24:03.000 --> 03:24:05.000]  So it's not only miss, Andrew.
[03:24:05.000 --> 03:24:07.000]  This is actually racism.
[03:24:07.000 --> 03:24:09.000]  This is another example of anti-white racism
[03:24:09.000 --> 03:24:12.000]  inserted into this advert.
[03:24:12.000 --> 03:24:14.000]  Which is kind of interesting
[03:24:14.000 --> 03:24:17.000]  because if you look at rape statistics in the United States,
[03:24:17.000 --> 03:24:21.000]  which has a black male population of about 6%,
[03:24:21.000 --> 03:24:24.000]  last time I checked that they were responsible
[03:24:24.000 --> 03:24:26.000]  for about 38% of rapes,
[03:24:26.000 --> 03:24:29.000]  vastly over-represented.
[03:24:29.000 --> 03:24:31.000]  Now, I'm not saying that black men
[03:24:31.000 --> 03:24:33.000]  should be collectively demonized for that
[03:24:33.000 --> 03:24:36.000]  because men in general shouldn't be collectively demonized for that.
[03:24:36.000 --> 03:24:38.000]  But it's interesting, isn't it,
[03:24:38.000 --> 03:24:42.000]  how out of 43 males exhibiting undesirable behavior,
[03:24:42.000 --> 03:24:45.000]  42 of them were white.
[03:24:45.000 --> 03:24:47.000]  Nobody's really pointed that out.
[03:24:47.000 --> 03:24:51.000]  I think that's a bigger or almost as big a scandal
[03:24:51.000 --> 03:24:53.000]  as the actual sexist,
[03:24:53.000 --> 03:24:56.000]  the standard connotations of the ad itself.
[03:24:56.000 --> 03:24:58.000]  And this article makes another point.
[03:24:58.000 --> 03:25:00.000]  You probably remember,
[03:25:00.000 --> 03:25:02.000]  a few years ago now there was a viral YouTube video
[03:25:02.000 --> 03:25:06.000]  called Ten Hours of Walking in New York City as a Woman.
[03:25:06.000 --> 03:25:09.000]  And when people pointed out in this video
[03:25:09.000 --> 03:25:11.000]  that the vast majority of people,
[03:25:11.000 --> 03:25:14.000]  men, kept calling this woman
[03:25:14.000 --> 03:25:16.000]  were non-white.
[03:25:16.000 --> 03:25:18.000]  The producer of the video came out
[03:25:18.000 --> 03:25:20.000]  with an absolutely absurd lie
[03:25:20.000 --> 03:25:23.000]  claiming that, and this was his quote,
[03:25:23.000 --> 03:25:25.000]  we got a fair amount of white guys,
[03:25:25.000 --> 03:25:27.000]  but for whatever reason,
[03:25:27.000 --> 03:25:29.000]  a lot of what they said was in passing or off camera
[03:25:29.000 --> 03:25:32.000]  or was ruined by siren or other noise.
[03:25:32.000 --> 03:25:34.000]  So the fact that they documented
[03:25:34.000 --> 03:25:37.000]  the vast majority of catcalls this woman was getting
[03:25:37.000 --> 03:25:39.000]  were from non-white people.
[03:25:39.000 --> 03:25:41.000]  They then had to lie and claim,
[03:25:41.000 --> 03:25:43.000]  oh no, there were plenty of white people catcalling her.
[03:25:43.000 --> 03:25:46.000]  We just didn't get the audio right.
[03:25:46.000 --> 03:25:48.000]  Absolutely incredible.
[03:25:48.000 --> 03:25:52.000]  So now you see a similar narrative
[03:25:52.000 --> 03:25:54.000]  with this Gillette ad
[03:25:54.000 --> 03:25:58.000]  in that all the bad behavior is done by white men.
[03:25:58.000 --> 03:26:00.000]  All the good behavior is done by black men.
[03:26:00.000 --> 03:26:03.000]  Again, so it's racist as well as sexist.
[03:26:03.000 --> 03:26:06.000]  And as I said, I've got a video coming out about this
[03:26:06.000 --> 03:26:08.000]  because of course it ties in with
[03:26:08.000 --> 03:26:10.000]  the American Psychological Association
[03:26:10.000 --> 03:26:12.000]  a couple of days ago
[03:26:12.000 --> 03:26:14.000]  coming out and saying that
[03:26:14.000 --> 03:26:18.000]  stoicism as a part of toxic masculinity
[03:26:18.000 --> 03:26:22.000]  is negative for young men and boys.
[03:26:22.000 --> 03:26:25.000]  Again, we live in a society where depression
[03:26:25.000 --> 03:26:27.000]  is supposedly accelerating.
[03:26:27.000 --> 03:26:30.000]  Of course, suicide rates amongst men are accelerating.
[03:26:30.000 --> 03:26:33.000]  And they're literally telling them that stoicism is bad.
[03:26:33.000 --> 03:26:36.000]  Stoicism is an entire lifestyle change.
[03:26:36.000 --> 03:26:39.000]  It's about dealing with bad situations,
[03:26:39.000 --> 03:26:42.000]  changing bad situations by relying on stoicism.
[03:26:42.000 --> 03:26:45.000]  Of course, it's a branch of philosophy.
[03:26:45.000 --> 03:26:47.000]  It's not just a, you know,
[03:26:47.000 --> 03:26:50.000]  cliched, generic, stiff-up, alive kind of attitude.
[03:26:50.000 --> 03:26:52.000]  It's rooted in philosophy.
[03:26:52.000 --> 03:26:54.000]  It's not a bandaid. It's not a pill.
[03:26:54.000 --> 03:26:56.000]  And it works.
[03:26:56.000 --> 03:26:59.000]  So again, this is the point I make over and over again.
[03:26:59.000 --> 03:27:02.000]  The more they tell men to not act like men,
[03:27:02.000 --> 03:27:04.000]  which is inherent in this Gillette ad,
[03:27:04.000 --> 03:27:08.000]  the more they tell men to talk about their feelings,
[03:27:08.000 --> 03:27:11.000]  the more men wallow in their feelings,
[03:27:11.000 --> 03:27:14.000]  the more the suicide rate increases.
[03:27:14.000 --> 03:27:18.000]  Again, we're told, oh, there's such a stigma around depression.
[03:27:18.000 --> 03:27:20.000]  There's no stigma.
[03:27:20.000 --> 03:27:24.000]  Everybody constantly talks about it on social media,
[03:27:24.000 --> 03:27:27.000]  on television, in entertainment.
[03:27:27.000 --> 03:27:30.000]  It's always people gloviating about their depression,
[03:27:30.000 --> 03:27:32.000]  how depressed they are,
[03:27:32.000 --> 03:27:35.000]  mainly privileged people who've got everything else going for them in the world.
[03:27:35.000 --> 03:27:37.000]  Oh, but they're still depressed.
[03:27:37.000 --> 03:27:40.000]  The more they tell men to be weak-minded
[03:27:40.000 --> 03:27:43.000]  and constantly obsessed with and wallowing in their feelings,
[03:27:43.000 --> 03:27:45.000]  the worse depression gets,
[03:27:45.000 --> 03:27:47.000]  the more suicide rates increase.
[03:27:47.000 --> 03:27:51.000]  And yeah, that's not to say that people with serious mental problems,
[03:27:51.000 --> 03:27:53.000]  PTSD or things like that,
[03:27:53.000 --> 03:27:56.000]  don't need therapists and that doesn't help.
[03:27:56.000 --> 03:27:58.000]  Of course it helps.
[03:27:58.000 --> 03:28:00.000]  But you've got an entire generation of people
[03:28:00.000 --> 03:28:02.000]  who claim to be depressed
[03:28:02.000 --> 03:28:04.000]  because they want attention,
[03:28:04.000 --> 03:28:06.000]  because they're narcissists,
[03:28:06.000 --> 03:28:08.000]  and because social media encourages that.
[03:28:08.000 --> 03:28:11.000]  And we've got an entire depression industrial complex
[03:28:11.000 --> 03:28:14.000]  based around the doling out of pharmaceutical drugs,
[03:28:14.000 --> 03:28:17.000]  which is a multi-multi-billion-dollar industry,
[03:28:17.000 --> 03:28:21.000]  which also wants to encourage people to be depressed
[03:28:21.000 --> 03:28:24.000]  and says that there is no other solution to depression
[03:28:24.000 --> 03:28:26.000]  other than doling out pills,
[03:28:26.000 --> 03:28:29.000]  which just by coincidence makes billions and billions of dollars
[03:28:29.000 --> 03:28:31.000]  for mainstream media corporations
[03:28:31.000 --> 03:28:34.000]  and giant pharmaceutical corporations.
[03:28:34.000 --> 03:28:39.000]  So we're going to get more into this Gillette out of the wider societal trend
[03:28:39.000 --> 03:28:42.000]  that it reflects in the next segment of the Alex Jones Show.
[03:28:42.000 --> 03:28:44.000]  Break it news at infowalls.com.
[03:28:44.000 --> 03:29:05.000]  We'll be right back. I'll go away.
[03:29:15.000 --> 03:29:17.000]  My blood pressure has normalized.
[03:29:17.000 --> 03:29:19.000]  My diabetes has totally improved.
[03:29:19.000 --> 03:29:21.000]  Everyone is telling me now how much healthier I look
[03:29:21.000 --> 03:29:23.000]  and I'm telling everyone how much healthier I feel.
[03:29:23.000 --> 03:29:25.000]  I recommend heart and body extract to everyone.
[03:29:25.000 --> 03:29:28.000]  Anybody over 40 in the North American continent
[03:29:28.000 --> 03:29:31.000]  should be using this product as a preventative
[03:29:31.000 --> 03:29:33.000]  to keep their cardiovascular system healthy.
[03:29:33.000 --> 03:29:35.000]  Order your two-month supply today
[03:29:35.000 --> 03:29:38.000]  by calling 866-295-5305.
[03:29:38.000 --> 03:29:41.000]  That's 866-295-5305.
[03:29:41.000 --> 03:29:44.000]  Or order online hbextract.com.
[03:29:44.000 --> 03:29:48.000]  Heart and body extract 866-295-5305.
[03:29:48.000 --> 03:30:16.000]  Heart and body extract 866-295-5305.
[03:30:16.000 --> 03:30:18.000]  Heart and body extract 866-295-5305.
[03:30:46.000 --> 03:30:56.000]  It's really hard to have the energy at the end of the day
[03:30:56.000 --> 03:31:00.000]  to still get to the gym or to go for a run or go to the park
[03:31:00.000 --> 03:31:02.000]  or heck even take your dog for a walk.
[03:31:02.000 --> 03:31:05.000]  Believe me, I know I spend hours in front of a screen
[03:31:05.000 --> 03:31:08.000]  and then hours in front of bright lights every day.
[03:31:08.000 --> 03:31:11.000]  But thanks to supermailvitality at infowallstore.com,
[03:31:11.000 --> 03:31:13.000]  I still have that energy.
[03:31:13.000 --> 03:31:16.000]  There's no way I could have the energy at the end of a long day
[03:31:16.000 --> 03:31:19.000]  to fight back against the chemicals and the food and water
[03:31:19.000 --> 03:31:22.000]  to fight back against the modern-day lifestyle
[03:31:22.000 --> 03:31:24.000]  with the screen time and the extended hours
[03:31:24.000 --> 03:31:28.000]  to still have the stamina and endurance, energy and drive
[03:31:28.000 --> 03:31:31.000]  to get to the gym, get to the park and get exercise
[03:31:31.000 --> 03:31:34.000]  that you need for your health.
[03:31:34.000 --> 03:31:37.000]  So go to infowallstore.com and get supermailvitality
[03:31:37.000 --> 03:31:38.000]  before it's gone.
[03:31:38.000 --> 03:31:42.000]  This is actually our last run of supermailvitality.
[03:31:42.000 --> 03:31:45.000]  So I want you to experience supermailvitality
[03:31:45.000 --> 03:31:47.000]  before it's too late.
[03:31:47.000 --> 03:31:51.000]  Unleash the supermailing you with supermailvitality
