[00:00:01.000 --> 00:00:16.000]  Intro
[02:59:42.100 --> 02:59:44.500]  all three toothpaste in stock for a limited time
[02:59:44.500 --> 02:59:47.500]  info or store.com
[02:59:50.500 --> 02:59:54.700]  if you are receiving this transmission you are the resistance
[03:00:00.980 --> 03:00:11.740]  no adverse effects for the nose throat and sinuses and it comes from a doctor
[03:00:11.740 --> 03:00:16.100]  who's been examining a group of Chesterfield smokers as part of a
[03:00:16.100 --> 03:00:22.580]  program supervised by a responsible independent research laboratory now after
[03:00:22.580 --> 03:00:28.060]  a full year and four months the doctor reports again
[03:00:30.060 --> 03:00:35.740]  no adverse effects for the nose throat or sinuses from smoking Chesterfield a
[03:00:35.740 --> 03:00:40.500]  coba jab show Peter Hotez attacks Alex Jones claims he never took money from Big
[03:00:40.500 --> 03:00:45.020]  Pharma now he's really jumped the shark on this one he's playing a shell game he
[03:00:45.020 --> 03:00:49.580]  says I take money from Bill Gates in the NIH well that's the top they pay for
[03:00:49.580 --> 03:00:54.460]  policy and then the and then the research is done the dummy research that
[03:00:54.460 --> 03:00:59.420]  they've requested the outcome they want and then that is given back to Big
[03:00:59.420 --> 03:01:05.700]  Pharma that then produces the poison and is given liability protection by the NIH
[03:01:05.700 --> 03:01:09.340]  and by the federal government and and then the money travels back to Bill
[03:01:09.340 --> 03:01:13.900]  Gates and and a few other big companies and his tax-free foundation then he pays
[03:01:13.900 --> 03:01:18.700]  no taxes about ten years ago we got approached by a group at the New York
[03:01:18.700 --> 03:01:23.540]  Blood Center led by Shibu Jiang and Lan Ying-do that had a pretty good idea for
[03:01:23.540 --> 03:01:28.060]  coronavirus vaccines and at the time nobody cared about coronavirus vaccines
[03:01:28.060 --> 03:01:33.500]  they were sort of orphaned and so we adopted it what about Big Pharma being
[03:01:33.500 --> 03:01:37.940]  tax-exempt and that's really what's happening here is that Bill Gates brags
[03:01:37.940 --> 03:01:41.820]  oh I get 20 to 1 return on my vaccine investment you've invested 10 billion
[03:01:41.820 --> 03:01:45.500]  dollars in vaccinations over the last two decades and you figured out the
[03:01:45.500 --> 03:01:48.100]  return on investment for that and it kind of stunned me can you walk us
[03:01:48.100 --> 03:01:51.900]  through the math it's been a hundred billion overall that the world's put in
[03:01:51.900 --> 03:01:57.980]  our foundation is a bit more than 10 billion but we feel there's been over a
[03:01:57.980 --> 03:02:03.980]  20 to 1 return so if you just look at the economic benefits that's a pretty
[03:02:03.980 --> 03:02:09.740]  strong number compared to anything else Otis has a lot when I say a lot of nerve
[03:02:09.740 --> 03:02:17.660]  I mean he has a lot of nerve to sit up there and tell the world that I am
[03:02:17.660 --> 03:02:20.540]  making this up and what do you have to say to people who think they're a
[03:02:20.540 --> 03:02:26.900]  vaccine injured anything for them I mean do you have anything to say to people
[03:02:26.900 --> 03:02:33.620]  that think you have anything to say to people yeah I mean do you think vaccine
[03:02:33.620 --> 03:02:39.540]  injuries are real Peter sure he's worth 35 million dollars on record that's just
[03:02:39.540 --> 03:02:44.820]  what he shows on his taxes 35 million dollars and the man is a pediatrician who
[03:02:44.820 --> 03:02:49.460]  runs a children's hospital think guinea pigs and he thinks your children's be
[03:02:49.460 --> 03:02:53.860]  made to take shots it's all about mass mass compliance that's going to be
[03:02:53.860 --> 03:02:57.420]  absolutely critical because if you don't have mass remember this virus
[03:02:57.420 --> 03:03:02.020]  aerosolizes so even six feet is not enough they can go 17 18 feet several
[03:03:02.020 --> 03:03:06.300]  meters we really have to do is have vaccine mandates in the schools we
[03:03:06.300 --> 03:03:09.820]  should have a rule that anyone who walks into a school over the age of 12
[03:03:09.820 --> 03:03:14.460]  has to be vaccinated this is the nature of the anti vaccine movement in this
[03:03:14.460 --> 03:03:20.300]  country it's got it's somehow married now to far-right wing extremism and and
[03:03:20.300 --> 03:03:26.460]  white nationalist group anyone who's unvaccinated and has been lucky enough
[03:03:26.460 --> 03:03:31.220]  to escape kovat your luck is about to run out and I call it anti science
[03:03:31.220 --> 03:03:36.340]  aggression coming from Senator Rand Paul Senator Johnson members of the House of
[03:03:36.340 --> 03:03:40.820]  Representatives in addition to those two senators are killers starting to see now
[03:03:40.820 --> 03:03:47.020]  those same anti-vaccine messages that's coming out of the US and now we're
[03:03:47.020 --> 03:03:50.700]  finding it in Africa and Latin America and remember what the other reason
[03:03:50.700 --> 03:03:54.700]  we're seeing this is the Putin government has this has been reported
[03:03:54.700 --> 03:03:58.380]  by US and British intelligence has been piling on with this whole systematic
[03:03:58.380 --> 03:04:01.700]  program of what's being called weaponized health communications trying
[03:04:01.700 --> 03:04:06.700]  to destabilize democracies with anti-vaccine anti-science messages the
[03:04:06.700 --> 03:04:10.940]  Biden administration has to realize that that anti-science is a killer
[03:04:10.940 --> 03:04:14.700]  disinformation it's not even just disinformation yes this is an anti
[03:04:14.700 --> 03:04:18.580]  science empire right now and we need homeland security we need the Justice
[03:04:18.580 --> 03:04:22.100]  Department we've really got to figure this out in the health and Health and
[03:04:22.100 --> 03:04:26.100]  Human Services will not be able to figure this out on their own this is so
[03:04:26.100 --> 03:04:30.700]  criminal this is so in America this is so evil plus everything they said the
[03:04:30.700 --> 03:04:33.900]  last three and a half years was a lie these are epidemiologists these are
[03:04:33.900 --> 03:04:38.340]  scientists these are virologists these are pathologists they knew what they
[03:04:38.340 --> 03:04:42.420]  were doing hurting the public and setting the precedent to weaponize big
[03:04:42.420 --> 03:04:47.460]  pharma and the media against the people and get away with murder as you can get
[03:04:47.460 --> 03:04:52.820]  away with murder you can then do whatever you want and you can play God
[03:04:57.460 --> 03:05:02.340]  ladies and gentlemen this book the great reset and worth the world is a historic
[03:05:02.340 --> 03:05:06.300]  book that documents the globals in their own words planned for our future
[03:05:06.300 --> 03:05:10.140]  that is a hellish future now you'll be always while they still allow books I
[03:05:10.140 --> 03:05:13.100]  guess they're starting to ban them be able to get an unsigned copy of the Great
[03:05:13.100 --> 03:05:16.740]  Reset in the world for the world at bookstores Amazon or in for short icon
[03:05:16.740 --> 03:05:20.660]  but you will never be able to get another signed copy of the book after
[03:05:20.660 --> 03:05:24.420]  the signed copies we got run out and there's about a thousand left of them
[03:05:24.420 --> 03:05:28.900]  right now so get your copy of the Great Reset and the war for the world a signed
[03:05:28.900 --> 03:05:32.580]  copy and in for short icon and there is a markup there because this is a
[03:05:32.580 --> 03:05:36.700]  fundraiser to keep us on the air so you won't just have this historic memento and
[03:05:36.700 --> 03:05:40.620]  this powerful book you'll also know that you help keep imports on the air I'm
[03:05:40.620 --> 03:05:43.500]  gonna thank those of you that have gotten signed copies of the book or
[03:05:43.500 --> 03:05:48.060]  unsigned copies but I want to encourage all of you who haven't yet to go to info
[03:05:48.060 --> 03:05:52.100]  or score calm and get a signed copy and buy a couple unsigned copies and donate
[03:05:52.100 --> 03:05:56.340]  to the library or give them to the local school this is an info war I'm counting
[03:05:56.340 --> 03:05:59.620]  on you and thank you for your support
[03:06:08.900 --> 03:06:18.860]  the answer to 1984 is 1776 you're listening to the Alex Jones show with
[03:06:18.860 --> 03:06:22.660]  Gerald Solente
[03:06:24.100 --> 03:06:30.260]  the Alex Jones show and as they said you know you need to support info wars
[03:06:30.260 --> 03:06:35.380]  because info wars are supporting you and all we're getting is propaganda well
[03:06:35.380 --> 03:06:40.740]  maybe we should call it in propaganda that little arrogant clown that they
[03:06:40.740 --> 03:06:48.380]  just showed over here this health expert look at this little slobby jerk
[03:06:48.380 --> 03:06:58.340]  not a hey hey a gutless little clown hey gutless you come over here and you tell
[03:06:58.340 --> 03:07:06.300]  me how stupid I am and that I should be dead for not taking the COVID jab you
[03:07:06.300 --> 03:07:14.980]  little piece of scum come over here oh hey hey fat boy hey fat boy I had a
[03:07:14.980 --> 03:07:22.420]  freedom rally over here when everything was locked down when everything was
[03:07:22.420 --> 03:07:32.060]  locked down by another piece of scum Andy Cuomo my daddy was Mario my daddy was
[03:07:32.060 --> 03:07:40.980]  Mario we're renaming the Tappan Zee Bridge yeah that little clown of a jerk
[03:07:40.980 --> 03:07:49.340]  locked down everything and I had a rally for peace and freedom well I got this
[03:07:49.340 --> 03:07:58.620]  little clown boy this hoats hoats yeah
[03:07:58.200 --> 03:08:06.680]  hoats you're nothing but a piece of scum who the hell are you to tell me what to
[03:08:06.680 --> 03:08:16.480]  do like all you politicians who the F for you to tell me what to do hey hey hey
[03:08:16.480 --> 03:08:22.840]  arrogant little jerk see this book natural healing by Jack
[03:08:22.840 --> 03:08:33.960]  Saltonoff first book I worked on 1988 natural healing no vaxes once upon a
[03:08:33.960 --> 03:08:41.000]  time it was a thing called nature before the drug dealers took over
[03:08:42.720 --> 03:08:51.720]  my former wife had serious serious ulcerative colitis at 27 years old
[03:08:51.720 --> 03:08:57.200]  they're gonna take out her anus and her intestines and put in a bag this arrogant
[03:08:57.200 --> 03:09:01.120]  guy was living in Chicago at the time went to Northwestern University he had
[03:09:01.120 --> 03:09:04.400]  the white coat on and everything and this is like in the in the in the late
[03:09:04.400 --> 03:09:09.600]  70s and I'm not the guy was then I'm a young guy and I said I hear these things
[03:09:09.600 --> 03:09:15.320]  about vitamins and and supplements and he threw down his pencil and he said I've
[03:09:15.320 --> 03:09:18.760]  never been grilled like this before
[03:09:17.300 --> 03:09:26.580]  and he talked her into getting a laparoscopy and she almost died from it, that's right
[03:09:26.580 --> 03:09:32.939]  they screwed up the operation and then we moved to Rhinebeck, that's when I became a
[03:09:32.939 --> 03:09:37.840]  trend forecaster, I quit my job over there in Chicago, was the number two guy running
[03:09:37.840 --> 03:09:45.740]  a major trade association at 32 years old and we found about this chiropractor, chiropractors
[03:09:45.740 --> 03:09:51.420]  are at the head of everybody in this business and the first thing he said to her, the word
[03:09:51.420 --> 03:09:56.460]  doctor means teacher and educator and I'm going to teach you how to heal yourself, one
[03:09:56.460 --> 03:10:01.580]  of the first things he had to do was put avocado and tomato in a blender, you have to heal
[03:10:01.580 --> 03:10:07.220]  your intestines, they're ulcerative, every time food passes through them, it starts bleeding,
[03:10:07.220 --> 03:10:13.420]  okra, what Italian ever ate okra, slimy, slimy thing, when she's going to the hospital they
[03:10:13.420 --> 03:10:22.140]  give her bacon and eggs and pork chops, I got this little slime ball boy over here,
[03:10:22.140 --> 03:10:30.179]  this little hoax, this little hoax, telling me what to do, you come here and try to tell
[03:10:30.179 --> 03:10:38.740]  me what to do, these are the jerks that are running and ruining our life, a whole crew
[03:10:38.740 --> 03:10:41.900]  of them, all he is is one of the member of the club.
[03:10:43.200 --> 03:10:49.200]  When the COVID war broke out, you look at the cover of our Trends Journal.
[03:10:52.200 --> 03:10:53.200]  January.
[03:10:57.200 --> 03:10:58.200]  2020.
[03:11:00.300 --> 03:11:04.300]  Got that cover?
[03:11:03.900 --> 03:11:18.020]  It says, coronavirus, 106 dead in China.
[03:11:18.020 --> 03:11:24.300]  Our next line was 1.4 billion still alive, what are you telling me this stuff for?
[03:11:24.300 --> 03:11:31.940]  Not one word from these little prostitutes, these media wars that bow down to little scum
[03:11:31.940 --> 03:11:35.300]  like the Holtzberry over there.
[03:11:35.300 --> 03:11:41.820]  You see a guy shaking his head as he's talking, you're an expert, I only believe experts.
[03:11:41.820 --> 03:11:43.980]  Not one word about natural healing.
[03:11:43.980 --> 03:11:49.940]  Again, I had a rally, probably 1000 people here.
[03:11:49.940 --> 03:11:59.020]  Nobody died of COVID, nobody died of COVID, all unvaxxed, and boy do they hate me.
[03:11:59.020 --> 03:12:06.779]  I, Gerald Solenti, am one of the most hated people in little Kingston, New York.
[03:12:06.779 --> 03:12:17.859]  All these little libtards, Woodstock and Kingston, libtard land, why how dare I have a rally
[03:12:17.859 --> 03:12:23.800]  for peace and freedom when you can't come into our store, into our shop if you don't
[03:12:23.800 --> 03:12:27.060]  show your vax passport?
[03:12:27.100 --> 03:12:35.260]  We hate you, Solenti, for having a peace and freedom rally on May 27th.
[03:12:35.260 --> 03:12:36.859]  Not one word of coverage.
[03:12:36.859 --> 03:12:44.699]  We had a rally, you can go to OccupyPeace.com, like nothing in America, like nothing in America.
[03:12:44.699 --> 03:12:49.580]  Not one word from the major media, sent out thousands and thousands of press releases.
[03:12:49.580 --> 03:12:52.900]  Not even a stupid little local paper here covered it.
[03:12:52.900 --> 03:12:55.940]  But they cover little crap heads like this guy.
[03:12:55.700 --> 03:13:06.480]  Yep, natural healing is not allowed.
[03:13:06.480 --> 03:13:09.540]  You are a conspiracy theory.
[03:13:09.540 --> 03:13:17.500]  If you believe in God and nature, you are only supposed to believe in the drug dealers
[03:13:17.500 --> 03:13:24.340]  that that slime ball Bill Clinton, every time he got caught with his pants down bombs away
[03:13:24.340 --> 03:13:25.340]  over Baghdad.
[03:13:25.340 --> 03:13:34.740]  Yeah, that guy that allowed the drug dealers to put their ads on TV was banned before that.
[03:13:34.740 --> 03:13:36.300]  It was 1997.
[03:13:37.400 --> 03:13:39.400]  Yep.
[03:13:39.400 --> 03:13:41.400]  Oh, and by the way,
[03:13:41.400 --> 03:13:43.400]  I did work for Warner Lambert,
[03:13:43.400 --> 03:13:45.400]  which was bought out by Pfizer.
[03:13:45.400 --> 03:13:47.400]  So I saw the other side.
[03:13:47.400 --> 03:13:49.400]  I'd been there.
[03:13:49.400 --> 03:13:51.400]  Yeah.
[03:13:51.400 --> 03:13:53.400]  There's only America and New Zealand.
[03:13:54.900 --> 03:13:59.900]  There are only two countries where they allow the drug dealers to put on all these ads.
[03:13:59.900 --> 03:14:01.900]  Because that's where they make their tax revenue.
[03:14:01.900 --> 03:14:03.900]  Their ad revenue, rather.
[03:14:03.900 --> 03:14:05.900]  That's where they get their money from.
[03:14:05.900 --> 03:14:07.900]  Yeah.
[03:14:08.100 --> 03:14:16.500]  It's a disgrace. But again, you go to Info Wars, and they have a lot of these natural
[03:14:16.500 --> 03:14:25.740]  healing products. Yep. To build up your immune system again with the COVID war, not one word,
[03:14:25.740 --> 03:14:32.380]  not one word about getting in good shape, getting healthy. Not one word and that little
[03:14:32.380 --> 03:14:39.700]  clown succeed a part seven. What are you talking about? Whether wind blowing straight lines
[03:14:39.700 --> 03:14:45.820]  on the mask you're wearing the mask, your little clown jerk, your little piece of arrogant
[03:14:45.820 --> 03:14:53.620]  jerky hopes Barry, and I'll call you that to your face. You're a lying, lying piece
[03:14:53.620 --> 03:15:00.180]  of crap. Hey, maybe you're too stupid to read the box jerk.
[03:15:00.200 --> 03:15:03.200]  These masks...
[03:15:03.600 --> 03:15:08.000]  Ready?
[03:15:08.000 --> 03:15:10.000]  Where is it here?
[03:15:10.000 --> 03:15:14.520]  Where's the disclaimer?
[03:15:14.520 --> 03:15:21.440]  These masks help but do not eliminate exposure to the risk of disease or infection.
[03:15:21.440 --> 03:15:23.640]  Yep.
[03:15:23.640 --> 03:15:24.640]  Don't read...
[03:15:24.640 --> 03:15:25.640]  Don't...
[03:15:25.640 --> 03:15:26.640]  Why am I wearing them?
[03:15:26.640 --> 03:15:31.200]  It says it right here.
[03:15:31.200 --> 03:15:36.640]  They do not eliminate exposure to the risk of any disease or infection.
[03:15:36.640 --> 03:15:38.200]  Huh.
[03:15:38.200 --> 03:15:42.200]  Son of a gun.
[03:15:42.200 --> 03:15:44.200]  Yep.
[03:15:44.200 --> 03:15:50.440]  There you go.
[03:15:50.440 --> 03:15:54.600]  So listen, support InfoWars because they got products that can support you.
[03:15:54.600 --> 03:15:56.600]  We'll be right back.
[03:15:56.600 --> 03:16:02.920]  In the early 1900s, certain companies were off-gassing highly toxic fluoride gases into
[03:16:02.920 --> 03:16:04.040]  the atmosphere.
[03:16:04.040 --> 03:16:06.840]  The surrounding communities began to get sick.
[03:16:06.840 --> 03:16:13.200]  Laws were enacted to compel these corporations to install scrubbers to convert these gases
[03:16:13.200 --> 03:16:15.360]  into fluorosilicic acid.
[03:16:15.360 --> 03:16:17.640]  Still highly toxic, but containable.
[03:16:17.640 --> 03:16:22.400]  Now these companies had a stockpile of this poison, and there was no affordable way to
[03:16:22.400 --> 03:16:23.560]  dispose of it.
[03:16:23.560 --> 03:16:28.400]  Lucky for them, one of their major stockholders was also the Secretary of the Treasury, who
[03:16:28.400 --> 03:16:31.920]  was responsible for the Public Health Service at the time.
[03:16:31.920 --> 03:16:38.440]  And by 1950, the U.S. government began buying this toxic, untreated industrial waste product
[03:16:38.440 --> 03:16:40.800]  and dumping it into our drinking water.
[03:16:40.800 --> 03:16:46.080]  Reputable studies show that it's causing various cancers and other disease.
[03:16:46.080 --> 03:16:52.480]  With the Alexa Pure Pro, you can have clean drinking water, and a remedy to this madness.
[03:16:52.480 --> 03:16:56.600]  Available now at InfoWarsTore.com.
[03:16:56.600 --> 03:17:00.960]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[03:17:00.960 --> 03:17:06.160]  Two new incredible products are now available exclusively at InfoWarsTore.com.
[03:17:06.160 --> 03:17:11.320]  They are both clones of national best-selling products from a major pharmaceutical slash
[03:17:11.320 --> 03:17:16.120]  supplement maker that are listeners and patriots that are allowing us to private label it at
[03:17:16.120 --> 03:17:18.560]  a lower price you'll find in stores.
[03:17:18.560 --> 03:17:22.720]  It's Joint Relief Max and Nerve Renew.
[03:17:22.720 --> 03:17:28.840]  Both of these have known documented natural compounds to lower pain and to also make your
[03:17:28.840 --> 03:17:34.000]  nerves healthier, which is one of the major reasons nerves get irritated and are more
[03:17:34.000 --> 03:17:35.640]  inductive to pain.
[03:17:35.640 --> 03:17:37.920]  There's major research behind this all.
[03:17:37.920 --> 03:17:45.040]  You need to get Joint Relief Max from InfoWarsMD and Nerve Renew from InfoWarsMD exclusively
[03:17:45.040 --> 03:17:48.160]  at InfoWarsTore.com right now.
[03:17:48.160 --> 03:17:53.360]  Introducing them both, 25% off, you'll find them exclusively at InfoWarsTore.com and they
[03:17:53.360 --> 03:17:56.680]  fund their operation.
[03:17:56.680 --> 03:18:01.480]  Turbo Force is back, sold out for eight months, and it's Turbo Force Plus.
[03:18:01.480 --> 03:18:03.640]  We made it even stronger.
[03:18:03.640 --> 03:18:09.200]  The strongest long-term energy you're going to find anywhere, Turbo Force is back in stock
[03:18:09.200 --> 03:18:14.280]  at InfoWarsTore.com or 888-253-3139.
[03:18:14.280 --> 03:18:20.360]  It's not just wide-spectrum natural herbs that time-release over 10 hours.
[03:18:20.360 --> 03:18:22.440]  It should be called 10-hour energy.
[03:18:22.440 --> 03:18:27.900]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[03:18:27.900 --> 03:18:33.040]  that turbocharge everything and are good for your heart, your brain, your liver, you name
[03:18:33.040 --> 03:18:34.040]  it.
[03:18:34.040 --> 03:18:37.480]  It is the super fuel.
[03:18:37.480 --> 03:18:38.960]  Rain Force Plus is great.
[03:18:38.960 --> 03:18:39.960]  Rain Force Ultra is great.
[03:18:39.960 --> 03:18:40.960]  They're two different nootropics.
[03:18:41.960 --> 03:18:44.760]  But this is the King Kong.
[03:18:44.760 --> 03:18:46.360]  This is the boss.
[03:18:46.360 --> 03:18:56.960]  Turbo Force, back in stock, discounted, InfoWarsTore.com, more power, more strength, more energy.
[03:18:56.960 --> 03:19:02.360]  Iodine is naturally acquired through the soil, which is at the foundation of our entire food
[03:19:02.360 --> 03:19:03.720]  supply.
[03:19:03.720 --> 03:19:08.320]  Modern farming techniques have stripped the soil of this essential trace element, which
[03:19:08.320 --> 03:19:12.520]  has caused an iodine deficiency in about half the population.
[03:19:12.520 --> 03:19:15.340]  And there are two things we need to do about it.
[03:19:15.340 --> 03:19:18.680]  We need to practice more regenerative farming.
[03:19:18.680 --> 03:19:23.880]  There are plenty of proven technologies in permaculture and biodynamics that will naturally
[03:19:23.880 --> 03:19:27.160]  keep the soil rich with iodine.
[03:19:27.160 --> 03:19:33.280]  And we need to ensure that we get the sufficient amount of iodine every day, derived from ancient
[03:19:33.280 --> 03:19:37.600]  sea salts found thousands of feet below the earth's surface.
[03:19:37.600 --> 03:19:43.720]  Our InfoWars Life Survival Shield X3 is hands down the best.
[03:19:43.720 --> 03:19:49.560]  Pure nascent iodine, stabilized in an activated triiodine form.
[03:19:49.560 --> 03:19:55.800]  For a healthy thyroid and a healthy metabolism, get yours now at InfoWarsTore.com.
[03:19:57.800 --> 03:20:04.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:05.500 --> 03:20:26.500]  You're listening to The Alex Jones Show, and now, your host, Gerald Solente.
[03:20:27.500 --> 03:20:36.500]  Yep, those are the clowns, those are the health experts telling us what to do.
[03:20:36.500 --> 03:20:41.500]  Look at this guy who became a girl.
[03:20:41.500 --> 03:20:46.500]  Look at this little freak telling me about health.
[03:20:46.500 --> 03:20:52.500]  Lola, L-O-L-L-O-L-A.
[03:20:52.500 --> 03:20:56.500]  This is how low this country has fallen.
[03:20:56.600 --> 03:21:08.840]  And people like myself that used to be on Oprah, The Today Show, Fox, you name it, banned.
[03:21:08.840 --> 03:21:11.360]  Don't want to hear the truth, Salenti.
[03:21:11.360 --> 03:21:16.800]  We get paid to tell the lies of big pharma, drug dealers.
[03:21:16.800 --> 03:21:18.200]  Yep.
[03:21:18.200 --> 03:21:25.200]  Look at that clown who's the head of the United States Health Department.
[03:21:25.400 --> 03:21:27.200]  Yep.
[03:21:27.200 --> 03:21:28.400]  Lola.
[03:21:28.400 --> 03:21:31.400]  I love the drag she's in, man.
[03:21:31.400 --> 03:21:32.640]  Looking hot.
[03:21:32.640 --> 03:21:34.640]  Looking hot.
[03:21:34.700 --> 03:21:41.700]  Look at this. This is like a cartoon that you can't make up.
[03:21:41.700 --> 03:21:45.700]  It's the cartoon of the COVID war.
[03:21:45.700 --> 03:21:51.700]  One of the first things that people did when COVID broke out,
[03:21:51.700 --> 03:21:54.700]  they ran out and fought each other to buy toilet paper.
[03:21:54.700 --> 03:21:55.700]  Yep.
[03:21:56.200 --> 03:22:03.880]  And these are the clowns telling us what to do, along with the politicians.
[03:22:03.880 --> 03:22:07.320]  And that's why we have these shirts that are now available to you.
[03:22:07.320 --> 03:22:14.240]  When you go to TrendsJournal.com, TrendsJournal.com, hey politicians, who the F are you to tell
[03:22:14.240 --> 03:22:15.880]  me what to do?
[03:22:15.880 --> 03:22:16.880]  Yep.
[03:22:16.880 --> 03:22:21.880]  Here it is.
[03:22:21.880 --> 03:22:28.120]  So going back to the COVID war, again, wrote about it in detail, our magazine was the first
[03:22:28.120 --> 03:22:33.880]  to call it a hoax, January 28th, 2020.
[03:22:33.880 --> 03:22:36.280]  It was not a pandemic.
[03:22:36.280 --> 03:22:45.120]  The World Health Organization called it a pandemic in March of 2020, when just worldwide
[03:22:45.120 --> 03:22:52.800]  only several thousand people out of the eight billion died, allegedly a COVID.
[03:22:52.800 --> 03:23:00.320]  And the numbers showed who was dying, mostly old people and people with preexisting comorbidities.
[03:23:00.320 --> 03:23:04.400]  So then when you look at a clown, sloppy jerk like Lola.
[03:23:04.500 --> 03:23:14.640]  Of the 61% of 1 to 17 year olds, according to the CDC, that were hospitalized because
[03:23:14.640 --> 03:23:17.060]  of COVID were obese.
[03:23:18.100 --> 03:23:26.100]  Yep, and America, we're number one, we're number one, we're number one in the world.
[03:23:26.100 --> 03:23:30.100]  We're the most obese of the major countries.
[03:23:31.900 --> 03:23:36.900]  If I was elected, I want a fat tax. The more you weigh, the more you pay.
[03:23:36.900 --> 03:23:42.900]  I don't want to pay for your problems because you're bringing up the price of everything in the medical field.
[03:23:42.900 --> 03:23:46.900]  So here are some studies that just came out.
[03:23:46.900 --> 03:23:50.900]  Cancer rates are climbing among young people.
[03:23:50.900 --> 03:23:52.900]  It's not clear why.
[03:23:52.900 --> 03:23:54.900]  Oh, yes, it is.
[03:23:54.900 --> 03:23:58.900]  You read the article, and then buried.
[03:23:58.700 --> 03:24:10.700]  Into the article, the main suspect researchers point to is obesity, which has climbed steadily
[03:24:10.700 --> 03:24:18.700]  since the 1960s, and becoming more common in childhood and adolescence.
[03:24:18.700 --> 03:24:24.100]  The increase in obesity-related cancers have been, quote, more dramatic, end quote, than
[03:24:24.100 --> 03:24:31.460]  those among other types, suggesting obesity is the big contributor to the spike in early
[03:24:31.460 --> 03:24:37.620]  onset cases, said the instructor at Harvard Medical School.
[03:24:41.800 --> 03:24:46.800]  So I just took out the name, the domain name, Blimpitis.
[03:24:46.800 --> 03:24:50.800]  Because that's what America is suffering from, blimpitis.
[03:24:50.800 --> 03:24:53.800]  And then you go back to the 1960s.
[03:24:55.800 --> 03:24:56.800]  I was there.
[03:25:00.800 --> 03:25:01.800]  Yep.
[03:25:02.800 --> 03:25:04.800]  You look at the pictures of Woodstock.
[03:25:06.800 --> 03:25:07.800]  1969.
[03:25:08.800 --> 03:25:09.800]  There's no blimps.
[03:25:11.100 --> 03:25:13.100]  No blimps.
[03:25:13.100 --> 03:25:18.100]  So here's the story, and this is why people hate me really for this.
[03:25:18.100 --> 03:25:21.100]  Especially the women.
[03:25:21.100 --> 03:25:24.100]  Now, I don't like Lola, take it easy.
[03:25:24.100 --> 03:25:29.100]  I like those beautiful girls.
[03:25:29.100 --> 03:25:33.100]  It's when women went into the workforce and stopped raising their children.
[03:25:33.100 --> 03:25:35.100]  Yeah.
[03:25:35.100 --> 03:25:38.100]  And put them in here.
[03:25:38.100 --> 03:25:40.100]  Isn't that great?
[03:25:40.100 --> 03:25:42.100]  Let's make a movie.
[03:25:42.100 --> 03:25:44.100]  I'm so happy.
[03:25:44.100 --> 03:25:46.100]  Again, I don't want to pay for this.
[03:25:46.100 --> 03:25:48.100]  I want a fat tax.
[03:25:48.100 --> 03:25:50.100]  The more you weigh, the more you pay.
[03:25:50.100 --> 03:25:52.100]  They're going to be in the hospital.
[03:25:52.100 --> 03:25:55.100]  They're driving up the cost of everything.
[03:25:55.100 --> 03:26:02.100]  So going back to mothers stop raising their kids.
[03:26:02.100 --> 03:26:07.100]  I wouldn't be me if my mother, may her soul rest in peace, didn't raise me.
[03:26:07.100 --> 03:26:09.100]  She was cooking every day.
[03:26:09.100 --> 03:26:11.100]  There were five kids at the time.
[03:26:11.100 --> 03:26:13.100]  Then there were seven.
[03:26:13.100 --> 03:26:21.000]  She didn't have us in daycare centers, which are nothing more than nursing homes for little
[03:26:21.000 --> 03:26:25.420]  kids where you're out of your mind as a kid growing up and you don't have your mother
[03:26:25.420 --> 03:26:29.420]  there to help raise you.
[03:26:29.420 --> 03:26:33.500]  Or if the women worked in factories in those days, the grandparents, the aunts were raising
[03:26:33.500 --> 03:26:35.500]  because it was still the family.
[03:26:35.500 --> 03:26:41.700]  And they're feeding you crap, they're feeding you processed crap.
[03:26:41.700 --> 03:26:44.980]  So you eat crap and you think crap.
[03:26:44.980 --> 03:26:47.020]  You're in a daycare center.
[03:26:47.020 --> 03:26:50.300]  The facts are here.
[03:26:50.300 --> 03:26:57.820]  Obesity blew up when the women stopped raising their children and gave it to low paid strangers
[03:26:57.820 --> 03:27:02.980]  with other screaming kids around you to feed the kids.
[03:27:02.980 --> 03:27:03.980]  Yep.
[03:27:03.980 --> 03:27:09.100]  Now, let's say, you know, a mother had to, you know, she doesn't have a husband, doesn't
[03:27:09.100 --> 03:27:10.100]  have a family.
[03:27:10.100 --> 03:27:16.660]  You know, 41 percent of the kids today are from single mothers, single parents.
[03:27:18.100 --> 03:27:25.700]  I took my sister out of a nursing home, and she lives here since December.
[03:27:25.700 --> 03:27:27.420]  She sits out in front of my building.
[03:27:27.420 --> 03:27:28.420]  She had two strokes.
[03:27:28.420 --> 03:27:30.180]  She's out of it.
[03:27:30.180 --> 03:27:32.700]  But she's really coming back now.
[03:27:32.700 --> 03:27:38.540]  And she watches people walk down the street in a wheelchair and sit next to her, she goes,
[03:27:38.540 --> 03:27:40.380]  oh, oh, oh.
[03:27:40.380 --> 03:27:45.420]  She sees these blimps with purple hair, the guys, the women, a freak show.
[03:27:45.420 --> 03:27:47.660]  She's never seen this before.
