[00:00:00.130 --> 00:00:00.918]  I don't think so.
[02:16:12.126 --> 02:16:18.869]  When I was pregnant, I used to sneak out of my house in the middle of the night and go to this one piece of property that we had and eat the dirt.
[02:16:19.932 --> 02:16:21.573]  And my baby was healthy.
[02:16:21.573 --> 02:16:24.635]  I said, well yeah, your body was telling you what you needed to do.
[02:16:24.635 --> 02:16:30.560]  No, but a lot of women have that phenomenon of going out and their olfactory nerve picks it up and eating dirt.
[02:16:30.560 --> 02:16:32.841]  That's very common.
[02:16:32.841 --> 02:16:42.989]  Yeah, and the reason that we're inclined to do this is because there's stuff in the dirt that the body needs because we are so unbelievably under-nutrified.
[02:16:42.989 --> 02:16:44.010]  Well, birds eat dirt.
[02:16:45.356 --> 02:16:48.599]  Well, and it is the obesity.
[02:16:48.599 --> 02:16:51.821]  Weight gain is not a disease of excess.
[02:16:51.821 --> 02:16:54.363]  Obesity is a deficiency disease.
[02:16:54.363 --> 02:16:56.705]  Obesity is a deficiency disease.
[02:16:56.705 --> 02:17:09.935]  When your body runs out of the stuff that it needs, the 90 essential nutrients, it knows that it is running on fumes and it is afraid because it knows your heart's gonna go, it knows your liver's gonna go, it knows your brain's gonna go.
[02:17:09.935 --> 02:17:14.679]  So it forces you to eat in the desperate attempt to fill the nutrient tank up.
[02:17:15.259 --> 02:17:25.141]  But the food that you're eating doesn't have the nutrients in it that you need, and so you go to Olive Garden, you eat 2,000 calories, and two hours later you're hungry again.
[02:17:25.141 --> 02:17:30.502]  And then your MD tells you your stomach's too big, or you're lazy, or you don't exercise enough, and it's wrong!
[02:17:30.502 --> 02:17:37.523]  The only reason we gain weight is we eat too many calories, and the only reason we eat too many calories is because we are running too much.
[02:17:37.523 --> 02:17:37.784]  Amazing.
[02:17:37.784 --> 02:17:39.044]  Let's jam in another call here.
[02:17:39.044 --> 02:17:40.624]  This is amazing info.
[02:17:40.624 --> 02:17:42.224]  Riley in Detroit, you're on the air.
[02:17:42.224 --> 02:17:44.345]  Hey, how you doing, Alex?
[02:17:44.345 --> 02:17:44.865]  Good, go ahead.
[02:17:45.782 --> 02:17:47.924]  Hey, I had a question for Dr. Glidden.
[02:17:47.924 --> 02:17:54.610]  I've used the plant-derived minerals for a while now, and I noticed on the back, there's some trace elements of lead and arsenic.
[02:17:54.610 --> 02:17:58.914]  I was wondering if you could touch on that, just to make sure it's safe.
[02:17:58.914 --> 02:18:00.295]  Really, I didn't understand what that was.
[02:18:01.391 --> 02:18:01.951]  Okay, good.
[02:18:01.951 --> 02:18:11.778]  Well, you know, we do a lot of myth-busting here in this business, and I spend a lot of time myth-busting what conventional MDs do, but there are a lot of myths in holistic medicine as well.
[02:18:11.778 --> 02:18:14.720]  Lead is necessary for DNA synthesis.
[02:18:14.720 --> 02:18:15.921]  You need it.
[02:18:15.921 --> 02:18:28.549]  Arsenic is necessary to keep your immune system healthy, and actually one of the leading... They don't do it in that many hospitals anymore because, you know, it's not a conventional drug, but arsenic is a really good treatment for leukemia.
[02:18:28.549 --> 02:18:31.231]  It's a really good treatment for some forms of leukemia.
[02:18:32.011 --> 02:18:34.393]  You can take too much of anything, right?
[02:18:34.393 --> 02:18:35.873]  Too much sunlight will kill you.
[02:18:35.873 --> 02:18:37.754]  Too much water will kill you.
[02:18:37.754 --> 02:18:40.155]  Too much lead is bad for you.
[02:18:40.155 --> 02:18:42.156]  Too much arsenic is bad for you.
[02:18:42.156 --> 02:18:46.899]  Tell me if I'm wrong because I looked into this too and there's some other vitamin companies that do it as well.
[02:18:47.620 --> 02:18:53.889]  It's tiny trace amounts because it's needed to trigger the other minerals and vitamins together.
[02:18:53.889 --> 02:18:57.995]  It doesn't unlock the key unless there's that tiny trace amount.
[02:18:57.995 --> 02:19:02.782]  And then just like mercury that's in fish, mercury's really bad for you, but it's bound to the fish.
[02:19:04.447 --> 02:19:06.028]  Well, you should have been a doctor, Alex.
[02:19:06.028 --> 02:19:09.189]  I mean, you're against the smartest man in the class.
[02:19:09.189 --> 02:19:10.209]  That's just the research.
[02:19:10.209 --> 02:19:12.330]  I mean, I've just read research papers.
[02:19:12.330 --> 02:19:15.731]  Well, look, I'm telling you, man, you are absolutely right.
[02:19:15.731 --> 02:19:17.891]  The body needs a little bit of lead.
[02:19:17.891 --> 02:19:19.392]  It needs a little bit of arsenic.
[02:19:19.392 --> 02:19:26.474]  It needs a little bit of minerals that most people would incorrectly consider toxic.
[02:19:26.474 --> 02:19:28.094]  It's not the mineral.
[02:19:28.094 --> 02:19:29.915]  It's how much you take.
[02:19:29.915 --> 02:19:33.436]  And if you don't have enough, it's a much bigger problem than getting too much.
[02:19:33.476 --> 02:19:35.637]  Does that answer your question, Riley?
[02:19:35.637 --> 02:19:37.358]  Yeah, I got another quick question for you, real quick.
[02:19:37.358 --> 02:19:41.821]  I've been taking, like, Ezekiel bread, and I was wondering what you thought about that stuff.
[02:19:41.821 --> 02:19:44.443]  What do you think of the stuff that's... Don't do it!
[02:19:44.443 --> 02:19:45.323]  Don't do it!
[02:19:45.323 --> 02:19:49.046]  Nothing with wheat, nothing with barley, nothing with rye, and nothing with oats.
[02:19:49.046 --> 02:19:55.330]  And I have a... Go to fireyourmdnow.com, and there's a whole video against that called Against the Grain.
[02:19:55.330 --> 02:19:58.231]  Alright, amazing, amazing info.
[02:19:58.231 --> 02:20:00.813]  I gotta let Dr. Glinton go, because I got a bunch of news and other guests.
[02:20:00.973 --> 02:20:05.396]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[02:20:05.396 --> 02:20:09.539]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[02:20:09.539 --> 02:20:13.562]  Every day, we document the attempts to take control of our lives.
[02:20:13.562 --> 02:20:15.763]  But there's one thing we can all control.
[02:20:15.763 --> 02:20:17.364]  Your greatest dependency.
[02:20:17.364 --> 02:20:18.105]  Food.
[02:20:18.105 --> 02:20:25.710]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[02:20:25.710 --> 02:20:28.252]  This food is nutrient-dense and tastes great.
[02:20:28.252 --> 02:20:29.553]  It's simple to make, portable,
[02:20:29.793 --> 02:20:32.275]  And has a shelf life of up to 25 years.
[02:20:32.275 --> 02:20:36.137]  Now with eFoodsDirect, you'll get the most affordable, best tasting food you can buy.
[02:20:36.137 --> 02:20:40.960]  To celebrate the beginning of summer, you can save 20% off their already affordable prices.
[02:20:40.960 --> 02:20:44.883]  This offer ends on June 20th, so take advantage of the summer savings now.
[02:20:44.883 --> 02:20:50.707]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex for specials.
[02:20:50.707 --> 02:20:52.308]  Don't let this offer pass you by.
[02:20:52.308 --> 02:20:54.289]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[02:20:57.691 --> 02:20:59.818]  More the best, for less guaranteed.
[02:21:02.662 --> 02:21:04.743]  Are you still a traditional smoker?
[02:21:04.743 --> 02:21:09.885]  Now experience a new lifestyle and try vaping with e-cigarettes by Le Cig.
[02:21:09.885 --> 02:21:13.747]  Imagine no ashes, stains, nasty smell, or coughing and hacking.
[02:21:13.747 --> 02:21:24.652]  With Le Cig e-cigarettes revolutionary microelectronic technology, rechargeable battery, and unique replaceable cartridge, you'll get all the benefits and satisfaction of smoking without the hazards.
[02:21:24.652 --> 02:21:30.435]  Choose your taste from a wide variety of our new American-made vapory and e-liquids at lecig.com.
[02:21:30.735 --> 02:21:42.062]  And Lecig smokes the competition by serving thousands of worldwide customers with real people customer service, fast, free, same-day shipping, and a 30-day warranty and satisfaction guarantee.
[02:21:42.062 --> 02:21:44.824]  So are you ready for a new vaping lifestyle?
[02:21:44.824 --> 02:21:45.284]  Then call 870-518-4307.
[02:21:45.284 --> 02:21:45.585]  That's 870-518-4307.
[02:21:45.585 --> 02:21:46.245]  Or visit lecig.com.
[02:21:46.245 --> 02:21:46.886]  Spelled L-E-C-I-G.com.
[02:21:46.886 --> 02:21:48.607]  Lecig e-cigarettes for today's modern smoker.
[02:22:00.174 --> 02:22:04.978]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:22:04.978 --> 02:22:08.000]  I want you to know some very important information.
[02:22:08.000 --> 02:22:16.966]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:22:16.966 --> 02:22:21.890]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[02:22:22.506 --> 02:22:33.869]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:22:33.869 --> 02:22:40.871]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:22:41.551 --> 02:22:45.854]  Call 1-866-VENUSFLY or order from Carnivora.com.
[02:22:45.854 --> 02:22:49.456]  That's C-A-R-N-I-V-O-R-A dot com.
[02:22:49.456 --> 02:22:50.477]  That's 1-866-836-8735.
[02:22:50.477 --> 02:22:56.721]  1-866-VENUSFLY or visit Carnivora.com.
[02:22:56.721 --> 02:22:57.982]  Protect your immune system.
[02:22:57.982 --> 02:22:59.023]  It's the only one you've got.
[02:22:59.904 --> 02:23:04.086]  In a coming apart world, you need something to keep it tied together.
[02:23:04.086 --> 02:23:08.068]  That something is Atwood Rope, the highest quality rope made in the USA.
[02:23:08.068 --> 02:23:13.892]  From exotic braids for military, rescue, arborists, shipyards, tow line, or boating.
[02:23:13.892 --> 02:23:17.574]  Quality rope at affordable prices you and your customers can depend on.
[02:23:17.574 --> 02:23:21.176]  Find a dealer or shop online at atwoodrope.net.
[02:23:21.176 --> 02:23:26.298]  Enter promo code radio to receive 100 feet of 550 paracord free with purchase.
[02:23:26.298 --> 02:23:29.080]  Atwood Rope, working to keep the world tied together.
[02:23:30.100 --> 02:23:31.041]  37 things to hoard.
[02:23:31.041 --> 02:23:34.282]  Do you have the 37 crucial food items you can't survive without?
[02:23:34.282 --> 02:23:40.166]  When disaster hits and moms go crazy grabbing food off the shelves, your family may be without food or waiting in long food lines.
[02:23:40.166 --> 02:23:42.747]  Prepare now at 123survivalplan.com.
[02:23:42.747 --> 02:23:44.928]  That's 123survivalplan.com.
[02:23:44.928 --> 02:23:47.249]  Many people don't have these 37 food items.
[02:23:47.249 --> 02:23:50.831]  Learn what you need to hoard now at 123survivalplan.com.
[02:23:50.831 --> 02:23:58.235]  Watch the video over 1 million people will view to discover the 37 food items that will sell out first when disaster strikes at 123survivalplan.com.
[02:24:06.603 --> 02:24:13.386]  Oh man, this show is just going by so fast, and I've got so much news we've got to get into.
[02:24:13.386 --> 02:24:15.947]  Makes my head spin.
[02:24:15.947 --> 02:24:25.331]  By the way, we do have that Mars attack video where I'm making the point that they announce the drones, they announce they're armed, they start arresting people on their farms and ranches with them.
[02:24:25.331 --> 02:24:27.092]  It's in the Associated Press, Reuters.
[02:24:28.632 --> 02:24:31.094]  Legislation gets introduced to say they can't do this.
[02:24:31.094 --> 02:24:32.956]  The military can't operate domestically.
[02:24:32.956 --> 02:24:35.418]  Police shouldn't have armed drones.
[02:24:35.418 --> 02:24:40.902]  And they had literally more than 500 articles in the last week.
[02:24:40.902 --> 02:24:42.463]  300 the last two days.
[02:24:42.463 --> 02:24:44.905]  A bunch of them saying I'm crazy, I'm a liar.
[02:24:44.905 --> 02:24:49.669]  I could spend hours on this, but I got other news I've got to get to.
[02:24:49.669 --> 02:24:53.652]  And that drudge is evil for covering drones and that it's not happening.
[02:24:53.652 --> 02:24:55.633]  They actually say it's a hoax.
[02:24:55.633 --> 02:24:56.474]  There's no drones.
[02:24:58.240 --> 02:25:00.682]  Because they know people now had a backlash.
[02:25:00.682 --> 02:25:02.524]  They're like, oh no, no, it doesn't exist.
[02:25:02.524 --> 02:25:04.346]  Crazy people, crazy people.
[02:25:04.346 --> 02:25:06.227]  And that's the equivalent of Mars attacks.
[02:25:06.227 --> 02:25:08.329]  You know, this is a real military tactic.
[02:25:08.329 --> 02:25:12.673]  At Waco, they're ramming the church, burning it, machine gunning people, the flare footage shows.
[02:25:12.673 --> 02:25:16.096]  Announcing, come out with your hands up, we are your friends.
[02:25:16.096 --> 02:25:22.962]  Tokyo Rose, you know, in all these different wars, they have loudspeakers in World War I on both sides saying, come out, we're your friends, then shoot them when they do.
[02:25:23.783 --> 02:25:27.105]  This is a military tactic you use on enemies.
[02:25:27.105 --> 02:25:28.967]  So here we have the drones.
[02:25:28.967 --> 02:25:31.548]  This is satire before the New York Times runs with this.
[02:25:31.548 --> 02:25:38.353]  Here we have the drones over Vegas, helping the population and telling everybody, don't run, we are your friends.
[02:25:38.353 --> 02:25:44.758]  Here it is.
[02:25:44.758 --> 02:25:46.799]  Don't run, we are your friends.
[02:25:53.871 --> 02:25:56.412]  And again, let's play that one more time from the start.
[02:25:56.412 --> 02:26:00.874]  Because this is the proof that the Martians are our friends.
[02:26:00.874 --> 02:26:20.863]  If they ever, if Martians were real and they landed with a bunch of drones, and we're hitting people with a particle beam instead of sodium fluoride and GMO food, and everybody starts dying, they would just announce, we don't run, we're your friends, and the American people and people of Europe are programmed, they'd say, oh really, you just vaporized that guy, but you said you're my friend.
[02:26:21.806 --> 02:26:24.768]  The government is here to help you.
[02:26:24.768 --> 02:26:31.991]  Obama shipped guns to Mexico and got caught lying about it to blame the Second Amendment because he cares about us.
[02:26:31.991 --> 02:26:39.495]  He paid 20 plus billion dollars of our tax money to ship General Motors to China because he is our friend.
[02:26:39.495 --> 02:26:40.816]  Here is the proof.
[02:26:40.816 --> 02:26:42.297]  The Martians say so.
[02:26:42.297 --> 02:26:42.717]  Here it is.
[02:26:56.869 --> 02:26:57.810]  Don't run.
[02:26:57.810 --> 02:27:04.813]  We are your friends.
[02:27:04.813 --> 02:27:07.575]  I mean, they say they're our friends.
[02:27:07.575 --> 02:27:09.136]  I mean, it's true.
[02:27:09.136 --> 02:27:13.478]  It's a conspiracy theory to say that anyone would lie to you.
[02:27:13.478 --> 02:27:15.139]  They are our friends.
[02:27:15.139 --> 02:27:16.540]  There are no drones.
[02:27:17.970 --> 02:27:19.231]  There are no drones.
[02:27:19.231 --> 02:27:20.372]  There are no drones.
[02:27:20.372 --> 02:27:21.873]  They said so.
[02:27:21.873 --> 02:27:24.315]  I thought I'd go over that then since they say they don't exist.
[02:27:24.315 --> 02:27:25.976]  Document cam, please.
[02:27:25.976 --> 02:27:34.302]  Before I get to all the news today, I mean I only printed like 15 or so of the articles, where it doesn't exist and I'm bad and evil and so is the evil Matt Drudge.
[02:27:34.302 --> 02:27:35.943]  Listen to this.
[02:27:35.943 --> 02:27:37.164]  Los Angeles Times.
[02:27:37.164 --> 02:27:40.306]  Police employ predator drone spy plane on the home front.
[02:27:41.752 --> 02:27:47.474]  And it goes from the Air Force Base in North Dakota, help local police with surveillance, raising questions.
[02:27:47.474 --> 02:27:49.375]  And it goes on about the arrest of those people.
[02:27:49.375 --> 02:27:51.796]  Okay, that's LA Times.
[02:27:51.796 --> 02:27:53.596]  And this came out December 10, 2011.
[02:27:53.596 --> 02:27:56.497]  There's been more cases since then.
[02:27:56.497 --> 02:27:57.978]  Oh, here's Wired Magazine.
[02:27:57.978 --> 02:28:05.881]  Drones set to invade national and state parks, 64 bases to surveil the surrounding areas.
[02:28:06.761 --> 02:28:08.202]  Oh, here's BBC.
[02:28:08.202 --> 02:28:11.643]  Spying on Europe's farms with satellites and drones.
[02:28:11.643 --> 02:28:12.803]  Ongoing.
[02:28:12.803 --> 02:28:13.543]  Exact same thing.
[02:28:13.543 --> 02:28:16.384]  Run off from cows, dust, huge fines.
[02:28:16.384 --> 02:28:16.984]  BBC.
[02:28:16.984 --> 02:28:18.005]  Mayer to them.
[02:28:18.005 --> 02:28:19.685]  Oh, here is the Associated Press.
[02:28:19.685 --> 02:28:25.387]  Drones at home raise fear of surveillance society and goes on to admit they're arming them and everything else.
[02:28:25.387 --> 02:28:25.667]  In fact...
[02:28:26.127 --> 02:28:28.028]  Where's my stack of armed drone articles?
[02:28:28.028 --> 02:28:32.590]  You can just type in, police getting armed drones, and you'll get CBS News Associated Press.
[02:28:32.590 --> 02:28:36.812]  Here it is, revealed, 64 bases on American soil for drones.
[02:28:36.812 --> 02:28:37.792]  Wired Magazine.
[02:28:37.792 --> 02:28:38.993]  Here's another one.
[02:28:38.993 --> 02:28:42.895]  Senate bill aims to crack down on domestic drone surveillance.
[02:28:42.895 --> 02:28:46.056]  Oh, I thought that didn't exist.
[02:28:46.056 --> 02:28:50.098]  First American arrested by aid of drone argues Fourth Amendment violation.
[02:28:50.098 --> 02:28:51.879]  New American, that just came out yesterday.
[02:28:51.879 --> 02:28:53.880]  Doesn't exist though, it's just there, everything's fine.
[02:28:54.719 --> 02:28:56.100]  Don't run, we are your friends.
[02:28:56.100 --> 02:28:58.001]  The military's planned for drones at homes.
[02:28:58.001 --> 02:28:59.201]  PBS.
[02:28:59.201 --> 02:29:00.582]  Doesn't exist, though.
[02:29:00.582 --> 02:29:03.143]  Talk of drones patrolling US skies spawns anxiety.
[02:29:03.143 --> 02:29:04.523]  They're already patrolling.
[02:29:04.523 --> 02:29:06.885]  They had one crash last week in Maryland.
[02:29:06.885 --> 02:29:09.626]  Drones flying the unfriendly skies.
[02:29:09.626 --> 02:29:11.246]  On and on and on.
[02:29:11.246 --> 02:29:17.129]  And I got a CBS article here where they admit Texas police getting armed drones.
[02:29:17.129 --> 02:29:18.210]  I mean, this is all here.
[02:29:18.210 --> 02:29:18.750]  Here's another one.
[02:29:19.972 --> 02:29:22.154]  Is that really just a fly?
[02:29:22.154 --> 02:29:25.796]  Swarms of cyborg insect drones are the future of military surveillance.
[02:29:25.796 --> 02:29:33.061]  Now, here is the stack, right here, of news, just some of it, saying I am a liar.
[02:29:33.061 --> 02:29:36.583]  And there's no drones watching farmers.
[02:29:36.583 --> 02:29:45.610]  Oh no, and they go, that particular case was humans in aircraft for the EPA spying on farmers and ranchers.
[02:29:45.610 --> 02:29:48.612]  But it doesn't matter, because our article linked to drones.
[02:29:50.236 --> 02:29:54.162]  We're on the march, the empire's on the run.
[02:29:54.162 --> 02:29:56.826]  Alex Jones and the GCN Radio Network.
[02:30:00.811 --> 02:30:06.332]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[02:30:06.332 --> 02:30:08.733]  Start purifying your water with ProPure.
[02:30:08.733 --> 02:30:17.834]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[02:30:17.834 --> 02:30:21.275]  Its filters are silver impregnated to prevent bacterial growth.
[02:30:21.275 --> 02:30:22.955]  There's no priming required.
[02:30:22.955 --> 02:30:25.236]  It's NSF 42 certified.
[02:30:25.236 --> 02:30:27.176]  Optional fluoride filters can reduce fluoride
[02:30:27.176 --> 02:30:27.576]  I think so.
[02:30:55.896 --> 02:30:58.458]  You can also call to order.
[02:30:58.458 --> 02:30:58.598]  888-253-3139.
[02:30:58.598 --> 02:31:02.241]  Hi, this is Alex Jones.
[02:31:02.241 --> 02:31:07.826]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[02:31:07.826 --> 02:31:12.850]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[02:31:12.850 --> 02:31:18.434]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[02:31:18.434 --> 02:31:23.118]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[02:31:23.638 --> 02:31:30.761]  They call it a Survival Seed Bank and it can produce an endless supply of nutrient-dense food for you and your family.
[02:31:30.761 --> 02:31:31.882]  And here's the best part.
[02:31:31.882 --> 02:31:38.565]  These seeds have not been genetically modified in any way and you actually get enough seeds to plant a full acre crisis garden.
[02:31:38.565 --> 02:31:41.747]  So visit them today at SurvivalSeedBank.com.
[02:31:41.747 --> 02:31:44.908]  That's SurvivalSeedBank.com or give them a call at 877-327-0365.
[02:31:48.550 --> 02:31:51.512]  That's 877-327-0365.
[02:31:51.512 --> 02:31:57.615]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[02:31:57.615 --> 02:32:00.577]  This is Alex Jones for survivalseedbank.com.
[02:32:00.577 --> 02:32:05.000]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[02:32:05.000 --> 02:32:08.702]  As a listener, you know why you need to have a supply of the best horrible food on the planet.
[02:32:09.142 --> 02:32:13.146]  Every day we document the attempts to take control of our lives.
[02:32:13.146 --> 02:32:15.348]  But there's one thing we can all control.
[02:32:15.348 --> 02:32:16.949]  Your greatest dependency.
[02:32:16.949 --> 02:32:17.690]  Food.
[02:32:17.690 --> 02:32:25.317]  eFoodsDirect products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[02:32:25.317 --> 02:32:27.839]  This food is nutrient dense and tastes great.
[02:32:27.839 --> 02:32:31.883]  It's simple to make, portable, and has a shelf life of up to 25 years.
[02:32:31.883 --> 02:32:35.466]  Now with eFoodsDirect you'll get the most affordable, best tasting food you can buy.
[02:32:35.726 --> 02:32:40.550]  To celebrate the beginning of summer, you can save 20% off their already affordable prices.
[02:32:40.550 --> 02:32:44.474]  This offer ends on June 20th, so take advantage of the summer savings now.
[02:32:44.474 --> 02:32:50.319]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[02:32:50.319 --> 02:32:51.900]  Don't let this offer pass you by.
[02:32:51.900 --> 02:32:57.305]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:32:57.305 --> 02:32:59.447]  More the best, for less guaranteed.
[02:33:17.768 --> 02:33:23.734]  All right, we're having some trouble connecting in Rio de Janeiro at the Earth Summit Plus 20.
[02:33:23.734 --> 02:33:26.076]  Disgusting global government conference.
[02:33:26.076 --> 02:33:28.798]  If he doesn't get on in the next 30 minutes, that's okay, because we'll get him tomorrow.
[02:33:28.798 --> 02:33:29.719]  Monckton's on Friday.
[02:33:29.719 --> 02:33:30.400]  They're both there.
[02:33:30.400 --> 02:33:33.623]  They've got breaking news.
[02:33:33.623 --> 02:33:37.647]  He's having something technical on his end, so we're tracking it right now.
[02:33:37.647 --> 02:33:38.668]  He could be on to this any minute.
[02:33:40.506 --> 02:33:42.748]  Let me finish up with drones I want to get into.
[02:33:42.748 --> 02:33:48.293]  Secret EU summit document shows first step towards banking union.
[02:33:48.293 --> 02:33:50.575]  Oh, that's my exact words.
[02:33:50.575 --> 02:33:52.457]  For a decade.
[02:33:52.457 --> 02:33:56.641]  Implode Europe, implode the US, implode North America, implode Asia.
[02:33:56.641 --> 02:33:58.703]  All the others are just satellites.
[02:33:58.703 --> 02:34:00.204]  The trilateral plan.
[02:34:00.204 --> 02:34:03.267]  Merge the three megablocks.
[02:34:03.267 --> 02:34:04.928]  I read that from a book written in 1971.
[02:34:09.967 --> 02:34:13.008]  We didn't intend to do a plug here, but it's available at Infowars.com.
[02:34:13.008 --> 02:34:22.332]  Back in print, None Dare Call a Conspiracy, Gary Allen with Larry Abraham.
[02:34:22.332 --> 02:34:30.755]  1971, I read this in the late 80s when I was a teenager.
[02:34:30.755 --> 02:34:33.176]  Amazing, but side issue.
[02:34:33.176 --> 02:34:35.436]  The point is, I'm going to get to that in a moment.
[02:34:35.436 --> 02:34:36.437]  So I just went over
[02:34:37.677 --> 02:34:54.714]  Just a quick reprint of just up the last few weeks about arresting people with drones, watching farms, spy satellites watching people, Denver Post, government agents from the EPA, incestuous flying around.
[02:34:54.714 --> 02:34:55.915]  Now they're buying drones.
[02:34:55.915 --> 02:34:57.236]  That's the big announcement.
[02:34:57.236 --> 02:35:00.599]  Forty plus billion dollars to buy tens of thousands of them.
[02:35:00.599 --> 02:35:01.820]  Washington Post reporting it.
[02:35:02.890 --> 02:35:04.852]  And so there was a big backlash.
[02:35:04.852 --> 02:35:07.694]  Drones were one of the big hot items, just like TSA groping.
[02:35:07.694 --> 02:35:09.055]  People are angry.
[02:35:09.055 --> 02:35:10.736]  State reps were coming out.
[02:35:10.736 --> 02:35:14.079]  Congress, Rand Paul in the Senate, members in the House.
[02:35:14.079 --> 02:35:20.744]  Legislation to say you can't have the Department of Defense involved domestically, and you can't have drones without warrants.
[02:35:20.744 --> 02:35:21.364]  Oh!
[02:35:21.364 --> 02:35:28.130]  If you type in drones today into a search engine, there's over 500 articles in the last week.
[02:35:28.130 --> 02:35:30.772]  If you type in drones and click Google News,
[02:35:32.685 --> 02:35:36.906]  And I spent over an hour and a half this morning scanning through them.
[02:35:36.906 --> 02:35:41.027]  A lot of them are the same articles republished, just saying none of this exists.
[02:35:41.027 --> 02:35:45.588]  And crazy people, bad people made it up.
[02:35:45.588 --> 02:35:54.910]  Now you've heard them announce the drones, you've heard them push them, you've heard local police and governors and all saying how great it's going to be to have armed drones.
[02:35:54.910 --> 02:35:57.111]  And then you're told none of it exists.
[02:35:57.111 --> 02:36:01.432]  Here is the Missoulian newspaper, out of the Billings Gazette,
[02:36:03.294 --> 02:36:07.676]  Rob Berg backs off claim of EPA drone surveillance.
[02:36:07.676 --> 02:36:23.023]  And then they actually, later in the article, just say, oh, well, this particular operation wasn't drones, it was Cessna's with EPA people watching the ranchers and farmers to start writing them giant tickets if any brown water, you know, where cows are walking around by creeks, runs off, giant fines.
[02:36:23.023 --> 02:36:26.885]  Remember last year they were giving $2,000 a day fines for dust in barns?
[02:36:26.885 --> 02:36:28.506]  Hay dust is now evil.
[02:36:28.506 --> 02:36:30.087]  But Big Giant Agri, they're exempt.
[02:36:32.182 --> 02:36:39.770]  And it goes on, the drone stories have been circulating for several days in the right-wing media before he wrote Jackson, because it's a big thing in Montana.
[02:36:39.770 --> 02:36:43.815]  Conservative talk radio host Alex Jones, that's because Obama's in office.
[02:36:43.815 --> 02:36:47.979]  If I criticize Romney, if he gets in office, I'll now be a hardcore Marxist, they'll say in the news.
[02:36:47.979 --> 02:36:48.620]  It's always the same.
[02:36:48.620 --> 02:36:54.066]  Because you've got to be a conservative or a liberal, not just a common-sense guy that wants freedom, with no agenda but freedom.
[02:36:55.202 --> 02:36:58.585]  Conservative talk show host Alex Jones published a bogus drone story.
[02:36:58.585 --> 02:37:00.707]  I published a bogus drone story.
[02:37:00.707 --> 02:37:02.088]  There's no link, by the way.
[02:37:02.088 --> 02:37:04.550]  When they link to InfoWars, it's just to InfoWars.
[02:37:04.550 --> 02:37:09.394]  Our articles were linked, by the way, to government and media press releases.
[02:37:09.394 --> 02:37:11.196]  They just linked our site and say we're bogus.
[02:37:12.452 --> 02:37:13.452]  That's why you're discredited.
[02:37:13.452 --> 02:37:16.833]  That's why InfoWars is a lot bigger than your little nothing rag.
[02:37:16.833 --> 02:37:19.354]  You may dance around all day that you're the establishment media.
[02:37:19.354 --> 02:37:20.455]  It's over!
[02:37:20.455 --> 02:37:25.556]  We make mistakes sometimes, and this wasn't one of them, but you guys do what you do on purpose, don't you?
[02:37:25.556 --> 02:37:35.519]  Conservative talk radio host Alex Jones published a bogus drone story on his website, InfoWars.com, on June 4th, complete with a photograph of a military drone flying through the blue skies.
[02:37:35.519 --> 02:37:36.960]  Funny, I just showed you
[02:37:38.320 --> 02:37:52.090]  LA Times, Wired Magazine, you name it, about thousands of military drones operating inside the United States and people getting arrested, citizens, with local police liaisoning with the Air Force drones.
[02:37:52.090 --> 02:38:00.195]  I mean, I just read to you mainstream articles about 64 bases at national parks to fly around the surrounding areas.
[02:38:00.195 --> 02:38:02.337]  But again, don't run, we are your friends, it doesn't exist.
[02:38:05.023 --> 02:38:07.204]  So we've got that report.
[02:38:07.204 --> 02:38:12.787]  Here is Media ITE.
[02:38:12.787 --> 02:38:14.548]  Those unmanned EPA drones.
