[00:00.000 --> 00:26.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:27:00.000 --> 01:27:04.000]  And it's got five other compounds that supercharge the detoxing.
[01:27:04.000 --> 01:27:12.000]  So that's all available at infowarslife.com or by calling toll free 888-253-3139.
[01:27:12.000 --> 01:27:16.000]  And lastly, I'm going to extend this special into the new year.
[01:27:16.000 --> 01:27:21.000]  We do this every Christmas where you can get five months free.
[01:27:21.000 --> 01:27:32.000]  When you sign up for a year at infowarsnews.com or prismplanet.tv to see the nightly news subscription, to see all my films and HD, to see special live events and so much more.
[01:27:32.000 --> 01:27:37.000]  11 years of this site up and running, 18 years of material, prismplanet.tv.
[01:27:37.000 --> 01:27:40.000]  I'm going to extend that special a little bit into the new year.
[01:27:40.000 --> 01:27:48.000]  You can get five plus months free when you sign up for a year or get a monthly trial membership for $595.
[01:27:48.000 --> 01:27:52.000]  And 11 people can use the membership with the same username and passcode.
[01:27:52.000 --> 01:27:57.000]  Nobody's got a subscription site where 11 people can use it for $595 a month.
[01:27:57.000 --> 01:28:03.000]  Our goal is just to pay for the bandwidth, have our own system that can't be censored as easily.
[01:28:03.000 --> 01:28:04.000]  So we can get the word out.
[01:28:04.000 --> 01:28:08.000]  So again, prismplanet.tv, I want to thank all the members.
[01:28:08.000 --> 01:28:13.000]  We couldn't have built this truly independent, liberty based operation without you.
[01:28:13.000 --> 01:28:21.000]  And we are using our media system to help other independent media organizations, to help other activists and to give a voice to the people.
[01:28:21.000 --> 01:28:23.000]  And the people have spoken.
[01:28:23.000 --> 01:28:24.000]  They're listening.
[01:28:24.000 --> 01:28:26.000]  Infowars is just exploding.
[01:28:26.000 --> 01:28:27.000]  Thank you.
[01:28:27.000 --> 01:28:28.000]  Thank the good Lord above.
[01:28:28.000 --> 01:28:30.000]  We are all in this together.
[01:28:30.000 --> 01:28:39.000]  Now, when we come back, no more news for a while until I've talked to Philip, Dennis, Jason, Eric, Dustin, Hunter, Jeff and others.
[01:28:39.000 --> 01:28:43.000]  And as we hang up on each caller, you've got a chance to call in.
[01:28:43.000 --> 01:28:46.000]  The toll-free number is 877-789-ALUX.
[01:28:46.000 --> 01:28:48.000]  Open the phones up again for about a minute.
[01:28:48.000 --> 01:28:50.000]  877-789-ALUX.
[01:28:50.000 --> 01:28:53.000]  877-789-2539.
[01:28:53.000 --> 01:28:55.000]  I will give each caller one minute.
[01:28:55.000 --> 01:28:57.000]  On the other sides, we can get to everybody.
[01:28:57.000 --> 01:29:20.000]  Let's get started.
[01:29:20.000 --> 01:29:49.000]  This is the only system that, in one unit, helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid, the most common form of fluoride, not covered by other fluoride filter brands,
[01:29:49.000 --> 01:29:51.000]  and sodium hexafluorosilicate.
[01:29:51.000 --> 01:30:00.000]  Get your ProPure with the new ProOne filters today at infowarstore.com, or by calling 888-253-3139.
[01:30:00.000 --> 01:30:03.000]  Alex Jones here with a message to fellow freedom lovers.
[01:30:03.000 --> 01:30:08.000]  A prognosis for the entire planetary economic system runs from bad to worse.
[01:30:08.000 --> 01:30:15.000]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:30:15.000 --> 01:30:21.000]  That's why we've assembled the most vital and important preparedness items at infowarshop.com.
[01:30:21.000 --> 01:30:25.000]  These are items that I did research on that I personally use.
[01:30:25.000 --> 01:30:30.000]  You've got the life straw so you can turn fetted water into safe water anywhere you go.
[01:30:30.000 --> 01:30:35.000]  The K-Tor hand crank generator to charge up key equipment during power outages or out in the field.
[01:30:35.000 --> 01:30:46.000]  Strategic relocation third edition by Joel Scalza. When disaster strikes by Matthew Stein, they're a safe used by Homeland Security to protect yourself during any radiological event.
[01:30:46.000 --> 01:30:48.000]  Hand crank shortwave AMFM radios.
[01:30:48.000 --> 01:30:56.000]  Everything that we've researched and found to be the best is available at infowarshop.com and your purchase makes our info war possible.
[01:30:56.000 --> 01:31:00.000]  We're getting prepared. Are you infowarshop.com?
[01:31:00.000 --> 01:31:10.000]  The facts are in. The studies are legion. Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:31:10.000 --> 01:31:14.000]  So why are the social engineers adding it to the water?
[01:31:14.000 --> 01:31:19.000]  Simple, dumb down the host population that the parasitic technocracy is feeding on.
[01:31:19.000 --> 01:31:25.000]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:31:25.000 --> 01:31:30.000]  I am extremely excited to announce the exclusive info wars life fluoride shield formulation.
[01:31:30.000 --> 01:31:41.000]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:31:41.000 --> 01:31:45.000]  Let's take a stand against the globalist by blocking their poisons with fluoride shield.
[01:31:45.000 --> 01:31:53.000]  I use fluoride shield every day. Secure your fluoride shield and other pioneering formulations at infowarslife.com today.
[01:31:53.000 --> 01:32:00.000]  Let's start cleansing our bodies now and support the info war at the same time. That's infowarslife.com.
[01:32:00.000 --> 01:32:05.000]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:32:05.000 --> 01:32:13.000]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism, and every other major disease?
[01:32:13.000 --> 01:32:21.000]  It all comes down to one thing. We are what we eat. Our food is devoid of nutrition and processed with poisons and additives.
[01:32:21.000 --> 01:32:28.000]  Our water is filled with toxic poisons and big pharma runoff. All of this has been engineered by design.
[01:32:28.000 --> 01:32:34.000]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:32:34.000 --> 01:32:44.000]  To learn more visit infowarslife.com. The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:32:44.000 --> 01:32:52.000]  The fight against the new world order starts with you and you can't stand against the machine of your sick, tired, and obese when you visit infowarslife.com.
[01:32:52.000 --> 01:33:21.000]  Be sure and check out the catalog with nearly 400 life-changing products and get free shipping when you sign up for auto-ship.
[01:33:21.000 --> 01:33:29.000]  Yes, it is. I'm going to go to your phone calls and the next segment will take calls as well, but social workers from Arkansas to England.
[01:33:29.000 --> 01:33:33.000]  Your child's one pound overweight, the state's going to take them.
[01:33:33.000 --> 01:33:38.000]  And then, of course, they'll get even fatter and put on drugs under the state, but it doesn't matter.
[01:33:38.000 --> 01:33:41.000]  If you don't submit to it, a SWAT team will drop by.
[01:33:41.000 --> 01:33:54.000]  That's coming up. France has a 75% tax on the poor, 100% tax on the rich, but the ultra-rich are exempt and get the rest of the money through government corporate welfare.
[01:33:54.000 --> 01:34:02.000]  We're going to break that down from the BBC coming up as well, and new law allows driverless cars on Michigan roads.
[01:34:02.000 --> 01:34:07.000]  I will give you the rest of the story on that, but right now let's go ahead and go to your phone calls.
[01:34:07.000 --> 01:34:12.000]  Phillip in Florida. Thanks for calling. You're on the year worldwide.
[01:34:12.000 --> 01:34:13.000]  Hello, Alex.
[01:34:13.000 --> 01:34:14.000]  Hey, brother.
[01:34:14.000 --> 01:34:24.000]  Hey, I think that the story of this year would be the Snowden police of information.
[01:34:24.000 --> 01:34:32.000]  And there's a lot of things that I've been seeing on the media and people saying certain things on the right wing and the left wing propaganda outlets.
[01:34:32.000 --> 01:34:46.000]  That for 2014, I think we're going to continue to see a continued co-optation of the Tea Party with the feeling of Obamacare and the floundering stock market.
[01:34:46.000 --> 01:34:52.000]  And by the way, I do have the predictions of Mark Fauber and others that have been very accurate.
[01:34:52.000 --> 01:34:55.000]  Look at the stock market going towards 20,000.
[01:34:55.000 --> 01:35:04.000]  You've got 100 to one price earnings ratios that make, that's like triple what was happening in 1929.
[01:35:04.000 --> 01:35:10.000]  I mean, there's no doubt we are cruising for a collapse that has been engineered.
[01:35:10.000 --> 01:35:16.000]  And I agree with you that I think we're going to see major corrections in the stock market in 2014.
[01:35:16.000 --> 01:35:33.000]  And I think that it may either lead to a bail in and none of these things are going to be very popular and I'm afraid that there may be some sort of false flag at some point that may end up dominating the news for the year.
[01:35:33.000 --> 01:35:34.000]  I agree.
[01:35:34.000 --> 01:35:35.000]  I think they're going to start a new war.
[01:35:35.000 --> 01:35:37.000]  They're going to stage terror attacks.
[01:35:37.000 --> 01:35:47.000]  They're going to create economic turmoil and then poses the saviors and hold people hostage and say, nationalize the pensions and we can save the stock market.
[01:35:47.000 --> 01:35:53.000]  And the yuppies will go, okay, I'll put the handcuffs on and get in your yellow vaults wagon, Ted Bundy.
[01:35:53.000 --> 01:35:59.000]  Yeah, I think whatever happens with the stock market is going to depend on those pensions too.
[01:35:59.000 --> 01:36:03.000]  If they can't sell the carbon futures, that might also come into play.
[01:36:03.000 --> 01:36:09.000]  And they've been saying that in Bloomberg and other publications, carbon futures are what's going to save the economy.
[01:36:09.000 --> 01:36:13.000]  If you don't do that, the market's going to go down exactly, exactly.
[01:36:13.000 --> 01:36:21.000]  And they hold you hostage with that big fake bubble that is the stock market, as the real economy crumbles, as depression takes place.
[01:36:21.000 --> 01:36:31.000]  They put all the extra inflation, all the Weimar Republic Zimbabwean garbage, wheelbarrows of money to buy a loaf of bread into the stock market.
[01:36:31.000 --> 01:36:40.000]  And when it finally goes down, they've got Homeland Security, not just here but worldwide, huge paramilitary forces to keep the public under control.
[01:36:40.000 --> 01:36:44.000]  So they're going to use the collapse as a smoke screen for the takeover.
[01:36:44.000 --> 01:36:45.000]  God bless you.
[01:36:45.000 --> 01:36:46.000]  Great points.
[01:36:46.000 --> 01:36:48.000]  Yeah, that caller, best caller of the day.
[01:36:48.000 --> 01:36:50.000]  We've had some great callers today, by the way.
[01:36:50.000 --> 01:36:52.000]  Let's talk to Dennis in Oregon.
[01:36:52.000 --> 01:36:54.000]  You're on the air.
[01:36:54.000 --> 01:36:55.000]  Hi, Alex.
[01:36:55.000 --> 01:36:56.000]  Hey, buddy.
[01:36:56.000 --> 01:37:06.000]  Hi, but I think the most significant thing that we heard on your show last year was about a month ago when you told us that a return to biblical law is our only hope.
[01:37:06.000 --> 01:37:08.000]  You called it Levitical Law.
[01:37:08.000 --> 01:37:15.000]  In the Old Testament, whenever a king like Solomon would forsake God's law, God would raise up an adversary to chastise him and correct him.
[01:37:15.000 --> 01:37:18.000]  And then things would, you know, if he repented things would go well.
[01:37:18.000 --> 01:37:20.000]  And I think the same thing's going on here.
[01:37:20.000 --> 01:37:30.000]  America has, United States has rejected God's law and as a result, God has raised up this conspiracy or allowed it to prosper.
[01:37:30.000 --> 01:37:31.000]  No, I agree with you.
[01:37:31.000 --> 01:37:39.000]  And I'm not one of these fake Bible thumpers designed to make people run from God, run from basic, you know, due process, basic common sense.
[01:37:39.000 --> 01:37:41.000]  But I'm a wicked person.
[01:37:41.000 --> 01:37:45.000]  And by wicked, I mean, not like hurting poor people or doing really wicked stuff.
[01:37:45.000 --> 01:37:50.000]  But I mean, I'm a fleshly person and I'm attracted to bad stuff at some levels.
[01:37:50.000 --> 01:37:57.000]  But more and more, I see it and I know, I realize it's bondage and I am repelled by evil more and more.
[01:37:57.000 --> 01:38:03.000]  And so, you know, being repelled from it is stronger than being drawn to it.
[01:38:03.000 --> 01:38:10.000]  You know, wanting to get in a fight with somebody, wanting to corrales, wanting to whatever, you know, those thoughts that everybody has going on in their mind.
[01:38:10.000 --> 01:38:14.000]  And then I look at evil people, they think it's good to be more evil.
[01:38:14.000 --> 01:38:16.000]  They think being evil is powerful.
[01:38:16.000 --> 01:38:18.000]  They want to become more evil.
[01:38:18.000 --> 01:38:21.000]  They want to turn themselves over to it.
[01:38:21.000 --> 01:38:22.000]  And that's the thing.
[01:38:22.000 --> 01:38:24.000]  You don't just give in to some evil.
[01:38:24.000 --> 01:38:26.000]  You give into it the bottom drops out.
[01:38:26.000 --> 01:38:33.000]  And I have never been touched in my gut, my spirit, whatever you want to call it, like I've been this year.
[01:38:33.000 --> 01:38:37.000]  I feel impending doom is coming.
[01:38:37.000 --> 01:38:48.000]  Superbugs, wars, you name it, economic collapse, governments running around like a chicken with its head cut off, buying billions of bullets, thousands of armored tanks a month,
[01:38:48.000 --> 01:38:51.000]  training to lock down cities, take guns, you name it.
[01:38:51.000 --> 01:38:54.000]  I mean, what do you think they're getting ready for?
[01:38:54.000 --> 01:39:03.000]  Well, where I would tend to take issue with you is the assumption that common law can be traced back to biblical law.
[01:39:03.000 --> 01:39:09.000]  It's kind of like the parlor game of gossip. You have to go back to the original source to find out what was whispered in the first person's ear.
[01:39:09.000 --> 01:39:12.000]  And common law tends to morph over time.
[01:39:12.000 --> 01:39:37.000]  I mean, I was simply speaking at the reason a thousand years ago, say in England, which is the great basis of Magna Carta in 1215 and our Constitution, 1798 Declaration of Independence, 1776, July 4th, is that they adopted Levitical law that was the basic of Roman Catholic law when it was brought into England and the rest of Europe,
[01:39:37.000 --> 01:39:41.000]  because it was all it was so similar common sense is what I was saying.
[01:39:41.000 --> 01:39:46.000]  So our law is a mixture of Levitical and Anglo-Saxon law.
[01:39:46.000 --> 01:39:49.000]  American law traces it back to that.
[01:39:49.000 --> 01:39:59.000]  But I agree the 500 plus laws of Levitical law makes a lot of sense, and I'm saying we're violating that.
[01:39:59.000 --> 01:40:06.000]  Right, and by the 1700s, there were almost 200 crimes punishable by death in England.
[01:40:06.000 --> 01:40:08.000]  The Bible only requires 15.
[01:40:08.000 --> 01:40:11.000]  No, I agree, that became a tyranny.
[01:40:11.000 --> 01:40:13.000]  And I hear you, I appreciate your call.
[01:40:13.000 --> 01:40:18.000]  It's very complex legal issues you're discussing that I've tried to study for years and I'm a novice head.
[01:40:18.000 --> 01:40:24.000]  That's what's frustrating about knowledge is that I'm like way up here on a mountain knowledge wise.
[01:40:24.000 --> 01:40:31.000]  My callers are as well, but like a new listener or someone that watches mainline television, they hear this show and have no idea what we're even talking about.
[01:40:31.000 --> 01:40:34.000]  It's like might as well be, you know, Martian gibberish or something.
[01:40:34.000 --> 01:40:39.000]  Now let's jam in one more before we go to break here, let's talk to Dustin in Oklahoma.
[01:40:39.000 --> 01:40:41.000]  You're on the air, go ahead.
[01:40:41.000 --> 01:40:45.000]  Hey, I hope you guys had a merry Christmas and everything.
[01:40:45.000 --> 01:40:47.000]  Thank you, sir. We did. Thank you. Go ahead.
[01:40:47.000 --> 01:40:51.000]  Yeah, so what do I think the big story in 2013 is?
[01:40:51.000 --> 01:40:53.000]  Oh man, where do I begin?
[01:40:53.000 --> 01:41:01.000]  You have the DHS bullet by, you know, the revelation of the inestation and again, like a prison and a key score.
[01:41:01.000 --> 01:41:04.000]  I mean, it just keeps going down the list and it's just insane.
[01:41:04.000 --> 01:41:13.000]  But to answer your question, you know, I think that we are the biggest story of 2013, you know, the awakening, the restoration.
[01:41:13.000 --> 01:41:17.000]  I agree. You just said it and crystallized it and I was thinking that today, you just said it.
[01:41:17.000 --> 01:41:26.000]  It's all the stories together, the war in Syria not being expanded, the NSA, Benghazi, Obamacare imploding.
[01:41:26.000 --> 01:41:33.000]  It's all part of the awakening and the loss of confidence and the 6% approval rating for Congress. Go ahead.
[01:41:33.000 --> 01:41:38.000]  Yeah, it's just the mass rise of neo patriotism in this nation.
[01:41:38.000 --> 01:41:52.000]  I think it's really what 2013 was all about, just people coming together under like mind, just meeting and discussing the things that are important just to identify true humanity for what it is.
[01:41:52.000 --> 01:41:58.000]  You know, that's really going to make the waves of the next decade and onward, in my opinion.
[01:41:58.000 --> 01:42:01.000]  Very well said. Please continue.
[01:42:01.000 --> 01:42:06.000]  Yeah. So just moving forward to 2014. Gosh, what do you expect?
[01:42:06.000 --> 01:42:18.000]  I really see things getting done in my opinion. I think that, you know, as the, I guess, the stranglehold of socialism continues to drain the wealth of our country.
[01:42:18.000 --> 01:42:30.000]  You know, as Americans will respond to that and just, you know, adhere to all of the things that made America great in the first place, the documentation, the founders, what was put together.
[01:42:30.000 --> 01:42:41.000]  Exactly. You don't know what you've lost until it's gone. You're going to see all the basic common law, ancient common sense, will become the hottest thing in the future.
[01:42:41.000 --> 01:42:49.000]  And 2014 is the beginning. It's the key juncture to decide if we take our destiny of liberty and freedom in our hands.
[01:42:49.000 --> 01:43:00.000]  It's going to be a hell of a war, but 2014 is a crossroads. Man, these callers are the best ever today. I'm on fire and I love all of you.
[01:43:00.000 --> 01:43:06.000]  Introducing Pro 1. All of your filtration in one system, portable on the go.
[01:43:06.000 --> 01:43:17.000]  No more do you have two or three filters to just reduce sodium fluoride. You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[01:43:17.000 --> 01:43:28.000]  Advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:43:28.000 --> 01:43:45.000]  This is the only one that does it and out of the gates. We have it discounted at 10% off with promo code water. This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid,
[01:43:45.000 --> 01:44:00.000]  the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate. Get your pro purer with the new Pro 1 filters today at infowarstore.com or by calling 888-253-3139.
[01:44:00.000 --> 01:44:15.000]  Alex Jones here with a message to fellow freedom lovers. The prognosis for the entire planetary economic system runs from bad to worse. The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:44:15.000 --> 01:44:30.000]  That's why we've assembled the most vital and important preparedness items at infowarshop.com. These are items that I did research on that I personally use. You've got the life straw so you can turn fetted water into safe water anywhere you go.
[01:44:30.000 --> 01:44:46.000]  The K-Tour Hand Crank Generator to charge up key equipment during power outages or out in the field. Strategic Relocation Third Edition by Joel Scalzen. When Disaster Strikes by Matthew Stein. They're a safe use by Homeland Security to protect yourself during any radiological event.
[01:44:46.000 --> 01:45:00.000]  Hand crank shortwave AMFM radios. Everything that we've researched and found to be the best is available at infowarshop.com and your purchase makes our info war possible. We're getting prepared. Are you infowarshop.com?
[01:45:00.000 --> 01:45:13.000]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world. Guess what else is in the halogen family?
[01:45:13.000 --> 01:45:33.000]  All right, ladies and gentlemen, Alex Jones here. In 1924, the federal government did the right thing and encouraged salt producers to add iodine. It's the good halogen on the periodic table and the results are on record reports documented a 15 point IQ increase in areas that had previously been deficient in iodine.
[01:45:33.000 --> 01:45:47.000]  Bottom line, iodine is important. Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family. You will find survival shield nascent iodine exclusively at infowarslife.com.
[01:45:47.000 --> 01:45:59.000]  Infowars life survival shield nascent iodine isn't just for emergencies. I take it every day. That's infowarslife.com or call toll free 888-253-3139.
[01:45:59.000 --> 01:46:09.000]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:46:09.000 --> 01:46:17.000]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico where the Chiapas farmers grow their unique shade grown Arabica beans.
[01:46:17.000 --> 01:46:29.000]  We have now managed to secure these sought after beans in a highly customized blend. Discover and try a bag of the patriot blend 100% organic coffee at infowarslife.com.
[01:46:29.000 --> 01:46:36.000]  This coffee gives you a long, smooth pick me up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:46:36.000 --> 01:46:43.000]  Hands down, this is my favorite coffee and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:46:43.000 --> 01:46:51.000]  Drop by the site today, order a bag or two and I don't think you're going to be disappointed. Available in original or with our immune support infusion blend.
[01:46:51.000 --> 01:47:19.000]  You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee available at infowarslife.com.
[01:47:19.000 --> 01:47:29.000]  We are on the march. The empire is on the run. Alex Jones and the GCN radio network.
[01:47:29.000 --> 01:47:41.000]  We are on the march. The empire of fraud and corruption is on the run. We are the resistance.
[01:47:41.000 --> 01:47:52.000]  And again, ladies and gentlemen, none of us are perfect. None of us have all the answers, but we know the globalists are running things. There is a new world order. It's being set up now.
[01:47:52.000 --> 01:48:02.000]  And their hoax of seeing none of this existed has now been exposed. The scales are off people's eyes, but they're still trying to figure out exactly what they're seeing.
[01:48:02.000 --> 01:48:14.000]  I'll tell you some of your new listener. The only chance we've got is admitting this is going on, studying it, and then seeing historically how others have been able to stop it.
[01:48:14.000 --> 01:48:23.000]  And the biggest issue is not complying. In 2014, the awakening is going to accelerate. I'll continue to break this down in the three hour weekday show tomorrow.
[01:48:23.000 --> 01:48:32.000]  I'll continue this same topic of what was the biggest stories in 2013, not the biggest establishment fake stories, the biggest to you.
[01:48:32.000 --> 01:48:40.000]  And then what do you see happening in 2014? But I'll tell you, the human intelligence I'm getting from callers is helping me understand next year.
[01:48:40.000 --> 01:48:48.000]  And I'm really connecting with what you're saying. And it's just such a blessing. It is such a blessing to be here.
[01:48:48.000 --> 01:48:55.000]  Two stories and go back to your calls. Florida neighborhood bans kids from playing in the street.
[01:48:55.000 --> 01:49:04.000]  That's United Press International reporting that. Now we're talking about neighborhoods where there is nothing but street in between the residential.
[01:49:04.000 --> 01:49:10.000]  And then now they say people are following orders. No children are seen outside. They'll play television and get big fat and obese.
[01:49:10.000 --> 01:49:19.000]  When I was a kid, my parents didn't let me stay in the house cartoons for Saturday morning. The kids next door that played proto video games like Atari.
[01:49:19.000 --> 01:49:28.000]  They were wimps. We played football, baseball and fist fights all day outside. Climb trees, you know, stole watermelons from the local farmer.
[01:49:28.000 --> 01:49:33.000]  You name it. But the whole deal is nowadays and I'm only a few times. You know what I mean? I lived in the edge of the city.
[01:49:33.000 --> 01:49:40.000]  We could walk like five miles and five find farms and, you know, some farmers see us in their field and run us off.
[01:49:40.000 --> 01:49:45.000]  Kids now are unhealthy because they watch television all day and they play video games all day.
[01:49:45.000 --> 01:49:51.000]  But that's not the issue. No, just ban being on the street in Florida because it's dangerous to be on the sidewalk.
[01:49:51.000 --> 01:49:57.000]  You might get hit. Here's another one. Social workers take children from families who overfeed them.
[01:49:57.000 --> 01:50:08.000]  And now with the mass body index, Jacarie Jackson, one of these Wal-Mart, one of our reporters, one of these Wal-Mart Dr. Robot kioskers video of it on Prison Planet TV.
[01:50:08.000 --> 01:50:16.000]  And it's like, you are overweight, 25 pounds. I mean, Jacarie looks like a fitness model. He's not even bulky. He's just super muscular.
[01:50:16.000 --> 01:50:27.000]  And he's overweight and you will be fined under Obamacare in like $5,000 extra a year because he's not a totally skinny person.
[01:50:27.000 --> 01:50:32.000]  So that's the type of news and information we've got. Let's continue here.
[01:50:32.000 --> 01:50:37.000]  Calorie info coming to vending machines. You know why under federal law and Obamacare? That does that.
[01:50:37.000 --> 01:50:44.000]  They don't care if there's aspartame or GMO or corn syrup. No, it's just the total calories and they're going to tax you in the future.
[01:50:44.000 --> 01:50:50.000]  They've already said it's just like New York. Per bag what it is in social engineering, you'll be penalized.
[01:50:50.000 --> 01:50:58.000]  Kind of like my buddy took his daughter to the hospital today over this bacteria that's raging across the country.
[01:50:58.000 --> 01:51:05.000]  And they're calling it flu, but I've got family that's died from it. Family barely, you know, fighting for their lives over it.
[01:51:05.000 --> 01:51:10.000]  No, it's a drug-resistant staff. We've now confirmed it. We have the name, the whole deal.
[01:51:10.000 --> 01:51:14.000]  But they go by flu shots. That'll protect you. They don't even test you when you go and you're sick.
[01:51:14.000 --> 01:51:19.000]  It's like, oh, we're just going to give you flu shots, which can push you over the edge and kill you when you already have a bacterial infection.
[01:51:19.000 --> 01:51:23.000]  But it was nothing but illegal aliens and they're getting free healthcare.
[01:51:23.000 --> 01:51:31.000]  And then in the parking lot, there's multiple rows at the hospital. My buddy sent it to me. I'm going to do a story tomorrow on it in Austin for electric cars.
[01:51:31.000 --> 01:51:39.000]  Of course, there are no electric cars, but it's all part of this social engineering where they're going to penalize you if you don't do what the system wants.
[01:51:39.000 --> 01:51:44.000]  So here it is, calorie info coming to vending machines.
[01:51:44.000 --> 01:51:51.000]  World health experts want to have sugar consumption. We actually ate more sugar 60 years ago. I've looked at the studies.
[01:51:51.000 --> 01:51:57.000]  It's the GMO that's making us obese. It does it to rats and things. And I'm not saying sugar's good.
[01:51:57.000 --> 01:52:01.000]  With everything else your body's bombarded with, it does hurt your immune system. Process sugar is bad.
[01:52:01.000 --> 01:52:08.000]  But they don't say process sugar. They say fruit, you name it. Sugar period. See how they do this?
[01:52:08.000 --> 01:52:12.000]  It's all about government controlling what you eat.
[01:52:12.000 --> 01:52:15.000]  All right, there's those reports.
[01:52:15.000 --> 01:52:24.000]  Oh, look, AP, NSA grabs your computers on the way to be delivered to you and puts technology on them to spy on you without warrants.
[01:52:24.000 --> 01:52:26.000]  Non-terror related, totally illegal.
[01:52:26.000 --> 01:52:31.000]  Exposed, the Soviet Union spent one billion on mind control programs. The News of Australia.
[01:52:31.000 --> 01:52:36.000]  Oh, really? What do you think our nightly news is? It's mind control.
[01:52:36.000 --> 01:52:39.000]  That is just some of what we're dealing with. Here's some more.
[01:52:39.000 --> 01:52:46.000]  France's 75% tax rate gains approval by top court. That's on the poor people. 75% tax.
[01:52:46.000 --> 01:52:52.000]  Mortgage rise will plunge a million homeowners into perilous debt. Lennon Guardian, that's the plan.
[01:52:52.000 --> 01:52:58.000]  Mark Fiber predictions, 2014. The market will decline from current levels.
[01:52:58.000 --> 01:53:08.000]  Best shorts, Facebook, Tesla, Twitter, Netflix, and Viva systems. Best longs, gold, gold shares.
[01:53:08.000 --> 01:53:13.000]  Vietnamese stocks, I agree with that. I'm not even in the stock market, but I watch it every day.
[01:53:13.000 --> 01:53:20.000]  I know more than the average so-called stock watcher. I'm not in that Weimar Republic thing, and I'm not in Bitcoin either.
[01:53:20.000 --> 01:53:25.000]  I don't get into dangerous bubbles, folks. You can be mad at me, but I'm staying away from the stock market.
[01:53:25.000 --> 01:53:32.000]  Sure, I could be part of it. I could have made tens of millions, literally, watching it, knowing how these scams really work.
[01:53:32.000 --> 01:53:39.000]  But I will not be part of something that obviously immoral. And I'm not on some high horse.
[01:53:39.000 --> 01:53:44.000]  All of my advisors told me 15 years ago, invest in prison stocks. This country's going pure prison.
[01:53:44.000 --> 01:53:50.000]  Prison stocks are up 300% in the last decade on average. I didn't invest in them. I told you 10 years ago, I said,
[01:53:50.000 --> 01:53:56.000]  if you're immoral, invest in prison stocks. I'm not doing it.
[01:53:56.000 --> 01:54:00.000]  All right, let me hit this final stuff, then I'll go to your phone calls. Look at this.
[01:54:00.000 --> 01:54:04.000]  New law allows driverless cars on Michigan roads.
[01:54:04.000 --> 01:54:10.000]  Last time I checked, it's like 20 states have passed laws allowing driverless cars and 18-wheelers.
[01:54:10.000 --> 01:54:15.000]  Folks, they're not just going to supplant humans' driving cars.
[01:54:15.000 --> 01:54:22.000]  The insurance company said 12 years ago, when I was reading some of their public meetings put out in a meeting in Chicago,
[01:54:22.000 --> 01:54:28.000]  I'll never forget reading hundreds of pages of it, they said that they're going to first phase in computer cars and trucks.
[01:54:28.000 --> 01:54:33.000]  Then they're going to show that they're, quote, safer and then make it be computer-assisted at first,
[01:54:33.000 --> 01:54:38.000]  where the computer takes over, as Toyota now does, and Lexus, if you're not driving properly.
[01:54:38.000 --> 01:54:42.000]  And then soon, sorry, you don't get to drive.
[01:54:42.000 --> 01:54:49.000]  And then that brings in total control. I mean, we are being turned into, like, those fat walrus creatures in the movie Wally,
[01:54:49.000 --> 01:54:55.000]  laying out on some computer-controlled system. But the truth is, they're not going to let us get to that level of a bunch of self-propelled stomachs.
[01:54:55.000 --> 01:55:00.000]  They're going to use computers to take over the real economy, use our energy and money to build the grid,
[01:55:00.000 --> 01:55:07.000]  so the military can't say no to evil wars. It'll be a bunch of self-autonomous drones and robots that, by the way, are already self-autonomous.
[01:55:07.000 --> 01:55:12.000]  That's been out for four years. They just declassified it last week, as I told you they would.
[01:55:12.000 --> 01:55:18.000]  And this is their total plan. They've decided that there's a total revolution in society. We don't exist in it.
