whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:08:45.000 --> 03:08:49.000]   We've heard both of them speak. We just had a clip from Diamond and Silk.
[03:08:49.000 --> 03:08:54.000]   They're at the rally and others are speaking. We'll be checking in periodically with them and with our reporters.
[03:08:54.000 --> 03:09:01.000]   We'll go back to your calls here. If you want to join in on the conversation, the number is 800-259-9231.
[03:09:01.000 --> 03:09:07.000]   That's 800-259-9231. Let's go to Walt in Michigan. Go ahead, Walt.
[03:09:07.000 --> 03:09:10.000]   Hey, how are you doing, Dave?
[03:09:10.000 --> 03:09:11.000]   Doing good.
[03:09:11.000 --> 03:09:18.000]   I've got something to share with you that goes exactly with going on in our country today.
[03:09:18.000 --> 03:09:31.000]   It hasn't changed in over 161 years, matter of fact, when a book I just got done reading called "The Crisis" by J. Wayne Lorenz, L-A-U-R-E-N-S,
[03:09:31.000 --> 03:09:39.000]   about free trade, the same phrase they use today that the British were using against our country back then.
[03:09:39.000 --> 03:09:47.000]   They were putting our people out of work. Our businesses were being shut down because of no tariffs on imports.
[03:09:47.000 --> 03:09:51.000]   They took the tariffs off and we've been suffering ever since then.
[03:09:51.000 --> 03:09:59.000]   That's right. It's interesting, isn't it, that when they create the Federal Reserve, they create the income tax.
[03:09:59.000 --> 03:10:06.000]   When they create the income tax, they say we're going to shift the tax burden from tariffs at the border to the income tax.
[03:10:06.000 --> 03:10:13.000]   So they gave us an income tax and then they took down the tax on goods and services coming in at the border.
[03:10:13.000 --> 03:10:20.000]   That hasn't worked out very well for us. I prefer what Thomas Jefferson did when he said in his second inaugural address,
[03:10:20.000 --> 03:10:27.000]   he was only the third president, and they'd already added a bunch of taxes to people, various excise taxes internally.
[03:10:27.000 --> 03:10:33.000]   Of course, they didn't have the audacity to violate the Constitution that soon and have any kind of direct taxation on people.
[03:10:33.000 --> 03:10:38.000]   But he said in his second inaugural address that in his first term, he'd eliminated all internal taxation.
[03:10:38.000 --> 03:10:43.000]   And they had funded the government, which was then the size of the Constitution.
[03:10:43.000 --> 03:10:48.000]   They had funded it strictly with duties on products that were coming into the country.
[03:10:48.000 --> 03:10:51.000]   And so they had a free trade zone within America.
[03:10:51.000 --> 03:10:58.000]   And we traded freely amongst ourselves and we built up an economy that was largely self-sufficient.
[03:10:58.000 --> 03:11:02.000]   We have the resources here. We have the human resources. We have the material resources.
[03:11:02.000 --> 03:11:05.000]   We have the energy resources here in America that we could do that here today.
[03:11:05.000 --> 03:11:10.000]   And what we're seeing is these globalists are exporting our jobs.
[03:11:10.000 --> 03:11:14.000]   They're importing workers. They're exporting our wealth is what they're doing.
[03:11:14.000 --> 03:11:18.000]   We're told that we need to get rid of our manufacturing economy, replace it with a service economy.
[03:11:18.000 --> 03:11:25.000]   The service economy now is not good enough. We're going to replace that with a gig economy where we work for Uber and things,
[03:11:25.000 --> 03:11:29.000]   until they get their machines in, and then we won't have any jobs at all.
[03:11:29.000 --> 03:11:32.000]   That's really the path that we're heading down with this.
[03:11:32.000 --> 03:11:38.000]   And that's why I think it is so important that we have someone who has, throughout his life,
[03:11:38.000 --> 03:11:42.000]   Donald Trump has opposed these trade deals that have been a bad deal.
[03:11:42.000 --> 03:11:52.000]   Let me ask you, Walt, does it concern you that he's picked Pence as his running mate who has supported every one of these trade deals?
[03:11:52.000 --> 03:12:00.000]   Yes, I do. I have a large concern about it because Pence supported TPP and I believe he supported NAFTA.
[03:12:00.000 --> 03:12:08.000]   I view him as a traitor, and why would he choose a traitor? That's what I see Mr. Pence to be.
[03:12:08.000 --> 03:12:13.000]   He's no different than the other guys who are in D.C., whether they're Democrats or Republicans.
[03:12:13.000 --> 03:12:16.000]   All them rats are involved in betraying us.
[03:12:16.000 --> 03:12:22.000]   And by the way, I need to share a little bit more about that book. It's important to see the correlation to now.
[03:12:22.000 --> 03:12:36.000]   All the manufacturing and machining was being done in England, and they were importing all the manufacturing and raw materials were being produced in England.
[03:12:36.000 --> 03:12:42.000]   And when all the gold and silver that the colonists and Americans had then,
[03:12:42.000 --> 03:12:52.000]   the colonists in the States then, gave all the gold and silver for the products that were coming in, then they started issuing creditory notes.
[03:12:52.000 --> 03:12:55.000]   Just like they're doing today with the Federal Reserve.
[03:12:55.000 --> 03:13:01.000]   So what happened when they couldn't pay anymore, when they wouldn't accept any more creditory notes?
[03:13:01.000 --> 03:13:04.000]   They confiscated their land.
[03:13:04.000 --> 03:13:11.000]   The largest landowner, David, in New York City was Cardinal Hughes of New York.
[03:13:11.000 --> 03:13:16.000]   The largest landlord and property owner in New York.
[03:13:16.000 --> 03:13:26.000]   You need to look up the draft riots and what happened in the demand for free farming equipment, money, and feed.
[03:13:26.000 --> 03:13:35.000]   For people who are foreign immigrants, weren't even American citizens demanding all these things free from our government and from us?
[03:13:35.000 --> 03:13:41.000]   Or they're going to burn the place down and beat the hell out of everybody with clubs.
[03:13:41.000 --> 03:13:45.000]   I got the entire transcripts in that book I just mentioned.
[03:13:45.000 --> 03:13:56.000]   J. Wayne Lorenz wrote "The Crisis" and you'll find out the full transcripts of the union leaders or organizers in New York that made big speeches.
[03:13:56.000 --> 03:14:01.000]   And even went to the government offices with the same speeches demanding it or else.
[03:14:01.000 --> 03:14:11.000]   It's interesting, you talk about this historical book and we go back and we read what happened in history and we find that 100 years ago, 150 years ago, 200 years ago, the principles haven't changed.
[03:14:11.000 --> 03:14:17.000]   So when we hear people say, "Well, you know, Second Amendment, that was written at a time when we didn't really have dangerous guns. It was like baloney."
[03:14:17.000 --> 03:14:20.000]   Those guns were very dangerous, very dangerous.
[03:14:20.000 --> 03:14:24.000]   And they were state-of-the-art guns that they had people owning.
[03:14:24.000 --> 03:14:35.000]   Or they say things like, "Well, you know, the Electoral College, that didn't apply because people had to ride their horses to Washington to get the votes," or some kind of nonsense like that.
[03:14:35.000 --> 03:14:39.000]   They understood the principles that were involved and the principles have not changed.
[03:14:39.000 --> 03:14:44.000]   And we go back and look at history, we see the same types of issues coming up again and again.
[03:14:44.000 --> 03:14:47.000]   You're just talking about what was happening about 150 years ago.
[03:14:47.000 --> 03:14:55.000]   Look, one of the key divisions between North and South were on things like free trade or protectionist trade.
[03:14:55.000 --> 03:14:58.000]   They were on issues of crony capitalism.
[03:14:58.000 --> 03:15:02.000]   The Republican Party was very much in favor of crony capitalism.
[03:15:02.000 --> 03:15:09.000]   The South was very much opposed to the idea that they would have to subsidize an Erie Canal in the Northeast.
[03:15:09.000 --> 03:15:14.000]   They said, "Why would we pay money to a federal government that would subsidize something like that? Where's the benefit to the people in our area?"
[03:15:14.000 --> 03:15:19.000]   So they were very much opposed to that, but at the same time, they wanted open trade with Britain.
[03:15:19.000 --> 03:15:22.000]   And so you had the mercantilists who were trying to protect their markets.
[03:15:22.000 --> 03:15:28.000]   We see these same types of issues don't go away because they're about principles.
[03:15:28.000 --> 03:15:33.000]   And just because we're building different machines now, people are still the same.
[03:15:33.000 --> 03:15:35.000]   Human nature doesn't change.
[03:15:35.000 --> 03:15:37.000]   That's why the Constitution is so valuable.
[03:15:37.000 --> 03:15:45.000]   We had people who created the Constitution, who created our form of government, that understood human nature, which doesn't change.
[03:15:45.000 --> 03:15:49.000]   We have the same issues, the same power struggles, the same groups coming after each other.
[03:15:49.000 --> 03:15:51.000]   And we can learn a great deal from history.
[03:15:51.000 --> 03:15:54.000]   People have been right and wrong on both sides of this issue.
[03:15:54.000 --> 03:15:57.000]   It's a great thing to go back and look at that.
[03:15:57.000 --> 03:15:58.000]   I appreciate that, Walt.
[03:15:58.000 --> 03:16:01.000]   I want to make sure that everybody gets a chance to talk.
[03:16:01.000 --> 03:16:03.000]   Let's go to Chris in Georgia.
[03:16:03.000 --> 03:16:05.000]   Chris, you wanted to talk about Black Lives Matter.
[03:16:05.000 --> 03:16:06.000]   Go ahead.
[03:16:06.000 --> 03:16:09.000]   Hello, David Knight, and thank you for your service.
[03:16:09.000 --> 03:16:10.000]   Oh, thank you.
[03:16:10.000 --> 03:16:11.000]   Thank you for listening.
[03:16:11.000 --> 03:16:15.000]   Yes, I called because I wanted to give my opinion of the police and Black Lives Matter.
[03:16:15.000 --> 03:16:16.000]   Okay.
[03:16:16.000 --> 03:16:22.000]   My take for Black Lives Matter is a comment from a Trump fan on his Facebook page, and it is, quote,
[03:16:22.000 --> 03:16:26.000]   "If the American police really wanted black people dead, all they have to do is stop them.
[03:16:26.000 --> 03:16:30.000]   All they have to do is stop patrolling their neighborhood and wait for them to kill themselves.
[03:16:30.000 --> 03:16:37.000]   Black lives only matter as long as it's not black on black killings," end quote.
[03:16:37.000 --> 03:16:39.000]   And what Black Lives Matters do is very alike.
[03:16:39.000 --> 03:16:43.000]   They advocate for the killing of cops, who, for the most part, protect us.
[03:16:43.000 --> 03:16:46.000]   And many people go along with it like it's fine.
[03:16:46.000 --> 03:16:48.000]   But we can't agree that our police do have a problem.
[03:16:48.000 --> 03:16:55.000]   I agree with you that it's mainly the feds and the cleanups that put these policies in place to keep the jails full,
[03:16:55.000 --> 03:16:58.000]   to keep them militarized, and to some extent target minorities.
[03:16:58.000 --> 03:17:03.000]   There are problems on both sides, but Black Lives Matter does absolutely nothing to stop it.
[03:17:03.000 --> 03:17:05.000]   I agree. It doesn't offer a solution at all.
[03:17:05.000 --> 03:17:09.000]   It offers hatred and racism and division.
[03:17:09.000 --> 03:17:18.000]   As I've said many times before, look, if you firmly believe that -- regardless of whether you believe that you're being unjust --
[03:17:18.000 --> 03:17:19.000]   I will say it, put it this way.
[03:17:19.000 --> 03:17:28.000]   If you believe that you are being singled out as a black person, why wouldn't you try to convince white people that this is also their problem,
[03:17:28.000 --> 03:17:30.000]   instead of pushing them away?
[03:17:30.000 --> 03:17:36.000]   Why wouldn't you come together with them to try to solve the problem, especially if you feel like you're being singled out?
[03:17:36.000 --> 03:17:44.000]   So this whole idea of Black Lives Matter, to me, understanding -- and as we've seen multiple times how it is funded by George Soros --
[03:17:44.000 --> 03:17:51.000]   we understand that they are trying to work against any improvement in the way the police interact with the society.
[03:17:51.000 --> 03:17:54.000]   They don't want to have the police functioning correctly.
[03:17:54.000 --> 03:18:00.000]   What they want to have is a conflict between white and black, between black and the police.
[03:18:00.000 --> 03:18:02.000]   They're trying to create more conflict.
[03:18:02.000 --> 03:18:03.000]   They're not trying to create a solution.
[03:18:03.000 --> 03:18:08.000]   If they wanted a solution, they would join together with people and say, "Let's find a common solution.
[03:18:08.000 --> 03:18:10.000]   Let's work together in a peaceful way."
[03:18:10.000 --> 03:18:17.000]   They want to promote hate, and that's what we've seen George Soros funding around the world with his color revolutions.
[03:18:17.000 --> 03:18:19.000]   Go ahead.
[03:18:19.000 --> 03:18:27.000]   Yeah, I mean, you're absolutely right, and what I was about to say, it seems as if they want more violence by committing violence.
[03:18:27.000 --> 03:18:37.000]   And David, as a 15-year-old black teen, I will say that Black Lives Matter is nothing more than a terrorist organization funded by George Soros.
[03:18:37.000 --> 03:18:39.000]   There is nothing good out of it.
[03:18:39.000 --> 03:18:40.000]   I'm going to say this.
[03:18:40.000 --> 03:18:42.000]   All lives matter.
[03:18:42.000 --> 03:18:45.000]   Yes, yes, and that's the whole key, isn't it?
[03:18:45.000 --> 03:18:49.000]   The fact that they get triggered, that they get so angry when people say, "Well, all lives matter.
[03:18:49.000 --> 03:18:50.000]   Let's all work together.
[03:18:50.000 --> 03:18:58.000]   Let's all figure out how we're going to live together peacefully, how we want our police to police the society here.
[03:18:58.000 --> 03:19:00.000]   What laws we're going to have.
[03:19:00.000 --> 03:19:07.000]   Do we really want to have this war on drugs, or is it creating unnecessary violence and giving organized crime a very dangerous monopoly
[03:19:07.000 --> 03:19:10.000]   on a very lucrative black market?
[03:19:10.000 --> 03:19:14.000]   Many people, just as I was talking to the retired police officer from Maryland,
[03:19:14.000 --> 03:19:20.000]   many people who are retired police officers, who are retired judges and prosecutors,
[03:19:20.000 --> 03:19:24.000]   they got into this because they see the problems with drugs.
[03:19:24.000 --> 03:19:25.000]   I understand there's a problem with drugs.
[03:19:25.000 --> 03:19:26.000]   I don't use drugs.
[03:19:26.000 --> 03:19:28.000]   My children don't use drugs.
[03:19:28.000 --> 03:19:30.000]   I don't want to use drugs.
[03:19:30.000 --> 03:19:33.000]   I don't want to get rid of drug prohibition so I can use drugs.
[03:19:33.000 --> 03:19:37.000]   I want to get rid of the problems that prohibition has caused.
[03:19:37.000 --> 03:19:39.000]   Prohibition is a problem.
[03:19:39.000 --> 03:19:47.000]   Prohibition corrupts us, creates a violent society, and that's one of the key issues of friction between the black community and the police,
[03:19:47.000 --> 03:19:49.000]   and it isn't necessary to have it done that way.
[03:19:49.000 --> 03:19:55.000]   That's why we need to come together, white and black, to address the real problems, and Soros doesn't want that to happen.
[03:19:55.000 --> 03:19:56.000]   Stay with us.
[03:19:56.000 --> 03:19:58.000]   We're going to take more of your calls here on the Alex Jones Show.
[03:19:58.000 --> 03:19:59.000]   I'm David Knight.
[03:20:00.000 --> 03:20:06.000]   Do you or someone you know suffer from chest pain, blood pressure, cholesterol, or irregular heartbeat?
[03:20:06.000 --> 03:20:11.000]   Are you looking for a more natural solution to overcome these health challenges?
[03:20:11.000 --> 03:20:13.000]   You hear the ads all the time.
[03:20:13.000 --> 03:20:16.000]   If this stuff's so good, why doesn't my doctor prescribe it?
[03:20:16.000 --> 03:20:17.000]   That's easy.
[03:20:17.000 --> 03:20:20.000]   Doctors are not trained in natural medicine.
[03:20:20.000 --> 03:20:26.000]   Extend-A-Vite Heart Tonic does want you to be as healthy as you can be, and it really works.
[03:20:26.000 --> 03:20:33.000]   Take Extend-A-Vite for six months, and your doctor will say, "I don't know what you're doing, but don't stop. It's working for you."
[03:20:33.000 --> 03:20:35.000]   Get the dependability of Extend-A-Vite.
[03:20:35.000 --> 03:20:37.000]   Just see how you feel in six months.
[03:20:37.000 --> 03:20:43.000]   A two-month supply of either capsules or liquid is only $69.95, plus shipping and handling.
[03:20:43.000 --> 03:20:47.000]   Call 1-877-928-8822.
[03:20:47.000 --> 03:20:53.000]   That's 1-877-928-8822, or visit heartdrop.com.
[03:20:53.000 --> 03:20:59.000]   ♪ Extend your life with Extend-O-Vite ♪
[03:20:59.000 --> 03:21:02.000]   Not a group. You developed Living Defense for us. It took you over a year to do it.
[03:21:02.000 --> 03:21:03.000]   Why is this so good?
[03:21:03.000 --> 03:21:09.000]   Because people are actually waking up to the problem that pretty much scares me the most.
[03:21:09.000 --> 03:21:14.000]   I mean, I try to make sure that I don't put toxins from food and water and beverages in my system,
[03:21:14.000 --> 03:21:22.000]   but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[03:21:22.000 --> 03:21:28.000]   Right now, with all the refugees spreading disease around, we have biological warfare going on everywhere.
[03:21:28.000 --> 03:21:30.000]   These are all parasites.
[03:21:30.000 --> 03:21:32.000]   Tell us about all the stuff that's in it. There's so many things that are in it.
[03:21:32.000 --> 03:21:36.000]   You have the neem in there. You have the organic clove bud, the organic wormwood.
[03:21:36.000 --> 03:21:40.000]   I recommend doing the parasite cleanse at least twice a year.
[03:21:40.000 --> 03:21:43.000]   All right, well, I'm glad we've got some back in because I'm going back on it today.
[03:21:43.000 --> 03:21:46.000]   It just came back in yesterday. Living Defense, Infowarslife.com.
[03:21:46.000 --> 03:21:49.000]   And folks, you can't lose. It's full of stuff that's great for your body, period.
[03:21:49.000 --> 03:21:53.000]   And you support the broadcast, Infowarslife.com.
[03:21:53.000 --> 03:21:55.000]   Thank you, Dr. Group from the Global Healing Center.
[03:21:55.000 --> 03:21:58.000]   Thank you so much for all your work, sir, on this great product.
[03:21:58.000 --> 03:22:03.000]   To a professional trader in precious metals, the key is spot price.
[03:22:03.000 --> 03:22:08.000]   Spot price is market price, what gold or silver actually costs on the exchange.
[03:22:08.000 --> 03:22:14.000]   Regular people looking to invest never get spot price because resellers add fees for everything.
[03:22:14.000 --> 03:22:17.000]   Refining, minting, brokerage costs, commissions.
[03:22:17.000 --> 03:22:21.000]   The public is never offered spot price until now.
[03:22:21.000 --> 03:22:28.000]   In a limited new customer outreach, J.M. Bullion offers you the chance to own a 10-ounce bar of pure silver at spot price.
[03:22:28.000 --> 03:22:32.000]   No fees, commissions, markups, not even a shipping cost.
[03:22:32.000 --> 03:22:37.000]   Now, through J.M. Bullion, own the most real investment of all at real cost.
[03:22:37.000 --> 03:22:39.000]   Not a piece of paper from Wall Street or a bank.
[03:22:39.000 --> 03:22:43.000]   A 10-ounce bar of silver at spot price.
[03:22:43.000 --> 03:22:45.000]   That's a solid investment.
[03:22:45.000 --> 03:22:46.000]   But you must act now.
[03:22:46.000 --> 03:22:51.000]   Go online to realpricesilver.com for this limited time offer.
[03:22:51.000 --> 03:22:53.000]   That's realpricesilver.com.
[03:22:53.000 --> 03:22:56.000]   Realpricesilver.com.
[03:22:56.000 --> 03:22:58.000]   Limit one offer per household, 50 United States only.
[03:22:58.000 --> 03:23:03.000]   The best kept secret in the firearms business is cdnnsports.com.
[03:23:03.000 --> 03:23:07.000]   CDNN Sports is the largest firearms liquidator in the U.S.
[03:23:07.000 --> 03:23:12.000]   We've got optics, accessories, gun parts, magazines, ammunition, and more.
[03:23:12.000 --> 03:23:16.000]   Sign up for our e-mail specials today for the best gun deals, period.
[03:23:16.000 --> 03:23:20.000]   You will also be entered to win a Winchester 101 field shotgun.
[03:23:20.000 --> 03:23:24.000]   Go to Charlie, Delta, November, novembersports.com.
[03:23:24.000 --> 03:23:28.000]   That's cdnnsports.com.
[03:23:28.000 --> 03:23:31.000]   Are you worried about how dangerous the world has become?
[03:23:31.000 --> 03:23:35.000]   In these days of terrorist attacks, natural disasters, or even a future collapse,
[03:23:35.000 --> 03:23:38.000]   you need to be medically prepared to keep your family safe.
[03:23:38.000 --> 03:23:42.000]   I'm Joe Alton, MD, of store.doomandbloom.net,
[03:23:42.000 --> 03:23:45.000]   where you'll find an entire line of uniquely designed medical kits and supplies
[03:23:45.000 --> 03:23:47.000]   for when help is not on the way.
[03:23:47.000 --> 03:23:51.000]   For everything from individual first aid kits to the ultimate family medical bag,
[03:23:51.000 --> 03:23:54.000]   go to store.doomandbloom.net today.
[03:23:54.000 --> 03:23:56.000]   That's store.doomandbloom.net.
[03:23:56.000 --> 03:23:58.000]   You'll be glad you did.
[03:23:58.000 --> 03:24:11.000]   [music]
[03:24:11.000 --> 03:24:13.000]   Welcome back to the Alex Jones Show.
[03:24:13.000 --> 03:24:14.000]   We're taking your calls.
[03:24:14.000 --> 03:24:16.000]   I'm going to be back to the callers in just one moment.
[03:24:16.000 --> 03:24:19.000]   I want to remind you that we have a special on DNA Force.
[03:24:19.000 --> 03:24:21.000]   It's not going to last much longer.
[03:24:21.000 --> 03:24:23.000]   It's 25% off at Infowarslife.com.
[03:24:23.000 --> 03:24:26.000]   Of course, your purchasing of our products that we sell
[03:24:26.000 --> 03:24:29.000]   is the wind in our sails.
[03:24:29.000 --> 03:24:34.000]   It's also the fuel in our airplane as we fly the Hillary for Prison banner
[03:24:34.000 --> 03:24:36.000]   over Cleveland the last several days.
[03:24:36.000 --> 03:24:39.000]   Of course, you can also get that Hillary for Prison T-shirt.
[03:24:39.000 --> 03:24:41.000]   You can wave that banner yourself.
[03:24:41.000 --> 03:24:44.000]   But DNA Force is not going to be on sale for very much longer.
[03:24:44.000 --> 03:24:45.000]   It's a big discount.
[03:24:45.000 --> 03:24:49.000]   That's our premier product in terms of price,
[03:24:49.000 --> 03:24:51.000]   in terms of the ingredients that we have in it.
[03:24:51.000 --> 03:24:54.000]   Our Bio-PQQ compound is patented.
[03:24:54.000 --> 03:24:56.000]   It's very difficult to get, very expensive to produce.
[03:24:56.000 --> 03:24:58.000]   It takes a while to produce a batch.
[03:24:58.000 --> 03:25:01.000]   When we sell out of it, it takes a while to replace it.
[03:25:01.000 --> 03:25:04.000]   We are offering that now as a thank you to our listeners,
[03:25:04.000 --> 03:25:08.000]   25% off at Infowarslife.com, DNA Force.
[03:25:08.000 --> 03:25:10.000]   I want to go back to our callers right now.
[03:25:10.000 --> 03:25:13.000]   Let's go to Jacob in Texas.
[03:25:13.000 --> 03:25:15.000]   Go ahead, Jacob.
[03:25:15.000 --> 03:25:16.000]   Hey there, David.
[03:25:16.000 --> 03:25:18.000]   Hey.
[03:25:18.000 --> 03:25:21.000]   Long-time listener, first-time caller.
[03:25:21.000 --> 03:25:25.000]   I want to talk about Black Lives Matter as well and what I witnessed.
[03:25:25.000 --> 03:25:29.000]   I remember waking up, you know, whenever it was --
[03:25:29.000 --> 03:25:34.000]   well, Baton Rouge and then, you know, before that in Dallas, you know,
[03:25:34.000 --> 03:25:38.000]   and both times what I had witnessed was white people.
[03:25:38.000 --> 03:25:42.000]   The first time it was an EMT guy came in, did something to me,
[03:25:42.000 --> 03:25:47.000]   and he's watching and he says, you know, "MS, those guys kill them all."
[03:25:47.000 --> 03:25:53.000]   And I was just -- I mean, the thing is it was sad to see, you know, this division.
[03:25:53.000 --> 03:25:55.000]   It's like what you talked about earlier, you know,
[03:25:55.000 --> 03:26:00.000]   a division that's purposely trying to divide the country and, you know,
[03:26:00.000 --> 03:26:02.000]   give support to this minority.
[03:26:02.000 --> 03:26:04.000]   It's really, you know, sad.
[03:26:04.000 --> 03:26:08.000]   As somebody who's, you know, still in high school and just, you know,
[03:26:08.000 --> 03:26:12.000]   trying to get through without having to, you know, step on any toes, so to speak.
[03:26:12.000 --> 03:26:16.000]   You know, I'm not trying to, you know, be timid or anything,
[03:26:16.000 --> 03:26:20.000]   but at the same time it's just sad to see this and then, you know --
[03:26:20.000 --> 03:26:22.000]   Well, you're just trying to get along.
[03:26:22.000 --> 03:26:25.000]   You don't have a chip on your shoulder because of somebody's skin color,
[03:26:25.000 --> 03:26:29.000]   but this is something that has been sold, and I'm sure you have seen this a lot in school.
[03:26:29.000 --> 03:26:34.000]   This is something that was put into our schools by the '60s radicals like Bill Ayers.
[03:26:34.000 --> 03:26:39.000]   They incorporated this white skin privilege and just preaching racism
[03:26:39.000 --> 03:26:43.000]   and division as a tool of social and political control,
[03:26:43.000 --> 03:26:47.000]   and it has really, really just gone viral in the last several years.
[03:26:47.000 --> 03:26:49.000]   We've seen the manifestation of it.
[03:26:49.000 --> 03:26:54.000]   It's gotten to a critical mass, and it really is coming through the schools and the universities.
[03:26:54.000 --> 03:26:58.000]   That's where I see it being injected into society in such a massive amount,
[03:26:58.000 --> 03:27:02.000]   but now we've seen the people who have gone through the educational propaganda,
[03:27:02.000 --> 03:27:04.000]   the indoctrination that they get in schools.
[03:27:04.000 --> 03:27:06.000]   They're now out in the media.
[03:27:06.000 --> 03:27:08.000]   They're in politics and political field,
[03:27:08.000 --> 03:27:12.000]   and they're now pushing this agenda along with the radicalized students,
[03:27:12.000 --> 03:27:15.000]   and that's why this has gotten so dangerous.
[03:27:15.000 --> 03:27:18.000]   They're not interested in correcting any problems.
[03:27:18.000 --> 03:27:20.000]   They simply want a war.
[03:27:20.000 --> 03:27:22.000]   That's what this is about.
[03:27:22.000 --> 03:27:28.000]   Yeah, you're exactly right, and, you know, it's--that's one of the--
[03:27:28.000 --> 03:27:31.000]   you know, it's the Democrats that started this, you know.
[03:27:31.000 --> 03:27:35.000]   They're, you know, against it, you know, supporting the KKK at the beginning,
[03:27:35.000 --> 03:27:39.000]   and now they're supporting--you know, saying that they were on the black side the whole time.
[03:27:39.000 --> 03:27:45.000]   And it's the Republicans, and that's one reason why people should go and see Hillary's America, you know,
[03:27:45.000 --> 03:27:48.000]   by Dinesh D'Souza, great movie.
[03:27:48.000 --> 03:27:53.000]   I was lucky enough to meet the guy, ask him a question, and get his thoughts on the matter,
[03:27:53.000 --> 03:27:57.000]   and it was very interesting and enlightening.
[03:27:57.000 --> 03:27:58.000]   And I think it's amazing.
[03:27:58.000 --> 03:28:03.000]   He's a great example of somebody that did not deserve to go to prison.
[03:28:03.000 --> 03:28:08.000]   I mean, we've never had anybody go to prison for a minor violation of campaign finance laws before.
[03:28:08.000 --> 03:28:12.000]   And look at all the different things that Hillary Clinton has done.
[03:28:12.000 --> 03:28:18.000]   Violated the religion of the national security state, created her own private network in order to do that.
[03:28:18.000 --> 03:28:25.000]   Arguably, she was creating a system where she had plausible deniability that she was giving away secrets.
[03:28:25.000 --> 03:28:29.000]   I mean, I can't understand why any idiot would do something like that.
[03:28:29.000 --> 03:28:35.000]   But she put her own privacy, her own criminal operation ahead of national security,
[03:28:35.000 --> 03:28:43.000]   and she gets away with it, and yet Dinesh D'Souza, because he does a political-based documentary that they don't like,
[03:28:43.000 --> 03:28:48.000]   they find something, some minor violation, which nobody has ever, as I said, gone to prison.
[03:28:48.000 --> 03:28:50.000]   They've been fined for that type of thing before.
[03:28:50.000 --> 03:28:56.000]   It was innocent. It wasn't conspiring with Chinese businesses in order to get millions of dollars,
[03:28:56.000 --> 03:29:01.000]   and pander influence to them like the Clintons did.
[03:29:01.000 --> 03:29:05.000]   He was just giving too much money, violating the limits.
[03:29:05.000 --> 03:29:11.000]   I think instead of the $2,500 limit, he gave something like $25,000 to a friend of his who was running for Congress,
[03:29:11.000 --> 03:29:16.000]   and neither one of them realized what the election laws were and didn't catch it in time or whatever.
[03:29:16.000 --> 03:29:21.000]   Fine. Fine him. Fine her. That's the way they've always handled it in the past, but they sent him to jail.
[03:29:21.000 --> 03:29:23.000]   That's the kind of criminal operation.
[03:29:23.000 --> 03:29:29.000]   We have one standard of law for everybody else and a different one for those in power.
[03:29:29.000 --> 03:29:32.000]   Thank you, Jacob. When we come back, we're going to take more of your calls.
[03:29:32.000 --> 03:29:34.000]   We'll be right back. Stay with us.
[03:29:34.000 --> 03:29:48.000]   [music]
[03:29:48.000 --> 03:29:52.000]   We're on the march. The empire's on the run.
[03:29:52.000 --> 03:29:55.000]   Alex Jones and the GCN Radio Network.
[03:29:56.000 --> 03:29:58.000]   [music]
[03:29:58.000 --> 03:30:04.000]   Hillary Clinton believes that gangs are an adequate substitute for family.
[03:30:04.000 --> 03:30:09.000]   Joining a gang is like having a family. It's feeling like you're part of something bigger than yourself.
[03:30:09.000 --> 03:30:18.000]   Well, Hillary, sociologists have conclusively demonstrated that the formation of gangs correlates to the breakdown of the family.
[03:30:18.000 --> 03:30:24.000]   It's no secret that gangs are the largest contributor to crime in America.
[03:30:24.000 --> 03:30:30.000]   Hillary Clinton ignores the fact that the family is the foundation of civilization.
[03:30:30.000 --> 03:30:34.000]   Meanwhile, welfare destroys that foundation.
[03:30:34.000 --> 03:30:44.000]   Hillary is no doubt pandering to Democrat voters, who, according to a survey by the Maxwell Poll on the political affiliation of Americans receiving government aid,
[03:30:44.000 --> 03:30:55.000]   chose that 81% of those in public housing and 63% of Americans receiving welfare or public assistance vote for Democrats.
[03:30:55.000 --> 03:30:59.000]   You can learn more right now at Infowars.com.
[03:30:59.000 --> 03:31:02.000]   A clean, toxic-free body is the foundation of true health.
[03:31:02.000 --> 03:31:04.000]   Deep Cleanse by Infowarslife.com.
[03:31:04.000 --> 03:31:11.000]   A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[03:31:11.000 --> 03:31:17.000]   Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[03:31:17.000 --> 03:31:26.000]   With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[03:31:26.000 --> 03:31:35.000]   Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[03:31:35.000 --> 03:31:42.000]   Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary SpiteGerX herbal processing technique.
