[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:19:34.740 --> 3:19:36.740]  while making sure we don't get the Iodine.
[3:19:36.740 --> 3:19:38.740]  In China they put the Iodine in the water
[3:19:38.740 --> 3:19:40.740]  and ban the fluoride
[3:19:40.740 --> 3:19:42.740]  because they've already got their people under their control.
[3:19:42.740 --> 3:19:44.740]  The globalists are targeting us here.
[3:19:44.740 --> 3:19:46.740]  Please go to infowarsstore.com
[3:19:46.740 --> 3:19:48.740]  experience Iodine and Biotrusillinium
[3:19:48.740 --> 3:19:50.740]  that goes with it together
[3:19:50.740 --> 3:19:52.740]  and then once you see the great results
[3:19:52.740 --> 3:19:54.740]  this is the Achilles' Hill of the Globalist.
[3:19:54.740 --> 3:19:56.740]  It's a win-win situation.
[3:19:56.740 --> 3:19:58.740]  The only way you lose is not taking action.
[3:19:58.740 --> 3:20:23.740]  MUSIC
[3:20:23.740 --> 3:20:25.740]  We're here with the CNN whistleblower
[3:20:25.740 --> 3:20:28.740]  who blew the whistle on the degree to which the CNN
[3:20:28.740 --> 3:20:31.740]  cultural influence has so corrupted and corroded
[3:20:31.740 --> 3:20:35.740]  the independence of independent journalism at CNN
[3:20:35.740 --> 3:20:38.740]  that there isn't any independent journalism left at CNN.
[3:20:38.740 --> 3:20:40.740]  And it shows the scale of it.
[3:20:40.740 --> 3:20:42.740]  We were just discussing before the break
[3:20:42.740 --> 3:20:44.740]  your recognition of when you realized it was not just
[3:20:44.740 --> 3:20:46.740]  individual but cultural at CNN
[3:20:46.740 --> 3:20:48.740]  the scope and the scale of the problem.
[3:20:48.740 --> 3:20:49.740]  Can you talk about that?
[3:20:49.740 --> 3:20:50.740]  Yeah, I noticed it.
[3:20:50.740 --> 3:20:52.740]  I wouldn't say immediately because remember
[3:20:52.740 --> 3:20:54.740]  I was still kind of fully entrenched on the left
[3:20:54.740 --> 3:20:55.740]  when I was there.
[3:20:55.740 --> 3:20:58.740]  I didn't start having my antenna raised
[3:20:58.740 --> 3:21:00.740]  until even a few weeks into it
[3:21:00.740 --> 3:21:02.740]  like those 9 a.m. calls because they were
[3:21:02.740 --> 3:21:04.740]  broadcast on speakerphone.
[3:21:04.740 --> 3:21:06.740]  Most someone had it on somewhere on the floor.
[3:21:06.740 --> 3:21:08.740]  I obviously didn't realize it was Zucker
[3:21:08.740 --> 3:21:10.740]  who else I just figured it was someone important
[3:21:10.740 --> 3:21:12.740]  because people were dialing in every day
[3:21:12.740 --> 3:21:14.740]  and kind of getting their marching orders.
[3:21:14.740 --> 3:21:16.740]  And I thought that's how all news ran
[3:21:16.740 --> 3:21:18.740]  and then of course you saw the Hannity interviewer
[3:21:18.740 --> 3:21:19.740]  he's like, that's never happened to me.
[3:21:19.740 --> 3:21:21.740]  I'm like, oh okay, whatever.
[3:21:21.740 --> 3:21:23.740]  But when I would hear these people
[3:21:23.740 --> 3:21:25.740]  again, I didn't know it was Zucker who was at the time
[3:21:25.740 --> 3:21:27.740]  but higher ups talking about, hey,
[3:21:27.740 --> 3:21:29.740]  we need to cover the story this way or that way
[3:21:29.740 --> 3:21:31.740]  because of it'll make Trump look bad or this or that
[3:21:31.740 --> 3:21:34.740]  and I remember kind of that singular thought,
[3:21:34.740 --> 3:21:36.740]  remember I was a never Trump or at the time
[3:21:36.740 --> 3:21:38.740]  and I was like, wait a minute,
[3:21:38.740 --> 3:21:39.740]  Trump's gonna make himself look bad.
[3:21:39.740 --> 3:21:41.740]  Why are we trying to help him?
[3:21:41.740 --> 3:21:42.740]  Right.
[3:21:42.740 --> 3:21:44.740]  And so that was kind of my,
[3:21:44.740 --> 3:21:46.740]  when my first antenna went up and then that
[3:21:46.740 --> 3:21:48.740]  would sort of kind of led me down a path
[3:21:48.740 --> 3:21:50.740]  to listening more and more to see
[3:21:50.740 --> 3:21:52.740]  like, okay, I have this new theory
[3:21:52.740 --> 3:21:54.740]  so let's see if it plays out.
[3:21:54.740 --> 3:21:56.740]  And again, it just did and it built up
[3:21:56.740 --> 3:21:58.740]  grains of sand, grains of rice till
[3:21:58.740 --> 3:22:00.740]  I just, I couldn't take it anymore in February
[3:22:00.740 --> 3:22:01.740]  of this year.
[3:22:01.740 --> 3:22:02.740]  Right.
[3:22:02.740 --> 3:22:05.740]  So right at two years was
[3:22:05.740 --> 3:22:07.740]  when I was, and again this whole time
[3:22:07.740 --> 3:22:09.740]  from about six to nine months on is when I started
[3:22:09.740 --> 3:22:12.740]  basically modifying my beliefs and kind of researching
[3:22:12.740 --> 3:22:14.740]  but right at the two year mark was when
[3:22:14.740 --> 3:22:16.740]  I just, I couldn't take it anymore.
[3:22:16.740 --> 3:22:17.740]  And to what degree like did you start doing
[3:22:17.740 --> 3:22:18.740]  independent research?
[3:22:18.740 --> 3:22:19.740]  Absolutely.
[3:22:19.740 --> 3:22:22.740]  And so, you know, I just started,
[3:22:22.740 --> 3:22:24.740]  so I tell my friends when they said,
[3:22:24.740 --> 3:22:25.740]  hey, what was your job like?
[3:22:25.740 --> 3:22:27.740]  And I said, I equated it to a firefighter
[3:22:27.740 --> 3:22:29.740]  not in the thing of danger by any means,
[3:22:29.740 --> 3:22:31.740]  but in the fact that there was a pretty
[3:22:31.740 --> 3:22:33.740]  decent amount of downtime, but when it was go,
[3:22:33.740 --> 3:22:34.740]  it was go, go, go, go, go, go, go, go.
[3:22:34.740 --> 3:22:36.740]  Like the Pittsburgh shooting and the
[3:22:36.740 --> 3:22:38.740]  synagogue shooting, you know, I was on my
[3:22:38.740 --> 3:22:40.740]  off day and had to whisk away to Pittsburgh
[3:22:40.740 --> 3:22:42.740]  for nine days when my mom was in town.
[3:22:42.740 --> 3:22:43.740]  Right.
[3:22:43.740 --> 3:22:45.740]  And meeting my fiance for the first time.
[3:22:45.740 --> 3:22:46.740]  Awesome.
[3:22:46.740 --> 3:22:47.740]  Wow.
[3:22:47.740 --> 3:22:48.740]  That went over well.
[3:22:48.740 --> 3:22:49.740]  Of course.
[3:22:49.740 --> 3:22:51.740]  But yeah, just in my own independent
[3:22:51.740 --> 3:22:53.740]  research because like I knew what I believed
[3:22:53.740 --> 3:22:55.740]  at the time, you know, fully, you know,
[3:22:55.740 --> 3:22:57.740]  fully progressive, leftist type thing.
[3:22:57.740 --> 3:23:00.740]  And then I started listening to just a few
[3:23:00.740 --> 3:23:02.740]  different points of view on YouTube.
[3:23:02.740 --> 3:23:04.740]  Like I would say, you know, like your
[3:23:04.740 --> 3:23:06.740]  Crowders, your Anthony Bryan Logans,
[3:23:06.740 --> 3:23:09.740]  you know, every now and then, you know,
[3:23:09.740 --> 3:23:11.740]  that type of ecosystem, like your Charlie
[3:23:11.740 --> 3:23:12.740]  Kirk's and stuff like that.
[3:23:12.740 --> 3:23:13.740]  And it kind of led me down this path.
[3:23:13.740 --> 3:23:15.740]  I'm like, well, let me at least hear what
[3:23:15.740 --> 3:23:16.740]  the other side has to say.
[3:23:16.740 --> 3:23:18.740]  And I told the turning point people that
[3:23:18.740 --> 3:23:20.740]  where I spoke at last night in A&M,
[3:23:20.740 --> 3:23:22.740]  I was like, you guys don't realize that
[3:23:22.740 --> 3:23:25.740]  indirectly you guys had a hand in my,
[3:23:25.740 --> 3:23:27.740]  you know, red pilling and awakening.
[3:23:27.740 --> 3:23:29.740]  So and it blew their mind when they
[3:23:29.740 --> 3:23:30.740]  thought about that.
[3:23:30.740 --> 3:23:32.740]  So yeah, indirectly down the food chain,
[3:23:32.740 --> 3:23:34.740]  like you guys had a hand in this video that
[3:23:34.740 --> 3:23:36.740]  we just watched or that just released.
[3:23:36.740 --> 3:23:39.740]  So it's just, I credits a lot of good
[3:23:39.740 --> 3:23:40.740]  friends that were able to sit down like
[3:23:40.740 --> 3:23:42.740]  Goldie that called in earlier and just
[3:23:42.740 --> 3:23:44.740]  good friends like that were sitting down
[3:23:44.740 --> 3:23:46.740]  and willing to have the conversation with
[3:23:46.740 --> 3:23:48.740]  me as I was a screeching NPC as I
[3:23:48.740 --> 3:23:50.740]  like to call myself back in the day.
[3:23:50.740 --> 3:23:52.740]  But again, that's only one side that's
[3:23:52.740 --> 3:23:54.740]  willing to sit down and have a beer and
[3:23:54.740 --> 3:23:56.740]  discuss things in an open environment.
[3:23:56.740 --> 3:23:59.740]  You know what classical liberal liberalism
[3:23:59.740 --> 3:24:00.740]  used to be.
[3:24:00.740 --> 3:24:01.740]  Right, exactly.
[3:24:01.740 --> 3:24:02.740]  It's sort of the Dave Rubin style.
[3:24:02.740 --> 3:24:04.740]  Yeah, and he was one of my
[3:24:04.740 --> 3:24:05.740]  ecosystem as well.
[3:24:05.740 --> 3:24:06.740]  I love me some Dave Rubin.
[3:24:06.740 --> 3:24:07.740]  Yeah.
[3:24:07.740 --> 3:24:08.740]  Well, it's fascinating.
[3:24:08.740 --> 3:24:09.740]  I mean, it's the reason why they foreclose
[3:24:09.740 --> 3:24:12.740]  the success of Infowars reaching
[3:24:12.740 --> 3:24:14.740]  new people, converting people into
[3:24:14.740 --> 3:24:16.740]  looking at things from a different
[3:24:16.740 --> 3:24:17.740]  perspective.
[3:24:17.740 --> 3:24:19.740]  And because Infowars, the model relies
[3:24:19.740 --> 3:24:21.740]  upon people's own conscience, people's
[3:24:21.740 --> 3:24:23.740]  own cognitive capacities to make their
[3:24:23.740 --> 3:24:25.740]  own decisions and their own determinations
[3:24:25.740 --> 3:24:28.740]  was so revolutionary and it's effective.
[3:24:28.740 --> 3:24:29.740]  It's in 2016.
[3:24:29.740 --> 3:24:30.740]  It's why it's banned.
[3:24:30.740 --> 3:24:33.740]  It's they don't want people like you to
[3:24:33.740 --> 3:24:35.740]  be able to find things like Infowars
[3:24:35.740 --> 3:24:37.740]  in an easily accessible platform or
[3:24:37.740 --> 3:24:39.740]  format that can change their perspective
[3:24:39.740 --> 3:24:41.740]  or frame of mind or expose them to
[3:24:41.740 --> 3:24:43.740]  information they didn't previously have.
[3:24:43.740 --> 3:24:44.740]  Absolutely.
[3:24:44.740 --> 3:24:45.740]  So that they can make their own decisions.
[3:24:45.740 --> 3:24:46.740]  And you guys have a, and forgive me for
[3:24:46.740 --> 3:24:48.740]  stepping in, but I mean, correct me if
[3:24:48.740 --> 3:24:49.740]  I'm wrong, but Infowars, like your
[3:24:49.740 --> 3:24:51.740]  crowders, everything like that is
[3:24:51.740 --> 3:24:53.740]  pretty much user supported.
[3:24:53.740 --> 3:24:54.740]  So it's like...
[3:24:54.740 --> 3:24:56.740]  Well, Infowars is people should go to
[3:24:56.740 --> 3:24:58.740]  Infowarsstore.com and buy their stuff.
[3:24:58.740 --> 3:24:59.740]  Buy their stuff, whatever, yeah.
[3:24:59.740 --> 3:25:01.740]  It's the most democratic version of a
[3:25:01.740 --> 3:25:02.740]  free press.
[3:25:02.740 --> 3:25:03.740]  But with your dollar, right?
[3:25:03.740 --> 3:25:04.740]  It was how they originated under,
[3:25:04.740 --> 3:25:05.740]  when the founders started, they actually,
[3:25:05.740 --> 3:25:07.740]  the government actually gave money to
[3:25:07.740 --> 3:25:08.740]  set up small press operations.
[3:25:08.740 --> 3:25:09.740]  Okay.
[3:25:09.740 --> 3:25:10.740]  Because they were desperate for an
[3:25:10.740 --> 3:25:12.740]  independent free press to be vibrant and
[3:25:12.740 --> 3:25:14.740]  alive, even if that free press was
[3:25:14.740 --> 3:25:15.740]  attacking the politicians that were
[3:25:15.740 --> 3:25:16.740]  giving them the money.
[3:25:16.740 --> 3:25:17.740]  That's how committed they were to the
[3:25:17.740 --> 3:25:18.740]  idea of a free press.
[3:25:18.740 --> 3:25:20.740]  They meant a free press, not only free
[3:25:20.740 --> 3:25:21.740]  from governmental control and censorship
[3:25:21.740 --> 3:25:23.740]  and suppression, but also a free press
[3:25:23.740 --> 3:25:24.740]  independent of corporate control,
[3:25:24.740 --> 3:25:26.740]  independent of foreign powers,
[3:25:26.740 --> 3:25:28.740]  independent of being corrupted by
[3:25:28.740 --> 3:25:30.740]  institutional effects.
[3:25:30.740 --> 3:25:32.740]  And so Infowars has recreated that
[3:25:32.740 --> 3:25:34.740]  model by democratizing access to the
[3:25:34.740 --> 3:25:36.740]  press by having a democratic support
[3:25:36.740 --> 3:25:37.740]  system.
[3:25:37.740 --> 3:25:39.740]  Infowars is the only media of this
[3:25:39.740 --> 3:25:41.740]  size and scale that doesn't depend on
[3:25:41.740 --> 3:25:43.740]  big dollar donors, that doesn't depend
[3:25:43.740 --> 3:25:45.740]  on corporate advertisers, that doesn't
[3:25:45.740 --> 3:25:47.740]  depend on institutional subsidy or
[3:25:47.740 --> 3:25:48.740]  support.
[3:25:48.740 --> 3:25:50.740]  And instead, in fact, Infowars has been
[3:25:50.740 --> 3:25:52.740]  the most attacked in terms of getting
[3:25:52.740 --> 3:25:54.740]  access to platforms and technologies
[3:25:54.740 --> 3:25:56.740]  to reach people's and audience of any
[3:25:56.740 --> 3:25:58.740]  major network in the world.
[3:25:58.740 --> 3:26:00.740]  And it's because it's a truly democratic
[3:26:00.740 --> 3:26:01.740]  structure.
[3:26:01.740 --> 3:26:02.740]  It's supported because people go to
[3:26:02.740 --> 3:26:04.740]  Infowarsdoor.com and buy what they
[3:26:04.740 --> 3:26:05.740]  want to buy anyway.
[3:26:05.740 --> 3:26:07.740]  And they get to buy their own products
[3:26:07.740 --> 3:26:09.740]  that they're already buying that make
[3:26:09.740 --> 3:26:11.740]  their lives healthier and wealthier and
[3:26:11.740 --> 3:26:13.740]  wiser, but they get to buy them at a
[3:26:13.740 --> 3:26:15.740]  discounted price, and then while doing
[3:26:15.740 --> 3:26:17.740]  it at a discounted price, they're
[3:26:17.740 --> 3:26:19.740]  supporting it the truest, freest press
[3:26:19.740 --> 3:26:20.740]  in the world.
[3:26:20.740 --> 3:26:22.740]  And so it's an extraordinary experiment.
[3:26:22.740 --> 3:26:24.740]  And it's what CNN originally sort of
[3:26:24.740 --> 3:26:26.740]  partially talked about being this
[3:26:26.740 --> 3:26:28.740]  independent barometer, this New York
[3:26:28.740 --> 3:26:30.740]  Times of sort of the gray lady of news
[3:26:30.740 --> 3:26:32.740]  for TV, for the world, and it's
[3:26:32.740 --> 3:26:34.740]  sad how it is eroded and degraded
[3:26:34.740 --> 3:26:36.740]  into a mockery and a shadow of
[3:26:36.740 --> 3:26:37.740]  itself.
[3:26:37.740 --> 3:26:39.740]  And that's why the Infowars
[3:26:39.740 --> 3:26:41.740]  is sort of a constant
[3:26:41.740 --> 3:26:43.740]  mirror to what they should be, what
[3:26:43.740 --> 3:26:45.740]  they hold themselves out as, but are
[3:26:45.740 --> 3:26:46.740]  not.
[3:26:46.740 --> 3:26:48.740]  And all the demonization they direct
[3:26:48.740 --> 3:26:50.740]  at Infowars, like Oliver Darcy and
[3:26:50.740 --> 3:26:52.740]  others routinely do, is really a
[3:26:52.740 --> 3:26:54.740]  reflection of CNN looking in the mirror
[3:26:54.740 --> 3:26:55.740]  at its own problems.
[3:26:55.740 --> 3:26:57.740]  What they accuse Infowars of is what
[3:26:57.740 --> 3:26:58.740]  they do.
[3:26:58.740 --> 3:27:00.740]  They are a propaganda arm of the
[3:27:00.740 --> 3:27:01.740]  institutional press and of the
[3:27:01.740 --> 3:27:03.740]  intelligence agencies and structures.
[3:27:03.740 --> 3:27:04.740]  Why is it?
[3:27:04.740 --> 3:27:06.740]  I remember discussing with Bernie
[3:27:06.740 --> 3:27:08.740]  Shaw when he said they weren't going
[3:27:08.740 --> 3:27:10.740]  to do it, but then they still did do
[3:27:10.740 --> 3:27:11.740]  it, make mistakes again.
[3:27:11.740 --> 3:27:13.740]  It's like, why is it CNN has never got
[3:27:13.740 --> 3:27:14.740]  a single war right?
[3:27:14.740 --> 3:27:16.740]  Why is it they did the war propaganda
[3:27:16.740 --> 3:27:17.740]  machine every time?
[3:27:17.740 --> 3:27:19.740]  How is it they just fall for it
[3:27:19.740 --> 3:27:20.740]  repeatedly and routinely?
[3:27:20.740 --> 3:27:22.740]  The fact that they've been pushing a
[3:27:22.740 --> 3:27:24.740]  kooky conspiracy theory concerning
[3:27:24.740 --> 3:27:26.740]  Russia and Trump, and now extending
[3:27:26.740 --> 3:27:28.740]  it to Tulsi Gabbard, a Democratic
[3:27:28.740 --> 3:27:29.740]  leftist congresswoman.
[3:27:29.740 --> 3:27:30.740]  Who's running for president?
[3:27:30.740 --> 3:27:31.740]  Exactly.
[3:27:31.740 --> 3:27:33.740]  Who's one of the most, I mean,
[3:27:33.740 --> 3:27:34.740]  prominent of the Democrats had an IQ
[3:27:34.740 --> 3:27:36.740]  over 50, they'd nominate, because she
[3:27:36.740 --> 3:27:38.740]  would be a problem for Trump, particularly
[3:27:38.740 --> 3:27:39.740]  in the upper Midwest.
[3:27:39.740 --> 3:27:41.740]  But she has zero chance.
[3:27:41.740 --> 3:27:43.740]  That's why Hillary is annoyed and
[3:27:43.740 --> 3:27:44.740]  offended that she's even on the
[3:27:44.740 --> 3:27:46.740]  platform stage.
[3:27:46.740 --> 3:27:47.740]  And so we see it.
[3:27:47.740 --> 3:27:49.740]  So yeah, we do have a lot of
[3:27:49.740 --> 3:27:50.740]  callers and people that have waited
[3:27:50.740 --> 3:27:51.740]  for a long time.
[3:27:51.740 --> 3:27:53.740]  Let's go to Johnny in Canada.
[3:27:55.740 --> 3:27:56.740]  Hey, Mr. Burns, how are you?
[3:27:56.740 --> 3:27:57.740]  Very good.
[3:27:57.740 --> 3:27:58.740]  Thank you, sir.
[3:27:59.740 --> 3:28:01.740]  I got to say my apologies for any
[3:28:01.740 --> 3:28:05.740]  issues my country have given to you
[3:28:05.740 --> 3:28:08.740]  and Mr. Alec over the last
[3:28:08.740 --> 3:28:09.740]  six months or so.
[3:28:10.740 --> 3:28:12.740]  Yeah, all I can say is a lot of
[3:28:12.740 --> 3:28:16.740]  PVC pipe and shovels are being bought
[3:28:16.740 --> 3:28:18.740]  at Home Depot here in Canada.
[3:28:18.740 --> 3:28:22.740]  Jerry, I kind of know where you're
[3:28:22.740 --> 3:28:23.740]  at.
[3:28:24.740 --> 3:28:26.740]  You're about to embark on a wonderful
[3:28:26.740 --> 3:28:27.740]  journey of parenthood.
[3:28:27.740 --> 3:28:29.740]  There's nothing wrong with it at all.
[3:28:29.740 --> 3:28:30.740]  It's just awesome.
[3:28:30.740 --> 3:28:31.740]  Very thank you.
[3:28:31.740 --> 3:28:32.740]  And you're welcome.
[3:28:33.740 --> 3:28:35.740]  I got to ask you a question.
[3:28:35.740 --> 3:28:36.740]  Aside from the fact that you're
[3:28:36.740 --> 3:28:38.740]  jumping off a train bound for
[3:28:38.740 --> 3:28:39.740]  Auschwitz in the dark.
[3:28:42.740 --> 3:28:44.740]  I've had that issue myself.
[3:28:44.740 --> 3:28:46.740]  What you're talking about or what
[3:28:46.740 --> 3:28:47.740]  you talked about your experience
[3:28:47.740 --> 3:28:49.740]  is a lot like working in an
[3:28:49.740 --> 3:28:50.740]  intelligent cell.
[3:28:51.740 --> 3:28:52.740]  It's all putting out fires.
[3:28:53.740 --> 3:28:55.740]  When you decided that...
[3:28:55.740 --> 3:28:56.740]  We'll come back.
[3:28:56.740 --> 3:28:57.740]  We got to take a break, but we'll
[3:28:57.740 --> 3:28:58.740]  come right back to the rest of
[3:28:58.740 --> 3:28:59.740]  your question right after the
[3:28:59.740 --> 3:29:00.740]  break.
[3:29:00.740 --> 3:29:01.740]  Come back with...
[3:29:01.740 --> 3:29:02.740]  One of the most frequently asked
[3:29:02.740 --> 3:29:03.740]  questions we get in customer
[3:29:03.740 --> 3:29:04.740]  service is,
[3:29:04.740 --> 3:29:06.740]  what is the real red pill?
[3:29:06.740 --> 3:29:08.740]  And what is the real red pill plus?
[3:29:08.740 --> 3:29:10.740]  Well, real red pill is a vitamin,
[3:29:10.740 --> 3:29:12.740]  mineral, multivitamin, high quality
[3:29:12.740 --> 3:29:14.740]  with preglinone.
[3:29:14.740 --> 3:29:16.740]  Real red pill plus is the same thing
[3:29:16.740 --> 3:29:18.740]  with a little bit of clean added
[3:29:18.740 --> 3:29:20.740]  energy on top of it as well.
[3:29:20.740 --> 3:29:22.740]  That kicks in in 30 minutes.
[3:29:22.740 --> 3:29:24.740]  But the preglinone kicks in in
[3:29:24.740 --> 3:29:26.740]  about a week or so.
[3:29:26.740 --> 3:29:27.740]  Folks, look into preglinone for
[3:29:27.740 --> 3:29:29.740]  yourself.
[3:29:29.740 --> 3:29:30.740]  Look into high-end sources of it
[3:29:30.740 --> 3:29:32.740]  like real red pill and real red
[3:29:32.740 --> 3:29:33.740]  pill plus.
[3:29:33.740 --> 3:29:34.740]  And then you'll definitely want to
[3:29:34.740 --> 3:29:35.740]  try it out and see the effects
[3:29:35.740 --> 3:29:37.740]  you get within about seven days to
[3:29:37.740 --> 3:29:38.740]  two weeks generally.
[3:29:38.740 --> 3:29:40.740]  But believe me, it's a missing link.
[3:29:40.740 --> 3:29:42.740]  You need to find out about it.
[3:29:42.740 --> 3:29:44.740]  As we age, preglinone levels go
[3:29:44.740 --> 3:29:45.740]  down.
[3:29:45.740 --> 3:29:46.740]  All of our hormones in our body
[3:29:46.740 --> 3:29:47.740]  are manufactured by the body
[3:29:47.740 --> 3:29:49.740]  using preglinone.
[3:29:49.740 --> 3:29:51.740]  You need to learn about preglinone
[3:29:51.740 --> 3:29:53.740]  and then you need to get the real
[3:29:53.740 --> 3:29:55.740]  red pill or the real red pill plus.
[3:29:55.740 --> 3:29:57.740]  Now, 50% off at
[3:29:57.740 --> 3:29:59.740]  infowarslife.com, the real red
[3:29:59.740 --> 3:30:01.740]  pill plus.
[3:30:01.740 --> 3:30:03.740]  Please listen to this information
[3:30:03.740 --> 3:30:05.740]  because it can save your life and
[3:30:05.740 --> 3:30:07.740]  it can save the life of others.
[3:30:07.740 --> 3:30:08.740]  There couldn't be more critical
[3:30:08.740 --> 3:30:10.740]  information for your physical body.
[3:30:10.740 --> 3:30:11.740]  God's more important when it comes
[3:30:11.740 --> 3:30:13.740]  to your soul, but this is most
[3:30:13.740 --> 3:30:15.740]  important when it comes to your body.
[3:30:15.740 --> 3:30:17.740]  If people didn't know that you
[3:30:17.740 --> 3:30:19.740]  put motor oil in a car's oil
[3:30:19.740 --> 3:30:21.740]  container to lube the engine,
[3:30:21.740 --> 3:30:23.740]  they might be able to be conned
[3:30:23.740 --> 3:30:25.740]  and think you put salt water in it,
[3:30:25.740 --> 3:30:26.740]  but it would seize up the engine
[3:30:26.740 --> 3:30:28.740]  pretty much instantly.
[3:30:28.740 --> 3:30:29.740]  Well, if they put fluoride in the
[3:30:29.740 --> 3:30:31.740]  human body, it causes cancer,
[3:30:31.740 --> 3:30:32.740]  dumbs us down, and destroys
[3:30:32.740 --> 3:30:33.740]  fertility.
[3:30:33.740 --> 3:30:34.740]  If you put the good halogen in the
[3:30:34.740 --> 3:30:36.740]  body, high quality iodine,
[3:30:36.740 --> 3:30:38.740]  it's like putting good high quality
[3:30:38.740 --> 3:30:40.740]  motor oil in the car that's
[3:30:40.740 --> 3:30:41.740]  supposed to run on it.
[3:30:41.740 --> 3:30:42.740]  It's that simple.
[3:30:42.740 --> 3:30:43.740]  Find out about the iodine
[3:30:43.740 --> 3:30:44.740]  conspiracy at infowarslife.com
[3:30:44.740 --> 3:30:45.740]  and find out what the globalists
[3:30:45.740 --> 3:30:47.740]  hope that you do not research this
[3:30:47.740 --> 3:30:48.740]  information.
[3:30:48.740 --> 3:30:49.740]  Ladies and gentlemen, whatever you
[3:30:49.740 --> 3:30:51.740]  do, research iodine deficiency.
[3:30:51.740 --> 3:30:53.740]  It's the key to everything.
[3:30:53.740 --> 3:30:55.740]  And then go and take advantage of
[3:30:55.740 --> 3:30:57.740]  the 60% off combo with our two
[3:30:57.740 --> 3:30:58.740]  different types of high quality
[3:30:58.740 --> 3:30:59.740]  iodine and biotrystallinium
[3:30:59.740 --> 3:31:01.740]  at infowarsstore.com today.
[3:31:01.740 --> 3:31:05.740]  Infowars presents Alex Jones.
[3:31:05.740 --> 3:31:07.740]  In August of 2019, JAMA,
[3:31:07.740 --> 3:31:09.740]  or the Journal of the American
[3:31:09.740 --> 3:31:10.740]  Medical Association, the most
[3:31:10.740 --> 3:31:12.740]  prestigious came out and said,
[3:31:12.740 --> 3:31:14.740]  oh my gosh, just a little bit of
[3:31:14.740 --> 3:31:15.740]  fluoride in the water causes
[3:31:15.740 --> 3:31:17.740]  lowered IQs, massive infertility
[3:31:17.740 --> 3:31:18.740]  and a lot of babies dying in the
[3:31:18.740 --> 3:31:20.740]  womb, and it causes cancer.
[3:31:20.740 --> 3:31:22.740]  That was just one of thousands of
[3:31:22.740 --> 3:31:23.740]  studies admitting this.
[3:31:23.740 --> 3:31:24.740]  You know, it's illegal to have
[3:31:24.740 --> 3:31:26.740]  even one part per billion in the
[3:31:26.740 --> 3:31:28.740]  water in places like California
[3:31:28.740 --> 3:31:30.740]  unless it's part of adding fluoride.
[3:31:30.740 --> 3:31:32.740]  And then they have a waiver and can
[3:31:32.740 --> 3:31:34.740]  add thousands of deadly chemicals
[3:31:34.740 --> 3:31:36.740]  to your water because the liberals
[3:31:36.740 --> 3:31:38.740]  love you and they want to sexualize
[3:31:38.740 --> 3:31:39.740]  your children.
[3:31:39.740 --> 3:31:41.740]  So whatever you do, drink lots of
[3:31:41.740 --> 3:31:42.740]  fluoride.
[3:31:42.740 --> 3:31:43.740]  And don't get the thing that counters
[3:31:43.740 --> 3:31:45.740]  the iodine at infowarsstore.com.
[3:31:45.740 --> 3:31:48.740]  Drink fluoride and die.
[3:31:48.740 --> 3:31:50.740]  Drink fluoride dirty Americans
[3:31:50.740 --> 3:31:51.740]  and roll over.
[3:31:51.740 --> 3:31:53.740]  Do not visit infowarsstore.com
[3:31:53.740 --> 3:31:54.740]  and get high poly iodine
[3:31:54.740 --> 3:31:55.740]  counter it.
[3:31:55.740 --> 3:31:57.740]  No, roll over and die dirty
[3:31:57.740 --> 3:31:58.740]  Americans.
[3:31:58.740 --> 3:32:27.740]  That's right, drink the fluoride.
[3:32:27.740 --> 3:32:29.740]  Do not visit infowarsstore.com
[3:32:29.740 --> 3:32:31.740]  and get the good halogen.
[3:32:31.740 --> 3:32:33.740]  I mean the bad halogen, iodine.
[3:32:33.740 --> 3:32:35.740]  Don't give it to yourself, your husband,
[3:32:35.740 --> 3:32:37.740]  your wife, your children.
[3:32:37.740 --> 3:32:40.740]  Just drink the fluoride and plunge
[3:32:40.740 --> 3:32:43.740]  into subservience to us.
[3:32:43.740 --> 3:32:45.740]  We don't want to compete with you.
[3:32:45.740 --> 3:32:47.740]  Just drink the fluoride.
[3:32:47.740 --> 3:32:50.740]  Don't learn about how deadly it is
[3:32:50.740 --> 3:32:51.740]  and whatever you do.
[3:32:51.740 --> 3:32:53.740]  Don't support Alex Jones.
[3:32:53.740 --> 3:32:55.740]  Remember, I'm speaking with a soft
[3:32:55.740 --> 3:32:57.740]  voice, so I'm a liberal.
[3:32:57.740 --> 3:32:59.740]  Oh, and let Namble have access
[3:32:59.740 --> 3:33:01.740]  to your children, huh?
[3:33:04.740 --> 3:33:08.740]  You're listening to the Alex Jones Show.
[3:33:19.740 --> 3:33:21.740]  All right, back on the Alex Jones Show
[3:33:21.740 --> 3:33:22.740]  at infowars.com.
[3:33:22.740 --> 3:33:24.740]  Let's go back to Johnny and Cannon.
[3:33:24.740 --> 3:33:26.740]  So we got cut off there before the break
[3:33:26.740 --> 3:33:27.740]  to finish your question.
[3:33:27.740 --> 3:33:28.740]  Go ahead, Johnny.
[3:33:28.740 --> 3:33:31.740]  Yeah, starting to get to the point.
[3:33:31.740 --> 3:33:33.740]  Gary, my hat's off to you.
[3:33:33.740 --> 3:33:35.740]  A lot of us out there, we only have
