whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:07:17.000 --> 03:07:25.000]   Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[03:07:25.000 --> 03:07:27.000]   Wake up refreshed and take on the day.
[03:07:27.000 --> 03:07:35.000]   InfoWars Life wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[03:07:35.000 --> 03:07:39.000]   Get the sleep you deserve and experience the power of knockout.
[03:07:39.000 --> 03:07:43.000]   Head on over to InfoWarsLife.com and say goodbye to fatigue.
[03:07:43.000 --> 03:07:46.000]   That's InfoWarsLife.com
[03:07:47.000 --> 03:08:05.000]   [Music]
[03:08:05.000 --> 03:08:09.000]   You want to stop tyranny? Well so does he.
[03:08:09.000 --> 03:08:14.000]   Live from the InfoWars.com studios, it's Alex Jones.
[03:08:14.000 --> 03:08:21.000]   I am like a frothing piranha and Millie's about to take over with Owen Schroer with all this footage we haven't even gotten to.
[03:08:21.000 --> 03:08:30.000]   Some of it three days old, some of it happened yesterday of just white people screaming racist stuff at black people if they dare be at a pro free speech rally.
[03:08:30.000 --> 03:08:38.000]   And then we had a black fellow on earlier who got attacked for being out at a Trump rally by a white guy and he's been arrested.
[03:08:38.000 --> 03:08:48.000]   The guy viciously sucker punches him, R.C. Maxwell, and the media is defending that but we're kind of in this weird flux point where Millie, they're still kind of supporting it.
[03:08:48.000 --> 03:08:52.000]   Local newspapers are saying good, go out to this prayer meeting, attack everybody.
[03:08:52.000 --> 03:08:58.000]   And Pelosi said good, they were attacking Nazis and CBS News said oh look good, they attacked Nazis in Berkeley.
[03:08:58.000 --> 03:09:03.000]   No, they attacked a prayer vigil and chased people down, multiracial folks attacked them.
[03:09:03.000 --> 03:09:09.000]   And again, the Nazis have a right to rally. The ACLU came out and said that, they're being called Nazis.
[03:09:09.000 --> 03:09:13.000]   No, you have to let the horrible groups do that or you lose your rights, duh.
[03:09:13.000 --> 03:09:15.000]   That's what liberals used to understand.
[03:09:15.000 --> 03:09:20.000]   So this is all coming up Millie, I'm going to finish up with Cernovich, but do you have any comments about what he's saying?
[03:09:20.000 --> 03:09:28.000]   Just the climate of what's going on and Democrat senators in trials over money laundering and underage sex crimes.
[03:09:28.000 --> 03:09:40.000]   Well you know, I think that it's pretty hypocritical that you have so many progressive leftists out there calling out and trying to go after white people for reparations for slavery.
[03:09:40.000 --> 03:09:46.000]   Slavery that happened hundreds of years ago and people today that have not been in slavery.
[03:09:46.000 --> 03:09:54.000]   Whereas you have this total silence it seems like from people on the left regarding sex trafficking and sex slavery that goes on today.
[03:09:54.000 --> 03:09:58.000]   The amount of people that are being sex trafficked is insane.
[03:09:58.000 --> 03:10:04.000]   And even just hearing about these stories where we're talking about young girls, young children being trafficked.
[03:10:04.000 --> 03:10:11.000]   And where's the leftists coming out and marching in the streets against modern sex slavery.
[03:10:11.000 --> 03:10:14.000]   So that's a little bit hypocritical right there.
[03:10:14.000 --> 03:10:24.000]   But as far as we're talking about with these racial relations in the country right now and how you have the media hyping up and spinning up tensions amongst people.
[03:10:24.000 --> 03:10:28.000]   To where you actually have people thinking it's okay to go out and physically attack someone.
[03:10:28.000 --> 03:10:34.000]   Just because you think that they're a Nazi or a racist that doesn't justify attacking somebody.
[03:10:34.000 --> 03:10:40.000]   In America we have the justice system, the rule of law, innocent until proven guilty.
[03:10:40.000 --> 03:10:47.000]   And that's what we saw especially at the Boston free speech rally where you had hordes of people going out to attack people.
[03:10:47.000 --> 03:10:51.000]   It was like a modern day witch hunt. Something you'd see back in Salem.
[03:10:51.000 --> 03:10:56.000]   So here's the big news and we're going to get more into that after Mike leaves in like 6-7 minutes when you take over.
[03:10:56.000 --> 03:11:01.000]   Mike why is suddenly, I keep going back to this, Pelosi and everybody turning against him.
[03:11:01.000 --> 03:11:05.000]   I know the real media showed it. We had videos with millions of views. You had videos.
[03:11:05.000 --> 03:11:07.000]   Hundreds of people had videos with millions of views.
[03:11:07.000 --> 03:11:12.000]   I mean I would go look at pages of 500,000, 300,000, 2 million, 7 million, 4 million.
[03:11:12.000 --> 03:11:18.000]   And it's just scum of the earth, mainly white people. I'm not just saying it to be justice signaling or whatever it's called.
[03:11:18.000 --> 03:11:23.000]   That's who it is. Screaming and beating up people who clearly aren't even Nazis.
[03:11:23.000 --> 03:11:28.000]   Screaming Nazi at them. Sometimes they're dressed up in role player outfits like Captain America.
[03:11:28.000 --> 03:11:33.000]   Screaming Nazi. It's like totally insane. And now the Democrats are abandoning them.
[03:11:33.000 --> 03:11:39.000]   The LA Times, the New York Times. What happened? They realized with the hurricane hitting, everybody's seeing the unity.
[03:11:39.000 --> 03:11:44.000]   I think that backfired. The perfect storm of Trump having courage telling the truth. Independent media telling the truth.
[03:11:44.000 --> 03:11:50.000]   People of color coming out to Trump rallies. Breaking the conditioning.
[03:11:50.000 --> 03:11:54.000]   Then the storm hitting, showing the unity. Trump doing a great job.
[03:11:54.000 --> 03:11:59.000]   The emergency services doing a great job. Trump getting out of the way. Letting the Cajun Navy come in.
[03:11:59.000 --> 03:12:04.000]   All of it showing unity. I think it's the perfect storm. I sense incredible victory right now.
[03:12:04.000 --> 03:12:09.000]   I sense just this is, it's just like in the campaign. I can feel it. We've turned another major corner.
[03:12:09.000 --> 03:12:11.000]   It doesn't mean they're not going to come back at us again.
[03:12:11.000 --> 03:12:16.000]   But I've gone from incredible anxiety in the last 24 hours to really feeling good, Cernovich.
[03:12:16.000 --> 03:12:22.000]   Well, I mean, as you know, and as you talked about on Joe Rogan's podcast and the biggest downloaded podcast in history,
[03:12:22.000 --> 03:12:26.000]   we are a global brain, as Howard Bloom called it in his excellent book.
[03:12:26.000 --> 03:12:30.000]   We are a collective. We're all plugged in collectively to this consciousness.
[03:12:30.000 --> 03:12:35.000]   And because of that, people are feeling the unity and love happening in Houston.
[03:12:35.000 --> 03:12:45.000]   So the media even, I mean, think about it. When is the last time you turned on the television and there are stories of inspiration, of heroism, of love?
[03:12:45.000 --> 03:12:49.000]   There was the human chain of people rescuing that elderly person.
[03:12:49.000 --> 03:12:53.000]   I mean, if you're not feeling good when you're watching this footage, right?
[03:12:53.000 --> 03:13:03.000]   So collectively, we're this is an opportunity for us as a species to collectively level up into the next dimension of understanding and the next dimension of consciousness.
[03:13:03.000 --> 03:13:13.000]   And that's what we're fighting. So when the people are leveling up collectively in the way that we are, then the evil forces, the demonic forces, they hate it.
[03:13:13.000 --> 03:13:19.000]   Right. They feel it. And Pelosi consents. But wait a minute. The goodness is rising up in the world.
[03:13:19.000 --> 03:13:25.000]   If I'm viewed as being in bed with the darkness, then the goodness is going to overwhelm me.
[03:13:25.000 --> 03:13:31.000]   That is what is going on. Beautifully said. We've got to put that at the front of this interview.
[03:13:31.000 --> 03:13:39.000]   I mean, wow. And I saw you and the people trying to attack you, Millie, around the country, but also just yesterday and two days ago when Trump was there.
[03:13:39.000 --> 03:13:43.000]   I forget the name of the video. There's so many of them. But at the end, you find one guy that will talk to you.
[03:13:43.000 --> 03:13:46.000]   Can't we just all love each other and come together? He goes, yeah.
[03:13:46.000 --> 03:13:50.000]   And he was the one guy that wasn't hateful out there for the real reason.
[03:13:50.000 --> 03:13:56.000]   And then he starts looking at you and like shaking his head and understanding it's all a lie. And you see that happening.
[03:13:56.000 --> 03:14:08.000]   Exactly. And if you notice the amount of people that wanted to come out and spew hate at the president who was going to Austin to have a briefing about Harvey and what they can do to help the victims of Harvey.
[03:14:08.000 --> 03:14:21.000]   The amount of anti-Trump protesters that were out there actually dispute hate were small compared to the hundreds and thousands of people that went to Houston and were standing in line to volunteer to help people.
[03:14:21.000 --> 03:14:25.000]   The amount of people that went there with boats attached to their trucks to go help people.
[03:14:25.000 --> 03:14:37.000]   So so the whole message here, folks, is that there are way more many people in America that want to come together, that want to unite, that want to just love each other, that we know who's stirring it up.
[03:14:37.000 --> 03:14:45.000]   And you're going to cover the next 40 minutes. So in closing, Cernovich, other key points, other big stories you're working on at Cernovich.
[03:14:45.000 --> 03:14:50.000]   I mean, I don't want to be too positive here. There's a lot of good stuff happening, but they're going to counterstrike North Korea.
[03:14:50.000 --> 03:14:55.000]   We just simulated dropping nuclear bombs on their DMC. That's escalating. What's really going on?
[03:14:55.000 --> 03:15:06.000]   What are your other sources telling you? Well, the good news, I think, is that people in the media, after seeing the great love and heroism in Houston, I think they're going to say, you know what?
[03:15:06.000 --> 03:15:15.000]   We're tired of being spokespeople for the demonic forces. We're tired of. I agree. I kind of felt a giving up lately. Are you feeling them give up, Mike?
[03:15:15.000 --> 03:15:24.000]   Well, they realize they want to cover the beautiful and the aspirational about because, you know, as you know, we live in an aesthetic age and aesthetic dictates morality.
[03:15:24.000 --> 03:15:34.000]   And the aesthetics of the media has been character assassination, false accusations, destroying lives, inciting violence, inciting terrorism, backing Antifa.
[03:15:34.000 --> 03:15:46.000]   But now all these reporters have had an opportunity to see what humanity is capable of, the love, the inspiration, the unity, the recognizing that we shouldn't be negative all the time.
[03:15:46.000 --> 03:15:59.000]   We should we should try to rise above the conditioning, the cultural conditioning, rise above the postmodern aesthetic of poop flags and poop swastikas and, you know, urine crucifixes and the negativity.
[03:15:59.000 --> 03:16:09.000]   So I think you're going to see a lot of people in media saying, you know what, I'm tired of just being a professional, professional assassination, a professional assassin for the evil.
[03:16:09.000 --> 03:16:17.000]   There's a video by John Bowne from Forge.com called Optimum Opportunistic Trash, opportunistic trash pounds on hurricane victims.
[03:16:17.000 --> 03:16:22.000]   And in the short video, it shows Sir surrogate money and all the scams that are being run.
[03:16:22.000 --> 03:16:26.000]   And it shows CNN, MSNBC going, how dare the president be hateful? He's so pathetic.
[03:16:26.000 --> 03:16:31.000]   Everyone hates him. And you can tell the CNN reporters and pundits look like demons.
[03:16:31.000 --> 03:16:35.000]   I mean, you can't believe they're saying this when it's the opposite of reality.
[03:16:35.000 --> 03:16:41.000]   And you can just see the breaking point that they have shoveled BS to a level never before seen, Mike.
[03:16:41.000 --> 03:16:46.000]   Exactly. And you're going to see more reporters saying, you know what, I don't want to do this.
[03:16:46.000 --> 03:16:52.000]   I don't want to lie anymore. Ultimately, people have virtue and goodness in themselves.
[03:16:52.000 --> 03:16:58.000]   Ultimately, people do want to spread a positive message and do great things for the world and great things for themselves.
[03:16:58.000 --> 03:17:01.000]   So you're going to find more and more reporters saying, you know what, I'm just I'm fed up with this.
[03:17:01.000 --> 03:17:05.000]   I'm fed up with working for George Soros who collaborated with Nazis.
[03:17:05.000 --> 03:17:08.000]   I'm fed up with lying about people and trying to get people murdered.
[03:17:08.000 --> 03:17:16.000]   And I'm tired of carrying water for the Southern Poverty Law Center, who inspired Floralee Corkins, a mass shooter, to go on a shooting spree and try to murder people.
[03:17:16.000 --> 03:17:19.000]   I want to rise above it. I want to do more.
[03:17:19.000 --> 03:17:22.000]   So that's the next thing. You know, I'm looking to sue the Southern Poverty Law Center.
[03:17:22.000 --> 03:17:29.000]   I have plenty of standing to do it. I'm going to sue somebody because they're blocking us and listing us as Nazis and you too.
[03:17:29.000 --> 03:17:33.000]   And we're getting blocked from commerce and mainline sites are getting banned off PayPal.
[03:17:33.000 --> 03:17:42.000]   I mean, they're forcing us. Now we learn they're flooding money offshore to bank accounts that the federal watch groups say they've a free beacon as a story.
[03:17:42.000 --> 03:17:45.000]   They've never seen any quote human rights group do this.
[03:17:45.000 --> 03:17:50.000]   I'll tell you, it's not just money that they're getting offshore. So it's tax exempt. They're already 501 C3.
[03:17:50.000 --> 03:17:54.000]   They basically represent no poor people in the South with legal representation of what they claim.
[03:17:54.000 --> 03:18:00.000]   They're a hate group. They got caught running the Oklahoma City operation to a great extent through Ellingham City.
[03:18:00.000 --> 03:18:03.000]   But they're also doing this because they put the money offshore to run black cops.
[03:18:03.000 --> 03:18:06.000]   They're not just moving the money offshore for themselves.
[03:18:06.000 --> 03:18:13.000]   This is a very evil group, but evidence shows they're accelerating their money out of the country because I think they know they're going to lose, Mike.
[03:18:13.000 --> 03:18:18.000]   Well, maybe they're involved in some kind of trafficking or something that they don't want people to learn about.
[03:18:18.000 --> 03:18:26.000]   You know, those are the kind of questions if you're laundering money the way they are, people are going to naturally say, well, are they that are they involved in human trafficking?
[03:18:26.000 --> 03:18:32.000]   I don't know, but I would want to know why. I don't hide my money. My money is all in American bank accounts.
[03:18:32.000 --> 03:18:38.000]   So why are they taking all this millions of dollars? What are they buying with that money off the books?
[03:18:38.000 --> 03:18:43.000]   They're clearly buying something that they don't want people to know that they're paying for. So I would be.
[03:18:43.000 --> 03:18:47.000]   And by the way, we're talking about started out like two million a year, then five million a year.
[03:18:47.000 --> 03:18:50.000]   I mean, they are shoveling cash offshore. Right.
[03:18:50.000 --> 03:18:53.000]   So what are they buying with that money or maybe who are they buying?
[03:18:53.000 --> 03:19:00.000]   And by the way, is it like the Clinton Foundation? Because everybody from JP Morgan to that weasel.
[03:19:00.000 --> 03:19:05.000]   Oh, what's that idiot's name? George Clooney. They're just shoveling millions of them.
[03:19:05.000 --> 03:19:11.000]   So, I mean, are they really getting that money back? They give it to a tax free group and then it goes back into the United States, back into them.
[03:19:11.000 --> 03:19:13.000]   I'm not saying that, but that's that's what the Clinton Foundation did.
[03:19:13.000 --> 03:19:20.000]   Maybe I mean, maybe they're giving the money to the SPLC for services that are being provided off the books.
[03:19:20.000 --> 03:19:25.000]   And this money laundering black ops kind of operation. That's the whole thing. Who knows how deep this goes?
[03:19:25.000 --> 03:19:31.000]   I mean, we do know that Jeffrey Epstein and other people were involved in a lot of shady things.
[03:19:31.000 --> 03:19:36.000]   A lot of Democrats are. So maybe maybe there are big parties happening with Jeffrey Epstein.
[03:19:36.000 --> 03:19:40.000]   And that's what's really happening here. These are very, very important questions we have to investigate,
[03:19:40.000 --> 03:19:48.000]   because we do know there's no reason that you should be laundering millions of dollars offshore like the SPLC.
[03:19:48.000 --> 03:19:52.000]   And by the way, no other nonprofit group. This is probably not legal.
[03:19:52.000 --> 03:19:57.000]   Experts are saying I tell you, the SPLC is a hard core group.
[03:19:57.000 --> 03:20:02.000]   Yeah, they are hard core. They ran out of him, said he was evil.
[03:20:02.000 --> 03:20:07.000]   I hope they sue me because then I can get discovery and all this stuff. So maybe I know you're a lawyer.
[03:20:07.000 --> 03:20:10.000]   Listen, I'm looking around. I got a lot of great lawyers. I've been talking to folks all over the country.
[03:20:10.000 --> 03:20:14.000]   That's one reason I've been so busy. And, you know, a lot of stuff we're supposed to be working on.
[03:20:14.000 --> 03:20:19.000]   I haven't been doing I just distinctly know I've got to sue maybe Tom Brokaw calling me a Nazi.
[03:20:19.000 --> 03:20:22.000]   I don't know. I got to fight back, man. I can't just sit there.
[03:20:22.000 --> 03:20:27.000]   And then they use that a database to keep me from commerce like I'm a Jew in Nazi Germany.
[03:20:27.000 --> 03:20:32.000]   That's how it started was not letting people have commerce. I mean, this is literal.
[03:20:32.000 --> 03:20:35.000]   Yeah. And more importantly, they're trying to get you murdered again.
[03:20:35.000 --> 03:20:39.000]   The Floyd Lee Corkins is the five year anniversary of that mass shooting.
[03:20:39.000 --> 03:20:45.000]   He told an FBI interrogator that I went on to the SPLC hate watchers on the family.
[03:20:45.000 --> 03:20:50.000]   Yeah. And that's why I wanted to commit murder because of the SPLC.
[03:20:50.000 --> 03:20:59.000]   Family Research Center. Yeah. So when they when they the people can your producers can find Florida Corkins, FBI interview, Family Research Council.
[03:20:59.000 --> 03:21:08.000]   So what you find out is when the SPLC adds this to these lists, they are essentially telling terrorists like Floyd Lee Corkins, mass murderers, mass killers.
[03:21:08.000 --> 03:21:11.000]   Hey, this is your target list. These are the people we want.
[03:21:11.000 --> 03:21:14.000]   They're telling Antifa meth head devil worshippers.
[03:21:14.000 --> 03:21:20.000]   I mean, even Stefan Molyneux used to be kind of like an atheist, but he says watching the behavior of Antifa, it's like they're satanic.
[03:21:20.000 --> 03:21:25.000]   Well, what's wrong with them, Mike? Well, and actually, it's funny you mention that.
[03:21:25.000 --> 03:21:30.000]   I actually said that on a Molineux podcast, which I was a very hardcore atheist.
[03:21:30.000 --> 03:21:35.000]   But everything that I've read about in the Bible growing up is kind of coming to fruition.
[03:21:35.000 --> 03:21:43.000]   If you look around and you don't see truly evil demonic forces at play here at a biblical level, then you're not you're not a wake man.
[03:21:43.000 --> 03:21:49.000]   So we've actually talked about that where we are people who five years ago were were very much atheists.
[03:21:49.000 --> 03:21:55.000]   But when you see this truth, forces that can only be described as evil and demonic and Satanic.
[03:21:55.000 --> 03:22:01.000]   And when you're in a whole other city and someone says the same nasty thing in a demon voice, that's never been on TV.
[03:22:01.000 --> 03:22:07.000]   It's like there's a wavelength. It's like it's like Agent Smith's come into different bodies, like in the Matrix.
[03:22:07.000 --> 03:22:10.000]   And it's like you walk around the corner and he's still there again.
[03:22:10.000 --> 03:22:17.000]   And it's like people are like wide open. Well, look at that potbellied goblin that went after you in Seattle.
[03:22:17.000 --> 03:22:25.000]   Like there's something, you know, overtakes them, overtakes their bodies where they don't look like a human anymore.
[03:22:25.000 --> 03:22:29.000]   It's like and they're no longer humans.
[03:22:29.000 --> 03:22:38.000]   So we go to these events now and there will be people all over just going like for like hours.
[03:22:38.000 --> 03:22:44.000]   What is that? Yeah, because people ask me, they go, sort of, you know, some of my national security sources, actually.
[03:22:44.000 --> 03:22:52.000]   They go, is that video real or not? And I go, guys, I have I had a demonic person like that confront me when I was in Austin.
[03:22:52.000 --> 03:22:58.000]   He stalked me and he was screaming so loudly that hotel security said, you're going to go to jail, buddies.
[03:22:58.000 --> 03:23:02.000]   And it really is like something you would see in a horror film.
[03:23:02.000 --> 03:23:07.000]   So, oh, yeah, I didn't stage that coffee thing. We don't stage anything.
[03:23:07.000 --> 03:23:12.000]   But that's what I mean. They don't realize how demonic the people we deal with on a day to day.
[03:23:12.000 --> 03:23:16.000]   For us, that's just another walk in the park. It's like an exorcist movie.
[03:23:16.000 --> 03:23:24.000]   Literally, I walk around with the InfoWars moniker on the mic and literally I have people coming across the vampire.
[03:23:24.000 --> 03:23:33.000]   Literally, it is like you show it to them. Hey, look. Yeah, they're like, have you seen it before?
[03:23:33.000 --> 03:23:39.000]   Yeah, they start cursing, yelling profanities. They get all like heightened emotional and they freak out.
[03:23:39.000 --> 03:23:42.000]   They can't handle themselves. It's like they're about to explode.
[03:23:42.000 --> 03:23:50.000]   I mean, it's pretty bizarre. And I've seen a number of satanic symbolism on some of these antifa shirts and clothing.
[03:23:50.000 --> 03:23:56.000]   What do you mean? We got countless videos. What do you like to say today? I love Satan. I kill my babies.
[03:23:56.000 --> 03:24:01.000]   Tell Satan. And they wear it on their clothes and their jewelry and even on their Facebook profiles.
[03:24:01.000 --> 03:24:05.000]   I saw some of the antifa that were threatening us and I clicked on their page and lo and behold,
[03:24:05.000 --> 03:24:10.000]   they got giant baphomet and satanic stuff all over their profiles.
[03:24:10.000 --> 03:24:13.000]   These people are choosing the dark side. It's clear.
[03:24:13.000 --> 03:24:17.000]   And it's like fat guys in dresses with machine guns saying we're going to kill you.
[03:24:17.000 --> 03:24:21.000]   Yeah, well, it's weird. It's weird because the antifa are so bad.
[03:24:21.000 --> 03:24:28.000]   Now, the actual Church of Satan Twitter account has said we don't even want them associated with us there.
[03:24:28.000 --> 03:24:32.000]   The antifa is so demonic that the satanic church is saying, wait, wait, wait.
[03:24:32.000 --> 03:24:36.000]   I mean, those people are on a completely different dimension of evil.
[03:24:36.000 --> 03:24:40.000]   It's something all together. And that's what people don't understand. It's like slimer demons.
[03:24:40.000 --> 03:24:45.000]   It's not like what the Satan is, what the other slick devil or whatever. It's more like a.
[03:24:45.000 --> 03:24:48.000]   I'm sorry. That's the thing.
[03:24:48.000 --> 03:24:53.000]   It is like it's an unhinged energy where their facial expressions change.
[03:24:53.000 --> 03:24:58.000]   They don't look human. It's literally like a spirit moves in them, takes over their body, leaves.
[03:24:58.000 --> 03:25:01.000]   And then the person goes on with his day to day life.
[03:25:01.000 --> 03:25:09.000]   And it really is every day, every time we go out, especially in Austin, you see that you can feel it, too.
[03:25:09.000 --> 03:25:13.000]   You can feel when you walk in. It's like an exorcist or something, whether in the church.
[03:25:13.000 --> 03:25:18.000]   And the walls start to move or something. There's those types of spiritual reverberation.
[03:25:18.000 --> 03:25:22.000]   And it's coming to a quickening and they hate Houston. They hate the love.
[03:25:22.000 --> 03:25:25.000]   They do. They hate it. And, you know, it's really interesting.
[03:25:25.000 --> 03:25:31.000]   I know there's there are motivational speakers out there and people who teach about how to deescalate a fight.
[03:25:31.000 --> 03:25:37.000]   And so when these people come up screaming and yelling and cursing at me, what I tend to do is for the most part,
[03:25:37.000 --> 03:25:44.000]   I try to deescalate by saying something nice back or just kind of bouncing a different energy back,
[03:25:44.000 --> 03:25:46.000]   because that's what they're trying to do in all of this is provoke.
[03:25:46.000 --> 03:25:51.000]   I was able to be nice some of the time, but sometimes when they're screaming and cussing, I would cuss right back.
[03:25:51.000 --> 03:25:56.000]   Yeah, I mean, it is tempting. I get frustrated as well. Definitely. It is tempting.
[03:25:56.000 --> 03:26:00.000]   Well, you're going to cover it coming up with Owen here. Mike Cernovich, anything else?
[03:26:00.000 --> 03:26:04.000]   You've always got more info you'd like to add. It just seems like everywhere, everything's turning against him.
[03:26:04.000 --> 03:26:10.000]   But Mueller's now looking at Donald Jr. and they're putting all their hopes on that and all their hopes,
[03:26:10.000 --> 03:26:14.000]   like we predicted on did they bounce a check or something?
[03:26:14.000 --> 03:26:19.000]   Yeah, they're going after General Flynn very hard again. The enemy is going to strike back.
[03:26:19.000 --> 03:26:25.000]   What people have to realize is that we are in an information war, a spiritual war, and the evil isn't going to rest.
[03:26:25.000 --> 03:26:31.000]   The evil is on its back foot now. The pedophiles like accused pedophiles, accused underage hookers,
[03:26:31.000 --> 03:26:34.000]   using underage hookers like Menendez, a lot of trouble there.
[03:26:34.000 --> 03:26:39.000]   And the love in Houston is sending something into the collective unconscious. Very important.
[03:26:39.000 --> 03:26:44.000]   So I would encourage just people in general to tap into that positive energy.
[03:26:44.000 --> 03:26:48.000]   No, no, I agree. I tend to get negative to get folks motivated. So it's not negative.
[03:26:48.000 --> 03:26:51.000]   It comes off as negative. We should be celebrating that Antifa has been exposed,
[03:26:51.000 --> 03:26:55.000]   celebrating people are coming together as one race, as one humanity under God in Houston,
[03:26:55.000 --> 03:26:58.000]   celebrate that everything they're doing is being turned against them, shouldn't we?
[03:26:58.000 --> 03:27:02.000]   And that's what they hate is optimism. And just the MSM is a joke.
[03:27:02.000 --> 03:27:05.000]   And let's just laugh at them and document what they're doing.
[03:27:05.000 --> 03:27:09.000]   But realize their cancer and we've got most of the cancer cut out and we think the patient's going to live.
[03:27:09.000 --> 03:27:15.000]   Exactly. And if you really want to trigger the left, be nice to them when they start trying to scream and provoke you
[03:27:15.000 --> 03:27:21.000]   and give them a response they aren't expecting. And let's try to promote unity because after all,
[03:27:21.000 --> 03:27:28.000]   who benefits from a united nation under Trump, Trump supporters and the Trump administration?
[03:27:28.000 --> 03:27:34.000]   If we really want Trump 2020, we have to promote unity in this country so that we don't have civil unrest.
[03:27:34.000 --> 03:27:39.000]   And that counters the lie. That's why Antifa is there at any event to make sure no one gets together.
[03:27:39.000 --> 03:27:44.000]   They now take over any leftist event because they're the jackboots.
[03:27:44.000 --> 03:27:49.000]   But this isn't Ukraine. This isn't some place that's been overthrown over and over again.
[03:27:49.000 --> 03:27:53.000]   This is America and it's not going to work the way they think.
[03:27:53.000 --> 03:27:58.000]   Right. And even the Nazis, we have to keep them out, too. That was one of the big stories.
[03:27:58.000 --> 03:28:02.000]   Absolutely. Everybody's like, God, what are we going to do with these idiot Nazi people on the flags?
[03:28:02.000 --> 03:28:05.000]   And I said, look, I'm going to be completely honest with you.
[03:28:05.000 --> 03:28:10.000]   You just have to have somebody in your crew who's ready to rough up the guy, the Nazi flag.
[03:28:10.000 --> 03:28:14.000]   Maybe that's on principle, but it's at the point now where the Nazis are.
[03:28:14.000 --> 03:28:21.000]   Antifa, they are a demonic force and they're entering in to destroy the unity and destroy us coming together.
[03:28:21.000 --> 03:28:25.000]   Most of the time, they're former Democrats and know they aren't staged.
[03:28:25.000 --> 03:28:31.000]   Yeah, exactly. So that's what I've been telling people. I go, look, man, if somebody shows up to one of my events with the Nazi flag,
[03:28:31.000 --> 03:28:35.000]   one of my friends and the crowd will do what you have to do.
[03:28:35.000 --> 03:28:38.000]   And that's where we are. People are going to have to do what they have to do to get rid of beaten up.
[03:28:38.000 --> 03:28:42.000]   A Democrat federal officer is illegal.
[03:28:42.000 --> 03:28:45.000]   If you're undercover and you don't know, then it's a misdemeanor assault charge.
[03:28:45.000 --> 03:28:49.000]   Exactly. It is too bad. A little Southern Property Law Center guy fell down and got hurt.
[03:28:49.000 --> 03:28:55.000]   Well, you know, a lot of these neo-Nazi and white supremacist groups have long been infiltrated by the FBI.
[03:28:55.000 --> 03:28:57.000]   And they run it.
[03:28:57.000 --> 03:29:01.000]   Exactly. Southern Property Law Center with special leftist liaison officers.
[03:29:01.000 --> 03:29:05.000]   It's been proven. Milly, you're coming up with all that amazing Milly Weaver.
[03:29:05.000 --> 03:29:06.000]   How do folks follow you on Twitter?
[03:29:06.000 --> 03:29:10.000]   You can follow me at Milly underscore Weaver on Twitter.
[03:29:10.000 --> 03:29:13.000]   And then Cernovich at Cernovich at Prison Planet Paul at the Rillox Jones.
[03:29:13.000 --> 03:29:16.000]   I'm just finally starting to get good at Twitter. I'm horrible at it.
[03:29:16.000 --> 03:29:18.000]   But follow me at Rillox Jones, Cernovich and Paul are masters.
[03:29:18.000 --> 03:29:21.000]   And Mike, you're hosting the fourth hour tomorrow.
[03:29:21.000 --> 03:29:24.000]   Yes, you are hosting the fourth hour tomorrow. Excited about that.
[03:29:24.000 --> 03:29:27.000]   And we'll be back with more transmissions right after this.
[03:29:27.000 --> 03:29:30.000]   The broadcast is not over. I want to thank all of our affiliates.
[03:29:30.000 --> 03:29:33.000]   Please support us at Infowarsstore.com. The globalists absolutely hate it.
[03:29:33.000 --> 03:29:35.000]   Stay with us.
[03:29:36.000 --> 03:29:40.000]   We're on the march. The empire's on the run.
[03:29:40.000 --> 03:29:43.000]   Alex Jones and the GCN Radio Network.
[03:29:43.000 --> 03:29:56.000]   We've got great air filters, great water filters, great non-GMO heirloom seeds,
[03:29:56.000 --> 03:29:59.000]   great books, great films, great Patriot apparel to meet like-minded people.
[03:29:59.000 --> 03:30:02.000]   And we've got a new humongoid sale.
[03:30:02.000 --> 03:30:05.000]   Not the number of things that are on massive sale, but on what's on sale.
[03:30:05.000 --> 03:30:07.000]   Out for months, not been on sale for months and months.
[03:30:07.000 --> 03:30:12.000]   We've never offered Super Male Vitality known concentrated herbs, cold-pressed.
[03:30:12.000 --> 03:30:17.000]   Super Male Vitality, 57% off. It's never been the price it is right now.
[03:30:17.000 --> 03:30:22.000]   With 3,596 reviews, 4.6 reviews total by third-party sites.
[03:30:22.000 --> 03:30:24.000]   Unprecedented. And it's cold-pressed.
[03:30:24.000 --> 03:30:26.000]   That's why Super Male is so different.
[03:30:26.000 --> 03:30:29.000]   People say, "Well, I know these compounds work because it's admitted science.
[03:30:29.000 --> 03:30:32.000]   These are other... What you sell," BuzzFeed said, "is already best-selling stuff.
[03:30:32.000 --> 03:30:34.000]   It's been certified as healthy and good forever.
[03:30:34.000 --> 03:30:36.000]   Why these aren't anything new?
[03:30:36.000 --> 03:30:40.000]   Because why do something new when you can have the oldest and best, but cold-pressed?"
[03:30:40.000 --> 03:30:42.000]   Boo. Boo.
[03:30:42.000 --> 03:30:51.000]   Alex Jones here to tell you about how you can help spread liberty worldwide
[03:30:51.000 --> 03:30:56.000]   while also enjoying what I have found to be the best-tasting 100% organic coffee on the planet.
