[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:34:48.000 --> 01:34:49.000]  They had common sense.
[01:34:49.000 --> 01:34:51.000]  They'd been through tyranny before.
[01:34:51.000 --> 01:34:53.000]  Rediscover the Bill of Rights and Constitution.
[01:34:53.000 --> 01:34:55.000]  Say no to the New World Order.
[01:34:55.000 --> 01:34:57.000]  I'm going to call Homeland Security in the next segment.
[01:34:57.000 --> 01:34:58.000]  Live on air.
[01:34:58.000 --> 01:35:01.000]  And I'm going to report real terrorism to them, so stay with us.
[01:35:01.000 --> 01:35:03.000]  Lauren in Ohio, you're on the air.
[01:35:03.000 --> 01:35:05.000]  Welcome. Good to hear from you.
[01:35:05.000 --> 01:35:06.000]  Alex.
[01:35:06.000 --> 01:35:07.000]  Hey.
[01:35:07.000 --> 01:35:09.000]  Hey, man, I'm so glad that you got me.
[01:35:09.000 --> 01:35:13.000]  So listen, you are so cool.
[01:35:13.000 --> 01:35:15.000]  I mean, you are so on top of what's going on.
[01:35:15.000 --> 01:35:17.000]  I have to go back and say this one thing.
[01:35:17.000 --> 01:35:23.000]  I was actually calling about building our own American empire and about, can you take him out of here, please?
[01:35:23.000 --> 01:35:24.000]  I'm sorry.
[01:35:24.000 --> 01:35:26.000]  I got the baby in here.
[01:35:26.000 --> 01:35:31.000]  Okay, about how we can do our own power and what we used to do.
[01:35:31.000 --> 01:35:33.000]  I'm looking at a very old book.
[01:35:33.000 --> 01:35:35.000]  It's from the 1950s.
[01:35:35.000 --> 01:35:38.000]  It's a Republican platform of 1888.
[01:35:38.000 --> 01:35:48.000]  On the lower, the southeastern states, it says, protection to American corn, hemp, rice, and fruits.
[01:35:48.000 --> 01:35:53.000]  The thing that it says over California, no more coolly.
[01:35:53.000 --> 01:36:00.000]  Now we've got the Chinese building the high speed rail and they're going to own it.
[01:36:00.000 --> 01:36:04.000]  And that's fitting, turned about as fair play.
[01:36:04.000 --> 01:36:11.000]  It was the hundreds of thousands of Chinese basic slaves who, the coollies who built the railroads are a lot of them.
[01:36:11.000 --> 01:36:13.000]  And so now they get to own it.
[01:36:13.000 --> 01:36:14.000]  We can stop it.
[01:36:14.000 --> 01:36:20.000]  And the reason that they want to keep marijuana illegal is so that we can't use hemp the product.
[01:36:20.000 --> 01:36:27.000]  I mean, it's on record in the 20s that Dow Chemical and DuPont funded movements to ban hemp.
[01:36:27.000 --> 01:36:33.000]  Most varieties have no THC, won't get you stoned because it makes better oil to run vehicles.
[01:36:33.000 --> 01:36:39.000]  It makes better cotton, a cotton like substance, and it can be grown anywhere, including the desert.
[01:36:39.000 --> 01:36:46.000]  It is a super crop, most of our sales, and of course, rigging the ropes for our Navy's were hemp.
[01:36:46.000 --> 01:36:52.000]  Hemp is a magical plant, and that's why you can't grow it here, but you can't anywhere else.
[01:36:52.000 --> 01:36:56.000]  And the thing is, what we need to do is we need to call our congressmen, call our senators.
[01:36:56.000 --> 01:36:58.000]  We want an American empire.
[01:36:58.000 --> 01:37:00.000]  Why aren't we growing jobs at home?
[01:37:00.000 --> 01:37:04.000]  Why are we over there in the Suez Canal worried about whether or not Egypt's going to blow up?
[01:37:04.000 --> 01:37:06.000]  They're already raising up the prices.
[01:37:06.000 --> 01:37:08.000]  We already know what they're going to do.
[01:37:08.000 --> 01:37:09.000]  It's the same game all the time.
[01:37:09.000 --> 01:37:12.000]  And let me just tell you this one thing and then I'll shut up and get off.
[01:37:12.000 --> 01:37:14.000]  Why is this happening to us?
[01:37:14.000 --> 01:37:19.000]  We're giving our children to their care, to their education all day long.
[01:37:19.000 --> 01:37:20.000]  Those kids get up.
[01:37:20.000 --> 01:37:22.000]  They're in their care all day long.
[01:37:22.000 --> 01:37:27.000]  You wave at them at dinner time, and then they go out to do their new math and their whole language and their postmodern...
[01:37:27.000 --> 01:37:31.000]  And that's why everybody's dumbed down, which is exactly what the global summit they want.
[01:37:31.000 --> 01:37:32.000]  Lauren, great points.
[01:37:32.000 --> 01:37:34.000]  Jonathan and Pennsylvania, you're on the air.
[01:37:34.000 --> 01:37:36.000]  Good.
[01:37:36.000 --> 01:37:45.000]  I have a quote, I have a statement real quick. What is it called? Consequences.
[01:37:45.000 --> 01:37:47.000]  Well, I had a whole statement.
[01:37:47.000 --> 01:37:56.000]  Anyway, I was going off here and the move movement back in the 70s, they blew up a building with kids, women and children.
[01:37:56.000 --> 01:37:58.000]  Rizzo.
[01:37:58.000 --> 01:38:03.000]  So if you believe that they won't do it to you, look at history.
[01:38:03.000 --> 01:38:09.000]  Well, the feds burned down Waco and blamed it on them, and now it's been declassified that it was a government op.
[01:38:09.000 --> 01:38:10.000]  The Delta Force did it.
[01:38:10.000 --> 01:38:11.000]  So absolutely, our law...
[01:38:11.000 --> 01:38:14.000]  Look, if they'll kill a million Iraqis, they'll kill us.
[01:38:14.000 --> 01:38:15.000]  This isn't our government.
[01:38:15.000 --> 01:38:18.000]  It's been taken over by ruthless scum.
[01:38:18.000 --> 01:38:19.000]  You're right.
[01:38:19.000 --> 01:38:24.000]  And enough is enough when you no longer fear the consequences.
[01:38:24.000 --> 01:38:28.000]  Freedom is just another word for nothing left to lose.
[01:38:28.000 --> 01:38:29.000]  Yep.
[01:38:29.000 --> 01:38:32.000]  All I got to say.
[01:38:32.000 --> 01:38:34.000]  Jonathan, are you still there?
[01:38:34.000 --> 01:38:40.000]  What do you think of them doing groping, TSA groping, run by the TSA at the Super Slave Bowl?
[01:38:40.000 --> 01:38:41.000]  Well, I was just doing it.
[01:38:41.000 --> 01:38:42.000]  I'm a truck driver.
[01:38:42.000 --> 01:38:50.000]  I just drove through Dallas, and I had a friend who lived in Dallas telling me that they're getting ready to do all that groping and everything.
[01:38:50.000 --> 01:38:51.000]  My answer is this.
[01:38:51.000 --> 01:38:54.000]  If you let them grop you, you deserve to be groped.
[01:38:54.000 --> 01:38:56.000]  I mean, I'm not letting nobody grop me.
[01:38:56.000 --> 01:39:00.000]  Even touch me, you might get punched in the face or whatever.
[01:39:00.000 --> 01:39:02.000]  That's what Ron Paul has said.
[01:39:02.000 --> 01:39:03.000]  I appreciate your call.
[01:39:03.000 --> 01:39:04.000]  Great points, Jonathan.
[01:39:04.000 --> 01:39:06.000]  I can talk to these college for an hour apiece, but we got to get to everybody.
[01:39:06.000 --> 01:39:08.000]  Jim in Arkansas, you're on the air worldwide.
[01:39:08.000 --> 01:39:09.000]  Hi, Alex.
[01:39:09.000 --> 01:39:10.000]  Hey, buddy.
[01:39:10.000 --> 01:39:23.000]  I guess the thing I want to say to you is I've never heard you or any of your guests concerning CO2 mention a very simple, practical demonstration.
[01:39:23.000 --> 01:39:30.000]  If CO2 is a poisonous gas, then how does the terrarium work?
[01:39:30.000 --> 01:39:33.000]  Well, the government, Penn and Teller did it.
[01:39:33.000 --> 01:39:34.000]  We've done it.
[01:39:34.000 --> 01:39:47.000]  If you go to a city park during an environmentalist event, close to 95% will sign a petition to ban dihydrogen monoxide because it sounds scary.
[01:39:47.000 --> 01:39:50.000]  And carbon dioxide sounds scary.
[01:39:50.000 --> 01:39:56.000]  They've done other studies where over 90% will sign a form to ban sodium chloride.
[01:39:56.000 --> 01:40:02.000]  Now, of course, sodium chloride is table salt and dihydrogen monoxide is water.
[01:40:02.000 --> 01:40:16.000]  But when they say the power plants are putting out carbon dioxide, run for the hills, we're all dead, they're counting on the public not knowing that that's what plants breathe and that it's a trace gas and that we need more of it.
[01:40:16.000 --> 01:40:24.000]  I mean, that's why in earlier periods of the planet, when there was, I had Lord Moncton on, he corrected me a month ago or two.
[01:40:24.000 --> 01:40:26.000]  I said, it's been 14 times higher.
[01:40:26.000 --> 01:40:28.000]  And he said, no, Alex, incorrect.
[01:40:28.000 --> 01:40:33.000]  It has been 58 times previously recorded from the mud flat readings.
[01:40:33.000 --> 01:40:40.000]  And I went and looked it up and it was true, conservatively 50 plus times, some studies show over 100 times.
[01:40:40.000 --> 01:40:47.000]  The gas that plants breathe is an incredibly small part of the overall atmosphere.
[01:40:47.000 --> 01:40:53.000]  Carbon dioxide is good, good, good, good, good, good, good.
[01:40:53.000 --> 01:40:58.000]  We're actually terraforming the planet with the paltry amounts of carbon dioxide we put out.
[01:40:58.000 --> 01:41:07.000]  That's why the studies show a major volcanic eruption puts out more carbon dioxide than human activity in the last century.
[01:41:07.000 --> 01:41:11.000]  Because the volcanoes are life giving.
[01:41:11.000 --> 01:41:13.000]  Great point. Anything else, Jim?
[01:41:13.000 --> 01:41:14.000]  No, that's it.
[01:41:14.000 --> 01:41:16.000]  Good to hear from you, evil al-Qaeda person.
[01:41:16.000 --> 01:41:19.000]  You saw the White House come out and say we're liars.
[01:41:19.000 --> 01:41:21.000]  Carbon dioxide's evil.
[01:41:21.000 --> 01:41:23.000]  A press release about prismplanet.com.
[01:41:23.000 --> 01:41:25.000]  Obama wouldn't lie to us.
[01:41:25.000 --> 01:41:27.000]  Carbon dioxide is evil.
[01:41:27.000 --> 01:41:28.000]  It's evil.
[01:41:28.000 --> 01:41:30.000]  Melvin in New York City.
[01:41:30.000 --> 01:41:33.000]  Go ahead.
[01:41:33.000 --> 01:41:35.000]  Hey, Melvin.
[01:41:35.000 --> 01:41:37.000]  All right, let's move on to Danny and Tejas.
[01:41:37.000 --> 01:41:40.000]  Danny, you're on the air from Texas.
[01:41:40.000 --> 01:41:42.000]  Hey, Alex. How are you going?
[01:41:42.000 --> 01:41:43.000]  Good.
[01:41:43.000 --> 01:41:46.000]  Good to host you to be out doing what you talk about and what you say.
[01:41:46.000 --> 01:41:50.000]  You walk in a walk instead of just talking and talking, not sitting at home watching football.
[01:41:50.000 --> 01:41:52.000]  You couldn't pay me to watch the Super Bowl.
[01:41:52.000 --> 01:41:56.000]  I mean, no, seriously, I went into my wife today.
[01:41:56.000 --> 01:41:58.000]  I want you to be able to talk.
[01:41:58.000 --> 01:42:04.000]  About two hours before I came into the office and I just said, honey, let's make the decision right now.
[01:42:04.000 --> 01:42:06.000]  I shouldn't talk about this today.
[01:42:06.000 --> 01:42:09.000]  It's too big of a deal to talk about briefly.
[01:42:09.000 --> 01:42:16.000]  But we went ahead and prayed to God and kneeling by the bed while our kids were outside playing to go ahead and stay in America.
[01:42:16.000 --> 01:42:20.000]  But we know what's going to happen and we've decided to go down with the ship.
[01:42:20.000 --> 01:42:25.000]  So how I'm going down with the ship, I'm committed my kids to live in a tyranny to try to beat it.
[01:42:25.000 --> 01:42:27.000]  And I'm going to watch some stupid game.
[01:42:27.000 --> 01:42:31.000]  It's a big police state advertisement where they're groping people to go into it.
[01:42:31.000 --> 01:42:35.000]  No, I'm boycotting the Super Bowl. You know what? Stay there.
[01:42:35.000 --> 01:42:39.000]  Melvin, I'm going to come back to you and I'll try to jam in a few more.
[01:42:39.000 --> 01:42:41.000]  Danny, Nate, George, scanner, Ryan.
[01:42:41.000 --> 01:42:44.000]  But I got to call Homeland Security live on air.
[01:42:44.000 --> 01:42:46.000]  Done it before. This will be the second time.
[01:42:46.000 --> 01:42:49.000]  I'm going to call them. They say, see something, say something.
[01:42:49.000 --> 01:42:56.000]  Well, I'm not just going to report on my neighbor smoking pot that the government didn't get a cut of or my neighbor talking about about the government.
[01:42:56.000 --> 01:43:01.000]  I'm going to report on real terrorists coming up. Stay with us.
[01:43:26.000 --> 01:43:31.000]  The Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:43:31.000 --> 01:43:33.000]  Buy American and stay clean.
[01:43:33.000 --> 01:43:39.000]  As well as support info wars, visit 5starsoap.com today or call 1-800-340-7091.
[01:43:39.000 --> 01:43:41.000]  Well, Marty, what do you have to say?
[01:43:41.000 --> 01:43:49.000]  As founder and owner for over 63 years, satisfaction is guaranteed on double your dirt back.
[01:43:49.000 --> 01:44:00.000]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com. Thank you.
[01:44:20.000 --> 01:44:25.000]  3. In some areas of the country, the power grid is dangerously overloaded.
[01:44:25.000 --> 01:44:29.000]  And now, new socialist legislation is only compounding the problem.
[01:44:29.000 --> 01:44:32.000]  4. Dangerous weather is always a threat to local grids.
[01:44:32.000 --> 01:44:36.000]  Every year, thousands of families lose their power from weather-related onages.
[01:44:36.000 --> 01:44:41.000]  5. A solar power generator provides powerful backup, insurance, and peace of mind.
[01:44:41.000 --> 01:44:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[01:44:46.000 --> 01:44:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:44:52.000 --> 01:45:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:45:00.000 --> 01:45:04.000]  Diamond Gusset is proud to announce the anthem of the Patriot Movement.
[01:45:04.000 --> 01:45:08.000]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[01:45:08.000 --> 01:45:13.000]  Diamond Gusset offers great products at great prices while keeping Americans working.
[01:45:13.000 --> 01:45:19.000]  We're looking for a factory where a man can feed his family.
[01:45:19.000 --> 01:45:28.000]  Not worried about them moving south, closing the doors and shutting her down tomorrow.
[01:45:28.000 --> 01:45:34.000]  I'm looking for America.
[01:45:34.000 --> 01:45:39.000]  Where American and be proud, go to gusset.com forward slash America.
[01:45:39.000 --> 01:45:52.000]  Land on the fray in my home of the brave. Seems like I just woke up one day and it was gone. Long gone.
[01:45:52.000 --> 01:45:55.000]  But I know in my heart it's still the same.
[01:45:55.000 --> 01:46:21.000]  Go to gusset.com forward slash America today.
[01:46:21.000 --> 01:46:27.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[01:46:27.000 --> 01:46:29.000]  They both make fabulous investments.
[01:46:29.000 --> 01:46:34.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[01:46:34.000 --> 01:46:40.000]  You and your family need food to survive a crisis and you can't eat paper, stocks, or metals.
[01:46:40.000 --> 01:46:45.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[01:46:45.000 --> 01:46:48.000]  This will freeze the cost to your food while you can still afford it.
[01:46:48.000 --> 01:46:54.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[01:46:54.000 --> 01:47:01.000]  That's eFoodsDirect.com or 800-409-5633.
[01:47:01.000 --> 01:47:09.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:47:09.000 --> 01:47:25.000]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[01:47:25.000 --> 01:47:28.000]  Rallying Patriots worldwide.
[01:47:28.000 --> 01:47:30.000]  I broke my headpiece. I broke my headpiece.
[01:47:30.000 --> 01:47:37.000]  You're listening to the Alex Jones show.
[01:48:00.000 --> 01:48:08.000]  Okay folks, we are back live.
[01:48:08.000 --> 01:48:13.000]  I'm wearing headphones during the break. I broke my earpiece somehow. It's not working.
[01:48:13.000 --> 01:48:15.000]  You know what's funny?
[01:48:15.000 --> 01:48:21.000]  I called during the last few breaks before we called this Homeland Security phone number.
[01:48:21.000 --> 01:48:29.000]  I called the number I called that was on the Homeland Security See Something, Say Something website and on their flyers and it didn't work.
[01:48:29.000 --> 01:48:33.000]  So Ben, there's these terrorists everywhere. They're about to attack any minute nationwide.
[01:48:33.000 --> 01:48:39.000]  They got telescreens and Walmart shopping malls with this phone number and we've called the number and it doesn't work.
[01:48:39.000 --> 01:48:49.000]  Let's go ahead and call the same Homeland Security number that they've got listed on their website right now on air for everybody here as we cover this.
[01:48:49.000 --> 01:48:57.000]  Because we're illustrating right now that this whole terror threat is a way just to get us to submit to government and to basically live in fear.
[01:48:57.000 --> 01:49:04.000]  But I want you to hear what we heard. This is the number we've called and it just basically says that the voicemail is full.
[01:49:04.000 --> 01:49:14.000]  So there's terrorists everywhere. They're trying to kill us. We're in all of this deep trouble and the new world order is going to keep us safe and it doesn't pick up.
[01:49:14.000 --> 01:49:23.000]  So instead, I'm going to hang up here in a moment because these numbers are already routed to the FBI and I'm going to call the Dallas FBI on air.
[01:49:23.000 --> 01:49:28.000]  And I'm going to report the real terrorism that is going on.
[01:49:28.000 --> 01:49:33.000]  But I want you to hear this, not even go to voicemail, but this is the number that Homeland Security gives out.
[01:49:33.000 --> 01:49:43.000]  The number that we're calling right now here live on air and it just goes into a dead box basically.
[01:49:43.000 --> 01:49:49.000]  You can hear it ringing. And you said it rung 10 times. This is like 20 times.
[01:49:49.000 --> 01:49:54.000]  So we'll see if the government, the supposed government picks up here.
[01:49:54.000 --> 01:49:56.000]  So this is the number we called.
[01:49:56.000 --> 01:50:01.000]  Okay, so we'll hang up on that.
[01:50:01.000 --> 01:50:05.000]  We'll try the Dallas FBI number because they're saying see something say something.
[01:50:05.000 --> 01:50:08.000]  She's saying it's our responsibility to report terror.
[01:50:08.000 --> 01:50:17.000]  So we're going to go ahead now for everybody listening here on this live Sunday and report evidence of terrorism that we have seen.
[01:50:17.000 --> 01:50:19.000]  Get that Fox News and we're all lucky.
[01:50:19.000 --> 01:50:22.000]  Dined at Pentagon ready for prison punted out TV viewers.
[01:50:22.000 --> 01:50:26.000]  I want to put that on screen while we talk to the FBI.
[01:50:26.000 --> 01:50:35.000]  Okay, are we dialing the FBI or no dice on that or so we are dialing them right now. Good.
[01:50:35.000 --> 01:50:36.000]  Here we go.
[01:50:36.000 --> 01:50:38.000]  Calling the Dallas FBI right now.
[01:50:38.000 --> 01:50:40.000]  Worldwide transmission.
[01:50:40.000 --> 01:50:44.000]  Hey, this is Alex Jones broadcasting worldwide from Austin, Texas.
[01:50:44.000 --> 01:50:47.000]  I wanted to report suspicious activities to you.
[01:50:47.000 --> 01:50:48.000]  Okay, so what's going on there?
[01:50:48.000 --> 01:50:53.000]  Well, what's going on is I saw a Fox News and AP article exclusive al Qaeda leader.
[01:50:53.000 --> 01:50:57.000]  Dined at Pentagon just months after 9 11 and we're all a lucky.
[01:50:57.000 --> 01:50:58.000]  Have you heard of him?
[01:50:58.000 --> 01:51:00.000]  Yes, sir.
[01:51:00.000 --> 01:51:05.000]  They're reporting that he met secretly with the Pentagon brass, but they say that he ran the underwear bomber.
[01:51:05.000 --> 01:51:06.000]  I'm sure you've heard of that.
[01:51:06.000 --> 01:51:07.000]  Yes, sir.
[01:51:07.000 --> 01:51:09.000]  He ran the Fort Hood shooting.
[01:51:09.000 --> 01:51:10.000]  I'm sure you heard of that.
[01:51:10.000 --> 01:51:11.000]  Yes, sir.
[01:51:11.000 --> 01:51:14.000]  He ran the Times Square bombing. I bet you heard about that.
[01:51:14.000 --> 01:51:15.000]  Okay.
[01:51:15.000 --> 01:51:16.000]  Who are you with there?
[01:51:16.000 --> 01:51:21.000]  Again, this is Alex Jones broadcasting worldwide. I'm with info wars.com.
[01:51:21.000 --> 01:51:24.000]  And I'm calling you to report that elements of our own government.
[01:51:24.000 --> 01:51:26.000]  You heard about the Gulf of Tonkin.
[01:51:26.000 --> 01:51:30.000]  Our own government stage the attacks on our ships to launch the Vietnam War in 64.
[01:51:30.000 --> 01:51:31.000]  No, sir.
[01:51:31.000 --> 01:51:34.000]  Well, I mean, my issue is our government's done this before.
[01:51:34.000 --> 01:51:41.000]  And a Napolitano is up there at the Super Bowl saying report terrorism, you know, don't spy on your neighbors.
[01:51:41.000 --> 01:51:48.000]  I bet you heard about the telescreens going in 9,000 locations at Walmart and other places saying report on people and stuff.
[01:51:48.000 --> 01:51:49.000]  No, sir.
[01:51:49.000 --> 01:51:50.000]  You haven't heard of that.
[01:51:50.000 --> 01:51:59.000]  Well, my issue is I want to report that Reuters reported that a CIA aircraft crash in Mexico with three and a half tons of pure cocaine on board.
[01:51:59.000 --> 01:52:05.000]  And I'd like to have the FBI investigate why the CIA is dealing drugs.
[01:52:05.000 --> 01:52:07.000]  Okay, sir.
[01:52:07.000 --> 01:52:10.000]  You want to call back tomorrow and talk to our media coordinator, sir?
[01:52:10.000 --> 01:52:15.000]  Well, I would love to talk to our media coordinator, but are you an FBI agent?
[01:52:15.000 --> 01:52:22.000]  I'm into it, but he's got his office, so if you call back tomorrow, I can put you in contact with our media force.
[01:52:22.000 --> 01:52:25.000]  Well, sir, here's the reason I called the Dallas FBI.
[01:52:25.000 --> 01:52:29.000]  Napolitano is up there saying report anything suspicious.
[01:52:29.000 --> 01:52:33.000]  And so if you have a group that's been caught doing this stuff over and over again, I have responsibility to report on them.
[01:52:33.000 --> 01:52:36.000]  She said it's my responsibility, and I agree with her.
[01:52:36.000 --> 01:52:38.000]  And that's why I'm doing what I'm doing right now.
[01:52:38.000 --> 01:52:43.000]  But the larger issue is I called the see something say something number on the Homeland Security website.
[01:52:43.000 --> 01:52:45.000]  Have you heard of the see something say something program?
[01:52:45.000 --> 01:52:46.000]  No, sir.
[01:52:46.000 --> 01:52:51.000]  I mean, have you heard about how the head of Homeland Security saying report anything suspicious?
[01:52:51.000 --> 01:52:53.000]  What was that, sir?
[01:52:53.000 --> 01:52:57.000]  Have you heard the head of Homeland Security say report anything suspicious?
[01:52:57.000 --> 01:52:58.000]  Yes, sir.
[01:52:58.000 --> 01:53:09.000]  Okay, well, I'm here reporting to you that the number one guy in Al Qaeda under bin Laden is secretly meeting at the Pentagon and Fox News and AP are reporting on it.
[01:53:09.000 --> 01:53:12.000]  So I think that's a really, really big deal.
[01:53:12.000 --> 01:53:19.000]  And what I'm telling you, sir, is I tried to call the see something say something number and it goes to some type of weird computer voicemail.
[01:53:19.000 --> 01:53:27.000]  And so I'm worried, I mean, if we've got a military industrial complex, staging events and staging crises as a pretext to take our liberties,
[01:53:27.000 --> 01:53:33.000]  or even if I believe the military industrial complex and there's, you know, evil Al CIA does hiding under every rock.
[01:53:33.000 --> 01:53:37.000]  How am I supposed to be able to call in and report it if they're not answering?
[01:53:37.000 --> 01:53:39.000]  I mean, we've got a major security issue here.
[01:53:39.000 --> 01:53:43.000]  If I'm trying to call Homeland Security phone numbers live here on air and they're not working.
[01:53:43.000 --> 01:53:49.000]  I'm sure you heard about the TSA stand down on Thanksgiving because there was going to be that national.
[01:53:49.000 --> 01:53:51.000]  Why are you calling the Dallas FBI?
[01:53:51.000 --> 01:53:52.000]  That's what I'm curious about.
[01:53:52.000 --> 01:53:57.000]  I'm calling the Dallas FBI because Napolitano is on TV.
[01:53:57.000 --> 01:54:00.000]  She's there inspecting it headline.
[01:54:00.000 --> 01:54:07.000]  Homeland Security Secretary inspects Super Bowl sites as fans have shared responsibility for security again and across the country.
[01:54:07.000 --> 01:54:14.000]  And I look for a number in Austin in the phone book and online and couldn't find it.
[01:54:14.000 --> 01:54:16.000]  So the nearest big city is Dallas.
[01:54:16.000 --> 01:54:20.000]  Would you like to give me the number to Austin?
[01:54:20.000 --> 01:54:21.000]  This is the FBI, correct?
[01:54:21.000 --> 01:54:23.000]  Yes, sir. This is the FBI.
[01:54:23.000 --> 01:54:29.000]  Okay. Well, I called the Homeland Security, see something, say something, and I've called that two months ago and got a hold of them.
[01:54:29.000 --> 01:54:31.000]  And so they're not answering the phone.
[01:54:31.000 --> 01:54:33.000]  It's just some computer voice.
[01:54:33.000 --> 01:54:34.000]  We just called them live.
[01:54:34.000 --> 01:54:37.000]  So I'm calling you right now because I don't know what I'm supposed to do here.
[01:54:37.000 --> 01:54:40.000]  We've got the number one al-Qaeda operative at the Pentagon.
[01:54:40.000 --> 01:54:42.000]  I want him arrested immediately.
[01:54:42.000 --> 01:54:44.000]  Okay, sir. I'll make a phone call if they're all right.
[01:54:44.000 --> 01:54:46.000]  Okay. Well, we'll try to call you back.
[01:54:46.000 --> 01:54:48.000]  I appreciate that.
[01:54:48.000 --> 01:54:50.000]  All right. We're live, ladies and gentlemen.
[01:54:50.000 --> 01:54:57.000]  And again, I'm wearing headphones, Murphy's Law, is that I went in the back office and closed the door on the little wire that was going into my ear.
[01:54:57.000 --> 01:54:59.000]  And it, I guess, broke the wire.
[01:54:59.000 --> 01:55:04.000]  Do I have a backup for tomorrow's show? 11 a.m. when I kick off because I'm a little bit worried.
[01:55:04.000 --> 01:55:08.000]  Ladies and gentlemen, we've got to call this hoax for what it is.
[01:55:08.000 --> 01:55:09.000]  We've got to come out.
[01:55:09.000 --> 01:55:12.000]  And by the way, we're on to something now.
[01:55:12.000 --> 01:55:20.000]  It's like we're on to something with Obama shutting down the coal power plants and we're on to something with the TSA and we're more and more driving national news.
[01:55:20.000 --> 01:55:27.000]  We're on to something here because going back about 30 minutes ago, I said, let's double check those numbers before we call them.
[01:55:27.000 --> 01:55:33.000]  And my crew of three people in there have been nonstop calling different Homeland Security phone numbers.
[01:55:33.000 --> 01:55:36.000]  And guess what? Nobody's answering.
[01:55:36.000 --> 01:55:46.000]  And if you go back to Thanksgiving, it's admitted now the TSA stood down and didn't do the naked body scanning or the groping.
[01:55:46.000 --> 01:55:48.000]  And why did they do that?
[01:55:48.000 --> 01:55:50.000]  Because they knew there was going to be a protest.
[01:55:50.000 --> 01:55:55.000]  But if there's this imminent Al Qaeda threat going to hit us any minute.
[01:55:55.000 --> 01:55:59.000]  Why, my goodness gracious, they better be answering their telephone.
[01:55:59.000 --> 01:56:09.000]  So Homeland Security not answering telephone calls when people are calling in with legitimate reports of things that they believe are suspicious activities.
[01:56:09.000 --> 01:56:15.000]  I meant to get with the FBI agent and talk about 28 trillion stolen according to Bloomberg and AP and Reuters.
[01:56:15.000 --> 01:56:22.000]  And I could play congressional clips where they asked the head of the Federal Reserve, the private Federal Reserve, where's the money and he won't say where it is.
[01:56:22.000 --> 01:56:27.000]  Here I am on air talking about real crimes being committed by the people running our government.
[01:56:27.000 --> 01:56:30.000]  Here's another one, four plus trillion missing from the Pentagon.
[01:56:30.000 --> 01:56:33.000]  Maybe I should call, but that's not a crime though.
[01:56:33.000 --> 01:56:41.000]  I should report on my neighbor violating their carbon laws or I should report on the neighbor not being nice to the Easter Bunny.
[01:56:41.000 --> 01:56:46.000]  But I shouldn't call them live on air and bring up real issues.
[01:56:46.000 --> 01:56:47.000]  Well, I've done it.
[01:56:47.000 --> 01:56:55.000]  And so tomorrow, as soon as I get off the air here in a few minutes, tomorrow I am going to call dozens of numbers on air.
[01:56:55.000 --> 01:57:00.000]  I'm going to call number after number and I'm going to call the White House if I have to.
[01:57:00.000 --> 01:57:03.000]  And I'm going to call the San Antonio and the Albuquerque FBI.
[01:57:03.000 --> 01:57:06.000]  And I'm going to call the Los Angeles and the New York FBI.
[01:57:06.000 --> 01:57:16.000]  And I'm going to call Homeland Security and local threat fusion centers until they answer the telephone because I promised you to call them and put them on the hot seat live here on air.
[01:57:16.000 --> 01:57:21.000]  And I told him he was live on air so they can answer those questions.
[01:57:21.000 --> 01:57:25.000]  Now the retransmissions coming up here in about a minute at infowars.com on the audio streams.
[01:57:25.000 --> 01:57:26.000]  You missed the first hour.
[01:57:26.000 --> 01:57:43.000]  I broke down the White House responding to the prisonplanet.com article dealing with the carbon tax is shutting down our power plants and triggering the power outages because we don't have enough systems to supply us during peak use periods with all their smart meters and the rest of it.
[01:57:43.000 --> 01:57:48.000]  So retransmission starts now at infowars.com. Great job crew. Stay with us.
[01:58:13.000 --> 01:58:15.000]  I predicted the collapse of GM.
[01:58:15.000 --> 01:58:19.000]  Panny May, Freddie Mac, an America's biggest mall owner, general growth properties.
[01:58:19.000 --> 01:58:22.000]  In fact, Barron's called his work a dire prophecy.
[01:58:22.000 --> 01:58:28.000]  Recently he created a video which you can watch online for free detailing his biggest and most important prediction yet.
[01:58:28.000 --> 01:58:30.000]  And it's a real eye opener.
[01:58:30.000 --> 01:58:31.000]  I can't stress this enough.
[01:58:31.000 --> 01:58:34.000]  You should at least watch this free video online today.
[01:58:34.000 --> 01:58:38.000]  He explains everything you need to know including simple steps you can take to protect yourself.
